ticker,TMRC US Equity
2006-05-04,0.0
2006-05-05,0.0
2006-05-08,-40.0
2006-05-11,-33.3333
2006-05-17,50.0
2006-05-18,-22.2222
2006-06-13,-21.4286
2006-06-14,36.3636
2006-06-27,-13.3333
2006-06-30,15.3846
2006-07-03,-13.3333
2006-07-05,0.0
2006-07-19,0.0
2006-09-05,0.0
2006-09-12,7.6923
2006-09-14,-7.1429
2006-09-21,0.0
2006-09-29,0.0
2006-10-20,0.0
2006-10-23,7.6923
2006-10-27,64.2857
2006-10-30,0.0
2006-10-31,0.0
2006-11-02,0.0
2006-11-06,-21.7391
2006-11-08,0.0
2006-11-16,38.8889
2006-11-20,-28.0
2006-11-22,16.6667
2006-12-01,19.0476
2006-12-05,-28.0
2006-12-06,5.5556
2006-12-14,-10.526299999999999
2006-12-18,11.7647
2006-12-19,-10.526299999999999
2006-12-27,0.0
2006-12-28,0.0
2007-01-04,5.8824
2007-01-09,-5.5556
2007-01-16,0.0
2007-01-18,-5.8824
2007-01-23,6.25
2007-01-30,-8.8235
2007-01-31,9.6774
2007-02-01,0.0
2007-02-02,5.8824
2007-02-05,0.0
2007-02-08,-5.5556
2007-02-13,29.4118
2007-02-14,0.0
2007-02-23,-13.6364
2007-02-28,5.2632
2007-03-02,-6.25
2007-03-08,-1.3333
2007-03-13,1.3514
2007-03-14,0.0
2007-03-21,-4.0
2007-03-28,5.5556
2007-03-29,0.0
2007-04-11,0.0
2007-04-18,-21.0526
2007-04-19,33.3333
2007-05-17,-5.0
2007-05-24,-21.0526
2007-06-04,0.0
2007-06-08,-16.6667
2007-06-11,20.0
2007-06-28,-3.3333
2007-07-02,-41.3793
2007-07-03,0.0
2007-07-11,70.5882
2007-07-13,31.0345
2007-07-16,-2.6316
2007-07-24,18.9189
2007-08-07,-9.0909
2007-09-13,0.0
2007-09-18,0.0
2007-09-19,-5.0
2007-09-20,0.0
2007-10-17,2.6316
2007-10-30,-10.2564
2007-11-06,-42.8571
2007-11-07,120.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,-4.5455
2007-11-19,-4.7619
2007-11-29,0.0
2007-12-04,-17.5
2008-01-09,6.0606
2008-01-10,-28.5714
2008-01-18,0.0
2008-02-14,-20.0
2008-02-20,-45.0
2008-02-26,54.5455
2008-03-11,0.0
2008-03-24,29.4118
2008-04-09,59.0909
2008-04-28,14.2857
2008-05-21,-57.5
2008-05-23,217.6471
2008-05-27,-7.4074
2008-07-10,-66.0
2008-08-08,17.647100000000002
2008-08-18,0.0
2008-08-19,85.0
2008-08-22,-45.9459
2008-09-05,-10.0
2008-09-11,0.0
2008-09-15,122.2222
2008-09-26,-50.0
2008-10-01,-15.0
2008-10-10,-11.7647
2008-11-21,-26.6667
2008-12-01,127.2727
2008-12-04,56.0
2009-02-05,-5.1282
2009-02-18,0.0
2009-02-27,37.8378
2009-03-25,-11.7647
2009-04-13,-2.2222
2009-04-16,-75.0
2009-05-18,0.0
2009-06-08,0.9091
2009-06-11,2.7027
2009-06-19,163.1579
2009-07-02,120.0
2009-07-06,53.0303
2009-07-07,-88.1188
2009-07-08,1608.3333
2009-07-09,-14.6341
2009-07-10,1.1429
2009-07-14,-85.8757
2009-07-17,96.0
2009-07-20,-18.3673
2009-07-21,-2.5
2009-07-22,0.0
2009-08-13,30.7692
2009-08-28,56.8627
2009-09-04,0.0
2009-09-11,23.75
2009-09-14,11.1111
2009-09-15,-68.1818
2009-09-16,214.2857
2009-09-18,-18.1818
2009-09-23,0.0
2009-09-24,0.0
2009-09-28,0.0
2009-10-01,11.1111
2009-10-02,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,-5.0
2009-10-19,-5.2632
2009-10-20,0.0
2009-10-22,0.0
2009-10-26,12.2222
2009-10-28,6.9307
2009-10-29,-7.4074
2009-10-30,5.0
2009-11-05,2.8571
2009-11-09,0.0
2009-11-10,-2.7778
2009-12-08,-20.9524
2009-12-09,0.0
2009-12-21,0.0
2009-12-22,14.4578
2009-12-29,6.3158
2009-12-31,0.0
2010-01-08,-0.9901
2010-01-11,0.0
2010-01-14,1.0
2010-01-29,-10.8911
2010-02-03,-16.6667
2010-02-04,0.0
2010-02-10,-46.6667
2010-02-12,-10.0
2010-02-17,25.0
2010-02-22,22.2222
2010-02-24,0.0
2010-03-15,0.0
2010-04-14,80.0
2010-07-14,-74.7475
2010-07-23,308.0
2010-07-29,-75.4902
2010-08-02,0.0
2010-08-04,260.0
2010-08-10,-16.6667
2010-08-16,0.0
2010-08-18,0.0
2010-08-23,0.0
2010-09-09,-13.3333
2010-09-14,0.0
2010-09-20,0.0
2010-09-23,15.3846
2010-09-29,-13.3333
2010-09-30,23.0769
2010-10-06,31.25
2010-10-07,0.0
2010-10-08,109.5238
2010-10-11,-54.0909
2010-10-19,0.0
2010-10-21,73.2673
2010-10-22,42.2857
2010-10-25,0.4016
2010-10-26,-0.4
2010-10-28,-11.6466
2010-10-29,-38.6364
2010-11-02,7.4074
2010-11-03,32.4138
2010-11-08,-18.75
2010-11-09,53.2051
2010-11-10,-5.8577
2010-11-11,15.5556
2010-11-12,6.9231
2010-11-15,0.7194
2010-11-16,3.5714
2010-11-17,1.7241
2010-11-18,1.6949
2010-11-19,-1.6667
2010-11-22,-1.6949
2010-11-23,-10.3448
2010-11-24,-3.8462
2010-11-26,0.0
2010-11-29,16.0
2010-11-30,-1.7241
2010-12-01,-1.7544
2010-12-02,3.5714
2010-12-06,1.7241
2010-12-07,-7.7966
2010-12-08,9.1912
2010-12-09,-7.4074
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,1.8182
2010-12-16,0.0
2010-12-20,-1.7856999999999998
2010-12-22,16.3636
2010-12-23,0.0
2010-12-27,-6.25
2010-12-28,8.3333
2010-12-29,-4.6154
2010-12-31,4.8387
2011-01-03,7.6923
2011-01-04,8.5714
2011-01-05,-1.3158
2011-01-06,0.0
2011-01-07,-8.0
2011-01-10,1.1594
2011-01-11,0.2865
2011-01-13,-12.857099999999999
2011-01-14,9.8361
2011-01-18,0.0
2011-01-19,2.9851
2011-01-21,-0.2899
2011-01-24,-9.8837
2011-01-25,6.4516
2011-01-26,-5.4545
2011-01-27,-7.0513
2011-01-28,5.1724
2011-01-31,0.0
2011-02-01,-4.918
2011-02-03,8.6207
2011-02-04,11.1111
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,-7.1429
2011-02-10,1.5385
2011-02-11,4.5455
2011-02-14,1.4493
2011-02-15,-7.1429
2011-02-16,7.3846
2011-02-17,0.2865
2011-02-18,0.0
2011-02-24,-11.4286
2011-02-25,0.0
2011-03-01,0.0
2011-03-02,9.354800000000001
2011-03-03,-7.0796
2011-03-04,0.0
2011-03-07,9.5238
2011-03-09,-5.7971
2011-03-10,-1.2308
2011-03-14,9.3458
2011-03-15,-8.8319
2011-03-17,0.0
2011-03-18,-10.9375
2011-03-21,3.5088
2011-03-22,5.0847
2011-03-23,6.7742
2011-03-24,-9.3656
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,-1.6667
2011-03-31,5.0847
2011-04-01,3.2258
2011-04-04,9.375
2011-04-05,1.4285999999999999
2011-04-06,1.4085
2011-04-07,3.0556
2011-04-08,6.469
2011-04-11,18.9873
2011-04-12,-14.6809
2011-04-13,17.207
2011-04-14,-1.0638
2011-04-15,-3.2258
2011-04-18,-11.1111
2011-04-19,0.0
2011-04-20,-3.75
2011-04-21,3.8961
2011-04-25,0.0
2011-04-26,0.0
2011-04-28,1.25
2011-04-29,1.2346
2011-05-02,1.2195
2011-05-03,44.8193
2011-05-04,24.9584
2011-05-05,-6.7909
2011-05-06,7.1429
2011-05-09,10.1333
2011-05-10,-3.1477
2011-05-11,25.0
2011-05-12,-15.0
2011-05-13,5.8824
2011-05-16,-20.0
2011-05-17,-2.7778
2011-05-18,14.1429
2011-05-19,-12.3905
2011-05-20,4.2857
2011-05-23,-2.0548
2011-05-24,11.8881
2011-05-25,0.0
2011-05-26,-7.5
2011-05-27,2.7027
2011-05-31,5.2632
2011-06-01,-7.5
2011-06-02,5.4054
2011-06-03,-10.2564
2011-06-06,-10.7143
2011-06-07,4.0
2011-06-08,-6.9231
2011-06-09,-0.8264
2011-06-10,0.0
2011-06-13,-4.1667
2011-06-14,-12.8696
2011-06-15,-5.1896
2011-06-16,-25.2632
2011-06-17,-2.8169
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-23,-5.7971
2011-06-24,15.3846
2011-06-27,1.3333
2011-06-28,-25.0
2011-06-29,-1.7544
2011-06-30,12.5
2011-07-01,3.1746
2011-07-05,7.6923
2011-07-06,0.0
2011-07-07,-8.5714
2011-07-08,0.0
2011-07-11,-7.8125
2011-07-12,5.0847
2011-07-13,0.0
2011-07-14,1.6129
2011-07-15,-1.5873
2011-07-18,-1.6129
2011-07-19,-6.5574
2011-07-20,0.0
2011-07-21,-5.2632
2011-07-22,-4.0741
2011-07-25,8.1081
2011-07-26,-7.1429
2011-07-27,13.461500000000001
2011-07-28,-5.0847
2011-07-29,0.0
2011-08-01,-1.7856999999999998
2011-08-02,-5.4545
2011-08-03,-2.6923
2011-08-04,-9.0909
2011-08-05,-8.6957
2011-08-08,0.0
2011-08-09,2.3810000000000002
2011-08-10,-6.9767
2011-08-11,2.5
2011-08-12,-2.439
2011-08-15,0.0
2011-08-16,-5.0
2011-08-17,7.3684
2011-08-18,-1.9607999999999999
2011-08-19,-7.5
2011-08-22,0.0
2011-08-23,1.6216
2011-08-24,3.7234
2011-08-25,2.5641
2011-08-26,-0.5
2011-08-29,0.0
2011-08-30,25.1256
2011-08-31,-6.0241
2011-09-01,6.8376
2011-09-02,-8.0
2011-09-06,8.6957
2011-09-07,0.8
2011-09-08,0.3968
2011-09-09,-1.1858
2011-09-13,0.0
2011-09-15,-10.0
2011-09-16,8.4444
2011-09-19,0.0
2011-09-20,-5.3279
2011-09-21,-2.5974
2011-09-22,-7.5556
2011-09-23,8.1731
2011-09-26,-6.6667
2011-09-27,-1.9048
2011-09-28,-2.9126
2011-09-29,0.0
2011-09-30,-3.0
2011-10-03,-6.701
2011-10-04,0.0
2011-10-05,-6.0773
2011-10-06,42.9412
2011-10-07,-21.8107
2011-10-10,26.3158
2011-10-12,-20.8333
2011-10-13,5.2632
2011-10-14,0.0
2011-10-17,-7.5
2011-10-18,-2.7027
2011-10-19,8.3333
2011-10-21,-7.6923
2011-10-24,-2.7778
2011-10-25,-8.5714
2011-10-26,18.75
2011-10-27,5.2632
2011-10-28,-9.5
2011-10-31,0.0
2011-11-02,-0.5525
2011-11-03,0.0
2011-11-10,0.0
2011-11-11,2.7778
2011-11-14,-5.4054
2011-11-15,2.8571
2011-11-17,-1.6667
2011-11-18,1.6949
2011-11-22,-2.7778
2011-11-25,2.2857
2011-11-28,-6.1453
2011-11-29,7.1429
2011-12-01,-6.6667
2011-12-02,-10.7143
2011-12-05,-6.6667
2011-12-06,0.0
2011-12-07,-7.1429
2011-12-08,0.0
2011-12-09,0.0
2011-12-13,0.0
2011-12-14,3.8462
2011-12-15,-1.4815
2011-12-16,-6.015
2011-12-19,20.0
2011-12-20,-11.3333
2011-12-21,-6.015
2011-12-22,0.0
2011-12-23,20.0
2011-12-27,1.3333
2011-12-28,15.1316
2011-12-29,2.8571
2011-12-30,-16.1111
2012-01-03,2.649
2012-01-04,-19.3548
2012-01-05,22.4
2012-01-06,-21.5686
2012-01-10,54.1667
2012-01-11,0.0
2012-01-12,8.1081
2012-01-13,0.0
2012-01-17,-20.0
2012-01-19,-6.25
2012-01-20,30.0
2012-01-24,-12.8205
2012-01-25,-11.7647
2012-01-26,6.6667
2012-01-31,-18.75
2012-02-01,23.0769
2012-02-02,-18.75
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-09,0.0
2012-02-10,14.6154
2012-02-13,-12.7517
2012-02-14,7.6923
2012-02-15,-7.1429
2012-02-16,-3.8462
2012-02-17,-4.0
2012-02-21,0.8333
2012-02-22,7.438
2012-02-23,3.8462
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,-5.1852
2012-03-05,-21.0937
2012-03-06,0.0
2012-03-07,-4.9505
2012-03-08,18.75
2012-03-12,-3.5088
2012-03-13,4.5455
2012-03-14,4.3478
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,-2.5
2012-03-20,11.1111
2012-03-21,-7.6923
2012-03-22,-3.3333
2012-03-23,12.069
2012-03-26,-3.8462
2012-03-27,-4.0
2012-03-28,-8.3333
2012-03-29,0.0
2012-03-30,-8.1818
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,3.9604
2012-04-10,-3.8095
2012-04-11,-10.8911
2012-04-12,11.1111
2012-04-13,1.0
2012-04-16,1.9802
2012-04-17,-1.9417
2012-04-19,-0.9901
2012-04-20,0.0
2012-04-25,1.0
2012-04-26,-1.9802
2012-04-27,-4.0404
2012-04-30,4.2105
2012-05-01,-9.0909
2012-05-02,5.5556
2012-05-03,-15.7895
2012-05-04,18.75
2012-05-07,-26.3158
2012-05-08,8.5714
2012-05-09,5.2632
2012-05-10,0.0
2012-05-11,-5.0
2012-05-14,-32.8947
2012-05-15,-1.9607999999999999
2012-05-16,100.0
2012-05-17,-25.0
2012-05-21,0.0
2012-05-22,-20.6667
2012-05-23,26.0504
2012-05-24,-25.3333
2012-05-25,32.1429
2012-05-29,0.0
2012-05-30,-27.027
2012-05-31,20.3704
2012-06-01,0.0
2012-06-04,-15.3846
2012-06-05,36.3636
2012-06-07,0.0
2012-06-11,6.6667
2012-06-13,0.0
2012-06-14,-25.0
2012-06-15,0.0
2012-06-18,15.0
2012-06-19,-1.4493
2012-06-20,-11.7647
2012-06-21,-15.0
2012-06-22,1.9607999999999999
2012-06-26,-4.2308
2012-06-27,0.4016
2012-06-29,0.0
2012-07-02,-10.0
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,4.2222
2012-07-11,-4.0512
2012-07-13,-4.4444
2012-07-18,9.3023
2012-07-19,-8.5106
2012-07-25,-11.6279
2012-07-26,2.6316
2012-07-30,15.3846
2012-07-31,2.2222
2012-08-01,-17.3913
2012-08-02,-15.7895
2012-08-03,25.0
2012-08-06,15.0
2012-08-07,-13.0435
2012-08-08,5.0
2012-08-09,-26.1905
2012-08-10,25.1613
2012-08-14,-14.9485
2012-08-15,9.0909
2012-08-17,-16.6667
2012-08-20,16.6667
2012-08-21,0.0
2012-08-22,-14.2857
2012-08-23,0.0
2012-08-24,23.3333
2012-08-27,18.9189
2012-08-29,2.2727
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,-33.3333
2012-09-05,-3.3333
2012-09-06,3.4483
2012-09-07,-3.3333
2012-09-10,3.4483
2012-09-11,8.3333
2012-09-12,7.6923
2012-09-13,8.5714
2012-09-14,2.6316
2012-09-17,-15.3846
2012-09-19,6.0606
2012-09-20,-5.7143
2012-09-21,0.0
2012-09-24,6.0606
2012-09-25,-11.4286
2012-09-27,-6.4516
2012-09-28,17.2414
2012-10-02,-2.9412000000000003
2012-10-03,-9.0909
2012-10-04,40.0
2012-10-05,-7.1429
2012-10-08,10.2564
2012-10-09,-18.6047
2012-10-12,14.2857
2012-10-15,0.0
2012-10-16,15.0
2012-10-17,-28.2609
2012-10-18,1.5152
2012-10-19,19.403
2012-10-22,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-31,-15.0
2012-11-01,2.9412000000000003
2012-11-02,0.0
2012-11-05,-5.7143
2012-11-07,-3.0303
2012-11-09,0.0
2012-11-12,-3.125
2012-11-13,-3.2258
2012-11-14,0.0
2012-11-15,3.3333
2012-11-16,-1.6129
2012-11-19,-14.7541
2012-11-20,-3.8462
2012-11-21,0.2
2012-11-26,-0.1996
2012-11-27,0.0
2012-11-28,20.0
2012-11-29,0.0
2012-11-30,6.6667
2012-12-03,0.0
2012-12-06,-6.25
2012-12-07,6.6667
2012-12-10,3.125
2012-12-11,0.0
2012-12-12,3.0303
2012-12-13,-2.9412000000000003
2012-12-14,3.0303
2012-12-17,14.7059
2012-12-18,23.0769
2012-12-19,-22.9167
2012-12-20,-10.8108
2012-12-21,0.0
2012-12-26,0.0
2012-12-27,36.3636
2012-12-28,-8.8889
2012-12-31,29.2683
2013-01-02,-30.1887
2013-01-03,21.6216
2013-01-04,-11.1111
2013-01-07,5.0
2013-01-08,36.9048
2013-01-09,2.6087
2013-01-10,-6.7797
2013-01-11,-10.9091
2013-01-14,-16.3648
2013-01-15,-9.7148
2013-01-16,5.4054
2013-01-17,0.0
2013-01-18,7.6923
2013-01-22,-7.1429
2013-01-23,2.5641
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-9.9688
2013-01-29,5.5189
2013-01-30,0.0
2013-01-31,5.2632
2013-02-01,0.0
2013-02-04,12.5
2013-02-05,-4.4444
2013-02-06,-4.6512
2013-02-07,1.2195
2013-02-08,8.4337
2013-02-11,6.6667
2013-02-12,-8.3333
2013-02-13,-3.4091
2013-02-14,1.1764999999999999
2013-02-15,9.3023
2013-02-19,-10.6383
2013-02-20,0.0
2013-02-21,-4.7619
2013-02-22,0.0
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,-5.0
2013-03-05,5.2632
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,-4.25
2013-03-13,9.6279
2013-03-14,16.7014
2013-03-15,12.2449
2013-03-18,0.0
2013-03-19,-9.0909
2013-03-20,-10.0
2013-03-21,4.4444
2013-03-22,6.383
2013-03-25,0.0
2013-03-26,20.0
2013-03-27,1.6667
2013-03-28,-3.2787
2013-04-01,-6.7797
2013-04-02,-7.2727
2013-04-03,-5.8824
2013-04-04,2.0833
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,-3.0612
2013-04-10,1.0526
2013-04-11,1.0417
2013-04-12,1.0309
2013-04-15,-4.0816
2013-04-16,0.0
2013-04-17,-4.2553
2013-04-18,2.2222
2013-04-19,-2.1739
2013-04-22,-1.5556
2013-04-23,1.5800999999999998
2013-04-24,-2.2222
2013-04-25,-2.2727
2013-04-26,-2.3256
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,-9.494
2013-05-02,0.0
2013-05-03,-5.2943
2013-05-06,11.1111
2013-05-07,-12.5
2013-05-08,14.2857
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,-2.5
2013-05-16,0.0
2013-05-17,2.5641
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,-12.4688
2013-05-24,14.2092
2013-05-28,-4.9703
2013-05-29,0.0
2013-05-30,-2.6316
2013-05-31,2.6689
2013-06-03,-23.692
2013-06-04,-6.8564
2013-06-05,5.5556
2013-06-06,1.7544
2013-06-07,3.4483
2013-06-11,0.0
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-20,0.0
2013-06-21,-6.6667
2013-06-24,-3.5714
2013-06-25,3.7037
2013-06-26,0.0
2013-06-27,-10.7143
2013-06-28,12.0
2013-07-01,-6.0714
2013-07-02,2.6616
2013-07-03,3.7037
2013-07-05,0.0
2013-07-08,-3.5714
2013-07-11,0.0
2013-07-12,11.1111
2013-07-15,0.0
2013-07-16,-3.3333
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,-0.0431
2013-07-22,0.0431
2013-07-23,3.4483
2013-07-24,-3.3333
2013-07-25,0.0
2013-07-26,3.4483
2013-07-29,0.0
2013-07-30,-3.3333
2013-07-31,-6.8966
2013-08-01,7.4074
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,-3.4483
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,-7.1429
2013-08-19,0.9615
2013-08-20,-16.1905
2013-08-21,27.2727
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,-10.7143
2013-08-29,8.0
2013-08-30,0.0
2013-09-04,-7.4074
2013-09-05,4.0
2013-09-06,-3.8462
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,8.0
2013-09-12,0.0
2013-09-13,11.1111
2013-09-16,0.0
2013-09-17,-6.6667
2013-09-18,-10.7143
2013-09-19,39.925
2013-09-20,-2.8051
2013-09-23,-2.9412000000000003
2013-09-24,15.1515
2013-09-25,-7.8947
2013-09-26,0.0
2013-09-27,14.2857
2013-09-30,13.75
2013-10-01,4.1758
2013-10-02,9.7046
2013-10-03,-3.8462
2013-10-04,0.0
2013-10-07,-10.0
2013-10-08,-4.4444
2013-10-09,-6.9767
2013-10-10,2.5
2013-10-11,0.0
2013-10-14,-2.439
2013-10-15,-2.5
2013-10-16,-7.4359
2013-10-17,2.4931
2013-10-18,8.6486
2013-10-21,4.4776
2013-10-22,9.5238
2013-10-23,4.3478
2013-10-24,2.0833
2013-10-25,2.0408
2013-10-28,-2.0
2013-10-29,0.0
2013-10-30,-8.1633
2013-10-31,6.6667
2013-11-01,-9.8958
2013-11-04,10.9827
2013-11-05,-8.3333
2013-11-06,13.6364
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-4.0
2013-11-12,0.0
2013-11-13,-5.2083
2013-11-14,-5.4945
2013-11-15,4.6512
2013-11-18,-4.4444
2013-11-19,0.0
2013-11-20,4.6512
2013-11-21,13.3333
2013-11-22,3.9215999999999998
2013-11-25,-5.6604
2013-11-26,0.0
2013-11-27,4.0
2013-11-29,0.0
2013-12-02,1.9231
2013-12-03,-7.5472
2013-12-04,0.0
2013-12-05,1.0204
2013-12-06,0.0
2013-12-09,3.0303
2013-12-10,-1.9607999999999999
2013-12-11,0.0
2013-12-12,-10.0
2013-12-13,2.2222
2013-12-16,2.1739
2013-12-17,-2.1277
2013-12-18,-6.5217
2013-12-19,11.6279
2013-12-20,-2.0833
2013-12-23,2.1011
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,2.1099
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,1.0204
2014-01-03,-1.0101
2014-01-06,-1.0204
2014-01-07,-1.0309
2014-01-08,-4.1667
2014-01-09,-2.1739
2014-01-10,-6.6667
2014-01-13,4.0476
2014-01-14,-3.8902
2014-01-15,0.0
2014-01-16,2.1429
2014-01-17,-4.4289
2014-01-21,4.878
2014-01-22,-2.3256
2014-01-23,0.0
2014-01-24,-0.2381
2014-01-27,-4.5346
2014-01-28,2.5
2014-01-29,-0.0305
2014-01-30,-5.8248999999999995
2014-01-31,3.6269
2014-02-03,2.4531
2014-02-04,0.0153
2014-02-05,-4.849
2014-02-06,-2.5641
2014-02-07,2.6316
2014-02-10,0.0
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,-2.5641
2014-02-14,10.4934
2014-02-18,-4.7336
2014-02-19,2.5
2014-02-20,2.439
2014-02-21,3.5714
2014-02-24,-1.1494
2014-02-25,-2.3256
2014-02-26,-1.4285999999999999
2014-02-27,-0.9662
2014-02-28,0.9756
2014-03-03,5.7971
2014-03-04,-1.8265
2014-03-05,-1.8605
2014-03-06,1.8957000000000002
2014-03-07,-4.6512
2014-03-10,1.2195
2014-03-11,-2.4096
2014-03-12,1.2346
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,-2.439
2014-03-18,0.0
2014-03-19,1.25
2014-03-20,6.1728
2014-03-21,2.3256
2014-03-24,0.0
2014-03-25,1.7898
2014-03-26,-6.2238
2014-03-27,-2.3810000000000002
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,7.3171
2014-04-04,-4.5455
2014-04-07,-4.7619
2014-04-08,-2.5
2014-04-10,2.5641
2014-04-11,-0.0313
2014-04-14,-1.2191
2014-04-15,0.0
2014-04-16,-1.2658
2014-04-17,1.2821
2014-04-21,-1.2658
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.641
2014-04-25,-0.8917
2014-04-28,0.2571
2014-04-29,0.0
2014-04-30,-2.5641
2014-05-01,0.0
2014-05-02,1.3158
2014-05-05,-2.5974
2014-05-06,0.6667
2014-05-07,0.6623
2014-05-08,1.3158
2014-05-09,-1.2987
2014-05-12,0.0
2014-05-13,0.0
2014-05-15,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,2.6316
2014-05-23,0.0
2014-05-27,2.5641
2014-05-28,-2.5
2014-05-29,12.8205
2014-05-30,-1.3636
2014-06-02,-0.9217
2014-06-03,-4.6512
2014-06-04,1.2195
2014-06-05,-3.6145
2014-06-06,0.625
2014-06-09,-0.6211
2014-06-10,1.25
2014-06-11,1.2346
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-23,2.439
2014-06-24,0.0
2014-06-25,-1.1905000000000001
2014-06-26,-1.8072
2014-06-27,-0.6135
2014-06-30,-1.2346
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,1.25
2014-07-08,-1.2346
2014-07-09,0.0
2014-07-10,8.75
2014-07-11,-0.9195
2014-07-14,0.348
2014-07-15,-0.578
2014-07-16,12.093
