ticker,IRNC US Equity
2017-05-09,11.1765
2017-05-10,5.8201
2017-05-11,25.0
2017-05-12,0.0
2017-05-16,38.0
2017-05-17,8.4058
2017-05-19,1.3369
2017-05-22,-36.6755
2017-05-23,25.0
2017-05-25,-0.3333
2017-05-26,-0.3344
2017-05-30,-2.6846
2017-05-31,-0.3448
2017-06-01,-1.5571000000000002
2017-06-02,1.9332
2017-06-06,1.7241
2017-06-07,-0.678
2017-06-08,10.9215
2017-06-09,-15.3846
2017-06-12,-9.0909
2017-06-15,26.0
2017-06-16,0.0
2017-06-20,0.0
2017-06-21,3.1746
2017-06-26,0.0
2017-06-27,7.3846
2017-06-30,0.0
2017-07-05,0.0
2017-07-06,-1.4327
2017-07-10,-4.0698
2017-07-17,-1.5152
2017-07-18,1.5385
2017-07-19,0.1515
2017-07-26,-4.3873
2017-07-27,1.2658
2017-07-31,9.375
2017-08-01,0.2857
2017-08-04,0.0
2017-08-09,-0.5698
2017-08-15,0.5731
2017-08-21,0.2849
2017-08-24,-0.5682
2017-08-28,0.0
2017-08-29,7.1429
2017-08-30,0.0
2017-09-05,0.0
2017-09-07,153.3333
2017-09-08,4.2105
2017-09-14,-9.0909
2017-09-15,-16.6667
2017-09-18,-33.3333
2017-09-19,1.0
2017-09-22,18.8119
2017-09-28,0.0
2017-09-29,0.0
2017-10-03,-13.3333
2017-10-06,-3.8462
2017-10-09,20.0
2017-10-10,3.3333
2017-10-18,0.0
2017-10-20,-35.4839
2017-10-25,12.25
2017-10-26,0.2227
2017-11-06,-2.2222
2017-11-07,-2.2727
2017-11-15,0.0
2017-11-20,-5.814
2017-11-24,16.0494
2017-11-29,-12.766
2017-11-30,0.0
2017-12-05,9.7561
2017-12-07,0.0
2017-12-11,28.8889
2017-12-13,20.6897
2017-12-15,-14.2857
2017-12-18,33.3333
2017-12-20,-6.25
2017-12-21,-6.6667
2017-12-26,3.5714
2017-12-27,3.4483
2017-12-28,-3.3333
2018-01-02,-10.3448
2018-01-03,0.0
2018-01-05,-22.3077
2018-01-08,-40.5941
2018-01-09,-1.6667
2018-01-10,35.5932
2018-01-11,7.5
2018-01-12,0.0
2018-01-16,-21.860500000000002
2018-01-17,-0.2976
2018-01-18,-2.9851
2018-01-19,0.0
2018-01-22,-15.3846
2018-01-23,-18.1818
2018-01-24,2.2222
2018-01-25,4.3478
2018-01-26,14.5833
2018-01-29,9.4545
2018-01-30,-0.3322
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-55.0
2018-02-05,44.4444
2018-02-06,36.4103
2018-02-07,1.5038
2018-02-08,-7.037
2018-02-09,-20.3187
2018-02-12,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-20,2.5
2018-02-21,-2.439
2018-02-22,-25.0
2018-02-23,16.6667
2018-02-28,-8.5714
2018-03-01,18.75
2018-03-02,-5.2632
2018-03-05,2.7778
2018-03-06,0.0
2018-03-08,0.0
2018-03-09,5.4054
2018-03-12,15.3846
2018-03-13,-17.7778
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,2.7027
2018-03-20,0.0
2018-03-21,-5.2632
2018-03-22,0.0
2018-03-23,-11.6667
2018-03-26,11.9497
2018-03-27,0.0
2018-03-28,-20.7865
2018-03-29,18.4397
2018-04-02,1.1976
2018-04-03,4.7337
2018-04-04,-2.8249
2018-04-05,-1.1628
2018-04-06,0.0
2018-04-09,2.9412000000000003
2018-04-10,4.5714
2018-04-11,1.0929
2018-04-12,-7.027
2018-04-13,-12.2093
2018-04-16,18.543
2018-04-17,-10.6145
2018-04-18,-10.0
2018-04-19,0.6944
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,-3.4483
2018-04-26,0.0
2018-04-27,-10.7143
2018-04-30,0.0
2018-05-01,-4.0
2018-05-02,-4.1667
2018-05-03,12.1739
2018-05-04,0.0
2018-05-07,-1.5504
2018-05-08,8.6614
2018-05-09,0.2174
2018-05-10,-9.6168
2018-05-11,8.0
2018-05-14,-22.2222
2018-05-15,4.7619
2018-05-16,-8.1818
2018-05-17,23.7624
2018-05-18,-12.0
2018-05-21,0.0
2018-05-22,4.5455
2018-05-23,8.6957
2018-05-24,0.0
2018-05-29,-8.0
2018-05-30,0.0
2018-06-06,-0.8696
2018-06-07,5.2632
2018-06-11,-4.1667
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,-8.6957
2018-06-15,-6.6667
2018-06-18,0.5102
2018-06-19,-7.6142
2018-06-22,-23.0769
2018-06-25,7.1429
2018-06-26,-8.0
2018-06-27,-2.8986
2018-06-28,-10.597
2018-06-29,-1.5025
2018-07-02,0.8475
2018-07-03,9.2437
2018-07-05,3.0769
2018-07-06,0.0
2018-07-09,4.3284
2018-07-11,-4.1488
2018-07-12,0.0
2018-07-13,-1.6418
2018-07-16,0.1517
2018-07-17,-9.0909
2018-07-18,13.3333
2018-07-19,0.0
2018-07-20,-11.7647
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,-6.6667
2018-07-26,-10.7143
2018-07-31,-20.0
2018-08-01,12.5
2018-08-02,13.3333
2018-08-03,-1.9607999999999999
2018-08-06,0.0
2018-08-07,4.0
2018-08-09,0.0
2018-08-10,-13.461500000000001
2018-08-15,-33.3333
2018-08-16,33.3333
2018-08-20,-37.5
2018-08-21,40.0
2018-08-22,-5.7143
2018-08-23,60.6061
2018-08-24,-11.3208
2018-08-27,-14.0
2018-08-30,3.4636
2018-09-04,-4.352
2018-09-05,-10.0
2018-09-06,16.675
2018-09-07,-7.1495
2018-09-11,-23.0769
2018-09-12,-33.3333
2018-09-13,80.0
2018-09-14,22.2222
2018-09-17,15.9091
2018-09-18,0.0
2018-09-19,21.5686
2018-09-20,-3.2258
2018-09-21,0.0
2018-09-24,-50.0
2018-09-25,106.6667
2018-09-26,-14.5161
2018-09-27,16.9811
2018-10-01,-1.6129
2018-10-02,3.2787
2018-10-03,-14.2857
2018-10-04,-24.0741
2018-10-05,24.3902
2018-10-08,0.0
2018-10-09,-7.8431
2018-10-10,-27.6596
2018-10-11,-5.8824
2018-10-12,25.0
2018-10-15,-12.5
2018-10-17,-13.7143
2018-10-18,32.4503
2018-10-19,-25.0
2018-10-22,0.0
2018-10-23,10.0
2018-10-24,-33.3333
2018-10-25,59.0909
2018-10-26,-2.8571
2018-10-30,0.0
2018-10-31,-35.2941
2018-11-01,40.9091
2018-11-05,-35.4839
2018-11-06,100.0
2018-11-07,-25.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-14,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,-5.0
2018-11-28,5.2632
2018-11-29,0.0
2018-11-30,-6.6667
2018-12-03,-10.7143
2018-12-04,-6.0
2018-12-06,-14.8936
2018-12-07,19.5
2018-12-11,4.6025
2018-12-13,0.0
2018-12-14,6.0
2018-12-18,-5.6604
2018-12-19,-40.0
2018-12-21,66.6667
2018-12-24,0.0
2018-12-26,-20.4
2018-12-27,0.5025
2018-12-28,5.0
2018-12-31,-4.7619
2019-01-02,0.0
2019-01-03,2.5
2019-01-04,-2.439
2019-01-09,2.5
2019-01-10,-2.439
2019-01-11,-0.5
2019-01-14,5.5276
2019-01-15,0.0
2019-01-17,-4.7619
2019-01-18,-4.5
2019-01-24,1.5707
2019-01-25,-26.2887
2019-01-28,-26.5734
2019-01-29,-23.3333
2019-01-30,-56.5217
2019-01-31,28.5714
2019-02-01,5.5556
2019-02-04,47.3684
2019-02-05,26.2857
2019-02-06,18.7783
2019-02-07,-42.8571
2019-02-08,-32.5
2019-02-11,30.8642
2019-02-12,30.1887
2019-02-13,-11.5942
2019-02-14,-31.1475
2019-02-15,-4.7619
2019-02-19,15.0
2019-02-20,-5.2174
2019-02-21,-7.1101
2019-02-22,-20.9877
2019-02-25,-9.375
2019-02-26,-0.3448
2019-02-27,-30.7958
2019-02-28,-20.0
2019-03-01,25.0
2019-03-04,-9.0
2019-03-05,-1.0989
2019-03-06,-0.5556
2019-03-07,-27.3743
2019-03-08,-15.3846
2019-03-11,8.1818
2019-03-12,-22.6891
2019-03-13,3.2609
2019-03-14,29.4737
2019-03-15,12.1951
2019-03-18,-19.5652
2019-03-19,-23.4234
2019-03-20,-16.4706
2019-03-21,5.6338
2019-03-22,4.2667
2019-03-25,3.5806
2019-03-26,183.9506
2019-03-27,-44.3478
2019-03-28,13.2813
2019-03-29,-24.1379
2019-04-01,2.7273
2019-04-02,-23.0088
2019-04-03,-20.6897
2019-04-04,66.6667
2019-04-05,-17.8261
2019-04-08,-8.9947
2019-04-09,-1.1628
2019-04-10,-14.1176
2019-04-11,4.1096
2019-04-12,7.8947
2019-04-15,33.9024
2019-04-16,156.8306
2019-04-17,112.4113
2019-04-18,-34.8915
2019-04-22,-18.6154
2019-04-23,13.4216
2019-04-24,-20.8333
2019-04-25,-9.473700000000001
2019-04-26,8.5271
2019-04-29,-43.9286
2019-04-30,-17.1975
2019-05-01,-7.0769
2019-05-02,29.1391
2019-05-03,-9.6154
2019-05-06,-7.8014
2019-05-07,-23.2308
2019-05-08,-0.8016
2019-05-09,-13.1313
2019-05-10,16.2791
2019-05-13,46.2
2019-05-14,3.9672
2019-05-15,4.6053
2019-05-16,10.0629
2019-05-17,-29.1429
2019-05-20,-7.2581
2019-05-21,-8.6957
2019-05-22,4.7619
2019-05-23,-2.7273
2019-05-24,-5.6075
2019-05-28,3.7129
2019-05-29,-14.0811
2019-05-30,-5.5556
2019-05-31,-7.0588
2019-06-03,-3.7975
2019-06-04,2.6316
2019-06-05,-7.6923
2019-06-06,-2.7778
2019-06-07,2.8571
2019-06-10,-8.3333
2019-06-11,-3.0303
2019-06-12,-6.25
2019-06-13,8.3333
2019-06-14,46.1538
2019-06-17,18.947400000000002
2019-06-18,-11.8584
2019-06-19,0.4016
2019-06-20,1.0
2019-06-21,-3.4653
2019-06-24,-11.7949
2019-06-25,-4.6512
2019-06-26,-9.2683
2019-06-27,-3.2258
2019-06-28,2.7778
2019-07-01,13.5135
2019-07-02,23.8095
2019-07-03,-6.7308
2019-07-05,-1.0309
2019-07-08,-4.8958
2019-07-09,-1.4239
2019-07-10,-6.6667
2019-07-11,0.0
2019-07-12,-2.3810000000000002
2019-07-15,0.0
2019-07-16,6.0976
2019-07-17,-17.7011
2019-07-18,-3.6313
2019-07-19,5.7971
2019-07-22,-10.9589
2019-07-23,18.4615
2019-07-24,-1.2987
2019-07-25,2.6316
2019-07-26,-3.9744
2019-07-29,-0.6676
2019-07-30,-7.2581
2019-07-31,1.4493
2019-08-01,8.5714
2019-08-02,1.3158
2019-08-05,-7.7922
2019-08-06,1.9718
2019-08-07,2.2099
2019-08-08,-5.4054
2019-08-09,-2.8571
2019-08-12,1.4706000000000001
2019-08-13,-1.4493
2019-08-14,-4.4118
2019-08-15,3.0769
2019-08-16,-1.4925
2019-08-19,-4.5455
2019-08-20,6.6667
2019-08-21,-5.6548
2019-08-22,-0.3155
2019-08-23,-5.0633
2019-08-26,5.0
2019-08-27,-7.9365
2019-08-28,-29.3103
2019-08-29,26.8293
2019-08-30,0.0
2019-09-03,-5.7692
2019-09-04,8.1633
2019-09-05,-7.5472
2019-09-06,-6.1224
2019-09-09,0.0
2019-09-10,8.6957
2019-09-11,1.0
2019-09-12,-5.7426
2019-09-13,26.0504
2019-09-16,-11.6667
2019-09-17,9.434
2019-09-18,-12.069
2019-09-19,0.0
2019-09-20,-1.9607999999999999
2019-09-23,8.0
2019-09-24,0.0
2019-09-25,-7.4074
2019-09-26,5.0
2019-09-27,-4.7619
2019-09-30,-6.4
2019-10-01,8.9744
2019-10-02,-7.8431
2019-10-03,-8.5106
2019-10-04,-4.186
2019-10-07,-4.8544
2019-10-08,-13.2653
2019-10-09,-14.7059
2019-10-10,-20.6897
2019-10-11,-17.3913
2019-10-14,-5.2632
2019-10-15,77.7778
2019-10-16,-28.125
2019-10-17,-21.7391
2019-10-18,-16.6667
2019-10-21,13.3333
2019-10-22,-11.7647
2019-10-23,-13.3333
2019-10-24,-7.6923
2019-10-25,-8.3333
2019-10-28,-18.1818
2019-10-29,-33.3333
2019-10-30,0.0
2019-10-31,-16.6667
2019-11-01,-20.0
2019-11-04,-25.0
2019-11-05,-3.3333
2019-11-06,3.4483
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,-33.3333
2019-11-12,-50.0
2019-11-13,100.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,-50.0
2019-11-21,0.0
2019-11-22,-10.0
2019-11-25,122.2222
2019-11-26,0.0
2019-11-27,-50.0
2019-11-29,100.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,-51.0
2019-12-11,2.0408
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,-2.0
2019-12-26,104.0816
2019-12-27,0.0
2019-12-30,-50.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,100.0
2020-01-14,0.0
2020-01-15,-50.0
2020-01-16,0.0
2020-01-17,100.0
2020-01-21,-35.0
2020-01-22,53.8462
2020-01-23,-50.0
2020-01-24,100.0
2020-01-27,-25.0
2020-01-28,33.3333
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,-50.0
2020-02-03,100.0
2020-02-04,-50.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,-99.0
2020-03-04,9900.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-19,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-11,0.0
2020-05-12,-99.0
2020-05-13,9900.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-20,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,-99.0
2020-06-11,9900.0
2020-06-12,0.0
2020-06-15,100.0
2020-06-16,-50.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,100.0
2020-06-30,-50.0
2020-07-01,100.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,-50.0
2020-07-08,100.0
2020-07-09,0.0
2020-07-10,-50.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,100.0
2020-07-27,-50.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
