ticker,APEI US Equity
2012-04-04,-1.3072
2012-04-05,0.6623
2012-04-09,-2.8421
2012-04-10,-1.1376
2012-04-11,2.0
2012-04-12,1.5847
2012-04-13,-2.8292
2012-04-16,-1.7687
2012-04-17,-0.9418
2012-04-18,-1.7058
2012-04-19,-0.1707
2012-04-20,-0.114
2012-04-23,-1.5977000000000001
2012-04-24,1.4207
2012-04-25,-0.486
2012-04-26,0.5458
2012-04-27,-0.4571
2012-04-30,-0.3444
2012-05-01,-3.4562
2012-05-02,-1.5513
2012-05-03,-3.3333
2012-05-04,-2.4765
2012-05-07,-0.0321
2012-05-08,-0.6752
2012-05-09,0.0
2012-05-10,3.1725
2012-05-11,-11.8607
2012-05-14,-3.9516
2012-05-15,2.9281
2012-05-16,0.9363
2012-05-17,0.0714
2012-05-18,0.9982
2012-05-21,2.3297
2012-05-22,0.6209
2012-05-23,-2.2969
2012-05-24,-0.6316
2012-05-25,2.4364
2012-05-29,1.8959000000000001
2012-05-30,-1.2517
2012-05-31,-2.6036
2012-06-01,0.4221
2012-06-04,6.5499
2012-06-05,1.3149
2012-06-06,1.7846
2012-06-07,-1.8489
2012-06-08,1.8188
2012-06-11,-2.9665
2012-06-12,-1.8409
2012-06-13,-2.3443
2012-06-14,1.6118000000000001
2012-06-15,-1.1812
2012-06-18,-0.1366
2012-06-19,5.0958
2012-06-20,0.5207
2012-06-21,-2.4927
2012-06-22,0.332
2012-06-25,0.0662
2012-06-26,1.9180000000000001
2012-06-27,-0.1298
2012-06-28,1.7219
2012-06-29,2.2038
2012-07-02,-0.3438
2012-07-03,1.5678999999999998
2012-07-05,1.1115
2012-07-06,0.7634
2012-07-09,-2.7273
2012-07-10,-3.3645
2012-07-11,0.8704
2012-07-12,-1.4062000000000001
2012-07-13,-0.7293
2012-07-16,0.2776
2012-07-17,-3.4842
2012-07-18,-0.1012
2012-07-19,1.7899
2012-07-20,-2.6211
2012-07-23,-2.9302
2012-07-24,-4.5279
2012-07-25,-0.7353
2012-07-26,-4.6296
2012-07-27,0.0777
2012-07-30,-0.0776
2012-07-31,-2.4854
2012-08-01,-0.0796
2012-08-02,1.116
2012-08-03,3.6657
2012-08-06,1.9392
2012-08-07,3.1332
2012-08-08,16.3834
2012-08-09,1.3052000000000001
2012-08-10,-0.0307
2012-08-13,0.6137
2012-08-14,-0.5489
2012-08-15,1.6559
2012-08-16,1.8702999999999999
2012-08-17,1.2437
2012-08-20,-0.5265
2012-08-21,0.7939
2012-08-22,0.4959
2012-08-23,-1.5385
2012-08-24,-1.3267
2012-08-27,-1.225
2012-08-28,-0.0907
2012-08-29,0.8477
2012-08-30,-0.03
2012-08-31,1.2012
2012-09-04,-0.3858
2012-09-05,3.3959
2012-09-06,3.0827
2012-09-07,1.1179000000000001
2012-09-10,0.6081
2012-09-11,2.2253
2012-09-12,-0.3225
2012-09-13,1.8873
2012-09-14,3.1754
2012-09-17,-1.0003
2012-09-18,0.1295
2012-09-19,-0.9056
2012-09-20,-2.6109999999999998
2012-09-21,-2.2252
2012-09-24,-0.1097
2012-09-25,-2.745
2012-09-26,-0.4516
2012-09-27,0.6521
2012-09-28,2.6197
2012-10-01,1.9764
2012-10-02,-0.2423
2012-10-03,-0.1079
2012-10-04,1.5667
2012-10-05,1.4894
2012-10-08,1.2841
2012-10-09,-0.8279
2012-10-10,-1.2784
2012-10-11,0.3436
2012-10-12,-0.4741
2012-10-15,-1.6406
2012-10-16,0.1614
2012-10-17,-2.2561999999999998
2012-10-18,-0.8519
2012-10-19,-3.1874000000000002
2012-10-22,1.8895
2012-10-23,0.3653
2012-10-24,0.112
2012-10-25,-3.2998
2012-10-26,3.4991
2012-10-31,1.7882
2012-11-01,0.6862
2012-11-02,-0.6543
2012-11-05,-0.933
2012-11-06,3.5457
2012-11-07,-3.6116
2012-11-08,-8.5762
2012-11-09,0.759
2012-11-12,-2.1693
2012-11-13,0.2464
2012-11-14,-1.1674
2012-11-15,0.4663
2012-11-16,0.1856
2012-11-19,0.1921
2012-11-20,-0.315
2012-11-21,0.0618
2012-11-23,1.7614
2012-11-26,1.0021
2012-11-27,0.1804
2012-11-28,3.4514
2012-11-29,2.669
2012-11-30,-2.8539
2012-12-03,0.2618
2012-12-04,3.9164
2012-12-05,-1.0888
2012-12-06,0.4516
2012-12-07,0.4215
2012-12-10,1.8747
2012-12-11,1.593
2012-12-12,-3.6767
2012-12-13,0.1684
2012-12-14,-0.3362
2012-12-17,0.1406
2012-12-18,2.4424
2012-12-19,-1.2058
2012-12-20,0.3051
2012-12-21,-0.3595
2012-12-24,-0.1388
2012-12-26,-0.667
2012-12-27,-3.3576
2012-12-28,2.5478
2012-12-31,1.9763
2013-01-02,2.3256
2013-01-03,1.434
2013-01-04,1.0136
2013-01-07,-2.5553
2013-01-08,0.346
2013-01-09,1.8904
2013-01-10,-2.0408
2013-01-11,0.7576
2013-01-14,0.2685
2013-01-15,0.3214
2013-01-16,-0.7208
2013-01-17,0.9411
2013-01-18,0.4529
2013-01-22,-0.2917
2013-01-23,0.0266
2013-01-24,2.0207
2013-01-25,-0.5473
2013-01-28,0.6289
2013-01-29,0.1302
2013-01-30,-1.0923
2013-01-31,1.3148
2013-02-01,-0.7786
2013-02-04,-0.1569
2013-02-05,0.0786
2013-02-06,1.9895
2013-02-07,2.6437
2013-02-08,0.6002
2013-02-11,-0.6463
2013-02-12,0.7255
2013-02-13,1.0184
2013-02-14,-0.7376
2013-02-15,-0.4211
2013-02-19,3.209
2013-02-20,-0.3856
2013-02-21,-1.9598
2013-02-22,1.6782
2013-02-25,-5.8738
2013-02-26,-1.9598
2013-02-27,1.2625
2013-02-28,1.1013
2013-03-01,-6.9983
2013-03-04,-8.011
2013-03-05,-2.3123
2013-03-06,-0.9837
2013-03-07,0.2484
2013-03-08,-6.7823
2013-03-11,1.5947
2013-03-12,-1.1772
2013-03-13,-0.2647
2013-03-14,4.7777
2013-03-15,0.1583
2013-03-18,0.5375
2013-03-19,-0.566
2013-03-20,8.191
2013-03-21,-0.6139
2013-03-22,4.2059
2013-03-25,-0.9314
2013-03-26,-1.2536
2013-03-27,-0.1443
2013-03-28,0.809
2013-04-01,0.2866
2013-04-02,-1.5433
2013-04-03,-1.016
2013-04-04,0.6158
2013-04-05,-1.5447
2013-04-08,-1.4506000000000001
2013-04-09,-0.0901
2013-04-10,0.0301
2013-04-11,1.6531
2013-04-12,0.2365
2013-04-15,-2.2714
2013-04-16,3.109
2013-04-17,-0.2635
2013-04-18,-2.1133
2013-04-19,-0.2999
2013-04-22,0.0602
2013-04-23,1.2023
2013-04-24,-0.8613
2013-04-25,1.3481
2013-04-26,-0.3252
2013-04-29,-0.2669
2013-04-30,-0.2974
2013-05-01,-3.4894
2013-05-02,-0.8653
2013-05-03,1.1222
2013-05-06,-0.2774
2013-05-07,0.6801
2013-05-08,3.6536999999999997
2013-05-09,1.0367
2013-05-10,4.8666
2013-05-13,0.3355
2013-05-14,3.1485
2013-05-15,2.8363
2013-05-16,-0.4465
2013-05-17,1.6095000000000002
2013-05-20,1.2464
2013-05-21,0.436
2013-05-22,-1.8131
2013-05-23,-0.104
2013-05-24,0.729
2013-05-28,-0.2843
2013-05-29,-1.5552000000000001
2013-05-30,1.3428
2013-05-31,-1.1691
2013-06-03,1.4458
2013-06-04,-0.4924
2013-06-05,0.3646
2013-06-06,-0.2076
2013-06-07,0.312
2013-06-10,3.1623
2013-06-11,-0.7789
2013-06-12,-1.5953
2013-06-13,2.0587
2013-06-14,-2.824
2013-06-17,-1.5049000000000001
2013-06-18,2.1075
2013-06-19,-2.0898
2013-06-20,-0.5534
2013-06-21,-1.8813
2013-06-24,1.1072
2013-06-25,1.0417
2013-06-26,-1.1631
2013-06-27,0.8558
2013-06-28,-1.4585
2013-07-01,3.902
2013-07-02,0.3626
2013-07-03,0.5419
2013-07-05,2.1561
2013-07-08,1.5829
2013-07-09,-0.841
2013-07-10,-0.3243
2013-07-11,0.6256
2013-07-12,0.0497
2013-07-15,0.7457
2013-07-16,-0.5922
2013-07-17,-1.0424
2013-07-18,0.1254
2013-07-19,-0.1503
2013-07-22,-0.2509
2013-07-23,-0.503
2013-07-24,0.3792
2013-07-25,0.4785
2013-07-26,-1.4285999999999999
2013-07-29,0.2034
2013-07-30,-0.812
2013-07-31,1.0744
2013-08-01,0.6074
2013-08-02,2.7420999999999998
2013-08-05,0.2449
2013-08-06,-1.4167
2013-08-07,0.5203
2013-08-08,-5.0283
2013-08-09,-3.1145
2013-08-12,1.768
2013-08-13,1.6057000000000001
2013-08-14,-0.0518
2013-08-15,-1.6071
2013-08-16,4.6101
2013-08-19,-3.0471
2013-08-20,0.026
2013-08-21,-0.2597
2013-08-22,2.3692
2013-08-23,1.0936
2013-08-26,0.805
2013-08-27,-4.0679
2013-08-28,0.9105
2013-08-29,2.2428
2013-08-30,0.9077
2013-09-03,0.2749
2013-09-04,-0.8223
2013-09-05,-0.3769
2013-09-06,-0.9332
2013-09-09,0.9674
2013-09-10,0.8573
2013-09-11,-1.075
2013-09-12,-0.4802
2013-09-13,0.3047
2013-09-16,-0.3038
2013-09-17,-0.6602
2013-09-18,-0.4473
2013-09-19,-0.7318
2013-09-20,-0.3104
2013-09-23,0.4152
2013-09-24,0.3101
2013-09-25,0.2834
2013-09-26,-0.0257
2013-09-27,-1.9784000000000002
2013-09-30,-0.9174
2013-10-01,0.5291
2013-10-02,-1.2631999999999999
2013-10-03,-1.4659
2013-10-04,-0.0811
2013-10-07,-1.3265
2013-10-08,-0.6859
2013-10-09,-1.9889999999999999
2013-10-10,1.4092
2013-10-11,0.4586
2013-10-14,-0.4012
2013-10-15,-1.4167
2013-10-16,4.142
2013-10-17,-1.1228
2013-10-18,1.1082
2013-10-21,1.0825
2013-10-22,0.6961
2013-10-23,1.3294000000000001
2013-10-24,0.9971
2013-10-25,0.1039
2013-10-28,2.232
2013-10-29,0.7362
2013-10-30,1.5373
2013-10-31,-0.6453
2013-11-01,-0.3497
2013-11-04,0.6518
2013-11-05,-0.6227
2013-11-06,6.3408999999999995
2013-11-07,-1.1548
2013-11-08,1.4068
2013-11-11,-0.1646
2013-11-12,0.0942
2013-11-13,0.8
2013-11-14,-1.7274
2013-11-15,0.9264
2013-11-18,-1.9062999999999999
2013-11-19,0.7198
2013-11-20,-0.6193
2013-11-21,0.743
2013-11-22,1.4513
2013-11-25,3.7523
2013-11-26,0.2486
2013-11-27,1.4656
2013-11-29,0.4222
2013-12-02,0.7745
2013-12-03,0.4831
2013-12-04,-1.2675
2013-12-05,0.1992
2013-12-06,-0.8173
2013-12-09,-0.0891
2013-12-10,-0.2675
2013-12-11,-1.0058
2013-12-12,-0.858
2013-12-13,-1.2298
2013-12-16,0.4381
2013-12-17,0.1607
2013-12-18,-0.3209
2013-12-19,0.115
2013-12-20,3.6059
2013-12-23,-0.2217
2013-12-24,0.0
2013-12-26,-1.5774
2013-12-27,-1.7607
2013-12-30,-1.034
2013-12-31,0.9287
2014-01-02,-2.2084
2014-01-03,-0.2117
2014-01-06,-0.3772
2014-01-07,-0.1656
2014-01-08,1.3984
2014-01-09,-0.0234
2014-01-10,0.3507
2014-01-13,-0.3262
2014-01-14,0.6311
2014-01-15,2.0906
2014-01-16,1.9340000000000002
2014-01-17,-0.6473
2014-01-21,0.0899
2014-01-22,2.2896
2014-01-23,0.5925
2014-01-24,-3.7522
2014-01-27,-0.544
2014-01-28,0.0456
2014-01-29,-2.2323
2014-01-30,-0.3029
2014-01-31,-1.075
2014-02-03,-0.3071
2014-02-04,0.0
2014-02-05,-0.1185
2014-02-06,0.5219
2014-02-07,-0.1416
2014-02-10,-1.2054
2014-02-11,1.6985999999999999
2014-02-12,0.2352
2014-02-13,1.2673
2014-02-14,0.2086
2014-02-18,0.37
2014-02-19,-1.7511999999999999
2014-02-20,1.0319
2014-02-21,4.2247
2014-02-24,-1.0468
2014-02-25,2.0932
2014-02-26,-0.3748
2014-02-27,2.3457
2014-02-28,-23.4162
2014-03-03,2.0045
2014-03-04,3.2106
2014-03-05,0.1341
2014-03-06,-0.9106
2014-03-07,-0.8378
2014-03-10,0.4361
2014-03-11,-2.3066
2014-03-12,-2.8889
2014-03-13,-2.8890000000000002
2014-03-14,-0.2062
2014-03-17,0.974
2014-03-18,1.9585
2014-03-19,1.3188
2014-03-20,-0.1698
2014-03-21,2.1542
2014-03-24,-0.2497
2014-03-25,-0.8901
2014-03-26,-1.7682
2014-03-27,-0.8571
2014-03-28,0.634
2014-03-31,0.4582
2014-04-01,0.9692
2014-04-02,0.9034
2014-04-03,-0.6995
2014-04-04,-1.4652
2014-04-07,-2.6593999999999998
2014-04-08,0.7344
2014-04-09,0.9041
2014-04-10,-3.0636
2014-04-11,-0.8945
2014-04-14,0.0
2014-04-15,-0.8724
2014-04-16,2.7314
2014-04-17,1.9498
2014-04-21,1.5068000000000001
2014-04-22,0.8279
2014-04-23,-0.8777
2014-04-24,-0.457
2014-04-25,-2.8407
2014-04-28,-1.3585
2014-04-29,1.5569
2014-04-30,2.0047
2014-05-01,-0.7803
2014-05-02,2.7673
2014-05-05,-1.0204
2014-05-06,-2.8064
2014-05-07,0.4714
2014-05-08,-1.9647999999999999
2014-05-09,9.7816
2014-05-12,3.188
2014-05-13,-2.3766
2014-05-14,-4.0032
2014-05-15,0.2818
2014-05-16,2.1916
2014-05-19,0.11
2014-05-20,-0.9063
2014-05-21,0.388
2014-05-22,-2.1535
2014-05-23,0.1693
2014-05-27,0.7887
2014-05-28,-0.8385
2014-05-29,-0.5355
2014-05-30,0.1417
2014-06-02,-1.811
2014-06-03,-1.7003
2014-06-04,1.0847
2014-06-05,0.6381
2014-06-06,-0.317
2014-06-09,2.0526
2014-06-10,0.8215
2014-06-11,-1.3206
2014-06-12,-1.2812999999999999
2014-06-13,1.298
2014-06-16,1.1105
2014-06-17,0.0845
2014-06-18,-1.5194
2014-06-19,-2.7286
2014-06-20,0.0734
2014-06-23,-0.5577
2014-06-24,-0.6789
2014-06-25,1.6048
2014-06-26,-0.585
2014-06-27,0.8532
2014-06-30,0.2917
2014-07-01,2.7051
2014-07-02,-0.2266
2014-07-03,2.8101000000000003
2014-07-07,-4.6383
2014-07-08,-1.0133
2014-07-09,1.0529
2014-07-10,-2.1997
2014-07-11,-0.947
2014-07-14,1.225
2014-07-15,-0.8264
2014-07-16,0.1786
2014-07-17,-0.5348
2014-07-18,0.7467
2014-07-21,-1.8974
2014-07-22,4.2007
2014-07-23,0.145
2014-07-24,-0.1158
2014-07-25,0.3479
2014-07-28,-0.7801
2014-07-29,4.0478
2014-07-30,0.3079
2014-07-31,-0.3906
2014-08-01,-0.1541
2014-08-04,-2.0901
2014-08-05,-1.3467
2014-08-06,-13.709
2014-08-07,-0.202
2014-08-08,0.371
2014-08-11,0.7728
2014-08-12,0.5335
2014-08-13,0.3317
2014-08-14,-0.8264
2014-08-15,2.9333
2014-08-18,2.5259
2014-08-19,-1.9266999999999999
2014-08-20,-0.6119
2014-08-21,0.9721
2014-08-22,-1.4121000000000001
2014-08-25,-1.3346
2014-08-26,0.3299
2014-08-27,0.1315
2014-08-28,-1.5434999999999999
2014-08-29,1.2675
2014-09-02,-1.3175
2014-09-03,-0.6676
2014-09-04,-0.8065
2014-09-05,1.0163
2014-09-08,0.4024
2014-09-09,-1.4362
2014-09-10,0.2033
2014-09-11,-0.2029
2014-09-12,0.0
2014-09-15,-1.0844
2014-09-16,0.2055
2014-09-17,-0.7521
2014-09-18,0.62
2014-09-19,-1.8829
2014-09-22,-1.3259
2014-09-23,-1.8034
2014-09-24,0.5402
2014-09-25,-1.6834
2014-09-26,0.5464
2014-09-29,-0.6159
2014-09-30,-1.6040999999999999
2014-10-01,-0.4446
2014-10-02,1.6375
2014-10-03,-0.476
2014-10-06,-0.4783
2014-10-07,-1.8115
2014-10-08,1.619
2014-10-09,-0.8892
2014-10-10,-0.3364
2014-10-13,1.2003
2014-10-14,2.7428
2014-10-15,1.8397999999999999
2014-10-16,3.8257
2014-10-17,-0.1365
2014-10-20,2.0157
2014-10-21,-1.0717
2014-10-22,-1.0493999999999999
2014-10-23,-1.0263
2014-10-24,0.7605
2014-10-27,0.0
2014-10-28,3.705
2014-10-29,0.6285
2014-10-30,1.3149
2014-10-31,0.5516
2014-11-03,0.4518
2014-11-04,-1.0601
2014-11-05,0.1948
2014-11-06,-1.2638
2014-11-07,15.6547
2014-11-10,2.2984999999999998
2014-11-11,0.7767
2014-11-12,0.6331
2014-11-13,-1.942
2014-11-14,2.1478
2014-11-17,-2.3758
2014-11-18,0.6154
2014-11-19,-2.2241
2014-11-20,0.1137
2014-11-21,-0.6532
2014-11-24,0.8005
2014-11-25,-1.5314999999999999
2014-11-26,-1.6705
2014-11-28,-1.5817
2014-12-01,-1.2798
2014-12-02,2.2611
2014-12-03,0.6486
2014-12-04,-2.4897
2014-12-05,1.0814
2014-12-08,-2.2883
2014-12-09,3.3151
2014-12-10,-1.1775
2014-12-11,2.0852
2014-12-12,-0.5836
2014-12-15,0.4109
2014-12-16,-0.2338
2014-12-17,4.4829
2014-12-18,0.1683
2014-12-19,-0.6159
2014-12-22,1.4647999999999999
2014-12-23,0.1943
2014-12-24,0.665
2014-12-26,0.4955
2014-12-29,2.2733
2014-12-30,-0.9373
2014-12-31,-0.3244
2015-01-02,-1.9799
2015-01-05,-2.0753
2015-01-06,-2.4866
2015-01-07,2.3761
2015-01-08,0.8774
2015-01-09,-2.4691
2015-01-12,-0.1726
2015-01-13,0.6916
2015-01-14,-0.7728
2015-01-15,-1.6152
2015-01-16,1.5245
2015-01-20,0.2599
2015-01-21,-1.1521
2015-01-22,1.7774
2015-01-23,-1.4887000000000001
2015-01-26,0.5522
2015-01-27,0.1734
2015-01-28,-0.9521
2015-01-29,2.1555
2015-01-30,-4.2772
2015-02-02,3.0384
2015-02-03,1.7057
2015-02-04,-1.2223
2015-02-05,0.8921
2015-02-06,-0.9127
2015-02-09,-0.2303
2015-02-10,-1.8465
2015-02-11,1.9106
2015-02-12,-0.6634
2015-02-13,-0.2323
2015-02-17,-0.3783
2015-02-18,0.9933
2015-02-19,-0.2603
2015-02-20,-1.1601
2015-02-23,1.6724999999999999
2015-02-24,0.0
2015-02-25,-1.2698
2015-02-26,0.2338
2015-02-27,-5.5118
2015-03-02,-2.5926
2015-03-03,-3.2636
2015-03-04,0.5568
2015-03-05,-1.2052
2015-03-06,-0.4286
2015-03-09,2.5827999999999998
2015-03-10,-1.9045
2015-03-11,0.1316
2015-03-12,5.1922
2015-03-13,-0.1874
2015-03-16,-0.2817
2015-03-17,0.0628
2015-03-18,0.2509
2015-03-19,-0.1564
2015-03-20,-1.2849
2015-03-23,0.0
2015-03-24,0.3175
2015-03-25,-2.4684
2015-03-26,-1.4925
2015-03-27,1.3834
2015-03-30,-1.5594999999999999
2015-03-31,-1.0561
2015-04-01,0.467
2015-04-02,2.4568
2015-04-06,1.8471
2015-04-07,-1.6863000000000001
2015-04-08,1.4563
2015-04-09,-0.5104
2015-04-10,-0.2565
2015-04-13,0.4179
2015-04-14,1.2484
2015-04-15,1.2646
2015-04-16,-2.7161999999999997
2015-04-17,-3.3376
2015-04-20,1.0292
2015-04-21,-0.115
2015-04-22,0.2797
2015-04-23,1.4108
2015-04-24,-1.0676
2015-04-27,-0.6213
2015-04-28,0.2303
2015-04-29,-8.0762
2015-04-30,-0.3929
2015-05-01,-0.8247
2015-05-04,-1.1569
2015-05-05,-1.9020000000000001
2015-05-06,-1.4541
2015-05-07,1.1729
2015-05-08,3.9267
2015-05-11,-0.1439
2015-05-12,-20.3243
2015-05-13,2.3519
2015-05-14,0.707
2015-05-15,2.0623
2015-05-18,0.4299
2015-05-19,0.5993
2015-05-20,1.2766
2015-05-21,1.1764999999999999
2015-05-22,-0.2076
2015-05-26,0.0416
2015-05-27,1.6223
2015-05-28,-0.9824
2015-05-29,-0.0827
2015-06-01,1.5722
2015-06-02,-0.6517
2015-06-03,0.738
2015-06-04,-1.1803
2015-06-05,2.0593
2015-06-08,-0.8071
2015-06-09,0.1627
2015-06-10,1.5434999999999999
2015-06-11,1.6
2015-06-12,2.0079
2015-06-15,-0.8491
2015-06-16,1.2067
2015-06-17,-0.5385
2015-06-18,0.2707
2015-06-19,0.8099
2015-06-22,0.1148
2015-06-23,-0.2293
2015-06-24,0.8809
2015-06-25,-0.6454
2015-06-26,2.2545
2015-06-29,-3.6248
2015-06-30,-0.2714
2015-07-01,1.3997
2015-07-02,-0.3834
2015-07-06,-0.1155
2015-07-07,-0.2697
2015-07-08,0.3091
2015-07-09,1.5023
2015-07-10,1.1385
2015-07-13,0.4503
2015-07-14,0.6724
2015-07-15,-0.0742
2015-07-16,0.2599
2015-07-17,-0.3704
2015-07-20,-0.3717
2015-07-21,-0.6343
2015-07-22,0.4506
2015-07-23,-2.6916
2015-07-24,-2.305
2015-07-27,-0.0786
2015-07-28,-0.9052
2015-07-29,1.3106
2015-07-30,-0.7056
2015-07-31,2.1319
2015-08-03,-9.2385
2015-08-04,-0.3407
2015-08-05,4.1453
2015-08-06,-0.7796
2015-08-07,-1.9851
2015-08-10,5.8228
2015-08-11,-12.2408
2015-08-12,-0.7269
2015-08-13,-0.1831
2015-08-14,1.0087
2015-08-17,1.7248999999999999
2015-08-18,-1.071
2015-08-19,-1.3081
2015-08-20,-1.0055
2015-08-21,-1.8467
2015-08-24,-1.0348
2015-08-25,-0.4278
2015-08-26,1.6705999999999999
2015-08-27,2.77
2015-08-28,2.1471
2015-08-31,-1.9231
2015-09-01,-2.8728
2015-09-02,0.892
2015-09-03,0.5584
2015-09-04,0.7404
2015-09-08,2.5723000000000003
2015-09-09,2.1944
2015-09-10,0.482
2015-09-11,-1.3519
2015-09-14,0.2653
2015-09-15,0.3086
2015-09-16,1.5824
2015-09-17,0.6058
2015-09-18,2.8387000000000002
2015-09-21,1.6311
2015-09-22,-2.7572
2015-09-23,0.0423
2015-09-24,-0.0423
2015-09-25,-0.1693
2015-09-28,0.4239
2015-09-29,-0.5488
2015-09-30,-0.4669
2015-10-01,-4.307
2015-10-02,-2.5846999999999998
2015-10-05,4.9405
2015-10-06,-0.8282
2015-10-07,2.2418
2015-10-08,2.5365
2015-10-09,0.0839
2015-10-12,-0.377
2015-10-13,-1.4718
2015-10-14,-2.8169
2015-10-15,2.108
2015-10-16,0.6022
2015-10-19,1.4109
2015-10-20,2.6981
2015-10-21,-5.5419
2015-10-22,-3.6506
2015-10-23,3.5634
2015-10-26,-1.6985999999999999
2015-10-27,-5.3611
2015-10-28,2.4345
2015-10-29,-1.9653
2015-10-30,1.3054000000000001
2015-11-02,-1.5647
2015-11-03,1.2623
2015-11-04,1.1542
2015-11-05,2.7385
2015-11-06,2.6211
2015-11-09,-5.2814
2015-11-10,5.5302
2015-11-11,-5.6735
2015-11-12,-4.0863
2015-11-13,1.7233
2015-11-16,2.4941
2015-11-17,1.9284
2015-11-18,0.9009
2015-11-19,-1.3393
2015-11-20,1.4932
2015-11-23,1.2929
2015-11-24,0.2641
2015-11-25,1.2730000000000001
2015-11-27,-0.4335
2015-11-30,1.3061
2015-12-01,0.043
2015-12-02,-0.9021
2015-12-03,-2.9476
2015-12-04,0.2233
2015-12-07,-1.5152
2015-12-08,-4.1176
2015-12-09,-1.463
2015-12-10,1.772
2015-12-11,-2.1647
2015-12-14,-1.3468
2015-12-15,-0.195
2015-12-16,1.661
2015-12-17,0.2403
2015-12-18,-4.698
2015-12-21,-0.8048
2015-12-22,1.4199
2015-12-23,-0.35
2015-12-24,1.154
2015-12-28,-1.5873
2015-12-29,1.3105
2015-12-30,-2.4876
2015-12-31,-5.051
2016-01-04,-1.0747
2016-01-05,-3.9652
2016-01-06,-1.6968
2016-01-07,-2.2439999999999998
2016-01-08,-1.9423
2016-01-11,-5.5222
2016-01-12,2.7319
2016-01-13,-6.1224
2016-01-14,1.9763
2016-01-15,3.1008
2016-01-19,-2.005
2016-01-20,2.6215
2016-01-21,0.3115
2016-01-22,1.3043
2016-01-25,-5.0276
2016-01-26,2.7114000000000003
2016-01-27,-2.577
2016-01-28,-0.0645
2016-01-29,1.8721999999999999
2016-02-01,-3.9290000000000003
2016-02-02,0.9894
2016-02-03,-0.3919
2016-02-04,0.2623
2016-02-05,-2.9431000000000003
2016-02-08,1.1456
2016-02-09,-1.3991
2016-02-10,-0.8784
2016-02-11,-1.227
2016-02-12,2.0704
2016-02-16,4.3949
2016-02-17,-0.3886
2016-02-18,1.2354
2016-02-19,-0.578
2016-02-22,0.5168
2016-02-23,-2.3779
2016-02-24,2.765
2016-02-25,-2.1781
2016-02-26,-2.4885
2016-02-29,3.6266
2016-03-01,21.9054
2016-03-02,2.9771
2016-03-03,11.7192
2016-03-04,-0.1386
2016-03-07,1.3188
2016-03-08,-3.1742
2016-03-09,1.1320999999999999
2016-03-10,-1.7724
2016-03-11,4.416
2016-03-14,-1.4552
2016-03-15,-6.5527999999999995
2016-03-16,3.7531
2016-03-17,2.6178
2016-03-18,-2.18
2016-03-21,1.7069999999999999
2016-03-22,-4.0093
2016-03-23,-2.3312
2016-03-24,2.2377
2016-03-28,-2.1401
2016-03-29,7.0577
2016-03-30,-4.7818000000000005
2016-03-31,0.5851
2016-04-01,3.8778
2016-04-04,-4.3864
2016-04-05,-1.1225
2016-04-06,-3.1096
2016-04-07,-0.9679
2016-04-08,5.5556
2016-04-11,-3.0214
2016-04-12,-1.1558
2016-04-13,3.7621
2016-04-14,-0.294
2016-04-15,1.9165
2016-04-18,-0.2411
2016-04-19,2.9966
2016-04-20,0.1408
2016-04-21,2.2962
2016-04-22,-0.7329
2016-04-25,-0.4615
2016-04-26,5.3778
2016-04-27,0.9239
2016-04-28,1.3949
2016-04-29,-0.4299
2016-05-02,1.3817
2016-05-03,-3.109
2016-05-04,-0.7912
2016-05-05,-0.7532
2016-05-06,4.8661
2016-05-09,1.3197
2016-05-10,12.1429
2016-05-11,-4.4586
2016-05-12,1.5686
2016-05-13,-1.0811
2016-05-16,4.1764
2016-05-17,0.3747
2016-05-18,0.8585
2016-05-19,-1.3323
2016-05-20,0.4126
2016-05-23,1.0086
2016-05-24,1.2944
2016-05-25,-2.5557
2016-05-26,1.7984
2016-05-27,4.0118
2016-05-31,0.0
2016-06-01,-0.6369
2016-06-02,0.3205
2016-06-03,-0.568
2016-06-06,0.1428
2016-06-07,-0.5348
2016-06-08,-0.1434
2016-06-09,-0.6461
2016-06-10,-2.0231
2016-06-13,0.0737
2016-06-14,0.7001
2016-06-15,0.9879
2016-06-16,-1.413
2016-06-17,1.9111
2016-06-20,0.5049
2016-06-21,-1.1482
2016-06-22,0.6534
2016-06-23,1.5867
2016-06-24,-5.3958
2016-06-27,-3.1144
2016-06-28,-0.3486
2016-06-29,5.4023
2016-06-30,3.6136
2016-07-01,0.427
2016-07-05,-5.4217
2016-07-06,3.2971
2016-07-07,0.8342
2016-07-08,2.9856
2016-07-11,-0.489
2016-07-12,1.7901
2016-07-13,1.1379
2016-07-14,-1.2955999999999999
2016-07-15,-1.5199
2016-07-18,1.8239
2016-07-19,0.5512
2016-07-20,-0.0343
2016-07-21,1.0281
2016-07-22,0.1018
2016-07-25,-2.6771000000000003
2016-07-26,5.4666
2016-07-27,-4.0277
2016-07-28,0.4472
2016-07-29,-1.9178
2016-08-01,3.7709
2016-08-02,-0.5047
2016-08-03,-0.4396
2016-08-04,-0.8492
2016-08-05,4.1453
2016-08-08,-1.2171
2016-08-09,-4.0959
2016-08-10,-20.2778
2016-08-11,-3.8763
2016-08-12,-0.589
2016-08-15,1.3674
2016-08-16,0.0
2016-08-17,-1.0342
2016-08-18,0.2272
2016-08-19,2.3572
2016-08-22,-1.3286
2016-08-23,-0.1795
2016-08-24,-1.7986
2016-08-25,0.87
