ticker,NBY US Equity
2008-03-20,-8.0
2008-03-24,8.6957
2008-03-25,6.0
2008-03-26,-7.5519
2008-03-27,0.0051
2008-03-28,-6.1224
2008-03-31,-2.1739
2008-04-01,10.2222
2008-04-02,-1.6129
2008-04-03,2.459
2008-04-04,-1.2
2008-04-07,-2.834
2008-04-08,-0.8333
2008-04-09,-0.4202
2008-04-10,-8.8608
2008-04-11,2.7778
2008-04-14,5.8559
2008-04-15,0.0
2008-04-16,-4.2553
2008-04-17,-0.8889
2008-04-18,0.0
2008-04-21,0.4484
2008-04-22,-10.7143
2008-04-23,-2.5
2008-04-24,-10.2564
2008-04-25,2.8571
2008-04-28,2.6667
2008-04-29,-0.4329
2008-04-30,-4.8913
2008-05-01,11.4286
2008-05-02,2.5641
2008-05-05,4.9937000000000005
2008-05-06,2.387
2008-05-07,16.2791
2008-05-08,-4.0
2008-05-09,2.0833
2008-05-12,1.6327
2008-05-13,18.4739
2008-05-14,10.1695
2008-05-15,-9.6115
2008-05-16,2.4637000000000002
2008-05-19,5.3156
2008-05-20,-16.4038
2008-05-21,-3.7736
2008-05-22,-3.1373
2008-05-23,2.0192
2008-05-27,-0.7887
2008-05-28,2.0
2008-05-29,-6.4706
2008-05-30,-5.6604
2008-06-02,0.0
2008-06-03,-2.2222
2008-06-04,-2.2727
2008-06-05,4.6512
2008-06-06,-0.0056
2008-06-09,-2.289
2008-06-10,6.8971
2008-06-11,-6.383
2008-06-12,6.8182
2008-06-13,2.1277
2008-06-16,4.1667
2008-06-17,-4.0
2008-06-18,0.0
2008-06-19,-2.0833
2008-06-20,-2.1277
2008-06-23,-2.1739
2008-06-24,0.0
2008-06-25,-4.4444
2008-06-26,-1.3953
2008-06-27,1.4151
2008-06-30,-2.7907
2008-07-01,-4.7847
2008-07-02,-2.5126
2008-07-03,-1.0309
2008-07-07,4.1667
2008-07-08,-2.0
2008-07-09,-3.0612
2008-07-10,-1.0526
2008-07-11,6.383
2008-07-14,2.5
2008-07-15,-2.439
2008-07-16,0.0
2008-07-17,-2.5
2008-07-18,0.4103
2008-07-22,7.2523
2008-07-23,-4.7619
2008-07-24,0.0
2008-07-25,2.5
2008-07-28,-4.878
2008-07-29,4.0962
2008-07-30,-1.4718
2008-07-31,2.5
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-07,-2.439
2008-08-08,0.0
2008-08-11,4.5
2008-08-12,-11.4833
2008-08-13,2.7027
2008-08-14,2.1053
2008-08-15,-2.5773
2008-08-18,-0.5291
2008-08-19,11.7021
2008-08-20,-6.0952
2008-08-21,3.4483
2008-08-22,0.4902
2008-08-25,-5.3659
2008-08-26,3.0928
2008-08-27,2.5
2008-08-28,1.9512
2008-08-29,-5.2632
2008-09-02,1.0101
2008-09-03,0.0
2008-09-04,-1.0
2008-09-05,-1.5152
2008-09-08,2.5641
2008-09-10,-0.5
2008-09-11,-14.5729
2008-09-12,12.9412
2008-09-15,-6.25
2008-09-16,-0.5556
2008-09-17,0.5587
2008-09-18,-11.1111
2008-09-19,12.5
2008-09-22,-5.5556
2008-09-23,0.0
2008-09-24,-4.1176
2008-09-25,21.4724
2008-09-26,-15.1515
2008-09-29,1.183
2008-09-30,0.0074
2008-10-01,0.2941
2008-10-02,5.5718
2008-10-03,-2.7778
2008-10-06,-14.2857
2008-10-07,20.0
2008-10-08,-8.3403
2008-10-09,0.0076
2008-10-10,-27.2727
2008-10-13,33.3333
2008-10-14,6.25
2008-10-15,0.0
2008-10-16,2.9412000000000003
2008-10-17,1.1429
2008-10-20,4.5198
2008-10-21,2.7027
2008-10-22,-0.5263
2008-10-23,-4.7619
2008-10-24,5.5556
2008-10-27,3.6842
2008-10-28,-23.8579
2008-10-29,10.0
2008-10-30,-2.3636
2008-10-31,11.7318
2008-11-03,-11.1111
2008-11-04,0.0
2008-11-05,3.125
2008-11-06,0.6061
2008-11-07,1.8072
2008-11-10,0.0
2008-11-11,-0.5917
2008-11-12,-16.6667
2008-11-13,-17.8571
2008-11-14,4.3478
2008-11-17,-8.3333
2008-11-18,27.2727
2008-11-19,-8.5714
2008-11-20,-2.3438
2008-11-21,4.0
2008-11-24,7.6923
2008-11-25,-3.5714
2008-11-26,4.4444
2008-12-01,0.0
2008-12-02,-4.2553
2008-12-03,-3.7037
2008-12-04,7.6923
2008-12-05,-8.5714
2008-12-08,-10.1563
2008-12-09,-0.8696
2008-12-10,0.0
2008-12-11,-0.8772
2008-12-12,-10.6195
2008-12-15,11.8812
2008-12-16,6.1947
2008-12-17,0.0
2008-12-18,-8.3333
2008-12-19,-3.6364
2008-12-22,-0.9434
2008-12-23,8.5714
2008-12-24,-1.7544
2008-12-26,-1.7856999999999998
2008-12-29,-7.2727
2008-12-30,0.8824
2008-12-31,-0.8746
2009-01-05,7.8431
2009-01-06,0.0
2009-01-07,11.818200000000001
2009-01-08,-9.7561
2009-01-09,3.6036
2009-01-12,21.7391
2009-01-13,-3.5804
2009-01-14,-1.4724
2009-01-15,5.2632
2009-01-16,2.8571
2009-01-20,-3.4722
2009-01-21,10.0719
2009-01-22,0.6536
2009-01-23,0.6494
2009-01-26,1.2903
2009-01-27,1.2659
2009-01-28,-1.8791
2009-01-29,3.8462
2009-01-30,-2.419
2009-02-02,6.2745
2009-02-03,-1.7856999999999998
2009-02-04,-3.0303
2009-02-05,6.2422
2009-02-06,-1.1692
2009-02-09,-6.8452
2009-02-10,2.8754
2009-02-11,-3.7267
2009-02-12,3.2258
2009-02-13,-1.25
2009-02-17,-5.6962
2009-02-18,0.6711
2009-02-19,0.0
2009-02-20,-13.3333
2009-02-23,3.375
2009-02-24,-3.2648
2009-02-25,0.0
2009-02-26,-4.6154
2009-02-27,-3.2258
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,4.1667
2009-03-06,0.64
2009-03-09,-4.6105
2009-03-10,5.0
2009-03-11,-3.9683
2009-03-12,1.6529
2009-03-13,4.065
2009-03-16,10.9375
2009-03-17,5.6338
2009-03-18,7.3333
2009-03-19,-4.3478
2009-03-20,3.8961
2009-03-23,-8.125
2009-03-24,6.8027
2009-03-25,8.2803
2009-03-26,11.7647
2009-03-27,15.8092
2009-03-30,18.6218
2009-03-31,12.6383
2009-04-01,5.4422
2009-04-02,-16.7742
2009-04-03,10.4651
2009-04-06,4.9123
2009-04-07,1.3378
2009-04-08,-8.2508
2009-04-09,-1.8458
2009-04-13,-7.6479
2009-04-14,2.7778
2009-04-15,-2.3166
2009-04-16,4.7431
2009-04-17,0.0
2009-04-20,1.8868
2009-04-21,0.0
2009-04-22,1.8519
2009-04-23,-1.8182
2009-04-24,1.8519
2009-04-27,-9.0909
2009-04-28,0.0
2009-04-29,2.0
2009-04-30,-1.9607999999999999
2009-05-01,0.0
2009-05-04,1.2
2009-05-05,-1.1858
2009-05-06,-4.0
2009-05-07,-5.0
2009-05-08,3.9474
2009-05-11,5.4852
2009-05-12,-2.0
2009-05-13,0.8163
2009-05-14,2.2217000000000002
2009-05-15,0.599
2009-05-18,-5.5118
2009-05-19,0.0
2009-05-20,1.25
2009-05-21,2.8807
2009-05-22,-2.0
2009-05-26,0.8163
2009-05-27,-0.8097
2009-05-28,0.0051
2009-05-29,-4.0865
2009-06-01,1.1968
2009-06-02,-3.0959
2009-06-03,3.7100999999999997
2009-06-04,0.8368
2009-06-05,0.8299
2009-06-08,-5.3498
2009-06-09,0.0
2009-06-10,0.0
2009-06-11,1.3043
2009-06-12,0.4292
2009-06-15,-5.9829
2009-06-16,-2.2727
2009-06-17,-0.3023
2009-06-18,1.7027999999999999
2009-06-19,-0.4644
2009-06-22,-3.2202
2009-06-23,0.4762
2009-06-24,-4.7393
2009-06-25,0.4975
2009-06-26,6.9307
2009-06-29,-0.463
2009-06-30,0.9302
2009-07-01,3.6866
2009-07-02,0.0
2009-07-06,2.2222
2009-07-07,6.5217
2009-07-08,-3.2653
2009-07-09,-10.1266
2009-07-10,1.4085
2009-07-13,-3.9815
2009-07-14,-0.1929
2009-07-15,13.0435
2009-07-16,-3.8462
2009-07-17,-4.4444
2009-07-20,1.3953
2009-07-21,-4.1284
2009-07-22,-4.3062000000000005
2009-07-23,-4.5
2009-07-24,4.1885
2009-07-27,8.0402
2009-07-28,-2.3256
2009-07-29,0.9524
2009-07-30,-5.6604
2009-07-31,4.0
2009-08-03,7.6923
2009-08-04,-5.3571
2009-08-05,0.9434
2009-08-06,1.9918
2009-08-07,14.541
2009-08-10,-3.12
2009-08-11,-2.147
2009-08-12,1.2605
2009-08-13,-2.0782
2009-08-14,2.1277
2009-08-17,-10.4167
2009-08-18,1.093
2009-08-19,-2.4615
2009-08-20,-0.9434
2009-08-21,-4.7619
2009-08-24,-0.5
2009-08-25,0.5025
2009-08-26,-2.5
2009-08-27,-2.0513
2009-08-28,-3.1414
2009-08-31,2.7027
2009-09-01,-5.2566
2009-09-02,-0.0069
2009-09-03,-8.3333
2009-09-04,8.4773
2009-09-08,3.3592
2009-09-09,0.0
2009-09-10,-5.4054
2009-09-11,1.0857
2009-09-14,3.4483
2009-09-15,0.5464
2009-09-16,1.6303999999999998
2009-09-17,-4.2781
2009-09-18,-2.2346
2009-09-21,2.8571
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,-6.1111
2009-09-25,4.7337
2009-09-28,-1.702
2009-09-29,-2.2918
2009-09-30,4.1176
2009-10-01,-6.2147
2009-10-02,-0.5949
2009-10-05,5.4466
2009-10-06,0.5747
2009-10-07,2.2857
2009-10-08,2.7862999999999998
2009-10-09,0.0068
2009-10-12,0.5435
2009-10-13,0.5405
2009-10-14,3.2258
2009-10-15,-2.6042
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,1.0695000000000001
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,4.2328
2009-10-27,-2.0305
2009-10-28,3.6269
2009-10-29,7.5
2009-10-30,5.5814
2009-11-02,1.3216
2009-11-03,-4.3478
2009-11-04,-4.5455
2009-11-05,2.3810000000000002
2009-11-06,0.0
2009-11-09,-0.4651
2009-11-10,-4.2056000000000004
2009-11-11,2.439
2009-11-12,-2.8571
2009-11-13,-1.9607999999999999
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,-0.5
2009-11-19,-2.0101
2009-11-20,0.5128
2009-11-23,1.5306
2009-11-24,-1.5138
2009-11-25,1.5371000000000001
2009-11-27,-0.9139
2009-11-30,0.9224
2009-12-01,-0.0063
2009-12-02,0.0063
2009-12-03,2.9648
2009-12-04,-2.3914
2009-12-07,0.0
2009-12-08,-4.0
2009-12-09,1.5625
2009-12-10,2.4103
2009-12-11,-0.3505
2009-12-14,2.0101
2009-12-15,-5.9113
2009-12-16,1.5707
2009-12-17,3.0863
2009-12-18,-0.9938
2009-12-21,1.0101
2009-12-22,4.05
2009-12-23,-1.4897
2009-12-24,-2.439
2009-12-28,0.0
2009-12-29,2.5
2009-12-30,-1.4695
2009-12-31,1.9865
2010-01-04,-1.9417
2010-01-05,-0.9901
2010-01-06,1.0
2010-01-07,-3.4653
2010-01-08,3.5897
2010-01-11,5.9406
2010-01-12,5.1402
2010-01-13,0.4444
2010-01-14,-1.3274
2010-01-15,-1.3453
2010-01-19,0.0
2010-01-20,-0.4545
2010-01-21,-1.8265
2010-01-22,0.9302
2010-01-25,0.4608
2010-01-26,1.8406
2010-01-27,4.949
2010-01-28,-1.2876
2010-01-29,1.2609
2010-02-01,-2.9626
2010-02-02,-2.6549
2010-02-03,-4.5455
2010-02-04,6.1905
2010-02-05,0.8969
2010-02-08,0.0
2010-02-09,-0.4444
2010-02-10,0.4464
2010-02-11,0.0
2010-02-12,-0.4444
2010-02-16,-1.7856999999999998
2010-02-17,0.0
2010-02-18,0.9091
2010-02-19,-0.4505
2010-02-22,-0.4525
2010-02-23,-0.4545
2010-02-24,2.7397
2010-02-25,-2.2222
2010-02-26,0.0
2010-03-01,-2.4545
2010-03-02,-4.4734
2010-03-03,-1.9512
2010-03-04,2.4876
2010-03-05,-1.9417
2010-03-08,0.495
2010-03-09,3.4483
2010-03-10,-0.7619
2010-03-11,-0.6718
2010-03-12,0.4771
2010-03-15,3.3716
2010-03-16,0.0
2010-03-17,2.3256
2010-03-18,-2.2727
2010-03-19,-3.2558
2010-03-22,2.4038
2010-03-23,-1.4085
2010-03-24,0.0
2010-03-25,-0.006
2010-03-26,-1.4227
2010-03-29,2.8986
2010-03-30,0.892
2010-03-31,2.3731999999999998
2010-04-01,-1.4545
2010-04-05,1.476
2010-04-06,-3.6364
2010-04-07,0.4717
2010-04-08,0.939
2010-04-09,-1.3953
2010-04-12,2.8302
2010-04-13,4.5872
2010-04-14,3.0702
2010-04-15,0.4255
2010-04-16,0.0
2010-04-19,4.2373
2010-04-20,-6.5041
2010-04-21,-3.0435
2010-04-22,0.0
2010-04-23,0.8969
2010-04-26,-1.3333
2010-04-27,-0.4505
2010-04-28,0.4525
2010-04-29,-0.9009
2010-04-30,0.9091
2010-05-03,10.8052
2010-05-04,-5.6863
2010-05-05,0.8621
2010-05-06,-3.8462
2010-05-07,5.3333
2010-05-10,-0.4219
2010-05-11,-0.8475
2010-05-12,5.1282
2010-05-13,-0.813
2010-05-14,1.2295
2010-05-17,0.0
2010-05-18,1.2146
2010-05-19,1.2
2010-05-20,0.3953
2010-05-21,-3.5433
2010-05-24,-4.898
2010-05-25,0.0
2010-05-26,2.5751
2010-05-27,1.6736
2010-05-28,-0.4115
2010-06-01,-2.0661
2010-06-02,0.4219
2010-06-03,-2.0956
2010-06-04,-0.0483
2010-06-07,-3.8266999999999998
2010-06-08,1.7913999999999999
2010-06-09,-0.4386
2010-06-10,-0.4405
2010-06-11,-0.4425
2010-06-14,0.8889
2010-06-15,1.7621
2010-06-16,2.987
2010-06-17,-1.219
2010-06-18,-0.4255
2010-06-21,-2.6923
2010-06-22,0.5709
2010-06-23,0.0
2010-06-24,-0.4367
2010-06-25,-3.0702
2010-06-28,0.8993
2010-06-29,-1.3397999999999999
2010-06-30,-2.3182
2010-07-01,-1.3495
2010-07-02,-5.6604
2010-07-06,5.0
2010-07-07,-2.8571
2010-07-08,-0.7353
2010-07-09,-0.2469
2010-07-12,0.0
2010-07-13,-5.4455
2010-07-14,3.6649000000000003
2010-07-15,3.0303
2010-07-16,-2.1569
2010-07-19,-4.3086
2010-07-20,5.7068
2010-07-21,3.5166
2010-07-22,-0.4785
2010-07-23,0.0
2010-07-26,-2.8846
2010-07-27,3.3168
2010-07-28,-3.6895
2010-07-29,0.995
2010-07-30,0.4926
2010-08-02,-0.9804
2010-08-03,-2.4752
2010-08-04,1.5228000000000002
2010-08-05,-2.5
2010-08-06,0.9231
2010-08-09,1.626
2010-08-10,-2.5
2010-08-11,0.5128
2010-08-12,-0.6122
2010-08-13,0.0
2010-08-16,-4.5175
2010-08-17,3.7634
2010-08-18,0.0
2010-08-19,-2.6878
2010-08-20,-4.6922
2010-08-23,5.0279
2010-08-24,-2.1277
2010-08-25,-7.6087
2010-08-26,-1.8235000000000001
2010-08-27,4.254
2010-08-30,2.8736
2010-08-31,2.2346
2010-09-01,-2.1858
2010-09-02,0.5587
2010-09-03,1.6667
2010-09-07,-8.1967
2010-09-08,16.0714
2010-09-09,-10.7692
2010-09-10,1.1494
2010-09-13,-1.7045
2010-09-14,0.0
2010-09-15,0.4805
2010-09-16,0.6723
2010-09-17,0.0
2010-09-20,0.5714
2010-09-21,-2.2727
2010-09-22,2.3256
2010-09-23,0.5682
2010-09-24,-3.9548
2010-09-27,0.5882
2010-09-28,4.6272
2010-09-29,-1.6279
2010-09-30,0.8984
2010-10-01,0.7989
2010-10-04,1.1173
2010-10-05,1.0843
2010-10-06,1.6602000000000001
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,9.6774
2010-10-12,-2.9412000000000003
2010-10-13,0.0
2010-10-14,-1.0101
2010-10-15,-1.0204
2010-10-18,-6.1856
2010-10-19,4.3956
2010-10-20,1.5789
2010-10-21,-2.0725
2010-10-22,1.0582
2010-10-25,3.1414
2010-10-26,-1.5228000000000002
2010-10-27,1.0245
2010-10-28,0.5166
2010-10-29,0.5076
2010-11-01,-4.5455
2010-11-02,1.0582
2010-11-03,-4.1885
2010-11-04,1.0929
2010-11-05,1.6216
2010-11-08,5.8511
2010-11-09,-5.5276
2010-11-10,-3.1915
2010-11-11,3.7363
2010-11-12,-2.0127
2010-11-15,1.8919000000000001
2010-11-16,-0.2653
2010-11-17,3.7234
2010-11-18,-6.1538
2010-11-19,-1.0929
2010-11-22,-1.6575
2010-11-23,3.3708
2010-11-24,-1.6303999999999998
2010-11-26,-2.7624
2010-11-29,2.8409
2010-11-30,-0.5525
2010-12-01,0.0
2010-12-02,-3.3333
2010-12-03,1.7241
2010-12-06,2.2599
2010-12-07,1.6195
2010-12-08,-1.5937000000000001
2010-12-09,-0.0069
2010-12-10,1.6196000000000002
2010-12-13,0.0442
2010-12-14,-5.4348
2010-12-15,-1.1494
2010-12-16,0.5814
2010-12-17,1.1561
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.5714
2010-12-23,-1.1364
2010-12-27,-2.3563
2010-12-28,0.0589
2010-12-29,-1.1764999999999999
2010-12-30,-0.5878
2010-12-31,-0.6062
2011-01-03,0.6099
2011-01-04,1.19
2011-01-05,0.0
2011-01-06,1.1834
2011-01-07,1.1696
2011-01-10,1.1561
2011-01-11,-1.1429
2011-01-12,-0.578
2011-01-13,0.9302
2011-01-14,0.2232
2011-01-18,0.0072
2011-01-19,-1.1494
2011-01-20,0.7195
2011-01-21,0.4401
2011-01-24,-0.0072
2011-01-25,1.674
2011-01-26,-0.5653
2011-01-27,-0.5117
2011-01-28,-2.8571
2011-01-31,2.3529
2011-02-01,-0.5747
2011-02-02,2.3121
2011-02-03,5.0847
2011-02-04,0.5376
2011-02-07,14.9733
2011-02-08,-0.9302
2011-02-09,-2.8169
2011-02-10,1.4493
2011-02-11,12.381
2011-02-14,-2.1186
2011-02-15,1.7316
2011-02-16,-4.2553
2011-02-17,2.2222
2011-02-18,1.3043
2011-02-22,-3.2618
2011-02-23,-0.6211
2011-02-24,-5.3571
2011-02-25,-2.8302
2011-02-28,4.3689
2011-03-01,-5.5814
2011-03-02,2.9557
2011-03-03,-2.3923
2011-03-04,1.4645000000000001
2011-03-07,-1.9264000000000001
2011-03-08,-0.4926
2011-03-09,0.3156
2011-03-10,-3.769
2011-03-11,5.641
2011-03-14,2.9126
2011-03-15,-1.4151
2011-03-16,2.3923
2011-03-17,3.7442
2011-03-18,-0.4561
2011-03-21,2.2624
2011-03-22,0.885
2011-03-23,-3.5088
2011-03-24,-0.9091
2011-03-25,-2.2936
2011-03-28,4.2254
2011-03-29,2.6971
2011-03-30,-1.7435
2011-03-31,0.4408
2011-04-01,-0.8889
2011-04-04,2.2422
2011-04-05,-2.193
2011-04-06,2.2422
2011-04-07,1.7544
2011-04-08,-0.8621
2011-04-11,-2.6087
2011-04-12,0.4464
2011-04-13,3.9556
2011-04-14,-0.8123
2011-04-15,1.2931
2011-04-18,-1.2766
2011-04-19,-3.4483
2011-04-20,0.8929
2011-04-21,0.4425
2011-04-25,-1.3216
2011-04-26,-0.4464
2011-04-27,-0.4484
2011-04-28,1.3514
2011-04-29,0.8889
2011-05-02,-3.0837
2011-05-03,2.7273
2011-05-04,-1.7699
2011-05-05,-1.3514
2011-05-06,-4.1096
2011-05-09,-6.6667
2011-05-10,3.5714
2011-05-11,-0.0493
2011-05-12,2.5136
2011-05-13,-1.4423
2011-05-16,-1.4634
2011-05-17,2.9703
2011-05-18,-8.6538
2011-05-19,-11.5789
2011-05-20,-5.3571
2011-05-23,6.2893
2011-05-24,-2.3669000000000002
2011-05-25,-1.8182
2011-05-26,-1.2346
2011-05-27,-0.625
2011-05-31,5.0314
2011-06-01,-8.3832
2011-06-02,-5.2288
2011-06-03,-8.2759
2011-06-06,-13.5338
2011-06-07,3.4783
2011-06-08,15.1261
2011-06-09,-12.4179
2011-06-10,-4.1567
2011-06-13,-7.8261
2011-06-14,-1.8868
2011-06-15,2.8846
2011-06-16,5.6075
2011-06-17,-3.5398
2011-06-20,-4.5872
2011-06-21,11.538499999999999
2011-06-22,0.8621
2011-06-23,-0.9135
2011-06-24,12.1354
2011-06-27,-14.6154
2011-06-28,0.0
2011-06-29,-6.3063
2011-06-30,2.8846
2011-07-01,-3.7382999999999997
2011-07-05,-0.9709
2011-07-06,0.0
2011-07-07,-1.9607999999999999
2011-07-08,2.0
2011-07-11,-0.9804
2011-07-12,0.9901
2011-07-13,0.8824
2011-07-14,3.0126
2011-07-15,-0.9434
2011-07-18,0.0
2011-07-19,0.7619
2011-07-20,-1.7013
2011-07-21,-2.8846
2011-07-22,0.9901
2011-07-25,0.0
2011-07-26,-1.9607999999999999
2011-07-27,-3.0
2011-07-28,0.0
2011-07-29,-4.1108
2011-08-01,1.8679999999999999
2011-08-02,-2.9024
2011-08-03,-4.3478
2011-08-04,-7.9403
2011-08-05,-0.0154
2011-08-08,-9.8765
2011-08-09,-4.1096
2011-08-10,12.857099999999999
2011-08-11,-1.2658
2011-08-12,5.1282
2011-08-15,3.6585
2011-08-16,-1.1764999999999999
2011-08-17,1.1905000000000001
2011-08-18,-5.8824
2011-08-19,0.0
2011-08-22,-1.25
2011-08-23,-1.2658
2011-08-24,2.5641
2011-08-25,7.5
2011-08-26,0.0
2011-08-29,6.9767
2011-08-30,1.087
2011-08-31,-2.1505
2011-09-01,-1.0989
2011-09-02,-5.5556
2011-09-06,0.0
2011-09-07,-2.3529
2011-09-08,-0.9639
2011-09-09,-1.4599
2011-09-12,14.8148
2011-09-13,-7.6344
2011-09-14,4.773
2011-09-15,2.2222
2011-09-16,-3.2609
2011-09-19,16.8539
2011-09-20,-2.8846
2011-09-21,-5.9406
2011-09-22,-2.1053
2011-09-23,-3.2258
2011-09-26,-2.2083
2011-09-27,2.7127
2011-09-28,5.0885
2011-09-29,-5.2632
2011-09-30,-2.9097
2011-10-03,1.8525
2011-10-04,-3.3708
2011-10-05,0.0
2011-10-06,15.1163
2011-10-07,4.0404
2011-10-10,-1.9417
2011-10-11,-2.9703
2011-10-12,-1.1033
2011-10-13,1.1156
2011-10-14,0.0
2011-10-17,-1.0204
2011-10-18,0.0
2011-10-19,-3.6082
2011-10-20,10.1604
2011-10-21,4.8544
2011-10-24,0.9259
2011-10-25,-0.9174
2011-10-26,0.0
2011-10-27,0.9259
2011-10-28,-5.5046
2011-10-31,-0.0789
2011-11-01,-2.836
2011-11-02,10.0
2011-11-03,-4.5455
2011-11-04,4.7619
2011-11-07,0.0
2011-11-08,-9.0909
2011-11-09,2.0
2011-11-10,3.9215999999999998
2011-11-11,0.0
2011-11-14,2.8302
2011-11-15,0.9174
2011-11-16,0.0
2011-11-17,-2.7273
2011-11-18,0.0
2011-11-21,-6.5421
2011-11-22,7.0
2011-11-23,0.0
2011-11-25,1.8692
2011-11-28,4.4954
2011-11-29,-4.302
2011-11-30,0.9174
2011-12-01,4.5455
2011-12-02,-0.8696
2011-12-05,1.7544
2011-12-06,-0.8621
2011-12-07,0.0
2011-12-08,-5.2174
2011-12-09,-3.6696999999999997
2011-12-12,12.381
2011-12-13,5.9322
2011-12-14,-1.6
2011-12-15,-3.1707
2011-12-16,-5.9614
2011-12-19,2.6786
2011-12-20,13.0435
2011-12-21,-1.4471
2011-12-22,1.4684
2011-12-23,-5.3846
2011-12-27,5.6911000000000005
2011-12-28,0.7692
2011-12-29,-6.1068999999999996
2011-12-30,8.9431
2012-01-03,-0.7463
2012-01-04,-5.2632
2012-01-05,3.1746
2012-01-06,-2.2596
2012-01-09,2.3119
2012-01-10,3.0769
2012-01-11,0.7463
2012-01-12,-2.963
2012-01-13,6.1068999999999996
2012-01-17,7.1942
2012-01-18,10.0671
2012-01-19,-1.2195
2012-01-20,-9.8765
2012-01-23,-7.5342
2012-01-24,1.4815
2012-01-25,5.8394
2012-01-26,0.6897
2012-01-27,-4.1096
2012-01-30,0.0089
2012-01-31,-0.7231
2012-02-01,0.7194
2012-02-02,0.0
2012-02-03,-2.8571
2012-02-06,1.4706000000000001
2012-02-07,-0.7246
2012-02-08,9.4891
2012-02-09,-4.6667
2012-02-10,-1.3986
2012-02-13,1.4184
2012-02-14,-0.7474
2012-02-15,-0.6561
2012-02-16,0.7092
2012-02-17,1.4085
2012-02-21,-15.2778
2012-02-22,13.8525
2012-02-23,-1.3589
2012-02-24,-4.3883
2012-02-27,-6.8702
2012-02-28,30.3279
2012-02-29,-11.3208
2012-03-01,-9.9291
2012-03-02,4.7244
2012-03-05,-2.2556
2012-03-06,0.0
2012-03-07,-4.6058
2012-03-08,3.2154
2012-03-09,-4.6875
2012-03-12,0.8197
2012-03-13,0.813
2012-03-14,-2.4194
2012-03-15,1.5702
2012-03-16,4.9634
2012-03-19,-6.2016
2012-03-20,1.6529
2012-03-21,5.6911000000000005
2012-03-22,4.6154
2012-03-23,-0.7353
2012-03-26,5.9259
2012-03-27,-4.1958
2012-03-28,0.0
2012-03-29,-5.8394
2012-03-30,6.2016
2012-04-02,-5.1095
2012-04-03,3.8462
2012-04-04,-0.7407
2012-04-05,-0.7556
2012-04-09,-1.4945
2012-04-10,-1.5267
