ticker,SUGR US Equity
2014-04-01,0.0
2014-04-09,11.8228
2014-04-10,-2.1739
2014-04-11,0.0
2014-04-14,1.1111
2014-04-15,-1.0989
2014-04-17,1.1111
2014-04-22,5.4945
2014-04-24,0.0
2014-04-25,0.0
2014-04-29,-0.5208
2014-04-30,0.0
2014-05-01,0.0
2014-05-05,0.0
2014-05-06,1.0471
2014-05-09,-4.6632
2014-05-12,1.087
2014-06-03,-1.0753
2014-06-13,2.2826
2014-06-16,-2.2317
2014-06-23,2.5
2014-06-25,-1.3786
2014-06-27,0.0
2014-07-11,0.0
2014-07-22,-0.9677
2014-07-24,-0.1086
2014-07-25,0.1087
2014-08-29,0.9772
2014-09-04,0.0
2014-09-05,0.8602
2014-09-11,0.2132
2014-09-12,0.5319
2014-09-30,0.0
2014-10-09,-1.0582
2014-10-20,0.0
2014-10-21,1.6042999999999998
2014-12-02,-1.0526
2014-12-04,2.9787
2014-12-08,-2.8926
2014-12-16,1.0638
2014-12-23,-0.5263
2014-12-30,0.5291
2015-01-02,-1.0526
2015-01-15,1.0638
2015-01-20,-0.6316
2015-01-21,0.1059
2015-01-27,-0.5291
2015-02-02,0.0
2015-02-05,2.1277
2015-02-11,1.5625
2015-02-13,1.5385
2015-02-25,0.5051
2015-03-12,-1.9095
2015-03-17,2.459
2015-03-19,1.4
2015-03-20,7.4951
2015-03-24,0.0
2015-03-25,-3.6696999999999997
2015-04-10,3.8095
2015-04-17,-0.9174
2015-04-20,0.8333
2015-04-23,0.0
2015-04-24,-0.8264
2015-04-27,-0.463
2015-05-04,-1.3953
2015-05-07,0.0
2015-05-08,-0.0943
2015-05-12,0.0944
2015-05-21,-0.4717
2015-05-22,-0.4739
2015-05-26,-0.4762
2015-05-27,0.5742
2015-05-28,0.0
2015-06-02,0.0
2015-06-04,0.0
2015-06-08,0.0
2015-06-10,-0.0951
2015-06-11,-1.0476
2015-06-12,0.0
2015-06-15,1.0587
2015-06-16,0.0
2015-06-17,-0.4762
2015-06-18,-0.4785
2015-06-19,0.4808
2015-06-22,-0.9569
2015-06-23,0.0966
2015-06-25,0.8687
2015-06-29,0.4785
2015-06-30,-0.4762
2015-07-01,-0.4785
2015-07-02,0.0
2015-07-07,-2.3077
2015-07-09,1.8700999999999999
2015-07-13,-1.256
2015-07-14,-0.5871
2015-07-15,0.3937
2015-07-16,0.0
2015-07-17,-0.098
2015-07-20,-0.2944
2015-07-23,0.3937
2015-07-27,-0.4902
2015-07-28,0.0985
2015-07-29,0.3937
2015-07-30,-0.9804
2015-07-31,0.0
2015-08-03,0.9901
2015-08-06,-0.098
2015-08-10,1.7875
2015-08-11,-1.4634
2015-08-12,1.4851
2015-08-17,-0.0976
2015-08-19,0.4883
2015-08-20,-1.7492999999999999
2015-08-24,-0.0989
2015-08-26,0.0
2015-08-28,1.1881
2015-08-31,-0.6849
2015-09-01,-0.4926
2015-09-02,0.198
2015-09-04,0.2964
2015-09-08,0.0
2015-09-10,0.9852
2015-09-11,-0.9756
2015-09-16,0.9852
2015-09-17,-0.878
2015-09-18,-0.0984
2015-09-22,0.8867
2015-09-25,-0.7813
2015-09-28,1.2795
2015-09-30,-0.2915
2015-10-02,-1.0721
2015-10-05,0.5911
2015-10-06,-0.5877
2015-10-07,1.3793
2015-10-12,1.5549
2015-10-13,2.3923
2015-10-15,-3.271
2015-10-16,-0.3865
2015-10-19,2.8128
2015-11-10,2.8302
2015-11-11,0.9174
2015-11-13,9.0909
2015-11-16,-0.4167
2015-11-17,-2.9289
2015-11-19,3.0172
2015-11-20,-2.9289
2015-12-14,0.8621
2015-12-21,1.8803
2015-12-28,0.2517
2015-12-29,0.4184
2015-12-30,0.0
2015-12-31,0.8333
2016-01-04,-0.8264
2016-01-05,0.0
2016-01-07,-2.9167
2016-02-04,1.7167
2016-02-05,2.9536
2016-02-08,-3.2787
2016-02-09,0.0
2016-02-10,0.2542
2016-02-11,0.0
2016-02-12,-1.0989
2016-02-16,-0.8547
2016-02-17,0.0
2016-02-22,-2.1552
2016-02-26,0.0
2016-03-02,0.0
2016-03-03,1.3216
2016-03-10,-2.1739
2016-03-23,2.2222
2016-03-24,-0.4348
2016-03-28,-0.8734
2016-03-31,1.3216
2016-04-01,-1.3043
2016-04-11,1.3216
2016-04-15,0.0
2016-04-19,-0.8696
2016-04-29,0.0
2016-05-03,-1.2281
2016-05-11,1.1545
2016-05-20,0.0878
2016-06-03,1.3158
2016-06-06,0.0
2016-06-13,0.0
2016-06-14,-0.7792
2016-06-20,0.6981
2016-06-27,-1.2132
2016-06-28,0.0
2016-07-20,4.2105
2016-07-21,-3.8721
2016-08-08,0.2627
2016-08-16,0.4367
2016-08-17,3.4783
2016-08-19,0.8403
2016-08-25,0.0
2016-08-26,0.0
2016-08-30,0.0
2016-09-02,-0.6667
2016-09-08,0.2517
2016-09-16,-1.6736
2016-09-22,1.7021
2016-09-26,-1.2551999999999999
2016-09-28,1.2711999999999999
2016-10-14,10.5439
2016-10-18,-1.5897000000000001
2016-10-20,-7.6154
2016-10-21,8.1599
2016-10-28,0.077
2016-11-07,-5.3846
2016-11-11,0.0
2016-11-14,-0.3252
2016-11-16,1.5497999999999998
2016-11-17,4.4177
2016-11-25,-3.4615
2016-12-01,3.5857
2016-12-02,-0.3846
2016-12-08,0.3861
2016-12-19,0.0
2016-12-23,0.9231
2017-01-03,0.9909
2017-01-09,0.0
2017-01-12,4.1509
2017-01-13,8.3333
2017-01-20,-1.0033
2017-01-23,-2.027
2017-01-31,-3.4483
2017-02-10,0.0
2017-02-13,-1.4285999999999999
2017-02-16,-1.4493
2017-03-01,2.5735
2017-03-03,2.1505
2017-03-07,0.0
2017-03-09,-2.807
2017-03-10,0.0
2017-03-13,1.083
2017-03-15,0.3571
2017-03-27,-0.7117
2017-05-01,0.3584
2017-05-03,-0.2857
2017-05-05,3.1519
2017-05-25,-4.8611
2017-05-26,-1.4599
2017-05-30,6.6667
2017-06-01,-4.5139
2017-06-05,0.0
2017-06-07,-2.5455
2017-06-09,-0.6716
2017-06-14,3.3058
2017-06-15,-1.0909
2017-06-19,0.0
2017-06-23,1.8382
2017-06-28,0.361
2017-06-29,0.7194
2017-07-19,-0.3571
2017-07-21,-1.0753
2017-07-24,0.0
2017-07-25,1.087
2017-07-28,-6.8100000000000005
2017-07-31,0.0
2017-08-01,5.7692
2017-08-03,-4.9455
2017-08-11,-0.5356
2017-08-14,0.0
2017-08-15,-2.6923
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,-1.581
2017-08-23,0.4016
2017-08-24,-0.8
2017-08-28,-1.2097
2017-08-30,-1.9592
2017-08-31,0.6661
2017-09-01,0.9098
2017-09-05,-3.6066000000000003
2017-09-11,-0.085
2017-09-15,5.5319
2017-09-21,-1.2903
2017-09-22,1.3072
2017-09-25,0.4032
2017-09-28,-1.6064
2017-10-03,3.5102
2017-10-04,0.0
2017-10-05,0.0789
2017-10-17,1.9701
2017-10-18,-1.0046
2017-10-20,0.0
2017-10-25,-0.0781
2017-11-06,-2.3438
2017-11-09,-2.0
2017-11-13,0.0
2017-11-15,0.0
2017-11-16,2.8571
2017-11-20,0.0
2017-11-28,-4.6825
2017-11-29,0.0
2017-12-01,3.2473
2017-12-04,0.8065
2017-12-07,3.44
2017-12-08,0.1547
2017-12-12,0.0
2017-12-13,0.3861
2017-12-14,0.0
2017-12-18,5.0
2017-12-21,0.0
2017-12-28,-4.3956
2018-01-05,-0.3831
2018-01-08,0.0
2018-01-11,3.8462
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-23,0.0
2018-01-25,0.0
2018-01-29,1.1111
2018-01-30,-1.0989
2018-02-06,-2.5926
2018-02-09,-1.1407
2018-02-26,-3.4615
2018-02-27,0.0
2018-03-02,0.0
2018-03-26,1.1952
2018-03-27,-1.1811
2018-04-02,-5.3386
2018-04-10,0.1684
2018-04-26,6.3866
2018-05-04,-0.079
2018-05-07,0.0
2018-05-08,1.0277
2018-05-11,-1.9562
2018-06-07,5.7462
2018-06-11,0.0
2018-06-15,-1.8868
2018-06-22,-3.0769
2018-06-28,0.0
2018-06-29,0.0
2018-07-03,0.0
2018-07-09,-2.7778
2018-07-10,2.0408
2018-07-12,-2.0
2018-07-13,0.4082
2018-07-24,1.626
2018-07-25,-0.4
2018-07-31,-1.2048
2018-08-02,0.0
2018-08-03,-0.4065
2018-08-21,0.4082
2018-08-22,0.0
2018-08-23,-2.439
2018-08-24,4.1667
2018-08-27,-0.8
2018-08-28,-2.0161
2018-08-29,2.0576
2018-09-17,-1.6129
2018-09-24,1.6393
2018-09-25,0.0
2018-10-03,-0.8065
2018-10-04,-0.813
2018-10-05,-0.8197
2018-10-09,-0.8264
2018-10-10,-2.0833
2018-10-11,0.0
2018-10-12,-3.4043
2018-10-15,3.5242
2018-10-17,-0.8511
2018-10-19,0.8584
2018-10-22,0.0
2018-10-24,-4.2553
2018-10-25,-1.7778
2018-10-29,0.0
2018-11-20,-0.4525
2018-11-23,-1.0909
2018-11-26,0.0
2018-11-29,0.0
2018-12-06,-0.7353
2018-12-10,0.0
2018-12-11,-5.9259
2018-12-14,0.0
2018-12-17,-0.5906
2018-12-19,0.9901
2018-12-20,-0.9804
2018-12-21,0.9901
2018-12-26,-0.9804
2018-12-31,0.0
2019-01-07,0.9901
2019-01-10,-1.4706000000000001
2019-01-11,-0.4975
2019-01-15,1.1
2019-01-24,-0.544
2019-02-01,-0.547
2019-02-04,0.5
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,5.4726
2019-02-11,-5.1887
2019-02-20,0.0995
2019-02-25,3.3797
2019-02-26,4.8077
2019-02-28,-3.6696999999999997
2019-03-06,-2.8571
2019-03-12,-0.1961
2019-03-19,-0.1965
2019-03-22,3.1496
2019-03-27,-3.626
2019-03-29,3.7624
2019-04-03,0.9542
2019-04-08,0.0
2019-04-12,2.0794
2019-05-07,-4.6296
2019-05-10,3.3981
2019-05-14,1.2207
2019-05-15,0.0928
2019-05-22,0.5561
2019-05-30,-0.4608
2019-05-31,-3.7037
2019-06-06,0.0
2019-06-13,-0.4808
2019-07-10,0.9662
2019-07-15,0.4785
2019-07-17,-1.8094999999999999
2019-07-22,-1.4549
2019-07-23,-0.0984
2019-07-29,0.0
2019-08-06,0.0985
2019-08-07,-0.0984
2019-08-12,0.4926
2019-08-13,0.098
2019-08-14,0.0
2019-08-22,-0.3918
2019-08-23,0.0
2019-08-26,-0.1967
2019-08-29,0.0
2019-09-04,0.0985
2019-09-05,4.8228
2019-09-12,-0.4695
2019-09-20,0.0
2019-09-24,0.0
2019-10-15,-1.6981000000000002
2019-10-22,1.0557
2019-10-23,-0.9497
2019-10-24,0.0959
2019-10-31,0.0
2019-11-05,-0.6705
2019-11-12,0.0
2019-11-13,0.2893
2019-11-21,-0.2885
2019-11-22,-0.675
2019-11-25,0.0
2019-11-26,0.1942
2019-12-02,-0.1938
2019-12-06,0.0971
2019-12-10,0.0
2019-12-13,0.0
2019-12-19,0.097
2019-12-20,0.0
2019-12-24,0.0
2019-12-26,0.7752
2020-01-02,0.0
2020-01-03,0.0962
2020-01-07,0.4803
2020-01-09,0.0
2020-01-13,3.4417
2020-01-14,-3.2348
2020-01-16,0.6208
2020-01-17,3.4646
2020-01-27,0.0
2020-01-29,0.0
2020-01-30,-1.7431
2020-02-06,0.0934
2020-02-10,0.0
2020-02-11,0.0
2020-02-24,0.2799
2020-02-26,0.0
2020-02-28,-0.186
2020-03-03,-1.1184
2020-03-04,-1.2253
2020-03-05,-0.2853
2020-03-06,-0.4794
2020-03-09,-7.1154
2020-03-10,-10.352
2020-03-11,2.7714
2020-03-12,1.1236
2020-03-20,-11.1111
2020-03-23,-12.5
2020-03-27,10.0
2020-03-30,7.7922
2020-03-31,1.3253
2020-04-06,0.4756
2020-04-08,-16.568
2020-04-09,27.6596
2020-05-06,-15.0
2020-05-12,-1.9607999999999999
2020-05-20,0.0
2020-05-22,4.0
2020-06-03,2.5641
2020-06-05,17.5
2020-06-08,-0.3191
2020-06-11,0.2134
2020-06-19,-17.4654
2020-06-24,0.0
2020-07-06,0.0
2020-07-10,0.0
2020-07-17,0.6452
2020-07-20,-0.3846
2020-07-27,0.0
