ticker,ELMA US Equity
2006-11-10,-5.9233
2006-11-14,0.0
2006-11-20,0.0
2006-12-05,-1.8519
2006-12-18,5.6604
2007-01-16,7.1429
2007-01-17,6.6667
2007-01-18,0.0
2007-01-26,-3.125
2007-02-09,-3.0645
2007-02-12,-0.1664
2007-02-27,-3.3333
2007-03-02,0.0
2007-03-07,-3.4483
2007-03-23,3.5714
2007-03-28,1.7241
2007-04-10,-0.8475
2007-04-11,-2.0513
2007-04-12,3.2028
2007-04-13,0.8621
2007-04-24,-4.2735
2007-04-27,1.7856999999999998
2007-05-08,0.0
2007-05-14,-1.7544
2007-05-17,-5.3571
2007-05-21,5.6604
2007-05-22,-3.9286
2007-05-23,-1.487
2007-05-25,0.1887
2007-06-01,0.0
2007-06-11,1.3183
2007-06-19,-1.487
2007-06-25,0.0
2007-07-06,0.0
2007-07-12,0.0
2007-07-27,3.7736
2007-08-07,-7.2727
2007-08-08,2.3529
2007-08-13,-4.2146
2007-08-14,0.0
2007-09-11,-8.0
2007-09-13,0.0
2007-09-18,5.0
2007-09-19,0.0
2007-10-02,1.4493
2007-10-10,0.2041
2007-10-11,-6.3136
2007-10-12,0.0
2007-10-19,0.0
2007-10-24,-2.2222
2007-10-31,2.2727
2007-11-07,-6.6667
2007-11-29,-4.7619
2007-11-30,7.5
2007-12-03,-2.3256
2007-12-05,0.0
2007-12-10,0.0
2007-12-20,1.1905000000000001
2007-12-21,-1.1764999999999999
2007-12-31,-6.9048
2008-01-02,3.5806
2008-01-03,3.7037
2008-01-22,4.7619
2008-01-29,0.0
2008-02-15,-4.5455
2008-02-28,-3.5714
2008-03-24,-17.284
2008-03-27,7.4627
2008-04-23,8.806799999999999
2008-08-13,14.8825
2008-09-08,2.2727
2008-11-03,-7.0136
2008-11-26,-0.2433
2008-12-03,-12.1951
2008-12-18,0.0
2009-01-23,-16.6667
2009-01-28,3.3333
2009-02-19,-8.0645
2009-04-21,2.1505
2009-04-27,3.5088
2009-05-05,-3.3898
2009-05-06,0.0
2009-05-22,-1.7544
2009-05-29,1.7856999999999998
2009-06-01,0.0
2009-06-02,11.5789
2009-06-10,-7.2327
2009-06-11,5.0847
2009-06-25,-1.6129
2009-06-29,-4.918
2009-07-01,0.0
2009-07-02,0.0
2009-07-09,0.6897
2009-07-16,-2.3973
2009-07-22,-0.7018
2009-07-29,-1.0601
2009-07-30,-1.7856999999999998
2009-07-31,1.8182
2009-08-06,0.0
2009-08-10,-3.5714
2009-08-17,0.0
2009-08-24,0.0
2009-08-26,0.0
2009-08-28,0.0
2009-09-04,3.7037
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0
2009-09-29,-3.5714
2009-10-02,3.7037
2009-10-08,0.0
2009-10-26,0.365
2009-10-27,-5.4545
2009-10-28,0.0
2009-10-29,-0.3846
2009-11-04,-1.5444
2009-11-09,3.5294
2009-11-17,-1.5152
2009-11-20,-1.6154
2009-11-24,-1.8765
2009-12-15,-2.3904
2009-12-16,7.8367
2009-12-23,-5.3747
2010-01-04,0.0
2010-01-11,-2.0
2010-01-19,4.898
2010-01-20,1.1673
2010-01-27,0.0
2010-02-01,0.0
2010-02-12,0.0
2010-02-23,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-03,1.9231
2010-03-24,-1.8868
2010-03-25,-3.4615
2010-04-01,1.5936
2010-04-09,0.0
2010-04-12,-1.5686
2010-04-15,2.8571
2010-04-23,-2.7778
2010-04-29,0.0
2010-05-27,4.0816
2010-06-17,-5.098
2010-06-21,1.2397
2010-06-24,-2.0408
2010-06-30,0.0
2010-07-13,0.0
2010-07-22,-1.25
2010-07-29,3.7975
2010-07-30,-2.8455
2010-08-04,0.0
2010-08-06,0.251
2010-08-09,0.1669
2010-08-11,4.1667
2010-08-20,-2.0
2010-09-10,2.0408
2010-09-28,-2.0
2010-11-02,0.8368
2010-11-04,0.4149
2010-11-05,-2.0661
2010-11-08,5.4852
2010-11-10,-2.0
2010-11-11,2.0408
2010-12-03,-3.2
2010-12-17,0.0
2010-12-29,0.4132
2010-12-30,1.2346
2010-12-31,0.0
2011-01-11,0.813
2011-01-28,0.8065
2011-02-02,0.8
2011-02-07,-0.3968
2011-02-14,3.5857
2011-02-18,-2.6923
2011-03-01,2.7668
2011-03-30,0.0
2011-04-28,0.3937
2011-05-02,1.9607999999999999
2011-05-04,-1.9231
2011-05-06,1.9607999999999999
2011-06-10,15.3846
2011-06-17,3.3333
2011-06-22,0.0
2011-07-11,0.0
2011-07-14,0.0
2011-07-18,1.6129
2011-07-22,7.9365
2011-07-25,-1.4706000000000001
2011-07-29,-6.8657
2011-08-03,0.3205
2011-08-08,-8.9457
2011-08-09,-10.1754
2011-08-18,1.5625
2011-08-19,7.6923
2011-08-26,-3.5714
2011-09-15,1.4074
2011-09-28,-1.0226
2011-10-07,0.0
2011-10-17,-3.3962
2011-10-20,1.5625
2011-11-09,0.7692
2011-11-22,-0.7634
2011-11-28,0.0
2011-11-30,0.7692
2011-12-06,0.0
2011-12-16,0.0
2011-12-19,0.9924
2011-12-21,-0.9826
2011-12-29,0.0
2011-12-30,1.2214
2012-01-09,0.0
2012-01-31,1.81
2012-02-23,3.7037
2012-03-15,-5.3571
2012-03-16,5.6604
2012-03-26,1.7856999999999998
2012-04-12,0.7018
2012-04-18,-2.1352
2012-04-20,3.6364
2012-04-25,3.5088
2012-05-08,-4.0678
2012-05-18,4.2403
2012-05-30,1.6949
2012-06-19,0.3333
2012-06-29,-0.3322
2012-07-26,6.6667
2012-08-21,-3.125
2012-08-27,4.8387
2012-08-31,-4.6154
2012-09-07,4.8387
2012-09-18,2.7692
2012-10-23,9.7561
2012-11-09,0.0
2012-11-12,1.7222
2012-11-13,-1.6383999999999999
2012-11-19,5.4969
2012-11-21,0.0
2012-11-29,0.0
2013-01-30,0.0
2013-02-19,-3.9474
2013-02-26,4.1096
2013-02-27,-0.9474
2013-03-07,0.9033
2013-03-22,1.3691
2013-04-10,-5.1948
2013-04-18,-1.3928
2013-04-23,1.6949
2013-04-24,0.0
2013-05-23,-1.9444
2013-05-28,0.0
2013-05-29,0.0
2013-06-12,0.4533
2013-06-26,-0.7332
2013-07-12,0.0
2013-07-15,0.8523
2013-07-23,-0.0563
2013-07-24,-1.3529
2013-08-06,0.0
2013-08-27,-0.5714
2013-09-13,0.5747
2013-09-23,1.4285999999999999
2013-10-11,3.211
2013-11-06,0.0
2013-11-12,0.0
2013-11-18,-1.3889
2013-12-05,1.0704
2013-12-19,0.0557
2014-01-06,-1.1142
2014-01-10,-2.2535
2014-01-30,-0.2882
2014-01-31,0.0
2014-02-11,-0.289
2014-02-24,0.0
2014-03-13,0.0
2014-03-19,0.0
2014-03-26,0.2899
2014-03-31,0.0
2014-04-24,-0.1766
2014-04-29,0.1769
2014-04-30,3.5903
2014-05-05,5.1136
2014-05-29,-7.4324
2014-06-06,-0.7299
2014-06-09,2.9412000000000003
2014-06-19,-2.8571
2014-06-25,-0.5882
2014-06-26,-0.1183
2014-07-10,0.4147
2014-07-11,-0.413
2014-07-15,1.5995
2014-07-25,-1.2245
2014-08-15,-0.5313
2014-08-19,-0.2967
2014-08-26,1.4881
2014-09-03,-1.173
2014-09-05,1.7804
2014-09-16,0.0
2014-09-24,-1.4577
2014-10-01,0.0
2014-10-03,1.4793
2014-10-07,-0.8746
2014-10-08,-0.5882
2014-10-31,1.0253
2014-11-04,-0.2985
2014-11-11,-2.3952
2014-11-18,0.6135
2014-12-01,-0.5488
2014-12-09,0.0
2014-12-24,0.3066
2015-01-02,-0.0611
2015-01-05,0.0
2015-01-07,-0.3058
2015-01-28,0.6135
2015-02-05,0.9146
2015-02-26,0.0
2015-03-09,0.2719
2015-03-13,1.2353
2015-03-16,-1.7856999999999998
2015-03-20,0.0
2015-04-01,-1.8182
2015-04-02,1.2346
2015-04-09,-2.439
2015-05-05,2.6786
2015-05-07,0.3106
2015-05-20,-0.6192
2015-05-28,-0.3115
2015-05-29,0.0
2015-06-16,1.5625
2015-06-23,0.0
2015-06-26,0.0
2015-06-29,-1.4769
2015-07-02,1.4365999999999999
2015-07-07,-2.9557
2015-07-09,0.0635
2015-07-20,1.4585
2015-07-23,0.0
2015-07-24,-1.4375
2015-07-28,-0.0634
2015-08-06,1.4594
2015-08-14,0.0625
2015-08-19,-1.5
2015-09-03,7.868
2015-09-08,0.0
2015-09-09,-5.8824
2015-09-30,0.25
2015-10-06,-1.1222
2015-11-06,3.0264
2015-11-16,2.8125
2016-01-06,-3.2218999999999998
2016-01-20,0.0
2016-02-29,3.6432
2016-04-01,-4.2424
2016-04-11,4.4304
2016-04-25,-1.2346
2016-05-18,2.8125
2016-07-01,-2.6748
2016-07-05,1.4990999999999999
2016-07-20,1.5385
2016-08-24,-2.2424
2016-08-29,0.744
2016-09-01,-0.6154
2016-09-02,0.6192
2016-09-08,-0.9231
2016-09-09,1.8012000000000001
2016-09-15,0.6101
2016-09-16,0.0606
2016-09-20,6.0606
2016-11-01,-4.0698
2016-12-08,-1.5152
2016-12-13,0.0
2016-12-16,4.6154
2017-02-23,2.9412000000000003
2017-03-14,2.8571
2017-04-10,0.8333
2017-04-18,3.0812
2017-04-21,-1.087
2017-04-24,0.0
2017-04-26,0.0
2017-05-10,0.0
2017-05-17,1.6484
2017-06-28,0.0
2017-07-13,-4.0541
2017-07-17,-1.4085
2017-07-28,5.7143
2017-08-29,0.0541
2017-09-19,1.2966
2017-10-12,0.0
2017-10-17,2.168
2017-10-19,0.0
2017-10-24,0.7958
2017-11-02,0.0526
2017-11-03,-0.0526
2017-11-07,0.0526
2017-11-15,0.0
2017-11-30,-0.8417
2017-12-11,0.7958
2018-01-31,1.0526
2018-02-05,0.0
2018-02-22,-1.0417
2018-02-23,0.2632
2018-03-02,-0.2625
2018-03-13,0.0
2018-03-19,0.0
2018-04-05,0.0
2018-04-06,-0.5263
2018-04-12,5.0265
2018-04-13,-3.2746
2018-04-27,5.8201
2018-05-02,-5.5
2018-05-07,1.8519
2018-05-08,-4.3117
2018-05-10,3.1488
2018-05-17,0.0
2018-05-22,-3.5789
2018-05-24,3.7118
2018-06-01,-3.4211
2018-06-06,-0.0545
2018-06-07,-0.2181
2018-06-12,1.5847
2018-06-20,0.8607
2018-06-21,1.3333
2018-07-06,-2.3684
2018-07-13,2.4259
2018-07-16,0.0
2018-07-19,0.0
2018-07-25,1.3158
2018-07-30,-1.2987
2018-08-01,0.6316
2018-08-03,0.0
2018-08-06,-0.2615
2018-08-07,0.9439
2018-08-13,-0.7273
2018-08-20,0.4186
2018-08-23,0.0
2018-09-11,0.8338
2018-09-12,0.7752
2018-09-28,-1.9385
2018-10-09,1.9768
2018-10-12,-1.2821
2018-10-16,0.2639
2018-10-25,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-11-02,-2.2105
2018-11-07,1.0226
2018-11-13,0.666
2018-11-14,0.2911
2018-11-27,-1.9525000000000001
2018-11-28,-6.7277000000000005
2018-11-29,2.4234999999999998
2018-12-06,-0.2817
2018-12-07,-1.4123999999999999
2018-12-12,0.0
2018-12-14,0.0
2018-12-18,-0.8596
2018-12-26,-0.1156
2018-12-27,0.1157
2019-01-07,0.1156
2019-01-08,0.0
2019-01-10,0.0
2019-01-15,2.194
2019-01-22,3.1073
2019-01-23,0.5479
2019-01-29,-2.7248
2019-02-01,0.5042
2019-02-11,1.6165
2019-02-12,0.1646
2019-02-13,-0.0548
2019-02-26,1.0959
2019-02-27,-0.3794
2019-02-28,-0.1632
2019-03-07,2.8883
2019-03-13,-2.5423999999999998
2019-03-18,0.1087
2019-03-25,0.0
2019-03-27,-0.1086
2019-04-03,0.1087
2019-04-04,0.4343
2019-04-25,1.6484
2019-04-29,-0.8108
2019-05-02,0.2725
2019-05-03,-0.2717
2019-05-22,1.9074
2019-05-23,-0.8021
2019-05-28,-1.0782
2019-06-03,-1.6349
2019-06-04,3.2687
2019-06-13,-0.7511
2019-06-19,-2.7027
2019-07-08,-0.3889
2019-07-09,0.0
2019-07-11,0.0
2019-07-18,0.0
2019-07-23,-2.1194
2019-07-24,1.9943
2019-07-25,0.2793
2019-07-29,-1.1142
2019-07-30,0.2817
2019-08-06,3.6517
2019-08-07,0.0
2019-08-14,2.981
2019-08-16,-7.3684
2019-08-22,3.4375
2019-08-26,0.5218
2019-09-10,3.8251
2019-09-25,-5.2632
2019-10-01,0.0556
2019-10-07,1.3326
2019-10-09,1.3693
2019-10-14,-2.7467
2019-10-28,2.8249
2019-11-04,-1.9231
2019-11-12,0.0
2019-11-15,0.8403
2019-11-18,2.7778
2019-11-19,0.0
2019-11-20,0.0
2019-12-03,-3.1892
2019-12-04,3.2942
2019-12-05,-2.973
2019-12-16,3.3426
2019-12-18,2.4259
2019-12-23,9.6842
2019-12-26,-8.5893
2019-12-27,2.3622
2019-12-30,0.0
2020-01-02,-0.0513
2020-01-10,1.2314
2020-01-13,0.1014
2020-01-21,-0.9114
2020-01-22,1.4308
2020-02-04,2.0151
2020-02-05,-1.2346
2020-02-10,1.5
2020-02-11,0.0
2020-02-12,0.0
2020-02-28,-4.7783
2020-03-06,4.7594
2020-03-09,-4.8395
2020-03-11,-9.1853
2020-03-12,0.0
2020-03-13,-2.2857
2020-03-17,0.0
2020-03-18,-2.0468
2020-03-19,-1.4925
2020-03-23,-21.2121
2020-04-09,8.1538
2020-05-08,0.6401
2020-05-13,0.0
2020-05-14,-0.3534
2020-05-28,13.4752
2020-05-29,1.5625
2020-06-19,-7.6923
2020-07-14,-6.0
2020-07-17,2.1277
