ticker,PCTY US Equity
2014-08-06,8.4477
2014-08-07,-2.9698
2014-08-08,1.4551
2014-08-11,2.1513
2014-08-12,9.5618
2014-08-13,-0.1768
2014-08-14,-1.8592
2014-08-15,9.788
2014-08-18,1.8899
2014-08-19,2.2580999999999998
2014-08-20,-3.6278
2014-08-21,-5.6874
2014-08-22,-0.3037
2014-08-25,-0.5657
2014-08-26,0.5689
2014-08-27,0.2176
2014-08-28,-0.3474
2014-08-29,-0.9586
2014-09-02,1.3197999999999999
2014-09-03,-1.6066
2014-09-04,0.7944
2014-09-05,-1.9264000000000001
2014-09-08,4.9554
2014-09-09,-3.4028
2014-09-10,1.2328999999999999
2014-09-11,-2.3054
2014-09-12,-5.0312
2014-09-15,0.1406
2014-09-16,0.7491
2014-09-17,0.8364
2014-09-18,-0.9217
2014-09-19,-1.9535
2014-09-22,0.8065
2014-09-23,-2.7294
2014-09-24,-5.9507
2014-09-25,-0.9259
2014-09-26,3.9979
2014-09-29,-0.1498
2014-09-30,-1.75
2014-10-01,0.6616
2014-10-02,4.4995
2014-10-03,-2.0319
2014-10-06,0.5432
2014-10-07,3.6346
2014-10-08,1.327
2014-10-09,-4.5837
2014-10-10,-0.4902
2014-10-13,3.0542
2014-10-14,6.74
2014-10-15,2.1944
2014-10-16,-0.7011
2014-10-17,-1.1474
2014-10-20,-2.9911
2014-10-21,1.8408
2014-10-22,-2.6209
2014-10-23,0.6032
2014-10-24,-0.738
2014-10-27,1.6263999999999998
2014-10-28,4.481
2014-10-29,0.7877
2014-10-30,4.6027000000000005
2014-10-31,1.702
2014-11-03,5.9184
2014-11-04,-3.815
2014-11-05,1.6425999999999998
2014-11-06,-0.2759
2014-11-07,6.4822
2014-11-10,-1.0022
2014-11-11,-1.1623999999999999
2014-11-12,2.4279
2014-11-13,3.0
2014-11-14,4.4588
2014-11-17,-4.1997
2014-11-18,-2.4074999999999998
2014-11-19,-0.4786
2014-11-20,4.5875
2014-11-21,6.2257
2014-11-24,-3.0636
2014-11-25,0.5496
2014-11-26,-0.8541
2014-11-28,0.2412
2014-12-01,-4.8469999999999995
2014-12-02,1.1561
2014-12-03,0.1071
2014-12-04,-0.6065
2014-12-05,1.9742
2014-12-08,3.2031
2014-12-09,-6.0709
2014-12-10,-1.3072
2014-12-11,-1.858
2014-12-12,-4.105
2014-12-15,-2.1501
2014-12-16,-1.7978
2014-12-17,0.5696
2014-12-18,6.3916
2014-12-19,-1.597
2014-12-22,2.5888999999999998
2014-12-23,-3.4652
2014-12-24,1.8338
2014-12-26,0.4981
2014-12-29,-0.4956
2014-12-30,-1.6858
2014-12-31,1.7537
2015-01-02,-1.6852
2015-01-05,2.2984
2015-01-06,-2.3609999999999998
2015-01-07,1.3846
2015-01-08,0.981
2015-01-09,-2.8571
2015-01-12,-0.5882
2015-01-13,-5.1282
2015-01-14,-0.8732
2015-01-15,-3.146
2015-01-16,-0.1083
2015-01-20,0.4119
2015-01-21,-0.9931
2015-01-22,2.2242
2015-01-23,6.314
2015-01-26,-1.4848
2015-01-27,-1.6293
2015-01-28,1.3251
2015-01-29,2.9424
2015-01-30,-6.4708
2015-02-02,-1.3158
2015-02-03,0.8602
2015-02-04,1.5352000000000001
2015-02-05,3.9059
2015-02-06,7.1948
2015-02-09,2.3379
2015-02-10,3.4635
2015-02-11,2.3148
2015-02-12,-1.81
2015-02-13,1.347
2015-02-17,0.5596
2015-02-18,-0.1043
2015-02-19,5.5014
2015-02-20,-0.297
2015-02-23,0.6289
2015-02-24,-0.0987
2015-02-25,-1.5476
2015-02-26,-0.6689
2015-02-27,0.6397
2015-03-02,-1.5055
2015-03-03,-1.6984
2015-03-04,-0.8984
2015-03-05,-0.8368
2015-03-06,-0.8439
2015-03-09,2.3404
2015-03-10,-0.8663
2015-03-11,1.2933
2015-03-12,0.5521
2015-03-13,0.7207
2015-03-16,2.1806
2015-03-17,5.3685
2015-03-18,-0.3797
2015-03-19,1.2706
2015-03-20,2.3526
2015-03-23,-1.7774999999999999
2015-03-24,-4.2746
2015-03-25,-3.8787000000000003
2015-03-26,0.2713
2015-03-27,-0.2029
2015-03-30,1.186
2015-03-31,-4.0857
2015-04-01,-0.1047
2015-04-02,0.8389
2015-04-06,0.6932
2015-04-07,0.0688
2015-04-08,0.0688
2015-04-09,-7.4252
2015-04-10,4.2703
2015-04-13,5.1994
2015-04-14,-1.8618999999999999
2015-04-15,3.9324
2015-04-16,0.5642
2015-04-17,-1.8812
2015-04-20,1.6482
2015-04-21,1.4229
2015-04-22,2.0881
2015-04-23,0.3196
2015-04-24,-0.892
2015-04-27,-1.5429
2015-04-28,-2.6445
2015-04-29,-3.2193
2015-04-30,-2.4602
2015-05-01,-3.73
2015-05-04,7.1587
2015-05-05,-3.719
2015-05-06,-2.5393
2015-05-07,4.5504999999999995
2015-05-08,14.9526
2015-05-11,1.6489
2015-05-12,1.2917
2015-05-13,-0.1779
2015-05-14,1.7528000000000001
2015-05-15,-3.1532999999999998
2015-05-18,1.5074
2015-05-19,0.0
2015-05-20,-1.4256
2015-05-21,-0.4218
2015-05-22,0.2723
2015-05-26,-3.0477
2015-05-27,3.7971
2015-05-28,1.8591
2015-05-29,-1.4424000000000001
2015-06-01,-2.7479
2015-06-02,-0.3071
2015-06-03,-0.5853
2015-06-04,1.1156
2015-06-05,2.7276
2015-06-08,0.6563
2015-06-09,1.7487
2015-06-10,1.7186
2015-06-11,1.2027
2015-06-12,1.4148
2015-06-15,1.423
2015-06-16,0.0825
2015-06-17,-1.8965999999999998
2015-06-18,3.3343
2015-06-19,-0.0542
2015-06-22,-2.3332
2015-06-23,-0.6944
2015-06-24,-1.3986
2015-06-25,0.6525
2015-06-26,0.1973
2015-06-29,-1.8565
2015-06-30,2.7515
2015-07-01,-0.7531
2015-07-02,-2.7544
2015-07-06,2.052
2015-07-07,0.793
2015-07-08,-3.2874
2015-07-09,0.7844
2015-07-10,1.9314
2015-07-13,0.2404
2015-07-14,0.0141
2015-07-15,1.1848
2015-07-16,3.9866
2015-07-17,-2.6005000000000003
2015-07-20,1.2937
2015-07-21,0.2174
2015-07-22,0.8948
2015-07-23,-1.2362
2015-07-24,-2.6939
2015-07-27,-2.349
2015-07-28,1.1455
2015-07-29,-2.0385
2015-07-30,1.4451
2015-07-31,2.3362
2015-08-03,-1.0022
2015-08-04,2.8684
2015-08-05,2.4877000000000002
2015-08-06,-3.601
2015-08-07,-1.4388
2015-08-10,1.881
2015-08-11,-1.6533
2015-08-12,-1.2048
2015-08-13,5.1617
2015-08-14,-6.2298
2015-08-17,1.4668
2015-08-18,-8.5601
2015-08-19,-0.775
2015-08-20,-2.2181
2015-08-21,-1.6933
2015-08-24,-3.4774
2015-08-25,1.1448
2015-08-26,2.5300000000000002
2015-08-27,3.0844
2015-08-28,3.2756
2015-08-31,0.7014
2015-09-01,-2.8165
2015-09-02,5.1106
2015-09-03,-0.6819
2015-09-04,-1.0448
2015-09-08,2.9563
2015-09-09,-2.5491
2015-09-10,1.1726
2015-09-11,-0.6241
2015-09-14,2.1232
2015-09-15,-1.4348
2015-09-16,-2.5846999999999998
2015-09-17,0.7319
2015-09-18,3.2698
2015-09-21,-2.6972
2015-09-22,-2.6513999999999998
2015-09-23,-1.0214
2015-09-24,-4.1901
2015-09-25,-2.9047
2015-09-28,-1.8151000000000002
2015-09-29,-0.6505
2015-09-30,3.3425000000000002
2015-10-01,-0.7002
2015-10-02,-0.403
2015-10-05,3.9784
2015-10-06,-1.3942999999999999
2015-10-07,5.5245
2015-10-08,0.0935
2015-10-09,-0.4047
2015-10-12,2.2194
2015-10-13,-3.0887000000000002
2015-10-14,1.3253
2015-10-15,1.9308999999999998
2015-10-16,-0.275
2015-10-19,-1.2255
2015-10-20,0.0931
2015-10-21,-3.4707
2015-10-22,1.7335
2015-10-23,4.3231
2015-10-26,0.8469
2015-10-27,-3.2094
2015-10-28,4.9272
2015-10-29,-1.8311
2015-10-30,0.9928
2015-11-02,3.0384
2015-11-03,0.0867
2015-11-04,4.535
2015-11-05,2.1553
2015-11-06,17.3113
2015-11-09,-0.1153
2015-11-10,0.8772
2015-11-11,-0.3661
2015-11-12,-0.1378
2015-11-13,-1.7019
2015-11-16,0.4913
2015-11-17,0.2095
2015-11-18,0.9294
2015-11-19,6.4227
2015-11-20,-3.8287
2015-11-23,-1.2371
2015-11-24,-0.4099
2015-11-25,0.4802
2015-11-27,0.1821
2015-11-30,-0.1817
2015-12-01,1.8434
2015-12-02,-2.3017
2015-12-03,-2.4016
2015-12-04,0.3047
2015-12-07,-3.785
2015-12-08,2.1127
2015-12-09,-2.6397
2015-12-10,1.6120999999999999
2015-12-11,-2.4279
2015-12-14,-3.252
2015-12-15,3.5396
2015-12-16,0.5657
2015-12-17,-2.8369
2015-12-18,0.0252
2015-12-21,-0.3523
2015-12-22,0.8333
2015-12-23,4.007
2015-12-24,-0.6742
2015-12-28,1.7212
2015-12-29,1.2869
2015-12-30,-0.9882
2015-12-31,-3.6359
2016-01-04,-4.9075
2016-01-05,-4.0197
2016-01-06,-0.8917
2016-01-07,-0.7634
2016-01-08,0.522
2016-01-11,-1.2025000000000001
2016-01-12,-0.0277
2016-01-13,-6.7239
2016-01-14,1.1569
2016-01-15,-1.173
2016-01-19,-5.4599
2016-01-20,0.5964
2016-01-21,0.6552
2016-01-22,3.1618
2016-01-25,-6.9111
2016-01-26,-2.4855
2016-01-27,-0.3972
2016-01-28,0.3656
2016-01-29,3.0464
2016-02-01,3.3098
2016-02-02,-0.1866
2016-02-03,1.5581
2016-02-04,4.4799
2016-02-05,-6.7841000000000005
2016-02-08,-17.6749
2016-02-09,-3.6739
2016-02-10,0.5959
2016-02-11,0.158
2016-02-12,-0.4732
2016-02-16,7.0127
2016-02-17,0.5553
2016-02-18,1.1782
2016-02-19,4.4032
2016-02-22,-0.0349
2016-02-23,-4.4979
2016-02-24,5.586
2016-02-25,0.7953
2016-02-26,3.9794
2016-02-29,-2.2765
2016-03-01,2.0594
2016-03-02,-0.6285
2016-03-03,3.6951
2016-03-04,1.3162
2016-03-07,2.3447
2016-03-08,-2.3529
2016-03-09,0.3805
2016-03-10,-5.2432
2016-03-11,2.7667
2016-03-14,0.2919
2016-03-15,-1.5201
2016-03-16,2.2003
2016-03-17,2.4422
2016-03-18,-0.6587
2016-03-21,-1.2314
2016-03-22,-0.9271
2016-03-23,-3.9045
2016-03-24,1.8805
2016-03-28,1.2525
2016-03-29,2.3112
2016-03-30,1.8454000000000002
2016-03-31,2.2805
2016-04-01,0.4276
2016-04-04,4.7749
2016-04-05,-2.5254
2016-04-06,3.0077
2016-04-07,-1.1275
2016-04-08,-1.5205
2016-04-11,-1.3064
2016-04-12,0.8123
2016-04-13,2.9245
2016-04-14,1.7976
2016-04-15,3.3893
2016-04-18,3.5262000000000002
2016-04-19,0.133
2016-04-20,1.9134
2016-04-21,0.3651
2016-04-22,-0.7015
2016-04-25,-1.2821
2016-04-26,1.1397
2016-04-27,1.7296
2016-04-28,0.2061
2016-04-29,-1.6195
2016-05-02,0.81
2016-05-03,-0.5962
2016-05-04,-1.8774
2016-05-05,0.5049
2016-05-06,-12.0571
2016-05-09,3.0968
2016-05-10,1.4873
2016-05-11,-0.4598
2016-05-12,-1.5589
2016-05-13,0.8504
2016-05-16,4.2454
2016-05-17,-2.9568
2016-05-18,1.5234
2016-05-19,-1.4156
2016-05-20,2.4698
2016-05-23,-0.0561
2016-05-24,2.7481999999999998
2016-05-25,-1.9104999999999999
2016-05-26,0.3061
2016-05-27,2.4965
2016-05-31,-0.6495
2016-06-01,1.58
2016-06-02,3.2717
2016-06-03,-0.7011
2016-06-06,1.3860000000000001
2016-06-07,3.4305
2016-06-08,2.4439
2016-06-09,-0.6816
2016-06-10,-1.201
2016-06-13,-1.5877
2016-06-14,1.0083
2016-06-15,1.2977
2016-06-16,-0.0985
2016-06-17,0.3206
2016-06-20,3.6873
2016-06-21,0.403
2016-06-22,-3.3294
2016-06-23,3.0044
2016-06-24,-4.4818999999999996
2016-06-27,-3.1778
2016-06-28,2.7436
2016-06-29,3.3691
2016-06-30,4.2974
2016-07-01,0.9491
2016-07-05,-2.5911
2016-07-06,0.6356
2016-07-07,0.1871
2016-07-08,2.2414
2016-07-11,2.6947
2016-07-12,-0.4447
2016-07-13,-1.0275
2016-07-14,0.9253
2016-07-15,-0.0447
2016-07-18,0.2013
2016-07-19,-1.5852
2016-07-20,1.52
2016-07-21,-2.9050000000000002
2016-07-22,2.1864
2016-07-25,0.1802
2016-07-26,0.4496
2016-07-27,0.8057
2016-07-28,0.0222
2016-07-29,-0.9101
2016-08-01,0.56
2016-08-02,-0.8688
2016-08-03,3.4382
2016-08-04,0.6517
2016-08-05,1.9858
2016-08-08,0.0423
2016-08-09,-1.9251
2016-08-10,-1.7471999999999999
2016-08-11,0.1537
2016-08-12,-0.1754
2016-08-15,1.7567
2016-08-16,-2.1148
2016-08-17,-6.1508
2016-08-18,-0.1409
2016-08-19,0.494
2016-08-22,0.9363
2016-08-23,2.9685
2016-08-24,0.1351
2016-08-25,1.2821
2016-08-26,0.9105
2016-08-29,-1.9586000000000001
2016-08-30,0.7183
2016-08-31,0.3566
2016-09-01,-0.644
2016-09-02,1.7210999999999999
2016-09-06,-0.3735
2016-09-07,1.1248
2016-09-08,-2.7481
2016-09-09,-5.0235
2016-09-12,3.046
2016-09-13,-1.6728
2016-09-14,-0.6059
2016-09-15,0.0703
2016-09-16,-2.6475999999999997
2016-09-19,-0.1925
2016-09-20,1.3021
2016-09-21,2.8327
2016-09-22,3.6343
2016-09-23,-2.1443
2016-09-26,-0.7989
2016-09-27,2.8992
2016-09-28,0.3354
2016-09-29,-2.3401
2016-09-30,1.4605000000000001
2016-10-03,-2.0468
2016-10-04,0.8496
2016-10-05,0.1366
2016-10-06,2.6148
2016-10-07,0.2437
2016-10-10,0.4863
2016-10-11,-1.2099
2016-10-12,-0.6012
2016-10-13,0.2464
2016-10-14,-0.7821
2016-10-17,-1.3963999999999999
2016-10-18,1.3248
2016-10-19,-0.7665
2016-10-20,-0.318
2016-10-21,2.8715
2016-10-24,1.9495
2016-10-25,-1.6297000000000001
2016-10-26,-2.6066000000000003
2016-10-27,-2.4495
2016-10-28,1.3485
2016-10-31,-0.2294
2016-11-01,0.3909
2016-11-02,-6.23
2016-11-03,-0.6351
2016-11-04,-11.3815
2016-11-07,4.0499
2016-11-08,1.173
2016-11-09,-8.274000000000001
2016-11-10,-4.5964
2016-11-11,0.8732
2016-11-14,-0.0896
2016-11-15,0.8963
2016-11-16,1.4214
2016-11-17,2.1314
2016-11-18,0.6289
2016-11-21,1.9318
2016-11-22,-2.7035
2016-11-23,0.0
2016-11-25,1.3176999999999999
2016-11-28,-0.9613
2016-11-29,1.6272
2016-11-30,-6.9944
2016-12-01,-3.9263
2016-12-02,0.0314
2016-12-05,-0.7542
2016-12-06,0.285
2016-12-07,4.0101
2016-12-08,-1.1536
2016-12-09,0.9214
2016-12-12,-2.0998
2016-12-13,-2.3624
2016-12-14,-2.3559
2016-12-15,0.1956
2016-12-16,0.781
2016-12-19,1.5175999999999998
2016-12-20,-0.0318
2016-12-21,-1.5272000000000001
2016-12-22,-1.2601
2016-12-23,0.6217
2016-12-27,0.748
2016-12-28,-1.6785
2016-12-29,0.1641
2016-12-30,-1.6388
2017-01-03,0.2666
2017-01-04,2.2931
2017-01-05,0.4873
2017-01-06,1.3256000000000001
2017-01-09,3.3184
2017-01-10,-0.0926
2017-01-11,3.153
2017-01-12,-0.4795
2017-01-13,1.1442
2017-01-17,-1.8159999999999998
2017-01-18,-0.7277
2017-01-19,1.0996
2017-01-20,2.1148
2017-01-23,-2.6627
2017-01-24,-1.5502
2017-01-25,-0.6792
2017-01-26,-2.7666
2017-01-27,1.5665
2017-01-30,-2.9901999999999997
2017-01-31,0.1298
2017-02-01,-1.7498
2017-02-02,-1.3193
2017-02-03,16.9118
2017-02-06,-2.8016
2017-02-07,-0.3235
2017-02-08,-1.0032
2017-02-09,4.6498
2017-02-10,1.595
2017-02-13,-2.9717000000000002
2017-02-14,3.0916
2017-02-15,1.8498
2017-02-16,-0.1926
2017-02-17,0.0
2017-02-21,1.6267
2017-02-22,1.0852
2017-02-23,-1.6103
2017-02-24,0.3273
2017-02-27,-1.006
2017-02-28,-3.1585
2017-03-01,2.8361
2017-03-02,0.2206
2017-03-03,0.798
2017-03-06,1.0374
2017-03-07,0.2972
2017-03-08,-1.4278
2017-03-09,-0.0547
2017-03-10,-0.711
2017-03-13,0.8813
2017-03-14,-0.6552
2017-03-15,0.0275
2017-03-16,1.0165
2017-03-17,0.1904
2017-03-20,1.1944
2017-03-21,-5.2575
2017-03-22,-0.453
2017-03-23,-0.8817
2017-03-24,0.4878
2017-03-27,6.3678
2017-03-28,3.5436
2017-03-29,2.4371
2017-03-30,-1.7210999999999999
2017-03-31,-0.5151
2017-04-03,-0.4401
2017-04-04,-1.092
2017-04-05,-0.2892
2017-04-06,0.8964
2017-04-07,0.6271
2017-04-10,-0.6232
2017-04-11,0.0523
2017-04-12,-0.1828
2017-04-13,0.6279
2017-04-17,0.78
2017-04-18,0.8514
2017-04-19,0.0767
2017-04-20,0.5112
2017-04-21,1.0173
2017-04-24,-1.284
2017-04-25,1.6577
2017-04-26,-0.4516
2017-04-27,0.0504
2017-04-28,-0.6549
2017-05-01,1.5467
2017-05-02,-0.025
2017-05-03,2.4476
2017-05-04,-0.8532
2017-05-05,8.9009
2017-05-08,-1.2418
2017-05-09,1.1431
2017-05-10,1.1754
2017-05-11,-2.7702999999999998
2017-05-12,2.5735
2017-05-15,0.0224
2017-05-16,1.9261
2017-05-17,-3.3399
2017-05-18,0.591
2017-05-19,-0.7232
2017-05-22,0.1593
2017-05-23,-0.8182
2017-05-24,3.1164
2017-05-25,3.0889
2017-05-26,1.7245
2017-05-30,-0.9112
2017-05-31,0.1925
2017-06-01,3.095
2017-06-02,1.0352
2017-06-05,0.7377
2017-06-06,-1.3222
2017-06-07,0.7627
2017-06-08,-0.3682
2017-06-09,-5.8522
2017-06-12,-0.3926
2017-06-13,2.102
2017-06-14,-0.8364
2017-06-15,1.6652
2017-06-16,0.5105
2017-06-19,1.3968
2017-06-20,-1.2106
2017-06-21,1.0564
2017-06-22,0.6899
2017-06-23,1.8272
2017-06-26,-3.3646
2017-06-27,-4.4946
2017-06-28,1.5024
2017-06-29,-2.7209
2017-06-30,1.0964
2017-07-03,-1.4386999999999999
2017-07-05,0.6063
2017-07-06,-1.875
2017-07-07,0.8644
2017-07-10,0.857
2017-07-11,1.2746
2017-07-12,3.3561
2017-07-13,-2.3713
2017-07-14,0.372
2017-07-17,2.3327
2017-07-18,0.1065
2017-07-19,1.1279
2017-07-20,0.0631
2017-07-21,-0.1893
2017-07-24,1.9174
2017-07-25,-0.7649
2017-07-26,-0.0833
2017-07-27,-2.9191000000000003
2017-07-28,-0.5155
2017-07-31,-1.8351
2017-08-01,2.1993
2017-08-02,-5.3153
2017-08-03,0.25
2017-08-04,-0.2947
2017-08-07,0.5457
2017-08-08,-0.6784
2017-08-09,1.7304
2017-08-10,-2.9767
2017-08-11,3.8062
2017-08-14,0.7333
2017-08-15,1.8972
2017-08-16,-0.0649
2017-08-17,-2.2964
2017-08-18,-0.1109
2017-08-21,2.3529
2017-08-22,2.3422
2017-08-23,-0.7841
2017-08-24,0.1922
2017-08-25,-0.5756
2017-08-28,0.6218
2017-08-29,-0.0639
2017-08-30,2.58
2017-08-31,2.1409
2017-09-01,-1.3228
2017-09-05,0.0206
2017-09-06,-2.1649
2017-09-07,0.3372
2017-09-08,-1.1972
2017-09-11,1.7219
2017-09-12,-0.1881
2017-09-13,-1.4866
2017-09-14,0.4888
2017-09-15,-0.8672
2017-09-18,0.2134
2017-09-19,0.4471
2017-09-20,-0.4663
2017-09-21,0.362
2017-09-22,0.2758
2017-09-25,-3.1528
2017-09-26,-0.9832
2017-09-27,4.038
2017-09-28,1.5695000000000001
2017-09-29,1.942
2017-10-02,1.9254
2017-10-03,-0.201
2017-10-04,-0.0805
2017-10-05,-0.0605
2017-10-06,1.4116
2017-10-09,-0.2983
2017-10-10,-0.2992
2017-10-11,-0.02
2017-10-12,-1.3806
2017-10-13,1.2579
2017-10-16,0.3406
2017-10-17,1.6174
2017-10-18,0.8843
2017-10-19,-1.792
2017-10-20,1.8048
2017-10-23,-1.0715
2017-10-24,0.1772
2017-10-25,0.6094
2017-10-26,1.5436
2017-10-27,0.7312
2017-10-30,-1.4708999999999999
2017-10-31,3.5479000000000003
2017-11-01,-1.7412
2017-11-02,-1.6959
2017-11-03,-2.4811
2017-11-06,-2.7629
2017-11-07,-1.6762000000000001
2017-11-08,0.5198
2017-11-09,-1.0341
2017-11-10,-0.4389
2017-11-13,-0.4198
2017-11-14,-0.1265
2017-11-15,-1.4563
2017-11-16,2.3774
2017-11-17,1.1506
2017-11-20,0.1655
2017-11-21,-1.3215
2017-11-22,0.1255
2017-11-24,0.7732
2017-11-27,-1.742
2017-11-28,-0.2744
2017-11-29,-4.1693
2017-11-30,1.8993
2017-12-01,-1.1703999999999999
2017-12-04,-1.8420999999999998
2017-12-05,0.0447
2017-12-06,0.2456
2017-12-07,0.2896
2017-12-08,0.6664
2017-12-11,2.9568
2017-12-12,-0.9001
2017-12-13,1.2111
2017-12-14,0.9402
2017-12-15,0.8467
2017-12-18,1.1335
2017-12-19,-2.6982
2017-12-20,1.2159
2017-12-21,0.1475
2017-12-22,-0.463
2017-12-26,-1.1205
2017-12-27,-0.5987
2017-12-28,0.9464
2017-12-29,0.4901
2018-01-02,1.2086999999999999
2018-01-03,-0.4819
2018-01-04,2.4632
2018-01-05,-1.4794
2018-01-08,1.439
2018-01-09,-0.9252
2018-01-10,-0.7885
2018-01-11,1.9243000000000001
2018-01-12,1.8674
2018-01-16,-1.7929
2018-01-17,1.4564
2018-01-18,0.4044
2018-01-19,0.6645
2018-01-22,-0.5001
2018-01-23,1.5682
2018-01-24,-2.593
2018-01-25,-1.7476
2018-01-26,2.7301
2018-01-29,2.6374
2018-01-30,1.1573
2018-01-31,1.3961999999999999
2018-02-01,-1.5873
2018-02-02,-1.6712
2018-02-05,-5.2174
2018-02-06,0.6672
2018-02-07,-0.2278
2018-02-08,-4.6502
2018-02-09,-4.1803
2018-02-12,0.5453
2018-02-13,-3.0282
2018-02-14,3.3093
2018-02-15,1.8272
2018-02-16,0.1108
2018-02-20,0.7303
2018-02-21,0.7909
2018-02-22,0.5231
2018-02-23,0.2168
2018-02-26,2.3583
2018-02-27,-0.5284
2018-02-28,-0.6162
2018-03-01,-0.3635
2018-03-02,2.618
2018-03-05,3.1577
2018-03-06,1.6015000000000001
2018-03-07,3.1724
2018-03-08,1.5857999999999999
2018-03-09,0.3617
2018-03-12,4.8748000000000005
2018-03-13,-1.5554000000000001
2018-03-14,1.4514
2018-03-15,-1.5574
2018-03-16,-0.4599
2018-03-19,-2.1253
2018-03-20,3.5121
2018-03-21,1.4228
2018-03-22,-1.205
2018-03-23,-5.0064
2018-03-26,3.7561999999999998
2018-03-27,-3.8419
2018-03-28,-2.6892
2018-03-29,1.1251
2018-04-02,-2.3424
2018-04-03,0.0999
2018-04-04,1.7971
2018-04-05,2.3735
2018-04-06,-2.1652
2018-04-09,1.8606
2018-04-10,1.1536
2018-04-11,1.9008
2018-04-12,1.9959
2018-04-13,-1.1522000000000001
2018-04-16,1.1101
2018-04-17,3.3669000000000002
2018-04-18,-0.1947
2018-04-19,0.1419
2018-04-20,-1.5586
2018-04-23,-3.4545
2018-04-24,-1.7330999999999999
2018-04-25,-0.0569
2018-04-26,3.1309
2018-04-27,0.3312
2018-04-30,0.1834
2018-05-01,-1.4827
2018-05-02,-2.2668
2018-05-03,3.4221
2018-05-04,6.5993
2018-05-07,-0.2069
2018-05-08,-1.7626
2018-05-09,1.9173
2018-05-10,0.535
2018-05-11,-0.7554
2018-05-14,-5.2413
2018-05-15,2.0628
2018-05-16,2.4146
2018-05-17,0.5763
2018-05-18,1.8406
2018-05-21,-1.0401
2018-05-22,-0.4824
2018-05-23,1.9737
2018-05-24,1.0866
2018-05-25,-0.1344
2018-05-29,0.5382
2018-05-30,0.0167
2018-05-31,-0.0669
2018-06-01,0.7364
2018-06-04,0.1994
2018-06-05,1.3431
2018-06-06,0.949
2018-06-07,-3.7925
2018-06-08,-0.4549
2018-06-11,0.4062
2018-06-12,3.0676
2018-06-13,2.0769
2018-06-14,-1.3296999999999999
2018-06-15,1.9971
2018-06-18,1.2735
2018-06-19,-0.5816
2018-06-20,0.9644
2018-06-21,-0.4854
2018-06-22,-2.5964
2018-06-25,-4.5234
2018-06-26,0.1184
2018-06-27,-2.552
2018-06-28,2.6015
2018-06-29,-0.5071
2018-07-02,2.5994
2018-07-03,0.828
2018-07-05,2.3485
2018-07-06,1.5565
2018-07-09,0.3002
2018-07-10,-0.8034
2018-07-11,0.8099
2018-07-12,1.9376
2018-07-13,-0.1236
2018-07-16,0.7117
2018-07-17,1.1062
2018-07-18,-0.547
2018-07-19,-0.2903
2018-07-20,-0.5516
2018-07-23,-0.7242
2018-07-24,-2.266
2018-07-25,1.3181
2018-07-26,-0.8307
2018-07-27,-4.9312000000000005
