ticker,HENI US Equity
2013-05-24,6.8182
2013-05-30,-7.4468
2013-05-31,0.0
2013-06-04,0.0
2013-06-06,0.0
2013-06-11,-1.1494
2013-06-14,1.1628
2013-06-18,-6.8966
2013-06-19,1.2346
2013-06-20,-3.6585
2013-06-21,-5.0633
2013-06-24,9.3333
2013-06-25,3.6585
2013-06-26,0.0
2013-06-27,10.5882
2013-06-28,3.1915
2013-07-02,-2.0619
2013-07-03,-21.0526
2013-07-05,13.3333
2013-07-08,21.1765
2013-07-09,-19.4175
2013-07-10,20.3614
2013-07-12,-3.9039
2013-07-15,-12.5
2013-07-16,0.0
2013-07-17,15.4762
2013-07-18,-12.3711
2013-07-19,6.4706
2013-07-22,10.3867
2013-07-23,-9.9099
2013-07-24,0.0
2013-07-25,2.2222
2013-07-26,0.0
2013-07-29,-2.1739
2013-07-30,-2.2222
2013-07-31,-12.4858
2013-08-01,18.1626
2013-08-02,2.1978
2013-08-05,1.0753
2013-08-06,-1.0638
2013-08-07,1.0753
2013-08-09,-10.6383
2013-08-12,-3.5714
2013-08-13,4.9383
2013-08-14,5.8824
2013-08-15,-24.4444
2013-08-16,25.0
2013-08-19,5.8824
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,-11.1111
2013-08-23,12.5
2013-08-26,-4.4444
2013-08-27,-6.9767
2013-08-28,12.5
2013-08-29,-11.1111
2013-08-30,11.25
2013-09-03,1.1236
2013-09-04,-8.8889
2013-09-05,3.6585
2013-09-06,0.0
2013-09-09,3.5294
2013-09-11,-3.4091
2013-09-12,-1.1764999999999999
2013-09-13,5.9524
2013-09-17,-7.8652
2013-09-18,8.5366
2013-09-20,-5.618
2013-09-24,-4.7619
2013-09-25,0.0
2013-09-26,11.25
2013-09-30,-7.8652
2013-10-01,8.5366
2013-10-02,-7.8652
2013-10-03,-3.6433
2013-10-04,1.2498
2013-10-07,0.0
2013-10-08,-1.2344
2013-10-09,-1.2973
2013-10-10,-5.113
2013-10-11,0.0
2013-10-14,4.0541
2013-10-15,-9.0909
2013-10-17,-1.4285999999999999
2013-10-21,-1.4493
2013-10-22,2.9412000000000003
2013-10-24,2.8571
2013-10-25,-2.7778
2013-10-28,7.1429
2013-10-30,-6.6667
2013-10-31,5.7143
2013-11-01,5.4054
2013-11-04,-10.2564
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,5.7143
2013-11-13,-5.4054
2013-11-15,-13.5536
2013-11-18,22.2888
2013-11-19,-5.4054
2013-11-20,2.8571
2013-11-21,9.7222
2013-11-22,1.2658
2013-11-27,-12.4844
2013-11-29,5.6954
2013-12-02,1.3514
2013-12-03,-6.65
2013-12-04,14.2653
2013-12-05,7.5
2013-12-06,2.3256
2013-12-09,0.0
2013-12-12,-1.1364
2013-12-13,-2.2989
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,-1.1764999999999999
2013-12-19,0.0
2013-12-23,0.0
2013-12-24,-3.5714
2013-12-26,-3.7037
2013-12-27,7.6923
2013-12-30,-7.1429
2013-12-31,-7.0513
2014-01-02,8.9655
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,-3.8133
2014-01-08,-7.8796
2014-01-09,7.125
2014-01-10,4.0173
2014-01-13,-10.2564
2014-01-14,5.6875
2014-01-16,-10.7882
2014-01-17,3.0303
2014-01-21,4.4118
2014-01-22,2.8169
2014-01-23,1.3699
2014-01-24,1.3514
2014-01-27,1.3333
2014-01-29,0.0
2014-01-30,-7.8947
2014-01-31,10.0
2014-02-03,-1.2987
2014-02-04,5.2632
2014-02-10,-6.25
2014-02-11,2.6667
2014-02-12,-2.5974
2014-02-13,6.6667
2014-02-14,-2.5
2014-02-18,-1.2821
2014-02-19,2.5974
2014-02-20,1.2658
2014-02-21,0.0
2014-02-24,2.5
2014-02-25,0.0
2014-02-28,-1.2195
2014-03-03,-3.7037
2014-03-04,0.0
2014-03-05,3.8462
2014-03-06,-3.7037
2014-03-10,-2.5641
2014-03-11,0.0
2014-03-12,2.6316
2014-03-13,1.2821
2014-03-14,0.0
2014-03-19,1.2658
2014-03-20,0.0
2014-03-21,1.25
2014-03-28,-11.1111
2014-03-31,8.3333
2014-04-01,0.0
2014-04-03,0.0
2014-04-04,1.2821
2014-04-14,-11.3766
2014-04-15,7.1237
2014-04-16,4.0
2014-04-17,1.2821
2014-04-22,-8.8608
2014-04-23,0.0
2014-04-25,5.5556
2014-04-29,-2.6316
2014-04-30,-2.7027
2014-05-01,-2.7778
2014-05-02,-2.8571
2014-05-05,2.9412000000000003
2014-05-06,1.4285999999999999
2014-05-07,0.0
2014-05-09,1.4085
2014-05-12,-2.7778
2014-05-13,-2.8571
2014-05-14,1.4706000000000001
2014-05-15,-5.7971
2014-05-16,4.6154
2014-05-20,-2.9412000000000003
2014-05-22,-3.0303
2014-05-23,21.875
2014-05-27,1.2821
2014-05-28,1.2658
2014-06-02,0.0
2014-06-03,-18.75
2014-06-04,23.0769
2014-06-12,-18.7344
2014-06-16,16.9006
2014-06-17,-1.3158
2014-06-19,0.0
2014-07-10,2.6667
2014-07-11,-2.5974
2014-07-14,-4.0
2014-07-15,0.0
2014-07-18,0.0
2014-07-22,2.7778
2014-07-23,-4.0541
2014-07-25,2.8169
2014-07-29,1.3699
2014-08-04,-5.4054
2014-08-06,5.0
2014-08-07,-4.7619
2014-08-08,5.7143
2014-08-11,-9.4595
2014-08-12,10.4478
2014-08-13,-9.4426
2014-08-14,0.0
2014-08-18,8.1888
2014-08-19,0.6897
2014-08-20,-4.1096
2014-08-25,3.5714
2014-08-26,2.069
2014-08-28,0.0
2014-09-02,-5.4054
2014-09-04,6.4286
2014-09-09,-0.8054
2014-09-10,-2.5709999999999997
2014-09-12,0.0
2014-09-16,-6.9271
2014-09-17,-0.0187
2014-09-18,0.0
2014-09-19,0.0
2014-09-23,5.9701
2014-09-24,-8.4507
2014-09-25,-7.6635
2014-09-26,1.6141
2014-09-29,-16.3456
2014-09-30,0.1593
2014-10-01,-2.1526
2014-10-02,-14.0
2014-10-03,37.2093
2014-10-06,-30.5085
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,21.9512
2014-10-16,-12.0
2014-10-20,-9.0909
2014-10-21,0.0
2014-10-22,10.0
2014-10-23,60.9091
2014-10-27,-50.565
2014-10-28,42.8571
2014-10-29,0.0
2014-10-30,14.0
2014-10-31,14.0351
2014-11-05,-7.6923
2014-11-06,0.0
2014-11-07,-3.3333
2014-11-11,0.0
2014-11-13,-31.0345
2014-11-14,-7.4531
2014-11-17,35.0667
2014-11-18,13.9375
2014-11-21,-29.7861
2014-11-24,-12.5
2014-11-25,12.857099999999999
2014-11-26,-3.7975
2014-12-02,13.1579
2014-12-03,-4.6512
2014-12-09,-2.4695
2014-12-10,2.282
2014-12-11,-26.6198
2014-12-12,8.1216
2014-12-15,20.1849
2014-12-19,2.5641
2014-12-22,-37.4688
2014-12-23,59.92
2014-12-26,-2.5
2014-12-29,0.0
2014-12-30,7.6923
2014-12-31,9.5238
2015-01-05,4.3478
2015-01-06,0.0
2015-01-07,14.5833
2015-01-08,1.8182
2015-01-09,1.7856999999999998
2015-01-12,12.2807
2015-01-13,4.6875
2015-01-14,4.4776
2015-01-15,0.0
2015-01-16,-10.0
2015-01-20,9.5238
2015-01-21,1.4493
2015-01-22,-7.1429
2015-01-27,-7.6923
2015-01-28,3.3333
2015-01-30,-14.5363
2015-02-02,-3.7509
2015-02-03,27.451
2015-02-05,-7.6923
2015-02-09,-5.0
2015-02-10,0.0
2015-02-11,10.526299999999999
2015-02-12,-6.3492
2015-02-13,-15.2542
2015-02-17,0.0
2015-02-19,-9.9625
2015-02-20,-11.1759
2015-02-23,-1.2191
2015-02-24,1.2658
2015-02-25,0.0
2015-02-26,0.0
2015-03-02,0.0
2015-03-03,-9.9688
2015-03-04,-0.0347
2015-03-05,2.7431
2015-03-06,-2.6698
2015-03-09,8.3333
2015-03-10,10.2244
2015-03-11,-16.2547
2015-03-12,11.1111
2015-03-13,5.0
2015-03-16,-4.7619
2015-03-17,10.0
2015-03-18,4.5455
2015-03-19,-2.1739
2015-03-20,-11.1111
2015-03-25,-9.9531
2015-03-26,-0.0174
2015-03-27,8.2957
2015-04-01,-15.288499999999999
2015-04-02,5.9402
2015-04-08,-14.25
2015-04-17,-23.3653
2015-04-21,8.75
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,7.946
2015-04-27,-14.7685
2015-04-29,17.3275
2015-04-30,-7.4074
2015-05-01,0.0
2015-05-04,36.0
2015-05-07,-14.7059
2015-05-12,3.4052
2015-05-14,0.0417
2015-05-15,3.375
2015-05-20,9.6332
2015-06-26,-76.4338
2015-06-29,149.61
2015-06-30,25.0
2015-07-01,20.0
2015-07-02,50.0
2015-07-06,4.4444
2015-07-07,-4.2553
2015-07-08,-31.1111
2015-07-13,29.0323
2015-07-22,-10.0
2015-07-24,-69.1667
2015-07-27,80.0676
2015-07-28,25.0782
2015-07-29,0.0
2015-08-17,0.0
2015-08-24,-2.0
2015-09-04,-28.5714
2015-09-09,14.2857
2015-09-16,-20.0
2015-09-28,-11.875
2015-09-30,-29.078
2015-10-15,0.0
2015-10-27,-20.0
2015-11-11,-6.25
2015-11-12,-6.6667
2015-11-17,-14.2857
2015-11-18,-16.6667
2015-12-04,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-21,-20.0
2015-12-29,-12.5
2015-12-30,0.0
2015-12-31,0.0
2016-01-11,-14.2857
2016-01-12,0.0
2016-01-25,-16.6667
2016-01-28,-20.0
2016-02-02,0.0
2016-02-08,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,-25.0
2016-03-18,0.0
2016-04-01,100.0
2016-04-04,10.0
2016-04-05,51.5152
2016-04-07,0.0
2016-04-08,0.0
2016-04-12,0.0
2016-04-22,-70.0
2016-04-25,66.6667
2016-04-26,80.0
2016-05-03,0.0
2016-05-19,11.1111
2016-05-20,-20.0
2016-06-17,0.0
2016-07-01,25.0
2016-07-21,-4.625
2016-07-28,-16.1206
2016-09-02,0.0
2016-09-06,-37.5
2016-09-07,40.0
2016-09-13,0.0
2016-09-28,0.0
2016-10-04,-57.1429
2016-10-27,66.6667
2016-11-09,0.0
2016-11-30,0.0
2016-12-15,0.0
2016-12-23,0.0
2017-01-03,0.0
2017-01-24,0.0
2017-02-02,20.0
2017-02-22,50.0
2017-02-27,0.0
2017-03-02,11.1111
2017-03-03,-10.0
2017-03-06,0.0
2017-03-07,4.4444
2017-03-15,0.0
2017-03-20,-4.2553
2017-03-21,-11.1111
2017-03-22,-5.0
2017-03-28,-21.0526
2017-03-29,-31.6667
2017-03-31,46.3415
2017-04-03,-26.6667
2017-04-06,0.0
2017-04-12,-9.0909
2017-04-13,0.0
2017-04-24,-25.0
2017-04-25,-33.3333
2017-04-27,0.0
2017-04-28,-10.0
2017-05-01,-11.1111
2017-05-03,-25.0
2017-05-04,0.0
2017-05-08,0.0
2017-05-09,-16.6667
2017-05-10,-10.0
2017-05-11,-11.1111
2017-05-12,0.0
2017-05-15,25.0
2017-05-16,-10.0
2017-05-18,-55.5556
2017-05-19,12.5
2017-05-23,25.0
2017-06-01,60.0
2017-06-02,11.1111
2017-06-06,-16.0
2017-06-07,-4.7619
2017-06-08,-20.0
2017-06-09,25.0
2017-06-12,0.0
2017-06-15,0.0
2017-06-19,-12.5
2017-06-21,0.0
2017-06-22,42.8571
2017-06-26,-10.0
2017-07-12,0.0
2017-07-19,-11.1111
2017-07-20,-25.0
2017-08-01,66.6667
2017-08-02,0.0
2017-08-03,30.0
2017-08-04,0.0
2017-08-31,-46.1538
2017-09-26,0.0
2017-09-27,42.8571
2017-09-28,-10.0
2017-10-02,0.0
2017-10-10,0.0
2017-10-18,-6.0
2017-10-23,18.2033
2017-10-24,160.0
2017-10-25,53.8462
2017-10-26,-20.0
2017-10-27,0.0
2017-10-30,-6.25
2017-10-31,30.0
2017-11-06,-30.7692
2017-11-07,-3.7037
2017-11-08,-15.3846
2017-11-09,27.2727
2017-11-10,21.4286
2017-11-16,-8.1765
2017-11-20,-29.5324
2017-11-21,0.0
2017-11-27,-9.0909
2017-11-28,0.0
2017-11-29,50.0
2017-12-04,-33.3333
2017-12-05,50.0
2017-12-07,-40.0
2017-12-08,66.6667
2017-12-19,-36.6667
2017-12-20,-5.2632
2017-12-21,0.0
2017-12-22,0.0
2017-12-28,-78.8889
2018-01-02,294.7368
2018-01-03,15.4
2018-01-04,15.5402
2018-01-10,0.0
2018-01-19,-20.0
2018-01-22,0.0
2018-01-29,18.75
2018-02-07,0.0
2018-03-12,0.0
2018-03-21,-21.0526
2018-03-26,6.6667
2018-04-02,0.0
2018-04-16,0.0
2018-04-18,0.0
2018-04-25,-6.25
2018-04-26,0.0
2018-04-30,-20.0
2018-05-01,-33.3333
2018-05-02,50.0
2018-05-03,50.0
2018-05-04,-1.1111
2018-05-16,12.3596
2018-05-25,0.0
2018-05-31,0.0
2018-06-11,0.0
2018-06-20,0.0
2018-08-14,-20.0
2018-09-13,-50.0
2018-10-09,0.0
2018-10-25,-23.75
2018-10-30,-1.6393
2018-11-05,0.0
2018-11-06,0.0
2018-11-29,-13.3333
2018-12-03,-3.8462
2018-12-19,4.0
2018-12-21,-3.8462
2018-12-26,0.0
2018-12-31,11.4
2019-01-04,7.7199
2019-01-11,5.5
2019-01-14,-21.0111
2019-01-15,0.0
2019-01-22,0.0
2019-01-30,0.0
2019-02-04,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,-8.0
2019-03-06,0.0
2019-06-06,-13.0435
2019-06-10,-20.0
2019-07-12,337.5
2019-07-15,-14.2857
2019-07-16,-16.6667
2019-07-17,10.0
2019-07-18,9.0909
2019-07-19,0.0
2019-07-22,33.3333
2019-07-23,25.0
2019-07-24,10.0
2019-07-25,81.8182
2019-07-26,-5.0
2019-07-29,-21.0526
2019-07-30,-33.3333
2019-07-31,49.0
2019-08-02,-6.0403
2019-08-06,-42.8571
2019-08-09,0.0
2019-08-15,0.0
2019-08-22,-12.5
2019-08-28,0.0
2019-09-06,-55.7143
2019-09-09,125.8065
2019-09-10,0.0
2019-09-30,-42.8571
2019-10-07,107.5
2019-10-08,-15.6627
2019-10-09,-14.2857
2019-10-10,-33.3333
2019-10-11,42.5
2019-10-14,-29.8246
2019-10-17,12.5
2019-10-24,16.6667
2019-10-31,-26.8571
2019-11-01,4.1667
2019-11-05,-17.5
2019-11-13,103.0303
2019-11-22,-47.7612
2019-12-23,0.0
2019-12-26,70.0
2019-12-27,-15.9664
2019-12-30,-16.0
2020-01-09,-23.8095
2020-02-12,0.0
2020-02-13,-12.5
2020-02-25,93.2143
2020-03-12,84.8429
2020-03-16,-10.0
2020-03-23,-65.5556
2020-03-25,-3.2258
2020-04-06,153.3333
2020-04-09,-61.8421
2020-04-22,105.3448
2020-05-19,22.5861
2020-06-01,0.0
2020-06-04,-49.3151
2020-06-10,45.9459
2020-06-17,-1.8519
2020-06-29,-20.6604
2020-07-14,-28.6564
2020-07-17,50.0
2020-07-20,20.0
2020-07-21,-21.2963
2020-07-23,-27.0588
2020-07-29,16.129
2020-07-30,41.6667
