ticker,LFER US Equity
2015-07-30,-2.7237
2015-07-31,4.8
2015-08-06,-4.5802
2015-08-14,4.0
2015-08-17,0.0
2015-08-21,-3.8462
2015-08-27,0.0
2015-08-28,6.0
2015-09-02,0.0
2015-09-09,1.5093999999999999
2015-09-10,-5.2045
2015-09-16,-1.9607999999999999
2015-09-18,-4.0
2015-09-30,0.0
2015-11-03,0.0
2015-12-08,0.8333
2015-12-29,-0.8264
2016-01-04,0.0
2016-01-15,-4.1667
2016-01-20,-2.1739
2016-02-01,4.4444
2016-02-04,2.1277
2016-02-05,-4.1667
2016-02-08,-5.2174
2016-02-09,-3.6696999999999997
2016-02-10,-47.619
2016-02-11,-53.6364
2016-02-12,96.0784
2016-02-22,49.0
2016-02-24,-32.8859
2016-02-25,-30.0
2016-02-26,42.8571
2016-03-10,1.0
2016-03-22,-34.6535
2016-04-01,81.8182
2016-05-25,-8.3333
2016-06-06,0.0
2016-06-09,0.0
2016-07-01,0.0
2016-07-06,36.3636
2016-07-11,-20.0
2016-07-12,-41.6667
2016-07-13,-28.5714
2016-07-14,0.0
2016-07-15,20.0
2016-07-18,0.0
2016-07-19,56.6667
2016-07-20,-14.8936
2016-07-21,-18.75
2016-07-25,23.0769
2016-07-27,12.5
2016-07-28,12.2222
2016-07-29,0.0
2016-08-01,12.8713
2016-08-02,0.0
2016-08-03,11.4035
2016-08-04,-3.1496
2016-08-05,5.6911000000000005
2016-08-08,-7.6923
2016-08-09,-9.1667
2016-08-10,-8.2569
2016-08-11,-4.0
2016-08-12,-27.0833
2016-08-15,41.4286
2016-08-16,0.0
2016-08-17,-29.2929
2016-08-18,1.4285999999999999
2016-08-19,0.0
2016-08-22,26.7606
2016-08-24,0.0
2016-08-25,-14.625
2016-08-26,15.8289
2016-09-02,-13.7079
2016-09-07,2.8646000000000003
2016-09-08,-5.0633
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,9.3333
2016-09-14,8.5366
2016-09-15,-13.4831
2016-09-16,1.2987
2016-09-20,6.6667
2016-09-21,-6.25
2016-09-22,5.1282
2016-09-23,21.9512
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,5.0
2016-09-29,4.7619
2016-09-30,22.7273
2016-10-03,-22.2222
2016-10-04,6.6667
2016-10-06,-0.8929
2016-10-07,17.1171
2016-10-10,-34.6154
2016-10-11,-5.8824
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,-12.5
2016-10-18,-2.8571
2016-10-20,2.9228
2016-10-21,-7.1263
2016-10-24,-3.8462
2016-10-25,-12.0
2016-10-26,-41.8182
2016-10-27,25.0
2016-10-28,12.5
2016-10-31,-2.2222
2016-11-01,-20.4545
2016-11-02,4.4286
2016-11-03,9.4391
2016-11-04,-7.5
2016-11-07,-18.9189
2016-11-09,23.3333
2016-11-10,0.0
2016-11-14,-0.0338
2016-11-15,-7.5363
2016-11-16,40.3509
2016-11-17,-27.0833
2016-11-18,17.1429
2016-11-21,-2.439
2016-11-23,2.5
2016-11-28,-26.8293
2016-11-29,16.6667
2016-11-30,2.8571
2016-12-05,-16.6667
2016-12-07,20.0
2016-12-08,5.5556
2016-12-09,7.8947
2016-12-12,-26.8293
2016-12-13,0.0
2016-12-16,-6.6667
2016-12-22,21.4286
2016-12-23,7.5
2016-12-28,-31.6005
2016-12-29,12.0
2016-12-30,28.5714
2017-01-03,-11.1111
2017-01-05,0.0
2017-01-06,0.0
2017-01-11,-1.875
2017-01-12,1.9108
2017-01-17,12.5
2017-01-19,-19.4444
2017-01-25,-13.7931
2017-01-27,0.0
2017-02-07,16.4
2017-02-08,21.8428
2017-02-14,-42.4819
2017-02-21,7.8762
2017-02-23,-31.8182
2017-02-24,13.3333
2017-02-27,17.647100000000002
2017-02-28,-0.5
2017-03-01,0.5025
2017-03-02,-25.0
2017-03-03,13.3333
2017-03-06,-11.4706
2017-03-07,2.99
2017-03-10,-3.2258
2017-03-14,-6.9167
2017-03-15,28.9167
2017-03-17,-29.5139
2017-03-20,17.4384
2017-03-21,-6.7114
2017-03-22,-28.0576
2017-03-23,120.0
2017-03-24,-31.8182
2017-03-27,0.0
2017-03-28,32.6667
2017-03-29,-4.5226
2017-03-30,-22.1053
2017-03-31,-6.4189
2017-04-03,-24.1877
2017-04-04,11.7857
2017-04-05,10.7561
2017-04-06,30.0
2017-04-07,-23.0769
2017-04-10,-0.0962
2017-04-11,3.9461
2017-04-12,0.0
2017-04-13,-11.1111
2017-04-17,8.3333
2017-04-18,-12.1635
2017-04-19,13.8478
2017-04-20,-23.0769
2017-04-21,-3.0625
2017-04-24,3.1593
2017-04-25,0.0
2017-04-26,15.6875
2017-04-27,3.7277
2017-04-28,-4.1667
2017-05-01,13.0435
2017-05-02,-6.5385
2017-05-03,-4.3724
2017-05-04,-1.0221
2017-05-05,-6.9565
2017-05-08,7.4766
2017-05-09,-4.3478
2017-05-10,4.5455
2017-05-11,-8.587
2017-05-16,-4.8751
2017-05-17,-5.0
2017-05-18,3.1579
2017-05-19,0.0
2017-05-22,-3.0612
2017-05-23,0.0
2017-05-24,-35.7895
2017-05-25,47.541
2017-05-26,0.0
2017-05-31,-11.1111
2017-06-01,-2.5
2017-06-02,-10.2564
2017-06-05,12.857099999999999
2017-06-06,13.9241
2017-06-07,-11.1111
2017-06-08,10.2625
2017-06-09,2.0292
2017-06-12,11.1111
2017-06-13,-5.1
2017-06-14,0.1054
2017-06-15,-5.2632
2017-06-16,-16.6667
2017-06-19,-2.5333
2017-06-20,6.0192
2017-06-21,-9.6774
2017-06-22,-4.4357
2017-06-23,77.8907
2017-06-26,-7.563
2017-06-27,9.0909
2017-06-28,-16.6667
2017-06-29,-22.0
2017-06-30,2.5641
2017-07-03,-1.25
2017-07-05,1.2658
2017-07-06,-7.625
2017-07-07,0.1353
2017-07-10,10.8108
2017-07-12,0.0
2017-07-13,21.9512
2017-07-18,-12.1
2017-07-20,12.628
2017-07-25,-24.2424
2017-07-26,13.3333
2017-07-27,0.0
2017-07-31,5.8824
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,5.8889
2017-08-04,-2.9381
2017-08-07,5.0811
2017-08-09,-7.4074
2017-08-11,4.4444
2017-08-14,-14.8936
2017-08-16,21.25
2017-08-17,-8.2474
2017-08-18,1.1236
2017-08-22,8.7778
2017-08-23,0.1021
2017-08-24,-0.102
2017-08-25,-3.9837
2017-08-29,4.0426
2017-08-30,-4.4223
2017-08-31,0.5616
2017-09-01,3.7234
2017-09-05,-3.7949
2017-09-06,5.5437
2017-09-07,-0.202
2017-09-08,-0.7085
2017-09-11,0.1529
2017-09-12,0.7634
2017-09-13,50.5051
2017-09-14,-12.7517
2017-09-15,10.7692
2017-09-18,0.6944
2017-09-19,0.0
2017-09-20,37.931
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,5.0
2017-09-28,-0.4762
2017-09-29,-1.6268
2017-10-02,2.1401
2017-10-03,19.0476
2017-10-04,5.34
2017-10-05,2.5252
2017-10-06,29.6296
2017-10-09,-7.1429
2017-10-10,29.6923
2017-10-11,4.8636
2017-10-12,4.0724
2017-10-13,-2.1739
2017-10-16,-1.1111
2017-10-17,0.0
2017-10-18,-5.618
2017-10-19,-2.3810000000000002
2017-10-20,9.1463
2017-10-23,-2.2346
2017-10-24,0.0
2017-10-25,2.8343
2017-10-26,4.4677
2017-10-27,3.1915
2017-10-30,-19.5876
2017-10-31,12.8205
2017-11-01,0.0
2017-11-02,-11.3409
2017-11-03,7.6391
2017-11-06,-2.3577
2017-11-07,19.5122
2017-11-08,-10.2245
2017-11-09,-9.0702
2017-11-10,14.8775
2017-11-13,-12.9508
2017-11-14,13.5
2017-11-15,-21.8062
2017-11-16,15.493
2017-11-17,-2.439
2017-11-20,0.0
2017-11-21,2.5
2017-11-22,-7.3171
2017-11-24,7.6316
2017-11-27,-2.445
2017-11-28,2.5063
2017-11-29,-14.4254
2017-11-30,11.4
2017-12-01,-10.2334
2017-12-04,14.0
2017-12-05,-17.2932
2017-12-06,9.0909
2017-12-08,2.2222
2017-12-12,0.2717
2017-12-13,8.374
2017-12-14,-0.2251
2017-12-15,-14.0852
2017-12-18,1.8086
2017-12-19,14.613199999999999
2017-12-20,0.0
2017-12-21,25.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,4.0
2017-12-29,0.0
2018-01-02,-3.8462
2018-01-03,2.0
2018-01-04,-1.9607999999999999
2018-01-05,4.0
2018-01-08,0.0
2018-01-11,-11.538499999999999
2018-01-12,4.3478
2018-01-16,4.1667
2018-01-17,0.0
2018-01-18,-8.0
2018-01-19,8.6957
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,-4.0
2018-01-26,-2.0833
2018-01-29,2.1277
2018-01-30,-4.1667
2018-01-31,-8.6304
2018-02-01,18.9626
2018-02-02,-11.98
2018-02-05,0.184
2018-02-06,13.4018
2018-02-07,-2.0
2018-02-12,0.0
2018-02-14,1.8163
2018-02-15,42.253
2018-02-16,-21.0934
2018-02-20,3.5714
2018-02-21,-5.1724
2018-02-22,1.8182
2018-02-23,-12.5
2018-02-26,2.0408
2018-02-27,-1.125
2018-02-28,-0.885
2018-03-01,-0.0204
2018-03-02,0.0204
2018-03-05,-8.1633
2018-03-06,17.7778
2018-03-07,-5.6604
2018-03-08,6.0
2018-03-09,-5.6604
2018-03-12,0.0
2018-03-13,4.0
2018-03-15,-4.2308
2018-03-16,-13.6546
2018-03-19,13.7209
2018-03-21,1.0225
2018-03-22,-3.4413
2018-03-26,-0.6289
2018-03-27,-2.5316
2018-03-28,-2.8139
2018-03-29,-3.118
2018-04-02,1.1379
2018-04-03,0.0114
2018-04-04,-2.2727
2018-04-05,2.093
2018-04-10,-0.2278
2018-04-11,0.0
2018-04-13,-0.2283
2018-04-16,-14.4394
2018-04-17,16.0738
2018-04-24,-0.9217
2018-04-26,-0.5814
2018-04-30,16.9591
2018-05-01,-2.0
2018-05-02,-12.2449
2018-05-03,-6.9767
2018-05-04,2.5
2018-05-07,9.7561
2018-05-08,13.3333
2018-05-09,-5.8824
2018-05-10,2.2917
2018-05-11,-9.1141
2018-05-14,6.4314
2018-05-15,1.0422
2018-05-16,0.3126
2018-05-17,-6.5226
2018-05-18,7.7556
2018-05-21,-14.4153
2018-05-22,15.3494
2018-05-23,-2.0263
2018-05-24,1.919
2018-05-25,-16.5272
2018-05-29,-16.7669
2018-05-30,39.9277
2018-05-31,-2.9481
2018-06-01,-5.0998
2018-06-04,-2.3364
2018-06-05,-23.445
2018-06-06,15.625
2018-06-07,-1.8919000000000001
2018-06-08,-3.8567
2018-06-11,0.0
2018-06-12,2.1547
2018-06-13,4.0615
2018-06-14,-2.1024
2018-06-15,-0.0275
2018-06-18,-4.8196
2018-06-19,-10.3299
2018-06-20,-1.8974
2018-06-21,12.0354
2018-06-22,2.1432
2018-06-25,4.5673
2018-06-26,25.0687
2018-06-27,-2.1978
2018-06-28,1.1236
2018-06-29,6.6667
2018-07-02,10.4167
2018-07-03,-3.1679
2018-07-05,-22.0592
2018-07-06,-0.5
2018-07-09,17.9648
2018-07-10,0.7455
2018-07-11,0.0
2018-07-12,-2.3044000000000002
2018-07-13,-2.6185
2018-07-16,-5.1733
2018-07-17,11.9001
2018-07-18,4.712
2018-07-19,-7.72
2018-07-20,-4.6121
2018-07-23,-1.3451
2018-07-24,2.948
2018-07-25,-16.5996
2018-07-26,14.8069
2018-07-27,3.9486
2018-07-30,-16.8577
2018-07-31,14.2876
2018-08-01,-2.0887000000000002
2018-08-02,-5.7789
2018-08-03,-1.7949000000000002
2018-08-06,9.6606
2018-08-07,2.3810000000000002
2018-08-08,7.186
2018-08-09,0.1172
2018-08-10,-1.7856999999999998
2018-08-13,-11.9417
2018-08-14,-1.7741
2018-08-15,-6.8878
2018-08-16,18.9589
2018-08-17,-7.8766
2018-08-20,4.605
2018-08-21,1.7399
2018-08-22,-13.0843
2018-08-23,7.2973
2018-08-24,7.0025
2018-08-27,0.2354
2018-08-28,3.6402
2018-08-29,-0.0453
2018-08-30,-5.781
2018-08-31,0.1492
2018-09-04,0.961
2018-09-05,4.1716
2018-09-06,-0.6282
2018-09-07,-4.8506
2018-09-10,2.2469
2018-09-11,3.8398
2018-09-12,-2.4918
2018-09-13,-13.6523
2018-09-14,18.6486
2018-09-17,-3.1435
2018-09-18,-0.9407
2018-09-19,-14.0551
2018-09-20,0.2762
2018-09-21,-0.2755
2018-09-24,3.3149
2018-09-25,-2.5667999999999997
2018-09-26,0.8782
2018-09-27,8.2753
2018-09-28,-0.005
2018-10-01,-13.2286
2018-10-02,26.8742
2018-10-03,-7.568
2018-10-04,1.2346
2018-10-05,-2.439
2018-10-08,3.5
2018-10-09,-5.7971
2018-10-10,13.9487
2018-10-11,-4.6805
2018-10-12,0.3305
2018-10-15,-11.7647
2018-10-16,-12.6667
2018-10-17,6.8702
2018-10-18,-0.4857
2018-10-19,-3.2443
2018-10-22,-1.365
2018-10-23,-0.722
2018-10-24,6.0606
2018-10-25,-0.1143
2018-10-26,-8.4668
2018-10-29,0.0
2018-10-30,7.9375
2018-10-31,-0.0579
2018-11-01,1.3615
2018-11-02,-7.9737
2018-11-05,8.3851
2018-11-06,-6.0172
2018-11-07,1.0823
2018-11-08,4.9615
2018-11-09,-5.4741
2018-11-12,5.7912
2018-11-13,-20.977
2018-11-14,5.1636
2018-11-15,-9.5003
2018-11-16,6.524
2018-11-19,0.0717
2018-11-20,-5.6631
2018-11-21,9.7264
2018-11-23,-8.8643
2018-11-26,-5.0152
2018-11-27,2.2800000000000002
2018-11-28,-5.8741
2018-11-29,-0.9806
2018-11-30,7.3766
2018-12-03,-2.3369
2018-12-04,-6.9142
2018-12-06,6.8174
2018-12-07,21.0221
2018-12-10,-26.8471
2018-12-11,0.7955
2018-12-12,3.7204
2018-12-13,-2.6087
2018-12-14,11.607099999999999
2018-12-17,-3.632
2018-12-18,3.2376
2018-12-19,0.5146
2018-12-20,14.0
2018-12-21,-29.8246
2018-12-24,26.07
2018-12-26,-1.4754
2018-12-27,-14.6446
2018-12-28,8.4701
2018-12-31,-4.687
2019-01-02,-4.2058
2019-01-03,33.619
2019-01-04,-5.5096
2019-01-07,-24.5682
2019-01-08,5.0
2019-01-09,15.6762
2019-01-11,-5.5656
2019-01-14,2.4412
2019-01-15,-0.4255
2019-01-16,-1.7094
2019-01-17,-1.7391
2019-01-18,10.5752
2019-01-22,-4.2817
2019-01-23,-3.7542
2019-01-24,0.0174
2019-01-25,4.23
2019-01-28,-2.8667
2019-01-29,-0.8236
2019-01-30,3.3737
2019-01-31,-3.046
2019-02-01,-0.2589
2019-02-04,-0.0865
2019-02-05,0.0
2019-02-06,25.3681
2019-02-07,13.9896
2019-02-08,62.5
2019-02-11,-6.7599
2019-02-12,-12.6
2019-02-13,0.2288
2019-02-14,34.7032
2019-02-15,-0.1831
2019-02-19,-15.778
2019-02-20,-15.3226
2019-02-21,8.3333
2019-02-22,3.5164999999999997
2019-02-25,-0.2081
2019-02-26,-9.7996
2019-02-27,-1.0048
2019-02-28,2.9116
2019-03-01,-5.0982
2019-03-04,-3.635
2019-03-05,1.0127
2019-03-06,-22.3058
2019-03-07,18.671
2019-03-08,8.0379
2019-03-11,-4.8937
2019-03-12,-2.6984
2019-03-13,8.4829
2019-03-14,-2.7569
2019-03-15,-1.9278
2019-03-18,-2.7645999999999997
2019-03-19,-3.7568
2019-03-20,-2.064
2019-03-21,4.6594999999999995
2019-03-22,-1.3699
2019-03-25,2.7778
2019-03-26,-10.5405
2019-03-27,1.2085
2019-03-28,-4.4776
2019-03-29,6.0813
2019-04-01,5.3143
2019-04-02,-2.0979
2019-04-03,5.4286
2019-04-04,-1.084
2019-04-05,-2.7397
2019-04-08,-2.662
2019-04-09,-3.1689
2019-04-10,4.6025
2019-04-11,-3.9657
2019-04-12,4.1295
2019-04-15,0.0
2019-04-16,25.7143
2019-04-17,-15.9773
2019-04-18,9.5483
2019-04-22,2.5926
2019-04-23,5.8965
2019-04-24,8.75
2019-04-25,-1.9018000000000002
2019-04-26,-1.7256
2019-04-29,4.0538
2019-04-30,-7.3333
2019-05-01,2.9676
2019-05-02,-1.8559
2019-05-03,5.5895
2019-05-06,4.2929
2019-05-07,-0.101
2019-05-08,-5.0556
2019-05-09,-4.1534
2019-05-10,1.1111
2019-05-13,-5.6044
2019-05-14,1.2224
2019-05-15,1.0926
2019-05-16,-8.9875
2019-05-17,7.25
2019-05-20,1.4102999999999999
2019-05-21,-2.1492
2019-05-22,-6.4599
2019-05-23,-8.0864
2019-05-24,3.5519
2019-05-28,-0.4749
2019-05-29,-7.2906
2019-05-30,-2.7738
2019-05-31,-3.6765
2019-06-03,0.7634
2019-06-04,-20.8485
2019-06-05,-5.245
2019-06-06,2.2929
2019-06-07,17.7051
2019-06-10,11.2752
2019-06-11,-16.8275
2019-06-12,-0.7614
2019-06-13,-11.6624
2019-06-14,5.9227
2019-06-17,-23.5845
2019-06-18,-15.6873
2019-06-19,12.1212
2019-06-20,3.6432
2019-06-21,-6.1229
2019-06-24,3.8889
2019-06-25,-5.9251000000000005
2019-06-26,-1.6371
2019-06-27,9.5123
2019-06-28,-5.066
2019-07-01,4.7526
2019-07-02,-7.1372
2019-07-03,0.0
2019-07-05,-1.6
2019-07-08,-7.0848
2019-07-09,11.875
2019-07-10,-5.0279
2019-07-11,-5.8824
2019-07-12,5.125
2019-07-15,-2.9429
2019-07-16,4.1348
2019-07-17,2.9412000000000003
2019-07-18,-5.2
2019-07-19,-2.9536
2019-07-22,-8.0745
2019-07-23,9.3243
2019-07-24,-9.0235
2019-07-25,1.9022000000000001
2019-07-26,-8.0
2019-07-29,4.5471
2019-07-30,-3.9335
2019-07-31,1.0101
2019-08-01,-6.3571
2019-08-02,1.9375
2019-08-05,4.7591
2019-08-06,7.0714
2019-08-07,-3.1488
2019-08-08,0.8403
2019-08-09,13.9344
2019-08-12,1.8885
2019-08-13,-7.0315
2019-08-14,1.2658
2019-08-15,-2.8
2019-08-16,-3.5494
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,-9.3333
2019-08-22,17.4265
2019-08-23,-6.5748
2019-08-26,-6.1662
2019-08-27,-4.4857
2019-08-28,6.2818
2019-08-29,-12.0462
2019-08-30,-4.0
2019-09-03,0.0
2019-09-04,-8.3333
2019-09-05,-8.7273
2019-09-06,4.5817
2019-09-09,4.7619
2019-09-10,-18.1818
2019-09-11,20.0
2019-09-12,-10.1852
2019-09-13,3.0928
2019-09-16,4.0
2019-09-18,8.6538
2019-09-19,6.1947
2019-09-20,4.5
2019-09-23,-11.1005
2019-09-24,-10.2978
2019-09-25,9.45
2019-09-26,-4.0658
2019-09-27,-3.8095
2019-09-30,-17.0792
2019-10-01,1.4925
2019-10-02,-25.8824
2019-10-03,3.1746
2019-10-04,30.7692
2019-10-07,8.8235
2019-10-09,-13.5135
2019-10-10,11.25
2019-10-11,-14.1573
2019-10-14,2.356
2019-10-15,8.6957
2019-10-16,0.0
2019-10-17,8.2353
2019-10-18,-0.0543
2019-10-21,-15.019
2019-10-22,-36.0123
2019-10-23,0.0
2019-10-24,-5.0
2019-10-25,5.2632
2019-10-28,-10.0
2019-10-29,0.0
2019-10-30,-15.5556
2019-10-31,44.7368
2019-11-01,-7.5273
2019-11-04,-21.3527
2019-11-05,-22.5
2019-11-06,29.0323
2019-11-07,-13.1
2019-11-08,29.4591
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,2.0444
2019-11-14,8.885
2019-11-18,-8.0
2019-11-19,-32.6087
2019-11-20,61.2903
2019-11-21,-0.36
2019-11-27,-6.4633
2019-11-29,0.1073
2019-12-03,-1.3934
2019-12-04,-13.3696
2019-12-05,0.3764
2019-12-06,-25.0
2019-12-09,0.0
2019-12-10,-2.0
2019-12-11,-4.4218
2019-12-13,0.0
2019-12-16,47.6868
2019-12-17,-32.0482
2019-12-18,48.9362
2019-12-19,-31.1905
2019-12-20,3.4602
2019-12-23,0.3344
2019-12-24,63.3333
2019-12-26,-30.6122
2019-12-27,-11.7647
2019-12-30,-16.3333
2019-12-31,15.5378
2020-01-02,-17.2414
2020-01-03,3.75
2020-01-06,2.4096
2020-01-07,-1.9607999999999999
2020-01-08,0.0
2020-01-09,-4.0
2020-01-10,-12.0833
2020-01-13,4.2654
2020-01-14,22.3864
2020-01-15,25.9201
2020-01-16,-4.1411
2020-01-17,0.9231
2020-01-21,-20.2744
2020-01-22,-14.3403
2020-01-23,40.067
2020-01-24,-7.5697
2020-01-28,0.0
2020-01-29,-13.7931
2020-01-30,16.9
2020-02-04,-0.0855
2020-02-11,-14.0411
2020-02-12,19.5219
2020-02-14,-3.0
2020-02-19,3.0928
2020-02-24,-13.3333
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,-15.3846
2020-02-28,-8.8636
2020-03-05,0.2494
2020-03-06,54.2289
2020-03-10,-35.1613
2020-03-12,-0.4975
2020-03-13,0.0
2020-03-16,0.0
2020-03-18,-45.0
2020-03-19,0.0
2020-03-23,4.5455
2020-03-24,-23.913
2020-03-26,-78.5143
2020-03-27,644.6809
2020-03-30,-71.4286
2020-03-31,100.0
2020-04-03,-25.0
2020-04-06,33.3333
2020-04-08,0.0
2020-04-09,125.0
2020-04-14,-55.5556
2020-04-15,3.125
2020-04-16,142.4242
2020-04-20,-2.0
2020-04-21,-61.1224
2020-04-22,4.9869
2020-04-27,-50.0
2020-04-29,39.5
2020-04-30,129.2115
2020-05-04,-48.8663
2020-05-06,0.9174
2020-05-07,-1.8182
2020-05-08,-16.6667
2020-05-11,38.5185
2020-05-12,-31.8182
2020-05-13,-1.5686
2020-05-15,5.5777
2020-05-18,-9.434
2020-05-19,75.0
2020-05-20,7.1429
2020-05-21,11.1111
2020-05-22,0.4
2020-05-26,-6.3745
2020-05-27,-49.6809
2020-05-28,1.9026999999999998
2020-05-29,-25.0207
2020-06-01,12.3409
2020-06-02,8.3744
2020-06-03,-22.2727
2020-06-04,5.2632
2020-06-05,2.7778
2020-06-08,0.0
2020-06-09,-0.0541
2020-06-10,-2.6501
2020-06-11,-16.6667
2020-06-12,99.3333
2020-06-15,15.3846
2020-06-16,-27.5362
2020-06-17,5.2
2020-06-18,-1.1407
2020-06-19,-3.8462
2020-06-22,-1.6
2020-06-23,-7.7236
2020-06-24,0.0
2020-06-25,-14.0969
2020-06-26,-9.2308
2020-06-29,38.4181
2020-06-30,17.9592
2020-07-01,-23.8754
2020-07-02,44.3182
2020-07-06,6.4567
2020-07-07,-29.8817
2020-07-08,9.7046
2020-07-09,-15.3846
2020-07-10,0.9091
2020-07-13,-21.3964
2020-07-14,-3.1519
2020-07-15,-17.1598
2020-07-16,23.2143
2020-07-17,37.3913
2020-07-20,16.2447
2020-07-21,10.3448
2020-07-22,-10.2796
2020-07-23,13.6572
2020-07-24,-23.2258
2020-07-27,-7.563
2020-07-28,4.0909
2020-07-29,-3.9301
2020-07-30,-3.4773
2020-07-31,-3.4613
