ticker,SPXC US Equity
2000-05-24,-3.163
2000-05-25,0.1256
2000-05-26,-2.0075
2000-05-30,4.4814
2000-05-31,3.2475
2000-06-01,4.8071
2000-06-02,4.1903
2000-06-05,0.7609
2000-06-06,2.2654
2000-06-07,-1.4768
2000-06-08,1.4989
2000-06-09,0.0
2000-06-12,0.211
2000-06-13,-0.6316
2000-06-14,0.5297
2000-06-15,1.1591
2000-06-16,-0.8333
2000-06-19,-1.3655
2000-06-20,1.3845
2000-06-21,1.5756000000000001
2000-06-22,-2.3785
2000-06-23,1.6949
2000-06-26,-1.4583
2000-06-27,3.3827
2000-06-28,-1.1247
2000-06-29,-1.1892
2000-06-30,1.2559
2000-07-03,-0.0517
2000-07-05,-0.4137
2000-07-06,0.4673
2000-07-07,4.0827
2000-07-10,2.8798
2000-07-11,0.3861
2000-07-12,4.5192
2000-07-13,3.4039
2000-07-14,0.1779
2000-07-17,1.0657
2000-07-18,1.1424
2000-07-19,-0.4344
2000-07-20,2.2251
2000-07-21,-4.7375
2000-07-24,0.1792
2000-07-25,1.8784
2000-07-26,-0.3512
2000-07-27,-0.3524
2000-07-28,-1.3263
2000-07-31,2.6433999999999997
2000-08-01,-1.0476
2000-08-02,-0.4852
2000-08-03,-2.1277
2000-08-04,0.5888
2000-08-07,4.2774
2000-08-08,-0.0432
2000-08-09,0.1296
2000-08-10,10.3538
2000-08-11,5.1212
2000-08-14,2.8821
2000-08-15,-1.9881
2000-08-16,6.0483
2000-08-17,-1.791
2000-08-18,-1.983
2000-08-21,3.685
2000-08-22,-0.8362
2000-08-23,-1.8271
2000-08-24,1.4674
2000-08-25,-3.4920999999999998
2000-08-28,0.8041
2000-08-29,-3.6983
2000-08-30,-0.9789
2000-08-31,-0.2281
2000-09-01,6.7073
2000-09-05,-0.7857
2000-09-06,-2.4478
2000-09-07,1.1808
2000-09-08,-3.8658
2000-09-11,-4.0971
2000-09-12,1.1076
2000-09-13,1.4085
2000-09-14,-1.6204
2000-09-15,0.9804
2000-09-18,-6.1748
2000-09-19,-8.6093
2000-09-20,2.6721
2000-09-21,-0.4852
2000-09-22,-4.344
2000-09-25,6.7655
2000-09-26,-0.3038
2000-09-27,-4.5712
2000-09-28,1.8248
2000-09-29,1.7473
2000-10-02,-1.4091
2000-10-03,-1.1166
2000-10-04,0.0
2000-10-05,-0.7678
2000-10-06,-6.8275
2000-10-09,3.1754
2000-10-10,1.7519
2000-10-11,-2.0009
2000-10-12,-3.3238
2000-10-13,6.0904
2000-10-16,-1.3889
2000-10-17,-4.3662
2000-10-18,-4.1728
2000-10-19,3.2275
2000-10-20,7.196
2000-10-23,-5.2778
2000-10-24,-2.2972
2000-10-25,-5.8529
2000-10-26,-0.5313
2000-10-27,-1.8162
2000-10-30,2.6659
2000-10-31,4.8225
2000-11-01,0.0
2000-11-02,0.7583
2000-11-03,-0.2007
2000-11-06,0.553
2000-11-07,1.95
2000-11-08,-1.079
2000-11-09,-0.8924
2000-11-10,-3.902
2000-11-13,-6.2988
2000-11-14,4.1667
2000-11-15,1.4933
2000-11-16,-1.9443000000000001
2000-11-17,-1.4469
2000-11-20,-2.0663
2000-11-21,-1.166
2000-11-22,-1.4607
2000-11-24,2.9647
2000-11-27,2.2148
2000-11-28,-7.8548
2000-11-29,-4.2328
2000-11-30,3.9288
2000-12-01,-1.1223
2000-12-04,2.3297
2000-12-05,8.5814
2000-12-06,-0.8065
2000-12-07,-6.7751
2000-12-08,7.907
2000-12-11,5.2263
2000-12-12,-7.7829
2000-12-13,-5.719
2000-12-14,-3.3569
2000-12-15,-0.5484
2000-12-18,2.6348000000000003
2000-12-19,1.9104
2000-12-20,-5.9754000000000005
2000-12-21,-6.2928
2000-12-22,2.5930999999999997
2000-12-26,5.3791
2000-12-27,1.7835
2000-12-28,0.1208
2000-12-29,4.4658999999999995
2001-01-02,-10.4564
2001-01-03,7.6129
2001-01-04,5.9353
2001-01-05,-9.9038
2001-01-08,4.7111
2001-01-09,-2.8794
2001-01-10,7.3502
2001-01-11,1.496
2001-01-12,1.3039
2001-01-16,1.0073
2001-01-17,1.108
2001-01-18,0.8219
2001-01-19,0.8152
2001-01-22,0.1078
2001-01-23,-0.7001
2001-01-24,-0.0542
2001-01-25,-1.0309
2001-01-26,-0.932
2001-01-29,-3.4687
2001-01-30,-2.0455
2001-01-31,-6.0773
2001-02-01,0.7976
2001-02-02,-1.2859
2001-02-05,-0.8617
2001-02-06,4.8615
2001-02-07,-0.8675
2001-02-08,1.3515
2001-02-09,-2.4271
2001-02-12,-3.0577
2001-02-13,3.499
2001-02-14,1.2248999999999999
2001-02-15,3.94
2001-02-16,-0.3446
2001-02-20,-1.4393
2001-02-21,-5.5092
2001-02-22,-1.0035
2001-02-23,0.6386
2001-02-26,2.0749
2001-02-27,-3.2958
2001-02-28,-1.0204
2001-03-01,5.4639
2001-03-02,0.694
2001-03-05,3.4851
2001-03-06,0.4128
2001-03-07,0.6633
2001-03-08,-0.6961
2001-03-09,-3.1776
2001-03-12,-7.7992
2001-03-13,0.3664
2001-03-14,-0.7719
2001-03-15,2.239
2001-03-16,-1.4189
2001-03-19,1.4184
2001-03-20,-2.7149
2001-03-21,-0.6237
2001-03-22,-1.8401999999999998
2001-03-23,0.7261
2001-03-26,2.7434
2001-03-27,-0.8691
2001-03-28,-1.6795
2001-03-29,-1.2033
2001-03-30,-1.3049
2001-04-02,-1.8841
2001-04-03,-3.2903000000000002
2001-04-04,1.2192
2001-04-05,4.4855
2001-04-06,-0.4172
2001-04-09,0.1103
2001-04-10,2.533
2001-04-11,1.826
2001-04-12,1.5928
2001-04-16,-1.3187
2001-04-17,0.1368
2001-04-18,4.9175
2001-04-19,0.0501
2001-04-20,-1.6116000000000001
2001-04-23,-0.2442
2001-04-24,2.3967
2001-04-25,1.6434
2001-04-26,3.6159
2001-04-27,5.0218
2001-04-30,1.4048
2001-05-01,0.2575
2001-05-02,0.9655
2001-05-03,-2.7984999999999998
2001-05-04,-1.8502
2001-05-07,4.046
2001-05-08,1.1931
2001-05-09,0.655
2001-05-10,1.2408
2001-05-11,0.917
2001-05-14,-3.2357
2001-05-15,0.0439
2001-05-16,2.2283
2001-05-17,5.5522
2001-05-18,-1.3659
2001-05-21,0.3132
2001-05-22,-1.0682
2001-05-23,-1.7608000000000001
2001-05-24,-0.0507
2001-05-25,1.345
2001-05-29,-0.217
2001-05-30,-5.688
2001-05-31,5.2772
2001-06-01,1.0615
2001-06-04,2.2841
2001-06-05,2.771
2001-06-06,1.1895
2001-06-07,-0.627
2001-06-08,-0.6309
2001-06-11,0.0556
2001-06-12,-2.0386
2001-06-13,-1.2065
2001-06-14,-1.3605
2001-06-15,-0.2991
2001-06-18,-2.0002
2001-06-19,2.8999
2001-06-20,0.5785
2001-06-21,0.1068
2001-06-22,-1.7976
2001-06-25,2.6078
2001-06-26,-0.8553
2001-06-27,-0.2794
2001-06-28,2.1175
2001-06-29,1.0005
2001-07-02,1.4539
2001-07-03,1.2992
2001-07-05,-1.5546
2001-07-06,-1.895
2001-07-09,-1.5292
2001-07-10,2.2477
2001-07-11,-4.6443
2001-07-12,3.2274
2001-07-13,0.2111
2001-07-16,-2.2853
2001-07-17,1.0532
2001-07-18,-0.9438
2001-07-19,2.0713
2001-07-20,1.6558000000000002
2001-07-23,-0.2316
2001-07-24,-6.8427
2001-07-25,1.3574
2001-07-26,0.0593
2001-07-27,1.5078
2001-07-30,1.4354
2001-07-31,-0.3209
2001-08-01,3.1694
2001-08-02,-0.408
2001-08-03,2.0403000000000002
2001-08-06,-0.4172
2001-08-07,-0.7194
2001-08-08,-0.3742
2001-08-09,-2.8133
2001-08-10,2.6234
2001-08-13,-2.4441
2001-08-14,1.4293
2001-08-15,0.5507
2001-08-16,-0.9182
2001-08-17,-2.1541
2001-08-20,-2.9659
2001-08-21,-0.5137
2001-08-22,3.167
2001-08-23,-2.9446
2001-08-24,1.2462
2001-08-27,-0.5093
2001-08-28,-1.1945000000000001
2001-08-29,0.9067
2001-08-30,-1.7972000000000001
2001-08-31,1.3072
2001-09-04,-1.8495
2001-09-05,-0.184
2001-09-06,-0.3424
2001-09-07,-1.2952
2001-09-10,-1.5442
2001-09-17,-8.631
2001-09-18,0.4664
2001-09-19,-4.1975
2001-09-20,-19.8454
2001-09-21,-0.9646
2001-09-24,4.8312
2001-09-25,5.9216999999999995
2001-09-26,-3.2982
2001-09-27,-4.4993
2001-09-28,4.9899000000000004
2001-10-01,-4.8854
2001-10-02,-1.078
2001-10-03,6.2179
2001-10-04,2.0036
2001-10-05,2.8872
2001-10-08,0.1495
2001-10-09,-0.0919
2001-10-10,5.2874
2001-10-11,3.2533
2001-10-12,-0.4652
2001-10-15,-1.1047
2001-10-16,0.4082
2001-10-17,-1.6367
2001-10-18,1.5443
2001-10-19,5.6549
2001-10-22,1.3887
2001-10-23,-0.8198
2001-10-24,0.9476
2001-10-25,1.1883
2001-10-26,2.7138999999999998
2001-10-29,-2.7671
2001-10-30,-2.164
2001-10-31,0.5959
2001-11-01,2.3594
2001-11-02,1.6675
2001-11-05,1.206
2001-11-06,1.4203999999999999
2001-11-07,0.5264
2001-11-08,-0.7574
2001-11-09,0.1036
2001-11-12,0.1694
2001-11-13,2.5839
2001-11-14,4.2957
2001-11-15,0.2371
2001-11-16,1.0601
2001-11-19,2.7308
2001-11-20,-0.346
2001-11-21,-0.2371
2001-11-23,0.6451
2001-11-26,4.0904
2001-11-27,-0.7292
2001-11-28,1.208
2001-11-29,-1.8468
2001-11-30,-0.1725
2001-12-03,-0.8148
2001-12-04,2.9458
2001-12-05,3.0792
2001-12-06,2.7448
2001-12-07,0.2588
2001-12-10,-2.8391
2001-12-11,0.7969
2001-12-12,-0.2403
2001-12-13,-1.1655
2001-12-14,-1.4937
2001-12-17,1.3168
2001-12-18,1.7724
2001-12-19,0.1548
2001-12-20,-1.2983
2001-12-21,0.5951
2001-12-24,-0.1634
2001-12-26,1.5981999999999998
2001-12-27,3.5911999999999997
2001-12-28,0.4296
2001-12-31,0.9736
2002-01-02,1.4317
2002-01-03,1.1666
2002-01-04,0.2278
2002-01-07,2.1307
2002-01-08,0.8345
2002-01-09,2.4897
2002-01-10,-3.7077
2002-01-11,-1.2579
2002-01-14,-1.1465
2002-01-15,-5.1403
2002-01-16,-2.4151
2002-01-17,-0.6187
2002-01-18,4.677
2002-01-22,-1.1226
2002-01-23,2.2481
2002-01-24,0.0441
2002-01-25,2.5946
2002-01-28,-0.0716
2002-01-29,-6.1729
2002-01-30,-6.09
2002-01-31,-7.1115
2002-02-01,-0.4029
2002-02-04,-7.6517
2002-02-05,0.0
2002-02-06,0.9905
2002-02-07,3.7344
2002-02-08,3.5
2002-02-11,5.8322
2002-02-12,-1.8591
2002-02-13,0.1099
2002-02-14,0.9968
2002-02-15,2.1412
2002-02-19,-0.7124
2002-02-20,1.6577
2002-02-21,-0.0811
2002-02-22,-2.1598
2002-02-25,6.2241
2002-02-26,-0.4844
2002-02-27,-1.4759
2002-02-28,0.8048
2002-03-01,5.5648
2002-03-04,3.1748
2002-03-05,3.382
2002-03-06,0.1685
2002-03-07,-1.9483000000000001
2002-03-08,-0.6504
2002-03-11,4.1367
2002-03-12,-2.1554
2002-03-13,1.2497
2002-03-14,-1.2343
2002-03-15,4.2858
2002-03-18,1.2119
2002-03-19,-0.4081
2002-03-20,-1.3971
2002-03-21,-0.4632
2002-03-22,-1.7588
2002-03-25,-2.6681
2002-03-26,2.3547000000000002
2002-03-27,-0.7762
2002-03-28,-0.2255
2002-04-01,1.6385999999999998
2002-04-02,-2.1473
2002-04-03,-1.6902
2002-04-04,1.1341
2002-04-05,0.0
2002-04-08,1.7929
2002-04-09,0.1333
2002-04-10,4.2046
2002-04-11,-3.0195
2002-04-12,0.3051
2002-04-15,-1.5209000000000001
2002-04-16,0.3089
2002-04-17,-0.9518
2002-04-18,-1.293
2002-04-19,-1.2955999999999999
2002-04-22,-2.2627
2002-04-23,1.8328
2002-04-24,3.2498
2002-04-25,-1.976
2002-04-26,-1.3679000000000001
2002-04-29,-3.2117
2002-04-30,1.546
2002-05-01,-0.4827
2002-05-02,-1.4925
2002-05-03,-1.5152
2002-05-06,-0.0154
2002-05-07,2.385
2002-05-08,2.7202
2002-05-09,-1.3533
2002-05-10,-0.7045
2002-05-13,1.1128
2002-05-14,4.0697
2002-05-15,-0.7807
2002-05-16,-0.8011
2002-05-17,2.1128
2002-05-20,-2.8952999999999998
2002-05-21,-1.4325999999999999
2002-05-22,1.2026
2002-05-23,2.0267
2002-05-24,-0.6431
2002-05-28,-0.863
2002-05-29,-0.7617
2002-05-30,-1.5936
2002-05-31,2.1394
2002-06-03,-3.2655
2002-06-04,-1.3608
2002-06-05,4.154
2002-06-06,-1.4636
2002-06-07,-3.2603
2002-06-10,-5.2664
2002-06-11,-2.7553
2002-06-12,2.6667
2002-06-13,-2.0455
2002-06-14,0.4392
2002-06-17,5.5606
2002-06-18,-2.0477
2002-06-19,-3.774
2002-06-20,-2.9436
2002-06-21,-2.9901999999999997
2002-06-24,1.1449
2002-06-25,-0.2177
2002-06-26,-0.4974
2002-06-27,1.3768
2002-06-28,1.6436
2002-07-01,-3.8468
2002-07-02,-6.302
2002-07-03,-7.7083
2002-07-05,7.5333
2002-07-08,-4.169
2002-07-09,1.0628
2002-07-10,-4.0197
2002-07-11,-0.6758
2002-07-12,3.7835
2002-07-15,-0.8245
2002-07-16,1.0517
2002-07-17,-2.1211
2002-07-18,-0.7797
2002-07-19,-1.5105
2002-07-22,-3.057
2002-07-23,-0.7696
2002-07-24,3.1994
2002-07-25,-1.8998
2002-07-26,6.9376
2002-07-29,5.0448
2002-07-30,0.8052
2002-07-31,-1.8042
2002-08-01,-3.7225
2002-08-02,-2.0972
2002-08-05,-4.5178
2002-08-06,4.0936
2002-08-07,0.2247
2002-08-08,1.3759000000000001
2002-08-09,-0.2714
2002-08-12,0.3427
2002-08-13,-2.0695
2002-08-14,3.2212
2002-08-15,4.3629
2002-08-16,0.1809
2002-08-19,3.5646
2002-08-20,-1.0372
2002-08-21,2.4763
2002-08-22,1.4752
2002-08-23,-1.0881
2002-08-26,-1.037
2002-08-27,0.6378
2002-08-28,-0.1811
2002-08-29,-0.9615
2002-08-30,-0.5403
2002-09-03,-3.2689
2002-09-04,2.237
2002-09-05,-1.7691
2002-09-06,3.7441
2002-09-09,0.5025
2002-09-10,2.6545
2002-09-11,-0.8236
2002-09-12,-1.7859
2002-09-13,-2.1638
2002-09-16,-0.1022
2002-09-17,-2.4558
2002-09-18,-0.658
2002-09-19,-1.056
2002-09-20,-1.7658
2002-09-23,-0.3654
2002-09-24,-1.2688
2002-09-25,3.5643000000000002
2002-09-26,3.1992
2002-09-27,-5.0258
2002-09-30,-0.1978
2002-10-01,4.5491
2002-10-02,-4.6071
2002-10-03,-3.0707
2002-10-04,-2.0504
2002-10-07,-2.4911
2002-10-08,1.1164
2002-10-09,-1.2739
2002-10-10,3.9785
2002-10-11,4.0124
2002-10-14,-2.5254
2002-10-15,7.6091
2002-10-16,-2.3886
2002-10-17,4.1464
2002-10-18,0.4569
2002-10-21,3.3507
2002-10-22,-17.3058
2002-10-23,-4.9739
2002-10-24,-2.8571
2002-10-25,3.3412
2002-10-28,-3.3698
2002-10-29,-3.393
2002-10-30,0.8537
2002-10-31,1.5960999999999999
2002-11-01,1.9281000000000001
2002-11-04,1.3545
2002-11-05,1.3825
2002-11-06,4.6818
2002-11-07,-0.1086
2002-11-08,-2.8472
2002-11-11,-3.6913
2002-11-12,0.7898
2002-11-13,-0.3227
2002-11-14,2.9364
2002-11-15,-1.8643
2002-11-18,0.7095
2002-11-19,-1.1364
2002-11-20,-0.8276
2002-11-21,3.3611
2002-11-22,4.4629
2002-11-25,-0.7943
2002-11-26,-0.4328
2002-11-27,1.4344999999999999
2002-11-29,1.1356
2002-12-02,2.2246
2002-12-03,-2.8186999999999998
2002-12-04,-0.6611
2002-12-05,-0.3435
2002-12-06,-0.0646
2002-12-09,-3.3197
2002-12-10,-0.4013
2002-12-11,-2.4177
2002-12-12,-4.4506
2002-12-13,-10.7323
2002-12-16,1.9365
2002-12-17,2.533
2002-12-18,-1.4411
2002-12-19,-3.3943
2002-12-20,0.7027
2002-12-23,-2.0397
2002-12-24,0.411
2002-12-26,0.8186
2002-12-27,-0.3518
2002-12-30,-0.0815
2002-12-31,1.794
2003-01-02,2.9907
2003-01-03,-1.6593
2003-01-06,2.1619
2003-01-07,-0.671
2003-01-08,-2.65
2003-01-09,1.7347000000000001
2003-01-10,4.9318
2003-01-13,0.8
2003-01-14,1.8353000000000002
2003-01-15,-0.3166
2003-01-16,-1.979
2003-01-17,-2.3928
2003-01-21,-2.5281000000000002
2003-01-22,-0.7598
2003-01-23,3.4847
2003-01-24,-1.8367
2003-01-27,-2.9366
2003-01-28,0.5087
2003-01-29,-0.7459
2003-01-30,-1.5566
2003-01-31,1.145
2003-02-03,-0.566
2003-02-04,-0.6777
2003-02-05,-0.7096
2003-02-06,1.1545
2003-02-07,0.8152
2003-02-10,0.4313
2003-02-11,1.8519
2003-02-12,-4.2161
2003-02-13,-1.6505999999999998
2003-02-14,0.6993
2003-02-18,1.0556
2003-02-19,1.127
2003-02-20,-0.0544
2003-02-21,2.3933
2003-02-24,-3.3466
2003-02-25,-0.5771
2003-02-26,-1.0503
2003-02-27,-0.2793
2003-02-28,1.9048
2003-03-03,-0.9071
2003-03-04,-1.8031000000000001
2003-03-05,-1.7797
2003-03-06,-1.1504
2003-03-07,0.8729
2003-03-10,-3.8362
2003-03-11,-2.9994
2003-03-12,-1.8244
2003-03-13,5.7008
2003-03-14,-0.1788
2003-03-17,4.1493
2003-03-18,1.7484
2003-03-19,-1.5493000000000001
2003-03-20,-0.0858
2003-03-21,3.2359999999999998
2003-03-24,-4.0222
2003-03-25,1.1272
2003-03-26,-1.2575
2003-03-27,-0.6946
2003-03-28,1.2824
2003-03-31,-1.6978
2003-04-01,-3.3958
2003-04-02,3.2424
2003-04-03,-6.2225
2003-04-04,-3.5055
2003-04-07,2.9840999999999998
2003-04-08,-2.4252000000000002
2003-04-09,1.5493999999999999
2003-04-10,-0.4768
2003-04-11,0.2874
2003-04-14,1.7516
2003-04-15,1.2833
2003-04-16,0.5871
2003-04-17,1.5668
2003-04-21,1.4822
2003-04-22,-3.4873
2003-04-23,2.6250999999999998
2003-04-24,-0.6921
2003-04-25,-1.4545
2003-04-28,1.2915
2003-04-29,1.0625
2003-04-30,1.532
2003-05-01,-1.568
2003-05-02,5.6207
2003-05-05,-0.0285
2003-05-06,2.2773
2003-05-07,-0.8906
2003-05-08,1.2356
2003-05-09,1.6644
2003-05-12,1.6371
2003-05-13,0.0805
2003-05-14,-1.8239999999999998
2003-05-15,1.0929
2003-05-16,-0.8108
2003-05-19,-2.7248
2003-05-20,0.5042
2003-05-21,0.5574
2003-05-22,-1.0532
2003-05-23,0.1401
2003-05-27,3.1048999999999998
2003-05-28,-0.841
2003-05-29,0.6293
2003-05-30,4.758
2003-06-02,1.6091
2003-06-03,-0.3831
2003-06-04,8.0513
2003-06-05,4.224
2003-06-06,-0.3415
2003-06-09,-2.4218
2003-06-10,0.4449
2003-06-11,1.7248999999999999
2003-06-12,0.7104
2003-06-13,-3.686
2003-06-16,4.7957
2003-06-17,-0.2931
2003-06-18,1.8992
2003-06-19,-2.7735
2003-06-20,0.89
2003-06-23,-3.6643
2003-06-24,-0.1409
2003-06-25,-0.8229
2003-06-26,6.1878
2003-06-27,-2.0987
2003-06-30,0.4789
2003-07-01,-5.5606
2003-07-02,2.5715
2003-07-03,-2.0853
2003-07-07,1.6511
2003-07-08,1.7891
2003-07-09,-0.8788
2003-07-10,-2.1232
2003-07-11,1.3349
2003-07-14,0.5175
2003-07-15,-0.6085
2003-07-16,-0.9183
2003-07-17,-0.1901
2003-07-18,1.0476
2003-07-21,-0.3299
2003-07-22,-0.0473
2003-07-23,1.6793
2003-07-24,0.2559
2003-07-25,3.5963000000000003
2003-07-28,3.4714
2003-07-29,-0.6061
2003-07-30,-1.1324
2003-07-31,3.7225
2003-08-01,0.6158
2003-08-04,-1.0131000000000001
2003-08-05,-2.2175
2003-08-06,-1.9189
2003-08-07,0.667
2003-08-08,0.773
2003-08-11,0.3287
2003-08-12,1.9003999999999999
2003-08-13,0.6431
2003-08-14,-0.9585
2003-08-15,3.5484
2003-08-18,1.5575999999999999
2003-08-19,1.1861
2003-08-20,-0.3638
2003-08-21,0.5477
2003-08-22,-1.6945999999999999
2003-08-25,-2.1753
2003-08-26,1.9508999999999999
2003-08-27,0.5556
2003-08-28,-0.0818
2003-08-29,1.0649
2003-09-02,1.5603
2003-09-03,-0.6385
2003-09-04,0.2008
2003-09-05,-1.1222
2003-09-08,2.6348000000000003
2003-09-09,-2.1524
2003-09-10,-2.7245
2003-09-11,-0.5809
2003-09-12,-0.5843
2003-09-15,-0.6927
2003-09-16,0.8244
2003-09-17,0.1258
2003-09-18,0.9213
2003-09-19,-0.3112
2003-09-22,-2.1852
2003-09-23,2.9362
2003-09-24,-2.8524000000000003
2003-09-25,-1.8085
2003-09-26,-0.8667
2003-09-29,-0.4372
2003-09-30,-0.5928
2003-10-01,-0.2208
2003-10-02,2.9215999999999998
2003-10-03,2.5806
2003-10-06,1.2579
2003-10-07,1.3043
2003-10-08,-0.0613
2003-10-09,0.1022
2003-10-10,-0.286
2003-10-13,1.6185
2003-10-14,1.4516
2003-10-15,0.5962
2003-10-16,0.4346
2003-10-17,-1.6916
2003-10-20,-0.1401
2003-10-21,-0.541
2003-10-22,-1.4907
2003-10-23,-1.227
2003-10-24,-1.1594
2003-10-27,0.4189
2003-10-28,-4.0467
2003-10-29,1.8477999999999999
2003-10-30,2.2199
2003-10-31,0.4803
2003-11-03,1.5377999999999998
2003-11-04,0.7163
2003-11-05,1.6054
2003-11-06,0.86
2003-11-07,0.8725
2003-11-10,-2.0051
2003-11-11,0.5015
2003-11-12,2.3154
2003-11-13,-0.1951
2003-11-14,-0.9187
2003-11-17,-0.2762
2003-11-18,1.5034999999999998
2003-11-19,1.871
2003-11-20,0.1339
2003-11-21,0.0191
2003-11-24,3.1519
2003-11-25,0.463
2003-11-26,0.0369
2003-11-28,0.0553
2003-12-01,3.407
2003-12-02,-0.0712
2003-12-03,0.2673
2003-12-04,0.6932
2003-12-05,-0.7767
2003-12-08,-0.3736
2003-12-09,2.2321
2003-12-10,-3.0568
2003-12-11,4.4685
2003-12-12,-0.9486
2003-12-15,0.296
2003-12-16,1.3889
2003-12-17,-1.1473
2003-12-18,1.1606
2003-12-19,-2.3973
2003-12-22,2.3509
2003-12-23,0.7885
2003-12-24,-1.2245
2003-12-26,0.8092
2003-12-29,0.7344
2003-12-30,0.0339
2003-12-31,-0.322
2004-01-02,-1.6834
2004-01-05,0.3113
2004-01-06,-0.3448
2004-01-07,-0.2595
2004-01-08,-0.2949
2004-01-09,0.8003
2004-01-12,-0.1553
2004-01-13,-1.2965
2004-01-14,-0.8757
2004-01-15,0.9541
2004-01-16,2.4501
2004-01-20,4.2364
2004-01-21,1.0488
2004-01-22,-1.3136999999999999
2004-01-23,-0.1479
2004-01-26,1.0204
2004-01-27,-2.4112
2004-01-28,-2.0367
2004-01-29,-4.9932
2004-01-30,1.7758
2004-02-02,0.2115
2004-02-03,-1.3366
2004-02-04,-1.5152
2004-02-05,1.4118
2004-02-06,3.6052
2004-02-09,-1.2748
2004-02-10,-0.157
2004-02-11,-0.3845
2004-02-12,-1.2631999999999999
2004-02-13,-0.8884
2004-02-17,1.7569
2004-02-18,-2.0085
2004-02-19,-2.0137
2004-02-20,-1.211
2004-02-23,-2.396
2004-02-24,-2.9496
2004-02-25,1.9607999999999999
2004-02-26,2.5
2004-02-27,-21.2008
2004-03-01,0.8571
2004-03-02,3.1634
2004-03-03,2.5172
2004-03-04,2.0759
2004-03-05,1.3995
2004-03-08,-3.3211
2004-03-09,-1.1822
2004-03-10,-3.1328
2004-03-11,-0.0469
2004-03-12,1.3599
2004-03-15,-1.5036
2004-03-16,3.1235
2004-03-17,1.3437000000000001
2004-03-18,-1.1011
2004-03-19,-1.1588
2004-03-22,-1.5632000000000001
2004-03-23,-0.4671
2004-03-24,-0.0704
2004-03-25,3.0289
2004-03-26,1.0255
2004-03-29,2.3009
2004-03-30,0.6395
2004-03-31,-0.3506
2004-04-01,-0.088
2004-04-02,0.4621
2004-04-05,0.2191
2004-04-06,0.5683
2004-04-07,-0.2391
2004-04-08,2.3747
2004-04-12,1.9365999999999999
2004-04-13,-1.4614
2004-04-14,0.9322
2004-04-15,-0.1889
2004-04-16,0.8833
2004-04-19,-0.8755
2004-04-20,-1.7875999999999999
2004-04-21,2.1199
2004-04-22,3.2502
2004-04-23,-0.0812
2004-04-26,-1.8293
2004-04-27,0.9317
2004-04-28,-1.9691999999999998
2004-04-29,-0.2302
2004-04-30,-6.9841
2004-05-03,-0.0451
2004-05-04,-0.4512
2004-05-05,-0.0227
2004-05-06,-1.5413000000000001
2004-05-07,-1.105
2004-05-10,-1.8389
2004-05-11,1.0908
2004-05-12,-1.0321
2004-05-13,0.1659
2004-05-14,-0.6862
2004-05-17,-1.7155
