ticker,VDRM US Equity
2010-10-08,-25.7426
2010-10-13,0.0
2010-10-18,53.3333
2010-10-19,8.6957
2010-10-22,16.0
2010-10-25,10.3448
2010-10-28,-5.625
2010-10-29,0.0
2010-11-01,9.2715
2010-11-05,-6.0606
2010-11-08,0.0
2010-11-10,3.2258
2010-11-12,-18.75
2010-11-15,5.3846
2010-11-16,-0.7299
2010-11-23,-4.4118
2010-11-26,-3.8462
2010-12-02,0.0
2010-12-06,-8.0
2010-12-08,-4.3478
2011-01-03,-8.1818
2011-01-07,0.0
2011-01-18,-35.6436
2011-01-19,92.3077
2011-01-20,-8.0
2011-01-24,8.6957
2011-01-26,-19.2
2011-01-28,3.9604
2011-02-02,38.0952
2011-02-14,-30.3448
2011-02-24,-35.6436
2011-02-28,50.7692
2011-03-01,-18.3673
2011-03-09,-56.25
2011-03-10,-28.5714
2011-03-14,40.0
2011-03-15,0.0
2011-03-16,0.0
2011-03-21,24.0
2011-03-22,3.6866
2011-03-25,-1.1111
2011-03-30,-55.0562
2011-03-31,104.4375
2011-04-05,-19.2907
2011-04-06,3.0303
2011-04-07,8.8235
2011-04-08,-18.9189
2011-04-11,10.0
2011-04-13,9.0909
2011-04-15,-8.3333
2011-04-20,-6.0606
2011-04-27,-6.4516
2011-04-29,3.4483
2011-05-02,-16.6667
2011-05-03,-4.0
2011-05-04,-20.8333
2011-05-09,-15.7895
2011-08-08,-18.75
2011-08-09,0.0
2011-08-26,38.4615
2011-09-01,-16.6667
2011-09-16,-33.3333
2011-09-26,75.0
2011-09-30,-31.4286
2011-10-17,-25.0
2011-10-20,77.7778
2011-10-26,0.0
2011-11-01,25.0
2011-11-08,40.0
2011-11-10,-7.1429
2011-11-15,0.0
2011-11-18,-15.3846
2011-11-23,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-23,-9.0909
2012-01-11,-20.0
2012-01-17,0.0
2012-01-23,-6.25
2012-01-26,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-03-06,-33.3333
2012-03-08,0.0
2012-03-09,0.0
2012-03-22,0.0
2012-04-27,50.0
2012-07-11,-66.0
2012-07-12,96.0784
2012-10-17,-49.0
2013-07-09,-98.2843
2013-08-16,11328.5714
2013-08-19,0.0
2013-10-30,0.0
2013-11-06,-87.8125
2013-12-19,0.0
2014-02-07,0.0
2014-02-19,0.0
2014-03-11,0.0
2014-04-10,0.0
2014-08-07,-83.5897
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,-45.0
2014-08-14,-9.0909
2014-08-15,-10.0
2014-08-18,-11.1111
2014-08-19,-32.5
2014-08-20,-3.7037
2014-08-21,-23.0769
2014-08-22,25.0
2014-08-25,100.0
2014-08-26,14.0
2014-08-27,73.6842
2014-08-28,1.0101
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,100.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-12,0.0
2014-09-15,-50.0
2014-09-16,-10.0
2014-09-18,-22.2222
2014-09-19,-7.1429
2014-09-22,-46.1538
2014-09-24,28.5714
2014-09-25,-24.4444
2014-09-26,11.2132
2014-09-29,-20.6612
2014-09-30,16.6667
2014-10-01,28.5714
2014-10-02,-22.2222
2014-10-03,37.1429
2014-10-06,-8.3333
2014-10-07,9.0909
2014-10-08,2.0833
2014-10-09,2.0408
2014-10-10,0.25
2014-10-13,0.0
2014-10-16,9.7257
2014-10-20,-9.3182
2014-10-21,-19.7995
2014-10-23,50.0
2014-10-24,33.3333
2014-10-27,25.0
2014-10-28,-19.0
2014-10-29,17.284
2014-10-30,0.0
2014-10-31,-5.2632
2014-11-03,-22.0833
2014-11-04,-7.3084
2014-11-05,-7.6923
2014-11-06,0.0
2014-11-07,-16.6667
2014-11-10,16.0
2014-11-11,-29.3103
2014-11-12,34.1463
2014-11-13,-22.7273
2014-11-14,-1.1764999999999999
2014-11-17,7.1429
2014-11-18,-8.8889
2014-11-19,-14.6341
2014-11-20,-6.0714
2014-11-21,-8.7452
2014-11-24,-6.0417
2014-11-25,6.6519
2014-11-26,-15.5925
2014-11-28,-1.4778
2014-12-01,13.25
2014-12-02,-15.2318
2014-12-03,-2.3438
2014-12-04,2.4
2014-12-05,-41.6667
2014-12-08,14.2857
2014-12-09,40.625
2014-12-10,11.1111
2014-12-11,-12.0
2014-12-12,36.3636
2014-12-15,-26.6667
2014-12-16,-22.7273
2014-12-17,-11.7647
2014-12-18,-6.6667
2014-12-19,31.25
2014-12-22,-12.2449
2014-12-23,-0.3876
2014-12-24,-8.9494
2014-12-26,2.5641
2014-12-29,0.0
2014-12-30,25.4167
2014-12-31,-25.5814
2015-01-02,4.4643
2015-01-05,0.0
2015-01-06,27.7778
2015-01-07,0.0
2015-01-08,-22.408
2015-01-09,20.6897
2015-01-12,-2.8571
2015-01-13,-5.8824
2015-01-14,6.25
2015-01-15,-5.1471
2015-01-16,-0.7752
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,15.625
2015-01-23,2.7027
2015-01-26,-14.8026
2015-01-27,-16.6023
2015-01-28,3.7037
2015-01-29,12.0536
2015-01-30,8.3665
2015-02-02,0.0
2015-02-04,-11.7647
2015-02-05,-6.6667
2015-02-06,0.0
2015-02-09,-7.1429
2015-02-10,-1.4423
2015-02-11,0.4878
2015-02-12,24.2718
2015-02-13,0.0
2015-02-17,-13.6719
2015-02-18,-2.2624
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,-8.7963
2015-02-24,-2.5381
2015-02-25,-12.5
2015-02-26,20.8333
2015-02-27,-19.7044
2015-03-02,-0.6135
2015-03-03,0.0
2015-03-04,-1.2346
2015-03-05,0.0
2015-03-06,-40.0
2015-03-09,-3.125
2015-03-10,1.0753
2015-03-11,-12.766
2015-03-12,0.0
2015-03-13,-12.1951
2015-03-17,11.1111
2015-03-18,10.0
2015-03-19,-21.5909
2015-03-23,7.2464
2015-03-24,-24.3243
2015-03-25,-5.3571
2015-03-26,54.717
2015-03-27,-21.9512
2015-03-30,45.3125
2015-03-31,-2.1505
2015-04-01,-12.0879
2015-04-02,10.0
2015-04-06,-25.0
2015-04-07,9.0909
2015-04-08,-11.1111
2015-04-10,-17.1875
2015-04-13,20.7547
2015-04-14,34.375
2015-04-15,-13.9535
2015-04-17,-2.7027
2015-04-20,-18.0556
2015-04-21,0.0
2015-04-22,0.0
2015-04-24,5.0847
2015-04-27,3.2258
2015-04-30,-15.625
2015-05-04,0.0
2015-05-05,-7.4074
2015-05-06,12.0
2015-05-07,-10.7143
2015-05-08,2.0
2015-05-11,0.0
2015-05-12,-1.9607999999999999
2015-05-15,22.0
2015-05-21,0.0
2015-05-27,-42.623
2015-05-28,-17.1429
2015-05-29,-17.2414
2015-06-01,25.0
2015-06-02,76.6667
2015-06-03,-3.7736
2015-06-04,29.4118
2015-06-05,66.6667
2015-06-08,9.0909
2015-06-09,-25.0
2015-06-10,4.4444
2015-06-11,-6.383
2015-06-12,0.0
2015-06-15,5.6818
2015-06-17,-31.1828
2015-06-18,-4.6875
2015-06-19,31.1475
2015-06-25,-13.75
2015-06-26,0.0
2015-06-29,-11.5942
2015-06-30,57.377
2015-07-01,-6.25
2015-07-02,-2.2222
2015-07-06,-36.3636
2015-07-07,-25.0
2015-07-08,-16.6667
2015-07-09,31.4286
2015-07-10,28.2609
2015-07-13,0.0
2015-07-14,8.4746
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,-25.0
2015-07-20,-20.8333
2015-07-22,26.3158
2015-07-23,0.0
2015-07-24,-6.25
2015-07-27,-6.6667
2015-07-29,2.3810000000000002
2015-07-31,72.093
2015-08-04,-5.4054
2015-08-05,2.8571
2015-08-06,-2.7778
2015-08-07,2.8571
2015-08-11,30.5556
2015-08-13,-21.2766
2015-08-17,-10.8108
2015-08-18,12.1212
2015-08-19,-13.5135
2015-08-20,15.625
2015-08-21,-2.7027
2015-08-24,2.7778
2015-08-25,0.0
2015-08-26,0.0
2015-09-01,5.4054
2015-09-03,-1.2821
2015-09-04,-6.4935
2015-09-08,18.0556
2015-09-10,-8.2353
2015-09-15,8.9744
2015-09-16,0.0
2015-09-22,0.0
2015-09-23,-43.5294
2015-09-24,16.6667
2015-09-28,14.2857
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,25.0
2015-10-05,-5.0
2015-10-06,2.6316
2015-10-08,0.0
2015-10-12,-5.1282
2015-10-13,-17.5676
2015-10-14,-34.4262
2015-10-15,45.0
2015-10-19,-31.0345
2015-10-20,0.0
2015-10-21,20.0
2015-10-22,0.0
2015-10-23,27.0833
2015-10-26,-8.1967
2015-10-28,-5.3571
2015-11-04,1.8868
2015-11-05,-1.8519
2015-11-11,5.6604
2015-11-12,0.0
2015-11-13,0.0
2015-11-19,-37.5
2015-11-20,-17.1429
2015-11-23,58.6207
2015-11-25,-30.4348
2015-11-27,43.75
2015-11-30,-30.4348
2015-12-01,43.75
2015-12-07,0.0
2015-12-14,0.0
2015-12-21,-2.1739
2015-12-22,0.0
2015-12-31,0.0
2016-01-12,-15.5556
2016-01-13,-7.8947
2016-01-14,-8.5714
2016-01-15,0.0
2016-01-20,-15.625
2016-01-22,14.8148
2016-01-25,3.2258
2016-02-03,-40.625
2016-02-04,68.4211
2016-02-09,-15.625
2016-02-10,11.1111
2016-02-11,-13.3333
2016-02-12,-3.8462
2016-02-16,20.0
2016-02-18,0.0
2016-02-19,3.3333
2016-02-29,3.2258
2016-03-01,0.0
2016-03-03,9.375
2016-03-07,60.0
2016-03-08,-10.7143
2016-03-09,28.0
2016-03-10,20.3125
2016-03-11,20.7792
2016-03-14,-22.5806
2016-03-15,-4.1667
2016-03-16,8.6957
2016-03-17,4.0
2016-03-18,5.1282
2016-03-21,1.2195
2016-03-22,-7.2289
2016-03-23,-12.987
2016-03-24,52.2388
2016-03-28,25.4902
2016-03-29,51.5625
2016-03-30,11.3402
2016-03-31,21.7593
2016-04-01,9.505700000000001
2016-04-04,-29.8611
2016-04-05,16.3366
2016-04-06,-5.9574
2016-04-07,-34.8416
2016-04-08,-26.3889
2016-04-11,33.0189
2016-04-12,-9.2199
2016-04-13,-21.875
2016-04-14,10.0
2016-04-15,28.1818
2016-04-18,-18.4397
2016-04-19,18.2609
2016-04-20,-13.2353
2016-04-21,0.0
2016-04-22,0.0
2016-04-25,-27.1186
2016-04-26,39.5349
2016-04-27,-5.8333
2016-04-28,-15.0442
2016-04-29,-8.3333
2016-05-02,0.0
2016-05-03,-6.8182
2016-05-04,23.1707
2016-05-05,-20.7921
2016-05-06,-1.25
2016-05-09,1.2658
2016-05-11,-20.0
2016-05-12,-12.5
2016-05-13,5.3571
2016-05-16,-32.2034
2016-05-17,15.0
2016-05-18,0.0
2016-05-19,-8.6957
2016-05-20,9.5238
2016-05-23,-2.1739
2016-05-24,37.7778
2016-05-25,-12.9032
2016-05-26,3.7037
2016-05-27,-14.2857
2016-05-31,-4.1667
2016-06-01,-10.8696
2016-06-02,24.3902
2016-06-03,13.7255
2016-06-06,-13.7931
2016-06-07,-20.0
2016-06-08,12.5
2016-06-09,-4.4444
2016-06-10,11.6279
2016-06-14,-29.1667
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,-5.8824
2016-06-20,-9.375
2016-06-21,0.0
2016-06-22,-17.2414
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,8.3333
2016-06-28,-15.3846
2016-06-29,22.7273
2016-06-30,-18.5185
2016-07-07,9.0909
2016-07-12,-8.3333
2016-07-18,22.7273
2016-07-20,0.0
2016-07-21,100.0
2016-07-22,-35.1852
2016-07-25,20.0
2016-07-26,0.0
2016-07-27,-4.7619
2016-07-28,-27.5
2016-07-29,37.931
2016-08-01,0.0
2016-08-02,-32.5
2016-08-03,29.6296
2016-08-04,14.2857
2016-08-05,-5.0
2016-08-08,-21.0526
2016-08-09,-10.0
2016-08-11,7.4074
2016-08-12,-6.8966
2016-08-16,18.5185
2016-08-17,21.875
2016-08-18,10.2564
2016-08-19,-32.5581
2016-08-23,0.0
2016-08-25,0.0
2016-08-26,-6.8966
2016-08-29,40.7407
2016-09-02,-2.6316
2016-09-06,-21.6216
2016-09-07,-6.8966
2016-09-08,-11.1111
2016-09-12,8.3333
2016-09-14,0.0
2016-09-16,23.0769
2016-09-26,-28.125
2016-09-27,-8.6957
2016-09-28,38.0952
2016-09-29,-6.8966
2016-09-30,0.0
2016-10-03,-18.5185
2016-10-04,18.1818
2016-10-05,11.538499999999999
2016-10-06,-10.3448
2016-10-07,0.0
2016-10-11,-7.6923
2016-10-12,45.8333
2016-10-14,0.0
2016-10-18,5.7143
2016-10-19,0.0
2016-10-20,-13.5135
2016-10-21,12.5
2016-10-25,0.0
2016-10-26,2.7778
2016-10-31,-10.8108
2016-11-01,-12.1212
2016-11-04,10.3448
2016-11-07,0.0
2016-11-08,-6.25
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,-20.0
2016-11-14,-16.6667
2016-11-15,485.0
2016-11-16,-31.6239
2016-11-17,-17.5
2016-11-18,-19.697
2016-11-21,9.434
2016-11-22,-12.069
2016-11-23,13.7255
2016-11-25,0.0
2016-11-28,-17.2414
2016-11-29,10.4167
2016-11-30,-20.7547
2016-12-01,33.3333
2016-12-02,-25.0
2016-12-05,7.1429
2016-12-06,-15.5556
2016-12-07,18.4211
2016-12-08,0.0
2016-12-09,-11.1111
2016-12-12,-5.0
2016-12-13,-15.7895
2016-12-14,9.375
2016-12-15,-8.5714
2016-12-16,31.25
2016-12-19,-19.0476
2016-12-20,11.7647
2016-12-21,0.0
2016-12-22,-15.7895
2016-12-23,9.375
2016-12-27,14.2857
2016-12-28,-7.5
2016-12-29,16.2162
2016-12-30,-6.9767
2017-01-03,-15.0
2017-01-04,0.0
2017-01-05,-20.5882
2017-01-06,0.0
2017-01-09,25.9259
2017-01-10,26.4706
2017-01-11,23.2558
2017-01-12,71.6981
2017-01-13,38.4615
2017-01-17,77.7778
2017-01-18,21.4286
2017-01-19,-2.9412000000000003
2017-01-20,-12.1212
2017-01-23,-20.2586
2017-01-24,11.3514
2017-01-25,-2.9126
2017-01-26,-9.5
2017-01-27,-20.9945
2017-01-30,-6.993
2017-01-31,-6.015
2017-02-01,13.6
2017-02-02,1.4085
2017-02-03,53.4722
2017-02-06,115.3846
2017-02-07,-22.6891
2017-02-08,13.0435
2017-02-09,16.5865
2017-02-10,-24.7423
2017-02-13,6.0274
2017-02-14,-1.292
2017-02-15,-17.5393
2017-02-16,-10.1587
2017-02-17,7.4205
2017-02-21,84.2105
2017-02-22,78.5714
2017-02-23,-5.6
2017-02-24,-15.2542
2017-02-27,-18.0
2017-02-28,-5.6402
2017-03-01,23.2633
2017-03-02,-9.8296
2017-03-03,-4.6512
2017-03-06,-24.3902
2017-03-07,27.621
2017-03-08,-16.2717
2017-03-09,-3.3962
2017-03-10,-3.125
2017-03-13,-10.0806
2017-03-14,-6.7265
2017-03-15,-3.8462
2017-03-16,9.5
2017-03-17,-13.9269
2017-03-20,12.4668
2017-03-21,80.6604
2017-03-22,-10.1828
2017-03-23,-13.6628
2017-03-24,-3.0303
2017-03-27,-13.8889
2017-03-28,1.6129
2017-03-29,-3.5714
2017-03-30,-8.2305
2017-03-31,3.5874
2017-04-03,-13.8528
2017-04-04,0.2513
2017-04-05,15.5388
2017-04-06,-11.4967
2017-04-07,-1.9607999999999999
2017-04-10,1.75
2017-04-11,-0.9828
2017-04-12,-3.2258
2017-04-13,-5.641
2017-04-17,-4.8913
2017-04-18,-2.5714
2017-04-19,-6.1584
2017-04-20,-8.125
2017-04-21,-8.1633
2017-04-24,-20.0
2017-04-25,25.463
2017-04-26,-7.7491
2017-04-27,-1.2
2017-04-28,-6.4777000000000005
2017-05-01,-3.0303
2017-05-02,-2.6786
2017-05-03,30.7339
2017-05-04,7.3684
2017-05-05,8.1699
2017-05-08,18.429
2017-05-09,-6.1224
2017-05-10,2.1739
2017-05-11,6.383
2017-05-12,8.0
2017-05-15,-13.4259
2017-05-16,9.0909
2017-05-17,5.1471
2017-05-18,4.4289
2017-05-19,-4.2411
2017-05-22,-0.4662
2017-05-23,-6.3232
2017-05-24,0.0
2017-05-25,-4.0
2017-05-26,10.4167
2017-05-30,-1.8868
2017-05-31,-4.3269
2017-06-01,0.2513
2017-06-02,4.2607
2017-06-05,-8.1731
2017-06-06,-3.6649000000000003
2017-06-07,-3.4783
2017-06-08,10.3604
2017-06-09,-0.4082
2017-06-12,2.459
2017-06-13,-4.4
2017-06-14,-4.1841
2017-06-15,4.8035
2017-06-16,-6.25
2017-06-19,-20.0
2017-06-20,0.0
2017-06-21,16.6667
2017-06-22,0.0
2017-06-23,1.9048
2017-06-26,-6.0748
2017-06-27,9.4527
2017-06-28,-4.5455
2017-06-29,-7.1429
2017-06-30,-7.6923
2017-07-03,5.0
2017-07-05,-4.7619
2017-07-06,-1.1111
2017-07-07,8.427
2017-07-10,-4.1451
2017-07-11,-8.1081
2017-07-12,4.1176
2017-07-13,-1.6949
2017-07-14,-2.2989
2017-07-17,1.2941
2017-07-18,2.7875
2017-07-19,-3.113
2017-07-20,2.0468
2017-07-21,-1.6
2017-07-24,-10.5691
2017-07-25,-5.8442
2017-07-26,9.6552
2017-07-27,-5.6604
2017-07-28,4.1267
2017-07-31,-3.9631
2017-08-01,-6.6667
2017-08-02,-7.8571
2017-08-03,8.5271
2017-08-04,9.2857
2017-08-07,-3.268
2017-08-08,-18.9189
2017-08-09,-16.6667
2017-08-10,5.0
2017-08-11,4.7619
2017-08-14,-20.0
2017-08-15,-22.7273
2017-08-16,22.0588
2017-08-17,14.4578
2017-08-18,118.9474
2017-08-21,30.7692
2017-08-22,-21.6912
2017-08-23,4.6948
2017-08-24,-6.2780000000000005
2017-08-25,10.0478
2017-08-28,19.5652
2017-08-29,-16.7273
2017-08-30,-3.9301
2017-08-31,-11.7273
2017-09-01,1.9567
2017-09-05,-14.1414
2017-09-06,10.0
2017-09-07,-1.0695000000000001
2017-09-08,5.4054
2017-09-11,-9.2308
2017-09-12,-3.9548
2017-09-13,-11.7647
2017-09-14,14.0
2017-09-15,0.4971
2017-09-18,4.1606
2017-09-19,6.1453
2017-09-20,-5.2632
2017-09-21,5.0
2017-09-22,-1.0582
2017-09-25,-11.2299
2017-09-26,1.506
2017-09-27,-2.0772
2017-09-28,-3.0303
2017-09-29,2.5
2017-10-02,-5.4878
2017-10-03,2.5806
2017-10-04,-0.6289
2017-10-05,0.0
2017-10-06,-1.2658
2017-10-09,-5.7692
2017-10-10,-6.8027
2017-10-11,-5.1095
2017-10-12,13.538499999999999
2017-10-13,1.626
2017-10-16,0.0
2017-10-17,-6.6667
2017-10-18,-2.1429
2017-10-19,27.7372
2017-10-20,-5.7143
2017-10-23,-13.3333
2017-10-24,0.6993
2017-10-25,-6.25
2017-10-26,-3.7037
2017-10-27,6.9231
2017-10-30,-2.8777
2017-10-31,5.9259
2017-11-01,-2.3776
2017-11-02,-5.4441
2017-11-03,2.2727
2017-11-06,-6.6667
2017-11-07,-2.3810000000000002
2017-11-08,5.6911000000000005
2017-11-09,0.7692
2017-11-10,3.4351
2017-11-13,1.4022000000000001
2017-11-14,-5.3857
2017-11-15,-1.5385
2017-11-16,2.3438
2017-11-17,3.0534
2017-11-20,-0.7407
2017-11-21,15.6716
2017-11-22,-14.8387
2017-11-24,-1.5152
2017-11-27,-2.3077
2017-11-28,-2.3622
2017-11-29,-4.8387
2017-11-30,-0.8475
2017-12-01,1.2821
2017-12-04,1.2658
2017-12-05,4.1667
2017-12-06,-4.0
2017-12-07,8.3333
2017-12-08,-8.461500000000001
2017-12-11,-11.7647
2017-12-12,13.3333
2017-12-13,-15.1261
2017-12-14,11.8812
2017-12-15,0.177
2017-12-18,-7.2438
2017-12-19,6.6667
2017-12-20,-6.25
2017-12-21,23.8095
2017-12-22,-7.6923
2017-12-26,7.5
2017-12-27,0.7752
2017-12-28,-3.9077
2017-12-29,8.0692
2018-01-02,14.4444
2018-01-03,-12.6214
2018-01-04,-14.0741
2018-01-05,0.8621
2018-01-08,0.0
2018-01-09,-3.4188
2018-01-10,15.0442
2018-01-11,-3.8462
2018-01-12,-6.72
2018-01-16,4.6312
2018-01-17,-1.6393
2018-01-18,-5.8333
2018-01-19,-1.7699
2018-01-22,1.8018
2018-01-23,6.1947
2018-01-24,-2.0833
2018-01-25,-1.2766
2018-01-26,-5.1724
2018-01-29,27.2727
2018-01-30,32.1429
2018-01-31,-16.2162
2018-02-01,-3.2258
2018-02-02,33.3333
2018-02-05,-19.5
2018-02-06,10.559
2018-02-07,-11.236
2018-02-08,1.2658
2018-02-09,-6.25
2018-02-12,-13.3333
2018-02-13,-6.8462
2018-02-14,8.1751
2018-02-15,3.8167999999999997
2018-02-16,13.9706
2018-02-20,-3.2258
2018-02-21,-3.3333
2018-02-22,-11.7241
2018-02-23,9.375
2018-02-26,-27.1429
2018-02-27,7.8431
2018-02-28,-4.0909
2018-03-01,3.3175
2018-03-02,-0.9174
2018-03-05,-5.5556
2018-03-06,2.9412000000000003
2018-03-07,9.0476
2018-03-08,-2.1834
2018-03-09,0.0
2018-03-12,-5.3571
2018-03-13,-0.9434
2018-03-14,-4.7619
2018-03-15,1.0
2018-03-16,-5.9406
2018-03-19,2.1053
2018-03-20,-4.1237
2018-03-21,-2.1505
2018-03-22,1.0989
2018-03-23,-5.4348
2018-03-26,14.9425
2018-03-27,7.5
2018-03-28,-0.4651
2018-03-29,-0.9346
2018-04-02,-1.8868
2018-04-03,-15.3846
2018-04-04,1.1364
2018-04-05,-8.9888
2018-04-06,-4.9383
2018-04-09,10.3896
2018-04-10,-8.2353
2018-04-11,8.9744
2018-04-12,0.0
2018-04-13,5.8824
2018-04-16,8.8889
2018-04-17,0.0
2018-04-18,1.0204
2018-04-19,-9.0909
2018-04-20,4.4444
2018-04-23,-8.5106
2018-04-24,0.0
2018-04-25,4.6512
2018-04-26,-4.4444
2018-04-27,-3.4884
2018-04-30,3.6145
2018-05-01,-1.1628
2018-05-02,-0.4706
2018-05-03,-5.4374
2018-05-04,7.5
2018-05-07,-6.9767
2018-05-08,5.0
2018-05-09,-2.3810000000000002
2018-05-10,0.0
2018-05-11,-4.878
2018-05-14,1.2821
2018-05-15,-1.2658
2018-05-16,6.4103
2018-05-17,-3.6145
2018-05-18,-1.25
2018-05-21,0.8861
2018-05-22,3.3877
2018-05-23,-8.9806
2018-05-24,0.0
2018-05-25,-4.0
2018-05-29,-4.1667
2018-05-30,-2.8986
2018-05-31,-2.9851
2018-06-01,0.0
2018-06-04,3.0769
2018-06-05,-13.4328
2018-06-06,-8.6207
2018-06-07,1.8868
2018-06-08,29.6296
2018-06-11,2.8571
2018-06-12,-6.9444
2018-06-13,-5.9701
2018-06-14,7.9365
2018-06-15,-11.7647
2018-06-18,-3.3333
2018-06-19,1.7241
2018-06-20,-5.0847
2018-06-21,0.0
2018-06-22,-1.7856999999999998
2018-06-25,-9.0909
2018-06-26,6.0
2018-06-27,-5.6604
2018-06-28,0.0
2018-06-29,-12.0
2018-07-02,-6.1364
2018-07-03,21.0654
2018-07-05,-12.0
2018-07-06,6.8182
2018-07-09,-10.6383
2018-07-10,2.3810000000000002
2018-07-11,-6.9767
2018-07-12,2.5
2018-07-13,9.7561
2018-07-16,11.1111
2018-07-17,4.0
2018-07-18,-3.8462
2018-07-19,-8.0
2018-07-20,-2.1739
2018-07-23,-6.6667
2018-07-24,-4.7619
2018-07-25,-5.0
2018-07-26,-10.526299999999999
2018-07-27,0.0
2018-07-30,-14.7059
2018-07-31,-6.8966
2018-08-01,129.6296
2018-08-02,43.5484
2018-08-03,-38.2022
2018-08-06,0.0
2018-08-07,1.8182
2018-08-08,7.1429
2018-08-09,-3.3333
2018-08-10,-5.1724
2018-08-13,27.2727
2018-08-14,-21.4286
2018-08-15,-12.7273
2018-08-16,6.25
2018-08-17,-11.7647
2018-08-20,-8.8889
2018-08-21,-2.439
2018-08-22,12.5
2018-08-23,-6.6667
2018-08-24,-2.3810000000000002
2018-08-27,0.0
2018-08-28,-9.7561
2018-08-29,-5.4054
2018-08-30,11.4286
2018-08-31,-10.2564
2018-09-04,-11.4286
2018-09-05,0.0
2018-09-06,9.6774
2018-09-07,-11.7647
2018-09-10,10.0
2018-09-11,-9.0909
2018-09-12,0.0
2018-09-13,53.3333
2018-09-14,-16.3043
2018-09-17,-1.2987
2018-09-18,0.0
2018-09-19,-18.4211
2018-09-20,12.9032
2018-09-21,0.0
2018-09-24,-0.5714
2018-09-25,-8.046
2018-09-26,34.375
2018-09-27,-18.6047
2018-09-28,-5.7143
2018-10-01,-3.0303
2018-10-02,3.125
2018-10-03,21.2121
2018-10-04,-12.5
2018-10-05,-5.7143
2018-10-08,0.0
2018-10-09,12.1212
2018-10-10,-2.7027
2018-10-11,-11.1111
2018-10-12,0.0
2018-10-15,6.25
2018-10-16,-2.9412000000000003
2018-10-17,6.0606
2018-10-18,-8.5714
2018-10-19,9.375
2018-10-22,-11.4286
2018-10-23,3.2258
2018-10-24,0.0
2018-10-25,-3.125
2018-10-26,-3.2258
2018-10-29,-10.0
2018-10-30,18.5185
2018-10-31,0.0
