ticker,ENLV US Equity
2014-12-18,-6.6105
2014-12-19,5.8325
2014-12-22,-4.441
2014-12-23,5.7692
2014-12-24,-5.303
2014-12-26,-4.592
2014-12-29,-4.2428
2014-12-30,5.6042
2014-12-31,5.9701
2015-01-02,3.3646
2015-01-05,1.8925
2015-01-06,1.3373
2015-01-07,2.7859
2015-01-08,9.8431
2015-01-09,1.5584
2015-01-12,-0.2558
2015-01-13,5.1282
2015-01-14,-2.8049
2015-01-15,0.5019
2015-01-16,-2.4969
2015-01-20,-3.073
2015-01-21,2.5099
2015-01-22,3.6082
2015-01-23,0.995
2015-01-26,4.064
2015-01-27,-0.2367
2015-01-28,0.4745
2015-01-29,-2.2432
2015-01-30,-1.5699999999999998
2015-02-02,2.6994
2015-02-03,-9.4385
2015-02-04,0.7916
2015-02-05,3.9267
2015-02-06,-4.6599
2015-02-09,-1.8494000000000002
2015-02-10,-5.1144
2015-02-11,0.2837
2015-02-12,0.7779
2015-02-13,0.6316
2015-02-17,-9.9024
2015-02-18,3.096
2015-02-19,1.1261
2015-02-20,2.5984
2015-02-23,-2.7496
2015-02-24,-0.1488
2015-02-25,-0.8942
2015-02-26,2.2556
2015-02-27,-0.2941
2015-03-02,1.9174
2015-03-03,1.5918999999999999
2015-03-04,0.9972
2015-03-05,4.0903
2015-03-06,-4.7425
2015-03-09,5.5477
2015-03-10,-4.3126999999999995
2015-03-11,2.6761
2015-03-12,-5.3498
2015-03-13,-5.6522
2015-03-16,1.9969000000000001
2015-03-17,-0.9036
2015-03-18,-2.4316
2015-03-19,-1.8692
2015-03-20,0.0
2015-03-23,-4.7619
2015-03-24,0.5
2015-03-25,-0.3317
2015-03-26,-0.9983
2015-03-27,1.1764999999999999
2015-03-30,-0.6645
2015-03-31,0.3344
2015-04-01,0.0
2015-04-02,0.5
2015-04-06,2.1559
2015-04-07,-2.5974
2015-04-08,0.1667
2015-04-09,19.4676
2015-04-10,-2.507
2015-04-13,-2.0
2015-04-14,-1.1662
2015-04-15,1.7699
2015-04-16,-2.4638
2015-04-17,-3.8632999999999997
2015-04-20,-3.2457
2015-04-21,2.3962
2015-04-22,-0.624
2015-04-23,0.6279
2015-04-24,-0.156
2015-04-27,-2.5
2015-04-28,-6.5705
2015-04-29,-2.2298
2015-04-30,0.0
2015-05-01,-1.7544
2015-05-04,-3.0357
2015-05-05,0.3683
2015-05-06,5.3211
2015-05-07,0.1742
2015-05-08,0.0
2015-05-11,1.913
2015-05-12,4.7782
2015-05-13,-2.9316
2015-05-14,0.5034
2015-05-15,-0.6678
2015-05-18,-4.0336
2015-05-19,-1.0508
2015-05-20,-2.6549
2015-05-21,1.8182
2015-05-22,-0.5357
2015-05-26,3.7702
2015-05-27,-7.4394
2015-05-28,0.1869
2015-05-29,7.2761
2015-06-01,-3.8261
2015-06-02,6.6908
2015-06-03,-1.6949
2015-06-04,4.1379
2015-06-05,-3.6424
2015-06-08,1.8900000000000001
2015-06-09,-1.1804000000000001
2015-06-10,0.0
2015-06-11,-2.0478
2015-06-12,0.3484
2015-06-15,17.0139
2015-06-16,-6.5282
2015-06-17,2.5397
2015-06-18,7.4303
2015-06-19,1.585
2015-06-22,3.5461
2015-06-23,0.0
2015-06-24,11.5068
2015-06-25,-1.5971
2015-06-26,-11.1111
2015-06-29,-6.4607
2015-06-30,3.4535
2015-07-01,-0.1451
2015-07-02,0.0727
2015-07-06,-3.3406000000000002
2015-07-07,0.6762
2015-07-08,-6.4179
2015-07-09,4.9442
2015-07-10,-3.7994
2015-07-13,9.794599999999999
2015-07-14,-6.7626
2015-07-15,2.0062
2015-07-16,-1.3616
2015-07-17,2.9141
2015-07-20,0.149
2015-07-21,-0.744
2015-07-22,-1.1994
2015-07-23,0.607
2015-07-24,0.7541
2015-07-27,5.8383
2015-07-28,-1.4144
2015-07-29,-3.2999
2015-07-30,-1.4837
2015-07-31,-2.4096
2015-08-03,-0.463
2015-08-04,0.155
2015-08-05,0.1548
2015-08-06,-0.4637
2015-08-07,-3.1056
2015-08-10,-1.2821
2015-08-11,-1.6234
2015-08-12,-7.9208
2015-08-13,1.2545
2015-08-14,-3.5398
2015-08-17,3.6696999999999997
2015-08-18,1.7699
2015-08-19,-2.6087
2015-08-20,-6.6071
2015-08-21,2.1033
2015-08-24,-7.3034
2015-08-25,6.5657
2015-08-26,-2.9384
2015-08-27,9.5703
2015-08-28,5.5281
2015-08-31,-1.3534
2015-09-01,-2.0569
2015-09-02,1.9253
2015-09-03,-3.0875
2015-09-04,-1.4159
2015-09-08,1.6158000000000001
2015-09-09,-0.8834
2015-09-10,-1.0695000000000001
2015-09-11,-1.4414
2015-09-14,2.3766
2015-09-15,1.0714
2015-09-16,5.8304
2015-09-17,7.6795
2015-09-18,-3.7209
2015-09-21,3.5427
2015-09-22,-5.7523
2015-09-23,-0.1671
2015-09-24,-1.1457
2015-09-25,-3.69
2015-09-28,-5.9028
2015-09-29,-5.7196
2015-09-30,-0.3914
2015-10-01,-4.1257
2015-10-02,1.4344000000000001
2015-10-05,5.8586
2015-10-06,0.3817
2015-10-07,4.5626999999999995
2015-10-08,-3.0932
2015-10-09,-3.5625
2015-10-12,7.0039
2015-10-13,1.0909
2015-10-14,-6.1151
2015-10-15,-0.7663
2015-10-16,1.5444
2015-10-19,-4.5626999999999995
2015-10-20,7.3705
2015-10-21,-4.2672
2015-10-22,5.9109
2015-10-23,-3.7511
2015-10-26,-4.1801
2015-10-27,7.537
2015-10-28,-6.0886
2015-10-29,-0.1965
2015-10-30,-2.5591
2015-11-02,1.2121
2015-11-03,-3.992
2015-11-04,3.9501
2015-11-05,-5.0
2015-11-06,0.4211
2015-11-09,-2.0964
2015-11-10,0.8565
2015-11-11,-1.1332
2015-11-12,-3.5782
2015-11-13,0.2227
2015-11-16,-7.7778
2015-11-17,1.2048
2015-11-18,2.9435000000000002
2015-11-19,-1.7057
2015-11-20,-2.5854
2015-11-23,2.4154999999999998
2015-11-24,4.4811
2015-11-25,2.2573
2015-11-27,15.6733
2015-11-30,-1.7176
2015-12-01,-2.5243
2015-12-02,-1.7928
2015-12-03,-4.4625
2015-12-04,1.0616
2015-12-07,-3.4664
2015-12-08,-2.5027
2015-12-09,-5.8036
2015-12-10,-4.7393
2015-12-11,-2.9851
2015-12-14,-5.641
2015-12-15,-0.8152
2015-12-16,7.9452
2015-12-17,-1.0152
2015-12-18,11.7949
2015-12-21,0.9174
2015-12-22,0.0
2015-12-23,-2.7273
2015-12-24,-1.1682
2015-12-28,-2.3641
2015-12-29,-0.4843
2015-12-30,1.7032
2015-12-31,-7.4163
2016-01-04,-1.8088
2016-01-05,-0.2632
2016-01-06,-6.8602
2016-01-07,0.8499
2016-01-08,-2.5281000000000002
2016-01-11,-15.2738
2016-01-12,-2.3810000000000002
2016-01-13,-5.2265
2016-01-14,11.0294
2016-01-15,-2.9801
2016-01-19,-0.3413
2016-01-20,-7.1918
2016-01-21,3.321
2016-01-22,6.0714
2016-01-25,8.7542
2016-01-26,-1.548
2016-01-27,1.8868
2016-01-28,4.6296
2016-01-29,7.9646
2016-02-01,-0.8197
2016-02-02,-0.8264
2016-02-03,-10.0
2016-02-04,-7.0988
2016-02-05,0.6645
2016-02-08,-3.6304
2016-02-09,-4.1096
2016-02-10,0.0
2016-02-11,1.7856999999999998
2016-02-12,4.9079
2016-02-16,0.0042
2016-02-17,-3.01
2016-02-18,4.2069
2016-02-19,-0.7321
2016-02-22,2.3376
2016-02-23,1.3029
2016-02-24,-9.6463
2016-02-25,-1.4235
2016-02-26,-0.361
2016-02-29,0.7246
2016-03-01,-3.0576
2016-03-02,-4.2672
2016-03-03,8.1395
2016-03-04,-3.9382
2016-03-07,0.7416
2016-03-08,-1.4815
2016-03-09,3.7594
2016-03-10,-3.9855
2016-03-11,3.7736
2016-03-14,-0.7273
2016-03-15,-3.2967
2016-03-16,54.5455
2016-03-17,-26.7157
2016-03-18,-4.6823
2016-03-21,-2.4561
2016-03-22,-3.2374
2016-03-23,-3.3457
2016-03-24,3.8462
2016-03-28,-5.1852
2016-03-29,-2.7344
2016-03-30,-2.8112
2016-03-31,2.8926
2016-04-01,-1.2048
2016-04-04,-5.2846
2016-04-05,-3.4335
2016-04-06,7.5556
2016-04-07,-4.7521
2016-04-08,-1.9523000000000001
2016-04-11,0.0
2016-04-12,-1.3274
2016-04-13,4.0359
2016-04-14,3.4483
2016-04-15,12.9167
2016-04-18,3.321
2016-04-19,-6.0714
2016-04-20,-4.5626999999999995
2016-04-21,-3.5857
2016-04-22,-0.8264
2016-04-25,1.6667
2016-04-26,-1.2295
2016-04-27,-4.5643
2016-04-28,3.0435
2016-04-29,-5.4852
2016-05-02,-0.4464
2016-05-03,-4.9327
2016-05-04,-3.3019
2016-05-05,0.5122
2016-05-06,-6.3334
2016-05-09,0.0
2016-05-10,4.1451
2016-05-11,-2.4876
2016-05-12,-3.1473
2016-05-13,-0.9647
2016-05-16,5.8511
2016-05-17,-5.5339
2016-05-18,-4.3221
2016-05-19,-4.9274000000000004
2016-05-20,4.0936
2016-05-23,1.6854
2016-05-24,-2.5898
2016-05-25,7.196
2016-05-26,10.0463
2016-05-27,-4.802
2016-05-31,1.0101
2016-06-01,2.0
2016-06-02,1.4706000000000001
2016-06-03,-0.9662
2016-06-06,0.9756
2016-06-07,0.0
2016-06-08,3.3816
2016-06-09,-7.4766
2016-06-10,-2.5253
2016-06-13,-6.2176
2016-06-14,1.6575
2016-06-15,1.6303999999999998
2016-06-16,0.0
2016-06-17,-0.5348
2016-06-20,-1.6129
2016-06-21,-1.6393
2016-06-22,-2.7778
2016-06-23,-0.5714
2016-06-24,-1.1494
2016-06-27,-5.814
2016-06-28,3.0864
2016-06-29,-2.3952
2016-06-30,-1.8405
2016-07-01,5.625
2016-07-05,0.5917
2016-07-06,-7.0588
2016-07-07,0.6329
2016-07-08,5.0314
2016-07-11,-1.7964
2016-07-12,0.6098
2016-07-13,-2.4242
2016-07-14,-1.8634
2016-07-15,2.5316
2016-07-18,1.8519
2016-07-19,-3.0303
2016-07-20,-1.25
2016-07-21,1.2658
2016-07-22,1.875
2016-07-25,7.362
2016-07-26,1.1429
2016-07-27,-1.6949
2016-07-28,-0.5747
2016-07-29,-0.578
2016-08-01,-5.814
2016-08-02,-3.0864
2016-08-03,2.2293
2016-08-04,-1.5575999999999999
2016-08-05,5.6962
2016-08-08,-2.9939999999999998
2016-08-09,0.6173
2016-08-10,-3.681
2016-08-11,1.9108
2016-08-12,5.625
2016-08-15,4.7337
2016-08-16,-0.565
2016-08-17,-0.5682
2016-08-18,9.7143
2016-08-19,-4.0202
2016-08-22,1.4753
2016-08-23,0.5348
2016-08-24,-6.9149
2016-08-25,1.7143000000000002
2016-08-26,-3.9326
2016-08-29,-2.924
2016-08-30,1.2048
2016-08-31,-3.5714
2016-09-01,3.6959999999999997
2016-09-02,0.0074
2016-09-06,-0.5952
2016-09-07,-3.5928
2016-09-08,8.2997
2016-09-09,-4.2225
2016-09-12,1.2051
2016-09-13,-2.9657999999999998
2016-09-14,0.6021
2016-09-15,6.0686
2016-09-16,-2.2857
2016-09-19,-0.2997
2016-09-20,4.993
2016-09-21,2.2346
2016-09-22,-2.7391
2016-09-23,-0.302
2016-09-26,-0.2536
2016-09-27,0.565
2016-09-28,-1.6854
2016-09-29,-3.4286
2016-09-30,2.3669000000000002
2016-10-03,-3.461
2016-10-04,-1.8037999999999998
2016-10-05,2.439
2016-10-06,-2.3810000000000002
2016-10-07,0.0
2016-10-10,3.0488
2016-10-11,-1.1834
2016-10-12,-0.5988
2016-10-13,0.6024
2016-10-14,-1.1976
2016-10-17,-0.6061
2016-10-18,-4.878
2016-10-19,-1.2821
2016-10-20,3.8961
2016-10-21,-1.25
2016-10-24,-1.2658
2016-10-25,0.0
2016-10-26,1.2821
2016-10-27,-2.5316
2016-10-28,-1.9481000000000002
2016-10-31,0.6623
2016-11-01,-5.9211
2016-11-02,-3.4965
2016-11-03,1.4493
2016-11-04,-2.8571
2016-11-07,6.6176
2016-11-08,-3.2414
2016-11-09,3.35
2016-11-10,3.4483
2016-11-11,2.6667
2016-11-14,-2.5974
2016-11-15,-0.6583
2016-11-16,1.6358000000000001
2016-11-17,1.6837
2016-11-18,0.0
2016-11-21,-0.6494
2016-11-22,0.3268
2016-11-23,-0.3257
2016-11-25,0.0
2016-11-28,4.5752
2016-11-29,-11.875
2016-11-30,-2.1188
2016-12-01,2.1647
2016-12-02,2.8369
2016-12-05,-2.7586
2016-12-06,-2.1277
2016-12-07,-5.7971
2016-12-08,-6.1538
2016-12-09,-19.6619
2016-12-12,4.0684
2016-12-13,4.902
2016-12-14,-2.2547
2016-12-15,-0.5617
2016-12-16,0.9615
2016-12-19,2.8571
2016-12-20,0.0
2016-12-21,4.9421
2016-12-22,2.3492
2016-12-23,-3.4483
2016-12-27,-6.25
2016-12-28,-1.9048
2016-12-29,1.9417
2016-12-30,-0.9524
2017-01-03,4.8077
2017-01-04,7.3394
2017-01-05,-0.8547
2017-01-06,0.0
2017-01-09,0.8621
2017-01-10,0.0
2017-01-11,-2.5641
2017-01-12,-1.7544
2017-01-13,5.3571
2017-01-17,-3.3898
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,1.7544
2017-01-23,-4.3103
2017-01-24,0.0
2017-01-25,3.2883
2017-01-26,15.133
2017-01-27,4.0388
2017-01-30,1.9433
2017-01-31,0.7143
2017-02-01,8.5106
2017-02-02,-7.8431
2017-02-03,-2.1277
2017-02-06,-2.8986
2017-02-07,-4.4776
2017-02-08,-3.125
2017-02-09,1.4415
2017-02-10,0.1689
2017-02-13,-3.1647
2017-02-14,-0.8298
2017-02-15,-1.157
2017-02-16,2.0067
2017-02-17,-4.0984
2017-02-21,1.7094
2017-02-22,-0.5357
2017-02-23,-3.6856999999999998
2017-02-24,-0.8607
2017-02-27,-7.9799
2017-02-28,0.0
2017-03-01,-4.6154
2017-03-02,-2.936
2017-03-03,0.2207
2017-03-06,-1.5544
2017-03-07,-2.1053
2017-03-08,0.0202
2017-03-09,4.2801
2017-03-10,3.0799
2017-03-13,-8.9886
2017-03-14,-5.4945
2017-03-15,6.9767
2017-03-16,-4.3342
2017-03-17,2.2582
2017-03-20,-0.4722
2017-03-21,-4.9958
2017-03-22,5.7579
2017-03-23,1.1111
2017-03-24,-2.1978
2017-03-27,0.0
2017-03-28,-1.1236
2017-03-29,-2.2727
2017-03-30,-6.9767
2017-03-31,-5.0
2017-04-03,-7.8947
2017-04-04,-6.4286
2017-04-05,-12.6527
2017-04-06,4.8394
2017-04-07,-8.3047
2017-04-10,1.8182
2017-04-11,-3.4821
2017-04-12,7.2734
2017-04-13,-6.8449
2017-04-17,-3.4483
2017-04-18,0.0
2017-04-19,2.0134
2017-04-20,-0.3759
2017-04-21,3.7736
2017-04-24,-1.7955
2017-04-25,-0.0231
2017-04-26,5.5556
2017-04-27,3.5088
2017-04-28,-5.0847
2017-05-01,-1.7856999999999998
2017-05-02,2.9659
2017-05-03,-6.4121
2017-05-04,1.8868
2017-05-05,-5.5556
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,-1.9607999999999999
2017-05-11,-1.0
2017-05-12,1.0101
2017-05-15,2.0
2017-05-16,3.9215999999999998
2017-05-17,-3.7736
2017-05-18,-9.4118
2017-05-19,12.5541
2017-05-22,-17.1154
2017-05-23,10.7889
2017-05-24,-1.2173
2017-05-25,-2.4778000000000002
2017-05-26,-2.1467
2017-05-30,2.7076000000000002
2017-05-31,1.6627999999999998
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-2.1277
2017-06-06,1.087
2017-06-07,-1.0753
2017-06-08,-6.5217
2017-06-09,0.0
2017-06-12,2.3256
2017-06-13,0.0
2017-06-14,-2.2727
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,10.2326
2017-06-20,-5.0633
2017-06-21,4.4444
2017-06-22,0.0
2017-06-23,-7.8723
2017-06-26,3.9261
2017-06-27,0.2222
2017-06-28,-0.2217
2017-06-29,4.4444
2017-06-30,42.5532
2017-07-03,-5.9701
2017-07-05,-1.5873
2017-07-06,-1.1452
2017-07-07,-6.5427
2017-07-10,-6.5293
2017-07-11,11.5054
2017-07-12,-5.4940999999999995
2017-07-13,8.1177
2017-07-14,8.1967
2017-07-17,-3.0303
2017-07-18,-1.5625
2017-07-19,-1.5873
2017-07-20,-0.0161
2017-07-21,5.8235
2017-07-24,-1.1433
2017-07-25,-0.0771
2017-07-26,0.2006
2017-07-27,6.2529
2017-07-28,-4.334
2017-07-31,2.7121
2017-08-01,11.0046
2017-08-02,-6.9767
2017-08-03,5.6286000000000005
2017-08-04,-13.4433
2017-08-07,-1.5625
2017-08-08,1.5873
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,-1.5625
2017-08-14,-6.3492
2017-08-15,-0.0678
2017-08-16,-5.0034
2017-08-17,5.3383
2017-08-18,-3.3898
2017-08-21,3.5088
2017-08-22,-1.6949
2017-08-23,-6.7241
2017-08-24,3.512
2017-08-25,1.7856999999999998
2017-08-28,7.0
2017-08-29,-1.6232
2017-08-30,-6.6667
2017-08-31,3.5714
2017-09-01,1.7241
2017-09-05,-2.2034
2017-09-06,2.253
2017-09-07,10.1695
2017-09-08,-12.3077
2017-09-11,5.2632
2017-09-12,-1.6667
2017-09-13,0.0
2017-09-14,-3.3729
2017-09-15,2.0523
2017-09-18,-7.1846
2017-09-19,-1.8519
2017-09-20,1.8868
2017-09-21,-3.7037
2017-09-22,-7.9615
2017-09-25,-26.0343
2017-09-26,25.1412
2017-09-27,8.3521
2017-09-28,-5.8333
2017-09-29,-4.2035
2017-10-02,0.2309
2017-10-03,-0.4608
2017-10-04,1.8519
2017-10-05,0.9091
2017-10-06,-0.4505
2017-10-09,-4.9774
2017-10-10,0.4762
2017-10-11,53.7062
2017-10-12,-17.0572
2017-10-13,-4.461
2017-10-16,-6.6148
2017-10-17,0.4167
2017-10-18,-2.1162
2017-10-19,-4.6206
2017-10-20,-3.5556
2017-10-23,0.9217
2017-10-24,16.895
2017-10-25,-5.4141
2017-10-26,6.1369
2017-10-27,-7.0039
2017-10-30,-4.6025
2017-10-31,10.0877
2017-11-01,-9.5618
2017-11-02,1.3216
2017-11-03,-5.6522
2017-11-06,-6.9124
2017-11-07,2.4752
2017-11-08,-10.628
2017-11-09,3.2432
2017-11-10,2.0942
2017-11-13,7.6923
2017-11-14,-6.1905
2017-11-15,13.1472
2017-11-16,-0.4038
2017-11-17,0.9009
2017-11-20,-4.4643
2017-11-21,7.4766
2017-11-22,-6.087
2017-11-24,4.6296
2017-11-27,3.5398
2017-11-28,-0.8547
2017-11-29,-5.1724
2017-11-30,0.9091
2017-12-01,-0.4054
2017-12-04,-2.7589
2017-12-05,-1.3953
2017-12-06,-4.2453
2017-12-07,-2.4631
2017-12-08,-1.0101
2017-12-11,-1.1224
2017-12-12,-4.5408
2017-12-13,6.4865
2017-12-14,-8.1218
2017-12-15,2.7624
2017-12-18,6.4516
2017-12-19,7.5758
2017-12-20,17.3709
2017-12-21,-5.6
2017-12-22,1.6949
2017-12-26,-3.3333
2017-12-27,1.625
2017-12-28,-1.599
2017-12-29,-1.4655
2018-01-02,-2.8871
2018-01-03,5.1350999999999996
2018-01-04,-4.8843
2018-01-05,16.2162
2018-01-08,0.3876
2018-01-09,-4.6332
2018-01-10,2.0243
2018-01-11,2.7778
2018-01-12,0.0
2018-01-16,1.3436
2018-01-17,1.722
2018-01-18,-8.2397
2018-01-19,22.449
2018-01-22,0.6667
2018-01-23,9.6026
2018-01-24,-6.3444
2018-01-25,2.2580999999999998
2018-01-26,-5.9937000000000005
2018-01-29,-5.7047
2018-01-30,-2.1352
2018-01-31,4.0
2018-02-01,3.1469
2018-02-02,-3.7288
2018-02-05,-3.5211
2018-02-06,0.365
2018-02-07,-1.4545
2018-02-08,-1.107
2018-02-09,-1.0299
2018-02-12,0.6635
2018-02-13,1.4981
2018-02-14,5.9041
2018-02-15,2.439
2018-02-16,-3.4013999999999998
2018-02-20,-2.4648
2018-02-21,1.8953
2018-02-22,-0.4429
2018-02-23,-1.7793999999999999
2018-02-26,-0.7246
2018-02-27,-3.6496
2018-02-28,1.8939
2018-03-01,-4.461
2018-03-02,2.3346
2018-03-05,1.1407
2018-03-06,5.2632
2018-03-07,5.7143
2018-03-08,-1.0135
2018-03-09,-0.6826
2018-03-12,5.4983
2018-03-13,0.0
2018-03-14,-5.2117
2018-03-15,-6.5292
2018-03-16,-1.1029
2018-03-19,-2.6022
2018-03-20,-4.1985
2018-03-21,7.5697
2018-03-22,-5.5556
2018-03-23,-9.4118
2018-03-26,-2.5974
2018-03-27,-9.3333
2018-03-28,-3.4314
2018-03-29,0.5076
2018-04-02,0.0
2018-04-03,2.5253
2018-04-04,0.9852
2018-04-05,-6.3415
2018-04-06,-2.6042
2018-04-09,7.4866
2018-04-10,3.9801
2018-04-11,5.2632
2018-04-12,-0.4545
2018-04-13,-6.8493
2018-04-16,-1.9607999999999999
2018-04-17,-2.0
2018-04-18,3.0612
2018-04-19,11.3861
2018-04-20,1.0
2018-04-23,-8.9109
2018-04-24,0.4831
2018-04-25,3.8462
2018-04-26,3.7037
2018-04-27,-2.2321
2018-04-30,0.4566
2018-05-01,1.8182
2018-05-02,-5.8036
2018-05-03,0.9479
2018-05-04,-5.6338
2018-05-07,21.8905
2018-05-08,-5.3061
2018-05-09,9.0517
2018-05-10,-6.3241
2018-05-11,5.4852
2018-05-14,-4.0
2018-05-15,1.25
2018-05-16,1.2346
2018-05-17,1.2195
2018-05-18,-9.2369
2018-05-21,-2.2124
2018-05-22,3.6199
2018-05-23,-4.8035
2018-05-24,0.9174
2018-05-25,-0.4545
2018-05-29,2.2831
2018-05-30,1.3393
2018-05-31,-3.5242
2018-06-01,2.7397
2018-06-04,-0.8889
2018-06-05,0.8969
2018-06-06,0.4444
2018-06-07,0.0
2018-06-08,-0.4425
2018-06-11,0.8889
2018-06-12,-0.4405
2018-06-13,-1.3274
2018-06-14,-8.9686
2018-06-15,-1.4778
2018-06-18,-8.0
2018-06-19,-5.4348
2018-06-20,6.3218
2018-06-21,-7.027
2018-06-22,5.2326
2018-06-25,-7.7348
2018-06-26,4.7904
2018-06-27,-8.5714
2018-06-28,5.0
2018-06-29,-2.4405
2018-07-02,4.3319
2018-07-03,2.924
2018-07-05,-2.2727
2018-07-06,0.5814
2018-07-09,-0.578
2018-07-10,1.1628
2018-07-11,2.8736
2018-07-12,-10.0559
2018-07-13,-0.6149
2018-07-16,-6.2559000000000005
2018-07-17,3.3333
2018-07-18,-0.6452
2018-07-19,-2.5974
2018-07-20,2.6667
2018-07-23,-1.9481000000000002
2018-07-24,-3.3113
2018-07-25,-0.6918
2018-07-26,-9.6489
2018-07-27,-15.2672
2018-07-30,4.5045
2018-07-31,-0.2845
2018-08-01,1.1498
2018-08-02,-8.547
2018-08-03,19.6262
2018-08-06,-15.625
2018-08-07,5.5556
2018-08-08,0.0
2018-08-09,8.7719
2018-08-10,-8.0645
2018-08-13,12.2807
2018-08-14,-6.25
2018-08-15,-6.6667
2018-08-16,0.8929
2018-08-17,-1.7699
2018-08-20,4.5045
2018-08-21,-3.4483
2018-08-22,0.0
2018-08-23,8.0357
2018-08-24,0.8264
2018-08-27,-3.2787
2018-08-28,12.7119
2018-08-29,-5.2632
2018-08-30,5.5556
2018-08-31,-4.9624
2018-09-04,-0.6171
2018-09-05,-0.8916
2018-09-06,-4.4177
2018-09-07,6.7227
2018-09-10,-0.4724
2018-09-11,-2.6898999999999997
2018-09-12,2.439
2018-09-13,-2.6905
2018-09-14,0.3181
2018-09-17,1.6016
2018-09-18,2.4246
2018-09-19,4.9766
2018-09-20,-3.2522
2018-09-21,-3.8462
2018-09-24,2.024
2018-09-25,6.2495
2018-09-26,2.583
2018-09-27,3.5971
2018-09-28,-6.25
2018-10-01,3.7037
2018-10-02,-2.8571
2018-10-03,-1.4706000000000001
2018-10-04,23.8806
2018-10-05,-9.6386
2018-10-08,-5.86
2018-10-09,0.5595
2018-10-10,-0.1972
2018-10-11,-6.8586
2018-10-12,-4.5455
2018-10-15,0.7937
2018-10-16,2.3622
2018-10-17,0.7692
2018-10-18,22.9008
2018-10-19,-0.6211
2018-10-22,-5.6875
2018-10-23,4.6985
2018-10-24,-12.6527
2018-10-25,0.7246
2018-10-26,-0.7194
2018-10-29,-5.7971
2018-10-30,-3.8462
2018-10-31,7.192
2018-11-01,3.7391
2018-11-02,6.4748
2018-11-05,-0.6824
2018-11-06,6.8100000000000005
2018-11-07,-14.0127
2018-11-08,5.9185
2018-11-09,-4.8885
2018-11-12,-0.7353
2018-11-13,-1.4815
2018-11-14,-0.0752
2018-11-15,-2.1821
2018-11-16,-8.461500000000001
2018-11-19,0.0
2018-11-20,30.2521
2018-11-21,-12.2581
2018-11-23,-5.8824
2018-11-26,1.5625
2018-11-27,-3.0769
2018-11-28,3.1746
2018-11-29,-2.3077
2018-11-30,0.0
2018-12-03,-1.5748
2018-12-04,1.6
2018-12-06,-1.3780000000000001
2018-12-07,-1.7964
2018-12-10,-5.6911000000000005
2018-12-11,-0.8621
2018-12-12,-7.8261
2018-12-13,11.3208
2018-12-14,-5.3305
