ticker,ACM US Equity
2007-09-27,8.7772
2007-09-28,-2.8102
2007-10-01,3.1778
2007-10-02,3.3574
2007-10-03,-4.1879
2007-10-04,-4.9874
2007-10-05,2.831
2007-10-08,-1.3479
2007-10-09,3.0233
2007-10-10,3.1885
2007-10-11,-1.2032
2007-10-12,0.5536
2007-10-15,0.9359
2007-10-16,-2.9725
2007-10-17,3.2884
2007-10-18,-4.2993
2007-10-19,-4.2366
2007-10-22,-3.8599
2007-10-23,5.034
2007-10-24,-2.5286999999999997
2007-10-25,0.4525
2007-10-26,1.5615999999999999
2007-10-29,2.8977
2007-10-30,0.1149
2007-10-31,-3.0712
2007-11-01,-4.6491
2007-11-02,-1.4285999999999999
2007-11-05,1.2917
2007-11-06,1.5241
2007-11-07,-1.1029
2007-11-08,-3.4387
2007-11-09,-3.4007
2007-11-12,-4.2511
2007-11-13,1.8037
2007-11-14,2.3169
2007-11-15,-1.5984
2007-11-16,1.5567
2007-11-19,-1.2662
2007-11-20,0.7087
2007-11-21,0.4357
2007-11-23,1.3013
2007-11-26,2.0751
2007-11-27,-12.4234
2007-11-28,1.5107
2007-11-29,-2.7223
2007-11-30,-0.7836
2007-12-03,-0.4513
2007-12-04,3.6645
2007-12-05,3.3163
2007-12-06,2.2928
2007-12-07,0.2414
2007-12-10,0.1376
2007-12-11,-3.504
2007-12-12,0.8188
2007-12-13,0.6003
2007-12-14,-1.6146
2007-12-17,-3.3179
2007-12-18,0.1845
2007-12-19,1.2155
2007-12-20,2.2198
2007-12-21,0.4984
2007-12-24,2.1962
2007-12-26,0.7626
2007-12-27,-2.58
2007-12-28,3.8489
2007-12-31,-2.8562
2008-01-02,-3.7802
2008-01-03,-1.8552
2008-01-04,-4.5219000000000005
2008-01-07,-3.222
2008-01-08,0.3209
2008-01-09,2.6389
2008-01-10,0.3116
2008-01-11,-1.0874
2008-01-14,-1.0208
2008-01-15,-1.3883
2008-01-16,-0.7643
2008-01-17,-2.1484
2008-01-18,0.1243
2008-01-22,-1.1171
2008-01-23,2.5523
2008-01-24,-3.0192
2008-01-25,-3.1973
2008-01-28,3.8679
2008-01-29,2.3849
2008-01-30,-3.1058
2008-01-31,3.585
2008-02-01,3.0537
2008-02-04,2.2916
2008-02-05,-5.0985
2008-02-06,1.221
2008-02-07,0.5227
2008-02-08,1.8399999999999999
2008-02-11,1.7282
2008-02-12,3.5521000000000003
2008-02-13,5.2573
2008-02-14,-1.0627
2008-02-15,1.6112
2008-02-19,-0.4933
2008-02-20,0.5666
2008-02-21,2.1479
2008-02-22,1.6891
2008-02-25,1.5253999999999999
2008-02-26,-0.4007
2008-02-27,-9.2524
2008-02-28,-0.2586
2008-02-29,-4.0
2008-03-03,2.1219
2008-03-04,0.1889
2008-03-05,0.6033
2008-03-06,-3.8606
2008-03-07,-1.0526
2008-03-10,-4.5311
2008-03-11,3.5493
2008-03-12,-1.0363
2008-03-13,1.9331
2008-03-14,-4.1486
2008-03-17,-4.9464
2008-03-18,6.5915
2008-03-19,-3.9055999999999997
2008-03-20,0.7621
2008-03-24,4.2017
2008-03-25,0.6048
2008-03-26,-1.0421
2008-03-27,4.4552
2008-03-28,0.3102
2008-03-31,0.5412
2008-04-01,3.0373
2008-04-02,2.6119
2008-04-03,0.8727
2008-04-04,-0.1081
2008-04-07,-2.851
2008-04-08,-2.3031
2008-04-09,-1.4449
2008-04-10,2.5463
2008-04-11,-3.8750999999999998
2008-04-14,-0.9393
2008-04-15,0.8297
2008-04-16,4.8589
2008-04-17,0.1868
2008-04-18,2.7602
2008-04-21,0.4719
2008-04-22,-2.3844
2008-04-23,-1.2213
2008-04-24,2.4728
2008-04-25,-0.9141
2008-04-28,-0.8118
2008-04-29,-0.1116
2008-04-30,2.2719
2008-05-01,3.4596
2008-05-02,1.6895
2008-05-05,-0.4846
2008-05-06,0.487
2008-05-07,0.0346
2008-05-08,2.9412000000000003
2008-05-09,-0.5378
2008-05-12,0.7097
2008-05-13,0.5369
2008-05-14,-0.3672
2008-05-15,0.134
2008-05-16,1.0371
2008-05-19,3.7086
2008-05-20,1.9796
2008-05-21,-2.4734
2008-05-22,-0.3852
2008-05-23,-2.0303
2008-05-27,0.7237
2008-05-28,1.1104
2008-05-29,0.5491
2008-05-30,3.4693
2008-06-02,-1.6143999999999998
2008-06-03,-0.1893
2008-06-04,-0.1581
2008-06-05,2.1216
2008-06-06,-1.8915
2008-06-09,-0.4425
2008-06-10,-0.7302
2008-06-11,-1.8868
2008-06-12,2.3468
2008-06-13,4.4268
2008-06-16,3.6901
2008-06-17,0.3824
2008-06-18,-4.7173
2008-06-19,-2.214
2008-06-20,-2.3585
2008-06-23,0.0644
2008-06-24,1.6415
2008-06-25,1.1716
2008-06-26,-1.5962
2008-06-27,5.3753
2008-06-30,-1.811
2008-07-01,1.9982
2008-07-02,-3.2248
2008-07-03,-3.1766
2008-07-07,-3.8598
2008-07-08,2.3085
2008-07-09,-1.2753
2008-07-10,-0.6293
2008-07-11,-0.8333
2008-07-14,0.6387
2008-07-15,-1.5030000000000001
2008-07-16,1.5259
2008-07-17,-1.9372
2008-07-18,-0.7493
2008-07-21,1.4756
2008-07-22,-0.8793
2008-07-23,0.0341
2008-07-24,-4.809
2008-07-25,0.6808
2008-07-28,-1.3879000000000001
2008-07-29,0.6135
2008-07-30,3.6585
2008-07-31,-1.4879
2008-08-01,-0.9484
2008-08-04,-2.234
2008-08-05,1.7772999999999999
2008-08-06,2.7085
2008-08-07,3.6086
2008-08-08,2.7127
2008-08-11,-0.5217
2008-08-12,2.786
2008-08-13,1.3074
2008-08-14,1.1017
2008-08-15,-0.8406
2008-08-18,-0.471
2008-08-19,-0.9464
2008-08-20,1.3057
2008-08-21,-0.3772
2008-08-22,0.3471
2008-08-25,-4.0881
2008-08-26,1.6066
2008-08-27,0.8067
2008-08-28,-0.032
2008-08-29,2.3375
2008-09-02,-3.3792
2008-09-03,-4.307
2008-09-04,-5.8545
2008-09-05,0.7549
2008-09-08,-0.2141
2008-09-09,-13.9435
2008-09-10,6.3149
2008-09-11,-3.3607
2008-09-12,3.8819
2008-09-15,-4.4764
2008-09-16,0.4075
2008-09-17,-3.6932
2008-09-18,5.8576
2008-09-19,8.598700000000001
2008-09-22,-3.3724
2008-09-23,-4.6282
2008-09-24,-1.0342
2008-09-25,-0.8039
2008-09-26,-0.8914
2008-09-29,-5.0695
2008-09-30,5.2541
2008-10-01,-4.9509
2008-10-02,-11.8812
2008-10-03,-3.3219
2008-10-06,-6.2658
2008-10-07,3.0728
2008-10-08,-4.9163
2008-10-09,-5.3355
2008-10-10,-4.8809000000000005
2008-10-13,13.5614
2008-10-14,1.8827
2008-10-15,-13.5164
2008-10-16,6.8987
2008-10-17,1.2564
2008-10-20,8.573
2008-10-21,-2.5974
2008-10-22,-8.32
2008-10-23,-8.6678
2008-10-24,-1.9745
2008-10-27,-1.1046
2008-10-28,7.4901
2008-10-29,6.2347
2008-10-30,2.9919000000000002
2008-10-31,-1.5084
2008-11-03,0.1702
2008-11-04,9.7961
2008-11-05,-10.7272
2008-11-06,-5.7192
2008-11-07,3.4314
2008-11-10,2.5474
2008-11-11,1.6753
2008-11-12,6.7045
2008-11-13,14.5367
2008-11-14,-7.9033
2008-11-17,-2.3725
2008-11-18,1.3444
2008-11-19,5.9694
2008-11-20,-1.3961999999999999
2008-11-21,3.0273
2008-11-24,16.8246
2008-11-25,8.6004
2008-11-26,0.0374
2008-11-28,-1.0829
2008-12-01,-9.6263
2008-12-02,7.0175
2008-12-03,2.2248
2008-12-04,-3.4364
2008-12-05,9.0945
2008-12-08,10.5473
2008-12-09,-3.6066000000000003
2008-12-10,-0.5782
2008-12-11,-1.9843
2008-12-12,0.1396
2008-12-15,-9.5852
2008-12-16,11.9892
2008-12-17,3.2702
2008-12-18,-1.6333
2008-12-19,-1.0505
2008-12-22,-3.6986
2008-12-23,2.1337
2008-12-24,0.0348
2008-12-26,4.873
2008-12-29,-3.0866
2008-12-30,-4.1096
2008-12-31,9.75
2009-01-02,5.2392
2009-01-05,-2.8139
2009-01-06,-2.3863
2009-01-07,-6.8123000000000005
2009-01-08,1.9937
2009-01-09,1.5089000000000001
2009-01-12,-7.3649000000000004
2009-01-13,2.2247
2009-01-14,-12.8077
2009-01-15,2.7005
2009-01-16,5.9761
2009-01-20,-5.9774
2009-01-21,5.5578
2009-01-22,-5.303
2009-01-23,2.56
2009-01-26,2.8081
2009-01-27,1.4795
2009-01-28,2.8411
2009-01-29,-5.598
2009-01-30,-2.5414
2009-02-02,-3.8325
2009-02-03,2.917
2009-02-04,1.1178
2009-02-05,0.5527
2009-02-06,4.7899
2009-02-09,2.2855
2009-02-10,0.1832
2009-02-11,-2.4863
2009-02-12,-1.8373
2009-02-13,-2.2536
2009-02-17,-11.7233
2009-02-18,-3.4086
2009-02-19,0.3208
2009-02-20,0.5025
2009-02-23,-1.4545
2009-02-24,4.3819
2009-02-25,8.5285
2009-02-26,-0.285
2009-02-27,0.1633
2009-03-02,-7.8679
2009-03-03,-10.177
2009-03-04,5.0246
2009-03-05,-1.454
2009-03-06,0.7615
2009-03-09,2.8342
2009-03-10,9.9219
2009-03-11,0.2925
2009-03-12,4.5417
2009-03-13,2.6704
2009-03-16,-3.6879
2009-03-17,5.2801
2009-03-18,-1.5314
2009-03-19,-2.6439
2009-03-20,-2.1166
2009-03-23,6.0792
2009-03-24,-1.4615
2009-03-25,2.5371
2009-03-26,3.5402
2009-03-27,-2.3897
2009-03-30,-4.0301
2009-03-31,2.3548
2009-04-01,1.5721
2009-04-02,4.379
2009-04-03,3.3635
2009-04-06,-2.3093
2009-04-07,-3.8324
2009-04-08,-1.4153
2009-04-09,7.0268
2009-04-13,-1.1648
2009-04-14,-3.6071
2009-04-15,1.482
2009-04-16,1.3143
2009-04-17,-1.9459
2009-04-20,-3.1974
2009-04-21,4.1762
2009-04-22,-2.4781
2009-04-23,-4.9327
2009-04-24,0.1572
2009-04-27,-1.0989
2009-04-28,1.627
2009-04-29,0.5467
2009-04-30,-0.0777
2009-05-01,-2.021
2009-05-04,5.6724
2009-05-05,3.5661
2009-05-06,2.3559
2009-05-07,4.7805
2009-05-08,4.8665
2009-05-11,-2.8037
2009-05-12,0.3647
2009-05-13,-3.0723
2009-05-14,1.0225
2009-05-15,0.5061
2009-05-18,2.5848
2009-05-19,0.0
2009-05-20,-3.1741
2009-05-21,-1.2504
2009-05-22,0.0684
2009-05-26,5.985
2009-05-27,-0.0323
2009-05-28,1.9689999999999999
2009-05-29,1.013
2009-06-01,-2.2877
2009-06-02,0.9622
2009-06-03,-3.0178
2009-06-04,0.6878
2009-06-05,0.5205
2009-06-08,-1.8123
2009-06-09,-0.4614
2009-06-10,1.6886999999999999
2009-06-11,1.2374
2009-06-12,-1.3509
2009-06-15,-2.7062
2009-06-16,-2.1448
2009-06-17,-0.4795
2009-06-18,2.4776
2009-06-19,2.0148
2009-06-22,-4.312
2009-06-23,-1.8232
2009-06-24,1.6118000000000001
2009-06-25,1.3103
2009-06-26,-0.4765
2009-06-29,9.4391
2009-06-30,0.0
2009-07-01,-2.0313
2009-07-02,-5.327
2009-07-06,0.4043
2009-07-07,-2.2148
2009-07-08,1.51
2009-07-09,2.7045
2009-07-10,0.9217
2009-07-13,0.4566
2009-07-14,-0.8117
2009-07-15,1.8003
2009-07-16,0.8682
2009-07-17,0.5738
2009-07-20,1.5531000000000001
2009-07-21,-0.4057
2009-07-22,0.9088
2009-07-23,2.205
2009-07-24,0.2431
2009-07-27,-0.9094
2009-07-28,-1.5907
2009-07-29,-0.6528
2009-07-30,0.7822
2009-07-31,0.5899
2009-08-03,-0.1543
2009-08-04,-2.3802
2009-08-05,0.7283
2009-08-06,-7.2304
2009-08-07,6.4046
2009-08-10,-2.9936
2009-08-11,-0.5581
2009-08-12,-0.7923
2009-08-13,-1.5973000000000002
2009-08-14,-2.8068999999999997
2009-08-17,-2.366
2009-08-18,-0.0356
2009-08-19,1.9964
2009-08-20,0.4893
2009-08-21,-1.9826000000000001
2009-08-24,-2.0227
2009-08-25,0.4708
2009-08-26,2.4513
2009-08-27,-0.4926
2009-08-28,-1.662
2009-08-31,-1.4383
2009-09-01,-0.6202
2009-09-02,-0.0734
2009-09-03,2.9023
2009-09-04,0.7497
2009-09-08,1.4883
2009-09-09,-1.3966
2009-09-10,0.2125
2009-09-11,-1.3074
2009-09-14,0.7519
2009-09-15,-1.0661
2009-09-16,1.6522999999999999
2009-09-17,1.7668
2009-09-18,-0.0347
2009-09-21,-3.6124
2009-09-22,-0.036
2009-09-23,-1.4059
2009-09-24,-1.4990999999999999
2009-09-25,-2.7468
2009-09-28,1.5649
2009-09-29,3.5324999999999998
2009-09-30,-1.4882
2009-10-01,-1.8054999999999999
2009-10-02,-1.2008
2009-10-05,0.2279
2009-10-06,-1.3642
2009-10-07,-0.0384
2009-10-08,1.3836
2009-10-09,-0.5686
2009-10-12,-0.8769
2009-10-13,-1.3462
2009-10-14,0.078
2009-10-15,1.5192999999999999
2009-10-16,-0.6907
2009-10-19,1.1592
2009-10-20,-1.2605
2009-10-21,-0.7737
2009-10-22,0.1559
2009-10-23,-0.4282
2009-10-26,4.9648
2009-10-27,-1.3408
2009-10-28,-2.6048
2009-10-29,1.8992
2009-10-30,-3.9939
2009-11-02,0.5151
2009-11-03,-1.0248
2009-11-04,1.1151
2009-11-05,2.0087
2009-11-06,-2.4324
2009-11-09,0.6332
2009-11-10,-0.6292
2009-11-11,0.7915
2009-11-12,4.9077
2009-11-13,4.8278
2009-11-16,1.5352000000000001
2009-11-17,-1.4064999999999999
2009-11-18,0.0357
2009-11-19,-3.1016
2009-11-20,-0.3679
2009-11-23,1.3294000000000001
2009-11-24,-1.7128
2009-11-25,-1.8538999999999999
2009-11-27,-3.7023
2009-11-30,-0.3531
2009-12-01,-1.6141999999999999
2009-12-02,-2.1609
2009-12-03,0.3681
2009-12-04,0.2037
2009-12-07,0.1627
2009-12-08,-1.2992
2009-12-09,1.7688000000000001
2009-12-10,1.5764
2009-12-11,0.1194
2009-12-14,4.213
2009-12-15,2.9367
2009-12-16,-0.4817
2009-12-17,-0.1489
2009-12-18,1.4169
2009-12-21,0.8088
2009-12-22,0.6929
2009-12-23,1.2677
2009-12-24,0.2146
2009-12-28,1.3919000000000001
2009-12-29,-0.9152
2009-12-30,-1.421
2009-12-31,-0.9009
2010-01-04,2.3636
2010-01-05,1.1012
2010-01-06,2.565
2010-01-07,3.3573
2010-01-08,1.0275
2010-01-11,-1.6076000000000001
2010-01-12,-1.2337
2010-01-13,0.2363
2010-01-14,-0.9094
2010-01-15,-1.7675
2010-01-19,0.3114
2010-01-20,-0.9659
2010-01-21,-1.0449
2010-01-22,-1.1616
2010-01-25,0.5698
2010-01-26,-0.2479
2010-01-27,-0.6745
2010-01-28,-2.1086
2010-01-29,-1.5333999999999999
2010-02-01,-0.5191
2010-02-02,1.3791
2010-02-03,-0.9191
2010-02-04,-3.8219
2010-02-05,-1.8133
2010-02-08,1.3752
2010-02-09,6.4729
2010-02-10,-0.5825
2010-02-11,0.0
2010-02-12,0.4394
2010-02-16,-0.2187
2010-02-17,0.6211
2010-02-18,0.2905
2010-02-19,0.1448
2010-02-22,-1.6631
2010-02-23,-1.3971
2010-02-24,0.9321
2010-02-25,0.7758
2010-02-26,-0.6598
2010-03-01,0.7011
2010-03-02,-0.3298
2010-03-03,3.0882
2010-03-04,0.3923
2010-03-05,1.8472
2010-03-08,-1.1859
2010-03-09,-0.2824
2010-03-10,0.3894
2010-03-11,-0.2468
2010-03-12,0.1414
2010-03-15,-0.706
2010-03-16,0.8887
2010-03-17,1.4447
2010-03-18,-0.7642
2010-03-19,2.7301
2010-03-22,0.5451
2010-03-23,0.9149
2010-03-24,-0.8395
2010-03-25,-0.2709
2010-03-26,-0.2037
2010-03-29,-1.0208
2010-03-30,-1.4438
2010-03-31,-1.0464
2010-04-01,3.1371
2010-04-05,0.1025
2010-04-06,-0.2048
2010-04-07,-1.8474
2010-04-08,-0.244
2010-04-09,0.4542
2010-04-12,1.2174
2010-04-13,1.3058
2010-04-14,0.0678
2010-04-15,0.0
2010-04-16,-1.5253999999999999
2010-04-19,-0.6196
2010-04-20,2.4247
2010-04-21,1.3189
2010-04-22,2.5701
2010-04-23,-0.0325
2010-04-26,-0.3255
2010-04-27,-1.9922
2010-04-28,-0.0666
2010-04-29,1.9005999999999998
2010-04-30,-1.6034000000000002
2010-05-03,1.2637
2010-05-04,-3.0213
2010-05-05,-0.745
2010-05-06,-4.5036000000000005
2010-05-07,-5.6806
2010-05-10,3.7121
2010-05-11,0.0
2010-05-12,2.7392
2010-05-13,-0.711
2010-05-14,-3.9026
2010-05-17,-0.2608
2010-05-18,-0.8218
2010-05-19,-1.2806
2010-05-20,-4.9218
2010-05-21,2.6083
2010-05-24,-2.4638
2010-05-25,-0.3609
2010-05-26,-1.8109
2010-05-27,5.1639
2010-05-28,-1.0912
2010-06-01,-3.2309
2010-06-02,2.0765
2010-06-03,0.8775
2010-06-04,-2.6493
2010-06-07,-3.6962
2010-06-08,-1.0544
2010-06-09,1.5345
2010-06-10,2.8128
2010-06-11,0.4492
2010-06-14,-0.2439
2010-06-15,3.3007
2010-06-16,0.1183
2010-06-17,-0.1576
2010-06-18,-0.3157
2010-06-21,-1.2272
2010-06-22,-2.8457
2010-06-23,0.495
2010-06-24,-2.5862
2010-06-25,0.2107
2010-06-28,0.2103
2010-06-29,-3.7348
2010-06-30,0.5231
2010-07-01,-4.51
2010-07-02,0.3633
2010-07-06,0.2262
2010-07-07,2.1219
2010-07-08,2.6525
2010-07-09,2.2394
2010-07-12,-0.9267
2010-07-13,3.4864
2010-07-14,-0.6984
2010-07-15,0.3724
2010-07-16,-4.0808
2010-07-19,-0.2149
2010-07-20,2.8853999999999997
2010-07-21,-2.1766
2010-07-22,5.1348
2010-07-23,1.1803
2010-07-26,2.1722
2010-07-27,-0.3937
2010-07-28,-1.6996
2010-07-29,-1.9702
2010-07-30,-0.9844
2010-08-02,4.3496
2010-08-03,-0.1588
2010-08-04,0.2783
2010-08-05,-0.4758
2010-08-06,1.0757
2010-08-09,3.9417
2010-08-10,-2.2753
2010-08-11,-6.2476
2010-08-12,-1.8212000000000002
2010-08-13,0.7589
2010-08-16,-1.4226
2010-08-17,1.1885
2010-08-18,0.1258
2010-08-19,-1.5501
2010-08-20,-0.8511
2010-08-23,-1.7597
2010-08-24,-2.4465
2010-08-25,1.8809
2010-08-26,-0.3516
2010-08-27,1.3233
2010-08-30,-2.1768
2010-08-31,0.1335
2010-09-01,2.6667
2010-09-02,0.2165
2010-09-03,0.5616
2010-09-07,2.1478
2010-09-08,-0.0421
2010-09-09,1.3462
2010-09-10,-0.4981
2010-09-13,2.0859
2010-09-14,-0.1226
2010-09-15,-0.0818
2010-09-16,-0.7371
2010-09-17,0.3713
2010-09-20,1.3564
2010-09-21,0.4461
2010-09-22,-1.5745
2010-09-23,-1.0254
2010-09-24,1.6577
2010-09-27,-0.4484
2010-09-28,1.9247
2010-09-29,-2.0088
2010-09-30,-0.533
2010-10-01,0.1649
2010-10-04,-1.5638
2010-10-05,1.8813
2010-10-06,-0.4514
2010-10-07,0.2061
2010-10-08,0.3702
2010-10-11,2.7459
2010-10-12,-0.0798
2010-10-13,2.0359
2010-10-14,-0.8216
2010-10-15,1.0256
2010-10-18,1.0543
2010-10-19,-1.6229
2010-10-20,0.9427
2010-10-21,-0.2335
2010-10-22,0.78
2010-10-25,1.7027999999999999
2010-10-26,0.3044
2010-10-27,-1.0243
2010-10-28,0.23
2010-10-29,1.3767
2010-11-01,1.5466
2010-11-02,0.7801
2010-11-03,-0.7372
2010-11-04,1.9308999999999998
2010-11-05,1.3843
2010-11-08,-0.2515
2010-11-09,-0.7925
2010-11-10,1.4887000000000001
2010-11-11,-0.1789
2010-11-12,-1.5053999999999998
2010-11-15,-0.2183
2010-11-16,-2.1152
2010-11-17,0.149
2010-11-18,1.0045
2010-11-19,-1.1418
2010-11-22,-0.149
2010-11-23,-2.4254
2010-11-24,0.8031
2010-11-26,-0.6829
2010-11-29,-0.1146
2010-11-30,-1.4914
2010-12-01,2.9115
2010-12-02,2.6028000000000002
2010-12-03,0.2206
2010-12-06,2.201
2010-12-07,-1.6511
2010-12-08,0.5109
2010-12-09,1.5614
2010-12-10,0.2503
2010-12-13,0.7846
2010-12-14,-0.8493
2010-12-15,-1.0707
2010-12-16,2.4531
2010-12-17,1.3028
2010-12-20,-2.2245
2010-12-21,-0.1777
2010-12-22,0.3205
2010-12-23,-0.426
2010-12-27,0.2496
2010-12-28,-0.569
2010-12-29,0.2146
2010-12-30,0.3926
2010-12-31,-0.5688
2011-01-03,1.2513
2011-01-04,-3.7429
2011-01-05,-0.2935
2011-01-06,-1.3613
2011-01-07,-0.1492
2011-01-10,0.6724
2011-01-11,1.2245
2011-01-12,2.6393
2011-01-13,-1.0357
2011-01-14,0.5052
2011-01-18,0.6822
2011-01-19,0.9272
2011-01-20,0.8481
2011-01-21,0.2803
2011-01-24,2.0615
2011-01-25,0.5135
2011-01-26,1.7029999999999998
2011-01-27,-1.2056
2011-01-28,-2.339
2011-01-31,1.5967
2011-02-01,1.9132
2011-02-02,-1.8437999999999999
2011-02-03,-0.6831
2011-02-04,-0.9285
2011-02-07,-0.3818
2011-02-08,2.6132
2011-02-09,-2.8862
2011-02-10,0.0
2011-02-11,0.4545
2011-02-14,1.079
2011-02-15,1.2741
2011-02-16,0.9181
2011-02-17,0.8423
2011-02-18,-0.2005
2011-02-22,-5.8922
2011-02-23,-1.2807
2011-02-24,0.9009
2011-02-25,1.6071
2011-02-28,0.6678
2011-03-01,-1.5363
2011-03-02,-1.3475
2011-03-03,2.2286
2011-03-04,-1.301
2011-03-07,-2.5294
2011-03-08,1.7909000000000002
2011-03-09,0.4668
2011-03-10,-3.1451000000000002
2011-03-11,0.3321
2011-03-14,0.4046
2011-03-15,-2.0513
2011-03-16,-2.2064
2011-03-17,0.7266
2011-03-18,1.9742
2011-03-21,2.6061
2011-03-22,-1.3788
2011-03-23,-1.067
2011-03-24,0.8553
2011-03-25,-0.1844
2011-03-28,-1.3668
2011-03-29,0.8614
2011-03-30,2.3394
2011-03-31,0.6168
2011-04-01,-0.2164
2011-04-04,-0.8312
2011-04-05,1.0933
2011-04-06,0.4326
2011-04-07,-0.682
2011-04-08,-3.2888
2011-04-11,-1.4574
2011-04-12,-1.0997
2011-04-13,-0.1917
2011-04-14,-0.4994
2011-04-15,0.888
2011-04-18,-0.8419
2011-04-19,-0.3474
2011-04-20,2.7111
2011-04-21,1.5836999999999999
2011-04-25,-0.1485
2011-04-26,-0.3346
2011-04-27,0.5595
2011-04-28,-0.7047
2011-04-29,1.8304
2011-05-02,0.2201
2011-05-03,0.366
2011-05-04,-2.4435000000000002
2011-05-05,4.785
2011-05-06,-0.8205
2011-05-09,1.0072
2011-05-10,1.3889
2011-05-11,-0.4215
2011-05-12,0.3527
2011-05-13,-0.949
2011-05-16,-1.0291
2011-05-17,0.0717
2011-05-18,-0.5016
2011-05-19,0.9003
2011-05-20,-0.8922
2011-05-23,-1.2243
2011-05-24,-0.6927
2011-05-25,1.2482
2011-05-26,1.0515
2011-05-27,0.8253
2011-05-31,2.0285
2011-06-01,-2.7904
2011-06-02,0.7894
2011-06-03,-2.1004
2011-06-06,-0.5818
2011-06-07,0.6218
2011-06-08,0.0
2011-06-09,0.3999
2011-06-10,-1.3034
2011-06-13,0.2935
2011-06-14,2.3409
2011-06-15,-1.8227
2011-06-16,0.182
2011-06-17,-0.1453
2011-06-20,-2.1834
2011-06-21,0.6696
2011-06-22,0.85
2011-06-23,-1.5390000000000001
2011-06-24,-1.7492
2011-06-27,-0.0379
2011-06-28,2.0462
2011-06-29,0.1857
2011-06-30,1.3343
2011-07-01,1.0241
2011-07-05,-0.3983
2011-07-06,0.7997
2011-07-07,1.6228
2011-07-08,-1.0291
2011-07-11,-3.1553
2011-07-12,-1.4439
2011-07-13,-0.4884
2011-07-14,-1.3213
2011-07-15,0.6503
2011-07-18,-1.3303
2011-07-19,1.4253
2011-07-20,-0.5697
2011-07-21,1.4133
2011-07-22,-0.1507
2011-07-25,-0.1509
2011-07-26,-1.6623
2011-07-27,-3.0734
2011-07-28,-0.4756
2011-07-29,-1.4735
2011-08-01,-1.2934999999999999
2011-08-02,-3.4398
2011-08-03,0.5937
2011-08-04,-9.8229
2011-08-05,-4.8621
2011-08-08,-11.1057
2011-08-09,5.8596
2011-08-10,0.1044
2011-08-11,1.3563
2011-08-12,0.0515
2011-08-15,2.572
2011-08-16,-2.1063
2011-08-17,3.125
2011-08-18,-6.5077
2011-08-19,-0.9564
2011-08-22,1.8239999999999998
2011-08-23,5.5321
2011-08-24,4.8927
2011-08-25,-1.9039000000000001
2011-08-26,2.9596999999999998
2011-08-29,5.0895
2011-08-30,0.9417
2011-08-31,0.9329
2011-09-01,-3.5211
2011-09-02,-3.7865
2011-09-06,0.0
2011-09-07,4.0303
2011-09-08,-1.9143
2011-09-09,-4.0428
2011-09-12,0.3874
2011-09-13,2.0743
2011-09-14,1.5594999999999999
2011-09-15,-0.4653
2011-09-16,-3.1323
2011-09-19,-3.2819
