ticker,ZDGE US Equity
2016-10-17,-1.3201
2016-10-18,3.3445
2016-10-19,6.4725
2016-10-20,-5.1634
2016-10-21,3.201
2016-10-24,0.0
2016-10-25,-4.9689
2016-10-26,-0.9804
2016-10-27,1.3201
2016-10-28,-2.2801
2016-10-31,-2.6667
2016-11-01,0.3425
2016-11-02,0.0
2016-11-03,0.3413
2016-11-04,0.6803
2016-11-07,0.0
2016-11-08,-0.6757
2016-11-09,-1.0204
2016-11-10,4.1194
2016-11-11,0.6642
2016-11-14,-0.6557
2016-11-15,6.2706
2016-11-16,11.8012
2016-11-17,-0.2778
2016-11-18,1.1142
2016-11-21,4.4077
2016-11-22,-2.3747
2016-11-23,-0.5405
2016-11-25,-2.1739
2016-11-28,0.0
2016-11-29,-0.5556
2016-11-30,0.838
2016-12-01,-0.277
2016-12-02,2.5
2016-12-05,-1.084
2016-12-06,-2.4657999999999998
2016-12-07,2.5281000000000002
2016-12-08,-2.7397
2016-12-09,-6.7606
2016-12-12,1.8127
2016-12-13,-2.9674
2016-12-14,1.5291000000000001
2016-12-15,-2.1084
2016-12-16,-4.6154
2016-12-19,-0.6452
2016-12-20,0.0
2016-12-21,-0.974
2016-12-22,-0.3279
2016-12-23,0.3289
2016-12-27,-0.6557
2016-12-28,0.33
2016-12-29,0.3289
2016-12-30,2.623
2017-01-03,-2.8754
2017-01-04,2.9605
2017-01-05,2.8754
2017-01-06,-2.4845
2017-01-09,-1.2739
2017-01-10,0.6452
2017-01-11,0.3205
2017-01-12,0.639
2017-01-13,1.2698
2017-01-17,1.1599
2017-01-18,-1.1466
2017-01-19,-1.8809
2017-01-20,1.9169
2017-01-23,0.3135
2017-01-24,2.5
2017-01-25,0.0
2017-01-26,0.6098
2017-01-27,-0.9091
2017-01-30,-1.5291000000000001
2017-01-31,2.795
2017-02-01,-2.4169
2017-02-02,0.6192
2017-02-03,3.3846
2017-02-06,0.5952
2017-02-07,2.071
2017-02-08,0.8696
2017-02-09,-0.5747
2017-02-10,1.7341
2017-02-13,-3.125
2017-02-14,1.173
2017-02-15,0.5797
2017-02-16,0.5764
2017-02-17,2.5788
2017-02-21,-0.5587
2017-02-22,-2.809
2017-02-23,0.578
2017-02-24,-0.5747
2017-02-27,2.3121
2017-02-28,-1.9774
2017-03-01,-0.5764
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,-1.4493
2017-03-08,1.4706000000000001
2017-03-09,-2.8986
2017-03-10,2.6866
2017-03-13,-1.1628
2017-03-14,0.5882
2017-03-15,0.5848
2017-03-16,2.0349
2017-03-17,-6.5527
2017-03-20,0.6098
2017-03-21,-2.4242
2017-03-22,-1.2422
2017-03-23,0.0
2017-03-24,-2.2013
2017-03-27,0.3215
2017-03-28,-0.3205
2017-03-29,0.3215
2017-03-30,-0.3205
2017-03-31,-1.2862
2017-04-03,-6.1889
2017-04-04,-6.25
2017-04-05,-1.8519
2017-04-06,5.6604
2017-04-07,-3.5714
2017-04-10,4.0741
2017-04-11,2.1352
2017-04-12,5.5748999999999995
2017-04-13,0.33
2017-04-17,-0.3022
2017-04-18,-0.0268
2017-04-19,0.0041
2017-04-20,-0.0041
2017-04-21,0.9901
2017-04-24,-0.9763
2017-04-25,1.976
2017-04-26,0.9709
2017-04-27,-2.2436
2017-04-28,0.6557
2017-05-01,1.9544000000000001
2017-05-02,-0.9585
2017-05-03,0.0
2017-05-04,0.3226
2017-05-05,-0.3215
2017-05-08,-0.9677
2017-05-09,-0.6515
2017-05-10,-0.4324
2017-05-11,0.0123
2017-05-12,2.3974
2017-05-15,-1.6077
2017-05-16,-0.3268
2017-05-17,-2.623
2017-05-18,0.3367
2017-05-19,2.0134
2017-05-22,0.0
2017-05-23,-1.3158
2017-05-24,1.3333
2017-05-25,-1.3158
2017-05-26,-1.0
2017-05-30,0.3367
2017-05-31,-0.3356
2017-06-01,-6.734
2017-06-02,6.4982
2017-06-05,-5.0847
2017-06-06,-0.7143
2017-06-07,-1.0791
2017-06-08,2.9091
2017-06-09,-2.8269
2017-06-12,-4.7273
2017-06-13,3.4351
2017-06-14,-10.3321
2017-06-15,-0.823
2017-06-16,-7.8838
2017-06-19,2.7027
2017-06-20,-2.193
2017-06-21,-0.8969
2017-06-22,-0.724
2017-06-23,-2.4613
2017-06-26,3.271
2017-06-27,-0.4525
2017-06-28,1.3636
2017-06-29,2.2422
2017-06-30,-3.0702
2017-07-03,-1.81
2017-07-05,-3.6866
2017-07-06,1.9139
2017-07-07,0.939
2017-07-10,-0.9302
2017-07-11,-1.4085
2017-07-12,7.1429
2017-07-13,-6.2178
2017-07-14,0.4692
2017-07-17,0.4717
2017-07-18,3.2864
2017-07-19,-0.4545
2017-07-20,-0.4566
2017-07-21,0.9128
2017-07-24,-4.9957
2017-07-25,0.0
2017-07-26,0.9569
2017-07-27,-2.6066000000000003
2017-07-28,-0.7299
2017-07-31,1.4706000000000001
2017-08-01,-1.9324
2017-08-02,-4.4335
2017-08-03,-3.0928
2017-08-04,-1.0638
2017-08-07,-0.5376
2017-08-08,-5.9459
2017-08-09,-1.7241
2017-08-10,8.7719
2017-08-11,-6.4516
2017-08-14,26.4368
2017-08-15,-9.0909
2017-08-16,-5.0
2017-08-17,-3.1579
2017-08-18,3.8043
2017-08-21,-6.2042
2017-08-22,-2.3165
2017-08-23,0.5714
2017-08-24,-2.267
2017-08-25,6.3892
2017-08-28,0.0
2017-08-29,-4.9235
2017-08-30,-2.2932
2017-08-31,5.8824
2017-09-01,3.8889
2017-09-05,-8.5561
2017-09-06,3.5088
2017-09-07,5.0847
2017-09-08,-5.3763
2017-09-11,2.2727
2017-09-12,2.7778
2017-09-13,0.5405
2017-09-14,2.6828
2017-09-15,17.8072
2017-09-18,-15.1111
2017-09-19,-3.1414
2017-09-20,-2.1622
2017-09-21,4.9724
2017-09-22,0.5263
2017-09-25,0.5236
2017-09-26,1.0417
2017-09-27,-2.0619
2017-09-28,4.7368
2017-09-29,-3.5176
2017-10-02,2.0833
2017-10-03,3.5714
2017-10-04,3.4483
2017-10-05,-5.7143
2017-10-06,6.5657
2017-10-09,-5.2133
2017-10-10,-1.5
2017-10-11,2.0305
2017-10-12,-2.9851
2017-10-13,2.0513
2017-10-16,-0.5025
2017-10-17,1.0101
2017-10-18,-1.5
2017-10-19,9.6447
2017-10-20,-3.2407
2017-10-23,-0.4785
2017-10-24,0.9663
2017-10-25,3.3284000000000002
2017-10-26,3.6866
2017-10-27,8.8889
2017-10-30,9.3878
2017-10-31,8.9552
2017-11-01,0.0
2017-11-02,0.6849
2017-11-03,-1.8707
2017-11-06,-2.9428
2017-11-07,-2.1464
2017-11-08,-14.2336
2017-11-09,9.7872
2017-11-10,6.9767
2017-11-13,-6.8841
2017-11-14,-0.3891
2017-11-15,-2.7344
2017-11-16,8.0321
2017-11-17,2.2305
2017-11-20,-2.1818
2017-11-21,1.8587
2017-11-22,-0.438
2017-11-24,1.5396
2017-11-27,-5.4152000000000005
2017-11-28,0.0038
2017-11-29,7.6295
2017-11-30,4.2553
2017-12-01,-2.3810000000000002
2017-12-04,-0.3484
2017-12-05,-0.6993
2017-12-06,-2.1479
2017-12-07,0.7557
2017-12-08,6.4286
2017-12-11,-9.7315
2017-12-12,5.2045
2017-12-13,-3.5336
2017-12-14,0.7326
2017-12-15,-5.8182
2017-12-18,6.1776
2017-12-19,-0.3636
2017-12-20,0.365
2017-12-21,-1.8182
2017-12-22,3.7037
2017-12-26,-1.0714
2017-12-27,-2.1661
2017-12-28,2.952
2017-12-29,-1.4588
2018-01-02,-1.7932000000000001
2018-01-03,-2.963
2018-01-04,5.7252
2018-01-05,-4.0975
2018-01-08,1.389
2018-01-09,-0.8688
2018-01-10,-6.367
2018-01-11,8.4
2018-01-12,0.0
2018-01-16,2.952
2018-01-17,-2.8638
2018-01-18,5.1622
2018-01-19,8.7719
2018-01-22,-2.9032
2018-01-23,-0.3488
2018-01-24,4.3507
2018-01-25,-4.1534
2018-01-26,2.0
2018-01-29,4.902
2018-01-30,-1.2461
2018-01-31,-4.224
2018-02-01,2.7634
2018-02-02,-2.2436
2018-02-05,-0.3279
2018-02-06,1.3158
2018-02-07,6.4935
2018-02-08,0.3049
2018-02-09,0.0
2018-02-12,3.0395
2018-02-13,-6.4897
2018-02-14,2.8391
2018-02-15,-1.8436
2018-02-16,0.3156
2018-02-20,-0.3115
2018-02-21,0.625
2018-02-22,-1.2422
2018-02-23,2.2013
2018-02-26,3.0769
2018-02-27,-7.7612
2018-02-28,6.7961
2018-03-01,-2.1212
2018-03-02,-0.9288
2018-03-05,2.5
2018-03-06,-3.9634
2018-03-07,4.127
2018-03-08,3.3537
2018-03-09,-0.885
2018-03-12,-2.3810000000000002
2018-03-13,6.8598
2018-03-14,2.7104
2018-03-15,-1.6667
2018-03-16,-1.1299
2018-03-19,5.7143
2018-03-20,-0.8108
2018-03-21,-1.9074
2018-03-22,-1.1111
2018-03-23,2.809
2018-03-26,-1.9125999999999999
2018-03-27,-13.649000000000001
2018-03-28,3.2258
2018-03-29,0.0
2018-04-02,-2.8125
2018-04-03,1.9293
2018-04-04,0.6309
2018-04-05,-0.3135
2018-04-06,0.6824
2018-04-09,-2.2394
2018-04-10,0.0
2018-04-11,-1.5974
2018-04-12,-1.6234
2018-04-13,-2.3102
2018-04-16,3.0405
2018-04-17,2.2951
2018-04-18,-1.2821
2018-04-19,10.0649
2018-04-20,2.6549
2018-04-23,9.8563
2018-04-24,2.0141
2018-04-25,4.6026
2018-04-26,3.444
2018-04-27,0.7109
2018-04-30,-0.4706
2018-05-01,-1.8913
2018-05-02,-1.6843
2018-05-03,3.593
2018-05-04,-0.8683
2018-05-07,0.2387
2018-05-08,-0.2381
2018-05-09,-1.6705999999999999
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,-2.6699
2018-05-15,1.0025
2018-05-16,0.7358
2018-05-17,0.9804
2018-05-18,0.7282
2018-05-21,1.6867
2018-05-22,0.4739
2018-05-23,0.7075
2018-05-24,0.0
2018-05-25,-0.9368
2018-05-29,-7.8014
2018-05-30,-1.2821
2018-05-31,1.2987
2018-06-01,-1.2821
2018-06-04,-3.8961
2018-06-05,0.2703
2018-06-06,0.0
2018-06-07,-1.8895
2018-06-08,-0.5467
2018-06-11,2.2099
2018-06-12,5.4054
2018-06-13,7.4359
2018-06-14,-7.6372
2018-06-15,-6.2016
2018-06-18,1.6529
2018-06-19,0.271
2018-06-20,-3.5135
2018-06-21,0.5602
2018-06-22,6.9638
2018-06-25,-9.8958
2018-06-26,0.578
2018-06-27,1.7241
2018-06-28,-0.8475
2018-06-29,7.1225
2018-07-02,3.4681
2018-07-03,1.2749
2018-07-05,1.0152
2018-07-06,-1.005
2018-07-09,0.5076
2018-07-10,-2.0202
2018-07-11,2.8350999999999997
2018-07-12,-0.7519
2018-07-13,-1.5152
2018-07-16,-2.5641
2018-07-17,-19.7368
2018-07-18,10.7377
2018-07-19,-0.2221
2018-07-20,-6.2315
2018-07-23,2.8481
2018-07-24,-0.6154
2018-07-25,-2.4768
2018-07-26,-4.4444
2018-07-27,-0.9967
2018-07-30,-0.6007
2018-07-31,0.2667
2018-08-01,-7.2088
2018-08-02,0.2867
2018-08-03,-0.6621
2018-08-06,-12.8501
2018-08-07,-3.8743
2018-08-08,6.1304
2018-08-09,4.4654
2018-08-10,3.9215999999999998
2018-08-13,-0.6792
2018-08-14,0.304
2018-08-15,1.1364
2018-08-16,-1.1236
2018-08-17,-1.8939
2018-08-20,-1.5444
2018-08-21,12.549
2018-08-22,-2.439
2018-08-23,-1.9106999999999998
2018-08-24,-1.329
2018-08-27,0.0
2018-08-28,-0.369
2018-08-29,3.7037
2018-08-30,1.5356999999999998
2018-08-31,3.0601
2018-09-04,-4.0956
2018-09-05,-0.7117
2018-09-06,-2.8674
2018-09-07,-4.059
2018-09-10,-3.0769
2018-09-11,-7.5397
2018-09-12,11.1588
2018-09-13,-6.5637
2018-09-14,0.0
2018-09-17,-9.5041
2018-09-18,-3.1644
2018-09-19,3.2678
2018-09-20,-5.0228
2018-09-21,-1.9231
2018-09-24,0.4902
2018-09-25,2.439
2018-09-26,-3.8095
2018-09-27,-0.9851
2018-09-28,-0.505
2018-10-01,3.0151
2018-10-02,-3.9024
2018-10-03,-0.5076
2018-10-04,-3.5714
2018-10-05,0.0
2018-10-08,4.2328
2018-10-09,-5.0761
2018-10-10,5.3476
2018-10-11,2.5381
2018-10-12,-1.9802
2018-10-15,-2.5253
2018-10-16,-5.6995000000000005
2018-10-17,-2.7473
2018-10-18,-1.1356
2018-10-19,-1.1372
2018-10-22,1.7341
2018-10-23,-1.7045
2018-10-24,4.0462
2018-10-25,-7.2222
2018-10-26,5.9879999999999995
2018-10-29,3.9548
2018-10-30,0.5435
2018-10-31,4.8649000000000004
2018-11-01,-3.4072
2018-11-02,-4.4773
2018-11-05,0.5587
2018-11-06,-4.4444
2018-11-07,9.8837
2018-11-08,-8.4656
2018-11-09,4.0462
2018-11-12,10.5556
2018-11-13,-11.0553
2018-11-15,1.6949
2018-11-16,13.25
2018-11-19,-1.3981
2018-11-20,25.0
2018-11-21,11.4428
2018-11-23,-1.4214
2018-11-26,4.3403
2018-11-27,0.6944
2018-11-28,7.2414
2018-11-29,7.074
2018-11-30,6.6066
2018-12-03,1.9718
2018-12-04,-1.9337
2018-12-06,-11.2676
2018-12-07,1.9048
2018-12-10,-1.8692
2018-12-11,1.1397
2018-12-12,-17.7626
2018-12-13,-9.1603
2018-12-14,2.1008
2018-12-17,-9.465
2018-12-18,3.6364
2018-12-19,8.7719
2018-12-20,12.5
2018-12-21,-2.1505
2018-12-24,-4.7619
2018-12-26,-1.1538
2018-12-27,-1.1673
2018-12-28,-4.7244
2018-12-31,1.157
2019-01-02,13.9706
2019-01-03,-22.9391
2019-01-04,11.507
2019-01-07,-4.0627
2019-01-08,8.6957
2019-01-09,2.0
2019-01-10,3.9215999999999998
2019-01-11,-9.0566
2019-01-14,7.8838
2019-01-15,-3.0769
2019-01-16,-9.127
2019-01-17,-0.8734
2019-01-18,4.8458
2019-01-22,-6.3025
2019-01-23,4.9327
2019-01-24,-4.2735
2019-01-25,8.1473
2019-01-28,-9.5975
2019-01-29,-9.589
2019-01-30,-1.5152
2019-01-31,5.641
2019-02-01,-9.7087
2019-02-04,2.6882
2019-02-05,-3.1414
2019-02-06,4.8649000000000004
2019-02-07,-5.7113
2019-02-08,0.5904
2019-02-11,-4.8913
2019-02-12,7.4286
2019-02-13,-1.5957
2019-02-14,-8.1081
2019-02-15,16.4706
2019-02-19,7.904
2019-02-20,-4.0487
2019-02-21,-8.1756
2019-02-22,5.7692
2019-02-25,-5.5751
2019-02-26,9.0426
2019-02-27,-0.9756
2019-02-28,-0.4926
2019-03-01,-3.4653
2019-03-04,0.5128
2019-03-05,-0.5102
2019-03-06,2.5641
2019-03-07,-1.0
2019-03-08,-4.5455
2019-03-11,-9.5238
2019-03-12,2.3392
2019-03-13,8.5714
2019-03-14,5.2632
2019-03-15,-9.775
2019-03-18,10.834
2019-03-19,-6.5
2019-03-20,1.7112
2019-03-21,-1.1567
2019-03-22,-6.4468
2019-03-25,0.0
2019-03-26,3.4796
2019-03-27,1.6484
2019-03-28,-1.8919000000000001
2019-03-29,-1.9284
2019-04-01,1.6854
2019-04-02,5.5249
2019-04-03,-2.7173
2019-04-04,0.0915
2019-04-05,0.0108
2019-04-08,-5.914
2019-04-09,9.1429
2019-04-10,0.0
2019-04-11,-6.8063
2019-04-12,1.1236
2019-04-15,21.6667
2019-04-16,3.5936
2019-04-17,1.3796
2019-04-18,-10.4304
2019-04-22,1.9367999999999999
2019-04-23,-4.7619
2019-04-24,-3.75
2019-04-25,3.3766
2019-04-26,3.0151
2019-04-29,4.878
2019-04-30,-3.0233
2019-05-01,0.7194
2019-05-02,1.3618999999999999
2019-05-03,5.2335
2019-05-06,-3.125
2019-05-07,1.3825
2019-05-08,6.8182
2019-05-10,-2.5532
2019-05-13,2.6201
2019-05-14,0.0
2019-05-15,-8.0851
2019-05-16,-0.463
2019-05-17,-0.9302
2019-05-20,5.1643
2019-05-21,-0.5089
2019-05-22,-6.8339
2019-05-23,13.1821
2019-05-24,-4.6809
2019-05-28,2.6786
2019-05-29,-8.6957
2019-05-30,8.5429
2019-05-31,-5.2382
2019-06-03,6.4815
2019-06-04,-9.5652
2019-06-07,-0.3606
2019-06-10,-3.4981999999999998
2019-06-11,0.825
2019-06-12,-5.2814
2019-06-13,-5.7592
2019-06-14,-0.2778
2019-06-17,2.3343
2019-06-18,-2.0088
2019-06-19,-14.4444
2019-06-20,7.7922
2019-06-21,-7.8313
2019-06-24,9.8039
2019-06-25,3.5714
2019-06-26,-3.4483
2019-06-27,-1.7856999999999998
2019-06-28,0.0
2019-07-01,5.4545
2019-07-02,-5.1724
2019-07-03,-6.6667
2019-07-05,18.8312
2019-07-08,-6.0109
2019-07-09,-3.4884
2019-07-10,-6.6265
2019-07-11,2.5806
2019-07-12,-1.8868
2019-07-15,3.2051
2019-07-16,-4.3478
2019-07-17,2.5974
2019-07-18,1.2658
2019-07-19,0.0
2019-07-22,1.25
2019-07-23,-3.7037
2019-07-24,8.0256
2019-07-25,-0.3086
2019-07-26,-1.7856999999999998
2019-07-29,3.0303
2019-07-30,10.0
2019-07-31,-13.9037
2019-08-01,3.1056
2019-08-02,1.8072
2019-08-05,-2.3669000000000002
2019-08-06,-2.0727
2019-08-07,2.1166
2019-08-08,-3.6364
2019-08-09,-1.2579
2019-08-12,0.6369
2019-08-13,6.962
2019-08-14,-5.9467
2019-08-15,-6.2598
2019-08-16,3.3557
2019-08-19,2.5974
2019-08-20,-1.8987
2019-08-21,1.9355
2019-08-22,-8.2278
2019-08-23,6.9655000000000005
2019-08-26,2.5145
2019-08-27,5.6604
2019-08-28,-8.3333
2019-08-29,3.2468
2019-08-30,0.6289
2019-09-03,-3.125
2019-09-04,6.4516
2019-09-05,-0.6061
2019-09-06,-1.9512
2019-09-09,-3.607
2019-09-10,5.8065
2019-09-11,0.0
2019-09-12,-6.7073
2019-09-13,6.5359
2019-09-16,0.0
2019-09-18,-3.0675
2019-09-19,3.7975
2019-09-20,1.2195
2019-09-23,-2.4096
2019-09-24,0.6173
2019-09-25,-3.0675
2019-09-26,13.2911
2019-09-27,-9.4972
2019-09-30,3.0864
2019-10-01,8.982
2019-10-02,2.1703
2019-10-04,-0.242
2019-10-07,-1.3477000000000001
2019-10-08,0.082
2019-10-09,2.1021
2019-10-10,-15.508
2019-10-11,1.2658
2019-10-14,-3.75
2019-10-15,2.5974
2019-10-16,3.1646
2019-10-17,-3.8282
2019-10-18,4.2996
2019-10-21,0.9174
2019-10-22,7.8788
2019-10-23,-0.3539
2019-10-24,-0.2086
2019-10-25,-3.9548
2019-10-28,3.2
2019-10-29,-3.1008
2019-10-30,14.1176
2019-10-31,-9.2732
2019-11-01,17.0388
2019-11-04,0.9709
2019-11-05,-0.4808
2019-11-06,-5.0725
2019-11-07,-8.3206
2019-11-08,4.8904
2019-11-11,-4.3501
2019-11-12,-3.6572
2019-11-13,-5.2375
2019-11-14,4.5391
2019-11-15,-4.9275
2019-11-18,-11.5915
2019-11-19,4.2486
2019-11-20,13.7942
2019-11-21,1.686
2019-11-22,16.0663
2019-11-25,-6.4039
2019-11-26,-2.6316
2019-11-27,-21.6216
2019-11-29,19.6621
2019-12-02,-4.3283
2019-12-03,3.012
2019-12-04,-4.6784
2019-12-05,-3.0675
2019-12-06,10.5696
2019-12-09,-11.2765
2019-12-10,3.7677
2019-12-11,-0.5223
2019-12-12,0.0
2019-12-13,2.5
2019-12-16,2.8659
2019-12-17,-3.9715
2019-12-18,4.8025
2019-12-19,-5.1714
2019-12-20,-3.7267
2019-12-23,2.5806
2019-12-24,0.0
2019-12-26,-2.5157
2019-12-27,2.5806
2019-12-30,-3.1447
2019-12-31,0.0
2020-01-02,-0.6494
2020-01-03,-1.3072
2020-01-06,2.649
2020-01-07,1.4839
2020-01-08,-0.1907
2020-01-09,0.0
2020-01-10,1.9108
2020-01-13,0.0
2020-01-14,-0.625
2020-01-15,-1.2579
2020-01-16,-0.6369
2020-01-17,0.641
2020-01-21,-3.1847
2020-01-22,7.2368
2020-01-23,-0.6135
2020-01-24,1.4259
2020-01-27,-0.7973
2020-01-28,3.1718
2020-01-29,-1.2428
2020-01-30,-0.6021
2020-01-31,2.9804
2020-02-03,-1.7647
2020-02-04,-2.9341
2020-02-05,-1.9123999999999999
2020-02-06,-1.2579
2020-02-07,-0.6369
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,-3.8462
2020-02-13,-3.3333
2020-02-14,3.4483
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,-2.0
2020-02-21,0.6803
2020-02-24,0.6757
2020-02-25,0.0
2020-02-26,0.6711
2020-02-27,-6.6667
2020-02-28,3.7143
2020-03-02,1.9284
2020-03-03,-1.9595
2020-03-04,7.5121
2020-03-05,-7.0513
2020-03-06,-7.5862
2020-03-09,-17.9104
2020-03-10,4.5455
2020-03-11,-6.9565
2020-03-12,-26.1682
2020-03-13,46.8354
2020-03-16,-25.0
2020-03-17,12.6437
2020-03-18,-13.2653
2020-03-19,-5.8824
2020-03-20,5.2562
2020-03-23,-0.481
2020-03-24,-0.9547
2020-03-25,2.4096
2020-03-26,17.1059
2020-03-27,-19.57
2020-03-30,12.4157
2020-03-31,-2.2222
2020-04-01,12.5
2020-04-02,-14.1414
2020-04-03,-4.7059
2020-04-06,2.4691
2020-04-07,10.8554
2020-04-08,8.6838
2020-04-09,-7.58
2020-04-13,4.9556000000000004
2020-04-14,20.5876
2020-04-15,3.4453
2020-04-16,-3.719
2020-04-17,-3.0558
2020-04-20,0.0531
2020-04-21,-4.4248
2020-04-22,20.3704
2020-04-23,-10.3308
2020-04-24,-2.2047
2020-04-27,0.0
2020-04-29,2.8947000000000003
2020-04-30,-4.5183
2020-05-01,2.6786
2020-05-04,-0.8696
2020-05-05,-22.3509
2020-05-06,1.9544000000000001
2020-05-07,9.6953
2020-05-08,-3.0303
2020-05-11,-1.5729
2020-05-12,10.0646
2020-05-13,-1.9231
2020-05-14,1.9607999999999999
2020-05-15,-1.9231
2020-05-18,3.9215999999999998
2020-05-20,15.0943
2020-05-21,0.8197
2020-05-22,-10.5691
2020-05-26,3.6364
2020-05-27,5.2895
2020-05-28,-7.5231
2020-05-29,0.0
2020-06-01,-0.9009
2020-06-02,-3.6364
2020-06-03,1.8868
2020-06-04,4.6296
2020-06-05,-1.7699
2020-06-08,6.3063
2020-06-09,0.8475
2020-06-10,4.1933
2020-06-11,4.0406
2020-06-12,-10.8527
2020-06-15,5.2174
2020-06-16,0.4132
2020-06-17,-1.2346
2020-06-18,14.1667
2020-06-19,-9.4891
2020-06-22,-1.6129
2020-06-23,0.8197
2020-06-24,0.0
2020-06-25,17.8862
2020-06-26,-8.2759
2020-06-29,0.0
2020-06-30,11.2782
2020-07-01,0.0
2020-07-02,2.7027
2020-07-06,-1.3092
2020-07-07,-0.0067
2020-07-08,-0.6667
2020-07-09,-4.698
2020-07-10,4.9296
2020-07-13,6.7114
2020-07-14,4.4025
2020-07-15,-6.6325
2020-07-16,0.6517
2020-07-17,-1.2821
2020-07-20,-5.1948
2020-07-21,3.7671
2020-07-22,-4.2904
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,-0.6897
2020-07-29,-0.6944
2020-07-30,4.1958
2020-07-31,-6.7114
