ticker,ORMTQ US Equity
2007-05-16,-2.0
2007-05-17,1.0204
2007-05-18,1.0101
2007-05-21,0.0
2007-05-22,-2.0
2007-05-23,0.0
2007-05-24,2.0408
2007-05-25,0.0
2007-05-30,-1.0
2007-05-31,1.0101
2007-06-01,-1.0
2007-06-04,-1.0101
2007-06-05,-2.0408
2007-06-07,3.125
2007-06-08,-3.2323
2007-06-12,0.2088
2007-06-14,0.0
2007-06-15,1.0417
2007-06-18,1.0309
2007-06-20,-0.2041
2007-06-22,0.2045
2007-06-26,-3.0612
2007-06-28,-2.1053
2007-07-02,-0.4301
2007-07-03,-0.6479
2007-07-05,3.0435
2007-07-06,3.7975
2007-07-09,5.2846
2007-07-10,2.3166
2007-07-11,-1.6981000000000002
2007-07-12,8.4453
2007-07-13,6.9027
2007-07-16,0.9934
2007-07-17,2.459
2007-07-18,3.2
2007-07-19,-3.876
2007-07-24,0.0
2007-07-25,-0.8065
2007-07-26,-2.439
2007-07-27,-6.6667
2007-07-30,3.5714
2007-07-31,1.0345
2007-08-01,0.0
2007-08-03,-1.8771
2007-08-06,-7.7913
2007-08-07,1.6598000000000002
2007-08-08,1.1132
2007-08-09,-2.7523
2007-08-10,-3.7736
2007-08-13,0.0
2007-08-14,-7.8431
2007-08-15,-5.1064
2007-08-16,-5.8296
2007-08-17,0.0
2007-08-21,-5.9524
2007-08-22,5.0633
2007-08-23,6.0241
2007-08-24,-2.2727
2007-08-27,-2.3256
2007-08-29,1.1905000000000001
2007-08-30,-5.8824
2007-08-31,6.25
2007-09-06,-1.1764999999999999
2007-09-10,-2.3810000000000002
2007-09-11,-2.439
2007-09-12,-3.75
2007-09-13,3.8961
2007-09-14,-3.75
2007-09-17,-1.2987
2007-09-18,0.0
2007-09-19,0.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,-2.3158
2007-09-26,-0.3233
2007-09-27,-1.3514
2007-09-28,4.1096
2007-10-02,0.5263
2007-10-03,-0.5236
2007-10-05,0.0
2007-10-09,-5.0
2007-10-11,-5.8172
2007-10-12,-5.8824
2007-10-15,1.5625
2007-10-16,-6.1538
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,-1.6393
2007-10-24,0.0
2007-10-26,1.6667
2007-10-30,4.918
2007-10-31,11.5625
2007-11-01,-1.9607999999999999
2007-11-02,-20.0
2007-11-05,-3.5714
2007-11-06,-5.5556
2007-11-07,-9.8039
2007-11-09,-2.1739
2007-11-12,-4.4444
2007-11-16,-2.3256
2007-11-26,0.0
2007-11-28,0.0
2007-11-30,0.0
2007-12-03,-2.3810000000000002
2007-12-04,-7.3171
2007-12-06,0.0
2007-12-13,-10.526299999999999
2007-12-19,-44.1176
2007-12-20,-42.1053
2007-12-21,-16.3636
2007-12-24,1.7391
2007-12-26,8.9744
2007-12-27,-1.9607999999999999
2007-12-28,-2.0
2007-12-31,1.2245
2008-01-02,-0.8065
2008-01-03,-2.439
2008-01-04,-2.0833
2008-01-07,-14.8936
2008-01-08,12.5
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,-0.4444
2008-01-14,-1.3393
2008-01-15,0.0
2008-01-22,-1.3575
2008-01-28,-8.2569
2008-01-29,-10.0
2008-01-30,19.4444
2008-01-31,65.1163
2008-02-01,5.6338
2008-02-04,4.0
2008-02-05,-21.7949
2008-02-06,-8.1967
2008-02-07,28.5714
2008-02-08,13.8889
2008-02-11,4.878
2008-02-12,-3.4884
2008-02-13,-3.6145
2008-02-14,3.75
2008-02-15,-2.4096
2008-02-19,16.0494
2008-02-20,-2.1277
2008-02-21,3.2609
2008-02-22,-3.7895
2008-02-25,0.6565
2008-02-26,3.2609
2008-02-27,10.526299999999999
2008-02-28,20.0
2008-02-29,15.0794
2008-03-03,3.4483
2008-03-04,-2.6667
2008-03-05,16.4384
2008-03-06,-8.8235
2008-03-07,3.2258
2008-03-10,0.0
2008-03-11,-0.625
2008-03-12,-4.4025
2008-03-13,-1.3158
2008-03-14,3.3333
2008-03-19,0.0
2008-03-20,-8.3871
2008-03-24,3.5211
2008-03-25,0.0
2008-03-26,-14.966
2008-03-27,-4.0
2008-03-31,8.3333
2008-04-01,0.0
2008-04-02,-0.3077
2008-04-03,0.0
2008-04-07,-0.463
2008-04-08,-2.3256
2008-04-09,-4.7619
2008-04-10,-1.6667
2008-04-11,-1.6949
2008-04-14,-5.1724
2008-04-15,-2.7273
2008-04-16,-20.5607
2008-04-17,11.7647
2008-04-18,9.473700000000001
2008-04-21,0.1923
2008-04-22,-0.1919
2008-04-23,0.0
2008-04-24,0.9615
2008-04-25,6.6667
2008-04-28,6.25
2008-04-29,5.042
2008-04-30,-1.6
2008-05-01,-0.813
2008-05-02,-0.1639
2008-05-05,4.2693
2008-05-06,3.1496
2008-05-07,-1.5267
2008-05-08,0.7752
2008-05-09,-3.8462
2008-05-12,17.6
2008-05-13,4.7619
2008-05-14,-5.1948
2008-05-15,-1.3699
2008-05-16,2.0833
2008-05-19,2.0408
2008-05-20,0.6667
2008-05-21,-1.3245
2008-05-22,3.3557
2008-05-27,-1.9481000000000002
2008-05-28,-0.6623
2008-05-29,-1.3333
2008-05-30,2.8378
2008-06-02,0.5256
2008-06-03,-1.3072
2008-06-04,3.9735
2008-06-05,-3.1847
2008-06-06,-0.5263
2008-06-09,1.8519
2008-06-10,1.9481000000000002
2008-06-11,-1.2739
2008-06-12,0.0
2008-06-13,-0.6452
2008-06-17,2.5974
2008-06-18,2.5316
2008-06-19,-0.6173
2008-06-20,-3.1056
2008-06-23,0.0
2008-06-24,-0.641
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,1.2903
2008-06-30,1.2739
2008-07-01,-0.6289
2008-07-02,-1.8987
2008-07-03,-1.2903
2008-07-07,4.4444
2008-07-08,-1.3767
2008-07-10,2.1574
2008-07-11,0.6211
2008-07-14,4.321
2008-07-15,-5.3254
2008-07-16,0.0
2008-07-17,0.0
2008-07-22,-0.625
2008-07-23,-1.8868
2008-07-24,0.0
2008-07-25,2.5641
2008-07-28,1.25
2008-07-29,-3.7037
2008-07-30,2.5641
2008-07-31,6.25
2008-08-01,-5.8824
2008-08-04,0.0
2008-08-05,-11.875
2008-08-06,0.7092
2008-08-07,-14.0845
2008-08-08,4.0984
2008-08-11,-3.9370000000000003
2008-08-18,0.8197
2008-08-19,-0.813
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,-1.6393
2008-08-25,-11.6667
2008-08-27,4.717
2008-08-28,9.9099
2008-08-29,4.0984
2008-09-04,-3.9370000000000003
2008-09-05,0.0
2008-09-09,-4.0984
2008-09-10,11.1111
2008-09-11,-3.8462
2008-09-12,0.0
2008-09-15,-4.8
2008-09-16,-20.1681
2008-09-17,-5.2632
2008-09-18,-11.1111
2008-09-19,55.0
2008-09-22,-1.6129
2008-09-24,-1.6393
2008-09-25,-16.6667
2008-09-26,5.0
2008-09-29,-4.7619
2008-09-30,20.0
2008-10-02,-33.3333
2008-10-03,35.0
2008-10-06,-25.0
2008-10-08,-20.9877
2008-10-10,1.5625
2008-10-13,0.6154
2008-10-14,-8.2569
2008-10-15,0.0
2008-10-17,-41.6667
2008-10-20,28.5714
2008-10-22,-4.4444
2008-10-23,-25.5814
2008-10-24,-15.625
2008-10-30,29.6296
2008-10-31,0.0
2008-11-03,0.0
2008-11-04,-6.2857
2008-11-05,0.6098
2008-11-06,-3.0303
2008-11-07,-25.0
2008-11-10,8.3333
2008-11-11,6.1538
2008-11-12,1.4493
2008-11-13,-3.5714
2008-11-14,-7.4074
2008-11-17,20.0
2008-11-18,0.0
2008-11-19,6.6667
2008-11-20,-18.75
2008-11-21,0.0
2008-11-24,7.6923
2008-11-26,-4.2857
2008-11-28,0.0
2008-12-01,-10.4478
2008-12-02,-14.1667
2008-12-03,1.9417
2008-12-04,-23.8095
2008-12-05,6.25
2008-12-08,35.2941
2008-12-10,21.7391
2008-12-12,7.1429
2008-12-15,-3.3333
2008-12-16,0.0
2008-12-18,-31.0345
2008-12-19,10.0
2008-12-23,-31.8182
2008-12-24,-13.3333
2008-12-26,69.2308
2008-12-29,-9.0909
2008-12-30,-49.0
2008-12-31,66.6667
2009-01-02,1.1764999999999999
2009-01-05,4.6512
2009-01-06,8.8889
2009-01-07,-33.6735
2009-01-08,15.3846
2009-01-14,12.0
2009-01-20,-4.7619
2009-01-21,6.25
2009-01-27,-29.4118
2009-01-28,-16.6667
2009-01-29,-18.0
2009-01-30,-14.6341
2009-02-02,-14.2857
2009-02-04,33.3333
2009-02-05,-25.0
2009-02-09,63.3333
2009-02-10,-18.3673
2009-02-11,12.5
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,-11.1111
2009-02-20,0.0
2009-02-23,-17.5
2009-02-25,-6.0606
2009-02-26,-3.2258
2009-02-27,16.6667
2009-03-03,14.2857
2009-03-05,0.0
2009-03-12,0.0
2009-03-18,0.0
2009-03-19,-7.5
2009-03-25,8.1081
2009-03-30,-15.0
2009-03-31,-17.647100000000002
2009-04-02,0.0
2009-04-07,21.4286
2009-04-08,-17.647100000000002
2009-04-14,7.1429
2009-04-15,0.0
2009-04-17,-6.6667
2009-04-20,-14.2857
2009-04-23,-16.6667
2009-05-05,75.0
2009-05-06,0.0
2009-05-07,-2.8571
2009-05-08,0.0
2009-05-11,26.4706
2009-05-12,-13.9535
2009-05-13,37.8378
2009-05-15,1.9607999999999999
2009-05-20,-3.8462
2009-05-26,-40.0
2009-05-27,16.6667
2009-05-28,28.5714
2009-05-29,-33.3333
2009-06-01,0.0
2009-06-05,0.0
2009-06-08,33.3333
2009-06-09,-25.0
2009-06-10,16.6667
2009-06-11,15.7143
2009-06-12,12.3457
2009-06-17,-1.0989
2009-06-23,0.0
2009-06-24,0.0
2009-06-29,-1.1111
2009-06-30,-1.1236
2009-07-01,13.6364
2009-07-07,-30.0
2009-07-13,0.0
2009-07-15,85.7143
2009-07-16,-23.0769
2009-07-21,-20.0
2009-07-27,12.5
2009-07-28,0.0
2009-07-30,-33.3333
2009-08-04,66.6667
2009-08-05,-40.0
2009-08-07,66.6667
2009-08-10,0.0
2009-08-13,20.0
2009-08-17,0.0
2009-08-20,8.3333
2009-08-24,53.8462
2009-08-25,0.0
2009-08-26,-1.0
2009-08-28,1.0101
2009-08-31,0.0
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-10,-1.0
2009-09-14,-9.0909
2009-09-22,10.0
2009-09-24,0.0
2009-09-25,6.0606
2009-09-28,0.0
2009-09-29,19.0476
2009-09-30,0.0
2009-10-02,4.0
2009-10-09,15.3846
2009-10-12,-10.0
2009-10-13,0.0
2009-10-16,5.1852
2009-10-20,2.1127
2009-10-21,-10.3448
2009-10-22,7.6923
2009-10-23,-7.1429
2009-10-26,0.0
2009-10-29,-8.461500000000001
2009-10-30,0.0
2009-11-03,-15.1261
2009-11-05,-20.7921
2009-11-06,0.0
2009-11-10,0.0
2009-11-12,26.25
2009-11-13,43.5644
2009-11-17,-3.4483
2009-11-18,-10.7143
2009-11-19,4.0
2009-11-20,11.538499999999999
2009-11-24,-18.6207
2009-11-25,5.9322
2009-11-30,34.4
2009-12-01,4.1667
2009-12-03,0.0
2009-12-11,-14.2857
2009-12-14,16.6667
2009-12-16,11.4286
2009-12-17,2.5641
2009-12-18,-2.5
2009-12-28,-7.6923
2009-12-29,33.3333
2009-12-30,-16.6667
2009-12-31,7.5
2010-01-04,9.3023
2010-01-05,-2.1277
2010-01-06,8.6957
2010-01-08,8.0
2010-01-11,7.4074
2010-01-12,-3.4483
2010-01-13,7.1429
2010-01-14,0.0
2010-01-19,-3.3333
2010-01-25,6.8966
2010-01-26,27.4194
2010-01-27,-1.2658
2010-01-28,-2.5641
2010-01-29,-7.8947
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,2.8571
2010-02-04,0.0
2010-02-09,-25.0
2010-02-16,-7.4074
2010-02-19,40.0
2010-02-22,-2.8571
2010-02-24,-4.4118
2010-02-26,0.0
2010-03-02,4.6154
2010-03-03,-25.0
2010-03-11,27.451
2010-03-12,1.5385
2010-03-15,-9.0909
2010-03-16,11.6667
2010-03-19,1.4925
2010-03-22,0.0
2010-03-25,-2.9412000000000003
2010-03-26,-1.5152
2010-03-30,4.6154
2010-03-31,5.8824
2010-04-01,5.5556
2010-04-05,2.6316
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,-3.8462
2010-04-09,4.0
2010-04-12,0.0
2010-04-13,8.9744
2010-04-14,17.647100000000002
2010-04-15,-3.0
2010-04-19,0.0
2010-04-20,1.0309
2010-04-21,-1.0204
2010-04-22,-2.0619
2010-04-23,0.0
2010-04-27,0.0
2010-04-29,-15.7895
2010-04-30,12.5
2010-05-03,0.0
2010-05-07,-11.1111
2010-05-10,0.0
2010-05-11,0.0
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,12.5
2010-05-19,0.0
2010-05-20,-16.6667
2010-05-21,6.6667
2010-05-24,0.0
2010-05-25,-23.75
2010-05-27,14.7541
2010-05-28,0.0
2010-06-02,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,-2.8571
2010-06-15,0.0
2010-06-18,-10.2941
2010-06-21,0.0
2010-06-24,-1.3115
2010-06-30,4.6512
2010-07-01,1.5873
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-09,-2.5
2010-07-13,4.1667
2010-07-14,0.0
2010-07-19,-7.6923
2010-07-22,0.0
2010-07-26,-5.0
2010-07-27,-12.2807
2010-07-28,20.0
2010-07-29,0.0
2010-07-30,-3.3333
2010-08-02,3.4483
2010-08-03,0.0
2010-08-04,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-11,-5.0
2010-08-17,5.2632
2010-08-20,-3.3333
2010-08-23,1.7241
2010-08-24,-1.6949
2010-08-25,-8.6207
2010-08-26,5.6604
2010-08-27,0.0
2010-08-31,-5.3571
2010-09-08,7.5472
2010-09-09,-1.7544
2010-09-10,-10.7143
2010-09-13,6.0
2010-09-14,-5.6604
2010-09-15,6.0
2010-09-16,0.0
2010-09-20,0.0
2010-09-22,-5.6604
2010-09-23,6.0
2010-09-24,-3.3962
2010-09-28,3.5156
2010-09-29,-1.8868
2010-09-30,0.0
2010-10-05,-1.9231
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,1.9607999999999999
2010-10-13,-1.9231
2010-10-14,0.7843
2010-10-15,7.0039
2010-10-18,0.0
2010-10-20,3.6364
2010-10-25,10.1754
2010-10-26,3.5032
2010-10-27,0.0
2010-10-28,-7.6923
2010-11-01,-5.0
2010-11-04,7.0175
2010-11-05,3.2787
2010-11-08,3.1746
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,10.461500000000001
2010-11-15,14.2061
2010-11-16,-9.7561
2010-11-17,0.0
2010-11-18,-13.5135
2010-11-22,15.625
2010-11-23,-0.5405
2010-11-24,19.5652
2010-11-26,0.0
2010-11-29,2.0455
2010-11-30,-0.2227
2010-12-01,0.6696
2010-12-02,5.3215
2010-12-03,1.0526
2010-12-06,2.0833
2010-12-07,0.0
2010-12-08,2.0408
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,5.0
2010-12-14,-1.1429
2010-12-15,2.1195
2010-12-16,1.8868
2010-12-17,0.9259
2010-12-20,-2.7523
2010-12-21,1.8868
2010-12-23,0.0
2010-12-27,-1.6667
2010-12-28,-1.1299
2010-12-29,7.619
2010-12-30,-0.885
2010-12-31,0.0
2011-01-03,1.7856999999999998
2011-01-04,1.7544
2011-01-05,-0.8621
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,-3.4783
2011-01-11,3.6036
2011-01-12,0.8696
2011-01-13,-0.1724
2011-01-18,3.6269
2011-01-19,-5.0
2011-01-21,0.8772
2011-01-24,-1.7391
2011-01-25,1.7699
2011-01-26,4.3478
2011-01-31,-0.8333
2011-02-01,1.6806999999999999
2011-02-02,0.6612
2011-02-03,0.1642
2011-02-04,-0.8197
2011-02-07,0.0
2011-02-08,1.6529
2011-02-09,-3.252
2011-02-10,-0.8403
2011-02-14,-0.8475
2011-02-15,0.0
2011-02-17,0.0
2011-02-18,-0.8547
2011-02-22,0.0
2011-02-23,-1.7241
2011-02-24,-1.7544
2011-02-25,-1.7856999999999998
2011-02-28,-0.9091
2011-03-01,-1.8349
2011-03-02,2.8037
2011-03-03,-1.8182
2011-03-04,0.0
2011-03-07,-0.9259
2011-03-08,-0.9346
2011-03-10,-2.8302
2011-03-11,1.9417
2011-03-14,-4.7619
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,-1.0
2011-03-22,1.0101
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,5.0
2011-04-05,-2.8571
2011-04-06,-4.902
2011-04-07,7.2165
2011-04-08,-1.9231
2011-04-11,-1.9607999999999999
2011-04-12,0.0
2011-04-14,5.0
2011-04-15,0.9524
2011-04-18,0.0
2011-04-19,-2.8302
2011-04-20,19.4175
2011-04-21,1.626
2011-04-25,7.2
2011-04-26,1.4925
2011-04-27,6.6176
2011-04-28,0.0
2011-04-29,1.3793
2011-05-02,1.3605
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-7.3826
2011-05-06,1.4493
2011-05-09,3.5714
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,-0.6897
2011-05-13,-1.5278
2011-05-16,-2.6798
2011-05-17,-2.1739
2011-05-18,-0.7407
2011-05-23,2.9851
2011-05-24,2.1739
2011-05-25,1.7021
2011-05-26,-3.0683
2011-05-27,2.1583
2011-05-31,-1.4085
2011-06-01,0.0
2011-06-02,0.0
2011-06-06,-0.7143
2011-06-08,0.5755
2011-06-09,-5.0072
2011-06-10,5.2711
2011-06-13,-5.5794
2011-06-16,0.0
2011-06-17,5.9091000000000005
2011-06-28,-1.2876
2011-06-29,1.3043
2011-06-30,0.1431
2011-07-06,-3.5714
2011-07-14,-5.1852
2011-07-15,1.5625
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,-0.7692
2011-07-21,-0.7752
2011-07-22,0.0
2011-07-25,-1.5625
2011-07-26,-0.7937
2011-07-27,3.2
2011-07-28,-2.3256
2011-08-02,2.3810000000000002
2011-08-03,-10.8527
2011-08-04,-9.5652
2011-08-05,-5.7692
2011-08-09,0.0
2011-08-11,-8.1633
2011-08-12,0.0
2011-08-15,1.1111
2011-08-16,1.0989
2011-08-19,6.5217
2011-08-23,7.1429
2011-08-24,19.0476
2011-08-26,0.0
2011-08-30,4.0
2011-08-31,7.6923
2011-09-01,-4.2857
2011-09-02,-1.4925
2011-09-06,0.7576
2011-09-07,0.0
2011-09-12,0.0
2011-09-13,-0.7519
2011-09-15,0.0
2011-09-16,2.2727
2011-09-19,3.7037
2011-09-20,0.0
2011-09-22,-3.5714
2011-09-23,3.7037
2011-09-27,-0.7143
2011-09-28,-2.8777
2011-09-29,0.0
2011-09-30,2.963
2011-10-04,-2.8777
2011-10-11,3.5556
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.1431
2011-10-18,-0.1429
2011-10-19,-3.4335
2011-10-20,-1.6296
2011-10-21,-5.8735
2011-10-24,-5.6
2011-10-27,0.0
2011-10-28,5.9322
2011-10-31,4.0
2011-11-01,0.0
2011-11-03,2.3077
2011-11-10,-3.0075
2011-11-11,0.6202
2011-11-14,0.1541
2011-11-15,0.0
2011-11-16,0.0
2011-11-21,-4.6154
2011-11-23,-3.2258
2011-11-29,-3.3333
2011-11-30,3.4483
2011-12-02,4.1667
2011-12-05,2.4
2011-12-06,1.5625
2011-12-07,0.0
2011-12-08,-3.0769
2011-12-15,-3.1746
2011-12-20,2.459
2011-12-23,0.0
2011-12-30,-5.6
2012-01-04,1.6949
2012-01-06,-8.3333
2012-01-09,0.1818
2012-01-10,6.5336
2012-01-11,-0.3407
2012-01-12,0.0
2012-01-17,-5.9829
2012-01-23,6.3636
2012-01-24,-3.4188
2012-01-25,0.885
2012-01-30,-3.1579
2012-01-31,0.0
2012-02-01,5.0725
2012-02-02,-1.7241
2012-02-03,1.7544
2012-02-06,0.8621
2012-02-08,0.3419
2012-02-09,0.0
2012-02-10,-0.3407
2012-02-13,0.3419
2012-02-15,-0.3407
2012-02-16,-0.8547
2012-02-17,0.8621
2012-02-22,-0.8547
2012-02-27,0.8621
2012-02-29,0.0
2012-03-05,-1.7094
2012-03-06,-1.7391
2012-03-08,-3.5398
2012-03-13,-3.6696999999999997
2012-03-14,4.5714
2012-03-15,-0.7286
2012-03-16,-0.9174
2012-03-20,-3.7037
2012-03-21,2.3077
2012-03-23,-2.2556
2012-03-26,5.7692
2012-03-30,-0.3636
2012-04-02,-8.7591
2012-04-09,-6.0
2012-04-10,-0.2128
2012-04-11,6.6098
2012-04-12,0.0
2012-04-20,-3.0
2012-04-24,0.0
2012-04-30,4.1237
2012-05-04,-0.9901
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,-1.0
2012-05-10,-1.0101
2012-05-14,-7.1429
2012-05-16,-3.2967
2012-05-17,0.0
2012-05-24,-1.1364
2012-05-29,-8.046
2012-05-31,-6.25
2012-06-05,-13.3333
2012-06-06,4.6154
2012-06-08,17.647100000000002
2012-06-11,-25.0
2012-06-12,0.0
2012-06-18,8.3333
2012-06-19,-7.6923
2012-06-25,53.3333
2012-06-28,-7.6087
2012-06-29,-1.1764999999999999
2012-07-02,-4.7619
2012-07-06,-1.25
2012-07-09,1.2658
2012-07-13,-12.5
2012-07-16,-15.7143
2012-07-17,16.9492
2012-07-19,-0.5797
2012-07-26,-12.5364
2012-07-30,-10.0
2012-08-07,-7.4074
2012-08-10,-20.0
2012-08-13,-32.5
2012-08-14,-5.1852
2012-08-15,-50.0
2012-08-16,71.875
2012-08-17,4.5455
2012-08-21,-8.6957
2012-08-22,0.0
2012-08-24,-28.5714
2012-08-27,40.0
2012-08-29,0.9524
2012-08-30,2.8302
2012-08-31,-7.3394
2012-09-04,0.0
2012-09-05,8.9109
2012-09-07,-4.5455
2012-09-10,-4.7619
2012-09-11,0.0
2012-09-12,10.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,36.3636
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,0.0
2012-09-25,0.0
2012-09-27,-10.0
2012-10-03,-14.8148
2012-10-10,1.7391
2012-10-11,0.0
2012-10-12,6.8376
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,20.0
2012-10-18,-0.6667
2012-10-22,-19.4631
2012-10-23,4.1667
2012-10-24,0.0
2012-10-25,-3.2
2012-11-12,-1.6529
2012-11-13,-3.3613
2012-11-19,-13.0435
2012-11-20,0.0
2012-11-27,-1.0
2012-12-04,-22.2222
2012-12-06,-18.1818
2012-12-07,23.8095
2012-12-11,1.2821
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-21.519
2012-12-17,-3.2258
2012-12-18,13.3333
2012-12-19,2.9412000000000003
2012-12-20,-2.8571
2012-12-21,4.4118
2012-12-24,11.2676
2012-12-26,-5.0633
2012-12-27,-6.6667
2012-12-31,7.1429
2013-01-02,13.3333
2013-01-04,2.3529
2013-01-07,3.4483
2013-01-08,-5.5556
2013-01-09,12.9412
2013-01-10,10.4167
2013-01-11,7.5472
2013-01-14,-3.5088
2013-01-15,-9.0909
2013-01-16,0.0
2013-01-18,10.0
2013-01-23,-9.0909
2013-01-24,-10.0
2013-01-30,-26.6667
2013-01-31,21.2121
2013-02-04,6.25
2013-02-05,0.0
2013-02-15,-47.0588
2013-02-19,6.6667
2013-02-20,0.0
2013-02-21,-6.25
2013-02-26,-90.0
2013-02-27,-22.2222
2013-02-28,-14.2857
2013-03-01,-8.3333
2013-03-04,-9.0909
2013-03-05,0.0
2013-03-06,-20.0
2013-03-07,-49.0625
2013-03-11,135.5828
2013-03-12,-58.3333
2013-03-13,96.875
2013-03-14,-39.0476
2013-03-15,20.8333
2013-03-18,24.1379
2013-03-20,-38.8889
2013-03-21,63.6364
2013-03-22,-16.6667
2013-03-25,33.3333
2013-03-26,-40.0
2013-03-27,-25.0
2013-03-28,38.8889
2013-04-03,-20.0
2013-04-05,20.0
2013-04-08,-33.3333
2013-04-09,73.4375
2013-04-12,-27.9279
2013-04-15,-40.0
2013-04-16,66.6667
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,20.0
2013-04-22,8.3333
2013-04-23,7.6923
2013-04-24,-3.5714
2013-04-25,-3.7037
2013-04-30,0.0
2013-05-01,0.0
2013-05-02,7.6923
2013-05-06,-7.1429
2013-05-08,0.0
2013-05-13,-38.4615
2013-05-14,25.0
2013-05-15,0.0
2013-05-17,-30.0
2013-05-20,-12.5
2013-05-22,-2.0408
2013-05-23,0.0
2013-05-28,33.3333
2013-05-29,87.5
2013-05-30,0.0
2013-05-31,-26.6667
2013-06-03,-36.3636
2013-06-04,-12.5
2013-06-05,46.9388
2013-06-07,-18.0556
2013-06-10,0.0
2013-06-11,22.0339
2013-06-12,1.3889
2013-06-13,-6.8493
2013-06-14,0.0
2013-06-17,17.647100000000002
