ticker,OOMA US Equity
2015-12-03,-0.7092
2015-12-04,0.1429
2015-12-07,1.5692
2015-12-08,-0.1404
2015-12-09,0.7032
2015-12-10,1.3966
2015-12-11,-1.9284
2015-12-14,0.5618
2015-12-15,-0.1397
2015-12-16,0.0
2015-12-17,1.2587
2015-12-18,-2.2099
2015-12-21,-2.1186
2015-12-22,-1.5873
2015-12-23,-1.6129
2015-12-24,0.149
2015-12-28,-4.4643
2015-12-29,-0.3115
2015-12-30,-6.0938
2015-12-31,5.6572
2016-01-04,-5.0394
2016-01-05,-1.6583999999999999
2016-01-06,1.5177
2016-01-07,1.8272
2016-01-08,1.3051
2016-01-11,7.0853
2016-01-12,-3.7594
2016-01-13,-0.4688
2016-01-14,2.9827
2016-01-15,-1.0671
2016-01-19,2.1572
2016-01-20,-0.4525
2016-01-21,3.7879
2016-01-22,4.6715
2016-01-25,-2.7894
2016-01-26,3.5868
2016-01-27,-0.9695
2016-01-28,-1.1189
2016-01-29,-3.9604
2016-02-01,-2.2091
2016-02-02,-1.3554
2016-02-03,0.0
2016-02-04,7.1756
2016-02-05,0.5698
2016-02-08,-2.8329
2016-02-09,2.7697000000000003
2016-02-10,-0.4255
2016-02-11,-6.9801
2016-02-12,-3.8285
2016-02-16,5.0955
2016-02-17,1.5152
2016-02-18,-8.806000000000001
2016-02-19,0.6547
2016-02-22,-1.4634
2016-02-23,0.165
2016-02-24,-1.9769
2016-02-25,4.2017
2016-02-26,0.3226
2016-02-29,-3.0547
2016-03-01,2.3217
2016-03-02,5.3485
2016-03-03,1.3846
2016-03-04,-1.9727000000000001
2016-03-07,3.2508
2016-03-08,-3.7481
2016-03-09,-4.5171
2016-03-10,-3.752
2016-03-11,8.4746
2016-03-14,-5.4688
2016-03-15,-2.6446
2016-03-16,4.0747
2016-03-17,-4.0783
2016-03-18,-0.6803
2016-03-21,2.7397
2016-03-22,-2.3333
2016-03-23,1.0239
2016-03-24,0.8446
2016-03-28,1.34
2016-03-29,-0.1653
2016-03-30,-1.4901
2016-03-31,-0.8403
2016-04-01,0.8475
2016-04-04,0.3361
2016-04-05,0.1675
2016-04-06,0.1672
2016-04-07,1.5025
2016-04-08,0.6579
2016-04-11,-0.3268
2016-04-12,-0.8197
2016-04-13,2.8099
2016-04-14,6.2701
2016-04-15,2.5719
2016-04-18,3.9823
2016-04-19,2.1277
2016-04-20,-1.3889
2016-04-21,1.2676
2016-04-22,-1.9471
2016-04-25,0.1418
2016-04-26,0.7082
2016-04-27,0.1406
2016-04-28,0.1404
2016-04-29,-0.9818
2016-05-02,-3.5411
2016-05-03,-0.1468
2016-05-04,0.2941
2016-05-05,-8.0645
2016-05-06,2.8708
2016-05-09,0.0
2016-05-10,2.4806
2016-05-11,-1.3616
2016-05-12,-1.0735999999999999
2016-05-13,0.7752
2016-05-16,1.0769
2016-05-17,0.0
2016-05-18,0.9132
2016-05-19,-0.3017
2016-05-20,0.3026
2016-05-23,0.7541
2016-05-24,1.7964
2016-05-25,0.0
2016-05-26,0.7353
2016-05-27,-0.5839
2016-05-31,1.3216
2016-06-01,7.2464
2016-06-02,2.7027
2016-06-03,2.7632
2016-06-06,7.2983
2016-06-07,-2.0286
2016-06-08,0.8526
2016-06-09,-2.1739
2016-06-10,-1.358
2016-06-13,-0.1252
2016-06-14,0.1253
2016-06-15,-1.0013
2016-06-16,-0.1264
2016-06-17,-0.7595
2016-06-20,1.6582
2016-06-21,1.2547
2016-06-22,-0.2478
2016-06-23,0.6211
2016-06-24,-0.6173
2016-06-27,-3.6025
2016-06-28,2.9638999999999998
2016-06-29,1.5019
2016-06-30,0.9864
2016-07-01,-0.9768
2016-07-05,-1.4797
2016-07-06,0.3755
2016-07-07,0.1247
2016-07-08,1.4944
2016-07-11,0.3681
2016-07-12,4.0342
2016-07-13,-0.235
2016-07-14,0.2356
2016-07-15,0.5875
2016-07-18,-1.0514000000000001
2016-07-19,1.771
2016-07-20,-2.5522
2016-07-21,1.4285999999999999
2016-07-22,0.939
2016-07-25,-2.6744
2016-07-26,2.3895
2016-07-27,0.5834
2016-07-28,-1.5081
2016-07-29,0.1178
2016-08-01,-0.9412
2016-08-02,0.1188
2016-08-03,0.5931
2016-08-04,0.7075
2016-08-05,0.7026
2016-08-08,1.9767000000000001
2016-08-09,-1.2543
2016-08-10,-1.2702
2016-08-11,0.2339
2016-08-12,0.0
2016-08-15,2.217
2016-08-16,-4.1096
2016-08-17,-0.2381
2016-08-18,-0.5967
2016-08-19,-0.3601
2016-08-22,-1.8072
2016-08-23,1.3497
2016-08-24,1.0896
2016-08-25,-2.2754
2016-08-26,2.3284000000000002
2016-08-29,2.515
2016-08-30,-1.285
2016-08-31,3.3136
2016-09-01,-0.5727
2016-09-02,10.5991
2016-09-06,1.5625
2016-09-07,-7.4872
2016-09-08,0.1109
2016-09-09,-2.3256
2016-09-12,3.1746
2016-09-13,-0.3297
2016-09-14,1.8742999999999999
2016-09-15,0.974
2016-09-16,-4.1801
2016-09-19,1.7896999999999998
2016-09-20,-0.4396
2016-09-21,1.4349
2016-09-22,-1.9586999999999999
2016-09-23,1.4428
2016-09-26,-1.3129
2016-09-27,-0.5543
2016-09-28,0.8919
2016-09-29,-2.6519
2016-09-30,3.0647
2016-10-03,0.5507
2016-10-04,-1.6429
2016-10-05,-0.7795
2016-10-06,-0.4489
2016-10-07,2.9312
2016-10-10,-1.6429
2016-10-11,-1.6703999999999999
2016-10-12,0.6809
2016-10-13,-1.5762
2016-10-14,2.6286
2016-10-17,-0.5568
2016-10-18,-2.1277
2016-10-19,0.0
2016-10-20,-2.6316
2016-10-21,0.8226
2016-10-24,-1.5152
2016-10-25,3.3136
2016-10-26,0.3436
2016-10-27,0.6849
2016-10-28,2.4943
2016-10-31,-4.3142
2016-11-01,-0.578
2016-11-02,-0.5814
2016-11-03,1.1696
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,1.1561
2016-11-09,2.2857
2016-11-10,-1.6760000000000002
2016-11-11,0.5682
2016-11-14,0.565
2016-11-15,-0.5618
2016-11-16,0.565
2016-11-17,1.1236
2016-11-18,0.0
2016-11-21,-0.5556
2016-11-22,0.2793
2016-11-23,-0.2786
2016-11-25,2.2346
2016-11-28,-0.5464
2016-11-29,4.3956
2016-11-30,-2.1053
2016-12-01,-5.914
2016-12-02,1.7143000000000002
2016-12-05,3.9326
2016-12-06,-1.6216
2016-12-07,1.6484
2016-12-08,1.6216
2016-12-09,-1.5957
2016-12-12,-1.0811
2016-12-13,-0.5464
2016-12-14,1.0989
2016-12-15,1.6303999999999998
2016-12-16,-2.1390000000000002
2016-12-19,-2.7321999999999997
2016-12-20,-0.5618
2016-12-21,1.1299
2016-12-22,-1.6760000000000002
2016-12-23,3.9773
2016-12-27,-2.459
2016-12-28,-0.2801
2016-12-29,-1.1236
2016-12-30,2.2727
2017-01-03,0.5556
2017-01-04,0.5525
2017-01-05,1.6484
2017-01-06,0.8108
2017-01-09,1.3405
2017-01-10,-3.7037
2017-01-11,3.2967
2017-01-12,-2.1277
2017-01-13,-2.1739
2017-01-17,0.0
2017-01-18,-0.5556
2017-01-19,0.0
2017-01-20,1.1173
2017-01-23,0.0
2017-01-24,0.5525
2017-01-25,3.2967
2017-01-26,2.6596
2017-01-27,1.0363
2017-01-30,0.0
2017-01-31,-1.0256
2017-02-01,-1.5544
2017-02-02,3.1579
2017-02-03,1.5306
2017-02-06,-1.005
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,2.0305
2017-02-10,0.995
2017-02-13,0.4926
2017-02-14,-0.4902
2017-02-15,0.4926
2017-02-16,0.4902
2017-02-17,-1.4634
2017-02-21,-1.9802
2017-02-22,1.5152
2017-02-23,0.4975
2017-02-24,0.0
2017-02-27,1.9802
2017-02-28,-1.4563
2017-03-01,1.4778
2017-03-02,0.4854
2017-03-03,-1.4493
2017-03-06,-6.8627
2017-03-07,-1.0526
2017-03-08,4.2553
2017-03-09,-8.1633
2017-03-10,0.5556
2017-03-13,2.2099
2017-03-14,-1.0811
2017-03-15,1.6393
2017-03-16,1.6129
2017-03-17,2.1164
2017-03-20,1.0363
2017-03-21,-1.0256
2017-03-22,1.0363
2017-03-23,-1.0256
2017-03-24,0.5181
2017-03-27,-0.5155
2017-03-28,-0.5181
2017-03-29,1.0417
2017-03-30,0.5155
2017-03-31,2.0513
2017-04-03,3.5176
2017-04-04,0.9709
2017-04-05,0.4808
2017-04-06,1.9139
2017-04-07,0.4695
2017-04-10,-2.3364
2017-04-11,4.3062000000000005
2017-04-12,1.3761
2017-04-13,3.6199
2017-04-17,3.0568
2017-04-18,0.0
2017-04-19,1.6949
2017-04-20,0.4167
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,-0.4149
2017-04-26,1.25
2017-04-27,-2.0576
2017-04-28,0.4202
2017-05-01,1.2551999999999999
2017-05-02,1.2397
2017-05-03,-3.2653
2017-05-04,-4.2194
2017-05-05,0.0
2017-05-08,5.2863
2017-05-09,-2.0921
2017-05-10,1.7094
2017-05-11,-0.4202
2017-05-12,0.8439
2017-05-15,1.2551999999999999
2017-05-16,1.6529
2017-05-17,-3.6585
2017-05-18,0.8439
2017-05-19,0.8368
2017-05-22,-3.3195
2017-05-23,0.4292
2017-05-24,-29.4872
2017-05-25,3.0303
2017-05-26,2.3529
2017-05-30,-5.7471
2017-05-31,3.0488
2017-06-01,0.5917
2017-06-02,-2.3529
2017-06-05,1.2048
2017-06-06,-3.5714
2017-06-07,0.6173
2017-06-08,0.6135
2017-06-09,1.2195
2017-06-12,-1.8072
2017-06-13,4.908
2017-06-14,0.0
2017-06-15,-4.6784
2017-06-16,0.0
2017-06-19,1.8405
2017-06-20,0.0
2017-06-21,-0.6024
2017-06-22,0.6061
2017-06-23,1.2048
2017-06-26,-1.1905000000000001
2017-06-27,0.0
2017-06-28,0.6024
2017-06-29,-1.7964
2017-06-30,-2.439
2017-07-03,0.0
2017-07-05,-0.625
2017-07-06,-4.4025
2017-07-07,0.6579
2017-07-10,1.3072
2017-07-11,2.5806
2017-07-12,1.2579
2017-07-13,-0.6211
2017-07-14,0.0
2017-07-17,1.875
2017-07-18,2.454
2017-07-19,3.5928
2017-07-20,0.578
2017-07-21,-1.1494
2017-07-24,-3.4884
2017-07-25,3.012
2017-07-26,-1.1696
2017-07-27,1.1834
2017-07-28,-3.5088
2017-07-31,0.6061
2017-08-01,-2.4096
2017-08-02,-1.2346
2017-08-03,-0.625
2017-08-04,0.0
2017-08-07,5.0314
2017-08-08,0.0
2017-08-09,-1.7964
2017-08-10,-1.8293
2017-08-11,2.4845
2017-08-14,-1.2121
2017-08-15,-2.454
2017-08-16,0.0
2017-08-17,-2.5157
2017-08-18,1.9355
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,-0.6329
2017-08-24,0.0
2017-08-25,12.7389
2017-08-28,5.0847
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,5.3763
2017-09-01,3.5714
2017-09-05,2.4631
2017-09-06,-1.4423
2017-09-07,-3.4146
2017-09-08,-2.0202
2017-09-11,-1.0309
2017-09-12,1.0417
2017-09-13,0.0
2017-09-14,-0.5155
2017-09-15,2.5907
2017-09-18,-1.0101
2017-09-19,-0.5102
2017-09-20,-2.0513
2017-09-21,1.0471
2017-09-22,1.0363
2017-09-25,6.6667
2017-09-26,0.0
2017-09-27,2.4038
2017-09-28,0.939
2017-09-29,-1.8605
2017-10-02,-2.8436
2017-10-03,5.3659
2017-10-04,0.9259
2017-10-05,-0.9174
2017-10-06,1.3889
2017-10-09,-3.653
2017-10-10,0.4739
2017-10-11,-0.9434
2017-10-12,0.0
2017-10-13,-1.4285999999999999
2017-10-16,-0.4831
2017-10-17,-0.4854
2017-10-18,1.9512
2017-10-19,0.0
2017-10-20,1.4354
2017-10-23,-1.4151
2017-10-24,0.9569
2017-10-25,-1.4218
2017-10-26,-0.9615
2017-10-27,2.4272
2017-10-30,-2.3697
2017-10-31,1.9417
2017-11-01,-1.9048
2017-11-02,0.9709
2017-11-03,-6.7308
2017-11-06,-2.0619
2017-11-07,3.1579
2017-11-08,-4.5918
2017-11-09,2.1390000000000002
2017-11-10,-2.6178
2017-11-13,-1.6129
2017-11-14,0.0
2017-11-15,-0.5464
2017-11-16,3.2967
2017-11-17,1.0638
2017-11-20,3.1579
2017-11-21,-0.5102
2017-11-22,1.0256
2017-11-24,2.0305
2017-11-27,-0.4975
2017-11-28,0.0
2017-11-29,16.5
2017-11-30,-5.1502
2017-12-01,2.7149
2017-12-04,-1.3216
2017-12-05,-1.7856999999999998
2017-12-06,1.3636
2017-12-07,0.4484
2017-12-08,-0.8929
2017-12-11,0.4505
2017-12-12,3.5874
2017-12-13,-0.8658
2017-12-14,0.4367
2017-12-15,4.3478
2017-12-18,-3.75
2017-12-19,-3.0303
2017-12-20,4.4643
2017-12-21,5.5556
2017-12-22,-1.6194
2017-12-26,3.2922000000000002
2017-12-27,-2.3904
2017-12-28,-1.6327
2017-12-29,-0.8299
2018-01-02,-2.0921
2018-01-03,2.1368
2018-01-04,0.0
2018-01-05,1.2551999999999999
2018-01-08,-0.8264
2018-01-09,-1.25
2018-01-10,-0.8439
2018-01-11,0.8511
2018-01-12,-0.4219
2018-01-16,-1.2711999999999999
2018-01-17,1.7167
2018-01-18,-2.1097
2018-01-19,-4.7414
2018-01-22,-6.3347999999999995
2018-01-23,6.2802
2018-01-24,0.9091
2018-01-25,-4.5045
2018-01-26,3.7736
2018-01-29,-4.5455
2018-01-30,2.3810000000000002
2018-01-31,-4.6512
2018-02-01,5.3659
2018-02-02,-6.9444
2018-02-05,1.99
2018-02-06,0.4878
2018-02-07,0.4854
2018-02-08,-3.3816
2018-02-09,5.0
2018-02-12,-0.9524
2018-02-13,0.4808
2018-02-14,0.9569
2018-02-15,0.0
2018-02-16,-3.7915
2018-02-20,0.0
2018-02-21,-0.4926
2018-02-22,1.9802
2018-02-23,3.3981
2018-02-26,2.8169
2018-02-27,-2.2831
2018-02-28,-0.4673
2018-03-01,-0.939
2018-03-02,0.0
2018-03-05,6.6350999999999996
2018-03-06,6.6667
2018-03-07,0.4167
2018-03-08,-5.3942
2018-03-09,3.9474
2018-03-12,0.0
2018-03-13,-3.3755
2018-03-14,2.6201
2018-03-15,0.4255
2018-03-16,-3.3898
2018-03-19,0.8772
2018-03-20,-1.7391
2018-03-21,0.885
2018-03-22,0.0
2018-03-23,-0.8772
2018-03-26,-0.885
2018-03-27,0.0
2018-03-28,-0.4464
2018-03-29,-2.2422
2018-04-02,-5.0459
2018-04-03,0.9662
2018-04-04,1.9139
2018-04-05,9.3897
2018-04-06,-4.721
2018-04-09,0.0
2018-04-10,-0.4505
2018-04-11,0.905
2018-04-12,-0.8969
2018-04-13,0.0
2018-04-16,-1.81
2018-04-17,0.4608
2018-04-18,2.2936
2018-04-19,-0.8969
2018-04-20,0.905
2018-04-23,0.8969
2018-04-24,2.2222
2018-04-25,-1.3043
2018-04-26,2.6432
2018-04-27,-7.7253
2018-04-30,-0.9302
2018-05-01,0.939
2018-05-02,-0.4651
2018-05-03,0.0
2018-05-04,1.4019
2018-05-07,0.4608
2018-05-08,1.3761
2018-05-09,2.2624
2018-05-10,-0.4425
2018-05-11,-4.0
2018-05-14,0.463
2018-05-15,-0.4608
2018-05-16,3.7037
2018-05-17,0.8929
2018-05-18,7.0796
2018-05-21,4.1322
2018-05-22,-2.7778
2018-05-23,2.8571
2018-05-24,-6.746
2018-05-25,3.4043
2018-05-29,-0.4115
2018-05-30,0.4132
2018-05-31,-2.4691
2018-06-01,2.1097
2018-06-04,-2.0661
2018-06-05,-0.4219
2018-06-06,0.0
2018-06-07,2.5423999999999998
2018-06-08,0.4132
2018-06-11,2.4691
2018-06-12,1.6064
2018-06-13,-1.581
2018-06-14,-2.008
2018-06-15,1.2295
2018-06-18,-2.4291
2018-06-19,3.7344
2018-06-20,3.2
2018-06-21,-1.938
2018-06-22,3.9526
2018-06-25,3.4221
2018-06-26,2.2059
2018-06-27,0.7194
2018-06-28,-2.1429
2018-06-29,3.2847
2018-07-02,3.1802
2018-07-03,2.7397
2018-07-05,1.0
2018-07-06,1.6502
2018-07-09,-3.2468
2018-07-10,8.0537
2018-07-11,-3.4161
2018-07-12,-2.2508
2018-07-13,1.9737
2018-07-16,2.9032
2018-07-17,1.5674000000000001
2018-07-18,-1.8519
2018-07-19,-0.3145
2018-07-20,0.3155
2018-07-23,-1.5723
2018-07-24,2.2364
2018-07-25,-0.3125
2018-07-26,0.9404
2018-07-27,-3.7267
2018-07-30,0.9677
2018-07-31,2.8754
2018-08-01,1.2422
2018-08-02,0.9202
2018-08-03,-2.7356
2018-08-06,2.1875
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,-1.5291000000000001
2018-08-10,0.6211
2018-08-13,-0.6173
2018-08-14,1.8634
2018-08-15,-3.0488
2018-08-16,2.2013
2018-08-17,0.0
2018-08-20,0.3077
2018-08-21,-0.3067
2018-08-22,1.2308
2018-08-23,0.0
2018-08-24,-3.0395
2018-08-27,-0.3135
2018-08-28,2.5157
2018-08-29,1.227
2018-08-30,-2.1212
2018-08-31,-0.9288
2018-09-04,0.0
2018-09-05,-0.9375
2018-09-06,-0.3155
2018-09-07,1.5823
2018-09-10,0.3115
2018-09-11,-0.9317
2018-09-12,0.9404
2018-09-13,1.5528
2018-09-14,1.5291000000000001
2018-09-17,-0.9036
2018-09-18,1.5198
2018-09-19,-1.1976
2018-09-20,-0.303
2018-09-21,2.1277
2018-09-24,-2.0833
2018-09-25,-1.8237
2018-09-26,0.9288
2018-09-27,-0.6135
2018-09-28,2.4691
2018-10-01,-1.4458
2018-10-02,-0.9169
2018-10-03,0.3085
2018-10-04,-2.0295
2018-10-05,-4.0176
2018-10-08,-0.981
2018-10-09,1.4531
2018-10-10,-1.0417
2018-10-11,-8.6184
2018-10-12,0.072
2018-10-15,3.1655
2018-10-16,7.2524
2018-10-17,-3.446
2018-10-18,-0.5387
2018-10-19,-0.6093
2018-10-22,0.7493
2018-10-23,1.217
2018-10-24,-1.7368000000000001
2018-10-25,3.0591
2018-10-26,-4.4195
2018-10-29,1.2422
2018-10-30,2.6585
2018-10-31,-0.1328
2018-11-01,-0.9309
2018-11-02,-0.5369
2018-11-05,-1.8893
2018-11-06,0.7565
2018-11-07,4.9147
2018-11-08,-0.7157
2018-11-09,-0.1966
2018-11-12,-0.5253
2018-11-13,-2.5743
2018-11-14,-2.3035
2018-11-15,-3.0513
2018-11-16,2.0029
2018-11-19,-4.979
2018-11-20,-0.5166
2018-11-21,2.7448
2018-11-23,-1.083
2018-11-26,0.073
2018-11-27,-0.9482
2018-11-28,14.8748
2018-11-29,-2.4359
2018-11-30,-1.8397000000000001
2018-12-03,4.4846
2018-12-04,-8.6483
2018-12-06,-0.3506
2018-12-07,-1.689
2018-12-10,1.1453
2018-12-11,1.0616
2018-12-12,0.0
2018-12-13,-2.9412000000000003
2018-12-14,-2.0924
2018-12-17,-2.3581
2018-12-18,0.2264
2018-12-19,-0.0753
2018-12-20,5.2751
2018-12-21,-3.0064
2018-12-24,-1.2546
2018-12-26,4.0359
2018-12-27,-0.1437
2018-12-28,-0.9353
2018-12-31,0.7988
2019-01-02,1.6571
2019-01-03,-0.3544
2019-01-04,2.1337
2019-01-07,1.1142
2019-01-08,2.135
2019-01-09,0.1349
2019-01-10,0.9428
2019-01-11,-2.8686
2019-01-14,-1.5110000000000001
2019-01-15,3.3473
2019-01-16,-0.0675
2019-01-17,3.8487999999999998
2019-01-18,-1.0403
2019-01-22,0.8541
2019-01-23,-0.3257
2019-01-24,-0.5882
2019-01-25,0.0657
2019-01-28,0.7884
2019-01-29,-0.9778
2019-01-30,-0.1975
2019-01-31,-0.3298
2019-02-01,0.5295
2019-02-04,0.5925
2019-02-05,0.0654
2019-02-06,-0.654
2019-02-07,-0.1317
2019-02-08,-1.3184
2019-02-11,-2.004
2019-02-12,1.8405
2019-02-13,1.4726
2019-02-14,-2.4406
2019-02-15,0.0676
2019-02-19,3.5811
2019-02-20,1.1089
2019-02-21,1.4194
2019-02-22,2.6718
2019-02-25,0.1239
2019-02-26,-1.052
2019-02-27,2.5641
2019-02-28,-0.5488
2019-03-01,0.1839
2019-03-04,-0.4896
2019-03-05,-1.2915
2019-03-06,-0.0623
2019-03-07,-2.7431
2019-03-08,-0.1282
2019-03-11,-2.6958
2019-03-12,1.3852
2019-03-13,0.7807
2019-03-14,1.5493999999999999
2019-03-15,-2.0343
2019-03-18,-7.6574
2019-03-19,2.1785
2019-03-20,0.8253
2019-03-21,-1.1596
2019-03-22,-6.4182
2019-03-25,1.9174
2019-03-26,-0.6512
2019-03-27,-1.3838
2019-03-28,-0.6647
2019-03-29,-1.5613000000000001
2019-04-01,-0.8308
2019-04-02,5.5598
2019-04-03,-1.7316
2019-04-04,-3.5242
2019-04-05,2.8158
2019-04-08,0.8882
2019-04-09,-2.1277
2019-04-10,2.2489
2019-04-11,0.5132
2019-04-12,-1.5316999999999998
2019-04-15,-2.2222
2019-04-16,2.3485
2019-04-17,-2.8868
2019-04-18,0.2287
2019-04-22,-2.0532
2019-04-23,2.0186
2019-04-24,-2.4353
2019-04-25,-0.78
2019-04-26,2.1226
2019-04-29,2.6174
2019-04-30,1.2003
2019-05-01,-5.7079
2019-05-02,2.9874
2019-05-03,4.1985
2019-05-06,2.0513
2019-05-07,-0.6461
2019-05-08,-1.2283
2019-05-09,0.951
2019-05-10,-0.2174
2019-05-13,-1.3798
2019-05-14,4.6392
2019-05-15,-3.8705
2019-05-16,0.9517
2019-05-17,0.5076
2019-05-20,7.7922
2019-05-21,-2.6774
2019-05-22,-14.6492
2019-05-23,-5.3183
2019-05-24,1.0213
2019-05-28,5.6445
2019-05-29,-2.6316
2019-05-30,-2.9484
2019-05-31,-2.5316
2019-06-03,0.7792
2019-06-04,2.7491
2019-06-05,-0.6689
2019-06-06,0.8418
2019-06-07,-0.6678
2019-06-10,2.521
2019-06-11,-2.459
2019-06-12,0.1681
2019-06-13,-0.3356
2019-06-14,1.431
2019-06-17,-1.6598000000000002
2019-06-18,0.1688
2019-06-19,-2.1904
2019-06-20,-1.292
2019-06-21,-7.5044
2019-06-24,1.4151
2019-06-25,-5.4884
2019-06-26,0.9843
2019-06-27,2.5341
2019-06-28,-0.3802
2019-07-01,1.0496
2019-07-02,0.7554
2019-07-03,-0.5623
2019-07-05,1.6023
2019-07-08,-1.3915
2019-07-09,0.5644
2019-07-10,-0.2806
2019-07-11,1.6886
2019-07-12,7.3801
2019-07-15,1.4605000000000001
2019-07-16,1.0161
2019-07-17,-0.0838
2019-07-18,1.9295
2019-07-19,-1.6461000000000001
2019-07-22,0.1674
2019-07-23,0.5848
2019-07-24,1.6611
2019-07-25,-3.1046
2019-07-26,2.8668
2019-07-29,1.2295
2019-07-30,0.4049
2019-07-31,5.0806000000000004
2019-08-01,1.5349
2019-08-02,-2.0408
2019-08-05,-9.1049
2019-08-06,-1.7827
2019-08-07,-1.815
2019-08-08,3.257
2019-08-09,0.2558
2019-08-12,0.5952
2019-08-13,1.0989
2019-08-14,-3.01
2019-08-15,0.3448
2019-08-16,5.756
2019-08-19,-3.9805
2019-08-20,2.0305
2019-08-21,2.3217
2019-08-22,0.4862
2019-08-23,-4.8387
2019-08-26,2.2881
2019-08-27,-0.2486
2019-08-28,7.9734
2019-08-29,-2.2308
2019-08-30,-1.6522000000000001
2019-09-03,-5.12
2019-09-04,0.9275
2019-09-05,-1.4202
2019-09-06,1.6949
2019-09-09,0.9167
2019-09-10,1.0735
2019-09-11,3.0229
2019-09-12,-0.3965
2019-09-13,-0.7962
2019-09-16,-6.4205
2019-09-17,-6.0034
2019-09-18,1.9161000000000001
2019-09-19,-2.9543
2019-09-20,-1.9373
2019-09-23,-1.0348
2019-09-24,-2.3764
2019-09-25,2.7264
2019-09-26,-1.0427
2019-09-27,4.4061
2019-09-30,-4.5872
2019-10-01,3.0769
2019-10-02,0.2799
2019-10-03,0.186
2019-10-04,2.507
2019-10-07,-0.4529
2019-10-08,-1.7288000000000001
2019-10-09,1.8519
2019-10-10,-1.0909
2019-10-11,3.125
2019-10-14,-2.1390000000000002
2019-10-15,1.0929
2019-10-16,-0.4505
2019-10-17,2.7149
2019-10-18,1.3216
2019-10-21,0.6957
2019-10-22,-1.0363
2019-10-23,-0.6981
2019-10-24,-0.3515
2019-10-25,0.7937
2019-10-28,1.7498
2019-10-29,-1.3758
2019-10-30,-2.0924
2019-10-31,1.0686
2019-11-01,-0.793
2019-11-04,0.7993
2019-11-05,1.3216
2019-11-06,0.9565
2019-11-07,-0.6891
2019-11-08,0.2602
2019-11-11,-0.173
2019-11-12,1.0399
2019-11-13,1.458
2019-11-14,-0.7608
2019-11-15,-0.3407
2019-11-18,-0.5983
2019-11-19,-1.8056999999999999
2019-11-20,-2.7145
2019-11-21,0.36
2019-11-22,8.0717
2019-11-25,8.9627
2019-11-26,2.2848
2019-11-27,1.2658
2019-11-29,2.0588
2019-12-02,-0.2161
2019-12-03,0.1444
2019-12-04,0.2884
2019-12-05,-0.5032
2019-12-06,-0.8671
2019-12-09,0.656
2019-12-10,0.6517
2019-12-11,-1.1511
2019-12-12,-2.7656
2019-12-13,0.5988
