ticker,CGBD US Equity
2017-11-03,-0.5975
2017-11-06,0.1093
2017-11-07,-0.9825
2017-11-08,0.1654
2017-11-09,0.7155
2017-11-10,1.3115
2017-11-13,-1.0787
2017-11-14,0.1091
2017-11-15,-0.3268
2017-11-16,0.765
2017-11-17,0.1085
2017-11-20,-0.1625
2017-11-21,-0.0543
2017-11-22,0.5972
2017-11-24,0.3238
2017-11-27,-0.4303
2017-11-28,0.2161
2017-11-29,-0.5391
2017-11-30,0.542
2017-12-01,-0.6469
2017-12-04,0.4341
2017-12-05,-0.2161
2017-12-06,-0.2707
2017-12-07,-0.5972
2017-12-08,0.71
2017-12-11,-0.8134
2017-12-12,-1.1482
2017-12-13,-4.3142
2017-12-14,-1.5029
2017-12-15,1.9365999999999999
2017-12-18,1.2666
2017-12-19,1.137
2017-12-20,1.9674
2017-12-21,0.3859
2017-12-22,0.7139
2017-12-26,2.181
2017-12-27,1.2807
2017-12-28,3.3193
2017-12-29,4.8117
2018-01-02,-7.7844
2018-01-03,0.7576
2018-01-04,-0.3759
2018-01-05,-0.5391
2018-01-08,0.1626
2018-01-09,-1.3528
2018-01-10,0.1646
2018-01-11,0.8762
2018-01-12,0.2714
2018-01-16,-0.3249
2018-01-17,-0.2716
2018-01-18,-0.4902
2018-01-19,-0.1095
2018-01-22,-0.6027
2018-01-23,0.3308
2018-01-24,-0.1099
2018-01-25,0.11
2018-01-26,-0.4396
2018-01-29,-0.6071
2018-01-30,-0.3331
2018-01-31,0.0
2018-02-01,-0.3343
2018-02-02,-1.5651000000000002
2018-02-05,-1.1925
2018-02-06,1.2644
2018-02-07,1.2486
2018-02-08,-1.8498
2018-02-09,0.1142
2018-02-12,2.1677
2018-02-13,1.5074999999999998
2018-02-14,-0.9901
2018-02-15,-0.7778
2018-02-16,1.3437999999999999
2018-02-20,-1.8232
2018-02-21,-0.2251
2018-02-22,-0.7332
2018-02-23,-0.2841
2018-02-26,0.0
2018-02-27,-1.0256
2018-02-28,-0.5757
2018-03-01,-0.8686
2018-03-02,-0.5257
2018-03-05,1.9378
2018-03-06,0.8065
2018-03-07,-0.1714
2018-03-08,1.3738000000000001
2018-03-09,0.734
2018-03-12,-0.2803
2018-03-13,-0.2248
2018-03-14,-0.7324
2018-03-15,0.1703
2018-03-16,2.3229
2018-03-19,-0.3876
2018-03-20,-0.4447
2018-03-21,0.2233
2018-03-22,0.6128
2018-03-23,-2.2148
2018-03-26,1.5289000000000001
2018-03-27,-3.3463
2018-03-28,2.8275
2018-03-29,2.5788
2018-04-02,-0.5028
2018-04-03,0.1684
2018-04-04,0.5605
2018-04-05,0.7246
2018-04-06,-1.8262
2018-04-09,-0.2818
2018-04-10,1.4132
2018-04-11,-1.1706
2018-04-12,-0.3948
2018-04-13,-0.3398
2018-04-16,0.3409
2018-04-17,0.5096
2018-04-18,0.4507
2018-04-19,-0.1122
2018-04-20,-0.1123
2018-04-23,0.1686
2018-04-24,0.3928
2018-04-25,0.1118
2018-04-26,0.0
2018-04-27,0.3908
2018-04-30,-0.5006
2018-05-01,-0.0559
2018-05-02,-1.5101
2018-05-03,0.4543
2018-05-04,-0.5088
2018-05-07,1.7614
2018-05-08,-1.2842
2018-05-09,1.0181
2018-05-10,-0.056
2018-05-11,-0.3922
2018-05-14,-0.1687
2018-05-15,0.2254
2018-05-16,-0.5621
2018-05-17,0.1131
2018-05-18,1.9198
2018-05-21,-0.277
2018-05-22,-0.1111
2018-05-23,0.1112
2018-05-24,-0.6111
2018-05-25,1.062
2018-05-29,-0.6637
2018-05-30,0.7238
2018-05-31,0.4975
2018-06-01,-0.44
2018-06-04,0.0
2018-06-05,0.3867
2018-06-06,0.9356
2018-06-07,-0.3272
2018-06-08,0.1094
2018-06-11,-1.3660999999999999
2018-06-12,-2.4931
2018-06-13,-0.5682
2018-06-14,0.5143
2018-06-15,-0.2274
2018-06-18,0.3419
2018-06-19,-0.1136
2018-06-20,0.0569
2018-06-21,-0.2841
2018-06-22,0.0
2018-06-25,-0.2849
2018-06-26,0.1714
2018-06-27,-0.1141
2018-06-28,-0.5711
2018-06-29,-0.1174
2018-07-02,0.1175
2018-07-03,0.2347
2018-07-05,0.2927
2018-07-06,-0.1168
2018-07-09,0.1753
2018-07-10,0.5834
2018-07-11,-0.58
2018-07-12,-0.2917
2018-07-13,0.4096
2018-07-16,-0.4662
2018-07-17,1.7564
2018-07-18,2.0713
2018-07-19,0.6201
2018-07-20,0.3361
2018-07-23,-0.2792
2018-07-24,-0.5039
2018-07-25,0.0563
2018-07-26,-0.7312
2018-07-27,1.1898
2018-07-30,-0.056
2018-07-31,-0.4482
2018-08-01,0.2814
2018-08-02,0.3367
2018-08-03,0.2237
2018-08-06,-0.1674
2018-08-07,0.4472
2018-08-08,-1.0017
2018-08-09,-3.204
2018-08-10,0.0581
2018-08-13,-0.8125
2018-08-14,0.117
2018-08-15,-0.1753
2018-08-16,0.0585
2018-08-17,0.0
2018-08-20,-0.3511
2018-08-21,0.7046
2018-08-22,0.6997
2018-08-23,-1.0423
2018-08-24,-0.2926
2018-08-27,0.0587
2018-08-28,-0.2346
2018-08-29,0.1764
2018-08-30,-0.1174
2018-08-31,-0.1763
2018-09-04,-0.1766
2018-09-05,0.2358
2018-09-06,-1.1764999999999999
2018-09-07,0.0
2018-09-10,1.369
2018-09-11,0.0587
2018-09-12,-0.6455
2018-09-13,0.1181
2018-09-14,1.0619
2018-09-17,0.5254
2018-09-18,-0.2904
2018-09-19,0.5824
2018-09-20,-0.4053
2018-09-21,0.0
2018-09-24,-0.7558
2018-09-25,0.1172
2018-09-26,-0.2926
2018-09-27,0.8216
2018-09-28,-0.6544
2018-10-01,0.6587
2018-10-02,-0.8923
2018-10-03,-0.3001
2018-10-04,-3.4317
2018-10-05,0.7481
2018-10-08,-1.7946
2018-10-09,-1.2602
2018-10-10,-1.3401
2018-10-11,0.0
2018-10-12,0.0647
2018-10-15,1.4221
2018-10-16,-0.2549
2018-10-17,1.6613
2018-10-18,-0.0629
2018-10-19,0.3774
2018-10-22,-0.9398
2018-10-23,-0.3163
2018-10-24,-0.5711
2018-10-25,0.9572
2018-10-26,-1.201
2018-10-29,0.5758
2018-10-30,-0.3181
2018-10-31,2.1059
2018-11-01,-0.3125
2018-11-02,-0.5643
2018-11-05,0.6936
2018-11-06,0.4383
2018-11-07,0.0
2018-11-08,-0.3741
2018-11-09,-0.0626
2018-11-12,-1.4402
2018-11-13,0.6989
2018-11-14,-1.0726
2018-11-15,-0.574
2018-11-16,-0.8339
2018-11-19,0.9056
2018-11-20,-1.0256
2018-11-21,-0.9067
2018-11-23,0.2614
2018-11-26,0.2608
2018-11-27,-0.3901
2018-11-28,1.1749
2018-11-29,-0.3226
2018-11-30,0.3236
2018-12-03,0.9032
2018-12-04,-2.11
2018-12-06,-2.2861000000000002
2018-12-07,-1.4037
2018-12-10,-2.2373
2018-12-11,-1.4563
2018-12-12,-0.0704
2018-12-13,-1.9014
2018-12-14,-0.6461
2018-12-17,-4.1908
2018-12-18,2.4133
2018-12-19,-1.0309
2018-12-20,-4.5387
2018-12-21,0.9353
2018-12-24,0.3861
2018-12-26,2.1538
2018-12-27,1.6566
2018-12-28,-1.4695
2018-12-31,-2.6688
2019-01-02,3.3064999999999998
2019-01-03,2.8103
2019-01-04,3.6446
2019-01-07,4.4689
2019-01-08,0.561
2019-01-09,-0.6276
2019-01-10,0.1404
2019-01-11,0.8409
2019-01-14,0.4864
2019-01-15,0.2766
2019-01-16,0.069
2019-01-17,0.2068
2019-01-18,1.0316
2019-01-22,-1.7018
2019-01-23,-0.277
2019-01-24,1.3889
2019-01-25,1.3014000000000001
2019-01-28,-0.5409
2019-01-29,-0.2719
2019-01-30,1.0907
2019-01-31,0.7417
2019-02-01,-0.4685
2019-02-04,1.4795
2019-02-05,0.729
2019-02-06,-1.3158
2019-02-07,-0.6
2019-02-08,0.3353
2019-02-11,0.2674
2019-02-12,-1.8
2019-02-13,0.7468
2019-02-14,0.1348
2019-02-15,0.4038
2019-02-19,-0.3351
2019-02-20,0.8742
2019-02-21,-0.2
2019-02-22,1.6032
2019-02-25,-1.0519
2019-02-26,-0.7973
2019-02-27,0.8372
2019-02-28,-0.6974
2019-03-01,-0.9365
2019-03-04,0.4727
2019-03-05,-1.1425
2019-03-06,-0.2039
2019-03-07,-0.4087
2019-03-08,0.8892
2019-03-11,1.3559
2019-03-12,-0.4013
2019-03-13,0.4701
2019-03-14,0.8021
2019-03-15,0.1989
2019-03-18,0.1324
2019-03-19,-0.5948
2019-03-20,-0.5984
2019-03-21,0.1338
2019-03-22,-0.5344
2019-03-25,0.0672
2019-03-26,-0.0671
2019-03-27,-0.2686
2019-03-28,0.4714
2019-03-29,-0.4811
2019-04-01,1.3812
2019-04-02,0.6812
2019-04-03,-0.2706
2019-04-04,0.4071
2019-04-05,0.2027
2019-04-08,-0.2697
2019-04-09,-1.2847
2019-04-10,0.6849
2019-04-11,0.068
2019-04-12,-0.068
2019-04-15,-0.4082
2019-04-16,1.4344000000000001
2019-04-17,-0.4714
2019-04-18,0.0677
2019-04-22,0.0676
2019-04-23,0.6757
2019-04-24,0.0671
2019-04-25,0.0671
2019-04-26,0.6702
2019-04-29,-0.0666
2019-04-30,-0.3331
2019-05-01,0.0668
2019-05-02,0.1336
2019-05-03,0.4003
2019-05-06,0.0
2019-05-07,-0.9302
2019-05-08,3.4205
2019-05-09,0.5188
2019-05-10,-1.1613
2019-05-13,-1.1749
2019-05-14,-0.9908
2019-05-15,-2.0013
2019-05-16,0.953
2019-05-17,0.8092
2019-05-20,-0.8696
2019-05-21,-0.3374
2019-05-22,-0.9479
2019-05-23,0.0
2019-05-24,0.8886
2019-05-28,0.0678
2019-05-29,1.5572
2019-05-30,-0.9333
2019-05-31,-1.4805
2019-06-03,0.3415
2019-06-04,0.5446
2019-06-05,-0.4062
2019-06-06,0.4759
2019-06-07,0.4736
2019-06-10,0.0673
2019-06-11,0.5384
2019-06-12,0.4016
2019-06-13,1.2667
2019-06-14,-0.395
2019-06-17,-0.1983
2019-06-18,1.0596
2019-06-19,1.4417
2019-06-20,-1.1628
2019-06-21,0.0654
2019-06-24,1.3063
2019-06-25,-0.6447
2019-06-26,-0.4543
2019-06-27,0.5867
2019-06-28,1.7356
2019-07-01,-0.3281
2019-07-02,-0.0658
2019-07-03,0.9881
2019-07-05,-0.2609
2019-07-08,0.0
2019-07-09,0.1308
2019-07-10,0.4572
2019-07-11,-0.5852
2019-07-12,0.0
2019-07-15,0.327
2019-07-16,-0.4563
2019-07-17,-0.6549
2019-07-18,-0.5274
2019-07-19,0.0
2019-07-22,-0.3313
2019-07-23,-0.133
2019-07-24,0.466
2019-07-25,0.0663
2019-07-26,0.7947
2019-07-29,-0.0657
2019-07-30,0.1315
2019-07-31,-0.7223
2019-08-01,-0.7275
2019-08-02,-0.4664
2019-08-05,-2.3427
2019-08-06,1.0966
2019-08-07,-4.9492
2019-08-08,1.4264999999999999
2019-08-09,-2.1097
2019-08-12,-1.4368
2019-08-13,0.0
2019-08-14,-1.8222
2019-08-15,0.4454
2019-08-16,1.7738
2019-08-19,0.7262
2019-08-20,1.3699
2019-08-21,1.3514
2019-08-22,0.2105
2019-08-23,-0.9804
2019-08-26,0.7072
2019-08-27,-1.1236
2019-08-28,1.2074
2019-08-29,0.5614
2019-08-30,0.6281
2019-09-03,-0.6241
2019-09-04,-0.3489
2019-09-05,1.4706000000000001
2019-09-06,-1.7943
2019-09-09,3.0921
2019-09-10,0.4772
2019-09-11,0.7463
2019-09-12,0.1347
2019-09-13,0.269
2019-09-16,0.6707
2019-09-17,-0.1332
2019-09-18,-0.2001
2019-09-19,-0.4679
2019-09-20,0.0672
2019-09-23,0.4698
2019-09-24,-0.6012
2019-09-25,-0.2016
2019-09-26,0.8081
2019-09-27,-1.002
2019-09-30,-0.346
2019-10-01,-1.8056
2019-10-02,-2.3338
2019-10-03,-0.0724
2019-10-04,0.5797
2019-10-07,1.0086
2019-10-08,-0.0713
2019-10-09,-0.7138
2019-10-10,-0.0719
2019-10-11,1.0072
2019-10-14,-0.2137
2019-10-15,0.7138
2019-10-16,0.3544
2019-10-17,-0.0706
2019-10-18,0.7067
2019-10-21,0.2105
2019-10-22,0.3501
2019-10-23,-0.2791
2019-10-24,0.2099
2019-10-25,-0.6983
2019-10-28,0.4923
2019-10-29,0.14
2019-10-30,-0.2096
2019-10-31,0.07
2019-11-01,0.07
2019-11-04,1.6084
2019-11-05,-0.7571
2019-11-06,-4.785
2019-11-07,0.0
2019-11-08,-0.5827
2019-11-11,-0.1465
2019-11-12,0.3668
2019-11-13,-1.0965
2019-11-14,-0.5174
2019-11-15,0.0
2019-11-18,-0.2229
2019-11-19,-0.5212
2019-11-20,0.0749
2019-11-21,-0.9723
2019-11-22,-0.6798
2019-11-25,2.1293
2019-11-26,-1.4892
2019-11-27,1.5873
2019-11-29,0.8929
2019-12-02,-0.1475
2019-12-03,-0.2216
2019-12-04,-0.148
2019-12-05,-0.1483
2019-12-06,0.5197
2019-12-09,0.9601
2019-12-10,0.4389
2019-12-11,-1.5295
2019-12-12,0.0
2019-12-13,1.1095
2019-12-16,3.7308
2019-12-17,-0.3526
2019-12-18,-1.4154
2019-12-19,0.1077
2019-12-20,0.6095
2019-12-23,0.4989
2019-12-24,0.1418
2019-12-26,0.2125
2019-12-27,0.0
2019-12-30,-0.9187
2019-12-31,-0.6682
2020-01-02,1.1211
2020-01-03,1.1086
2020-01-06,-0.8772
2020-01-07,0.2212
2020-01-08,-0.3679
2020-01-09,0.3693
2020-01-10,0.8094
2020-01-13,-0.5109
2020-01-14,0.5869
2020-01-15,0.2918
2020-01-16,1.3091
2020-01-17,0.7179
2020-01-21,-0.1426
2020-01-22,1.142
2020-01-23,0.5646
2020-01-24,-0.9825
2020-01-27,-0.0709
2020-01-28,-0.922
2020-01-29,-0.6442
2020-01-30,0.6484
2020-01-31,-0.859
2020-02-03,-0.0722
2020-02-04,0.2168
2020-02-05,1.6583
2020-02-06,0.8511
2020-02-07,-1.6174
2020-02-10,-0.2144
2020-02-11,-2.3639
2020-02-12,0.5869
2020-02-13,-0.1459
2020-02-14,0.3652
2020-02-18,-1.0189
2020-02-19,0.2206
2020-02-20,1.1739
2020-02-21,-0.7977
2020-02-24,-2.6316
2020-02-25,-3.6787
2020-02-26,0.7015
2020-02-27,-3.2508
2020-02-28,-2.88
2020-03-02,2.883
2020-03-03,-0.4804
2020-03-04,2.3331
2020-03-05,0.5503
2020-03-06,-2.502
2020-03-09,-7.7787
2020-03-10,2.1739
2020-03-11,-3.7447
2020-03-12,-13.7047
2020-03-13,-4.3033
2020-03-16,-18.7366
2020-03-17,-13.9657
2020-03-18,-27.1057
2020-03-19,45.3782
2020-03-20,-17.341
2020-03-23,-19.4056
2020-03-24,13.8829
2020-03-25,4.5714
2020-03-26,12.7505
2020-03-27,-1.2924
2020-03-30,-6.2193
2020-03-31,-2.6119
2020-04-01,-5.1724
2020-04-02,-2.2222
2020-04-03,-7.438
2020-04-06,-2.2321
2020-04-07,19.863
2020-04-08,6.2857
2020-04-09,10.5735
2020-04-13,1.7828
2020-04-14,-0.3185
2020-04-15,-9.5847
2020-04-16,2.6502
2020-04-17,8.0895
2020-04-20,-4.7771
2020-04-21,-0.8361
2020-04-22,-2.6981
2020-04-23,-3.1196
2020-04-24,25.5814
2020-04-27,4.8433
2020-04-28,-4.7554
2020-04-29,9.4864
2020-04-30,2.8013
2020-05-01,-3.0418
2020-05-04,-4.9673
2020-05-05,2.0633
2020-05-06,10.7817
2020-05-07,-1.2165
2020-05-08,0.1232
2020-05-11,-1.845
2020-05-12,1.8797000000000001
2020-05-13,-5.4121
2020-05-14,2.7308
2020-05-15,0.2532
2020-05-18,3.0303
2020-05-19,-1.2255
2020-05-20,2.2333
2020-05-21,1.4563
2020-05-22,1.6745999999999999
2020-05-26,5.0
2020-05-27,2.521
2020-05-28,-3.0601
2020-05-29,0.451
2020-06-01,1.5713
2020-06-02,0.9945
2020-06-03,2.5164
2020-06-04,0.4269
2020-06-05,2.0191
2020-06-08,5.2083
2020-06-09,-3.6634
2020-06-10,-3.0832
2020-06-11,-7.8473
2020-06-12,5.7537
2020-06-15,0.2176
2020-06-16,1.9544000000000001
2020-06-17,-2.0234
2020-06-18,-1.087
2020-06-19,1.044
2020-06-22,-2.882
2020-06-23,0.8959
2020-06-24,-0.222
2020-06-25,-0.1112
2020-06-26,-0.7795
2020-06-29,0.0
2020-06-30,0.3513
2020-07-01,-1.9837
2020-07-02,-0.2381
2020-07-06,-0.4773
2020-07-07,-1.9184999999999999
2020-07-08,-0.3667
2020-07-09,-2.8221
2020-07-10,0.2525
2020-07-13,0.6297
2020-07-14,-1.3767
2020-07-15,3.5533
2020-07-16,-1.3479999999999999
2020-07-17,1.2422
2020-07-20,0.2454
2020-07-21,2.6928
2020-07-22,3.6949
2020-07-23,-0.9195
2020-07-24,-2.6102
2020-07-27,-1.7271999999999998
2020-07-28,0.0
2020-07-29,0.1212
2020-07-30,-0.9685
2020-07-31,-0.489
