ticker,VYGR US Equity
2016-04-05,-1.5713
2016-04-06,5.9293
2016-04-07,-0.2153
2016-04-08,-1.0787
2016-04-11,5.1254
2016-04-12,13.9004
2016-04-13,22.8597
2016-04-14,-7.8577
2016-04-15,-2.1722
2016-04-18,1.8914
2016-04-19,0.6457
2016-04-20,-7.6985
2016-04-21,2.7802
2016-04-22,2.7895
2016-04-25,6.6612
2016-04-26,0.2313
2016-04-27,-3.9231
2016-04-28,1.4412
2016-04-29,-8.0505
2016-05-02,7.1245
2016-05-03,-3.2853
2016-05-04,-0.3314
2016-05-05,-1.8288
2016-05-06,2.8789
2016-05-09,0.5761
2016-05-10,6.6285
2016-05-11,-2.6861
2016-05-12,-6.7823
2016-05-13,0.3384
2016-05-16,-6.914
2016-05-17,-0.2717
2016-05-18,-0.0908
2016-05-19,3.0
2016-05-20,4.4131
2016-05-23,1.437
2016-05-24,4.1667
2016-05-25,2.08
2016-05-26,0.1567
2016-05-27,6.8858
2016-05-31,1.6105
2016-06-01,-1.2248
2016-06-02,0.5106
2016-06-03,-2.7576
2016-06-06,4.4030000000000005
2016-06-07,-1.4296
2016-06-08,1.9579
2016-06-09,8.037
2016-06-10,-1.975
2016-06-13,-5.0369
2016-06-14,-3.041
2016-06-15,-0.0729
2016-06-16,2.4088
2016-06-17,1.7106
2016-06-20,1.4716
2016-06-21,-9.2541
2016-06-22,-6.8493
2016-06-23,2.2059
2016-06-24,0.0799
2016-06-27,-14.5367
2016-06-28,1.028
2016-06-29,-1.6651
2016-06-30,3.3866
2016-07-01,1.5469
2016-07-05,-1.9713
2016-07-06,3.4735
2016-07-07,0.265
2016-07-08,3.1718
2016-07-11,3.2451
2016-07-12,1.9851
2016-07-13,-4.2174
2016-07-14,1.0161
2016-07-15,6.3705
2016-07-18,-1.182
2016-07-19,-0.638
2016-07-20,2.0064
2016-07-21,-0.3934
2016-07-22,9.4787
2016-07-25,-0.5051
2016-07-26,3.4808
2016-07-27,-0.2102
2016-07-28,0.2809
2016-07-29,3.2213
2016-08-01,-1.7639
2016-08-02,-3.1768
2016-08-03,1.7832
2016-08-04,5.8865
2016-08-05,6.7505
2016-08-08,0.806
2016-08-09,-0.3075
2016-08-10,-4.2566
2016-08-11,0.9665
2016-08-12,1.9783
2016-08-15,0.2503
2016-08-16,-0.3745
2016-08-17,1.8797000000000001
2016-08-18,-1.7835
2016-08-19,-4.0075
2016-08-22,-6.8493
2016-08-23,-3.6414999999999997
2016-08-24,-4.4331
2016-08-25,-2.4335
2016-08-26,-2.0265
2016-08-29,-0.7955
2016-08-30,-1.6038000000000001
2016-08-31,-0.815
2016-09-01,0.493
2016-09-02,-4.4154
2016-09-06,0.6843
2016-09-07,6.3721
2016-09-08,2.7157
2016-09-09,-1.3997
2016-09-12,7.0978
2016-09-13,-1.0309
2016-09-14,1.7113
2016-09-15,3.0724
2016-09-16,1.2065
2016-09-19,-3.5764
2016-09-20,-0.2909
2016-09-21,1.0941
2016-09-22,0.2165
2016-09-23,-0.288
2016-09-26,-0.7942
2016-09-27,1.1645
2016-09-28,-3.0216
2016-09-29,-12.0178
2016-09-30,1.2648
2016-10-03,-0.5828
2016-10-04,0.9213
2016-10-05,2.1577
2016-10-06,-1.7059
2016-10-07,-2.1488
2016-10-10,2.027
2016-10-11,-3.6424
2016-10-12,-3.1787
2016-10-13,-1.5084
2016-10-14,-0.2703
2016-10-17,-0.0903
2016-10-18,11.3924
2016-10-19,-1.7045
2016-10-20,5.8629
2016-10-21,-2.8861
2016-10-24,2.4096
2016-10-25,0.0784
2016-10-26,-2.4295
2016-10-27,-3.2129
2016-10-28,1.2448
2016-10-31,-1.6393
2016-11-01,-0.5
2016-11-02,-2.9313000000000002
2016-11-03,-5.0043
2016-11-04,4.0872
2016-11-07,4.3629999999999995
2016-11-08,-3.01
2016-11-09,2.5
2016-11-10,4.7939
2016-11-11,-1.7657
2016-11-14,8.1699
2016-11-15,5.3625
2016-11-16,0.1434
2016-11-17,5.2971
2016-11-18,-4.8946
2016-11-21,0.0715
2016-11-22,0.5
2016-11-23,1.99
2016-11-25,-2.5784000000000002
2016-11-28,-2.7897
2016-11-29,-4.8565000000000005
2016-11-30,-3.635
2016-12-01,4.4141
2016-12-02,3.8432
2016-12-05,3.849
2016-12-06,-0.2138
2016-12-07,-1.9285999999999999
2016-12-08,9.3955
2016-12-09,-3.9281
2016-12-12,-6.1677
2016-12-13,0.9601
2016-12-14,1.6094
2016-12-15,5.7595
2016-12-16,-2.9272
2016-12-19,-3.0856
2016-12-20,-3.6903
2016-12-21,-4.0571
2016-12-22,-1.018
2016-12-23,4.0348
2016-12-27,-0.1521
2016-12-28,-0.3808
2016-12-29,-0.4587
2016-12-30,-2.1505
2017-01-03,-6.044
2017-01-04,7.6023
2017-01-05,-1.8634
2017-01-06,-6.3291
2017-01-09,1.2669000000000001
2017-01-10,1.6681
2017-01-11,-2.7892
2017-01-12,0.5907
2017-01-13,-0.0839
2017-01-17,-2.8547000000000002
2017-01-18,0.0864
2017-01-19,-2.418
2017-01-20,-2.2124
2017-01-23,4.1629
2017-01-24,0.0
2017-01-25,3.5621
2017-01-26,-1.5101
2017-01-27,0.1704
2017-01-30,-0.8503
2017-01-31,2.2298
2017-02-01,1.7617
2017-02-02,2.2259
2017-02-03,0.1613
2017-02-06,-3.2206
2017-02-07,-2.1631
2017-02-08,0.5952
2017-02-09,1.7751000000000001
2017-02-10,0.0831
2017-02-13,1.4938
2017-02-14,3.6795
2017-02-15,3.3123
2017-02-16,-4.1985
2017-02-17,-0.8765
2017-02-21,0.1608
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,-1.3644
2017-02-27,5.2889
2017-02-28,0.0773
2017-03-01,6.1004
2017-03-02,1.8923
2017-03-03,0.1429
2017-03-06,-0.7846
2017-03-07,-2.9475
2017-03-08,-9.1111
2017-03-09,-4.075
2017-03-10,3.9082
2017-03-13,-3.1071
2017-03-14,-3.038
2017-03-15,-2.4369
2017-03-16,0.5352
2017-03-17,-1.4197
2017-03-20,3.0603
2017-03-21,-4.7162
2017-03-22,0.0917
2017-03-23,4.7619
2017-03-24,1.049
2017-03-27,4.9308
2017-03-28,-3.4625
2017-03-29,4.0991
2017-03-30,2.7071
2017-03-31,5.7508
2017-04-03,0.6798
2017-04-04,0.3001
2017-04-05,0.0748
2017-04-06,-3.2885
2017-04-07,-3.2457
2017-04-10,-1.5175999999999998
2017-04-11,-6.2449
2017-04-12,-4.7578
2017-04-13,1.7257
2017-04-17,3.5714
2017-04-18,-0.0862
2017-04-19,0.1726
2017-04-20,-3.7898
2017-04-21,-7.4306
2017-04-24,-0.1934
2017-04-25,4.1667
2017-04-26,-2.7907
2017-04-27,1.4354
2017-04-28,-1.5093999999999999
2017-05-01,1.1494
2017-05-02,-3.4091
2017-05-03,-4.4118
2017-05-04,-3.7949
2017-05-05,-1.5991
2017-05-08,-2.3835
2017-05-09,-0.444
2017-05-10,6.5775
2017-05-11,2.8243
2017-05-12,-4.6796
2017-05-15,0.5336
2017-05-16,-0.7431
2017-05-17,-1.2833999999999999
2017-05-18,0.2167
2017-05-19,-0.6486
2017-05-22,0.4353
2017-05-23,1.4085
2017-05-24,-2.2436
2017-05-25,1.9672
2017-05-26,-3.9657
2017-05-30,-1.3393
2017-05-31,0.2262
2017-06-01,4.8533
2017-06-02,1.1841
2017-06-05,-3.2979
2017-06-06,-3.7404
2017-06-07,-1.3714
2017-06-08,4.2874
2017-06-09,-3.2222
2017-06-12,8.2664
2017-06-13,0.9544
2017-06-14,0.105
2017-06-15,3.2529
2017-06-16,-0.2033
2017-06-19,1.7311999999999999
2017-06-20,0.4004
2017-06-21,0.8973
2017-06-22,1.4822
2017-06-23,1.0711
2017-06-26,-6.2620000000000005
2017-06-27,-8.222
2017-06-28,1.3437999999999999
2017-06-29,0.1105
2017-06-30,-1.1038000000000001
2017-07-03,5.692
2017-07-05,0.528
2017-07-06,-1.4706000000000001
2017-07-07,-0.3198
2017-07-10,-3.5294
2017-07-11,3.4368
2017-07-12,1.3934
2017-07-13,2.1142
2017-07-14,0.6211
2017-07-17,-0.4115
2017-07-18,-3.8223000000000003
2017-07-19,2.4705
2017-07-20,3.7736
2017-07-21,-1.7172
2017-07-24,-2.3638
2017-07-25,-0.1053
2017-07-26,4.1096
2017-07-27,-5.0607
2017-07-28,-3.0917
2017-07-31,-9.3509
2017-08-01,1.4563
2017-08-02,1.6745999999999999
2017-08-03,-0.7059
2017-08-04,2.7251
2017-08-07,-3.4602
2017-08-08,4.8984
2017-08-09,1.5945
2017-08-10,-3.4753
2017-08-11,1.3937
2017-08-14,-4.0092
2017-08-15,2.148
2017-08-16,1.0514000000000001
2017-08-17,-0.9249
2017-08-18,-0.3501
2017-08-21,-1.2881
2017-08-22,3.0842
2017-08-23,-0.2301
2017-08-24,-1.9607999999999999
2017-08-25,5.7647
2017-08-28,2.3359
2017-08-29,2.9348
2017-08-30,-0.3168
2017-08-31,2.1186
2017-09-01,3.3195
2017-09-05,9.739
2017-09-06,24.7027
2017-09-07,5.4292
2017-09-08,1.5310000000000001
2017-09-11,1.782
2017-09-12,-3.569
2017-09-13,6.4246
2017-09-14,4.1339
2017-09-15,3.0246
2017-09-18,6.1774000000000004
2017-09-19,-1.2097
2017-09-20,2.0408
2017-09-21,1.2570999999999999
2017-09-22,-1.2415
2017-09-25,3.6571
2017-09-26,-2.6461
2017-09-27,1.4723
2017-09-28,8.9844
2017-09-29,5.4275
2017-10-02,10.5391
2017-10-03,-3.2953
2017-10-04,-7.9963999999999995
2017-10-05,0.8889
2017-10-06,1.3705
2017-10-09,-2.2694
2017-10-10,2.5692
2017-10-11,15.6069
2017-10-12,7.8333
2017-10-13,-21.9088
2017-10-16,1.5834000000000001
2017-10-17,11.4954
2017-10-18,-0.8737
2017-10-19,0.3967
2017-10-20,1.4047
2017-10-23,-3.9394
2017-10-24,-2.6138
2017-10-25,-0.6941
2017-10-26,0.3728
2017-10-27,4.7818000000000005
2017-10-30,0.7089
2017-10-31,-7.3471
2017-11-01,-2.8015
2017-11-02,-7.6698
2017-11-03,-10.6349
2017-11-06,-2.0722
2017-11-07,-19.1052
2017-11-08,-3.9611
2017-11-09,4.5136
2017-11-10,1.2658
2017-11-13,-9.8529
2017-11-14,0.7341
2017-11-15,10.0405
2017-11-16,-0.6623
2017-11-17,-4.0741
2017-11-20,7.1815
2017-11-21,0.1441
2017-11-22,2.0144
2017-11-24,1.5514999999999999
2017-11-27,-7.2917
2017-11-28,2.0974
2017-11-29,2.0543
2017-11-30,5.1761
2017-12-01,-1.2987
2017-12-04,-4.2244
2017-12-05,-3.9769
2017-12-06,-1.2048
2017-12-07,4.7256
2017-12-08,0.2183
2017-12-11,-1.2346
2017-12-12,-1.7647
2017-12-13,9.4311
2017-12-14,-5.0616
2017-12-15,6.3401
2017-12-18,-4.9458
2017-12-19,0.9266
2017-12-20,11.1582
2017-12-21,-1.0165
2017-12-22,4.6213
2017-12-26,1.5337
2017-12-27,1.571
2017-12-28,0.8923
2017-12-29,-2.1226
2018-01-02,6.2048
2018-01-03,3.063
2018-01-04,-1.4309
2018-01-05,-0.2792
2018-01-08,-9.5185
2018-01-09,2.4752
2018-01-10,5.0725
2018-01-11,5.0
2018-01-12,0.6021
2018-01-16,-4.951
2018-01-17,3.8924
2018-01-18,2.0386
2018-01-19,0.8099
2018-01-22,8.3557
2018-01-23,4.1522
2018-01-24,-0.8068
2018-01-25,3.8278
2018-01-26,0.6912
2018-01-29,3.8444000000000003
2018-01-30,-6.1701
2018-01-31,-3.0531
2018-02-01,-6.4196
2018-02-02,-2.8734
2018-02-05,-1.919
2018-02-06,3.6413
2018-02-07,-1.0488
2018-02-08,-4.5575
2018-02-09,0.9439
2018-02-12,2.7503
2018-02-13,1.1777
2018-02-14,0.4762
2018-02-15,0.9479
2018-02-16,0.9911
2018-02-20,22.2107
2018-02-21,15.4691
2018-02-22,-5.3441
2018-02-23,11.1756
2018-02-26,3.6522
2018-02-27,-4.0268
2018-02-28,0.4545
2018-03-01,2.8542
2018-03-02,1.8274
2018-03-05,3.8883
2018-03-06,0.1599
2018-03-07,-8.2721
2018-03-08,-6.2674
2018-03-09,-0.1114
2018-03-12,-9.7062
2018-03-13,-0.0824
2018-03-14,-4.5342
2018-03-15,-5.6131
2018-03-16,-0.183
2018-03-19,-3.5289
2018-03-20,0.5938
2018-03-21,-1.7237
2018-03-22,-1.4897
2018-03-23,-4.6829
2018-03-26,2.8147
2018-03-27,-10.2539
2018-03-28,1.6084
2018-03-29,2.5655
2018-04-02,-3.3528000000000002
2018-04-03,0.3304
2018-04-04,5.5982
2018-04-05,-5.7692
2018-04-06,-4.1919
2018-04-09,3.9148
2018-04-10,6.5374
2018-04-11,1.4041000000000001
2018-04-12,0.8205
2018-04-13,-4.6287
2018-04-16,-0.3733
2018-04-17,2.6767
2018-04-18,-3.024
2018-04-19,-4.0323
2018-04-20,3.8095
2018-04-23,-3.1301
2018-04-24,-1.1699
2018-04-25,0.6201
2018-04-26,4.8179
2018-04-27,-0.481
2018-04-30,-2.4705
2018-05-01,4.2401
2018-05-02,-0.5283
2018-05-03,-2.1243
2018-05-04,1.8448
2018-05-07,1.0123
2018-05-08,-5.116
2018-05-09,5.781
2018-05-10,-11.9285
2018-05-11,8.6516
2018-05-14,6.5898
2018-05-15,5.8733
2018-05-16,-1.4599
2018-05-17,0.3951
2018-05-18,-7.7226
2018-05-21,-0.693
2018-05-22,-0.2684
2018-05-23,1.9376
2018-05-24,4.4351
2018-05-25,0.0
2018-05-29,2.5278
2018-05-30,-2.7119999999999997
2018-05-31,0.7096
2018-06-01,2.7177
2018-06-04,3.5766999999999998
2018-06-05,2.4125
2018-06-06,3.9261
2018-06-07,0.0
2018-06-08,-0.5778
2018-06-11,-7.063
2018-06-12,1.2025000000000001
2018-06-13,2.6141
2018-06-14,0.2316
2018-06-15,-0.3235
2018-06-18,-0.649
2018-06-19,1.5866
2018-06-20,-2.7561
2018-06-21,6.2825
2018-06-22,1.7778
2018-06-25,2.4454000000000002
2018-06-26,1.9607999999999999
2018-06-27,-9.0301
2018-06-28,-6.7096
2018-06-29,-3.7438000000000002
2018-07-02,-2.2518000000000002
2018-07-03,1.3613
2018-07-05,0.3099
2018-07-06,1.4418
2018-07-09,-6.3452
2018-07-10,-0.1084
2018-07-11,-1.4107
2018-07-12,-0.8806
2018-07-13,1.5547
2018-07-16,-1.4215
2018-07-17,10.3716
2018-07-18,-8.4422
2018-07-19,0.6586
2018-07-20,1.9628999999999999
2018-07-23,3.5829
2018-07-24,-3.3041
2018-07-25,-1.228
2018-07-26,2.4324
2018-07-27,-2.6385
2018-07-30,-0.9756
2018-07-31,3.2293
2018-08-01,1.5907
2018-08-02,2.714
2018-08-03,-1.626
2018-08-06,4.8554
2018-08-07,-0.5911
2018-08-08,-15.1883
2018-08-09,7.3911999999999995
2018-08-10,-1.197
2018-08-13,-2.533
2018-08-14,2.2034
2018-08-15,1.0503
2018-08-16,-0.2188
2018-08-17,5.8662
2018-08-20,2.0197
2018-08-21,0.5584
2018-08-22,6.3604
2018-08-23,2.0408
2018-08-24,-0.0465
2018-08-27,0.1861
2018-08-28,-1.6721
2018-08-29,0.1417
2018-08-30,0.8962
2018-08-31,1.6362999999999999
2018-09-04,-1.5179
2018-09-05,-2.0084
2018-09-06,-6.7684
2018-09-07,-1.2781
2018-09-10,-1.3982
2018-09-11,-3.1513
2018-09-12,0.9219
2018-09-13,5.051
2018-09-14,-0.0512
2018-09-17,-4.8106
2018-09-18,-1.129
2018-09-19,-2.012
2018-09-20,2.5526999999999997
2018-09-21,-1.461
2018-09-24,0.0549
2018-09-25,0.2744
2018-09-26,2.0252
2018-09-27,0.7511
2018-09-28,0.7455
2018-10-01,-4.5983
2018-10-02,-5.8726
2018-10-03,5.9447
2018-10-04,-4.3333
2018-10-05,-3.194
2018-10-08,1.6797
2018-10-09,-1.2979
2018-10-10,-2.6898
2018-10-11,-3.5627
2018-10-12,2.7389
2018-10-15,-5.9516
2018-10-16,5.4713
2018-10-17,0.0625
2018-10-18,-5.3716
2018-10-19,1.3860999999999999
2018-10-22,-2.0833
2018-10-23,0.9973
2018-10-24,-8.4266
2018-10-25,4.3134
2018-10-26,-3.5837
2018-10-29,-4.1458
2018-10-30,1.8643
2018-10-31,-0.6589
2018-11-01,2.4318
2018-11-02,1.7266
2018-11-05,-0.3536
2018-11-06,-3.2647
2018-11-07,2.6412
2018-11-08,-11.9728
2018-11-09,0.0406
2018-11-12,-6.5747
2018-11-13,2.5195
2018-11-14,-4.661
2018-11-15,8.2667
2018-11-16,2.2167
2018-11-19,-6.9076
2018-11-20,0.1726
2018-11-21,2.1532999999999998
2018-11-23,0.253
2018-11-26,1.5139
2018-11-27,-7.0423
2018-11-28,4.1889
2018-11-29,-1.3687
2018-11-30,-1.1275
2018-12-03,2.193
2018-12-04,-6.4378
2018-12-06,-2.2018
2018-12-07,0.6567
2018-12-10,2.8891
2018-12-11,1.087
2018-12-12,0.1792
2018-12-13,-5.9033999999999995
2018-12-14,-4.7529
2018-12-17,-2.1955999999999998
2018-12-18,-1.7347000000000001
2018-12-19,-0.9346
2018-12-20,-1.5723
2018-12-21,-7.0288
2018-12-24,-1.6037
2018-12-26,7.9162
2018-12-27,-3.1284
2018-12-28,1.5590000000000002
2018-12-31,3.0702
2019-01-02,0.2128
2019-01-03,-5.6263
2019-01-04,6.5242
2019-01-07,-1.1616
2019-01-08,1.3889
2019-01-09,-0.3161
2019-01-10,-2.1142
2019-01-11,-1.7279
2019-01-14,-1.978
2019-01-15,-1.4574
2019-01-16,-2.8441
2019-01-17,-0.4684
2019-01-18,-2.8235
2019-01-22,-0.7264
2019-01-23,0.122
2019-01-24,-2.5579
2019-01-25,5.625
2019-01-28,-4.8521
2019-01-29,38.3085
2019-01-30,-5.3957
2019-01-31,-0.2852
2019-02-01,0.572
2019-02-04,1.5166
2019-02-05,0.4669
2019-02-06,2.974
2019-02-07,-1.5343
2019-02-08,-1.7415
2019-02-11,-1.5857999999999999
2019-02-12,2.0853
2019-02-13,-1.1142
2019-02-14,-0.0939
2019-02-15,0.8459
2019-02-19,0.466
2019-02-20,1.0204
2019-02-21,-1.9284
2019-02-22,22.8464
2019-02-25,5.6402
2019-02-26,0.0722
2019-02-27,11.4636
2019-02-28,-2.9754
2019-03-01,10.0
2019-03-04,10.2424
2019-03-05,-2.3639
2019-03-06,-5.2928
2019-03-07,2.9727
2019-03-08,-0.0577
2019-03-11,7.279
2019-03-12,-5.7081
2019-03-13,1.1421999999999999
2019-03-14,-0.6211
2019-03-15,11.7045
2019-03-18,-3.8657
2019-03-19,-2.5926
2019-03-20,-1.7382
2019-03-21,3.6484
2019-03-22,-4.16
2019-03-25,6.5109
2019-03-26,0.7837
2019-03-27,-2.7994
2019-03-28,1.28
2019-03-29,0.7899
2019-04-01,3.396
2019-04-02,7.3775
2019-04-03,2.1176
2019-04-04,-3.9631
2019-04-05,-0.048
2019-04-08,-0.5761
2019-04-09,-1.014
2019-04-10,4.7805
2019-04-11,-0.419
2019-04-12,-3.4128
2019-04-15,-3.243
2019-04-16,2.1511
2019-04-17,-5.3379
2019-04-18,-0.776
2019-04-22,2.6069
2019-04-23,5.4878
2019-04-24,1.2042
2019-04-25,0.5712
2019-04-26,1.1358
2019-04-29,1.0295
2019-04-30,-2.2696
2019-05-01,-1.1848
2019-05-02,3.5971
2019-05-03,4.213
2019-05-06,6.797
2019-05-07,-2.1631
2019-05-08,4.1241
2019-05-09,-2.9808
2019-05-10,2.8199
2019-05-13,-7.368
2019-05-14,5.0817
2019-05-15,-0.3785
2019-05-16,3.3346999999999998
2019-05-17,-9.518
2019-05-20,-1.3093
2019-05-21,5.3065
2019-05-22,-0.7385
2019-05-23,0.0
2019-05-24,5.558
2019-05-28,-2.1559
2019-05-29,-3.8136
2019-05-30,-1.1894
2019-05-31,-2.7641999999999998
2019-06-03,-5.1353
2019-06-04,9.3282
2019-06-05,4.1998
2019-06-06,-2.4183
2019-06-07,2.8696
2019-06-10,-0.634
2019-06-11,-2.7222
2019-06-12,2.8859
2019-06-13,4.8873999999999995
2019-06-14,-1.7828
2019-06-17,10.354800000000001
2019-06-18,4.2243
2019-06-19,-0.0359
2019-06-20,-3.2293
2019-06-21,2.8179
2019-06-24,-7.1763
2019-06-25,0.2331
2019-06-26,-2.5581
2019-06-27,4.6142
2019-06-28,3.4981
2019-07-01,2.5716
2019-07-02,-1.7908
2019-07-03,3.1729
2019-07-05,-2.7218
2019-07-08,-3.1977
2019-07-09,1.3138
2019-07-10,0.2223
2019-07-11,-5.1017
2019-07-12,-0.6623
2019-07-15,0.5882
2019-07-16,-3.5478
2019-07-17,-3.1932
2019-07-18,2.4635
2019-07-19,-0.8965
2019-07-22,2.7549
2019-07-23,-3.2413
2019-07-24,-1.737
2019-07-25,-4.1667
2019-07-26,1.054
2019-07-29,-2.3033
2019-07-30,1.1121
2019-07-31,-3.1676
2019-08-01,0.1363
2019-08-02,-3.4483
2019-08-05,-3.7594
2019-08-06,0.1953
2019-08-07,-0.3411
2019-08-08,1.1247
2019-08-09,-0.7253
2019-08-12,-2.0458
2019-08-13,2.2377
2019-08-14,2.8696
2019-08-15,-2.5059
2019-08-16,3.9282
2019-08-19,1.0266
2019-08-20,-2.4018
2019-08-21,0.2366
2019-08-22,-3.305
2019-08-23,-4.0527
2019-08-26,-0.2036
2019-08-27,-5.8644
2019-08-28,1.9502000000000002
2019-08-29,-2.0191
2019-08-30,-3.0911
2019-09-03,-4.2529
2019-09-04,-1.9870999999999999
2019-09-05,1.5504
2019-09-06,-4.2278
2019-09-09,1.4102000000000001
2019-09-10,3.2044
2019-09-11,2.109
2019-09-12,-2.6391
2019-09-13,1.2964
2019-09-16,5.5265
2019-09-17,-1.5987
2019-09-18,1.4566
2019-09-19,0.4417
2019-09-20,-0.3848
2019-09-23,-2.7594
2019-09-24,-6.6969
2019-09-25,1.4903
2019-09-26,-0.9889
2019-09-27,3.2688
2019-09-30,0.8792
2019-10-01,-7.4956
2019-10-02,0.5967
2019-10-03,2.966
2019-10-04,2.1831
2019-10-07,-1.8991
2019-10-08,-5.6261
2019-10-09,-0.9936
2019-10-10,-3.3344
2019-10-11,1.5405
2019-10-14,-1.7810000000000001
2019-10-15,3.3915
2019-10-16,-1.4615
2019-10-17,1.5821
2019-10-18,-4.4127
2019-10-21,4.277
2019-10-22,1.1068
2019-10-23,-2.2859
2019-10-24,-2.1417
2019-10-25,1.4478
2019-10-28,1.228
2019-10-29,0.7869
2019-10-30,-2.4073
2019-10-31,2.6
2019-11-01,4.9383
2019-11-04,-7.5542
2019-11-05,-0.4689
2019-11-06,-7.3351
2019-11-07,5.1561
2019-11-08,2.6243
2019-11-11,-4.9798
2019-11-12,0.0708
2019-11-13,0.7785
2019-11-14,-8.1461
2019-11-15,-1.7584
2019-11-18,-0.2335
2019-11-19,5.5772
2019-11-20,7.2035
2019-11-21,-1.3094000000000001
2019-11-22,-0.419
2019-11-25,-1.5428
2019-11-26,-2.2792
2019-11-27,0.6924
2019-11-29,-1.2667
2019-12-02,-3.2258
2019-12-03,8.4848
2019-12-04,-0.1397
2019-12-05,-4.0559
2019-12-06,1.895
2019-12-09,-1.216
2019-12-10,1.0138
2019-12-11,-3.5484
2019-12-12,-0.4831
2019-12-13,0.5228
2019-12-16,2.4889
2019-12-17,0.5437
2019-12-18,1.3699
2019-12-19,-1.458
2019-12-20,1.1909
2019-12-23,6.3481
2019-12-24,0.4695
2019-12-26,-5.2737
2019-12-27,-1.7618
2019-12-30,-3.802
2019-12-31,4.0268
2020-01-02,-2.6523
2020-01-03,-1.62
2020-01-06,-0.1497
2020-01-07,0.9745
2020-01-08,1.6333
2020-01-09,1.2418
2020-01-10,3.8961
2020-01-13,-5.3472
2020-01-14,2.9714
2020-01-15,1.9594
2020-01-16,2.4458
2020-01-17,-5.9345
2020-01-21,-3.0457
2020-01-22,-2.7674
2020-01-23,-1.7692
2020-01-24,-4.5419
2020-01-27,-3.0353
2020-01-28,-0.5076
2020-01-29,-3.3163
2020-01-30,-2.8144
2020-01-31,-0.181
2020-02-03,6.5277
2020-02-04,2.8085
2020-02-05,4.8013
2020-02-06,7.5829
2020-02-07,-4.8458
2020-02-10,0.0
2020-02-11,1.929
2020-02-12,2.3467000000000002
2020-02-13,1.4053
2020-02-14,-5.3975
2020-02-18,-0.771
2020-02-19,0.8547
2020-02-20,-1.849
2020-02-21,-0.0785
2020-02-24,-6.6771
2020-02-25,0.5051
2020-02-26,-7.6213999999999995
2020-02-27,-3.8985
2020-02-28,2.8302
2020-03-02,3.9908
2020-03-03,2.1614
2020-03-04,4.3178
2020-03-05,-3.5596
2020-03-06,-5.8369
2020-03-09,-6.928
2020-03-10,6.4643
2020-03-11,-13.2475
2020-03-12,-20.1485
2020-03-13,0.5312
2020-03-16,-10.1717
2020-03-17,10.2941
2020-03-18,-4.5333
2020-03-19,5.5866
2020-03-20,-8.7302
2020-03-23,4.6377
2020-03-24,18.144
2020-03-25,8.0891
2020-03-26,-3.0369
2020-03-27,1.2304
2020-03-30,-3.3149
2020-03-31,4.5714
2020-04-01,-12.0219
