ticker,CDVIQ US Equity
2007-05-09,-1.3514
2007-05-10,-1.9863
2007-05-11,3.0748
2007-05-14,-1.2881
2007-05-15,0.6181
2007-05-16,2.2526
2007-05-17,-2.0694
2007-05-18,0.2045
2007-05-21,2.0408
2007-05-22,0.5333
2007-05-23,2.8515
2007-05-24,-3.3527
2007-05-25,1.0674
2007-05-29,0.396
2007-05-30,1.2492
2007-05-31,0.3896
2007-06-01,3.1695
2007-06-04,2.069
2007-06-05,0.86
2007-06-06,0.3045
2007-06-07,-4.8573
2007-06-08,1.8507
2007-06-11,0.2506
2007-06-12,-3.0
2007-06-13,4.0593
2007-06-14,1.548
2007-06-15,6.0366
2007-06-18,0.46
2007-06-19,0.4007
2007-06-20,-2.7936
2007-06-21,-0.2346
2007-06-22,0.9994
2007-06-25,-3.4924
2007-06-26,0.2413
2007-06-27,1.3839000000000001
2007-06-28,-2.0772
2007-06-29,0.7879
2007-07-02,1.6236000000000002
2007-07-03,0.8284
2007-07-05,2.1714
2007-07-06,3.6186
2007-07-09,-1.2195
2007-07-10,-2.5253
2007-07-11,1.1514
2007-07-12,0.7968
2007-07-13,-0.9599
2007-07-16,-4.7891
2007-07-17,-1.7964
2007-07-18,5.3049
2007-07-19,0.4053
2007-07-20,0.1153
2007-07-23,1.7856999999999998
2007-07-24,-5.2632
2007-07-25,-0.8363
2007-07-26,-4.6988
2007-07-27,-5.1201
2007-07-30,2.1985
2007-07-31,-0.7823
2007-08-01,-0.9198
2007-08-02,-0.7958
2007-08-03,-7.0187
2007-08-06,-4.2416
2007-08-07,6.2312
2007-08-08,4.2403
2007-08-09,-0.4068
2007-08-10,1.2253
2007-08-13,-2.6227
2007-08-14,-3.3149
2007-08-15,-2.0
2007-08-16,-0.5102
2007-08-17,6.3736
2007-08-20,-0.3444
2007-08-21,-2.4879
2007-08-22,4.3232
2007-08-23,-1.4266
2007-08-24,0.0689
2007-08-27,2.4793
2007-08-28,-5.4435
2007-08-29,-0.8529
2007-08-30,-2.2222
2007-08-31,2.566
2007-09-04,4.5032
2007-09-05,5.6088000000000005
2007-09-06,-2.0078
2007-09-07,0.2644
2007-09-10,-2.3072
2007-09-11,1.1471
2007-09-12,2.8686
2007-09-13,2.0104
2007-09-14,3.2422
2007-09-17,-0.5542
2007-09-18,4.8916
2007-09-19,-3.0697
2007-09-20,-2.6797
2007-09-21,-3.1915
2007-09-24,-4.6542
2007-09-25,-0.339
2007-09-26,0.2721
2007-09-27,1.6282
2007-09-28,0.1335
2007-10-01,1.3333
2007-10-02,0.1974
2007-10-03,-1.7728000000000002
2007-10-04,1.2032
2007-10-05,1.255
2007-10-08,-0.848
2007-10-09,-2.4342
2007-10-10,-3.911
2007-10-11,2.8772
2007-10-12,0.7503
2007-10-15,-0.4739
2007-10-16,0.8163
2007-10-17,-0.0675
2007-10-18,-2.0257
2007-10-19,-3.9972
2007-10-22,-3.8765
2007-10-23,0.1494
2007-10-24,-1.1186
2007-10-25,-1.5083
2007-10-26,0.4594
2007-10-29,1.5244
2007-10-30,-0.8258
2007-10-31,0.1514
2007-11-01,-3.7793
2007-11-02,3.4564
2007-11-05,-2.8853
2007-11-06,-0.7819
2007-11-07,-3.6249000000000002
2007-11-08,1.8806
2007-11-09,0.5618
2007-11-12,-1.0375
2007-11-13,1.5323
2007-11-14,3.4948
2007-11-15,-1.4582
2007-11-16,-2.648
2007-11-19,-0.4
2007-11-20,-1.5261
2007-11-21,-1.3051
2007-11-23,4.1322
2007-11-26,-4.127
2007-11-27,-1.0762
2007-11-28,2.5105
2007-11-29,-2.6122
2007-11-30,4.0235
2007-12-03,2.9815
2007-12-04,0.8607
2007-12-05,-3.9566
2007-12-06,1.9386
2007-12-07,0.9509
2007-12-10,-1.8053
2007-12-11,1.9984
2007-12-12,2.6646
2007-12-13,1.5267
2007-12-14,-3.0075
2007-12-17,-1.2403
2007-12-18,0.314
2007-12-19,-2.2692
2007-12-20,1.7614
2007-12-21,0.3147
2007-12-24,2.7451
2007-12-26,2.9008000000000003
2007-12-27,-0.7418
2007-12-28,1.4948000000000001
2007-12-31,-2.5037000000000003
2008-01-02,-0.7553
2008-01-03,6.8493
2008-01-04,-3.49
2008-01-07,-3.7638
2008-01-08,-0.2301
2008-01-09,-1.2298
2008-01-10,2.7237
2008-01-11,-4.3182
2008-01-14,-3.2462
2008-01-15,-5.4828
2008-01-16,-4.5887
2008-01-17,-6.8966
2008-01-18,2.0468
2008-01-22,0.0955
2008-01-23,-6.3931000000000004
2008-01-24,-0.5097
2008-01-25,-2.1516
2008-01-28,2.0942
2008-01-29,-0.4103
2008-01-30,-2.1627
2008-01-31,-0.2105
2008-02-01,0.3165
2008-02-04,2.103
2008-02-05,-3.9135
2008-02-06,-1.0718
2008-02-07,0.5417
2008-02-08,0.5388
2008-02-11,-2.1436
2008-02-12,2.7382
2008-02-13,3.5181
2008-02-14,-0.206
2008-02-15,-1.032
2008-02-19,0.4171
2008-02-20,2.2845
2008-02-21,-3.4518
2008-02-22,-2.2082
2008-02-25,4.4086
2008-02-26,2.3687
2008-02-27,3.9234999999999998
2008-02-28,-0.7744
2008-02-29,1.6585
2008-03-03,-4.6065000000000005
2008-03-04,-2.0121
2008-03-05,4.5175
2008-03-06,2.1611
2008-03-07,-1.6346
2008-03-10,-1.955
2008-03-11,1.3958
2008-03-12,10.1278
2008-03-13,0.7143
2008-03-14,-1.9504000000000001
2008-03-17,-1.4466999999999999
2008-03-18,4.7706
2008-03-19,-1.9264000000000001
2008-03-20,-3.4821
2008-03-24,-3.2377
2008-03-25,2.0076
2008-03-26,-0.656
2008-03-27,-1.8868
2008-03-28,-1.9231
2008-03-31,1.7647
2008-04-01,0.6744
2008-04-02,-0.9569
2008-04-03,0.4831
2008-04-04,5.8654
2008-04-07,8.1744
2008-04-08,-1.0915
2008-04-09,-1.2732999999999999
2008-04-10,1.9776
2008-04-11,-2.2766
2008-04-14,4.4003
2008-04-15,-1.2397
2008-04-16,2.5105
2008-04-17,-0.2449
2008-04-18,1.3093
2008-04-21,0.0
2008-04-22,-2.3425000000000002
2008-04-23,-2.0678
2008-04-24,-1.3514
2008-04-25,2.1404
2008-04-28,3.3529
2008-04-29,-3.4874
2008-04-30,2.437
2008-05-01,6.3987
2008-05-02,3.084
2008-05-05,-0.8975
2008-05-06,3.6226000000000003
2008-05-07,0.5098
2008-05-08,1.8115999999999999
2008-05-09,-0.3559
2008-05-12,-2.7143
2008-05-13,0.514
2008-05-14,-2.2644
2008-05-15,-0.0747
2008-05-16,2.4682
2008-05-19,2.9196999999999997
2008-05-20,-0.922
2008-05-21,1.3601
2008-05-22,0.6356
2008-05-23,-2.1754
2008-05-27,0.0
2008-05-28,-0.8608
2008-05-29,1.6643
2008-05-30,-0.4982
2008-06-02,-0.6438
2008-06-03,0.6479
2008-06-04,1.7883
2008-06-05,1.9677
2008-06-06,-2.481
2008-06-09,2.0495
2008-06-10,-4.2936
2008-06-11,-2.3155
2008-06-12,-2.3704
2008-06-13,0.0
2008-06-16,5.7663
2008-06-17,1.076
2008-06-18,0.5678
2008-06-19,0.6351
2008-06-20,2.2439999999999998
2008-06-23,1.3717
2008-06-24,-0.203
2008-06-25,1.6949
2008-06-26,1.6
2008-06-27,-5.1837
2008-06-30,-1.1073
2008-07-01,-2.3093
2008-07-02,-5.5874
2008-07-03,-5.9181
2008-07-07,-3.3064999999999998
2008-07-08,-0.9174
2008-07-09,-2.1886
2008-07-10,5.938
2008-07-11,-2.5183
2008-07-14,1.6667
2008-07-15,-4.6721
2008-07-16,-0.258
2008-07-17,-1.7241
2008-07-18,0.7895
2008-07-21,4.4386
2008-07-22,-1.1667
2008-07-23,-4.0472
2008-07-24,-0.6151
2008-07-25,2.3872999999999998
2008-07-28,-0.0864
2008-07-29,-2.1608
2008-07-30,7.5088
2008-07-31,-11.9967
2008-08-01,0.0
2008-08-04,-7.4697
2008-08-05,2.1191
2008-08-06,3.6561
2008-08-07,-3.7178
2008-08-08,1.6832
2008-08-11,0.8763
2008-08-12,-4.0541
2008-08-13,6.841
2008-08-14,-3.2015000000000002
2008-08-15,-2.3346
2008-08-18,-0.498
2008-08-19,0.5005
2008-08-20,3.0876
2008-08-21,2.7053000000000003
2008-08-22,-2.6341
2008-08-25,-2.2222
2008-08-26,9.7826
2008-08-27,1.0801
2008-08-28,1.2467
2008-08-29,1.5831
2008-09-02,-10.2165
2008-09-03,-1.1572
2008-09-04,-4.2927
2008-09-05,2.1407
2008-09-08,0.998
2008-09-09,-12.1542
2008-09-10,0.8999
2008-09-11,8.4727
2008-09-12,2.3638
2008-09-15,-11.0442
2008-09-16,10.2709
2008-09-17,2.2518000000000002
2008-09-18,7.2072
2008-09-19,8.2166
2008-09-22,0.0863
2008-09-23,-2.931
2008-09-24,-3.4636
2008-09-25,-0.644
2008-09-26,-3.3333
2008-09-29,-6.5134
2008-09-30,8.6066
2008-10-01,-7.8302
2008-10-02,-5.5271
2008-10-03,3.467
2008-10-06,-5.0262
2008-10-07,-0.882
2008-10-08,1.891
2008-10-09,-12.2271
2008-10-10,-7.7114
2008-10-13,15.2291
2008-10-14,0.0
2008-10-15,-13.4503
2008-10-16,3.9189
2008-10-17,-5.2016
2008-10-20,10.1509
2008-10-21,2.3661
2008-10-22,-10.8273
2008-10-23,-14.0518
2008-10-24,0.1587
2008-10-27,-5.7052
2008-10-28,1.1764999999999999
2008-10-29,8.4718
2008-10-30,16.3859
2008-10-31,11.973700000000001
2008-11-03,-3.6428000000000003
2008-11-04,-6.0976
2008-11-05,-1.2987
2008-11-06,-10.7895
2008-11-07,3.2448
2008-11-10,1.8571
2008-11-11,-3.3661
2008-11-12,-9.434
2008-11-13,16.9872
2008-11-14,-9.863
2008-11-17,-7.5988
2008-11-18,0.9868
2008-11-19,-0.4886
2008-11-20,-22.4223
2008-11-21,7.173
2008-11-24,16.1417
2008-11-25,-7.7966
2008-11-26,10.1103
2008-11-28,2.0033
2008-12-01,-5.0736
2008-12-02,6.7241
2008-12-03,2.5848
2008-12-04,-7.5591
2008-12-05,1.0221
2008-12-08,5.5649
2008-12-09,2.3962
2008-12-10,3.2761
2008-12-11,-5.136
2008-12-12,-0.1592
2008-12-15,-2.5518
2008-12-16,2.2913
2008-12-17,3.68
2008-12-18,-6.0185
2008-12-19,3.7767
2008-12-22,-7.4367
2008-12-23,0.0
2008-12-24,-1.7094
2008-12-26,5.0435
2008-12-29,-2.8146
2008-12-30,3.2368
2008-12-31,7.4257
2009-01-02,6.298
2009-01-05,5.4913
2009-01-06,6.4384
2009-01-07,-4.2471
2009-01-08,4.0323
2009-01-09,-10.8527
2009-01-12,-4.6377
2009-01-13,4.7112
2009-01-14,-5.3701
2009-01-15,-0.3067
2009-01-16,4.0
2009-01-20,-9.7633
2009-01-21,13.1148
2009-01-22,-6.6667
2009-01-23,8.8509
2009-01-26,0.9986
2009-01-27,-1.6949
2009-01-28,7.6149000000000004
2009-01-29,-9.6128
2009-01-30,-6.3516
2009-02-02,-5.5205
2009-02-03,-0.3339
2009-02-04,0.8375
2009-02-05,4.9834
2009-02-06,6.0127
2009-02-09,-0.2985
2009-02-10,-4.1916
2009-02-11,-4.0625
2009-02-12,-5.2117
2009-02-13,1.8900000000000001
2009-02-17,-6.7454
2009-02-18,-1.6275
2009-02-19,3.8603
2009-02-20,-11.3274
2009-02-23,-6.5868
2009-02-24,5.3419
2009-02-25,-1.4199
2009-02-26,0.6173
2009-02-27,3.2720000000000002
2009-03-02,-0.198
2009-03-03,8.1349
2009-03-04,-1.1009
2009-03-05,-7.7922
2009-03-06,-1.8109
2009-03-09,-0.4098
2009-03-10,3.0864
2009-03-11,2.3952
2009-03-12,9.1618
2009-03-13,-4.6429
2009-03-16,0.3745
2009-03-17,12.3134
2009-03-18,5.1495
2009-03-19,4.1074
2009-03-20,-7.8907
2009-03-23,11.6969
2009-03-24,-3.6873
2009-03-25,0.7657
2009-03-26,9.8784
2009-03-27,-0.6916
2009-03-30,-4.4568
2009-03-31,-1.312
2009-04-01,2.6588000000000003
2009-04-02,4.1727
2009-04-03,6.0773
2009-04-06,-1.6926999999999999
2009-04-07,-1.7219
2009-04-08,3.9084
2009-04-09,5.8366
2009-04-13,-0.7353
2009-04-14,-5.679
2009-04-15,-0.6545
2009-04-16,1.4493
2009-04-17,3.5065
2009-04-20,-9.0339
2009-04-21,1.6552
2009-04-22,3.6635
2009-04-23,1.3089
2009-04-24,4.2636
2009-04-27,-2.6022
2009-04-28,-3.1807
2009-04-29,5.9133
2009-04-30,-1.737
2009-05-01,3.4091
2009-05-04,8.4249
2009-05-05,-2.5901
2009-05-06,6.0116
2009-05-07,-2.6172
2009-05-08,8.5106
2009-05-11,-2.7864
2009-05-12,0.1062
2009-05-13,-7.8473
2009-05-14,2.3015
2009-05-15,-2.5872
2009-05-18,5.3118
2009-05-19,8.114
2009-05-20,-4.1582
2009-05-21,-4.9735
2009-05-22,-0.6682
2009-05-26,6.7265
2009-05-27,2.416
2009-05-28,-1.3333
2009-05-29,4.8857
2009-06-01,-0.892
2009-06-02,-3.1
2009-06-03,-3.1992
2009-06-04,-4.9041
2009-06-05,-7.8475
2009-06-08,2.9196999999999997
2009-06-09,-1.3002
2009-06-10,0.5988
2009-06-11,1.9048
2009-06-12,1.986
2009-06-15,-2.6346
2009-06-16,-1.8824
2009-06-17,1.199
2009-06-18,0.4739
2009-06-19,-0.9434
2009-06-22,-7.7381
2009-06-23,2.3226
2009-06-24,-0.1261
2009-06-25,4.6716999999999995
2009-06-26,4.4632
2009-06-29,-1.0393
2009-06-30,0.7001
2009-07-01,1.3905
2009-07-02,-4.8
2009-07-06,-3.6014
2009-07-07,-3.6115
2009-07-08,0.646
2009-07-09,2.9525
2009-07-10,0.7481
2009-07-13,1.3614
2009-07-14,2.3199
2009-07-15,2.9833
2009-07-16,1.2746
2009-07-17,1.0297
2009-07-20,0.0
2009-07-21,-0.1133
2009-07-22,-1.7006999999999999
2009-07-23,2.6528
2009-07-24,0.0
2009-07-27,1.573
2009-07-28,-0.9956
2009-07-29,-2.4581
2009-07-30,1.0309
2009-07-31,1.2472
2009-08-03,7.8387
2009-08-04,2.1807
2009-08-05,1.0163
2009-08-06,-2.1127
2009-08-07,0.2055
2009-08-10,2.5641
2009-08-11,-5.1
2009-08-12,3.6881
2009-08-13,3.252
2009-08-14,-2.3622
2009-08-17,-1.9153
2009-08-18,4.6249
2009-08-19,1.8664
2009-08-20,1.5429
2009-08-21,3.0389
2009-08-24,5.1613
2009-08-25,-1.1394
2009-08-26,1.9504000000000001
2009-08-27,-2.5217
2009-08-28,-1.8733
2009-08-31,-5.1818
2009-09-01,-1.0547
2009-09-02,-2.907
2009-09-03,-0.499
2009-09-04,1.9057
2009-09-08,3.4449
2009-09-09,1.5224
2009-09-10,2.7179
2009-09-11,0.0
2009-09-14,0.1825
2009-09-15,0.8197
2009-09-16,0.9937
2009-09-17,-4.8301
2009-09-18,-5.0752
2009-09-21,-0.099
2009-09-22,0.5946
2009-09-23,-2.3645
2009-09-24,-2.3209
2009-09-25,-0.7231
2009-09-28,3.642
2009-09-29,-0.8032
2009-09-30,0.1012
2009-10-01,-3.4378
2009-10-02,-0.733
2009-10-05,0.6329
2009-10-06,2.4109
2009-10-07,0.9212
2009-10-08,0.6085
2009-10-09,-0.3024
2009-10-12,1.7189
2009-10-13,-0.0994
2009-10-14,0.0995
2009-10-15,-0.1988
2009-10-16,-0.498
2009-10-19,2.002
2009-10-20,0.4907
2009-10-21,0.3906
2009-10-22,1.6537
2009-10-23,-3.6364
2009-10-26,-2.6812
2009-10-27,-0.9184
2009-10-28,-7.1061
2009-10-29,-7.4279
2009-10-30,-8.024
2009-11-02,-4.5573
2009-11-03,4.9113
2009-11-04,3.3810000000000002
2009-11-05,1.2579
2009-11-06,-1.8634
2009-11-09,5.1899
2009-11-10,-1.3237
2009-11-11,-1.8293
2009-11-12,-5.4658
2009-11-13,0.5256
2009-11-16,5.2288
2009-11-17,0.1242
2009-11-18,-3.598
2009-11-19,-3.4749
2009-11-20,-2.1333
2009-11-23,2.1798
2009-11-24,-0.6667
2009-11-25,0.4027
2009-11-27,-3.0749
2009-11-30,0.1379
2009-12-01,-0.6887
2009-12-02,1.8031000000000001
2009-12-03,-3.2698
2009-12-04,0.0
2009-12-07,4.6479
2009-12-08,-3.3647
2009-12-09,-0.9749
2009-12-10,-0.4219
2009-12-11,1.5537
2009-12-14,3.7552
2009-12-15,-0.9383
2009-12-16,0.8119
2009-12-17,1.3423
2009-12-18,1.8542999999999998
2009-12-21,-2.9909
2009-12-22,0.4021
2009-12-23,-0.8011
2009-12-24,0.9421
2009-12-28,-1.4667
2009-12-29,1.4885
2009-12-30,0.1333
2009-12-31,0.6658
2010-01-04,5.8201
2010-01-05,0.125
2010-01-06,0.1248
2010-01-07,-0.1247
2010-01-08,-0.6242
2010-01-11,-0.5025
2010-01-12,-1.8939
2010-01-13,1.5444
2010-01-14,0.507
2010-01-15,-2.396
2010-01-19,3.6176
2010-01-20,-2.7431
2010-01-21,-2.1795
2010-01-22,-3.4076
2010-01-25,0.9498
2010-01-26,-1.3441
2010-01-27,-0.2725
2010-01-28,-2.3224
2010-01-29,-1.5385
2010-02-01,3.267
2010-02-02,-0.1376
2010-02-03,-0.551
2010-02-04,-6.6482
2010-02-05,1.1869
2010-02-08,-0.8798
2010-02-09,0.2959
2010-02-10,1.4748999999999999
2010-02-11,2.4709
2010-02-12,0.0
2010-02-16,3.5461
2010-02-17,4.6575
2010-02-18,2.6178
2010-02-19,-0.2551
2010-02-22,-0.8951
2010-02-23,-3.3548
2010-02-24,-3.8718
2010-02-25,1.1111
2010-02-26,-3.1593
2010-03-01,0.4255
2010-03-02,-1.2711999999999999
2010-03-03,0.7153
2010-03-04,-0.8523
2010-03-05,0.2865
2010-03-08,0.0
2010-03-09,-0.1429
2010-03-10,0.4292
2010-03-11,2.2792
2010-03-12,0.2786
2010-03-15,-1.5278
2010-03-16,1.1283
2010-03-17,3.3473
2010-03-18,-1.3495
2010-03-19,-0.8208
2010-03-22,1.1034
2010-03-23,-0.6821
2010-03-24,0.5495
2010-03-25,-3.5519
2010-03-26,-0.8499
2010-03-29,0.2857
2010-03-30,1.8519
2010-03-31,2.5175
2010-04-01,3.5471
2010-04-05,0.6588
2010-04-06,0.1309
2010-04-07,-1.6993
2010-04-08,-0.6649
2010-04-09,-0.2677
2010-04-12,3.6242
2010-04-13,-1.943
2010-04-14,1.9815
2010-04-15,-0.6477
2010-04-16,-2.6076
2010-04-19,-1.4726
2010-04-20,2.9891
2010-04-21,-1.1873
2010-04-22,1.7356
2010-04-23,4.1995000000000005
2010-04-26,0.3778
2010-04-27,-3.6386
2010-04-28,-1.3021
2010-04-29,-9.2348
2010-04-30,-4.6512
2010-05-03,0.6098
2010-05-04,-3.9394
2010-05-05,0.1577
2010-05-06,-5.5118
2010-05-07,-5.8333
2010-05-10,-0.354
2010-05-11,3.1972
2010-05-12,7.2289
2010-05-13,-3.2103
2010-05-14,0.0
2010-05-17,2.1559
2010-05-18,-4.2208
2010-05-19,-0.8475
2010-05-20,-4.7863
2010-05-21,0.7181
2010-05-24,-5.5258
2010-05-25,-2.6414999999999997
2010-05-26,4.4574
2010-05-27,3.8961
2010-05-28,-1.4285999999999999
2010-06-01,-11.9565
2010-06-02,3.7037
2010-06-03,2.7778
2010-06-04,-1.3514
2010-06-07,-5.6751000000000005
2010-06-08,0.8299
2010-06-09,10.0823
2010-06-10,2.8037
2010-06-11,2.5455
2010-06-14,-0.8865
2010-06-15,2.8623
2010-06-16,0.3478
2010-06-17,3.9861
2010-06-18,2.1667
2010-06-21,1.6313
2010-06-22,-4.6549
2010-06-23,-0.5051
2010-06-24,2.3689
2010-06-25,5.124
2010-06-28,-1.8868
2010-06-29,-6.7308
2010-06-30,0.5155
2010-07-01,-2.2222
2010-07-02,-2.7972
2010-07-06,-3.5971
2010-07-07,6.7164
2010-07-08,5.7692
2010-07-09,1.6529
2010-07-12,-0.1626
2010-07-13,5.0489
2010-07-14,-5.8915
2010-07-15,-1.4827
2010-07-16,0.5017
2010-07-19,-1.1647
2010-07-20,6.5657
2010-07-21,-1.7378
2010-07-22,4.3408
2010-07-23,0.6163
2010-07-26,-1.5314
2010-07-27,-1.3997
2010-07-28,-1.1041
2010-07-29,-0.1595
2010-07-30,-5.4313
2010-08-02,-2.3649
2010-08-03,-2.5952
2010-08-04,0.3552
2010-08-05,-3.0088
2010-08-06,-0.5474
2010-08-09,1.4679
2010-08-10,-0.9042
2010-08-11,-5.4745
2010-08-12,0.0
2010-08-13,-0.5792
2010-08-16,0.3883
2010-08-17,1.7408000000000001
2010-08-18,-1.7109999999999999
2010-08-19,-3.2882
2010-08-20,-1.8
2010-08-23,0.611
2010-08-24,-1.8218999999999999
2010-08-25,-0.4124
2010-08-26,-2.4845
2010-08-27,0.0
2010-08-30,-2.3355
2010-08-31,-0.6522
2010-09-01,-0.4376
2010-09-02,1.7582
2010-09-03,0.432
2010-09-07,-1.5053999999999998
2010-09-08,5.6769
2010-09-09,1.0331
2010-09-10,1.0225
2010-09-13,0.6073
2010-09-14,-1.006
2010-09-15,16.6667
2010-09-16,-2.7875
2010-09-17,-5.0179
2010-09-20,3.0189
2010-09-21,-0.5495
2010-09-22,0.5525
2010-09-23,-5.3114
2010-09-24,2.7079
2010-09-27,-1.1299
2010-09-28,2.2857
2010-09-29,3.7244
2010-09-30,-1.7953000000000001
2010-10-01,0.5484
2010-10-04,-5.4545
2010-10-05,1.9231
2010-10-06,1.8868
2010-10-07,-3.5185
2010-10-08,3.6468
2010-10-11,0.7407
2010-10-12,1.4706000000000001
2010-10-13,0.1812
2010-10-14,-1.8083
2010-10-15,-0.7366
2010-10-18,0.1855
2010-10-19,-3.3333
2010-10-20,1.5326
2010-10-21,1.5093999999999999
2010-10-22,-0.1859
2010-10-25,-0.9311
2010-10-26,1.3158
2010-10-27,-2.9685
2010-10-28,-0.1912
2010-10-29,-3.0651
2010-11-01,-2.3715
2010-11-02,0.8097
2010-11-03,-1.004
2010-11-04,4.4625
2010-11-05,3.8834999999999997
2010-11-08,-0.9346
2010-11-09,0.0
2010-11-10,1.6981000000000002
2010-11-11,2.7829
2010-11-12,-4.3321
2010-11-15,0.1887
2010-11-16,-4.1431000000000004
2010-11-17,1.3752
2010-11-18,3.2946
2010-11-19,3.3771
2010-11-22,-4.5372
2010-11-23,-2.4715
2010-11-24,3.7037
2010-11-26,-1.3158
2010-11-29,0.1905
2010-11-30,1.7109999999999999
2010-12-01,4.1121
2010-12-02,1.7953000000000001
2010-12-03,-0.8818
2010-12-06,0.3559
2010-12-07,-0.3546
2010-12-08,-2.3132
2010-12-09,4.7359
2010-12-10,2.9565
2010-12-13,-1.3514
2010-12-14,-2.911
2010-12-15,-0.3527
2010-12-16,-0.885
2010-12-17,0.3571
2010-12-20,2.669
2010-12-21,0.8666
2010-12-22,0.3436
2010-12-23,0.8562
2010-12-27,0.5093
2010-12-28,-2.3649
2010-12-29,-0.692
2010-12-30,1.0453
2010-12-31,-2.2414
2011-01-03,1.94
2011-01-04,0.346
2011-01-05,1.7241
2011-01-06,0.339
2011-01-07,0.5068
2011-01-10,0.8403
2011-01-11,0.6667
2011-01-12,0.1656
2011-01-13,1.3223
2011-01-14,0.3263
2011-01-18,0.6504
2011-01-19,-1.454
2011-01-20,-1.4754
2011-01-21,0.6656
2011-01-24,-0.8264
2011-01-25,0.3333
2011-01-26,2.8239
2011-01-27,1.9386
2011-01-28,-3.1696
2011-01-31,0.491
2011-02-01,3.0945
2011-02-02,-0.316
2011-02-03,-0.9509
2011-02-04,-0.64
2011-02-07,1.4493
2011-02-08,-0.1587
2011-02-09,-1.1129
2011-02-10,-0.1608
2011-02-11,1.1272
2011-02-14,0.0
2011-02-15,1.1146
2011-02-16,4.0945
2011-02-17,3.4796
2011-02-18,-4.8246
2011-02-22,-1.0753
2011-02-23,0.9317
2011-02-24,-0.4615
2011-02-25,3.0912
2011-02-28,3.1484
2011-03-01,-1.1628
2011-03-02,4.4118
2011-03-03,2.9577
2011-03-04,0.4104
2011-03-07,-0.9537
2011-03-08,1.1004
2011-03-09,-0.6803
2011-03-10,-6.7123
2011-03-11,3.2305
2011-03-14,2.276
2011-03-15,-3.0598
2011-03-16,-5.3085
2011-03-17,2.1212
2011-03-18,-0.8902
2011-03-21,1.6467
2011-03-22,-0.8837
2011-03-23,-0.2972
2011-03-24,0.5961
2011-03-25,0.1481
2011-03-28,-0.4438
2011-03-29,1.6345
2011-03-30,0.731
2011-03-31,1.3062
2011-04-01,-0.5731
2011-04-04,0.1441
2011-04-05,0.0
2011-04-06,1.0072
2011-04-07,2.7066
2011-04-08,2.3578
2011-04-11,-1.626
2011-04-12,-0.1377
2011-04-13,0.8276
2011-04-14,1.5048
2011-04-15,2.4259
2011-04-18,-1.7105000000000001
2011-04-19,3.2129
2011-04-20,1.4267
2011-04-21,2.3018
2011-04-25,-1.25
2011-04-26,3.6709
2011-04-27,-2.8083
2011-04-28,-2.7638
2011-04-29,1.5504
2011-05-02,-3.4351
2011-05-03,-1.7128
2011-05-04,-11.9303
2011-05-05,-5.6317
2011-05-06,-4.0323
