ticker,CFFN US Equity
2000-05-26,1.1696
2000-05-30,0.578
2000-05-31,0.5747
2000-06-01,0.5714
2000-06-02,0.0
2000-06-05,0.0
2000-06-06,-5.1136
2000-06-07,5.3892
2000-06-08,-1.1364
2000-06-09,-1.1494
2000-06-12,-3.4884
2000-06-13,6.0241
2000-06-14,-0.5682
2000-06-15,-1.1429
2000-06-16,1.1561
2000-06-19,-5.1429
2000-06-20,2.4096
2000-06-21,1.7647
2000-06-22,-2.3121
2000-06-23,-2.9586
2000-06-26,0.6098
2000-06-27,-1.2121
2000-06-28,0.6135
2000-06-29,3.0488
2000-06-30,4.7337
2000-07-03,2.2599
2000-07-05,2.2099
2000-07-06,1.6216
2000-07-07,-0.5319
2000-07-10,-2.6738
2000-07-11,0.0
2000-07-12,1.6484
2000-07-13,0.0
2000-07-14,0.5405
2000-07-17,1.0753
2000-07-18,0.5319
2000-07-19,0.0
2000-07-20,0.5291
2000-07-21,-1.5789
2000-07-24,-0.5348
2000-07-25,1.6129
2000-07-26,1.0582
2000-07-27,0.0
2000-07-28,0.0
2000-07-31,2.0942
2000-08-01,4.1026
2000-08-02,-0.0394
2000-08-03,-0.995
2000-08-04,1.5074999999999998
2000-08-07,0.495
2000-08-08,-0.9852
2000-08-09,0.0
2000-08-10,0.4975
2000-08-11,2.4752
2000-08-14,-0.9662
2000-08-15,-0.9756
2000-08-16,0.4926
2000-08-17,4.902
2000-08-18,2.3364
2000-08-21,2.2831
2000-08-22,0.8929
2000-08-23,2.2124
2000-08-24,0.4329
2000-08-25,0.0
2000-08-28,-0.431
2000-08-29,0.4329
2000-08-30,0.0
2000-08-31,0.0
2000-09-01,0.0
2000-09-05,-0.431
2000-09-06,0.4329
2000-09-07,0.8621
2000-09-08,-0.8547
2000-09-11,0.0
2000-09-12,1.2931
2000-09-13,0.0
2000-09-14,-0.8511
2000-09-15,-0.4292
2000-09-18,0.431
2000-09-19,1.2876
2000-09-20,-1.2711999999999999
2000-09-21,-0.4292
2000-09-22,0.8621
2000-09-25,-0.4274
2000-09-26,-0.4292
2000-09-27,-0.8621
2000-09-28,3.0435
2000-09-29,-1.2658
2000-10-02,-0.8547
2000-10-03,0.0
2000-10-04,0.8621
2000-10-05,-0.8547
2000-10-06,0.0
2000-10-09,0.0
2000-10-10,-2.5862
2000-10-11,-0.4425
2000-10-12,-0.8889
2000-10-13,0.4484
2000-10-16,0.0
2000-10-17,-1.7856999999999998
2000-10-18,0.4545
2000-10-19,1.3575
2000-10-20,0.0
2000-10-23,0.0
2000-10-24,0.4464
2000-10-25,-0.4444
2000-10-26,1.3393
2000-10-27,-0.8811
2000-10-30,1.7778
2000-10-31,1.31
2000-11-01,0.3966
2000-11-02,0.0
2000-11-03,0.4329
2000-11-06,0.431
2000-11-07,0.0
2000-11-08,-0.4292
2000-11-09,0.0
2000-11-10,0.0
2000-11-13,0.431
2000-11-14,0.0
2000-11-15,2.1459
2000-11-16,-0.8403
2000-11-17,0.0
2000-11-20,-1.6949
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,0.8621
2000-11-27,-0.8547
2000-11-28,0.0
2000-11-29,0.8621
2000-11-30,0.8547
2000-12-01,0.4237
2000-12-04,0.4219
2000-12-05,0.4202
2000-12-06,-0.4184
2000-12-07,0.0
2000-12-08,2.1008
2000-12-11,5.3498
2000-12-12,1.5625
2000-12-13,2.3077
2000-12-14,-2.6316
2000-12-15,-1.1583
2000-12-18,0.7813
2000-12-19,-1.5504
2000-12-20,-5.9055
2000-12-21,5.0209
2000-12-22,1.992
2000-12-26,0.3906
2000-12-27,0.3891
2000-12-28,1.5504
2000-12-29,2.2901
2001-01-02,-5.9701
2001-01-03,9.127
2001-01-04,-2.9091
2001-01-05,-2.2472
2001-01-08,0.3831
2001-01-09,-3.4351
2001-01-10,1.9763
2001-01-11,0.5814
2001-01-12,-0.9634
2001-01-16,0.0
2001-01-17,0.3891
2001-01-18,1.5504
2001-01-19,-2.2901
2001-01-22,1.5625
2001-01-23,0.0
2001-01-24,1.1538
2001-01-25,-0.3802
2001-01-26,0.0
2001-01-29,-0.3817
2001-01-30,1.5326
2001-01-31,-2.9283
2001-02-01,2.3529
2001-02-02,-1.5326
2001-02-05,0.3891
2001-02-06,0.3876
2001-02-07,0.3861
2001-02-08,-0.7692
2001-02-09,0.7752
2001-02-12,0.0
2001-02-13,-1.9231
2001-02-14,0.7843
2001-02-15,1.5564
2001-02-16,-0.3831
2001-02-20,-1.5385
2001-02-21,-1.5625
2001-02-22,1.1905000000000001
2001-02-23,1.9607999999999999
2001-02-26,1.5385
2001-02-27,-1.8939
2001-02-28,-1.5444
2001-03-01,3.5294
2001-03-02,0.0
2001-03-05,-1.1364
2001-03-06,0.7663
2001-03-07,0.0
2001-03-08,-1.1407
2001-03-09,-1.5385
2001-03-12,0.0
2001-03-13,1.5625
2001-03-14,-1.9231
2001-03-15,0.0
2001-03-16,0.7843
2001-03-19,1.9455
2001-03-20,-2.6718
2001-03-21,0.0
2001-03-22,-2.7451
2001-03-23,2.8226
2001-03-26,0.3922
2001-03-27,-2.3437
2001-03-28,0.0
2001-03-29,0.0
2001-03-30,2.0
2001-04-02,0.0
2001-04-03,-1.9607999999999999
2001-04-04,0.0
2001-04-05,1.2
2001-04-06,-0.7905
2001-04-09,1.6733
2001-04-10,0.3762
2001-04-11,-2.3735
2001-04-12,1.4075
2001-04-16,-1.5142
2001-04-17,2.8186999999999998
2001-04-18,1.6822
2001-04-19,-2.1446
2001-04-20,-2.0038
2001-04-23,1.3418999999999999
2001-04-24,-2.1438
2001-04-25,3.5962
2001-04-26,-0.6103
2001-04-27,0.0626
2001-04-30,-1.1882
2001-05-01,0.1266
2001-05-02,1.1378
2001-05-03,-0.6309
2001-05-04,1.9048
2001-05-07,-1.1838
2001-05-08,1.4502
2001-05-09,0.1865
2001-05-10,-1.6129
2001-05-11,0.9458
2001-05-14,0.1874
2001-05-15,-0.0623
2001-05-16,0.6238
2001-05-17,1.9839
2001-05-18,2.9787
2001-05-21,0.2952
2001-05-22,-1.0594
2001-05-23,0.238
2001-05-24,1.6617
2001-05-25,1.2843
2001-05-29,-0.5187
2001-05-30,0.2897
2001-05-31,3.1774
2001-06-01,1.6797
2001-06-04,0.6608
2001-06-05,0.0547
2001-06-06,1.6949
2001-06-07,1.2366
2001-06-08,-3.0802
2001-06-11,0.274
2001-06-12,1.9125999999999999
2001-06-13,-1.7158
2001-06-14,-1.4729999999999999
2001-06-15,1.6611
2001-06-18,-0.4357
2001-06-19,0.6565
2001-06-20,2.3913
2001-06-21,-0.1062
2001-06-22,-1.169
2001-06-25,-0.2688
2001-06-26,0.2695
2001-06-27,0.5914
2001-06-28,3.6879
2001-06-29,-0.3608
2001-07-02,-2.9488
2001-07-03,-0.6397
2001-07-05,-2.0923
2001-07-06,-0.3836
2001-07-09,-0.8801
2001-07-10,0.7214
2001-07-11,0.3857
2001-07-12,4.5554
2001-07-13,-0.5774
2001-07-16,-2.5343
2001-07-17,3.2503
2001-07-18,-2.2560000000000002
2001-07-19,1.2882
2001-07-20,-0.265
2001-07-23,-1.3815
2001-07-24,-0.2694
2001-07-25,-0.1621
2001-07-26,1.3528
2001-07-27,-0.8009
2001-07-30,-0.3767
2001-07-31,-0.054
2001-08-01,0.3243
2001-08-02,-0.3804
2001-08-03,1.6367
2001-08-06,-0.1074
2001-08-07,0.1075
2001-08-08,-2.1471
2001-08-09,0.5485
2001-08-10,0.0546
2001-08-13,0.0545
2001-08-14,0.218
2001-08-15,4.9483
2001-08-16,2.2798
2001-08-17,-0.2026
2001-08-20,0.0
2001-08-21,0.1015
2001-08-22,0.1014
2001-08-23,-0.152
2001-08-24,-0.2029
2001-08-27,-0.5084
2001-08-28,-0.0511
2001-08-29,0.1022
2001-08-30,-0.1532
2001-08-31,0.0
2001-09-04,0.1023
2001-09-05,0.4088
2001-09-06,-0.2545
2001-09-07,0.0
2001-09-10,0.0
2001-09-17,-5.3061
2001-09-18,3.6638
2001-09-19,-1.3514
2001-09-20,1.4752
2001-09-21,-2.8557
2001-09-24,0.481
2001-09-25,0.6383
2001-09-26,0.6871
2001-09-27,0.7349
2001-09-28,-0.4169
2001-10-01,2.8257
2001-10-02,0.2036
2001-10-03,-0.4571
2001-10-04,0.7653
2001-10-05,-0.1519
2001-10-08,-2.1298
2001-10-09,1.7098
2001-10-10,1.732
2001-10-11,0.1502
2001-10-12,-0.55
2001-10-15,-0.7541
2001-10-16,2.6849
2001-10-17,-1.5787
2001-10-18,-0.1003
2001-10-19,-0.9533
2001-10-22,2.5836
2001-10-23,-2.7654
2001-10-24,0.3047
2001-10-25,1.2658
2001-10-26,-0.45
2001-10-29,-0.4018
2001-10-30,-0.1513
2001-10-31,1.7172
2001-11-01,0.4006
2001-11-02,-1.1471
2001-11-05,1.0091
2001-11-06,0.3996
2001-11-07,-0.199
2001-11-08,0.2493
2001-11-09,-0.6962
2001-11-12,0.651
2001-11-13,1.791
2001-11-14,-0.0489
2001-11-15,-1.9071
2001-11-16,0.0
2001-11-19,2.0937
2001-11-20,-1.2207
2001-11-21,-0.0989
2001-11-23,3.0678
2001-11-26,-0.7681
2001-11-27,-1.6449
2001-11-28,-0.9346
2001-11-29,4.7666
2001-11-30,-4.9763
2001-12-03,2.5935
2001-12-04,3.8891999999999998
2001-12-05,0.9359
2001-12-06,1.1127
2001-12-07,-0.917
2001-12-10,-2.0361
2001-12-11,0.8503
2001-12-12,1.0773
2001-12-13,-0.6951
2001-12-14,-0.0467
2001-12-17,1.6806999999999999
2001-12-18,0.7805
2001-12-19,1.5945
2001-12-20,-3.5426
2001-12-21,0.9298
2001-12-24,1.0134
2001-12-26,-0.5928
2001-12-27,0.2752
2001-12-28,-1.2809
2001-12-31,-3.4291
2002-01-02,2.4952
2002-01-03,-2.8558
2002-01-04,1.1084
2002-01-07,0.7626
2002-01-08,1.2299
2002-01-09,-0.3738
2002-01-10,0.985
2002-01-11,-1.2076
2002-01-14,-0.9873
2002-01-15,0.7123
2002-01-16,-0.8487
2002-01-17,-0.1427
2002-01-18,-0.7143
2002-01-22,-0.4796
2002-01-23,1.0602
2002-01-24,3.0997
2002-01-25,0.8326
2002-01-28,0.7798
2002-01-29,-2.1393
2002-01-30,2.4651
2002-01-31,1.8307
2002-02-01,-1.8427
2002-02-04,0.1832
2002-02-05,2.3309
2002-02-06,0.3573
2002-02-07,-0.3115
2002-02-08,1.7856999999999998
2002-02-11,0.9211
2002-02-12,-0.565
2002-02-13,0.0437
2002-02-14,0.0437
2002-02-15,0.4367
2002-02-19,-1.8260999999999998
2002-02-20,2.9672
2002-02-21,-1.9355
2002-02-22,2.4561
2002-02-25,-1.0274
2002-02-26,0.9948
2002-02-27,-0.3854
2002-02-28,-0.7309
2002-03-01,1.819
2002-03-04,-1.5737999999999999
2002-03-05,-0.1729
2002-03-06,-0.6494
2002-03-07,-1.3942999999999999
2002-03-08,-0.3977
2002-03-11,0.5324
2002-03-12,-0.9267
2002-03-13,0.9354
2002-03-14,0.9267
2002-03-15,0.1312
2002-03-18,1.2664
2002-03-19,-0.2587
2002-03-20,-1.0808
2002-03-21,-0.0874
2002-03-22,-0.35
2002-03-25,-0.1317
2002-03-26,1.0989
2002-03-27,0.5217
2002-03-28,-1.8599
2002-04-01,1.3662
2002-04-02,-0.2174
2002-04-03,-0.8715
2002-04-04,1.3187
2002-04-05,2.3427
2002-04-08,1.5261
2002-04-09,0.3758
2002-04-10,2.1215
2002-04-11,0.2037
2002-04-12,4.1463
2002-04-15,-1.7174
2002-04-16,2.7006
2002-04-17,-2.9389
2002-04-18,-2.5896
2002-04-19,1.0225
2002-04-22,0.0
2002-04-23,0.4049
2002-04-24,-0.4839
2002-04-25,-0.2431
2002-04-26,-0.9748
2002-04-29,1.7227000000000001
2002-04-30,2.7419000000000002
2002-05-01,1.6484
2002-05-02,2.606
2002-05-03,0.9856
2002-05-06,-0.1126
2002-05-07,2.33
2002-05-08,-0.7345
2002-05-09,-0.8879
2002-05-10,-0.8585
2002-05-13,3.5768
2002-05-14,0.7306
2002-05-15,-1.5914000000000001
2002-05-16,1.9802
2002-05-17,0.356
2002-05-20,-0.4622
2002-05-21,-1.3319
2002-05-22,1.3864
2002-05-23,-0.3598
2002-05-24,-1.1557
2002-05-28,-0.3654
2002-05-29,-1.6502
2002-05-30,1.2677
2002-05-31,-0.3682
2002-06-03,-1.8477000000000001
2002-06-04,-0.4895
2002-06-05,-0.4919
2002-06-06,-2.9657999999999998
2002-06-07,1.2539
2002-06-10,-0.3483
2002-06-11,-0.6214
2002-06-12,-0.3126
2002-06-13,-1.6463999999999999
2002-06-14,1.5145
2002-06-17,1.0601
2002-06-18,-0.3108
2002-06-19,-0.1949
2002-06-20,-0.1562
2002-06-21,0.8604
2002-06-24,-0.1163
2002-06-25,1.0093
2002-06-26,0.538
2002-06-27,1.4526
2002-06-28,-1.7332
2002-07-01,-1.0735999999999999
2002-07-02,1.6279
2002-07-03,1.9832
2002-07-05,1.7951000000000001
2002-07-08,-0.6245
2002-07-09,-0.5176
2002-07-10,-2.304
2002-07-11,0.3043
2002-07-12,-0.7964
2002-07-15,-0.6881
2002-07-16,-0.2309
2002-07-17,-1.3889
2002-07-18,-0.8607
2002-07-19,-0.2368
2002-07-22,-0.0396
2002-07-23,-3.2845
2002-07-24,2.0867
2002-07-25,4.5291
2002-07-26,-0.6902
2002-07-29,3.0888
2002-07-30,-2.4345
2002-07-31,2.1497
2002-08-01,-2.6505
2002-08-02,-2.6449
2002-08-05,-0.2397
2002-08-06,0.6808
2002-08-07,0.3182
2002-08-08,0.119
2002-08-09,-0.1584
2002-08-12,-0.119
2002-08-13,-0.7149
2002-08-14,2.7199999999999998
2002-08-15,0.0389
2002-08-16,-0.1946
2002-08-19,-1.17
2002-08-20,-0.1973
2002-08-21,0.0
2002-08-22,-0.6722
2002-08-23,-0.6768
2002-08-26,0.3206
2002-08-27,0.839
2002-08-28,-0.2377
2002-08-29,-0.8737
2002-08-30,2.0433
2002-09-03,-2.8661
2002-09-04,0.7276
2002-09-05,0.3612
2002-09-06,-0.3599
2002-09-09,-0.0803
2002-09-10,-3.7349
2002-09-11,0.2503
2002-09-12,-2.0391
2002-09-13,1.7417
2002-09-16,-1.7953999999999999
2002-09-17,0.6803
2002-09-18,-3.2939
2002-09-19,-3.2751
2002-09-20,1.3093
2002-09-23,-1.2923
2002-09-24,-1.1287
2002-09-25,1.1872
2002-09-26,2.3014
2002-09-27,-1.9849999999999999
2002-09-30,-0.27
2002-10-01,2.5271
2002-10-02,-2.7289
2002-10-03,-3.4027
2002-10-04,-1.2554
2002-10-07,-3.3634
2002-10-08,3.4215
2002-10-09,-2.5536
2002-10-10,3.7506
2002-10-11,1.5023
2002-10-14,1.6189
2002-10-15,3.4593
2002-10-16,-3.8275
2002-10-17,2.5618
2002-10-18,0.9813
2002-10-21,0.8834
2002-10-22,-1.62
2002-10-23,0.534
2002-10-24,0.0
2002-10-25,1.5493999999999999
2002-10-28,-0.8282
2002-10-29,0.3516
2002-10-30,1.7521
2002-10-31,2.0374
2002-11-01,0.728
2002-11-04,0.2113
2002-11-05,1.8979
2002-11-06,-1.5356
2002-11-07,3.4091
2002-11-08,5.813
2002-11-11,3.3423
2002-11-12,0.2974
2002-11-13,0.4077
2002-11-14,2.0672
2002-11-15,-0.3255
2002-11-18,-1.1248
2002-11-19,-0.0367
2002-11-20,3.7812
2002-11-21,0.9982
2002-11-22,0.2196
2002-11-25,-0.2191
2002-11-26,-0.6589
2002-11-27,1.5070000000000001
2002-11-29,-0.1416
2002-12-02,0.5453
2002-12-03,-1.1931
2002-12-04,1.1709
2002-12-05,0.0723
2002-12-06,0.8674
2002-12-09,0.5016
2002-12-10,1.9251
2002-12-11,1.2242
2002-12-12,-1.2785
2002-12-13,-0.98
2002-12-16,2.2622999999999998
2002-12-17,-0.5185
2002-12-18,-2.745
2002-12-19,-0.468
2002-12-20,2.2977
2002-12-23,1.6522000000000001
2002-12-24,-0.1381
2002-12-26,0.1383
2002-12-27,-0.932
2002-12-30,0.3136
2002-12-31,0.0347
2003-01-02,1.3889
2003-01-03,-0.9932
2003-01-06,1.7987
2003-01-07,2.4975
2003-01-08,0.3149
2003-01-09,1.6193
2003-01-10,-2.1171
2003-01-13,1.9635
2003-01-14,1.8573
2003-01-15,-0.2559
2003-01-16,-0.0962
2003-01-17,0.6421
2003-01-21,0.8612
2003-01-22,1.3283
2003-01-23,-1.4357
2003-01-24,-0.6333
2003-01-27,0.478
2003-01-28,0.6343
2003-01-29,0.063
2003-01-30,-0.2835
2003-01-31,0.2843
2003-02-03,-1.7008
2003-02-04,0.0961
2003-02-05,-0.5442
2003-02-06,-0.0648
2003-02-07,-1.5894
2003-02-10,0.7251
2003-02-11,0.9817
2003-02-12,0.4213
2003-02-13,-1.1939
2003-02-14,1.3717
2003-02-18,0.0966
2003-02-19,-0.2897
2003-02-20,0.581
2003-02-21,-0.7381
2003-02-24,-1.3902
2003-02-25,-0.8197
2003-02-26,-0.5289
2003-02-27,1.9276
2003-02-28,0.163
2003-03-03,0.1953
2003-03-04,0.5848
2003-03-05,-0.8721
2003-03-06,-1.2708
2003-03-07,-0.429
2003-03-10,-1.823
2003-03-11,-0.2363
2003-03-12,-3.4856
2003-03-13,2.4895
2003-03-14,1.2316
2003-03-17,-1.318
2003-03-18,-0.5137
2003-03-19,1.0327
2003-03-20,1.3288
2003-03-21,0.8742
2003-03-24,-1.1033
2003-03-25,0.6438
2003-03-26,0.134
2003-03-27,0.8027
2003-03-28,0.8626
2003-03-31,-1.3487
2003-04-01,-0.2001
2003-04-02,1.1694
2003-04-03,-0.4954
2003-04-04,0.1659
2003-04-07,-0.2982
2003-04-08,0.3323
2003-04-09,-0.6293
2003-04-10,1.4333
2003-04-11,-1.8403
2003-04-14,0.3348
2003-04-15,1.4314
2003-04-16,-0.1941
2003-04-17,0.6262
2003-04-21,-1.3429
2003-04-22,2.4568
2003-04-23,0.9397
2003-04-24,-1.0915
2003-04-25,-0.4869
2003-04-28,1.5981999999999998
2003-04-29,-0.1284
2003-04-30,0.9
2003-05-01,-0.9628
2003-05-02,1.0693
2003-05-05,0.8336
2003-05-06,1.1129
2003-05-07,-0.8805
2003-05-08,-0.7614
2003-05-09,1.2788
2003-05-12,-3.6932
2003-05-13,-0.5834
2003-05-14,-0.5011
2003-05-15,-1.4579
2003-05-16,1.1096
2003-05-19,-1.6295
2003-05-20,-0.1014
2003-05-21,0.0338
2003-05-22,0.9472
2003-05-23,0.5027
2003-05-27,0.2668
2003-05-28,0.5321
2003-05-29,-0.6947
2003-05-30,0.533
2003-06-02,0.2319
2003-06-03,-0.3669
2003-06-04,0.5674
2003-06-05,-0.5279
2003-06-06,-0.6302
2003-06-09,-0.8344
2003-06-10,0.1683
2003-06-11,-0.504
2003-06-12,-0.2364
2003-06-13,-0.4401
2003-06-16,-0.374
2003-06-17,-0.9215
2003-06-18,-0.999
2003-06-19,-1.0786
2003-06-20,0.0352
2003-06-23,-0.6681
2003-06-24,-0.6372
2003-06-25,1.3181
2003-06-26,1.1252
2003-06-27,-0.6259
2003-06-30,-1.2778
2003-07-01,1.1525
2003-07-02,1.2614
2003-07-03,-0.0692
2003-07-07,1.662
2003-07-08,-0.8856
2003-07-09,-0.7904
2003-07-10,-0.1732
2003-07-11,1.492
2003-07-14,0.547
2003-07-15,-0.034
2003-07-16,0.9184
2003-07-17,0.2022
2003-07-18,0.1345
2003-07-21,0.3023
2003-07-22,0.0
2003-07-23,0.0
2003-07-24,0.6698
2003-07-25,-0.1663
2003-07-28,-0.0333
2003-07-29,0.8333
2003-07-30,0.1322
2003-07-31,-0.1664
2003-08-01,-0.1
2003-08-04,-0.1668
2003-08-05,0.2674
2003-08-06,-0.9
2003-08-07,-0.2018
2003-08-08,1.0785
2003-08-11,-0.9336
2003-08-12,0.8751
2003-08-13,-0.9343
2003-08-14,-2.6608
2003-08-15,0.346
2003-08-18,-0.931
2003-08-19,-0.4525
2003-08-20,0.8042
2003-08-21,-1.1446
2003-08-22,0.0351
2003-08-25,0.1403
2003-08-26,-0.2102
2003-08-27,0.4212
2003-08-28,-0.4544
2003-08-29,-0.4916
2003-09-02,1.7995999999999999
2003-09-03,1.5945
2003-09-04,1.0235
2003-09-05,-1.0469
2003-09-08,1.1263
2003-09-09,-0.5062
2003-09-10,-1.3569
2003-09-11,0.2407
2003-09-12,0.5489
2003-09-15,0.853
2003-09-16,1.9621
2003-09-17,-0.4313
2003-09-18,0.3665
2003-09-19,0.5312
2003-09-22,-0.6275
2003-09-23,0.5317
2003-09-24,-0.562
2003-09-25,0.0665
2003-09-26,-2.2591
2003-09-29,0.034
2003-09-30,-0.4077
2003-10-01,2.3541
2003-10-02,0.4667
2003-10-03,-0.7299
2003-10-06,1.1029
2003-10-07,-0.3636
2003-10-08,1.5262
2003-10-09,0.2908
2003-10-10,1.6324999999999998
2003-10-13,0.8015
2003-10-14,-0.2545
2003-10-15,-0.3508
2003-10-16,-0.16
2003-10-17,0.641
2003-10-20,0.0
2003-10-21,-0.3503
2003-10-22,-0.4474
2003-10-23,0.4173
2003-10-24,-0.6714
2003-10-27,1.5771
2003-10-28,0.8238
2003-10-29,0.7542
2003-10-30,8.7024
2003-10-31,6.3128
2003-11-03,0.2969
2003-11-04,-0.0269
2003-11-05,-0.1373
2003-11-06,0.9864
2003-11-07,0.0
2003-11-10,-0.0271
2003-11-11,0.1624
2003-11-12,-1.6212
2003-11-13,-1.4804
2003-11-14,-1.7311999999999999
2003-11-17,-0.4255
2003-11-18,0.114
2003-11-19,0.4269
2003-11-20,-1.3631
2003-11-21,0.0588
2003-11-24,0.5877
2003-11-25,0.3506
2003-11-26,1.2227000000000001
2003-11-28,-0.115
2003-12-01,1.2957
2003-12-02,-0.1706
2003-12-03,-0.2847
2003-12-04,-0.1713
2003-12-05,-0.4863
2003-12-08,0.4886
2003-12-09,-0.4577
2003-12-10,-0.3736
2003-12-11,0.0288
2003-12-12,0.9227
2003-12-15,0.4857
2003-12-16,0.1422
2003-12-17,0.2271
2003-12-18,2.5496
2003-12-19,-1.4641
2003-12-22,1.0934
2003-12-23,-0.4714
2003-12-24,0.7244
2003-12-26,-0.0553
2003-12-29,1.9928
2003-12-30,-0.8684
2003-12-31,-1.262
2004-01-02,-0.3022
2004-01-05,0.9455
2004-01-06,0.8264
2004-01-07,0.0519
2004-01-08,-0.0792
2004-01-09,0.0273
2004-01-12,-0.2186
2004-01-13,-0.2191
2004-01-14,0.4116
2004-01-15,0.3006
2004-01-16,0.9264
2004-01-20,3.3747
2004-01-21,1.3841999999999999
2004-01-22,-0.3349
2004-01-23,-0.5454
2004-01-26,1.8477999999999999
2004-01-27,-0.7655
2004-01-28,-1.26
2004-01-29,-1.6146
2004-01-30,1.244
2004-02-02,0.6275
2004-02-03,0.7794
2004-02-04,-1.289
2004-02-05,-2.3551
2004-02-06,-0.4878
2004-02-09,-0.2723
2004-02-10,-1.2534
2004-02-11,1.0757
2004-02-12,-0.0547
2004-02-13,-0.3559
2004-02-17,1.7033
2004-02-18,-0.054
2004-02-19,0.3243
2004-02-20,-2.2091
2004-02-23,0.4683
2004-02-24,-0.4387
2004-02-25,0.4406
2004-02-26,0.8774
2004-02-27,0.299
2004-03-01,0.542
2004-03-02,-0.566
2004-03-03,-0.4608
2004-03-04,-0.7326
2004-03-05,1.3141
2004-03-08,-0.0812
2004-03-09,0.2981
2004-03-10,-1.2969
2004-03-11,-0.876
2004-03-12,-0.1657
2004-03-15,-0.1936
2004-03-16,-0.1386
2004-03-17,0.5273
2004-03-18,-0.0552
2004-03-19,0.0
2004-03-22,-0.5525
2004-03-23,-0.7778
2004-03-24,-1.6797
2004-03-25,0.7118
2004-03-26,0.2262
2004-03-29,0.3103
2004-03-30,-1.0686
2004-03-31,2.0466
2004-04-01,0.585
2004-04-02,-1.0246
2004-04-05,0.5036
2004-04-06,0.5011
2004-04-07,-0.1662
2004-04-08,-0.111
2004-04-12,-0.5556
2004-04-13,-3.2402
2004-04-14,-3.4931
2004-04-15,-0.4487
2004-04-16,1.0216
2004-04-19,-0.3569
2004-04-20,1.0448
2004-04-21,-2.5406
2004-04-22,1.1822
2004-04-23,-0.5992
2004-04-26,-0.1206
2004-04-27,-0.7242
2004-04-28,-2.0365
2004-04-29,-0.2482
2004-04-30,0.2177
2004-05-03,-1.2725
2004-05-04,1.6347
2004-05-05,0.6805
2004-05-06,-1.5601
2004-05-07,-3.3914
2004-05-10,-0.5906
2004-05-11,0.495
2004-05-12,-0.9524
2004-05-13,1.3263
2004-05-14,-1.4071
2004-05-17,-0.4978
2004-05-18,-0.0334
2004-05-19,-0.367
2004-05-20,0.5358
2004-05-21,0.8994
2004-05-24,-0.5282
2004-05-25,4.6133
2004-05-26,1.6497000000000002
2004-05-27,-0.9675
2004-05-28,-1.1031
2004-06-01,-0.2549
2004-06-02,-0.3834
2004-06-03,-0.3207
2004-06-04,-0.4505
2004-06-07,0.9373
2004-06-08,-0.5443
2004-06-09,-1.159
2004-06-10,-0.2932
2004-06-14,-2.6462
2004-06-15,0.0
2004-06-16,-0.5034
2004-06-17,0.2327
2004-06-18,0.9455
