ticker,WERN US Equity
2000-05-24,1.8868
2000-05-25,-3.7037
2000-05-26,0.0
2000-05-30,3.8462
2000-05-31,-10.1852
2000-06-01,11.8557
2000-06-02,-5.9908
2000-06-05,-2.0833
2000-06-06,-0.8761
2000-06-07,1.0101
2000-06-08,-3.0
2000-06-09,1.5464
2000-06-12,0.0
2000-06-13,0.5076
2000-06-14,-0.5051
2000-06-15,1.0152
2000-06-16,1.005
2000-06-19,-0.4975
2000-06-20,-3.0
2000-06-21,0.5155
2000-06-22,-5.641
2000-06-23,1.087
2000-06-26,2.6882
2000-06-27,-7.8534
2000-06-28,5.1136
2000-06-29,-5.1892
2000-06-30,5.7143
2000-07-03,2.7027
2000-07-05,3.6842
2000-07-06,1.5228000000000002
2000-07-07,2.625
2000-07-10,0.3654
2000-07-11,1.4563
2000-07-12,1.4354
2000-07-13,-2.3585
2000-07-14,1.4493
2000-07-17,-1.4285999999999999
2000-07-18,-0.4831
2000-07-19,-2.9126
2000-07-20,4.0
2000-07-21,1.9231
2000-07-24,-0.9434
2000-07-25,-2.3810000000000002
2000-07-26,1.4634
2000-07-27,0.9615
2000-07-28,6.1905
2000-07-31,4.0359
2000-08-01,0.0
2000-08-02,-2.5862
2000-08-03,-2.2124
2000-08-04,-0.4525
2000-08-07,0.6818
2000-08-08,-1.5800999999999998
2000-08-09,0.0
2000-08-10,-0.9174
2000-08-11,-0.463
2000-08-14,3.2558
2000-08-15,-3.1532
2000-08-16,5.1163
2000-08-17,-0.4425
2000-08-18,-2.2222
2000-08-21,-4.0909
2000-08-22,0.4739
2000-08-23,1.8868
2000-08-24,0.463
2000-08-25,0.0
2000-08-28,0.4608
2000-08-29,0.4587
2000-08-30,0.0
2000-08-31,-1.3699
2000-09-01,0.463
2000-09-05,-2.3041
2000-09-06,-0.9434
2000-09-07,0.0
2000-09-08,-2.3810000000000002
2000-09-11,-0.4878
2000-09-12,-0.4902
2000-09-13,0.9852
2000-09-14,-0.4878
2000-09-15,5.3922
2000-09-18,-5.5814
2000-09-19,0.9852
2000-09-20,0.4878
2000-09-21,2.4272
2000-09-22,-0.9479
2000-09-25,-5.2632
2000-09-26,-4.0404
2000-09-27,1.0526
2000-09-28,0.2083
2000-09-29,-2.0833
2000-10-02,-5.8511
2000-10-03,4.5198
2000-10-04,1.6216
2000-10-05,0.5319
2000-10-06,4.7619
2000-10-09,-7.0707
2000-10-10,-3.2609
2000-10-11,-1.8258
2000-10-12,0.7153
2000-10-13,7.9545
2000-10-16,-7.8947
2000-10-17,-5.7143
2000-10-18,-0.6061
2000-10-19,2.439
2000-10-20,3.5714
2000-10-23,4.023
2000-10-24,5.5249
2000-10-25,0.0
2000-10-26,9.4241
2000-10-27,-1.4354
2000-10-30,6.3107
2000-10-31,2.2831
2000-11-01,-6.25
2000-11-02,11.4286
2000-11-03,-0.4274
2000-11-06,0.0
2000-11-07,0.0
2000-11-08,0.8584
2000-11-09,0.4255
2000-11-10,-5.5085
2000-11-13,1.3453
2000-11-14,2.6549
2000-11-15,-5.1724
2000-11-16,3.6364
2000-11-17,3.0702
2000-11-20,-4.6809
2000-11-21,0.4464
2000-11-22,1.3333
2000-11-24,4.8246
2000-11-27,-0.4184
2000-11-28,-1.6806999999999999
2000-11-29,-2.5641
2000-11-30,-0.8772
2000-12-01,5.7522
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,7.5314
2000-12-07,-1.5564
2000-12-08,-0.7905
2000-12-11,13.1474
2000-12-12,-1.7606000000000002
2000-12-13,-6.0932
2000-12-14,-1.9083999999999999
2000-12-15,0.0
2000-12-18,-1.9455
2000-12-19,4.3651
2000-12-20,-0.3802
2000-12-21,-1.9083999999999999
2000-12-22,2.7237
2000-12-26,-1.5152
2000-12-27,7.6923
2000-12-28,-2.8571
2000-12-29,0.0
2001-01-02,-9.1912
2001-01-03,4.0486
2001-01-04,8.716
2001-01-05,3.5842
2001-01-08,-1.7301
2001-01-09,-3.8731999999999998
2001-01-10,-0.3663
2001-01-11,0.0
2001-01-12,-1.4706000000000001
2001-01-16,10.8209
2001-01-17,-4.3771
2001-01-18,1.4085
2001-01-19,-1.3889
2001-01-22,-1.0563
2001-01-23,6.0498
2001-01-24,-2.349
2001-01-25,3.0928
2001-01-26,0.6667
2001-01-29,-1.6556
2001-01-30,1.6835
2001-01-31,0.9934
2001-02-01,-0.9836
2001-02-02,0.3311
2001-02-05,-4.9505
2001-02-06,-1.3889
2001-02-07,7.7465
2001-02-08,-0.6536
2001-02-09,0.3289
2001-02-12,2.623
2001-02-13,0.9585
2001-02-14,-1.5823
2001-02-15,1.2862
2001-02-16,-2.8571
2001-02-20,2.9412000000000003
2001-02-21,-2.2222
2001-02-22,-8.6039
2001-02-23,-3.0195
2001-02-26,2.4725
2001-02-27,-3.1278
2001-02-28,-1.476
2001-03-01,-0.6554
2001-03-02,-0.0943
2001-03-05,0.0
2001-03-06,1.5093999999999999
2001-03-07,1.487
2001-03-08,5.1282
2001-03-09,-5.7491
2001-03-12,-3.512
2001-03-13,4.2146
2001-03-14,-5.8824
2001-03-15,-1.9531
2001-03-16,-1.5936
2001-03-19,10.526299999999999
2001-03-20,4.0293
2001-03-21,-2.1127
2001-03-22,5.036
2001-03-23,-3.7671
2001-03-26,0.3559
2001-03-27,1.7730000000000001
2001-03-28,-5.5748999999999995
2001-03-29,-0.369
2001-03-30,1.4815
2001-04-02,-2.1898
2001-04-03,-4.8507
2001-04-04,3.5294
2001-04-05,2.2727
2001-04-06,-0.7407
2001-04-09,-0.0597
2001-04-10,1.9116
2001-04-11,-4.3083
2001-04-12,1.6564
2001-04-16,-1.026
2001-04-17,10.061
2001-04-18,2.3823
2001-04-19,6.0606
2001-04-20,-2.2449
2001-04-23,-1.357
2001-04-24,0.2116
2001-04-25,1.32
2001-04-26,3.283
2001-04-27,0.4541
2001-04-30,-0.0502
2001-05-01,0.3518
2001-05-02,3.5053
2001-05-03,0.2903
2001-05-04,-0.8683
2001-05-07,-1.1192
2001-05-08,-3.8386
2001-05-09,-2.7636
2001-05-10,1.3158
2001-05-11,-0.987
2001-05-14,0.9444
2001-05-15,0.4678
2001-05-16,-2.328
2001-05-17,9.5869
2001-05-18,-0.3867
2001-05-21,1.8437999999999999
2001-05-22,-1.6198000000000001
2001-05-23,-2.2276
2001-05-24,0.2972
2001-05-25,-1.9259
2001-05-29,-2.719
2001-05-30,0.2588
2001-05-31,2.5297
2001-06-01,-1.7623
2001-06-04,-0.41
2001-06-05,5.404
2001-06-06,-1.6602000000000001
2001-06-07,-2.284
2001-06-08,-4.624
2001-06-11,-1.3319
2001-06-12,0.8639
2001-06-13,-3.0514
2001-06-14,-2.9818
2001-06-15,-0.7399
2001-06-18,0.0573
2001-06-19,-0.6877
2001-06-20,1.558
2001-06-21,11.3068
2001-06-22,-4.1858
2001-06-25,-0.3729
2001-06-26,-0.2674
2001-06-27,2.681
2001-06-28,7.8068
2001-06-29,17.6043
2001-07-02,-6.1443
2001-07-03,0.7909
2001-07-05,3.313
2001-07-06,-6.3713
2001-07-09,-0.6309
2001-07-10,0.9977
2001-07-11,2.0207
2001-07-12,0.5722
2001-07-13,0.5689
2001-07-16,0.4787
2001-07-17,2.7285
2001-07-18,-0.6324
2001-07-19,-0.1697
2001-07-20,-1.615
2001-07-23,-4.3197
2001-07-24,-3.2957
2001-07-25,2.7544
2001-07-26,0.2272
2001-07-27,0.4533
2001-07-30,3.7004
2001-07-31,-2.3064
2001-08-01,-1.7816999999999998
2001-08-02,2.1769
2001-08-03,-1.3316
2001-08-06,0.3149
2001-08-07,-4.4843
2001-08-08,-3.2864
2001-08-09,-3.3495
2001-08-10,-0.452
2001-08-13,2.22
2001-08-14,1.1846
2001-08-15,-0.5366
2001-08-16,8.8769
2001-08-17,-1.4414
2001-08-20,1.6453
2001-08-21,-2.1583
2001-08-22,5.8824
2001-08-23,-4.1233
2001-08-24,4.1195
2001-08-27,-3.6522
2001-08-28,0.8123
2001-08-29,2.9543
2001-08-30,-1.8260999999999998
2001-08-31,-0.7972
2001-09-04,2.0089
2001-09-05,-1.663
2001-09-06,1.3796
2001-09-07,-2.151
2001-09-10,-1.301
2001-09-17,-11.0455
2001-09-18,-0.3577
2001-09-19,2.7692
2001-09-20,-6.7864
2001-09-21,1.8201
2001-09-24,4.6267
2001-09-25,-2.6633
2001-09-26,-7.9504
2001-09-27,-8.4969
2001-09-28,2.6397
2001-10-01,-2.2129
2001-10-02,1.9572
2001-10-03,0.9598
2001-10-04,8.1402
2001-10-05,0.9341
2001-10-08,0.9799
2001-10-09,1.8868
2001-10-10,-0.2116
2001-10-11,8.4305
2001-10-12,0.7824
2001-10-15,2.2319
2001-10-16,2.4205
2001-10-17,-4.912
2001-10-18,2.0955
2001-10-19,1.1933
2001-10-22,1.1792
2001-10-23,3.0303
2001-10-24,-0.724
2001-10-25,0.5014
2001-10-26,-1.1791
2001-10-29,-1.1932
2001-10-30,1.2076
2001-10-31,-0.6425
2001-11-01,1.7551999999999999
2001-11-02,-0.1362
2001-11-05,2.7273
2001-11-06,0.0
2001-11-07,0.2212
2001-11-08,-0.8389
2001-11-09,0.9795
2001-11-12,-1.7637
2001-11-13,2.3339
2001-11-14,1.1404
2001-11-15,-0.3036
2001-11-16,0.261
2001-11-19,0.6508
2001-11-20,-0.6466
2001-11-21,-1.0412
2001-11-23,2.192
2001-11-26,-0.4719
2001-11-27,-0.2155
2001-11-28,-0.8639
2001-11-29,4.3137
2001-11-30,0.0418
2001-12-03,-1.3779
2001-12-04,8.8061
2001-12-05,5.3696
2001-12-06,-3.9882
2001-12-07,-2.0
2001-12-10,-3.4929
2001-12-11,-3.2127
2001-12-12,1.1345
2001-12-13,-0.7063
2001-12-14,0.6276
2001-12-17,1.7464
2001-12-18,1.3486
2001-12-19,3.3064999999999998
2001-12-20,-2.459
2001-12-21,2.1609
2001-12-24,0.5484
2001-12-26,0.6623
2001-12-27,-0.1509
2001-12-28,-1.3604
2001-12-31,-4.5187
2002-01-02,0.1235
2002-01-03,3.1237
2002-01-04,3.1487
2002-01-07,-0.6955
2002-01-08,2.2179
2002-01-09,0.2665
2002-01-10,-1.8793
2002-01-11,0.3098
2002-01-14,-0.7722
2002-01-15,0.1167
2002-01-16,-3.1869
2002-01-17,2.0072
2002-01-18,-0.0394
2002-01-22,0.0394
2002-01-23,5.8245000000000005
2002-01-24,-0.4463
2002-01-25,0.0374
2002-01-28,4.6303
2002-01-29,1.142
2002-01-30,2.964
2002-01-31,-0.2399
2002-02-01,-2.7824999999999998
2002-02-04,-1.3428
2002-02-05,-2.2564
2002-02-06,-4.727
2002-02-07,-4.1154
2002-02-08,3.0886
2002-02-11,1.7121
2002-02-12,3.29
2002-02-13,-0.4815
2002-02-14,-4.3543
2002-02-15,-1.5175
2002-02-19,0.3556
2002-02-20,-1.4173
2002-02-21,-0.8387
2002-02-22,0.5236
2002-02-25,2.1635
2002-02-26,-0.4314
2002-02-27,-0.1969
2002-02-28,-6.5509
2002-03-01,2.3649
2002-03-04,11.2624
2002-03-05,-1.6314
2002-03-06,1.7715999999999998
2002-03-07,0.037
2002-03-08,1.4069
2002-03-11,-0.2556
2002-03-12,1.8302
2002-03-13,-2.2646
2002-03-14,0.1103
2002-03-15,2.3266999999999998
2002-03-18,-2.1063
2002-03-19,0.1956
2002-03-20,-2.0498
2002-03-21,-1.8435000000000001
2002-03-22,1.066
2002-03-25,2.5113
2002-03-26,1.3229
2002-03-27,2.2727
2002-03-28,-0.9456
2002-04-01,-1.432
2002-04-02,-6.6344
2002-04-03,-1.4523
2002-04-04,2.4737
2002-04-05,1.1299
2002-04-08,-2.4886
2002-04-09,3.0208
2002-04-10,1.4661
2002-04-11,-0.0997
2002-04-12,2.9925
2002-04-15,-3.4383
2002-04-16,1.3039
2002-04-17,-7.2277000000000005
2002-04-18,-3.842
2002-04-19,0.1667
2002-04-22,-5.7127
2002-04-23,-0.2941
2002-04-24,0.295
2002-04-25,3.6471
2002-04-26,-0.227
2002-04-29,-2.0478
2002-04-30,3.0778
2002-05-01,-1.8592
2002-05-02,0.4592
2002-05-03,4.1714
2002-05-06,-4.3884
2002-05-07,0.4016
2002-05-08,4.1143
2002-05-09,-1.2075
2002-05-10,-1.1667
2002-05-13,2.2485
2002-05-14,1.7042000000000002
2002-05-15,1.3514
2002-05-16,-0.7467
2002-05-17,0.9672
2002-05-20,-1.0112
2002-05-21,-3.7634
2002-05-22,0.7821
2002-05-23,3.9356999999999998
2002-05-24,-3.2533
2002-05-28,0.3859
2002-05-29,-1.4278
2002-05-30,1.7827
2002-05-31,1.3684
2002-06-03,-3.9363
2002-06-04,2.0179
2002-06-05,-1.2121
2002-06-06,-2.6715
2002-06-07,2.5728999999999997
2002-06-10,-0.4469
2002-06-11,2.7497
2002-06-12,3.4954
2002-06-13,3.7467
2002-06-14,-1.2208
2002-06-17,4.5314
2002-06-18,0.6897
2002-06-19,2.6419
2002-06-20,3.6702
2002-06-21,-1.3793
2002-06-24,-2.5641
2002-06-25,-2.7751
2002-06-26,0.8858
2002-06-27,2.4878
2002-06-28,1.5245
2002-07-01,-3.848
2002-07-02,-0.7321
2002-07-03,0.6883
2002-07-05,2.002
2002-07-08,-1.5318
2002-07-09,-2.771
2002-07-10,2.6
2002-07-11,-2.7778
2002-07-12,-0.4511
2002-07-15,-3.6757
2002-07-16,3.1364
2002-07-17,-1.2164
2002-07-18,-0.8209
2002-07-19,-5.8458
2002-07-22,1.4835
2002-07-23,-1.7325
2002-07-24,-2.2039
2002-07-25,5.7465
2002-07-26,1.2254
2002-07-29,8.1579
2002-07-30,-3.1144
2002-07-31,-3.3149
2002-08-01,-3.6364
2002-08-02,-6.1995000000000005
2002-08-05,-0.0575
2002-08-06,4.5486
2002-08-07,3.1296
2002-08-08,-3.0933
2002-08-09,4.568
2002-08-12,2.8947000000000003
2002-08-13,-3.6317
2002-08-14,1.6985000000000001
2002-08-15,0.1566
2002-08-16,1.6675
2002-08-19,3.1266
2002-08-20,-0.0497
2002-08-21,1.9393
2002-08-22,-2.6829
2002-08-23,-3.9098
2002-08-26,1.7214
2002-08-27,-3.3333
2002-08-28,-3.13
2002-08-29,-3.012
2002-08-30,0.9599
2002-09-03,0.6711
2002-09-04,6.1667
2002-09-05,-1.0466
2002-09-06,2.5911999999999997
2002-09-09,-0.1031
2002-09-10,2.2188
2002-09-11,-1.3125
2002-09-12,-1.5345
2002-09-13,0.7273
2002-09-16,-2.0629
2002-09-17,-4.3181
2002-09-18,0.7155
2002-09-19,-0.4918
2002-09-20,1.6474
2002-09-23,-2.4851
2002-09-24,1.2742
2002-09-25,2.779
2002-09-26,2.5655
2002-09-27,-3.2693
2002-09-30,-1.3948
2002-10-01,0.0544
2002-10-02,-1.4138
2002-10-03,0.4964
2002-10-04,-1.2637
2002-10-07,-2.3929
2002-10-08,3.8655
2002-10-09,-2.4042
2002-10-10,6.5804
2002-10-11,2.2269
2002-10-14,-3.5205
2002-10-15,7.7047
2002-10-16,-1.4903
2002-10-17,6.7574
2002-10-18,-0.803
2002-10-21,4.1905
2002-10-22,-0.3199
2002-10-23,0.5502
2002-10-24,-1.2768
2002-10-25,-0.5081
2002-10-28,-1.9034
2002-10-29,-2.319
2002-10-30,1.3566
2002-10-31,-2.2467
2002-11-01,1.7115
2002-11-04,1.3462
2002-11-05,-0.3795
2002-11-06,1.4285999999999999
2002-11-07,-1.6432
2002-11-08,1.2411
2002-11-11,-3.7718
2002-11-12,0.294
2002-11-13,1.0747
2002-11-14,1.2566
2002-11-15,-1.0501
2002-11-18,0.193
2002-11-19,-2.5036
2002-11-20,1.9259
2002-11-21,3.1977
2002-11-22,-1.3615
2002-11-25,0.9043
2002-11-26,-2.1698
2002-11-27,8.7753
2002-11-29,-2.172
2002-12-02,1.7671000000000001
2002-12-03,-2.4043
2002-12-04,0.5064
2002-12-05,1.2664
2002-12-06,0.9861
2002-12-09,-3.3733
2002-12-10,-1.2402
2002-12-11,0.0
2002-12-12,-0.8372
2002-12-13,0.5159
2002-12-16,3.4998
2002-12-17,-0.6763
2002-12-18,-1.5433
2002-12-19,-0.3227
2002-12-20,2.7243
2002-12-23,-0.9861
2002-12-24,-1.0005
2002-12-26,-0.4593
2002-12-27,0.0
2002-12-30,-1.2921
2002-12-31,0.6545
2003-01-02,0.9289
2003-01-03,-1.0584
2003-01-06,0.3256
2003-01-07,-0.7418
2003-01-08,-0.5605
2003-01-09,-0.6106
2003-01-10,1.2772000000000001
2003-01-13,-0.6072
2003-01-14,-0.7519
2003-01-15,-3.3144
2003-01-16,0.3918
2003-01-17,-0.7317
2003-01-21,-3.9312
2003-01-22,0.9719
2003-01-23,-2.5329
2003-01-24,-0.5198
2003-01-27,-1.0972
2003-01-28,-0.9509
2003-01-29,-1.168
2003-01-30,-1.3545
2003-01-31,0.0547
2003-02-03,-0.6014
2003-02-04,4.2354
2003-02-05,0.8443
2003-02-06,1.5699
2003-02-07,-1.288
2003-02-10,0.2088
2003-02-11,0.8333
2003-02-12,-3.6157
2003-02-13,1.0182
2003-02-14,1.061
2003-02-18,-0.8924
2003-02-19,-2.9131
2003-02-20,2.2913
2003-02-21,-1.8133
2003-02-24,-3.3134
2003-02-25,2.2472
2003-02-26,0.8791
2003-02-27,1.0893
2003-02-28,1.0237
2003-03-03,-0.0533
2003-03-04,-0.7471
2003-03-05,0.6398
2003-03-06,0.0053
2003-03-07,1.4423
2003-03-10,-2.8436
2003-03-11,-2.2763999999999998
2003-03-12,0.2773
2003-03-13,4.3142
2003-03-14,2.5451
2003-03-17,3.878
2003-03-18,2.9866
2003-03-19,-1.45
2003-03-20,1.1280000000000001
2003-03-21,4.2677
2003-03-24,-4.0
2003-03-25,-0.3876
2003-03-26,-0.3891
2003-03-27,-2.4902
2003-03-28,-2.654
2003-03-31,-0.9259
2003-04-01,-0.6231
2003-04-02,3.9707
2003-04-03,-2.6131
2003-04-04,2.7348
2003-04-07,3.767
2003-04-08,-3.0494
2003-04-09,-0.3495
2003-04-10,1.6032
2003-04-11,-0.5424
2003-04-14,1.3881999999999999
2003-04-15,4.4988
2003-04-16,-0.3744
2003-04-17,3.4321
2003-04-21,-1.5
2003-04-22,3.8763
2003-04-23,-0.9773
2003-04-24,-0.6281
2003-04-25,0.6321
2003-04-28,1.1663999999999999
2003-04-29,0.6652
2003-04-30,-0.4846
2003-05-01,-0.5755
2003-05-02,2.8495
2003-05-05,0.9091
2003-05-06,0.858
2003-05-07,-1.0634
2003-05-08,-3.0095
2003-05-09,0.5762
2003-05-12,1.1459
2003-05-13,-2.6144
2003-05-14,-2.1924
2003-05-15,-2.4245
2003-05-16,-1.0783
2003-05-19,-2.1327
2003-05-20,0.9201
2003-05-21,0.7678
2003-05-22,-0.1429
2003-05-23,2.0505
2003-05-27,1.4019
2003-05-28,0.2304
2003-05-29,-0.6437
2003-05-30,5.9232
2003-06-02,1.0048
2003-06-03,0.7785
2003-06-04,1.4592
2003-06-05,-3.6802
2003-06-06,-1.9763
2003-06-09,-1.4337
2003-06-10,0.3182
2003-06-11,1.9937
2003-06-12,-0.5331
2003-06-13,-2.1885
2003-06-16,3.653
2003-06-17,-3.0837
2003-06-18,-0.9091
2003-06-19,0.0459
2003-06-20,-1.4214
2003-06-23,-2.4651
2003-06-24,-0.5722
2003-06-25,-0.1439
2003-06-26,1.6811
2003-06-27,1.3699
2003-06-30,-1.2582
2003-07-01,2.0765
2003-07-02,2.7277
2003-07-03,-0.0901
2003-07-07,2.8417
2003-07-08,2.6754
2003-07-09,0.0427
2003-07-10,-0.854
2003-07-11,1.292
2003-07-14,1.4881
2003-07-15,4.4407
2003-07-16,2.5231
2003-07-17,-7.1951
2003-07-18,1.054
2003-07-21,-0.292
2003-07-22,0.0
2003-07-23,0.2929
2003-07-24,-0.3338
2003-07-25,1.2139
2003-07-28,-0.3309
2003-07-29,-0.5436
2003-07-30,0.7134
2003-07-31,-0.7457
2003-08-01,-1.8364
2003-08-04,-0.1701
2003-08-05,0.0852
2003-08-06,-2.0
2003-08-07,2.5185
2003-08-08,1.1012
2003-08-11,1.1311
2003-08-12,0.6214
2003-08-13,-0.9881
2003-08-14,1.2474
2003-08-15,1.5606
2003-08-18,0.8896
2003-08-19,0.2004
2003-08-20,-0.8
2003-08-21,-0.7258
2003-08-22,-1.2591
2003-08-25,0.3291
2003-08-26,0.287
2003-08-27,-0.0409
2003-08-28,0.0818
2003-08-29,1.2669000000000001
2003-09-02,0.8878
2003-09-03,1.28
2003-09-04,0.8689
2003-09-05,-0.3132
2003-09-08,1.3354
2003-09-09,1.6279
2003-09-10,-1.2204
2003-09-11,0.4633
2003-09-12,-0.4612
2003-09-15,0.4633
2003-09-16,-0.0384
2003-09-17,-1.807
2003-09-18,-0.6265
2003-09-19,-1.576
2003-09-22,0.2002
2003-09-23,-0.1199
2003-09-24,-3.12
2003-09-25,-1.1561
2003-09-26,-3.0075
2003-09-29,0.7321
2003-09-30,-1.8384
2003-10-01,4.8018
2003-10-02,-0.6494
2003-10-03,3.1414
2003-10-06,-1.3706
2003-10-07,0.0
2003-10-08,-1.0293
2003-10-09,1.4561
2003-10-10,0.205
2003-10-13,1.7903
2003-10-14,3.0151
2003-10-15,-1.6585
2003-10-16,-7.4405
2003-10-17,-6.6452
2003-10-20,0.9759
2003-10-21,-0.6254
2003-10-22,-1.0297
2003-10-23,0.8092
2003-10-24,1.7202
2003-10-27,3.3258
2003-10-28,-0.1637
2003-10-29,1.0929
2003-10-30,-0.6486
2003-10-31,-1.4146
2003-11-03,0.7726
2003-11-04,-0.3286
2003-11-05,-0.4396
2003-11-06,-0.6623
2003-11-07,-1.2222
2003-11-10,-0.7312
2003-11-11,-0.3399
2003-11-12,0.4548
2003-11-13,1.6412
2003-11-14,-0.6125
2003-11-17,-0.3361
2003-11-18,-3.2603
2003-11-19,-0.1743
2003-11-20,-1.0477
2003-11-21,0.0
2003-11-24,1.4706000000000001
2003-11-25,4.7536000000000005
2003-11-26,0.166
2003-11-28,0.0552
2003-12-01,1.5461
2003-12-02,-0.1631
2003-12-03,-0.0545
2003-12-04,0.9264
2003-12-05,-0.8099
2003-12-08,3.4839
2003-12-09,-0.0526
2003-12-10,0.5263
2003-12-11,0.0524
2003-12-12,0.314
2003-12-15,0.1043
2003-12-16,0.3127
2003-12-17,0.0519
2003-12-18,0.5192
2003-12-19,-0.4649
2003-12-22,1.6087
2003-12-23,1.9918
2003-12-24,-0.6009
2003-12-26,-0.7053
2003-12-29,0.9132
2003-12-30,1.5586
2003-12-31,-3.5149
2004-01-02,2.5141
2004-01-05,-1.2012
2004-01-06,-0.0507
2004-01-07,0.3041
2004-01-08,0.4295
2004-01-09,-1.7631999999999999
2004-01-12,0.8205
2004-01-13,-1.6277
2004-01-14,-0.2585
2004-01-15,-1.5034
2004-01-16,-0.3684
2004-01-20,0.1057
2004-01-21,1.6939
2004-01-22,-1.1987
2004-01-23,1.8908
2004-01-26,-0.4124
2004-01-27,0.6729
2004-01-28,-1.9537
2004-01-29,-0.7866
2004-01-30,-3.0127
2004-02-02,-0.3815
2004-02-03,-1.2582
2004-02-04,-2.2161
2004-02-05,3.6827
2004-02-06,1.0929
2004-02-09,0.2162
2004-02-10,1.7799
2004-02-11,0.6889
2004-02-12,2.3684
2004-02-13,0.3599
2004-02-17,-2.6127000000000002
2004-02-18,-0.3156
2004-02-19,-1.1609
2004-02-20,0.0
2004-02-23,-0.9076
2004-02-24,0.3772
2004-02-25,1.1272
2004-02-26,0.5839
2004-02-27,0.6332
2004-03-01,2.7792
2004-03-02,0.8163
2004-03-03,-0.9615
2004-03-04,-1.4308
2004-03-05,0.9331
2004-03-08,-1.3867
2004-03-09,-0.4688
2004-03-10,-1.5175
2004-03-11,2.0723
2004-03-12,1.3014000000000001
2004-03-15,-2.518
2004-03-16,-2.1612999999999998
2004-03-17,-0.1078
2004-03-18,-1.0248
2004-03-19,-1.3624
2004-03-22,1.105
2004-03-23,1.1475
2004-03-24,1.8368
2004-03-25,2.9177999999999997
2004-03-26,0.6701
2004-03-29,-0.8705
2004-03-30,-1.6012
2004-03-31,-0.5249
2004-04-01,0.2111
2004-04-02,1.5798
2004-04-05,0.5702
2004-04-06,1.0309
2004-04-07,0.6122
2004-04-08,-1.5213
2004-04-12,0.9269
2004-04-13,-0.2551
2004-04-14,0.5115
2004-04-15,0.2799
2004-04-16,-0.7114
2004-04-19,2.9683
2004-04-20,-1.0437
2004-04-21,1.4566
2004-04-22,1.4851
2004-04-23,-1.561
2004-04-26,0.4955
2004-04-27,0.1972
2004-04-28,0.2953
2004-04-29,-2.159
2004-04-30,0.2508
2004-05-03,1.3507
2004-05-04,-2.5173
2004-05-05,-2.0759
2004-05-06,-1.8096999999999999
2004-05-07,-2.1064
2004-05-10,-2.582
2004-05-11,0.8835
2004-05-12,1.2589000000000001
2004-05-13,0.0
2004-05-14,0.0
2004-05-17,-1.2432
2004-05-18,0.3284
2004-05-19,0.1091
2004-05-20,-0.8174
2004-05-21,1.4285999999999999
2004-05-24,1.0293
2004-05-25,3.1099
2004-05-26,1.04
2004-05-27,-0.7205
2004-05-28,-1.0368
2004-06-01,0.2095
2004-06-02,0.575
