ticker,VIEWF US Equity
2001-02-20,-15.8416
2001-02-21,5.8824
2001-02-23,0.0
2001-02-26,0.0
2001-02-27,0.0
2001-03-05,0.0
2001-03-12,0.0
2001-03-22,11.1111
2001-03-30,-10.0
2001-04-03,11.1111
2001-04-11,-10.0
2001-04-12,-5.5556
2001-04-24,5.8824
2001-05-08,0.0
2001-05-17,5.5556
2001-06-18,5.2632
2001-07-12,-2.0
2001-07-16,1.0204
2001-07-23,0.0
2001-07-30,0.0
2001-08-07,11.1111
2001-08-13,-3.6364
2001-08-28,0.0
2001-09-06,0.0
2001-09-20,-4.717
2001-10-01,0.0
2001-10-22,3.9604
2001-10-23,2.8571
2001-10-29,-1.8519
2001-10-30,-0.9434
2001-10-31,3.8095
2001-11-06,0.0
2001-11-13,0.9174
2001-11-14,4.5455
2001-11-29,-0.8696
2001-11-30,0.0
2001-12-12,9.6491
2001-12-18,-0.8
2001-12-26,-3.2258
2001-12-27,-15.8333
2001-12-28,28.7129
2001-12-31,-15.3846
2002-01-02,19.0909
2002-01-14,-12.2137
2002-02-06,30.4348
2002-02-11,-21.3333
2002-02-14,0.0
2002-02-22,0.0
2002-03-20,0.0
2002-04-04,0.0
2002-04-09,0.0
2002-04-11,-10.1695
2002-04-22,1.8868
2002-05-01,0.0
2002-05-02,0.0
2002-05-16,0.0
2002-05-28,0.0
2002-05-29,-1.8519
2002-06-06,-9.434
2002-06-12,-11.4583
2002-06-13,0.0
2002-06-20,-11.7647
2002-07-01,-20.0
2002-07-02,-8.3333
2002-07-03,-7.2727
2002-07-09,-7.8431
2002-07-15,0.0
2002-07-19,0.0
2002-07-23,-4.2553
2002-08-01,13.3333
2002-08-05,-7.8431
2002-08-27,0.0
2002-09-13,0.0
2002-10-14,0.0
2002-10-21,0.0
2002-11-14,0.0
2002-11-18,-42.5532
2002-12-05,-25.9259
2002-12-06,0.0
2002-12-09,0.0
2002-12-10,5.0
2002-12-17,4.7619
2002-12-19,0.0
2002-12-20,0.0
2002-12-24,0.0
2002-12-31,0.0
2003-01-09,13.6364
2003-01-14,-12.0
2003-01-22,0.0
2003-01-23,0.0
2003-01-24,0.0
2003-01-31,0.0
2003-02-04,13.6364
2003-02-05,20.0
2003-02-06,6.6667
2003-02-18,-15.625
2003-02-20,0.0
2003-03-07,0.0
2003-03-26,55.5556
2003-04-03,-33.3333
2003-04-15,0.0
2003-05-01,0.0
2003-05-05,0.0
2003-05-08,0.0
2003-05-15,0.0
2003-06-13,3.5714
2003-06-18,0.0
2003-08-07,37.931
2003-09-04,100.0
2003-09-25,0.0
2003-10-08,-12.5
2003-10-10,-14.2857
2003-10-29,0.0
2003-10-30,-13.3333
2003-11-25,53.8462
2003-11-26,0.0
2003-11-28,0.0
2003-12-01,6.25
2003-12-11,0.0
2003-12-12,0.0
2003-12-22,-15.2941
2003-12-30,4.1667
2004-01-14,6.6667
2004-01-15,6.25
2004-02-20,0.0
2004-02-26,-5.8824
2004-05-26,26.25
2004-05-27,-1.9802
2004-05-28,2.0202
2004-06-01,9.901
2004-06-03,-0.9009
2004-06-07,30.0
2004-06-25,-23.0769
2004-07-14,4.5455
2004-07-21,21.7391
2004-07-22,-18.5714
2004-07-26,110.5263
2004-07-30,0.0
2004-08-06,-33.3333
2004-08-19,25.0
2004-08-23,0.0
2004-08-24,2.5
2004-08-25,-4.878
2004-08-26,2.0513
2004-08-27,-2.0101
2004-08-30,-2.5641
2004-08-31,0.0
2004-09-01,0.0
2004-09-02,0.0
2004-09-03,0.0
2004-09-07,0.0
2004-09-08,0.0
2004-09-09,5.2632
2004-09-10,-5.0
2004-09-13,5.2632
2004-09-14,0.0
2004-09-15,0.0
2004-09-17,-5.0
2004-09-21,5.2632
2004-09-22,0.0
2004-09-29,0.0
2004-09-30,2.5
2004-10-01,1.4634
2004-10-04,8.1731
2004-10-05,0.0
2004-10-07,-1.3333
2004-10-08,1.3514
2004-10-11,-2.2222
2004-10-12,0.9091
2004-10-14,-0.9009
2004-10-15,-0.9091
2004-10-21,-1.3761
2004-10-22,-2.3256
2004-10-25,-7.1429
2004-10-26,-2.5641
2004-10-27,0.0
2004-10-28,-2.6316
2004-10-29,1.0811
2004-11-01,-1.6042999999999998
2004-11-02,1.6303999999999998
2004-11-03,4.2781
2004-11-09,-2.5641
2004-11-10,-1.0526
2004-11-11,-0.5319
2004-11-12,6.9519
2004-11-16,-2.5
2004-11-17,2.5641
2004-11-18,0.0
2004-11-19,0.0
2004-11-29,5.0
2004-11-30,2.3810000000000002
2004-12-01,11.6279
2004-12-02,4.1667
2004-12-03,12.0
2004-12-06,-12.5
2004-12-07,2.0408
2004-12-08,6.0
2004-12-09,1.8868
2004-12-13,-3.7037
2004-12-15,-7.6923
2004-12-17,4.1667
2004-12-21,8.0
2004-12-22,3.7037
2004-12-27,0.0
2004-12-28,0.0
2004-12-29,4.2857
2004-12-30,-9.2466
2004-12-31,12.8302
2005-01-03,-0.3344
2005-01-04,0.3356
2005-01-07,-1.0033
2005-01-10,0.6757
2005-01-11,-0.6711
2005-01-13,-2.027
2005-01-14,5.1724
2005-01-18,-9.8361
2005-01-19,0.0
2005-01-20,5.4545
2005-01-21,-0.8621
2005-01-25,2.6087
2005-01-26,-0.8475
2005-01-27,1.7094
2005-01-28,0.8403
2005-01-31,0.8333
2005-02-01,-0.4959
2005-02-02,1.3289
2005-02-03,28.6885
2005-02-04,-0.6369
2005-02-07,-6.4103
2005-02-08,-8.0822
2005-02-09,-1.7884
2005-02-10,0.4552
2005-02-11,2.719
2005-02-14,-1.4559
2005-02-15,1.4774
2005-02-16,0.0
2005-02-17,-2.7941000000000003
2005-02-18,-1.6641
2005-02-22,-0.1692
2005-02-23,4.7927
2005-02-24,2.9412000000000003
2005-02-25,-0.1429
2005-02-28,-1.2876
2005-03-01,0.5797
2005-03-02,0.1441
2005-03-03,-6.0432
2005-03-04,0.4594
2005-03-07,-3.5061
2005-03-08,-1.4218
2005-03-09,-4.6474
2005-03-10,-0.8403
2005-03-11,0.1695
2005-03-14,5.2453
2005-03-15,6.1093
2005-03-16,-2.7273
2005-03-17,5.1402
2005-03-18,0.5926
2005-03-21,-4.8601
2005-03-22,1.517
2005-03-23,-2.4093
2005-03-24,1.5625
2005-03-28,-0.7692
2005-03-29,-1.5504
2005-03-30,0.1575
2005-03-31,-5.6604
2005-04-01,-1.05
2005-04-04,-5.5078
2005-04-05,0.1783
2005-04-06,0.8897
2005-04-07,8.4656
2005-04-08,0.0
2005-04-11,-4.7154
2005-04-12,-2.7304
2005-04-13,4.5614
2005-04-14,0.0
2005-04-15,1.5101
2005-04-18,-3.3058
2005-04-19,-0.3419
2005-04-20,0.3602
2005-04-21,-1.2135
2005-04-22,-0.519
2005-04-25,-4.1739
2005-04-26,3.0853
2005-04-27,-7.3768
2005-04-28,-1.3496000000000001
2005-04-29,3.6609
2005-05-02,-0.5576
2005-05-03,1.8692
2005-05-04,0.7339
2005-05-05,-1.4572
2005-05-06,-4.0665
2005-05-09,-0.7707
2005-05-10,0.9709
2005-05-11,-1.7308
2005-05-12,0.1957
2005-05-13,0.7813
2005-05-16,-2.907
2005-05-17,4.99
2005-05-18,0.7605
2005-05-19,3.7736
2005-05-20,3.0909
2005-05-23,7.5838
2005-05-24,-3.2787
2005-05-25,2.0339
2005-05-26,-0.6645
2005-05-27,1.3378
2005-05-31,0.6601
2005-06-01,-3.2787
2005-06-02,1.6949
2005-06-03,0.0
2005-06-06,3.1667
2005-06-07,1.7771
2005-06-08,-1.5873
2005-06-09,0.9677
2005-06-10,1.4377
2005-06-13,-0.7874
2005-06-14,-9.6825
2005-06-15,4.3937
2005-06-16,-1.5152
2005-06-17,6.4957
2005-06-20,-3.2103
2005-06-21,-0.3317
2005-06-22,-0.4992
2005-06-23,-0.5017
2005-06-24,0.0
2005-06-27,-0.5042
2005-06-28,-2.7027
2005-06-29,-1.0417
2005-06-30,3.6842
2005-07-01,-0.1692
2005-07-05,-0.5085
2005-07-06,3.0664
2005-07-07,0.0
2005-07-08,0.1653
2005-07-11,5.6106
2005-07-12,2.3437
2005-07-13,-3.8167999999999997
2005-07-14,-6.3492
2005-07-15,-5.9322
2005-07-18,-0.9009
2005-07-19,-0.9091
2005-07-20,-1.2844
2005-07-21,0.5576
2005-07-22,-0.1848
2005-07-25,2.2222
2005-07-26,0.1812
2005-07-27,-0.1808
2005-07-28,1.2681
2005-07-29,-0.3578
2005-08-01,6.6427
2005-08-02,0.6734
2005-08-03,-1.3378
2005-08-04,0.339
2005-08-05,-4.8986
2005-08-08,5.5062
2005-08-09,-1.3468
2005-08-10,-3.0717
2005-08-11,-2.2887
2005-08-12,-0.3604
2005-08-15,-2.17
2005-08-16,-4.4362
2005-08-17,-1.7408000000000001
2005-08-18,4.9213000000000005
2005-08-19,3.1895
2005-08-22,-5.8182
2005-08-23,-0.5792
2005-08-24,-1.5534
2005-08-25,3.5503
2005-08-26,0.5714
2005-08-29,-1.5152
2005-08-30,1.3462
2005-08-31,0.1898
2005-09-01,0.7576
2005-09-02,1.1278
2005-09-06,2.2305
2005-09-07,-0.1818
2005-09-08,-4.1894
2005-09-09,-2.0913
2005-09-12,-2.3301
2005-09-13,-0.5964
2005-09-14,6.0
2005-09-15,-1.8868
2005-09-16,4.6154
2005-09-19,1.4706000000000001
2005-09-20,-0.5435
2005-09-21,-1.6393
2005-09-22,2.4074
2005-09-23,-0.1808
2005-09-26,0.1812
2005-09-27,-0.3617
2005-09-28,3.4483
2005-09-29,5.4386
2005-09-30,-0.4971
2005-10-03,5.0145
2005-10-04,-0.6369
2005-10-05,-2.2436
2005-10-06,-3.6066000000000003
2005-10-07,3.2313
2005-10-10,-3.6244
2005-10-11,1.0256
2005-10-12,-1.8613
2005-10-13,2.4138
2005-10-14,0.0
2005-10-17,4.7138
2005-10-18,-3.537
2005-10-19,-1.0
2005-10-20,3.5354
2005-10-21,-2.1138
2005-10-24,1.331
2005-10-25,-0.8217
2005-10-26,1.157
2005-10-27,-0.817
2005-10-28,0.0
2005-10-31,2.1417
2005-11-01,0.0
2005-11-02,-2.9032
2005-11-03,-0.9967
2005-11-04,-0.6711
2005-11-07,-0.1689
2005-11-08,-8.4602
2005-11-09,17.1904
2005-11-10,0.0
2005-11-11,0.9464
2005-11-14,-1.7187999999999999
2005-11-15,-1.7488000000000001
2005-11-16,-4.5306999999999995
2005-11-17,1.8643999999999998
2005-11-18,-0.6656
2005-11-21,2.3451
2005-11-22,-0.3273
2005-11-23,-0.9852
2005-11-25,0.0
2005-11-28,1.99
2005-11-29,0.3252
2005-11-30,-4.2139
2005-12-01,1.3536000000000001
2005-12-02,0.6678
2005-12-05,-0.4975
2005-12-06,-0.1667
2005-12-07,0.0
2005-12-08,0.0
2005-12-09,-0.1669
2005-12-12,-7.5251
2005-12-13,0.7052
2005-12-14,2.3523
2005-12-15,4.386
2005-12-16,0.3361
2005-12-19,-0.1675
2005-12-20,-2.0134
2005-12-21,6.6781
2005-12-22,1.4445999999999999
2005-12-23,0.1582
2005-12-27,-0.9479
2005-12-28,0.319
2005-12-29,-1.4308
2005-12-30,0.1613
2006-01-03,-0.3221
2006-01-04,-0.8078
2006-01-05,0.0
2006-01-06,-0.4886
2006-01-09,1.8003
2006-01-10,0.1608
2006-01-11,18.6196
2006-01-12,-3.6536
2006-01-13,8.9888
2006-01-17,-3.6082
2006-01-18,6.2834
2006-01-19,-2.6414999999999997
2006-01-20,-6.7183
2006-01-23,3.4626
2006-01-24,11.7805
2006-01-25,1.6766
2006-01-26,3.1802
2006-01-27,-0.3425
2006-01-30,1.9473
2006-01-31,0.0
2006-02-01,-4.8315
2006-02-02,7.5561
2006-02-03,4.281
2006-02-06,4.6316
2006-02-07,-3.5211
2006-02-08,-0.7299
2006-02-09,1.2605
2006-02-10,-1.556
2006-02-13,2.0021
2006-02-14,1.4463
2006-02-15,-1.5274999999999999
2006-02-16,-1.1375
2006-02-17,1.046
2006-02-21,11.1801
2006-02-22,-2.7002
2006-02-23,-2.6794000000000002
2006-02-24,3.1465
2006-02-27,-0.858
2006-02-28,-4.6154
2006-03-01,0.4032
2006-03-02,-4.7189
2006-03-03,0.1054
2006-03-06,2.7368
2006-03-07,-2.459
2006-03-08,-3.9916
2006-03-09,4.814
2006-03-10,3.3403
2006-03-13,-1.2121
2006-03-14,-0.7157
2006-03-15,5.0463
2006-03-16,4.8039
2006-03-17,-1.7774
2006-03-20,6.6667
2006-03-21,-4.8214
2006-03-22,-1.0319
2006-03-23,1.8957000000000002
2006-03-24,-3.1628
2006-03-27,-2.4976
2006-03-28,-1.0345
2006-03-29,0.6471
2006-03-30,-0.5935
2006-03-31,-0.4975
2006-04-03,4.5
2006-04-04,2.488
2006-04-05,-2.4276
2006-04-06,-0.4785
2006-04-07,3.0769
2006-04-10,-2.1455
2006-04-11,-2.0972
2006-04-12,5.1607
2006-04-13,5.0
2006-04-17,0.0882
2006-04-18,5.63
2006-04-19,-1.7433
2006-04-20,6.4516
2006-04-21,1.9139
2006-04-24,-0.1565
2006-04-25,-3.9969
2006-04-26,9.7143
2006-04-27,-2.6042
2006-04-28,-0.9931
2006-05-01,-0.0772
2006-05-02,4.0154
2006-05-03,-2.9696
2006-05-04,8.5692
2006-05-05,0.3524
2006-05-08,5.1966
2006-05-09,-6.8091
2006-05-10,6.8768
2006-05-11,-2.4129
2006-05-12,-5.3571
2006-05-15,2.1045
2006-05-16,-2.1322
2006-05-17,-4.2847
2006-05-18,4.3247
2006-05-19,4.5818
2006-05-22,5.146
2006-05-23,-4.4312000000000005
2006-05-24,-1.1764999999999999
2006-05-25,1.3305
2006-05-26,12.4395
2006-05-30,-7.0682
2006-05-31,3.9683
2006-06-01,1.145
2006-06-02,-1.8239
2006-06-05,-6.2780000000000005
2006-06-06,-7.0403
2006-06-07,-0.5882
2006-06-08,-5.3254
2006-06-09,0.3906
2006-06-12,-8.249
2006-06-13,-2.0356
2006-06-14,1.2987
2006-06-15,3.1624
2006-06-16,-4.8053
2006-06-19,-6.5274
2006-06-20,1.1173
2006-06-21,3.4991
2006-06-22,-1.2456
2006-06-23,4.5946
2006-06-26,-1.3780999999999999
2006-06-27,-6.1135
2006-06-28,2.0465
2006-06-29,2.1878
2006-06-30,-0.7136
2006-07-03,1.168
2006-07-05,-3.286
2006-07-06,-2.5712
2006-07-07,-1.131
2006-07-10,-5.7197
2006-07-11,3.1345
2006-07-12,6.2745
2006-07-13,-5.8118
2006-07-14,-3.9177
2006-07-17,-4.3833
2006-07-18,3.838
2006-07-19,5.6468
2006-07-20,-0.6803
2006-07-21,-0.9785
2006-07-24,3.8538
2006-07-25,6.8506
2006-07-26,-1.0686
2006-07-27,-6.1206
2006-07-28,0.8629
2006-07-31,0.5703
2006-08-01,2.552
2006-08-02,1.9355
2006-08-03,-3.1646
2006-08-04,0.0
2006-08-07,4.9486
2006-08-08,4.9822
2006-08-09,1.5253999999999999
2006-08-10,1.6694
2006-08-11,1.8062
2006-08-14,-3.0645
2006-08-15,5.7404
2006-08-16,0.1574
2006-08-17,-1.3354
2006-08-18,-0.0796
2006-08-21,-0.5578
2006-08-22,-0.8814
2006-08-23,-3.7187
2006-08-24,-2.5189
2006-08-25,1.292
2006-08-28,-2.8912
2006-08-29,-2.3643
2006-08-30,-2.1525
2006-08-31,2.1998
2006-09-01,1.0762
2006-09-05,4.7915
2006-09-06,3.2176
2006-09-07,0.082
2006-09-08,2.623
2006-09-11,5.3514
2006-09-12,5.1554
2006-09-13,3.4607
2006-09-14,-6.1324
2006-09-15,1.6333
2006-09-18,1.534
2006-09-19,-0.7194
2006-09-20,2.6812
2006-09-21,3.1052
2006-09-22,-1.5058
2006-09-25,0.6949
2006-09-26,-1.1732
2006-09-27,3.6313
2006-09-28,1.1456
2006-09-29,-0.1332
2006-10-02,-0.8672
2006-10-03,-2.4226
2006-10-04,2.7586
2006-10-05,3.0201
2006-10-06,0.3909
2006-10-09,-2.0766
2006-10-10,-2.8496
2006-10-11,-2.7967
2006-10-12,4.2105
2006-10-13,1.0774
2006-10-16,3.9973
2006-10-17,-1.1531
2006-10-18,0.3889
2006-10-19,-1.2912
2006-10-20,-4.6436
2006-10-23,0.3429
2006-10-24,2.0506
2006-10-25,-2.3443
2006-10-26,5.2126
2006-10-27,-2.9335
2006-10-30,-0.2015
2006-10-31,13.5935
2006-11-01,-2.8436
2006-11-02,2.2561
2006-11-03,-1.133
2006-11-06,8.082
2006-11-07,-5.4129
2006-11-08,1.4748999999999999
2006-11-09,-3.4302
2006-11-10,-4.5756
2006-11-13,0.2524
2006-11-14,0.6923
2006-11-15,-0.3125
2006-11-16,-1.3793
2006-11-17,4.0051
2006-11-20,4.3399
2006-11-21,-3.4564
2006-11-22,1.3956
2006-11-24,1.6158000000000001
2006-11-27,-2.3557
2006-11-28,-2.5935
2006-11-29,-0.9288
2006-11-30,1.5
2006-12-01,-1.4778
2006-12-04,11.3125
2006-12-05,-0.2807
2006-12-06,0.2252
2006-12-07,-0.618
2006-12-08,3.9005
2006-12-11,5.3319
2006-12-12,-3.9256
2006-12-13,1.129
2006-12-14,-1.5417
2006-12-15,-0.108
2006-12-18,-1.6757
2006-12-19,0.3299
2006-12-20,-2.411
2006-12-21,1.4037
2006-12-22,-0.3322
2006-12-26,-0.6667
2006-12-27,3.2438
2006-12-28,-0.325
2006-12-29,-1.1413
2007-01-03,1.0445
2007-01-04,3.8085
2007-01-05,-3.1971
2007-01-08,4.6021
2007-01-09,-0.6211
2007-01-10,-0.6771
2007-01-11,-0.7341
2007-01-12,0.1585
2007-01-16,-1.635
2007-01-17,-1.0188
2007-01-18,-13.2178
2007-01-19,7.1785
2007-01-22,-3.4362
2007-01-23,2.2316
2007-01-24,1.5929
2007-01-25,-3.5423999999999998
2007-01-26,1.7459
2007-01-29,1.4793
2007-01-30,-0.9329
2007-01-31,-3.4726
2007-02-01,-0.5488
2007-02-02,-1.2876
2007-02-05,-1.677
2007-02-06,3.6008
2007-02-07,-1.5854
2007-02-08,1.1772
2007-02-09,-6.2462
2007-02-12,-1.1104
2007-02-13,-1.9155
2007-02-14,3.5017
2007-02-15,0.8458
2007-02-16,-1.5484
2007-02-20,6.9463
2007-02-21,2.2672
2007-02-22,-2.3966
2007-02-23,0.0614
2007-02-26,1.227
2007-02-27,-10.2424
2007-02-28,0.2701
2007-03-01,5.4545
2007-03-02,-4.3423
2007-03-05,-4.3391
2007-03-06,1.6747999999999998
2007-03-07,-1.9218
2007-03-08,4.6186
2007-03-09,2.0067
2007-03-12,7.1475
2007-03-13,-7.0991
2007-03-14,0.1318
2007-03-15,1.9737
2007-03-16,0.9032
2007-03-19,5.6905
2007-03-20,3.2668
2007-03-21,-0.4101
2007-03-22,4.7059
2007-03-23,-0.3371
2007-03-26,1.0147
2007-03-27,-0.3348
2007-03-28,-1.2878
2007-03-29,0.2836
2007-03-30,-1.1312
2007-04-02,-2.2311
2007-04-03,4.5641
2007-04-04,3.9172000000000002
2007-04-05,-1.9925000000000002
2007-04-09,7.5275
2007-04-10,-7.3071
2007-04-11,2.591
2007-04-12,0.0537
2007-04-13,0.2155
2007-04-16,1.2854999999999999
2007-04-17,-1.746
2007-04-18,2.3156
2007-04-19,-0.6316
2007-04-20,1.6419000000000001
2007-04-23,-4.6899
2007-04-24,-2.2963
2007-04-25,1.7348
2007-04-26,-2.1995
2007-04-27,0.1118
2007-04-30,-0.8989
2007-05-01,0.6236
2007-05-02,0.6761
2007-05-03,1.9586000000000001
2007-05-04,-0.6586
2007-05-07,-3.2044
2007-05-08,-0.1142
2007-05-09,2.9714
2007-05-10,-2.0533
2007-05-11,2.153
2007-05-14,0.1109
2007-05-15,0.7202
2007-05-16,-1.3201
2007-05-17,-1.8395000000000001
2007-05-18,0.2839
2007-05-21,1.359
2007-05-22,1.3966
2007-05-23,-7.9338999999999995
2007-05-24,-3.5308
2007-05-25,-0.3722
2007-05-29,4.7945
2007-05-30,2.3173
2007-05-31,1.2776
2007-06-01,-0.4587
2007-06-04,-1.0369
2007-06-05,-0.5821
2007-06-06,-2.6932
2007-06-07,-0.3008
2007-06-08,2.3537
2007-06-11,-1.2972000000000001
2007-06-12,0.5376
2007-06-13,1.1884000000000001
2007-06-14,-0.7046
2007-06-15,0.2365
2007-06-18,0.295
2007-06-19,-0.4118
2007-06-20,-1.8901
2007-06-21,1.6857
2007-06-22,-2.7235
2007-06-25,2.252
2007-06-26,-2.3810000000000002
2007-06-27,-0.3659
2007-06-28,1.3464
2007-06-29,-0.3019
2007-07-02,0.6663
2007-07-03,-1.2034
2007-07-05,-0.9744
2007-07-06,4.182
2007-07-09,-2.5384
2007-07-10,-1.1508
2007-07-11,-1.4093
2007-07-12,-0.2486
2007-07-13,1.2461
2007-07-16,-1.0462
2007-07-17,-3.7306
2007-07-18,-4.5227
2007-07-19,-1.0149
2007-07-20,-1.2987
2007-07-23,2.6316
2007-07-24,0.9447
2007-07-25,-2.2059
2007-07-26,-3.7594
2007-07-27,-0.8523
2007-07-30,1.4327
2007-07-31,0.4237
2007-08-01,-2.2504
2007-08-02,2.6619
2007-08-03,-4.1354
2007-08-06,5.0448
2007-08-07,2.5052
2007-08-08,5.7705
2007-08-09,-1.2837
2007-08-10,1.7555
2007-08-13,-3.6422
2007-08-14,1.5252
2007-08-15,0.1306
2007-08-16,2.0222
2007-08-17,5.8184000000000005
2007-08-20,0.0604
2007-08-21,0.6039
2007-08-22,1.9808
2007-08-23,-0.9417
2007-08-24,2.4955
2007-08-27,0.4058
2007-08-28,-2.6559
2007-08-29,-0.0593
2007-08-30,-1.5430000000000001
2007-08-31,1.9891999999999999
2007-09-04,1.0638
2007-09-05,-2.7485
2007-09-06,-0.2405
2007-09-07,-0.9042
2007-09-10,-2.3114
2007-09-11,3.1756
2007-09-12,-0.3018
2007-09-13,-0.2421
2007-09-14,1.9417
2007-09-17,-1.5476
2007-09-18,3.2044
2007-09-19,1.4646
2007-09-20,-1.097
2007-09-21,-0.1751
2007-09-24,-2.3392
2007-09-25,4.4319
2007-09-26,4.8158
2007-09-27,-0.8753
2007-09-28,0.4967
2007-10-01,1.0983
2007-10-02,-0.2173
2007-10-03,2.7218
2007-10-04,0.5829
2007-10-05,1.8439999999999999
2007-10-08,7.8634
2007-10-09,3.5965
2007-10-10,-0.2772
2007-10-11,-4.7818000000000005
2007-10-12,4.1437
2007-10-15,3.6991
2007-10-16,-0.4966
2007-10-17,0.4991
2007-10-18,-1.7156
2007-10-19,-5.0528
2007-10-22,0.8224
2007-10-23,2.4952
2007-10-24,-1.3577
2007-10-25,-0.9018
2007-10-26,1.5326
2007-10-29,-0.4245
2007-10-30,0.1421
2007-10-31,1.7502
2007-11-01,-2.9754
2007-11-02,-2.8749000000000002
2007-11-05,1.184
2007-11-06,5.0219
2007-11-07,-2.7855
2007-11-08,-0.4776
2007-11-09,-13.7716
2007-11-12,1.5025
2007-11-13,4.6053
2007-11-14,0.6289
2007-11-15,-1.0417
2007-11-16,-3.0
2007-11-19,-1.3022
2007-11-20,-1.9241000000000001
2007-11-21,-2.4103
2007-11-23,1.3211
2007-11-26,-1.9274
2007-11-27,1.4451
2007-11-28,2.5641
2007-11-29,-2.1667
2007-11-30,0.7382
2007-12-03,-0.6764
2007-12-04,-1.2486
2007-12-05,1.3793
2007-12-06,1.1338
2007-12-07,0.3924
2007-12-10,-0.8934
2007-12-11,-1.8028
2007-12-12,0.8032
2007-12-13,-1.0245
2007-12-14,-1.0926
2007-12-17,-8.0814
2007-12-18,4.8071
2007-12-19,-0.7242
2007-12-20,-0.9119
2007-12-21,0.0
2007-12-24,-1.6564
2007-12-26,-1.0605
2007-12-27,-2.2699
2007-12-28,-0.0645
2007-12-31,4.0026
2008-01-02,-1.6139000000000001
2008-01-03,-3.4699999999999998
2008-01-04,-6.5359
2008-01-07,1.1888
2008-01-08,0.2073
2008-01-09,-3.3793
2008-01-10,-0.7138
2008-01-11,-4.7448
2008-01-14,-6.0377
2008-01-15,-13.574300000000001
2008-01-16,-4.5539
2008-01-17,4.2843
2008-01-18,0.0934
2008-01-22,-14.0858
2008-01-23,3.9088000000000003
2008-01-24,3.8662
2008-01-25,-1.6097000000000001
2008-01-28,-1.1247
2008-01-29,2.3785
2008-01-30,4.0404
2008-01-31,4.466
2008-02-01,6.8773
2008-02-04,-1.2174
2008-02-05,-3.4331
2008-02-06,-3.8286
2008-02-07,1.0427
2008-02-08,-1.1257
2008-02-11,1.518
2008-02-12,4.0187
2008-02-13,2.6056
2008-02-14,-3.4151
2008-02-15,1.1786
2008-02-19,-4.6594999999999995
2008-02-20,3.3835
2008-02-21,-0.3636
2008-02-22,0.0912
2008-02-25,0.1823
2008-02-26,-0.6369
2008-02-27,0.4579
2008-02-28,-8.0219
2008-02-29,3.667
2008-03-03,-2.9637000000000002
2008-03-04,-2.7586
2008-03-05,-1.6211
2008-03-06,-3.8105
2008-03-07,2.1413
2008-03-10,4.8218
2008-03-11,1.4
2008-03-12,-1.5779
2008-03-13,0.8016
2008-03-14,1.5905
2008-03-17,-3.5225
2008-03-18,3.9554
2008-03-19,-3.5122
2008-03-20,1.2133
2008-03-24,0.0
2008-03-25,2.5974
2008-03-26,2.2395
2008-03-27,3.3333
