ticker,CQP US Equity
2007-08-10,-4.3913
2007-08-13,-0.3488
2007-08-14,-0.2334
2007-08-15,0.5848
2007-08-16,-1.8023
2007-08-17,0.6513
2007-08-20,-0.5882
2007-08-21,1.0059
2007-08-22,1.6982
2007-08-23,0.0007
2007-08-24,1.0945
2007-08-27,4.0456
2007-08-28,-1.4239
2007-08-29,1.1111
2007-08-30,1.3187
2007-08-31,1.6269
2007-09-04,0.8538
2007-09-05,0.5291
2007-09-06,-4.0
2007-09-07,2.5219
2007-09-10,1.8717000000000001
2007-09-11,-1.3123
2007-09-12,0.9574
2007-09-13,-0.9484
2007-09-14,1.0106
2007-09-17,0.5793
2007-09-18,-0.5236
2007-09-19,0.7895
2007-09-20,-0.9922
2007-09-21,-0.6329
2007-09-24,-1.0616
2007-09-25,-2.3605
2007-09-26,1.2088
2007-09-27,-1.683
2007-09-28,1.767
2007-10-01,-1.1937
2007-10-02,-1.7024
2007-10-03,-0.6145
2007-10-04,-0.2248
2007-10-05,0.6197
2007-10-08,0.28
2007-10-09,1.77
2007-10-10,-0.3676
2007-10-11,0.4405
2007-10-12,0.9868
2007-10-15,3.1488
2007-10-16,-0.5789
2007-10-17,0.0529
2007-10-18,-1.8519
2007-10-19,-0.8086
2007-10-22,-0.5978
2007-10-23,-0.164
2007-10-24,1.4786000000000001
2007-10-25,-0.5936
2007-10-26,3.1488
2007-10-29,1.9474
2007-10-30,0.2839
2007-10-31,0.1579
2007-11-01,-1.2612
2007-11-02,-1.8627
2007-11-05,-0.2169
2007-11-06,-0.3804
2007-11-07,-0.982
2007-11-08,-0.7163
2007-11-09,-2.1088
2007-11-12,-0.7937
2007-11-13,-1.2570999999999999
2007-11-14,-0.5787
2007-11-15,0.1746
2007-11-16,-1.2202
2007-11-19,-0.9412
2007-11-20,0.7126
2007-11-21,-0.7075
2007-11-23,1.0095
2007-11-26,-0.4115
2007-11-27,-0.9445
2007-11-28,1.3111
2007-11-29,-0.3529
2007-11-30,1.2397
2007-12-03,-0.5831
2007-12-04,-0.2346
2007-12-05,-0.3527
2007-12-06,0.236
2007-12-07,-0.6474
2007-12-10,-2.2512
2007-12-11,0.1212
2007-12-12,-1.3317
2007-12-13,0.0
2007-12-14,0.2454
2007-12-17,-1.7748
2007-12-18,-1.6822
2007-12-19,-1.9653
2007-12-20,0.1947
2007-12-21,2.5161
2007-12-24,0.7552
2007-12-26,0.2498
2007-12-27,-0.3738
2007-12-28,-2.8143000000000002
2007-12-31,3.3462
2008-01-02,3.0511
2008-01-03,0.3021
2008-01-04,-0.5422
2008-01-07,0.9691
2008-01-08,0.4799
2008-01-09,-0.5373
2008-01-10,-0.6002
2008-01-11,0.6643
2008-01-14,0.5999
2008-01-15,-1.3119
2008-01-16,-0.0604
2008-01-17,0.1814
2008-01-18,-1.026
2008-01-22,0.0
2008-01-23,-0.6098
2008-01-24,1.227
2008-01-25,2.303
2008-01-28,-0.7701
2008-01-29,-0.9552
2008-01-30,-0.0301
2008-01-31,1.2376
2008-02-01,0.9169
2008-02-04,2.3622
2008-02-05,0.355
2008-02-06,1.1203
2008-02-07,-2.7405
2008-02-08,0.7194
2008-02-11,1.3094999999999999
2008-02-12,0.47
2008-02-13,-0.2924
2008-02-14,-3.1672
2008-02-15,-0.7268
2008-02-19,3.4167
2008-02-20,-0.767
2008-02-21,0.654
2008-02-22,0.1772
2008-02-25,1.2382
2008-02-26,1.2812999999999999
2008-02-27,-2.2427
2008-02-28,-0.1184
2008-02-29,-1.1182
2008-03-03,-1.6080999999999999
2008-03-04,-0.908
2008-03-05,0.1833
2008-03-06,-2.378
2008-03-07,-1.1868
2008-03-10,-1.9595
2008-03-11,-1.225
2008-03-12,1.0444
2008-03-13,1.0982
2008-03-14,0.3195
2008-03-17,-5.414
2008-03-18,3.0976
2008-03-19,-1.7635999999999998
2008-03-20,1.3963
2008-03-24,0.1967
2008-03-25,0.6545
2008-03-26,-2.4707
2008-03-27,0.0
2008-03-28,-0.1333
2008-03-31,-0.4005
2008-04-01,1.2064
2008-04-02,0.7285
2008-04-03,1.3807
2008-04-04,0.454
2008-04-07,1.9109
2008-04-08,1.609
2008-04-09,0.6234
2008-04-10,-1.8587
2008-04-11,-2.6515
2008-04-14,0.5188
2008-04-15,-3.0968
2008-04-16,-7.9893
2008-04-17,-15.8466
2008-04-18,4.9011
2008-04-21,-14.0984
2008-04-22,14.6947
2008-04-23,8.5691
2008-04-24,4.2146
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,-4.8897
2008-04-30,-1.279
2008-05-01,-7.6923
2008-05-02,-1.7544
2008-05-05,-6.0714
2008-05-06,5.1331
2008-05-07,2.17
2008-05-08,-0.354
2008-05-09,-12.5222
2008-05-12,-11.7766
2008-05-13,3.6824
2008-05-14,-1.2209
2008-05-15,-1.6854
2008-05-16,8.8
2008-05-19,11.8697
2008-05-20,5.446
2008-05-21,7.3019
2008-05-22,-3.3195
2008-05-23,4.2918
2008-05-27,-1.1522999999999999
2008-05-28,-4.413
2008-05-29,0.9582
2008-05-30,-1.5531000000000001
2008-06-02,-1.4899
2008-06-03,2.3132
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.8696
2008-06-09,-4.2241
2008-06-10,1.4401
2008-06-11,0.0887
2008-06-12,1.9504000000000001
2008-06-13,-2.0
2008-06-16,-0.7986
2008-06-17,-3.3989
2008-06-18,-0.6481
2008-06-19,-4.4734
2008-06-20,-0.2927
2008-06-23,-2.0548
2008-06-24,-6.0939
2008-06-25,-2.766
2008-06-26,-1.3129
2008-06-27,0.4435
2008-06-30,0.3311
2008-07-01,-2.2002
2008-07-02,1.9123
2008-07-03,-4.0839
2008-07-07,-5.8688
2008-07-08,8.4352
2008-07-09,-1.9165999999999999
2008-07-10,-2.8736
2008-07-11,1.0651
2008-07-14,-1.0539
2008-07-15,-4.9704
2008-07-16,2.6151999999999997
2008-07-17,3.1553
2008-07-18,-4.8235
2008-07-21,4.6972000000000005
2008-07-22,-2.0071
2008-07-23,-4.4578
2008-07-24,-5.9269
2008-07-25,-3.6193
2008-07-28,0.1373
2008-07-29,6.9463
2008-07-30,2.9221
2008-07-31,2.0
2008-08-01,-0.1307
2008-08-04,-5.8901
2008-08-05,3.1989
2008-08-06,1.2129
2008-08-07,-3.3289
2008-08-08,-2.3416
2008-08-11,15.6559
2008-08-12,1.4634
2008-08-13,0.9615
2008-08-14,0.2381
2008-08-15,-0.9501
2008-08-18,11.5108
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,4.8401
2008-08-22,3.4859
2008-08-25,0.0
2008-08-26,-0.3964
2008-08-27,0.2985
2008-08-28,1.2897
2008-08-29,-1.4691
2008-09-02,0.0994
2008-09-03,-1.5889
2008-09-04,-2.0182
2008-09-05,-3.1926
2008-09-08,-4.2553
2008-09-09,-10.1111
2008-09-10,-2.843
2008-09-11,-0.1272
2008-09-12,0.1274
2008-09-15,-4.0712
2008-09-16,-1.8568
2008-09-17,4.1892
2008-09-18,5.7069
2008-09-19,4.2945
2008-09-22,-6.5882
2008-09-23,2.0151
2008-09-24,-1.8519
2008-09-25,-0.2516
2008-09-26,1.1349
2008-09-29,-7.7307
2008-09-30,-6.0811
2008-10-01,0.4317
2008-10-02,-2.0075
2008-10-03,-1.1678
2008-10-06,-23.8166
2008-10-07,0.3883
2008-10-08,-1.354
2008-10-09,-6.8627
2008-10-10,-7.3684
2008-10-13,29.3182
2008-10-14,-2.4605
2008-10-15,4.3243
2008-10-16,-13.9896
2008-10-17,-1.6064
2008-10-20,2.2449
2008-10-21,3.992
2008-10-22,-3.071
2008-10-23,-3.1683
2008-10-24,-3.4765
2008-10-27,3.8136
2008-10-28,8.7755
2008-10-29,12.5704
2008-10-30,2.75
2008-10-31,8.885
2008-11-03,-4.96
2008-11-04,-1.3468
2008-11-05,-5.6314
2008-11-06,-9.2224
2008-11-07,-3.3865
2008-11-10,-1.2371
2008-11-11,-10.2296
2008-11-12,9.3023
2008-11-13,8.5106
2008-11-14,1.5686
2008-11-17,1.3514
2008-11-18,-4.381
2008-11-19,-6.3745
2008-11-20,-10.2128
2008-11-21,-7.346
2008-11-24,16.3683
2008-11-25,0.4396
2008-11-26,-0.2188
2008-11-28,8.5526
2008-12-01,-8.0808
2008-12-02,3.9779999999999998
2008-12-03,-4.4599
2008-12-04,-3.7611
2008-12-05,-3.6782
2008-12-08,1.9093
2008-12-09,2.8103
2008-12-10,0.914
2008-12-11,6.295
2008-12-12,-0.8282
2008-12-15,0.0027
2008-12-16,5.9929
2008-12-17,-2.6263
2008-12-18,-8.3402
2008-12-19,-0.4074
2008-12-22,0.2273
2008-12-23,-5.6689
2008-12-24,-3.3654
2008-12-26,0.4975
2008-12-29,-3.2178
2008-12-30,-3.8363
2008-12-31,-1.3298
2009-01-02,26.6846
2009-01-05,2.5532
2009-01-06,4.9793
2009-01-07,-4.1502
2009-01-08,-1.2371
2009-01-09,3.3403
2009-01-12,0.8081
2009-01-13,-3.6071999999999997
2009-01-14,-1.2474
2009-01-15,-8.4211
2009-01-16,-0.6897
2009-01-20,1.3889
2009-01-21,30.137
2009-01-22,-8.0702
2009-01-23,4.9618
2009-01-26,10.1455
2009-01-27,7.2961
2009-01-28,6.7673
2009-01-29,-10.301
2009-01-30,-7.069
2009-02-02,5.7514
2009-02-03,-3.3333
2009-02-04,4.3557
2009-02-05,0.0
2009-02-06,1.9152
2009-02-09,2.3869
2009-02-10,-1.9167
2009-02-11,-3.6534
2009-02-12,2.6455
2009-02-13,7.2165
2009-02-17,13.7821
2009-02-18,-0.7042
2009-02-19,-2.1277
2009-02-20,-10.5797
2009-02-23,-7.6175
2009-02-24,9.473700000000001
2009-02-25,-3.8462
2009-02-26,9.5
2009-02-27,6.5449
2009-03-02,-13.2857
2009-03-03,-4.1186
2009-03-04,2.0619
2009-03-05,-4.3771
2009-03-06,-7.7465
2009-03-09,-3.0534
2009-03-10,2.9528
2009-03-11,3.2505
2009-03-12,-2.037
2009-03-13,0.0
2009-03-16,3.5917
2009-03-17,1.6423
2009-03-18,-0.3591
2009-03-19,-2.3446
2009-03-20,1.2938
2009-03-23,3.8251
2009-03-24,3.3333
2009-03-25,8.1494
2009-03-26,-2.6688
2009-03-27,-0.8065
2009-03-30,-2.9268
2009-03-31,0.5025
2009-04-01,0.5
2009-04-02,1.6583999999999999
2009-04-03,1.3051
2009-04-06,1.4493
2009-04-07,-3.4920999999999998
2009-04-08,4.4408
2009-04-09,3.1496
2009-04-13,0.916
2009-04-14,-0.6051
2009-04-15,3.1963
2009-04-16,-1.0324
2009-04-17,0.7452
2009-04-20,4.2899
2009-04-21,-0.1418
2009-04-22,4.4033999999999995
2009-04-23,0.4354
2009-04-24,1.5985
2009-04-27,5.0667
2009-04-28,1.3959
2009-04-29,-8.4481
2009-04-30,-1.5965
2009-05-01,-5.0147
2009-05-04,-1.087
2009-05-05,-0.6279
2009-05-06,2.0537
2009-05-07,5.2632
2009-05-08,4.1176
2009-05-11,7.3429
2009-05-12,-3.9458
2009-05-13,-0.137
2009-05-14,2.4691
2009-05-15,1.6064
2009-05-18,-0.527
2009-05-19,-3.9735
2009-05-20,-0.069
2009-05-21,-2.5535
2009-05-22,3.3994
2009-05-26,-0.411
2009-05-27,-0.1376
2009-05-28,0.9642
2009-05-29,1.5007000000000001
2009-06-01,0.5376
2009-06-02,0.2674
2009-06-03,4.1333
2009-06-04,1.0243
2009-06-05,-1.1407
2009-06-08,-2.1795
2009-06-09,2.7523
2009-06-10,-0.5102
2009-06-11,0.5128
2009-06-12,-0.1276
2009-06-15,-1.2771
2009-06-16,-2.7167
2009-06-17,-4.2553
2009-06-18,-0.6944
2009-06-19,-0.4196
2009-06-22,-1.5449000000000002
2009-06-23,1.1412
2009-06-24,0.7052
2009-06-25,0.7003
2009-06-26,5.4242
2009-06-29,1.1873
2009-06-30,-3.9112999999999998
2009-07-01,1.4925
2009-07-02,0.1337
2009-07-06,-2.6702
2009-07-07,-4.6639
2009-07-08,0.0
2009-07-09,3.1655
2009-07-10,-2.5105
2009-07-13,0.1431
2009-07-14,3.4286
2009-07-15,0.8287
2009-07-16,2.0548
2009-07-17,7.7852
2009-07-20,4.4832
2009-07-21,1.1919
2009-07-22,-0.8245
2009-07-23,-1.1876
2009-07-24,3.7019
2009-07-27,-1.4849999999999999
2009-07-28,-2.9397
2009-07-29,0.3152
2009-07-30,-1.2204
2009-07-31,-1.2903
2009-08-03,1.9607999999999999
2009-08-04,-0.5128
2009-08-05,-1.1598
2009-08-06,-0.7823
2009-08-07,4.0736
2009-08-10,0.6297
2009-08-11,0.6289
2009-08-12,0.4988
2009-08-13,-1.2407
2009-08-14,1.1307
2009-08-17,-1.4907
2009-08-18,2.0177
2009-08-19,-0.7417
2009-08-20,0.2491
2009-08-21,0.0
2009-08-24,1.7391
2009-08-25,-0.1221
2009-08-26,-0.2445
2009-08-27,-0.8578
2009-08-28,0.0
2009-08-31,0.0
2009-09-01,3.7083
2009-09-02,-2.9797000000000002
2009-09-03,2.0639
2009-09-04,3.1536
2009-09-08,0.5834
2009-09-09,0.9281
2009-09-10,1.6092
2009-09-11,12.5566
2009-09-14,-1.1055
2009-09-15,-1.626
2009-09-16,0.7231
2009-09-17,-1.3333
2009-09-18,-2.7027
2009-09-21,1.8162
2009-09-22,3.3578
2009-09-23,-0.8122
2009-09-24,-0.1024
2009-09-25,-0.4098
2009-09-28,1.3374
2009-09-29,-1.3197999999999999
2009-09-30,0.3086
2009-10-01,-2.5641
2009-10-02,-2.4211
2009-10-05,2.4811
2009-10-06,0.0
2009-10-07,1.8947
2009-10-08,5.9917
2009-10-09,-0.1949
2009-10-12,2.3438
2009-10-13,-0.5725
2009-10-14,4.8944
2009-10-15,9.3321
2009-10-16,-1.841
2009-10-19,2.1313
2009-10-20,-0.3339
2009-10-21,2.1776
2009-10-22,2.623
2009-10-23,3.4345
2009-10-26,2.7027
2009-10-27,-1.7292999999999998
2009-10-28,-5.2028
2009-10-29,-4.7215
2009-10-30,-6.1511
2009-11-02,-2.809
2009-11-03,4.3353
2009-11-04,-3.0471
2009-11-05,5.7143
2009-11-06,5.5856
2009-11-09,2.8157
2009-11-10,0.5809
2009-11-11,0.7426
2009-11-12,2.2113
2009-11-13,-1.5224
2009-11-16,1.0578
2009-11-17,-1.4493
2009-11-18,-2.3693
2009-11-19,-2.5105
2009-11-20,-0.7725
2009-11-23,-3.7197
2009-11-24,2.6954000000000002
2009-11-25,4.9869
2009-11-27,0.0
2009-11-30,-6.5833
2009-12-01,0.446
2009-12-02,0.3552
2009-12-03,-4.4248
2009-12-04,0.463
2009-12-07,-2.765
2009-12-08,2.8436
2009-12-09,-1.2903
2009-12-10,-0.0934
2009-12-11,1.1215
2009-12-14,0.8318
2009-12-15,4.4913
2009-12-16,-0.2632
2009-12-17,-3.2542
2009-12-18,-6.7273
2009-12-21,5.7505
2009-12-22,2.0276
2009-12-23,6.1427
2009-12-24,3.8298
2009-12-28,3.8525
2009-12-29,-0.5525
2009-12-30,1.2688
2009-12-31,1.1764999999999999
2010-01-04,4.4152000000000005
2010-01-05,3.7834
2010-01-06,2.7161999999999997
2010-01-07,5.1496
2010-01-08,-3.3752
2010-01-11,3.2877
2010-01-12,-3.5145999999999997
2010-01-13,2.3368
2010-01-14,-1.5447
2010-01-15,1.296
2010-01-19,1.6835
2010-01-20,2.1854
2010-01-21,-0.9721
2010-01-22,-0.5236
2010-01-25,1.9079000000000002
2010-01-26,0.9684
2010-01-27,-2.8772
2010-01-28,-0.6912
2010-01-29,-9.4134
2010-02-01,1.8072
2010-02-02,5.5473
2010-02-03,-1.5417
2010-02-04,-2.1352
2010-02-05,-0.8
2010-02-08,-2.1994
2010-02-09,4.7226
2010-02-10,-2.0759
2010-02-11,2.6316
2010-02-12,1.8519
2010-02-16,2.4476
2010-02-17,-1.9113
2010-02-18,3.4099
2010-02-19,-0.2692
2010-02-22,-1.0121
2010-02-23,-0.409
2010-02-24,0.2738
2010-02-25,-0.0683
2010-02-26,2.459
2010-03-01,-0.6667
2010-03-02,2.4832
2010-03-03,1.1788
2010-03-04,-1.7476
2010-03-05,0.7246
2010-03-08,-1.8967
2010-03-09,0.0
2010-03-10,0.2
2010-03-11,0.4657
2010-03-12,-0.2649
2010-03-15,1.4607999999999999
2010-03-16,-0.1963
2010-03-17,-0.3279
2010-03-18,-0.0658
2010-03-19,-1.1192
2010-03-22,1.9308
2010-03-23,2.3514
2010-03-24,1.4678
2010-03-25,-0.2516
2010-03-26,-1.1349
2010-03-29,1.4031
2010-03-30,2.1384
2010-03-31,0.8621
2010-04-01,2.5641
2010-04-05,1.1905000000000001
2010-04-06,0.8235
2010-04-07,2.7420999999999998
2010-04-08,2.1579
2010-04-09,3.5019
2010-04-12,-9.2374
2010-04-13,3.2544
2010-04-14,3.1519
2010-04-15,-0.0556
2010-04-16,-0.3891
2010-04-19,-1.7856999999999998
2010-04-20,2.5568
2010-04-21,1.9391
2010-04-22,1.5217
2010-04-23,2.2484
2010-04-26,-0.1571
2010-04-27,-1.6261999999999999
2010-04-28,-0.9588
2010-04-29,0.7804
2010-04-30,-2.623
2010-05-03,-0.2806
2010-05-04,-3.3202
2010-05-05,-5.4133
2010-05-06,-12.9231
2010-05-07,11.5901
2010-05-10,7.7264
2010-05-11,1.5873
2010-05-12,0.9838
2010-05-13,-0.4585
2010-05-14,-0.4606
2010-05-17,-2.834
2010-05-18,-1.5476
2010-05-19,-5.1391
2010-05-20,-9.8789
2010-05-21,8.9109
2010-05-24,-0.6494
2010-05-25,-1.634
2010-05-26,4.0532
2010-05-27,6.4496
2010-05-28,-3.7792
2010-06-01,-0.5611
2010-06-02,-0.627
2010-06-03,2.5237
2010-06-04,-4.8
2010-06-07,-0.4525
2010-06-08,-0.3247
2010-06-09,1.3029
2010-06-10,3.3441
2010-06-11,1.7424
2010-06-14,0.9174
2010-06-15,2.9697
2010-06-16,0.6474
2010-06-17,-0.2924
2010-06-18,0.5865
2010-06-21,0.2915
2010-06-22,-0.9884
2010-06-23,0.1174
2010-06-24,-0.2933
2010-06-25,-2.3529
2010-06-28,5.7229
2010-06-29,-4.2165
2010-06-30,1.4872
2010-07-01,0.5862
2010-07-02,-1.049
2010-07-06,-4.8292
2010-07-07,5.8168
2010-07-08,-0.117
2010-07-09,1.171
2010-07-12,0.8681
2010-07-13,3.0407
2010-07-14,2.5612
2010-07-15,-1.7915
2010-07-16,1.1609
2010-07-19,1.9672
2010-07-20,1.5541
2010-07-21,-0.7388
2010-07-22,-0.319
2010-07-23,-0.2667
2010-07-26,2.0856
2010-07-27,-0.5238
2010-07-28,0.0527
2010-07-29,-4.0789
2010-07-30,-0.6742
2010-08-02,-0.3959
2010-08-03,1.3629
2010-08-04,-0.8403
2010-08-05,-1.0169
2010-08-06,2.1119
2010-08-09,1.1738
2010-08-10,-1.9337
2010-08-11,-2.8169
2010-08-12,0.8696
2010-08-13,1.092
2010-08-16,-0.7959
2010-08-17,1.2607
2010-08-18,-0.9621
2010-08-19,-0.9714
2010-08-20,-0.1731
2010-08-23,0.9827
2010-08-24,0.1717
2010-08-25,-1.7713999999999999
2010-08-26,-0.2327
2010-08-27,0.6997
2010-08-30,-0.2316
2010-08-31,-0.6965
2010-09-01,0.6429
2010-09-02,0.0581
2010-09-03,0.5804
2010-09-07,1.2118
2010-09-08,-0.6271
2010-09-09,-0.1721
2010-09-10,1.2644
2010-09-13,4.2565
2010-09-14,-1.252
2010-09-15,-0.7718
2010-09-16,-0.2778
2010-09-17,3.0084
2010-09-20,-0.4333
2010-09-21,-0.8684
2010-09-22,-0.8767
2010-09-23,-0.2211
2010-09-24,1.4404
2010-09-27,0.2185
2010-09-28,0.5995
2010-09-29,0.9751
2010-09-30,0.2146
2010-10-01,1.6595
2010-10-04,-0.7899
2010-10-05,2.1231
2010-10-06,1.9231
2010-10-07,-0.8159
2010-10-08,0.5141
2010-10-11,1.688
2010-10-12,1.5342
2010-10-13,1.0645
2010-10-14,0.4908
2010-10-15,-0.6341
2010-10-18,1.8164
2010-10-19,-1.1572
2010-10-20,0.3421
2010-10-21,-0.1951
2010-10-22,-2.0951
2010-10-25,1.6423999999999999
2010-10-26,0.0985
2010-10-27,-1.3209
2010-10-28,-1.2636
2010-10-29,-1.641
2010-11-01,-1.147
2010-11-02,-1.2658
2010-11-03,1.2286
2010-11-04,-0.4749
2010-11-05,-0.9014
2010-11-08,4.6014
2010-11-09,-1.2276
2010-11-10,-0.5179
2010-11-11,1.2493
2010-11-12,0.6684
2010-11-15,0.4086
2010-11-16,-0.0509
2010-11-17,-0.916
2010-11-18,0.565
2010-11-19,-0.2043
2010-11-22,0.3071
2010-11-23,0.3571
2010-11-24,1.1693
2010-11-26,0.402
2010-11-29,0.2503
2010-11-30,-0.4993
2010-12-01,-0.8028
2010-12-02,-1.3657
2010-12-03,-2.0
2010-12-06,1.9885000000000002
2010-12-07,1.334
2010-12-08,0.4051
2010-12-09,0.1009
2010-12-10,-0.5038
2010-12-13,0.1013
2010-12-14,-0.1012
2010-12-15,-0.1013
2010-12-16,-0.4055
2010-12-17,-0.5089
2010-12-20,1.1764999999999999
2010-12-21,0.4044
2010-12-22,0.5539
2010-12-23,1.7032
2010-12-27,0.6887
2010-12-28,1.3692
2010-12-29,0.3859
2010-12-30,0.913
2010-12-31,1.4762
2011-01-03,1.3609
2011-01-04,-0.5556
2011-01-05,1.4432
2011-01-06,0.6884
2011-01-07,0.8204
2011-01-10,3.9783
2011-01-11,3.9130000000000003
2011-01-12,1.046
2011-01-13,0.5797
2011-01-14,-0.7822
2011-01-18,-0.9129
2011-01-19,-6.6164
2011-01-20,-3.3184
2011-01-21,5.7514
2011-01-24,0.1754
2011-01-25,-0.7443
2011-01-26,0.7455
2011-01-27,0.0919
2011-01-28,0.0656
2011-01-31,-0.6682
2011-02-01,0.0179
2011-02-02,1.9548
2011-02-03,-0.6157
2011-02-04,-0.1327
2011-02-07,1.1963
2011-02-08,-1.2697
2011-02-09,-0.8869
2011-02-10,-3.8926
2011-02-11,3.3054
2011-02-14,-0.1803
2011-02-15,0.7675
2011-02-16,0.3584
2011-02-17,1.5625
2011-02-18,-1.3187
2011-02-22,-0.8909
2011-02-23,-1.9775
2011-02-24,1.5589
2011-02-25,1.5800999999999998
2011-02-28,0.8889
2011-03-01,1.1013
2011-03-02,-0.1743
2011-03-03,-8.8171
2011-03-04,-5.4093
2011-03-07,0.4555
2011-03-08,-22.8715
2011-03-09,10.6466
2011-03-10,-2.8335
2011-03-11,4.192
2011-03-14,0.2915
2011-03-15,1.4535
2011-03-16,1.2034
2011-03-17,1.9253
2011-03-18,0.7778
2011-03-21,1.6538
2011-03-22,1.3557000000000001
2011-03-23,-3.1568
2011-03-24,-5.1381
2011-03-25,4.2516
2011-03-28,1.1732
2011-03-29,2.4848
2011-03-30,1.5625
2011-03-31,1.2732
2011-04-01,0.4715
2011-04-04,-0.1564
2011-04-05,0.0
2011-04-06,-2.8721
2011-04-07,1.0215
2011-04-08,-0.958
2011-04-11,-2.0419
2011-04-12,-2.4685
2011-04-13,2.7559
2011-04-14,1.3684
2011-04-15,-1.7819
2011-04-18,-0.055
2011-04-19,-0.22
2011-04-20,1.323
2011-04-21,3.482
2011-04-25,1.5773000000000001
2011-04-26,-1.501
2011-04-27,-1.4188
2011-04-28,0.0267
2011-04-29,0.4362
2011-05-02,-1.4658
2011-05-03,-3.2507
2011-05-04,-1.5375999999999999
2011-05-05,-1.0989
2011-05-06,2.4561
2011-05-09,-1.9977
2011-05-10,-1.0483
2011-05-11,0.0589
2011-05-12,0.1176
2011-05-13,0.47
2011-05-16,-1.5205
2011-05-17,1.2469999999999999
2011-05-18,0.7625
2011-05-19,-0.8731
2011-05-20,5.1086
2011-05-23,0.0
2011-05-24,1.5084
2011-05-25,-2.0362999999999998
2011-05-26,0.0
2011-05-27,-0.5056
2011-05-31,1.8069
2011-06-01,-0.3882
2011-06-02,0.5568
2011-06-03,-0.3322
2011-06-06,-0.5556
2011-06-07,-1.0615
2011-06-08,-0.9599
2011-06-09,0.3421
2011-06-10,1.0795
2011-06-13,-3.5413
2011-06-14,-1.4569
2011-06-15,-1.301
2011-06-16,-1.9173
2011-06-17,0.5498
2011-06-20,6.1968
2011-06-21,-1.373
2011-06-22,1.9142000000000001
2011-06-23,-0.7399
2011-06-24,0.6881
2011-06-27,-1.8223
2011-06-28,0.6381
2011-06-29,3.2277
2011-06-30,0.335
2011-07-01,0.5565
2011-07-05,0.2767
2011-07-06,-0.2208
2011-07-07,1.7146
2011-07-08,0.0
2011-07-11,-1.4682
2011-07-12,0.6071
2011-07-13,1.0032
2011-07-14,-0.9389
2011-07-15,2.2478
2011-07-18,-1.7158
2011-07-19,2.0185
2011-07-20,1.6042999999999998
2011-07-21,2.0526
2011-07-22,0.361
2011-07-25,-0.4625
2011-07-26,-0.8776
2011-07-27,-1.8229
2011-07-28,-1.565
2011-07-29,-0.3309
2011-08-01,0.4981
2011-08-02,-3.0286
2011-08-03,-2.5554
2011-08-04,-9.4988
2011-08-05,0.3863
2011-08-08,-22.5786
2011-08-09,8.1193
2011-08-10,16.092
2011-08-11,5.0825
2011-08-12,0.5653
