ticker,TEXC US Equity
2005-11-23,0.0
2005-11-25,-16.3636
2005-11-28,26.087
2005-11-29,-20.6897
2005-11-30,8.6957
2005-12-01,10.0
2005-12-02,-1.8182
2005-12-05,-7.4074
2005-12-06,-8.0
2005-12-07,19.5652
2005-12-08,0.0
2005-12-09,0.0
2005-12-12,0.0
2005-12-13,5.4545
2005-12-14,-12.069
2005-12-16,0.0
2005-12-19,0.0
2005-12-20,-1.9607999999999999
2005-12-21,0.0
2005-12-22,6.0
2005-12-23,18.8679
2005-12-27,-19.0476
2005-12-28,-1.9607999999999999
2005-12-29,0.0
2005-12-30,30.0
2006-01-03,-23.0769
2006-01-04,0.0
2006-01-06,2.0
2006-01-09,7.8431
2006-01-10,5.4545
2006-01-11,-6.8966
2006-01-12,5.5556
2006-01-13,-12.2807
2006-01-17,0.0
2006-01-18,0.0
2006-01-19,10.0
2006-01-20,-1.8182
2006-01-23,1.8519
2006-01-24,3.6364
2006-01-25,-3.5088
2006-01-26,5.4545
2006-01-27,-5.1724
2006-01-30,-3.6364
2006-01-31,13.2075
2006-02-01,-5.0
2006-02-02,12.2807
2006-02-03,-7.8125
2006-02-06,-10.1695
2006-02-07,-5.6604
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,0.0
2006-02-13,-8.0
2006-02-14,10.8696
2006-02-15,-1.9607999999999999
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,-8.0
2006-02-22,4.3478
2006-02-23,-4.1667
2006-02-24,4.3478
2006-02-27,43.75
2006-02-28,8.6957
2006-03-01,-20.0
2006-03-02,-8.3333
2006-03-03,18.1818
2006-03-06,4.6154
2006-03-07,2.9412000000000003
2006-03-08,-4.2857
2006-03-09,-5.9701
2006-03-10,1.5873
2006-03-13,1.5625
2006-03-14,-1.5385
2006-03-15,1.5625
2006-03-16,-6.1538
2006-03-17,0.0
2006-03-20,6.5574
2006-03-21,-1.5385
2006-03-22,1.5625
2006-03-23,-3.0769
2006-03-24,7.9365
2006-03-27,1.4706000000000001
2006-03-28,1.4493
2006-03-29,0.0
2006-03-30,1.4285999999999999
2006-03-31,-1.4085
2006-04-03,0.0
2006-04-04,15.7143
2006-04-05,8.642
2006-04-06,13.6364
2006-04-07,4.0
2006-04-10,24.0385
2006-04-11,-6.9767
2006-04-12,-3.3333
2006-04-13,-3.4483
2006-04-17,15.1786
2006-04-18,-2.3256
2006-04-19,3.1746
2006-04-20,1.5385
2006-04-21,2.2727
2006-04-24,-0.7407
2006-04-25,-2.9851
2006-04-26,1.5385
2006-04-27,-5.303
2006-04-28,0.0
2006-05-01,-12.0
2006-05-02,9.0909
2006-05-03,-4.1667
2006-05-04,13.0435
2006-05-05,-1.5385
2006-05-08,-12.5
2006-05-09,2.6786
2006-05-10,2.6087
2006-05-11,-0.8475
2006-05-12,2.5641
2006-05-15,-1.6667
2006-05-16,0.8475
2006-05-17,-4.2017
2006-05-18,0.0
2006-05-19,-0.8772
2006-05-22,-5.3097
2006-05-23,-1.8692
2006-05-24,-13.3333
2006-05-25,2.1978
2006-05-26,0.0
2006-05-30,-12.9032
2006-05-31,-2.4691
2006-06-01,20.2532
2006-06-02,1.0526
2006-06-05,-6.25
2006-06-06,-2.2222
2006-06-07,-4.5455
2006-06-08,-4.7619
2006-06-09,2.5
2006-06-12,-4.878
2006-06-13,0.0
2006-06-14,-5.1282
2006-06-15,-5.4054
2006-06-16,15.7143
2006-06-19,-3.7037
2006-06-20,6.4103
2006-06-21,6.0241
2006-06-22,2.2727
2006-06-23,0.0
2006-06-26,-7.7778
2006-06-27,-3.6145
2006-06-28,0.0
2006-06-29,6.25
2006-06-30,-1.1764999999999999
2006-07-05,-1.1905000000000001
2006-07-06,-3.6145
2006-07-07,-1.25
2006-07-10,2.5316
2006-07-11,-2.4691
2006-07-12,1.2658
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,-11.25
2006-07-18,1.4085
2006-07-19,4.1667
2006-07-20,-12.0
2006-07-21,13.6364
2006-07-24,-4.0
2006-07-25,-9.7222
2006-07-26,10.7692
2006-07-27,1.3889
2006-07-28,-10.9589
2006-07-31,0.0
2006-08-01,0.0
2006-08-02,3.0769
2006-08-03,2.9851
2006-08-04,5.7971
2006-08-07,2.7397
2006-08-08,-6.6667
2006-08-09,8.5714
2006-08-10,-2.6316
2006-08-11,-12.1622
2006-08-14,12.3077
2006-08-15,-6.8493
2006-08-16,2.9412000000000003
2006-08-17,1.4285999999999999
2006-08-18,-5.6338
2006-08-21,-2.9851
2006-08-22,1.5385
2006-08-23,-3.0303
2006-08-24,6.25
2006-08-25,0.0
2006-08-28,-1.4706000000000001
2006-08-29,4.4776
2006-08-30,0.0
2006-08-31,8.5714
2006-09-01,5.2632
2006-09-05,-13.75
2006-09-06,2.1739
2006-09-07,-3.5461
2006-09-08,5.8824
2006-09-11,-8.3333
2006-09-12,3.0303
2006-09-13,2.9412000000000003
2006-09-14,-7.1429
2006-09-15,-3.0769
2006-09-18,-4.7619
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,0.0
2006-09-22,-5.0
2006-09-25,-5.2632
2006-09-26,7.4074
2006-09-27,-12.069
2006-09-28,5.8824
2006-09-29,-7.4074
2006-10-02,4.0
2006-10-03,1.9231
2006-10-04,3.7736
2006-10-05,0.0
2006-10-06,0.0
2006-10-09,3.6364
2006-10-10,-7.0175
2006-10-11,4.717
2006-10-12,0.9009
2006-10-13,0.0
2006-10-16,3.5714
2006-10-17,1.7241
2006-10-18,1.6949
2006-10-19,-11.6667
2006-10-20,9.434
2006-10-23,-1.7241
2006-10-24,5.2632
2006-10-25,-13.3333
2006-10-26,-3.8462
2006-10-27,10.0
2006-10-30,0.0
2006-10-31,-3.6364
2006-11-01,-1.8868
2006-11-02,5.7692
2006-11-03,-5.4545
2006-11-06,9.6154
2006-11-07,-3.5088
2006-11-08,-1.8182
2006-11-09,-1.8519
2006-11-10,9.434
2006-11-13,-5.1724
2006-11-14,-4.5455
2006-11-15,-2.8571
2006-11-16,3.9215999999999998
2006-11-17,-5.6604
2006-11-20,-10.0
2006-11-21,-4.4444
2006-11-22,13.9535
2006-11-24,-2.0408
2006-11-27,-10.4167
2006-11-28,11.6279
2006-11-29,4.1667
2006-11-30,-2.0
2006-12-01,-2.0408
2006-12-04,4.1667
2006-12-05,-6.0
2006-12-06,-10.6383
2006-12-07,19.0476
2006-12-08,0.0
2006-12-11,-2.0
2006-12-12,0.0
2006-12-13,-2.0408
2006-12-14,2.0833
2006-12-15,0.0
2006-12-18,-18.3673
2006-12-19,2.5
2006-12-20,7.3171
2006-12-21,0.0
2006-12-22,4.5455
2006-12-26,-8.6957
2006-12-27,-2.3810000000000002
2006-12-28,-4.878
2006-12-29,23.0769
2007-01-03,-8.3333
2007-01-04,-4.5455
2007-01-05,2.3810000000000002
2007-01-08,-11.6279
2007-01-09,0.0
2007-01-10,-3.9474
2007-01-11,1.3699
2007-01-12,2.7027
2007-01-16,5.2632
2007-01-17,-7.5
2007-01-18,-5.4054
2007-01-19,0.0
2007-01-22,14.2857
2007-01-23,0.0
2007-01-24,-12.5
2007-01-25,2.8571
2007-01-26,-2.7778
2007-01-29,14.2857
2007-01-30,-12.5
2007-01-31,2.8571
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,-2.7778
2007-02-06,0.0
2007-02-07,0.0
2007-02-08,11.4286
2007-02-09,0.0
2007-02-12,-2.5641
2007-02-13,0.0
2007-02-14,-7.8947
2007-02-15,0.0
2007-02-16,11.4286
2007-02-20,-2.5641
2007-02-21,-9.2105
2007-02-22,0.0
2007-02-23,4.3478
2007-02-26,0.0
2007-02-27,-5.5556
2007-02-28,-11.7647
2007-03-01,13.3333
2007-03-02,5.8824
2007-03-05,0.0
2007-03-06,0.0
2007-03-07,-5.5556
2007-03-08,11.7647
2007-03-09,-10.526299999999999
2007-03-12,2.9412000000000003
2007-03-13,1.4285999999999999
2007-03-14,-2.8169
2007-03-15,-4.3478
2007-03-16,9.0909
2007-03-19,5.5556
2007-03-20,-15.7895
2007-03-21,3.125
2007-03-22,9.0909
2007-03-23,-5.5556
2007-03-26,5.8824
2007-03-27,0.0
2007-03-28,-5.5556
2007-03-29,-2.9412000000000003
2007-03-30,3.0303
2007-04-02,-2.9412000000000003
2007-04-03,6.0606
2007-04-04,-11.4286
2007-04-05,1.6129
2007-04-09,7.9365
2007-04-10,2.9412000000000003
2007-04-11,-5.7143
2007-04-12,-6.0606
2007-04-13,3.2258
2007-04-16,3.125
2007-04-17,3.0303
2007-04-18,-14.7059
2007-04-19,3.4483
2007-04-20,13.3333
2007-04-23,-11.7647
2007-04-24,-3.3333
2007-04-25,3.4483
2007-04-26,3.3333
2007-04-27,-6.4516
2007-04-30,-6.8966
2007-05-01,-5.5556
2007-05-02,9.8039
2007-05-03,0.0
2007-05-04,-3.5714
2007-05-07,-3.7037
2007-05-08,0.0
2007-05-09,-3.8462
2007-05-10,0.0
2007-05-11,24.0
2007-05-14,-19.3548
2007-05-15,-12.0
2007-05-16,-9.0909
2007-05-17,-75.0
2007-05-18,280.0
2007-05-21,5.2632
2007-05-22,0.0
2007-05-23,-2.5
2007-05-24,-7.6923
2007-05-25,0.0
2007-05-29,-5.5556
2007-05-30,2.9412000000000003
2007-05-31,-2.8571
2007-06-01,5.8824
2007-06-04,5.5556
2007-06-05,5.2632
2007-06-06,-20.0
2007-06-07,12.5
2007-06-08,11.1111
2007-06-11,-12.5
2007-06-12,31.4286
2007-06-13,0.0
2007-06-14,-13.0435
2007-06-15,10.0
2007-06-18,4.5455
2007-06-19,4.3478
2007-06-20,4.1667
2007-06-21,-10.0
2007-06-22,6.6667
2007-06-25,-12.5
2007-06-26,0.0
2007-06-27,-4.7619
2007-06-28,-5.0
2007-06-29,10.526299999999999
2007-07-02,4.7619
2007-07-03,0.0
2007-07-05,-9.0909
2007-07-06,-35.0
2007-07-09,38.4615
2007-07-10,0.0
2007-07-11,-5.5556
2007-07-12,17.647100000000002
2007-07-13,-5.0
2007-07-16,5.2632
2007-07-17,0.0
2007-07-18,15.0
2007-07-19,-13.0435
2007-07-20,0.0
2007-07-23,-5.0
2007-07-24,10.526299999999999
2007-07-25,-4.7619
2007-07-26,5.0
2007-07-30,-23.8095
2007-07-31,31.25
2007-08-01,-23.8095
2007-08-02,25.0
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,-20.0
2007-08-08,25.0
2007-08-09,15.0
2007-08-10,-17.3913
2007-08-13,5.2632
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,-5.0
2007-08-17,0.0
2007-08-20,5.2632
2007-08-21,0.0
2007-08-22,0.0
2007-08-24,5.0
2007-08-27,-4.7619
2007-08-28,0.0
2007-08-30,-10.0
2007-08-31,0.0
2007-09-04,22.2222
2007-09-06,-22.7273
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,5.8824
2007-09-13,-16.6667
2007-09-14,0.0
2007-09-17,13.3333
2007-09-18,0.0
2007-09-19,-2.9412000000000003
2007-09-20,-21.2121
2007-09-21,3.8462
2007-09-24,14.8148
2007-09-25,-12.9032
2007-09-26,18.5185
2007-09-27,-12.5
2007-09-28,0.0
2007-10-01,-3.5714
2007-10-02,18.5185
2007-10-03,0.0
2007-10-04,-21.875
2007-10-05,0.0
2007-10-08,12.0
2007-10-09,-21.4286
2007-10-10,18.1818
2007-10-11,-15.3846
2007-10-12,0.0
2007-10-15,0.0
2007-10-16,-9.0909
2007-10-17,0.0
2007-10-18,1.0
2007-10-19,8.9109
2007-10-22,-4.5455
2007-10-23,-4.7619
2007-10-24,0.0
2007-10-25,0.0
2007-10-29,-10.0
2007-10-30,11.1111
2007-10-31,5.0
2007-11-01,-14.2857
2007-11-02,4.4444
2007-11-05,-4.2553
2007-11-06,11.1111
2007-11-08,5.0
2007-11-09,4.7619
2007-11-12,-9.0909
2007-11-13,-10.0
2007-11-14,22.2222
2007-11-15,0.0
2007-11-16,9.0909
2007-11-19,8.3333
2007-11-20,0.0
2007-11-21,7.6923
2007-11-23,7.1429
2007-11-26,0.0
2007-11-27,-13.3333
2007-11-28,7.6923
2007-11-29,-3.5714
2007-11-30,-3.7037
2007-12-03,-7.6923
2007-12-04,8.3333
2007-12-05,-7.6923
2007-12-06,-8.3333
2007-12-07,18.1818
2007-12-10,-15.3846
2007-12-11,27.2727
2007-12-12,0.0
2007-12-13,-7.1429
2007-12-14,3.8462
2007-12-17,-18.5185
2007-12-18,-18.1818
2007-12-19,0.0
2007-12-20,43.3333
2007-12-24,0.7752
2007-12-26,-30.7692
2007-12-27,11.1111
2007-12-28,0.0
2007-12-31,-20.0
2008-01-02,61.25
2008-01-03,0.7752
2008-01-04,-7.6923
2008-01-07,0.0
2008-01-08,-8.3333
2008-01-09,-9.0909
2008-01-10,0.0
2008-01-11,-1.0
2008-01-14,-19.1919
2008-01-16,12.5
2008-01-17,0.0
2008-01-18,0.0
2008-01-22,-22.2222
2008-01-28,28.5714
2008-01-29,-11.1111
2008-01-30,-2.5
2008-01-31,28.2051
2008-02-01,-20.0
2008-02-05,25.0
2008-02-11,-20.0
2008-02-13,0.0
2008-02-14,23.75
2008-02-15,-19.1919
2008-02-19,0.0
2008-02-20,25.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,-30.0
2008-02-26,0.0
2008-02-27,-28.5714
2008-02-29,20.0
2008-03-03,16.6667
2008-03-04,-14.2857
2008-03-10,-16.6667
2008-03-11,20.0
2008-03-17,0.0
2008-03-19,0.0
2008-03-20,-15.0
2008-03-27,37.2549
2008-03-31,-14.2857
2008-04-02,0.0
2008-04-03,0.0
2008-04-04,-16.6667
2008-04-09,10.0
2008-04-10,9.0909
2008-04-11,16.6667
2008-04-15,-14.2857
2008-04-21,0.0
2008-04-22,0.0
2008-04-24,-16.6667
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,20.0
2008-05-02,-16.6667
2008-05-06,10.0
2008-05-07,-9.0909
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,40.0
2008-05-13,14.2857
2008-05-14,-37.5
2008-05-16,20.0
2008-05-19,16.6667
2008-05-20,-14.2857
2008-05-21,16.6667
2008-05-22,0.0
2008-05-27,114.2857
2008-05-28,-20.0
2008-05-29,0.0
2008-05-30,-16.6667
2008-06-03,0.0
2008-06-04,10.0
2008-06-05,0.0
2008-06-06,9.0909
2008-06-09,0.0
2008-06-10,8.3333
2008-06-12,7.6923
2008-06-13,0.0
2008-06-16,-21.4286
2008-06-17,-18.1818
2008-06-19,0.0
2008-06-24,22.2222
2008-06-25,0.0
2008-06-26,-9.0909
2008-06-27,-20.0
2008-06-30,12.5
2008-07-01,0.0
2008-07-02,22.2222
2008-07-03,9.0909
2008-07-07,0.0
2008-07-08,-33.3333
2008-07-10,-6.25
2008-07-11,33.3333
2008-07-16,-10.0
2008-07-18,22.2222
2008-07-22,-9.0909
2008-07-28,-30.0
2008-07-29,57.1429
2008-07-30,-36.3636
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-14.2857
2008-08-12,0.0
2008-08-13,33.3333
2008-08-19,37.5
2008-08-21,-36.3636
2008-08-26,-14.2857
2008-08-29,83.3333
2008-09-03,-45.4545
2008-09-04,16.6667
2008-09-05,42.8571
2008-09-11,-30.0
2008-09-15,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,14.2857
2008-09-24,-12.5
2008-09-26,0.0
2008-09-29,-42.8571
2008-09-30,75.0
2008-10-02,-28.5714
2008-10-03,80.0
2008-10-06,-44.4444
2008-10-07,80.0
2008-10-08,-55.5556
2008-10-09,0.0
2008-10-10,0.0
2008-10-13,0.0
2008-10-14,-25.0
2008-10-20,113.3333
2008-10-23,0.0
2008-10-24,-37.5
2008-10-27,62.5
2008-10-28,0.0
2008-10-30,-7.6923
2008-10-31,16.6667
2008-11-03,-28.5714
2008-11-04,-40.0
2008-11-05,66.6667
2008-11-06,0.0
2008-11-07,20.0
2008-11-10,-75.0
2008-11-11,300.0
2008-11-12,0.0
2008-11-13,-50.0
2008-11-14,100.0
2008-11-17,50.0
2008-11-18,44.4444
2008-11-19,-38.4615
2008-11-20,-6.25
2008-11-21,-57.3333
2008-11-24,150.0
2008-11-25,-12.5
2008-11-26,0.0
2008-11-28,0.0
2008-12-01,28.5714
2008-12-05,-5.5556
2008-12-08,-17.647100000000002
2008-12-10,-28.5714
2008-12-12,0.0
2008-12-16,70.0
2008-12-18,-41.1765
2008-12-19,-20.0
2008-12-22,25.0
2008-12-23,-20.0
2008-12-24,-18.75
2008-12-26,0.0
2008-12-30,0.0
2008-12-31,15.3846
2009-01-09,-20.0
2009-01-14,66.6667
2009-01-16,-20.0
2009-01-23,25.0
2009-01-27,-60.0
2009-01-30,25.0
2009-02-04,100.0
2009-02-11,-50.0
2009-02-13,100.0
2009-02-17,40.0
2009-02-18,-64.2857
2009-02-20,0.0
2009-02-23,60.0
2009-02-24,-37.5
2009-02-25,0.0
2009-02-26,60.0
2009-03-02,-25.0
2009-03-04,-16.6667
2009-03-05,100.0
2009-03-06,-45.0
2009-03-10,45.4545
2009-03-11,0.0
2009-03-16,-25.0
2009-03-17,0.0
2009-03-19,0.0
2009-03-23,0.0
2009-03-25,33.3333
2009-03-27,-12.5
2009-03-31,42.8571
2009-04-02,-40.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,66.6667
2009-04-09,-40.0
2009-04-13,0.0
2009-04-14,66.6667
2009-04-15,20.0
2009-04-16,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,-33.3333
2009-04-24,50.0
2009-04-27,0.0
2009-04-29,-33.3333
2009-04-30,50.0
2009-05-01,0.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,50.0
2009-05-11,-5.5556
2009-05-12,41.1765
2009-05-13,0.0
2009-05-14,-8.3333
2009-05-15,0.0
2009-05-18,9.0909
2009-05-19,0.0
2009-05-20,-16.6667
2009-05-22,20.0
2009-05-26,-16.6667
2009-05-27,20.0
2009-05-28,-16.6667
2009-05-29,-10.0
2009-06-01,11.1111
2009-06-02,-10.0
2009-06-03,0.0
2009-06-05,11.1111
2009-06-10,-30.0
2009-06-11,0.0
2009-06-12,71.4286
2009-06-15,-33.3333
2009-06-16,0.0
2009-06-18,-57.5
2009-06-19,341.1765
2009-06-22,0.0
2009-06-24,0.0
2009-06-25,-26.6667
2009-06-26,36.3636
2009-06-29,-26.6667
2009-06-30,-9.0909
2009-07-01,30.0
2009-07-02,-61.5385
2009-07-06,70.0
2009-07-07,41.1765
2009-07-09,0.0
2009-07-10,16.6667
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,7.1429
2009-07-16,-6.6667
2009-07-17,21.4286
2009-07-20,-11.7647
2009-07-21,6.6667
2009-07-22,6.25
2009-07-23,-5.8824
2009-07-24,6.25
2009-07-27,-5.8824
2009-07-28,-6.25
2009-07-29,6.6667
2009-07-30,-9.375
2009-07-31,-17.2414
2009-08-03,0.0
2009-08-04,41.6667
2009-08-05,-11.7647
2009-08-06,13.3333
2009-08-07,0.0
2009-08-10,-11.7647
2009-08-11,3.3333
2009-08-12,0.0
2009-08-13,-3.2258
2009-08-14,-8.6667
2009-08-17,-12.4088
2009-08-18,0.0
2009-08-20,50.0
2009-08-21,-16.6667
2009-08-24,0.0
2009-08-25,10.0
2009-08-26,-3.0303
2009-08-27,0.0
2009-08-28,6.25
2009-08-31,-5.8824
2009-09-01,0.0
2009-09-02,0.0
2009-09-03,12.5
2009-09-04,-11.1111
2009-09-08,0.0
2009-09-09,12.5
2009-09-10,-11.1111
2009-09-11,0.0
2009-09-14,12.5
2009-09-15,0.0
2009-09-16,7.2222
2009-09-17,3.6269
2009-09-18,5.0
2009-09-21,-9.5238
2009-09-22,10.526299999999999
2009-09-24,-9.5238
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,-5.2632
2009-10-05,2.7778
2009-10-06,0.0
2009-10-07,8.1081
2009-10-08,0.0
2009-10-09,-10.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-16,0.0
2009-10-19,11.1111
2009-10-20,-10.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-26,-11.1111
2009-10-27,9.375
2009-10-28,-14.2857
2009-10-29,6.6667
2009-10-30,-9.375
2009-11-02,10.3448
2009-11-03,-3.125
2009-11-04,0.0
2009-11-05,-16.129
2009-11-06,15.3846
2009-11-10,-19.3333
2009-11-11,0.0
2009-11-16,0.0
2009-11-18,-17.3554
2009-11-19,20.0
2009-11-20,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-12-01,-4.1667
2009-12-02,4.3478
2009-12-03,0.0
2009-12-04,8.3333
2009-12-07,-7.6923
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,-12.5
2009-12-14,4.7619
2009-12-15,-4.5455
2009-12-16,4.7619
2009-12-17,-4.5455
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,9.5238
2009-12-23,8.6957
2009-12-24,-12.0
2009-12-29,0.0
2009-12-30,-4.5455
2009-12-31,0.9524
2010-01-05,27.3585
2010-01-06,-22.1296
2010-01-07,-3.9239
2010-01-08,-0.9901
2010-01-11,-30.0
2010-01-12,92.8571
2010-01-13,0.0
2010-01-14,-11.1111
2010-01-15,0.0
2010-01-19,12.5
2010-01-20,-11.1111
2010-01-26,8.3333
2010-01-27,-11.538499999999999
2010-01-28,-4.3478
2010-01-29,0.0
2010-02-01,0.0
2010-02-03,-13.6364
2010-02-04,15.7895
2010-02-05,9.0909
2010-02-08,-8.3333
2010-02-09,27.2727
2010-02-10,-10.7143
2010-02-11,4.0
2010-02-17,15.3846
2010-02-18,-6.6667
2010-02-19,0.0
2010-02-22,-7.1429
2010-02-24,0.0
2010-02-25,7.6923
2010-02-26,7.1429
2010-03-01,-12.6667
2010-03-03,3.0534
2010-03-04,3.7037
2010-03-05,0.0
2010-03-09,-7.1429
2010-03-10,7.6923
2010-03-11,0.0
2010-03-12,3.5714
2010-03-15,0.0
2010-03-16,0.0
2010-03-18,-3.4483
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,-3.5714
2010-03-24,0.0
2010-03-26,-3.7037
2010-03-30,-7.6923
2010-03-31,0.0
2010-04-01,-16.6667
2010-04-05,30.0
2010-04-06,-7.6923
2010-04-07,0.8333
2010-04-09,11.5702
2010-04-12,-18.5185
2010-04-15,0.0
2010-04-19,0.0
2010-04-20,-9.0909
2010-04-21,10.0
2010-04-22,9.0909
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,8.3333
2010-04-29,-7.6923
2010-04-30,-16.6667
2010-05-03,10.0
2010-05-04,-9.0909
2010-05-05,10.0
2010-05-06,4.5455
2010-05-07,13.0435
2010-05-10,-3.8462
2010-05-11,4.0
2010-05-12,0.0
2010-05-13,3.8462
2010-05-14,3.7037
2010-05-17,-10.7143
2010-05-18,8.0
2010-05-19,-7.4074
2010-05-20,20.0
2010-05-21,0.0
2010-05-25,-20.0
2010-05-26,0.0
2010-05-27,-16.6667
2010-05-28,20.0
2010-06-03,25.0
2010-06-04,-33.3333
2010-06-07,-10.0
2010-06-10,11.1111
2010-06-11,10.0
2010-06-14,-8.1818
2010-06-16,-10.8911
2010-06-17,0.0
2010-06-18,11.1111
2010-06-21,-10.0
2010-06-22,-11.1111
2010-06-23,0.0
2010-06-24,12.5
2010-06-25,33.3333
2010-06-28,8.3333
2010-06-29,0.0
2010-06-30,15.3846
2010-07-01,0.0
2010-07-02,6.6667
2010-07-06,-6.25
2010-07-07,6.6667
2010-07-08,12.5
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,-5.5556
2010-07-14,5.8824
2010-07-15,8.3333
2010-07-16,2.5641
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,-2.5
2010-07-29,-2.5641
2010-07-30,0.0
2010-08-02,5.2632
2010-08-03,-2.5
2010-08-04,-2.5641
2010-08-05,0.0
2010-08-06,-10.526299999999999
2010-08-09,0.0
2010-08-11,0.0
2010-08-13,5.8824
2010-08-16,-5.5556
2010-08-17,2.9412000000000003
2010-08-18,-2.8571
2010-08-19,0.0
2010-08-20,-11.7647
2010-08-23,0.0
2010-08-24,6.6667
2010-08-25,6.25
2010-08-26,5.8824
2010-08-31,-16.6667
2010-09-01,13.3333
2010-09-02,-11.7647
2010-09-07,16.6667
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,-2.8571
2010-09-13,0.0
2010-09-14,-5.8824
2010-09-15,0.0
2010-09-16,0.0
2010-09-17,25.0
2010-09-20,-5.0
2010-09-21,5.2632
2010-09-22,-4.5
2010-09-23,4.712
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,-5.0
2010-10-01,21.0526
2010-10-04,-8.6957
2010-10-05,9.5238
2010-10-06,-8.6957
2010-10-07,9.5238
2010-10-08,0.0
2010-10-11,8.6957
2010-10-12,4.0
2010-10-13,28.8462
2010-10-14,2.9851
2010-10-15,1.4493
