ticker,FFBW US Equity
2018-03-16,-0.0881
2018-03-19,-2.9981999999999998
2018-03-20,0.9091
2018-03-21,-0.0901
2018-03-22,1.0821
2018-03-23,-1.8733
2018-03-27,1.1818
2018-04-02,-0.2695
2018-04-03,-0.8108
2018-04-04,-0.0908
2018-04-05,0.9091
2018-04-06,-0.7577
2018-04-09,-0.1443
2018-04-12,-0.5455
2018-04-13,-1.7276
2018-04-16,-0.0093
2018-04-17,1.3023
2018-04-18,-1.2856
2018-04-20,4.0
2018-04-23,-0.805
2018-04-24,-0.8115
2018-04-26,-0.1818
2018-04-30,0.092
2018-05-02,1.4549
2018-05-03,-2.6906
2018-05-07,1.8433000000000002
2018-05-08,-0.457
2018-05-09,0.4573
2018-05-10,-1.0842
2018-05-14,-0.0915
2018-05-16,0.0916
2018-05-17,-0.2736
2018-05-18,0.4578
2018-05-22,0.8676
2018-05-23,-0.0453
2018-05-25,-0.3614
2018-05-30,0.09
2018-05-31,-0.3633
2018-06-01,0.3646
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,-0.0908
2018-06-08,0.0
2018-06-11,-0.1818
2018-06-12,0.2732
2018-06-13,-0.0908
2018-06-14,0.0909
2018-06-15,0.0
2018-06-18,-0.3633
2018-06-19,0.0
2018-06-20,0.5469
2018-06-21,-0.2711
2018-06-22,0.2718
2018-06-25,0.1813
2018-06-26,-0.476
2018-06-29,0.842
2018-07-02,0.0
2018-07-05,0.0
2018-07-06,0.541
2018-07-09,-0.1794
2018-07-10,-0.2695
2018-07-11,-0.0901
2018-07-12,0.0902
2018-07-13,0.4505
2018-07-16,0.0897
2018-07-17,0.5376
2018-07-19,-0.1783
2018-07-20,0.0893
2018-07-24,-0.5352
2018-07-27,0.583
2018-07-30,-0.0615
2018-07-31,-0.472
2018-08-01,0.5334
2018-08-02,0.0687
2018-08-03,0.2442
2018-08-07,0.1796
2018-08-09,-0.1934
2018-08-10,0.4605
2018-08-13,-0.2071
2018-08-16,-0.2581
2018-08-17,-0.2943
2018-08-20,0.2969
2018-08-21,0.1094
2018-08-22,0.0
2018-08-23,0.3552
2018-08-24,-0.3982
2018-08-27,-0.0444
2018-08-29,0.224
2018-08-31,-0.1348
2018-09-04,-0.8455
2018-09-06,0.7631
2018-09-07,0.0
2018-09-10,0.3556
2018-09-11,0.0886
2018-09-12,0.177
2018-09-13,1.3251
2018-09-14,-0.6975
2018-09-17,0.0878
2018-09-18,0.0
2018-09-19,0.7018
2018-09-20,1.2195
2018-09-21,1.463
2018-09-27,-3.011
2018-09-28,-0.7433
2018-10-01,0.0009
2018-10-02,-0.0009
2018-10-03,2.163
2018-10-04,-0.4786
2018-10-05,-1.6463999999999999
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,-1.2335
2018-10-12,1.3381
2018-10-15,-0.2641
2018-10-16,0.1765
2018-10-17,-0.0881
2018-10-19,-0.7937
2018-10-22,0.0
2018-10-23,-0.6498
2018-10-25,-3.2827
2018-10-26,2.2202
2018-10-29,-0.4525
2018-10-30,0.5455
2018-10-31,-0.5425
2018-11-01,-0.4545
2018-11-02,0.4566
2018-11-05,-0.7273
2018-11-06,1.1905000000000001
2018-11-07,0.2896
2018-11-08,-1.6423
2018-11-13,0.0
2018-11-14,0.1872
2018-11-15,-0.1859
2018-11-16,-0.0009
2018-11-19,0.4257
2018-11-20,-0.3325
2018-11-21,-0.0917
2018-11-26,0.0
2018-11-28,0.1835
2018-11-29,1.0989
2018-11-30,-1.2681
2018-12-03,0.9174
2018-12-04,-0.12
2018-12-06,-0.79
2018-12-07,1.3761
2018-12-11,-1.3575
2018-12-12,-0.1844
2018-12-13,-0.3667
2018-12-14,0.0
2018-12-17,-0.8303
2018-12-18,-0.186
2018-12-19,0.0
2018-12-20,-5.3122
2018-12-21,-0.0984
2018-12-24,0.4926
2018-12-26,-1.9607999999999999
2018-12-27,0.1
2018-12-28,-0.0999
2018-12-31,0.3
2019-01-02,1.4955
2019-01-03,-2.0629
2019-01-04,0.3009
2019-01-07,1.2
2019-01-09,0.0988
2019-01-10,3.6525
2019-01-11,-3.8095
2019-01-16,1.9802
2019-01-17,-1.6505
2019-01-22,1.4808
2019-01-23,-1.751
2019-01-28,0.099
2019-01-29,3.8576
2019-01-30,0.0952
2019-01-31,0.921
2019-02-01,0.4073
2019-02-04,4.4131
2019-02-05,-2.8777
2019-02-06,2.7778
2019-02-07,0.5
2019-02-08,0.5432
2019-02-11,-0.1435
2019-02-13,-0.8929
2019-02-14,-2.6126
2019-02-15,0.37
2019-02-20,-1.3825
2019-02-21,2.5234
2019-02-22,-1.9736
2019-02-25,-0.4975
2019-02-26,0.4673
2019-02-27,-1.3023
2019-02-28,3.5815
2019-03-04,-2.8207
2019-03-05,2.6217
2019-03-06,-0.2646
2019-03-07,0.1738
2019-03-12,-1.8265
2019-03-13,0.586
2019-03-14,0.7121
2019-03-15,-0.4582
2019-03-19,0.6633
2019-03-20,-1.2097
2019-03-21,-0.2783
2019-03-22,0.5005
2019-03-27,-0.0352
2019-03-29,-0.463
2019-04-01,-0.3721
2019-04-02,1.774
2019-04-03,-1.5404
2019-04-04,0.9029
2019-04-05,-1.013
2019-04-08,-0.6353
2019-04-09,0.062
2019-04-10,-0.2608
2019-04-12,1.5992
2019-04-15,0.0
2019-04-17,-0.463
2019-04-18,0.093
2019-04-22,-0.1859
2019-04-23,-0.7449
2019-04-25,-0.1876
2019-04-29,0.0
2019-05-02,-0.2556
2019-05-03,0.3505
2019-05-06,-0.4695
2019-05-07,-2.3585
2019-05-09,2.0589
2019-05-13,-0.5974
2019-05-16,-1.4285999999999999
2019-05-20,2.8019
2019-05-29,-2.7256
2019-06-03,-0.9594
2019-06-04,-0.9824
2019-06-05,3.1034
2019-06-06,-2.8189
2019-06-07,0.3933
2019-06-10,-0.1959
2019-06-12,-0.0981
2019-06-13,-0.0982
2019-06-17,-0.1967
2019-06-19,3.8424
2019-06-20,-0.3795
2019-06-21,-1.0476
2019-06-24,1.0587
2019-06-25,-1.7143000000000002
2019-06-26,-1.3566
2019-06-27,-8.055
2019-06-28,11.6453
2019-07-01,-2.3923
2019-07-02,0.4902
2019-07-03,-0.1951
2019-07-05,-0.2933
2019-07-08,-0.1618
2019-07-11,-0.0344
2019-07-12,0.1965
2019-07-15,-0.4902
2019-07-16,-0.2956
2019-07-17,0.2964
2019-07-18,-0.2956
2019-07-19,-0.1966
2019-07-22,-0.9911
2019-07-23,1.1
2019-07-25,-0.0989
2019-07-26,0.0
2019-07-29,0.099
2019-07-31,-0.9891
2019-08-01,0.1998
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,-0.319
2019-08-08,-0.3801
2019-08-09,0.9036
2019-08-13,-0.4975
2019-08-14,-0.7
2019-08-15,-1.7623
2019-08-19,-3.6391999999999998
2019-08-20,6.2585
2019-08-21,-5.2892
2019-08-22,4.6512
2019-08-23,-3.5354
2019-08-27,3.2984
2019-08-28,0.3771
2019-08-29,-0.0222
2019-09-03,1.0051
2019-09-04,0.005
2019-09-05,6.001
2019-09-06,-0.0009
2019-09-09,0.3774
2019-09-10,0.188
2019-09-11,-0.0422
2019-09-12,0.0892
2019-09-13,3.4224
2019-09-16,-2.3572
2019-09-17,1.2999
2019-09-18,0.3666
2019-09-19,1.1416
2019-09-20,1.1287
2019-09-24,-1.425
2019-09-25,-0.3659
2019-09-26,0.4818
2019-09-30,-0.6713
2019-10-02,-0.1712
2019-10-03,0.0
2019-10-04,-0.0912
2019-10-07,-1.2785
2019-10-08,0.0925
2019-10-09,-0.2773
2019-10-10,-0.3707
2019-10-11,0.0
2019-10-14,0.0633
2019-10-16,-0.714
2019-10-17,0.7959
2019-10-18,0.1737
2019-10-28,1.1313
2019-10-29,-1.7027999999999999
2019-10-30,0.7463
2019-11-01,-0.463
2019-11-04,1.2093
2019-11-05,-0.2684
2019-11-06,0.3603
2019-11-07,0.9192
2019-11-08,-1.0155
2019-11-11,0.2022
2019-11-14,0.4092
2019-11-15,1.0507
2019-11-18,0.2902
2019-11-19,0.4318
2019-11-20,-0.4488
2019-11-21,0.0
2019-11-22,0.4986
2019-11-25,0.0422
2019-11-26,-0.2691
2019-11-27,0.8444
2019-11-29,-0.0348
2019-12-02,0.2462
2019-12-03,-1.2245
2019-12-04,0.991
2019-12-05,0.446
2019-12-06,0.2664
2019-12-09,1.178
2019-12-10,1.0242
2019-12-11,0.0823
2019-12-12,-0.8615
2019-12-13,0.0873
2019-12-16,0.349
2019-12-17,0.2609
2019-12-18,-0.0867
2019-12-19,-0.0868
2019-12-20,1.5638999999999998
2019-12-23,-0.3028
2019-12-26,-0.1253
2019-12-30,0.0
2019-12-31,-0.7732
2020-01-02,-0.0156
2020-01-03,-0.3308
2020-01-06,1.4769999999999999
2020-01-08,-0.0856
2020-01-09,1.9708999999999999
2020-01-10,-0.4202
2020-01-13,1.7722
2020-01-14,0.995
2020-01-15,-0.6568
2020-01-16,0.6612
2020-01-17,3.5282999999999998
2020-01-21,-0.8372
2020-01-22,0.1876
2020-01-23,0.1873
2020-01-24,0.0
2020-01-27,-0.5607
2020-01-28,1.2641
2020-01-29,-0.0418
2020-01-30,0.1857
2020-01-31,-0.8341
2020-02-03,-0.1869
2020-02-04,0.5618
2020-02-05,0.0931
2020-02-06,-0.2791
2020-02-07,-0.1866
2020-02-10,0.0467
2020-02-11,-0.2335
2020-02-12,-0.2809
2020-02-13,0.2817
2020-02-14,-0.1873
2020-02-18,0.0
2020-02-19,0.0938
2020-02-20,-0.2812
2020-02-21,-0.094
2020-02-24,-0.8467
2020-02-25,-0.3795
2020-02-26,-0.381
2020-02-27,-0.478
2020-02-28,-1.537
2020-03-02,-0.7805
2020-03-03,-1.0816
2020-03-04,1.7893
2020-03-05,-0.0977
2020-03-06,-1.8573
2020-03-09,-8.8645
2020-03-10,0.8743
2020-03-11,-2.8169
2020-03-12,-5.9086
2020-03-13,0.7109
2020-03-16,-3.5294
2020-03-17,1.9512
2020-03-18,-6.3397
2020-03-19,0.894
2020-03-20,0.5063
2020-03-23,-7.9345
2020-03-24,6.9767
2020-03-25,-3.1969
2020-03-26,10.1717
2020-03-27,-0.9137
2020-03-30,-4.5318000000000005
2020-04-01,-1.6389
2020-04-02,-1.2887
2020-04-03,0.9138
2020-04-06,-1.0349
2020-04-07,4.3137
2020-04-08,2.3810000000000002
2020-04-09,7.4663
2020-04-13,-2.0478
2020-04-14,-0.5837
2020-04-15,0.4678
2020-04-16,-1.0477
2020-04-17,3.1765
2020-04-20,0.0
2020-04-21,-4.2189
2020-04-22,0.1464
2020-04-23,-0.1462
2020-04-24,0.0
2020-04-27,2.344
2020-04-28,-1.3551
2020-04-29,0.467
2020-04-30,-0.7042
2020-05-01,4.0189
2020-05-04,2.7273
2020-05-05,-0.4425
2020-05-06,0.1111
2020-05-07,-0.222
2020-05-08,1.2247
2020-05-11,0.5483
2020-05-12,0.0011
2020-05-13,-0.2197
2020-05-14,-4.5049
2020-05-15,1.6207
2020-05-18,-1.693
2020-05-19,4.5924
2020-05-20,-0.2195
2020-05-21,-0.44
2020-05-22,0.5525
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,-0.1099
2020-06-02,0.0
2020-06-03,0.22
2020-06-04,0.8782
2020-06-05,-1.3058
2020-06-08,1.2128
2020-06-09,-0.6536
2020-06-10,0.1645
2020-06-11,-0.9305
2020-06-12,0.3094
2020-06-15,-0.5288
2020-06-16,1.0775
2020-06-17,-0.08
2020-06-18,-0.1096
2020-06-19,0.1098
2020-06-22,-0.2193
2020-06-23,0.0
2020-06-25,-0.1099
2020-06-26,-3.0803
2020-06-29,-1.4756
2020-06-30,-0.9217
2020-07-01,1.8256000000000001
2020-07-06,-1.3372
2020-07-07,-1.6192
2020-07-08,0.0
2020-07-09,0.1176
2020-07-10,0.1175
2020-07-13,-0.2347
2020-07-14,1.1412
2020-07-15,-0.5467
2020-07-16,0.4655
2020-07-20,-0.4633
2020-07-21,0.1953
2020-07-22,-0.1949
2020-07-23,0.2456
2020-07-28,0.2637
2020-07-29,-0.2746
2020-07-30,0.1167
2020-07-31,-0.9324
