ticker,CFNB US Equity
2000-08-16,2.5974
2000-08-17,1.2658
2000-08-18,-7.5
2000-08-21,-0.3378
2000-08-22,-1.0169
2000-08-31,0.0
2000-09-01,3.7671
2000-09-07,0.0
2000-09-11,-1.1551
2000-09-12,-3.8397
2000-09-13,0.0
2000-09-20,0.4444
2000-09-22,1.3889
2000-09-25,24.6575
2000-09-26,-12.0879
2000-09-27,11.875
2000-09-28,9.4972
2000-09-29,18.3673
2000-10-02,-19.8276
2000-10-03,5.3763
2000-10-05,-6.1224
2000-10-06,-4.3478
2000-10-09,11.3636
2000-10-11,-11.2245
2000-10-12,0.0
2000-10-13,4.5977
2000-10-17,-6.5934
2000-10-25,1.1764999999999999
2000-10-26,2.3256
2000-10-30,-4.5455
2000-11-01,-3.5714
2000-11-03,-1.2346
2000-11-06,-2.1875
2000-11-07,-1.5974
2000-11-08,0.0
2000-11-14,0.0
2000-11-15,19.4805
2000-11-16,-2.1739
2000-11-17,5.5556
2000-11-20,-11.5789
2000-11-21,0.0
2000-11-22,0.0
2000-11-28,13.0952
2000-11-29,-16.8421
2000-11-30,-2.5316
2000-12-04,-1.2987
2000-12-05,0.0
2000-12-07,-4.6053
2000-12-08,7.5862
2000-12-11,0.0
2000-12-12,7.6923
2000-12-13,4.7619
2000-12-18,-10.2273
2000-12-19,3.7975
2000-12-20,-0.8293
2000-12-21,4.9383
2000-12-22,0.0
2000-12-26,-4.7059
2000-12-27,4.9383
2000-12-28,-4.7059
2001-01-02,-1.2346
2001-01-03,2.5
2001-01-04,-2.439
2001-01-05,-15.0
2001-01-08,-5.1471
2001-01-09,17.8295
2001-01-10,2.6316
2001-01-11,0.0
2001-01-12,7.6923
2001-01-16,-4.7619
2001-01-17,-5.0
2001-01-18,0.0
2001-01-19,-5.2632
2001-01-22,0.0
2001-01-25,0.0
2001-01-29,12.5
2001-02-01,-12.3457
2001-02-05,0.0
2001-02-12,8.4507
2001-02-13,-2.9221
2001-02-14,1.6722000000000001
2001-02-16,-3.2895
2001-02-21,-1.7006999999999999
2001-02-23,-0.346
2001-02-26,0.0
2001-02-28,1.3889
2001-03-01,0.0
2001-03-06,-1.3699
2001-03-09,-1.3889
2001-03-23,0.4527
2001-03-27,-21.831
2001-03-28,2.7027
2001-03-29,7.0175
2001-03-30,-22.1311
2001-04-02,-1.0526
2001-04-03,5.3191
2001-04-04,-9.0909
2001-04-05,0.0
2001-04-11,6.6667
2001-04-16,2.5
2001-04-17,0.0
2001-04-18,0.4878
2001-04-19,-1.2945
2001-04-20,1.6393
2001-04-23,-1.6129
2001-04-24,-1.6393
2001-04-25,-2.1667
2001-04-26,-2.0443
2001-04-27,29.5652
2001-04-30,8.7248
2001-05-01,12.0988
2001-05-02,2.8634
2001-05-03,-2.5696
2001-05-04,0.0
2001-05-08,4.0659
2001-05-09,7.7086
2001-05-10,-0.4902
2001-05-11,0.4926
2001-05-14,0.4902
2001-05-15,1.0732
2001-05-16,-0.5792
2001-05-17,0.7767
2001-05-18,-1.2524
2001-05-21,1.7561
2001-05-22,5.1774000000000004
2001-05-23,1.9143
2001-05-24,3.3989
2001-05-29,-1.8166
2001-05-30,3.0837
2001-05-31,2.5641
2001-06-01,1.5
2001-06-04,0.2463
2001-06-06,0.1638
2001-06-07,-1.7989000000000002
2001-06-08,1.5819999999999999
2001-06-11,0.0
2001-06-12,-1.5574
2001-06-13,-0.0833
2001-06-14,-1.0
2001-06-15,-2.1886
2001-06-18,-0.1721
2001-06-19,-0.8621
2001-06-20,0.3478
2001-06-22,-1.7391
2001-06-25,3.9823
2001-06-26,0.4255
2001-06-28,-2.5423999999999998
2001-06-29,8.1739
2001-07-02,1.6881
2001-07-05,-1.1858
2001-07-06,2.0
2001-07-11,0.7059
2001-07-12,-6.5421
2001-07-13,6.6667
2001-07-18,-0.3906
2001-07-19,1.4118
2001-07-20,-4.099
2001-07-24,0.8065
2001-07-31,-4.0
2001-08-03,3.3333
2001-08-06,1.6129
2001-08-07,-1.5873
2001-08-09,1.6129
2001-08-10,-0.7937
2001-08-15,-2.0
2001-08-16,2.0408
2001-08-17,0.0
2001-08-20,0.8
2001-08-23,0.3968
2001-09-05,1.581
2001-09-07,-7.393
2001-09-10,-5.8824
2001-09-21,7.5269
2001-10-05,4.1667
2001-10-08,-4.0
2001-10-09,-10.4167
2001-10-10,5.0233
2001-10-11,-4.783
2001-10-15,11.6279
2001-10-17,-3.9583
2001-11-06,-6.7245
2001-11-09,2.3256
2001-11-14,0.0
2001-11-16,0.0
2001-11-19,0.0
2001-11-20,6.8182
2001-11-23,-6.383
2001-11-26,0.0
2001-11-27,1.8182
2001-11-28,5.8036
2001-11-29,-6.3291
2001-12-03,10.3604
2001-12-04,-8.9796
2001-12-06,0.8969
2001-12-07,-0.1778
2001-12-10,0.0
2001-12-11,-2.0481
2001-12-12,0.0
2001-12-17,0.0
2001-12-18,4.5455
2001-12-20,9.075
2001-12-21,-11.992
2001-12-24,7.7175
2001-12-28,-3.6287000000000003
2002-01-04,-3.6778
2002-01-08,11.3636
2002-01-10,-10.1184
2002-01-11,0.0
2002-01-14,4.4458
2002-01-17,0.0391
2002-01-18,1.6993
2002-01-22,-1.6752
2002-01-23,-0.0261
2002-01-24,1.5129000000000001
2002-01-30,-1.0707
2002-02-01,1.7316
2002-02-04,0.0
2002-02-06,-0.8511
2002-02-07,-1.2661
2002-02-08,2.1517
2002-02-11,-2.1277
2002-02-12,-2.1739
2002-02-14,2.3111
2002-02-15,-2.2589
2002-02-19,2.2311
2002-02-20,0.426
2002-02-21,0.0
2002-02-22,1.7316
2002-02-26,-1.7021
2002-02-27,-0.4329
2002-02-28,0.0
2002-03-01,2.1739
2002-03-05,-1.2766
2002-03-06,-0.0862
2002-03-07,0.0863
2002-03-08,-1.7241
2002-03-13,-1.7544
2002-03-14,-0.4464
2002-03-19,-5.3812
2002-03-20,6.5403
2002-03-22,2.6462
2002-03-25,-3.0999
2002-03-26,0.5386
2002-03-27,0.0089
2002-03-28,0.8838
2002-04-01,-0.4425
2002-04-02,-0.4444
2002-04-03,0.0
2002-04-04,3.125
2002-04-05,0.0
2002-04-09,-2.1645
2002-04-10,0.0188
2002-04-12,0.4236
2002-04-17,1.3216
2002-04-19,-1.2913000000000001
2002-04-23,0.6915
2002-04-24,-1.1374
2002-04-25,0.0
2002-04-30,0.885
2002-05-01,0.0
2002-05-08,1.3158
2002-05-14,4.0693
2002-05-16,4.1597
2002-05-17,11.901
2002-05-20,-1.8558
2002-05-21,5.4545
2002-05-22,-1.7241
2002-05-23,0.007
2002-05-28,-0.3579
2002-05-29,1.0563
2002-05-30,-0.6272
2002-05-31,2.3843
2002-06-03,-2.3288
2002-06-04,-3.2258
2002-06-05,2.7536
2002-06-06,-2.6093
2002-06-07,-2.2448
2002-06-10,2.2222
2002-06-11,6.8841
2002-06-12,0.0
2002-06-13,-3.1864
2002-06-14,-1.5406
2002-06-17,2.4182
2002-06-18,-2.0833
2002-06-19,2.4112999999999998
2002-06-20,2.4306
2002-06-21,-1.3559
2002-06-24,1.3058
2002-06-25,-0.7463
2002-06-26,3.5543
2002-06-27,2.0362999999999998
2002-06-28,4.0204
2002-07-01,5.908
2002-07-02,-8.9841
2002-07-03,0.0
2002-07-05,3.1612999999999998
2002-07-08,1.3133
2002-07-09,-0.9259
2002-07-10,1.2461
2002-07-11,-2.7692
2002-07-12,-5.3165
2002-07-15,-1.1364
2002-07-16,1.6903000000000001
2002-07-17,-0.266
2002-07-18,-1.0667
2002-07-19,-2.8302
2002-07-22,-4.8544
2002-07-23,-7.4344
2002-07-24,-5.5118
2002-07-25,3.75
2002-07-26,-6.2651
2002-07-29,19.88
2002-07-30,3.6455
2002-07-31,-1.2414
2002-08-02,-5.1676
2002-08-05,-2.3564
2002-08-06,11.0106
2002-08-07,0.2038
2002-08-08,-0.4068
2002-08-09,-7.7604
2002-08-12,0.8856
2002-08-13,-10.1683
2002-08-14,20.114
2002-08-15,-6.4407
2002-08-16,6.8841
2002-08-19,0.339
2002-08-20,-8.4459
2002-08-21,4.6421
2002-08-22,4.0271
2002-08-23,-1.4237
2002-08-26,-1.3067
2002-08-27,-3.8327999999999998
2002-08-28,-2.029
2002-08-29,5.6213
2002-08-30,-2.2409
2002-09-03,-1.5758999999999999
2002-09-04,1.3828
2002-09-05,-0.6461
2002-09-06,3.3237
2002-09-09,-2.8670999999999998
2002-09-10,1.5119
2002-09-11,0.0709
2002-09-12,-6.7328
2002-09-13,3.4954
2002-09-16,-1.6886999999999999
2002-09-17,4.1402
2002-09-18,-3.9756
2002-09-19,-10.8962
2002-09-20,-6.7136
2002-09-23,-1.3477000000000001
2002-09-24,-0.1821
2002-09-25,13.8686
2002-09-26,9.9678
2002-09-27,1.0965
2002-09-30,-2.3138
2002-10-01,5.1073
2002-10-02,-1.6197
2002-10-03,-2.9349
2002-10-04,-9.1445
2002-10-07,0.2435
2002-10-08,10.6235
2002-10-09,-23.5105
2002-10-10,10.7177
2002-10-11,7.0873
2002-10-14,-3.1477
2002-10-15,3.9167
2002-10-16,-2.4859999999999998
2002-10-17,4.6053
2002-10-18,-1.4937
2002-10-21,0.0798
2002-10-22,2.7113
2002-10-23,8.392900000000001
2002-10-24,0.8524
2002-10-25,-4.4033999999999995
2002-10-28,-1.263
2002-10-29,-1.0534
2002-10-30,0.9125
2002-10-31,-6.0286
2002-11-01,4.162
2002-11-04,2.1634
2002-11-05,-2.5622
2002-11-06,0.5414
2002-11-07,-1.3846
2002-11-08,-0.156
2002-11-11,1.1719
2002-11-12,0.3861
2002-11-13,-1.0769
2002-11-14,1.0886
2002-11-15,-0.0077
2002-11-18,-1.1461999999999999
2002-11-19,0.0
2002-11-20,1.1673
2002-11-21,0.3846
2002-11-22,-0.0766
2002-11-25,0.8436
2002-11-26,-1.5209000000000001
2002-11-27,0.7722
2002-11-29,-0.3065
2002-12-02,0.3075
2002-12-03,-0.3831
2002-12-04,-0.0846
2002-12-06,-7.9221
2002-12-09,-1.5886
2002-12-10,-0.8496
2002-12-11,0.4284
2002-12-12,-6.9966
2002-12-13,-1.3761
2002-12-16,10.4186
2002-12-17,-2.1061
2002-12-18,-7.031
2002-12-19,5.3411
2002-12-20,1.3181
2002-12-23,-7.6323
2002-12-24,3.5681000000000003
2002-12-26,-3.9126
2002-12-27,10.5114
2002-12-30,7.1979
2002-12-31,2.3181
2003-01-02,0.7031
2003-01-03,-1.5516
2003-01-06,-2.0489
2003-01-07,-9.4851
2003-01-08,-4.4529
2003-01-09,-5.8605
2003-01-10,7.2134
2003-01-13,2.1198
2003-01-14,10.1083
2003-01-15,-5.9836
2003-01-16,-3.8361
2003-01-17,0.4533
2003-01-21,-5.7762
2003-01-22,3.4483
2003-01-23,2.3148
2003-01-24,-0.905
2003-01-27,-0.8219
2003-01-28,3.5911999999999997
2003-01-29,2.2222
2003-01-30,-5.3043
2003-01-31,3.214
2003-02-03,2.1352
2003-02-04,-0.8711
2003-02-05,-9.4025
2003-02-06,0.194
2003-02-07,1.9361000000000002
2003-02-10,-0.095
2003-02-11,8.365
2003-02-12,-3.1579
2003-02-13,-0.5435
2003-02-19,-0.4554
2003-02-20,-2.2873
2003-02-21,4.7659
2003-02-24,-4.9066
2003-02-25,3.1015
2003-02-26,-0.1823
2003-02-27,4.6575
2003-02-28,-3.7522
2003-03-03,-1.8042
2003-03-04,1.8373
2003-03-05,-3.3545
2003-03-06,-4.9719
2003-03-07,2.2705
2003-03-10,-2.4131
2003-03-11,2.2453
2003-03-12,0.2225
2003-03-13,1.2548
2003-03-14,1.8112
2003-03-17,-0.2903
2003-03-18,0.9484
2003-03-19,1.2093
2003-03-20,-3.3088
2003-03-21,0.7605
2003-03-24,-3.3962
2003-03-25,2.7344
2003-03-26,-1.7109999999999999
2003-03-27,-0.9709
2003-03-28,0.0
2003-03-31,0.0
2003-04-01,1.3725
2003-04-02,-0.2901
2003-04-03,0.0
2003-04-04,-0.582
2003-04-07,-2.0488
2003-04-08,0.1992
2003-04-09,1.9781
2003-04-10,-0.8675
2003-04-11,0.295
2003-04-14,-2.3529
2003-04-15,0.6024
2003-04-16,-2.6547
2003-04-17,3.8548
2003-04-21,1.2833
2003-04-22,0.9747
2003-04-23,1.834
2003-04-24,-3.3175
2003-04-25,2.0588
2003-04-28,0.7589
2003-04-30,-5.8061
2003-05-01,5.668
2003-05-02,0.8621
2003-05-05,-4.5489
2003-05-06,4.6662
2003-05-07,-6.749
2003-05-08,1.9367999999999999
2003-05-09,0.9
2003-05-12,2.3786
2003-05-13,-0.2904
2003-05-14,-3.301
2003-05-15,2.7108
2003-05-16,-6.7449
2003-05-19,-0.4193
2003-05-20,-3.2632
2003-05-21,0.9793
2003-05-22,-2.9095
2003-05-23,-8.99
2003-05-27,4.878
2003-05-28,1.1628
2003-05-29,0.0
2003-05-30,-0.6897
2003-06-02,0.0
2003-06-03,-0.6944
2003-06-04,4.0793
2003-06-05,16.3494
2003-06-06,-1.1646
2003-06-09,-0.0876
2003-06-10,3.1189
2003-06-11,-3.4972
2003-06-12,-2.3506
2003-06-13,-1.1033
2003-06-16,2.0284
2003-06-17,4.3738
2003-06-18,-1.619
2003-06-19,-1.4521
2003-06-20,1.6699000000000002
2003-06-23,-9.5556
2003-06-24,3.1941
2003-06-25,0.9317
2003-06-26,-1.0299
2003-06-27,1.5609
2003-06-30,-2.7664
2003-07-01,0.7376
2003-07-02,-0.6276
2003-07-03,0.0
2003-07-07,1.6737
2003-07-08,0.7454
2003-07-09,3.8434
2003-07-10,0.6432
2003-07-11,-1.3766
2003-07-14,1.5852
2003-07-15,0.5005
2003-07-16,0.5859
2003-07-17,1.3592
2003-07-18,0.0
2003-07-21,-0.2874
2003-07-22,-1.0567
2003-07-23,-1.2621
2003-07-24,1.3864
2003-07-25,-0.0097
2003-07-28,-1.3578999999999999
2003-07-29,0.295
2003-07-30,2.549
2003-07-31,0.3824
2003-08-01,2.6887
2003-08-04,2.7516
2003-08-05,-1.1644
2003-08-06,4.0183
2003-08-07,-2.6339
2003-08-08,-0.8115
2003-08-11,0.0
2003-08-13,1.3636
2003-08-14,-1.3453
2003-08-18,0.7273
2003-08-19,0.361
2003-08-20,0.0
2003-08-21,-1.259
2003-08-22,0.1821
2003-08-25,0.8182
2003-08-26,1.2624
2003-08-27,0.1781
2003-08-28,0.5333
2003-09-02,-1.3263
2003-09-03,1.9713
2003-09-04,-1.8453
2003-09-05,0.1791
2003-09-08,-0.3575
2003-09-09,0.5381
2003-09-10,0.0
2003-09-11,3.033
2003-09-12,0.0
2003-09-15,3.3766
2003-09-16,0.0
2003-09-17,-0.335
2003-09-18,0.9244
2003-09-19,0.0
2003-09-22,0.5828
2003-09-23,-0.6623
2003-09-24,-1.9167
2003-09-25,2.6564
2003-09-26,-2.1703
2003-09-29,1.9625
2003-09-30,-4.0167
2003-10-01,0.7847
2003-10-02,2.6817
2003-10-03,1.7692
2003-10-08,-1.4901
2003-10-10,-0.1681
2003-10-13,-0.9259
2003-10-14,-0.4248
2003-10-15,-0.0853
2003-10-17,0.222
2003-10-20,4.3797
2003-10-21,-0.5714
2003-10-22,-2.4795
2003-10-24,-1.4144
2003-10-27,-0.1708
2003-10-28,0.6843
2003-10-29,-1.5293
2003-10-30,1.2942
2003-11-03,2.0443
2003-11-04,0.8347
2003-11-10,-3.0546
2003-11-12,5.5418
2003-11-13,-0.0809
2003-11-14,-2.6721
2003-11-17,-1.3228
2003-11-18,-3.0436
2003-11-19,1.3913
2003-11-20,-1.2006999999999999
2003-11-21,0.0
2003-11-24,-0.1736
2003-11-25,0.4348
2003-11-26,0.8571
2003-11-28,-2.0517
2003-12-01,0.0
2003-12-02,0.0
2003-12-03,0.7011
2003-12-05,0.0
2003-12-08,-0.7833
2003-12-09,-0.8772
2003-12-10,0.531
2003-12-11,-0.088
2003-12-12,0.7048
2003-12-15,0.35
2003-12-16,2.0052
2003-12-17,-1.453
2003-12-18,0.1735
2003-12-19,3.4632
2003-12-22,-0.1674
2003-12-23,0.922
2003-12-26,2.0101
2003-12-29,0.1642
2003-12-30,16.8033
2003-12-31,-0.6947
2004-01-02,-1.5617
2004-01-05,0.3589
2004-01-06,2.289
2004-01-12,0.0
2004-01-13,-1.4685000000000001
2004-01-15,0.1419
2004-01-16,2.197
2004-01-20,3.19
2004-01-21,-0.5376
2004-01-22,-2.5676
2004-01-23,-0.2774
2004-01-26,-1.8776000000000002
2004-01-27,-2.7640000000000002
2004-01-29,0.7289
2004-01-30,0.0724
2004-02-02,0.2892
2004-02-03,-1.0094
2004-02-04,-5.8995
2004-02-05,0.0
2004-02-06,0.1548
2004-02-10,1.1515
2004-02-11,-1.7496
2004-02-12,-0.0778
2004-02-13,-0.3035
2004-02-17,-0.9445
2004-02-18,-0.2364
2004-02-19,-2.7567
2004-02-20,0.0
2004-02-23,1.5352000000000001
2004-02-24,-0.488
2004-02-25,2.0178
2004-02-26,-1.0244
2004-02-27,0.1592
2004-03-01,0.159
2004-03-03,0.7063
2004-03-04,0.4019
2004-03-09,3.6107
2004-03-10,2.2727
2004-03-12,-1.7037
2004-03-15,2.6375
2004-03-16,1.1747
2004-03-18,-3.4833
2004-03-22,0.0
2004-03-23,-2.3308
2004-03-25,0.7758
2004-03-29,3.5412
2004-03-30,-0.3717
2004-03-31,-2.8358
2004-04-01,0.768
2004-04-02,-1.9055
2004-04-05,2.5641
2004-04-07,-0.2273
2004-04-08,0.2278
2004-04-12,-0.0758
2004-04-13,0.0
2004-04-15,-1.8195999999999999
2004-04-16,1.9304999999999999
2004-04-20,4.3182
2004-04-28,-4.4299
2004-04-29,0.152
2004-04-30,-0.9863
2004-05-04,0.0766
2004-05-06,-1.5314
2004-05-07,1.1663999999999999
2004-05-11,-1.5373
2004-05-12,1.7174
2004-05-14,-0.2302
2004-05-17,-1.1538
2004-05-18,2.6459
2004-05-19,-1.2889
2004-05-21,3.533
2004-05-24,-3.9318
2004-05-25,0.7722
2004-05-26,-0.7663
2004-05-27,1.5444
2004-05-28,0.076
2004-06-07,2.2796
2004-06-08,-3.0461
2004-06-14,3.3716
2004-06-15,0.0
2004-06-18,0.0741
2004-06-24,-1.0448
2004-06-25,1.81
2004-07-06,-1.8519
2004-07-07,0.0755
2004-07-08,1.81
2004-07-09,0.0741
2004-07-15,0.074
2004-07-19,-1.9969999999999999
2004-07-21,0.0
2004-07-22,0.0
2004-07-23,0.0
2004-07-26,-1.7358
2004-07-27,-0.0768
2004-07-30,0.6918
2004-08-02,-0.3053
2004-08-03,-1.2251
2004-08-04,0.9302
2004-08-05,0.2304
2004-08-06,0.0
2004-08-09,-0.0766
2004-08-12,-0.3834
2004-08-16,2.6174
2004-08-17,0.15
2004-08-18,0.0
2004-08-23,-1.8727
2004-08-24,-0.3053
2004-08-25,-1.608
2004-08-30,0.6226
2004-09-10,2.3202
2004-09-13,0.0
2004-09-14,-2.3432
2004-09-16,1.161
2004-09-21,1.3007
2004-09-23,-1.0654
2004-09-27,1.9231
2004-09-29,1.0566
2004-10-01,0.0
2004-10-08,0.8215
2004-10-11,-1.8519
2004-10-13,1.5093999999999999
2004-10-20,-1.487
2004-10-25,-1.434
2004-10-26,0.3828
2004-10-27,-0.8391
2004-10-28,0.0
2004-11-01,-0.7692
2004-11-02,-0.3876
2004-11-03,0.2335
2004-11-04,-4.4254999999999995
2004-11-05,0.8936
2004-11-09,1.8519
2004-11-10,-3.004
2004-11-11,0.2445
2004-11-12,-3.9837
2004-11-15,0.508
2004-11-16,-0.7414
2004-11-17,-0.1019
2004-11-19,21.6653
2004-11-22,1.0475
2004-11-23,1.1057
2004-11-24,-1.162
2004-11-26,3.4577999999999998
2004-11-29,2.8743
2004-11-30,-2.4645
2004-12-01,-0.3828
2004-12-02,-5.5342
2004-12-03,-1.3019
2004-12-06,2.2259
2004-12-07,-1.6129
2004-12-08,-0.6557
2004-12-09,0.0
2004-12-10,1.4851
2004-12-13,-1.626
2004-12-14,-0.4959
2004-12-15,-0.3322
2004-12-16,1.0
2004-12-17,0.5776
2004-12-20,0.4922
2004-12-22,0.7347
2004-12-23,0.2431
2004-12-27,1.0509
2004-12-28,0.0
2004-12-30,0.0
2004-12-31,0.0
2005-01-03,0.8
2005-01-04,-0.7857
2005-01-05,0.7919
2005-01-07,0.3968
2005-01-10,-1.1858
2005-01-11,-0.4
2005-01-13,-0.4016
2005-01-14,0.8065
2005-01-18,0.8
2005-01-20,-1.5079
2005-01-21,1.3376000000000001
2005-01-24,-1.3995
2005-01-25,0.0
2005-01-26,0.4032
2005-01-27,-0.4016
2005-01-31,0.0081
2005-02-01,0.7983
2005-02-03,-0.4
2005-02-04,0.0
2005-02-07,1.2048
2005-02-09,0.3968
2005-02-10,-1.1858
2005-02-11,0.88
2005-02-14,0.8723
2005-02-15,-1.1792
2005-02-17,0.716
2005-02-18,-0.079
2005-02-22,-1.0277
2005-02-23,2.3962
2005-02-24,-0.468
2005-02-25,0.3135
2005-02-28,-0.3906
2005-03-01,0.0784
2005-03-02,1.8809
2005-03-03,0.5385
2005-03-07,-0.4591
2005-03-08,-1.6141
2005-03-09,0.0
2005-03-10,0.0
2005-03-11,0.2344
2005-03-14,0.1559
2005-03-18,-0.7782
2005-03-21,1.9607999999999999
2005-03-23,-3.4884
2005-03-24,2.008
2005-03-29,0.3937
2005-03-31,-1.9607999999999999
2005-04-01,2.0
2005-04-04,-0.7843
2005-04-08,-1.1067
2005-04-11,-0.0799
2005-04-12,0.0
2005-04-13,-0.4
2005-04-15,0.7229
2005-04-18,-1.5152
2005-04-20,-2.834
2005-04-21,-4.1667
2005-04-22,-0.7826
2005-04-25,2.454
2005-04-26,-1.7964
2005-04-27,1.0453
2005-04-29,-1.6379000000000001
2005-05-02,-0.0876
2005-05-03,-0.1754
2005-05-04,-3.3392
2005-05-05,0.0
2005-05-06,-0.7273
2005-05-09,-1.5568
2005-05-10,-1.3953
2005-05-11,-5.1887
2005-05-12,3.4826
2005-05-13,-1.9231
2005-05-16,0.4902
2005-05-17,-2.9268
2005-05-18,1.5074999999999998
2005-05-19,1.4851
2005-05-20,2.439
2005-05-23,0.0
2005-05-24,-2.8571
2005-05-25,-0.9804
2005-05-27,3.9604
2005-05-31,10.4762
2005-06-02,-2.931
2005-06-03,4.7069
2005-06-08,1.4419
2005-06-09,0.0836
2005-06-10,-2.2556
2005-06-15,-0.8547
2005-06-21,3.2759
2005-06-22,3.1553
2005-06-24,1.7295
2005-06-27,-5.5333
2005-06-29,-1.7827
2005-06-30,-2.4201
2005-07-08,12.1346
2005-07-13,-5.2923
2005-07-14,-6.1718
2005-07-15,-0.5333
2005-07-19,12.8686
2005-07-20,0.2375
2005-07-22,-5.2133
2005-07-25,-4.0
2005-07-27,8.1597
2005-07-28,1.5169000000000001
2005-08-01,0.087
2005-08-02,-5.1343
2005-08-03,1.5819999999999999
2005-08-04,4.0984
2005-08-05,2.3622
2005-08-08,5.1538
2005-08-09,-1.2436
2005-08-10,3.6296
2005-08-12,-0.6433
2005-08-15,-4.4604
2005-08-17,1.1295
2005-08-18,0.0
2005-08-19,0.0745
2005-08-22,-4.4634
2005-08-23,4.2825
2005-08-24,0.7468
2005-08-29,0.0
2005-08-31,0.0741
2005-09-01,-3.6
2005-09-06,-0.4918
2005-09-09,0.0
2005-09-12,-0.9884
2005-09-21,-0.3276
2005-09-22,-0.2366
2005-09-23,0.7905
2005-09-26,1.9607999999999999
2005-09-29,-1.6154
2005-09-30,1.6419000000000001
2005-10-04,-5.7692
2005-10-05,8.5714
2005-10-06,-2.2556
2005-10-07,0.0
2005-10-10,0.5385
2005-10-12,0.0
2005-10-13,-1.3007
2005-10-14,4.031
2005-10-17,-1.6393
2005-10-24,0.0758
2005-10-25,-2.3467000000000002
2005-10-26,5.6589
2005-10-27,-4.1086
2005-10-28,3.9021
2005-10-31,-0.5891
2005-11-02,-1.8519
2005-11-04,0.4528
2005-11-07,0.6011
2005-11-08,-2.3898
2005-11-10,-0.5356
2005-11-14,0.0
2005-11-15,0.0
2005-11-22,-2.4654
2005-11-23,-0.7847
2005-12-02,1.0344
2005-12-05,-0.3157
2005-12-06,0.0
2005-12-08,0.0
2005-12-16,0.0
2005-12-20,5.5249
2005-12-21,1.1967
2005-12-22,0.5212
2005-12-23,-3.2593
2005-12-27,0.4747
2005-12-28,-2.8349
2005-12-29,0.0
2005-12-30,2.7451
2006-01-03,1.5267
2006-01-04,1.5038
2006-01-05,0.0
2006-01-06,-1.037
2006-01-09,-1.5718999999999999
2006-01-10,-0.5323
2006-01-11,-0.1467
2006-01-12,-1.9969000000000001
2006-01-17,0.0
2006-01-19,0.0
2006-01-23,0.0
2006-01-24,-0.3906
2006-01-25,1.5686
2006-01-27,1.5444
2006-01-30,-0.8365
2006-01-31,3.5276
2006-02-01,0.0
2006-02-02,-0.4444
2006-02-06,-0.5208
2006-02-14,-0.6731
2006-02-16,0.1506
2006-02-17,1.4285999999999999
2006-02-21,1.7791000000000001
2006-02-22,-1.6752
2006-02-24,0.3556
2006-02-28,-0.3543
2006-03-01,0.0
2006-03-03,-0.3704
2006-03-07,0.3717
2006-03-08,1.8519
2006-03-10,0.0
2006-03-13,0.0
2006-03-15,-2.9091
