ticker,TEDU US Equity
2014-08-21,-6.0333
2014-08-22,6.6421
2014-08-25,-2.6298
2014-08-26,-0.924
2014-08-27,-2.9412000000000003
2014-08-28,1.3304
2014-08-29,3.7929
2014-09-02,-1.6865999999999999
2014-09-03,1.9299
2014-09-04,0.4208
2014-09-05,-0.5587
2014-09-08,9.691
2014-09-09,-8.4507
2014-09-10,-1.7483
2014-09-11,-5.7651
2014-09-12,-0.1511
2014-09-15,-8.3964
2014-09-16,1.2386
2014-09-17,-0.8157
2014-09-18,2.4671
2014-09-19,4.9759
2014-09-22,2.4465
2014-09-23,-5.3731
2014-09-24,6.2303
2014-09-25,-1.0393
2014-09-26,0.0
2014-09-29,-3.0008
2014-09-30,0.0
2014-10-01,-4.8724
2014-10-02,-2.0325
2014-10-03,-1.5768
2014-10-06,-2.3609
2014-10-07,-4.7496
2014-10-08,5.7117
2014-10-09,-1.1149
2014-10-10,-3.5559
2014-10-13,-3.3273
2014-10-14,6.5116
2014-10-15,1.2227000000000001
2014-10-16,0.7765
2014-10-17,3.0822
2014-10-20,-1.2458
2014-10-21,0.6728
2014-10-22,-5.3467
2014-10-23,2.5596
2014-10-24,0.5164
2014-10-27,-0.6849
2014-10-28,6.0345
2014-10-29,0.4065
2014-10-30,6.8826
2014-10-31,4.0152
2014-11-03,-2.4763
2014-11-04,-3.6593999999999998
2014-11-05,-0.2326
2014-11-06,1.7871000000000001
2014-11-07,5.9542
2014-11-10,2.3055
2014-11-11,-1.7606000000000002
2014-11-12,-3.3692
2014-11-13,-2.9674
2014-11-14,-2.2171
2014-11-17,-1.5636999999999999
2014-11-18,4.0508
2014-11-19,2.3664
2014-11-20,-5.8166
2014-11-21,-0.1584
2014-11-24,3.7272
2014-11-25,0.2294
2014-11-26,-0.3051
2014-11-28,-5.4323
2014-12-01,0.2427
2014-12-02,-2.9863
2014-12-03,-4.4925
2014-12-04,-4.5296
2014-12-05,3.0109
2014-12-08,-4.163
2014-12-09,-0.8318
2014-12-10,-0.0932
2014-12-11,0.1866
2014-12-12,2.2346
2014-12-15,-0.4554
2014-12-16,-1.5554000000000001
2014-12-17,-1.7658
2014-12-18,5.5818
2014-12-19,0.448
2014-12-22,-3.8359
2014-12-23,-2.0408
2014-12-24,-1.2311
2014-12-26,6.0403
2014-12-29,-0.6329
2014-12-30,1.2739
2014-12-31,-0.2695
2015-01-02,-0.9009
2015-01-05,0.3636
2015-01-06,-0.9964
2015-01-07,1.5554000000000001
2015-01-08,1.8919000000000001
2015-01-09,-1.5030999999999999
2015-01-12,-0.3591
2015-01-13,1.0811
2015-01-14,6.5954
2015-01-15,-0.4181
2015-01-16,-1.6793
2015-01-20,2.1349
2015-01-21,0.0
2015-01-22,-0.4181
2015-01-23,0.2519
2015-01-26,1.34
2015-01-27,-0.6612
2015-01-28,-0.1248
2015-01-29,0.3748
2015-01-30,-1.2448
2015-02-02,2.0168
2015-02-03,0.0
2015-02-04,2.1417
2015-02-05,-2.2580999999999998
2015-02-06,-1.1551
2015-02-09,-0.0835
2015-02-10,0.0
2015-02-11,-1.4202
2015-02-12,-2.4576000000000002
2015-02-13,-1.3032
2015-02-17,1.5845
2015-02-18,0.1733
2015-02-19,-0.519
2015-02-20,-2.6087
2015-02-23,-0.9821
2015-02-24,8.2056
2015-02-25,-1.8333
2015-02-26,-0.9338
2015-02-27,-2.3136
2015-03-02,0.9649
2015-03-03,-9.2094
2015-03-04,-4.5933
2015-03-05,0.6018
2015-03-06,2.0937
2015-03-09,-1.7578
2015-03-10,3.5785
2015-03-11,-1.6315
2015-03-12,0.9756
2015-03-13,-0.0966
2015-03-16,1.5474
2015-03-17,-0.4762
2015-03-18,-2.3923
2015-03-19,0.2941
2015-03-20,1.564
2015-03-23,-1.8287
2015-03-24,0.8824
2015-03-25,0.9718
2015-03-26,0.0962
2015-03-27,-2.0192
2015-03-30,-4.4161
2015-03-31,-0.1027
2015-04-01,-2.9805
2015-04-02,2.3305
2015-04-06,-0.3106
2015-04-07,-2.3884
2015-04-08,22.234
2015-04-09,-2.6109999999999998
2015-04-10,0.7149
2015-04-13,3.2831
2015-04-14,9.7079
2015-04-15,4.9334
2015-04-16,-1.1194
2015-04-17,-7.8491
2015-04-20,2.5389
2015-04-21,3.5144
2015-04-22,-2.0062
2015-04-23,0.8661
2015-04-24,0.2342
2015-04-27,-0.6231
2015-04-28,-1.4107
2015-04-29,-1.6693
2015-04-30,-1.7785
2015-05-01,-0.2469
2015-05-04,4.1254
2015-05-05,-2.4564
2015-05-06,-3.0057
2015-05-07,-0.0838
2015-05-08,1.5088
2015-05-11,2.725
2015-05-12,-0.8842
2015-05-13,-3.0819
2015-05-14,3.5983
2015-05-15,-2.1002
2015-05-18,-0.495
2015-05-19,0.4146
2015-05-20,-4.2114
2015-05-21,10.2586
2015-05-22,-1.251
2015-05-26,-3.0087
2015-05-27,-3.8367
2015-05-28,-2.6316
2015-05-29,-1.4821
2015-06-01,4.6018
2015-06-02,-0.423
2015-06-03,-2.209
2015-06-04,-1.9983
2015-06-05,6.2057
2015-06-08,0.5843
2015-06-09,-2.9046
2015-06-10,6.6667
2015-06-11,8.0128
2015-06-12,6.1573
2015-06-15,-1.6771
2015-06-16,-0.4264
2015-06-17,4.6395
2015-06-18,-0.6139
2015-06-19,-6.8634
2015-06-22,-0.5895
2015-06-23,-0.5189
2015-06-24,-3.0551
2015-06-25,1.3836
2015-06-26,-3.26
2015-06-29,-2.2727
2015-06-30,1.5237
2015-07-01,1.5008
2015-07-02,-3.035
2015-07-06,-3.6116
2015-07-07,-11.657
2015-07-08,-2.9218
2015-07-09,13.5922
2015-07-10,-0.1709
2015-07-13,-0.4281
2015-07-14,1.9776
2015-07-15,-2.2766
2015-07-16,1.2942
2015-07-17,-1.1925
2015-07-20,0.7759
2015-07-21,1.4542
2015-07-22,0.8432
2015-07-23,3.7625
2015-07-24,-3.8678
2015-07-27,-1.5088
2015-07-28,0.9362
2015-07-29,0.7589
2015-07-30,0.0
2015-07-31,-1.0879
2015-08-03,-0.846
2015-08-04,3.6689
2015-08-05,4.3621
2015-08-06,-3.7066
2015-08-07,-2.1294
2015-08-10,5.7741
2015-08-11,-4.5886
2015-08-12,0.0
2015-08-13,2.2388
2015-08-14,3.8118
2015-08-17,-0.0781
2015-08-18,-4.7694
2015-08-19,-28.4893
2015-08-20,-2.411
2015-08-21,-8.7059
2015-08-24,0.9021
2015-08-25,2.5543
2015-08-26,-0.7472
2015-08-27,4.5169
2015-08-28,0.9604
2015-08-31,0.4756
2015-09-01,-1.7751000000000001
2015-09-02,2.6506
2015-09-03,-0.3521
2015-09-04,-0.4711
2015-09-08,1.3018
2015-09-09,-0.7009
2015-09-10,0.7059
2015-09-11,1.285
2015-09-14,-3.8062
2015-09-15,0.7194
2015-09-16,5.2381
2015-09-17,-0.5656
2015-09-18,-1.479
2015-09-21,6.8129
2015-09-22,-8.4324
2015-09-23,3.5419
2015-09-24,1.3683
2015-09-25,-1.1249
2015-09-28,0.5688
2015-09-29,1.81
2015-09-30,5.3333
2015-10-01,-2.1097
2015-10-02,0.2155
2015-10-05,0.4301
2015-10-06,0.3212
2015-10-07,4.1622
2015-10-08,-1.127
2015-10-09,1.3472
2015-10-12,0.7157
2015-10-13,-0.203
2015-10-14,-7.8332
2015-10-15,14.7903
2015-10-16,-7.1154
2015-10-19,0.5176
2015-10-20,2.2657
2015-10-21,-1.6113
2015-10-22,-0.7165
2015-10-23,1.5464
2015-10-26,-1.4213
2015-10-27,-6.2822
2015-10-28,4.3956
2015-10-29,-0.8421
2015-10-30,-0.3185
2015-11-02,2.6624
2015-11-03,-0.6224
2015-11-04,2.8184
2015-11-05,-5.5838
2015-11-06,7.3118
2015-11-09,-1.002
2015-11-10,-1.9231
2015-11-11,2.2704
2015-11-12,-1.4127
2015-11-13,-4.2989
2015-11-16,4.5989
2015-11-17,3.0675
2015-11-18,-2.1825
2015-11-19,0.6085
2015-11-20,-0.7056
2015-11-23,2.8426
2015-11-24,6.5153
2015-11-25,1.5755
2015-11-27,-3.7409
2015-11-30,-1.7062
2015-12-01,4.3394
2015-12-02,1.756
2015-12-03,-2.2707
2015-12-04,5.6691
2015-12-07,-1.0554
2015-12-08,-1.2444
2015-12-09,-2.2502
2015-12-10,1.8416000000000001
2015-12-11,-0.3617
2015-12-14,0.1815
2015-12-15,0.9964
2015-12-16,0.5381
2015-12-17,-1.8733
2015-12-18,1.0909
2015-12-21,-0.9892
2015-12-22,0.1817
2015-12-23,-1.6319
2015-12-24,1.0138
2015-12-28,-2.646
2015-12-29,1.4995
2015-12-30,-3.6934
2015-12-31,0.0959
2016-01-04,-3.6398
2016-01-05,1.0934
2016-01-06,-0.885
2016-01-07,-1.1905000000000001
2016-01-08,0.4016
2016-01-11,-3.0
2016-01-12,0.8247
2016-01-13,-0.818
2016-01-14,0.6186
2016-01-15,-4.8156
2016-01-19,-1.8298999999999999
2016-01-20,0.8772
2016-01-21,0.6522
2016-01-22,-1.1879
2016-01-25,-2.7321999999999997
2016-01-26,-1.4607
2016-01-27,-1.8244
2016-01-28,1.7422
2016-01-29,-0.9132
2016-02-01,1.1521
2016-02-02,-3.0752
2016-02-03,-0.235
2016-02-04,2.8269
2016-02-05,-3.551
2016-02-08,0.2375
2016-02-09,0.7109
2016-02-10,0.4706
2016-02-11,-1.6393
2016-02-12,2.9762
2016-02-16,5.896
2016-02-17,0.9825
2016-02-18,1.1892
2016-02-19,-0.5342
2016-02-22,2.5779
2016-02-23,9.0052
2016-02-24,-4.8031
2016-02-25,-0.3027
2016-02-26,1.417
2016-02-29,0.998
2016-03-01,0.0988
2016-03-02,-1.6782
2016-03-03,1.1044
2016-03-04,0.6951
2016-03-07,1.9724
2016-03-08,5.7059999999999995
2016-03-09,-0.8234
2016-03-10,-1.1993
2016-03-11,1.4939
2016-03-14,-1.6559
2016-03-15,0.1871
2016-03-16,-0.8403
2016-03-17,1.1299
2016-03-18,3.352
2016-03-21,0.3604
2016-03-22,-1.2567
2016-03-23,-1.9091
2016-03-24,-0.1854
2016-03-28,-1.2071
2016-03-29,0.5639
2016-03-30,1.1215
2016-03-31,-0.0924
2016-04-01,0.0925
2016-04-04,1.3862999999999999
2016-04-05,-0.2773
2016-04-06,3.6145
2016-04-07,-3.4884
2016-04-08,2.9657
2016-04-11,-2.1602
2016-04-12,3.6799
2016-04-13,-0.4437
2016-04-14,-0.0891
2016-04-15,-0.5352
2016-04-18,0.1794
2016-04-19,-1.7905
2016-04-20,0.4558
2016-04-21,3.0853
2016-04-22,0.0
2016-04-25,-1.4085
2016-04-26,-1.2946
2016-04-27,1.3115999999999999
2016-04-28,0.3571
2016-04-29,-1.4235
2016-05-02,3.1588
2016-05-03,-2.4497
2016-05-04,0.4484
2016-05-05,-1.875
2016-05-06,-2.1838
2016-05-09,0.2791
2016-05-10,-0.3711
2016-05-11,-2.1415
2016-05-12,-7.5167
2016-05-13,5.144
2016-05-16,1.4677
2016-05-17,0.2893
2016-05-18,-2.1154
2016-05-19,0.1965
2016-05-20,1.0784
2016-05-23,1.0669
2016-05-24,-3.9347
2016-05-25,0.8991
2016-05-26,2.7723
2016-05-27,0.1927
2016-05-31,2.2115
2016-06-01,-1.223
2016-06-02,0.7619
2016-06-03,0.8507
2016-06-06,-0.4686
2016-06-07,0.0942
2016-06-08,-0.0941
2016-06-09,-1.4123999999999999
2016-06-10,-2.1012
2016-06-13,-1.4634
2016-06-14,0.5941
2016-06-15,-1.5748
2016-06-16,0.5
2016-06-17,-0.796
2016-06-20,2.6078
2016-06-21,-0.6843
2016-06-22,-0.0984
2016-06-23,1.4778
2016-06-24,-1.9417
2016-06-27,-0.5941
2016-06-28,0.8964
2016-06-29,1.4808
2016-06-30,0.4864
2016-07-01,-0.2904
2016-07-05,-0.0971
2016-07-06,1.1662
2016-07-07,0.5764
2016-07-08,1.1461000000000001
2016-07-11,-0.7554
2016-07-12,-0.0951
2016-07-13,0.0952
2016-07-14,-0.9515
2016-07-15,0.2882
2016-07-18,0.5747
2016-07-19,-0.2857
2016-07-20,0.191
2016-07-21,2.2879
2016-07-22,0.0
2016-07-25,1.4910999999999999
2016-07-26,0.551
2016-07-27,5.1142
2016-07-28,-1.2163
2016-07-29,-0.2639
2016-08-01,3.351
2016-08-02,-3.6689
2016-08-03,-0.4429
2016-08-04,2.3132
2016-08-05,0.0
2016-08-08,-0.5217
2016-08-09,-0.4371
2016-08-10,-0.2634
2016-08-11,0.8803
2016-08-12,-0.5236
2016-08-15,1.6667
2016-08-16,1.7256
2016-08-17,12.8075
2016-08-18,-1.5038
2016-08-19,2.9008000000000003
2016-08-22,-2.819
2016-08-23,2.3664
2016-08-24,3.2811
2016-08-25,-1.7328999999999999
2016-08-26,0.3674
2016-08-29,0.1464
2016-08-30,-1.0234
2016-08-31,-3.2496
2016-09-01,-0.0763
2016-09-02,3.2086
2016-09-06,3.1828
2016-09-07,3.0846
2016-09-08,1.5310000000000001
2016-09-09,-3.5641
2016-09-12,0.0711
2016-09-13,-0.5682
2016-09-14,2.2143
2016-09-15,1.9567
2016-09-16,0.2742
2016-09-19,0.5468
2016-09-20,-2.4473
2016-09-21,1.115
2016-09-22,4.3418
2016-09-23,-2.9062
2016-09-26,-2.7891
2016-09-27,1.5394999999999999
2016-09-28,-0.5513
2016-09-29,-0.0693
2016-09-30,0.4161
2016-10-03,-1.5884
2016-10-04,0.5614
2016-10-05,6.9784
2016-10-06,-1.1089
2016-10-07,-0.9235
2016-10-10,1.3981
2016-10-11,-2.9547
2016-10-12,4.3978
2016-10-13,-7.7771
2016-10-14,4.7786
2016-10-17,-1.4085
2016-10-18,-0.068
2016-10-19,2.3826
2016-10-20,-0.266
2016-10-21,0.3333
2016-10-24,3.6545
2016-10-25,1.6667
2016-10-26,-1.5763
2016-10-27,2.4984
2016-10-28,-1.3125
2016-10-31,2.2799
2016-11-01,-0.1858
2016-11-02,-5.8933
2016-11-03,-1.5821
2016-11-04,0.0
2016-11-07,0.2009
2016-11-08,-0.5348
2016-11-09,-0.4704
2016-11-10,-3.4436
2016-11-11,0.3497
2016-11-14,-0.0697
2016-11-15,-1.6038999999999999
2016-11-16,4.2523
2016-11-17,1.6315
2016-11-18,-0.2007
2016-11-21,0.6702
2016-11-22,9.787
2016-11-23,0.849
2016-11-25,1.4432
2016-11-28,0.1186
2016-11-29,-1.8946
2016-11-30,1.3277
2016-12-01,-1.4889999999999999
2016-12-02,1.0278
2016-12-05,-0.6583
2016-12-06,-1.2651
2016-12-07,0.9152
2016-12-08,1.6324
2016-12-09,-0.7733
2016-12-12,-4.0767
2016-12-13,-0.75
2016-12-14,-4.6599
2016-12-15,-0.2642
2016-12-16,0.596
2016-12-19,0.1975
2016-12-20,-0.3942
2016-12-21,-0.066
2016-12-22,-0.066
2016-12-23,0.3303
2016-12-27,-0.395
2016-12-28,0.4627
2016-12-29,0.1316
2016-12-30,-1.5112
2017-01-03,-0.3336
2017-01-04,1.5394999999999999
2017-01-05,0.0
2017-01-06,-0.5274
2017-01-09,0.994
2017-01-10,1.1811
2017-01-11,0.3891
2017-01-12,-0.8398
2017-01-13,-0.0651
2017-01-17,0.7171
2017-01-18,0.2589
2017-01-19,0.0
2017-01-20,-2.0658
2017-01-23,-1.2525
2017-01-24,0.8011
2017-01-25,-0.1987
2017-01-26,-0.3981
2017-01-27,0.1999
2017-01-30,-1.5293
2017-01-31,-0.135
2017-02-01,1.7579
2017-02-02,-0.3322
2017-02-03,-0.0667
2017-02-06,-3.0687
2017-02-07,-1.6518000000000002
2017-02-08,-1.3296000000000001
2017-02-09,1.9858
2017-02-10,2.0862
2017-02-13,1.0218
2017-02-14,1.2138
2017-02-15,-1.066
2017-02-16,3.9731
2017-02-17,-1.1658
2017-02-21,-0.9174
2017-02-22,1.7196
2017-02-23,-4.4863
2017-02-24,0.953
2017-02-27,-2.2252
2017-02-28,-0.2069
2017-03-01,6.1507
2017-03-02,0.9766
2017-03-03,5.3514
2017-03-06,0.7956
2017-03-07,9.5932
2017-03-08,-0.4986
2017-03-09,0.2227
2017-03-10,0.5556
2017-03-13,2.4309
2017-03-14,-2.2114
2017-03-15,0.9928
2017-03-16,-0.71
2017-03-17,0.275
2017-03-20,0.4388
2017-03-21,-1.9115
2017-03-22,0.2227
2017-03-23,1.2222
2017-03-24,-0.1647
2017-03-27,0.7697
2017-03-28,6.7649
2017-03-29,-1.1242
2017-03-30,-1.8605
2017-03-31,-1.6324
2017-04-03,1.3383
2017-04-04,1.1094
2017-04-05,-0.7837
2017-04-06,0.6319
2017-04-07,0.314
2017-04-10,-0.5216
2017-04-11,0.2098
2017-04-12,-0.0523
2017-04-13,-0.5236
2017-04-17,-0.2105
2017-04-18,-1.1076
2017-04-19,-0.2133
2017-04-20,0.2138
2017-04-21,-0.2133
2017-04-24,-0.5879
2017-04-25,0.8065
2017-04-26,-1.12
2017-04-27,1.9417
2017-04-28,-1.5344
2017-05-01,0.6985
2017-05-02,2.8282
2017-05-03,0.1038
2017-05-04,-0.8294
2017-05-05,1.3068
2017-05-08,0.6708
2017-05-09,-0.0513
2017-05-10,-0.2051
2017-05-11,-0.8222
2017-05-12,2.228
2017-05-15,-1.1151
2017-05-16,-2.5115
2017-05-17,-4.8896
2017-05-18,2.2664
2017-05-19,-0.0541
2017-05-22,0.5408
2017-05-23,-4.8413
2017-05-24,-0.3957
2017-05-25,1.1351
2017-05-26,-1.4029
2017-05-30,-1.5367
2017-05-31,-0.9827
2017-06-01,2.3935
2017-06-02,0.2281
2017-06-05,1.9340000000000002
2017-06-06,1.1161
2017-06-07,3.2009
2017-06-08,-1.2945
2017-06-09,0.0546
2017-06-12,-1.5838
2017-06-13,1.3873
2017-06-14,-0.3831
2017-06-15,-0.8791
2017-06-16,2.2727
2017-06-19,0.7588
2017-06-20,-0.2152
2017-06-21,-0.2695
2017-06-22,-1.5135
2017-06-23,0.6037
2017-06-26,-0.8183
2017-06-27,-1.8152
2017-06-28,0.7843
2017-06-29,0.0
2017-06-30,-0.4447
2017-07-03,-2.6242
2017-07-05,2.8096
2017-07-06,1.2828
2017-07-07,2.3678
2017-07-10,0.5379
2017-07-11,-0.4815
2017-07-12,2.8495
2017-07-13,-0.6273
2017-07-14,-0.1578
2017-07-17,1.686
2017-07-18,10.4663
2017-07-19,-3.6585
2017-07-20,-0.8277
2017-07-21,-2.5528
2017-07-24,0.5038
2017-07-25,-0.7519
2017-07-26,0.404
2017-07-27,-3.9737999999999998
2017-07-28,1.5715
2017-07-31,-0.4642
2017-08-01,-1.399
2017-08-02,-0.1051
2017-08-03,0.1578
2017-08-04,0.5777
2017-08-07,-1.0966
2017-08-08,0.5808
2017-08-09,-1.2598
2017-08-10,-4.6784
2017-08-11,1.2828
2017-08-14,1.8172000000000001
2017-08-15,-0.1082
2017-08-16,-0.2166
2017-08-17,-1.9533
2017-08-18,-0.2767
2017-08-21,3.2741
2017-08-22,-24.1805
2017-08-23,-0.567
2017-08-24,-4.0627
2017-08-25,-0.6686
2017-08-28,-3.2162
2017-08-29,0.3864
2017-08-30,5.8507
2017-08-31,2.6909
2017-09-01,1.0623
2017-09-05,-1.6118000000000001
2017-09-06,0.0712
2017-09-07,0.7829
2017-09-08,-1.5537
2017-09-11,1.076
2017-09-12,0.3549
2017-09-13,1.9095
2017-09-14,0.2776
2017-09-15,-0.2076
2017-09-18,0.4854
2017-09-19,0.207
2017-09-20,-0.2066
2017-09-21,0.0
2017-09-22,0.069
2017-09-25,-1.4483
2017-09-26,1.0497
2017-09-27,0.9003
2017-09-28,-0.6177
2017-09-29,0.4834
2017-10-02,-0.4811
2017-10-03,-1.7955999999999999
2017-10-04,1.1955
2017-10-05,0.7644
2017-10-06,0.7586
2017-10-09,-0.6845
2017-10-10,2.0675
2017-10-11,-1.553
2017-10-12,-2.1262
2017-10-13,2.2425
2017-10-16,0.5483
2017-10-17,-1.8405
2017-10-18,0.7639
2017-10-19,0.0
2017-10-20,-0.4135
2017-10-23,0.7612
2017-10-24,0.8929
2017-10-25,-0.6127
2017-10-26,-1.7808000000000002
2017-10-27,1.1158
2017-10-30,0.5517
2017-10-31,0.4801
2017-11-01,-1.2969
2017-11-02,0.9682
2017-11-03,0.8219
2017-11-06,3.8723
2017-11-07,-2.9431000000000003
2017-11-08,0.0
2017-11-09,-1.2129
2017-11-10,0.8186
2017-11-13,-0.7442
2017-11-14,-1.7723
2017-11-15,3.0534
2017-11-16,2.4916
2017-11-17,1.9710999999999999
2017-11-20,2.384
2017-11-21,-15.922
2017-11-22,2.5449
2017-11-24,-4.0876
2017-11-27,-0.3805
2017-11-28,1.9099
2017-11-29,1.1994
2017-11-30,-0.0741
2017-12-01,-1.0378
2017-12-04,-0.5993
2017-12-05,0.8289
2017-12-06,-0.5232
2017-12-07,1.2021
2017-12-08,-1.4104999999999999
2017-12-11,2.7108
2017-12-12,-1.7595
2017-12-13,0.7463
2017-12-14,2.2963
2017-12-15,0.7241
2017-12-18,1.7254
2017-12-19,0.3534
2017-12-20,0.5634
2017-12-21,0.6303
2017-12-22,-0.0696
2017-12-26,1.3928
2017-12-27,-0.4808
2017-12-28,0.5521
2017-12-29,2.8826
2018-01-02,-0.6004
2018-01-03,1.8792
2018-01-04,-0.0659
2018-01-05,-0.0659
2018-01-08,-0.6596
2018-01-09,-2.5232
2018-01-10,0.4087
2018-01-11,-1.6961
2018-01-12,-2.1394
2018-01-16,-2.5388
2018-01-17,1.3025
2018-01-18,0.0714
2018-01-19,-0.3569
2018-01-22,-2.5072
2018-01-23,-2.7186
2018-01-24,0.0
2018-01-25,1.9637
2018-01-26,0.3704
2018-01-29,-0.369
2018-01-30,-1.1852
2018-01-31,0.2999
2018-02-01,1.0463
2018-02-02,-2.5888
2018-02-05,-6.6059
2018-02-06,-0.3252
2018-02-07,-0.1631
2018-02-08,-5.3922
2018-02-09,2.9361
2018-02-12,1.2584
2018-02-13,-3.4797000000000002
2018-02-14,5.8369
2018-02-15,0.4055
2018-02-16,1.0501
2018-02-20,-0.5596
2018-02-21,0.8842
2018-02-22,0.1594
2018-02-23,-0.4773
2018-02-26,-0.4796
2018-02-27,-1.7671000000000001
2018-02-28,0.3271
2018-03-01,0.4075
2018-03-02,-1.5422
2018-03-05,2.7205
2018-03-06,0.8828
2018-03-07,-1.1933
2018-03-08,-2.657
2018-03-09,1.5715
2018-03-12,-1.5472000000000001
2018-03-13,-1.3234
2018-03-14,0.8382
2018-03-15,1.5794000000000001
2018-03-16,-3.8462
2018-03-19,0.6809
2018-03-20,1.0989
2018-03-21,-1.3378
2018-03-22,-1.7797
2018-03-23,-4.5729
2018-03-26,-0.4521
2018-03-27,-1.0899
2018-03-28,1.0101
2018-03-29,2.0
2018-04-02,-1.3369
2018-04-03,-0.4517
2018-04-04,5.8076
2018-04-05,-2.6863
2018-04-06,-2.0481
2018-04-09,-1.1818
2018-04-10,1.196
2018-04-11,2.3636
2018-04-12,-1.0657
2018-04-13,-1.7056
2018-04-16,-2.1005
2018-04-17,0.0
2018-04-18,0.3731
2018-04-19,-0.7435
2018-04-20,0.3745
2018-04-23,-2.2388
2018-04-24,0.4771
2018-04-25,-5.5081
2018-04-26,1.407
2018-04-27,-0.7929
2018-04-30,0.999
2018-05-01,0.1978
2018-05-02,0.5923
2018-05-03,-1.9627
2018-05-04,0.2002
2018-05-07,3.4965
2018-05-08,-0.1931
2018-05-09,-4.9323
2018-05-10,2.645
2018-05-11,0.1982
2018-05-14,-0.8902
2018-05-15,0.3992
2018-05-16,-0.994
2018-05-17,-1.1044
2018-05-18,-2.7411
2018-05-21,-1.8789
2018-05-22,0.9574
2018-05-23,1.1591
2018-05-24,0.9375
2018-05-25,-0.8256
2018-05-29,-0.7284
2018-05-30,-0.2096
2018-05-31,0.9454
2018-06-01,0.5203
2018-06-04,-1.7598
2018-06-05,-22.1286
2018-06-06,0.8119
2018-06-07,-0.5369
2018-06-08,5.3981
2018-06-11,2.0487
2018-06-12,0.5019
2018-06-13,-3.4956
2018-06-14,-2.8461
2018-06-15,-2.9294000000000002
2018-06-18,9.465
2018-06-19,0.1253
2018-06-20,-3.5044
2018-06-21,-1.0376
2018-06-22,2.228
2018-06-25,-3.9744
2018-06-26,0.6676
2018-06-27,-2.7851
2018-06-28,2.7285
2018-06-29,0.5312
2018-07-02,3.4346
2018-07-03,0.0
2018-07-05,0.6386
2018-07-06,1.0152
2018-07-09,4.6482
2018-07-10,-2.1609
2018-07-11,1.3497
2018-07-12,1.2107
2018-07-13,-0.3589
2018-07-16,-1.2005
2018-07-17,2.6731
2018-07-18,2.3669000000000002
2018-07-19,-2.1965
2018-07-20,-0.4728
2018-07-23,-0.1188
2018-07-24,0.1189
2018-07-25,0.5938
2018-07-26,2.4793
2018-07-27,0.2304
2018-07-30,-1.3793
2018-07-31,3.4965
2018-08-01,-1.2387
2018-08-02,1.2543
2018-08-03,1.2387
2018-08-06,1.3348
2018-08-07,0.7684
2018-08-08,-1.8519
2018-08-09,-1.2209
2018-08-10,-1.4607
2018-08-13,2.3945
2018-08-14,-1.1136
2018-08-15,-2.4775
2018-08-16,1.963
2018-08-17,0.5663
2018-08-20,-2.2523
2018-08-21,0.6912
2018-08-22,1.6018
