ticker,CNWHF US Equity
2008-03-28,0.2721
2008-03-31,0.8141
2008-04-03,0.2692
2008-04-08,-0.5369
2008-04-11,-1.4845
2008-04-14,0.0
2008-04-16,0.1353
2008-04-18,-0.5455
2008-04-23,0.4127
2008-05-01,0.0
2008-05-02,0.6849
2008-05-09,0.0
2008-05-14,0.0
2008-05-21,1.6327
2008-05-30,0.0
2008-06-04,-1.4726
2008-06-05,1.9022000000000001
2008-06-19,-0.6667
2008-06-20,0.6711
2008-06-23,-0.5333
2008-06-24,0.134
2008-06-25,-0.1339
2008-06-26,-0.4021
2008-06-30,1.3458999999999999
2008-07-01,-0.9296
2008-07-02,-0.8043
2008-07-08,0.0
2008-07-23,0.2703
2008-07-24,-0.4043
2008-07-25,0.8119
2008-07-30,-0.4027
2008-07-31,1.2129
2008-08-04,0.0
2008-08-05,-0.7989
2008-08-06,0.0017
2008-08-07,-0.2701
2008-08-12,0.1346
2008-08-14,0.2688
2008-08-18,0.9383
2008-08-19,0.1328
2008-08-20,0.0
2008-08-21,0.5305
2008-08-22,-0.5277
2008-08-25,-0.2653
2008-08-26,-0.266
2008-08-27,1.3333
2008-08-28,0.0
2008-08-29,1.3158
2008-09-02,0.0
2008-09-03,-0.3896
2008-09-04,-0.1304
2008-09-05,-0.1305
2008-09-09,-0.6536
2008-09-10,-0.1316
2008-09-15,0.9223
2008-09-16,-1.6955
2008-09-18,-1.7281
2008-09-22,1.3514
2008-09-23,0.0
2008-09-24,-0.8
2008-09-25,-0.672
2008-09-29,0.6766
2008-09-30,-1.2097
2008-10-01,0.0
2008-10-02,-1.2245
2008-10-03,-0.8264
2008-10-06,-0.6944
2008-10-07,-2.0979
2008-10-08,2.8571
2008-10-09,-2.7778
2008-10-10,2.1429
2008-10-16,0.0
2008-10-20,0.0
2008-10-21,4.8951
2008-10-23,-2.6667
2008-10-27,0.6849
2008-11-04,-0.4082
2008-11-05,3.1421
2008-11-10,-0.6623
2008-11-11,-1.3333
2008-11-14,-1.1892
2008-11-17,0.5197
2008-11-20,1.3605
2008-11-21,0.0
2008-11-25,-2.0134
2008-11-26,0.0
2008-12-02,0.274
2008-12-05,0.0
2008-12-11,0.2732
2008-12-12,0.0
2008-12-15,0.0
2008-12-19,0.1362
2008-12-22,0.2721
2008-12-26,0.0
2008-12-29,0.4071
2008-12-30,0.6757
2009-01-02,0.0
2009-01-05,0.1342
2009-01-06,0.6702
2009-01-07,0.3995
2009-01-08,-0.1326
2009-01-09,0.1328
2009-01-12,0.9284
2009-01-13,-0.657
2009-01-15,0.1323
2009-01-21,-0.3963
2009-01-23,0.0
2009-01-26,0.1326
2009-01-27,0.2649
2009-01-28,0.2642
2009-02-03,0.1318
2009-02-04,0.0
2009-02-05,0.3947
2009-02-09,0.0
2009-02-10,0.1311
2009-02-13,-0.3927
2009-02-17,0.3942
2009-02-20,0.5236
2009-02-23,-0.9115
2009-02-24,0.5256
2009-02-25,0.1307
2009-02-26,0.1305
2009-02-27,-0.1304
2009-03-03,0.1305
2009-03-05,0.2608
2009-03-06,-0.2601
2009-03-09,0.2608
2009-03-10,0.0
2009-03-11,0.0
2009-03-13,0.0
2009-03-16,0.13
2009-03-18,-0.3896
2009-03-20,0.0
2009-03-23,0.1304
2009-03-24,0.0
2009-03-25,0.3906
2009-03-26,-0.1297
2009-03-30,-0.2597
2009-03-31,0.0
2009-04-02,0.0
2009-04-07,0.2604
2009-04-08,0.1299
2009-04-14,0.0
2009-04-15,0.0
2009-04-17,0.1297
2009-04-20,0.1295
2009-04-22,0.0
2009-04-23,0.1294
2009-05-05,0.1292
2009-05-06,0.0
2009-05-07,0.0
2009-05-11,0.0
2009-05-12,-0.129
2009-05-13,0.0
2009-05-18,0.3876
2009-05-19,0.5148
2009-05-21,-0.3841
2009-05-22,0.2571
2009-05-26,0.0
2009-05-27,-0.2564
2009-05-28,0.1285
2009-06-01,-0.2567
2009-06-02,0.6435
2009-06-03,-0.6394
2009-06-05,0.3861
2009-06-08,0.0
2009-06-09,-0.3846
2009-06-10,-0.2574
2009-06-11,-1.8065
2009-06-12,-0.657
2009-06-15,3.044
2009-06-16,-0.9002
2009-06-17,-1.5544
2009-06-18,-0.7895
2009-06-19,-14.0584
2009-06-22,11.8827
2009-06-23,-2.2069
2009-06-24,-9.732
2009-06-25,-12.5
2009-06-26,-19.6429
2009-06-29,2.0
2009-06-30,8.9325
2009-07-01,-1.0
2009-07-02,-4.0404
2009-07-06,7.3684
2009-07-07,-0.1961
2009-07-08,1.5716999999999999
2009-07-09,-3.675
2009-07-10,0.2008
2009-07-14,3.6071999999999997
2009-07-15,-7.1567
2009-07-16,3.1224
2009-07-17,1.0127
2009-07-23,-60.0
2009-07-24,150.0
2009-07-27,-16.0
2009-07-28,-4.7619
2009-08-07,28.75
2009-08-19,-80.5825
2009-08-26,150.0
2009-09-09,10.0
2009-09-22,2.5455
2009-09-24,-11.3475
2009-09-25,-18.0
2009-09-29,2.439
2009-10-15,-28.0952
2009-10-20,6.6225000000000005
2009-10-26,-22.3602
2009-11-05,8.8
2009-11-12,0.0
2009-11-17,25.0
2009-12-04,-28.8235
2009-12-16,56.1983
2009-12-21,-35.9788
2009-12-23,4.1322
2009-12-30,-8.7302
2009-12-31,-34.7826
2010-01-04,32.0
2010-01-07,-24.2424
2010-01-08,-6.6667
2010-01-28,8.5714
2010-02-03,44.7368
2010-02-04,-9.0909
2010-02-10,0.0
2010-02-11,10.0
2010-02-18,-31.8182
2010-02-19,0.0
2010-02-24,0.0
2010-03-08,-30.6667
2010-03-23,15.3846
2010-03-30,-13.3333
2010-04-07,15.3846
2010-04-09,0.0
2010-04-15,0.0
2010-04-28,-16.6667
2010-05-21,-2.0
2010-05-28,-18.3673
2010-06-14,-37.5
2010-07-19,52.0
2010-08-04,-34.2105
2010-08-31,80.0
2010-09-21,13.3333
2010-09-22,37.2549
2010-09-24,-42.8571
2010-09-27,-25.0
2010-09-30,-30.0
2010-11-16,4.7619
2010-11-19,4.5455
2010-11-22,-4.3478
2010-11-24,0.0
2010-11-29,-9.0909
2010-11-30,25.0
2010-12-06,16.0
2010-12-14,-58.2759
2010-12-29,-0.8264
2011-01-04,100.0
2011-01-10,0.0
2011-01-19,0.0
2011-01-25,-45.8333
2011-01-28,-6.9231
2011-01-31,98.3471
2011-02-01,-16.6667
2011-02-03,-39.5
2011-02-09,-0.8264
2011-02-10,33.3333
2011-02-14,50.0
2011-02-22,-50.0
2011-03-02,0.0
2011-03-25,0.0
2011-03-31,50.0
2011-04-06,-55.5556
2011-04-07,0.0
2011-04-11,-37.5
2011-04-12,100.0
2011-04-13,90.0
2011-04-15,-57.8947
2011-04-18,0.0
2011-04-26,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-05,-25.0
2011-05-18,16.6667
2011-05-19,0.0
2011-05-25,0.0
2011-05-26,0.0
2011-07-07,0.0
2011-07-25,257.1429
2011-08-09,-72.0
2011-08-15,42.8571
2011-09-09,0.0
2011-09-28,0.0
2011-11-04,0.0
2011-12-05,-41.0
2011-12-06,69.4915
2011-12-07,-20.0
2011-12-29,-87.5
2011-12-30,500.0
2012-01-03,16.6667
2012-01-04,0.0
2012-01-05,0.0
2012-01-27,0.0
2012-02-03,0.0
2012-02-08,-71.4286
2012-02-09,250.0
2012-02-24,-28.5714
2012-03-14,-20.0
2012-03-15,0.0
2012-03-21,0.0
2012-04-03,-25.0
2012-04-12,33.3333
2012-04-17,0.0
2012-06-05,0.0
2012-06-08,-50.0
2012-06-15,100.0
2012-06-29,-50.0
2012-07-30,0.0
2012-09-14,150.0
2012-09-21,-10.0
2012-12-11,-77.7778
2012-12-27,100.0
2012-12-31,-50.0
2013-01-02,400.0
2013-02-11,-40.0
2013-02-12,-66.6667
2013-02-13,0.0
2013-02-14,340.0
2013-02-15,-65.9091
2013-02-20,-53.3333
2013-02-25,128.5714
2013-02-26,6.25
2013-03-01,-11.7647
2013-03-19,-33.3333
2013-03-26,0.0
2013-03-27,0.0
2013-04-15,10.0
2013-05-30,0.0
2013-06-18,0.0
2013-09-03,-45.4545
2013-11-12,-31.25
2013-11-25,21.2121
2013-11-27,100.0
2013-12-16,-50.0
2013-12-23,0.0
2014-02-07,0.0
2014-04-02,0.0
2014-04-03,-27.5
2014-04-04,-31.0345
2014-04-07,0.0
2014-04-08,-15.0
2014-04-09,120.5882
2014-04-10,646.6667
2014-04-11,-54.2857
2014-04-14,-6.25
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,33.3333
2014-04-21,0.0
2014-04-22,-25.0
2014-04-23,53.3333
2014-04-24,139.1304
2014-04-25,-18.1818
2014-04-28,22.2222
2014-04-29,30.9091
2014-04-30,129.1667
2014-05-01,-21.2121
2014-05-02,130.7692
2014-05-05,0.0
2014-05-06,6.6667
2014-05-07,0.0
2014-05-08,-6.6016
2014-05-09,-50.8156
2014-05-12,-31.9728
2014-05-13,-18.0
2014-05-14,116.6921
2014-05-16,-18.3961
2014-05-19,-38.0172
2014-05-21,11.2656
2014-05-23,1.1875
2014-05-27,-2.1618
2014-05-28,16.1616
2014-05-29,-54.6196
2014-05-30,-21.4371
2014-06-02,-7.3171
2014-06-03,2.6316
2014-06-04,-6.891
2014-06-05,0.0
2014-06-06,-14.6299
2014-06-10,17.1371
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,-14.6299
2014-06-24,61.2903
2014-06-26,19.75
2014-07-01,33.4029
2014-07-08,-52.5822
2014-07-14,-73.5974
2014-07-15,30.0
2014-07-22,438.4615
2014-07-23,-4.2857
2014-07-30,-16.4179
2014-08-06,-64.2857
2014-08-29,0.0
2014-09-02,0.625
2014-09-03,49.0683
2014-10-17,-50.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-27,0.0
2014-11-13,0.0
2014-12-17,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-29,0.0
2014-12-31,-26.6667
2015-02-19,0.0
2015-02-24,0.0
2015-02-25,354.5455
2015-03-04,0.0
2015-03-31,-70.0
2015-04-15,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-16,200.0
2015-06-22,-55.5556
2015-07-08,0.0
2015-08-13,0.0
2015-09-18,-5.0
2015-10-02,-21.0526
2015-10-05,-25.4167
2015-10-07,0.0
2015-12-04,-46.3687
2015-12-07,-16.6667
2015-12-08,400.0
2015-12-10,0.0
2015-12-14,300.0
2015-12-18,0.0
2015-12-21,20.0
2015-12-28,-50.0
2015-12-29,16.6667
2015-12-30,-28.5714
2016-01-06,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-19,0.0
2016-01-21,-4.0
2016-02-12,0.0
2016-02-18,-16.6667
2016-03-04,0.0
2016-03-24,0.0
2016-04-18,-13.4375
2016-05-19,0.0
2016-06-29,0.0
2016-10-17,-13.3574
2016-11-08,0.0
2016-11-16,0.0
2016-12-13,-16.6667
2017-03-30,46.25
2017-08-24,-22.188
2017-09-12,110.8963
2017-09-18,-16.6667
2017-09-20,-20.0
2017-09-28,0.0
2017-10-18,-75.0
2017-11-01,1.0
2017-11-10,1.9802
2017-12-08,191.2621
2017-12-11,-23.3333
2017-12-12,-27.8261
2017-12-13,-37.9518
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,6.7961
2017-12-20,-9.0909
2017-12-22,-2.0
2017-12-28,103.0612
2017-12-29,0.0
2018-01-03,-50.7538
2018-01-09,2.9592
2018-01-16,92.2696
2018-01-17,-42.8866
2018-01-30,75.0903
2018-02-01,-68.5567
2018-02-26,105.5738
2018-05-10,-49.6013
2018-06-06,-1.8987
2018-06-11,0.0
2018-08-29,-1.6129
2018-10-19,0.0
2018-11-01,0.0
2018-12-27,31.1475
2019-01-15,-22.5
2019-03-01,-1.6129
2019-05-14,-18.0328
2019-06-20,2.0
2019-08-16,1370.5882
2019-08-19,-24.0
2019-08-20,336.2281
2019-08-21,0.5429
2019-08-22,-52.0
2019-08-23,91.6667
2019-08-26,-0.4348
2019-08-27,-34.2358
2019-08-28,52.7224
2019-08-29,-13.0435
2019-08-30,30.0
2019-09-03,91.8654
2019-09-04,-11.3962
2019-09-05,7.4661
2019-09-06,26.3158
2019-09-09,20.8333
2019-09-10,20.6828
2019-09-11,20.0069
2019-09-12,-22.8571
2019-09-13,-40.7407
2019-09-16,6.25
2019-09-17,-8.2039
2019-09-18,11.0731
2019-09-19,21.9231
2019-09-20,5.6782
2019-09-23,11.9403
2019-09-24,30.6667
2019-09-25,25.5102
2019-09-26,16.2602
2019-09-27,-12.5874
2019-09-30,-4.0
2019-10-01,3.3333
2019-10-02,33.0645
2019-10-03,1.2121
2019-10-04,-11.7365
2019-10-07,-2.3066
2019-10-08,-12.5694
2019-10-09,-5.4805
2019-10-10,-15.1261
2019-10-11,-13.8614
2019-10-14,-4.8966
2019-10-15,-6.9374
2019-10-16,-7.8312
2019-10-17,-22.5025
2019-10-18,26.3636
2019-10-21,-26.6331
2019-10-22,-11.7474
2019-10-23,5.3511
2019-10-24,20.2329
2019-10-25,8.7719
2019-10-28,-1.6613
2019-10-29,-13.1376
2019-10-30,-15.0302
2019-10-31,33.3333
2019-11-01,0.0
2019-11-04,-5.0
2019-11-05,24.5439
2019-11-06,-15.4811
2019-11-07,25.0
2019-11-08,-1.3333
2019-11-11,4.0405
2019-11-12,5.2085
2019-11-13,-8.642
2019-11-14,4.0541
2019-11-15,-5.1948
2019-11-18,-10.9589
2019-11-19,0.0
2019-11-21,7.6923
2019-11-22,-1.4285999999999999
2019-11-26,1.4493
2019-11-27,0.0
2019-11-29,1.4285999999999999
2019-12-02,-1.4085
2019-12-04,2.4
2019-12-05,-2.3577
2019-12-06,-0.7287
2019-12-09,-23.8486
2019-12-10,0.1701
2019-12-11,3.7736
2019-12-12,-7.4545
2019-12-13,-0.1965
2019-12-16,-2.1654
2019-12-17,-29.5775
2019-12-18,0.0
2019-12-19,8.4857
2019-12-20,11.5354
2019-12-23,32.2314
2019-12-24,-8.9286
2019-12-26,17.5882
2019-12-27,-6.62
2019-12-30,8.75
2020-01-02,-3.1363
2020-01-06,-15.2399
2020-01-07,16.0
2020-01-09,-12.069
2020-01-13,-1.9607999999999999
2020-01-14,0.0
2020-01-16,-24.99
2020-01-17,19.984
2020-01-21,-11.1111
2020-01-22,-34.875
2020-01-23,22.5029
2020-01-24,-8.3668
2020-01-27,6.9345
2020-01-28,27.919
2020-01-29,25.0
2020-01-31,0.0
2020-02-03,-10.02
2020-02-04,-17.2149
2020-02-05,7.397
2020-02-06,12.475
2020-02-10,0.0
2020-02-13,-0.0222
2020-02-14,0.0
2020-02-18,-22.7546
2020-02-19,-22.291
2020-02-20,48.1111
2020-02-21,-4.9762
2020-02-24,-16.9737
2020-02-25,17.2742
2020-02-26,-25.1351
2020-02-27,8.3032
2020-02-28,5.0
2020-03-02,11.1111
2020-03-04,-28.5714
2020-03-05,0.0
2020-03-06,40.0
2020-03-09,-37.1429
2020-03-10,0.0
2020-03-12,-12.0
2020-03-13,21.4876
2020-03-16,6.25
2020-03-17,0.04
2020-03-18,0.0
2020-03-20,-20.0
2020-03-23,25.0
2020-03-27,-20.0
2020-03-30,25.0
2020-03-31,0.0
2020-04-03,-28.0
2020-04-06,44.4444
2020-04-09,-7.6923
2020-04-13,-12.4375
2020-04-15,13.0469
2020-04-16,1.0237
2020-04-20,-15.6354
2020-04-21,-8.8036
2020-04-24,13.1871
2020-04-27,-23.3014
2020-04-28,43.481
2020-04-29,-30.3043
2020-04-30,24.7661
2020-05-01,-19.9
2020-05-05,-0.1248
2020-05-06,-25.0
2020-05-07,20.8333
2020-05-08,37.931
2020-05-13,-42.5
2020-05-14,30.3478
2020-05-18,20.0801
2020-05-19,38.8889
2020-05-20,-16.04
2020-05-26,-0.0476
2020-05-28,-47.5691
2020-05-29,-18.1818
2020-06-01,-26.8889
2020-06-02,0.0
2020-06-04,199.3921
2020-06-09,-23.8579
2020-06-18,-56.0
2020-06-19,112.1212
2020-06-23,-14.2857
2020-06-25,-8.3333
2020-07-01,0.0
2020-07-06,9.0909
2020-07-07,-24.9583
2020-07-08,-0.0555
2020-07-10,-31.8889
2020-07-13,79.4454
2020-07-15,0.0
2020-07-17,-44.2727
2020-07-20,79.4454
2020-07-22,-18.1818
2020-07-23,22.2222
2020-07-27,0.0
2020-07-28,0.0
2020-07-31,18.2727
