ticker,ORI US Equity
2000-05-25,-4.5936
2000-05-26,5.9259
2000-05-30,-0.6993
2000-05-31,-1.0563
2000-06-01,4.7117
2000-06-02,0.6849
2000-06-05,-0.6803
2000-06-06,0.6849
2000-06-07,1.0204
2000-06-08,-2.3569
2000-06-09,0.0
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,-0.3448
2000-06-15,-0.692
2000-06-16,-3.1359
2000-06-19,6.1151
2000-06-20,-4.0678
2000-06-21,-1.4134
2000-06-22,-2.8674
2000-06-23,-0.369
2000-06-26,0.7407
2000-06-27,2.2059
2000-06-28,5.3957
2000-06-29,-2.3891
2000-06-30,-7.6923
2000-07-03,5.303
2000-07-05,2.518
2000-07-06,-3.1579
2000-07-07,2.1739
2000-07-10,0.3546
2000-07-11,-0.7067
2000-07-12,5.3381
2000-07-13,-2.3649
2000-07-14,0.692
2000-07-17,-1.0309
2000-07-18,0.0
2000-07-19,-0.3472
2000-07-20,2.0906
2000-07-21,-1.0239
2000-07-24,-3.4483
2000-07-25,4.2857
2000-07-26,2.3973
2000-07-27,6.3545
2000-07-28,11.9497
2000-07-31,0.2809
2000-08-01,2.2409
2000-08-02,-4.1096
2000-08-03,0.5714
2000-08-04,4.8295
2000-08-07,1.626
2000-08-08,2.4
2000-08-09,-4.1667
2000-08-10,0.2717
2000-08-11,3.794
2000-08-14,2.8721
2000-08-15,-3.2995
2000-08-16,1.8373
2000-08-17,-1.0309
2000-08-18,-0.2604
2000-08-21,-0.2611
2000-08-22,-1.5707
2000-08-23,-0.5319
2000-08-24,0.5348
2000-08-25,-0.5319
2000-08-28,-1.6042999999999998
2000-08-29,-0.2717
2000-08-30,2.7248
2000-08-31,2.1857
2000-09-01,-1.5666
2000-09-05,1.3263
2000-09-06,3.4031000000000002
2000-09-07,3.2911
2000-09-08,0.9804
2000-09-11,-0.2427
2000-09-12,0.9732
2000-09-13,-0.4819
2000-09-14,0.4843
2000-09-15,-0.241
2000-09-18,-2.8986
2000-09-19,5.2239
2000-09-20,-2.3641
2000-09-21,-0.2421
2000-09-22,0.9709
2000-09-25,-0.7212
2000-09-26,-0.7264
2000-09-27,-0.9756
2000-09-28,2.2167
2000-09-29,-7.2289
2000-10-02,3.3766
2000-10-03,-1.7588
2000-10-04,-3.5806
2000-10-05,1.8568
2000-10-06,-2.3438
2000-10-09,-1.3333
2000-10-10,1.0811
2000-10-11,-2.9412000000000003
2000-10-12,-6.3361
2000-10-13,7.3529
2000-10-16,1.9178
2000-10-17,-4.0323
2000-10-18,1.1204
2000-10-19,3.6010999999999997
2000-10-20,-1.0695000000000001
2000-10-23,1.8919000000000001
2000-10-24,4.5093
2000-10-25,4.5685
2000-10-26,-1.6989999999999998
2000-10-27,4.9383
2000-10-30,4.2353
2000-10-31,-6.0948
2000-11-01,-0.7212
2000-11-02,-3.1477
2000-11-03,-4.0
2000-11-06,1.0417
2000-11-07,1.0309
2000-11-08,0.2551
2000-11-09,1.5267
2000-11-10,0.2506
2000-11-13,-0.75
2000-11-14,5.0378
2000-11-15,3.5971
2000-11-16,-2.0833
2000-11-17,-0.9456
2000-11-20,-2.6253
2000-11-21,0.4902
2000-11-22,1.2195
2000-11-24,2.6506
2000-11-27,-2.1127
2000-11-28,2.8777
2000-11-29,0.2331
2000-11-30,-3.0233
2000-12-01,3.8945
2000-12-04,0.464
2000-12-05,2.3095
2000-12-06,0.9029
2000-12-07,2.0134
2000-12-08,3.2895
2000-12-11,0.2123
2000-12-12,-0.8475
2000-12-13,0.0
2000-12-14,-3.4188
2000-12-15,0.4425
2000-12-18,3.0837
2000-12-19,0.4274
2000-12-20,-0.4255
2000-12-21,2.3504
2000-12-22,2.9228
2000-12-26,1.217
2000-12-27,1.4028
2000-12-28,1.1858
2000-12-29,0.0
2001-01-02,-6.0547
2001-01-03,-0.2079
2001-01-04,-8.5417
2001-01-05,1.8223
2001-01-08,2.0134
2001-01-09,-7.0175
2001-01-10,6.8396
2001-01-11,-3.9735
2001-01-12,-5.977
2001-01-16,2.445
2001-01-17,0.2387
2001-01-18,-0.7143
2001-01-19,0.9592
2001-01-22,3.5629
2001-01-23,0.9174
2001-01-24,3.6364
2001-01-25,0.4386
2001-01-26,-0.655
2001-01-29,0.044
2001-01-30,-1.0545
2001-01-31,-2.3801
2001-02-01,1.7467000000000001
2001-02-02,1.3948
2001-02-05,2.575
2001-02-06,-1.7194
2001-02-07,2.5192
2001-02-08,-2.3208
2001-02-09,0.3494
2001-02-12,2.6811
2001-02-13,-2.7128
2001-02-14,0.732
2001-02-15,-3.91
2001-02-16,-0.6122
2001-02-20,-4.5652
2001-02-21,-2.5437
2001-02-22,1.4803
2001-02-23,1.1132
2001-02-26,1.6705
2001-02-27,1.1949
2001-02-28,4.2435
2001-03-01,-2.1239
2001-03-02,2.2174
2001-03-05,-0.7468
2001-03-06,0.215
2001-03-07,0.0
2001-03-08,0.6078
2001-03-09,0.0355
2001-03-12,-1.492
2001-03-13,-0.3246
2001-03-14,-2.2793
2001-03-15,1.5550000000000002
2001-03-16,-0.5468
2001-03-19,1.9062000000000001
2001-03-20,-1.259
2001-03-21,-1.9308
2001-03-22,-2.1545
2001-03-23,2.5437
2001-03-26,1.9622000000000002
2001-03-27,-1.8881999999999999
2001-03-28,0.8882
2001-03-29,2.091
2001-03-30,2.0481
2001-04-02,3.4154999999999998
2001-04-03,-2.0089
2001-04-04,-1.2161
2001-04-05,2.5324999999999998
2001-04-06,-1.8868
2001-04-09,0.5245
2001-04-10,0.1739
2001-04-11,-0.3472
2001-04-12,-1.6376
2001-04-16,-0.0354
2001-04-17,0.2835
2001-04-18,1.0601
2001-04-19,0.3147
2001-04-20,-2.0913
2001-04-23,-2.1004
2001-04-24,-0.3273
2001-04-25,1.2039
2001-04-26,3.0281
2001-04-27,0.7698
2001-04-30,0.3125
2001-05-01,0.0346
2001-05-02,-0.3806
2001-05-03,-0.1389
2001-05-04,-1.3913
2001-05-07,-0.6702
2001-05-08,0.9233
2001-05-09,-0.5982
2001-05-10,-0.7434
2001-05-11,-0.321
2001-05-14,-1.6458
2001-05-15,-0.3274
2001-05-16,1.1679
2001-05-17,2.3449
2001-05-18,1.1984
2001-05-21,-0.2438
2001-05-22,-0.9078
2001-05-23,-0.7752
2001-05-24,-0.0355
2001-05-25,-0.3908
2001-05-29,0.3923
2001-05-30,0.7105
2001-05-31,-0.4233
2001-06-01,-0.7439
2001-06-04,1.0764
2001-06-05,1.1715
2001-06-06,0.1754
2001-06-07,0.8757
2001-06-08,1.3889
2001-06-11,-0.3425
2001-06-12,-0.3436
2001-06-13,0.1724
2001-06-14,-1.5835
2001-06-15,-0.1399
2001-06-18,-0.7005
2001-06-19,-0.2822
2001-06-20,0.6367
2001-06-21,0.5272
2001-06-22,0.1748
2001-06-25,-0.6632
2001-06-26,-0.4568
2001-06-27,1.1648
2001-06-28,1.7795
2001-06-29,-0.5828
2001-07-02,0.0345
2001-07-03,-0.0689
2001-07-05,-0.8969
2001-07-06,0.9746
2001-07-09,-1.4822
2001-07-10,-1.5745
2001-07-11,-0.4621
2001-07-12,0.5357
2001-07-13,0.0
2001-07-16,2.8419
2001-07-17,-1.209
2001-07-18,0.0
2001-07-19,-5.2448
2001-07-20,-3.8745000000000003
2001-07-23,-0.9597
2001-07-24,-1.3566
2001-07-25,2.947
2001-07-26,0.1527
2001-07-27,-1.4863
2001-07-30,-0.9284
2001-07-31,3.4752
2001-08-01,1.3208
2001-08-02,1.1173
2001-08-03,-1.2891
2001-08-06,0.7463
2001-08-07,-0.1481
2001-08-08,1.0015
2001-08-09,0.5141
2001-08-10,0.0
2001-08-13,1.8634
2001-08-14,-0.3587
2001-08-15,-1.0079
2001-08-16,0.9091
2001-08-17,-0.2883
2001-08-20,1.3372
2001-08-21,0.7133
2001-08-22,-1.0977
2001-08-23,1.5396
2001-08-24,-0.7757
2001-08-27,-1.1016
2001-08-28,-3.0183
2001-08-29,0.0371
2001-08-30,-0.7778
2001-08-31,0.224
2001-09-04,0.2235
2001-09-05,-0.1486
2001-09-06,0.4865
2001-09-07,-3.3891999999999998
2001-09-10,0.2313
2001-09-17,-6.3846
2001-09-18,-0.7806
2001-09-19,-0.911
2001-09-20,-3.8445
2001-09-21,-1.5645
2001-09-24,1.5011
2001-09-25,2.6532999999999998
2001-09-26,1.2711999999999999
2001-09-27,5.7322
2001-09-28,3.7198
2001-10-01,-1.7168999999999999
2001-10-02,2.2904
2001-10-03,3.6812
2001-10-04,1.3176999999999999
2001-10-05,-2.8179
2001-10-08,0.4089
2001-10-09,-0.3332
2001-10-10,-1.9316
2001-10-11,-1.4015
2001-10-12,-1.6519
2001-10-15,3.3203
2001-10-16,0.6805
2001-10-17,-4.2433
2001-10-18,-4.2353
2001-10-19,-2.7846
2001-10-22,4.6335
2001-10-23,-1.5699999999999998
2001-10-24,2.7403
2001-10-25,0.836
2001-10-26,1.4607
2001-10-29,-0.4669
2001-10-30,-0.821
2001-10-31,0.0
2001-11-01,2.4832
2001-11-02,2.8846
2001-11-05,0.5607
2001-11-06,0.3346
2001-11-07,-0.5187
2001-11-08,-1.2291
2001-11-09,-0.9427
2001-11-12,0.0381
2001-11-13,0.9513
2001-11-14,0.6785
2001-11-15,1.2729
2001-11-16,-0.3697
2001-11-19,1.8553
2001-11-20,-1.4572
2001-11-21,0.1848
2001-11-23,2.1033
2001-11-26,0.8312
2001-11-27,-1.362
2001-11-28,-1.4535
2001-11-29,1.1431
2001-11-30,-2.1145
2001-12-03,-0.298
2001-12-04,0.3362
2001-12-05,0.8191
2001-12-06,-2.3394
2001-12-07,-0.7605
2001-12-10,-0.5364
2001-12-11,0.1541
2001-12-12,-0.4615
2001-12-13,-0.1159
2001-12-14,0.619
2001-12-17,0.1153
2001-12-18,1.4209
2001-12-19,-0.4165
2001-12-20,0.7605
2001-12-21,1.8868
2001-12-24,0.963
2001-12-26,1.4674
2001-12-27,-0.0362
2001-12-28,1.6637
2001-12-31,-0.3557
2002-01-02,0.4998
2002-01-03,-0.4263
2002-01-04,-0.0714
2002-01-07,-0.3927
2002-01-08,-2.6882
2002-01-09,1.9889999999999999
2002-01-10,0.9751
2002-01-11,-0.5365
2002-01-14,-1.1147
2002-01-15,2.0
2002-01-16,-0.1426
2002-01-17,0.8211
2002-01-18,-0.1416
2002-01-22,0.1773
2002-01-23,0.4248
2002-01-24,0.564
2002-01-25,4.7669
2002-01-28,-2.1077
2002-01-29,-0.7177
2002-01-30,-0.2065
2002-01-31,1.7591999999999999
2002-02-01,3.3898
2002-02-04,-1.6066
2002-02-05,-0.7664
2002-02-06,-0.1007
2002-02-07,-1.3109
2002-02-08,1.6689
2002-02-11,0.0
2002-02-12,-0.603
2002-02-13,2.4941
2002-02-14,0.3946
2002-02-15,-1.4085
2002-02-19,0.897
2002-02-20,1.7122000000000002
2002-02-21,0.2266
2002-02-22,-1.1951
2002-02-25,1.4057
2002-02-26,0.9026
2002-02-27,1.5655000000000001
2002-02-28,0.5348
2002-03-01,0.4068
2002-03-04,0.0626
2002-03-05,-0.2816
2002-03-06,0.3765
2002-03-07,-1.4379
2002-03-08,0.2854
2002-03-11,-0.3479
2002-03-12,1.4916
2002-03-13,0.0625
2002-03-14,0.3125
2002-03-15,0.9346
2002-03-18,0.1543
2002-03-19,-0.1233
2002-03-20,-2.4992
2002-03-21,-1.3608
2002-03-22,-0.5775
2002-03-25,-2.0006
2002-03-26,1.7450999999999999
2002-03-27,1.9094
2002-03-28,1.5243
2002-04-01,-0.6569
2002-04-02,0.9761
2002-04-03,0.4054
2002-04-04,1.4285999999999999
2002-04-05,0.4593
2002-04-08,1.8592
2002-04-09,1.8851
2002-04-10,0.558
2002-04-11,0.4673
2002-04-12,0.9593
2002-04-15,-2.5914
2002-04-16,0.6503
2002-04-17,1.4391
2002-04-18,-1.187
2002-04-19,-0.0879
2002-04-22,0.088
2002-04-23,-1.758
2002-04-24,-0.8052
2002-04-25,-0.7216
2002-04-26,-0.7268
2002-04-29,0.0
2002-04-30,1.3728
2002-05-01,1.4445000000000001
2002-05-02,-1.4239
2002-05-03,-0.0301
2002-05-06,1.2944
2002-05-07,-0.4755
2002-05-08,-1.6423
2002-05-09,-0.85
2002-05-10,0.2756
2002-05-13,1.7099
2002-05-14,0.5404
2002-05-15,0.1493
2002-05-16,-0.2982
2002-05-17,0.7775
2002-05-20,-1.1276
2002-05-21,-1.4106
2002-05-22,0.8219
2002-05-23,0.7246
2002-05-24,-0.5995
2002-05-28,0.8745
2002-05-29,-1.1958
2002-05-30,-0.3933
2002-05-31,0.8505
2002-06-03,-1.7168999999999999
2002-06-04,-0.6129
2002-06-05,1.0484
2002-06-06,-2.0239
2002-06-07,1.0955
2002-06-10,0.6192
2002-06-11,-2.9538
2002-06-12,-1.7121
2002-06-13,-1.5806
2002-06-14,0.9177
2002-06-17,4.3196
2002-06-18,0.4359
2002-06-19,-0.806
2002-06-20,-0.3125
2002-06-21,-0.4702
2002-06-24,-3.1496
2002-06-25,0.3252
2002-06-26,2.3339
2002-06-27,1.077
2002-06-28,-1.2849
2002-07-01,0.5714
2002-07-02,-3.2197
2002-07-03,-1.2068
2002-07-05,0.3301
2002-07-08,0.9214
2002-07-09,-3.3257
2002-07-10,-4.0472
2002-07-11,0.8787
2002-07-12,-0.3833
2002-07-15,0.3498
2002-07-16,-0.7668
2002-07-17,-1.7210999999999999
2002-07-18,-3.9314
2002-07-19,1.0789
2002-07-22,-2.466
2002-07-23,-4.6038
2002-07-24,3.3623
2002-07-25,2.411
2002-07-26,4.858
2002-07-29,8.6957
2002-07-30,2.0
2002-07-31,1.1893
2002-08-01,-0.4447
2002-08-02,-5.8392
2002-08-05,-2.7448
2002-08-06,2.2997
2002-08-07,0.6131
2002-08-08,2.4035
2002-08-09,1.9504000000000001
2002-08-12,0.3243
2002-08-13,-1.7452999999999999
2002-08-14,1.1513
2002-08-15,0.813
2002-08-16,-0.0645
2002-08-19,0.4842
2002-08-20,-0.6103
2002-08-21,0.0646
2002-08-22,3.0362
2002-08-23,-1.5047000000000001
2002-08-26,0.8593
2002-08-27,-1.4516
2002-08-28,-0.3522
2002-08-29,2.5385999999999997
2002-08-30,0.5954
2002-09-03,-1.6822
2002-09-04,1.9645000000000001
2002-09-05,-2.1861
2002-09-06,0.7024
2002-09-09,2.7901
2002-09-10,0.6786
2002-09-11,-0.2757
2002-09-12,-1.0138
2002-09-13,0.2483
2002-09-16,-7.4923
2002-09-17,-1.3052000000000001
2002-09-18,2.9162
2002-09-19,-3.6573
2002-09-20,-0.342
2002-09-23,-0.5491
2002-09-24,-3.0021
2002-09-25,0.0711
2002-09-26,2.7373
2002-09-27,-2.2145
2002-09-30,0.4246
2002-10-01,2.537
2002-10-02,-3.677
2002-10-03,-0.4281
2002-10-04,-2.9737999999999998
2002-10-07,-1.5878999999999999
2002-10-08,3.6023
2002-10-09,-5.6139
2002-10-10,8.8642
2002-10-11,6.098
2002-10-14,0.0
2002-10-15,4.2525
2002-10-16,-1.5295999999999998
2002-10-17,4.2071
2002-10-18,-1.2422
2002-10-21,0.3145
2002-10-22,-1.8809
2002-10-23,-0.7029
2002-10-24,-2.8314
2002-10-25,1.4901
2002-10-28,-1.5661
2002-10-29,-2.1213
2002-10-30,0.0339
2002-10-31,0.914
2002-11-01,-0.0335
2002-11-04,-0.3356
2002-11-05,-0.4714
2002-11-06,1.2179
2002-11-07,-1.3703
2002-11-08,-0.7116
2002-11-11,0.0683
2002-11-12,-0.5798
2002-11-13,-0.1715
2002-11-14,-0.0687
2002-11-15,0.7909
2002-11-18,-0.2388
2002-11-19,-0.171
2002-11-20,1.8841999999999999
2002-11-21,0.6725
2002-11-22,0.0334
2002-11-25,-0.2003
2002-11-26,-0.7695
2002-11-27,0.7417
2002-11-29,0.1339
2002-12-02,-1.0361
2002-12-03,-0.5741
2002-12-04,-0.1019
2002-12-05,0.547
2002-12-06,-0.136
2002-12-09,-0.9193
2002-12-10,1.2027
2002-12-11,1.1885
2002-12-12,-1.5772
2002-12-13,-0.6137
2002-12-16,0.1715
2002-12-17,0.137
2002-12-18,-1.6758
2002-12-19,0.8696
2002-12-20,-0.5517
2002-12-23,-0.3467
2002-12-24,-0.6611
2002-12-26,0.3503
2002-12-27,-1.3613
2002-12-30,-0.3892
2002-12-31,-0.5329
2003-01-02,4.3571
2003-01-03,0.1711
2003-01-06,3.4165
2003-01-07,-2.3125
2003-01-08,-1.3189
2003-01-09,2.7759
2003-01-10,-1.9673
2003-01-13,-0.5442
2003-01-14,0.3762
2003-01-15,-0.954
2003-01-16,0.172
2003-01-17,-1.0989
2003-01-21,0.1424
2003-01-22,-1.7024
2003-01-23,0.388
2003-01-24,-2.565
2003-01-27,-0.0721
2003-01-28,-1.0105
2003-01-29,-0.1458
2003-01-30,-1.6064
2003-01-31,0.705
2003-02-03,0.2211
2003-02-04,-1.9485000000000001
2003-02-05,-0.5624
2003-02-06,-1.2821
2003-02-07,-0.4584
2003-02-10,1.65
2003-02-11,-0.2643
2003-02-12,-1.2112
2003-02-13,0.4598
2003-02-14,0.1907
2003-02-18,1.9414
2003-02-19,-1.9417
2003-02-20,-0.9139
2003-02-21,2.6134
2003-02-24,-0.8989
2003-02-25,0.189
2003-02-26,-1.6598000000000002
2003-02-27,1.8412
2003-02-28,2.8249
2003-03-03,-0.5495
2003-03-04,-2.0626
2003-03-05,0.3009
2003-03-06,0.3772
2003-03-07,0.9019
2003-03-10,-3.5754
2003-03-11,-2.3175
2003-03-12,-1.9771
2003-03-13,4.4776
2003-03-14,0.5792
2003-03-17,3.071
2003-03-18,-1.2663
2003-03-19,1.6219999999999999
2003-03-20,0.7053
2003-03-21,3.0225
2003-03-24,-3.9356
2003-03-25,0.6331
2003-03-26,-1.1843
2003-03-27,0.4869
2003-03-28,0.1864
2003-03-31,-0.4836
2003-04-01,2.7664
2003-04-02,0.3274
2003-04-03,0.5076
2003-04-04,0.4329
2003-04-07,0.1437
2003-04-08,-0.1793
2003-04-09,-1.2936
2003-04-10,0.4732
2003-04-11,-0.2536
2003-04-14,1.9978
2003-04-15,1.3533
2003-04-16,0.8082
2003-04-17,1.4291
2003-04-21,-0.5155
2003-04-22,2.9016
2003-04-23,1.0406
2003-04-24,-1.1296
2003-04-25,-1.1425
2003-04-28,1.3936
2003-04-29,0.6369
2003-04-30,1.932
2003-05-01,0.9477
2003-05-02,1.6834
2003-05-05,0.0955
2003-05-06,-0.1272
2003-05-07,-1.0191
2003-05-08,-0.547
2003-05-09,1.8763999999999998
2003-05-12,0.8574
2003-05-13,0.1574
2003-05-14,0.1886
2003-05-15,-0.502
2003-05-16,-0.1892
2003-05-19,-1.5482
2003-05-20,-0.5135
2003-05-21,0.5806
2003-05-22,0.4811
2003-05-23,2.6811
2003-05-27,1.6785999999999999
2003-05-28,0.7337
2003-05-29,-0.2124
2003-05-30,4.4404
2003-06-02,0.4077
2003-06-03,-1.9142000000000001
2003-06-04,1.7149999999999999
2003-06-05,0.8764
2003-06-06,-0.4634
2003-06-09,-1.5711
2003-06-10,1.4189
2003-06-11,-1.603
2003-06-12,0.859
2003-06-13,0.3231
2003-06-16,2.8981
2003-06-17,-0.4267
2003-06-18,-0.5429
2003-06-19,-2.1833
2003-06-20,1.6153
2003-06-23,-2.2832
2003-06-24,1.4493
2003-06-25,-0.1166
2003-06-26,0.3503
2003-06-27,0.8144
2003-06-30,-1.1252
2003-07-01,0.6128
2003-07-02,0.203
2003-07-03,-0.0579
2003-07-07,0.5213
2003-07-08,0.5186
2003-07-09,0.172
2003-07-10,-1.8598
2003-07-11,1.3411
2003-07-14,2.359
2003-07-15,0.1686
2003-07-16,-0.8979
2003-07-17,-0.9343
2003-07-18,-0.1429
2003-07-21,-1.6027
2003-07-22,-0.5236
2003-07-23,-0.4678
2003-07-24,-0.9694
2003-07-25,1.4239
2003-07-28,2.0181
2003-07-29,-1.7489
2003-07-30,-0.0875
2003-07-31,0.8178
2003-08-01,-2.0857
2003-08-04,-0.6509
2003-08-05,-0.2382
2003-08-06,1.9104
2003-08-07,-1.1716
2003-08-08,-0.2371
2003-08-11,-0.921
2003-08-12,0.6597
2003-08-13,-1.3703
2003-08-14,1.2987
2003-08-15,-0.1193
2003-08-18,-0.3582
2003-08-19,0.5093
2003-08-20,-0.149
2003-08-21,-0.1194
2003-08-22,-0.2989
2003-08-25,-0.9592
2003-08-26,1.3923
2003-08-27,-0.8955
2003-08-28,-0.3614
2003-08-29,1.5417
2003-09-02,0.2977
2003-09-03,0.8905
2003-09-04,-0.9166
2003-09-05,0.1194
2003-09-08,0.4769
2003-09-09,-0.089
2003-09-10,-0.7126
2003-09-11,-0.7476
2003-09-12,-0.4519
2003-09-15,-1.0896
2003-09-16,1.9889999999999999
2003-09-17,-0.33
2003-09-18,1.776
2003-09-19,-0.562
2003-09-22,-0.3867
2003-09-23,0.7764
2003-09-24,-2.0741
2003-09-25,-1.1498
2003-09-26,1.0713
2003-09-29,1.7565
2003-09-30,-1.5179
2003-10-01,3.5056000000000003
2003-10-02,0.3796
2003-10-03,1.0471
2003-10-06,0.4893
2003-10-07,-0.6015
2003-10-08,0.5764
2003-10-09,-0.4871
2003-10-10,-0.8062
2003-10-13,1.6255
2003-10-14,0.0286
2003-10-15,0.3427
2003-10-16,2.1628
2003-10-17,-1.1142
2003-10-20,-1.0423
2003-10-21,1.3378999999999999
2003-10-22,-2.3034
2003-10-23,0.2013
2003-10-24,-1.0617
2003-10-27,-0.406
2003-10-28,1.1939
2003-10-29,-0.4892
2003-10-30,1.9375
2003-10-31,1.9574
2003-11-03,2.3651
2003-11-04,-0.6524
2003-11-05,-0.1368
2003-11-06,0.6849
2003-11-07,-1.0884
2003-11-10,0.3576
2003-11-11,-0.1919
2003-11-12,0.1923
2003-11-13,0.1371
2003-11-14,1.3414
2003-11-17,-0.8914
2003-11-18,-0.7904
2003-11-19,0.6319
2003-11-20,-0.3276
2003-11-21,0.0822
2003-11-24,1.2042
2003-11-25,0.027
2003-11-26,0.1892
2003-11-28,0.0
2003-12-01,0.9714
2003-12-02,1.3362
2003-12-03,-1.5558999999999998
2003-12-04,2.2067
2003-12-05,0.3949
2003-12-08,1.049
2003-12-09,0.3893
2003-12-10,-0.2068
2003-12-11,1.2435
2003-12-12,-1.3918
2003-12-15,-0.5326
2003-12-16,-0.0268
2003-12-17,-0.6427
2003-12-18,-0.3774
2003-12-19,1.3258
2003-12-22,0.4272
2003-12-23,-0.2925
2003-12-24,0.7733
2003-12-26,-0.0794
2003-12-29,-0.3178
2003-12-30,0.0797
2003-12-31,0.9822
2004-01-02,-0.2366
2004-01-05,-0.1976
2004-01-06,-0.2376
2004-01-07,0.794
2004-01-08,-0.7483
2004-01-09,1.1905000000000001
2004-01-12,0.7451
2004-01-13,1.051
2004-01-14,-1.0401
2004-01-15,-0.3503
2004-01-16,0.0
2004-01-20,0.7422
2004-01-21,4.4203
2004-01-22,-1.5596
2004-01-23,1.9992
2004-01-26,0.5547
2004-01-27,-0.331
2004-01-28,-1.2177
2004-01-29,-1.7557
2004-01-30,-1.635
2004-02-02,-2.1647
2004-02-03,0.3556
2004-02-04,-1.4173
2004-02-05,-0.1597
2004-02-06,0.28
2004-02-09,1.3163
2004-02-10,-2.1654
2004-02-11,-2.0121
2004-02-12,0.8214
2004-02-13,-2.0774
2004-02-17,0.0416
2004-02-18,0.1663
2004-02-19,-1.5774
2004-02-20,0.9279
2004-02-23,-1.4208
2004-02-24,0.0848
2004-02-25,-0.593
2004-02-26,1.1504
2004-02-27,-0.5897
2004-03-01,2.9661
2004-03-02,0.0412
2004-03-03,1.3712
2004-03-04,-1.3860999999999999
2004-03-05,-0.0827
2004-03-08,0.4965
2004-03-09,-0.5764
2004-03-10,-1.3665
2004-03-11,-0.2519
2004-03-12,1.8098
2004-03-15,-1.0748
2004-03-16,0.585
2004-03-17,-0.3324
2004-03-18,-0.0834
2004-03-19,0.5841
2004-03-22,0.8295
2004-03-23,0.8638
2004-03-24,-0.9788
2004-03-25,0.2059
2004-03-26,-0.9453
2004-03-29,0.7054
2004-03-30,0.618
2004-03-31,0.5733
2004-04-01,1.4251
2004-04-02,0.6825
2004-04-05,1.1562999999999999
2004-04-06,-1.6555
2004-04-07,-0.2405
2004-04-08,-0.2411
2004-04-12,0.4833
2004-04-13,-1.5230000000000001
2004-04-14,0.0814
2004-04-15,0.0
2004-04-16,0.1627
2004-04-19,-0.609
2004-04-20,-1.4706000000000001
2004-04-21,0.8706
2004-04-22,1.5208
2004-04-23,-1.0526
2004-04-26,-0.6547
2004-04-27,-1.6886
2004-04-28,-1.2987
2004-04-29,-0.5942
2004-04-30,-0.854
2004-05-03,-0.8613
2004-05-04,0.3475
2004-05-05,-0.4329
2004-05-06,-0.8696
2004-05-07,-2.0175
2004-05-10,-1.3876
2004-05-11,0.0908
2004-05-12,-1.2245
2004-05-13,-0.0459
2004-05-14,-0.735
2004-05-17,-0.9718
2004-05-18,1.215
2004-05-19,-1.3389
2004-05-20,0.7487
2004-05-21,0.6503
2004-05-24,0.7845
2004-05-25,1.3277999999999999
2004-05-26,0.5423
2004-05-27,1.3483
2004-05-28,0.9313
2004-06-01,0.8787
2004-06-02,1.176
