ticker,CMP US Equity
2004-05-07,-0.4525
2004-05-10,-2.8409
2004-05-11,1.7544
2004-05-12,0.0
2004-05-13,0.6322
2004-05-14,1.0851
2004-05-17,-0.226
2004-05-18,2.7746
2004-05-19,-1.6529
2004-05-20,0.8403
2004-05-21,0.2222
2004-05-24,1.2195
2004-05-25,-0.2191
2004-05-26,1.0977
2004-05-27,4.2888
2004-05-28,3.0063
2004-06-01,-0.3584
2004-06-02,2.0041
2004-06-03,-0.6549
2004-06-04,0.4564
2004-06-07,0.2019
2004-06-08,-1.6625
2004-06-09,-0.2561
2004-06-10,0.4109
2004-06-14,-3.6317
2004-06-15,1.2208
2004-06-16,1.0488
2004-06-17,-2.3871
2004-06-18,3.4024
2004-06-21,0.5656
2004-06-22,-0.5624
2004-06-23,0.2057
2004-06-24,-0.7696
2004-06-25,-4.3433
2004-06-28,1.4595
2004-06-29,2.7704
2004-06-30,0.4666
2004-07-01,0.3096
2004-07-02,0.823
2004-07-06,-3.2653
2004-07-07,-1.635
2004-07-08,2.4129
2004-07-09,-0.1047
2004-07-12,0.891
2004-07-13,-0.3636
2004-07-14,0.8863
2004-07-15,1.2403
2004-07-16,2.0929
2004-07-19,3.6
2004-07-20,-0.1448
2004-07-21,-2.175
2004-07-22,-1.4822
2004-07-23,-0.2006
2004-07-26,-1.206
2004-07-27,-0.2035
2004-07-28,0.7136
2004-07-29,0.9109
2004-07-30,2.4072
2004-08-02,-0.5387
2004-08-03,2.4618
2004-08-04,-1.6819
2004-08-05,-1.8573
2004-08-06,-2.5398
2004-08-09,-2.6571
2004-08-10,0.0525
2004-08-11,-0.4722
2004-08-12,0.4744
2004-08-13,1.0493
2004-08-16,-0.4673
2004-08-17,0.7825
2004-08-18,4.0373
2004-08-19,1.4925
2004-08-20,2.2059
2004-08-23,-4.5564
2004-08-24,4.0201
2004-08-25,0.0
2004-08-26,0.3865
2004-08-27,0.0962
2004-08-30,1.6827
2004-08-31,2.7273
2004-09-01,0.6055
2004-09-02,1.5278
2004-09-03,-1.3224
2004-09-07,0.2311
2004-09-08,-0.0922
2004-09-09,0.3692
2004-09-10,-0.6897
2004-09-13,0.5093
2004-09-14,-0.1382
2004-09-15,0.0
2004-09-16,1.9373
2004-09-17,0.9502
2004-09-20,0.0
2004-09-21,0.0448
2004-09-22,-0.3136
2004-09-23,0.2247
2004-09-24,-0.583
2004-09-27,-2.0749
2004-09-28,-2.9019
2004-09-29,2.9886
2004-09-30,2.257
2004-10-01,2.4324
2004-10-04,1.847
2004-10-05,1.4249
2004-10-06,-0.2129
2004-10-07,-4.0102
2004-10-08,-1.3333
2004-10-11,-0.045
2004-10-12,2.5237
2004-10-13,-2.1099
2004-10-14,-0.3143
2004-10-15,0.6306
2004-10-18,-1.5219
2004-10-19,-0.9545
2004-10-20,-4.9564
2004-10-21,2.9937
2004-10-22,-2.0159
2004-10-25,0.4785
2004-10-26,0.9524
2004-10-27,2.6414999999999997
2004-10-28,-1.3787
2004-10-29,-0.1864
2004-11-01,0.0934
2004-11-02,0.2799
2004-11-03,3.8605
2004-11-04,3.0004
2004-11-05,-0.6957
2004-11-08,2.5394
2004-11-09,-0.5124
2004-11-10,1.8455
2004-11-11,0.6743
2004-11-12,-0.3349
2004-11-15,0.588
2004-11-16,-0.1253
2004-11-17,-0.1254
2004-11-18,0.293
2004-11-19,-5.6344
2004-11-22,-0.0442
2004-11-23,0.8407
2004-11-24,1.2725
2004-11-26,0.6066
2004-11-29,-1.5504
2004-11-30,-0.0442
2004-12-01,0.0
2004-12-02,0.6637
2004-12-03,0.4396
2004-12-06,-0.6127
2004-12-07,-0.044
2004-12-08,0.6167
2004-12-09,1.4011
2004-12-10,1.5976
2004-12-13,-0.0425
2004-12-14,-1.3605
2004-12-15,0.0431
2004-12-16,0.2585
2004-12-17,0.9454
2004-12-20,0.7663
2004-12-21,-0.507
2004-12-22,0.7643
2004-12-23,-0.2528
2004-12-27,-1.4364
2004-12-28,3.4718999999999998
2004-12-29,0.4971
2004-12-30,-0.9481
2004-12-31,0.8323
2005-01-03,-1.6096
2005-01-04,-2.4748
2005-01-05,-2.0645
2005-01-06,-0.0878
2005-01-07,-1.6703000000000001
2005-01-10,-0.7599
2005-01-11,-1.2162
2005-01-12,0.0
2005-01-13,0.5016
2005-01-14,0.363
2005-01-18,0.5877
2005-01-19,-1.0787
2005-01-20,-0.318
2005-01-21,-0.0912
2005-01-24,0.365
2005-01-25,-1.0455
2005-01-26,0.3215
2005-01-27,-0.0458
2005-01-28,-0.7787
2005-01-31,1.4312
2005-02-01,0.0455
2005-02-02,0.8189
2005-02-03,0.2708
2005-02-04,1.7102
2005-02-07,0.7522
2005-02-08,4.26
2005-02-09,1.3058
2005-02-10,1.8295
2005-02-11,2.8991
2005-02-14,0.4762
2005-02-15,-0.8689
2005-02-16,0.5578
2005-02-17,1.4263
2005-02-18,-0.5469
2005-02-22,-0.9819
2005-02-23,-1.309
2005-02-24,0.0804
2005-02-25,0.8635
2005-02-28,0.6441
2005-03-01,0.64
2005-03-02,-1.2321
2005-03-03,0.2817
2005-03-04,0.2809
2005-03-07,-0.3201
2005-03-08,1.2043
2005-03-09,1.4677
2005-03-10,3.0102
2005-03-11,-0.9108
2005-03-14,-0.0383
2005-03-15,-0.1916
2005-03-16,-0.9981
2005-03-17,-0.8143
2005-03-18,-0.1955
2005-03-21,-0.1175
2005-03-22,0.1176
2005-03-23,0.2742
2005-03-24,0.0
2005-03-28,0.0391
2005-03-29,-0.8981
2005-03-30,-0.7092
2005-03-31,0.9921
2005-04-01,1.4144999999999999
2005-04-04,2.6734
2005-04-05,-0.3019
2005-04-06,-0.4921
2005-04-07,-1.1792
2005-04-08,-0.5389
2005-04-11,0.3096
2005-04-12,-0.0772
2005-04-13,-1.0039
2005-04-14,-2.4181
2005-04-15,0.1199
2005-04-18,0.9182
2005-04-19,0.2373
2005-04-20,-4.1042
2005-04-21,4.1975
2005-04-22,-3.673
2005-04-25,1.271
2005-04-26,-1.0931
2005-04-27,-0.6959
2005-04-28,-2.0198
2005-04-29,1.5987
2005-05-02,2.4431
2005-05-03,-3.7995
2005-05-04,4.2017
2005-05-05,-0.2823
2005-05-06,-0.5257
2005-05-09,-1.2602
2005-05-10,-2.429
2005-05-11,0.0422
2005-05-12,-3.1632
2005-05-13,-1.0017
2005-05-16,1.1879
2005-05-17,0.2174
2005-05-18,2.6464
2005-05-19,-1.5638
2005-05-20,1.0305
2005-05-23,-0.17
2005-05-24,-0.596
2005-05-25,-2.6552
2005-05-26,0.7039
2005-05-27,-1.114
2005-05-31,0.7603
2005-06-01,1.5979
2005-06-02,0.6553
2005-06-03,0.651
2005-06-06,0.4743
2005-06-07,1.2876
2005-06-08,-0.678
2005-06-09,0.7679
2005-06-10,-1.0584
2005-06-13,0.2567
2005-06-14,1.067
2005-06-15,0.8868
2005-06-16,0.7953
2005-06-17,-0.3322
2005-06-20,-0.7917
2005-06-21,-0.42
2005-06-22,-0.4218
2005-06-23,-2.0754
2005-06-24,-0.3893
2005-06-27,-0.9987
2005-06-28,2.8509
2005-06-29,0.6397
2005-06-30,-0.8475
2005-07-01,2.3077
2005-07-05,0.3759
2005-07-06,-0.3329
2005-07-07,0.167
2005-07-08,1.709
2005-07-11,2.2951
2005-07-12,-0.2003
2005-07-13,-0.5219
2005-07-14,-0.3228
2005-07-15,0.5668
2005-07-18,-0.5233
2005-07-19,1.2141
2005-07-20,1.3595
2005-07-21,-3.0769
2005-07-22,3.2967
2005-07-25,-0.1182
2005-07-26,0.1183
2005-07-27,0.2758
2005-07-28,1.2181
2005-07-29,-1.2034
2005-08-01,1.1788
2005-08-02,-0.1165
2005-08-03,-0.311
2005-08-04,-0.936
2005-08-05,0.0394
2005-08-08,-0.5903
2005-08-09,-1.3856
2005-08-10,0.0803
2005-08-11,0.1604
2005-08-12,-1.4818
2005-08-15,0.0407
2005-08-16,1.3003
2005-08-17,-1.2034
2005-08-18,-0.6496
2005-08-19,1.6755
2005-08-22,0.8842
2005-08-23,-1.5139
2005-08-24,-1.9417
2005-08-25,-0.495
2005-08-26,-0.7877
2005-08-29,3.4684
2005-08-30,0.0202
2005-08-31,0.49
2005-09-01,-1.7066
2005-09-02,1.1575
2005-09-06,0.0817
2005-09-07,0.0
2005-09-08,-1.225
2005-09-09,-0.4547
2005-09-12,0.4153
2005-09-13,-0.8685
2005-09-14,2.7952
2005-09-15,0.3247
2005-09-16,-0.7282
2005-09-19,-0.4482
2005-09-20,-1.1461000000000001
2005-09-21,-3.6025
2005-09-22,1.8041
2005-09-23,-0.8439
2005-09-26,-1.0638
2005-09-27,1.4194
2005-09-28,-1.7388
2005-09-29,0.3021
2005-09-30,-1.0327
2005-10-03,0.4348
2005-10-04,-0.6494
2005-10-05,-0.2614
2005-10-06,0.0874
2005-10-07,-0.0873
2005-10-10,-0.699
2005-10-11,-0.8359
2005-10-12,-1.5528
2005-10-13,1.1266
2005-10-14,1.5596999999999999
2005-10-17,-0.5704
2005-10-18,-1.4122
2005-10-19,1.3876
2005-10-20,-1.5894
2005-10-21,0.0
2005-10-24,-0.1795
2005-10-25,-0.3596
2005-10-26,-0.7668
2005-10-27,-0.5455
2005-10-28,0.777
2005-10-31,1.542
2005-11-01,2.6798
2005-11-02,4.5672
2005-11-03,-0.3744
2005-11-04,0.0835
2005-11-07,-1.3767
2005-11-08,-0.3807
2005-11-09,0.7219
2005-11-10,0.0843
2005-11-11,-0.1685
2005-11-14,0.5063
2005-11-15,-0.5458
2005-11-16,-0.9287
2005-11-17,1.0652
2005-11-18,0.801
2005-11-21,0.5855
2005-11-22,-0.2911
2005-11-23,-0.3336
2005-11-25,0.5858
2005-11-28,-0.3328
2005-11-29,0.7304
2005-11-30,0.922
2005-12-01,0.9551
2005-12-02,1.522
2005-12-05,0.3241
2005-12-06,-0.525
2005-12-07,-0.0406
2005-12-08,0.9748
2005-12-09,-0.5229
2005-12-12,-1.6983000000000001
2005-12-13,2.7972
2005-12-14,-1.2805
2005-12-15,0.0811
2005-12-16,1.0531
2005-12-19,-1.9238
2005-12-20,-1.5121
2005-12-21,0.9129
2005-12-22,0.7401
2005-12-23,0.0816
2005-12-27,0.2039
2005-12-28,1.1396
2005-12-29,-0.0402
2005-12-30,-1.2077
2006-01-03,1.7930000000000001
2006-01-04,1.9215
2006-01-05,-0.3142
2006-01-06,-0.3152
2006-01-09,0.6324
2006-01-10,0.4321
2006-01-11,-0.7431
2006-01-12,-1.3002
2006-01-13,1.5569
2006-01-17,-0.3145
2006-01-18,0.0789
2006-01-19,1.6154
2006-01-20,-0.8918
2006-01-23,0.5086
2006-01-24,0.9342
2006-01-25,0.27
2006-01-26,0.2308
2006-01-27,-3.2233
2006-01-30,-3.3703
2006-01-31,1.0259
2006-02-01,-0.1625
2006-02-02,-1.0985
2006-02-03,1.4809
2006-02-06,-4.8642
2006-02-07,-1.7469000000000001
2006-02-08,-2.1249
2006-02-09,-0.5317
2006-02-10,-1.4254
2006-02-13,2.5305
2006-02-14,7.933
2006-02-15,3.1441
2006-02-16,0.0
2006-02-17,2.1378
2006-02-21,-3.1008
2006-02-22,0.28
2006-02-23,-0.3989
2006-02-24,-1.1614
2006-02-27,1.8841
2006-02-28,0.4428
2006-03-01,-0.4008
2006-03-02,0.0
2006-03-03,-0.6439
2006-03-06,-2.2276
2006-03-07,0.9114
2006-03-08,1.0263
2006-03-09,1.6254
2006-03-10,1.4794
2006-03-13,-1.7730000000000001
2006-03-14,0.2407
2006-03-15,-0.9604
2006-03-16,0.0
2006-03-17,-0.0808
2006-03-20,-0.4448
2006-03-21,-2.0715
2006-03-22,0.871
2006-03-23,1.7681
2006-03-24,-0.0404
2006-03-27,0.485
2006-03-28,-0.0402
2006-03-29,0.0805
2006-03-30,-1.5279
2006-03-31,2.0416
2006-04-03,0.7603
2006-04-04,1.8268
2006-04-05,1.4431
2006-04-06,-1.2303
2006-04-07,-0.6617
2006-04-10,0.1959
2006-04-11,-0.2738
2006-04-12,1.451
2006-04-13,-0.3865
2006-04-17,-0.9701
2006-04-18,2.4687
2006-04-19,1.262
2006-04-20,-1.7372
2006-04-21,1.422
2006-04-24,-0.5305
2006-04-25,0.1524
2006-04-26,0.0
2006-04-27,0.0
2006-04-28,0.1521
2006-05-01,-0.7216
2006-05-02,1.3772
2006-05-03,3.1321
2006-05-04,0.9879
2006-05-05,-1.2681
2006-05-08,-1.7614999999999998
2006-05-09,0.6724
2006-05-10,-0.2226
2006-05-11,-1.376
2006-05-12,-2.9412000000000003
2006-05-15,1.2821
2006-05-16,-0.8055
2006-05-17,-1.4695
2006-05-18,-0.8634
2006-05-19,0.673
2006-05-22,-0.8258
2006-05-23,-0.1586
2006-05-24,0.1589
2006-05-25,1.3085
2006-05-26,1.6438000000000001
2006-05-30,-1.9830999999999999
2006-05-31,1.3121
2006-06-01,1.4521
2006-06-02,0.4255
2006-06-05,-2.5808999999999997
2006-06-06,-1.1467
2006-06-07,-0.6
2006-06-08,0.6036
2006-06-09,-0.12
2006-06-12,-1.0412
2006-06-13,-0.607
2006-06-14,-0.0407
2006-06-15,1.833
2006-06-16,-0.76
2006-06-19,-0.7255
2006-06-20,0.812
2006-06-21,0.6847
2006-06-22,0.44
2006-06-23,-0.5177
2006-06-26,0.3203
2006-06-27,-2.075
2006-06-28,3.097
2006-06-29,1.2648
2006-06-30,-2.6151
2006-07-03,0.8016
2006-07-05,1.0735999999999999
2006-07-06,-0.3147
2006-07-07,1.4996
2006-07-10,0.9331
2006-07-11,0.6163
2006-07-12,-1.6461999999999999
2006-07-13,-3.0362
2006-07-14,-0.281
2006-07-17,1.4895
2006-07-18,1.4677
2006-07-19,0.0
2006-07-20,-0.7428
2006-07-21,0.1969
2006-07-24,1.2972000000000001
2006-07-25,-1.0477
2006-07-26,-1.6471
2006-07-27,0.319
2006-07-28,1.3514
2006-07-31,4.7451
2006-08-01,-0.1498
2006-08-02,0.7874
2006-08-03,-1.1533
2006-08-04,1.3549
2006-08-07,0.0
2006-08-08,-3.6019
2006-08-09,-0.077
2006-08-10,3.0069
2006-08-11,-0.262
2006-08-14,0.788
2006-08-15,0.484
2006-08-16,-0.8892
2006-08-17,0.0748
2006-08-18,0.8592
2006-08-21,-1.7778
2006-08-22,1.81
2006-08-23,-1.8519
2006-08-24,-0.6038
2006-08-25,-0.7593
2006-08-28,0.2678
2006-08-29,0.3434
2006-08-30,2.6426
2006-08-31,0.1499
2006-09-01,1.1972
2006-09-05,1.3309
2006-09-06,-2.4444
2006-09-07,-1.3089
2006-09-08,2.3872999999999998
2006-09-11,-2.7016999999999998
2006-09-12,2.3583
2006-09-13,1.2635
2006-09-14,-1.8349
2006-09-15,1.6075
2006-09-18,1.1038000000000001
2006-09-19,-0.8006
2006-09-20,0.9538
2006-09-21,0.3997
2006-09-22,0.3981
2006-09-25,0.7931
2006-09-26,1.4664
2006-09-27,-0.0705
2006-09-28,0.4586
2006-09-29,-0.5969
2006-10-02,-1.1657
2006-10-03,1.8942
2006-10-04,1.6484999999999999
2006-10-05,0.5176
2006-10-06,-0.5493
2006-10-09,0.7249
2006-10-10,0.2056
2006-10-11,0.9576
2006-10-12,1.355
2006-10-13,-0.0668
2006-10-16,1.5718999999999999
2006-10-17,-0.3622
2006-10-18,1.0245
2006-10-19,0.8832
2006-10-20,-0.9403
2006-10-23,-0.3928
2006-10-24,-0.8544
2006-10-25,0.464
2006-10-26,0.066
2006-10-27,-1.4506999999999999
2006-10-30,2.0408
2006-10-31,1.4754
2006-11-01,-1.9386
2006-11-02,0.4942
2006-11-03,0.1967
2006-11-06,3.6976
2006-11-07,1.7356
2006-11-08,0.6514
2006-11-09,-0.9861
2006-11-10,1.1827
2006-11-13,1.4765
2006-11-14,2.3644
2006-11-15,0.9772
2006-11-16,-2.4633
2006-11-17,-1.6837
2006-11-20,-0.1529
2006-11-21,-0.4594
2006-11-22,0.0
2006-11-24,0.4923
2006-11-27,-1.1023
2006-11-28,1.8266
2006-11-29,0.3497
2006-11-30,1.2232
2006-12-01,-0.8761
2006-12-04,3.0174
2006-12-05,-0.1479
2006-12-06,-0.563
2006-12-07,0.4172
2006-12-08,1.6914
2006-12-11,-0.9338
2006-12-12,-1.5316999999999998
2006-12-13,0.688
2006-12-14,1.1289
2006-12-15,-1.4395
2006-12-18,-3.8449999999999998
2006-12-19,-3.7818
2006-12-20,-2.7706
2006-12-21,2.4188
2006-12-22,-0.9059
2006-12-26,1.5018
2006-12-27,0.6755
2006-12-28,0.4792
2006-12-29,0.3498
2007-01-03,-1.616
2007-01-04,-1.0628
2007-01-05,-0.651
2007-01-08,0.5898
2007-01-09,0.6515
2007-01-10,-1.2945
2007-01-11,0.1639
2007-01-12,1.4729999999999999
2007-01-16,1.0968
2007-01-17,2.5526
2007-01-18,-1.7424
2007-01-19,-1.0766
2007-01-22,-1.8885999999999998
2007-01-23,1.7945
2007-01-24,2.1474
2007-01-25,-3.3888
2007-01-26,0.8444
2007-01-29,-1.6103
2007-01-30,0.2619
2007-01-31,1.3059
2007-02-01,0.6768
2007-02-02,0.1601
2007-02-05,0.2237
2007-02-06,1.0842
2007-02-07,0.7886
2007-02-08,-0.2191
2007-02-09,0.0314
2007-02-12,0.4077
2007-02-13,3.4666
2007-02-14,3.0788
2007-02-15,-0.5857
2007-02-16,0.9426
2007-02-20,0.6711
2007-02-21,0.2609
2007-02-22,-0.1156
2007-02-23,0.1447
2007-02-26,-0.0578
2007-02-27,-2.8051
2007-02-28,-1.8624
2007-03-01,-0.153
2007-03-02,-2.7284
2007-03-05,-0.3782
2007-03-06,0.6327
2007-03-07,-0.5973
2007-03-08,2.0873
2007-03-09,3.8104
2007-03-12,-0.2089
2007-03-13,-4.1866
2007-03-14,0.9988
2007-03-15,1.9778
2007-03-16,-2.0303
2007-03-19,1.8868
2007-03-20,1.0322
2007-03-21,1.8029
2007-03-22,-0.7674
2007-03-23,1.7847
2007-03-26,-0.3214
2007-03-27,-1.4658
2007-03-28,-0.6546
2007-03-29,-0.4492
2007-03-30,0.4813
2007-04-02,-0.2395
2007-04-03,1.8007
2007-04-04,-1.592
2007-04-05,0.4194
2007-04-09,-0.9547
2007-04-10,0.0602
2007-04-11,-1.4449
2007-04-12,-0.5192
2007-04-13,-0.7369
2007-04-16,1.7321
2007-04-17,-2.3411
2007-04-18,-0.4981
2007-04-19,-0.438
2007-04-20,1.3514
2007-04-23,2.6977
2007-04-24,4.7101
2007-04-25,1.0669
2007-04-26,0.2853
2007-04-27,-0.3129
2007-04-30,-1.9977
2007-05-01,-2.1549
2007-05-02,0.0893
2007-05-03,-0.446
2007-05-04,0.687
2007-05-07,1.6612
2007-05-08,0.817
2007-05-09,1.1867
2007-05-10,-0.1716
2007-05-11,0.5158
2007-05-14,0.4846
2007-05-15,1.0496
2007-05-16,0.6738
2007-05-17,-1.0039
2007-05-18,-0.2817
2007-05-21,2.5141
2007-05-22,-2.2871
2007-05-23,-1.4382
2007-05-24,-2.6323
2007-05-25,0.9991
2007-05-29,2.0076
2007-05-30,-1.255
2007-05-31,-0.4373
2007-06-01,0.9956
2007-06-04,0.4059
2007-06-05,-1.2995
2007-06-06,-0.4681
2007-06-07,-1.6461000000000001
2007-06-08,1.1357
2007-06-11,-1.0343
2007-06-12,-0.9256
2007-06-13,2.17
2007-06-14,-0.885
2007-06-15,2.5
2007-06-18,1.9744000000000002
2007-06-19,0.1708
2007-06-20,-0.8528
2007-06-21,-0.6307
2007-06-22,-1.1829
2007-06-25,-0.6131
2007-06-26,-0.4407
2007-06-27,0.8852
2007-06-28,1.7257
2007-06-29,-0.345
2007-07-02,1.8176999999999999
2007-07-03,0.0
2007-07-05,0.3684
2007-07-06,0.3388
2007-07-09,1.3787
2007-07-10,-1.0547
2007-07-11,1.5708
2007-07-12,0.8285
2007-07-13,0.3287
2007-07-16,-3.6855
2007-07-17,0.8787
2007-07-18,-0.2529
2007-07-19,0.8451
2007-07-20,-2.2904999999999998
2007-07-23,-0.7433
2007-07-24,-4.5219000000000005
2007-07-25,2.6546
2007-07-26,-2.968
2007-07-27,-2.9981999999999998
2007-07-30,0.9991
2007-07-31,1.5147
2007-08-01,1.3094000000000001
2007-08-02,-0.7514
2007-08-03,-5.5421
2007-08-06,3.7512
2007-08-07,-0.0927
2007-08-08,8.3514
2007-08-09,-5.1385
2007-08-10,-1.7153
2007-08-13,2.8169
2007-08-14,-0.4467
2007-08-15,-2.3332
2007-08-16,-0.7963
2007-08-17,2.192
2007-08-20,1.3897
2007-08-21,0.0894
2007-08-22,2.5901
2007-08-23,-2.6988
2007-08-24,1.6105
2007-08-27,-3.5221999999999998
2007-08-28,-1.5819999999999999
2007-08-29,5.7805
2007-08-30,-0.826
2007-08-31,1.3385
2007-09-04,-1.2915
2007-09-05,-0.565
2007-09-06,-0.3888
2007-09-07,-1.2609
2007-09-10,0.9121
2007-09-11,1.4462
2007-09-12,-1.0989
2007-09-13,2.4625
2007-09-14,1.4361
2007-09-17,-2.4559
2007-09-18,0.9479
2007-09-19,0.7336
2007-09-20,-1.573
2007-09-21,0.3255
2007-09-24,0.2065
2007-09-25,0.8831
2007-09-26,0.2334
2007-09-27,0.6405
2007-09-28,-1.5331000000000001
2007-10-01,3.6428000000000003
2007-10-02,0.085
2007-10-03,1.8975
2007-10-04,1.751
2007-10-05,0.9287
2007-10-08,-1.3532
2007-10-09,0.8779
2007-10-10,1.4142000000000001
2007-10-11,-1.2068
2007-10-12,-0.2986
2007-10-15,0.7079
2007-10-16,-1.3247
2007-10-17,0.5479
2007-10-18,-0.0817
2007-10-19,-2.2362
2007-10-22,1.3668
2007-10-23,0.1651
2007-10-24,0.3846
2007-10-25,-0.0274
2007-10-26,2.6554
2007-10-29,0.6667
2007-10-30,-4.8477
2007-10-31,2.7561
2007-11-01,-2.2758
2007-11-02,-0.0277
2007-11-05,-0.4437
2007-11-06,2.5627
2007-11-07,-3.5578
2007-11-08,2.3092
2007-11-09,-0.0826
2007-11-12,-0.8264
2007-11-13,2.7778
2007-11-14,-0.6486
2007-11-15,-1.605
2007-11-16,2.7371
2007-11-19,-4.2788
2007-11-20,-0.1968
2007-11-21,-0.5352
2007-11-23,0.0
2007-11-26,-2.7471
2007-11-27,1.8346
2007-11-28,6.4341
2007-11-29,-0.6233
2007-11-30,0.1364
2007-12-03,-0.1906
2007-12-04,-0.9004
2007-12-05,0.7434
2007-12-06,2.8970000000000002
2007-12-07,1.4077
2007-12-10,-0.0524
2007-12-11,-2.4633
2007-12-12,1.6389
2007-12-13,1.1895
2007-12-14,1.1233
2007-12-17,-3.255
2007-12-18,5.7677
2007-12-19,2.8781
2007-12-20,2.5031
2007-12-21,2.1068
2007-12-24,1.524
2007-12-26,-0.1155
2007-12-27,-4.3699
2007-12-28,0.0725
2007-12-31,-0.9423
2008-01-02,-1.3659
2008-01-03,-1.0633
2008-01-04,0.1
2008-01-07,-0.0499
2008-01-08,-1.7987
2008-01-09,2.1114
2008-01-10,1.9432
2008-01-11,1.0997
2008-01-14,3.4083
2008-01-15,-1.496
2008-01-16,-3.3697
2008-01-17,-3.4627
2008-01-18,-5.5965
2008-01-22,1.2665
2008-01-23,5.6413
2008-01-24,1.2343
2008-01-25,3.2843999999999998
2008-01-28,2.0477
2008-01-29,0.543
2008-01-30,-1.0801
2008-01-31,0.7358
2008-02-01,-0.8718
2008-02-04,0.618
2008-02-05,-5.5044
2008-02-06,1.5
2008-02-07,5.2709
2008-02-08,-0.1872
2008-02-11,7.8528
2008-02-12,11.4106
2008-02-13,4.2333
2008-02-14,1.647
2008-02-15,0.7549
2008-02-19,0.0731
2008-02-20,1.4243999999999999
2008-02-21,-1.5484
2008-02-22,1.8471
2008-02-25,6.1411
2008-02-26,-1.9794
2008-02-27,0.1812
2008-02-28,0.3985
2008-02-29,-1.7604
2008-03-03,3.7245
2008-03-04,-1.4566
2008-03-05,2.2344
2008-03-06,-0.0841
2008-03-07,-1.2115
2008-03-10,-6.1148
2008-03-11,8.2729
2008-03-12,-0.5027
2008-03-13,2.324
2008-03-14,-0.971
2008-03-17,-3.191
2008-03-18,4.721
2008-03-19,-3.3607
2008-03-20,-2.2053
2008-03-24,5.0304
2008-03-25,3.3691
2008-03-26,0.016
2008-03-27,-1.6294
2008-03-28,0.6008
2008-03-31,-4.7942
2008-04-01,5.4934
2008-04-02,0.0964
2008-04-03,2.842
2008-04-04,6.5418
2008-04-07,-1.2896
2008-04-08,1.8854
2008-04-09,-2.0108
2008-04-10,1.3978
2008-04-11,-1.0559
2008-04-14,3.0532
2008-04-15,-0.7623
2008-04-16,4.0725
2008-04-17,0.4456
2008-04-18,-0.5546
2008-04-21,6.0086
2008-04-22,-2.4855
2008-04-23,0.1349
2008-04-24,-7.7306
2008-04-25,5.6342
2008-04-28,-0.4836
2008-04-29,-8.0533
2008-04-30,-4.8626000000000005
2008-05-01,0.9524
2008-05-02,4.2767
2008-05-05,2.307
2008-05-06,-0.3685
2008-05-07,-0.7988
2008-05-08,0.2535
2008-05-09,-1.1007
2008-05-12,3.0531
2008-05-13,2.2329
2008-05-14,-0.5282
2008-05-15,1.4495
2008-05-16,-0.3112
2008-05-19,2.3556
2008-05-20,0.0416
