ticker,EMBI US Equity
2015-07-07,-10.3261
2015-07-08,-3.0303
2015-07-09,6.25
2015-07-10,-3.5294
2015-07-13,-2.439
2015-07-14,0.625
2015-07-15,-3.7267
2015-07-16,-16.129
2015-07-17,-15.3846
2015-07-20,-9.0909
2015-07-21,5.0
2015-07-22,0.0
2015-07-23,3.8095
2015-07-24,-7.3394
2015-07-27,-0.9901
2015-07-28,1.0
2015-07-29,-0.9901
2015-07-30,0.0
2015-07-31,10.0
2015-08-03,1.8182
2015-08-04,-3.5714
2015-08-05,3.7037
2015-08-06,4.4643
2015-08-07,0.0
2015-08-10,-9.4017
2015-08-11,5.6604
2015-08-12,6.25
2015-08-13,0.0
2015-08-14,-7.563
2015-08-17,3.6364
2015-08-18,-7.8947
2015-08-19,-2.8571
2015-08-20,24.5098
2015-08-21,6.2992
2015-08-24,-8.1481
2015-08-25,4.8387
2015-08-26,0.0
2015-08-27,5.3846
2015-08-28,-13.1387
2015-08-31,-20.2626
2015-09-01,15.9268
2015-09-02,-2.7273
2015-09-03,1.8692
2015-09-04,-1.8349
2015-09-08,-3.271
2015-09-09,1.4493
2015-09-10,-4.7619
2015-09-11,12.0
2015-09-14,0.0
2015-09-15,-6.25
2015-09-16,-5.7262
2015-09-17,-9.0794
2015-09-18,0.0
2015-09-21,-21.1111
2015-09-23,0.0
2015-09-24,-15.493
2015-09-25,16.6667
2015-09-28,-28.5714
2015-09-29,20.0
2015-09-30,-6.6667
2015-10-01,7.1429
2015-10-05,0.0
2015-10-06,16.6667
2015-10-07,0.0
2015-10-08,6.8571
2015-10-09,-0.1337
2015-10-12,-12.7175
2015-10-13,-5.694
2015-10-14,10.5916
2015-10-15,10.2941
2015-10-16,-8.0667
2015-10-19,8.7745
2015-10-20,0.0
2015-10-21,-20.0
2015-10-22,16.6667
2015-10-23,0.0
2015-10-26,5.7143
2015-10-27,4.7297
2015-10-28,-12.2581
2015-10-30,-5.8824
2015-11-02,0.0
2015-11-03,21.0938
2015-11-04,9.6774
2015-11-05,5.8824
2015-11-06,-13.3194
2015-11-09,0.0
2015-11-10,13.4434
2015-11-11,-9.6045
2015-11-12,14.3594
2015-11-13,-5.4516
2015-11-16,-5.7876
2015-11-17,0.6212
2015-11-18,-4.878
2015-11-19,0.016
2015-11-20,-0.016
2015-11-24,0.0
2015-11-25,2.5641
2015-11-27,-2.5
2015-11-30,0.0
2015-12-01,-3.8622
2015-12-02,-1.3169
2015-12-03,-9.4426
2015-12-04,10.4085
2015-12-07,-17.5536
2015-12-08,13.1148
2015-12-11,-4.3297
2015-12-14,-0.0189
2015-12-16,13.6364
2015-12-17,-9.3417
2015-12-18,2.9506
2015-12-21,-0.0179
2015-12-22,0.0
2015-12-23,-1.4199
2015-12-24,1.4585
2015-12-28,0.0
2015-12-29,-4.2857
2015-12-30,-17.7612
2015-12-31,27.0417
2016-01-04,-8.5714
2016-01-05,9.375
2016-01-06,0.0
2016-01-07,5.7232
2016-01-08,-5.3965
2016-01-11,-4.3028
2016-01-12,-2.9851
2016-01-13,-3.0962
2016-01-15,0.0198
2016-01-19,-4.7619
2016-01-20,-8.25
2016-01-21,-0.0908
2016-01-22,26.1591
2016-01-27,8.0886
2016-01-28,0.0
2016-01-29,-5.3333
2016-02-01,-14.7887
2016-02-05,20.9091
2016-02-08,-1.5721
2016-02-09,0.0
2016-02-10,7.5
2016-02-11,-12.1447
2016-02-12,12.9412
2016-02-17,-1.888
2016-02-18,-13.7359
2016-02-19,17.6923
2016-02-24,-14.902
2016-02-29,7.5269
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,-7.1429
2016-03-09,7.6923
2016-03-10,-2.8571
2016-03-11,0.0
2016-03-14,15.4412
2016-03-15,-8.2803
2016-03-16,-9.7049
2016-03-17,7.6716
2016-03-18,0.0
2016-03-22,-1.2857
2016-03-24,-0.1447
2016-03-28,0.0
2016-03-29,-4.3478
2016-03-30,1.5152
2016-03-31,2.9664
2016-04-01,-8.661
2016-04-04,6.3281
2016-04-05,-4.1791
2016-04-06,1.2461
2016-04-08,-1.1058
2016-04-11,4.2295
2016-04-12,-2.9851
2016-04-13,-6.1538
2016-04-14,-1.6393
2016-04-15,10.0
2016-04-18,-7.5568
2016-04-19,-3.2984999999999998
2016-04-20,-5.0847
2016-04-21,10.7143
2016-04-22,-0.0202
2016-04-25,-1.5931
2016-04-26,1.3115
2016-04-27,0.3236
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,-6.4516
2016-05-03,13.7931
2016-05-04,1.5152
2016-05-05,-0.2985
2016-05-06,-2.6946
2016-05-09,-5.3654
2016-05-10,10.3841
2016-05-12,-11.6348
2016-05-13,0.0
2016-05-16,6.9167
2016-05-18,4.4232
2016-05-19,-10.4311
2016-05-23,0.0
2016-05-24,-8.5312
2016-05-25,-7.9831
2016-05-26,-10.8911
2016-05-27,-2.25
2016-05-31,0.0284
2016-06-01,-1.1364
2016-06-02,1.1494
2016-06-03,-8.8636
2016-06-06,14.7132
2016-06-08,-11.9293
2016-06-09,0.216
2016-06-10,30.5419
2016-06-13,-5.6604
2016-06-14,-10.0
2016-06-15,22.2222
2016-06-16,-0.9091
2016-06-17,-2.7523
2016-06-20,1.8868
2016-06-21,-3.7037
2016-06-22,3.4615
2016-06-23,11.5242
2016-06-24,-0.8333
2016-06-27,-15.1261
2016-06-28,0.0
2016-06-29,-3.6634
2016-06-30,1.1305
2016-07-01,11.7886
2016-07-05,-9.0909
2016-07-06,-11.6875
2016-07-07,3.0432
2016-07-08,9.8901
2016-07-11,-5.4
2016-07-12,-0.6342
2016-07-13,16.9947
2016-07-14,-0.0114
2016-07-15,-5.4223
2016-07-18,-3.8462
2016-07-20,0.0
2016-07-21,4.0
2016-07-22,-15.0
2016-07-25,17.1097
2016-07-26,0.4588
2016-07-27,0.9375
2016-07-29,-14.0748
2016-08-01,14.7727
2016-08-02,-1.2799
2016-08-03,0.0
2016-08-04,-11.9374
2016-08-05,11.1111
2016-08-08,5.55
2016-08-09,-12.8375
2016-08-10,0.0
2016-08-12,13.0435
2016-08-15,-11.538499999999999
2016-08-17,23.913
2016-08-19,-15.7895
2016-08-22,10.5208
2016-08-23,0.0943
2016-08-24,0.0
2016-08-29,-9.6045
2016-08-31,16.6667
2016-09-02,0.0
2016-09-06,-14.2857
2016-09-07,16.6667
2016-09-09,0.0
2016-09-12,1.7856999999999998
2016-09-14,-8.7719
2016-09-15,5.7692
2016-09-16,1.8182
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,-11.7857
2016-09-22,1.2146
2016-09-23,6.0
2016-09-26,-1.8868
2016-09-27,-9.6154
2016-10-03,10.6383
2016-10-04,-11.538499999999999
2016-10-05,4.3478
2016-10-06,8.3333
2016-10-07,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-12,-0.024
2016-10-13,-1.8995
2016-10-14,0.0
2016-10-17,-7.8431
2016-10-18,-9.4282
2016-10-19,-2.2757
2016-10-20,37.0192
2016-10-21,19.2982
2016-10-24,44.2647
2016-10-25,41.6922
2016-10-26,-52.518
2016-10-27,-18.0303
2016-10-28,16.4279
2016-10-31,1.6075
2016-11-01,6.25
2016-11-02,-23.5294
2016-11-03,1.9231
2016-11-04,-3.7736
2016-11-07,3.9215999999999998
2016-11-08,3.7736
2016-11-09,-12.7273
2016-11-10,-6.6927
2016-11-11,-3.9911
2016-11-14,-2.3256
2016-11-15,19.0476
2016-11-16,17.0
2016-11-17,-4.2735
2016-11-18,-1.808
2016-11-21,0.0227
2016-11-22,-23.6364
2016-11-23,-2.3810000000000002
2016-11-25,2.439
2016-11-28,-4.7619
2016-11-29,12.5
2016-11-30,-10.0
2016-12-01,-4.9383
2016-12-02,11.6883
2016-12-05,-2.3256
2016-12-06,-7.1429
2016-12-07,2.5321
2016-12-08,0.0
2016-12-09,-4.9703
2016-12-12,9.2105
2016-12-13,8.4337
2016-12-14,0.0
2016-12-15,-11.0833
2016-12-16,7.4664
2016-12-19,-6.9767
2016-12-20,2.5
2016-12-21,-4.878
2016-12-22,5.1282
2016-12-23,-7.3171
2016-12-27,-3.6842
2016-12-28,1.0929
2016-12-29,-10.8446
2016-12-30,-8.4502
2017-01-03,15.894
2017-01-04,1.4285999999999999
2017-01-05,-7.0423
2017-01-06,6.9318
2017-01-09,4.2862
2017-01-10,-0.8152
2017-01-11,23.2877
2017-01-12,-11.1111
2017-01-13,7.5
2017-01-17,-9.3023
2017-01-18,2.5641
2017-01-19,-12.3438
2017-01-20,14.082
2017-01-23,-2.5
2017-01-24,0.0
2017-01-25,-2.5641
2017-01-26,-7.8947
2017-01-27,-6.8036
2017-01-30,-7.3194
2017-01-31,13.4588
2017-02-01,3.7354000000000003
2017-02-02,17.7587
2017-02-03,0.2387
2017-02-06,8.3333
2017-02-07,1.0989
2017-02-08,-10.8696
2017-02-09,-8.5366
2017-02-10,6.6667
2017-02-13,2.0
2017-02-14,-2.0374
2017-02-15,-2.4238
2017-02-16,0.0
2017-02-17,-2.6923
2017-02-21,18.5771
2017-02-22,-5.5556
2017-02-23,-4.4706
2017-02-24,0.9852
2017-02-27,-4.878
2017-02-28,-3.8782
2017-03-01,-6.102
2017-03-02,-3.4091
2017-03-03,-2.9412000000000003
2017-03-06,0.0
2017-03-07,-6.0606
2017-03-08,3.2258
2017-03-09,-7.9297
2017-03-10,-1.5697999999999999
2017-03-13,-1.7241
2017-03-14,-1.7544
2017-03-15,0.0
2017-03-16,3.5714
2017-03-17,-2.4138
2017-03-20,16.6078
2017-03-21,-2.7652
2017-03-22,-7.1289
2017-03-23,-4.3624
2017-03-24,5.2632
2017-03-27,-5.3333
2017-03-28,-11.9718
2017-03-29,8.0
2017-03-30,11.1111
2017-03-31,3.2917
2017-04-03,-9.641
2017-04-04,-2.567
2017-04-05,-1.0309
2017-04-06,14.7685
2017-04-07,-3.1868
2017-04-10,5.0
2017-04-11,-6.3492
2017-04-12,-1.7372999999999998
2017-04-13,0.0431
2017-04-17,6.8966
2017-04-18,-3.2258
2017-04-19,-5.0
2017-04-20,-1.7544
2017-04-21,-5.3571
2017-04-24,8.467
2017-04-25,-6.5884
2017-04-26,-3.9106
2017-04-27,-1.5988
2017-04-28,2.3634
2017-05-01,4.9062
2017-05-02,-6.0981
2017-05-03,1.5625
2017-05-04,30.3365
2017-05-05,-5.5699
2017-05-08,-0.9961
2017-05-09,4.0047
2017-05-10,4.7041
2017-05-11,-7.2464
2017-05-12,8.5547
2017-05-15,-2.1231
2017-05-16,-5.8824
2017-05-17,0.0
2017-05-18,1.25
2017-05-19,-3.3951000000000002
2017-05-22,-4.1534
2017-05-23,-2.9792
2017-05-24,3.0705999999999998
2017-05-25,-2.6667
2017-05-26,9.589
2017-05-30,-3.125
2017-05-31,-3.2258
2017-06-01,0.0
2017-06-02,-3.3333
2017-06-05,0.0
2017-06-06,3.4483
2017-06-07,-8.3333
2017-06-08,1.8182
2017-06-09,0.3571
2017-06-12,0.3559
2017-06-13,3.0855
2017-06-14,-2.4771
2017-06-15,1.2346
2017-06-16,-2.439
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,10.7143
2017-06-26,2.5806
2017-06-27,-11.4151
2017-06-28,-0.6035
2017-06-29,1.8035999999999999
2017-06-30,8.7529
2017-07-03,-0.6452
2017-07-05,3.5714
2017-07-06,-12.2257
2017-07-07,3.5714
2017-07-10,0.1724
2017-07-11,-3.7866
2017-07-12,-3.542
2017-07-13,5.2559000000000005
2017-07-14,-4.8525
2017-07-17,1.8519
2017-07-18,0.5095
2017-07-19,-2.3158
2017-07-20,0.0
2017-07-21,-0.9259
2017-07-24,0.9346
2017-07-25,3.7037
2017-07-26,-6.9643
2017-07-27,2.6871
2017-07-28,-2.8037
2017-07-31,-1.9231
2017-08-01,2.7451
2017-08-02,-2.6718
2017-08-03,-0.3922
2017-08-04,8.2677
2017-08-07,0.0
2017-08-08,-4.7273
2017-08-09,4.9618
2017-08-10,-5.4545
2017-08-11,3.8462
2017-08-14,-1.8519
2017-08-15,-4.1887
2017-08-16,-0.3545
2017-08-17,0.7905
2017-08-18,0.9804
2017-08-21,0.5825
2017-08-22,-1.9304999999999999
2017-08-23,-0.3937
2017-08-24,-1.1858
2017-08-25,0.0
2017-08-28,3.96
2017-08-29,-7.2336
2017-08-30,7.0095
2017-08-31,-1.1628
2017-09-01,5.098
2017-09-05,-10.4104
2017-09-06,2.0408
2017-09-07,6.0816
2017-09-08,-0.2693
2017-09-11,-5.6713000000000005
2017-09-12,2.2086
2017-09-13,-0.2001
2017-09-14,0.2406
2017-09-15,-2.4
2017-09-18,-1.6393
2017-09-19,8.0417
2017-09-20,0.27
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,-6.5769
2017-09-26,-0.3705
2017-09-27,-2.0661
2017-09-28,1.308
2017-09-29,7.6843
2017-10-02,6.3624
2017-10-03,3.5636
2017-10-04,-1.7205
2017-10-05,-1.7506
2017-10-06,0.9091
2017-10-09,-9.9279
2017-10-10,-2.7805999999999997
2017-10-11,-0.823
2017-10-12,3.7344
2017-10-13,-32.0
2017-10-16,0.0
2017-10-17,-0.5882
2017-10-18,11.213
2017-10-19,-4.2298
2017-10-20,-3.0556
2017-10-23,3.1519
2017-10-24,0.0
2017-10-25,-14.5556
2017-10-26,-4.4538
2017-10-27,-1.327
2017-10-30,3.4483
2017-10-31,-6.6667
2017-11-01,6.0
2017-11-02,-2.2911
2017-11-03,-4.5172
2017-11-06,-6.1033
2017-11-07,0.0
2017-11-08,7.6923
2017-11-09,-3.1429
2017-11-10,-2.9499
2017-11-13,6.307
2017-11-14,-7.0407
2017-11-15,3.8062
2017-11-16,-3.7037
2017-11-17,7.6923
2017-11-20,-3.5
2017-11-21,-0.074
2017-11-22,1.8519
2017-11-24,-1.8182
2017-11-27,-3.7037
2017-11-28,-7.6923
2017-11-29,0.0
2017-11-30,1.0417
2017-12-01,9.2784
2017-12-04,-1.8868
2017-12-05,-3.8462
2017-12-06,4.0
2017-12-07,4.5385
2017-12-08,0.8094
2017-12-11,-5.1095
2017-12-12,7.6923
2017-12-13,3.5714
2017-12-14,-3.4483
2017-12-15,2.1429
2017-12-18,1.3986
2017-12-19,3.4483
2017-12-20,3.3333
2017-12-21,-9.6774
2017-12-22,0.0
2017-12-26,-3.5714
2017-12-27,7.2593
2017-12-28,2.2099
2017-12-29,2.7027
2018-01-02,21.7105
2018-01-03,8.1081
2018-01-04,-25.0
2018-01-05,20.0
2018-01-08,19.4444
2018-01-09,0.0
2018-01-10,-2.3256
2018-01-11,-0.2381
2018-01-12,-2.148
2018-01-16,-7.3171
2018-01-17,1.5789
2018-01-18,-1.4249
2018-01-19,51.3798
2018-01-22,38.8889
2018-01-23,4.75
2018-01-24,-17.6611
2018-01-25,-1.4493
2018-01-26,8.8235
2018-01-29,-5.4054
2018-01-30,-8.857099999999999
2018-01-31,-5.9561
2018-02-01,-5.0
2018-02-02,-10.5614
2018-02-05,-1.9223
2018-02-06,22.0
2018-02-07,-1.6393
2018-02-08,0.0
2018-02-09,11.6667
2018-02-12,16.4179
2018-02-13,-10.2564
2018-02-14,-8.5714
2018-02-15,0.0
2018-02-16,-7.0313
2018-02-20,0.8403
2018-02-21,3.3
2018-02-22,-9.6483
2018-02-23,-3.5714
2018-02-26,-7.4074
2018-02-27,-0.04
2018-02-28,-3.9616
2018-03-01,0.0
2018-03-02,-4.1667
2018-03-05,8.6957
2018-03-06,11.2
2018-03-07,-15.467600000000001
2018-03-08,6.4254999999999995
2018-03-09,-4.0384
2018-03-12,-2.0417
2018-03-13,-2.1693
2018-03-14,8.913
2018-03-15,-0.1996
2018-03-16,-3.2
2018-03-19,-4.9587
2018-03-20,21.7391
2018-03-21,-5.3929
2018-03-22,-9.3243
2018-03-23,4.0799
2018-03-26,-6.6
2018-03-27,5.6531
2018-03-28,-4.7426
2018-03-29,1.0851
2018-04-02,5.241
2018-04-03,-2.04
2018-04-04,2.0825
2018-04-05,-2.0
2018-04-06,0.0
2018-04-09,4.0816
2018-04-10,-5.8824
2018-04-11,-5.875
2018-04-12,-0.8411
2018-04-13,2.7679
2018-04-16,15.1173
2018-04-17,0.717
2018-04-18,-1.0416
2018-04-19,-3.453
2018-04-20,-0.7843
2018-04-23,-3.2016
2018-04-24,2.0416
2018-04-25,-3.9616
2018-04-26,4.125
2018-04-27,-3.9616
2018-04-30,4.125
2018-05-01,4.0416
2018-05-02,-1.9231
2018-05-03,-7.8431
2018-05-04,2.1277
2018-05-07,0.0
2018-05-08,4.125
2018-05-09,0.04
2018-05-10,0.0
2018-05-11,-5.24
2018-05-14,6.5851
2018-05-15,-0.9901
2018-05-16,0.0
2018-05-17,-4.0
2018-05-18,0.0417
2018-05-21,7.8342
2018-05-22,0.8768
2018-05-23,-4.2423
2018-05-24,5.1579
2018-05-25,0.3802
2018-05-29,-0.7576
2018-05-30,6.8702
2018-05-31,1.7856999999999998
2018-06-01,-1.7544
2018-06-04,1.7856999999999998
2018-06-05,-1.7544
2018-06-06,10.7143
2018-06-07,6.4516
2018-06-08,-6.0
2018-06-11,-16.0864
2018-06-12,11.4099
2018-06-13,-6.8621
2018-06-14,7.3676
2018-06-15,-6.8966
2018-06-18,14.8148
2018-06-19,-7.4355
2018-06-20,2.8054
2018-06-21,-11.8644
2018-06-22,11.538499999999999
2018-06-25,-2.931
2018-06-26,-4.0853
2018-06-27,3.7037
2018-06-28,-6.4286
2018-06-29,5.4103
2018-07-02,-5.8568
2018-07-03,0.0
2018-07-05,7.0385
2018-07-06,2.4074999999999998
2018-07-09,-2.1053
2018-07-10,-2.8674
2018-07-11,-0.9041
2018-07-12,-0.9495
2018-07-13,3.3835
2018-07-16,-2.7273
2018-07-17,-1.7944
2018-07-18,-2.9311
2018-07-19,0.0
2018-07-20,5.8824
2018-07-23,-5.5556
2018-07-24,1.9607999999999999
2018-07-25,1.9231
2018-07-26,-5.283
2018-07-27,5.5777
2018-07-30,-1.8868
2018-07-31,-1.5385
2018-08-01,-2.3438
2018-08-02,-18.6
2018-08-03,0.7371
2018-08-06,-4.1463
2018-08-07,-3.3079
2018-08-08,-2.1053
2018-08-09,2.1505
2018-08-10,0.0
2018-08-13,5.2632
2018-08-14,-5.0
2018-08-15,0.0
2018-08-16,-1.3158
2018-08-17,6.6667
2018-08-20,0.0
2018-08-21,-5.4
2018-08-22,17.3362
2018-08-23,-5.4054
2018-08-24,19.0476
2018-08-27,-8.4
2018-08-28,12.2271
2018-08-29,1.1673
2018-08-30,-4.8077
2018-08-31,-1.0101
2018-09-04,2.0408
2018-09-05,3.6
2018-09-06,0.3861
2018-09-07,4.0385
2018-09-10,0.1848
2018-09-11,4.428
2018-09-12,2.4735
2018-09-13,3.7931
2018-09-14,6.3123000000000005
2018-09-17,3.125
2018-09-18,-6.2121
2018-09-19,-6.2036
2018-09-20,3.7203
2018-09-21,-2.0259
2018-09-24,1.6949
2018-09-25,-3.5333
2018-09-26,1.0712
2018-09-27,-0.2393
2018-09-28,2.8101000000000003
2018-10-01,-3.3333
2018-10-02,-5.1724
2018-10-03,-1.8182
2018-10-04,-5.1852
2018-10-05,1.5625
2018-10-08,13.461500000000001
2018-10-09,-5.0847
2018-10-10,8.9286
2018-10-11,11.8295
2018-10-12,2.6151999999999997
2018-10-15,54.2857
2018-10-16,-22.2222
2018-10-17,2.3810000000000002
2018-10-18,10.4651
2018-10-19,11.5789
2018-10-22,-19.8113
2018-10-23,-8.0
2018-10-24,-7.9284
2018-10-25,-13.8889
2018-10-26,16.129
2018-10-29,16.6667
2018-10-30,1.1905000000000001
2018-10-31,-8.2353
2018-11-01,-8.9359
2018-11-02,-4.2658
2018-11-05,6.3529
2018-11-06,5.885
2018-11-07,-0.7522
2018-11-08,43.4211
2018-11-09,-6.422
2018-11-12,-10.7843
2018-11-13,7.3626
2018-11-14,-16.0696
2018-11-15,7.3171
2018-11-16,-9.0909
2018-11-19,-5.0
2018-11-20,18.4211
2018-11-21,6.8889
2018-11-23,-4.5738
2018-11-26,2.3965
2018-11-27,-4.0426
2018-11-28,-0.2217
2018-11-29,-2.2667
2018-11-30,-4.502
2018-12-03,-3.5714
2018-12-04,-10.6173
2018-12-06,-5.3867
2018-12-07,6.873
2018-12-10,-7.2233
2018-12-11,-5.3651
2018-12-12,5.5604
2018-12-13,-1.6654
2018-12-14,0.06
2018-12-17,7.5045
2018-12-18,-5.3365
2018-12-19,3.0321
2018-12-20,10.0
2018-12-21,3.8701
2018-12-24,-11.2278
2018-12-26,1.4085
2018-12-27,2.7778
2018-12-28,5.0811
2018-12-31,2.8807
2019-01-02,-5.0
2019-01-03,-3.5329
2019-01-04,5.0263
2019-01-07,3.8961
2019-01-08,2.5
2019-01-09,-1.2195
2019-01-10,-4.9383
2019-01-11,-5.8442
2019-01-14,-0.6897
2019-01-15,-2.7778
2019-01-16,-1.1429
2019-01-17,-0.2023
2019-01-18,-0.0869
2019-01-22,-7.2464
2019-01-23,-1.5625
2019-01-24,7.9365
2019-01-25,-4.4118
2019-01-28,1.5385
2019-01-29,-0.0303
2019-01-30,-8.1237
2019-01-31,4.5694
2019-02-01,2.2243
2019-02-04,26.5432
2019-02-05,12.1951
2019-02-06,-2.1739
2019-02-07,-0.3333
2019-02-08,2.5641
2019-02-11,14.962
2019-02-12,4.7606
2019-02-13,-16.9495
2019-02-14,5.4119
2019-02-15,7.2165
2019-02-19,1.9231
2019-02-20,-7.5472
2019-02-21,0.0
2019-02-22,1.0204
2019-02-25,8.0808
2019-02-26,-1.4897
2019-02-27,-7.9749
2019-02-28,0.8247
2019-03-01,-0.7157
2019-03-04,-6.9001
2019-03-05,-0.4646
2019-03-06,-5.4234
2019-03-07,-1.2926
2019-03-08,-0.5952
2019-03-11,-3.3891999999999998
2019-03-12,0.6818
2019-03-13,4.7771
2019-03-14,7.5206
2019-03-15,1.0929
2019-03-18,11.1351
2019-03-19,35.5486
2019-03-20,-3.5481
2019-03-21,6.9048
2019-03-22,-9.5212
2019-03-25,-3.0769
2019-03-26,29.365099999999998
2019-03-27,-14.2945
2019-03-28,-2.6485
2019-03-29,1.4706000000000001
2019-04-01,14.5652
2019-04-02,1.1891
2019-04-03,0.0188
2019-04-04,15.6178
2019-04-05,8.1081
2019-04-08,9.0
2019-04-09,-0.9174
2019-04-10,-7.4074
2019-04-11,-17.0
2019-04-12,1.2048
2019-04-15,-13.0952
2019-04-16,-21.2329
2019-04-17,21.8783
2019-04-18,-4.395
2019-04-22,-11.9403
2019-04-23,11.8475
2019-04-24,12.1382
2019-04-25,0.1746
2019-04-26,-2.8723
2019-04-29,-11.25
2019-04-30,4.8513
2019-05-01,0.0
2019-05-02,-1.4925
2019-05-03,-4.5455
2019-05-06,-0.7937
2019-05-07,-4.0
2019-05-08,3.3333
2019-05-09,-1.6129
2019-05-10,-8.1967
2019-05-13,7.125
2019-05-14,-8.8181
2019-05-15,-1.0969
2019-05-16,1.9593
2019-05-17,-1.1784
2019-05-20,-0.954
2019-05-21,-0.9076
2019-05-22,6.8785
2019-05-23,-9.0591
2019-05-24,1.9231
2019-05-28,-5.6981
2019-05-29,-10.9644
2019-05-30,14.6067
2019-05-31,-1.9607999999999999
2019-06-03,-6.1
2019-06-04,-1.8104
2019-06-05,6.2907
2019-06-06,-6.1224
2019-06-07,2.1739
2019-06-10,-4.2553
2019-06-11,-4.4444
2019-06-12,-4.3953
2019-06-13,-9.9976
2019-06-14,18.9189
2019-06-17,-11.3864
2019-06-18,-12.8238
2019-06-19,-6.5902
2019-06-20,0.7559
2019-06-21,-6.1894
2019-06-24,-0.0333
2019-06-25,-3.3333
2019-06-26,3.4483
2019-06-27,-2.0
2019-06-28,-1.3605
2019-07-01,-1.7241
2019-07-02,-1.7544
2019-07-03,-1.7856999999999998
2019-07-05,-5.4545
2019-07-08,3.8462
2019-07-09,11.1111
2019-07-10,-3.3
2019-07-11,3.4126
2019-07-12,30.0
2019-07-15,4.7436
2019-07-16,-18.4823
2019-07-17,0.0
2019-07-18,-3.9039
2019-07-19,-4.3438
2019-07-22,-0.196
2019-07-23,1.4729999999999999
2019-07-24,9.6774
2019-07-25,-5.8529
2019-07-26,0.3411
2019-07-29,-6.5979
2019-07-30,4.8
2019-07-31,-9.1921
2019-08-01,-1.6112
2019-08-02,3.56
2019-08-05,-3.747
2019-08-06,-5.3571
2019-08-07,9.3962
2019-08-08,-1.0348
2019-08-09,-5.8906
2019-08-12,-0.9259
2019-08-13,4.6729
2019-08-14,0.7143
2019-08-15,9.9291
2019-08-16,3.4839
2019-08-19,-1.2469000000000001
2019-08-20,-5.303
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,-1.4
2019-08-26,-3.6511
2019-08-27,2.4561
2019-08-28,-0.6849
2019-08-29,2.069
2019-08-30,7.0946
2019-09-03,-5.3312
2019-09-04,-0.0333
2019-09-05,-2.7800000000000002
2019-09-06,2.7909
2019-09-09,-6.6378
2019-09-10,2.1793
2019-09-11,4.8951
2019-09-12,0.0
2019-09-13,2.3333
2019-09-16,5.5375
2019-09-17,-7.4074
2019-09-18,0.0
2019-09-19,1.6667
2019-09-20,-4.5245999999999995
2019-09-23,27.0604
