ticker,FCRD US Equity
2010-09-13,4.475
2010-09-14,0.2471
2010-09-15,-2.7938
2010-09-16,0.1691
2010-09-17,0.0844
2010-09-20,1.1804000000000001
2010-09-21,-1.5
2010-09-22,-0.846
2010-09-23,-0.7679
2010-09-24,-0.3439
2010-09-27,-0.4314
2010-09-28,-0.1733
2010-09-29,2.8646000000000003
2010-09-30,-0.5907
2010-10-01,1.3582
2010-10-04,-0.4188
2010-10-05,2.8343
2010-10-06,-1.4476
2010-10-07,1.1618
2010-10-08,0.9024
2010-10-11,-1.3008
2010-10-12,0.2471
2010-10-13,1.1504
2010-10-14,0.3249
2010-10-15,1.3765
2010-10-18,1.7572
2010-10-19,-1.0989
2010-10-20,1.2698
2010-10-21,-1.6458
2010-10-22,1.1155
2010-10-25,-1.1032
2010-10-26,1.0359
2010-10-27,-1.0252
2010-10-28,-0.1594
2010-10-29,0.5587
2010-11-01,0.0794
2010-11-02,1.5859999999999999
2010-11-03,0.4684
2010-11-04,-0.1554
2010-11-05,-0.4669
2010-11-08,0.4691
2010-11-09,-0.7004
2010-11-10,-1.0972
2010-11-11,1.4263
2010-11-12,-0.4688
2010-11-15,1.2559
2010-11-16,-0.155
2010-11-17,0.5435
2010-11-18,-0.9266
2010-11-19,1.0133
2010-11-22,0.3086
2010-11-23,-0.2308
2010-11-24,-0.1542
2010-11-26,1.0039
2010-11-29,0.9245
2010-11-30,0.0
2010-12-01,-0.3817
2010-12-02,-0.3831
2010-12-03,-0.0769
2010-12-06,0.077
2010-12-07,2.0769
2010-12-08,-0.1507
2010-12-09,-0.0755
2010-12-10,1.3595
2010-12-13,-0.5961
2010-12-14,-0.7496
2010-12-15,-0.5287
2010-12-16,0.4556
2010-12-17,0.5291
2010-12-20,-0.7519
2010-12-21,0.0
2010-12-22,0.1515
2010-12-23,0.0
2010-12-27,0.9834
2010-12-28,-0.3745
2010-12-29,0.9774
2010-12-30,-1.2048
2010-12-31,-0.8384
2011-01-03,2.9208
2011-01-04,-0.9709
2011-01-05,0.0754
2011-01-06,-2.11
2011-01-07,1.6166
2011-01-10,0.6061
2011-01-11,0.2259
2011-01-12,-0.3757
2011-01-13,-0.1508
2011-01-14,0.8308
2011-01-18,-1.3483
2011-01-19,-2.7335000000000003
2011-01-20,0.3123
2011-01-21,-0.3891
2011-01-24,0.3125
2011-01-25,0.4673
2011-01-26,2.4031000000000002
2011-01-27,0.2271
2011-01-28,-3.2477
2011-01-31,-0.2342
2011-02-01,1.7997
2011-02-02,-0.3843
2011-02-03,-0.3858
2011-02-04,0.2324
2011-02-07,1.932
2011-02-08,0.0758
2011-02-09,0.5303
2011-02-10,0.2261
2011-02-11,-2.7068
2011-02-14,-1.0046
2011-02-15,0.0781
2011-02-16,1.6381000000000001
2011-02-17,0.8442
2011-02-18,0.2283
2011-02-22,0.6074
2011-02-23,1.2075
2011-02-24,-0.6711
2011-02-25,1.3514
2011-02-28,-0.3704
2011-03-01,-1.0409
2011-03-02,1.0518
2011-03-03,3.1227
2011-03-04,-0.8652
2011-03-07,-2.4727
2011-03-08,1.7896999999999998
2011-03-09,-2.5641
2011-03-10,-0.7519
2011-03-11,-0.7576
2011-03-14,-0.7634
2011-03-15,7.3846
2011-03-16,-4.7278
2011-03-17,-0.3759
2011-03-18,1.283
2011-03-21,0.8197
2011-03-22,0.0
2011-03-23,0.6652
2011-03-24,0.4481
2011-03-25,2.6022
2011-03-28,-1.8115999999999999
2011-03-29,1.476
2011-03-30,-0.5818
2011-03-31,-0.0732
2011-04-01,0.1464
2011-04-04,1.3889
2011-04-05,-0.0721
2011-04-06,-1.5152
2011-04-07,0.9524
2011-04-08,-1.8868
2011-04-11,0.6657
2011-04-12,0.5143
2011-04-13,-1.9005999999999998
2011-04-14,1.1923
2011-04-15,1.5464
2011-04-18,-0.9427
2011-04-19,0.9517
2011-04-20,0.0
2011-04-21,0.0725
2011-04-25,0.7246
2011-04-26,0.5755
2011-04-27,0.6438
2011-04-28,1.919
2011-04-29,-0.1395
2011-05-02,-2.2346
2011-05-03,-0.9286
2011-05-04,-0.2163
2011-05-05,-4.0462
2011-05-06,2.1084
2011-05-09,2.8761
2011-05-10,1.0036
2011-05-11,-4.1164
2011-05-12,2.9608
2011-05-13,-4.0259
2011-05-16,-2.8464
2011-05-17,0.8481
2011-05-18,1.4526
2011-05-19,-0.2261
2011-05-20,-0.4532
2011-05-23,0.0
2011-05-24,-0.7587
2011-05-25,1.7584
2011-05-26,-0.9767
2011-05-27,0.8346
2011-05-31,1.3544
2011-06-01,-1.2621
2011-06-02,-1.203
2011-06-03,-0.6088
2011-06-06,0.6126
2011-06-07,0.3805
2011-06-08,-0.3791
2011-06-09,-0.0761
2011-06-10,-1.3709
2011-06-13,1.6216
2011-06-14,0.4648
2011-06-15,-0.4626
2011-06-16,0.1549
2011-06-17,-0.1547
2011-06-20,0.2324
2011-06-21,-0.2318
2011-06-22,-0.6971
2011-06-23,-0.468
2011-06-24,0.7053
2011-06-27,0.3891
2011-06-28,0.7752
2011-06-29,-0.5385
2011-06-30,0.5414
2011-07-01,-0.2308
2011-07-05,-0.0771
2011-07-06,0.9259
2011-07-07,0.9939
2011-07-08,-0.3785
2011-07-11,0.3799
2011-07-12,-0.9841
2011-07-13,-0.3058
2011-07-14,-1.6871
2011-07-15,-0.39
2011-07-18,0.0783
2011-07-19,1.1737
2011-07-20,-0.232
2011-07-21,0.7752
2011-07-22,0.2308
2011-07-25,-1.2279
2011-07-26,-0.2331
2011-07-27,-1.7913000000000001
2011-07-28,0.9516
2011-07-29,-1.4925
2011-08-01,0.0
2011-08-02,-1.3557000000000001
2011-08-03,-0.0808
2011-08-04,-2.1845
2011-08-05,-0.8271
2011-08-08,-4.6706
2011-08-09,0.5249
2011-08-10,-2.9591
2011-08-11,4.1256
2011-08-12,-0.5168
2011-08-15,3.9827
2011-08-16,-1.249
2011-08-17,-1.1804000000000001
2011-08-18,-5.8873999999999995
2011-08-19,-0.4533
2011-08-22,0.5464
2011-08-23,2.9891
2011-08-24,4.0457
2011-08-25,-4.3111
2011-08-26,0.265
2011-08-29,2.2907
2011-08-30,0.6029
2011-08-31,0.5993
2011-09-01,-2.8085
2011-09-02,-3.1524
2011-09-06,0.1808
2011-09-07,4.1516
2011-09-08,-1.4731
2011-09-09,0.8795
2011-09-12,1.4821
2011-09-13,-0.7732
2011-09-14,-1.1515
2011-09-15,0.7168
2011-09-16,0.9786
2011-09-19,-2.9956
2011-09-20,1.2716
2011-09-21,-2.3318
2011-09-22,-1.2856
2011-09-23,2.2326
2011-09-26,0.091
2011-09-27,1.8182
2011-09-28,-3.5714
2011-09-29,2.5926
2011-09-30,-1.444
2011-10-03,-0.641
2011-10-04,0.0922
2011-10-05,1.0129
2011-10-06,-0.3646
2011-10-07,-2.1958
2011-10-10,2.8999
2011-10-11,1.0
2011-10-12,3.2403
2011-10-13,-2.354
2011-10-14,1.25
2011-10-17,-0.5291
2011-10-18,2.3936
2011-10-19,-0.3463
2011-10-20,-0.5213
2011-10-21,1.7467000000000001
2011-10-24,0.3433
2011-10-25,-0.8554
2011-10-26,0.4314
2011-10-27,1.8041
2011-10-28,-0.9283
2011-10-31,-1.6183999999999998
2011-11-01,-3.1169000000000002
2011-11-02,3.664
2011-11-03,1.0345
2011-11-04,-0.8532
2011-11-07,0.6885
2011-11-08,1.0256
2011-11-09,-0.0846
2011-11-10,0.5927
2011-11-11,2.0202
2011-11-14,-1.7327
2011-11-15,0.4198
2011-11-16,-0.5017
2011-11-17,0.2521
2011-11-18,-0.2515
2011-11-21,-0.6723
2011-11-22,-1.0998
2011-11-23,-2.6518
2011-11-25,-0.4394
2011-11-28,1.4122
2011-11-29,-0.6092
2011-11-30,5.0788
2011-12-01,-2.0833
2011-12-02,2.2128
2011-12-05,1.4988000000000001
2011-12-06,-1.1485
2011-12-07,-2.9046
2011-12-08,-1.0256
2011-12-09,1.1226
2011-12-12,-1.4518
2011-12-13,0.6066
2011-12-14,0.4413
2011-12-15,1.5817
2011-12-16,-1.5571000000000002
2011-12-19,0.9666
2011-12-20,4.8738
2011-12-21,0.5809
2011-12-22,1.0726
2011-12-23,-0.898
2011-12-27,0.659
2011-12-28,-0.8183
2011-12-29,0.7426
2011-12-30,0.0
2012-01-03,2.0475
2012-01-04,-0.4815
2012-01-05,0.1613
2012-01-06,0.0805
2012-01-09,2.9767
2012-01-10,1.1719
2012-01-11,0.9266
2012-01-12,0.0
2012-01-13,-0.6886
2012-01-17,0.9245
2012-01-18,1.8321
2012-01-19,-0.8996
2012-01-20,-0.2269
2012-01-23,0.0
2012-01-24,-0.5307
2012-01-25,0.5335
2012-01-26,0.0758
2012-01-27,-1.2879
2012-01-30,-0.1535
2012-01-31,0.2306
2012-02-01,0.3834
2012-02-02,0.6112
2012-02-03,1.4426999999999999
2012-02-06,-1.1228
2012-02-07,0.0
2012-02-08,-0.1514
2012-02-09,-1.0614
2012-02-10,-1.5326
2012-02-13,0.3891
2012-02-14,-0.4651
2012-02-15,-0.2336
2012-02-16,1.5613000000000001
2012-02-17,-0.8455
2012-02-21,-0.6202
2012-02-22,-1.092
2012-02-23,1.3407
2012-02-24,-0.2335
2012-02-27,-0.078
2012-02-28,-0.1561
2012-02-29,-0.2346
2012-03-01,-0.3918
2012-03-02,-1.1015
2012-03-05,2.3866
2012-03-06,-2.6418
2012-03-07,1.4365999999999999
2012-03-08,0.236
2012-03-09,2.1193
2012-03-12,-0.3075
2012-03-13,-0.1542
2012-03-14,-0.6178
2012-03-15,1.2432
2012-03-16,2.4559
2012-03-19,-0.9992
2012-03-20,0.9317
2012-03-21,0.0769
2012-03-22,-2.1522
2012-03-23,0.9427
2012-03-26,0.856
2012-03-27,-1.466
2012-03-28,-0.8614
2012-03-29,1.0269
2012-03-30,0.5473
2012-04-02,2.6439
2012-04-03,-1.3636
2012-04-04,-0.768
2012-04-05,0.6192
2012-04-09,-0.8462
2012-04-10,-1.1637
2012-04-11,0.2355
2012-04-12,0.3132
2012-04-13,-1.5613000000000001
2012-04-16,0.3172
2012-04-17,-0.3953
2012-04-18,-0.9524
2012-04-19,1.3622
2012-04-20,3.083
2012-04-23,-2.9141
2012-04-24,0.8689
2012-04-25,-0.9397
2012-04-26,-0.3162
2012-04-27,0.0793
2012-04-30,-0.1585
2012-05-01,-0.3175
2012-05-02,-0.2389
2012-05-03,-0.0798
2012-05-04,-0.5591
2012-05-07,0.3213
2012-05-08,1.4412
2012-05-09,0.9471
2012-05-10,0.2346
2012-05-11,-0.078
2012-05-14,-0.9368
2012-05-15,0.6304
2012-05-16,0.0783
2012-05-17,-0.626
2012-05-18,-2.5984
2012-05-21,1.6977
2012-05-22,2.8617
2012-05-23,-1.2365
2012-05-24,-0.7042
2012-05-25,0.3152
2012-05-29,1.0998
2012-05-30,-1.6317
2012-05-31,0.158
2012-06-01,-2.7603
2012-06-04,0.0811
2012-06-05,4.7812
2012-06-06,0.464
2012-06-07,-0.3079
2012-06-08,0.3861
2012-06-11,-0.1538
2012-06-12,0.5393
2012-06-13,-0.613
2012-06-14,1.5785
2012-06-15,1.2432
2012-06-18,-0.4605
2012-06-19,0.5397
2012-06-20,-0.0767
2012-06-21,0.0
2012-06-22,0.921
2012-06-25,-2.1293
2012-06-26,1.7094
2012-06-27,2.0626
2012-06-28,-0.4491
2012-06-29,1.2782
2012-07-02,1.7075
2012-07-03,0.0
2012-07-05,-3.4307
2012-07-06,-0.1512
2012-07-09,0.5299
2012-07-10,0.0377
2012-07-11,0.0376
2012-07-12,3.2355
2012-07-13,-0.5831
2012-07-16,-0.2933
2012-07-17,0.3676
2012-07-18,0.3663
2012-07-19,0.146
2012-07-20,0.0
2012-07-23,-0.656
2012-07-24,0.7337
2012-07-25,-2.5492
2012-07-26,1.4948000000000001
2012-07-27,-0.5891
2012-07-30,-0.7407
2012-07-31,2.9851
2012-08-01,-1.3768
2012-08-02,-0.6613
2012-08-03,0.8136
2012-08-06,0.4402
2012-08-07,-0.9496
2012-08-08,0.3687
2012-08-09,1.0287
2012-08-10,0.2909
2012-08-13,-0.5801
2012-08-14,-0.0729
2012-08-15,0.7299
2012-08-16,-0.2899
2012-08-17,0.0727
2012-08-20,0.1452
2012-08-21,0.2175
2012-08-22,-0.2894
2012-08-23,-0.2177
2012-08-24,-0.4364
2012-08-27,1.0957
2012-08-28,0.4335
2012-08-29,0.2878
2012-08-30,-0.5022
2012-08-31,0.5047
2012-09-04,0.4304
2012-09-05,-0.5714
2012-09-06,0.2155
2012-09-07,-0.3584
2012-09-10,1.295
2012-09-11,0.5682
2012-09-12,1.6949
2012-09-13,0.5682
2012-09-14,0.9887
2012-09-17,0.0
2012-09-18,0.9091
2012-09-19,1.4553
2012-09-20,-3.6202
2012-09-21,0.3544
2012-09-24,-0.4944
2012-09-25,-1.5614
2012-09-26,0.8652
2012-09-27,-0.0715
2012-09-28,0.3577
2012-10-01,0.0
2012-10-02,-0.2138
2012-10-03,0.0
2012-10-04,1.3571
2012-10-05,0.4228
2012-10-08,-0.1404
2012-10-09,-0.7027
2012-10-10,-0.6369
2012-10-11,1.0684
2012-10-12,-1.6209
2012-10-15,0.3582
2012-10-16,1.142
2012-10-17,-0.4234
2012-10-18,0.3544
2012-10-19,-0.64
2012-10-22,0.7863
2012-10-23,-0.2116
2012-10-24,0.424
2012-10-25,-0.0704
2012-10-26,0.0
2012-10-31,0.493
2012-11-01,0.0701
2012-11-02,-0.5602
2012-11-05,1.0563
2012-11-06,0.6272
2012-11-07,-2.9086
2012-11-08,0.7846
2012-11-09,-0.8493
2012-11-12,0.0714
2012-11-13,-1.9971
2012-11-14,-4.5852
2012-11-15,3.4325
2012-11-16,3.3186
2012-11-19,0.9279
2012-11-20,-1.6973
2012-11-21,1.7266
2012-11-23,0.8487
2012-11-26,1.2623
2012-11-27,-1.5789
2012-11-28,0.0563
2012-11-29,1.4064999999999999
2012-11-30,0.5548
2012-12-03,0.2759
2012-12-04,-0.8253
2012-12-05,-0.4854
2012-12-06,1.0453
2012-12-07,-0.8276
2012-12-10,0.0695
2012-12-11,-0.417
2012-12-12,0.9072
2012-12-13,-0.4246
2012-12-14,-0.4975
2012-12-17,1.2143
2012-12-18,1.1997
2012-12-19,1.8131
2012-12-20,1.7808000000000002
2012-12-21,-1.2786
2012-12-24,0.2045
2012-12-26,0.7483
2012-12-27,-1.553
2012-12-28,-0.8259
2012-12-31,2.6371
2013-01-02,1.1494
2013-01-03,-0.4679
2013-01-04,-0.6044
2013-01-07,-0.2703
2013-01-08,0.813
2013-01-09,0.8065
2013-01-10,-0.3333
2013-01-11,0.3344
2013-01-14,-0.3333
2013-01-15,0.3344
2013-01-16,-0.1333
2013-01-17,-2.3364
2013-01-18,1.0936
2013-01-22,0.6085
2013-01-23,-1.2769
2013-01-24,0.7488
2013-01-25,0.3378
2013-01-28,0.1347
2013-01-29,0.538
2013-01-30,-0.602
2013-01-31,0.3365
2013-02-01,-0.4024
2013-02-04,-0.4714
2013-02-05,0.406
2013-02-06,0.1348
2013-02-07,-0.8748
2013-02-08,-0.2716
2013-02-11,1.0211
2013-02-12,0.0674
2013-02-13,0.6061
2013-02-14,0.0
2013-02-15,0.0669
2013-02-19,1.8729
2013-02-20,1.2475
2013-02-21,-1.1673
2013-02-22,1.3123
2013-02-25,-1.1658
2013-02-26,-0.1311
2013-02-27,0.4593
2013-02-28,0.3266
2013-03-01,0.5859
2013-03-04,2.7184
2013-03-05,-3.5917
2013-03-06,0.0
2013-03-07,0.1307
2013-03-08,-0.2611
2013-03-11,1.5707
2013-03-12,0.3866
2013-03-13,0.1926
2013-03-14,0.589
2013-03-15,0.5205
2013-03-18,-0.712
2013-03-19,-1.7601
2013-03-20,1.9907
2013-03-21,0.5856
2013-03-22,-0.2587
2013-03-25,-0.0649
2013-03-26,-2.7385
2013-03-27,-0.0534
2013-03-28,0.0
2013-04-01,-0.3338
2013-04-02,0.4689
2013-04-03,-1.9333
2013-04-04,-0.7478
2013-04-05,0.7534
2013-04-08,1.5636
2013-04-09,-1.004
2013-04-10,0.1352
2013-04-11,-0.3376
2013-04-12,-0.6098
2013-04-15,-3.1357
2013-04-16,1.6186
2013-04-17,-1.9391
2013-04-18,1.1299
2013-04-19,0.6983
2013-04-22,2.7046
2013-04-23,1.418
2013-04-24,0.1997
2013-04-25,-0.2658
2013-04-26,0.3331
2013-04-29,1.1288
2013-04-30,0.9849
2013-05-01,-2.6658
2013-05-02,1.0688
2013-05-03,0.9253
2013-05-06,0.0
2013-05-07,-1.5716999999999999
2013-05-08,0.6653
2013-05-09,0.3305
2013-05-10,0.6588
2013-05-13,0.7526
2013-05-14,0.5521
2013-05-15,-0.5168
2013-05-16,0.9091
2013-05-17,0.1287
2013-05-20,-0.4499
2013-05-21,-0.581
2013-05-22,-0.974
2013-05-23,-0.3934
2013-05-24,0.3292
2013-05-28,-0.1969
2013-05-29,0.4602
2013-05-30,0.589
2013-05-31,-1.3012000000000001
2013-06-03,0.5274
2013-06-04,-0.5246
2013-06-05,-1.4502
2013-06-06,1.2709
2013-06-07,0.3303
2013-06-10,0.9875
2013-06-11,-0.9126
2013-06-12,0.2632
2013-06-13,0.7383
2013-06-14,-0.0666
2013-06-17,1.4667
2013-06-18,-0.7227
2013-06-19,-3.3091
2013-06-20,1.9165
2013-06-21,1.3432
2013-06-24,-1.5905
2013-06-25,0.0673
2013-06-26,1.0094
2013-06-27,0.7328
2013-06-28,0.463
2013-07-01,-0.5925
2013-07-02,0.6623
2013-07-03,-1.0526
2013-07-05,-0.3989
2013-07-08,1.2684
2013-07-09,-0.6592
2013-07-10,0.8626
2013-07-11,0.6579
2013-07-12,0.0
2013-07-15,1.1111
2013-07-16,0.3232
2013-07-17,1.7397
2013-07-18,0.8866
2013-07-19,0.565
2013-07-22,-0.437
2013-07-23,0.5016
2013-07-24,0.1871
2013-07-25,0.3736
2013-07-26,0.1241
2013-07-29,-2.4164
2013-07-30,-0.1905
2013-07-31,-0.8906
2013-08-01,-0.0642
2013-08-02,-0.0642
2013-08-05,0.3856
2013-08-06,0.3201
2013-08-07,-1.9783
2013-08-08,0.2604
2013-08-09,-0.1299
2013-08-12,0.7152
2013-08-13,-0.9684
2013-08-14,-0.0652
2013-08-15,-1.2394
2013-08-16,-0.2642
2013-08-19,0.5298
2013-08-20,0.527
2013-08-21,-1.0485
2013-08-22,1.3907
2013-08-23,1.241
2013-08-26,-0.3226
2013-08-27,-0.8414
2013-08-28,1.8277
2013-08-29,1.4102999999999999
2013-08-30,-0.7585
2013-09-03,-0.3185
2013-09-04,1.9808
2013-09-05,-1.1278
2013-09-06,0.507
2013-09-09,-0.4414
2013-09-10,1.0133
2013-09-11,-0.1881
2013-09-12,-0.3141
2013-09-13,0.7767
2013-09-16,-0.3854
2013-09-17,0.7092
2013-09-18,0.7042
2013-09-19,-0.2543
2013-09-20,-0.1275
2013-09-23,-0.1914
2013-09-24,0.3836
2013-09-25,0.7006
2013-09-26,-0.8855
2013-09-27,-0.4467
2013-09-30,0.0513
2013-10-01,0.205
2013-10-02,-0.5754
2013-10-03,-1.0289
2013-10-04,0.9097
2013-10-07,-1.0303
2013-10-08,-0.3253
2013-10-09,0.7833
2013-10-10,1.101
2013-10-11,1.9218
2013-10-14,-0.2514
2013-10-15,-0.7561
2013-10-16,0.6984
2013-10-17,0.9458
2013-10-18,1.7489
2013-10-21,-0.6753
2013-10-22,0.3708
2013-10-23,0.3695
2013-10-24,1.0429
2013-10-25,0.9107
2013-10-28,0.9627
2013-10-29,-0.0596
2013-10-30,-1.4908000000000001
2013-10-31,-1.6343999999999999
2013-11-01,-0.4308
2013-11-04,2.3486000000000002
2013-11-05,-1.5699999999999998
2013-11-06,-0.6135
2013-11-07,-1.5432000000000001
2013-11-08,1.0031
2013-11-11,0.7449
2013-11-12,0.0616
2013-11-13,0.0616
2013-11-14,0.2462
2013-11-15,0.2455
2013-11-18,0.3062
2013-11-19,-0.4274
2013-11-20,0.6744
2013-11-21,1.4616
2013-11-22,0.4202
2013-11-25,0.2391
2013-11-26,-0.7752
2013-11-27,1.3221
2013-11-29,0.6524
2013-12-02,-1.7088999999999999
2013-12-03,0.3597
2013-12-04,0.0597
2013-12-05,-0.7164
2013-12-06,0.9621
2013-12-09,0.0596
2013-12-10,0.0595
2013-12-11,-0.4759
2013-12-12,-1.1357
2013-12-13,0.1852
2013-12-16,0.0616
2013-12-17,-0.2463
2013-12-18,1.4815
2013-12-19,-0.8516
2013-12-20,1.5337
2013-12-23,-0.4834
2013-12-24,0.7286
2013-12-26,-0.9042
2013-12-27,0.0
2013-12-30,0.0608
2013-12-31,0.2432
2014-01-02,-0.3639
2014-01-03,0.5478
2014-01-06,-0.1211
2014-01-07,0.1212
2014-01-08,0.3027
2014-01-09,-0.4828
2014-01-10,-0.1213
2014-01-13,-0.7893
2014-01-14,-0.2448
2014-01-15,0.3681
2014-01-16,-0.3667
2014-01-17,-0.4908
2014-01-21,0.4316
2014-01-22,-0.1842
2014-01-23,0.123
2014-01-24,-1.1057
2014-01-27,-2.0497
2014-01-28,1.4585
2014-01-29,-1.5
2014-01-30,1.5863
2014-01-31,-1.1868
2014-02-03,-4.6144
2014-02-04,0.994
2014-02-05,-0.1312
2014-02-06,0.3942
2014-02-07,-0.1309
2014-02-10,-0.0655
2014-02-11,1.5082
2014-02-12,0.1938
2014-02-13,1.0316
2014-02-14,0.1914
2014-02-18,1.465
2014-02-19,-2.3854
2014-02-20,1.3505
2014-02-21,0.6345
2014-02-24,0.7566
2014-02-25,-2.5657
2014-02-26,-0.6423
2014-02-27,2.0685000000000002
2014-02-28,0.2533
2014-03-03,0.3159
2014-03-04,-2.0151
2014-03-05,-0.5784
2014-03-06,-4.3956
2014-03-07,-2.7045
2014-03-10,0.0695
2014-03-11,-0.4861
2014-03-12,0.4885
2014-03-13,0.2083
2014-03-14,-0.071
2014-03-17,-0.4972
2014-03-18,-0.1428
2014-03-19,-1.0722
2014-03-20,0.9393
2014-03-21,1.0021
2014-03-24,-0.2126
2014-03-25,0.2131
2014-03-26,-0.9213
2014-03-27,-0.0715
2014-03-28,-0.4295
2014-03-31,-0.7908
2014-04-01,1.2319
2014-04-02,0.0716
2014-04-03,0.2146
2014-04-04,-0.9279
2014-04-07,-0.9366
2014-04-08,-0.6545
2014-04-09,0.5857
2014-04-10,-0.9461
2014-04-11,-0.3674
2014-04-14,0.6637
2014-04-15,-0.293
2014-04-16,1.396
2014-04-17,-0.2174
2014-04-21,-0.4357
2014-04-22,0.7294
2014-04-23,0.2896
2014-04-24,-0.5776
2014-04-25,-0.3631
2014-04-28,-1.312
2014-04-29,-0.3693
2014-04-30,-0.4448
2014-05-01,-0.7446
2014-05-02,0.2251
2014-05-05,-0.0749
2014-05-06,-1.1236
2014-05-07,-0.7576
2014-05-08,-0.6107
2014-05-09,0.0768
2014-05-12,2.6094
2014-05-13,-1.4211
2014-05-14,-1.8209
2014-05-15,-0.3091
2014-05-16,1.0078
2014-05-19,1.6884000000000001
2014-05-20,0.3774
2014-05-21,-0.6767
2014-05-22,0.757
2014-05-23,1.3524
2014-05-27,-0.5189
2014-05-28,0.0745
2014-05-29,-0.2234
2014-05-30,-0.7463
2014-06-02,0.0
2014-06-03,0.1504
2014-06-04,-0.2252
2014-06-05,0.602
2014-06-06,1.2715
2014-06-09,0.0
2014-06-10,-0.517
2014-06-11,0.0
2014-06-12,1.3363
2014-06-13,-0.5259
2014-06-16,0.5287
2014-06-17,0.3757
2014-06-18,0.9731
2014-06-19,-0.3706
2014-06-20,0.372
2014-06-23,-0.5189
2014-06-24,0.0745
2014-06-25,0.5212
2014-06-26,4.0
2014-06-27,0.5698
2014-06-30,-0.8499
2014-07-01,0.5714
2014-07-02,0.0
2014-07-03,-0.4972
2014-07-07,-0.571
2014-07-08,-1.7947
2014-07-09,1.2427
2014-07-10,-0.8664
2014-07-11,-0.1457
2014-07-14,0.7294
2014-07-15,0.9413
2014-07-16,-1.1478
2014-07-17,-1.6691
2014-07-18,0.4428
2014-07-21,-0.3674
2014-07-22,-0.4425
2014-07-23,0.8889
2014-07-24,0.2937
2014-07-25,0.8053
2014-07-28,0.0
2014-07-29,-0.5084
2014-07-30,-0.7299
2014-07-31,-2.7941000000000003
2014-08-01,0.0756
2014-08-04,0.1512
2014-08-05,-0.9057
2014-08-06,1.2186
2014-08-07,-0.5267
2014-08-08,0.5295
2014-08-11,0.1505
2014-08-12,-0.0751
2014-08-13,-0.2256
2014-08-14,0.8289
2014-08-15,0.5232
2014-08-18,1.6357
2014-08-19,0.6584
2014-08-20,0.6541
2014-08-21,0.5776
2014-08-22,-0.4307
2014-08-25,-0.0721
2014-08-26,0.2165
2014-08-27,-0.144
2014-08-28,1.2978
2014-08-29,1.3523
2014-09-02,-0.7725
2014-09-03,-0.4954
2014-09-04,0.2134
2014-09-05,0.9226
2014-09-08,-0.4219
2014-09-09,-0.8475
2014-09-10,-0.9972
2014-09-11,0.2878
2014-09-12,0.8088
2014-09-15,-0.6565
2014-09-16,-0.6608
2014-09-17,-0.5174
2014-09-18,0.5201
2014-09-19,-1.9956
2014-09-22,0.2262
2014-09-23,-0.301
2014-09-24,0.0755
2014-09-25,0.3771
