ticker,RCIT US Equity
2015-09-03,25.0
2015-09-04,0.0
2015-09-14,0.0
2015-09-17,50.0
2015-09-22,0.0
2015-09-23,-66.6667
2015-09-24,500.0
2015-09-28,-66.6667
2015-09-30,0.0
2015-10-02,10.0
2015-10-06,-9.0909
2015-10-07,0.0
2015-10-15,-20.0
2015-10-22,25.0
2015-11-03,-25.0
2015-11-04,-55.8333
2015-12-01,0.0
2015-12-11,0.0
2016-02-01,0.0
2016-03-18,-22.6415
2016-03-22,0.0
2016-04-21,0.0
2016-04-25,-51.2195
2016-06-28,7.5
2016-07-06,4.6512
2016-07-26,206.6667
2016-07-28,131.8841
2016-07-29,40.0
2016-08-10,-28.5714
2016-08-11,45.0
2016-08-12,-31.0345
2016-08-19,-60.0
2016-08-24,108.5938
2016-08-25,-34.0824
2016-08-26,154.5455
2016-09-06,-44.6429
2016-09-09,77.4194
2016-09-12,-24.7727
2016-09-13,-3.3233
2016-09-14,-15.0
2016-09-16,17.647100000000002
2016-09-19,-50.0
2016-09-22,20.0
2016-09-28,66.6667
2016-09-29,-40.0
2016-10-07,0.0
2016-10-11,150.0
2016-10-14,-33.3333
2016-10-18,-25.0
2016-10-20,86.6667
2016-10-21,-71.4286
2016-10-24,-6.25
2016-10-25,100.0
2016-10-26,-26.6667
2016-10-27,27.2727
2016-10-28,-10.7143
2016-10-31,20.0
2016-11-01,-26.6667
2016-11-02,-22.7273
2016-11-03,41.1765
2016-11-04,-33.3333
2016-11-07,-12.5
2016-11-08,-14.2857
2016-11-10,60.4167
2016-11-11,-16.8831
2016-11-14,2.3438
2016-11-15,-34.3511
2016-11-16,11.6279
2016-11-17,-33.3333
2016-11-18,21.875
2016-11-21,-14.1026
2016-11-22,-4.4776
2016-11-23,0.0
2016-11-25,21.875
2016-11-28,47.4359
2016-11-29,25.2174
2016-12-01,7.6389
2016-12-02,-38.0645
2016-12-05,47.9167
2016-12-06,-30.9859
2016-12-07,43.8776
2016-12-08,-3.5461
2016-12-09,0.0
2016-12-12,11.7647
2016-12-13,5.2632
2016-12-14,0.0
2016-12-15,5.0
2016-12-16,4.7619
2016-12-19,0.0
2016-12-20,9.0909
2016-12-21,-11.4583
2016-12-22,30.5882
2016-12-23,8.1081
2016-12-27,166.6667
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,7.5
2017-01-04,2.0349
2017-01-05,-4.2735
2017-01-06,-2.3810000000000002
2017-01-13,-51.2195
2017-01-17,100.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-26,-2.5
2017-01-27,0.0
2017-01-31,-7.0513
2017-02-01,7.5862
2017-02-08,-4.8077
2017-02-23,-44.7811
2017-02-24,46.3415
2017-02-27,-66.6667
2017-02-28,193.75
2017-03-10,-14.8936
2017-03-13,0.0
2017-03-15,-12.0
2017-03-17,0.0
2017-03-24,0.0
2017-04-03,13.6364
2017-04-04,-10.75
2017-04-11,-1.4006
2017-04-13,13.6364
2017-04-17,-32.0
2017-04-18,70.5882
2017-04-20,1.2931
2017-04-21,2.1277
2017-04-24,22.7083
2017-04-26,8.6587
2017-04-28,0.0
2017-05-04,0.0
2017-05-08,50.0
2017-05-09,-16.6667
2017-05-10,40.0
2017-05-12,7.1429
2017-05-15,25.3333
2017-05-16,0.0
2017-05-17,-24.4681
2017-05-18,40.8451
2017-05-19,-30.0
2017-05-22,-24.2857
2017-05-23,-22.2877
2017-05-24,40.8194
2017-05-25,-28.4483
2017-05-26,32.5301
2017-05-30,3.2955
2017-05-31,22.9923
2017-06-05,-0.0894
2017-06-07,-42.7037
2017-06-08,-5.0
2017-06-09,31.5789
2017-06-12,-10.0
2017-06-13,22.2222
2017-06-20,9.0909
2017-06-21,16.6667
2017-06-23,0.0
2017-06-26,21.4286
2017-06-29,-52.8235
2017-07-05,61.8454
2017-07-06,0.0
2017-07-07,-8.0123
2017-07-10,-30.4858
2017-07-11,-3.3735
2017-07-12,39.6509
2017-07-13,-25.8929
2017-07-18,38.3133
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,-30.3136
2017-07-24,0.0
2017-07-25,24.5
2017-07-28,-19.6787
2017-08-04,-25.0
2017-08-07,-16.6667
2017-08-08,-59.6
2017-08-09,-11.8812
2017-08-10,12.3596
2017-08-14,-10.0
2017-08-15,44.4444
2017-08-16,192.3077
2017-08-17,37.5
2017-08-18,-48.3254
2017-08-21,3.7037
2017-08-22,-21.4286
2017-08-23,30.9091
2017-08-25,-23.2639
2017-08-29,-22.6244
2017-08-30,68.4211
2017-08-31,0.3472
2017-09-01,34.6021
2017-09-06,-15.4242
2017-09-07,0.304
2017-09-08,15.1515
2017-09-11,2.6316
2017-09-12,-23.0769
2017-09-13,16.6667
2017-09-14,-12.0
2017-09-15,72.0779
2017-09-18,3.7736
2017-09-19,-9.0909
2017-09-20,-5.0
2017-09-21,-24.6316
2017-09-22,-13.4078
2017-09-25,12.9032
2017-09-26,0.0
2017-09-28,5.7143
2017-09-29,34.8649
2017-10-06,-7.014
2017-10-09,-1.0776
2017-10-11,-28.5403
2017-10-12,1.7988
2017-10-13,-1.4675
2017-10-16,7.2614
2017-10-18,29.7855
2017-10-19,0.4367
2017-10-23,-0.9783
2017-10-25,-3.4029
2017-10-26,5.6818
2017-10-27,-16.4731
2017-11-03,19.7219
2017-11-06,26.8817
2017-11-07,1.6949
2017-11-08,8.3333
2017-11-09,-5.8462
2017-11-10,-1.9607999999999999
2017-11-13,16.6667
2017-11-14,-4.1429
2017-11-16,-34.7392
2017-11-17,48.4357
2017-11-20,23.0769
2017-11-24,-18.75
2017-11-27,7.6923
2017-11-29,-35.8571
2017-11-30,75.7238
2017-12-04,0.1267
2017-12-06,0.0
2017-12-07,-0.1266
2017-12-08,0.0
2017-12-12,-17.1483
2017-12-13,-6.6850000000000005
2017-12-14,22.9508
2017-12-15,109.3333
2017-12-18,68.7898
2017-12-19,-24.5283
2017-12-20,5.1
2017-12-21,-9.6099
2017-12-22,-22.6
2017-12-26,-4.7192
2017-12-27,4.9814
2017-12-28,-17.743
2017-12-29,-13.2231
2018-01-02,14.2857
2018-01-03,19.9167
2018-01-04,-18.227899999999998
2018-01-05,10.4785
2018-01-08,0.0
2018-01-09,-3.9231
2018-01-10,-14.3315
2018-01-11,28.5047
2018-01-12,5.4545
2018-01-16,-17.2414
2018-01-17,-16.6667
2018-01-18,19.9
2018-01-19,-8.2569
2018-01-22,-9.0909
2018-01-23,10.0
2018-01-24,9.0909
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-3.3083
2018-01-30,2.5597
2018-01-31,0.0
2018-02-01,17.647100000000002
2018-02-02,0.0
2018-02-06,-7.2143
2018-02-07,-20.2463
2018-02-08,18.7481
2018-02-09,-2.4573
2018-02-12,-0.0833
2018-02-13,12.427
2018-02-23,9.792300000000001
2018-02-26,1.3514
2018-02-27,23.3333
2018-02-28,-2.7027
2018-03-01,4.4444
2018-03-02,-4.2553
2018-03-05,-0.5556
2018-03-06,2.7933
2018-03-07,-2.7174
2018-03-08,1.1173
2018-03-09,4.9724
2018-03-12,-3.1579
2018-03-13,3.2609
2018-03-14,0.0
2018-03-15,-21.0
2018-03-16,25.1166
2018-03-19,-2.5559
2018-03-22,-8.530100000000001
2018-03-23,12.3126
2018-03-26,-4.2021
2018-03-27,-2.8318
2018-03-28,-5.7143
2018-03-29,0.0
2018-04-02,13.3333
2018-04-03,-9.0909
2018-04-04,-3.2353
2018-04-05,21.5198
2018-04-06,2.5513
2018-04-09,-19.5122
2018-04-10,15.1515
2018-04-11,2.6316
2018-04-12,0.0
2018-04-13,-2.5641
2018-04-16,0.0
2018-04-18,0.0
2018-04-19,-13.1579
2018-04-20,15.1515
2018-04-23,-1.0526
2018-04-26,-14.8936
2018-04-30,0.0
2018-05-01,6.875
2018-05-08,0.0
2018-05-09,-29.8246
2018-05-10,25.0
2018-05-14,-46.6667
2018-05-15,25.0
2018-05-16,37.9
2018-05-17,-2.103
2018-05-18,-46.6667
2018-05-21,0.1389
2018-05-22,38.6963
2018-05-23,5.0
2018-05-25,7.619
2018-05-29,-20.354
2018-05-31,0.0
2018-06-01,11.1111
2018-06-04,20.0
2018-06-06,-17.5
2018-06-07,1.0101
2018-06-08,0.0
2018-06-12,-34.5
2018-06-13,-6.5649
2018-06-14,0.0
2018-06-15,1.9281000000000001
2018-06-18,-21.369
2018-06-19,1.9367999999999999
2018-06-21,-2.4
2018-06-26,2.2541
2018-06-27,-0.2004
2018-06-28,8.2329
2018-07-02,1.8553
2018-07-03,-0.5464
2018-07-05,-21.2454
2018-07-06,4.6512
2018-07-09,0.0
2018-07-10,8.6667
2018-07-11,-16.1554
2018-07-12,-9.7561
2018-07-16,8.1081
2018-07-18,0.0
2018-07-20,0.0
2018-07-31,24.5
2018-08-01,-25.7028
2018-08-02,34.3243
2018-08-07,-19.5171
2018-08-08,12.5
2018-08-13,4.4444
2018-08-15,-14.8936
2018-08-17,0.0
2018-08-21,12.5
2018-08-22,-5.5556
2018-08-23,-5.8824
2018-08-24,-23.525
2018-08-27,-17.6201
2018-08-31,19.0476
2018-09-04,3.3333
2018-09-06,-16.129
2018-09-12,46.1538
2018-09-24,-30.2632
2018-09-26,3.7736
2018-09-27,27.2727
2018-10-01,0.0
2018-10-05,0.0
2018-10-18,0.0
2018-10-25,0.0
2018-10-29,0.0
2018-11-16,34.8571
2018-12-04,-33.1568
2018-12-20,0.0
2018-12-21,-28.6846
2018-12-31,0.0
2019-01-23,-6.6667
2019-01-25,85.2381
2019-01-29,0.0
2019-03-21,-39.5887
2019-03-22,-2.1277
2019-03-27,30.4348
2019-04-05,-15.0
2019-04-16,-20.7843
2019-04-30,10.396
2019-05-02,25.1121
2019-05-14,-21.147
2019-05-16,36.3636
2019-05-21,-25.6667
2019-05-23,-1.3453
2019-05-24,0.0
2019-05-29,4.5455
2019-06-06,-50.8696
2019-06-14,33.6283
2019-06-20,64.0728
2019-06-21,-12.1292
2019-06-24,14.8369
2019-06-25,140.0
2019-06-27,-59.6667
2019-06-28,-2.5620000000000003
2019-07-05,-2.4596999999999998
2019-07-26,91.3043
2019-08-05,-9.0909
2019-08-06,-2.5
2019-08-07,0.0
2019-08-19,-7.6923
2019-09-19,220.8333
2019-09-20,-13.4199
2019-09-23,-10.0
2019-09-24,40.0
2019-09-25,-36.1111
2019-09-26,-0.6211
2019-09-27,-2.5
2019-10-07,0.0
2019-10-21,-17.9487
2019-10-22,-3.125
2019-10-31,-0.2419
2019-11-08,3.4762
2019-11-20,-14.2969
2019-11-22,-16.6819
2019-11-26,40.0438
2019-12-03,-20.3125
2019-12-05,-25.4902
2019-12-16,34.2105
2019-12-17,-25.4902
2019-12-19,-34.2105
2019-12-23,104.0
2019-12-26,-25.4902
2019-12-27,55.2632
2019-12-30,-23.7288
2020-01-02,11.1111
2020-01-03,-64.8
2020-01-06,70.4545
2020-01-07,-26.6667
2020-01-08,36.3636
2020-01-09,-0.3333
2020-01-10,-17.2241
2020-01-15,-9.0909
2020-01-31,22.2222
2020-02-03,9.0909
2020-02-04,-30.0
2020-02-05,50.0
2020-02-06,23.8095
2020-02-07,7.6923
2020-02-12,0.0
2020-02-14,0.0
2020-02-19,-5.9524
2020-02-20,1.2658
2020-02-25,-12.6875
2020-02-26,12.8132
2020-02-28,-3.5533
2020-03-02,-36.8421
2020-03-03,-21.6667
2020-03-04,6.383
2020-03-16,0.0
2020-03-17,-14.5
2020-03-19,17.5439
2020-03-24,44.2786
2020-03-25,-17.2414
2020-03-30,20.8333
2020-03-31,-28.9655
2020-04-14,16.5049
2020-04-15,4.1667
2020-04-20,-31.6
2020-04-22,0.0
2020-04-29,57.8947
2020-04-30,-1.2037
2020-05-01,-2.5305
2020-05-04,-1.1538
2020-05-05,-13.6187
2020-05-08,0.0
2020-05-19,-10.0225
2020-05-26,2.6283
2020-05-28,21.6585
2020-06-03,-23.4162
2020-06-04,7.7225
2020-06-09,21.5067
2020-06-11,-22.0
2020-06-15,-2.5641
2020-06-16,-13.9474
2020-06-17,22.3242
2020-06-18,9.5
2020-06-25,32.4201
2020-06-29,1.7241
2020-06-30,18.6441
2020-07-01,1.1429
2020-07-02,24.7175
2020-07-06,-19.1393
2020-07-07,31.6527
2020-07-08,-34.0426
2020-07-09,29.1935
2020-07-10,49.8127
2020-07-13,-12.1667
2020-07-15,-18.8805
2020-07-16,68.5965
2020-07-17,3.9195
2020-07-20,-22.5634
2020-07-21,-1.3793
2020-07-22,4.8951
2020-07-23,-4.8333
2020-07-24,0.0
2020-07-27,34.8511
2020-07-29,-14.2208
