ticker,MNKKQ US Equity
2013-11-05,2.7663
2013-11-06,0.4449
2013-11-07,-0.8859
2013-11-08,2.4804
2013-11-11,-0.109
2013-11-12,-1.4844
2013-11-13,2.4152
2013-11-14,2.077
2013-11-15,0.8054
2013-11-18,1.8923
2013-11-19,3.4668
2013-11-20,-0.1197
2013-11-21,0.6589
2013-11-22,1.6465
2013-11-25,-1.249
2013-11-26,1.8378999999999999
2013-11-27,0.524
2013-11-29,0.3089
2013-12-02,0.6736
2013-12-03,-1.472
2013-12-04,0.388
2013-12-05,1.0823
2013-12-06,0.478
2013-12-09,0.3235
2013-12-10,-0.0569
2013-12-11,-1.5941999999999998
2013-12-12,0.5979
2013-12-13,0.556
2013-12-16,0.2669
2013-12-17,-3.803
2013-12-18,0.6128
2013-12-19,1.2574
2013-12-20,1.3194
2013-12-23,2.3937
2013-12-24,-1.3277999999999999
2013-12-26,-1.3647
2013-12-27,-1.249
2013-12-30,1.2259
2013-12-31,0.4614
2014-01-02,-1.7412999999999998
2014-01-03,0.8179
2014-01-06,-2.0668
2014-01-07,2.8797
2014-01-08,4.2561
2014-01-09,3.2365
2014-01-10,1.0688
2014-01-13,-1.3923
2014-01-14,3.378
2014-01-15,-1.0201
2014-01-16,0.9258
2014-01-17,3.6518
2014-01-21,0.384
2014-01-22,1.1477
2014-01-23,0.148
2014-01-24,-2.4302
2014-01-27,-5.0656
2014-01-28,-0.7977
2014-01-29,-1.3939
2014-01-30,2.6821
2014-01-31,2.0649
2014-02-03,-4.3922
2014-02-04,1.3746
2014-02-05,2.0161
2014-02-06,0.5596
2014-02-07,0.6783
2014-02-10,2.4529
2014-02-11,11.6001
2014-02-12,0.0604
2014-02-13,1.2079
2014-02-14,0.2685
2014-02-18,5.6688
2014-02-19,0.0141
2014-02-20,2.5060000000000002
2014-02-21,-1.8129
2014-02-24,-0.3497
2014-02-25,-1.7967
2014-02-26,0.9434
2014-02-27,-0.7788
2014-02-28,-3.3966
2014-03-03,-0.325
2014-03-04,1.5266
2014-03-05,2.1314
2014-03-06,-4.3739
2014-03-07,1.8386
2014-03-10,-2.0109
2014-03-11,-1.1684
2014-03-12,-1.4398
2014-03-13,3.1678
2014-03-14,4.3524
2014-03-17,1.6141
2014-03-18,0.1687
2014-03-19,-1.263
2014-03-20,-0.5827
2014-03-21,-3.2595
2014-03-24,-1.5516
2014-03-25,-1.1408
2014-03-26,-3.0975
2014-03-27,0.235
2014-03-28,-1.6726999999999999
2014-03-31,0.8108
2014-04-01,-1.2932000000000001
2014-04-02,0.2556
2014-04-03,-0.4143
2014-04-04,0.048
2014-04-07,-2.5112
2014-04-08,5.3815
2014-04-09,5.527
2014-04-10,-3.6884
2014-04-11,-4.182
2014-04-14,-2.1423
2014-04-15,0.7188
2014-04-16,0.8273
2014-04-17,-3.0245
2014-04-21,2.7538
2014-04-22,2.1957
2014-04-23,1.6272
2014-04-24,5.0987
2014-04-25,-0.917
2014-04-28,3.1199
2014-04-29,-0.6948
2014-04-30,3.8338
2014-05-01,-0.8985
2014-05-02,4.6041
2014-05-05,-1.1782
2014-05-06,0.37
2014-05-07,1.6111
2014-05-08,0.9137
2014-05-09,-2.6631
2014-05-12,0.3967
2014-05-13,-0.2861
2014-05-14,0.1093
2014-05-15,4.095
2014-05-16,3.4093999999999998
2014-05-19,3.2843
2014-05-20,1.5347
2014-05-21,-2.8174
2014-05-22,-2.1028000000000002
2014-05-23,0.6355
2014-05-27,-1.5029
2014-05-28,-0.6026
2014-05-29,0.0129
2014-05-30,0.2967
2014-06-02,1.1317
2014-06-03,-1.4115
2014-06-04,-0.5159
2014-06-05,-2.4763
2014-06-06,0.1595
2014-06-09,0.9026
2014-06-10,-0.8682
2014-06-11,0.9421
2014-06-12,-2.5766
2014-06-13,1.3089
2014-06-16,0.959
2014-06-17,1.4248
2014-06-18,-0.013
2014-06-19,0.9366
2014-06-20,0.9795
2014-06-23,-2.6165000000000003
2014-06-24,0.9305
2014-06-25,0.9479
2014-06-26,-0.7718
2014-06-27,1.3093
2014-06-30,2.3928
2014-07-01,-1.5246
2014-07-02,-0.165
2014-07-03,3.3049
2014-07-07,-1.6857
2014-07-08,-2.0275
2014-07-09,-0.9964
2014-07-10,0.1161
2014-07-11,-3.2092
2014-07-14,2.5433
2014-07-15,-0.909
2014-07-16,-1.5987
2014-07-17,-0.799
2014-07-18,0.8323
2014-07-21,-1.3713
2014-07-22,0.3645
2014-07-23,1.7485
2014-07-24,1.2029
2014-07-25,-2.8605
2014-07-28,-2.1783
2014-07-29,-2.0756
2014-07-30,0.7019
2014-07-31,-2.9551
2014-08-01,0.3878
2014-08-04,0.8871
2014-08-05,-1.5884
2014-08-06,-1.6573
2014-08-07,1.2749
2014-08-08,0.463
2014-08-11,0.1296
2014-08-12,-2.0138
2014-08-13,2.1873
2014-08-14,1.8245
2014-08-15,1.1005
2014-08-18,0.4745
2014-08-19,-3.4583
2014-08-20,3.8268
2014-08-21,-1.732
2014-08-22,2.8483
2014-08-25,2.1387
2014-08-26,1.9463
2014-08-27,3.081
2014-08-28,2.3247
2014-08-29,1.7226
2014-09-02,0.994
2014-09-03,3.6938
2014-09-04,-1.3241
2014-09-05,0.3563
2014-09-08,0.9703
2014-09-09,-1.629
2014-09-10,2.3707
2014-09-11,1.059
2014-09-12,-0.6794
2014-09-15,-0.5449
2014-09-16,1.294
2014-09-17,0.5524
2014-09-18,0.3777
2014-09-19,1.2771
2014-09-22,0.1464
2014-09-23,-0.416
2014-09-24,0.6886
2014-09-25,-0.8073
2014-09-26,1.7294
2014-09-29,-0.0889
2014-09-30,0.2558
2014-10-01,-1.2091
2014-10-02,2.0885
2014-10-03,2.2107
2014-10-06,0.3874
2014-10-07,-2.1117
2014-10-08,1.3031
2014-10-09,-2.1727
2014-10-10,-2.7956
2014-10-13,-2.1257
2014-10-14,-0.1278
2014-10-15,-1.9304999999999999
2014-10-16,-1.3518
2014-10-17,4.0991
2014-10-20,0.6351
2014-10-21,2.467
2014-10-22,-2.4636
2014-10-23,2.4684
2014-10-24,1.9272
2014-10-27,-0.044
2014-10-28,3.0903
2014-10-29,-0.7787
2014-10-30,-0.1935
2014-10-31,-0.7002
2014-11-03,1.3559999999999999
2014-11-04,0.7064
2014-11-05,-0.6271
2014-11-06,1.123
2014-11-07,-3.6912000000000003
2014-11-10,2.383
2014-11-11,0.5149
2014-11-12,-0.7683
2014-11-13,-6.4846
2014-11-14,1.3224
2014-11-17,0.3632
2014-11-18,0.4184
2014-11-19,-3.1757
2014-11-20,1.3259
2014-11-21,-0.1148
2014-11-24,3.8152
2014-11-25,0.6309
2014-11-26,0.803
2014-11-28,0.6329
2014-12-01,-4.3375
2014-12-02,4.024
2014-12-03,-0.5775
2014-12-04,3.0798
2014-12-05,1.6587
2014-12-08,0.6903
2014-12-09,0.4674
2014-12-10,-0.6307
2014-12-11,-1.0717
2014-12-12,-0.3786
2014-12-15,-2.6921
2014-12-16,-1.2151
2014-12-17,2.0538
2014-12-18,2.7658
2014-12-19,4.2203
2014-12-22,0.211
2014-12-23,-1.6042999999999998
2014-12-24,-0.2955
2014-12-26,0.0715
2014-12-29,1.1439
2014-12-30,-1.8176
2014-12-31,1.8513
2015-01-02,-2.0903
2015-01-05,-0.9179
2015-01-06,-2.2692
2015-01-07,3.2165
2015-01-08,3.3536
2015-01-09,3.4046
2015-01-12,-1.0717
2015-01-13,2.7913
2015-01-14,-1.016
2015-01-15,-0.3933
2015-01-16,1.1171
2015-01-20,-1.3333
2015-01-21,1.8147
2015-01-22,-0.237
2015-01-23,1.663
2015-01-26,0.3926
2015-01-27,-0.0652
2015-01-28,-1.3789
2015-01-29,2.7302999999999997
2015-01-30,-2.529
2015-02-02,0.7076
2015-02-03,-1.6957
2015-02-04,0.8577
2015-02-05,3.3449999999999998
2015-02-06,-0.7863
2015-02-09,-0.6359
2015-02-10,2.7546
2015-02-11,-1.3088
2015-02-12,2.8901
2015-02-13,2.2311
2015-02-17,2.052
2015-02-18,0.5027
2015-02-19,-0.8986
2015-02-20,0.5817
2015-02-23,2.2113
2015-02-24,-1.9637
2015-02-25,-1.4174
2015-02-26,2.9789
2015-02-27,-2.4162
2015-03-02,1.7992
2015-03-03,-3.3412
2015-03-04,1.1667
2015-03-05,4.7422
2015-03-06,-0.304
2015-03-09,0.783
2015-03-10,-1.3820999999999999
2015-03-11,-0.9702
2015-03-12,3.2742
2015-03-13,0.6406
2015-03-16,1.8611
2015-03-17,3.8203
2015-03-18,0.9523
2015-03-19,-0.9811
2015-03-20,0.9603
2015-03-23,-1.4494
2015-03-24,-0.6664
2015-03-25,-2.3288
2015-03-26,0.0947
2015-03-27,2.2322
2015-03-30,0.4012
2015-03-31,-2.6742
2015-04-01,-1.5239
2015-04-02,0.0321
2015-04-06,-0.537
2015-04-07,0.0484
2015-04-08,3.1253
2015-04-09,-0.1796
2015-04-10,1.0094
2015-04-13,-1.7042000000000002
2015-04-14,-1.6865
2015-04-15,-0.3527
2015-04-16,-0.4746
2015-04-17,-1.0831
2015-04-20,0.6047
2015-04-21,1.665
2015-04-22,-1.7736
2015-04-23,1.5453000000000001
2015-04-24,-2.2747
2015-04-27,-5.4586
2015-04-28,-0.4161
2015-04-29,0.7313
2015-04-30,-2.1865
2015-05-01,0.9012
2015-05-04,0.7005
2015-05-05,4.5826
2015-05-06,-2.3946
2015-05-07,1.4226
2015-05-08,3.0321
2015-05-11,0.5217
2015-05-12,-0.8029
2015-05-13,-0.0654
2015-05-14,1.6934
2015-05-15,-0.3861
2015-05-18,2.7457000000000003
2015-05-19,1.3755
2015-05-20,0.0465
2015-05-21,-0.1782
2015-05-22,-1.2654
2015-05-26,-0.4796
2015-05-27,2.4018
2015-05-28,0.4398
2015-05-29,-0.5684
2015-06-01,0.3477
2015-06-02,-0.5389
2015-06-03,0.24
2015-06-04,-4.0309
2015-06-05,1.4403000000000001
2015-06-08,-1.3881000000000001
2015-06-09,-1.0859
2015-06-10,1.171
2015-06-11,1.5110999999999999
2015-06-12,-1.8133
2015-06-15,-1.6694
2015-06-16,-1.5911
2015-06-17,-1.9252
2015-06-18,2.9402
2015-06-19,0.7182
2015-06-22,1.6474
2015-06-23,0.6854
2015-06-24,-3.4276
2015-06-25,-0.2571
2015-06-26,-2.9099
2015-06-29,-0.9591
2015-06-30,1.7811
2015-07-01,2.1662
2015-07-02,-0.6735
2015-07-06,0.1423
2015-07-07,1.3124
2015-07-08,-0.9323
2015-07-09,0.1582
2015-07-10,1.8127
2015-07-13,-0.7106
2015-07-14,2.0318
2015-07-15,0.4757
2015-07-16,-0.2487
2015-07-17,-0.9492
2015-07-20,-0.1624
2015-07-21,0.8459
2015-07-22,2.0407
2015-07-23,-1.2015
2015-07-24,-0.9361
2015-07-27,-0.5976
2015-07-28,0.6419
2015-07-29,-0.9203
2015-07-30,-0.8392
2015-07-31,1.857
2015-08-03,0.2017
2015-08-04,-14.0729
2015-08-05,-2.08
2015-08-06,-5.7602
2015-08-07,1.919
2015-08-10,3.1082
2015-08-11,-1.1304
2015-08-12,-2.0815
2015-08-13,-2.1657
2015-08-14,0.5202
2015-08-17,0.3044
2015-08-18,-1.0623
2015-08-19,-2.352
2015-08-20,-6.3357
2015-08-21,-1.2746
2015-08-24,-7.1801
2015-08-25,-4.0264
2015-08-26,9.1025
2015-08-27,3.9035
2015-08-28,0.8523
2015-08-31,-4.1032
2015-09-01,-2.5278
2015-09-02,0.3688
2015-09-03,-1.8846
2015-09-04,0.0966
2015-09-08,3.1861
2015-09-09,-2.1988
2015-09-10,-0.7414
2015-09-11,-1.1084
2015-09-14,-0.4751
2015-09-15,1.9708999999999999
2015-09-16,0.3721
2015-09-17,1.6027
2015-09-18,-3.3548999999999998
2015-09-21,-10.0244
2015-09-22,-1.3131
2015-09-23,-1.7284000000000002
2015-09-24,-2.0938
2015-09-25,-2.4095
2015-09-28,-12.637
2015-09-29,-3.0769
2015-09-30,10.3175
2015-10-01,-0.7194
2015-10-02,3.765
2015-10-05,-6.7709
2015-10-06,2.5566
2015-10-07,3.6361
2015-10-08,5.01
2015-10-09,-2.6408
2015-10-12,-1.2588
2015-10-13,-1.3659
2015-10-14,0.9078
2015-10-15,2.0128
2015-10-16,1.8386
2015-10-19,-0.7486
2015-10-20,-5.2499
2015-10-21,-5.6032
2015-10-22,-3.0919
2015-10-23,12.1822
2015-10-26,1.8403
2015-10-27,1.4038
2015-10-28,3.2253
2015-10-29,-0.1427
2015-10-30,-6.1723
2015-11-02,3.2283
2015-11-03,3.7174
2015-11-04,0.4551
2015-11-05,-5.8332
2015-11-06,5.0819
2015-11-09,-16.9981
2015-11-10,7.878
2015-11-11,-8.7248
2015-11-12,-6.4951
2015-11-13,6.6091999999999995
2015-11-16,0.4917
2015-11-17,0.4893
2015-11-18,0.1913
2015-11-19,4.2875
2015-11-20,1.5312999999999999
2015-11-23,8.3607
2015-11-24,-0.0151
2015-11-25,-0.0454
2015-11-27,0.3482
2015-11-30,2.4438
2015-12-01,5.257
2015-12-02,1.2311
2015-12-03,-0.2211
2015-12-04,3.5042
2015-12-07,0.0
2015-12-08,-3.4524
2015-12-09,-1.7602
2015-12-10,0.5079
2015-12-11,-2.6249000000000002
2015-12-14,-0.2162
2015-12-15,6.3854
2015-12-16,1.0999
2015-12-17,-3.8012
2015-12-18,-0.5306
2015-12-21,0.5615
2015-12-22,4.3551
2015-12-23,2.5415
2015-12-24,-0.3392
2015-12-28,-2.7749
2015-12-29,-0.2019
2015-12-30,2.3607
2015-12-31,-1.6473
2016-01-04,-2.7067
2016-01-05,0.8126
2016-01-06,-4.0027
2016-01-07,-4.8669
2016-01-08,-2.6178
2016-01-11,0.1075
2016-01-12,1.2276
2016-01-13,-6.2756
2016-01-14,6.2914
2016-01-15,0.1217
2016-01-19,-2.0821
2016-01-20,0.3259
2016-01-21,-1.5161
2016-01-22,1.0053
2016-01-25,-1.2908
2016-01-26,1.3235000000000001
2016-01-27,-3.0322
2016-01-28,-8.1142
2016-01-29,1.3787
2016-02-01,7.0064
2016-02-02,5.7111
2016-02-03,3.972
2016-02-04,0.7026
2016-02-05,0.9884
2016-02-08,-6.2464
2016-02-09,-3.2699
2016-02-10,-0.8253
2016-02-11,-3.1525
2016-02-12,3.0238
2016-02-16,2.9992
2016-02-17,4.8427
2016-02-18,-1.6783000000000001
2016-02-19,-2.2054
2016-02-22,0.8187
2016-02-23,0.1072
2016-02-24,1.408
2016-02-25,1.5998
2016-02-26,2.852
2016-02-29,-6.0803
2016-03-01,0.9534
2016-03-02,1.249
2016-03-03,-4.3328
2016-03-04,-2.2645
2016-03-07,4.457
2016-03-08,-4.6211
2016-03-09,2.4386
2016-03-10,0.1104
2016-03-11,8.6142
2016-03-14,0.9279
2016-03-15,-14.5094
2016-03-16,-6.4191
2016-03-17,-4.0761
2016-03-18,2.2463
2016-03-21,7.9458
2016-03-22,3.5448
2016-03-23,-0.9992
2016-03-24,-0.6287
2016-03-28,-1.7982
2016-03-29,4.0353
2016-03-30,-2.3631
2016-03-31,2.2868
2016-04-01,4.9445
2016-04-04,-0.8708
2016-04-05,-1.9607999999999999
2016-04-06,4.368
2016-04-07,-1.487
2016-04-08,-1.5095
2016-04-11,-3.3813
2016-04-12,-4.4971
2016-04-13,2.9623
2016-04-14,-2.0123
2016-04-15,0.3225
2016-04-18,2.1316
2016-04-19,2.4681
2016-04-20,-0.1293
2016-04-21,4.7264
2016-04-22,2.4266
2016-04-25,-3.2896
2016-04-26,1.9971999999999999
2016-04-27,0.0306
2016-04-28,-2.4163
2016-04-29,-2.0216
2016-05-02,-2.8951000000000002
2016-05-03,6.8027999999999995
2016-05-04,-2.7144
2016-05-05,-3.5827999999999998
2016-05-06,-7.2673
2016-05-09,6.117
2016-05-10,-0.1003
2016-05-11,-3.4119
2016-05-12,-0.5714
2016-05-13,1.7067
2016-05-16,2.2945
2016-05-17,3.7663
2016-05-18,-2.2907
2016-05-19,-2.6416
2016-05-20,3.4933
2016-05-23,-2.9494
2016-05-24,2.7689
2016-05-25,-0.4271
2016-05-26,1.4354
2016-05-27,2.1958
2016-05-31,0.8435
2016-06-01,2.8883
2016-06-02,1.0891
2016-06-03,-1.1988
2016-06-06,-0.1382
2016-06-07,-0.9382
2016-06-08,-2.0804
2016-06-09,-0.8562
2016-06-10,-4.4139
2016-06-13,-0.2342
2016-06-14,0.0671
2016-06-15,0.7541
2016-06-16,-2.2455
2016-06-17,-1.2591
2016-06-20,-0.0345
2016-06-21,-2.5513
2016-06-22,0.2653
2016-06-23,3.5991999999999997
2016-06-24,-4.6832
2016-06-27,-3.4304
2016-06-28,4.0333
2016-06-29,6.5268
2016-06-30,1.4691
2016-07-01,1.744
2016-07-05,-2.6197
2016-07-06,2.8728
2016-07-07,-0.7748
2016-07-08,1.334
2016-07-11,0.3692
2016-07-12,-0.9917
2016-07-13,0.42
2016-07-14,0.4665
2016-07-15,0.0
2016-07-18,1.201
2016-07-19,-1.6456
2016-07-20,7.4968
2016-07-21,1.0626
2016-07-22,-1.5401
2016-07-25,0.4813
2016-07-26,0.0748
2016-07-27,1.5405
2016-07-28,-0.8101
2016-07-29,0.0
2016-08-01,0.0446
2016-08-02,14.1606
2016-08-03,3.5756
2016-08-04,-1.067
2016-08-05,1.4973
2016-08-08,0.0
2016-08-09,-0.025
2016-08-10,-1.5006
2016-08-11,0.2666
2016-08-12,0.9116
2016-08-15,0.0627
2016-08-16,-0.4765
2016-08-17,1.6127
2016-08-18,-0.5952
2016-08-19,1.1226
2016-08-22,0.5057
2016-08-23,1.9391
2016-08-24,-4.7195
2016-08-25,-4.928
2016-08-26,-0.4253
2016-08-29,-0.961
2016-08-30,1.1456
2016-08-31,-0.6795
2016-09-01,1.4086
2016-09-02,-4.1937
2016-09-06,3.4521
2016-09-07,-0.4939
2016-09-08,-0.4427
2016-09-09,-1.5493999999999999
2016-09-12,3.2708
2016-09-13,-1.1794
2016-09-14,1.0192
2016-09-15,1.2478
2016-09-16,-0.1967
2016-09-19,-0.9327
2016-09-20,-1.7372
2016-09-21,-0.0135
2016-09-22,0.3914
2016-09-23,2.5948
2016-09-26,-6.8274
2016-09-27,0.1828
2016-09-28,1.7408000000000001
2016-09-29,-4.802
2016-09-30,1.1451
2016-10-03,1.992
2016-10-04,-0.562
2016-10-05,0.4239
2016-10-06,-2.2372
2016-10-07,0.4462
2016-10-10,1.4184999999999999
2016-10-11,-3.7016
2016-10-12,-2.3181
2016-10-13,0.4956
2016-10-14,-1.6291
2016-10-17,-1.3066
2016-10-18,-1.2161
2016-10-19,-0.4675
2016-10-20,-0.0313
2016-10-21,-2.7408
2016-10-24,-0.6924
2016-10-25,2.2864
2016-10-26,-0.3329
2016-10-27,0.2704
2016-10-28,-2.6332
2016-10-31,-3.4539
2016-11-01,1.2656
2016-11-02,-3.8494
2016-11-03,-7.227
2016-11-04,2.0923
2016-11-07,4.1354
2016-11-08,1.6693
2016-11-09,10.3526
2016-11-10,2.0987
2016-11-11,1.1045
2016-11-14,2.9889
2016-11-15,-0.1179
2016-11-16,-12.0206
2016-11-17,-7.259
2016-11-18,-1.3195999999999999
2016-11-21,4.1583
2016-11-22,-1.5125
2016-11-23,1.5535999999999999
2016-11-25,0.5979
2016-11-28,0.8041
2016-11-29,-9.1035
2016-11-30,0.5341
2016-12-01,0.759
2016-12-02,0.9605
2016-12-05,-0.0933
2016-12-06,0.2987
2016-12-07,-4.3931000000000004
2016-12-08,1.9276
2016-12-09,0.4776
2016-12-12,-1.0646
2016-12-13,1.9216
2016-12-14,-0.6033
2016-12-15,-1.2328999999999999
2016-12-16,3.092
2016-12-19,-0.5589
2016-12-20,-0.4121
2016-12-21,-1.3732
2016-12-22,-0.7629
2016-12-23,2.2103
2016-12-27,-2.6513999999999998
2016-12-28,-4.0178
2016-12-29,-0.3622
2016-12-30,0.6261
2017-01-03,3.8338
2017-01-04,2.8223000000000003
2017-01-05,1.2032
2017-01-06,-2.0063
2017-01-09,1.5166
2017-01-10,0.3735
2017-01-11,-6.1581
2017-01-12,2.3394
2017-01-13,-1.8984999999999999
2017-01-17,-2.4092000000000002
2017-01-18,-5.8478
2017-01-19,3.4172000000000002
2017-01-20,-4.2394
2017-01-23,-0.9549
2017-01-24,1.2489
2017-01-25,1.9043
2017-01-26,-1.1467
2017-01-27,1.1171
2017-01-30,-1.3172
2017-01-31,4.9085
2017-02-01,0.5336
2017-02-02,1.4493
2017-02-03,-0.7445
2017-02-06,2.7367
2017-02-07,-0.8879
2017-02-08,-1.6126
2017-02-09,-0.7285
2017-02-10,0.428
2017-02-13,0.9336
2017-02-14,2.8353
2017-02-15,2.6593999999999998
2017-02-16,0.0
2017-02-17,4.2667
2017-02-21,-1.1509
2017-02-22,0.1848
2017-02-23,0.4796
2017-02-24,-2.0011
2017-02-27,2.2855
2017-02-28,-3.9927
2017-03-01,-1.6597
2017-03-02,0.7759
2017-03-03,-0.1155
2017-03-06,-1.2141
2017-03-07,-3.0238
2017-03-08,0.9254
2017-03-09,-1.2159
2017-03-10,-0.343
2017-03-13,-0.3037
2017-03-14,-2.5589
2017-03-15,1.2713999999999999
2017-03-16,-1.3171
2017-03-17,-2.1898
2017-03-20,-0.9808
2017-03-21,-5.1464
2017-03-22,-3.4279
2017-03-23,1.5045
2017-03-24,-0.2084
2017-03-27,2.8777
2017-03-28,0.0
2017-03-29,2.7972
2017-03-30,-0.395
2017-03-31,-1.8066
2017-04-03,-1.0096
2017-04-04,-0.4986
2017-04-05,0.6378
2017-04-06,0.8828
2017-04-07,1.0096
2017-04-10,-0.4442
2017-04-11,-2.6774
2017-04-12,1.5589
2017-04-13,-0.316
2017-04-17,0.6793
2017-04-18,-1.3719999999999999
2017-04-19,1.4367
2017-04-20,1.0117
2017-04-21,-3.1382
2017-04-24,2.1369
2017-04-25,3.2846
2017-04-26,0.6099
2017-04-27,0.4113
2017-04-28,1.1643
2017-05-01,-0.4902
2017-05-02,0.3213
2017-05-03,-4.2485
2017-05-04,2.1182
2017-05-05,1.8122
2017-05-08,-2.0802
2017-05-09,-2.431
2017-05-10,1.3244
2017-05-11,2.0603
2017-05-12,1.5628
2017-05-15,-0.0214
2017-05-16,-4.1684
2017-05-17,-5.4874
2017-05-18,-3.5402
2017-05-19,0.4404
2017-05-22,-2.4604
2017-05-23,-0.4496
2017-05-24,0.9533
2017-05-25,1.8887
2017-05-26,5.561
2017-05-30,0.9011
2017-05-31,-1.2365
2017-06-01,1.2288000000000001
2017-06-02,-2.3133
2017-06-05,-5.0645
2017-06-06,-1.0126
2017-06-07,-1.1228
2017-06-08,1.4131
2017-06-09,0.2488
2017-06-12,2.9784
2017-06-13,4.0251
2017-06-14,-2.3401
2017-06-15,-0.4982
2017-06-16,-0.5722
2017-06-19,4.6523
2017-06-20,-0.7562
2017-06-21,4.7564
2017-06-22,0.0
2017-06-23,2.0939
2017-06-26,-0.1727
2017-06-27,-2.9196
2017-06-28,0.7351
2017-06-29,-1.7912
2017-06-30,0.9007
2017-07-03,1.1158
2017-07-05,-0.1986
2017-07-06,-4.8651
2017-07-07,-0.8833
2017-07-10,-1.8293
2017-07-11,2.8428
2017-07-12,2.439
2017-07-13,1.1111
2017-07-14,-0.1794
2017-07-17,2.3366
2017-07-18,-2.1076
2017-07-19,0.6279
2017-07-20,4.1007
2017-07-21,1.52
2017-07-24,-0.5905
2017-07-25,0.594
2017-07-26,-2.0877
2017-07-27,0.3661
2017-07-28,-1.5021
2017-07-31,-0.2179
2017-08-01,-2.8166
2017-08-02,-2.1119
2017-08-03,-4.4756
2017-08-04,-1.4416
2017-08-07,-0.2194
2017-08-08,-6.6944
2017-08-09,-1.2307
2017-08-10,-1.8028
2017-08-11,-1.4039
2017-08-14,-2.3275
2017-08-15,-0.1121
2017-08-16,0.8701
2017-08-17,1.1686
2017-08-18,0.0825
2017-08-21,-0.7145
2017-08-22,2.7401
2017-08-23,0.2425
2017-08-24,2.7949
2017-08-25,1.9868999999999999
2017-08-28,-0.0769
2017-08-29,0.4105
2017-08-30,0.5876
2017-08-31,4.3434
2017-09-01,0.2191
2017-09-05,-12.2662
2017-09-06,0.443
2017-09-07,-3.0871
2017-09-08,0.4835
2017-09-11,4.1608
2017-09-12,-0.9511
2017-09-13,-2.2222
2017-09-14,-1.2065
2017-09-15,-2.6696999999999997
2017-09-18,-1.4882
2017-09-19,0.9182
2017-09-20,1.2328000000000001
2017-09-21,1.0728
2017-09-22,-0.0861
2017-09-25,1.2059
2017-09-26,-1.6454
2017-09-27,2.0767
2017-09-28,2.1192
2017-09-29,3.4034
2017-10-02,4.0139
2017-10-03,-3.293
2017-10-04,-0.6119
2017-10-05,-4.9786
2017-10-06,0.8732
2017-10-09,-0.2513
2017-10-10,0.112
2017-10-11,-0.1957
2017-10-12,-2.6898
2017-10-13,-4.1463
2017-10-16,-3.0339
2017-10-17,0.2478
2017-10-18,-0.618
2017-10-19,2.0522
2017-10-20,-1.2187999999999999
2017-10-23,-5.0278
2017-10-24,0.8769
2017-10-25,0.7727
2017-10-26,-0.7987
2017-10-27,-1.095
2017-10-30,0.3582
2017-10-31,2.7579000000000002
2017-11-01,1.2314
2017-11-02,-4.9595
2017-11-03,1.3456000000000001
