ticker,ATNX US Equity
2017-11-01,0.6571
2017-11-02,0.0
2017-11-03,-0.4748
2017-11-06,0.0
2017-11-07,-3.0411
2017-11-08,1.4144999999999999
2017-11-09,0.4245
2017-11-10,0.6643
2017-11-13,-0.7199
2017-11-14,2.7795
2017-11-15,1.117
2017-11-16,2.0349
2017-11-17,2.0513
2017-11-20,0.5025
2017-11-21,0.1667
2017-11-22,0.6101
2017-11-24,4.2999
2017-11-27,-1.7970000000000002
2017-11-28,-2.2605
2017-11-29,-1.5419
2017-11-30,-4.3065
2017-12-01,-0.4676
2017-12-04,-2.4074999999999998
2017-12-05,-0.4813
2017-12-06,-3.7485
2017-12-07,-1.3191
2017-12-08,1.5913
2017-12-11,-9.7118
2017-12-12,10.1319
2017-12-13,5.8601
2017-12-14,0.1786
2017-12-15,0.0
2017-12-18,-1.7825
2017-12-19,1.2704
2017-12-20,-1.6726
2017-12-21,2.5516
2017-12-22,-1.4809999999999999
2017-12-26,0.4209
2017-12-27,-2.9939999999999998
2017-12-28,0.5556
2017-12-29,-2.3941
2018-01-02,-0.1887
2018-01-03,0.4411
2018-01-04,-2.0703
2018-01-05,-0.2562
2018-01-08,-0.1285
2018-01-09,-0.9003
2018-01-10,2.5308
2018-01-11,-0.5063
2018-01-12,0.9542
2018-01-16,0.5041
2018-01-17,4.7022
2018-01-18,3.0539
2018-01-19,0.6973
2018-01-22,-5.7126
2018-01-23,-11.3831
2018-01-24,6.837
2018-01-25,-2.3917
2018-01-26,-0.2649
2018-01-29,-0.2656
2018-01-30,-0.5992
2018-01-31,-3.0141
2018-02-01,1.3812
2018-02-02,-1.7029999999999998
2018-02-05,-6.237
2018-02-06,2.2173
2018-02-07,6.0738
2018-02-08,-3.1357
2018-02-09,-0.6334
2018-02-12,6.3031
2018-02-13,1.8654
2018-02-14,2.3545
2018-02-15,7.1565
2018-02-16,-0.6559
2018-02-20,-3.9616
2018-02-21,-0.0625
2018-02-22,0.2502
2018-02-23,1.1853
2018-02-26,-0.2466
2018-02-27,-1.6686999999999999
2018-02-28,-0.44
2018-03-01,-1.0101
2018-03-02,2.8061
2018-03-05,-0.8685
2018-03-06,1.5645
2018-03-07,0.1232
2018-03-08,-0.1231
2018-03-09,3.0191
2018-03-12,0.299
2018-03-13,-1.8485
2018-03-14,1.7618
2018-03-15,1.3731
2018-03-16,0.6478
2018-03-19,-2.165
2018-03-20,1.5550000000000002
2018-03-21,-1.5312000000000001
2018-03-22,-2.0335
2018-03-23,-1.16
2018-03-26,-5.4046
2018-03-27,12.9611
2018-03-28,0.9827
2018-03-29,-2.6330999999999998
2018-04-02,0.5879
2018-04-03,3.0976
2018-04-04,2.0408
2018-04-05,-1.8333
2018-04-06,-2.0939
2018-04-09,2.3699
2018-04-10,1.5246
2018-04-11,-3.2814
2018-04-12,-1.6101
2018-04-13,-0.1753
2018-04-16,0.2927
2018-04-17,0.9924
2018-04-18,-0.578
2018-04-19,-3.314
2018-04-20,-1.9844
2018-04-23,-0.8589
2018-04-24,-0.6188
2018-04-25,-0.9963
2018-04-26,2.0126
2018-04-27,0.4316
2018-04-30,-1.7187999999999999
2018-05-01,0.0625
2018-05-02,-0.8739
2018-05-03,1.1335
2018-05-04,0.0
2018-05-07,1.3699
2018-05-08,0.0
2018-05-09,4.5455
2018-05-10,-1.4689
2018-05-11,4.2934
2018-05-14,-1.7153
2018-05-15,-2.5015
2018-05-16,0.4177
2018-05-17,1.0101
2018-05-18,0.0
2018-05-21,-0.2353
2018-05-22,-0.059
2018-05-23,-0.531
2018-05-24,-1.5421
2018-05-25,-2.3494
2018-05-29,-0.987
2018-05-30,0.3738
2018-05-31,-0.5587
2018-06-01,1.2484
2018-06-04,3.5758
2018-06-05,0.0
2018-06-06,-0.119
2018-06-07,-2.4434
2018-06-08,0.733
2018-06-11,1.5767
2018-06-12,0.0597
2018-06-13,4.4153
2018-06-14,2.3429
2018-06-15,4.1318
2018-06-18,1.9839
2018-06-19,-1.5773000000000001
2018-06-20,-1.6026
2018-06-21,1.0858
2018-06-22,2.3093
2018-06-25,2.3622
2018-06-26,-1.7949000000000002
2018-06-27,-1.9321000000000002
2018-06-28,-2.3429
2018-06-29,1.7448000000000001
2018-07-02,4.5552
2018-07-03,1.5377
2018-07-05,0.8077
2018-07-06,-6.2093
2018-07-09,-0.1602
2018-07-10,-2.6203
2018-07-11,-1.8122
2018-07-12,4.2506
2018-07-13,-0.6974
2018-07-16,2.0529
2018-07-17,-1.7999
2018-07-18,1.6173
2018-07-19,-1.1141
2018-07-20,1.073
2018-07-23,3.8747
2018-07-24,-1.3286
2018-07-25,2.175
2018-07-26,-2.6863
2018-07-27,-2.2917
2018-07-30,-0.1066
2018-07-31,2.8282
2018-08-01,-1.5049000000000001
2018-08-02,0.3688
2018-08-03,-3.3596
2018-08-06,0.0543
2018-08-07,0.38
2018-08-08,-2.0552
2018-08-09,1.1044
2018-08-10,0.4915
2018-08-13,-1.5760999999999998
2018-08-14,-6.0188
2018-08-15,-3.114
2018-08-16,1.0916
2018-08-17,3.7193
2018-08-20,-1.1567
2018-08-21,0.3511
2018-08-22,2.0408
2018-08-23,-1.4285999999999999
2018-08-24,-0.6377
2018-08-27,-1.1669
2018-08-28,-0.1771
2018-08-29,-2.7794
2018-08-30,-2.7981
2018-08-31,2.816
2018-09-04,-0.5478
2018-09-05,1.4076
2018-09-06,-5.3712
2018-09-07,1.0204
2018-09-10,-0.5051
2018-09-11,1.8401
2018-09-12,1.1838
2018-09-13,-0.6773
2018-09-14,2.3559
2018-09-17,-0.3028
2018-09-18,-0.1215
2018-09-19,-1.0341
2018-09-20,1.2907
2018-09-21,2.6699
2018-09-24,-0.3546
2018-09-25,-4.6263
2018-09-26,-2.9851
2018-09-27,-0.4487
2018-09-28,0.0644
2018-10-01,-0.3218
2018-10-02,0.0
2018-10-03,-0.2582
2018-10-04,-4.0777
2018-10-05,-1.6869
2018-10-08,-1.0981
2018-10-09,-1.1103
2018-10-10,-4.7719000000000005
2018-10-11,-0.8843
2018-10-12,-0.5948
2018-10-15,-1.1219
2018-10-16,10.3631
2018-10-17,-3.427
2018-10-18,-4.0454
2018-10-19,-4.5118
2018-10-22,-3.1758
2018-10-23,3.76
2018-10-24,-4.6261
2018-10-25,3.6378
2018-10-26,-4.1342
2018-10-29,-1.3832
2018-10-30,-4.7855
2018-10-31,4.5927
2018-11-01,1.9056
2018-11-02,0.6504
2018-11-05,-0.8885
2018-11-06,0.0815
2018-11-07,1.5472000000000001
2018-11-08,1.0425
2018-11-09,-4.0476
2018-11-12,-3.6394
2018-11-13,0.0858
2018-11-14,-12.1355
2018-11-15,9.9073
2018-11-16,6.3943
2018-11-19,-1.6694
2018-11-20,-1.1036
2018-11-21,2.4034
2018-11-23,4.5264
2018-11-26,2.4058
2018-11-27,-1.3312
2018-11-28,6.0317
2018-11-29,-2.2455
2018-11-30,1.2251
2018-12-03,-0.6051
2018-12-04,-6.1644
2018-12-06,-0.6488
2018-12-07,-1.4694
2018-12-10,3.2312
2018-12-11,-1.9262000000000001
2018-12-12,9.9836
2018-12-13,-6.622
2018-12-14,-4.6215
2018-12-17,-1.3367
2018-12-18,2.0322
2018-12-19,-1.6598000000000002
2018-12-20,-8.6076
2018-12-21,1.2927
2018-12-24,5.8341
2018-12-26,15.6761
2018-12-27,-4.4676
2018-12-28,4.9883
2018-12-31,-5.7905999999999995
2019-01-02,0.6304
2019-01-03,-5.5599
2019-01-04,3.068
2019-01-07,-0.0805
2019-01-08,-1.0467
2019-01-09,0.895
2019-01-10,-3.9516
2019-01-11,-1.4274
2019-01-14,-4.0034
2019-01-15,1.7746
2019-01-16,3.5745
2019-01-17,0.0842
2019-01-18,1.3457
2019-01-22,-3.8174
2019-01-23,-2.5884
2019-01-24,1.5943
2019-01-25,4.7079
2019-01-28,-4.8293
2019-01-29,-2.7997
2019-01-30,2.0702
2019-01-31,3.6155
2019-02-01,1.7872
2019-02-04,0.9197
2019-02-05,-0.4143
2019-02-06,0.0
2019-02-07,-1.5807
2019-02-08,1.8597000000000001
2019-02-11,0.166
2019-02-12,1.9056
2019-02-13,-0.0813
2019-02-14,1.7086999999999999
2019-02-15,1.12
2019-02-19,1.5032
2019-02-20,-0.5456
2019-02-21,-0.1567
2019-02-22,2.9827
2019-02-25,0.0762
2019-02-26,-0.6855
2019-02-27,-0.7669
2019-02-28,1.7774
2019-03-01,2.4298
2019-03-04,-3.7064
2019-03-05,-2.1555
2019-03-06,-4.5633
2019-03-07,-1.1542
2019-03-08,-1.6681
2019-03-11,1.0178
2019-03-12,-0.6717
2019-03-13,-0.9298
2019-03-14,-2.8157
2019-03-15,4.2142
2019-03-18,4.465
2019-03-19,-2.8226
2019-03-20,0.7469
2019-03-21,4.201
2019-03-22,-3.083
2019-03-25,1.7945
2019-03-26,2.5641
2019-03-27,-3.0469
2019-03-28,-0.2417
2019-03-29,-1.0501
2019-04-01,-1.5510000000000002
2019-04-02,-1.0779
2019-04-03,-3.6882
2019-04-04,-0.4352
2019-04-05,2.2727
2019-04-08,-1.7949000000000002
2019-04-09,4.1775
2019-04-10,2.0886
2019-04-11,-1.8822
2019-04-12,-0.9174
2019-04-15,-2.862
2019-04-16,1.1265
2019-04-17,-3.5133
2019-04-18,-1.7762
2019-04-22,-1.085
2019-04-23,3.6563
2019-04-24,-5.1146
2019-04-25,-1.7658
2019-04-26,1.5137
2019-04-29,-4.8462
2019-04-30,-3.2321
2019-05-01,-4.4534
2019-05-02,5.1907
2019-05-03,1.9134
2019-05-06,28.3597
2019-05-07,-0.7698
2019-05-08,0.7758
2019-05-09,0.154
2019-05-10,9.608
2019-05-13,-1.8233000000000001
2019-05-14,-1.4285999999999999
2019-05-15,1.5941999999999998
2019-05-16,0.428
2019-05-17,-1.0653
2019-05-20,0.1436
2019-05-21,1.6487
2019-05-22,-0.9168
2019-05-23,-1.4947
2019-05-24,1.1561
2019-05-28,-1.7143000000000002
2019-05-29,1.1628
2019-05-30,4.0948
2019-05-31,-0.2761
2019-06-03,0.0
2019-06-04,0.6228
2019-06-05,4.1265
2019-06-06,-0.9908
2019-06-07,10.4736
2019-06-10,0.6039
2019-06-11,-1.0204
2019-06-12,2.7896
2019-06-13,2.1239
2019-06-14,2.8307
2019-06-17,0.0562
2019-06-18,1.0107
2019-06-19,0.0556
2019-06-20,0.1111
2019-06-21,-0.444
2019-06-24,0.0
2019-06-25,0.3344
2019-06-26,-0.0556
2019-06-27,2.2235
2019-06-28,7.6672
2019-07-01,-3.9899
2019-07-02,-1.6307
2019-07-03,0.3743
2019-07-05,4.4219
2019-07-08,6.5306
2019-07-09,0.3352
2019-07-10,0.2387
2019-07-11,-4.4286
2019-07-12,-0.4484
2019-07-15,0.1001
2019-07-16,-0.95
2019-07-17,-3.2307
2019-07-18,1.6693
2019-07-19,-2.2063
2019-07-22,2.5183999999999997
2019-07-23,-1.4841
2019-07-24,-1.2987
2019-07-25,-3.1579
2019-07-26,1.3043
2019-07-29,-1.6631
2019-07-30,-1.4729999999999999
2019-07-31,-0.3322
2019-08-01,1.1667
2019-08-02,0.2746
2019-08-05,-1.5882
2019-08-06,5.6205
2019-08-07,-20.2318
2019-08-08,1.7173
2019-08-09,-7.013
2019-08-12,-1.4665
2019-08-13,4.961
2019-08-14,2.7683999999999997
2019-08-15,-2.6281
2019-08-16,3.9135999999999997
2019-08-19,2.013
2019-08-20,-0.7638
2019-08-21,1.0263
2019-08-22,-3.3651
2019-08-23,-2.5624000000000002
2019-08-26,5.5293
2019-08-27,-6.0064
2019-08-28,1.9714
2019-08-29,1.8667
2019-08-30,-3.5995
2019-09-03,-2.7834
2019-09-04,-1.6061
2019-09-05,3.9744
2019-09-06,-4.4369
2019-09-09,-2.0
2019-09-10,2.6968
2019-09-11,2.2001
2019-09-12,-2.5
2019-09-13,-1.8519
2019-09-16,-1.0885
2019-09-17,4.4021
2019-09-18,-0.5622
2019-09-19,-0.424
2019-09-20,1.0646
2019-09-23,-4.986
2019-09-24,-1.626
2019-09-25,1.127
2019-09-26,-3.1947
2019-09-27,-3.4919000000000002
2019-09-30,-3.2604
2019-10-01,1.1919
2019-10-02,0.6499
2019-10-03,0.0807
2019-10-04,-1.7742
2019-10-07,-1.7241
2019-10-08,-3.0075
2019-10-09,-4.1344
2019-10-10,1.4376
2019-10-11,-3.1887
2019-10-14,-0.9149
2019-10-15,2.4007
2019-10-16,-5.6808
2019-10-17,3.2505
2019-10-18,-5.2778
2019-10-21,-6.1584
2019-10-22,19.7917
2019-10-23,-3.3913
2019-10-24,-4.7705
2019-10-25,3.2136
2019-10-28,1.8315000000000001
2019-10-29,-1.0791
2019-10-30,0.0
2019-10-31,0.3636
2019-11-01,4.8913
2019-11-04,-0.6908
2019-11-05,1.3043
2019-11-06,-1.3734
2019-11-07,1.5666
2019-11-08,2.3136
2019-11-11,-4.6064
2019-11-12,2.8095
2019-11-13,0.854
2019-11-14,-4.9111
2019-11-15,3.5619
2019-11-18,-1.6337000000000002
2019-11-19,35.6643
2019-11-20,-2.0941
2019-11-21,1.4808
2019-11-22,4.2802
2019-11-25,3.296
2019-11-26,-4.997
2019-11-27,-0.5703
2019-11-29,-0.7011
2019-12-02,0.7702
2019-12-03,1.8153000000000001
2019-12-04,0.7194
2019-12-05,2.1118
2019-12-06,7.9684
2019-12-09,-6.169
2019-12-10,5.0736
2019-12-11,-1.0857
2019-12-12,-2.022
2019-12-13,-14.2099
2019-12-16,-6.7354
2019-12-17,-3.3898
2019-12-18,2.1358
2019-12-19,6.124
2019-12-20,-0.2111
2019-12-23,0.9168
2019-12-24,1.6073
2019-12-26,4.5392
2019-12-27,0.5263
2019-12-30,0.5236
2019-12-31,-0.5859
2020-01-02,3.4709
2020-01-03,-0.5696
2020-01-06,-0.7002
2020-01-07,0.2564
2020-01-08,1.3427
2020-01-09,-2.8391
2020-01-10,0.6494
2020-01-13,-2.6452
2020-01-14,0.9278
2020-01-15,1.2475
2020-01-16,0.1297
2020-01-17,-1.101
2020-01-21,1.6372
2020-01-22,-1.0309
2020-01-23,-2.2786
2020-01-24,-4.5303
2020-01-27,-3.1403
2020-01-28,2.8098
2020-01-29,0.0701
2020-01-30,-1.0504
2020-01-31,-5.2371
2020-02-03,3.4354
2020-02-04,3.8266999999999998
2020-02-05,1.5299
2020-02-06,4.3151
2020-02-07,-4.7932
2020-02-10,1.4483
2020-02-11,0.6118
2020-02-12,3.1081
2020-02-13,-2.3590999999999998
2020-02-14,-0.8054
2020-02-18,1.5562
2020-02-19,-1.4657
2020-02-20,-1.1494
2020-02-21,-4.3092
2020-02-24,-7.4339
2020-02-25,-4.556
2020-02-26,-0.89
2020-02-27,-2.7755
2020-02-28,2.6029
2020-03-02,5.4828
2020-03-03,0.0776
2020-03-04,1.7829000000000002
2020-03-05,-4.7982
2020-03-06,-6.72
2020-03-09,-15.8662
2020-03-10,6.7278
2020-03-11,-7.7364
2020-03-12,-15.1139
2020-03-13,4.3902
2020-03-16,-18.3411
2020-03-17,0.1431
2020-03-18,-18.4286
2020-03-19,22.4168
2020-03-20,-6.0086
2020-03-23,2.5875
2020-03-24,8.6053
2020-03-25,9.2896
2020-03-26,8.125
2020-03-27,-12.948
2020-03-30,7.9681
2020-03-31,-4.797
2020-04-01,0.1292
2020-04-02,4.0
2020-04-03,-11.7866
2020-04-06,14.346
2020-04-07,0.246
2020-04-08,2.2086
2020-04-09,2.7611
2020-04-13,-2.3364
2020-04-14,1.7943
2020-04-15,-5.6404
2020-04-16,0.0
2020-04-17,9.0909
2020-04-20,1.7123
2020-04-21,-3.9282
2020-04-22,-0.2336
2020-04-23,2.3419
2020-04-24,4.4622
2020-04-27,4.1621
2020-04-28,-2.6288
2020-04-29,2.5918
2020-04-30,-5.8947
2020-05-01,-3.3557
2020-05-04,4.8611
2020-05-05,4.3046
2020-05-06,2.328
2020-05-07,-5.5843
2020-05-08,8.5433
2020-05-11,6.8618
2020-05-12,-0.9443
2020-05-13,-0.6673
2020-05-14,-2.1113
2020-05-15,3.4314
2020-05-18,6.5403
2020-05-19,-2.2242
2020-05-20,3.4577
2020-05-21,-3.4301
2020-05-22,1.275
2020-05-26,0.6295
2020-05-27,2.5022
2020-05-28,-3.0514
2020-05-29,-2.2482
2020-06-01,4.9678
2020-06-02,4.0316
2020-06-03,-4.1281
2020-06-04,4.5694
2020-06-05,4.6218
2020-06-08,6.5863
2020-06-09,-3.2404
2020-06-10,0.0
2020-06-11,-10.514
2020-06-12,6.8755
2020-06-15,5.456
2020-06-16,1.4672
2020-06-17,-1.9026
2020-06-18,2.4050000000000002
2020-06-19,0.4545
2020-06-22,-3.092
2020-06-23,0.6226
2020-06-24,-0.464
2020-06-25,3.7296
2020-06-26,-3.3708
2020-06-29,3.7984
2020-06-30,2.7633
2020-07-01,0.5814
2020-07-02,-0.8671
2020-07-06,-0.5102
2020-07-07,-2.4908
2020-07-08,0.4508
2020-07-09,-3.4405
2020-07-10,-3.4857
2020-07-13,-3.7721
2020-07-14,0.3336
2020-07-15,4.7382
2020-07-16,-5.0
2020-07-17,3.8429
2020-07-20,-1.4481
2020-07-21,-0.4898
2020-07-22,-1.2305
2020-07-23,-1.9102999999999999
2020-07-24,-3.895
2020-07-27,3.5242
2020-07-28,-9.4468
2020-07-29,1.5977000000000001
2020-07-30,0.8326
2020-07-31,-2.6606
