ticker,ALNA US Equity
2018-03-23,2.0548
2018-03-26,3.4676
2018-03-27,7.6757
2018-03-28,4.2169
2018-03-29,6.1657
2018-04-02,18.6025
2018-04-03,26.1668
2018-04-04,0.6671
2018-04-05,-5.1807
2018-04-06,-19.5044
2018-04-09,-1.3418
2018-04-10,4.48
2018-04-11,0.6891
2018-04-12,3.27
2018-04-13,-1.1782
2018-04-16,1.9374
2018-04-17,1.3889
2018-04-18,0.3605
2018-04-19,-0.0718
2018-04-20,-0.2157
2018-04-23,-1.4409
2018-04-24,1.8275000000000001
2018-04-25,5.743
2018-04-26,-0.2037
2018-04-27,1.4966
2018-04-30,-3.9544
2018-05-01,5.3036
2018-05-02,-0.1325
2018-05-03,5.7731
2018-05-04,-2.133
2018-05-07,-0.5128
2018-05-08,2.384
2018-05-09,2.3914
2018-05-10,-6.2077
2018-05-11,-0.1966
2018-05-14,6.369
2018-05-15,1.8519
2018-05-16,-2.0
2018-05-17,-1.0513
2018-05-18,0.0
2018-05-21,-0.0625
2018-05-22,-7.6923
2018-05-23,3.3875
2018-05-24,-3.0799
2018-05-25,5.95
2018-05-29,-6.4454
2018-05-30,-1.1596
2018-05-31,-1.0352
2018-06-01,4.0446
2018-06-04,0.0
2018-06-05,-1.4745
2018-06-06,-0.7483
2018-06-07,-7.4709
2018-06-08,0.1481
2018-06-11,-0.1479
2018-06-12,0.3704
2018-06-13,-0.369
2018-06-14,0.2222
2018-06-15,0.2956
2018-06-18,-1.1054
2018-06-19,0.0745
2018-06-20,-0.968
2018-06-21,-2.2556
2018-06-22,2.9231
2018-06-25,0.8969
2018-06-26,-1.1852
2018-06-27,-1.2744
2018-06-28,-1.3667
2018-06-29,0.3079
2018-07-02,3.4536
2018-07-03,0.1484
2018-07-05,-2.0741
2018-07-06,-0.3026
2018-07-09,-5.8422
2018-07-10,-3.6261
2018-07-11,-6.1037
2018-07-12,3.9181
2018-07-13,-2.485
2018-07-16,-1.5817
2018-07-17,0.7143
2018-07-18,-2.9255
2018-07-19,1.6438000000000001
2018-07-20,2.336
2018-07-23,-3.1607
2018-07-24,-2.2665
2018-07-25,-1.8553
2018-07-26,-0.7561
2018-07-27,-4.5714
2018-07-30,4.3911999999999995
2018-07-31,2.3901
2018-08-01,-2.0542
2018-08-02,4.3850999999999996
2018-08-03,-5.9361
2018-08-06,-1.165
2018-08-07,-6.0904
2018-08-08,22.384900000000002
2018-08-09,-8.6325
2018-08-10,0.9355
2018-08-13,0.5561
2018-08-14,1.5668
2018-08-15,-1.2704
2018-08-16,-1.6543999999999999
2018-08-17,-0.6542
2018-08-20,-0.9407
2018-08-21,6.4577
2018-08-22,1.0705
2018-08-23,1.0591
2018-08-24,-6.1135
2018-08-27,-0.8372
2018-08-28,0.6567
2018-08-29,2.1435
2018-08-30,-1.9161000000000001
2018-08-31,1.3953
2018-09-04,-0.1835
2018-09-05,-2.6654
2018-09-06,-1.1331
2018-09-07,-0.6686
2018-09-10,3.6538
2018-09-11,-3.154
2018-09-12,1.4368
2018-09-13,5.0047
2018-09-14,-3.1475
2018-09-17,-3.5282999999999998
2018-09-18,0.2887
2018-09-19,6.4299
2018-09-20,2.9757
2018-09-21,-9.3695
2018-09-24,1.5459
2018-09-25,-2.569
2018-09-26,3.418
2018-09-27,-0.2833
2018-09-28,1.7045
2018-10-01,1.2104
2018-10-02,-0.644
2018-10-03,-0.2778
2018-10-04,-3.0641
2018-10-05,-2.2031
2018-10-08,0.0
2018-10-09,1.763
2018-10-10,-2.4062
2018-10-11,8.7771
2018-10-12,-0.816
2018-10-15,2.8336
2018-10-16,-4.8
2018-10-17,-1.2138
2018-10-18,-0.7561
2018-10-19,-1.8094999999999999
2018-10-22,-0.9699
2018-10-23,-6.0725
2018-10-24,-3.2325
2018-10-25,-5.1724
2018-10-26,-3.1818
2018-10-29,-2.6995
2018-10-30,-0.965
2018-10-31,0.2436
2018-11-01,3.2807
2018-11-02,-2.5882
2018-11-05,-5.6763
2018-11-06,-1.6644999999999999
2018-11-07,3.2552
2018-11-08,8.575
2018-11-09,-5.8072
2018-11-12,-5.4254
2018-11-13,8.9961
2018-11-14,-5.7416
2018-11-15,8.3756
2018-11-16,0.8197
2018-11-19,-5.1103
2018-11-20,-1.7136
2018-11-21,6.4757
2018-11-23,11.812899999999999
2018-11-26,-2.6151
2018-11-27,-0.3222
2018-11-28,3.3405
2018-11-29,-1.6684
2018-11-30,-0.6363
2018-12-03,0.8538
2018-12-04,-2.6455
2018-12-06,-0.6522
2018-12-07,1.3129
2018-12-10,-4.4276
2018-12-11,-1.9209
2018-12-12,-3.341
2018-12-13,-4.1716
2018-12-14,-6.4677
2018-12-17,-7.5798
2018-12-18,-13.5252
2018-12-19,-10.8153
2018-12-20,0.5597
2018-12-21,-4.6382
2018-12-24,-0.5837
2018-12-26,1.1742
2018-12-27,-0.1934
2018-12-28,3.1008
2018-12-31,2.4436
2019-01-02,17.9817
2019-01-03,1.0886
2019-01-04,8.1538
2019-01-07,2.1337
2019-01-08,10.8635
2019-01-09,5.7789
2019-01-10,-5.5819
2019-01-11,10.0629
2019-01-14,0.9143
2019-01-15,-6.4553
2019-01-16,8.5956
2019-01-17,-2.5641
2019-01-18,1.9451
2019-01-22,-6.6218
2019-01-23,0.9615
2019-01-24,-6.0714
2019-01-25,1.6477
2019-01-28,-5.2369
2019-01-29,-0.9211
2019-01-30,0.1328
2019-01-31,-7.0292
2019-02-01,2.9957000000000003
2019-02-04,-1.385
2019-02-05,-1.5449000000000002
2019-02-06,-3.709
2019-02-07,-2.963
2019-02-08,0.3053
2019-02-11,0.9132
2019-02-12,-2.2624
2019-02-13,-1.3889
2019-02-14,8.7637
2019-02-15,-0.5755
2019-02-19,1.5918999999999999
2019-02-20,-8.4046
2019-02-21,-4.1991
2019-02-22,6.9805
2019-02-25,0.1517
2019-02-26,4.0909
2019-02-27,1.1645
2019-02-28,3.8849
2019-03-01,-5.4017
2019-03-04,-1.9034
2019-03-05,0.1493
2019-03-06,-2.3845
2019-03-07,0.3053
2019-03-08,4.5662
2019-03-11,3.2023
2019-03-12,-2.8209
2019-03-13,6.9666
2019-03-14,-1.2212
2019-03-15,0.0
2019-03-18,4.3956
2019-03-19,0.0
2019-03-20,-5.0
2019-03-21,-2.0776
2019-03-22,-1.4144
2019-03-25,-0.8608
2019-03-26,1.8813
2019-03-27,-0.2841
2019-03-28,-0.2849
2019-03-29,0.2857
2019-04-01,-1.9943
2019-04-02,-3.1977
2019-04-03,2.4024
2019-04-04,0.8798
2019-04-05,-1.0174
2019-04-08,-2.0558
2019-04-09,-2.6987
2019-04-10,3.2357
2019-04-11,-4.1791
2019-04-12,-4.3614
2019-04-15,-0.8143
2019-04-16,9.688
2019-04-17,-1.1976
2019-04-18,-3.7879
2019-04-22,0.0
2019-04-23,2.9920999999999998
2019-04-24,0.7645
2019-04-25,-1.9727000000000001
2019-04-26,1.3932
2019-04-29,-0.7634
2019-04-30,-5.0769
2019-05-01,-1.7828
2019-05-02,0.6601
2019-05-03,3.2787
2019-05-06,1.9048
2019-05-07,-4.1277
2019-05-08,-1.8683999999999998
2019-05-09,-4.9669
2019-05-10,-5.0523
2019-05-13,-4.4037
2019-05-14,1.7274
2019-05-15,8.1132
2019-05-16,-1.9197
2019-05-17,-6.5836
2019-05-20,-4.0
2019-05-21,0.3968
2019-05-22,-2.9644
2019-05-23,-5.7026
2019-05-24,-2.5918
2019-05-28,-7.9823
2019-05-29,-3.6145
2019-05-30,0.75
2019-05-31,-0.9926
2019-06-03,0.7519
2019-06-04,24.3781
2019-06-05,11.8
2019-06-06,-16.1002
2019-06-07,-4.9041
2019-06-10,-2.9148
2019-06-11,6.2356
2019-06-12,-2.3913
2019-06-13,0.2227
2019-06-14,-5.1111
2019-06-17,9.8361
2019-06-18,4.9041
2019-06-19,-6.3008
2019-06-20,6.9414
2019-06-21,-5.4767
2019-06-24,-3.4335
2019-06-25,-1.1111
2019-06-26,-5.1685
2019-06-27,-1.4218
2019-06-28,-2.1635
2019-07-01,10.5651
2019-07-02,9.1111
2019-07-03,2.0367
2019-07-05,-1.1976
2019-07-08,-1.6162
2019-07-09,0.616
2019-07-10,5.3061
2019-07-11,-1.5504
2019-07-12,-2.7559
2019-07-15,0.6073
2019-07-16,-1.4085
2019-07-17,-1.6327
2019-07-18,-1.8672
2019-07-19,-4.2283
2019-07-22,-4.8565000000000005
2019-07-23,-0.6961
2019-07-24,0.4673
2019-07-25,-6.0465
2019-07-26,-0.2475
2019-07-29,2.2333
2019-07-30,6.5534
2019-07-31,-6.8337
2019-08-01,-3.6675
2019-08-02,0.0
2019-08-05,-2.7919
2019-08-06,6.0052
2019-08-07,-1.4778
2019-08-08,-1.0
2019-08-09,1.2626
2019-08-12,-1.4963
2019-08-13,1.0127
2019-08-14,0.5013
2019-08-15,-5.2369
2019-08-16,0.5263
2019-08-19,2.8796
2019-08-20,1.7812000000000001
2019-08-21,13.75
2019-08-22,-3.956
2019-08-23,-7.7803
2019-08-26,2.4814
2019-08-27,-0.2421
2019-08-28,3.1553
2019-08-29,-0.4706
2019-08-30,-1.4184
2019-09-03,3.5971
2019-09-04,-5.0926
2019-09-05,1.7073
2019-09-06,-2.1583
2019-09-09,3.4314
2019-09-10,1.1848
2019-09-11,-0.9368
2019-09-12,0.2364
2019-09-13,-0.2358
2019-09-16,-0.2364
2019-09-17,-0.237
2019-09-18,-0.9501
2019-09-19,1.199
2019-09-20,1.6588
2019-09-23,-0.4662
2019-09-24,-0.9368
2019-09-25,-0.7092
2019-09-26,-4.0476
2019-09-27,1.4888
2019-09-30,-3.6675
2019-10-01,-3.8071
2019-10-02,-5.0132
2019-10-03,-3.6111
2019-10-04,15.2738
2019-10-07,7.0
2019-10-08,-0.2336
2019-10-09,0.9368
2019-10-10,3.2483
2019-10-11,-3.5955
2019-10-14,0.0
2019-10-15,4.8951
2019-10-16,6.4444
2019-10-17,9.3946
2019-10-18,-4.3893
2019-10-21,6.5868
2019-10-22,1.4981
2019-10-23,-2.214
2019-10-24,1.8868
2019-10-25,4.8148
2019-10-28,-3.3569
2019-10-29,0.1828
2019-10-30,-4.1971
2019-10-31,0.381
2019-11-01,4.5541
2019-11-04,7.441
2019-11-05,-0.3378
2019-11-06,-0.8475
2019-11-07,-61.7094
2019-11-08,-10.7143
2019-11-11,0.5
2019-11-12,-7.9602
2019-11-13,-8.6486
2019-11-14,-2.9586
2019-11-15,1.8293
2019-11-18,0.0
2019-11-19,11.975999999999999
2019-11-20,1.0695000000000001
2019-11-21,-2.6455
2019-11-22,13.0435
2019-11-25,3.8462
2019-11-26,-1.3889
2019-11-27,-5.1643
2019-11-29,9.4059
2019-12-02,9.5023
2019-12-03,-5.3719
2019-12-04,0.8734
2019-12-05,-15.5844
2019-12-06,-2.0513
2019-12-09,4.1885
2019-12-10,0.5025
2019-12-11,-3.5
2019-12-12,17.0984
2019-12-13,2.6549
2019-12-16,-2.5862
2019-12-17,-1.7699
2019-12-18,-1.3514
2019-12-19,6.3927
2019-12-20,-3.4335
2019-12-23,-0.4444
2019-12-24,3.5714
2019-12-26,-3.8792999999999997
2019-12-27,8.9686
2019-12-30,2.4691
2019-12-31,9.6386
2020-01-02,5.8608
2020-01-03,-3.8062
2020-01-06,-2.8777
2020-01-07,-4.8148
2020-01-08,-3.1128
2020-01-09,3.2129
2020-01-10,-3.8911
2020-01-13,-1.6194
2020-01-14,5.3498
2020-01-15,4.2969
2020-01-16,4.1199
2020-01-17,-3.777
2020-01-21,-4.2991
2020-01-22,2.7344
2020-01-23,-1.5209000000000001
2020-01-24,-9.6525
2020-01-27,-12.3932
2020-01-28,6.8293
2020-01-29,14.6119
2020-01-30,6.3745
2020-01-31,-4.4944
2020-02-03,3.5294
2020-02-04,-0.7576
2020-02-05,7.6336
2020-02-06,0.0
2020-02-07,-7.8723
2020-02-10,-4.157
2020-02-11,-0.8032
2020-02-12,-5.2632
2020-02-13,-4.2735
2020-02-14,-5.8036
2020-02-18,5.6872
2020-02-19,-2.6906
2020-02-20,5.9908
2020-02-21,-6.087
2020-02-24,-3.7037
2020-02-25,0.0
2020-02-26,2.8846
2020-02-27,-7.0093
2020-02-28,-1.005
2020-03-02,3.5533
2020-03-03,-0.9804
2020-03-04,-0.495
2020-03-05,-3.9801
2020-03-06,-8.2902
2020-03-09,-21.4689
2020-03-10,-4.3165
2020-03-11,-5.2632
2020-03-12,-25.2302
2020-03-13,4.0229
2020-03-16,-37.7551
2020-03-17,-4.082
2020-03-18,12.1518
2020-03-19,44.1634
2020-03-20,-4.8626000000000005
2020-03-23,0.5556
2020-03-24,4.4641
2020-03-25,2.2953
2020-03-26,0.1758
2020-03-27,2.1883
2020-03-30,1.0101
2020-03-31,-3.75
2020-04-01,-16.8831
2020-04-02,8.7375
2020-04-03,12.7141
2020-04-06,-0.8975
2020-04-07,-1.2041
2020-04-08,11.1771
2020-04-09,7.7485
2020-04-13,-6.9565
2020-04-14,0.9346
2020-04-15,9.2593
2020-04-16,5.0847
2020-04-17,3.2258
2020-04-20,23.4375
2020-04-21,10.1266
2020-04-22,6.3218
2020-04-23,1.6216
2020-04-24,-7.4468
2020-04-27,4.5977
2020-04-28,-2.7473
2020-04-29,-4.5198
2020-04-30,-4.7337
2020-05-01,-7.4596
2020-05-04,4.705
2020-05-05,17.9487
2020-05-06,0.0
2020-05-07,1.6303999999999998
2020-05-08,2.1390000000000002
2020-05-11,3.1414
2020-05-12,-4.5685
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,-3.7234
2020-05-18,2.7624
2020-05-19,1.0753
2020-05-20,1.0638
2020-05-21,-0.5263
2020-05-22,-0.5291
2020-05-26,-0.5319
2020-05-27,-3.7433
2020-05-28,-5.0
2020-05-29,-1.7544
2020-06-01,31.5476
2020-06-02,22.6244
2020-06-03,-14.7601
2020-06-04,0.4329
2020-06-05,-8.6207
2020-06-08,2.3585
2020-06-09,-7.3733
2020-06-10,-1.99
2020-06-11,-12.6904
2020-06-12,2.907
2020-06-15,-3.3898
2020-06-16,-3.5088
2020-06-17,0.6061
2020-06-18,0.6024
2020-06-19,1.7964
2020-06-22,1.1764999999999999
2020-06-23,-1.4535
2020-06-24,-2.6549
2020-06-25,-0.6061
2020-06-26,-3.6585
2020-06-29,-3.7975
2020-06-30,3.9474
2020-07-01,0.6329
2020-07-02,-3.1447
2020-07-06,-4.8701
2020-07-07,-0.3413
2020-07-08,0.6849
2020-07-09,-1.3605
2020-07-10,-3.4483
2020-07-13,-2.8571
2020-07-14,-0.7353
2020-07-15,5.1852
2020-07-16,9.8592
2020-07-17,38.4615
2020-07-20,-11.5741
2020-07-21,-3.6649000000000003
2020-07-22,-3.2609
2020-07-23,-6.1798
2020-07-24,-1.1976
2020-07-27,-6.6667
2020-07-28,-15.5844
2020-07-29,-2.3077
2020-07-30,-0.7874
2020-07-31,-1.5873
