ticker,TNRK US Equity
2003-10-27,1.5873
2003-11-03,-5.625
2003-11-13,4.3046
2003-11-14,-0.3175
2003-12-04,21.0191
2003-12-12,5.2632
2003-12-15,-10.0
2003-12-16,-2.7778
2003-12-17,8.5714
2004-01-05,2.6316
2004-01-07,-15.3846
2004-02-23,3.0303
2004-03-17,-2.9412000000000003
2004-03-24,3.0303
2004-03-25,5.8824
2004-04-12,-5.5556
2004-04-27,0.0
2004-05-14,-2.9412000000000003
2004-05-25,-3.0303
2004-07-01,2.1875
2004-07-02,-0.6116
2004-07-12,-3.0769
2004-07-20,1.2698
2004-07-23,-4.3887
2004-08-27,2.2951
2004-10-07,5.7692
2004-10-18,0.0
2004-11-10,-2.7273
2004-11-30,5.9190000000000005
2004-12-03,0.0
2004-12-09,0.5882
2004-12-10,-0.5848
2004-12-14,0.5882
2004-12-22,0.5848
2004-12-29,0.0
2005-01-06,0.5814
2005-01-10,9.5376
2005-01-12,-2.3747
2005-02-10,2.7027
2005-02-24,1.3158
2005-02-25,-1.2987
2005-03-08,-2.6316
2005-04-20,9.4595
2005-05-03,-8.642
2005-05-20,9.4595
2005-06-24,3.7037
2005-06-27,0.0
2005-06-28,-2.3810000000000002
2005-07-14,1.4634
2005-08-12,5.7692
2005-09-15,0.0
2005-09-22,0.0
2005-09-23,0.0
2005-09-30,-1.8182
2005-11-04,4.1667
2005-11-14,-2.2222
2005-11-28,2.2727
2005-12-01,2.2222
2005-12-02,0.0
2005-12-08,-2.1739
2005-12-13,2.2222
2005-12-29,0.0
2006-01-18,-1.7391
2006-02-02,0.885
2006-02-06,0.4825
2006-02-23,7.6604
2006-03-13,0.3446
2006-03-17,-5.0505
2006-03-31,5.5319
2006-04-12,-6.25
2006-04-25,12.9032
2006-04-27,0.0
2006-05-17,4.7619
2006-05-18,1.8182
2006-06-26,-1.7856999999999998
2006-06-29,0.0
2006-08-22,0.0
2006-09-11,5.4545
2006-09-20,3.4483
2006-09-22,-14.1667
2006-09-27,3.1068
2006-10-31,14.8776
2006-11-01,-11.4754
2006-11-07,18.5185
2006-11-17,1.5625
2006-11-22,0.0
2006-11-24,1.5385
2006-11-27,-14.8485
2006-11-28,13.879
2006-11-29,7.8125
2006-12-04,0.1449
2006-12-05,-0.1447
2006-12-06,-0.7246
2006-12-07,5.1095
2006-12-08,-2.5278
2006-12-11,2.5933
2006-12-12,1.1111
2006-12-13,0.2747
2006-12-14,-1.6438000000000001
2006-12-15,1.6713
2006-12-18,-1.3699
2006-12-19,-15.8333
2006-12-20,-8.0235
2006-12-21,15.9574
2006-12-22,-0.9174
2006-12-27,0.1852
2007-01-04,7.2089
2007-01-05,3.4483
2007-01-08,-3.0
2007-01-10,-3.7801
2007-01-12,0.0
2007-01-16,0.8929
2007-01-17,5.3097
2007-01-18,0.0
2007-01-22,-2.521
2007-01-24,10.0
2007-01-29,3.1348
2007-01-30,-2.7356
2007-02-02,0.0
2007-02-06,3.4375
2007-02-07,0.0
2007-02-08,2.568
2007-02-09,1.5611000000000002
2007-02-12,0.0
2007-02-13,-5.7425
2007-02-14,-6.1538
2007-02-15,6.5574
2007-02-20,-3.0769
2007-02-21,9.5238
2007-02-23,-15.942
2007-02-26,-2.4138
2007-02-27,-1.0247
2007-02-28,-0.0357
2007-03-08,5.3571
2007-03-14,5.0847
2007-03-15,3.5484
2007-03-16,4.3302
2007-03-19,1.5228000000000002
2007-03-20,0.0
2007-03-21,0.7353
2007-03-22,-1.0219
2007-03-26,0.1475
2007-04-03,0.0
2007-04-04,0.0
2007-04-05,-0.7069
2007-04-09,-0.623
2007-04-10,0.2687
2007-04-11,0.0
2007-04-12,1.8159999999999998
2007-04-13,-0.5848
2007-04-16,0.1471
2007-04-17,1.1747
2007-04-18,0.1451
2007-04-20,0.0
2007-04-23,-1.7391
2007-04-24,1.7699
2007-04-25,1.4493
2007-04-26,7.1429
2007-04-27,1.3333
2007-04-30,-5.2632
2007-05-01,-0.0278
2007-05-02,-0.6669
2007-05-03,0.0
2007-05-09,0.6993
2007-05-10,2.7778
2007-05-11,5.4054
2007-05-14,0.0
2007-05-15,-2.5641
2007-05-17,-15.526299999999999
2007-05-18,-3.4268
2007-05-21,-3.1935000000000002
2007-05-22,0.7997
2007-05-23,0.3306
2007-05-31,2.3064
2007-06-01,3.0596
2007-06-04,3.125
2007-06-06,-2.7273
2007-06-07,0.4673
2007-06-12,0.0
2007-06-14,5.4264
2007-06-15,-0.0294
2007-06-18,2.9715
2007-06-19,-7.9429
2007-06-20,5.5245
2007-06-21,11.0294
2007-06-22,0.0
2007-06-25,-0.6623
2007-06-26,-14.6667
2007-06-27,9.4062
2007-06-29,-7.1693999999999996
2007-07-02,0.9231
2007-07-03,-1.6768
2007-07-05,3.876
2007-07-06,0.7463
2007-07-13,-0.7407
2007-07-16,1.4925
2007-07-17,-5.8824
2007-07-19,0.0
2007-07-23,0.0313
2007-07-27,12.4649
2007-08-02,0.0
2007-08-03,-10.6944
2007-08-09,7.3095
2007-08-10,0.0
2007-08-16,-2.8986
2007-08-20,7.4627
2007-08-22,0.0
2007-09-04,-4.3333
2007-09-05,1.626
2007-09-07,2.7143
2007-09-12,0.1391
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,0.0
2007-09-19,-2.7778
2007-09-21,0.0
2007-09-26,8.5714
2007-09-28,-9.3421
2007-10-01,-2.0319
2007-10-03,3.7037
2007-10-04,-2.8571
2007-10-05,0.0
2007-10-08,5.8824
2007-10-11,4.8611
2007-10-15,5.9603
2007-10-26,-11.25
2007-10-31,1.4085
2007-11-01,2.7778
2007-11-02,0.0
2007-11-05,1.7568000000000001
2007-11-09,-1.7264
2007-11-12,0.0
2007-11-19,-1.3514
2007-11-28,-8.2192
2007-11-29,0.0299
2007-11-30,4.4464
2007-12-03,1.4285999999999999
2007-12-10,0.9859
2007-12-12,5.9972
2007-12-13,0.0
2007-12-17,-2.6316
2007-12-20,0.0
2007-12-24,0.0
2007-12-26,0.0
2007-12-28,1.3514
2007-12-31,-6.6667
2008-01-07,2.8571
2008-01-09,-1.3889
2008-01-10,0.0
2008-01-15,-2.1127
2008-01-16,2.1583
2008-01-17,0.0
2008-01-18,1.4085
2008-01-22,5.5556
2008-01-23,-3.2895
2008-01-24,0.6803
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-07,7.6486
2008-02-08,-0.8285
2008-02-12,0.8608
2008-02-13,-7.1285
2008-02-19,-2.7027
2008-02-21,2.7778
2008-02-22,-1.3514
2008-02-26,-4.1096
2008-02-27,5.7143
2008-02-29,-2.7027
2008-03-04,6.1111
2008-03-07,-0.5236
2008-03-11,-2.8947000000000003
2008-03-13,2.71
2008-03-17,0.0
2008-03-19,0.0
2008-03-25,-0.3958
2008-03-26,0.3974
2008-03-28,-0.2639
2008-04-02,-0.7937
2008-04-03,0.0
2008-04-07,0.0
2008-04-16,-13.8653
2008-04-21,8.3575
2008-04-24,-7.1429
2008-04-25,0.0
2008-05-07,-2.3077
2008-05-08,2.3622
2008-05-09,0.0
2008-05-16,-2.3077
2008-05-19,0.0
2008-06-02,0.7874
2008-06-10,0.0
2008-06-16,6.25
2008-06-17,-1.4706000000000001
2008-06-23,1.4925
2008-06-25,0.0
2008-07-09,17.1743
2008-07-15,-6.0445
2008-07-18,-23.3333
2008-07-29,0.0
2008-08-01,0.0
2008-08-05,-13.0435
2008-08-19,8.75
2008-09-16,10.3448
2008-10-09,-12.5
2008-10-24,-9.5238
2008-11-11,-5.2632
2008-11-26,-11.1111
2009-02-13,-25.0
2009-02-17,-16.6667
2009-02-18,1.0
2009-03-09,-15.8416
2009-03-31,0.0
2009-04-14,0.0
2009-04-30,67.6471
2009-05-18,-22.807
2009-05-19,18.1818
2009-05-20,0.0
2009-07-07,0.0
2009-07-08,15.3846
2009-07-14,3.3333
2009-07-17,0.0
2009-07-24,0.0
2009-07-28,0.0
2009-07-31,-6.4516
2009-08-26,-3.4483
2009-09-11,0.2143
2009-10-16,14.0413
2009-11-04,4.6875
2009-11-05,-13.0746
2009-11-12,-7.4863
2009-11-19,-0.7424
2009-11-24,12.1167
2009-11-27,0.5337
2009-11-30,-3.7823
2009-12-02,-3.4483
2009-12-18,14.2857
2010-01-05,0.0
2010-01-08,-3.125
2010-02-22,9.6774
2010-03-24,8.8235
2010-07-16,-18.2162
2010-08-05,0.2644
2010-08-06,0.0659
2010-08-19,2.108
2010-09-13,4.129
2010-09-15,-3.9653
2010-10-15,0.0
2010-10-22,16.129
2010-10-25,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-05,-7.8333
2010-11-08,8.4991
2010-11-11,0.0
2010-11-12,-5.5556
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0588
2010-11-22,4.6443
2010-11-23,0.0
2010-11-29,1.1236
2010-12-06,2.7778
2010-12-07,-7.8378
2010-12-09,-0.2933
2010-12-10,0.0
2010-12-13,0.0
2010-12-16,24.647100000000002
2010-12-20,-1.2934
2010-12-22,-16.8966
2010-12-27,1.1618
2010-12-28,-9.7621
2010-12-29,11.3636
2011-01-03,-6.1224
2011-01-04,4.3478
2011-01-05,-4.1667
2011-01-21,2.1739
2011-01-27,19.1489
2011-01-28,-16.0714
2011-02-09,0.0
2011-02-18,18.2979
2011-02-24,-14.7482
2011-03-09,17.7215
2011-03-24,-1.4337
2011-04-04,-0.0727
2011-04-21,-5.3857
2011-04-28,-9.6154
2011-04-29,10.6383
2011-05-05,5.6923
2011-05-06,0.0
2011-05-26,0.0
2011-06-02,-3.2023
2011-06-06,3.3083
2011-06-08,-4.6579
2011-06-15,-0.7634
2011-06-30,12.6923
2011-07-05,-1.0239
2011-07-06,1.0345
2011-07-07,6.8259
2011-07-12,-1.5974
2011-07-13,0.0
2011-07-21,0.6494
2011-08-08,-9.5484
2011-08-10,-16.1912
2011-09-26,-10.6383
2011-10-20,0.8571
2011-11-21,6.2323
2011-12-14,-4.0889
2012-02-02,6.5802
2012-02-13,-8.6087
2012-03-20,12.7498
2012-03-26,-11.308
2012-03-27,-13.5109
2012-03-28,26.5127
2012-03-30,0.0
2012-04-09,-0.087
2012-04-10,0.5222
2012-04-11,1.2987
2012-04-12,-2.1368
2012-04-16,0.4367
2012-04-18,-0.8696
2012-04-20,0.8772
2012-04-23,0.8696
2012-04-24,-1.7241
2012-04-25,0.8772
2012-05-01,0.0
2012-05-02,0.4348
2012-05-03,-1.2987
2012-05-04,0.0
2012-05-09,0.8772
2012-05-16,0.0
2012-05-17,-1.7391
2012-05-18,0.885
2012-05-21,-1.3158
2012-05-23,0.8889
2012-05-24,-0.4405
2012-06-01,-3.9823
2012-06-04,1.8433000000000002
2012-06-05,0.0
2012-06-13,-2.7149
2012-06-14,-2.3256
2012-06-21,4.2857
2012-06-25,0.0
2012-06-27,0.0
2012-07-02,-0.4566
2012-07-09,-1.3761
2012-07-17,1.8605
2012-07-24,-0.5479
2012-07-26,-2.2039
2012-07-27,-1.2207
2012-08-01,1.7109999999999999
2012-08-17,-1.8692
2012-08-21,4.7619
2012-08-24,0.0
2012-08-27,0.0
2012-09-07,-2.2727
2012-09-25,-1.3953
2012-09-26,0.0
2012-09-27,0.0
2012-10-04,-1.6038000000000001
2012-10-05,1.6299000000000001
2012-10-08,0.283
2012-10-09,-0.2822
2012-10-11,3.7736
2012-10-16,-3.5455
2012-10-17,0.5655
2012-10-19,3.0928
2012-10-25,0.2727
2012-11-06,-4.3518
2012-11-15,4.2654
2012-11-16,-2.2727
2012-11-26,2.3256
2012-12-06,0.4545
2012-12-07,0.0
2012-12-11,4.0724
2012-12-17,-2.8571
2012-12-18,0.0
2012-12-24,0.0
2012-12-26,-3.2941
2012-12-27,-0.2433
2012-12-28,3.6585
2012-12-31,0.0
2013-01-07,0.0
2013-01-09,2.9412000000000003
2013-01-10,2.8571
2013-01-23,-2.2222
2013-01-28,0.0
2013-02-01,-0.5682
2013-02-06,-0.8
2013-02-08,2.4194
2013-02-15,-1.7997999999999998
2013-02-19,-0.3436
2013-03-04,0.0
2013-03-14,0.0
2013-03-15,-0.1149
2013-04-09,0.2301
2013-04-11,0.4592
2013-04-12,0.0
2013-04-26,-0.1143
2013-05-13,4.119
2013-05-17,-1.0989
2013-05-22,-2.5556
2013-05-30,3.7628
2013-06-04,3.2967
2013-06-05,2.0213
2013-06-06,0.0
2013-06-07,4.2753
2013-06-17,-7.5
2013-06-24,2.7027
2013-07-08,3.1579
2013-07-15,2.0408
2013-07-23,-2.6
2013-07-26,0.1027
2013-08-05,0.0
2013-08-14,2.5641
2013-08-21,-2.1
2013-08-30,2.145
2013-09-18,9.4
2013-10-14,-1.0055
2013-10-23,8.4026
2013-11-14,-6.3032
2013-11-18,2.2727
2013-11-19,3.0222
2013-11-20,1.7256
2013-11-25,-4.5802
2013-12-03,4.8
2013-12-26,4.8346
2013-12-27,0.0
2013-12-31,-0.4854
2014-01-07,0.813
2014-01-08,-0.8065
2014-01-16,-1.2195
2014-01-17,2.0576
2014-01-22,0.0
2014-01-23,-1.2097
2014-01-30,-0.3265
2014-02-10,0.0
2014-02-13,2.3750999999999998
2014-02-14,7.12
2014-02-18,0.0
2014-02-19,2.9126
2014-02-20,0.0
2014-03-13,0.0
2014-04-07,-2.0319
2014-04-22,-9.6296
2014-04-24,9.8361
2014-04-29,-1.4925
2014-05-07,6.0606
2014-05-14,1.4285999999999999
2014-05-15,0.0
2014-06-10,3.8731999999999998
2014-06-11,1.6949
2014-06-16,0.0
2014-06-18,0.0
2014-06-19,6.6667
2014-06-27,0.0
2014-06-30,3.125
2014-07-16,-3.0303
2014-07-21,-6.25
2014-08-04,2.0
2014-08-07,-1.6993
2014-08-11,-0.133
2014-08-12,-0.1332
2014-08-22,0.6667
2014-08-28,1.9868000000000001
2014-08-29,0.0
2014-09-05,-2.5974
2014-09-23,3.3333
2014-09-30,3.2258
2014-10-01,3.125
2014-10-20,-3.3333
2014-10-27,-5.9561
2014-10-29,0.0
2014-10-31,0.0
2014-11-04,6.3333
2014-11-07,-1.2539
2014-11-11,-0.3175
2014-11-12,-1.2739
2014-11-26,-3.2258
2014-11-28,0.0
2014-12-02,6.3333
2014-12-22,-18.4953
2014-12-26,7.6923
2014-12-29,0.0
2015-01-02,0.0
2015-01-06,-6.7857
2015-01-08,4.2146
2015-01-14,-1.3235000000000001
2015-01-15,-0.0009
2015-01-16,-0.0736
2015-01-22,-2.61
2015-02-11,2.7565
2015-02-12,-2.3845
2015-02-17,0.0
2015-03-03,-6.4885
2015-03-19,4.0816
2015-03-20,-5.6471
2015-03-23,2.4106
2015-03-24,0.0
2015-03-26,-0.974
2015-03-27,0.0
2015-03-30,0.0
2015-04-07,-1.5574
2015-04-13,-4.6628
2015-04-15,2.6201
2015-04-22,-6.383
2015-04-23,3.6364
2015-05-08,0.0
2015-05-14,9.6491
2015-05-15,4.0
2015-05-18,0.0
2015-05-22,0.0
2015-06-02,-3.8462
2015-06-05,2.0
2015-06-09,1.9607999999999999
2015-06-22,-7.6923
2015-06-26,8.3333
2015-07-15,-7.6923
2015-07-20,-2.3333
2015-08-04,10.9215
2015-08-24,-11.3077
2015-09-14,3.2958
2015-09-17,0.9236
2015-10-22,0.0832
2015-10-28,0.0831
2015-10-29,0.0
2015-11-06,0.1661
2015-11-09,-0.0829
2015-11-10,0.0
2015-11-11,-0.083
2015-11-12,0.0
2015-12-02,-1.1628
2015-12-15,4.5378
2016-01-11,-7.5563
2016-01-14,-4.3478
2016-01-20,0.0
2016-01-21,8.0909
2016-01-28,4.6257
2016-01-29,-3.537
2016-02-08,-7.4167
2016-02-09,0.09
2016-02-12,-1.0791
2016-02-17,-2.2727
2016-02-23,1.8605
2016-02-29,0.0
2016-04-14,5.4795
2016-04-15,-4.7619
2016-04-29,11.3636
2016-06-29,0.4082
2016-06-30,0.0
2016-07-01,-2.439
2016-08-10,0.0
2016-08-25,8.3333
2016-08-26,0.0
2016-08-29,1.9231
2016-08-31,1.5093999999999999
2016-09-02,0.0
2016-09-28,4.0892
2016-09-29,1.4285999999999999
2016-09-30,1.4085
2016-10-06,-31.4516
2016-10-14,26.4706
2016-10-21,11.4419
2016-11-02,-21.5359
2016-11-22,9.0426
2016-11-23,4.878
2017-03-29,6.0465
2017-07-14,1.7544
2017-07-25,12.069
2017-08-02,-6.5385
2017-08-10,6.9959
2017-08-17,0.0
2017-08-22,3.8462
2017-10-03,-14.0741
2017-10-17,-4.8276
2017-10-18,-8.9674
2017-10-19,9.4527
2017-10-30,0.0
2017-11-28,12.7273
2017-12-05,-1.2097
2017-12-06,-13.8776
2017-12-29,23.128
2018-01-03,-5.6967
2018-01-19,0.0
2018-01-23,4.0816
2018-03-05,0.0
2018-04-02,-9.8039
2018-04-12,17.3913
2018-06-13,3.7037
2018-07-05,-5.3571
2018-08-21,5.6604
2018-09-06,-3.5714
2018-09-20,-4.4444
2018-10-03,2.7132
2018-10-23,-0.9057
2018-10-26,2.818
2018-11-02,0.0
2018-11-30,7.4074
2019-01-08,-6.8966
2019-01-25,5.5556
2019-01-31,0.0
2019-02-01,0.0
2019-02-05,-7.0175
2019-02-21,0.0
2019-03-15,-3.7736
2019-04-08,0.0
2019-05-02,3.9215999999999998
2019-05-03,13.2075
2019-05-14,-6.6667
2019-07-08,0.0
2019-07-16,0.0
2019-09-27,3.5714
2019-09-30,-6.8966
2019-10-07,11.1111
2019-10-16,-6.6667
2019-10-31,14.2857
2019-11-04,-20.9375
2019-11-11,54.9286
2019-11-15,-3.0297
2019-11-20,0.0
2019-11-21,-18.75
2019-12-27,-0.3846
2020-01-24,-1.9304999999999999
2020-01-27,-0.3937
2020-01-28,1.1858
2020-01-29,0.0
2020-02-03,1.5625
2020-02-26,-1.1538
2020-03-09,0.0
2020-03-11,1.9455
2020-03-16,-4.5802
2020-03-18,-16.0
2020-03-19,0.0
2020-03-25,-2.3810000000000002
2020-03-26,4.878
2020-03-27,2.3256
2020-03-30,-4.5455
2020-04-06,2.3810000000000002
2020-04-08,-11.1628
2020-04-14,13.089
2020-04-24,1.8519
2020-04-28,0.9091
2020-05-13,0.0
2020-05-18,1.8919000000000001
2020-05-21,1.2378
2020-05-28,0.4367
2020-06-05,-3.4783
2020-06-08,8.1081
2020-06-23,4.1667
