ticker,GOLF US Equity
2017-03-21,-2.0397
2017-03-22,1.9696
2017-03-23,-1.7107999999999999
2017-03-24,-0.2807
2017-03-27,-1.8018
2017-03-28,-2.0069
2017-03-29,1.4043
2017-03-30,-0.6924
2017-03-31,0.4067
2017-04-03,-0.1157
2017-04-04,-1.1587
2017-04-05,0.8792
2017-04-06,0.4067
2017-04-07,-0.3472
2017-04-10,2.0325
2017-04-11,-1.5367
2017-04-12,1.3388
2017-04-13,0.7467
2017-04-17,2.1665
2017-04-18,1.0603
2017-04-19,-1.0491
2017-04-20,1.1719
2017-04-21,-0.1655
2017-04-24,0.1657
2017-04-25,-0.3309
2017-04-26,0.3874
2017-04-27,0.1654
2017-04-28,0.4953
2017-05-01,-0.3834
2017-05-02,-0.2199
2017-05-03,-0.0551
2017-05-04,0.5513
2017-05-05,4.7697
2017-05-08,4.7096
2017-05-09,-0.8496
2017-05-10,0.6048
2017-05-11,-0.8016
2017-05-12,-0.7576
2017-05-15,-0.3562
2017-05-16,0.6129
2017-05-17,-4.264
2017-05-18,0.6363
2017-05-19,-0.9484
2017-05-22,-0.266
2017-05-23,-0.5333
2017-05-24,0.1072
2017-05-25,-0.0536
2017-05-26,1.5005
2017-05-30,-1.0032
2017-05-31,1.9733
2017-06-01,0.2632
2017-06-02,-0.6299
2017-06-05,0.4226
2017-06-06,-0.0526
2017-06-07,0.0526
2017-06-08,-0.2104
2017-06-09,1.1597
2017-06-12,0.938
2017-06-13,-0.5163
2017-06-14,-0.2076
2017-06-15,-0.988
2017-06-16,-0.0525
2017-06-19,4.0988
2017-06-20,-3.2307
2017-06-21,-0.1043
2017-06-22,0.7311
2017-06-23,1.3477999999999999
2017-06-26,0.3581
2017-06-27,0.0
2017-06-28,1.3761
2017-06-29,0.553
2017-06-30,-0.8
2017-07-03,0.252
2017-07-05,0.4022
2017-07-06,-0.5508
2017-07-07,0.2014
2017-07-10,-0.402
2017-07-11,-3.1282
2017-07-12,1.1979
2017-07-13,0.772
2017-07-14,0.0511
2017-07-17,0.2552
2017-07-18,3.055
2017-07-19,0.4941
2017-07-20,-2.5074
2017-07-21,-5.3959
2017-07-24,-0.2132
2017-07-25,0.0534
2017-07-26,1.1746
2017-07-27,-2.3747
2017-07-28,0.4324
2017-07-31,-0.592
2017-08-01,1.137
2017-08-02,-0.5353
2017-08-03,-1.6684999999999999
2017-08-04,0.1642
2017-08-07,-3.8251
2017-08-08,-2.5
2017-08-09,-0.4662
2017-08-10,-0.2342
2017-08-11,-8.5094
2017-08-14,2.3092
2017-08-15,1.6301
2017-08-16,-0.3085
2017-08-17,-0.8045
2017-08-18,2.5577
2017-08-21,2.6764
2017-08-22,-2.1327
2017-08-23,-0.4237
2017-08-24,0.7295
2017-08-25,1.5691000000000002
2017-08-28,0.5348
2017-08-29,-0.9456
2017-08-30,-1.611
2017-08-31,0.4276
2017-09-01,-0.4866
2017-09-05,-1.8949
2017-09-06,1.2461
2017-09-07,2.4615
2017-09-08,-1.0811
2017-09-11,-0.0607
2017-09-12,3.3414
2017-09-13,1.2934
2017-09-14,-1.1608
2017-09-15,-0.9982
2017-09-18,-0.4152
2017-09-19,1.1316
2017-09-20,-1.649
2017-09-21,0.8982
2017-09-22,1.4243000000000001
2017-09-25,-0.2341
2017-09-26,0.4692
2017-09-27,2.5102
2017-09-28,0.9681
2017-09-29,0.1692
2017-10-02,1.5203
2017-10-03,-0.8874
2017-10-04,-0.6715
2017-10-05,1.6338
2017-10-06,-0.1109
2017-10-09,-0.222
2017-10-10,0.1112
2017-10-11,-1.5
2017-10-12,0.0
2017-10-13,-0.1128
2017-10-16,-0.0565
2017-10-17,1.3559
2017-10-18,0.8919
2017-10-19,-0.7735
2017-10-20,1.9487999999999999
2017-10-23,-0.6008
2017-10-24,0.2747
2017-10-25,0.5479
2017-10-26,0.4905
2017-10-27,-0.8134
2017-10-30,-0.9841
2017-10-31,1.9879
2017-11-01,-1.4077
2017-11-02,-0.0549
2017-11-03,-0.6044
2017-11-06,0.1658
2017-11-07,-0.6623
2017-11-08,1.4444
2017-11-09,2.6287000000000003
2017-11-10,2.5614
2017-11-13,-9.1051
2017-11-14,0.9159
2017-11-15,1.8151000000000002
2017-11-16,2.5627
2017-11-17,2.7159
2017-11-20,1.2692
2017-11-21,0.3133
2017-11-22,0.0
2017-11-24,0.1041
2017-11-27,-1.5601
2017-11-28,1.6904
2017-11-29,1.2468
2017-11-30,2.5654
2017-12-01,-0.2013
2017-12-04,2.8744
2017-12-05,-1.1275
2017-12-06,-1.5865
2017-12-07,1.8639999999999999
2017-12-08,-0.9397
2017-12-11,-0.4493
2017-12-12,-0.8024
2017-12-13,1.3145
2017-12-14,-0.3992
2017-12-15,2.4048
2017-12-18,0.5871
2017-12-19,0.6809
2017-12-20,0.1449
2017-12-21,1.013
2017-12-22,1.3849
2017-12-26,0.2355
2017-12-27,-0.6579
2017-12-28,0.1419
2017-12-29,-0.4251
2018-01-02,-1.0911
2018-01-03,-0.3837
2018-01-04,-0.9148
2018-01-05,1.7979
2018-01-08,1.1933
2018-01-09,-2.0283
2018-01-10,0.5778
2018-01-11,0.9574
2018-01-12,1.6596
2018-01-16,-2.8918
2018-01-17,1.585
2018-01-18,-1.4184
2018-01-19,3.0695
2018-01-22,-0.7445
2018-01-23,1.1721
2018-01-24,0.0463
2018-01-25,0.6021
2018-01-26,0.8287
2018-01-29,-1.0046
2018-01-30,-1.476
2018-01-31,0.4213
2018-02-01,-0.4662
2018-02-02,-2.0141
2018-02-05,-5.8795
2018-02-06,2.2346
2018-02-07,0.6458
2018-02-08,0.4936
2018-02-09,3.3890000000000002
2018-02-12,0.2375
2018-02-13,0.4265
2018-02-14,0.2832
2018-02-15,1.3176
2018-02-16,-1.6721
2018-02-20,-0.7558
2018-02-21,-0.3332
2018-02-22,1.5282
2018-02-23,0.1411
2018-02-26,2.2546
2018-02-27,-2.3427
2018-02-28,-0.3293
2018-03-01,-0.8495
2018-03-02,0.238
2018-03-05,1.9943
2018-03-06,2.9795
2018-03-07,1.311
2018-03-08,0.8032
2018-03-09,1.8592
2018-03-12,-0.6953
2018-03-13,2.1007
2018-03-14,1.9287999999999998
2018-03-15,-0.0841
2018-03-16,1.936
2018-03-19,-1.3699
2018-03-20,0.1684
2018-03-21,-1.2185
2018-03-22,0.0
2018-03-23,-1.5737999999999999
2018-03-26,1.3829
2018-03-27,-1.705
2018-03-28,0.0434
2018-03-29,0.0867
2018-04-02,-2.1654
2018-04-03,2.9215999999999998
2018-04-04,0.9462
2018-04-05,2.3008
2018-04-06,-0.6664
2018-04-09,-0.9224
2018-04-10,1.6503999999999999
2018-04-11,0.3747
2018-04-12,0.871
2018-04-13,-0.8635
2018-04-16,0.7881
2018-04-17,0.0412
2018-04-18,-2.0979
2018-04-19,-1.0504
2018-04-20,-1.3588
2018-04-23,2.3246
2018-04-24,0.8835
2018-04-25,0.5004
2018-04-26,-0.1245
2018-04-27,0.4155
2018-04-30,-0.0414
2018-05-01,0.6623
2018-05-02,0.5345
2018-05-03,-9.7751
2018-05-04,1.3146
2018-05-07,2.7293
2018-05-08,1.6985999999999999
2018-05-09,-0.9422
2018-05-10,-0.3891
2018-05-11,0.0868
2018-05-14,-0.3036
2018-05-15,0.348
2018-05-16,2.1673
2018-05-17,0.8485
2018-05-18,0.0
2018-05-21,0.5048
2018-05-22,-0.0837
2018-05-23,0.0
2018-05-24,0.5027
2018-05-25,1.0838
2018-05-29,-1.0309
2018-05-30,0.8333
2018-05-31,-0.6612
2018-06-01,2.7603999999999997
2018-06-04,-0.0814
2018-06-05,0.0407
2018-06-06,3.013
2018-06-07,-3.9130000000000003
2018-06-08,1.0284
2018-06-11,-0.0407
2018-06-12,0.4481
2018-06-13,0.2433
2018-06-14,0.4854
2018-06-15,0.6441
2018-06-18,1.6400000000000001
2018-06-19,-0.4723
2018-06-20,0.5536
2018-06-21,-0.6292
2018-06-22,-2.7701000000000002
2018-06-25,-0.9768
2018-06-26,0.7809
2018-06-27,-1.7537
2018-06-28,0.9132
2018-06-29,0.617
2018-07-02,0.7768
2018-07-03,-1.4604
2018-07-05,1.0292
2018-07-06,-0.0407
2018-07-09,-0.4077
2018-07-10,-1.7601
2018-07-11,0.1667
2018-07-12,-1.1231
2018-07-13,0.4207
2018-07-16,0.0838
2018-07-17,-0.3349
2018-07-18,0.462
2018-07-19,0.2926
2018-07-20,0.8754
2018-07-23,-0.124
2018-07-24,-1.4067
2018-07-25,1.217
2018-07-26,1.6169
2018-07-27,-0.5712
2018-07-30,1.231
2018-07-31,-2.0268
2018-08-01,-0.2482
2018-08-02,5.3505
2018-08-03,3.4646
2018-08-06,-0.1142
2018-08-07,-0.2667
2018-08-08,-0.0382
2018-08-09,1.5667
2018-08-10,2.1445
2018-08-13,-0.4052
2018-08-14,2.2559
2018-08-15,-1.1212
2018-08-16,-0.8047
2018-08-17,-0.4425
2018-08-20,0.4074
2018-08-21,1.4755
2018-08-22,-0.727
2018-08-23,0.7323
2018-08-24,0.618
2018-08-27,-1.6618
2018-08-28,-0.0367
2018-08-29,0.0
2018-08-30,-1.5803
2018-08-31,1.5009000000000001
2018-09-04,-0.8872
2018-09-05,0.0373
2018-09-06,0.4847
2018-09-07,-0.6308
2018-09-10,0.7842
2018-09-11,-0.2964
2018-09-12,0.0372
2018-09-13,-1.3001
2018-09-14,-0.0376
2018-09-17,-0.1883
2018-09-18,-0.1509
2018-09-19,-0.3022
2018-09-20,1.7810000000000001
2018-09-21,0.1862
2018-09-24,2.304
2018-09-25,0.0726
2018-09-26,-0.726
2018-09-27,-0.1463
2018-09-28,0.4394
2018-10-01,-1.4218
2018-10-02,-3.0325
2018-10-03,0.8009
2018-10-04,-2.2701000000000002
2018-10-05,0.3097
2018-10-08,-1.428
2018-10-09,-1.0572
2018-10-10,-2.2161
2018-10-11,-0.9308
2018-10-12,0.4085
2018-10-15,-0.6916
2018-10-16,1.6796
2018-10-17,-2.7800000000000002
2018-10-18,0.4144
2018-10-19,-0.7842
2018-10-22,1.2894999999999999
2018-10-23,-1.7659
2018-10-24,-1.7976999999999999
2018-10-25,1.0643
2018-10-26,-0.8003
2018-10-29,-0.552
2018-10-30,4.1845
2018-10-31,0.123
2018-11-01,3.3975
2018-11-02,-1.5044
2018-11-05,-0.0402
2018-11-06,3.6992000000000003
2018-11-07,0.4265
2018-11-08,1.3900000000000001
2018-11-09,-3.9223
2018-11-12,-1.1098
2018-11-13,0.0802
2018-11-14,-2.1626
2018-11-15,-0.0819
2018-11-16,-1.0651
2018-11-19,-2.1532
2018-11-20,-1.2273
2018-11-21,1.7566000000000002
2018-11-23,0.5053
2018-11-26,1.0054
2018-11-27,-2.7375
2018-11-28,0.2985
2018-11-29,-1.2755
2018-11-30,-1.0394
2018-12-03,4.2888
2018-12-04,-2.0143
2018-12-06,0.4283
2018-12-07,0.2132
2018-12-10,-1.7872
2018-12-11,-0.0867
2018-12-12,0.477
2018-12-13,-5.0496
2018-12-14,0.8636
2018-12-17,-2.7941000000000003
2018-12-18,-0.3709
2018-12-19,-0.2792
2018-12-20,0.5133
2018-12-21,-0.6964
2018-12-24,-5.2828
2018-12-26,4.2942
2018-12-27,0.0947
2018-12-28,-0.5201
2018-12-31,0.1426
2019-01-02,2.5629
2019-01-03,-3.3318
2019-01-04,4.4998000000000005
2019-01-07,-2.3362
2019-01-08,3.1426
2019-01-09,0.6367
2019-01-10,-0.2711
2019-01-11,1.0874
2019-01-14,0.8516
2019-01-15,1.2
2019-01-16,1.3614
2019-01-17,1.6031
2019-01-18,-0.2985
2019-01-22,-1.1548
2019-01-23,0.2596
2019-01-24,0.259
2019-01-25,0.1722
2019-01-28,-1.0743
2019-01-29,-0.6516
2019-01-30,0.5247
2019-01-31,0.0
2019-02-01,0.7395
2019-02-04,1.1658
2019-02-05,1.0243
2019-02-06,-0.845
2019-02-07,-1.1078000000000001
2019-02-08,-0.3016
2019-02-11,0.4754
2019-02-12,1.2043
2019-02-13,0.2125
2019-02-14,-0.4665
2019-02-15,0.7243
2019-02-19,-0.3807
2019-02-20,1.2314
2019-02-21,-0.1258
2019-02-22,2.31
2019-02-25,1.5189
2019-02-26,-0.2831
2019-02-27,0.9732
2019-02-28,0.0402
2019-03-01,1.5655999999999999
2019-03-04,-1.502
2019-03-05,-2.5281000000000002
2019-03-06,-1.5232999999999999
2019-03-07,-0.1672
2019-03-08,0.2513
2019-03-11,1.1278
2019-03-12,0.6196
2019-03-13,0.9442
2019-03-14,-1.708
2019-03-15,-1.1652
2019-03-18,0.8842
2019-03-19,0.6678
2019-03-20,-1.6998
2019-03-21,-1.0966
2019-03-22,-3.7527
2019-03-25,1.4621
2019-03-26,0.6114
2019-03-27,0.434
2019-03-28,1.1668
2019-03-29,-1.1534
2019-04-01,-1.7286000000000001
2019-04-02,-0.8795
2019-04-03,0.2662
2019-04-04,0.4425
2019-04-05,2.0705
2019-04-08,1.4674
2019-04-09,-2.2544
2019-04-10,1.9582000000000002
2019-04-11,0.0427
2019-04-12,0.6399
2019-04-15,1.6532
2019-04-16,1.8766
2019-04-17,3.7249
2019-04-18,-0.5525
2019-04-22,-0.2381
2019-04-23,-0.4375
2019-04-24,0.799
2019-04-25,-1.5457999999999998
2019-04-26,2.0934
2019-04-29,-0.0394
2019-04-30,-0.5523
2019-05-01,-0.4363
2019-05-02,1.3147
2019-05-03,2.3594
2019-05-06,-0.0768
2019-05-07,-1.2687
2019-05-08,-6.3474
2019-05-09,2.8274
2019-05-10,1.0514000000000001
2019-05-13,-3.2413
2019-05-14,1.0753
2019-05-15,0.2046
2019-05-16,-0.0408
2019-05-17,-0.7353
2019-05-20,0.0
2019-05-21,2.0165
2019-05-22,0.0
2019-05-23,-1.8152
2019-05-24,0.0822
2019-05-28,0.6979
2019-05-29,-1.8345
2019-05-30,0.5814
2019-05-31,-2.4502
2019-06-03,1.3623
2019-06-04,2.226
2019-06-05,2.2186
2019-06-06,-1.3264
2019-06-07,1.3035
2019-06-10,1.0052
2019-06-11,-0.199
2019-06-12,0.718
2019-06-13,3.802
2019-06-14,-0.5723
2019-06-17,1.5349
2019-06-18,-0.2268
2019-06-19,1.25
2019-06-20,0.4863
2019-06-21,0.6329
2019-06-24,-2.2937
2019-06-25,-1.2873999999999999
2019-06-26,-0.1151
2019-06-27,0.5376
2019-06-28,0.3056
2019-07-01,0.952
2019-07-02,-1.0185
2019-07-03,0.7622
2019-07-05,-0.3026
2019-07-08,0.1138
2019-07-09,0.3789
2019-07-10,-0.3398
2019-07-11,0.7576
2019-07-12,0.5263
2019-07-15,-0.4862
2019-07-16,0.8643
2019-07-17,-0.5589
2019-07-18,-0.4871
2019-07-19,-1.2801
2019-07-22,-1.2204
2019-07-23,1.8533
2019-07-24,-0.0379
2019-07-25,-1.7065000000000001
2019-07-26,1.0031
2019-07-29,-0.7257
2019-07-30,-0.0385
2019-07-31,-1.6166
2019-08-01,-1.3302
2019-08-02,-0.2379
2019-08-05,-1.7488000000000001
2019-08-06,0.89
2019-08-07,-3.9294000000000002
2019-08-08,4.0484
2019-08-09,0.2407
2019-08-12,0.3201
2019-08-13,3.6696999999999997
2019-08-14,-2.0392
2019-08-15,-1.2176
2019-08-16,0.7555
2019-08-19,1.0655000000000001
2019-08-20,-0.1952
2019-08-21,1.3302
2019-08-22,0.6178
2019-08-23,-4.1059
2019-08-26,-0.6002
2019-08-27,-1.8115999999999999
2019-08-28,2.7880000000000003
2019-08-29,4.1484
2019-08-30,0.0
2019-09-03,-2.1563
2019-09-04,1.2987
2019-09-05,0.4662
2019-09-06,1.1214
2019-09-09,2.4092000000000002
2019-09-10,1.5683
2019-09-11,2.8308999999999997
2019-09-12,1.7161
2019-09-13,-0.9139
2019-09-16,-0.9578
2019-09-17,0.2865
2019-09-18,-1.0
2019-09-19,-0.7576
2019-09-20,-0.5453
2019-09-23,-1.2061
2019-09-24,-0.5179
2019-09-25,0.1116
2019-09-26,-1.3001
2019-09-27,-0.9033
2019-09-30,0.2659
2019-10-01,-0.5682
2019-10-02,-0.9143
2019-10-03,-0.0384
2019-10-04,0.3846
2019-10-07,0.1533
2019-10-08,-0.6121
2019-10-09,1.2317
2019-10-10,0.6464
2019-10-11,0.8689
2019-10-14,0.0375
2019-10-15,-0.0374
2019-10-16,0.1873
2019-10-17,1.0841
2019-10-18,0.1109
2019-10-21,2.9553000000000003
2019-10-22,2.5117000000000003
2019-10-23,1.4001000000000001
2019-10-24,-1.1736
2019-10-25,0.1397
2019-10-28,1.8486
2019-10-29,-2.226
2019-10-30,-0.1051
2019-10-31,-0.2454
2019-11-01,3.5852
2019-11-04,-0.3393
2019-11-05,0.034
2019-11-06,2.9952
2019-11-07,1.6522999999999999
2019-11-08,-0.5202
2019-11-11,0.1634
2019-11-12,-0.3915
2019-11-13,-0.1965
2019-11-14,0.0985
2019-11-15,0.8852
2019-11-18,-0.2925
2019-11-19,-0.7171
2019-11-20,-1.3789
2019-11-21,0.9987
2019-11-22,-0.4285
2019-11-25,1.2248
2019-11-26,0.2943
2019-11-27,0.0652
2019-11-29,-1.5712000000000002
2019-12-02,0.0
2019-12-03,-1.8622999999999998
2019-12-04,3.3887
2019-12-05,1.8027
2019-12-06,-0.2576
2019-12-09,-0.0323
2019-12-10,1.227
2019-12-11,1.4354
2019-12-12,1.2893
2019-12-13,-1.335
2019-12-16,1.825
2019-12-17,0.4326
2019-12-18,-0.8923
2019-12-19,0.0621
2019-12-20,1.6444
2019-12-23,-0.3358
2019-12-24,0.5819
2019-12-26,-0.4872
2019-12-27,-0.306
2019-12-30,-0.6753
2019-12-31,0.4326
2020-01-02,-0.6154
2020-01-03,1.0836
2020-01-06,1.0107
2020-01-07,-2.8805
2020-01-08,-0.1561
2020-01-09,0.0625
2020-01-10,-1.125
2020-01-13,2.3704
2020-01-14,0.5249
2020-01-15,0.9214
2020-01-16,-0.0304
2020-01-17,-1.5525
2020-01-21,-0.4329
2020-01-22,-1.1801
2020-01-23,0.8485
2020-01-24,-1.4646
2020-01-27,0.1898
2020-01-28,-0.1263
2020-01-29,-0.0316
2020-01-30,0.9169
2020-01-31,-2.9762
2020-02-03,0.1614
2020-02-04,0.677
2020-02-05,1.0887
2020-02-06,-0.7285
2020-02-07,-1.7549000000000001
2020-02-10,-0.2923
2020-02-11,-1.4984
2020-02-12,2.5794
2020-02-13,-0.5158
2020-02-14,-0.6157
2020-02-18,-1.8585
2020-02-19,-0.3987
2020-02-20,1.1007
2020-02-21,-1.5836000000000001
2020-02-24,-5.0285
2020-02-25,-3.5651
2020-02-26,-1.5373
2020-02-27,-4.9442
2020-02-28,-0.4693
2020-03-02,4.3615
2020-03-03,-0.113
2020-03-04,1.6962000000000002
2020-03-05,-3.1505
2020-03-06,-0.8037
2020-03-09,-6.4043
2020-03-10,3.5862
2020-03-11,-2.1886
2020-03-12,-4.4955
2020-03-13,12.1784
2020-03-16,-11.2768
2020-03-17,6.9798
2020-03-18,-4.5509
2020-03-19,-3.1646
2020-03-20,-4.5316
2020-03-23,-3.4687
2020-03-24,11.4894
2020-03-25,1.8235999999999999
2020-03-26,8.5381
2020-03-27,-2.0721
2020-03-30,0.4702
2020-03-31,0.312
2020-04-01,-4.549
2020-04-02,1.9959
2020-04-03,-4.2732
2020-04-06,6.5499
2020-04-07,1.4487
2020-04-08,-5.056
2020-04-09,0.2439
2020-04-13,-1.9465
2020-04-14,-2.895
2020-04-15,-0.5111
2020-04-16,0.899
2020-04-17,2.8426
2020-04-20,0.5776
2020-04-21,-3.1583
2020-04-22,0.9318
2020-04-23,-0.042
2020-04-24,1.1335
2020-04-27,6.7248
2020-04-28,5.7954
2020-04-29,2.3897
2020-04-30,-1.6158000000000001
2020-05-01,-3.2117
2020-05-04,1.3197999999999999
2020-05-05,-0.1489
2020-05-06,1.4909
2020-05-07,0.6978
2020-05-08,2.5529
2020-05-11,0.9957
2020-05-12,-3.0986
2020-05-13,-2.1439
2020-05-14,0.7055
2020-05-15,4.0929
2020-05-18,5.8803
2020-05-19,0.1673
2020-05-20,2.6386
2020-05-21,1.204
2020-05-22,0.1608
2020-05-26,3.8202
2020-05-27,3.0612
2020-05-28,-0.39
2020-05-29,0.6627
2020-06-01,2.1245
2020-06-02,1.2892000000000001
2020-06-03,1.7356
2020-06-04,0.6682
2020-06-05,1.0213
2020-06-08,1.2637
2020-06-09,-1.3866
2020-06-10,-0.8718
2020-06-11,-5.1348
2020-06-12,1.6745999999999999
2020-06-15,0.1176
2020-06-16,0.7932
2020-06-17,2.3025
2020-06-18,-0.0855
2020-06-19,-2.4522
2020-06-22,1.1400000000000001
2020-06-23,1.5029
2020-06-24,-3.6731
2020-06-25,0.1478
2020-06-26,-1.4758
2020-06-29,3.5351
2020-06-30,0.6655
2020-07-01,-0.2587
2020-07-02,-0.4323
2020-07-06,0.3473
2020-07-07,-2.6824
2020-07-08,1.067
2020-07-09,-0.9384
2020-07-10,1.4506000000000001
2020-07-13,-1.5173999999999999
2020-07-14,2.3407
2020-07-15,3.04
2020-07-16,1.0396
2020-07-17,0.4171
2020-07-20,0.2492
2020-07-21,3.1215
2020-07-22,-0.6161
2020-07-23,1.4555
2020-07-24,-1.1424
2020-07-27,3.6549
2020-07-28,-1.6852
2020-07-29,2.6898999999999997
2020-07-30,-1.9517
2020-07-31,-0.3405
