ticker,FBIO US Equity
2012-04-17,0.3764
2012-04-18,-3.5
2012-04-19,1.5544
2012-04-20,-1.2755
2012-04-23,0.646
2012-04-24,-9.2426
2012-04-25,-0.8487
2012-04-26,-2.8531
2012-04-27,0.8811
2012-04-30,-3.4934
2012-05-01,-1.9607999999999999
2012-05-02,-0.3077
2012-05-03,3.2407
2012-05-04,-7.4738
2012-05-07,-0.1616
2012-05-08,2.2654
2012-05-09,9.4937
2012-05-10,-1.3006
2012-05-11,7.7599
2012-05-14,0.4076
2012-05-15,-3.2476
2012-05-16,-4.3357
2012-05-17,-1.6082
2012-05-18,-4.6062
2012-05-21,-5.296
2012-05-22,2.6316
2012-05-23,6.891
2012-05-24,-5.3972999999999995
2012-05-25,3.4865
2012-05-29,-2.7565
2012-05-30,-4.252
2012-05-31,-0.4934
2012-06-01,-0.8264
2012-06-04,-2.25
2012-06-05,-1.7903
2012-06-06,3.9931
2012-06-07,11.0184
2012-06-08,1.8045
2012-06-11,-11.226
2012-06-12,-6.6556
2012-06-13,0.3565
2012-06-14,4.7957
2012-06-15,-6.1017
2012-06-18,-2.3466
2012-06-19,3.3272
2012-06-20,0.1789
2012-06-21,-4.2857
2012-06-22,-1.1194
2012-06-25,1.1320999999999999
2012-06-26,-5.0373
2012-06-27,-2.3576
2012-06-28,-0.8048
2012-06-29,2.4341
2012-07-02,5.7426
2012-07-03,7.6779
2012-07-05,20.0
2012-07-06,0.2899
2012-07-09,-9.3931
2012-07-10,0.1595
2012-07-11,-2.707
2012-07-12,-2.6187
2012-07-13,1.8487
2012-07-16,-1.4851
2012-07-17,-0.8375
2012-07-18,1.8580999999999999
2012-07-19,-0.995
2012-07-20,-4.0201
2012-07-23,2.2688
2012-07-24,-0.6826
2012-07-25,3.2646
2012-07-26,-1.8303
2012-07-27,8.1356
2012-07-30,-6.4263
2012-07-31,-0.5025
2012-08-01,-2.6936
2012-08-02,-2.7682
2012-08-03,3.2028
2012-08-06,-1.3793
2012-08-07,1.3986
2012-08-08,-3.4483
2012-08-09,0.7143
2012-08-10,-1.0638
2012-08-13,0.7168
2012-08-14,0.3559
2012-08-15,-0.1773
2012-08-16,1.5986
2012-08-17,0.0
2012-08-20,-0.1748
2012-08-21,-0.5254
2012-08-22,-0.5282
2012-08-23,0.885
2012-08-24,0.0
2012-08-27,2.9825
2012-08-28,-1.3629
2012-08-29,-0.1727
2012-08-30,-1.3841
2012-08-31,7.8947
2012-09-04,-4.878
2012-09-05,-0.3419
2012-09-06,2.4013999999999998
2012-09-07,-1.8425
2012-09-10,3.5836
2012-09-11,-1.318
2012-09-12,-1.5025
2012-09-13,2.0339
2012-09-14,0.0
2012-09-17,-0.4983
2012-09-18,-0.3339
2012-09-19,-2.3451
2012-09-20,-0.1715
2012-09-21,0.5155
2012-09-24,-1.5385
2012-09-25,-3.2986
2012-09-26,0.3591
2012-09-27,-0.8945
2012-09-28,-6.1372
2012-10-01,9.4231
2012-10-02,-0.3515
2012-10-03,-2.6455
2012-10-04,3.9855
2012-10-05,2.6132
2012-10-08,1.3582
2012-10-09,-6.5327
2012-10-10,1.9713
2012-10-11,2.9877000000000002
2012-10-12,-2.2184
2012-10-15,1.2216
2012-10-16,-1.3793
2012-10-17,-0.5245
2012-10-18,-3.3392
2012-10-19,-2.5455
2012-10-22,0.7463
2012-10-23,-0.1852
2012-10-24,-0.1855
2012-10-25,1.6729
2012-10-26,-3.1079
2012-10-31,0.0
2012-11-01,-2.0755
2012-11-02,-2.6975
2012-11-05,1.1881
2012-11-06,-0.1957
2012-11-07,-2.549
2012-11-08,0.0
2012-11-09,0.4024
2012-11-12,-0.4008
2012-11-13,-2.0121
2012-11-14,-4.3121
2012-11-15,-3.4335
2012-11-16,0.2222
2012-11-19,0.0
2012-11-20,0.6652
2012-11-21,-0.2203
2012-11-23,12.5828
2012-11-26,-3.9215999999999998
2012-11-27,-0.4082
2012-11-28,-0.6148
2012-11-29,-0.2062
2012-11-30,-2.2727
2012-12-03,-3.5941
2012-12-04,1.7544
2012-12-05,-3.8792999999999997
2012-12-06,0.0
2012-12-07,-2.2422
2012-12-10,2.2936
2012-12-11,5.6054
2012-12-12,-1.6985000000000001
2012-12-13,-1.0799
2012-12-14,0.2183
2012-12-17,-1.9607999999999999
2012-12-18,8.4444
2012-12-19,-1.8443
2012-12-20,3.3403
2012-12-21,-2.8283
2012-12-24,0.8316
2012-12-26,-4.7423
2012-12-27,2.1645
2012-12-28,0.6356
2012-12-31,-5.0526
2013-01-02,7.3171
2013-01-03,6.1983
2013-01-04,5.2529
2013-01-07,2.9575
2013-01-08,1.0772
2013-01-09,1.0657
2013-01-10,5.0967
2013-01-11,-4.6823
2013-01-14,0.3509
2013-01-15,-1.7483
2013-01-16,4.4484
2013-01-17,3.5775
2013-01-18,7.2368
2013-01-22,5.0613
2013-01-23,-1.0219
2013-01-24,0.7375
2013-01-25,4.5388
2013-01-28,4.4818
2013-01-29,-0.8043
2013-01-30,-0.6757
2013-01-31,-0.1361
2013-02-01,-0.1362
2013-02-04,-4.3656
2013-02-05,1.1412
2013-02-06,2.5388
2013-02-07,2.0633
2013-02-08,-1.4825
2013-02-11,2.052
2013-02-12,-1.3405
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,0.5435
2013-02-19,5.5405
2013-02-20,-1.2804
2013-02-21,-0.5188
2013-02-22,1.1734
2013-02-25,-0.6443
2013-02-26,-3.2425
2013-02-27,-2.0107
2013-02-28,0.1368
2013-03-01,12.0219
2013-03-04,1.5854
2013-03-05,0.8403
2013-03-06,-1.9048
2013-03-07,0.0
2013-03-08,-0.3641
2013-03-11,3.8977
2013-03-12,-0.3517
2013-03-13,-0.4706
2013-03-14,-1.5366
2013-03-15,6.0024
2013-03-18,2.718
2013-03-19,-2.9768
2013-03-20,3.0682
2013-03-21,3.8589
2013-03-22,-1.8047
2013-03-25,4.3243
2013-03-26,-0.7254
2013-03-27,-0.3132
2013-03-28,1.7801
2013-04-01,1.1317
2013-04-02,2.645
2013-04-03,-0.6938
2013-04-04,0.0998
2013-04-05,-1.4955
2013-04-08,1.0121
2013-04-09,-0.4008
2013-04-10,1.8109
2013-04-11,11.166
2013-04-12,0.9778
2013-04-15,-5.8979
2013-04-16,5.0514
2013-04-17,-5.4319
2013-04-18,-1.6949
2013-04-19,2.4904
2013-04-22,10.9346
2013-04-23,1.0952
2013-04-24,-2.9167
2013-04-25,-3.3476
2013-04-26,-2.3979
2013-04-29,6.7334
2013-04-30,-4.0921
2013-05-01,-4.8
2013-05-02,-1.5873
2013-05-03,-0.1898
2013-05-06,3.1369
2013-05-07,-2.6728
2013-05-08,-10.2273
2013-05-09,1.1602999999999999
2013-05-10,-2.0855
2013-05-13,6.6028
2013-05-14,1.3986
2013-05-15,-1.4778
2013-05-16,0.7
2013-05-17,-1.6882000000000001
2013-05-20,2.9293
2013-05-21,-3.5329
2013-05-22,-4.5778
2013-05-23,2.5586
2013-05-24,-0.6237
2013-05-28,2.1967
2013-05-29,1.6377000000000002
2013-05-30,0.3021
2013-05-31,-0.8032
2013-06-03,-9.1093
2013-06-04,2.5612
2013-06-05,-6.4061
2013-06-06,4.0603
2013-06-07,-2.4526
2013-06-10,-1.1429
2013-06-11,4.6243
2013-06-12,0.5525
2013-06-13,-0.2198
2013-06-14,2.3128
2013-06-17,-2.0452
2013-06-18,-3.956
2013-06-19,-7.0938
2013-06-20,-7.0197
2013-06-21,9.5364
2013-06-24,-1.6928999999999998
2013-06-25,0.246
2013-06-26,-2.9448
2013-06-27,1.0114
2013-06-28,7.6345
2013-07-01,-5.0
2013-07-02,-2.6928
2013-07-03,-1.7610000000000001
2013-07-05,-2.0487
2013-07-08,1.6993
2013-07-09,5.2699
2013-07-10,4.3956
2013-07-11,2.807
2013-07-12,-0.3413
2013-07-15,-1.7123
2013-07-16,-4.6458
2013-07-17,-0.9744
2013-07-18,-2.583
2013-07-19,0.1263
2013-07-22,4.1614
2013-07-23,2.3002000000000002
2013-07-24,-3.5503
2013-07-25,1.227
2013-07-26,-0.6061
2013-07-29,-3.4146
2013-07-30,0.2525
2013-07-31,-1.3854
2013-08-01,4.9808
2013-08-02,0.0
2013-08-05,21.8978
2013-08-06,-0.1996
2013-08-07,0.5
2013-08-08,-7.2637
2013-08-09,2.7897
2013-08-12,-7.2025
2013-08-13,2.6997
2013-08-14,-6.1336
2013-08-15,-6.7678
2013-08-16,-3.2541
2013-08-19,-4.1397
2013-08-20,0.8097
2013-08-21,-2.1419
2013-08-22,11.7647
2013-08-23,3.672
2013-08-26,1.4168
2013-08-27,-6.5192
2013-08-28,1.3699
2013-08-29,1.7199
2013-08-30,-1.5699999999999998
2013-09-03,-1.1043
2013-09-04,0.1241
2013-09-05,0.2478
2013-09-06,7.293
2013-09-09,-1.8433000000000002
2013-09-10,-0.5869
2013-09-11,-1.5348000000000002
2013-09-12,-1.199
2013-09-13,-3.7621
2013-09-16,0.2522
2013-09-17,3.8994
2013-09-18,-3.753
2013-09-19,-1.2579
2013-09-20,-7.6433
2013-09-23,0.0
2013-09-24,-2.4828
2013-09-25,-1.6973
2013-09-26,2.8777
2013-09-27,-4.6154
2013-09-30,2.8006
2013-10-01,11.2537
2013-10-02,-2.5641
2013-10-03,9.2105
2013-10-04,-2.7711
2013-10-07,-3.5936
2013-10-08,-7.3265
2013-10-09,-3.3287
2013-10-10,-4.3042
2013-10-11,-13.4933
2013-10-14,-66.8977
2013-10-15,-9.9476
2013-10-16,5.814
2013-10-17,2.1978
2013-10-18,-4.3011
2013-10-21,-3.3708
2013-10-22,-3.4884
2013-10-23,4.2169
2013-10-24,1.7341
2013-10-25,2.8409
2013-10-28,1.6575
2013-10-29,-2.7174
2013-10-30,-3.352
2013-10-31,-3.4682
2013-11-01,0.0
2013-11-04,8.3832
2013-11-05,-5.5249
2013-11-06,-4.6784
2013-11-07,-19.0184
2013-11-08,6.0606
2013-11-11,-0.7143
2013-11-12,-3.5971
2013-11-13,0.0
2013-11-14,-1.4925
2013-11-15,-3.7879
2013-11-18,2.3622
2013-11-19,6.1538
2013-11-20,7.2464
2013-11-21,-0.6757
2013-11-22,-2.0408
2013-11-25,10.4167
2013-11-26,3.7736
2013-11-27,-0.6061
2013-11-29,0.0
2013-12-02,-1.8293
2013-12-03,0.6211
2013-12-04,3.0864
2013-12-05,-0.5988
2013-12-06,3.6145
2013-12-09,13.3721
2013-12-10,-7.6923
2013-12-11,0.0
2013-12-12,-1.1111
2013-12-13,20.7865
2013-12-16,0.9302
2013-12-17,-1.3825
2013-12-18,-2.8037
2013-12-19,0.9615
2013-12-20,-0.4762
2013-12-23,5.7416
2013-12-24,8.5973
2013-12-26,26.6667
2013-12-27,-9.5395
2013-12-30,-5.0909
2013-12-31,0.7663
2014-01-02,10.6464
2014-01-03,-4.4674
2014-01-06,1.7986
2014-01-07,-4.5936
2014-01-08,-2.963
2014-01-09,5.7252
2014-01-10,-1.083
2014-01-13,1.0949
2014-01-14,-0.722
2014-01-15,-2.5455
2014-01-16,1.4925
2014-01-17,6.25
2014-01-21,9.6886
2014-01-22,-7.8864
2014-01-23,3.0822
2014-01-24,-6.6445
2014-01-27,-3.9146
2014-01-28,2.2222
2014-01-29,-2.5362
2014-01-30,0.7435
2014-01-31,0.369
2014-02-03,-7.3529
2014-02-04,2.7778
2014-02-05,-5.4054
2014-02-06,0.8163
2014-02-07,4.8583
2014-02-10,2.3166
2014-02-11,1.1320999999999999
2014-02-12,-1.8657
2014-02-13,3.8023
2014-02-14,-1.0989
2014-02-18,4.0741
2014-02-19,-1.7793999999999999
2014-02-20,-2.5362
2014-02-21,0.3717
2014-02-24,1.8519
2014-02-25,0.7273
2014-02-26,0.722
2014-02-27,5.7348
2014-02-28,-3.7288
2014-03-03,-3.8731999999999998
2014-03-04,1.0989
2014-03-05,-0.7246
2014-03-06,-2.5547
2014-03-07,-1.4981
2014-03-10,-0.3802
2014-03-11,-1.5267
2014-03-12,0.0
2014-03-13,-1.938
2014-03-14,-10.6719
2014-03-17,-3.5398
2014-03-18,-6.8807
2014-03-19,4.4335
2014-03-20,3.3019
2014-03-21,-1.3699
2014-03-24,-1.8519
2014-03-25,-0.9434
2014-03-26,-5.2381
2014-03-27,-2.0101
2014-03-28,1.0256
2014-03-31,0.5076
2014-04-01,0.5051
2014-04-02,1.5074999999999998
2014-04-03,-0.9901
2014-04-04,-6.5
2014-04-07,-5.3476
2014-04-08,1.6949
2014-04-09,6.1111
2014-04-10,-6.8063
2014-04-11,-1.1236
2014-04-14,1.1364
2014-04-15,-1.1236
2014-04-16,4.5455
2014-04-17,-1.6303999999999998
2014-04-21,0.2762
2014-04-22,5.7851
2014-04-23,-4.6875
2014-04-24,-1.0929
2014-04-25,-2.2099
2014-04-28,-0.565
2014-04-29,0.5682
2014-04-30,-1.6949
2014-05-01,0.0
2014-05-02,-4.023
2014-05-05,0.0
2014-05-06,-2.9939999999999998
2014-05-07,-1.2346
2014-05-08,-2.5
2014-05-09,-0.641
2014-05-12,3.2258
2014-05-13,10.625
2014-05-14,-3.9548
2014-05-15,2.3529
2014-05-16,1.7241
2014-05-19,-2.2599
2014-05-20,-2.8902
2014-05-21,-2.3810000000000002
2014-05-22,9.1463
2014-05-23,-0.5587
2014-05-27,0.5618
2014-05-28,1.1173
2014-05-29,0.5525
2014-05-30,-1.0989
2014-06-02,-5.0
2014-06-03,-1.7544
2014-06-04,-1.1905000000000001
2014-06-05,2.4096
2014-06-06,0.5882
2014-06-09,4.0936
2014-06-10,-1.1236
2014-06-11,-2.2727
2014-06-12,0.5814
2014-06-13,0.0
2014-06-16,3.4682
2014-06-17,-0.5587
2014-06-18,-1.1236
2014-06-19,-0.5682
2014-06-20,1.1429
2014-06-23,-0.565
2014-06-24,-2.8409
2014-06-25,4.0936
2014-06-26,-3.3708
2014-06-27,-2.907
2014-06-30,2.9939999999999998
2014-07-01,-2.3256
2014-07-02,2.9762
2014-07-03,2.3121
2014-07-07,-5.0847
2014-07-08,-3.5714
2014-07-09,2.4691
2014-07-10,0.0
2014-07-11,-0.6024
2014-07-14,1.8182
2014-07-15,-4.1667
2014-07-16,2.4845
2014-07-17,1.2121
2014-07-18,1.7964
2014-07-21,0.0
2014-07-22,-3.5294
2014-07-23,2.439
2014-07-24,-1.1905000000000001
2014-07-25,-1.8072
2014-07-28,-0.6135
2014-07-29,-3.7037
2014-07-30,3.2051
2014-07-31,-3.1056
2014-08-01,-1.9231
2014-08-04,-0.6536
2014-08-05,-0.6579
2014-08-06,-0.6623
2014-08-07,-0.6667
2014-08-08,-0.6711
2014-08-11,1.3514
2014-08-12,4.6667
2014-08-13,6.3694
2014-08-14,7.1856
2014-08-15,-2.2346
2014-08-18,4.0
2014-08-19,2.1978
2014-08-20,1.0753
2014-08-21,0.0
2014-08-22,4.7872
2014-08-25,6.599
2014-08-26,1.4285999999999999
2014-08-27,-0.939
2014-08-28,2.3697
2014-08-29,-2.7778
2014-09-02,2.3810000000000002
2014-09-03,-4.6512
2014-09-04,-8.7805
2014-09-05,-1.3369
2014-09-08,-3.523
2014-09-09,0.0
2014-09-10,-0.5618
2014-09-11,2.8249
2014-09-12,3.2967
2014-09-15,-2.6596
2014-09-16,-4.3716
2014-09-17,5.7143
2014-09-18,0.5405
2014-09-19,4.8387
2014-09-22,-7.6923
2014-09-23,7.7778
2014-09-24,-3.6082
2014-09-25,-2.6738
2014-09-26,0.0
2014-09-29,12.0879
2014-09-30,2.9412000000000003
2014-10-01,-9.5238
2014-10-02,-1.5789
2014-10-03,-2.6738
2014-10-06,1.0989
2014-10-07,-1.087
2014-10-08,-2.1978
2014-10-09,2.2472
2014-10-10,1.0989
2014-10-13,-5.4348
2014-10-14,0.5747
2014-10-15,5.1429
2014-10-16,-3.2609
2014-10-17,3.9326
2014-10-20,-1.0811
2014-10-21,-1.0929
2014-10-22,1.105
2014-10-23,-2.1858
2014-10-24,0.0
2014-10-27,1.1173
2014-10-28,-2.2099
2014-10-29,1.6949
2014-10-30,-5.5556
2014-10-31,2.3529
2014-11-03,-7.4641
2014-11-04,-2.492
2014-11-05,7.0064
2014-11-06,-4.1667
2014-11-07,8.0745
2014-11-10,-12.6437
2014-11-11,11.1842
2014-11-12,7.1006
2014-11-13,-6.0773
2014-11-14,7.0588
2014-11-17,-4.9451
2014-11-18,7.1207
2014-11-19,-0.172
2014-11-20,1.0811
2014-11-21,0.5348
2014-11-24,8.5106
2014-11-25,0.4902
2014-11-26,17.561
2014-11-28,-3.3195
2014-12-01,-9.0129
2014-12-02,2.8302
2014-12-03,7.3394
2014-12-04,-0.8547
2014-12-05,5.1724
2014-12-08,0.8197
2014-12-09,2.8455
2014-12-10,-5.1383
2014-12-11,-4.5833
2014-12-12,-4.8035
2014-12-15,-8.2569
2014-12-16,2.5
2014-12-17,-1.4634
2014-12-18,6.4356
2014-12-19,2.3256
2014-12-22,-2.2727
2014-12-23,-3.2558
2014-12-24,2.4038
2014-12-26,4.2254
2014-12-29,7.2072
2014-12-30,-3.3613
2014-12-31,6.087
2015-01-02,-1.6393
2015-01-05,3.3333
2015-01-06,-1.2097
2015-01-07,-1.2245
2015-01-08,-0.4132
2015-01-09,-3.5348
2015-01-12,1.0834
2015-01-13,-0.8511
2015-01-14,5.1502
2015-01-15,-1.2245
2015-01-16,7.438
2015-01-20,-1.1538
2015-01-21,-4.6693
2015-01-22,-2.0408
2015-01-23,-1.25
2015-01-26,4.6414
2015-01-27,-0.8065
2015-01-28,-2.0325
2015-01-29,-2.4896
2015-01-30,6.383
2015-02-02,-0.8
2015-02-03,-1.6129
2015-02-04,-1.6393
2015-02-05,-0.4167
2015-02-06,-3.3473
2015-02-09,-9.5292
2015-02-10,4.791
2015-02-11,5.9361
2015-02-12,-2.896
2015-02-13,1.2068
2015-02-17,6.1404
2015-02-18,-3.719
2015-02-19,3.2618
2015-02-20,0.1663
2015-02-23,5.8091
2015-02-24,-5.098
2015-02-25,10.7438
2015-02-26,4.4776
2015-02-27,-8.2143
2015-03-02,1.1673
2015-03-03,7.3077
2015-03-04,15.7706
2015-03-05,4.3344
2015-03-06,-2.6706
2015-03-09,0.9146
2015-03-10,-5.136
2015-03-11,-1.2739
2015-03-12,-1.9355
2015-03-13,-2.3026
2015-03-16,-2.3569
2015-03-17,12.7586
2015-03-18,-1.5291000000000001
2015-03-19,30.7453
2015-03-20,-7.3634
2015-03-23,1.0256
2015-03-24,8.6294
2015-03-25,-10.2804
2015-03-26,-1.0417
2015-03-27,-5.7895
2015-03-30,-1.1173
2015-03-31,8.7571
2015-04-01,1.8182
2015-04-02,-1.0204
2015-04-06,-0.2577
2015-04-07,-1.0336
2015-04-08,5.483
2015-04-09,1.2376
2015-04-10,0.7335
2015-04-13,0.4854
2015-04-14,-2.657
2015-04-15,2.9777
2015-04-16,6.9879999999999995
2015-04-17,-2.2523
2015-04-20,-0.9217
2015-04-21,-2.7907
2015-04-22,-2.1531000000000002
2015-04-23,0.489
2015-04-24,-3.4063
2015-04-27,-13.3501
2015-04-28,5.2326
2015-04-29,-8.5635
2015-04-30,-6.3444
2015-05-01,-2.2580999999999998
2015-05-04,-0.6601
2015-05-05,-1.6611
2015-05-06,-0.6757
2015-05-07,3.0612
2015-05-08,-2.6403
2015-05-11,3.0508
2015-05-12,-0.9868
2015-05-13,5.6478
2015-05-14,-2.2013
2015-05-15,0.9646
2015-05-18,0.6369
2015-05-19,-2.2152
2015-05-20,0.0
2015-05-21,-1.2945
2015-05-22,0.6557
2015-05-26,-3.9088000000000003
2015-05-27,2.3729
2015-05-28,-1.9868000000000001
2015-05-29,-0.6757
2015-06-01,-3.4013999999999998
2015-06-02,0.7042
2015-06-03,18.8811
2015-06-04,-8.5294
2015-06-05,3.8585000000000003
2015-06-08,-4.644
2015-06-09,1.9481000000000002
2015-06-10,-1.9108
2015-06-11,2.2727
2015-06-12,-1.9048
2015-06-15,-4.5306999999999995
2015-06-16,1.3559
2015-06-17,4.3478
2015-06-18,0.0
2015-06-19,17.3077
2015-06-22,4.3716
2015-06-23,-3.4031000000000002
2015-06-24,-0.542
2015-06-25,2.1798
2015-06-26,-6.4
2015-06-29,-8.2621
2015-06-30,4.3478
2015-07-01,-0.2976
2015-07-02,7.4627
2015-07-06,-1.3889
2015-07-07,0.1408
2015-07-08,-1.8284
2015-07-09,0.2865
2015-07-10,5.1429
2015-07-13,1.3587
2015-07-14,2.1448
2015-07-15,-2.6247
2015-07-16,-4.8518
2015-07-17,6.7989
2015-07-20,-5.0398
2015-07-21,0.2793
2015-07-22,-0.2786
2015-07-23,0.5587
2015-07-24,-3.3333
2015-07-27,-1.1494
2015-07-28,3.4884
2015-07-29,-4.2135
2015-07-30,1.4663
2015-07-31,-2.6012
2015-08-03,3.2641
2015-08-04,-1.4368
2015-08-05,-2.0408
2015-08-06,-1.1905000000000001
2015-08-07,-2.1084
2015-08-10,-3.0769
2015-08-11,-3.4920999999999998
2015-08-12,4.9342
2015-08-13,-2.8213
2015-08-14,-0.6452
2015-08-17,0.6494
2015-08-18,-2.2580999999999998
2015-08-19,-1.9802
2015-08-20,-6.3972999999999995
2015-08-21,-9.7122
2015-08-24,-9.5618
2015-08-25,9.2511
2015-08-26,-0.8065
2015-08-27,7.7236
2015-08-28,8.6792
2015-08-31,-4.5139
2015-09-01,-2.1818
2015-09-02,-4.0892
2015-09-03,-2.3256
2015-09-04,2.3810000000000002
2015-09-08,0.0
2015-09-09,2.7132
2015-09-10,-3.3962
2015-09-11,5.8594
2015-09-14,10.7011
2015-09-15,-2.0
2015-09-16,2.7211
2015-09-17,5.6291
2015-09-18,2.8213
2015-09-21,-7.0122
2015-09-22,-5.5738
2015-09-23,0.6944
2015-09-24,1.3793
2015-09-25,1.0204
2015-09-28,-10.7744
2015-09-29,-6.7925
2015-09-30,5.2632
2015-10-01,-9.2308
2015-10-02,6.7797
2015-10-05,-1.1905000000000001
2015-10-06,-2.8112
2015-10-07,1.6529
2015-10-08,-2.8455
2015-10-09,1.2551999999999999
2015-10-12,5.3719
2015-10-13,1.1764999999999999
2015-10-14,1.938
2015-10-15,9.505700000000001
2015-10-16,1.7361
2015-10-19,-2.3891
2015-10-20,-3.8462
2015-10-21,-0.7273
2015-10-22,-5.8608
2015-10-23,4.2802
2015-10-26,-1.4925
2015-10-27,6.4394
2015-10-28,2.1352
2015-10-29,1.0453
2015-10-30,-2.069
2015-11-02,1.4085
2015-11-03,3.4722
2015-11-04,-0.3356
2015-11-05,-2.6936
2015-11-06,1.7301
2015-11-09,-2.0408
2015-11-10,6.5972
2015-11-11,-5.8632
2015-11-12,1.3841
2015-11-13,3.0717
2015-11-16,2.9801
2015-11-17,0.6431
2015-11-18,-4.7923
2015-11-19,-1.0067
2015-11-20,1.6949
2015-11-23,0.0
2015-11-24,-1.0
2015-11-25,1.0101
2015-11-27,-0.6625
2015-11-30,0.3314
2015-12-01,-0.6689
2015-12-02,5.0505
2015-12-03,0.9615
2015-12-04,1.2698
2015-12-07,-4.7022
2015-12-08,0.0
2015-12-09,-1.6447
2015-12-10,-6.3545
2015-12-11,-6.4286
2015-12-14,-9.1603
2015-12-15,2.9412000000000003
2015-12-16,1.2245
2015-12-17,-0.4032
2015-12-18,0.8097
2015-12-21,1.6064
2015-12-22,5.5336
2015-12-23,0.3745
2015-12-24,0.7463
2015-12-28,5.5556
2015-12-29,-3.1579
2015-12-30,0.7246
2015-12-31,0.3597
2016-01-04,-0.7168
2016-01-05,2.5271
2016-01-06,-2.8169
2016-01-07,0.0
2016-01-08,1.8115999999999999
2016-01-11,0.0
2016-01-12,-3.5587
2016-01-13,-5.5351
2016-01-14,-7.8125
2016-01-15,2.5423999999999998
2016-01-19,-3.3058
2016-01-20,7.265
2016-01-21,0.3984
2016-01-22,3.1746
2016-01-25,-0.7692
2016-01-26,0.3876
2016-01-27,-3.0888
2016-01-28,-1.5936
2016-01-29,0.4049
2016-02-01,2.4194
2016-02-02,-1.5748
2016-02-03,1.6
2016-02-04,1.1811
2016-02-05,-2.3346
2016-02-08,6.3745
2016-02-09,-6.367
2016-02-10,6.4
2016-02-11,0.0
2016-02-12,2.2556
2016-02-16,6.6176
2016-02-17,8.2759
2016-02-18,-5.0955
2016-02-19,2.0134
2016-02-22,-3.2895
2016-02-23,1.3605
2016-02-24,-2.349
2016-02-25,1.7182
2016-02-26,1.3514
2016-02-29,-5.3333
2016-03-01,2.1127
2016-03-02,1.3793
2016-03-03,0.3401
2016-03-04,-0.339
2016-03-07,0.6803
2016-03-08,0.6757
2016-03-09,4.698
2016-03-10,3.0449
2016-03-11,1.0886
2016-03-14,1.2308
2016-03-15,-10.0304
2016-03-16,0.8446
2016-03-17,2.5126
2016-03-18,-0.6536
2016-03-21,-1.3158
2016-03-22,-0.1667
2016-03-23,0.1669
2016-03-24,0.0
2016-03-28,-0.3333
2016-03-29,-0.6689
2016-03-30,0.5051
2016-03-31,3.8526
2016-04-01,1.9355
2016-04-04,4.7468
2016-04-05,1.0574
2016-04-06,4.3347999999999995
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,-1.7191999999999998
2016-04-12,2.0408
2016-04-13,0.0
2016-04-14,2.0
2016-04-15,1.1204
2016-04-18,7.7562
