ticker,PNPL US Equity
2001-05-11,20.0
2001-05-15,63.3333
2001-05-17,0.0
2001-05-18,-18.3673
2001-05-29,22.5
2001-05-31,-28.5714
2001-06-14,0.0
2001-06-19,-71.4286
2001-06-21,300.0
2001-07-05,-50.0
2001-09-05,-25.0
2001-11-12,0.0
2001-11-19,-33.3333
2001-12-11,0.0
2001-12-12,0.0
2002-01-11,50.0
2002-01-23,-46.6667
2002-01-31,25.0
2002-03-08,100.0
2002-05-13,-65.0
2002-06-10,0.0
2002-06-24,42.8571
2002-09-04,-70.0
2002-09-20,233.3333
2002-09-30,-60.0
2002-10-09,0.0
2002-10-10,0.0
2002-10-17,0.0
2002-11-18,-25.0
2002-11-21,-33.3333
2002-12-12,0.0
2003-02-12,-25.0
2003-02-21,0.0
2003-03-19,0.0
2003-03-20,0.0
2003-05-14,-33.3333
2003-05-22,100.0
2003-08-06,-50.0
2003-12-31,0.0
2004-01-05,0.0
2004-01-27,100.0
2004-01-28,0.0
2004-02-05,-50.0
2004-04-13,0.0
2004-04-20,0.0
2004-04-21,0.0
2004-05-14,0.0
2004-06-17,0.0
2004-07-09,400.0
2004-07-12,0.0
2004-07-14,-60.0
2004-07-16,-50.0
2004-08-11,0.0
2004-08-19,0.0
2004-09-21,100.0
2004-11-02,-50.0
2004-12-15,0.0
2004-12-16,0.0
2005-02-24,50.0
2005-02-25,0.0
2005-03-24,0.0
2005-04-19,0.0
2005-05-20,0.0
2005-06-13,0.0
2005-06-16,0.0
2005-07-28,0.0
2005-08-03,0.0
2005-09-23,0.0
2005-09-29,33.3333
2005-10-10,150.0
2005-10-19,0.0
2005-11-02,-40.0
2005-12-02,0.0
2005-12-07,0.0
2005-12-09,0.0
2005-12-22,0.0
2006-02-01,0.0
2006-02-08,-33.3333
2006-02-27,0.0
2006-03-15,0.0
2006-03-20,0.0
2006-03-23,200.0
2006-04-05,-50.0
2006-04-18,0.0
2006-05-11,-33.3333
2006-06-19,-25.0
2006-07-06,0.0
2006-07-13,0.0
2006-07-21,0.0
2006-08-28,66.6667
2006-08-30,-12.0
2006-10-03,-9.0909
2006-11-09,25.0
2006-11-16,-20.0
2006-12-11,0.0
2006-12-13,0.0
2007-01-04,-25.0
2007-01-16,-26.6667
2007-01-26,0.0
2007-02-02,0.0
2007-02-08,0.0
2007-03-02,0.0
2007-03-20,27.2727
2007-04-19,7.1429
2007-05-08,-13.3333
2007-06-04,0.0
2007-06-11,0.0
2007-07-16,0.0
2007-09-18,0.0
2007-11-28,0.0
2007-11-30,-23.0769
2007-12-05,0.0
2007-12-12,-40.0
2008-01-08,0.0
2008-01-24,0.0
2008-02-06,-16.6667
2008-02-20,0.0
2008-02-22,0.0
2008-02-26,0.0
2008-04-10,100.0
2008-04-23,-50.0
2008-05-01,0.0
2009-04-27,0.0
2009-08-31,0.0
2009-11-24,0.0
2009-12-30,0.0
2010-03-10,0.0
2010-04-08,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-23,0.0
2011-05-12,0.0
2011-10-31,-33.75
2011-12-19,0.0
2012-01-19,-9.434
2012-04-26,0.0
2012-10-18,0.0
2013-01-11,0.0
2013-05-13,33.3333
2013-06-17,150.0
2013-06-27,-80.0
2013-07-30,0.0
2013-09-10,900.0
2013-09-11,-25.0
2013-10-02,-50.0
2013-10-04,0.0
2013-11-04,-33.3333
2013-12-06,-20.0
2013-12-30,0.0
2014-01-07,-50.0
2014-01-21,-24.5
2014-01-22,32.4503
2014-01-27,5.5
2014-01-28,0.4739
2014-01-29,17.9245
2014-01-30,-6.8
2014-01-31,-10.7296
2014-02-03,-3.3654
2014-02-04,11.8781
2014-02-05,-11.8955
2014-02-06,13.5647
2014-02-07,10.2222
2014-02-10,-19.3548
2014-02-11,-12.5
2014-02-12,8.5714
2014-02-13,5.2632
2014-02-14,-5.5
2014-02-18,16.336
2014-02-19,-8.5844
2014-02-20,-1.4925
2014-02-21,1.0101
2014-02-24,1.5
2014-02-25,-13.3005
2014-02-26,-26.1364
2014-02-27,7.6923
2014-02-28,-7.1429
2014-03-03,3.8462
2014-03-04,-17.5463
2014-03-05,7.3554
2014-03-06,-3.7657
2014-03-07,-4.3478
2014-03-10,-7.2727
2014-03-11,-12.7451
2014-03-12,-26.9663
2014-03-13,-9.2308
2014-03-14,-15.2542
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,-16.0
2014-03-20,7.1429
2014-03-21,-21.1111
2014-03-24,0.3521
2014-03-25,6.6667
2014-03-26,-21.0526
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,-27.0833
2014-04-01,-7.7143
2014-04-02,23.839
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,-3.25
2014-04-08,-6.4599
2014-04-09,-0.5525
2014-04-10,-9.7222
2014-04-11,12.6154
2014-04-14,-0.2732
2014-04-15,-4.1096
2014-04-16,-7.1429
2014-04-17,5.8462
2014-04-21,-5.2326
2014-04-22,3.0675
2014-04-23,-0.8929
2014-04-24,-3.9039
2014-04-25,-0.9375
2014-04-28,-3.1546
2014-04-29,3.5831
2014-04-30,-13.836500000000001
2014-05-01,-6.5693
2014-05-02,22.6562
2014-05-05,-21.9745
2014-05-06,-2.0408
2014-05-07,25.4167
2014-05-08,-20.2658
2014-05-09,0.0
2014-05-12,25.4167
2014-05-13,0.0
2014-05-14,-32.5581
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,40.8867
2014-05-21,5.2448
2014-05-27,-31.8937
2014-05-28,47.3171
2014-05-30,-31.7881
2014-06-02,-1.4563
2014-06-03,32.5123
2014-06-04,0.0
2014-06-05,-1.8587
2014-06-06,0.0
2014-06-09,-37.5
2014-06-11,0.6061
2014-06-12,-0.6024
2014-06-13,-3.0303
2014-06-16,1.25
2014-06-17,0.6173
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,-1.8405
2014-06-23,0.0
2014-06-24,10.0
2014-06-27,26.1364
2014-06-30,-19.3694
2014-07-01,0.0
2014-07-02,-0.5587
2014-07-03,-10.1124
2014-07-07,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,10.0
2014-07-18,0.0
2014-07-21,-27.2727
2014-07-22,-48.4375
2014-07-28,0.0
2014-07-29,9.0909
2014-07-30,0.0
2014-07-31,11.1111
2014-08-01,0.0
2014-08-04,0.0
2014-08-06,26.25
2014-08-07,58.4158
2014-08-08,-49.0
2014-08-14,0.0
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,17.8431
2014-08-22,1.4975
2014-08-25,63.9344
2014-08-26,-20.0
2014-08-27,68.75
2014-08-28,-7.4074
2014-09-02,16.0
2014-09-05,-33.7931
2014-09-09,1.0417
2014-09-11,-11.3402
2014-09-15,12.7907
2014-09-16,-8.2474
2014-09-18,3.3708
2014-09-22,0.0
2014-09-24,-6.5217
2014-09-25,0.0
2014-09-26,16.2791
2014-09-29,-14.0
2014-10-01,-24.4186
2014-10-02,0.0
2014-10-03,-29.2308
2014-10-06,8.6957
2014-10-07,-50.0
2014-10-08,-20.0
2014-10-09,0.0
2014-10-10,40.0
2014-10-14,-28.5714
2014-10-17,40.0
2014-10-20,-28.5714
2014-10-21,0.0
2014-10-23,0.0
2014-10-24,25.0
2014-10-27,-20.0
2014-10-29,0.0
2014-10-31,40.0
2014-11-04,-28.5714
2014-11-05,0.0
2014-11-07,249.5
2014-11-11,-59.9428
2014-11-13,-21.4286
2014-11-14,0.0
2014-12-08,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,4.5455
2014-12-22,-17.3913
2014-12-23,0.0
2014-12-24,0.0
2014-12-29,0.0
2014-12-30,5.2632
2014-12-31,0.0
2015-01-07,-5.0
2015-02-04,15.7895
2015-02-12,-18.1818
2015-02-18,5.5556
2015-02-25,0.0
2015-02-27,0.2632
2015-03-12,-5.5118
2015-03-23,0.0
2015-04-10,0.0
2015-04-17,83.3333
2015-04-24,-21.2121
2015-04-27,2.6923
2015-04-28,-32.5843
2015-05-04,0.0
2015-05-14,11.1111
2015-05-28,-25.0
2015-06-03,0.0
2015-06-11,-0.0833
2015-06-12,56.7973
2015-06-19,48.883
2015-06-23,-65.702
2015-06-24,0.0
2015-07-01,108.2292
2015-07-15,-3.952
2015-08-05,-50.0
2015-08-06,0.0
2015-08-11,-83.3333
2015-08-18,450.0
2015-08-19,0.0
2015-08-25,245.4545
2015-08-26,81.5789
2015-08-27,160.8696
2015-08-28,30.5556
2015-08-31,-12.766
2015-09-01,-1.9512
2015-09-02,-7.9602
2015-09-03,-18.9189
2015-09-04,6.6667
2015-09-08,-33.75
2015-09-09,88.6792
2015-09-10,-29.5
2015-09-11,30.4965
2015-09-14,-15.7609
2015-09-15,-16.129
2015-09-16,0.0
2015-09-17,14.6154
2015-09-18,-0.6711
2015-09-21,7.4324
2015-09-22,13.2075
2015-09-23,-5.5556
2015-09-24,16.4706
2015-09-25,-4.0404
2015-09-28,-21.0526
2015-09-29,0.0
2015-09-30,31.3333
2015-10-01,-22.8426
2015-10-02,23.6842
2015-10-05,-22.8723
2015-10-06,-48.2759
2015-10-08,62.6667
2015-10-09,27.0492
2015-10-12,0.0
2015-10-13,0.0
2015-10-15,-8.3871
2015-10-19,5.6338
2015-10-20,-10.0
2015-10-22,-3.7037
2015-10-23,0.0
2015-10-26,-3.8462
2015-10-28,-20.0
2015-10-29,0.0
2015-10-30,20.0
2015-11-02,-0.8333
2015-11-03,4.2017
2015-11-04,0.8065
2015-11-05,-0.8
2015-11-06,0.8065
2015-11-09,-10.4
2015-11-10,16.0714
2015-11-11,0.0
2015-11-12,0.0
2015-11-16,0.0
2015-11-17,-14.6154
2015-11-20,72.973
2015-11-23,-21.875
2015-11-24,-6.6667
2015-11-25,7.1429
2015-11-27,-16.6667
2015-11-30,19.2
2015-12-02,0.0
2015-12-03,14.094
2015-12-04,-1.1764999999999999
2015-12-07,1.1905000000000001
2015-12-08,-10.5882
2015-12-09,11.8421
2015-12-14,-9.4118
2015-12-15,0.0
2015-12-17,-0.6494
2015-12-18,4.5752
2015-12-21,6.25
2015-12-22,0.0
2015-12-23,-6.4706
2015-12-24,-3.1447
2015-12-28,10.3896
2015-12-30,-1.1764999999999999
2016-01-04,-6.5476
2016-01-05,5.0955
2016-01-06,0.0
2016-01-08,90.9091
2016-01-11,121.9048
2016-01-12,-14.1631
2016-01-13,-33.3333
2016-01-14,21.25
2016-01-15,21.6495
2016-01-19,22.8814
2016-01-20,24.1379
2016-01-21,13.3333
2016-01-22,-14.2157
2016-01-25,-8.5714
2016-01-26,8.125
2016-01-27,2.5434
2016-01-28,4.2841000000000005
2016-01-29,0.0
2016-02-01,-2.2702999999999998
2016-02-02,-3.208
2016-02-03,-1.1429
2016-02-04,4.0462
2016-02-05,-5.5556
2016-02-08,5.8824
2016-02-09,-11.1111
2016-02-10,0.625
2016-02-11,10.4348
2016-02-12,-3.2621
2016-02-16,3.4884
2016-02-17,1.1236
2016-02-18,2.2222
2016-02-19,-0.4348
2016-02-22,3.3843
2016-02-23,-0.2112
2016-02-25,-10.0529
2016-02-26,11.4706
2016-02-29,-10.9235
2016-03-01,-0.1185
2016-03-02,-0.1186
2016-03-03,-4.9881
2016-03-04,8.75
2016-03-07,-8.046
2016-03-08,-0.125
2016-03-09,5.5069
2016-03-10,0.2372
2016-03-11,-7.6923
2016-03-14,6.4103
2016-03-15,13.253
2016-03-16,7.4468
2016-03-17,-0.8911
2016-03-18,4.8951
2016-03-21,1.9048
2016-03-22,-1.028
2016-03-23,-0.9443
2016-03-24,-3.7178
2016-03-28,33.6634
2016-03-29,29.6296
2016-03-30,36.8571
2016-03-31,-6.0543
2016-04-01,-33.3333
2016-04-04,4.3333
2016-04-05,20.1278
2016-04-06,3.1915
2016-04-07,-5.9277999999999995
2016-04-08,5.4795
2016-04-11,-3.8961
2016-04-12,1.3514
2016-04-13,9.3333
2016-04-14,0.0
2016-04-15,-5.122
2016-04-18,13.1105
2016-04-19,-15.9091
2016-04-20,-1.4054
2016-04-21,-27.3575
2016-04-22,-21.0189
2016-04-25,-3.4878
2016-04-26,-12.7723
2016-04-27,3.8593
2016-05-12,-45.3552
2016-05-13,-5.0
2016-05-16,-15.7895
2016-05-17,0.0
2016-05-18,-3.75
2016-05-19,0.0
2016-05-23,-48.0519
2016-05-24,37.5
2016-05-25,9.0909
2016-05-26,-8.3333
2016-05-27,3.6364
2016-05-31,0.0
2016-06-01,-29.8246
2016-06-02,25.0
2016-06-03,2.0
2016-06-06,-1.5686
2016-06-07,-20.3187
2016-06-08,50.0
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-14,0.0
2016-06-15,-5.0
2016-06-16,-1.7544
2016-06-17,-1.7856999999999998
2016-06-20,0.0
2016-06-22,0.0
2016-06-27,3.6364
2016-06-28,0.0
2016-06-29,-12.2807
2016-06-30,10.0
2016-07-06,1.8182
2016-07-11,0.0
2016-07-12,0.0
2016-07-20,0.0
2016-07-21,0.0
2016-07-22,1.7856999999999998
2016-07-27,-1.7544
2016-07-29,1.7856999999999998
2016-08-02,-29.8246
2016-08-03,25.0
2016-08-08,4.0
2016-08-09,0.0
2016-08-12,7.6923
2016-08-15,7.1429
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,-3.3333
2016-08-24,-3.4483
2016-08-25,0.0
2016-08-26,0.0
2016-08-29,3.5714
2016-08-30,5.1724
2016-08-31,-1.6393
2016-09-01,-15.0
2016-09-06,-1.9607999999999999
2016-09-07,20.0
2016-09-08,-16.6667
2016-09-09,0.0
2016-09-12,2.0
2016-09-13,1.9607999999999999
2016-09-14,-3.8462
2016-09-16,-2.0
2016-09-19,-8.1633
2016-09-20,-6.6667
2016-09-21,-16.6667
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,2.8571
2016-09-29,2.7778
2016-10-03,-2.7027
2016-10-04,-16.1111
2016-10-05,0.0
2016-10-06,-1.3245
2016-10-07,-32.8859
2016-10-10,50.0
2016-10-11,-6.6667
2016-10-13,-7.1429
2016-10-19,15.3846
2016-10-20,0.0
2016-10-21,7.3333
2016-10-24,24.2236
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.5
2016-10-31,24.3781
2016-11-01,80.0
2016-11-02,-2.6667
2016-11-03,-42.9224
2016-11-04,20.0
2016-11-07,-1.6667
2016-11-08,18.6441
2016-11-09,34.2857
2016-11-10,38.2979
2016-11-11,-19.2308
2016-11-14,-4.7619
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,-10.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,-22.2222
2016-11-23,-21.1429
2016-11-25,-0.3623
2016-11-28,9.0909
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,-6.6667
2016-12-08,-1.7856999999999998
2016-12-09,-9.0909
2016-12-13,1.2
2016-12-15,18.5771
2016-12-16,-1.6667
2016-12-19,-6.7797
2016-12-20,-8.3636
2016-12-21,-0.7937
2016-12-22,0.0
2016-12-23,0.0
2016-12-28,-9.6
2016-12-29,10.6195
2016-12-30,0.0
2017-01-03,10.0
2017-01-04,0.0
2017-01-05,-9.0909
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,-30.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,1.1429
2017-01-17,-1.1299
2017-01-20,0.0
2017-01-24,0.0
2017-01-26,0.0
2017-01-27,-14.2857
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.6667
2017-02-02,0.0
2017-02-03,0.6623
2017-02-06,-0.6579
2017-02-09,15.894
2017-02-10,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,-14.2857
2017-02-27,13.3333
2017-03-01,-7.6471
2017-03-03,-36.3057
2017-03-06,50.0
2017-03-07,0.0
2017-03-08,-33.3333
2017-03-10,20.0
2017-03-13,33.3333
2017-03-14,-6.875
2017-03-16,-26.1745
2017-03-17,-9.0909
2017-03-20,50.0
2017-03-21,-26.6667
2017-03-22,0.0
2017-03-24,36.3636
2017-03-27,-2.0
2017-03-29,2.0408
2017-03-31,0.0
2017-04-03,16.6667
2017-04-04,0.0
2017-04-05,-8.5714
2017-04-06,-6.25
2017-04-07,-26.6667
2017-04-10,36.3636
2017-04-11,13.3333
2017-04-12,5.8824
2017-04-13,0.0
2017-04-17,-16.6667
2017-04-18,0.0
2017-04-19,0.0
2017-04-21,16.6667
2017-04-25,-31.4286
2017-04-26,25.0
2017-05-01,-16.6667
2017-05-03,-8.0
2017-05-04,-12.1739
2017-05-05,10.8911
2017-05-08,-6.25
2017-05-09,-4.7619
2017-05-10,-2.0
2017-05-11,12.2449
2017-05-12,-4.5455
2017-05-15,-9.5238
2017-05-16,8.4211
2017-05-17,1.9417
2017-05-18,52.381
2017-05-23,-36.875
2017-05-25,3.9604
2017-05-31,0.0
2017-06-01,-4.7619
2017-06-14,1.0
2017-06-19,0.0
2017-06-22,-0.9901
2017-06-27,10.0
2017-06-29,36.3636
2017-07-07,-8.0
2017-07-10,0.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-20,-2.1739
2017-07-25,-28.8889
2017-07-28,4.1667
2017-07-31,25.0
2017-08-01,-19.2
2017-08-04,0.0
2017-08-09,-0.9901
2017-08-16,30.0
2017-08-18,-26.9231
2017-08-21,0.0
2017-08-22,15.7895
2017-08-25,-9.0909
2017-08-29,0.0
2017-08-31,0.0
2017-09-06,-25.0
2017-09-13,20.0
2017-09-18,5.5556
2017-09-21,0.0
2017-09-22,-15.7895
2017-10-02,0.0
2017-10-06,0.0
2017-10-09,-5.0
2017-10-10,-1.3158
2017-10-12,6.6667
2017-10-18,-6.25
2017-10-19,0.0
2017-10-25,0.0
2017-11-01,8.0
2017-11-02,-7.4074
2017-11-07,1.3333
2017-11-13,6.5789
2017-11-15,-13.5802
2017-11-20,0.0
2017-11-24,28.5714
2017-11-27,-22.2222
2017-11-28,0.0
2017-11-30,14.2857
2017-12-01,12.5
2017-12-04,11.1111
2017-12-05,-10.0
2017-12-06,-22.2222
2017-12-13,25.7143
2017-12-14,13.6364
2017-12-15,0.0
2017-12-20,0.0
2017-12-26,0.0
2017-12-27,-15.0
2017-12-29,0.0
2018-01-02,29.4118
2018-01-03,-9.0909
2018-01-04,0.0
2018-01-05,70.0
2018-01-08,-2.9412000000000003
2018-01-09,-6.0606
2018-01-10,-50.3226
2018-01-11,10.3896
2018-01-12,0.0
2018-01-17,11.7647
2018-01-18,-2.1053
2018-01-19,23.6559
2018-01-22,4.3478
2018-01-23,-16.6667
2018-01-24,0.0
2018-01-29,0.0
2018-01-30,1.0
2018-01-31,-0.9901
2018-02-07,25.0
2018-02-09,-26.4
2018-02-13,-7.6087
2018-02-14,-17.647100000000002
2018-02-15,31.4286
2018-02-16,0.0
2018-02-20,3.2609
2018-02-21,21.0526
2018-02-22,-8.6957
2018-02-23,0.0
2018-02-26,0.0
2018-03-01,-1.9048
2018-03-02,-10.6796
2018-03-09,14.1304
2018-03-12,0.0
2018-03-13,23.8095
2018-03-14,-30.7692
2018-03-15,44.4444
2018-03-16,-7.6923
2018-03-19,-25.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-27,11.1111
2018-03-29,40.0
2018-04-02,-14.2857
2018-04-04,-25.0
2018-04-10,0.0
2018-04-13,0.0
2018-04-16,11.1111
2018-04-20,0.0
2018-05-02,-20.0
2018-05-07,87.5
2018-05-09,-33.3333
2018-05-11,20.0
2018-05-14,0.0
2018-05-17,-4.1667
2018-05-18,4.3478
2018-05-21,-8.3333
2018-05-22,-9.0909
2018-05-23,10.0
2018-05-29,0.0
2018-05-31,-9.0909
2018-06-04,0.0
2018-06-05,10.0
2018-06-13,-4.5455
2018-06-18,0.0
2018-06-22,0.0
2018-06-28,-23.8095
2018-06-29,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-6.25
2018-07-24,6.6667
2018-07-30,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-09-05,-68.75
2018-09-06,320.0
2018-09-17,-75.2381
2018-09-18,92.3077
2018-09-19,180.0
2018-09-20,-3.5714
2018-09-21,-25.9259
2018-09-24,0.0
2018-09-25,0.0
2018-09-28,-3.0
2018-10-01,-2.0619
2018-10-08,-5.2632
2018-10-15,0.0
2018-10-22,-33.3333
2018-10-31,41.6667
2018-11-02,-35.2941
2018-11-05,29.0909
2018-11-08,-1.4085
2018-11-20,42.8571
2018-11-21,0.0
2018-11-26,45.0
2018-11-27,-51.0345
2018-12-04,5.6338
2018-12-06,26.6667
2018-12-12,0.0
2018-12-13,-26.3158
2018-12-24,0.0
2018-12-26,1.4285999999999999
2018-12-28,-1.4085
2018-12-31,0.0
2019-01-08,0.0
2019-01-14,0.0
2019-01-17,0.0
2019-01-18,-14.2857
2019-01-22,150.0
2019-01-23,-50.0
2019-02-01,-6.6667
2019-02-07,28.5714
2019-02-08,11.1111
2019-02-12,-60.0
2019-02-25,12.5
2019-03-06,0.0
2019-03-08,-97.7778
2019-03-13,5400.0
2019-03-14,0.0
2019-03-18,0.0
2019-03-20,-9.0909
2019-03-25,-20.0
2019-03-27,25.0
2019-04-04,35.0
2019-04-08,-25.9259
2019-04-18,4.0
2019-04-23,0.0
2019-04-30,0.0
2019-05-01,1.9231
2019-05-03,1.8868
2019-05-08,1.8519
2019-05-16,0.0
2019-05-21,81.8182
2019-05-22,-2.0
2019-05-23,-43.8776
2019-06-04,-9.0909
2019-06-05,0.0
2019-06-17,0.0
2019-06-19,10.0
2019-06-28,0.0
2019-07-03,-52.7273
2019-07-19,19.2308
2019-07-31,0.0
2019-08-07,0.0
2019-08-12,-16.129
2019-09-18,15.3846
2019-09-25,3.3333
2019-10-04,-3.2258
2019-10-10,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-29,10.0
2019-11-08,-96.9697
2019-11-11,4900.0
2019-11-12,-90.0
2019-11-13,120.0
2019-11-15,354.5455
2019-11-20,-76.0
2019-11-25,0.0
2019-11-29,58.3333
2019-12-04,-15.7895
2019-12-06,0.0
2019-12-19,-68.75
2019-12-20,900.0
2019-12-24,292.0
2019-12-26,-96.4286
2019-12-27,1757.1429
2019-12-30,-63.0769
2020-01-06,0.0
2020-01-07,-16.6667
2020-01-09,-50.0
2020-01-13,300.0
2020-01-14,-12.5
2020-01-15,-2.8571
2020-01-16,-69.1176
2020-01-22,376.1905
2020-01-23,-51.0
2020-01-24,2.0408
2020-01-27,60.0
2020-01-28,-6.25
2020-01-31,-72.0
2020-02-03,0.0
2020-02-04,280.9524
2020-02-05,0.0
2020-02-06,0.0
2020-02-10,-75.0
2020-02-13,25.0
2020-02-18,176.0
2020-02-24,-62.3188
2020-02-25,92.3077
2020-03-04,-48.0
2020-03-05,7.6923
2020-03-12,0.0
2020-03-19,-10.7143
2020-03-26,0.0
2020-03-31,-16.0
2020-04-07,0.0
2020-04-13,-4.7619
2020-04-17,85.0
2020-04-27,-43.2432
2020-04-28,23.8095
2020-05-14,-19.2308
2020-05-15,-76.1905
2020-05-18,1400.0
2020-05-19,-92.6667
2020-05-26,990.9091
2020-06-01,-8.3333
2020-06-02,-61.8182
2020-06-04,4.7619
2020-06-11,172.7273
2020-06-16,-90.0
2020-06-17,33.3333
2020-06-18,-18.75
2020-06-24,7.6923
2020-06-30,14.2857
2020-07-07,512.5
2020-07-08,-75.5102
2020-07-14,8.3333
2020-07-22,0.0
2020-07-23,0.0
2020-07-30,7.6923
2020-07-31,100.0
