ticker,LIN US Equity
2000-05-19,0.8242
2000-05-22,1.3624
2000-05-23,3.0914
2000-05-24,-1.5645
2000-05-25,-5.6954
2000-05-26,-5.4775
2000-05-30,-0.4458
2000-05-31,0.2985
2000-06-01,-1.3393
2000-06-02,-1.3575
2000-06-05,-0.0795
2000-06-06,-0.4608
2000-06-07,-1.8519
2000-06-08,-0.7862
2000-06-09,0.6339
2000-06-12,-0.4724
2000-06-13,-3.1646
2000-06-14,2.7778
2000-06-15,-1.9078
2000-06-16,0.0
2000-06-19,-2.5932
2000-06-20,1.8303
2000-06-21,-2.7778
2000-06-22,0.3361
2000-06-23,-0.67
2000-06-26,-1.3491
2000-06-27,6.3248
2000-06-28,-0.7235
2000-06-29,-3.6437
2000-06-30,0.6723
2000-07-03,2.6711
2000-07-05,-0.1626
2000-07-06,-3.2573
2000-07-07,-1.6835
2000-07-10,1.3699
2000-07-11,2.027
2000-07-12,1.8212000000000002
2000-07-13,2.2763999999999998
2000-07-14,-0.4769
2000-07-17,-1.4377
2000-07-18,-0.1621
2000-07-19,0.3247
2000-07-20,1.9417
2000-07-21,0.9524
2000-07-24,-4.2453
2000-07-25,0.821
2000-07-26,1.4658
2000-07-27,0.6421
2000-07-28,-1.2759
2000-07-31,2.2617
2000-08-01,-0.4739
2000-08-02,-0.1587
2000-08-03,0.4769
2000-08-04,0.4747
2000-08-07,6.1417
2000-08-08,2.2255
2000-08-09,-1.7417
2000-08-10,-1.034
2000-08-11,2.6866
2000-08-14,1.8895
2000-08-15,0.2853
2000-08-16,1.5647
2000-08-17,-1.4006
2000-08-18,-1.1364
2000-08-21,0.2874
2000-08-22,2.2923
2000-08-23,-2.1008
2000-08-24,0.0
2000-08-25,0.7153
2000-08-28,0.0
2000-08-29,0.4261
2000-08-30,-1.9802
2000-08-31,2.2096999999999998
2000-09-01,-0.0442
2000-09-05,-0.2825
2000-09-06,2.3343
2000-09-07,-2.7778
2000-09-08,-3.8571
2000-09-11,0.1486
2000-09-12,-0.1484
2000-09-13,-3.4175
2000-09-14,-0.7692
2000-09-15,-4.9612
2000-09-18,-0.9788
2000-09-19,-2.9654
2000-09-20,-2.2071
2000-09-21,2.0833
2000-09-22,-0.3401
2000-09-25,-0.3413
2000-09-26,-2.3973
2000-09-27,-0.1754
2000-09-28,2.4605
2000-09-29,2.5728999999999997
2000-10-02,2.0067
2000-10-03,4.918
2000-10-04,-3.2813
2000-10-05,-2.7464
2000-10-06,-0.4983
2000-10-09,2.1703
2000-10-10,-0.1634
2000-10-11,-2.1277
2000-10-12,-3.5117000000000003
2000-10-13,-2.9463
2000-10-16,6.4286
2000-10-17,-5.0336
2000-10-18,3.0035
2000-10-19,-10.2916
2000-10-20,-1.5295999999999998
2000-10-23,-1.5534
2000-10-24,6.1144
2000-10-25,-0.9294
2000-10-26,2.8143000000000002
2000-10-27,3.2847
2000-10-30,2.2968
2000-10-31,2.9361
2000-11-01,-3.5235
2000-11-02,1.3913
2000-11-03,1.8868
2000-11-06,-1.3468
2000-11-07,0.0
2000-11-08,1.1945000000000001
2000-11-09,-2.5295
2000-11-10,-1.5571000000000002
2000-11-13,-1.4060000000000001
2000-11-14,2.1390000000000002
2000-11-15,-1.2216
2000-11-16,-2.6502
2000-11-17,0.9074
2000-11-20,-2.3381
2000-11-21,0.1842
2000-11-22,0.9191
2000-11-24,2.0036
2000-11-27,0.1786
2000-11-28,0.1783
2000-11-29,3.9146
2000-11-30,-1.5411000000000001
2000-12-01,2.2609
2000-12-04,4.2517
2000-12-05,0.0783
2000-12-06,-1.1457
2000-12-07,-1.1589
2000-12-08,1.34
2000-12-11,-1.157
2000-12-12,1.8395000000000001
2000-12-13,4.5977
2000-12-14,0.7849
2000-12-15,-1.4019
2000-12-18,2.6856
2000-12-19,0.9231
2000-12-20,-0.4573
2000-12-21,1.8377
2000-12-22,3.0075
2000-12-26,1.4599
2000-12-27,1.5827
2000-12-28,0.1416
2000-12-29,0.4243
2001-01-02,-2.9577
2001-01-03,3.6284
2001-01-04,1.6806999999999999
2001-01-05,-0.1377
2001-01-08,-1.7931
2001-01-09,-2.2472
2001-01-10,0.431
2001-01-11,-1.1445
2001-01-12,-1.8813
2001-01-16,1.6223999999999998
2001-01-17,-0.7257
2001-01-18,-1.0234
2001-01-19,-4.8744
2001-01-22,-0.6211
2001-01-23,3.125
2001-01-24,-1.3636
2001-01-25,1.3825
2001-01-26,-1.9697
2001-01-29,4.9521
2001-01-30,5.5844000000000005
2001-01-31,-1.0712
2001-02-01,2.0528
2001-02-02,-0.3537
2001-02-05,1.0204
2001-02-06,-0.0878
2001-02-07,-0.2857
2001-02-08,0.1763
2001-02-09,-1.5842
2001-02-12,0.1118
2001-02-13,0.4913
2001-02-14,-0.7556
2001-02-15,1.8585
2001-02-16,-1.231
2001-02-20,0.3561
2001-02-21,-2.373
2001-02-22,-1.7946
2001-02-23,-2.2669
2001-02-26,2.9821999999999997
2001-02-27,0.1149
2001-02-28,2.3875
2001-03-01,-1.5471
2001-03-02,0.3416
2001-03-05,3.2229
2001-03-06,4.3037
2001-03-07,4.507
2001-03-08,-0.4859
2001-03-09,-0.5086
2001-03-12,-3.4969
2001-03-13,-2.0979
2001-03-14,-1.8397999999999999
2001-03-15,-1.4333
2001-03-16,-0.1566
2001-03-19,3.3386
2001-03-20,-1.1275
2001-03-21,-2.193
2001-03-22,-2.2197
2001-03-23,1.33
2001-03-26,0.4526
2001-03-27,1.2389999999999999
2001-03-28,0.1335
2001-03-29,-1.6667
2001-03-30,0.904
2001-04-02,1.2094
2001-04-03,-2.0801
2001-04-04,1.7627000000000002
2001-04-05,3.531
2001-04-06,-1.3299
2001-04-09,0.9348
2001-04-10,3.0368
2001-04-11,-3.7416
2001-04-12,1.8458
2001-04-16,0.8955
2001-04-17,0.3804
2001-04-18,3.4526
2001-04-19,-2.7676
2001-04-20,-3.3068
2001-04-23,0.0216
2001-04-24,2.7483
2001-04-25,0.9267
2001-04-26,2.2538
2001-04-27,-1.0204
2001-04-30,-2.4124
2001-05-01,1.3522
2001-05-02,0.5629
2001-05-03,-1.2023
2001-05-04,2.6018
2001-05-07,-3.3333
2001-05-08,1.5443
2001-05-09,0.3542
2001-05-10,3.716
2001-05-11,-1.1809
2001-05-14,0.6684
2001-05-15,0.0201
2001-05-16,4.5665
2001-05-17,3.8861
2001-05-18,-3.5741
2001-05-21,-0.5185
2001-05-22,-0.8301
2001-05-23,-1.3432
2001-05-24,-1.9337
2001-05-25,0.0805
2001-05-29,0.6031
2001-05-30,-1.259
2001-05-31,1.7810000000000001
2001-06-01,-1.5311
2001-06-04,2.0598
2001-06-05,0.9893
2001-06-06,0.8453
2001-06-07,0.7018
2001-06-08,-1.8582999999999998
2001-06-11,-0.0986
2001-06-12,-1.3031
2001-06-13,1.2603
2001-06-14,-2.3113
2001-06-15,0.7685
2001-06-18,0.0
2001-06-19,0.4014
2001-06-20,0.1399
2001-06-21,-3.1936
2001-06-22,-2.2474
2001-06-25,-1.8772
2001-06-26,-1.3328
2001-06-27,1.2418
2001-06-28,0.1937
2001-06-29,0.945
2001-07-02,0.4255
2001-07-03,-1.6949
2001-07-05,1.2931
2001-07-06,-1.9574
2001-07-09,1.4974
2001-07-10,0.0855
2001-07-11,-1.7945
2001-07-12,0.3481
2001-07-13,-2.3412
2001-07-16,-0.5105
2001-07-17,0.714
2001-07-18,-1.2849
2001-07-19,3.4785
2001-07-20,-1.7567
2001-07-23,-0.5519
2001-07-24,-2.3529
2001-07-25,2.2278000000000002
2001-07-26,0.2446
2001-07-27,-0.1553
2001-07-30,-0.6887
2001-07-31,1.4318
2001-08-01,0.1323
2001-08-02,1.63
2001-08-03,1.6255
2001-08-06,-0.1493
2001-08-07,1.9863
2001-08-08,-2.6178
2001-08-09,-0.3441
2001-08-10,1.6401
2001-08-13,-0.2548
2001-08-14,-0.1064
2001-08-15,-0.0213
2001-08-16,-1.428
2001-08-17,-0.2595
2001-08-20,-0.2818
2001-08-21,1.1522000000000001
2001-08-22,0.9456
2001-08-23,0.0213
2001-08-24,0.9791
2001-08-27,0.1054
2001-08-28,-1.7688000000000001
2001-08-29,0.5359
2001-08-30,-0.7036
2001-08-31,1.0737
2001-09-04,3.0168
2001-09-05,0.5362
2001-09-06,1.0292
2001-09-07,-1.9967000000000001
2001-09-10,-1.0395
2001-09-17,-9.2437
2001-09-18,-0.5787
2001-09-19,-5.0524000000000004
2001-09-20,-3.8744
2001-09-21,-4.8469
2001-09-24,5.8713
2001-09-25,2.8108
2001-09-26,-2.0443
2001-09-27,3.7717
2001-09-28,1.7688000000000001
2001-10-01,0.0
2001-10-02,-1.1905000000000001
2001-10-03,1.2048
2001-10-04,0.1429
2001-10-05,0.7846
2001-10-08,-3.3498
2001-10-09,2.8557
2001-10-10,3.346
2001-10-11,6.9346
2001-10-12,-0.0429
2001-10-15,-1.0526
2001-10-16,0.5645
2001-10-17,-3.1736
2001-10-18,1.5608
2001-10-19,-1.3831
2001-10-22,7.2796
2001-10-23,0.1038
2001-10-24,-1.4925
2001-10-25,1.5152
2001-10-26,3.1095
2001-10-29,-1.9702
2001-10-30,-2.8097
2001-10-31,-0.4431
2001-11-01,2.7766
2001-11-02,2.4335
2001-11-05,-2.0334
2001-11-06,0.8015
2001-11-07,-0.1019
2001-11-08,0.898
2001-11-09,0.8697
2001-11-12,-1.6643
2001-11-13,3.7724
2001-11-14,1.6703000000000001
2001-11-15,-0.0193
2001-11-16,0.116
2001-11-19,1.0813
2001-11-20,-0.1146
2001-11-21,-1.3769
2001-11-23,1.6482
2001-11-26,-0.8012
2001-11-27,0.75
2001-11-28,-0.0764
2001-11-29,-0.5731
2001-11-30,1.6715
2001-12-03,-1.5306
2001-12-04,0.6141
2001-12-05,3.8718
2001-12-06,-0.5157
2001-12-07,-0.5369
2001-12-10,-2.0104
2001-12-11,0.9119
2001-12-12,-0.9413
2001-12-13,-1.4633
2001-12-14,0.3279
2001-12-17,1.9607999999999999
2001-12-18,2.8281
2001-12-19,-0.44
2001-12-20,1.105
2001-12-21,-1.4026
2001-12-24,2.106
2001-12-26,-0.0724
2001-12-27,-0.7605
2001-12-28,0.073
2001-12-31,0.7293
2002-01-02,-0.7059
2002-01-03,-0.2187
2002-01-04,1.4615
2002-01-07,-0.1981
2002-01-08,-1.2268
2002-01-09,-1.2055
2002-01-10,-1.8303
2002-01-11,-1.1488
2002-01-14,-3.6197
2002-01-15,0.1581
2002-01-16,-2.8419
2002-01-17,0.4266
2002-01-18,-0.9102
2002-01-22,0.2449
2002-01-23,5.396
2002-01-24,4.7913
2002-01-25,3.0236
2002-01-28,0.0537
2002-01-29,-1.8065
2002-01-30,3.0419
2002-01-31,2.6162
2002-02-01,-1.3780999999999999
2002-02-04,-0.8734
2002-02-05,-2.0264
2002-02-06,0.9892
2002-02-07,-0.5521
2002-02-08,0.788
2002-02-11,3.3227
2002-02-12,-1.1178
2002-02-13,0.0
2002-02-14,-0.3478
2002-02-15,0.3316
2002-02-19,-3.0962
2002-02-20,2.3156
2002-02-21,0.3509
2002-02-22,0.6119
2002-02-25,1.6507
2002-02-26,-1.5385
2002-02-27,0.2778
2002-02-28,0.2424
2002-03-01,0.6045
2002-03-04,4.0172
2002-03-05,-3.961
2002-03-06,2.1724
2002-03-07,0.8269
2002-03-08,0.9372
2002-03-11,0.4145
2002-03-12,-0.4789
2002-03-13,-1.7588
2002-03-14,0.5742
2002-03-15,0.7221
2002-03-18,0.1167
2002-03-19,0.5329
2002-03-20,-0.3644
2002-03-21,-2.4938000000000002
2002-03-22,-0.4604
2002-03-25,-1.7986
2002-03-26,1.4826
2002-03-27,2.011
2002-03-28,0.7582
2002-04-01,-1.99
2002-04-02,0.6484
2002-04-03,-2.5259
2002-04-04,-1.5304
2002-04-05,0.7241
2002-04-08,0.2806
2002-04-09,2.0283
2002-04-10,1.5253
2002-04-11,0.0169
2002-04-12,-0.135
2002-04-15,-0.9464
2002-04-16,1.4161000000000001
2002-04-17,0.4711
2002-04-18,-1.2056
2002-04-19,-0.0847
2002-04-22,-3.0874
2002-04-23,-2.7306
2002-04-24,2.1234
2002-04-25,-0.0352
2002-04-26,0.282
2002-04-29,-1.3886
2002-04-30,1.7825
2002-05-01,0.8932
2002-05-02,3.1939
2002-05-03,-0.3028
2002-05-06,-1.2147999999999999
2002-05-07,0.3416
2002-05-08,1.4128
2002-05-09,0.386
2002-05-10,-1.8559
2002-05-13,0.2555
2002-05-14,2.124
2002-05-15,-0.1664
2002-05-16,-1.3333
2002-05-17,-0.5236
2002-05-20,-0.7811
2002-05-21,-1.044
2002-05-22,0.5707
2002-05-23,0.7567
2002-05-24,-0.751
2002-05-28,-1.6853
2002-05-29,-1.5218
2002-05-30,-1.6696
2002-05-31,1.1561
2002-06-03,-3.0357
2002-06-04,-1.2891
2002-06-05,2.2388
2002-06-06,-1.8678
2002-06-07,1.045
2002-06-10,1.9391
2002-06-11,-1.8841
2002-06-12,-0.0185
2002-06-13,-1.6436
2002-06-14,-0.8449
2002-06-17,4.9991
2002-06-18,0.8476
2002-06-19,-1.0372
2002-06-20,-0.2891
2002-06-21,-1.178
2002-06-24,0.2567
2002-06-25,0.9695
2002-06-26,-2.1558
2002-06-27,3.4623
2002-06-28,1.9506000000000001
2002-07-01,-2.5803000000000003
2002-07-02,-3.9279
2002-07-03,-1.5379
2002-07-05,4.3048
2002-07-08,-1.5522
2002-07-09,-2.7082
2002-07-10,-3.1459
2002-07-11,-1.5748
2002-07-12,4.1
2002-07-15,-2.4976
2002-07-16,-3.3498
2002-07-17,3.3639
2002-07-18,-2.288
2002-07-19,-2.9673
2002-07-22,-4.9511
2002-07-23,-0.1751
2002-07-24,10.2609
2002-07-25,6.3432
2002-07-26,-3.5901
2002-07-29,4.3445
2002-07-30,-2.026
2002-07-31,-0.7778
2002-08-01,0.8604
2002-08-02,-5.9716000000000005
2002-08-05,-1.2097
2002-08-06,4.3265
2002-08-07,3.5603
2002-08-08,4.1745
2002-08-09,0.6709
2002-08-12,-2.4676
2002-08-13,0.591
2002-08-14,2.6804
2002-08-15,-1.7343
2002-08-16,-0.4549
2002-08-19,2.4858000000000002
2002-08-20,-2.1937
2002-08-21,1.167
2002-08-22,2.217
2002-08-23,-1.2344
2002-08-26,2.2853
2002-08-27,1.7281
2002-08-28,-3.1057
2002-08-29,-0.8323
2002-08-30,0.0536
2002-09-03,-3.9086
2002-09-04,3.1575
2002-09-05,-4.1915
2002-09-06,2.7909
2002-09-09,-0.1101
2002-09-10,3.067
2002-09-11,1.6928
2002-09-12,-2.2954
2002-09-13,0.7532
2002-09-16,-1.6909999999999998
2002-09-17,-1.032
2002-09-18,0.0732
2002-09-19,-2.6874000000000002
2002-09-20,0.2442
2002-09-23,-2.5487
2002-09-24,-3.8462
2002-09-25,0.0
2002-09-26,3.7800000000000002
2002-09-27,-0.4432
2002-09-30,-1.0647
2002-10-01,3.3066
2002-10-02,-4.8295
2002-10-03,1.5323
2002-10-04,-0.9604
2002-10-07,-0.4948
2002-10-08,4.2164
2002-10-09,-5.3435
2002-10-10,5.9879
2002-10-11,3.7093
2002-10-14,-1.4123
2002-10-15,5.4512
2002-10-16,-5.8045
2002-10-17,1.6108
2002-10-18,0.7005
2002-10-21,1.1532
2002-10-22,-2.6421
2002-10-23,-1.8587
2002-10-24,-3.0871
2002-10-25,2.3647
2002-10-28,-1.6991
2002-10-29,-0.1748
2002-10-30,3.1128
2002-10-31,2.8302
2002-11-01,2.4404
2002-11-04,-1.3971
2002-11-05,-1.0536
2002-11-06,2.3316
2002-11-07,-3.1934
2002-11-08,0.6301
2002-11-11,-3.8674
2002-11-12,2.2031
2002-11-13,1.1246
2002-11-14,3.355
2002-11-15,1.4168
2002-11-18,-1.061
2002-11-19,0.5719
2002-11-20,2.0082
2002-11-21,1.899
2002-11-22,-2.8894
2002-11-25,1.7429999999999999
2002-11-26,-2.9417
2002-11-27,3.2448
2002-11-29,1.8822
2002-12-02,-0.8475
2002-12-03,-0.3419
2002-12-04,-2.024
2002-12-05,-0.8256
2002-12-06,1.8243
2002-12-09,-1.4959
2002-12-10,0.6534
2002-12-11,-0.1754
2002-12-12,-1.4763
2002-12-13,-2.4616
2002-12-16,5.3402
2002-12-17,-0.7986
2002-12-18,-0.175
2002-12-19,0.0175
2002-12-20,1.6652
2002-12-23,0.8621
2002-12-24,-0.7179
2002-12-26,0.2755
2002-12-27,-1.3736
2002-12-30,0.9749
2002-12-31,-0.3966
2003-01-02,2.6484
2003-01-03,-0.742
2003-01-06,1.9367999999999999
2003-01-07,-0.6667
2003-01-08,-1.9463
2003-01-09,1.6427
2003-01-10,-1.6835
2003-01-13,-0.1712
2003-01-14,0.1029
2003-01-15,-2.0733
2003-01-16,1.1899
2003-01-17,-1.6082
2003-01-21,-1.3357
2003-01-22,-0.6769
2003-01-23,-0.3228
2003-01-24,-2.5189
2003-01-27,-3.8575
2003-01-28,2.7836
2003-01-29,0.3922
2003-01-30,-1.1907
2003-01-31,2.6925
2003-02-03,0.2384
2003-02-04,-1.1707
2003-02-05,0.0555
2003-02-06,-1.5352999999999999
2003-02-07,-0.7515
2003-02-10,1.0789
2003-02-11,-1.236
2003-02-12,-0.5309
2003-02-13,0.2287
2003-02-14,1.1411
2003-02-18,1.5419
2003-02-19,-1.1852
2003-02-20,-0.4873
2003-02-21,-0.0377
2003-02-24,-2.468
2003-02-25,-1.3135
2003-02-26,0.5481
2003-02-27,1.6352
2003-02-28,1.2258
2003-03-03,-1.2299
2003-03-04,-0.7663
2003-03-05,0.917
2003-03-06,-0.6723
2003-03-07,1.4311
2003-03-10,-2.3642
2003-03-11,-1.074
2003-03-12,0.7501
2003-03-13,6.4851
2003-03-14,0.92
2003-03-17,3.1723
2003-03-18,0.0177
2003-03-19,0.8657
2003-03-20,0.5956
2003-03-21,2.8034
2003-03-24,-3.4045
2003-03-25,0.7014
2003-03-26,-0.5398
2003-03-27,-0.4902
2003-03-28,0.0352
2003-03-31,-0.8969
2003-04-01,2.0763
2003-04-02,3.0076
2003-04-03,-1.4346
2003-04-04,0.1884
2003-04-07,0.3589
2003-04-08,-2.4183
2003-04-09,-1.6579000000000002
2003-04-10,0.7986
2003-04-11,-0.669
2003-04-14,1.5596999999999999
2003-04-15,0.4538
2003-04-16,-2.189
2003-04-17,2.4334
2003-04-21,0.5549
2003-04-22,0.7415
2003-04-23,-0.1198
2003-04-24,-1.3538999999999999
2003-04-25,-2.1369
2003-04-28,3.2842000000000002
2003-04-29,-0.6531
2003-04-30,0.4844
2003-05-01,-0.8264
2003-05-02,2.4306
2003-05-05,-0.5932
2003-05-06,-0.1194
2003-05-07,-1.7071
2003-05-08,-1.3199
2003-05-09,1.9535
2003-05-12,1.5535999999999999
2003-05-13,-0.7139
2003-05-14,-0.6506
2003-05-15,0.2757
2003-05-16,-0.8936
2003-05-19,-1.786
2003-05-20,0.3355
2003-05-21,0.7566
2003-05-22,1.2749
2003-05-23,0.638
2003-05-27,1.8849
2003-05-28,-0.9586
2003-05-29,-1.2226
2003-05-30,3.1288
2003-06-02,1.1002
2003-06-03,0.0495
2003-06-04,0.7334
2003-06-05,0.2627
2003-06-06,-1.2936
2003-06-09,-1.211
2003-06-10,1.2091
2003-06-11,-0.448
2003-06-12,2.2
2003-06-13,-0.4729
2003-06-16,3.9816000000000003
2003-06-17,0.4255
2003-06-18,-2.2125
2003-06-19,-1.8293
2003-06-20,-0.4577
2003-06-23,-2.5452
2003-06-24,-0.2022
2003-06-25,-0.3714
2003-06-26,1.3557000000000001
2003-06-27,-0.2341
2003-06-30,0.7206
2003-07-01,-0.1498
2003-07-02,1.3831
2003-07-03,-0.5095
2003-07-07,1.9825
2003-07-08,-1.1016
2003-07-09,-0.7207
2003-07-10,-0.5115
2003-07-11,1.476
2003-07-14,0.5883
2003-07-15,0.065
2003-07-16,-0.3897
2003-07-17,-0.2445
2003-07-18,2.8922
2003-07-21,2.398
2003-07-22,-0.5893
2003-07-23,-2.4961
2003-07-24,-2.496
2003-07-25,4.6111
2003-07-28,-0.3608
2003-07-29,0.7084
2003-07-30,0.8129
2003-07-31,0.2636
2003-08-01,0.4176
2003-08-04,-1.0473
2003-08-05,-0.856
2003-08-06,-0.0314
2003-08-07,0.1413
2003-08-08,-1.4426999999999999
2003-08-11,-0.2864
2003-08-12,0.2713
2003-08-13,0.2546
2003-08-14,1.7778
2003-08-15,-0.3119
2003-08-18,1.4706000000000001
2003-08-19,0.0308
2003-08-20,-0.6782
2003-08-21,1.2570000000000001
2003-08-22,-1.0728
2003-08-25,-0.3873
2003-08-26,-1.5552000000000001
2003-08-27,-0.4739
2003-08-28,1.2857
2003-08-29,0.0157
2003-09-02,0.8775
2003-09-03,0.7844
2003-09-04,-0.7577
2003-09-05,-0.4986
2003-09-08,0.6577
2003-09-09,-1.4624
2003-09-10,-1.0104
2003-09-11,0.9569
2003-09-12,1.169
2003-09-15,-0.5621
2003-09-16,0.0
2003-09-17,-1.0678
2003-09-18,0.3175
2003-09-19,-0.6329
2003-09-22,-1.6720000000000002
2003-09-23,0.3239
2003-09-24,-1.0977
2003-09-25,-0.6692
2003-09-26,-0.5751
2003-09-29,2.2971
2003-09-30,0.0808
2003-10-01,2.1308
2003-10-02,0.3635
2003-10-03,2.0787
2003-10-06,0.4782
2003-10-07,0.5681
2003-10-08,0.8092
2003-10-09,-0.1969
2003-10-10,0.3945
2003-10-13,0.6499
2003-10-14,0.5857
2003-10-15,0.1642
2003-10-16,0.2087
2003-10-17,-0.9668
2003-10-20,-0.2253
2003-10-21,0.0602
2003-10-22,-1.2336
2003-10-23,0.4265
2003-10-24,-0.3185
2003-10-27,0.6543
2003-10-28,-0.3023
2003-10-29,4.1698
2003-10-30,2.0233
2003-10-31,-0.7276
2003-11-03,0.3162
2003-11-04,0.3725
2003-11-05,0.3568
2003-11-06,0.4978
2003-11-07,-0.4104
2003-11-10,-0.9237
2003-11-11,-0.8462
2003-11-12,0.405
2003-11-13,0.2881
2003-11-14,-0.3591
2003-11-17,-0.8218
2003-11-18,-1.1775
2003-11-19,-0.456
2003-11-20,0.1773
2003-11-21,-0.059
2003-11-24,1.6089
2003-11-25,4.8083
2003-11-26,-0.0832
2003-11-28,-0.43
2003-12-01,2.5077
2003-12-02,-0.1087
2003-12-03,0.8027
2003-12-04,0.1084
2003-12-05,-1.4885
2003-12-08,1.3049
2003-12-09,0.4203
2003-12-10,-1.2287
2003-12-11,1.162
2003-12-12,0.5405
2003-12-15,-0.1747
2003-12-16,0.8483
2003-12-17,0.4005
2003-12-18,-0.0532
2003-12-19,-1.7029999999999998
2003-12-22,2.7612
2003-12-23,-0.8693
2003-12-24,-0.4783
2003-12-26,0.4539
2003-12-29,1.3557000000000001
2003-12-30,-0.2885
2003-12-31,0.4734
2004-01-02,-1.4398
2004-01-05,1.2218
2004-01-06,-0.0787
2004-01-07,0.0263
2004-01-08,1.759
2004-01-09,-2.8638
2004-01-12,-0.2125
2004-01-13,-0.5856
2004-01-14,0.6961
2004-01-15,-0.0266
2004-01-16,1.383
2004-01-20,0.1049
2004-01-21,-1.2055
2004-01-22,-3.4218
2004-01-23,-1.6479
2004-01-26,0.2513
2004-01-27,1.9499
2004-01-28,-1.612
2004-01-29,-1.694
2004-01-30,0.0282
2004-02-02,-0.4801
2004-02-03,0.3121
2004-02-04,-0.4243
2004-02-05,0.2273
2004-02-06,1.6156000000000001
2004-02-09,0.8647
2004-02-10,0.0
2004-02-11,1.6593
2004-02-12,-2.2851
2004-02-13,-0.6125
2004-02-17,0.7843
2004-02-18,0.7504
2004-02-19,1.6827999999999999
2004-02-20,-1.0038
2004-02-23,-0.7673
2004-02-24,1.0218
2004-02-25,0.7108
2004-02-26,0.0543
2004-02-27,-1.465
2004-03-01,0.9361
2004-03-02,-0.8456
2004-03-03,0.6878
2004-03-04,1.4815
2004-03-05,0.9192
2004-03-08,-0.3482
2004-03-09,0.2957
2004-03-10,-4.2348
2004-03-11,-1.2873999999999999
2004-03-12,0.9073
2004-03-15,-1.2925
2004-03-16,0.7401
2004-03-17,1.0737
2004-03-18,-0.1398
2004-03-19,-0.4199
2004-03-22,-1.49
2004-03-23,-0.6564
2004-03-24,-0.316
2004-03-25,4.7262
2004-03-26,-1.1007
2004-03-29,3.5893
2004-03-30,-0.8595
2004-03-31,0.569
2004-04-01,0.3772
2004-04-02,1.7177
2004-04-05,0.3958
2004-04-06,0.7884
2004-04-07,-0.9387
2004-04-08,0.0526
2004-04-12,1.3944
2004-04-13,-1.3752
2004-04-14,-0.2894
2004-04-15,1.029
2004-04-16,0.5484
2004-04-19,-0.0519
2004-04-20,-2.053
2004-04-21,0.398
2004-04-22,1.4535
2004-04-23,-0.9638
2004-04-26,-0.7102
2004-04-27,-0.3974
2004-04-28,-2.1277
2004-04-29,-1.3315000000000001
2004-04-30,0.661
2004-05-03,1.2585
2004-05-04,0.4323
2004-05-05,0.1076
2004-05-06,-0.5644
2004-05-07,-4.0541
2004-05-10,0.1127
2004-05-11,1.9696
2004-05-12,-0.4415
2004-05-13,0.5266
2004-05-14,0.0
2004-05-17,-3.6945
2004-05-18,0.9447
2004-05-19,-0.6807
2004-05-20,0.5711
2004-05-21,0.5111
