ticker,SRUP US Equity
2017-07-06,8.7432
2017-07-07,-14.5729
2017-07-10,-11.7647
2017-07-11,0.0
2017-07-12,-24.0
2017-07-13,22.807
2017-07-14,14.2857
2017-07-17,0.0
2017-07-18,3.125
2017-07-19,-9.0909
2017-07-20,23.3333
2017-07-21,-13.5135
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,-3.125
2017-07-27,6.4516
2017-07-28,0.0
2017-07-31,-23.6364
2017-08-01,19.0476
2017-08-02,-19.3333
2017-08-03,48.7603
2017-08-04,-2.7778
2017-08-07,2.8571
2017-08-08,-5.5556
2017-08-09,-23.5294
2017-08-10,-13.8462
2017-08-11,-1.7856999999999998
2017-08-14,-9.0909
2017-08-15,10.0
2017-08-16,-39.0909
2017-08-17,1.4925
2017-08-18,1.4706000000000001
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,15.942
2017-08-25,-12.5
2017-08-28,-1.4285999999999999
2017-08-29,8.0
2017-08-30,1.986
2017-08-31,0.0
2017-09-01,21.0526
2017-09-05,-13.0435
2017-09-08,15.0
2017-09-12,-23.913
2017-09-14,14.2857
2017-09-15,15.0
2017-09-18,-23.913
2017-09-19,31.4286
2017-09-20,-23.913
2017-09-21,0.0
2017-09-25,-12.857099999999999
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,14.7541
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,32.8571
2017-10-04,-3.2258
2017-10-05,0.0
2017-10-06,-7.7778
2017-10-09,8.4337
2017-10-10,5.5556
2017-10-11,78.9474
2017-10-12,-41.1765
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,-20.0
2017-10-20,18.75
2017-10-23,4.8421
2017-10-24,-4.6185
2017-10-25,5.2632
2017-10-26,0.0
2017-10-30,0.0
2017-10-31,200.0
2017-11-01,-2.6667
2017-11-02,-10.9589
2017-11-03,11.538499999999999
2017-11-06,-5.1724
2017-11-07,-3.6364
2017-11-08,-24.5283
2017-11-09,20.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,-4.1667
2017-11-15,0.0
2017-11-16,21.7391
2017-11-17,0.2857
2017-11-21,-28.7749
2017-11-22,47.5
2017-11-24,-15.2542
2017-11-27,200.0
2017-11-28,166.6667
2017-11-29,-40.0
2017-11-30,-33.3333
2017-12-01,-20.0
2017-12-04,-6.25
2017-12-05,33.3333
2017-12-06,-5.0
2017-12-07,-5.2632
2017-12-08,-11.1111
2017-12-11,25.0
2017-12-12,-5.0
2017-12-13,0.0
2017-12-14,5.2632
2017-12-15,-10.0
2017-12-18,-5.5556
2017-12-19,5.8824
2017-12-20,-5.5556
2017-12-21,-5.8824
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-6.25
2018-01-02,-13.3333
2018-01-03,7.6923
2018-01-04,-7.1429
2018-01-05,0.0
2018-01-08,-7.6923
2018-01-09,25.0
2018-01-10,0.0
2018-01-11,-6.6667
2018-01-12,0.0
2018-01-16,7.1429
2018-01-17,-6.6667
2018-01-18,0.0
2018-01-19,-8.5714
2018-01-22,17.1875
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,6.6667
2018-01-29,0.0
2018-01-30,-12.5
2018-01-31,14.2857
2018-02-01,0.0
2018-02-02,-6.25
2018-02-05,-6.6667
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,7.1429
2018-02-12,-13.3333
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,-23.0769
2018-02-16,30.0
2018-02-21,0.0
2018-02-22,-7.6923
2018-02-23,8.3333
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,7.6923
2018-03-02,0.0
2018-03-05,-7.1429
2018-03-06,7.6923
2018-03-07,0.0
2018-03-08,-21.4286
2018-03-09,18.1818
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,7.6923
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,35.7143
2018-03-22,-31.5789
2018-03-23,38.4615
2018-03-26,-11.1111
2018-03-27,0.0
2018-03-28,25.0
2018-03-29,-5.0
2018-04-02,36.8421
2018-04-03,92.3077
2018-04-04,-22.0
2018-04-05,10.2564
2018-04-06,13.9535
2018-04-09,-30.6122
2018-04-10,8.8235
2018-04-11,-21.6216
2018-04-12,17.2414
2018-04-13,0.0
2018-04-16,-5.8824
2018-04-17,-12.5
2018-04-18,-7.1429
2018-04-19,-11.538499999999999
2018-04-20,0.0
2018-04-23,4.3478
2018-04-24,0.0
2018-04-25,19.1667
2018-04-26,1.3986
2018-04-27,-13.7931
2018-04-30,20.0
2018-05-01,16.6667
2018-05-02,-11.4286
2018-05-03,3.2258
2018-05-04,15.625
2018-05-07,1.6216
2018-05-08,14.3617
2018-05-09,-18.6047
2018-05-10,7.1429
2018-05-11,-12.0
2018-05-14,12.1212
2018-05-15,-16.2162
2018-05-16,-19.3548
2018-05-17,-12.0
2018-05-18,18.1818
2018-05-21,0.0
2018-05-22,11.538499999999999
2018-05-23,20.6897
2018-05-24,8.5714
2018-05-25,-5.2632
2018-05-29,2.7778
2018-05-30,-18.9189
2018-05-31,-10.0
2018-06-01,14.8148
2018-06-04,-6.4516
2018-06-05,0.0
2018-06-06,-1.3793
2018-06-07,8.3916
2018-06-08,0.0
2018-06-11,-4.1935
2018-06-13,1.0101
2018-06-14,16.6667
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,-2.8571
2018-06-20,2.9412000000000003
2018-06-21,0.0
2018-06-22,-2.8571
2018-06-25,2.9412000000000003
2018-06-26,20.0
2018-06-27,-11.1905
2018-06-28,17.9625
2018-06-29,-31.8182
2018-07-02,-16.6667
2018-07-03,12.0
2018-07-05,-10.7143
2018-07-06,0.0
2018-07-09,-8.0
2018-07-10,-13.0435
2018-07-11,10.0
2018-07-12,-18.1818
2018-07-13,11.1111
2018-07-16,-15.0
2018-07-17,17.647100000000002
2018-07-18,-15.0
2018-07-19,-5.8824
2018-07-20,-18.75
2018-07-23,0.0
2018-07-24,-15.3846
2018-07-25,9.0909
2018-07-26,0.0
2018-07-27,16.6667
2018-07-30,0.0
2018-07-31,-14.2857
2018-08-01,8.3333
2018-08-02,-15.3846
2018-08-03,-9.0909
2018-08-06,-30.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,-14.2857
2018-08-14,0.0
2018-08-15,-16.6667
2018-08-16,20.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,-15.8333
2018-08-23,18.8119
2018-08-24,0.0
2018-08-27,-16.6667
2018-08-28,0.0
2018-08-29,-20.0
2018-08-30,0.0
2018-08-31,25.0
2018-09-04,-20.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,-12.5
2018-09-17,-14.2857
2018-09-18,33.3333
2018-09-19,-25.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,33.3333
2018-09-25,-25.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,33.3333
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,-25.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,33.3333
2018-10-12,100.0
2018-10-15,-25.0
2018-10-16,-16.6667
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,-20.0
2018-10-24,0.0
2018-10-25,-25.0
2018-10-26,0.0
2018-10-29,-33.3333
2018-10-30,50.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,66.6667
2018-11-05,0.0
2018-11-06,20.0
2018-11-07,-16.6667
2018-11-08,-20.0
2018-11-09,0.0
2018-11-12,-25.0
2018-11-13,66.6667
2018-11-14,-40.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,-33.3333
2018-11-20,50.0
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,-66.6667
2018-11-28,100.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,-50.0
2018-12-10,100.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,-50.0
2018-12-17,0.0
2018-12-18,100.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,-50.0
2018-12-24,0.0
2018-12-26,100.0
2018-12-27,0.0
2018-12-28,-50.0
2018-12-31,100.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,-50.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,100.0
2019-01-15,0.0
2019-01-16,-50.0
2019-01-17,0.0
2019-01-18,50.0
2019-01-22,-33.3333
2019-01-23,100.0
2019-01-24,-50.0
2019-01-25,100.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,-50.0
2019-02-01,100.0
2019-02-04,0.0
2019-02-05,-25.0
2019-02-06,33.3333
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,-50.0
2019-02-14,0.0
2019-02-15,100.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,-50.0
2019-02-22,100.0
2019-02-25,-50.0
2019-02-27,100.0
2019-02-28,-50.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-13,0.0
2019-03-18,0.0
2019-03-19,100.0
2019-03-21,-50.0
2019-03-27,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,20.0
2019-04-03,66.6667
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,-50.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,100.0
2019-04-22,-50.0
2019-04-23,0.0
2019-04-24,100.0
2019-04-25,-50.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,9900.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-23,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,8.0
2019-06-17,-7.4074
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-25,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-06,100.0
2019-08-07,-50.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-21,0.0
2019-08-23,0.0
2019-08-26,100.0
2019-08-27,-50.0
2019-08-28,0.0
2019-08-29,0.0
2019-09-03,0.0
2019-09-10,0.0
2019-09-12,-99.0
2019-09-17,0.0
2019-09-18,9900.0
2019-09-19,-50.0
2019-09-30,100.0
2019-10-04,-99.0
2019-10-08,9900.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-25,0.0
2019-11-06,0.0
2019-11-07,-60.0
2019-11-15,150.0
2019-11-19,-99.0
2019-12-13,9900.0
2019-12-16,-99.0
2019-12-19,9900.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-30,-99.0
2019-12-31,0.0
2020-01-06,9900.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-16,0.0
2020-01-23,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-02-05,-99.0
2020-02-07,9900.0
2020-02-10,0.0
2020-02-14,-99.0
2020-02-18,9900.0
2020-02-19,0.0
2020-02-21,0.0
2020-02-28,0.0
2020-03-10,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,-99.0
2020-04-01,0.0
2020-04-06,9900.0
2020-04-09,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-24,-90.0
2020-05-06,0.0
2020-05-08,0.0
2020-05-11,900.0
2020-05-12,-99.0
2020-05-21,0.0
2020-06-04,9900.0
2020-06-05,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-19,-99.0
2020-07-06,4899.9999
2020-07-27,-98.0
