ticker,HXPN US Equity
2007-02-01,0.6536
2007-02-02,0.0
2007-02-05,0.0
2007-02-06,-0.6494
2007-02-07,1.3072
2007-02-08,0.0
2007-02-09,-4.5161
2007-02-12,3.3784
2007-02-13,0.6536
2007-02-14,0.6494
2007-02-15,-3.2258
2007-02-16,4.0
2007-02-20,0.641
2007-02-21,-4.4586
2007-02-22,0.0
2007-02-23,-6.6667
2007-02-26,7.1429
2007-02-27,-23.3333
2007-02-28,0.0
2007-03-02,4.7826
2007-03-05,0.0
2007-03-06,-4.5643
2007-03-07,5.2174
2007-03-09,-4.9587
2007-03-14,-8.6957
2007-03-15,-42.8571
2007-03-16,0.0
2007-03-19,91.6667
2007-03-20,4.3478
2007-03-21,1.6667
2007-03-22,-1.6393
2007-03-23,-15.8333
2007-03-26,-28.7129
2007-03-27,40.2778
2007-03-28,-8.4158
2007-03-29,1.6216
2007-03-30,8.5106
2007-04-02,-31.3725
2007-04-03,32.8571
2007-04-04,-8.6022
2007-04-09,-5.8824
2007-04-10,-3.75
2007-04-11,1.2987
2007-04-12,-3.8462
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,0.0
2007-04-20,0.0
2007-04-23,20.0
2007-04-24,-5.5556
2007-04-25,-38.8235
2007-04-26,34.6154
2007-04-27,-27.1429
2007-04-30,0.0
2007-05-01,-1.9607999999999999
2007-05-02,0.0
2007-05-03,6.0
2007-05-04,-5.6604
2007-05-07,0.0
2007-05-08,0.0
2007-05-10,0.0
2007-05-14,28.0
2007-05-15,21.875
2007-05-16,1.2821
2007-05-17,0.0
2007-05-18,-1.2658
2007-05-21,8.9744
2007-05-22,-8.2353
2007-05-23,-23.0769
2007-05-24,16.6458
2007-05-25,-5.6974
2007-05-29,-9.0909
2007-05-30,-8.3333
2007-05-31,18.1818
2007-06-01,0.0
2007-06-04,3.0769
2007-06-05,0.0
2007-06-06,-11.194
2007-06-07,-7.563
2007-06-08,16.3636
2007-06-11,-6.25
2007-06-13,5.0
2007-06-14,0.0
2007-06-15,1.5873
2007-06-18,-6.25
2007-06-19,0.0
2007-06-20,-5.0
2007-06-21,0.0
2007-06-22,-21.0526
2007-06-25,14.4444
2007-06-26,-37.8641
2007-06-27,-12.5
2007-06-28,-42.8571
2007-06-29,25.0
2007-07-02,-10.0
2007-07-03,-27.7778
2007-07-05,53.8462
2007-07-06,0.0
2007-07-09,-10.0
2007-07-10,0.0
2007-07-11,-5.5556
2007-07-12,11.7647
2007-07-13,28.947400000000002
2007-07-16,-26.5306
2007-07-17,27.7778
2007-07-18,8.6957
2007-07-19,-12.0
2007-07-20,-9.0909
2007-07-23,0.0
2007-07-24,-10.0
2007-07-25,-5.5556
2007-07-26,0.0
2007-07-30,17.647100000000002
2007-07-31,-20.0
2007-08-02,0.0
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,-18.75
2007-08-09,53.8462
2007-08-14,-25.0
2007-08-15,46.6667
2007-08-22,-4.5455
2007-08-23,-28.5714
2007-08-24,6.6667
2007-08-27,37.5
2007-08-29,0.0
2007-08-31,-31.8182
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,-13.3333
2007-09-11,0.0
2007-09-12,7.6923
2007-09-13,-7.1429
2007-09-14,0.0
2007-09-17,15.3846
2007-09-18,13.3333
2007-09-19,-17.647100000000002
2007-09-21,14.2857
2007-09-24,-18.125
2007-09-25,-16.0305
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,18.1818
2007-10-01,23.1731
2007-10-02,6.1671
2007-10-03,-5.2941
2007-10-04,55.2795
2007-10-05,-28.0
2007-10-08,16.6667
2007-10-09,-4.7619
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,-10.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-5.5556
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,0.0
2007-10-26,0.0
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,2.9412000000000003
2007-11-05,8.5714
2007-11-06,-5.2632
2007-11-08,-2.7778
2007-11-09,-14.2857
2007-11-12,20.0
2007-11-13,-16.6667
2007-11-14,6.6667
2007-11-15,-12.5
2007-11-16,0.0
2007-11-20,-7.1429
2007-11-21,15.3846
2007-11-26,-20.0
2007-11-27,-8.3333
2007-11-28,-22.7273
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,-23.5294
2007-12-04,0.0
2007-12-05,38.4615
2007-12-06,0.0
2007-12-10,-27.2222
2007-12-11,6.8702
2007-12-17,-6.4286
2007-12-18,0.0
2007-12-19,6.8702
2007-12-20,0.0
2007-12-21,28.5714
2007-12-24,-13.3333
2007-12-26,15.3846
2007-12-31,-13.3333
2008-01-03,2.5641
2008-01-04,-12.5
2008-01-07,-14.2857
2008-01-09,16.6667
2008-01-10,-14.2857
2008-01-11,0.0
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,0.0
2008-01-24,0.0
2008-01-28,0.0
2008-01-31,0.0
2008-02-04,0.0
2008-02-06,-16.6667
2008-02-07,0.0
2008-02-15,0.0
2008-02-20,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,-10.0
2008-03-18,11.1111
2008-03-19,0.0
2008-03-27,-10.0
2008-03-31,22.2222
2008-04-02,-18.1818
2008-04-16,0.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-23,11.1111
2008-04-29,0.0
2008-05-02,-20.0
2008-05-07,25.0
2008-05-12,-10.0
2008-05-13,0.0
2008-05-19,11.1111
2008-05-21,-10.0
2008-05-23,11.1111
2008-05-28,0.0
2008-05-29,-10.0
2008-06-03,0.0
2008-06-04,-11.1111
2008-06-05,0.0
2008-06-06,-12.5
2008-06-09,14.2857
2008-06-17,-12.5
2008-06-25,0.0
2008-06-26,-28.5714
2008-07-03,20.0
2008-07-07,33.3333
2008-07-08,-25.0
2008-07-14,50.0
2008-07-15,-33.3333
2008-07-16,16.6667
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,-14.2857
2008-07-22,-16.6667
2008-07-23,0.0
2008-07-24,-20.0
2008-07-25,-25.0
2008-07-28,-33.3333
2008-08-04,-10.0
2008-08-05,-5.5556
2008-08-08,17.647100000000002
2008-08-11,0.0
2008-08-13,-15.0
2008-08-15,0.0
2008-08-18,-29.4118
2008-08-20,-16.6667
2008-09-02,0.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,-80.0
2008-09-15,0.0
2008-09-22,0.0
2008-09-25,0.0
2008-09-29,0.0
2008-10-10,-87.5
2008-10-13,1500.0
2008-10-14,0.0
2008-10-15,6.25
2008-10-16,0.0
2008-10-17,-5.8824
2008-10-20,50.0
2008-10-23,66.6667
2008-10-31,-20.0
2008-11-03,0.0
2008-11-05,25.0
2008-11-10,-20.0
2008-11-13,75.0
2008-11-17,-14.2857
2008-11-21,0.0
2008-11-24,-33.3333
2008-11-25,0.0
2008-11-26,0.0
2008-12-01,25.0
2008-12-02,100.0
2008-12-03,100.0
2008-12-04,-50.0
2008-12-05,0.0
2008-12-09,-30.0
2008-12-10,0.0
2008-12-16,42.8571
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-30,0.0
2009-01-06,20.0
2009-01-08,0.0
2009-01-09,-16.6667
2009-01-12,-20.0
2009-01-14,50.0
2009-01-15,-33.3333
2009-01-16,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,0.0
2009-02-04,-12.5
2009-02-10,-14.2857
2009-02-11,-16.6667
2009-02-24,60.0
2009-02-25,-25.0
2009-03-16,-33.3333
2009-03-19,0.0
2009-03-23,100.0
2009-03-25,150.0
2009-03-27,0.0
2009-04-02,-85.0
2009-04-29,66.6667
2009-05-07,-40.0
2009-05-11,33.3333
2009-05-15,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,150.0
2009-05-29,-60.0
2009-06-02,0.0
2009-06-09,0.0
2009-07-06,0.0
2009-07-09,0.0
2009-07-14,0.0
2009-07-27,0.0
2009-08-12,0.0
2009-08-28,0.0
2009-09-15,0.0
2009-09-17,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-21,0.0
2009-10-23,0.0
2009-10-26,0.0
2009-11-18,0.0
2009-11-23,0.0
2009-12-01,0.0
2009-12-07,0.0
2009-12-10,0.0
2009-12-23,0.0
2010-01-19,0.0
2010-02-09,-75.0
2010-02-10,12.5
2010-02-23,0.0
2010-02-25,-83.3333
2010-02-26,500.0
2010-03-18,0.0
2010-03-29,0.0
2010-04-01,0.0
2010-04-12,0.0
2010-04-28,0.0
2010-05-05,0.0
2010-05-06,522.2222
2010-05-07,-83.9286
2010-05-13,0.0
2010-05-26,5.5556
2010-06-01,0.0
2010-07-02,0.0
2010-07-12,0.0
2010-07-30,0.0
2010-08-10,0.0
2010-09-21,0.0
2010-09-24,0.0
2010-09-29,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-28,4110.5263
2010-11-05,-95.625
2010-11-24,0.0
2010-11-29,0.0
2010-12-13,0.0
2010-12-22,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-03-02,5.7143
2011-03-21,764.8649
2011-03-23,50.0
2011-03-28,-66.6667
2011-04-05,0.0
2011-04-07,0.0
2011-04-11,0.0
2011-04-12,-20.0
2011-04-13,-12.5
2011-04-15,0.0
2011-04-19,-9.8214
2011-04-20,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-05-20,74.2574
2011-05-23,-68.1818
2011-06-22,0.0
2011-06-23,3.5714
2011-07-01,0.0
2011-07-08,-3.4483
2011-07-12,-10.7143
2011-07-13,0.0
2011-07-18,28.0
2011-07-21,0.0
2011-08-01,125.0
2011-08-02,-11.1111
2011-08-03,0.0
2011-08-19,0.0
2011-09-21,-25.0
2011-10-21,0.0
2011-11-04,0.0
2011-12-12,0.0
2011-12-15,0.0
2011-12-30,0.0
2012-01-18,0.0
2012-01-24,0.0
2012-01-31,0.0
2012-02-13,-83.3333
2012-02-16,31.25
2012-02-28,0.0
2012-03-19,0.0
2012-04-11,0.0
2012-04-16,0.0
2012-04-18,-23.8095
2012-05-01,0.0
2012-05-02,0.0
2012-05-30,0.0
2012-06-12,-87.5
2012-06-15,7900.0
2012-06-20,0.0
2012-06-26,-40.0
2012-07-05,0.0
2012-07-16,-78.125
2012-07-18,0.0
2012-07-27,0.0
2012-08-03,-14.2857
2012-09-05,0.0
2012-09-26,433.3333
2012-10-05,-16.6667
2012-10-10,-60.0
2012-10-12,0.0
2012-11-13,-43.75
2012-11-14,0.0
2012-11-19,0.0
2012-12-03,0.0
2012-12-07,0.0
2012-12-12,2122.2222
2012-12-13,-20.0
2012-12-14,-30.0
2012-12-17,-35.7143
2012-12-18,22.2222
2012-12-19,-54.5455
2012-12-20,0.0
2012-12-26,2.5
2012-12-28,0.0
2012-12-31,0.0
2013-01-07,153.6585
2013-01-14,-7.6923
2013-01-16,-16.6667
2013-01-22,0.0
2013-01-23,0.0
2013-01-25,0.0
2013-01-29,-65.0
2013-01-30,-42.8571
2013-02-11,0.0
2013-02-12,-43.75
2013-02-13,-11.1111
2013-02-25,31.25
2013-02-28,4.7619
2013-03-01,0.0
2013-03-05,250.0
2013-03-06,-76.6234
2013-03-07,166.6667
2013-03-14,33.3333
2013-03-15,125.0
2013-03-18,11.1111
2013-03-19,-60.0
2013-03-22,0.0
2013-03-26,120.3125
2013-04-01,0.0
2013-04-02,2.1277
2013-04-08,-33.3333
2013-04-09,-47.9167
2013-04-10,188.0
2013-04-11,11.1111
2013-05-02,-68.75
2013-05-03,6.0
2013-05-09,0.0
2013-05-14,-3.7736
2013-05-31,0.0
2013-06-18,115.6863
2013-07-02,-61.8182
2013-07-05,273.8095
2013-07-08,1.9108
2013-07-09,-1.875
2013-07-10,-13.3758
2013-07-11,-17.647100000000002
2013-07-12,-31.25
2013-07-16,-40.2597
2013-07-25,15.2174
2013-07-31,5.6604
2013-08-15,-71.4286
2013-08-19,18.75
2013-08-23,110.5263
2013-08-29,-52.5
2013-08-30,210.5263
2013-09-25,-28.8136
2013-09-26,9.5238
2013-10-22,17.3913
2013-10-25,-31.4815
2013-10-28,116.2162
2013-10-29,0.0
2013-10-30,300.0
2013-11-04,-71.875
2013-11-08,255.5556
2013-11-13,-57.5
2013-11-18,0.0
2013-11-22,17.647100000000002
2013-11-27,0.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,-20.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,25.0
2013-12-20,-20.0
2013-12-31,0.0
2014-01-14,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-30,0.0
2014-02-04,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-03-05,-10.1563
2014-03-13,-9.5652
2014-03-19,0.0
2014-03-20,0.0
2014-04-16,0.0
2014-05-01,0.0
2014-05-08,-7.6923
2014-05-21,-14.5833
2014-07-18,0.0
2014-07-23,-2.439
2014-07-25,-33.75
2014-08-26,20.7547
2014-09-03,0.0
2014-09-24,-15.625
2014-09-29,-1.8519
2014-09-30,0.0
2014-10-01,0.0
2014-10-07,0.0
2014-10-16,0.0
2014-10-27,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-13,-9.434
2014-11-21,133.3333
2014-12-08,-57.1429
2014-12-11,0.0
2014-12-12,0.0
2014-12-18,-29.1667
2014-12-19,0.0
2014-12-22,0.0
2014-12-30,0.0
2015-01-12,135.2941
2015-01-13,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-23,300.0
2015-01-26,-50.0
2015-01-27,0.0
2015-01-29,0.0
2015-02-04,200.0
2015-02-06,13.3333
2015-02-09,-11.7647
2015-02-13,33.3333
2015-02-17,-25.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,-16.6667
2015-02-23,60.0
2015-02-24,0.0
2015-02-26,-12.5
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,-14.2857
2015-03-05,16.6667
2015-03-06,-13.9286
2015-03-10,0.6224
2015-03-20,0.0
2015-03-26,0.0
2015-03-30,0.0
2015-04-02,-4.3299
2015-04-08,-24.1379
2015-04-21,-9.0909
2015-04-22,-25.0
2015-04-28,0.0
2015-05-04,0.0
2015-05-20,-6.6667
2015-05-21,0.0
2015-05-22,-21.4286
2015-05-26,9.0909
2015-05-29,66.6667
2015-06-03,-42.5
2015-06-04,0.0
2015-06-05,-13.0435
2015-06-08,0.0
2015-06-26,-90.0
2015-07-08,31.25
2015-07-13,1042.8571
2015-07-20,33.3333
2015-07-21,0.0
2015-07-23,25.0
2015-07-27,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-08-03,0.0
2015-08-05,0.0
2015-08-06,-4.0
2015-08-10,4.1667
2015-08-11,0.0
2015-08-12,0.0
2015-08-17,14.0
2015-08-19,22.807
2015-08-20,0.0
2015-08-26,0.0
2015-08-27,-14.2857
2015-08-28,0.0
2015-09-02,-16.6667
2015-09-03,0.0
2015-09-15,100.0
2015-09-16,-40.0
2015-09-21,0.0
2015-10-13,0.0
2015-10-15,-16.6667
2015-10-19,-55.25
2015-11-04,78.7709
2015-11-06,0.0
2015-11-11,0.0
2015-12-01,0.0
2015-12-18,10.0
2016-01-04,-9.0909
2016-01-11,0.0
2016-01-22,0.0
2016-02-11,23.125
2016-02-16,0.0
2016-02-22,-18.7817
2016-02-23,0.0
2016-02-24,-25.0
2016-02-25,0.0
2016-03-01,-2.5
2016-03-14,0.0
2016-04-04,2.5641
2016-04-05,15.4167
2016-04-13,-13.3574
2016-04-14,0.0
2016-04-18,0.0
2016-05-18,0.0
2016-05-24,-33.3333
2016-06-02,0.0
2016-06-15,0.0
2016-08-05,1.25
2016-09-14,22.2222
2016-10-19,0.0
2016-10-31,-18.1818
2016-11-08,-1.2346
2016-11-22,1.25
2016-11-23,-1.2346
2016-12-02,0.0
2016-12-06,-10.0
2016-12-07,-55.5556
2016-12-16,75.0
2017-01-27,0.0
2017-02-16,-85.7143
2017-02-22,400.0
2017-02-23,1.25
2017-03-06,-20.9877
2017-03-20,0.0
2017-03-30,-25.0
2017-04-07,6.25
2017-05-12,-5.8824
2017-06-02,0.0
2017-06-08,6.6667
2017-07-07,33.2812
2017-07-12,-29.66
2017-07-18,0.0
2017-07-20,0.0
2017-07-28,0.0
2017-08-15,0.0
2017-09-01,0.0
2017-09-05,430.0
2017-09-06,-68.5535
2017-09-29,0.0
2017-10-06,-28.0
2017-10-09,0.0
2017-10-12,-16.6667
2017-10-13,0.0
2017-10-31,-26.6667
2017-11-10,13.6364
2017-11-20,0.0
2017-11-21,0.0
2017-11-28,0.0
2017-12-14,27.6
2017-12-18,-31.0345
2018-01-03,0.0
2018-03-22,-9.0909
2018-07-17,30.0
2018-08-03,-23.0769
2018-08-07,0.0
2018-08-16,30.0
2018-08-21,-19.2308
2018-09-10,-4.7619
2018-09-14,5.0
2018-09-19,-4.7619
2018-09-20,0.0
2018-11-07,0.0
2018-11-13,0.0
2018-12-10,-15.0
2018-12-17,0.0
2019-01-24,17.647100000000002
2019-01-29,-17.5
2019-01-31,3.0303
2019-02-19,0.0
2019-03-05,-5.8824
2019-04-22,68.75
2019-05-02,0.0
2019-05-14,0.0
2019-05-20,0.0
2019-06-14,233.3333
2019-06-17,11.1111
2019-06-25,190.0
2019-06-26,14.4138
2019-06-27,-3.5564
2019-06-28,34.375
2019-07-01,70.9302
2019-07-02,18.2313
2019-07-03,117.4914
2019-07-05,79.3651
2019-07-08,-17.4041
2019-07-09,-28.5714
2019-07-10,-10.55
2019-07-11,-27.3337
2019-07-12,34.6154
2019-07-15,-11.4286
2019-07-16,-16.129
2019-07-17,-7.7692
2019-07-18,30.9425
2019-07-19,-2.8025
2019-07-22,4.8493
2019-07-23,-6.25
2019-07-24,6.6667
2019-07-25,-3.1875
2019-07-26,3.2923999999999998
2019-07-29,-15.9688
2019-07-30,-33.0606
2019-07-31,36.5556
2019-08-01,13.6697
2019-08-05,-6.9435
2019-08-06,-37.0
2019-08-07,-37.851
2019-08-08,0.4519
2019-08-09,9.3292
2019-08-12,-13.864
2019-08-13,-35.6179
2019-08-14,48.3871
2019-08-15,-2.1739
2019-08-16,6.6667
2019-08-21,-31.875
2019-08-22,46.789
2019-08-23,60.4167
2019-08-26,-2.5974
2019-08-27,4.0
2019-08-29,-11.538499999999999
2019-08-30,-5.7971
2019-09-03,-38.4615
2019-09-04,47.5
2019-09-05,0.0
2019-09-06,-3.3898
2019-09-10,-39.886
2019-09-11,16.7372
2019-09-13,-3.0
2019-09-16,28.866
2019-09-18,0.0
2019-09-19,-34.0
2019-09-20,0.303
2019-09-23,14.8036
2019-09-24,-2.8947000000000003
2019-09-25,-5.1491
2019-09-27,-28.5714
2019-10-02,43.6
2019-10-03,-30.3621
2019-10-14,-15.6
2019-10-16,-5.2133
2019-10-17,0.0
2019-10-21,-9.25
2019-10-22,-11.2948
2019-10-23,85.7143
2019-10-24,0.3344
2019-10-30,0.0
2019-10-31,-33.3333
2019-11-01,45.0
2019-11-05,20.6897
2019-11-07,0.0
2019-11-12,0.0
2019-11-19,-28.5714
2019-11-20,0.0
2019-11-22,0.0
2019-11-26,-8.0
2019-11-29,9.5652
2019-12-02,-8.7302
2019-12-03,-8.6957
2019-12-06,-28.5714
2019-12-19,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-31,0.0
2020-01-03,-24.3333
2020-01-07,120.2643
2020-01-08,0.0
2020-01-10,-8.0
2020-01-13,30.4348
2020-01-15,3.3333
2020-01-16,12.9032
2020-01-17,0.0
2020-01-27,14.2857
2020-01-28,0.0
2020-01-29,-0.25
2020-02-05,-10.1504
2020-02-06,-11.576
2020-02-10,-5.3628
2020-02-14,-16.6667
2020-02-18,0.0
2020-02-20,20.0
2020-02-21,-16.6667
2020-02-26,80.0
2020-02-27,44.2222
2020-02-28,-22.9584
2020-03-02,60.0
2020-03-03,-37.625
2020-03-06,0.2004
2020-03-10,-10.0
2020-03-11,0.0
2020-03-12,-2.2222
2020-03-17,0.0
2020-03-18,-17.5
2020-03-20,20.9366
2020-03-25,-31.4351
2020-03-26,-0.3322
2020-03-27,0.0
2020-03-30,16.6667
2020-03-31,-25.7143
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,34.6154
2020-04-07,14.2857
2020-04-08,0.0
2020-04-13,0.0
2020-04-16,0.0
2020-04-20,-36.75
2020-04-21,50.1976
2020-04-22,31.5789
2020-04-24,10.0
2020-04-27,-27.2727
2020-04-29,-17.5
2020-05-01,21.2121
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-26,-15.0
2020-05-27,8.8235
2020-05-29,-8.1081
2020-06-03,-11.7647
2020-06-04,0.0
2020-06-05,-7.3333
2020-06-08,-6.1151
2020-06-09,23.7548
2020-06-10,-7.1207
2020-06-12,23.3333
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,-28.3784
2020-06-19,-16.6038
2020-06-26,0.905
2020-06-29,-37.2197
2020-07-02,107.1429
2020-07-06,0.0
2020-07-08,17.931
2020-07-13,-15.2047
2020-07-14,-50.0
2020-07-17,3.4483
