ticker,DMTK US Equity
2018-06-22,0.1005
2018-06-25,0.1004
2018-06-28,0.0
2018-06-29,-0.1003
2018-07-02,-0.1004
2018-07-06,0.2
2018-07-09,0.001
2018-07-13,0.0
2018-07-17,0.0
2018-07-19,0.1003
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-08-01,0.1002
2018-08-02,0.1001
2018-08-03,0.6
2018-08-06,0.0
2018-08-07,0.2982
2018-08-09,-0.1982
2018-08-13,0.0
2018-08-15,-0.1986
2018-08-16,0.199
2018-08-17,0.0
2018-08-21,-0.1986
2018-08-22,-0.4975
2018-08-23,0.7
2018-08-24,-0.0993
2018-08-28,0.0994
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,-0.0993
2018-09-04,-0.0994
2018-09-05,0.0995
2018-09-06,0.0994
2018-09-07,0.0993
2018-09-10,-0.1002
2018-09-11,0.1996
2018-09-13,0.0991
2018-09-14,0.0
2018-09-18,-0.099
2018-09-21,0.0
2018-09-24,0.0991
2018-09-25,0.0
2018-09-26,-0.099
2018-09-28,0.2973
2018-10-08,-0.0988
2018-10-10,0.0989
2018-10-11,-0.0988
2018-10-12,0.0
2018-10-17,-0.0989
2018-10-24,-0.396
2018-10-25,0.1988
2018-10-26,-0.0992
2018-10-29,0.2979
2018-10-31,0.0
2018-11-01,0.0
2018-11-08,0.198
2018-11-09,0.0
2018-11-12,-0.1976
2018-11-13,0.099
2018-11-15,0.0989
2018-11-16,0.0
2018-11-21,0.0
2018-11-23,0.5929
2018-11-26,-0.2947
2018-11-27,0.0
2018-11-28,0.2956
2018-11-29,0.0
2018-11-30,-0.1965
2018-12-03,0.0984
2018-12-06,0.1967
2018-12-07,0.0
2018-12-10,0.0981
2018-12-11,0.0
2018-12-12,-0.098
2018-12-13,0.0981
2018-12-14,0.098
2018-12-17,0.0979
2018-12-19,-0.0411
2018-12-20,0.0411
2018-12-21,0.1614
2018-12-24,-0.3566
2018-12-26,0.3922
2018-12-31,-0.293
2019-01-02,0.3918
2019-01-03,-0.1688
2019-01-04,0.0342
2019-01-07,0.0371
2019-01-08,-0.0977
2019-01-09,-0.1945
2019-01-10,0.2928
2019-01-11,0.0977
2019-01-14,0.1951
2019-01-17,0.0974
2019-01-23,0.0
2019-01-25,0.0
2019-01-29,0.0973
2019-01-31,-0.5831
2019-02-04,0.5865
2019-02-06,0.0
2019-02-07,0.0029
2019-02-12,0.0943
2019-02-14,0.2913
2019-02-15,-0.001
2019-02-19,0.0978
2019-02-20,-0.3868
2019-02-25,0.2437
2019-02-26,-0.4329
2019-02-27,0.4825
2019-03-11,0.1936
2019-03-15,-0.0966
2019-03-20,-0.1228
2019-03-22,-2.201
2019-03-26,0.998
2019-03-27,-4.4193
2019-03-28,4.0472
2019-03-29,1.729
2019-04-01,-2.1318
2019-04-08,-3.0198
2019-04-22,1.2762
2019-04-26,2.3185000000000002
2019-04-30,1.8719000000000001
2019-05-01,-1.8375
2019-05-06,1.7734
2019-05-20,-1.7425000000000002
2019-05-23,0.0
2019-05-30,1.8719000000000001
2019-05-31,0.0
2019-06-04,-0.3868
2019-06-10,0.3883
2019-06-13,-0.3868
2019-06-14,-0.5825
2019-06-19,1.2695
2019-06-20,-0.675
2019-06-21,1.068
2019-06-24,0.0
2019-06-25,-1.0567
2019-06-26,0.4854
2019-06-27,-0.4831
2019-06-28,0.9709
2019-07-01,-0.6644
2019-07-09,0.0881
2019-07-11,0.3868
2019-07-12,0.0
2019-07-16,-0.0963
2019-07-17,0.1929
2019-07-22,0.0962
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.1923
2019-08-05,0.7678
2019-08-07,-1.1429
2019-08-09,0.0
2019-08-12,0.0
2019-08-14,4.0462
2019-08-16,-3.0361
2019-08-22,-6.418
2019-08-23,-16.8367
2019-08-26,-43.5583
2019-08-27,-23.913
2019-08-28,-11.2286
2019-08-29,-0.5472
2019-08-30,-11.4078
2019-09-03,-7.032
2019-09-04,3.1434
2019-09-05,-6.2857
2019-09-06,0.6098
2019-09-09,-5.6566
2019-09-10,-2.5696
2019-09-11,17.1429
2019-09-12,-1.6886
2019-09-13,13.645
2019-09-16,-2.9001
2019-09-17,-4.8821
2019-09-18,2.9091
2019-09-19,6.0071
2019-09-20,-2.3333
2019-09-23,0.6826
2019-09-24,-4.7458
2019-09-25,4.4484
2019-09-26,-0.8518
2019-09-27,-0.6873
2019-09-30,-3.1142
2019-10-01,-2.3214
2019-10-02,-1.2797
2019-10-03,2.8704
2019-10-04,0.8101
2019-10-07,0.0
2019-10-08,0.7161
2019-10-09,6.2038
2019-10-10,0.8347
2019-10-11,1.3245
2019-10-14,0.4085
2019-10-15,1.3832
2019-10-16,29.053
2019-10-17,-7.2761
2019-10-18,-2.6157
2019-10-21,5.3719
2019-10-22,-9.281
2019-10-23,0.183
2019-10-24,-4.066
2019-10-25,-3.2234
2019-10-28,1.1619
2019-10-29,2.4502
2019-10-30,0.7474
2019-10-31,3.1068
2019-11-01,4.0378
2019-11-04,1.3831
2019-11-05,-0.4093
2019-11-06,4.9589
2019-11-07,6.8911999999999995
2019-11-08,7.4481
2019-11-11,-0.6818
2019-11-12,5.7838
2019-11-13,-3.1961
2019-11-14,1.3408
2019-11-15,-3.5281000000000002
2019-11-18,-4.4571
2019-11-19,4.4139
2019-11-20,-5.7166
2019-11-21,-5.8323
2019-11-22,-0.4
2019-11-25,7.2678
2019-11-26,-2.7778
2019-11-27,-0.3727
2019-11-29,-0.2095
2019-12-02,-2.1641
2019-12-03,-1.1494
2019-12-04,-1.8088
2019-12-05,24.2105
2019-12-06,26.0593
2019-12-09,24.1176
2019-12-10,-11.9838
2019-12-11,1.1538
2019-12-12,0.7605
2019-12-13,-0.4528
2019-12-16,-4.1698
2019-12-17,2.057
2019-12-18,-3.1008
2019-12-19,-0.32
2019-12-20,-2.0867
2019-12-23,1.7213
2019-12-24,3.2232
2019-12-26,-2.26
2019-12-27,-1.3618000000000001
2019-12-30,-3.4008
2019-12-31,3.9396
2020-01-02,3.3871
2020-01-03,-8.2683
2020-01-06,-5.8673
2020-01-07,-3.7037
2020-01-08,-10.8818
2020-01-09,-2.7368
2020-01-10,8.2251
2020-01-13,-6.7
2020-01-14,4.2872
2020-01-15,4.3165
2020-01-16,-0.197
2020-01-17,12.6357
2020-01-21,16.3891
2020-01-22,-1.5813000000000001
2020-01-23,-0.306
2020-01-24,1.6884000000000001
2020-01-27,8.5283
2020-01-28,-3.8943
2020-01-29,0.4342
2020-01-30,-11.0231
2020-01-31,0.0
2020-02-03,4.5344
2020-02-04,1.5492
2020-02-05,-0.9916
2020-02-06,-3.3128
2020-02-07,9.4024
2020-02-10,-0.6555
2020-02-11,-4.6921
2020-02-12,4.2308
2020-02-13,-0.738
2020-02-14,3.3457
2020-02-18,1.7986
2020-02-19,1.2721
2020-02-20,-9.350999999999999
2020-02-21,2.6174
2020-02-24,-4.5761
2020-02-25,-3.5377
2020-02-26,0.0
2020-02-27,-0.7742
2020-02-28,-1.6838
2020-03-02,8.604800000000001
2020-03-03,22.9231
2020-03-04,-7.6971
2020-03-05,0.339
2020-03-06,2.7027
2020-03-09,-3.1579
2020-03-10,3.9402
2020-03-11,-6.0784
2020-03-12,-13.3612
2020-03-13,5.0602
2020-03-16,-17.6606
2020-03-17,-1.3463
2020-03-18,-4.4706
2020-03-19,-1.3793
2020-03-20,0.999
2020-03-23,-11.1771
2020-03-24,9.5768
2020-03-25,-2.0325
2020-03-26,2.3859
2020-03-27,10.4357
2020-03-30,2.1101
2020-03-31,1.0782
2020-04-01,-7.6444
2020-04-02,5.871
2020-04-03,-1.9091
2020-04-06,0.7414
2020-04-07,9.9356
2020-04-08,0.0837
2020-04-09,-1.6722000000000001
2020-04-13,6.2925
2020-04-14,3.2
2020-04-15,-6.3566
2020-04-16,2.3179
2020-04-17,4.8544
2020-04-20,-3.5494
2020-04-21,-2.0
2020-04-22,4.0816
2020-04-23,-2.2745
2020-04-24,-0.321
2020-04-27,-0.161
2020-04-28,4.8387
2020-04-29,2.8462
2020-04-30,2.8422
2020-05-01,-5.3091
2020-05-04,9.2934
2020-05-05,0.5622
2020-05-06,-2.1663
2020-05-07,1.2857
2020-05-08,-2.4683
2020-05-11,1.1569
2020-05-12,-5.4325
2020-05-13,1.7385000000000002
2020-05-14,-7.1322
2020-05-15,-7.44
2020-05-18,1.9879
2020-05-19,6.6949
2020-05-20,-4.6863
2020-05-21,14.5
2020-05-22,-1.8923
2020-05-26,-1.7804
2020-05-27,-5.5891
2020-05-28,-9.04
2020-05-29,9.0589
2020-06-01,8.871
2020-06-02,-1.5556
2020-06-03,2.6336
2020-06-04,1.0264
2020-06-05,2.1045
2020-06-08,-4.7619
2020-06-09,-0.1493
2020-06-10,-5.6054
2020-06-11,-6.5717
2020-06-12,7.4576
2020-06-15,4.3375
2020-06-16,-1.7385000000000002
2020-06-17,7.5385
2020-06-18,-3.4335
2020-06-19,13.037
2020-06-22,0.7864
2020-06-23,-0.8453
2020-06-24,-2.4262
2020-06-25,0.1344
2020-06-26,-2.1477
2020-06-29,-6.4472
2020-06-30,-3.0059
2020-07-01,8.3144
2020-07-02,-3.21
2020-07-06,-2.3792
2020-07-07,-0.4431
2020-07-08,-0.7418
2020-07-09,-7.3991
2020-07-10,-2.1792
2020-07-13,-4.1254
2020-07-14,-1.8072
2020-07-15,1.6652
2020-07-16,-3.5345
2020-07-17,0.1787
2020-07-20,-4.1035
2020-07-21,-1.7673999999999999
2020-07-22,2.0833
2020-07-23,-4.6382
2020-07-24,-1.4591
2020-07-27,0.0987
2020-07-28,0.4931
2020-07-29,-2.3553
2020-07-30,7.4372
2020-07-31,-0.9355
