ticker,FORR US Equity
2000-05-23,-2.8133
2000-05-24,5.5263
2000-05-25,1.2469000000000001
2000-05-26,0.4926
2000-05-30,4.1667
2000-05-31,12.8235
2000-06-01,-3.8582
2000-06-02,5.2061
2000-06-05,-1.0309
2000-06-06,2.0833
2000-06-07,0.8163
2000-06-08,-1.2146
2000-06-09,0.1025
2000-06-12,-0.5118
2000-06-13,5.144
2000-06-14,6.9472000000000005
2000-06-15,9.6066
2000-06-16,-0.5008
2000-06-19,6.0403
2000-06-20,-1.8987
2000-06-21,-3.2258
2000-06-22,-7.0
2000-06-23,-5.3763
2000-06-26,13.6364
2000-06-27,-9.5
2000-06-28,7.7348
2000-06-29,-1.3675
2000-06-30,0.9532
2000-07-03,-4.721
2000-07-05,0.7207
2000-07-06,-12.0751
2000-07-07,5.6968
2000-07-10,-18.768
2000-07-11,-2.3993
2000-07-12,10.8346
2000-07-13,5.2574
2000-07-14,6.3476
2000-07-17,-2.9354
2000-07-18,-15.5242
2000-07-19,3.58
2000-07-20,0.9217
2000-07-21,-0.4566
2000-07-24,-1.0321
2000-07-25,4.0556
2000-07-26,17.3719
2000-07-27,-3.6052999999999997
2000-07-28,-4.4291
2000-07-31,2.2657
2000-08-01,-4.9345
2000-08-02,8.4746
2000-08-03,5.6641
2000-08-04,2.7725999999999997
2000-08-07,-1.4388
2000-08-08,-4.1971
2000-08-09,3.0476
2000-08-10,-2.403
2000-08-11,2.9356
2000-08-14,-1.012
2000-08-15,-4.461
2000-08-16,6.1284
2000-08-17,5.4079
2000-08-18,-5.3913
2000-08-21,-4.5956
2000-08-22,3.3719
2000-08-23,-0.2796
2000-08-24,1.8692
2000-08-25,-0.9174
2000-08-28,1.0185
2000-08-29,-7.9743
2000-08-30,-1.5936
2000-08-31,-1.0121
2000-09-01,-3.4765
2000-09-05,-5.6144
2000-09-06,2.3569
2000-09-07,2.7412
2000-09-08,-8.4312
2000-09-11,5.711
2000-09-12,-2.7563
2000-09-13,4.0816
2000-09-14,7.1895
2000-09-15,-2.5407
2000-09-18,-3.6496
2000-09-19,11.2554
2000-09-20,-8.5603
2000-09-21,-0.4255
2000-09-22,7.4786
2000-09-25,-8.9463
2000-09-26,5.2402
2000-09-27,1.556
2000-09-28,2.3493
2000-09-29,1.7964
2000-10-02,-20.2941
2000-10-03,2.337
2000-10-04,-5.7692
2000-10-05,-1.2755
2000-10-06,-2.3256
2000-10-09,3.1746
2000-10-10,-6.6667
2000-10-11,-0.4121
2000-10-12,7.5862
2000-10-13,-1.5385
2000-10-16,6.901
2000-10-17,-3.5323
2000-10-18,-1.5152
2000-10-19,4.391
2000-10-20,3.3773
2000-10-23,-7.0983
2000-10-24,-0.2558
2000-10-25,-7.9487
2000-10-26,-7.6602
2000-10-27,-0.6033
2000-10-30,-7.739
2000-10-31,8.0592
2000-11-01,6.8493
2000-11-02,-1.9943
2000-11-03,8.7209
2000-11-06,-1.6042999999999998
2000-11-07,5.0272
2000-11-08,-0.5175
2000-11-09,1.9506000000000001
2000-11-10,-9.949
2000-11-13,0.2833
2000-11-14,2.8249
2000-11-15,8.6538
2000-11-16,-6.7004
2000-11-17,-2.8455
2000-11-20,0.4184
2000-11-21,0.0
2000-11-22,-5.1389
2000-11-24,-0.1464
2000-11-27,-7.9179
2000-11-28,-1.9108
2000-11-29,-7.9545
2000-11-30,5.9965
2000-12-01,12.1464
2000-12-04,-3.8576
2000-12-05,12.1914
2000-12-06,-7.4278
2000-12-07,4.6062
2000-12-08,8.2386
2000-12-11,8.9239
2000-12-12,2.1687
2000-12-13,1.8868
2000-12-14,-9.9537
2000-12-15,2.3136
2000-12-18,3.392
2000-12-19,-0.8505
2000-12-20,-17.647100000000002
2000-12-21,4.1667
2000-12-22,10.4286
2000-12-26,-2.1992
2000-12-27,15.3439
2000-12-28,5.0459
2000-12-29,-12.5546
2001-01-02,-8.9888
2001-01-03,18.107
2001-01-04,-6.2718
2001-01-05,-6.6914
2001-01-08,-3.3201
2001-01-09,1.6484
2001-01-10,-1.8919000000000001
2001-01-11,6.1983
2001-01-12,3.7613
2001-01-16,-0.875
2001-01-17,-5.1702
2001-01-18,2.6596
2001-01-19,-2.7202
2001-01-22,-1.7309999999999999
2001-01-23,10.2981
2001-01-24,0.2457
2001-01-25,-3.799
2001-01-26,-3.4395
2001-01-29,7.124
2001-01-30,0.4926
2001-01-31,13.7255
2001-02-01,-5.7112
2001-02-02,-6.2857
2001-02-05,-4.1463
2001-02-06,-0.6361
2001-02-07,-0.7682
2001-02-08,2.1935000000000002
2001-02-09,-2.5253
2001-02-12,0.2591
2001-02-13,-0.5168
2001-02-14,-0.7792
2001-02-15,-2.0942
2001-02-16,-8.1551
2001-02-20,-6.8413
2001-02-21,-3.75
2001-02-22,0.7305
2001-02-23,0.7252
2001-02-26,2.4
2001-02-27,-1.25
2001-02-28,-1.1076
2001-03-01,-2.7199999999999998
2001-03-02,-3.125
2001-03-05,-18.6757
2001-03-06,1.4614
2001-03-07,-0.823
2001-03-08,-7.1577
2001-03-09,-3.6872
2001-03-12,-9.9768
2001-03-13,5.0258
2001-03-14,0.1227
2001-03-15,-5.1471
2001-03-16,-4.9096
2001-03-19,4.6196
2001-03-20,-2.8571
2001-03-21,8.0214
2001-03-22,-1.2376
2001-03-23,5.0125
2001-03-26,-7.6372
2001-03-27,2.3256
2001-03-28,-2.0202
2001-03-29,-1.5464
2001-03-30,-0.2618
2001-04-02,1.0499
2001-04-03,-3.1169000000000002
2001-04-04,-2.1448
2001-04-05,5.2055
2001-04-06,-7.2917
2001-04-09,2.382
2001-04-10,2.9412000000000003
2001-04-11,-2.0896
2001-04-12,-0.0871
2001-04-16,-4.9695
2001-04-17,-1.3761
2001-04-18,18.9767
2001-04-19,2.502
2001-04-20,-1.5636999999999999
2001-04-23,-1.821
2001-04-24,-25.1776
2001-04-25,9.23
2001-04-26,6.5186
2001-04-27,-0.272
2001-04-30,5.0455
2001-05-01,8.9139
2001-05-02,10.0516
2001-05-03,-2.8159
2001-05-04,-1.2259
2001-05-07,0.6393
2001-05-08,-3.5874
2001-05-09,-0.5039
2001-05-10,0.857
2001-05-11,-0.7339
2001-05-14,-4.2023
2001-05-15,-0.1625
2001-05-16,2.1155
2001-05-17,2.9482
2001-05-18,-1.5093
2001-05-21,6.6798
2001-05-22,-2.3941
2001-05-23,-2.9057
2001-05-24,-2.6428000000000003
2001-05-25,0.0
2001-05-29,-0.4391
2001-05-30,-3.3681
2001-05-31,-2.8631
2001-06-01,-0.8543
2001-06-04,0.3878
2001-06-05,3.0043
2001-06-06,2.15
2001-06-07,-2.9205
2001-06-08,-2.0588
2001-06-11,-3.6036
2001-06-12,1.6911
2001-06-13,0.2188
2001-06-14,-5.4585
2001-06-15,-1.5242
2001-06-18,-2.7674
2001-06-19,1.3025
2001-06-20,7.0952
2001-06-21,1.912
2001-06-22,-4.7993
2001-06-25,1.0999
2001-06-26,-2.5385
2001-06-27,0.4651
2001-06-28,2.4537
2001-06-29,2.0786
2001-07-02,-5.3564
2001-07-03,0.7016
2001-07-05,-2.6939
2001-07-06,-4.0573
2001-07-09,-3.5323
2001-07-10,2.5786
2001-07-11,-2.4635
2001-07-12,10.6186
2001-07-13,-2.3765
2001-07-16,-2.0048
2001-07-17,-0.4384
2001-07-18,-2.6908
2001-07-19,1.1061
2001-07-20,1.9393
2001-07-23,-2.6341
2001-07-24,-0.2004
2001-07-25,0.6526
2001-07-26,-0.1496
2001-07-27,0.3996
2001-07-30,-0.5473
2001-07-31,-0.2001
2001-08-01,0.3008
2001-08-02,0.9495
2001-08-03,1.2871000000000001
2001-08-06,0.1955
2001-08-07,1.7073
2001-08-08,-1.6307
2001-08-09,-0.0488
2001-08-10,-1.9024
2001-08-13,1.7404
2001-08-14,0.0978
2001-08-15,-0.7324
2001-08-16,1.6724
2001-08-17,-1.1127
2001-08-20,-2.544
2001-08-21,-0.8032
2001-08-22,4.7571
2001-08-23,2.1739
2001-08-24,-2.8842
2001-08-27,-0.1947
2001-08-28,-2.8293
2001-08-29,0.2008
2001-08-30,-0.6513
2001-08-31,-0.353
2001-09-04,1.417
2001-09-05,-0.8982
2001-09-06,-4.0785
2001-09-07,-0.7349
2001-09-10,-8.1967
2001-09-17,-6.106
2001-09-18,-5.8282
2001-09-19,0.0651
2001-09-20,-0.3906
2001-09-21,-1.9607999999999999
2001-09-24,2.8
2001-09-25,-0.8431
2001-09-26,5.036
2001-09-27,-1.0585
2001-09-28,4.5312
2001-10-01,-1.5653000000000001
2001-10-02,2.7523
2001-10-03,1.9643000000000002
2001-10-04,0.467
2001-10-05,2.3823
2001-10-08,-0.9648
2001-10-09,-1.9484
2001-10-10,-1.9870999999999999
2001-10-11,2.5045
2001-10-12,-6.6899
2001-10-15,1.7456
2001-10-16,-5.0245
2001-10-17,-2.1935000000000002
2001-10-18,0.5937
2001-10-19,3.4754
2001-10-22,1.4575
2001-10-23,-0.5621
2001-10-24,6.9724
2001-10-25,-5.461
2001-10-26,-0.4348
2001-10-29,0.1248
2001-10-30,-2.4922
2001-10-31,3.1949
2001-11-01,1.548
2001-11-02,1.0976
2001-11-05,1.0253
2001-11-06,-1.4925
2001-11-07,4.5455
2001-11-08,-0.2899
2001-11-09,-0.5814
2001-11-12,-0.9942
2001-11-13,0.0
2001-11-14,1.3585
2001-11-15,0.5245
2001-11-16,-1.4493
2001-11-19,3.2353
2001-11-20,-0.6268
2001-11-21,0.6307
2001-11-23,-0.2849
2001-11-26,0.5714
2001-11-27,-0.5682
2001-11-28,-1.5429
2001-11-29,3.8886
2001-11-30,-0.838
2001-12-03,1.9718
2001-12-04,2.4862
2001-12-05,6.1995000000000005
2001-12-06,1.7766
2001-12-07,2.0948
2001-12-10,-4.3967
2001-12-11,0.1533
2001-12-12,2.2959
2001-12-13,-3.4913
2001-12-14,0.7235
2001-12-17,-1.0262
2001-12-18,0.0518
2001-12-19,-0.0518
2001-12-20,-4.873
2001-12-21,3.9237
2001-12-24,1.7305000000000001
2001-12-26,1.0825
2001-12-27,1.4278
2001-12-28,0.6536
2001-12-31,0.5994
2002-01-02,-1.3406
2002-01-03,-4.8817
2002-01-04,1.164
2002-01-07,1.8305
2002-01-08,-3.9034
2002-01-09,-1.3362
2002-01-10,1.8418
2002-01-11,-3.1383
2002-01-14,1.0983
2002-01-15,-2.7159
2002-01-16,0.335
2002-01-17,-0.1669
2002-01-18,-2.2854
2002-01-22,-2.7382
2002-01-23,-0.5865
2002-01-24,-0.649
2002-01-25,0.766
2002-01-28,-3.7068
2002-01-29,-1.8972
2002-01-30,2.932
2002-01-31,3.2727
2002-02-01,-0.7042
2002-02-04,0.3546
2002-02-05,0.1178
2002-02-06,1.9412
2002-02-07,0.4616
2002-02-08,1.3211
2002-02-11,2.4375999999999998
2002-02-12,4.3165
2002-02-13,-1.9628999999999999
2002-02-14,0.0541
2002-02-15,-0.649
2002-02-19,-1.5242
2002-02-20,3.0956
2002-02-21,-3.2172
2002-02-22,3.2687
2002-02-25,-1.1803
2002-02-26,0.9772
2002-02-27,3.2258
2002-02-28,1.4062999999999999
2002-03-01,-0.9245
2002-03-04,-0.1555
2002-03-05,2.4403
2002-03-06,1.5205
2002-03-07,-4.0439
2002-03-08,2.1852
2002-03-11,-1.9857
2002-03-12,-2.1299
2002-03-13,1.0085
2002-03-14,-1.051
2002-03-15,1.009
2002-03-18,-0.3155
2002-03-19,2.057
2002-03-20,-3.9276
2002-03-21,0.1076
2002-03-22,-0.4836
2002-03-25,0.432
2002-03-26,2.4194
2002-03-27,-1.1024
2002-03-28,1.38
2002-04-01,-1.3089
2002-04-02,0.0531
2002-04-03,-2.3807
2002-04-04,-2.2324
2002-04-05,1.2222
2002-04-08,1.8112
2002-04-09,-3.3423
2002-04-10,1.7791000000000001
2002-04-11,-0.6521
2002-04-12,0.2758
2002-04-15,3.1353
2002-04-16,-1.3333
2002-04-17,-1.2378
2002-04-18,-0.1149
2002-04-19,-0.274
2002-04-22,-1.9231
2002-04-23,-1.3445
2002-04-24,6.1897
2002-04-25,-2.1925
2002-04-26,-0.9841
2002-04-29,-1.9879
2002-04-30,2.8169
2002-05-01,1.9726
2002-05-02,-1.3434
2002-05-03,-1.2527
2002-05-06,0.3861
2002-05-07,0.1099
2002-05-08,8.8913
2002-05-09,-4.5363
2002-05-10,-3.3791
2002-05-13,4.3716
2002-05-14,0.6806
2002-05-15,2.1841
2002-05-16,0.2036
2002-05-17,0.0508
2002-05-20,-0.3553
2002-05-21,-4.2282
2002-05-22,2.6064
2002-05-23,2.9031000000000002
2002-05-24,0.6549
2002-05-28,0.1001
2002-05-29,1.4
2002-05-30,-1.4793
2002-05-31,1.1512
2002-06-03,-2.1277
2002-06-04,0.5561
2002-06-05,-1.9607999999999999
2002-06-06,0.9744
2002-06-07,-0.2539
2002-06-10,-0.4582
2002-06-11,-0.2609
2002-06-12,0.2103
2002-06-13,-2.2006
2002-06-14,1.3605
2002-06-17,1.6520000000000001
2002-06-18,-0.965
2002-06-19,-1.7949000000000002
2002-06-20,-2.1932
2002-06-21,-1.7085
2002-06-24,0.2716
2002-06-25,2.9252000000000002
2002-06-26,0.0
2002-06-27,2.5789
2002-06-28,-0.4669
2002-07-01,-4.0157
2002-07-02,-1.2352
2002-07-03,-1.5226
2002-07-05,0.3865
2002-07-08,-2.3652
2002-07-09,-1.6901000000000002
2002-07-10,-6.1891
2002-07-11,-4.8259
2002-07-12,1.733
2002-07-15,-1.5773000000000001
2002-07-16,-3.141
2002-07-17,-0.2647
2002-07-18,-1.1280999999999999
2002-07-19,-0.8725
2002-07-22,-0.0677
2002-07-23,0.7453
2002-07-24,0.0
2002-07-25,-3.0262000000000002
2002-07-26,1.1789
2002-07-29,4.8663
2002-07-30,-1.3725
2002-07-31,-4.5725999999999996
2002-08-01,0.4167
2002-08-02,-3.4577999999999998
2002-08-05,3.5817
2002-08-06,5.0484
2002-08-07,0.4608
2002-08-08,1.5727
2002-08-09,0.7742
2002-08-12,-0.7682
2002-08-13,-0.9677
2002-08-14,-1.0423
2002-08-15,2.6333
2002-08-16,0.0641
2002-08-19,-0.8974
2002-08-20,-6.533
2002-08-21,7.0588
2002-08-22,0.1939
2002-08-23,-2.5161
2002-08-26,2.5811
2002-08-27,-1.8065
2002-08-28,0.5913
2002-08-29,2.5474
2002-08-30,-0.5096
2002-09-03,2.8169
2002-09-04,-3.3001
2002-09-05,-0.0644
2002-09-06,4.0593
2002-09-09,4.9536
2002-09-10,0.059
2002-09-11,-2.2995
2002-09-12,-0.3621
2002-09-13,1.3931
2002-09-16,-1.7921
2002-09-17,-3.8929
2002-09-18,0.5696
2002-09-19,-5.601
2002-09-20,0.2
2002-09-23,-2.3287
2002-09-24,2.1798
2002-09-25,0.3333
2002-09-26,-0.3987
2002-09-27,-0.4003
2002-09-30,0.2679
2002-10-01,5.2104
2002-10-02,-5.3968
2002-10-03,-0.745
2002-10-04,-1.4808
2002-10-07,-6.6575
2002-10-08,-2.1324
2002-10-09,-6.0856
2002-10-10,2.64
2002-10-11,-0.2338
2002-10-14,-0.8594
2002-10-15,2.3641
2002-10-16,-1.5396
2002-10-17,0.3909
2002-10-18,0.4673
2002-10-21,-3.876
2002-10-22,-2.9839
2002-10-23,-1.4131
2002-10-24,3.9629
2002-10-25,11.3544
2002-10-28,1.0925
2002-10-29,0.1441
2002-10-30,-0.0719
2002-10-31,-0.6479
2002-11-01,4.1304
2002-11-04,1.0438
2002-11-05,-1.7906
2002-11-06,1.1921
2002-11-07,0.3465
2002-11-08,0.4144
2002-11-11,-0.9629
2002-11-12,0.625
2002-11-13,-0.6211
2002-11-14,2.5
2002-11-15,1.6938
2002-11-18,-1.1992
2002-11-19,2.7647
2002-11-20,-1.706
2002-11-21,-1.8024
2002-11-22,4.14
2002-11-25,0.0718
2002-11-26,0.0652
2002-11-27,1.7601
2002-11-29,-1.9859
2002-12-02,1.634
2002-12-03,2.701
2002-12-04,-0.3757
2002-12-05,-3.8969
2002-12-06,1.2426
2002-12-09,-0.5814
2002-12-10,2.794
2002-12-11,-1.5929
2002-12-12,4.3808
2002-12-13,-4.8615
2002-12-16,1.2872
2002-12-17,-1.2134
2002-12-18,-2.4501
2002-12-19,3.446
2002-12-20,0.9609
2002-12-23,-0.1269
2002-12-24,1.2071
2002-12-26,1.0672
2002-12-27,-0.559
2002-12-30,-4.06
2002-12-31,1.3672
2003-01-02,0.4496
2003-01-03,-0.8951
2003-01-06,4.4516
2003-01-07,0.4941
2003-01-08,1.1678
2003-01-09,4.3135
2003-01-10,-0.1747
2003-01-13,-1.8086
2003-01-14,1.6637
2003-01-15,-1.8117999999999999
2003-01-16,-3.3929
2003-01-17,-0.801
2003-01-21,-2.2359999999999998
2003-01-22,-0.0635
2003-01-23,-1.5257
2003-01-24,-3.1633
2003-01-27,-0.6667
2003-01-28,2.0134
2003-01-29,0.1316
2003-01-30,2.3653
2003-01-31,-2.8241
2003-02-03,-0.3963
2003-02-04,-1.8568
2003-02-05,-0.0676
2003-02-06,-0.9398
2003-02-07,-0.3481
2003-02-10,-0.137
2003-02-11,-4.1838
2003-02-12,-2.0043
2003-02-13,-0.8035
2003-02-14,1.7673
2003-02-18,1.6643
2003-02-19,-2.847
2003-02-20,-0.7326
2003-02-21,1.1808
2003-02-24,-1.0941
2003-02-25,-4.2773
2003-02-26,-0.5393
2003-02-27,1.007
2003-02-28,-1.4571
2003-03-03,1.1673
2003-03-04,-0.5385
2003-03-05,1.3148
2003-03-06,-2.3664
2003-03-07,-2.7365
2003-03-10,-3.6977
2003-03-11,-1.2521
2003-03-12,2.4514
2003-03-13,5.3548
2003-03-14,2.5922
2003-03-17,7.5573
2003-03-18,2.7679
2003-03-19,3.5911999999999997
2003-03-20,-1.6667
2003-03-21,4.7458
2003-03-24,-3.9482
2003-03-25,-0.3369
2003-03-26,0.0
2003-03-27,-0.6085
2003-03-28,0.068
2003-03-31,-4.0789
2003-04-01,2.3388
2003-04-02,0.4155
2003-04-03,3.5172
2003-04-04,-1.5323
2003-04-07,-0.1353
2003-04-08,1.6938
2003-04-09,-0.0666
2003-04-10,-1.2667
2003-04-11,-1.688
2003-04-14,-0.5495
2003-04-15,-0.2072
2003-04-16,-0.9689
2003-04-17,1.3277
2003-04-21,0.0
2003-04-22,0.0
2003-04-23,4.7586
2003-04-24,-1.3167
2003-04-25,-3.8626
2003-04-28,0.687
2003-04-29,2.0675
2003-04-30,4.524
2003-05-01,-1.938
2003-05-02,2.8327
2003-05-05,-0.2562
2003-05-06,-1.9268
2003-05-07,-0.7859
2003-05-08,0.9901
2003-05-09,0.915
2003-05-12,2.4611
2003-05-13,2.9709
2003-05-14,-1.5960999999999999
2003-05-15,-3.9301
2003-05-16,-4.7402999999999995
2003-05-19,0.8862
2003-05-20,1.2838
2003-05-21,1.0674
2003-05-22,-0.132
2003-05-23,-0.5288
2003-05-27,1.8605
2003-05-28,0.7828
2003-05-29,0.1294
2003-05-30,-0.5171
2003-06-02,1.6894
2003-06-03,1.5974
2003-06-04,4.4025
2003-06-05,-1.988
2003-06-06,-1.2293
2003-06-09,-2.9247
2003-06-10,1.9231
2003-06-11,0.6289
2003-06-12,-1.25
2003-06-13,0.443
2003-06-16,0.8192
2003-06-17,0.3063
2003-06-18,0.9409
2003-06-19,-1.9752999999999998
2003-06-20,-1.7631999999999999
2003-06-23,-0.3205
2003-06-24,1.6720000000000002
2003-06-25,-4.2378
2003-06-26,1.9815
2003-06-27,-0.2591
2003-06-30,5.4545
2003-07-01,-3.0172
2003-07-02,0.5079
2003-07-03,-2.0846
2003-07-07,-0.3226
2003-07-08,3.1715
2003-07-09,-2.5094
2003-07-10,-0.2574
2003-07-11,-2.1935000000000002
2003-07-14,5.4749
2003-07-15,3.94
2003-07-16,2.2864
2003-07-17,-5.0
2003-07-18,0.0619
2003-07-21,1.9183
2003-07-22,-1.8215
2003-07-23,0.3711
2003-07-24,-1.4171
2003-07-25,0.0625
2003-07-28,2.0612
2003-07-29,0.6732
2003-07-30,-0.6079
2003-07-31,3.3639
2003-08-01,0.0592
2003-08-04,-0.0591
2003-08-05,-4.9704
2003-08-06,-0.3113
2003-08-07,-0.1874
2003-08-08,0.1252
2003-08-11,-0.9375
2003-08-12,-0.1262
2003-08-13,-0.6949
2003-08-14,2.0992
2003-08-15,0.2492
2003-08-18,4.5991
2003-08-19,-0.5348
2003-08-20,0.9558
2003-08-21,0.9467
2003-08-22,-4.1618
2003-08-25,-0.5505
2003-08-26,-0.6765
2003-08-27,0.3096
2003-08-28,-0.3704
2003-08-29,-0.4337
2003-09-02,0.7467
2003-09-03,0.3027
2003-09-04,-0.1786
2003-09-05,-0.802
2003-09-08,-0.8706
2003-09-09,-1.5684
2003-09-10,-6.8196
2003-09-11,2.8044000000000002
2003-09-12,-2.3287
2003-09-15,-0.2044
2003-09-16,4.8464
2003-09-17,-0.9766
2003-09-18,0.9862
2003-09-19,-0.3906
2003-09-22,-1.1764999999999999
2003-09-23,0.6614
2003-09-24,-1.774
2003-09-25,-2.3411
2003-09-26,0.7534
2003-09-29,-0.2039
2003-09-30,-2.7248
2003-10-01,4.2017
2003-10-02,-1.1425
2003-10-03,3.1951
2003-10-06,-0.8564
2003-10-07,0.3322
2003-10-08,2.053
2003-10-09,2.5308
2003-10-10,-0.8228
2003-10-13,0.7658
2003-10-14,-1.2666
2003-10-15,-0.5773
2003-10-16,0.5161
2003-10-17,-0.5135
2003-10-20,0.2581
2003-10-21,0.5792
2003-10-22,2.2393
2003-10-23,0.1252
2003-10-24,0.625
2003-10-27,2.2359999999999998
2003-10-28,0.8505
2003-10-29,7.0482
2003-10-30,-0.7316
2003-10-31,-3.3447
2003-11-03,0.2933
2003-11-04,0.9357
2003-11-05,4.2874
2003-11-06,-1.3333
2003-11-07,0.2815
2003-11-10,-3.9304
2003-11-11,1.1689
2003-11-12,5.1415
2003-11-13,0.7692
2003-11-14,1.3032
2003-11-17,-6.1844
2003-11-18,-0.1721
2003-11-19,0.1149
2003-11-20,1.0333
2003-11-21,2.6705
2003-11-24,2.4903
2003-11-25,0.432
2003-11-26,2.5806
2003-11-28,-3.7736
2003-12-01,3.3224
2003-12-02,0.0
2003-12-03,-4.5862
2003-12-04,5.3039
2003-12-05,-0.3148
2003-12-08,-0.8421
2003-12-09,-3.0255
2003-12-10,1.2042
2003-12-11,0.8653
2003-12-12,0.2681
2003-12-15,-2.0856
2003-12-16,-0.4369
2003-12-17,-0.8777
2003-12-18,-0.4427
2003-12-19,-1.4452
2003-12-22,0.6768
2003-12-23,-0.5602
2003-12-24,0.6761
2003-12-26,0.2238
2003-12-29,1.5634000000000001
2003-12-30,1.0445
2003-12-31,-3.4276
2004-01-02,1.0704
2004-01-05,-2.5084
2004-01-06,1.3721999999999999
2004-01-07,0.564
2004-01-08,0.9534
2004-01-09,-1.2222
2004-01-12,-4.1057
2004-01-13,-3.871
2004-01-14,1.7084000000000001
2004-01-15,-1.1398
2004-01-16,0.0
2004-01-20,1.8811
2004-01-21,3.0375
2004-01-22,-2.7746
2004-01-23,-0.2973
2004-01-26,-0.4174
2004-01-27,0.3533
2004-01-28,-0.5907
2004-01-29,1.3806
2004-01-30,-2.6643
2004-02-02,-0.5474
2004-02-03,-0.367
2004-02-04,-0.3683
2004-02-05,-0.1848
2004-02-06,2.7778
2004-02-09,3.7237
2004-02-10,4.9218
2004-02-11,-0.1214
2004-02-12,-0.4862
2004-02-13,0.4442
2004-02-17,0.4975
2004-02-18,1.4851
2004-02-19,-1.897
2004-02-20,-0.5525
2004-02-23,0.8833
2004-02-24,0.9417
2004-02-25,0.4364
2004-02-26,0.9777
2004-02-27,2.0441
2004-03-01,0.7907
2004-03-02,-0.8891
2004-03-03,1.1609
2004-03-04,0.7303
2004-03-05,1.1911
2004-03-08,-1.433
2004-03-09,-1.0903
2004-03-10,0.8924
2004-03-11,0.6243
2004-03-12,0.7756
2004-03-15,-4.5664
2004-03-16,1.0215
2004-03-17,0.7451
2004-03-18,-0.1057
2004-03-19,-0.6346
2004-03-22,-1.1708
2004-03-23,-0.5924
2004-03-24,0.5959
2004-03-25,0.7001
2004-03-26,-1.3904
2004-03-29,1.7896
2004-03-30,-0.1598
2004-03-31,0.9605
2004-04-01,1.5856
2004-04-02,0.7804
2004-04-05,-1.2907
2004-04-06,-0.7322
2004-04-07,-0.3688
2004-04-08,0.2697
2004-04-12,0.5221
2004-04-13,-1.0493
2004-04-14,-0.8484
2004-04-15,-1.7112
2004-04-16,1.0881
2004-04-19,-0.8611
2004-04-20,-3.3116
2004-04-21,2.7513
2004-04-22,3.0055
2004-04-23,0.5836
2004-04-26,-4.0084
2004-04-27,1.8132000000000001
2004-04-28,-2.3745
2004-04-29,1.1609
2004-04-30,-5.1913
2004-05-03,-2.3631
2004-05-04,5.608
2004-05-05,-0.3913
2004-05-06,-0.3872
2004-05-07,-0.8507
2004-05-10,2.0455
2004-05-11,0.0557
2004-05-12,0.1113
2004-05-13,-0.2779
2004-05-14,-3.3445
2004-05-17,0.1153
2004-05-18,1.6129
2004-05-19,2.551
2004-05-20,-4.5329
2004-05-21,1.2739
2004-05-24,3.6592000000000002
2004-05-25,0.3861
2004-05-26,0.6593
