ticker,BLPG US Equity
2014-10-08,39.5514
2014-10-09,-4.0816
2014-10-10,0.0
2014-10-13,-14.867
2014-10-14,-0.0312
2014-10-15,-2.5
2014-10-16,15.3846
2014-10-17,-4.4444
2014-10-20,-11.5988
2014-10-21,10.49
2014-10-22,-8.3333
2014-10-23,24.6429
2014-10-24,-16.645
2014-10-27,-5.0
2014-10-28,7.8947
2014-10-29,12.1951
2014-10-30,-4.3478
2014-10-31,-5.1136
2014-11-03,0.5689
2014-11-04,-16.6121
2014-11-05,8.5327
2014-11-06,7.8947
2014-11-07,-9.7561
2014-11-10,-2.7027
2014-11-11,-33.3333
2014-11-12,-4.1667
2014-11-13,8.6957
2014-11-14,12.0
2014-11-17,0.8929
2014-11-18,-4.3805
2014-11-19,16.6127
2014-11-20,1.627
2014-11-21,-3.1238
2014-11-24,9.6332
2014-11-25,-8.7868
2014-11-28,4.7561
2014-12-01,-29.2035
2014-12-02,8.6957
2014-12-03,0.0
2014-12-04,6.975
2014-12-05,-6.4501
2014-12-08,2.5981
2014-12-10,-4.5532
2014-12-11,-10.2041
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-9.0341
2014-12-18,24.4222
2014-12-19,-7.6305
2014-12-22,13.0435
2014-12-23,-9.6154
2014-12-24,-2.1277
2014-12-29,0.0
2014-12-30,6.4946
2014-12-31,-6.0475
2015-01-02,8.6366
2015-01-05,-7.95
2015-01-06,8.6366
2015-01-07,-7.925
2015-01-08,-0.0272
2015-01-09,4.2368
2015-01-12,-4.1167
2015-01-13,-8.6957
2015-01-14,18.8095
2015-01-15,3.7575
2015-01-16,-18.8315
2015-01-20,23.26
2015-01-21,-7.1187
2015-01-22,-7.7163
2015-01-23,0.0
2015-01-26,3.5473
2015-01-27,0.0544
2015-01-28,0.462
2015-01-29,-3.868
2015-01-30,8.0473
2015-02-02,-6.1979
2015-02-03,-1.3881000000000001
2015-02-04,1.3514
2015-02-05,-6.6944
2015-02-06,-4.5847
2015-02-09,0.0
2015-02-10,-7.7067
2015-02-11,10.8857
2015-02-12,-16.5854
2015-02-13,-0.4751
2015-02-17,11.5681
2015-02-18,-5.2666
2015-02-19,-0.4864
2015-02-20,-13.8617
2015-02-23,10.2554
2015-02-24,17.2794
2015-02-25,-9.6865
2015-02-26,11.0725
2015-02-27,-5.0
2015-03-02,1.0526
2015-03-03,-2.6693
2015-03-04,1.6722000000000001
2015-03-05,-5.1974
2015-03-06,-5.5517
2015-03-09,11.6826
2015-03-10,-7.8947
2015-03-11,-1.7143000000000002
2015-03-12,10.3924
2015-03-13,-13.0349
2015-03-16,15.0643
2015-03-17,12.6316
2015-03-18,2.8037
2015-03-19,5.9943
2015-03-20,5.0657
2015-03-23,-8.1633
2015-03-24,-2.2222
2015-03-25,0.0
2015-03-26,9.0909
2015-03-27,3.9583
2015-03-30,-11.4228
2015-03-31,1.81
2015-04-01,2.2222
2015-04-02,0.0
2015-04-06,-4.3478
2015-04-07,7.2727
2015-04-08,-6.3559
2015-04-09,-4.9774
2015-04-10,-4.7619
2015-04-13,5.4375
2015-04-14,-9.84
2015-04-15,8.3498
2015-04-16,-2.9126
2015-04-17,4.9375
2015-04-20,-2.3824
2015-04-21,-14.6431
2015-04-22,5.7898
2015-04-23,-8.1081
2015-04-24,0.0
2015-04-27,-0.0735
2015-04-28,0.0736
2015-04-29,-10.5882
2015-04-30,8.5526
2015-05-01,-2.9924
2015-05-04,-6.2085
2015-05-05,-10.1582
2015-05-06,6.7655
2015-05-07,-9.7222
2015-05-08,-5.7692
2015-05-11,2.0408
2015-05-12,-4.0
2015-05-13,-4.1667
2015-05-14,-23.3696
2015-05-15,2.1277
2015-05-18,-1.3194
2015-05-19,-15.5524
2015-05-20,-6.6667
2015-05-21,-12.857099999999999
2015-05-22,4.918
2015-05-26,7.4219
2015-05-27,30.1818
2015-05-28,-18.4358
2015-05-29,1.3699
2015-06-01,-8.1081
2015-06-02,-7.3529
2015-06-03,-4.7619
2015-06-04,8.3333
2015-06-05,0.0
2015-06-08,7.6923
2015-06-09,0.0
2015-06-10,7.1429
2015-06-11,10.0
2015-06-12,-3.0303
2015-06-15,-18.75
2015-06-16,0.1923
2015-06-17,0.096
2015-06-18,-0.2876
2015-06-19,-6.1538
2015-06-22,1.6393
2015-06-23,-13.7097
2015-06-24,4.4393
2015-06-25,-6.9351
2015-06-26,-3.8462
2015-06-29,0.0
2015-06-30,-10.0
2015-07-01,10.4167
2015-07-06,-19.4969
2015-07-07,18.75
2015-07-08,-23.552599999999998
2015-07-09,-3.6145
2015-07-10,-12.857099999999999
2015-07-13,-4.918
2015-07-14,0.431
2015-07-15,3.0043
2015-07-16,30.0
2015-07-17,0.0
2015-07-20,-23.0769
2015-07-21,10.0
2015-07-22,0.0
2015-07-23,-6.4394
2015-07-27,0.0
2015-07-28,-6.0729
2015-07-29,6.4655000000000005
2015-07-30,29.5547
2015-07-31,22.5
2015-08-03,-18.3673
2015-08-04,8.75
2015-08-05,1.1494
2015-08-06,13.6364
2015-08-07,19.0
2015-08-10,-25.8403
2015-08-11,3.3994
2015-08-13,-1.0959
2015-08-14,-0.277
2015-08-17,11.1111
2015-08-18,20.0
2015-08-19,-8.3333
2015-08-20,-8.75
2015-08-21,-0.3736
2015-08-24,-9.625
2015-08-25,5.1176
2015-08-27,-5.2632
2015-08-28,-11.1111
2015-08-31,0.0
2015-09-01,25.0
2015-09-02,-2.0
2015-09-03,-18.3673
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,2.8125
2015-09-10,4.5593
2015-09-11,0.0
2015-09-14,-6.9767
2015-09-15,-12.1875
2015-09-16,13.879
2015-09-17,-6.4063
2015-09-18,4.1736
2015-09-21,2.5641
2015-09-22,0.0
2015-09-24,-12.5
2015-09-25,12.857099999999999
2015-09-28,0.0
2015-09-30,-11.2342
2015-10-01,-0.1783
2015-10-02,11.7857
2015-10-05,-0.3195
2015-10-06,2.5641
2015-10-07,-12.5
2015-10-08,0.0
2015-10-09,8.2143
2015-10-12,-20.7921
2015-10-13,0.0
2015-10-14,13.3333
2015-10-15,14.7059
2015-10-16,-11.3782
2015-10-19,12.8391
2015-10-20,0.0
2015-10-21,-9.7756
2015-10-22,10.8348
2015-10-26,-4.8077
2015-10-27,0.0
2015-10-28,-5.2189
2015-10-29,10.4796
2015-10-30,-9.6463
2015-11-02,-0.3559
2015-11-03,-13.9286
2015-11-04,12.8631
2015-11-05,2.9412000000000003
2015-11-09,8.5714
2015-11-10,0.0
2015-11-12,0.0
2015-11-16,31.5789
2015-11-17,0.0
2015-11-18,-17.75
2015-11-19,0.0
2015-11-20,26.4438
2015-11-23,-6.9712
2015-11-24,-2.584
2015-11-25,11.4058
2015-11-27,10.4762
2015-11-30,1.7241
2015-12-01,-28.8136
2015-12-02,17.8571
2015-12-03,-13.762599999999999
2015-12-04,1.0249
2015-12-07,19.4203
2015-12-08,-16.2621
2015-12-09,-18.8406
2015-12-10,0.0
2015-12-11,1.7856999999999998
2015-12-14,-1.7544
2015-12-15,0.0
2015-12-16,-0.3571
2015-12-17,-5.0179
2015-12-18,-2.8302
2015-12-21,8.7379
2015-12-22,-13.5714
2015-12-23,-4.1322
2015-12-24,0.0
2015-12-28,3.4483
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,-11.6667
2016-01-04,12.0283
2016-01-05,-7.3684
2016-01-06,0.4545
2016-01-07,1.81
2016-01-08,-5.3333
2016-01-11,4.2254
2016-01-12,1.5766
2016-01-13,-9.5344
2016-01-14,0.7353
2016-01-15,-2.1898
2016-01-19,0.0
2016-01-20,3.4826
2016-01-21,-3.3654
2016-01-22,-0.4975
2016-01-25,7.5
2016-01-26,10.9302
2016-01-27,-19.4969
2016-01-28,0.0
2016-01-29,-7.0313
2016-02-01,25.4902
2016-02-02,-17.4107
2016-02-03,4.3243
2016-02-04,7.772
2016-02-05,-5.0481
2016-02-08,-4.8101
2016-02-09,-26.8617
2016-02-11,15.2727
2016-02-12,-4.1009
2016-02-17,-7.2368
2016-02-18,-0.7092
2016-02-19,19.2857
2016-02-22,-13.7725
2016-02-23,-16.6667
2016-02-24,2.0833
2016-02-25,-2.0408
2016-02-29,26.6667
2016-03-01,21.0526
2016-03-02,-25.5435
2016-03-03,5.1095
2016-03-04,27.7778
2016-03-07,3.8043
2016-03-08,-16.2304
2016-03-09,10.625
2016-03-10,22.0339
2016-03-11,48.1481
2016-03-14,-32.0313
2016-03-15,-0.6897
2016-03-16,-25.463
2016-03-17,-0.6211
2016-03-18,-14.375
2016-03-21,16.7883
2016-03-22,0.0
2016-03-23,-7.5
2016-03-24,8.1081
2016-03-28,0.0
2016-03-29,9.375
2016-03-30,2.0
2016-03-31,-11.4846
2016-04-01,2.2152
2016-04-04,23.2198
2016-04-05,-22.1106
2016-04-06,13.5484
2016-04-07,-3.9773
2016-04-08,4.7337
2016-04-11,-3.6723
2016-04-12,52.4927
2016-04-13,-4.6154
2016-04-14,-2.621
2016-04-15,8.2816
2016-04-18,13.1931
2016-04-19,-19.5946
2016-04-20,-6.5126
2016-04-21,0.2247
2016-04-22,0.0
2016-04-25,0.8969
2016-04-26,6.8889
2016-04-27,33.0561
2016-04-28,0.0
2016-04-29,6.25
2016-05-02,-0.2941
2016-05-03,7.3746
2016-05-04,-3.2967
2016-05-05,13.3523
2016-05-06,0.2506
2016-05-09,-8.0
2016-05-10,8.6957
2016-05-11,-9.75
2016-05-12,21.8837
2016-05-13,2.2727
2016-05-16,6.6667
2016-05-17,6.25
2016-05-18,-3.1373
2016-05-19,-14.5749
2016-05-20,-1.4218
2016-05-23,1.9231
2016-05-24,7.9009
2016-05-25,-4.4809
2016-05-26,-10.2975
2016-05-27,-12.2449
2016-05-31,-7.9942
2016-06-01,-24.1706
2016-06-02,14.5833
2016-06-03,16.3636
2016-06-06,0.0
2016-06-07,-12.5
2016-06-08,28.5714
2016-06-09,-12.5
2016-06-10,8.254
2016-06-13,-7.3314
2016-06-14,6.3291
2016-06-15,-7.1429
2016-06-16,2.2436
2016-06-17,-7.21
2016-06-20,-0.3378
2016-06-21,0.339
2016-06-22,0.0
2016-06-23,-2.7027
2016-06-24,-2.4306
2016-06-27,-4.8043
2016-06-28,-10.2804
2016-06-29,12.2917
2016-06-30,1.2987
2016-07-01,-15.0183
2016-07-05,3.4483
2016-07-06,8.3333
2016-07-07,-27.6923
2016-07-08,18.883
2016-07-11,-28.4116
2016-07-12,27.5
2016-07-13,-14.7059
2016-07-14,1.1494
2016-07-15,4.5455
2016-07-18,-2.1739
2016-07-19,11.1111
2016-07-20,19.5
2016-07-21,-9.6234
2016-07-22,6.9444
2016-07-25,0.4329
2016-07-26,0.0
2016-07-27,13.7931
2016-07-28,9.0909
2016-07-29,10.7639
2016-08-01,50.4702
2016-08-02,-9.6875
2016-08-03,-7.9585
2016-08-04,10.2757
2016-08-05,-11.25
2016-08-08,-5.5058
2016-08-09,-0.271
2016-08-10,6.5217
2016-08-11,-8.1633
2016-08-12,-22.2222
2016-08-15,14.2857
2016-08-16,-7.5
2016-08-17,-2.7027
2016-08-18,2.7778
2016-08-19,-2.7027
2016-08-22,-5.2083
2016-08-23,-12.4542
2016-08-24,2.0921
2016-08-25,4.918
2016-08-26,-9.375
2016-08-29,3.4483
2016-08-30,-10.0
2016-08-31,7.4074
2016-09-01,0.0
2016-09-02,-5.1724
2016-09-06,-9.0909
2016-09-07,20.0
2016-09-08,-3.3333
2016-09-09,3.4483
2016-09-12,-2.9167
2016-09-13,-9.0129
2016-09-14,-11.7925
2016-09-15,7.4866
2016-09-16,11.194
2016-09-19,-10.5145
2016-09-20,1.25
2016-09-21,-1.2346
2016-09-22,2.0
2016-09-23,-6.3725
2016-09-26,4.712
2016-09-27,-6.0
2016-09-28,8.5106
2016-09-29,-9.3137
2016-09-30,-0.5405
2016-10-03,1.6303999999999998
2016-10-04,7.4866
2016-10-05,3.4826
2016-10-06,-4.3269
2016-10-07,-2.0101
2016-10-10,2.5641
2016-10-11,12.0
2016-10-12,-7.5893
2016-10-13,-11.1111
2016-10-14,-0.2717
2016-10-17,0.2725
2016-10-18,21.7391
2016-10-19,-1.7856999999999998
2016-10-20,0.0
2016-10-21,20.0
2016-10-24,-1.5152
2016-10-25,1.5385
2016-10-26,-18.1818
2016-10-27,9.2593
2016-10-28,2.1186
2016-10-31,75.9336
2016-11-01,54.717
2016-11-02,-4.6494
2016-11-03,-29.8961
2016-11-04,-9.008
2016-11-07,20.0501
2016-11-08,-16.4927
2016-11-09,-10.0
2016-11-10,-21.1111
2016-11-11,9.8592
2016-11-14,-20.5128
2016-11-15,22.5806
2016-11-16,-7.8947
2016-11-17,25.7143
2016-11-18,-19.6023
2016-11-21,-14.1343
2016-11-22,-8.4362
2016-11-23,15.0562
2016-11-25,-4.6875
2016-11-28,-6.1475
2016-11-29,11.1354
2016-11-30,-6.2868
2016-12-01,-2.7254
2016-12-02,3.4483
2016-12-05,-6.6667
2016-12-06,2.4554
2016-12-07,2.3965
2016-12-08,27.6596
2016-12-09,-7.5
2016-12-12,7.7477
2016-12-13,0.3344
2016-12-14,-5.0
2016-12-15,-8.7719
2016-12-16,-18.4615
2016-12-19,13.2075
2016-12-20,-16.25
2016-12-21,15.4229
2016-12-22,3.4483
2016-12-23,0.0
2016-12-27,22.9167
2016-12-28,-2.3729
2016-12-29,10.2431
2016-12-30,0.7874
2017-01-03,-8.75
2017-01-04,-2.3973
2017-01-05,-1.5789
2017-01-06,2.6738
2017-01-09,-9.375
2017-01-10,28.7356
2017-01-11,-7.1429
2017-01-12,-10.8974
2017-01-13,4.4964
2017-01-17,1.8933
2017-01-18,-5.4054
2017-01-19,2.8571
2017-01-20,16.6667
2017-01-23,9.5238
2017-01-24,-6.25
2017-01-25,2.029
2017-01-26,-2.2727
2017-01-27,-6.9767
2017-01-30,16.25
2017-01-31,-7.1237
2017-02-01,0.7236
2017-02-02,3.0172
2017-02-03,-10.3208
2017-02-06,6.9984
2017-02-07,-3.4884
2017-02-08,-3.6145
2017-02-09,-0.3125
2017-02-10,2.8213
2017-02-13,4.878
2017-02-14,6.9767
2017-02-15,-16.3043
2017-02-16,1.2987
2017-02-17,7.2115
2017-02-21,-4.3347999999999995
2017-02-22,-5.3125
2017-02-23,-0.33
2017-02-24,-20.5298
2017-02-27,3.3333
2017-02-28,6.0484
2017-03-01,-8.7452
2017-03-02,0.0
2017-03-03,9.5833
2017-03-06,-11.4068
2017-03-07,3.6481
2017-03-08,-7.6605
2017-03-09,-6.7265
2017-03-10,8.1731
2017-03-13,-7.1111
2017-03-14,4.7847
2017-03-15,0.0
2017-03-16,28.9954
2017-03-17,-3.7168
2017-03-20,-2.9412000000000003
2017-03-21,5.4924
2017-03-22,-0.5386
2017-03-23,-4.3321
2017-03-24,4.5283
2017-03-27,0.0
2017-03-28,5.2347
2017-03-29,8.4048
2017-03-30,-6.962
2017-03-31,6.9728
2017-04-03,-4.9285
2017-04-04,-0.1672
2017-04-05,1.8425
2017-04-06,-2.6316
2017-04-07,2.7027
2017-04-10,-2.6316
2017-04-11,-2.7027
2017-04-12,2.7778
2017-04-13,0.0
2017-04-17,-8.4459
2017-04-18,-2.583
2017-04-19,-6.0606
2017-04-20,3.2258
2017-04-21,4.1016
2017-04-24,4.5028
2017-04-25,-0.3591
2017-04-26,7.027
2017-04-27,-5.3872
2017-04-28,-14.5907
2017-05-01,7.2917
2017-05-02,-11.4563
2017-05-03,5.2632
2017-05-04,-5.0
2017-05-05,0.0
2017-05-08,5.2632
2017-05-09,-5.0
2017-05-10,5.2632
2017-05-11,7.9167
2017-05-12,-5.5985
2017-05-15,3.2720000000000002
2017-05-16,2.9703
2017-05-17,-1.5385
2017-05-18,-6.6406
2017-05-19,9.8326
2017-05-22,-11.619
2017-05-23,-4.0948
2017-05-24,-0.4494
2017-05-25,1.3544
2017-05-26,-2.0045
2017-05-30,-13.1818
2017-05-31,-2.6178
2017-06-01,-13.9785
2017-06-02,0.0
2017-06-05,-5.625
2017-06-06,-4.6358
2017-06-07,-5.5556
2017-06-08,-11.7647
2017-06-09,21.6667
2017-06-12,-1.3699
2017-06-13,3.3333
2017-06-14,-0.5376
2017-06-15,-1.3514
2017-06-16,1.3699
2017-06-19,-6.2162
2017-06-20,-11.2392
2017-06-21,4.026
2017-06-22,7.6779
2017-06-23,2.029
2017-06-26,-3.4091
2017-06-27,5.8824
2017-06-28,-7.2222
2017-06-29,3.5928
2017-06-30,-4.0462
2017-07-03,7.8313
2017-07-05,-8.0391
2017-07-06,8.7419
2017-07-07,-8.1564
2017-07-10,-0.2433
2017-07-11,0.6098
2017-07-12,-1.8182
2017-07-13,6.1728
2017-07-14,0.0
2017-07-17,3.1977
2017-07-18,0.2817
2017-07-19,-1.6292
2017-07-20,6.3392
2017-07-21,-0.6445
2017-07-24,-2.7027
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-2.7778
2017-07-28,2.8571
2017-07-31,-2.7778
2017-08-01,0.0
2017-08-02,-2.8571
2017-08-03,-11.7647
2017-08-04,10.3333
2017-08-07,8.7613
2017-08-08,-16.1111
2017-08-09,14.3709
2017-08-10,7.1222
2017-08-11,0.0
2017-08-14,-15.1351
2017-08-15,17.8344
2017-08-16,-9.4595
2017-08-17,7.4627
2017-08-18,-13.8889
2017-08-21,0.0
2017-08-22,9.6774
2017-08-23,-2.9412000000000003
2017-08-24,-5.4545
2017-08-25,2.5641
2017-08-28,3.125
2017-08-29,-6.0606
2017-08-30,2.5806
2017-08-31,-2.5157
2017-09-01,3.2258
2017-09-05,-1.5625
2017-09-06,0.9524
2017-09-07,-1.8868
2017-09-08,-2.5641
2017-09-11,0.6579
2017-09-12,4.5752
2017-09-13,7.5
2017-09-14,4.6512
2017-09-15,-5.5556
2017-09-18,5.2941
2017-09-20,-12.2905
2017-09-21,8.2803
2017-09-22,-8.2353
2017-09-25,3.5256
2017-09-26,0.0
2017-09-27,0.9288
2017-09-28,1.227
2017-09-29,3.0303
2017-10-02,-2.9412000000000003
2017-10-03,-7.2727
2017-10-04,-4.0523
2017-10-05,-9.4005
2017-10-06,20.6767
2017-10-09,-6.5421
2017-10-10,-6.6667
2017-10-11,-2.8571
2017-10-13,14.7059
2017-10-16,-10.8974
2017-10-17,-2.1583
2017-10-18,8.8235
2017-10-19,-8.1081
2017-10-20,-4.4118
2017-10-23,-6.9231
2017-10-24,-4.1322
2017-10-25,18.9655
2017-10-26,15.942
2017-10-27,-15.625
2017-10-30,18.5185
2017-10-31,-5.0
2017-11-01,6.5789
2017-11-02,0.0
2017-11-03,-19.7531
2017-11-06,23.0769
2017-11-07,-6.25
2017-11-08,-6.6667
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,-5.3571
2017-11-14,5.6604
2017-11-15,14.2857
2017-11-16,-12.5
2017-11-17,7.1429
2017-11-20,6.6667
2017-11-21,-10.9375
2017-11-22,5.2632
2017-11-24,10.0
2017-11-27,1.3333
2017-11-28,1.0766
2017-11-29,-5.6213
2017-11-30,-2.8213
2017-12-01,23.871
2017-12-04,-5.7292
2017-12-05,40.884
2017-12-06,-1.9607999999999999
2017-12-07,-18.4
2017-12-08,-1.9607999999999999
2017-12-11,15.0
2017-12-12,12.3478
2017-12-13,27.709
2017-12-14,-21.2121
2017-12-15,24.3077
2017-12-18,8.2921
2017-12-19,2.8571
2017-12-20,-16.1111
2017-12-21,15.562899999999999
2017-12-22,-8.3095
2017-12-26,6.25
2017-12-27,8.8235
2017-12-28,-15.9459
2017-12-29,12.2186
2018-01-02,120.6304
2018-01-03,24.6753
2018-01-04,-27.0833
2018-01-05,1.4285999999999999
2018-01-08,26.7606
2018-01-09,-0.2222
2018-01-10,0.2227
2018-01-11,-11.1111
2018-01-12,-6.125
2018-01-16,1.1984
2018-01-17,0.0
2018-01-18,-6.5789
2018-01-19,0.0
2018-01-22,-5.6338
2018-01-23,-11.791
2018-01-24,4.9069
2018-01-25,-9.5161
2018-01-26,-1.0695000000000001
2018-01-29,11.7117
2018-01-30,-1.6129
2018-01-31,-0.4098
2018-02-01,-25.9259
2018-02-02,26.6667
2018-02-05,-8.7719
2018-02-06,-8.6538
2018-02-07,7.3684
2018-02-08,-5.8824
2018-02-09,-6.25
2018-02-12,-0.6444
2018-02-13,-5.0548
2018-02-14,-2.8269
2018-02-15,-17.5758
2018-02-16,-5.8824
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,18.75
2018-02-23,1.0526
2018-02-26,-4.9479
2018-02-27,1.3699
2018-02-28,29.7297
2018-03-01,66.6667
2018-03-02,-18.125
2018-03-05,20.2901
2018-03-06,12.9585
2018-03-07,-10.6742
2018-03-08,-17.3585
2018-03-09,-16.2861
2018-03-12,5.4545
2018-03-13,-7.2414
2018-03-14,0.1859
2018-03-15,3.8961
2018-03-16,23.2143
2018-03-19,-13.0435
2018-03-20,14.1667
2018-03-21,-2.5693
2018-03-22,0.2397
2018-03-23,4.6338
2018-03-26,-8.5714
2018-03-27,0.0
2018-03-28,-0.3906
2018-03-29,3.8430999999999997
2018-04-02,-1.8127
2018-04-03,-15.3846
2018-04-04,-11.6364
2018-04-05,4.321
2018-04-06,0.3945
2018-04-09,-2.7504999999999997
2018-04-10,0.8081
2018-04-11,-2.3045999999999998
2018-04-12,1.0462
2018-04-13,17.5396
2018-04-16,-20.38
2018-04-17,0.0
2018-04-18,-0.9761
2018-04-19,-3.6145
2018-04-20,5.7955
2018-04-23,-18.5822
2018-04-24,-13.1926
2018-04-25,-4.2553
2018-04-26,-7.9365
2018-04-27,16.8966
2018-04-30,20.944
2018-05-01,-16.4634
2018-05-02,-2.1898
2018-05-03,-2.9851
2018-05-04,1.5385
2018-05-07,-8.7879
2018-05-08,0.0
2018-05-09,11.2957
2018-05-10,6.5672
2018-05-11,-10.3641
2018-05-14,-0.1563
2018-05-15,-7.6682
2018-05-16,1.6949
2018-05-17,3.3333
2018-05-18,-0.9677
2018-05-21,-2.6059
2018-05-22,0.3344
2018-05-23,-3.3333
2018-05-24,6.8966
2018-05-25,6.4516
2018-05-29,-8.7879
2018-05-30,9.6346
2018-05-31,2.4242
2018-06-01,-11.2426
2018-06-04,8.3333
2018-06-05,-1.5385
2018-06-06,-6.5625
2018-06-07,3.6789
2018-06-08,2.9032
2018-06-11,-1.2539
2018-06-12,-1.5873
2018-06-13,-4.8387
2018-06-14,3.3898
2018-06-15,-2.459
2018-06-18,-2.521
2018-06-19,-3.4483
2018-06-20,-17.5
2018-06-21,3.8961
2018-06-22,-12.5
2018-06-25,-5.7143
2018-06-26,2.2727
2018-06-27,3.7037
2018-06-28,-12.381
2018-06-29,-18.4783
2018-07-02,0.0
2018-07-03,-3.3333
2018-07-05,10.3448
2018-07-06,13.125
2018-07-09,25.4696
2018-07-10,-5.328
2018-07-11,-6.0465
2018-07-12,-11.8812
2018-07-13,1.1236
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,-2.7778
2018-07-19,5.7143
2018-07-20,-13.5135
2018-07-23,6.25
2018-07-24,1.7647
2018-07-25,-10.4046
2018-07-26,2.5806
2018-07-27,-5.6604
2018-07-30,0.0
2018-07-31,17.8667
2018-08-01,-9.5023
2018-08-02,6.25
2018-08-03,-8.8235
2018-08-06,-4.5161
2018-08-07,15.5405
2018-08-08,-4.0936
2018-08-09,-4.2683
2018-08-10,-7.0064
2018-08-13,-5.8219
2018-08-14,-5.4545
2018-08-15,5.3846
2018-08-16,-4.3796
2018-08-17,-1.5267
2018-08-20,-1.5504
2018-08-21,-5.5118
2018-08-22,7.5
2018-08-23,-3.1008
2018-08-24,-5.6
2018-08-27,-14.4068
2018-08-28,18.8119
2018-08-29,-5.0
2018-08-30,-15.7895
2018-08-31,-2.0833
2018-09-04,-8.5106
2018-09-05,8.1395
2018-09-06,-6.7742
2018-09-07,-8.8812
2018-09-10,10.1266
2018-09-11,-17.2414
2018-09-12,16.6667
2018-09-13,-7.1429
2018-09-14,1.2821
2018-09-17,0.0
2018-09-18,-2.6582
2018-09-19,-18.0754
2018-09-20,-3.1746
2018-09-21,13.1148
2018-09-24,8.6957
2018-09-25,-13.3333
2018-09-26,6.1538
2018-09-27,-13.0435
2018-09-28,-10.0
2018-10-01,-11.1111
2018-10-02,4.1667
2018-10-03,22.0
2018-10-04,-1.6393
2018-10-05,-11.6667
2018-10-08,-7.5472
2018-10-09,32.6531
2018-10-10,-3.0769
2018-10-11,-12.6984
2018-10-12,9.0909
2018-10-15,-15.0
2018-10-16,-25.4902
2018-10-17,-10.526299999999999
2018-10-18,0.0
2018-10-19,-11.7647
2018-10-22,-16.6667
2018-10-23,28.0
2018-10-24,-25.0
2018-10-25,0.0
2018-10-26,-12.5
2018-10-29,-19.0476
2018-10-30,5.8824
2018-10-31,88.8889
2018-11-01,-21.7647
2018-11-02,-21.0526
2018-11-05,-14.2857
2018-11-06,-5.5556
2018-11-07,0.0
2018-11-08,-23.5294
2018-11-09,15.3846
2018-11-12,43.3333
2018-11-13,-30.2326
2018-11-14,40.0
2018-11-15,4.7619
2018-11-16,4.5455
2018-11-19,-13.0435
2018-11-20,0.0
2018-11-21,10.0
2018-11-23,4.5455
2018-11-26,-17.8261
2018-11-27,-6.3492
2018-11-28,1.6949
2018-11-29,-11.1111
