ticker,LINUF US Equity
2009-11-05,-0.8621
2009-11-10,-0.8696
2009-11-12,0.0
2009-11-13,0.0
2009-11-18,0.7018
2009-11-20,-0.6969
2009-11-30,1.7544
2009-12-02,-1.5516999999999999
2009-12-04,-0.1751
2009-12-15,-0.8772
2009-12-17,0.0
2009-12-18,0.885
2009-12-22,1.7544
2009-12-28,-2.5862
2009-12-31,1.7699
2010-01-04,0.6957
2010-01-07,1.0363
2010-01-08,0.0
2010-01-11,-3.4188
2010-01-12,0.885
2010-01-15,1.7544
2010-01-19,-0.3448
2010-01-20,-1.3841
2010-01-21,0.0
2010-01-22,1.7544
2010-02-01,0.0
2010-02-03,3.4483
2010-02-04,0.0
2010-02-05,1.6667
2010-02-08,4.0984
2010-02-09,3.9370000000000003
2010-02-10,0.0
2010-02-11,0.7576
2010-02-12,18.4962
2010-02-16,4.0609
2010-02-17,-1.2195
2010-02-18,1.2346
2010-02-19,-1.8293
2010-02-22,4.3478
2010-02-23,6.4286
2010-02-24,6.264
2010-02-25,7.8947
2010-02-26,-1.4634
2010-03-01,0.0
2010-03-03,-8.8119
2010-03-04,0.0
2010-03-08,2.063
2010-03-09,1.1702
2010-03-10,0.9464
2010-03-11,1.0417
2010-03-12,3.0928
2010-03-15,-3.0
2010-03-16,2.9897
2010-03-17,0.1001
2010-03-18,-3.0
2010-03-19,1.8557000000000001
2010-03-22,-1.417
2010-03-23,0.1027
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,-0.1026
2010-04-16,-5.0308
2010-04-20,0.0
2010-04-23,0.0
2010-05-24,0.0
2010-05-25,1.6216
2010-05-26,1.0638
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,-0.5263
2010-06-02,-24.8677
2010-06-03,16.1972
2010-06-04,3.0303
2010-06-07,4.1176
2010-06-08,-3.9548
2010-06-09,0.0
2010-06-10,-1.2941
2010-06-11,-4.6484
2010-06-14,5.625
2010-06-15,-4.0237
2010-06-16,-1.3564
2010-06-21,-11.25
2010-06-22,19.7183
2010-06-23,0.0
2010-06-24,-11.7647
2010-06-28,-13.4667
2010-06-30,-13.7134
2010-07-01,0.0
2010-07-02,3.5714
2010-07-06,-0.8642
2010-07-07,0.0022
2010-07-08,-0.3478
2010-07-09,-0.5236
2010-07-12,-0.7018
2010-07-13,0.7067
2010-07-15,-3.5088
2010-07-20,0.9091
2010-07-21,-1.982
2010-07-22,1.1029
2010-07-23,-0.5455
2010-07-26,0.5484
2010-07-27,1.4545
2010-07-28,-0.1815
2010-07-29,-1.7931
2010-07-30,-2.011
2010-08-02,-2.0522
2010-08-03,2.8571
2010-08-04,0.3704
2010-08-05,-0.369
2010-08-06,-2.7778
2010-08-09,3.8095
2010-08-10,-0.9174
2010-08-11,0.3704
2010-08-12,-2.0295
2010-08-16,1.6926
2010-08-18,-2.7778
2010-08-20,4.7644
2010-08-23,-0.9091
2010-08-24,-0.9174
2010-08-25,0.0
2010-08-26,0.9236
2010-08-27,-0.9175
2010-08-30,-7.4076
2010-08-31,4.8051
2010-09-01,0.761
2010-09-02,-1.5152
2010-09-03,5.1923
2010-09-07,-1.2797
2010-09-08,1.8519
2010-09-09,0.0
2010-09-10,-0.1818
2010-09-13,-2.3679
2010-09-14,2.7984999999999998
2010-09-15,2.3593
2010-09-16,-0.7114
2010-09-17,-0.8929
2010-09-20,-1.0789
2010-09-21,0.9107
2010-09-22,1.6245
2010-09-23,-2.1314
2010-09-24,-0.363
2010-09-27,0.7286
2010-09-28,1.9891999999999999
2010-09-29,-0.5319
2010-09-30,-0.537
2010-10-01,0.0022
2010-10-04,0.0
2010-10-05,-1.2545
2010-10-06,-0.1815
2010-10-07,-0.5455
2010-10-08,-3.6563
2010-10-11,0.3771
2010-10-12,-2.0771
2010-10-13,0.3861
2010-10-14,0.0
2010-10-15,1.9207
2010-10-18,-1.3184
2010-10-19,-0.3442
2010-10-20,-0.2302
2010-10-21,-3.4591
2010-10-22,0.3959
2010-10-25,0.1984
2010-10-26,1.3860999999999999
2010-10-27,-0.3906
2010-10-28,-0.9804
2010-10-29,4.3564
2010-11-01,3.7951
2010-11-02,8.4095
2010-11-03,15.8516
2010-11-04,17.4672
2010-11-05,26.2701
2010-11-08,5.0049
2010-11-09,-9.6262
2010-11-10,11.0651
2010-11-11,-1.5829
2010-11-12,-6.2441
2010-11-15,-0.4036
2010-11-16,-8.2067
2010-11-17,2.4283
2010-11-18,4.8491
2010-11-19,-1.8498999999999999
2010-11-22,-2.4084
2010-11-23,-4.5064
2010-11-24,1.7955999999999999
2010-11-26,-1.764
2010-11-29,0.0
2010-11-30,2.2472
2010-12-01,3.0769
2010-12-02,1.4925
2010-12-03,7.1429
2010-12-06,0.5882
2010-12-07,-8.7719
2010-12-08,0.1068
2010-12-09,5.2295
2010-12-10,1.4199
2010-12-13,2.7
2010-12-14,-4.7712
2010-12-15,-0.7157
2010-12-16,-0.103
2010-12-17,-2.0619
2010-12-20,-3.4737
2010-12-21,1.5267
2010-12-22,1.2889
2010-12-23,-2.6511
2010-12-27,-1.3072
2010-12-28,2.9801
2010-12-29,-0.6431
2010-12-30,1.0787
2010-12-31,1.174
2011-01-03,3.27
2011-01-04,-2.5536
2011-01-05,3.5639
2011-01-06,10.7287
2011-01-07,7.1298
2011-01-10,-1.8771
2011-01-11,-9.3043
2011-01-12,6.8073
2011-01-13,2.8725
2011-01-14,-3.1414
2011-01-18,3.0631
2011-01-19,1.9231
2011-01-20,-2.5728999999999997
2011-01-21,-1.1444
2011-01-24,-1.87
2011-01-25,-2.3593
2011-01-26,1.1152
2011-01-27,8.6397
2011-01-28,-6.8528
2011-01-31,-2.7248
2011-02-01,3.5481
2011-02-02,1.1722
2011-02-03,-6.7736
2011-02-04,-0.6692
2011-02-07,-2.6949
2011-02-08,2.7695
2011-02-09,-2.4062
2011-02-10,1.1834
2011-02-11,0.6823
2011-02-14,-2.6137
2011-02-15,-0.2982
2011-02-16,-0.4985
2011-02-17,-1.4028
2011-02-18,3.5568999999999997
2011-02-22,-2.0608
2011-02-23,-0.8016
2011-02-24,-0.202
2011-02-25,0.4049
2011-02-28,3.3266
2011-03-01,-2.1463
2011-03-02,0.1994
2011-03-03,4.3781
2011-03-04,-4.3850999999999996
2011-03-07,-2.3928
2011-03-08,1.5322
2011-03-09,-0.7042
2011-03-10,0.304
2011-03-11,0.303
2011-03-14,-1.4099
2011-03-15,-5.3115
2011-03-16,0.7551
2011-03-17,-2.6767
2011-03-18,-5.9406
2011-03-21,1.1696
2011-03-22,1.1561
2011-03-23,-2.6286
2011-03-24,0.2347
2011-03-25,5.9719
2011-03-28,0.0
2011-03-29,2.7624
2011-03-30,2.1505
2011-03-31,1.0526
2011-04-01,-9.6875
2011-04-04,-6.5744
2011-04-05,-13.0864
2011-04-06,4.4033999999999995
2011-04-07,13.6054
2011-04-08,-2.7545
2011-04-11,-1.1099
2011-04-12,-7.4705
2011-04-13,2.1534
2011-04-14,5.0066
2011-04-15,-1.6311
2011-04-18,0.8929
2011-04-19,0.1264
2011-04-20,3.2828
2011-04-21,0.3667
2011-04-25,-2.6797
2011-04-26,0.0
2011-04-27,-0.5006
2011-04-28,-1.1320999999999999
2011-04-29,1.7812000000000001
2011-05-02,-1.875
2011-05-03,0.7643
2011-05-04,-0.7601
2011-05-05,-1.7819
2011-05-06,0.6485
2011-05-09,2.1907
2011-05-10,0.2522
2011-05-11,-2.1384
2011-05-12,-6.0411
2011-05-13,-9.3023
2011-05-16,-9.5023
2011-05-17,-0.8333
2011-05-18,24.0336
2011-05-19,-0.1355
2011-05-20,-2.4423
2011-05-23,-8.0668
2011-05-24,-4.5386
2011-05-25,-4.9128
2011-05-26,6.3333
2011-05-27,5.6426
2011-05-31,8.7537
2011-06-01,-5.457
2011-06-02,1.443
2011-06-03,2.7027
2011-06-06,0.831
2011-06-07,-5.9066
2011-06-08,-0.438
2011-06-09,-2.9326
2011-06-10,-1.8127
2011-06-13,-2.6154
2011-06-14,-1.8957000000000002
2011-06-15,-1.4493
2011-06-16,-2.7778
2011-06-17,-7.563
2011-06-20,-0.9091
2011-06-21,2.9358
2011-06-22,14.9733
2011-06-23,-0.9302
2011-06-24,0.626
2011-06-27,0.1555
2011-06-28,2.0186
2011-06-29,5.9361
2011-06-30,12.2126
2011-07-01,1.1524
2011-07-05,-0.8861
2011-07-06,0.7663
2011-07-07,-1.1407
2011-07-08,0.641
2011-07-11,0.0
2011-07-12,-1.6561
2011-07-13,0.9067
2011-07-14,2.1823
2011-07-15,12.6884
2011-07-18,1.6722000000000001
2011-07-19,8.7719
2011-07-20,2.0161
2011-07-21,-4.1502
2011-07-22,3.6082
2011-07-25,-3.4826
2011-07-26,-0.7216
2011-07-27,-4.4652
2011-07-28,-1.087
2011-07-29,0.6593
2011-08-01,6.9869
2011-08-02,4.898
2011-08-03,-1.2646
2011-08-04,-9.064
2011-08-05,-8.1257
2011-08-08,-8.4906
2011-08-09,11.4691
2011-08-10,-1.8497
2011-08-11,-0.2356
2011-08-12,-0.3542
2011-08-15,-2.1327
2011-08-16,-3.9952
2011-08-17,-11.6015
2011-08-18,-4.8502
2011-08-19,0.8996
2011-08-22,-3.3183
2011-08-23,6.0842
2011-08-24,1.4706000000000001
2011-08-25,-3.6231999999999998
2011-08-26,0.7519
2011-08-29,3.5821
2011-08-30,5.3314
2011-08-31,5.4719999999999995
2011-09-01,3.1128
2011-09-02,-2.5157
2011-09-06,-6.9677
2011-09-07,3.6061
2011-09-08,0.1339
2011-09-09,-2.9412000000000003
2011-09-12,-2.3416
2011-09-13,-0.7052
2011-09-14,1.4205
2011-09-15,-2.9412000000000003
2011-09-16,0.5772
2011-09-19,-1.7217
2011-09-20,-4.2336
2011-09-21,-5.7927
2011-09-22,-9.3851
2011-09-23,3.5714
2011-09-26,0.0
2011-09-27,7.4138
2011-09-28,-3.6917999999999997
2011-09-29,-3.5
2011-09-30,-6.7358
2011-10-03,-7.4074
2011-10-04,5.2
2011-10-05,-0.5703
2011-10-06,-0.7648
2011-10-07,-3.0829
2011-10-10,4.175
2011-10-11,-2.8626
2011-10-12,11.5914
2011-10-13,-3.5211
2011-10-14,7.6642
2011-10-17,2.3729
2011-10-18,5.1325
2011-10-19,-3.4646
2011-10-20,-2.7732
2011-10-21,-0.5034
2011-10-24,3.5413
2011-10-25,-2.7687
2011-10-26,0.335
2011-10-27,7.1786
2011-10-28,5.296
2011-10-31,-3.1065
2011-11-01,-3.5115
2011-11-02,3.3228
2011-11-03,3.9816000000000003
2011-11-04,0.1473
2011-11-07,5.8824
2011-11-08,1.3889
2011-11-09,-5.7534
2011-11-10,0.8721
2011-11-11,0.8646
2011-11-14,0.9286
2011-11-15,-2.9016
2011-11-16,-2.3324
2011-11-17,-4.0299
2011-11-18,-2.3327999999999998
2011-11-21,-3.1847
2011-11-22,-3.7829
2011-11-23,-4.7863
2011-11-25,-2.3339
2011-11-28,6.6176
2011-11-29,1.3793
2011-11-30,6.2925
2011-12-01,0.8
2011-12-02,1.746
2011-12-05,-1.5601
2011-12-06,-3.3281
2011-12-07,-0.1639
2011-12-08,-3.4483
2011-12-09,3.7415000000000003
2011-12-12,-2.9508
2011-12-13,-0.1689
2011-12-14,-0.6768
2011-12-15,0.0
2011-12-16,0.6814
2011-12-19,-2.1997
2011-12-20,0.0
2011-12-21,-1.3841
2011-12-22,4.9123
2011-12-23,3.01
2011-12-27,1.9481000000000002
2011-12-28,-5.0955
2011-12-29,-0.8389
2011-12-30,-0.5076
2012-01-03,2.3810000000000002
2012-01-04,3.6545
2012-01-05,-0.3205
2012-01-06,2.8939
2012-01-09,-0.9375
2012-01-10,-0.9464
2012-01-11,1.2739
2012-01-12,-1.7296
2012-01-13,-0.16
2012-01-17,-2.2436
2012-01-18,-1.1475
2012-01-19,1.6583999999999999
2012-01-20,-0.6525
2012-01-23,0.1642
2012-01-24,-3.1148
2012-01-25,-2.0305
2012-01-26,1.5544
2012-01-27,-1.5306
2012-01-30,-3.1088
2012-01-31,-2.1390000000000002
2012-02-01,9.2896
2012-02-02,-0.1667
2012-02-03,0.8347
2012-02-06,-0.6623
2012-02-07,0.6667
2012-02-08,-1.4901
2012-02-09,-0.6723
2012-02-10,-1.8613
2012-02-13,0.6897
2012-02-14,8.5616
2012-02-15,12.4606
2012-02-16,-0.561
2012-02-17,-1.8336000000000001
2012-02-21,-2.0115
2012-02-22,-2.9326
2012-02-23,3.4743
2012-02-24,-2.9196999999999997
2012-02-27,0.0
2012-02-28,-1.9548999999999999
2012-02-29,-2.3006
2012-03-01,1.8838
2012-03-02,1.5408
2012-03-05,-3.7936
2012-03-06,-3.9432
2012-03-07,2.2989
2012-03-08,1.1236
2012-03-09,0.7937
2012-03-12,-2.8346
2012-03-13,8.752
2012-03-14,-1.4903
2012-03-15,-4.236
2012-03-16,-1.2638
2012-03-19,-0.96
2012-03-20,0.0
2012-03-21,-1.7771
2012-03-22,-0.9868
2012-03-23,10.6312
2012-03-26,1.6517
2012-03-27,-2.9542
2012-03-28,0.4566
2012-03-29,-4.0909
2012-03-30,3.0016
2012-04-02,1.227
2012-04-03,0.303
2012-04-04,-3.0211
2012-04-05,-1.9626000000000001
2012-04-09,1.1475
2012-04-10,-1.7828
2012-04-11,-0.33
2012-04-12,0.6623
2012-04-13,-1.3158
2012-04-16,-1.6667
2012-04-17,3.0508
2012-04-18,-1.9737
2012-04-19,1.3423
2012-04-20,-2.3179
2012-04-23,-0.339
2012-04-24,-1.7006999999999999
2012-04-25,3.1142
2012-04-26,-2.1812
2012-04-27,-0.3431
2012-04-30,0.0
2012-05-01,-1.2048
2012-05-02,-2.439
2012-05-03,-0.8929
2012-05-04,-1.0811
2012-05-07,-3.0965
2012-05-08,-4.5113
2012-05-09,1.5748
2012-05-10,-0.7752
2012-05-11,2.7344
2012-05-14,-2.0913
2012-05-15,-1.7476
2012-05-16,-1.1858
2012-05-17,-1.0
2012-05-18,-6.2626
2012-05-21,1.0776
2012-05-22,-1.919
2012-05-23,-5.0
2012-05-24,-7.3227
2012-05-25,2.963
2012-05-29,7.9137
2012-05-30,1.1111
2012-05-31,2.1978
2012-06-01,-6.8817
2012-06-04,-6.2356
2012-06-05,1.7241
2012-06-06,1.4527999999999999
2012-06-07,-0.2387
2012-06-08,-1.4354
2012-06-11,2.1845
2012-06-12,-2.6128
2012-06-13,0.4878
2012-06-14,-0.4854
2012-06-15,-1.7073
2012-06-18,0.9926
2012-06-19,1.2285
2012-06-20,-1.2136
2012-06-21,-1.4742
2012-06-22,0.2494
2012-06-25,-4.2289
2012-06-26,0.5195
2012-06-27,-0.7752
2012-06-28,2.8646000000000003
2012-06-29,2.2785
2012-07-02,3.2178
2012-07-03,-1.9184999999999999
2012-07-05,-3.423
2012-07-06,0.5063
2012-07-09,-0.5038
2012-07-10,1.2658
2012-07-11,2.0
2012-07-12,-5.6373
2012-07-13,-0.5195
2012-07-16,-2.0888
2012-07-17,-6.6667
2012-07-18,-4.2857
2012-07-19,2.0896
2012-07-20,0.8772
2012-07-23,-1.7391
2012-07-24,-5.8997
2012-07-25,-1.2539
2012-07-26,-0.3175
2012-07-27,-5.414
2012-07-30,3.0303
2012-07-31,1.634
2012-08-01,-5.7878
2012-08-02,-9.5563
2012-08-03,-5.6604
2012-08-06,12.8
2012-08-07,-0.3546
2012-08-08,4.2705
2012-08-09,14.3345
2012-08-10,3.8806000000000003
2012-08-13,-6.0345
2012-08-14,6.7278
2012-08-15,5.1576
2012-08-16,4.3597
2012-08-17,-1.8277
2012-08-20,6.5934
2012-08-21,-1.0309
2012-08-22,4.6875
2012-08-23,3.4826
2012-08-24,1.6827
2012-08-27,-5.2009
2012-08-28,-3.99
2012-08-29,-7.2727
2012-08-30,-2.521
2012-08-31,-2.0115
2012-09-04,-2.0528
2012-09-05,-1.1976
2012-09-06,-1.5152
2012-09-07,6.1538
2012-09-10,3.1884
2012-09-11,-0.8427
2012-09-12,-1.983
2012-09-13,4.0462
2012-09-14,-0.5556
2012-09-17,5.0279
2012-09-18,-0.7979
2012-09-19,-1.3405
2012-09-20,-8.4239
2012-09-21,-2.6706
2012-09-24,-2.439
2012-09-25,-1.25
2012-09-26,-4.4304
2012-09-27,-1.9868000000000001
2012-09-28,2.027
2012-10-01,0.3311
2012-10-02,-3.3003
2012-10-03,1.3652
2012-10-04,1.0101
2012-10-05,-3.3333
2012-10-08,0.3448
2012-10-09,3.0928
2012-10-10,0.0
2012-10-11,5.0
2012-10-12,-0.9524
2012-10-15,-0.9615
2012-10-16,8.7379
2012-10-17,-0.5952
2012-10-18,0.5988
2012-10-19,-1.1905000000000001
2012-10-22,2.4096
2012-10-23,-0.886
2012-10-24,0.3005
2012-10-25,0.0
2012-10-26,3.2544
2012-10-31,12.3209
2012-11-01,7.6531
2012-11-02,-1.6588
2012-11-05,-2.0482
2012-11-06,-4.551
2012-11-07,-3.3505
2012-11-08,-2.9333
2012-11-09,7.4176
2012-11-12,-5.3708
2012-11-13,-1.3514
2012-11-14,-6.8493
2012-11-15,-1.7647
2012-11-16,8.0838
2012-11-19,-4.9861
2012-11-20,-0.5831
2012-11-21,-1.173
2012-11-23,1.4837
2012-11-26,2.0468
2012-11-27,0.5731
2012-11-28,-1.1396
2012-11-29,-2.5937
2012-11-30,-0.5917
2012-12-03,0.2976
2012-12-04,-10.9792
2012-12-05,-6.0
2012-12-06,6.383
2012-12-07,-3.0
2012-12-10,-0.3436
2012-12-11,3.4483
2012-12-12,1.6667
2012-12-13,3.9344
2012-12-14,1.8927
2012-12-17,-3.096
2012-12-18,0.0
2012-12-19,-1.278
2012-12-20,0.9709
2012-12-21,-3.2051
2012-12-24,7.6159
2012-12-26,-7.6923
2012-12-27,-1.6667
2012-12-28,-3.3898
2012-12-31,7.3684
2013-01-02,4.2484
2013-01-03,0.3135
2013-01-04,7.8125
2013-01-07,-2.3188
2013-01-08,6.8248999999999995
2013-01-09,1.3889
2013-01-10,3.8356
2013-01-11,1.847
2013-01-14,6.9948
2013-01-15,0.4843
2013-01-16,-1.2048
2013-01-17,-2.9268
2013-01-18,-3.0151
2013-01-22,3.3679
2013-01-23,2.005
2013-01-24,0.0
2013-01-25,2.457
2013-01-28,11.9904
2013-01-29,2.1413
2013-01-30,-3.1447
2013-01-31,2.3810000000000002
2013-02-01,-1.4799
2013-02-04,-5.5794
2013-02-05,4.7727
2013-02-06,-8.6768
2013-02-07,0.4751
2013-02-08,-4.0189
2013-02-11,0.0
2013-02-12,2.7094
2013-02-13,-3.1175
2013-02-14,-3.4653
2013-02-15,0.0
2013-02-19,-5.8974
2013-02-20,0.2725
2013-02-21,-5.163
2013-02-22,1.4327
2013-02-25,11.0169
2013-02-26,-4.0712
2013-02-27,-1.8568
2013-02-28,-0.2703
2013-03-01,3.794
2013-03-04,-5.7440999999999995
2013-03-05,2.7701000000000002
2013-03-06,0.0
2013-03-07,-0.8086
2013-03-08,9.5109
2013-03-11,-1.737
2013-03-12,1.2626
2013-03-13,2.7431
2013-03-14,0.7039
2013-03-15,3.1574
2013-03-18,0.2336
2013-03-19,0.9324
2013-03-20,0.4619
2013-03-21,-2.0417
2013-03-22,2.0842
2013-03-25,-5.2874
2013-03-26,-1.4563
2013-03-27,1.4778
2013-03-28,4.3689
2013-04-01,0.0
2013-04-02,0.9302
2013-04-03,-2.3041
2013-04-04,1.6509
2013-04-05,3.7123
2013-04-08,-2.9083
2013-04-09,2.9954
2013-04-10,2.6846
2013-04-11,2.8322000000000003
2013-04-12,9.9025
2013-04-15,-8.5546
2013-04-16,7.0968
2013-04-17,-2.6104000000000003
2013-04-18,-1.2371
2013-04-19,-2.2965
2013-04-22,-2.1368
2013-04-23,0.2183
2013-04-24,-1.3072
2013-04-25,-2.2075
2013-04-26,0.2257
2013-04-29,-3.3784
2013-04-30,3.4965
2013-05-01,-0.9009
2013-05-02,4.0909
2013-05-03,-1.5284
2013-05-06,-2.439
2013-05-07,0.679
2013-05-08,-0.7873
2013-05-09,-1.479
2013-05-10,-2.7714
2013-05-13,-3.0879
2013-05-14,-0.4902
2013-05-15,0.9852
2013-05-16,-0.4878
2013-05-17,-0.9804
2013-05-20,2.4752
2013-05-21,12.3188
2013-05-22,6.0215
2013-05-23,-13.3874
2013-05-24,2.3419
2013-05-28,-4.8055
2013-05-29,5.7692
2013-05-30,-4.5455
2013-05-31,1.1905000000000001
2013-06-03,-1.1764999999999999
2013-06-04,1.4285999999999999
2013-06-05,-4.4601
2013-06-06,-2.9484
2013-06-07,5.9633
2013-06-10,0.5195
2013-06-11,-1.8088
2013-06-12,0.0
2013-06-13,-0.7895
2013-06-14,-0.5305
2013-06-17,-5.3333
2013-06-18,-0.8451
2013-06-19,-0.5682
2013-06-20,-2.2857
2013-06-21,8.1871
2013-06-24,1.3514
2013-06-25,6.6667
2013-06-26,-3.0
2013-06-27,1.5464
2013-06-28,6.599
2013-07-01,1.1905000000000001
2013-07-02,-5.1765
2013-07-03,1.737
2013-07-05,-3.4146
2013-07-08,6.5657
2013-07-09,-2.1327
2013-07-10,-1.937
2013-07-11,-1.4815
2013-07-12,1.2530999999999999
2013-07-15,1.4851
2013-07-16,1.9512
2013-07-17,-0.2392
2013-07-18,0.2398
2013-07-19,-0.4785
2013-07-22,0.2404
2013-07-23,0.0
2013-07-24,-1.6787
2013-07-25,0.2439
2013-07-26,1.7032
2013-07-29,1.1962
2013-07-30,-0.2364
2013-07-31,-2.3697
2013-08-01,0.2427
2013-08-02,-0.2421
2013-08-05,0.4854
2013-08-06,0.4831
2013-08-07,-1.9231
2013-08-08,-2.6961
2013-08-09,3.0227
2013-08-12,0.0
2013-08-13,-2.2005
2013-08-14,-0.5
2013-08-15,-1.5074999999999998
2013-08-16,1.7856999999999998
2013-08-19,-0.5013
2013-08-20,1.7631999999999999
2013-08-21,-0.7426
2013-08-22,-2.9925
2013-08-23,3.3419
2013-08-26,2.4876
2013-08-27,-1.4563
2013-08-28,-1.7241
2013-08-29,0.2506
2013-08-30,0.5
2013-09-03,-1.7412999999999998
2013-09-04,-0.5063
2013-09-05,6.8702
2013-09-06,0.7282
2013-09-09,-0.4819
2013-09-10,-0.9685
2013-09-11,-0.2445
2013-09-12,-1.2255
2013-09-13,0.4963
2013-09-16,0.2469
2013-09-17,-3.9409
2013-09-18,0.7692
2013-09-19,0.5089
2013-09-20,-3.2911
2013-09-23,-1.3089
2013-09-24,1.5915
2013-09-25,2.6109999999999998
2013-09-26,-3.0534
2013-09-27,0.5249
2013-09-30,1.8277
2013-10-01,1.5385
2013-10-02,-1.5152
2013-10-03,-2.5641
2013-10-04,-1.0526
2013-10-07,1.0638
2013-10-08,-3.1579
2013-10-09,0.0
2013-10-10,1.087
2013-10-11,-0.2688
2013-10-14,-0.5391
2013-10-15,-0.813
2013-10-16,0.0
2013-10-17,-0.2732
2013-10-18,-0.5479
2013-10-21,-1.3774
2013-10-22,-0.838
2013-10-23,-1.9718
2013-10-24,-4.8850999999999996
2013-10-25,0.3021
2013-10-28,1.506
2013-10-29,0.8902
2013-10-30,-2.3529
2013-10-31,0.6024
2013-11-01,-3.5928
2013-11-04,0.3106
2013-11-05,0.6192
2013-11-06,1.8462
2013-11-07,-2.719
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.9317
2013-11-13,-4.6154
2013-11-14,3.2258
2013-11-15,-1.25
2013-11-18,-0.9494
2013-11-19,4.7923
2013-11-20,-0.3049
2013-11-21,-1.2232
2013-11-22,-2.4768
2013-11-25,1.9048
2013-11-26,-2.1807
2013-11-27,3.5032
2013-11-29,-2.7692
2013-12-02,-4.1139
2013-12-03,-1.6502
2013-12-04,-1.3423
2013-12-05,-2.0408
2013-12-06,-2.0833
2013-12-09,-1.4184
2013-12-10,0.0
2013-12-11,4.6763
2013-12-12,0.3436
2013-12-13,2.3973
2013-12-16,5.6856
2013-12-17,-0.6329
2013-12-18,1.9108
2013-12-19,-1.875
2013-12-20,-0.3185
2013-12-23,2.2364
2013-12-24,-0.625
2013-12-26,-0.3145
2013-12-27,-0.9464
2013-12-30,-0.3185
2013-12-31,-1.9169
2014-01-02,2.9316
2014-01-03,-0.3165
2014-01-06,-3.8095
2014-01-07,0.9901
2014-01-08,0.6536
2014-01-09,0.0
2014-01-10,0.6494
2014-01-13,-0.9677
2014-01-14,-0.3257
2014-01-15,0.3268
2014-01-16,0.3257
2014-01-17,0.0
2014-01-21,-1.2987
2014-01-22,-1.9737
2014-01-23,0.3356
2014-01-24,-2.3411
2014-01-27,-1.0231
2014-01-28,-0.0043
2014-01-29,0.346
2014-01-30,0.0
2014-01-31,-0.6897
2014-02-03,0.0
2014-02-04,-1.7361
2014-02-05,1.4134
2014-02-06,-0.6969
2014-02-07,-0.3509
2014-02-10,-5.6338
2014-02-11,-2.9851
2014-02-12,3.0769
2014-02-13,-2.2388
2014-02-14,0.3817
2014-02-18,0.3802
2014-02-19,0.3788
2014-02-20,0.0
2014-02-21,3.0189
2014-02-24,0.0
2014-02-25,0.7326
2014-02-26,-0.7273
2014-02-27,-0.3663
