ticker,CLCS US Equity
2015-03-20,5.2632
2015-03-24,10.0
2015-03-26,4.5455
2015-03-27,4.3478
2015-04-01,8.3333
2015-04-06,7.6923
2015-04-07,0.0
2015-04-08,5.0
2015-04-09,0.0
2015-04-13,1.3605
2015-04-14,-2.6846
2015-04-16,0.0
2015-04-17,3.4483
2015-04-20,0.0
2015-04-21,0.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,-11.3333
2015-04-29,5.2632
2015-04-30,2.1429
2015-05-01,-2.0979
2015-05-05,6.4286
2015-05-06,-2.6846
2015-05-14,-3.4483
2015-05-29,-7.1429
2015-06-01,-7.6923
2015-06-02,0.8333
2015-06-08,-4.9587
2015-06-09,0.0
2015-06-17,-8.6957
2015-06-19,-1.9048
2015-06-23,-29.1262
2015-06-24,16.4384
2015-06-29,17.647100000000002
2015-06-30,24.0
2015-07-01,-11.2903
2015-07-06,12.7273
2015-07-07,12.0968
2015-07-17,-10.0719
2015-07-22,-4.8
2015-07-24,0.0
2015-07-27,0.8403
2015-08-06,-16.6667
2015-08-11,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-09-03,25.0
2015-09-16,-8.0
2015-09-17,0.0
2015-09-30,-0.8696
2015-10-01,0.0
2015-10-05,-4.386
2015-10-07,-3.6696999999999997
2015-10-08,19.0476
2015-10-19,-2.4
2015-10-22,-1.6393
2015-10-27,4.1667
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,12.0
2015-11-05,5.0
2015-11-10,2.0408
2015-11-11,4.0
2015-11-12,2.5641
2015-11-13,0.0
2015-11-18,0.0
2015-11-20,-15.625
2015-11-30,11.1111
2015-12-01,3.3333
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-22.5806
2015-12-21,4.1667
2015-12-23,0.0
2016-01-04,12.0
2016-01-06,-17.8571
2016-01-11,-4.3478
2016-01-21,9.0909
2016-01-25,0.0
2016-01-28,0.0
2016-01-29,-8.3333
2016-02-04,-4.5455
2016-02-12,-4.7619
2016-02-16,0.0
2016-02-22,5.0
2016-02-25,-4.7619
2016-03-22,-25.0
2016-03-24,40.0
2016-03-28,-4.7619
2016-03-31,0.0
2016-04-01,0.0
2016-04-08,5.0
2016-04-11,0.0
2016-04-15,-4.7619
2016-04-20,0.0
2016-04-22,0.0
2016-04-25,5.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-04,0.0
2016-05-17,-4.7619
2016-05-18,-10.0
2016-05-19,0.0
2016-05-20,-11.1111
2016-06-03,18.75
2016-06-06,0.0
2016-06-09,4.2105
2016-06-10,0.0
2016-06-14,0.0
2016-06-20,0.0
2016-06-30,-4.0404
2016-07-08,0.0
2016-07-11,-2.4211
2016-07-15,2.4811
2016-07-19,-24.2105
2016-07-20,25.0
2016-07-21,0.0
2016-07-28,5.5556
2016-07-29,-5.2632
2016-08-05,0.0
2016-08-11,5.5556
2016-08-15,6.3158
2016-08-17,13.8614
2016-08-18,4.3478
2016-08-19,0.0
2016-08-23,5.8333
2016-08-24,-1.5748
2016-08-25,4.0
2016-08-26,3.8462
2016-08-29,3.7037
2016-08-30,3.5714
2016-08-31,3.4483
2016-09-01,-6.6667
2016-09-02,-2.1429
2016-09-06,-6.5693
2016-09-08,2.3438
2016-09-09,-4.5802
2016-09-12,20.0
2016-09-13,0.0
2016-09-15,-30.0
2016-09-16,9.5238
2016-09-19,0.8696
2016-09-20,0.0
2016-09-21,0.0
2016-09-27,2.5862
2016-09-30,-7.563
2016-10-04,0.0
2016-10-05,-9.0909
2016-10-06,-5.0
2016-10-07,-5.2632
2016-10-10,-15.0
2016-10-11,13.0719
2016-10-28,-11.3295
2016-10-31,-2.2164
2016-11-03,-6.6667
2016-11-04,0.0
2016-11-07,-21.4286
2016-11-08,0.0
2016-11-09,-9.0909
2016-11-10,-0.4
2016-11-11,10.4669
2016-11-14,0.0
2016-11-17,-9.1116
2016-11-18,-2.0
2016-11-22,-2.0408
2016-11-23,-2.0833
2016-11-25,0.0
2016-11-30,6.1702
2016-12-02,0.0
2016-12-09,0.0
2016-12-12,-9.8196
2016-12-16,8.8889
2016-12-19,-8.1633
2016-12-22,10.8889
2016-12-27,-9.8196
2016-12-30,0.0
2017-01-03,-22.2222
2017-01-04,28.5714
2017-01-06,0.0
2017-01-10,-11.1111
2017-01-12,0.0
2017-01-17,0.0
2017-01-18,1.25
2017-01-27,11.1111
2017-01-30,-2.3056
2017-01-31,-2.1894
2017-02-01,4.6512
2017-02-02,-11.1111
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,2.5
2017-02-08,0.0
2017-02-09,9.7561
2017-02-10,11.1111
2017-02-13,-4.375
2017-02-17,-5.8824
2017-02-22,0.0
2017-02-24,-22.2222
2017-02-27,14.2857
2017-03-01,-12.5
2017-03-02,51.4286
2017-03-03,-5.6604
2017-03-10,-26.0
2017-03-13,0.0
2017-03-14,17.5676
2017-03-16,14.9425
2017-03-20,-2.0
2017-03-31,-18.3673
2017-04-04,0.0
2017-04-07,0.0
2017-04-13,-22.5
2017-04-17,29.0323
2017-04-19,0.0
2017-04-20,0.0
2017-04-24,0.0
2017-04-25,12.5
2017-05-02,0.0
2017-05-04,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-2.2222
2017-05-16,2.2727
2017-05-17,0.0
2017-05-22,-11.1111
2017-05-23,-2.5
2017-05-26,2.5641
2017-05-30,-37.5
2017-06-05,60.0
2017-06-07,0.0
2017-06-14,-12.5
2017-06-19,-26.0
2017-06-20,4.2471
2017-06-21,18.5185
2017-06-22,0.0
2017-06-26,-6.25
2017-06-28,33.3333
2017-07-05,-25.0
2017-07-17,29.6667
2017-07-18,-10.0257
2017-07-27,0.0
2017-08-09,0.0
2017-08-10,-2.8571
2017-08-11,2.9412000000000003
2017-08-14,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,-2.8571
2017-08-28,2.9412000000000003
2017-09-07,0.0
2017-09-15,0.0
2017-09-18,14.2857
2017-09-20,0.0
2017-09-21,-12.5
2017-09-26,14.2857
2017-09-28,-1.75
2017-09-29,-16.0305
2017-10-04,21.2121
2017-10-05,-2.5
2017-10-09,-10.2564
2017-10-11,-5.7143
2017-10-16,-24.2424
2017-10-18,36.0
2017-10-19,2.9412000000000003
2017-10-20,8.5714
2017-10-25,0.0
2017-11-01,5.2632
2017-11-06,0.0
2017-11-07,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-20,-12.5
2017-11-21,14.2857
2017-11-24,-12.5
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,-42.8571
2017-12-06,25.0
2017-12-07,20.0
2017-12-08,-16.6667
2017-12-11,4.0
2017-12-12,15.3846
2017-12-13,-16.6667
2017-12-14,35.2
2017-12-15,3.5503
2017-12-18,0.0
2017-12-19,-14.2857
2017-12-20,66.0
2017-12-21,-59.8594
2017-12-22,25.0625
2017-12-26,8.0
2017-12-27,0.0
2018-01-02,-7.4074
2018-01-03,0.0
2018-01-04,19.16
2018-01-05,-6.0087
2018-01-09,6.7857
2018-01-10,0.3344
2018-01-11,0.0
2018-01-16,0.0
2018-01-17,15.3333
2018-01-18,0.578
2018-01-19,-0.2874
2018-01-23,0.2882
2018-01-24,0.5747
2018-01-25,-10.2857
2018-01-26,-1.2739
2018-02-02,-3.2258
2018-02-05,-6.6667
2018-02-06,7.1429
2018-02-12,10.0
2018-02-13,0.0809
2018-02-15,5.3693
2018-02-20,-13.7931
2018-02-26,3.3333
2018-02-27,9.6774
2018-02-28,2.9412000000000003
2018-03-01,0.0
2018-03-02,13.7143
2018-03-05,0.5025
2018-03-06,-12.5
2018-03-08,14.2857
2018-03-09,0.0
2018-03-13,0.0
2018-03-14,-10.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-23,18.0556
2018-03-26,-1.1764999999999999
2018-03-27,-2.3810000000000002
2018-04-02,3.6585
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,5.8824
2018-04-10,8.8889
2018-04-11,10.2041
2018-04-12,-0.0185
2018-04-16,1.0946
2018-04-17,0.7677
2018-04-18,-1.8364
2018-04-19,1.3336000000000001
2018-04-20,-1.2978
2018-04-23,0.9444
2018-04-24,-8.2737
2018-04-25,5.8
2018-04-26,-5.482
2018-04-30,2.0
2018-05-01,3.8235
2018-05-02,1.983
2018-05-03,-22.2222
2018-05-04,19.0476
2018-05-10,38.0
2018-05-11,-5.7971
2018-05-14,1.5385
2018-05-15,-3.6348000000000003
2018-05-16,2.1997
2018-05-17,0.0
2018-05-18,7.6923
2018-05-22,-0.1429
2018-05-25,7.2961
2018-05-29,-1.3333
2018-05-30,1.3514
2018-05-31,6.6667
2018-06-01,6.125
2018-06-04,-1.0601
2018-06-05,-0.0119
2018-06-06,0.0119
2018-06-12,0.0
2018-06-15,-2.3810000000000002
2018-06-18,2.439
2018-06-22,0.0
2018-06-26,0.0
2018-06-28,0.0
2018-07-10,-0.119
2018-07-18,0.0
2018-07-20,-8.4744
2018-07-23,4.1802
2018-07-27,-8.125
2018-07-30,-0.6803
2018-07-31,4.1096
2018-08-01,-7.8947
2018-08-02,-2.8571
2018-08-07,16.1765
2018-08-08,0.0
2018-08-17,-17.7215
2018-08-20,7.5385
2018-08-23,14.4492
2018-08-30,0.0
2018-08-31,-13.75
2018-09-04,0.0
2018-09-06,56.5217
2018-09-07,-25.9259
2018-09-11,-13.75
2018-09-13,1.4493
2018-09-14,0.0
2018-09-18,-7.1429
2018-09-19,7.6923
2018-09-20,0.0
2018-09-21,0.0
2018-09-26,0.0
2018-10-23,-1.4285999999999999
2018-10-30,8.6957
2018-11-14,0.0
2018-11-15,-14.6667
2018-11-19,6.25
2018-11-20,-33.8235
2018-11-21,44.4444
2018-11-23,-7.6923
2018-11-26,8.3333
2018-11-27,-7.6923
2018-11-29,0.0
2018-11-30,13.3333
2018-12-03,0.0
2018-12-04,-26.4706
2018-12-07,50.0
2018-12-12,0.0
2018-12-20,0.0
2019-01-02,-0.2667
2019-01-03,0.0
2019-01-07,-13.1016
2019-01-08,23.0769
2019-01-09,0.0
2019-01-17,-37.5
2019-01-18,60.0
2019-01-25,0.0
2019-02-01,-36.0
2019-02-04,56.25
2019-02-06,-6.5
2019-02-07,-26.4706
2019-02-08,36.0
2019-02-11,-26.4706
2019-02-12,0.1818
2019-02-14,33.9564
2019-02-15,-11.9361
2019-02-19,-15.3692
2019-02-20,10.8889
2019-02-21,-1.6393
2019-02-22,-6.6667
2019-02-25,10.357099999999999
2019-02-26,5.178
2019-02-27,-21.5385
2019-02-28,7.8431
2019-03-01,7.2727
2019-03-04,-1.9153
2019-03-05,1.9527
2019-03-06,-5.0847
2019-03-07,0.0
2019-03-08,32.1429
2019-03-11,-25.6757
2019-03-12,-9.0909
2019-03-13,10.0
2019-03-14,0.0
2019-03-15,-9.0909
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,46.0
2019-03-21,15.0685
2019-03-22,5.9524
2019-03-25,-38.2022
2019-03-26,9.0909
2019-03-27,-8.3333
2019-03-28,9.0909
2019-03-29,20.0
2019-04-02,-9.7222
2019-04-03,-4.6154
2019-04-04,-1.6129
2019-04-05,13.1148
2019-04-08,-13.0435
2019-04-09,8.3333
2019-04-10,6.1538
2019-04-11,1.4493
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,3.5714
2019-04-17,0.0
2019-04-18,-31.0207
2019-04-22,49.5701
2019-04-25,-19.7861
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,8.3333
2019-05-01,0.0
2019-05-02,-3.0769
2019-05-06,4.7619
2019-05-09,-1.5152
2019-05-10,7.2308
2019-05-13,0.1435
2019-05-14,-1.1461000000000001
2019-05-17,-4.3478
2019-05-22,3.0303
2019-05-24,-2.7941000000000003
2019-05-29,-4.5386
2019-05-31,9.0333
2019-06-03,-3.7791
2019-06-04,5.7402
2019-06-05,-1.4285999999999999
2019-06-06,1.4493
2019-06-07,0.0
2019-06-11,-6.4286
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,6.8702
2019-06-17,-6.4286
2019-06-18,-3.8167999999999997
2019-06-19,-9.3651
2019-06-20,0.0
2019-06-21,2.5394
2019-06-25,-2.4765
2019-07-05,43.2574
2019-07-08,-30.3178
2019-07-09,-1.7544
2019-07-10,5.3571
2019-07-11,1.3559
2019-07-12,-1.3378
2019-07-16,1.6949
2019-07-18,-16.6667
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,14.0
2019-07-30,5.2632
2019-07-31,-8.3333
2019-08-01,4.6364
2019-08-02,44.2224
2019-08-05,-15.6627
2019-08-06,0.0
2019-08-08,-7.1429
2019-08-12,26.1538
2019-08-13,1.2195
2019-08-16,2.4096
2019-08-20,11.7647
2019-08-26,-0.9474
2019-08-28,-23.4857
2019-08-30,4.3056
2019-09-03,1.1984
2019-09-09,3.2895
2019-09-11,1.9108
2019-09-24,-2.5
2019-09-26,-3.8462
2019-09-27,2.6667
2019-10-01,-9.0909
2019-10-02,0.0
2019-10-03,0.0
2019-10-14,0.0
2019-10-16,0.0
2019-10-22,0.0
2019-10-30,0.0
2019-10-31,1.4285999999999999
2019-11-04,-14.0845
2019-11-06,14.7541
2019-11-07,-4.2857
2019-11-08,2.9851
2019-11-11,0.0
2019-11-13,1.5941999999999998
2019-11-14,69.7575
2019-11-15,0.0
2019-11-25,-52.8571
2019-11-26,76.4528
2019-11-27,-9.0817
2019-11-29,-1.1111
2019-12-02,-4.4944
2019-12-03,4.7059
2019-12-04,0.0
2019-12-13,12.3596
2019-12-23,0.0
2019-12-27,10.0
2020-01-02,0.0
2020-01-07,0.0
2020-01-08,4.5455
2020-01-09,-4.3478
2020-01-14,-4.5455
2020-01-16,2.8571
2020-01-17,5.5556
2020-01-21,-10.526299999999999
2020-01-22,-31.1765
2020-01-23,-0.2849
2020-01-24,0.0
2020-01-27,-5.7143
2020-02-04,4.5455
2020-02-05,-2.8986
2020-02-10,-2.9851
2020-02-11,-13.8462
2020-02-12,22.8571
2020-02-13,-17.1512
2020-02-14,-12.2807
2020-02-18,39.6
2020-02-19,-14.0401
2020-02-20,0.0
2020-02-21,-0.3333
2020-02-25,-16.388
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,39.98
2020-03-02,-28.5612
2020-03-03,0.0
2020-03-05,24.0
2020-03-09,-31.6129
2020-03-10,17.9245
2020-03-11,-14.6
2020-03-12,15.9251
2020-03-13,-14.3434
2020-03-16,6.1321
2020-03-17,-8.8667
2020-03-20,21.9215
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-04-08,10.0
2020-04-15,-7.2727
2020-04-16,-9.8039
2020-04-17,10.8696
2020-04-24,0.0
2020-05-11,47.0588
2020-05-12,-5.3333
2020-05-18,12.6761
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-01,-11.25
2020-06-09,19.7183
2020-06-11,5.8824
2020-06-12,0.0
2020-06-18,5.5556
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,-31.5789
2020-06-29,32.3077
2020-07-01,10.4651
2020-07-02,0.0
2020-07-06,0.0
2020-07-09,4.2105
2020-07-10,0.0
2020-07-14,0.0
2020-07-15,16.1616
2020-07-17,-8.6957
2020-07-20,23.8095
2020-07-21,7.6923
2020-07-22,1.4285999999999999
2020-07-23,5.6338
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,4.0
