ticker,CYPE US Equity
2007-04-02,-14.7436
2007-04-03,12.0301
2007-04-04,-2.6846
2007-04-05,-2.7586
2007-04-09,0.7092
2007-04-10,-1.4085
2007-04-11,-2.8571
2007-04-12,-0.7353
2007-04-13,-2.2222
2007-04-16,-1.5152
2007-04-17,0.0
2007-04-18,0.7692
2007-04-19,-0.7634
2007-04-20,0.0
2007-04-23,-3.0769
2007-04-24,1.5873
2007-04-25,-2.3438
2007-04-26,1.6
2007-04-27,0.0
2007-04-30,-0.7874
2007-05-01,-0.7937
2007-05-02,1.6
2007-05-03,0.0
2007-05-04,-1.5748
2007-05-07,-0.8
2007-05-08,-5.6452
2007-05-09,-3.4188
2007-05-10,-5.3097
2007-05-11,-11.215
2007-05-14,-6.3158
2007-05-15,-1.1236
2007-05-16,2.2727
2007-05-17,-5.5556
2007-05-18,-5.8824
2007-05-21,18.75
2007-05-22,5.2632
2007-05-23,2.0
2007-05-24,-0.9804
2007-05-25,-10.8911
2007-05-29,-4.4444
2007-05-30,12.7907
2007-05-31,-7.2165
2007-06-01,5.5556
2007-06-04,-5.2632
2007-06-05,3.3333
2007-06-06,-6.4516
2007-06-07,3.4483
2007-06-08,-7.7778
2007-06-11,-4.8193
2007-06-12,12.6582
2007-06-13,-10.1124
2007-06-14,-6.25
2007-06-15,-4.0
2007-06-18,1.3889
2007-06-19,0.0
2007-06-20,-10.9589
2007-06-21,0.0
2007-06-22,3.0769
2007-06-25,-5.9701
2007-06-26,3.1746
2007-06-27,0.0
2007-06-28,4.6154
2007-06-29,8.8235
2007-07-02,0.0
2007-07-03,-2.7027
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,4.1667
2007-07-10,-4.0
2007-07-11,8.3333
2007-07-12,-3.8462
2007-07-13,0.0
2007-07-16,6.6667
2007-07-17,5.0
2007-07-18,-4.7619
2007-07-19,50.0
2007-07-20,-10.0
2007-07-23,-6.9444
2007-07-24,0.4975
2007-07-25,-18.8119
2007-07-26,15.8537
2007-07-27,-4.2105
2007-07-30,5.4945
2007-07-31,6.25
2007-08-01,2.451
2007-08-02,-7.177
2007-08-03,-3.0928
2007-08-06,4.2553
2007-08-07,0.0
2007-08-08,1.0204
2007-08-09,-3.0303
2007-08-10,-15.625
2007-08-13,17.284
2007-08-14,-5.2632
2007-08-15,-5.5556
2007-08-16,1.1764999999999999
2007-08-17,0.0
2007-08-20,-12.7907
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,0.0
2007-08-24,-2.6667
2007-08-27,2.7397
2007-08-28,-6.6667
2007-08-29,2.8571
2007-08-30,-1.3889
2007-08-31,4.2254
2007-09-04,-4.0541
2007-09-05,-1.4085
2007-09-06,0.0
2007-09-07,2.8571
2007-09-10,-8.3333
2007-09-11,0.0
2007-09-12,4.5455
2007-09-13,-5.7971
2007-09-14,10.7692
2007-09-17,-2.7778
2007-09-18,-5.7143
2007-09-19,0.0
2007-09-20,24.2424
2007-09-21,2.439
2007-09-24,-1.1905000000000001
2007-09-25,2.4096
2007-09-26,5.8824
2007-09-27,18.8889
2007-09-28,-3.7382999999999997
2007-10-01,-3.8834999999999997
2007-10-02,1.0101
2007-10-03,-9.0
2007-10-04,1.0989
2007-10-05,-2.1739
2007-10-08,1.1111
2007-10-09,1.0989
2007-10-10,3.1522
2007-10-11,-5.1633
2007-10-12,1.1111
2007-10-15,1.2088
2007-10-16,-2.2801
2007-10-17,-5.0
2007-10-18,-2.924
2007-10-19,-3.6145
2007-10-22,1.25
2007-10-23,-7.4074
2007-10-24,-10.6667
2007-10-25,4.4776
2007-10-26,5.7143
2007-10-29,-9.4595
2007-10-30,4.4776
2007-10-31,12.857099999999999
2007-11-01,3.1646
2007-11-02,4.2945
2007-11-05,-11.7647
2007-11-06,9.3333
2007-11-07,-9.7561
2007-11-08,1.3514
2007-11-09,0.0
2007-11-12,1.3333
2007-11-13,-9.2105
2007-11-14,37.6812
2007-11-15,-3.1579
2007-11-16,0.0
2007-11-19,-3.2609
2007-11-20,-20.2247
2007-11-21,21.1268
2007-11-23,8.1395
2007-11-26,-19.3548
2007-11-27,20.0
2007-11-28,-20.0
2007-11-29,6.9444
2007-11-30,-7.7922
2007-12-03,-2.8169
2007-12-04,1.4493
2007-12-05,-4.2857
2007-12-06,0.0
2007-12-07,-5.9701
2007-12-10,1.5873
2007-12-11,-3.125
2007-12-12,4.8387
2007-12-13,-7.6923
2007-12-14,0.0
2007-12-17,11.6667
2007-12-18,-10.4478
2007-12-19,8.3333
2007-12-20,-7.6923
2007-12-21,6.6667
2007-12-24,-4.6875
2007-12-26,-1.6393
2007-12-27,1.6667
2007-12-28,-1.6393
2007-12-31,-8.3333
2008-01-02,-7.2727
2008-01-03,-3.9215999999999998
2008-01-04,-14.2857
2008-01-07,-11.9048
2008-01-08,13.5135
2008-01-09,33.3333
2008-01-10,19.6429
2008-01-11,4.7295
2008-01-14,1.1846
2008-01-15,0.0
2008-01-16,-1.4085
2008-01-17,0.0
2008-01-18,7.1429
2008-01-22,-4.0
2008-01-23,1.3889
2008-01-24,-1.3699
2008-01-25,2.0833
2008-01-28,3.4013999999999998
2008-01-29,-10.526299999999999
2008-01-30,8.8235
2008-01-31,0.0
2008-02-01,1.3514
2008-02-04,-2.6667
2008-02-05,-2.7397
2008-02-06,-8.4507
2008-02-07,3.0769
2008-02-08,-14.9254
2008-02-11,-8.7719
2008-02-12,-8.6538
2008-02-13,1.0526
2008-02-14,2.0833
2008-02-15,2.0408
2008-02-19,-4.0
2008-02-20,4.1667
2008-02-21,6.0
2008-02-22,3.7736
2008-02-25,0.0
2008-02-26,9.0341
2008-02-27,-8.3377
2008-02-28,-3.5816
2008-02-29,5.6604
2008-03-03,1.7856999999999998
2008-03-04,-0.0548
2008-03-05,4.3884
2008-03-06,0.8933
2008-03-07,-1.6667
2008-03-10,1.6949
2008-03-11,5.0
2008-03-12,-1.5873
2008-03-13,-4.8387
2008-03-14,0.0
2008-03-17,5.0847
2008-03-18,-4.8387
2008-03-19,-10.5085
2008-03-20,-16.6667
2008-03-24,9.0909
2008-03-25,-6.25
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,-2.2222
2008-03-31,-4.5455
2008-04-01,0.2381
2008-04-02,18.6906
2008-04-03,0.0
2008-04-04,-9.9437
2008-04-07,-4.4444
2008-04-08,0.0
2008-04-09,-4.6512
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,-21.9512
2008-04-15,0.0391
2008-04-16,9.3323
2008-04-17,-8.5357
2008-04-18,6.2085
2008-04-21,2.9412000000000003
2008-04-22,-8.5714
2008-04-23,0.0
2008-04-24,6.25
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,2.9412000000000003
2008-04-30,8.5714
2008-05-01,-2.6316
2008-05-02,-2.7027
2008-05-05,11.1111
2008-05-06,-7.5
2008-05-07,-0.2703
2008-05-08,19.2412
2008-05-09,1.0653
2008-05-12,-21.293
2008-05-13,0.0
2008-05-14,-8.5714
2008-05-15,0.0
2008-05-16,15.625
2008-05-19,6.7568
2008-05-20,1.2658
2008-05-21,6.9219
2008-05-22,-20.5027
2008-05-23,14.7059
2008-05-27,2.2276
2008-05-28,0.3292
2008-05-29,0.0
2008-05-30,2.5
2008-06-02,4.878
2008-06-03,2.3256
2008-06-04,-6.8182
2008-06-05,-12.1951
2008-06-06,0.0
2008-06-09,-2.7778
2008-06-10,14.2857
2008-06-11,-15.0
2008-06-12,0.0
2008-06-13,14.7059
2008-06-16,-15.3846
2008-06-17,-9.0909
2008-06-18,-6.6667
2008-06-19,17.8571
2008-06-20,-6.0606
2008-06-23,-12.9032
2008-06-24,-7.4074
2008-06-25,16.0
2008-06-26,13.7931
2008-06-27,-12.1212
2008-06-30,-5.1724
2008-07-01,-12.7273
2008-07-02,4.1667
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-2.0
2008-07-09,2.0408
2008-07-10,0.0
2008-07-11,-8.0
2008-07-14,-13.0435
2008-07-15,-25.0
2008-07-16,13.3333
2008-07-17,0.0
2008-07-18,29.4118
2008-07-21,9.0909
2008-07-22,-2.0833
2008-07-23,2.1277
2008-07-24,-25.0
2008-07-25,5.5556
2008-07-28,-5.2632
2008-07-29,27.7778
2008-07-30,0.0
2008-07-31,-21.7391
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,5.5556
2008-08-06,-10.526299999999999
2008-08-07,-5.8824
2008-08-08,18.75
2008-08-11,-15.7895
2008-08-12,12.5
2008-08-13,8.3333
2008-08-14,12.8205
2008-08-15,-9.0909
2008-08-18,0.0
2008-08-19,-10.0
2008-08-20,0.0
2008-08-21,5.5556
2008-08-22,0.0
2008-08-25,2.6316
2008-08-26,-5.1282
2008-08-27,8.1081
2008-08-28,-5.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,5.2632
2008-09-04,0.0
2008-09-05,-5.0
2008-09-08,0.0
2008-09-09,0.0
2008-09-10,-10.526299999999999
2008-09-11,0.0
2008-09-12,5.8824
2008-09-15,-5.5556
2008-09-16,0.0
2008-09-17,-5.8824
2008-09-18,0.0
2008-09-19,12.5
2008-09-22,0.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,-16.6667
2008-09-29,6.6667
2008-10-01,-6.25
2008-10-02,0.0
2008-10-03,-13.3333
2008-10-06,7.6923
2008-10-07,-7.1429
2008-10-08,-7.6923
2008-10-09,-8.3333
2008-10-10,-9.0909
2008-10-13,20.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-16,58.3333
2008-10-17,-5.2632
2008-10-20,5.5556
2008-10-21,10.526299999999999
2008-10-22,-9.5238
2008-10-23,10.526299999999999
2008-10-24,-4.7619
2008-10-27,0.0
2008-10-28,-5.0
2008-10-29,-5.2632
2008-10-30,5.5556
2008-10-31,-5.2632
2008-11-03,-11.1111
2008-11-04,13.75
2008-11-05,-1.0989
2008-11-06,27.7778
2008-11-07,-8.6957
2008-11-10,-42.8571
2008-11-11,8.3333
2008-11-12,46.1538
2008-11-13,-18.4211
2008-11-14,-35.4839
2008-11-17,0.0
2008-11-18,20.0
2008-11-19,-16.6667
2008-11-20,20.0
2008-11-21,66.6667
2008-11-24,-65.0
2008-11-25,171.4286
2008-11-26,-10.526299999999999
2008-11-28,-17.647100000000002
2008-12-01,-21.4286
2008-12-02,72.7273
2008-12-03,-21.0526
2008-12-04,-13.3333
2008-12-05,15.3846
2008-12-08,-20.0
2008-12-09,-0.8333
2008-12-10,0.0
2008-12-11,-0.8403
2008-12-12,-6.7797
2008-12-15,9.0909
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,0.0
2008-12-19,25.0
2008-12-22,-20.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,-8.3333
2008-12-29,0.0
2008-12-30,27.2727
2008-12-31,-21.4286
2009-01-02,9.0909
2009-01-05,-25.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,-11.1111
2009-01-09,0.0
2009-01-12,12.5
2009-01-13,-22.2222
2009-01-14,28.5714
2009-01-15,0.0
2009-01-16,0.0
2009-01-20,-11.1111
2009-01-21,12.5
2009-01-22,0.0
2009-01-23,-5.5556
2009-01-26,0.0
2009-01-27,17.647100000000002
2009-01-28,-10.0
2009-01-29,-22.2222
2009-01-30,0.0
2009-02-02,-50.0
2009-02-03,71.4286
2009-02-04,0.0
2009-02-05,16.6667
2009-02-06,0.0
2009-02-09,-14.2857
2009-02-10,-41.6667
2009-02-12,14.2857
2009-02-13,75.0
2009-02-17,0.0
2009-02-18,-14.2857
2009-02-19,0.0
2009-02-20,16.6667
2009-02-23,-14.2857
2009-02-24,-16.6667
2009-02-25,0.0
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,-20.0
2009-03-11,0.0
2009-03-12,50.0
2009-03-13,-33.3333
2009-03-16,-25.0
2009-03-18,33.3333
2009-03-19,25.0
2009-03-20,20.0
2009-03-23,0.0
2009-03-24,0.0
2009-03-25,-33.3333
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-09,-20.0
2009-04-13,25.0
2009-04-14,-12.5
2009-04-15,71.4286
2009-04-16,-41.6667
2009-04-17,0.0
2009-04-20,-8.5714
2009-04-22,25.0
2009-04-24,-20.0
2009-04-27,87.5
2009-04-29,-16.6667
2009-04-30,0.0
2009-05-04,-34.0
2009-05-05,81.8182
2009-05-07,-41.6667
2009-05-08,71.4286
2009-05-11,-41.6667
2009-05-12,0.0
2009-05-14,42.8571
2009-05-15,-30.0
2009-05-18,14.2857
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-26,0.0
2009-05-27,-12.5
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,2.8571
2009-06-02,0.0
2009-06-03,11.1111
2009-06-05,-10.0
2009-06-08,0.0
2009-06-09,0.0
2009-06-10,38.8889
2009-06-11,0.0
2009-06-15,-28.0
2009-06-16,0.0
2009-06-17,-2.7778
2009-06-18,0.0
2009-06-22,0.0
2009-06-23,0.0
2009-06-24,-14.2857
2009-06-25,3.3333
2009-06-26,29.0323
2009-06-29,-22.5
2009-06-30,-3.2258
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,33.3333
2009-07-08,-25.0
2009-07-09,0.0
2009-07-10,33.3333
2009-07-14,-17.5
2009-07-15,-9.0909
2009-07-16,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,20.0
2009-07-23,-16.6667
2009-07-24,33.3333
2009-07-27,-12.5
2009-07-28,14.2857
2009-07-29,-12.5
2009-07-30,0.0
2009-07-31,0.0
2009-08-04,0.0
2009-08-07,0.0
2009-08-10,14.2857
2009-08-11,-12.5
2009-08-13,0.0
2009-08-14,-14.2857
2009-08-17,16.6667
2009-08-18,14.2857
2009-08-19,25.0
2009-08-20,-30.0
2009-08-21,14.2857
2009-08-24,-12.5
2009-08-25,-8.5714
2009-08-26,-6.25
2009-08-27,23.3333
2009-08-28,-18.9189
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,0.0
2009-09-08,16.6667
2009-09-09,42.8571
2009-09-10,-35.0
2009-09-11,7.6923
2009-09-14,14.2857
2009-09-15,0.0
2009-09-16,7.5
2009-09-17,16.2791
2009-09-18,-20.0
2009-09-21,20.0
2009-09-22,-16.6667
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,-12.5
2009-09-28,0.0
2009-09-29,-14.2857
2009-09-30,3.3333
2009-10-01,3.2258
2009-10-02,0.0
2009-10-05,-3.125
2009-10-07,29.0323
2009-10-08,-15.0
2009-10-09,0.0
2009-10-12,-11.7647
2009-10-13,-33.3333
2009-10-14,100.0
2009-10-15,20.0
2009-10-16,8.3333
2009-10-19,-23.0769
2009-10-20,12.5
2009-10-21,-11.1111
2009-10-22,0.0
2009-10-23,75.0
2009-10-26,-50.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,-14.2857
2009-10-30,-13.3333
2009-11-02,5.7692
2009-11-03,9.0909
2009-11-04,13.3333
2009-11-05,-20.5882
2009-11-06,3.7037
2009-11-09,-7.1429
2009-11-10,0.0
2009-11-11,15.3846
2009-11-13,-6.6667
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,7.1429
2009-11-24,-6.6667
2009-11-25,23.2143
2009-11-27,-13.0435
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,-13.3333
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,-19.9519
2009-12-18,20.1201
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,18.0
2009-12-24,-15.2542
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,18.0
2010-01-08,0.0
2010-01-11,-15.2542
2010-01-12,0.0
2010-01-14,68.0
2010-01-15,-40.4762
2010-01-19,0.0
2010-01-20,1.5
2010-01-21,0.4926
2010-01-22,0.0
2010-01-27,-0.4902
2010-01-28,-25.1232
2010-01-29,5.2632
2010-02-01,-5.0
2010-02-02,0.0
2010-02-04,0.0
2010-02-05,15.7895
2010-02-08,27.2727
2010-02-10,-46.4286
2010-02-11,26.6667
2010-02-12,0.0
2010-02-16,-21.0526
2010-02-22,33.3333
2010-02-23,0.0
2010-02-24,-5.0
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,-10.526299999999999
2010-03-03,0.0
2010-03-08,-11.7647
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,-13.3333
2010-03-12,123.0769
2010-03-15,-46.9828
2010-03-16,-2.439
2010-03-17,4.1667
2010-03-22,0.0
2010-03-23,-4.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-30,-3.3333
2010-03-31,-2.1552
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-08,0.0
2010-04-12,2.2026
2010-04-13,-2.1552
2010-04-14,0.0
2010-04-15,19.8238
2010-04-19,-13.9706
2010-04-20,0.0
2010-04-21,-2.9915000000000003
2010-04-22,0.0
2010-04-23,0.0
2010-04-27,0.0
2010-04-29,19.8238
2010-04-30,-16.5441
2010-05-03,0.0
2010-05-04,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,19.8238
2010-05-13,-16.5441
2010-05-14,19.8238
2010-05-17,-35.2941
2010-05-19,0.0
2010-05-20,0.0
2010-06-01,0.0
2010-06-07,9.0909
2010-06-08,0.0
2010-06-09,9.375
2010-06-11,0.0
2010-06-14,1.4285999999999999
2010-06-15,0.0
2010-06-21,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-15.0235
2010-06-30,0.0
2010-07-01,-1.6575
2010-07-06,0.0
2010-07-07,52.809
2010-07-08,-34.5588
2010-07-09,-64.0449
2010-07-12,0.0
2010-07-13,-50.0
2010-07-15,6.25
2010-07-19,41.1765
2010-07-20,4.1667
2010-07-21,32.0
2010-07-22,0.0
2010-07-23,21.2121
2010-07-26,-17.5
2010-07-28,21.2121
2010-07-29,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-10,40.0
2010-08-11,-28.5714
2010-08-12,0.0
2010-08-13,0.0
2010-08-17,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,240.0
2010-09-02,-50.0
2010-09-03,0.0
2010-09-09,0.0
2010-09-13,0.0
2010-09-14,-29.4118
2010-09-16,0.0
2010-09-20,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-04,8.3333
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-12,-21.1538
2010-10-13,0.0
2010-10-14,0.0
2010-10-20,1.2195
2010-10-21,-1.2048
2010-10-22,36.5854
2010-10-25,-26.7857
2010-10-26,1.2195
2010-10-27,0.0
2010-10-28,6.0241
2010-10-29,0.0
2010-11-01,369.3182
2010-11-02,93.7046
2010-11-03,-4.0
2010-11-04,-18.75
2010-11-05,-23.0769
2010-11-08,-10.0
2010-11-09,11.1111
2010-11-10,3.3333
2010-11-11,3.2258
2010-11-12,-6.25
2010-11-15,-30.0
2010-11-16,-4.7619
2010-11-17,0.0
2010-11-18,100.0
2010-11-19,0.0
2010-11-22,-50.0
2010-11-23,-10.0
2010-11-24,11.1111
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,-10.0
2010-12-03,11.1111
2010-12-06,-10.0
2010-12-07,11.1111
2010-12-10,-10.0
2010-12-13,-8.3333
2010-12-14,3.0303
2010-12-15,0.0
2010-12-16,17.647100000000002
2010-12-17,-10.0
2010-12-20,-5.5556
2010-12-21,-5.8824
2010-12-22,-6.25
2010-12-23,-26.6667
2010-12-27,-9.0909
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,-10.0
2010-12-31,11.1111
2011-01-03,0.0
2011-01-04,-1.25
2011-01-05,21.519
2011-01-06,-16.6667
2011-01-07,40.0
2011-01-10,-21.4286
2011-01-11,0.0
2011-01-12,-27.2727
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-21,12.5
2011-01-24,11.1111
2011-01-26,0.0
2011-01-27,-10.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,-11.1111
2011-02-08,1.5625
2011-02-10,60.0
2011-02-11,0.0
2011-02-14,-7.6923
2011-02-15,0.0
2011-02-16,-8.3333
2011-02-18,0.0
2011-02-22,0.0
2011-02-24,-1.1364
2011-02-25,-21.8391
2011-02-28,5.8824
2011-03-01,0.0
2011-03-03,0.0
2011-03-04,66.6667
2011-03-07,33.3333
2011-03-08,-50.0
2011-03-09,10.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,0.0
2011-03-17,0.0
2011-03-18,36.3636
2011-03-21,60.0
2011-03-22,-54.1667
2011-03-24,0.0
2011-03-25,118.1818
2011-03-28,-54.1667
2011-03-29,9.0909
2011-03-30,25.0
2011-04-01,16.6667
2011-04-04,25.7143
2011-04-05,-9.0909
2011-04-06,0.0
2011-04-07,-25.0
2011-04-08,6.6667
2011-04-11,9.375
2011-04-12,14.2857
2011-04-13,20.0
2011-04-14,-8.3333
2011-04-15,9.0909
2011-04-18,0.0
2011-04-19,-16.6667
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,-25.0
2011-04-27,0.0
2011-04-29,-33.3333
2011-05-02,50.0
2011-05-03,0.0
2011-05-04,-13.3333
2011-05-05,-19.2308
2011-05-06,4.7619
2011-05-09,9.0909
2011-05-10,-36.4583
2011-05-11,70.4918
2011-05-12,-7.6923
2011-05-13,23.9583
2011-05-19,0.0
2011-05-20,-19.3277
2011-05-23,0.0
2011-05-24,25.0
2011-05-26,-33.3333
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-06,10.0
2011-06-08,0.0
2011-06-09,9.0909
2011-06-10,-8.3333
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,18.1818
2011-06-17,-15.3846
2011-06-20,0.0
2011-06-23,0.0
2011-06-27,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,18.1818
2011-07-05,-15.3846
2011-07-11,17.0455
2011-07-12,-41.7476
2011-07-13,73.3333
2011-07-25,-23.0769
2011-07-26,-48.125
2011-07-27,92.7711
2011-07-29,-46.875
2011-08-01,88.2353
2011-08-03,-30.0
2011-08-04,57.1429
2011-08-08,-36.3636
2011-08-09,0.0
2011-08-12,-21.4286
2011-08-15,9.0909
2011-08-17,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-29,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-08,83.3333
2011-09-09,-45.4545
2011-09-13,0.0
2011-09-15,0.0
2011-09-16,0.0
2011-09-20,-50.0
2011-09-21,0.0
2011-09-23,0.0
2011-09-28,262.5
2011-09-30,-35.6322
2011-10-03,-28.5714
2011-10-04,0.0
2011-10-06,0.0
2011-10-10,0.0
2011-10-12,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,32.5
2011-10-21,-24.5283
2011-10-26,0.0
2011-10-27,0.0
2011-11-02,-60.0
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,59.375
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,3.9215999999999998
2011-11-17,-39.6226
2011-11-18,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-28,231.25
2011-11-29,-1.8868
2011-11-30,0.0
2011-12-01,-69.2308
2011-12-02,0.0
2011-12-05,225.0
2011-12-06,-53.8462
2011-12-07,0.0
2011-12-08,66.6667
2011-12-09,-40.0
2011-12-12,183.3333
2011-12-13,-29.4118
2011-12-14,-31.25
2011-12-21,0.0
2011-12-22,-27.2727
2011-12-23,0.0
2011-12-27,-29.1667
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,8.8235
2012-01-06,2.7027
2012-01-09,-10.526299999999999
2012-01-12,0.0
2012-01-18,135.2941
2012-01-19,-57.5
2012-01-20,8.8235
2012-01-24,2.7027
2012-01-25,0.0
2012-01-26,26.3158
2012-01-30,-20.8333
2012-01-31,110.5263
2012-02-01,-40.0
2012-02-02,-20.8333
2012-02-03,194.7368
2012-02-06,21.4286
2012-02-08,-57.3529
2012-02-09,134.4828
2012-02-10,-58.8235
2012-02-13,14.2857
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,112.5
2012-02-21,-52.9412
2012-02-22,0.0
2012-02-23,-12.5
2012-02-24,0.0
2012-02-27,0.0
