ticker,FHLB US Equity
2008-08-22,0.0
2008-08-25,3.4483
2008-08-26,4.6667
2008-08-27,-7.6433
2008-08-28,3.4483
2008-09-11,0.0
2008-09-22,33.3333
2008-09-23,-10.0
2008-10-01,-19.4444
2008-10-07,0.0
2008-10-08,13.7931
2008-10-10,-26.6667
2008-10-14,15.7025
2008-10-29,7.1429
2008-10-31,0.0
2008-11-03,0.0
2008-11-05,6.6667
2008-11-07,0.0
2008-11-12,0.0
2008-11-17,-6.25
2008-11-18,3.3333
2008-11-21,-9.6774
2008-11-24,2.1429
2008-12-10,-2.0979
2008-12-12,3.5714
2008-12-15,4.1379
2008-12-26,-7.2848
2008-12-30,7.1429
2009-01-07,13.3333
2009-01-09,-17.647100000000002
2009-01-14,0.0
2009-01-16,-7.1429
2009-01-28,15.3846
2009-01-29,0.0
2009-02-02,-18.6667
2009-02-03,14.7541
2009-02-05,-2.8571
2009-02-09,0.0
2009-02-10,-0.8824
2009-02-11,7.5668
2009-02-19,0.0
2009-03-19,3.4483
2009-03-26,-6.6667
2009-04-13,0.0
2009-04-17,0.0
2009-04-21,0.0
2009-04-27,-6.4286
2009-04-30,14.5038
2009-05-26,0.0
2009-05-29,-1.3333
2009-06-04,-12.1622
2009-06-05,3.8462
2009-06-17,-11.1111
2009-06-23,12.0
2009-06-26,-10.7143
2009-07-08,-3.3333
2009-07-10,20.6897
2009-07-17,-4.2857
2009-07-21,5.2239
2009-07-22,-0.7092
2009-07-23,-3.5714
2009-07-24,-10.3704
2009-08-03,-8.2645
2009-08-04,20.7207
2009-08-05,3.7313
2009-08-06,-13.6691
2009-08-07,11.5
2009-08-10,-17.7877
2009-08-14,9.0909
2009-08-24,0.0
2009-09-01,-6.6667
2009-09-09,-6.25
2009-09-10,-4.7619
2009-09-14,0.0
2009-09-28,-7.8
2009-10-01,8.4599
2009-10-02,-5.0
2009-10-12,1.0526
2009-10-15,0.0
2009-10-16,8.3333
2009-10-19,-7.6923
2009-10-23,0.0
2009-10-29,4.1667
2009-11-03,0.0
2009-11-09,-1.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,-3.0303
2009-11-24,1.0417
2009-11-30,2.0619
2009-12-04,1.0101
2009-12-08,-3.0
2009-12-16,-1.0309
2009-12-31,0.0
2010-01-04,0.0
2010-01-07,0.0
2010-01-12,0.0
2010-01-13,-1.0417
2010-01-26,-1.0526
2010-02-05,2.1277
2010-02-10,-1.0417
2010-02-17,0.0
2010-02-24,2.1053
2010-02-25,-1.0309
2010-03-05,0.0
2010-03-08,0.8333
2010-03-09,-0.8264
2010-03-18,0.0
2010-03-22,-1.0417
2010-03-29,-5.2632
2010-04-05,0.0
2010-04-12,0.0
2010-04-20,2.2222
2010-04-26,-2.1739
2010-04-27,1.1111
2010-04-29,3.2967
2010-05-04,-3.1915
2010-05-05,1.7582
2010-05-10,-0.6479
2010-05-11,2.1739
2010-05-13,1.0638
2010-05-17,-1.0526
2010-05-20,-2.1277
2010-05-21,8.6957
2010-06-01,19.0
2010-06-03,0.8403
2010-06-14,-20.8333
2010-07-14,0.0
2010-07-15,-3.1579
2010-07-16,-2.1739
2010-07-20,-5.5556
2010-07-22,-3.5294
2010-07-28,13.4146
2010-07-29,0.0
2010-07-30,0.0
2010-08-03,5.3763
2010-08-05,-11.2245
2010-08-23,9.1954
2010-08-25,0.0
2010-09-07,-8.4211
2010-09-16,37.931
2010-09-22,-8.3333
2010-10-07,-17.2727
2010-10-11,-2.1978
2010-10-15,-1.1236
2010-10-19,1.1364
2010-10-25,3.5955
2010-10-29,-0.2169
2010-11-03,0.0
2010-11-10,1.087
2010-11-12,-2.3656
2010-12-03,2.4229
2010-12-07,-1.0753
2010-12-08,-1.087
2010-12-20,1.0989
2010-12-21,0.0
2010-12-28,2.1739
2010-12-29,-2.1277
2010-12-31,3.4783
2011-01-12,-3.3613
2011-01-24,3.2609
2011-01-26,-0.2105
2011-02-01,0.211
2011-02-07,5.2632
2011-02-16,-6.0
2011-03-01,1.0638
2011-03-07,-4.2105
2011-03-08,1.0989
2011-03-10,2.1739
2011-03-18,-4.2553
2011-03-21,0.0
2011-03-22,-2.2222
2011-03-24,-3.4091
2011-03-25,1.1764999999999999
2011-03-28,-1.1628
2011-03-29,-2.3529
2011-03-30,0.0
2011-03-31,-2.4096
2011-04-01,1.2346
2011-04-04,-2.439
2011-04-05,2.5
2011-04-06,-1.2195
2011-04-08,0.0
2011-04-11,0.0
2011-04-13,0.0
2011-04-15,1.2346
2011-05-02,2.439
2011-05-05,7.1429
2011-05-09,-6.4444
2011-05-10,17.8147
2011-05-11,-9.2742
2011-05-13,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-27,0.0
2011-06-06,0.0
2011-06-13,11.1111
2011-06-14,-10.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-21,11.1111
2011-06-22,5.0
2011-06-30,-4.7619
2011-07-05,0.0
2011-07-11,-10.0
2011-07-15,0.0
2011-07-19,0.0
2011-08-08,0.0
2011-08-10,-5.5556
2011-08-11,23.5294
2011-08-15,-0.9524
2011-08-26,-18.2692
2011-08-29,0.0
2011-08-30,4.7059
2011-08-31,12.3596
2011-09-14,-5.0
2011-09-15,10.526299999999999
2011-09-16,28.5714
2011-09-28,-11.1111
2011-09-29,0.0
2011-10-03,0.0
2011-10-05,7.5
2011-10-12,-3.1008
2011-10-26,-8.0
2011-10-28,8.6957
2011-10-31,-12.0
2011-11-14,-6.3636
2011-11-29,-12.4272
2011-11-30,-4.6563
2011-12-06,16.2791
2011-12-08,-11.8
2011-12-09,-2.4943
2011-12-13,-2.3256
2011-12-20,1.1905000000000001
2011-12-21,-1.1764999999999999
2011-12-22,13.0952
2011-12-23,0.0
2011-12-27,-13.6842
2011-12-28,0.0
2011-12-30,3.6585
2012-01-03,8.2353
2012-01-04,0.0
2012-01-06,-5.4348
2012-01-11,1.1494
2012-01-12,13.6364
2012-01-17,-8.0
2012-01-20,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-31,8.6957
2012-02-06,-0.4
2012-02-10,0.4016
2012-02-13,-5.0
2012-02-14,-7.3684
2012-02-21,1.3636
2012-02-29,8.9686
2012-03-09,18.3128
2012-03-13,-13.0435
2012-03-15,9.0
2012-03-22,-10.6422
2012-03-28,8.8296
2012-04-03,-0.9434
2012-04-04,0.9524
2012-04-05,13.2075
2012-04-09,-4.1667
2012-04-11,-4.3478
2012-04-12,0.0
2012-04-16,0.0
2012-04-17,9.0909
2012-04-18,0.0
2012-04-20,3.3333
2012-04-24,0.0
2012-04-25,-9.6774
2012-04-26,-0.8929
2012-04-30,-0.9009
2012-05-01,-1.8182
2012-05-07,-9.2593
2012-05-08,0.0
2012-05-10,1.0204
2012-05-14,16.1616
2012-05-30,-4.3478
2012-05-31,0.0
2012-06-11,-10.0
2012-06-14,1.0101
2012-06-29,10.0
2012-07-12,-10.0
2012-07-13,-1.0101
2012-07-16,-1.0204
2012-07-17,0.0
2012-07-24,2.0619
2012-07-30,-2.0202
2012-08-01,0.0
2012-08-02,0.0
2012-08-16,0.0
2012-08-22,1.0309
2012-08-23,-1.0204
2012-08-24,0.0
2012-08-28,-0.8247
2012-08-29,-1.2474
2012-09-04,-2.9474
2012-09-05,1.0846
2012-09-06,0.8584
2012-09-10,1.0638
2012-09-12,-1.0526
2012-09-17,0.0
2012-09-18,2.1277
2012-09-20,4.1667
2012-10-01,-6.0
2012-10-04,-1.9149
2012-10-08,1.9523000000000001
2012-10-09,0.0
2012-10-19,2.1277
2012-11-01,-2.0833
2012-11-05,0.0
2012-11-07,-8.5106
2012-11-13,4.6512
2012-11-15,-5.3333
2012-11-16,4.4601
2012-11-27,-0.8989
2012-12-04,0.0
2012-12-05,2.2676
2012-12-06,-2.2173
2012-12-07,0.0
2012-12-10,3.4013999999999998
2012-12-14,-1.3158
2012-12-17,0.0
2012-12-21,2.2222
2012-12-24,0.0
2012-12-26,-2.1739
2012-12-27,0.0
2012-12-31,0.0
2013-01-03,2.2222
2013-01-25,1.087
2013-01-28,7.3118
2013-02-01,-1.8035999999999999
2013-02-28,2.0408
2013-03-01,0.0
2013-03-06,-7.4
2013-03-07,0.0
2013-03-13,7.9914
2013-03-14,1.0
2013-03-15,0.0
2013-03-21,0.198
2013-03-27,0.7905
2013-04-04,-1.7647
2013-04-12,0.0
2013-04-23,0.0
2013-05-08,0.0
2013-05-09,4.7904
2013-05-21,-3.2381
2013-05-22,1.3780000000000001
2013-05-23,-0.9709
2013-05-24,0.3922
2013-05-28,22.0703
2013-05-29,-3.2
2013-06-04,-14.876
2013-07-02,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,3.8834999999999997
2013-07-22,-0.3738
2013-07-25,-2.439
2013-07-26,0.0
2013-08-05,1.3462
2013-08-14,1.518
2013-08-19,0.0
2013-08-23,-1.8692
2013-09-06,0.0
2013-09-12,0.9524
2013-09-30,0.0
2013-10-10,-0.9434
2013-10-14,0.0
2013-10-24,3.8095
2013-10-29,-3.6696999999999997
2013-11-04,0.0
2013-11-06,3.8095
2013-11-18,-3.6696999999999997
2013-11-19,0.0
2013-11-20,1.9048
2013-12-13,-3.7382999999999997
2013-12-19,-1.9417
2013-12-23,-0.7921
2013-12-26,0.7984
2013-12-31,-0.5941
2014-01-08,-0.1992
2014-01-09,0.7984
2014-01-10,0.198
2014-01-17,3.7549
2014-01-22,0.5714
2014-01-23,4.1667
2014-01-29,-1.8182
2014-01-30,1.8519
2014-02-03,-2.7273
2014-02-04,0.0
2014-02-05,0.0
2014-02-10,-0.7477
2014-02-13,8.2863
2014-02-14,-2.6087
2014-02-18,-0.8929
2014-02-19,3.6036
2014-02-20,0.6957
2014-02-21,0.1727
2014-02-25,2.4138
2014-02-27,5.8923
2014-03-07,-4.6105
2014-03-10,-0.1667
2014-03-12,-0.6678
2014-03-14,-0.8403
2014-03-17,1.6949
2014-03-31,-1.6667
2014-04-02,0.0
2014-04-03,0.0
2014-04-09,5.9322
2014-04-10,-4.64
2014-04-11,1.5101
2014-04-15,-1.6529
2014-04-21,-0.8403
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,0.8475
2014-04-25,0.0
2014-04-29,0.5042
2014-05-01,-0.1672
2014-05-05,0.335
2014-05-06,-0.6678
2014-05-08,-1.6806999999999999
2014-05-13,-1.0256
2014-05-14,-0.8636
2014-05-15,-0.6969
2014-05-16,-1.7544
2014-05-19,-0.8929
2014-05-20,-0.7207
2014-05-21,0.0
2014-05-22,0.1815
2014-05-23,-0.1812
2014-05-27,2.5408
2014-05-28,-0.885
2014-05-29,-1.6071
2014-06-02,4.3557
2014-06-06,0.0
2014-06-11,0.0
2014-06-13,0.0
2014-06-16,17.3913
2014-06-17,-3.7037
2014-06-18,0.0
2014-06-20,0.1538
2014-06-23,0.6144
2014-06-24,0.0
2014-06-25,-0.7634
2014-06-26,3.0769
2014-06-30,-1.4925
2014-07-01,-0.7576
2014-07-02,0.0
2014-07-03,-7.6336
2014-07-11,7.438
2014-07-22,6.1538
2014-07-23,1.4493
2014-07-24,0.0
2014-07-25,1.4285999999999999
2014-07-28,2.8169
2014-07-29,1.3699
2014-07-30,-2.7027
2014-07-31,1.3889
2014-08-01,0.0
2014-08-04,-2.4657999999999998
2014-08-05,-1.6854
2014-08-06,0.0
2014-08-07,3.5714
2014-08-08,-2.069
2014-08-11,3.5211
2014-08-12,-2.0408
2014-08-14,-2.7778
2014-08-15,5.7143
2014-08-18,-0.2703
2014-08-19,-1.084
2014-08-21,2.0548
2014-08-22,-2.0134
2014-08-25,0.6849
2014-08-28,5.4422
2014-08-29,2.5806
2014-09-04,-6.9182
2014-09-09,0.0
2014-09-12,0.0
2014-09-16,0.0
2014-09-19,-0.6757
2014-09-24,2.585
2014-09-29,-3.183
2014-09-30,-0.6849
2014-10-01,-3.4483
2014-10-02,-2.1429
2014-10-03,-0.7299
2014-10-06,4.4118
2014-10-07,0.7042
2014-10-09,-4.1958
2014-10-13,-0.7299
2014-10-15,-0.7353
2014-10-16,-0.7407
2014-10-21,4.4776
2014-10-23,-4.2857
2014-10-24,-1.4925
2014-10-28,1.0606
2014-10-31,7.1964
2014-11-12,-2.0979
2014-11-14,3.5714
2014-11-17,3.0345
2014-11-18,-0.9371
2014-11-20,-0.6757
2014-11-21,-0.6803
2014-11-25,-0.6849
2014-11-26,-2.7586
2014-11-28,11.3475
2014-12-01,-4.4586
2014-12-02,-1.3333
2014-12-03,-1.4865
2014-12-04,-3.2922000000000002
2014-12-05,2.1277
2014-12-08,4.0278
2014-12-09,-1.4686
2014-12-10,-2.981
2014-12-11,-0.1397
2014-12-15,-0.8392
2014-12-16,0.141
2014-12-18,0.0
2014-12-22,0.7042
2014-12-29,-0.6993
2014-12-30,0.0
2014-12-31,0.1408
2015-01-02,-0.1406
2015-01-05,0.9859
2015-01-06,-0.2789
2015-01-08,-0.6993
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-15,0.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-26,1.4085
2015-01-28,-1.3889
2015-01-30,0.0
2015-02-05,0.7042
2015-02-09,0.1399
2015-02-18,0.2793
2015-02-23,0.2786
2015-02-24,-0.6944
2015-03-02,1.2587
2015-03-06,-1.7955999999999999
2015-03-09,0.0
2015-03-10,-0.1406
2015-03-11,1.1268
2015-03-12,0.4178
2015-03-17,-0.1387
2015-03-18,0.6944
2015-03-25,-2.7586
2015-03-26,2.1277
2015-03-30,-1.9444
2015-03-31,0.5666
2015-04-01,1.4085
2015-04-07,-1.9444
2015-04-10,1.983
2015-04-13,-1.9444
2015-04-14,0.0
2015-04-16,0.0
2015-04-22,0.1416
2015-04-28,0.4243
2015-04-29,1.4085
2015-04-30,1.25
2015-05-01,5.6241
2015-05-05,-6.4935
2015-05-06,4.1667
2015-05-07,4.2667
2015-05-08,-6.9054
2015-05-12,9.8901
2015-05-14,1.25
2015-05-15,1.8519
2015-05-20,3.0303
2015-05-21,2.9412000000000003
2015-05-26,0.5714
2015-05-29,2.2727
2015-06-01,1.1111
2015-06-02,-1.0989
2015-06-05,0.0
2015-06-16,-0.5556
2015-06-17,-0.5587
2015-06-18,-1.0112
2015-06-30,2.1566
2015-07-08,-0.5556
2015-07-15,-11.9553
2015-07-16,-0.3807
2015-07-17,-0.6369
2015-07-20,0.0
2015-07-21,-0.641
2015-07-23,-1.2903
2015-07-24,1.9607999999999999
2015-07-27,5.0
2015-07-30,-2.3199
2015-07-31,0.0
2015-08-06,-4.375
2015-08-07,0.0
2015-08-10,-1.3072
2015-08-12,-1.1921
2015-08-13,-0.134
2015-08-17,-1.2081
2015-08-19,0.0
2015-08-24,-1.4946
2015-08-25,3.3103
2015-08-27,0.1335
2015-08-28,1.3333
2015-09-03,-3.9474
2015-09-04,-1.2328999999999999
2015-09-08,2.6352
2015-09-18,-1.6216
2015-09-21,-0.4121
2015-09-22,-0.6897
2015-09-29,-1.6667
2015-10-01,1.6949
2015-10-02,0.6944
2015-10-05,-3.4483
2015-10-09,1.4285999999999999
2015-10-12,1.4085
2015-10-13,-0.6944
2015-10-14,0.6993
2015-10-19,2.0833
2015-10-21,8.1633
2015-10-26,-0.6289
2015-10-28,0.6329
2015-11-05,0.6289
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,6.25
2015-11-12,-4.7059
2015-11-18,-3.7037
2015-11-19,2.5641
2015-11-20,5.0
2015-12-02,-1.1905000000000001
2015-12-16,0.6024
2015-12-17,1.7964
2015-12-21,-2.3529
2015-12-22,-0.6024
2015-12-23,3.0303
2015-12-28,0.0
2015-12-30,-1.8824
2016-01-04,1.9184999999999999
2016-01-07,-2.3529
2016-01-12,-1.8072
2016-01-13,1.8405
2016-01-15,-2.1687
2016-01-20,-2.4631
2016-01-27,-1.8939
2016-01-29,0.0
2016-02-05,-2.8314
2016-02-09,-1.0596
2016-02-16,-0.9371
2016-02-19,-1.0811
2016-02-22,-0.1366
2016-02-23,-0.8208
2016-02-24,-1.3793
2016-02-25,-0.6993
2016-02-26,1.4085
2016-02-29,-1.3889
2016-03-04,2.1127
2016-03-07,-0.6897
2016-03-09,-0.6944
2016-03-10,-0.5594
2016-03-15,1.5471
2016-03-16,10.526299999999999
2016-03-18,3.0075
2016-03-21,0.0
2016-03-24,0.5839
2016-03-29,0.0
2016-03-30,0.1451
2016-04-05,-5.0725
2016-04-06,0.7634
2016-04-13,-1.5152
2016-04-20,0.4615
2016-04-28,-2.7565
2016-04-29,-1.5748
2016-05-03,0.0
2016-05-04,0.0
2016-05-10,-0.8
2016-05-16,-3.0645
2016-05-18,0.8319
2016-05-20,-0.165
2016-05-27,0.0
2016-06-03,0.0
2016-06-06,0.0
2016-06-08,0.8264
2016-06-09,0.0
2016-06-15,-2.459
2016-06-22,-0.8403
2016-06-23,0.8475
2016-06-24,1.3445
2016-06-27,-2.9851
2016-07-05,-0.8547
2016-07-11,2.5862
2016-07-12,0.8403
2016-07-18,0.8333
2016-07-25,0.0
2016-07-26,0.8264
2016-07-28,-0.6557
2016-07-29,0.6601
2016-08-03,0.8197
2016-08-05,0.811
2016-08-11,1.615
2016-08-22,-2.3810000000000002
2016-08-24,0.0
2016-09-01,1.6280000000000001
2016-09-12,-1.6019999999999999
2016-09-13,1.626
2016-09-19,-0.8
2016-09-22,0.0
2016-09-23,0.0
2016-09-28,-0.8065
2016-09-29,0.0
2016-10-04,0.813
2016-10-07,0.8065
2016-10-12,0.8
2016-10-13,-0.7937
2016-10-18,0.0
2016-11-09,0.0
2016-11-14,0.0
2016-11-15,0.8
2016-11-18,3.0159
2016-11-21,0.7704
2016-11-23,-2.1407
2016-11-28,1.4062999999999999
2016-11-30,0.9245
2016-12-05,-0.7634
2016-12-07,0.7692
2016-12-09,-1.374
2016-12-13,-0.1548
2016-12-14,0.7752
2016-12-15,11.538499999999999
2016-12-16,-0.6897
2016-12-21,0.0
2016-12-22,0.6944
2016-12-29,-3.4483
2016-12-30,-0.7143
2017-01-03,5.6115
2017-01-04,-0.545
2017-01-13,0.5479
2017-01-17,0.0
2017-01-19,0.0
2017-01-23,0.0
2017-01-26,-2.5886
2017-01-27,-2.0979
2017-01-31,3.5714
2017-02-01,-0.9655
2017-02-02,4.4568
2017-02-06,0.6667
2017-02-07,0.0
2017-02-09,0.0
2017-02-10,-0.6623
2017-02-13,12.0
2017-02-14,1.1905000000000001
2017-02-16,-2.3529
2017-02-17,-1.2048
2017-02-21,3.6585
2017-02-27,-2.3647
2017-03-01,0.012
2017-03-02,0.0
2017-03-07,-1.2048
2017-03-08,0.0
2017-03-10,2.439
2017-03-16,-0.5952
2017-03-22,0.0
2017-03-27,0.0
2017-03-28,-0.3593
2017-03-29,-1.4423
2017-04-03,1.2195
2017-04-04,0.6024
2017-04-19,-0.5988
2017-04-25,0.0
2017-04-26,0.6024
2017-04-27,0.0
2017-05-02,2.9939999999999998
2017-05-03,-2.3256
2017-05-10,2.3810000000000002
2017-05-17,-1.1628
2017-05-22,0.0
2017-05-23,0.0
2017-06-07,0.0
2017-06-08,-1.1764999999999999
2017-06-14,0.0
2017-06-15,0.2381
2017-06-30,-0.8314
2017-07-05,1.1976
2017-07-10,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-21,-1.1834
2017-08-09,1.1976
2017-08-16,1.1834
2017-08-17,0.0
2017-08-18,0.5848
2017-08-23,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-05,0.0
2017-09-07,0.0
2017-09-08,-1.1628
2017-09-11,1.1764999999999999
2017-09-12,-0.5814
2017-09-15,1.6374
2017-09-19,-2.1864
2017-09-22,0.0
2017-09-25,1.1764999999999999
2017-10-02,1.1628
2017-10-03,0.0
2017-10-04,0.4598
2017-10-05,1.2586
2017-10-11,0.565
2017-10-16,0.0
2017-10-17,1.1236
2017-10-18,0.0
2017-10-20,-1.1111
2017-10-23,0.0
2017-10-25,1.1236
2017-10-27,1.1111
2017-10-31,0.0
2017-11-02,0.5495
2017-11-03,-0.5464
2017-11-07,0.5495
2017-11-14,-1.0929
2017-11-20,-0.5525
2017-11-28,0.0
2017-11-29,0.0
2017-12-01,0.5556
2017-12-19,3.6464
2017-12-20,1.2793
2017-12-21,1.0526
2017-12-22,2.0833
2017-12-26,0.5102
2018-01-05,-1.0254
2018-01-10,-0.0923
2018-01-16,-3.4908
2018-01-17,2.1277
2018-01-19,3.125
2018-01-22,-0.5051
2018-01-24,0.0
2018-01-26,1.0152
2018-01-31,0.5025
2018-02-01,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,-1.0
2018-02-14,1.0101
2018-02-22,-1.3
2018-02-23,-0.7092
2018-02-26,-0.5102
2018-02-27,2.0513
2018-02-28,-1.5074999999999998
2018-03-01,0.9184
2018-03-06,-0.4044
2018-03-08,0.0
2018-03-09,1.0152
2018-03-12,-1.005
2018-03-13,0.5076
2018-03-14,0.9091
2018-03-19,-1.3814
2018-03-21,0.9947
2018-03-22,-1.005
2018-03-28,0.0
2018-03-29,-0.203
2018-04-02,-0.1017
2018-04-03,-0.4073
2018-04-04,-0.2045
2018-04-05,0.0
2018-04-11,0.4098
2018-04-13,-0.5
2018-04-16,1.0153
2018-04-18,-0.5076
2018-04-20,0.0
2018-04-23,-0.5102
2018-04-26,1.0256
2018-04-27,0.203
2018-04-30,0.0
2018-05-01,-1.2158
2018-05-02,0.1026
2018-05-04,0.4098
2018-05-07,0.0
2018-05-08,0.2041
2018-05-09,-0.2037
2018-05-10,-0.5102
2018-05-14,0.0
2018-05-15,0.1026
2018-05-16,0.4098
2018-05-17,0.3061
2018-05-18,0.2035
2018-05-21,0.1015
2018-05-24,-0.6085
2018-05-25,0.5102
2018-05-29,-0.1015
2018-05-31,0.1016
2018-06-01,0.1015
2018-06-08,0.4057
2018-06-12,-0.8081
2018-06-20,1.7311999999999999
2018-06-21,-0.6006
2018-06-22,0.0
2018-06-25,0.7049
2018-06-28,0.0
2018-07-02,-0.7
2018-07-03,1.2085
2018-07-10,-0.8955
2018-07-11,0.4016
2018-07-12,0.3
2018-07-16,-0.7976
2018-07-17,-0.201
2018-07-18,0.7049
2018-07-26,0.0
2018-07-27,-0.5
2018-07-30,1.5074999999999998
2018-07-31,-1.4851
2018-08-03,0.0
2018-08-07,0.5025
2018-08-13,-1.0
2018-08-14,0.5051
2018-08-17,-0.5025
2018-08-23,1.0101
2018-08-27,0.0
2018-08-28,0.0
2018-09-04,0.0
2018-09-10,0.0
2018-09-12,1.0
2018-09-25,-2.4752
2018-09-26,-2.0305
2018-10-02,0.0
2018-10-05,-0.4145
2018-10-09,-0.1041
2018-10-12,-2.3958
2018-10-15,0.0
2018-10-16,1.7076
2018-10-17,1.7838
2018-10-18,-0.5155
2018-10-22,-4.6632
2018-10-23,-1.087
2018-10-24,0.0
2018-10-29,0.0
2018-10-30,-6.044
2018-10-31,1.1696
2018-11-05,0.0
2018-11-07,-0.3468
2018-11-13,-0.232
2018-11-14,0.0
2018-11-15,-0.5814
2018-11-19,0.0
2018-11-20,-1.0526
2018-11-21,-0.591
2018-11-23,0.0
2018-11-26,-0.1189
2018-11-27,4.6429
2018-11-30,0.0
2018-12-03,0.0
2018-12-06,-3.2992
2018-12-07,-1.1764999999999999
2018-12-10,-2.9762
2018-12-11,4.2945
2018-12-12,-4.4706
2018-12-18,-1.3547
2018-12-19,-0.1248
2018-12-20,-12.5
2018-12-21,-5.0
2018-12-26,9.0226
2018-12-27,-4.4138
2018-12-28,1.0101
2018-12-31,-2.8571
2019-01-02,1.3235000000000001
2019-01-04,0.0
2019-01-07,1.5965
2019-01-08,4.2857
2019-01-09,-1.3699
2019-01-10,-1.3889
2019-01-15,0.0
2019-01-24,0.8451
2019-01-31,0.1397
2019-02-01,1.1158
2019-02-04,0.6897
2019-02-08,4.1096
2019-02-12,1.9737
2019-02-14,-0.3871
2019-02-19,2.2021
2019-02-20,5.1965
2019-02-26,-1.0843
2019-03-01,0.0
2019-03-06,0.1218
2019-03-07,-0.6083
2019-03-08,0.0
2019-03-11,0.0
2019-03-19,1.5912
2019-03-21,-1.0843
2019-03-28,5.4811
2019-03-29,-1.2702
2019-04-01,1.2865
2019-04-02,-1.2587
2019-04-03,2.3272
2019-04-09,5.9429
2019-04-10,-5.6095
2019-04-11,0.5714
2019-04-24,-0.4545
2019-04-30,0.0
2019-05-02,3.3105
2019-05-06,-1.8784999999999998
2019-05-09,1.3514
2019-05-14,0.0
2019-05-16,-1.0
2019-05-22,0.4489
2019-05-30,-0.3352
2019-05-31,0.0
2019-06-03,0.0
2019-06-10,0.3363
2019-06-13,0.5587
2019-06-17,-0.2222
2019-06-18,0.0
2019-06-24,0.2227
2019-06-25,0.5556
2019-06-28,0.0
2019-07-03,0.5525
2019-07-08,-0.3297
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.2205
2019-07-15,-0.22
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-24,0.3308
2019-07-26,0.0
2019-07-29,0.5495
2019-07-31,0.0
2019-08-01,0.0
