ticker,ATUS US Equity
2017-11-08,-1.1275
2017-11-09,-4.386
2017-11-10,0.4587
2017-11-13,-3.653
2017-11-14,-8.0569
2017-11-15,4.433
2017-11-16,-0.0987
2017-11-17,-1.8775
2017-11-20,3.1219
2017-11-21,-1.8555000000000001
2017-11-22,-3.8308
2017-11-24,-0.6725
2017-11-27,-2.1354
2017-11-28,-2.2885
2017-11-29,1.8519
2017-11-30,-4.5455
2017-12-01,3.3053
2017-12-04,-0.4338
2017-12-05,0.8715
2017-12-06,-2.1058
2017-12-07,1.5444
2017-12-08,3.6393
2017-12-11,0.6813
2017-12-12,-0.8329
2017-12-13,1.5748
2017-12-14,0.6202
2017-12-15,-2.2599
2017-12-18,1.2086000000000001
2017-12-19,3.6345
2017-12-20,1.9038
2017-12-21,3.0973
2017-12-22,0.1907
2017-12-26,-0.5236
2017-12-27,-1.1005
2017-12-28,1.1611
2017-12-29,1.5304
2018-01-02,0.9892
2018-01-03,1.0728
2018-01-04,-0.6461
2018-01-05,-1.347
2018-01-08,-0.7062
2018-01-09,9.578
2018-01-10,-1.5577999999999999
2018-01-11,1.6703000000000001
2018-01-12,0.6053
2018-01-16,-3.6528
2018-01-17,-2.4978
2018-01-18,-0.0457
2018-01-19,-2.5172
2018-01-22,2.8169
2018-01-23,4.2466
2018-01-24,-0.3066
2018-01-25,-1.6696
2018-01-26,0.5809
2018-01-29,-0.311
2018-01-30,-2.8075
2018-01-31,-1.5589
2018-02-01,0.3726
2018-02-02,-0.9281
2018-02-05,-3.1382
2018-02-06,-0.4352
2018-02-07,-0.8742
2018-02-08,-3.1357
2018-02-09,-2.8326000000000002
2018-02-12,2.1864
2018-02-13,-0.4585
2018-02-14,2.2006
2018-02-15,1.4522
2018-02-16,-2.2211
2018-02-20,-3.3317
2018-02-21,-1.8799000000000001
2018-02-22,-1.2241
2018-02-23,3.7716
2018-02-26,-0.3634
2018-02-27,-3.6997999999999998
2018-02-28,-1.5152
2018-03-01,2.8022
2018-03-02,3.0999
2018-03-05,4.6655999999999995
2018-03-06,0.2972
2018-03-07,1.5802
2018-03-08,-0.7292
2018-03-09,-1.0284
2018-03-12,-1.4844
2018-03-13,1.7077
2018-03-14,-1.9259
2018-03-15,-0.5035
2018-03-16,3.7449
2018-03-19,-2.1951
2018-03-20,-1.7456
2018-03-21,1.1675
2018-03-22,-3.2614
2018-03-23,-3.5788
2018-03-26,-3.1737
2018-03-27,-0.4444
2018-03-28,1.5067
2018-03-29,1.5943
2018-04-02,-1.0281
2018-04-03,1.1482
2018-04-04,0.5405
2018-04-05,0.5914
2018-04-06,-1.1224
2018-04-09,0.7027
2018-04-10,0.2147
2018-04-11,1.9282
2018-04-12,0.6831
2018-04-13,0.4697
2018-04-16,2.961
2018-04-17,0.6054
2018-04-18,-0.2006
2018-04-19,-1.7588
2018-04-20,0.9719
2018-04-23,0.6079
2018-04-24,-2.719
2018-04-25,0.7246
2018-04-26,-0.3083
2018-04-27,-9.3299
2018-04-30,1.7624
2018-05-01,-2.2904999999999998
2018-05-02,-2.0011
2018-05-03,-1.8086
2018-05-04,-0.1783
2018-05-07,0.5357
2018-05-08,-2.7235
2018-05-09,2.1911
2018-05-10,7.8618
2018-05-11,0.6626
2018-05-14,3.3461
2018-05-15,3.5032
2018-05-16,3.7436
2018-05-17,3.8062
2018-05-18,-1.4762
2018-05-21,-4.7849
2018-05-22,-3.5025
2018-05-23,-1.2099
2018-05-24,-1.3312
2018-05-25,-0.2698
2018-05-29,2.6515
2018-05-30,2.0032
2018-05-31,1.0853
2018-06-01,2.6585
2018-06-04,-0.6972
2018-06-05,-3.0592
2018-06-06,3.9834
2018-06-07,-2.1144
2018-06-08,0.5669
2018-06-11,0.9019
2018-06-12,-1.1173
2018-06-13,-0.226
2018-06-14,1.812
2018-06-15,-1.0567
2018-06-18,-2.6419
2018-06-19,-1.2702
2018-06-20,2.3977
2018-06-21,-3.1982
2018-06-22,1.1209
2018-06-25,-2.1004
2018-06-26,0.6555
2018-06-27,1.0065
2018-06-28,-2.8722
2018-06-29,2.9572000000000003
2018-07-02,-0.4689
2018-07-03,-0.1767
2018-07-05,3.8348
2018-07-06,4.6591000000000005
2018-07-09,2.6059
2018-07-10,-0.2116
2018-07-11,-2.386
2018-07-12,2.9875
2018-07-13,-0.4747
2018-07-16,-2.8617
2018-07-17,-2.4004
2018-07-18,-0.1677
2018-07-19,-1.2318
2018-07-20,-2.0975
2018-07-23,-1.6213
2018-07-24,-1.3537
2018-07-25,-1.5513
2018-07-26,1.2121
2018-07-27,-0.1198
2018-07-30,-1.9784000000000002
2018-07-31,4.7706
2018-08-01,-0.5838
2018-08-02,-2.7598000000000003
2018-08-03,4.1667
2018-08-06,2.7826
2018-08-07,-2.0305
2018-08-08,-1.9574
2018-08-09,3.2296
2018-08-10,-1.4221
2018-08-13,-0.2308
2018-08-14,2.6027
2018-08-15,-2.1984
2018-08-16,1.8444
2018-08-17,-0.9621
2018-08-20,3.5429
2018-08-21,2.9249
2018-08-22,-2.681
2018-08-23,-0.8815
2018-08-24,0.3335
2018-08-27,-0.0554
2018-08-28,0.0
2018-08-29,0.2772
2018-08-30,-1.3267
2018-08-31,0.3922
2018-09-04,0.0558
2018-09-05,-0.2231
2018-09-06,-2.7949
2018-09-07,3.3353
2018-09-10,2.3929
2018-09-11,0.3804
2018-09-12,1.516
2018-09-13,1.8667
2018-09-14,-0.5236
2018-09-17,0.6316
2018-09-18,-0.6799
2018-09-19,-0.158
2018-09-20,1.3186
2018-09-21,-0.2603
2018-09-24,-2.6618
2018-09-25,-0.2681
2018-09-26,-1.5053999999999998
2018-09-27,-1.7467000000000001
2018-09-28,0.7778
2018-10-01,-0.882
2018-10-02,1.5017
2018-10-03,0.4384
2018-10-04,0.5456
2018-10-05,-3.6353999999999997
2018-10-08,1.9707
2018-10-09,2.2087
2018-10-10,-3.2955
2018-10-11,-2.0112
2018-10-12,2.2235
2018-10-15,2.3424
2018-10-16,2.1253
2018-10-17,-0.6403
2018-10-18,-2.1482
2018-10-19,-0.7684
2018-10-22,-1.604
2018-10-23,-1.855
2018-10-24,-8.8202
2018-10-25,2.8894
2018-10-26,-7.2039
2018-10-29,-3.8816
2018-10-30,5.2019
2018-10-31,6.1158
2018-11-01,2.6977
2018-11-02,-2.2687
2018-11-05,2.0159
2018-11-06,7.1856
2018-11-07,5.3073
2018-11-08,0.9549
2018-11-09,-2.9427
2018-11-12,-0.1083
2018-11-13,-3.4688
2018-11-14,-0.5615
2018-11-15,0.6211
2018-11-16,-0.7856
2018-11-19,-2.6018
2018-11-20,-4.5877
2018-11-21,3.1649
2018-11-23,-3.0678
2018-11-26,2.7389
2018-11-27,-0.8294
2018-11-28,3.4050000000000002
2018-11-29,-0.6355
2018-11-30,2.8487999999999998
2018-12-03,1.4132
2018-12-04,-1.3378
2018-12-06,3.7853
2018-12-07,-0.7077
2018-12-10,-0.9868
2018-12-11,-0.1107
2018-12-12,1.1086
2018-12-13,-2.5768
2018-12-14,-0.5627
2018-12-17,-0.3396
2018-12-18,-1.1925
2018-12-19,-2.4138
2018-12-20,-3.5336
2018-12-21,-4.4567
2018-12-24,-2.3003
2018-12-26,7.325
2018-12-27,-1.2797
2018-12-28,0.0
2018-12-31,1.9752999999999998
2019-01-02,3.632
2019-01-03,0.0
2019-01-04,1.6939
2019-01-07,2.8719
2019-01-08,0.7259
2019-01-09,1.5521
2019-01-10,-3.1114
2019-01-11,-0.4507
2019-01-14,-2.4335
2019-01-15,0.9861
2019-01-16,3.676
2019-01-17,2.7701000000000002
2019-01-18,2.8032
2019-01-22,-1.7829000000000002
2019-01-23,-0.3203
2019-01-24,1.2854999999999999
2019-01-25,1.0048
2019-01-28,0.2094
2019-01-29,-2.7691
2019-01-30,0.4836
2019-01-31,5.0267
2019-02-01,0.2546
2019-02-04,0.6602
2019-02-05,3.1282
2019-02-06,1.272
2019-02-07,1.0628
2019-02-08,-0.3346
2019-02-11,-1.0552
2019-02-12,0.921
2019-02-13,1.8252000000000002
2019-02-14,1.0849
2019-02-15,0.7466
2019-02-19,-0.6021
2019-02-20,-1.165
2019-02-21,-0.8487
2019-02-22,2.7104
2019-02-25,-1.9907
2019-02-26,0.803
2019-02-27,2.0619
2019-02-28,0.1377
2019-03-01,-1.3755
2019-03-04,1.8596
2019-03-05,-1.4149
2019-03-06,-1.8519
2019-03-07,2.0283
2019-03-08,-0.601
2019-03-11,1.3953
2019-03-12,-4.1743
2019-03-13,1.484
2019-03-14,1.9811
2019-03-15,0.37
2019-03-18,-0.2765
2019-03-19,-0.7394
2019-03-20,1.1639
2019-03-21,2.347
2019-03-22,-3.9119
2019-03-25,-1.8718
2019-03-26,1.0968
2019-03-27,0.8019
2019-03-28,-0.5147
2019-03-29,1.0348
2019-04-01,2.5605
2019-04-02,2.3604
2019-04-03,2.5721
2019-04-04,-2.032
2019-04-05,0.3972
2019-04-08,-0.6154
2019-04-09,-0.7961
2019-04-10,1.8725
2019-04-11,0.3501
2019-04-12,1.3519
2019-04-15,0.3873
2019-04-16,0.8573
2019-04-17,-1.1475
2019-04-18,-0.4299
2019-04-22,0.2159
2019-04-23,-0.0431
2019-04-24,0.2155
2019-04-25,0.172
2019-04-26,0.1288
2019-04-29,1.458
2019-04-30,-0.4227
2019-05-01,-1.5705
2019-05-02,-1.0349
2019-05-03,6.7538
2019-05-06,-0.1224
2019-05-07,-2.1250999999999998
2019-05-08,1.8372000000000002
2019-05-09,0.656
2019-05-10,-0.0815
2019-05-13,-4.6066
2019-05-14,0.7692
2019-05-15,1.866
2019-05-16,1.2073
2019-05-17,1.1929
2019-05-20,-1.3820999999999999
2019-05-21,3.0915
2019-05-22,-0.9196
2019-05-23,-1.1703000000000001
2019-05-24,-0.3675
2019-05-28,-0.9426
2019-05-29,-0.1241
2019-05-30,-0.4557
2019-05-31,-2.2472
2019-06-03,2.6394
2019-06-04,2.8619
2019-06-05,-0.7258
2019-06-06,1.6653
2019-06-07,-1.2785
2019-06-10,0.1214
2019-06-11,-1.3743
2019-06-12,-3.9754
2019-06-13,0.9816
2019-06-14,0.5917
2019-06-17,-2.2689
2019-06-18,2.5365
2019-06-19,0.8805
2019-06-20,-0.6234
2019-06-21,-2.3421
2019-06-24,0.0857
2019-06-25,0.5563
2019-06-26,0.2128
2019-06-27,2.2081
2019-06-28,1.1633
2019-07-01,-0.4928
2019-07-02,1.8572
2019-07-03,0.4052
2019-07-05,-0.565
2019-07-08,-0.8523
2019-07-09,0.6549
2019-07-10,1.9927000000000001
2019-07-11,1.3955
2019-07-12,1.7302
2019-07-15,0.0387
2019-07-16,-0.8114
2019-07-17,0.5064
2019-07-18,-0.3876
2019-07-19,-0.856
2019-07-22,0.8634
2019-07-23,0.0389
2019-07-24,1.5947
2019-07-25,-1.072
2019-07-26,2.2446
2019-07-29,-0.9841
2019-07-30,-0.1529
2019-07-31,-1.1868
2019-08-01,5.153
2019-08-02,-0.5895
2019-08-05,-2.7798
2019-08-06,2.5543
2019-08-07,-0.6691
2019-08-08,0.262
2019-08-09,0.1866
2019-08-12,0.6706
2019-08-13,-1.1843
2019-08-14,-0.824
2019-08-15,1.5861
2019-08-16,-1.3011
2019-08-19,0.5273
2019-08-20,1.0491
2019-08-21,1.1123
2019-08-22,1.5768
2019-08-23,-0.9025
2019-08-26,1.4572
2019-08-27,2.9084
2019-08-28,-0.6281
2019-08-29,1.3694
2019-08-30,0.0346
2019-09-03,-0.7964
2019-09-04,1.2216
2019-09-05,1.8620999999999999
2019-09-06,-1.3202
2019-09-09,-2.4699999999999998
2019-09-10,1.2663
2019-09-11,0.3473
2019-09-12,0.6231
2019-09-13,1.1352
2019-09-16,0.6803
2019-09-17,-0.4054
2019-09-18,1.3908
2019-09-19,-0.5353
2019-09-20,-1.3118
2019-09-23,-0.6817
2019-09-24,-0.4461
2019-09-25,0.9997
2019-09-26,-1.3652
2019-09-27,-1.0381
2019-09-30,0.2797
2019-10-01,-1.2901
2019-10-02,-0.106
2019-10-03,1.8740999999999999
2019-10-04,0.243
2019-10-07,1.1427
2019-10-08,-0.7189
2019-10-09,-0.2414
2019-10-10,-2.3505
2019-10-11,-0.6018
2019-10-14,0.8903
2019-10-15,1.3766
2019-10-16,2.507
2019-10-17,1.6644
2019-10-18,-1.9713
2019-10-21,-0.0682
2019-10-22,-0.955
2019-10-23,0.3444
2019-10-24,-0.2745
2019-10-25,3.0282
2019-10-28,-0.0668
2019-10-29,1.3369
2019-10-30,1.1544
2019-10-31,0.9129
2019-11-01,1.4863
2019-11-04,0.6367
2019-11-05,-0.8225
2019-11-06,-17.1292
2019-11-07,1.6551
2019-11-08,-0.6816
2019-11-11,2.0968
2019-11-12,-1.0082
2019-11-13,1.2071
2019-11-14,-0.2982
2019-11-15,0.486
2019-11-18,0.7068
2019-11-19,-0.9974
2019-11-20,0.1866
2019-11-21,-1.3408
2019-11-22,-1.6233
2019-11-25,-1.7652
2019-11-26,0.7031
2019-11-27,0.1164
2019-11-29,-0.8911
2019-12-02,-0.1173
2019-12-03,-0.7436
2019-12-04,-1.7349999999999999
2019-12-05,1.6453
2019-12-06,2.8425000000000002
2019-12-09,-1.2668
2019-12-10,-1.2053
2019-12-11,2.7155
2019-12-12,1.2644
2019-12-13,0.5675
2019-12-16,-0.0752
2019-12-17,-1.0166
2019-12-18,-0.1141
2019-12-19,2.6276
2019-12-20,1.0019
2019-12-23,-1.3593
2019-12-24,0.7076
2019-12-26,0.8876
2019-12-27,-0.4765
2019-12-30,-0.3683
2019-12-31,1.0721
2020-01-02,2.7798
2020-01-03,-0.8897
2020-01-06,1.1849
2020-01-07,1.4904
2020-01-08,0.8042
2020-01-09,-0.2081
2020-01-10,-2.5026
2020-01-13,3.2799
2020-01-14,-1.2081
2020-01-15,0.8735
2020-01-16,0.2425
2020-01-17,-0.7602
2020-01-21,0.5571
2020-01-22,1.1427
2020-01-23,-1.2325
2020-01-24,-2.8423
2020-01-27,-0.3568
2020-01-28,-0.358
2020-01-29,-4.3838
2020-01-30,2.7809
2020-01-31,0.0366
2020-02-03,1.2792
2020-02-04,1.2631000000000001
2020-02-05,-0.9622
2020-02-06,1.6553
2020-02-07,-1.8053
2020-02-10,1.4059
2020-02-11,4.728
2020-02-12,0.3055
2020-02-13,-5.3469
2020-02-14,2.6457
2020-02-18,1.2887
2020-02-19,-1.3411
2020-02-20,1.1154
2020-02-21,0.3792
2020-02-24,-3.0907
2020-02-25,-2.9766
2020-02-26,0.2191
2020-02-27,-4.3003
2020-02-28,-1.5232
2020-03-02,1.3534
2020-03-03,-1.488
2020-03-04,5.151
2020-03-05,-2.6151
2020-03-06,-2.3071
2020-03-09,-12.3113
2020-03-10,8.6534
2020-03-11,-7.8017
2020-03-12,-8.5059
2020-03-13,7.0328
2020-03-16,-22.5923
2020-03-17,1.7442
2020-03-18,1.5429
2020-03-19,8.2724
2020-03-20,-0.7277
2020-03-23,4.712
2020-03-24,6.2
2020-03-25,3.0132
2020-03-26,8.2267
2020-03-27,-5.2365
2020-03-30,2.0945
2020-03-31,-2.7062
2020-04-01,-1.5253
2020-04-02,1.549
2020-04-03,-1.7048
2020-04-06,5.8877
2020-04-07,1.0345
2020-04-08,2.4317
2020-04-09,2.4573
2020-04-13,1.2602
2020-04-14,3.2116
2020-04-15,-0.2723
2020-04-16,1.3261
2020-04-17,0.2694
2020-04-20,-0.5374
2020-04-21,-3.9367
2020-04-22,1.9285
2020-04-23,1.5767
2020-04-24,1.7074
2020-04-27,1.2972000000000001
2020-04-28,-1.5819
2020-04-29,0.8802
2020-04-30,-1.4795
2020-05-01,-3.7736
2020-05-04,-3.0412
2020-05-05,-2.8890000000000002
2020-05-06,-0.8075
2020-05-07,-1.4567
2020-05-08,1.7391
2020-05-11,1.4102999999999999
2020-05-12,-2.4442
2020-05-13,-0.3888
2020-05-14,-0.2168
2020-05-15,0.1738
2020-05-18,5.0759
2020-05-19,1.8167
2020-05-20,0.2028
2020-05-21,-1.5783
2020-05-22,-0.6579
2020-05-26,0.0828
2020-05-27,2.6468
2020-05-28,1.5713
2020-05-29,2.023
2020-06-01,-0.1555
2020-06-02,1.2461
2020-06-03,0.5
2020-06-04,-0.7271
2020-06-05,-0.2699
2020-06-08,2.5899
2020-06-09,-2.6752000000000002
2020-06-10,-0.5807
2020-06-11,-6.0358
2020-06-12,-0.2901
2020-06-15,-0.5403
2020-06-16,5.0564
2020-06-17,-1.9889000000000001
2020-06-18,-0.2435
2020-06-19,-1.3019
2020-06-22,0.1649
2020-06-23,1.1522999999999999
2020-06-24,-4.1904
2020-06-25,-1.1465
2020-06-26,-3.5653
2020-06-29,0.8463
2020-06-30,-0.4417
2020-07-01,3.9485
2020-07-02,0.0854
2020-07-06,3.3689
2020-07-07,-3.3003
2020-07-08,-0.2986
2020-07-09,-0.6418
2020-07-10,1.292
2020-07-13,-1.148
2020-07-14,3.2688
2020-07-15,0.833
2020-07-16,-0.1652
2020-07-17,0.4965
2020-07-20,0.1235
2020-07-21,0.699
2020-07-22,-0.5717
2020-07-23,-0.9446
2020-07-24,-0.1244
2020-07-27,1.7435
2020-07-28,-1.02
2020-07-29,3.8335
2020-07-30,-0.5558
2020-07-31,7.7445
