ticker,TRST US Equity
2000-05-22,0.5464
2000-05-23,-3.2609
2000-05-24,7.3034
2000-05-25,-4.712
2000-05-26,1.0989
2000-05-30,4.3478
2000-05-31,2.0833
2000-06-01,1.5306
2000-06-02,-3.0151
2000-06-05,1.5544
2000-06-06,-5.102
2000-06-07,7.7419
2000-06-08,-3.5354
2000-06-09,-4.1885
2000-06-12,-3.2787
2000-06-13,6.2147
2000-06-14,-3.7234
2000-06-15,0.5525
2000-06-16,-5.4945
2000-06-19,6.9767
2000-06-20,-1.087
2000-06-21,-4.3956
2000-06-22,-1.1494
2000-06-23,1.1628
2000-06-26,2.2989
2000-06-27,2.2472
2000-06-28,12.0879
2000-06-29,-1.9607999999999999
2000-06-30,0.0
2000-07-03,-11.0
2000-07-05,4.4944
2000-07-06,7.5269
2000-07-07,4.0
2000-07-10,-5.7692
2000-07-11,-2.551
2000-07-12,8.377
2000-07-13,-4.3478
2000-07-14,2.0202
2000-07-17,-0.495
2000-07-18,-0.4975
2000-07-19,0.0
2000-07-20,4.0
2000-07-21,-4.3269
2000-07-24,-1.005
2000-07-25,-0.5076
2000-07-26,2.0408
2000-07-27,-1.0
2000-07-28,-5.0505
2000-07-31,3.1915
2000-08-01,1.0309
2000-08-02,1.0204
2000-08-03,3.0303
2000-08-04,-2.9412000000000003
2000-08-07,2.0202
2000-08-08,-3.4653
2000-08-09,0.5128
2000-08-10,-1.0204
2000-08-11,0.0
2000-08-14,0.5155
2000-08-15,-0.5128
2000-08-16,0.5155
2000-08-17,3.5897
2000-08-18,-4.9505
2000-08-21,1.0417
2000-08-22,-0.5155
2000-08-23,2.5907
2000-08-24,0.5051
2000-08-25,0.5025
2000-08-28,0.0
2000-08-29,2.0
2000-08-30,0.0
2000-08-31,0.9804
2000-09-01,-1.4563
2000-09-05,0.4926
2000-09-06,-0.7843
2000-09-07,0.5
2000-09-08,-0.995
2000-09-11,-1.005
2000-09-12,0.5076
2000-09-13,0.5051
2000-09-14,-1.5074999999999998
2000-09-15,1.0204
2000-09-18,-0.5051
2000-09-19,1.5228000000000002
2000-09-20,0.0
2000-09-21,0.5
2000-09-22,-1.4925
2000-09-25,-0.5051
2000-09-26,0.0
2000-09-27,-0.5076
2000-09-28,2.551
2000-09-29,-1.99
2000-10-02,-1.5228000000000002
2000-10-03,1.0309
2000-10-04,0.6378
2000-10-05,1.3942
2000-10-06,-1.0
2000-10-09,-0.5051
2000-10-10,-1.0152
2000-10-11,-0.5128
2000-10-12,-1.5464
2000-10-13,2.6178
2000-10-16,1.0204
2000-10-17,0.5051
2000-10-18,3.4422
2000-10-19,-4.4693
2000-10-20,7.0175
2000-10-23,-1.0929
2000-10-24,0.0
2000-10-25,0.0
2000-10-26,-2.2099
2000-10-27,-0.565
2000-10-30,4.5455
2000-10-31,4.3478
2000-11-01,0.5208
2000-11-02,-2.0725
2000-11-03,0.5291
2000-11-06,0.5263
2000-11-07,0.0
2000-11-08,-1.5707
2000-11-09,-1.0638
2000-11-10,0.5376
2000-11-13,2.1390000000000002
2000-11-14,-2.0942
2000-11-15,-3.7433
2000-11-16,-3.3333
2000-11-17,4.5977
2000-11-20,-2.1978
2000-11-21,0.5618
2000-11-22,-0.5587
2000-11-24,2.809
2000-11-27,-2.7321999999999997
2000-11-28,-3.3708
2000-11-29,1.7442
2000-11-30,-6.2857
2000-12-01,6.0976
2000-12-04,-1.1494
2000-12-05,4.6512
2000-12-06,1.8889
2000-12-07,-3.8674
2000-12-08,8.046
2000-12-11,-2.1277
2000-12-12,-0.5435
2000-12-13,4.3716
2000-12-14,0.0
2000-12-15,0.5236
2000-12-18,2.6042
2000-12-19,-2.0305
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,3.6269
2000-12-26,-5.0
2000-12-27,1.5789
2000-12-28,1.5544
2000-12-29,-0.5102
2001-01-02,-3.0769
2001-01-03,8.9947
2001-01-04,-2.9126
2001-01-05,-5.5
2001-01-08,-1.5873
2001-01-09,-1.6129
2001-01-10,4.918
2001-01-11,1.5625
2001-01-12,-1.0256
2001-01-16,2.0725
2001-01-17,1.5228000000000002
2001-01-18,5.0
2001-01-19,-2.8571
2001-01-22,5.8824
2001-01-23,-0.463
2001-01-24,-1.3953
2001-01-25,-1.8868
2001-01-26,-3.3654
2001-01-29,2.4876
2001-01-30,-1.9417
2001-01-31,0.9901
2001-02-01,-2.451
2001-02-02,0.5025
2001-02-05,1.5
2001-02-06,0.9852
2001-02-07,5.3659
2001-02-08,-2.7778
2001-02-09,-3.8095
2001-02-12,6.4356
2001-02-13,-0.9302
2001-02-14,3.2864
2001-02-15,0.0
2001-02-16,-4.0909
2001-02-20,-0.9479
2001-02-21,-3.3493
2001-02-22,-1.4851
2001-02-23,4.5226
2001-02-26,-1.9231
2001-02-27,0.0
2001-02-28,-2.9412000000000003
2001-03-01,-1.0101
2001-03-02,2.2959
2001-03-05,-1.2469000000000001
2001-03-06,0.0
2001-03-07,2.2222
2001-03-08,-6.0
2001-03-09,1.0638
2001-03-12,-1.0526
2001-03-13,0.5319
2001-03-14,1.0582
2001-03-15,-1.0471
2001-03-16,-6.3492
2001-03-19,8.4746
2001-03-20,-4.6875
2001-03-21,1.6393
2001-03-22,0.5376
2001-03-23,0.5348
2001-03-26,-4.2553
2001-03-27,2.7778
2001-03-28,-1.0811
2001-03-29,3.2787
2001-03-30,8.9947
2001-04-02,0.4854
2001-04-03,-7.2464
2001-04-04,2.0833
2001-04-05,3.5714
2001-04-06,-1.4778
2001-04-09,2.0
2001-04-10,-1.4902
2001-04-11,2.707
2001-04-12,-1.5504
2001-04-16,-0.7874
2001-04-17,0.7937
2001-04-18,-2.3622
2001-04-19,-0.8871
2001-04-20,-1.8714
2001-04-23,0.1658
2001-04-24,-0.6623
2001-04-25,0.8333
2001-04-26,1.3223
2001-04-27,-0.0816
2001-04-30,0.0
2001-05-01,-1.3061
2001-05-02,1.2407
2001-05-03,-1.8791
2001-05-04,1.9151
2001-05-07,-1.5523
2001-05-08,0.4979
2001-05-09,-0.0826
2001-05-10,0.0
2001-05-11,0.9091
2001-05-14,0.3276
2001-05-15,0.5714
2001-05-16,-0.8117
2001-05-17,-0.1637
2001-05-18,-0.8197
2001-05-21,1.7355
2001-05-22,0.1625
2001-05-23,-1.2976
2001-05-24,-0.8217
2001-05-25,0.0829
2001-05-29,-0.6623
2001-05-30,-1.3333
2001-05-31,0.0845
2001-06-01,0.4219
2001-06-04,2.1008
2001-06-05,0.9877
2001-06-06,-0.978
2001-06-07,-0.3333
2001-06-08,-2.1739
2001-06-11,-1.3675
2001-06-12,-0.0867
2001-06-13,-0.2602
2001-06-14,-1.2174
2001-06-15,2.1127
2001-06-18,-2.3276
2001-06-19,1.5887
2001-06-20,1.6507
2001-06-21,-2.9915000000000003
2001-06-22,3.5242
2001-06-25,-4.3404
2001-06-26,5.3381
2001-06-27,3.3784
2001-06-28,0.0817
2001-06-29,8.9796
2001-07-02,-8.2397
2001-07-03,2.5305999999999997
2001-07-05,-2.0701
2001-07-06,-1.626
2001-07-09,1.2397
2001-07-10,-1.0612
2001-07-11,2.6403
2001-07-12,0.0804
2001-07-13,1.2851
2001-07-16,2.6963
2001-07-17,-1.1583
2001-07-18,-1.1719
2001-07-19,0.0
2001-07-20,2.7668
2001-07-23,-3.0769
2001-07-24,-2.4603
2001-07-25,1.546
2001-07-26,3.4455
2001-07-27,0.3098
2001-07-30,0.2317
2001-07-31,1.6949
2001-08-01,1.5152
2001-08-02,2.5373
2001-08-03,0.5822
2001-08-06,-2.3155
2001-08-07,1.4815
2001-08-08,-1.7518
2001-08-09,2.4516999999999998
2001-08-10,-1.8129
2001-08-13,-1.5510000000000002
2001-08-14,0.4501
2001-08-15,1.5683
2001-08-16,-0.2941
2001-08-17,-1.0324
2001-08-20,-0.5216
2001-08-21,-1.8727
2001-08-22,3.3588
2001-08-23,-3.4712
2001-08-24,0.9946
2001-08-27,-0.7576
2001-08-28,0.3817
2001-08-29,6.0837
2001-08-30,-2.7957
2001-08-31,1.0324
2001-09-04,1.0949
2001-09-05,-0.722
2001-09-06,-1.4706000000000001
2001-09-07,0.597
2001-09-10,-1.7062
2001-09-17,-1.8868
2001-09-18,0.7692
2001-09-19,0.7634
2001-09-20,-1.0606
2001-09-21,-1.2251
2001-09-24,2.7132
2001-09-25,0.3019
2001-09-26,2.4078
2001-09-27,0.6613
2001-09-28,0.292
2001-10-01,-3.1295
2001-10-02,5.1841
2001-10-03,7.0714
2001-10-04,-8.1388
2001-10-05,3.4858000000000002
2001-10-08,-2.6667
2001-10-09,-3.8933
2001-10-10,1.2753
2001-10-11,0.3704
2001-10-12,-1.7711999999999999
2001-10-15,0.9767
2001-10-16,0.4464
2001-10-17,1.7963
2001-10-18,1.6736
2001-10-19,0.823
2001-10-22,-1.3061
2001-10-23,-0.3309
2001-10-24,0.4979
2001-10-25,0.0826
2001-10-26,-0.5776
2001-10-29,-1.4938
2001-10-30,1.0952
2001-10-31,-0.6667
2001-11-01,-0.1678
2001-11-02,-0.3361
2001-11-05,-1.6863000000000001
2001-11-06,0.4288
2001-11-07,0.3416
2001-11-08,0.0
2001-11-09,-0.766
2001-11-12,3.1732
2001-11-13,-1.4963
2001-11-14,-0.7595
2001-11-15,-2.2109
2001-11-16,0.5217
2001-11-19,2.1626
2001-11-20,-1.0161
2001-11-21,-0.2566
2001-11-23,2.1441
2001-11-26,0.5877
2001-11-27,-0.7513
2001-11-28,-2.0185
2001-11-29,4.0343
2001-11-30,0.33
2001-12-03,-2.3849
2001-12-04,2.1061
2001-12-05,1.8977
2001-12-06,2.377
2001-12-07,-2.0817
2001-12-10,-2.0442
2001-12-11,2.2538
2001-12-12,-2.1224
2001-12-13,-0.6672
2001-12-14,1.1755
2001-12-17,3.3195
2001-12-18,-0.4016
2001-12-19,-2.2580999999999998
2001-12-20,0.0825
2001-12-21,5.5235
2001-12-24,2.3545
2001-12-26,1.8214000000000001
2001-12-27,0.6747
2001-12-28,-2.6061
2001-12-31,-3.8991
2002-01-02,3.2617
2002-01-03,-1.772
2002-01-04,2.0392
2002-01-07,-0.3075
2002-01-08,1.7732999999999999
2002-01-09,-3.2576
2002-01-10,1.0963
2002-01-11,-0.9295
2002-01-14,2.2674
2002-01-15,0.7645
2002-01-16,0.6829
2002-01-17,0.9797
2002-01-18,-2.9104
2002-01-22,-0.0769
2002-01-23,0.3077
2002-01-24,1.1503
2002-01-25,-1.4405000000000001
2002-01-28,0.3077
2002-01-29,-1.3037
2002-01-30,-1.3209
2002-01-31,1.6535
2002-02-01,-2.9435000000000002
2002-02-04,-0.9577
2002-02-05,-0.4029
2002-02-06,-3.3172
2002-02-07,-0.6695
2002-02-08,2.4431
2002-02-11,-2.3026
2002-02-12,5.3872
2002-02-13,1.7572
2002-02-14,-0.9419
2002-02-15,-0.5547
2002-02-19,-2.2709
2002-02-20,2.6498
2002-02-21,-1.6680000000000001
2002-02-22,2.6656
2002-02-25,-0.9441
2002-02-26,-2.0651
2002-02-27,1.3788
2002-02-28,2.56
2002-03-01,1.4041000000000001
2002-03-04,0.0769
2002-03-05,1.153
2002-03-06,0.7599
2002-03-07,-1.2967
2002-03-08,-0.6182
2002-03-11,-0.9331
2002-03-12,1.4129
2002-03-13,1.0062
2002-03-14,-0.8429
2002-03-15,-0.0773
2002-03-18,1.2374
2002-03-19,0.2292
2002-03-20,-1.2957
2002-03-21,1.3900000000000001
2002-03-22,-0.6855
2002-03-25,-1.3037
2002-03-26,2.1756
2002-03-27,-0.2281
2002-03-28,-1.6006
2002-04-01,0.9295
2002-04-02,-0.0767
2002-04-03,-0.9985
2002-04-04,-0.2327
2002-04-05,-0.4666
2002-04-08,2.7344
2002-04-09,-1.5209000000000001
2002-04-10,2.0077
2002-04-11,-2.5738
2002-04-12,2.1756
2002-04-15,-0.6084
2002-04-16,2.1423
2002-04-17,-2.0974
2002-04-18,-0.9181
2002-04-19,-0.3089
2002-04-22,-0.4648
2002-04-23,0.3891
2002-04-24,0.7752
2002-04-25,-1.5385
2002-04-26,0.3125
2002-04-29,2.648
2002-04-30,-1.8209
2002-05-01,0.3091
2002-05-02,2.0031
2002-05-03,-1.284
2002-05-06,-0.6121
2002-05-07,-0.154
2002-05-08,1.4649
2002-05-09,-1.3298
2002-05-10,-0.5006
2002-05-13,0.5418
2002-05-14,0.3849
2002-05-15,1.0735999999999999
2002-05-16,-1.5175
2002-05-17,0.6934
2002-05-20,0.306
2002-05-21,-2.2883
2002-05-22,-0.0781
2002-05-23,2.1875
2002-05-24,-0.2294
2002-05-28,-0.9195
2002-05-29,-2.1655
2002-05-30,0.9486
2002-05-31,0.3915
2002-06-03,-3.6661
2002-06-04,-0.6478
2002-06-05,1.3855
2002-06-06,-3.5028
2002-06-07,3.883
2002-06-10,-2.5974
2002-06-11,0.1667
2002-06-12,-0.9151
2002-06-13,-3.9463
2002-06-14,4.8077
2002-06-17,4.1701
2002-06-18,-4.5637
2002-06-19,-1.4262000000000001
2002-06-20,1.1064
2002-06-21,1.3468
2002-06-24,1.3289
2002-06-25,0.2459
2002-06-26,2.9436
2002-06-27,2.224
2002-06-28,2.331
2002-07-01,-4.4799
2002-07-02,-3.3386
2002-07-03,0.4112
2002-07-05,4.7501999999999995
2002-07-08,-3.362
2002-07-09,1.6989999999999998
2002-07-10,-1.3524
2002-07-11,0.0
2002-07-12,-1.7752
2002-07-15,0.4115
2002-07-16,-1.3900000000000001
2002-07-17,0.6633
2002-07-18,-3.2125
2002-07-19,0.8511
2002-07-22,-0.9283
2002-07-23,-3.7479
2002-07-24,4.6903
2002-07-25,3.5503
2002-07-26,1.1429
2002-07-29,5.3269
2002-07-30,-0.8429
2002-07-31,-3.7094
2002-08-01,0.0
2002-08-02,-1.7657
2002-08-05,-1.0621
2002-08-06,3.2205
2002-08-07,0.0
2002-08-08,-0.32
2002-08-09,-0.0803
2002-08-12,-1.5261
2002-08-13,-2.1207
2002-08-14,3.25
2002-08-15,-1.6141999999999999
2002-08-16,0.8203
2002-08-19,1.546
2002-08-20,-1.8429
2002-08-21,1.1429
2002-08-22,-1.4527999999999999
2002-08-23,-1.3923
2002-08-26,1.0796999999999999
2002-08-27,-1.3969
2002-08-28,0.9167
2002-08-29,1.1561
2002-08-30,-2.0408
2002-09-03,-3.4969
2002-09-04,6.7323
2002-09-05,-3.9312
2002-09-06,1.023
2002-09-09,0.4219
2002-09-10,-2.1008
2002-09-11,-0.0858
2002-09-12,-3.2646
2002-09-13,4.3517
2002-09-16,-3.7362
2002-09-17,-0.9813
2002-09-18,-0.2679
2002-09-19,-8.9526
2002-09-20,-4.9164
2002-09-23,1.3444
2002-09-24,-0.2857
2002-09-25,-5.6488
2002-09-26,5.5315
2002-09-27,5.4471
2002-09-30,3.0994
2002-10-01,3.7058
2002-10-02,-6.1987
2002-10-03,-2.3324
2002-10-04,-2.2886
2002-10-07,1.0183
2002-10-08,4.9395
2002-10-09,-7.9731
2002-10-10,6.4509
2002-10-11,-1.059
2002-10-14,2.5768
2002-10-15,2.1256
2002-10-16,-0.473
2002-10-17,3.1369
2002-10-18,-0.553
2002-10-21,3.1511
2002-10-22,-2.5157
2002-10-23,3.6866
2002-10-24,-4.7022
2002-10-25,3.8148999999999997
2002-10-28,-2.5157
2002-10-29,0.4608
2002-10-30,0.0
2002-10-31,-2.1009
2002-11-01,4.9574
2002-11-04,0.9821
2002-11-05,0.3448
2002-11-06,-0.4318
2002-11-07,-6.3717
2002-11-08,2.552
2002-11-11,-3.5945
2002-11-12,4.0153
2002-11-13,1.1029
2002-11-14,1.7273
2002-11-15,-1.2511
2002-11-18,-2.5339
2002-11-19,-1.2906
2002-11-20,4.3082
2002-11-21,1.5421
2002-11-22,-1.2433
2002-11-25,1.1691
2002-11-26,-0.8
2002-11-27,2.957
2002-11-29,-4.0905
2002-12-02,2.7223
2002-12-03,-1.7490999999999999
2002-12-04,-1.3667
2002-12-05,0.2773
2002-12-06,0.8295
2002-12-09,-2.7422
2002-12-10,1.5038
2002-12-11,3.4259
2002-12-12,0.8057
2002-12-13,-1.7762
2002-12-16,1.085
2002-12-17,0.3578
2002-12-18,-5.3476
2002-12-19,0.2825
2002-12-20,6.1033
2002-12-23,1.4956
2002-12-24,-3.5661
2002-12-26,1.6275
2002-12-27,-2.5801
2002-12-30,0.0
2002-12-31,-1.5525
2003-01-02,3.8961
2003-01-03,0.0
2003-01-06,0.0
2003-01-07,-0.8929
2003-01-08,-0.7207
2003-01-09,0.1815
2003-01-10,-0.1812
2003-01-13,0.4537
2003-01-14,0.0903
2003-01-15,-1.6245
2003-01-16,-0.1743
2003-01-17,-1.112
2003-01-21,-1.9517
2003-01-22,-0.2844
2003-01-23,1.7109999999999999
2003-01-24,-2.1495
2003-01-27,-1.3372
2003-01-28,1.849
2003-01-29,-1.1501000000000001
2003-01-30,-1.9231
2003-01-31,1.1764999999999999
2003-02-03,1.2597
2003-02-04,-1.5311
2003-02-05,0.8746
2003-02-06,-1.3487
2003-02-07,-2.9297
2003-02-10,1.7103000000000002
2003-02-11,-2.8684
2003-02-12,-0.7128
2003-02-13,1.5385
2003-02-14,4.6465
2003-02-18,-0.5792
2003-02-19,0.0971
2003-02-20,-1.4549
2003-02-21,3.3465
2003-02-24,-4.5714
2003-02-25,3.1936
2003-02-26,-3.3849
2003-02-27,1.8018
2003-02-28,-1.4748999999999999
2003-03-03,0.499
2003-03-04,1.1917
2003-03-05,-0.3925
2003-03-06,-1.5
2003-03-07,1.5228000000000002
2003-03-10,-2.3
2003-03-11,-1.6377000000000002
2003-03-12,0.2081
2003-03-13,1.5575999999999999
2003-03-14,0.6135
2003-03-17,4.1667
2003-03-18,-1.8537
2003-03-19,0.8946
2003-03-20,0.2956
2003-03-21,1.1788
2003-03-24,-3.0097
2003-03-25,0.7007
2003-03-26,-1.3917
2003-03-27,1.3105
2003-03-28,-1.8904999999999998
2003-03-31,-2.3327
2003-04-01,4.6729
2003-04-02,1.6865
2003-04-03,0.0976
2003-04-04,-0.9747
2003-04-07,0.9843
2003-04-08,1.5594999999999999
2003-04-09,-2.8791
2003-04-10,0.7905
2003-04-11,-0.9804
2003-04-14,1.3860999999999999
2003-04-15,-1.0742
2003-04-16,-0.1974
2003-04-17,-0.1978
2003-04-21,-0.3964
2003-04-22,2.1891
2003-04-23,-0.4869
2003-04-24,-0.0978
2003-04-25,0.0
2003-04-28,2.5465
2003-04-29,-0.4776
2003-04-30,0.096
2003-05-01,-1.1505
2003-05-02,2.1339
2003-05-05,0.9497
2003-05-06,-0.0941
2003-05-07,-0.6591
2003-05-08,0.2844
2003-05-09,2.0794
2003-05-12,-0.1852
2003-05-13,0.0928
2003-05-14,-0.6487
2003-05-15,0.4664
2003-05-16,-0.5571
2003-05-19,-1.4939
2003-05-20,3.6019
2003-05-21,-0.7319
2003-05-22,-0.1014
2003-05-23,1.3009
2003-05-27,0.6375
2003-05-28,2.1719
2003-05-29,0.62
2003-05-30,0.8803
2003-06-02,-0.6108
2003-06-03,1.5803
2003-06-04,0.9507
2003-06-05,1.1275
2003-06-06,-2.7443999999999997
2003-06-09,1.3228
2003-06-10,0.5222
2003-06-11,-0.0866
2003-06-12,-0.0867
2003-06-13,-0.954
2003-06-16,1.4011
2003-06-17,-1.1226
2003-06-18,0.8734
2003-06-19,-0.0866
2003-06-20,0.0867
2003-06-23,-2.1645
2003-06-24,-0.177
2003-06-25,-0.6206
2003-06-26,0.8921
2003-06-27,0.6189
2003-06-30,-2.8120000000000003
2003-07-01,-1.8987
2003-07-02,5.3456
2003-07-03,-0.9624
2003-07-07,2.1201
2003-07-08,1.6436
2003-07-09,0.1702
2003-07-10,-1.7842
2003-07-11,1.5571000000000002
2003-07-14,-0.3407
2003-07-15,-0.3419
2003-07-16,0.9434
2003-07-17,-0.2549
2003-07-18,0.3407
2003-07-21,-0.8489
2003-07-22,0.7705
2003-07-23,-0.085
2003-07-24,-0.6803
2003-07-25,0.6849
2003-07-28,0.7653
2003-07-29,-0.3376
2003-07-30,4.0644
2003-07-31,0.1627
2003-08-01,-2.5995
2003-08-04,0.417
2003-08-05,-0.8306
2003-08-06,0.4188
2003-08-07,-0.5004
2003-08-08,-0.0838
2003-08-11,0.5872
2003-08-12,-0.0834
2003-08-13,2.6711
2003-08-14,1.4634
2003-08-15,-1.4423
2003-08-18,4.878
2003-08-19,0.3876
2003-08-20,0.3861
2003-08-21,1.1538
2003-08-22,-3.1179
2003-08-25,0.2355
2003-08-26,1.7227999999999999
2003-08-27,0.077
2003-08-28,0.2308
2003-08-29,-1.1512
2003-09-02,3.6491
2003-09-03,-0.7491
2003-09-04,-0.1527
2003-09-05,-0.7645
2003-09-08,0.6934
2003-09-09,0.0
2003-09-10,-2.4484
2003-09-11,0.2353
2003-09-12,0.7825
2003-09-15,-0.5435
2003-09-16,2.8884
2003-09-17,-1.2898
2003-09-18,1.6909999999999998
2003-09-19,0.907
2003-09-22,-3.0712
2003-09-23,0.3864
2003-09-24,-2.3095
2003-09-25,-2.5217
2003-09-26,-0.4042
2003-09-29,0.4058
2003-09-30,-0.0808
2003-10-01,2.6699
2003-10-02,1.6548
2003-10-03,0.155
2003-10-06,0.387
2003-10-07,0.2313
2003-10-08,-1.3846
2003-10-09,0.936
2003-10-10,-0.3864
2003-10-13,2.0946
2003-10-14,-0.4559
2003-10-15,-0.8321
2003-10-16,0.6851
2003-10-17,-2.4465
2003-10-20,0.0784
2003-10-21,0.2349
2003-10-22,-2.5781
2003-10-23,-0.8821
2003-10-24,-0.89
2003-10-27,4.4898
2003-10-28,2.3437
2003-10-29,0.3053
2003-10-30,-1.2177
2003-10-31,0.5393
2003-11-03,1.1494
2003-11-04,-0.6061
2003-11-05,0.9909
2003-11-06,1.1320999999999999
2003-11-07,-0.3731
2003-11-10,-2.2472
2003-11-11,0.6897
2003-11-12,1.2177
2003-11-13,0.2256
2003-11-14,-0.6752
2003-11-17,0.0
2003-11-18,-1.2085
2003-11-19,1.3761
2003-11-20,0.9804
2003-11-21,1.419
2003-11-24,3.0928
2003-11-25,0.8571
2003-11-26,0.5666
2003-11-28,-1.7606000000000002
2003-12-01,0.7885
2003-12-02,0.1422
2003-12-03,-5.8239
2003-12-04,2.5934
2003-12-05,-3.0483
2003-12-08,2.8374
2003-12-09,-1.8643
2003-12-10,-2.1277
2003-12-11,3.8043
2003-12-12,-0.9723
2003-12-15,-2.4169
2003-12-16,0.5418
2003-12-17,3.3102
2003-12-18,-0.3726
2003-12-19,-0.2992
2003-12-22,0.0
2003-12-23,2.1005
2003-12-24,-2.4247
2003-12-26,1.6566
2003-12-29,1.5556
2003-12-30,0.2188
2003-12-31,-4.294
2004-01-02,1.673
2004-01-05,1.8699
2004-01-06,-3.0103
2004-01-07,1.9682
2004-01-08,1.4848
2004-01-09,-2.5604
2004-01-12,1.6517
2004-01-13,-0.2216
2004-01-14,0.6662
2004-01-15,-1.1029
2004-01-16,-0.1487
2004-01-20,4.2442
2004-01-21,-1.2857
2004-01-22,-2.3155
2004-01-23,3.6296
2004-01-26,0.0715
2004-01-27,-2.7857
2004-01-28,-0.5878
2004-01-29,-0.6652
2004-01-30,0.372
2004-02-02,-0.593
2004-02-03,1.1857
2004-02-04,-4.1197
2004-02-05,2.0753
2004-02-06,3.9157
2004-02-09,-0.2899
2004-02-10,1.7442
2004-02-11,0.0
2004-02-12,-0.2143
2004-02-13,-2.8632999999999997
2004-02-17,0.8106
2004-02-18,1.1696
2004-02-19,-1.6618
2004-02-20,-0.3674
2004-02-23,0.0074
2004-02-24,-0.0074
2004-02-25,0.9587
2004-02-26,-1.2418
2004-02-27,0.0
2004-03-01,0.8876
2004-03-02,-1.2463
2004-03-03,1.0393
2004-03-04,1.5602
2004-03-05,-0.2195
2004-03-08,-2.346
2004-03-09,-0.5255
2004-03-10,-1.1320999999999999
2004-03-11,-0.687
2004-03-12,2.9208
2004-03-15,-2.9126
2004-03-16,-0.3077
2004-03-17,4.0895
2004-03-18,-2.5945
2004-03-19,-1.2177
2004-03-22,-2.6193999999999997
2004-03-23,1.6614
2004-03-24,-1.4008
2004-03-25,3.4728
2004-03-26,-0.7628
2004-03-29,2.6134
2004-03-30,0.4494
2004-03-31,0.3729
2004-04-01,0.8172
2004-04-02,1.6212
2004-04-05,-0.0725
2004-04-06,-1.6691
2004-04-07,1.5497999999999998
2004-04-08,-2.7616
2004-04-12,1.6442
2004-04-13,-4.3382
2004-04-14,-0.0769
2004-04-15,0.0769
2004-04-16,0.0
2004-04-19,1.6909999999999998
2004-04-20,-3.7793
2004-04-21,3.6135
2004-04-22,-0.9856
2004-04-23,-1.1485
2004-04-26,-0.2324
2004-04-27,0.4658
2004-04-28,-0.8501
2004-04-29,-1.9485999999999999
2004-04-30,0.2385
2004-05-03,0.793
2004-05-04,0.7868
2004-05-05,1.4052
2004-05-06,-3.0023
2004-05-07,-4.8413
2004-05-10,-1.0008
2004-05-11,3.2013
2004-05-12,1.7959
2004-05-13,-0.9623
2004-05-14,0.3239
2004-05-17,-2.3406000000000002
2004-05-18,2.3967
2004-05-19,-1.7755999999999998
2004-05-20,-0.493
2004-05-21,2.8076
2004-05-24,0.9639
2004-05-25,1.8298
2004-05-26,1.4062999999999999
