ticker,FNB US Equity
2000-05-24,-2.649
2000-05-25,0.3401
2000-05-26,3.0508
2000-05-30,-1.9737
2000-05-31,-0.3758
2000-06-01,0.3401
2000-06-02,2.3729
2000-06-05,-0.6623
2000-06-06,0.0
2000-06-07,0.3333
2000-06-08,0.9967
2000-06-09,0.6579
2000-06-12,-0.9804
2000-06-13,3.6304
2000-06-14,1.9108
2000-06-15,2.5
2000-06-16,-1.5244
2000-06-19,-1.2384
2000-06-20,0.0
2000-06-21,0.9404
2000-06-22,-1.2422
2000-06-23,0.0
2000-06-26,-0.3145
2000-06-27,0.3155
2000-06-28,2.5157
2000-06-29,-0.6135
2000-06-30,1.8519
2000-07-03,-2.4242
2000-07-05,0.6211
2000-07-06,3.7037
2000-07-07,1.7856999999999998
2000-07-10,2.924
2000-07-11,0.0
2000-07-12,-1.1364
2000-07-13,1.1494
2000-07-14,0.5682
2000-07-17,0.565
2000-07-18,-0.8427
2000-07-19,0.2833
2000-07-20,2.8249
2000-07-21,-1.0989
2000-07-24,-3.3333
2000-07-25,0.0
2000-07-26,-0.5747
2000-07-27,-5.2023
2000-07-28,-6.0976
2000-07-31,5.8442
2000-08-01,-0.6135
2000-08-02,2.7778
2000-08-03,0.9009
2000-08-04,-0.2976
2000-08-07,0.2985
2000-08-08,0.0
2000-08-09,4.1667
2000-08-10,0.5714
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,0.5682
2000-08-16,-0.565
2000-08-17,-0.5682
2000-08-18,-1.1429
2000-08-21,0.289
2000-08-22,1.4409
2000-08-23,-0.2841
2000-08-24,0.2849
2000-08-25,0.0
2000-08-28,-0.5682
2000-08-29,-0.5714
2000-08-30,-0.3218
2000-08-31,2.3256
2000-09-01,-2.2727
2000-09-05,0.5814
2000-09-06,-0.578
2000-09-07,2.3256
2000-09-08,-1.4205
2000-09-11,-0.5764
2000-09-12,0.2899
2000-09-13,0.0
2000-09-14,0.289
2000-09-15,-1.4409
2000-09-18,-3.2164
2000-09-19,3.6254
2000-09-20,0.2915
2000-09-21,-1.7442
2000-09-22,-1.1834
2000-09-25,2.9939999999999998
2000-09-26,-0.5814
2000-09-27,-0.5848
2000-09-28,2.9412000000000003
2000-09-29,-2.2857
2000-10-02,0.5848
2000-10-03,-2.6163
2000-10-04,1.791
2000-10-05,2.0528
2000-10-06,-0.5747
2000-10-09,0.6503
2000-10-10,-1.2204
2000-10-11,-1.7442
2000-10-12,-1.7751000000000001
2000-10-13,3.5392
2000-10-16,-2.2545
2000-10-17,-1.7856999999999998
2000-10-18,-0.303
2000-10-19,1.8237
2000-10-20,0.597
2000-10-23,0.5935
2000-10-24,-0.295
2000-10-25,-0.2959
2000-10-26,0.8902
2000-10-27,2.0588
2000-10-30,-2.0173
2000-10-31,1.1764999999999999
2000-11-01,0.0
2000-11-02,0.0
2000-11-03,0.2907
2000-11-06,-0.2899
2000-11-07,1.0174
2000-11-08,-0.7194
2000-11-09,0.8696
2000-11-10,-1.7241
2000-11-13,-3.5088
2000-11-14,-0.6061
2000-11-15,2.439
2000-11-16,-3.3482
2000-11-17,3.4642
2000-11-20,-2.3810000000000002
2000-11-21,-0.6098
2000-11-22,1.227
2000-11-24,1.2121
2000-11-27,-2.3952
2000-11-28,-3.681
2000-11-29,3.7834
2000-11-30,-0.3096
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,0.6211
2000-12-06,0.3086
2000-12-07,-0.6154
2000-12-08,1.2384
2000-12-11,1.5291000000000001
2000-12-12,-2.4096
2000-12-13,0.9259
2000-12-14,-1.5291000000000001
2000-12-15,-0.6211
2000-12-18,1.25
2000-12-19,-4.0123
2000-12-20,-1.6077
2000-12-21,1.3072
2000-12-22,2.5806
2000-12-26,4.4025
2000-12-27,3.6145
2000-12-28,1.1628
2000-12-29,-3.4483
2001-01-02,3.2738
2001-01-03,0.2882
2001-01-04,4.8850999999999996
2001-01-05,-2.7397
2001-01-08,-1.4085
2001-01-09,-1.7143000000000002
2001-01-10,1.7442
2001-01-11,0.5714
2001-01-12,0.5682
2001-01-16,6.2147
2001-01-17,-3.1915
2001-01-18,1.0989
2001-01-19,-1.3587
2001-01-22,1.3774
2001-01-23,0.0
2001-01-24,0.0
2001-01-25,-1.9022000000000001
2001-01-26,-1.385
2001-01-29,-1.1236
2001-01-30,0.5682
2001-01-31,-2.2599
2001-02-01,1.1561
2001-02-02,-1.1429
2001-02-05,1.1561
2001-02-06,1.1429
2001-02-07,-0.2825
2001-02-08,1.4163999999999999
2001-02-09,1.9553
2001-02-12,0.5479
2001-02-13,-1.0899
2001-02-14,0.0
2001-02-15,1.6529
2001-02-16,-0.271
2001-02-20,0.2717
2001-02-21,3.523
2001-02-22,-3.1414
2001-02-23,-0.8108
2001-02-26,0.545
2001-02-27,0.271
2001-02-28,1.3189
2001-03-01,-2.1505
2001-03-02,2.4725
2001-03-05,-0.5362
2001-03-06,1.0782
2001-03-07,-0.2667
2001-03-08,1.6042999999999998
2001-03-09,-1.0526
2001-03-12,-2.3936
2001-03-13,2.4523
2001-03-14,-2.6596
2001-03-15,1.0929
2001-03-16,-2.1622
2001-03-19,0.5525
2001-03-20,-3.2967
2001-03-21,1.1364
2001-03-22,-1.6854
2001-03-23,0.0
2001-03-26,5.1429
2001-03-27,0.9565
2001-03-28,-2.8853999999999997
2001-03-29,-0.2217
2001-03-30,6.6667
2001-04-02,-0.2083
2001-04-03,2.2965
2001-04-04,-1.1429
2001-04-05,0.3716
2001-04-06,-0.6993
2001-04-09,0.4557
2001-04-10,-0.866
2001-04-11,-1.2063
2001-04-12,0.6316
2001-04-16,-1.8828
2001-04-17,0.4264
2001-04-18,-0.2123
2001-04-19,0.5957
2001-04-20,-1.6497000000000002
2001-04-23,0.0
2001-04-24,3.2258
2001-04-25,1.4583
2001-04-26,0.616
2001-04-27,1.8367
2001-04-30,3.8076
2001-05-01,2.0405
2001-05-02,-0.1986
2001-05-03,-1.3535
2001-05-04,1.0896
2001-05-07,-1.1976
2001-05-08,0.6465
2001-05-09,1.124
2001-05-10,-1.1513
2001-05-11,-1.004
2001-05-14,0.0811
2001-05-15,1.5403
2001-05-16,-0.0798
2001-05-17,-0.5194
2001-05-18,0.8434
2001-05-21,1.5532
2001-05-22,0.3529
2001-05-23,-0.1563
2001-05-24,0.1957
2001-05-25,-0.7812
2001-05-29,-3.9370000000000003
2001-05-30,0.123
2001-05-31,0.0
2001-06-01,1.0309
2001-06-04,4.2857
2001-06-05,1.3307
2001-06-06,-1.1201
2001-06-07,1.1719
2001-06-08,-0.1931
2001-06-11,1.1992
2001-06-12,2.4465
2001-06-13,-0.2239
2001-06-14,-2.0942
2001-06-15,-0.6875
2001-06-18,-1.1538
2001-06-19,-0.8171
2001-06-20,-0.1569
2001-06-21,2.5540000000000003
2001-06-22,-0.3448
2001-06-25,-0.0384
2001-06-26,0.7692
2001-06-27,0.0
2001-06-28,1.145
2001-06-29,0.7547
2001-07-02,0.1873
2001-07-03,-0.0748
2001-07-05,-2.6936
2001-07-06,-0.0384
2001-07-09,1.8846
2001-07-10,0.0755
2001-07-11,0.3395
2001-07-12,0.1128
2001-07-13,-0.1502
2001-07-16,-1.8803999999999998
2001-07-17,1.4565000000000001
2001-07-18,-1.2845
2001-07-19,0.0765
2001-07-20,0.6883
2001-07-23,-0.9495
2001-07-24,0.5752
2001-07-25,-0.1906
2001-07-26,0.6494
2001-07-27,-0.1139
2001-07-30,0.4559
2001-07-31,-0.2269
2001-08-01,2.2745
2001-08-02,-0.9637
2001-08-03,-0.6362
2001-08-06,-0.791
2001-08-07,-0.4176
2001-08-08,-1.1819
2001-08-09,1.6204
2001-08-10,0.3037
2001-08-13,0.2271
2001-08-14,2.9079
2001-08-15,1.2844
2001-08-16,0.942
2001-08-17,0.323
2001-08-20,0.5367
2001-08-21,-1.4235
2001-08-22,0.8664
2001-08-23,-1.2527
2001-08-24,0.3262
2001-08-27,-2.2399
2001-08-28,-1.8847
2001-08-29,-1.3183
2001-08-30,0.9615
2001-08-31,-1.4476
2001-09-04,3.0151
2001-09-05,-0.788
2001-09-06,-1.3616
2001-09-07,-1.7638
2001-09-10,1.6784
2001-09-17,0.0768
2001-09-18,-1.1891
2001-09-19,-1.2034
2001-09-20,-3.7328
2001-09-21,-5.3469
2001-09-24,1.768
2001-09-25,0.6356
2001-09-26,0.6316
2001-09-27,3.1381
2001-09-28,6.0852
2001-10-01,-4.2065
2001-10-02,1.3573
2001-10-03,2.9145
2001-10-04,-2.1814
2001-10-05,-1.6040999999999999
2001-10-08,0.0
2001-10-09,-3.1809
2001-10-10,3.6961
2001-10-11,-1.5842
2001-10-12,-0.2012
2001-10-15,0.6048
2001-10-16,-0.481
2001-10-17,-2.497
2001-10-18,-1.487
2001-10-19,5.576
2001-10-22,1.2713999999999999
2001-10-23,-0.2745
2001-10-24,-1.0617
2001-10-25,1.5103
2001-10-26,-1.5662
2001-10-29,-2.3468999999999998
2001-10-30,-0.2037
2001-10-31,-0.5714
2001-11-01,2.6273
2001-11-02,0.8
2001-11-05,1.3492
2001-11-06,-0.1566
2001-11-07,-0.9412
2001-11-08,-2.2565
2001-11-09,0.0405
2001-11-12,1.1741
2001-11-13,0.8403
2001-11-14,-0.5556
2001-11-15,-0.3192
2001-11-16,0.3603
2001-11-19,-0.2792
2001-11-20,0.6
2001-11-21,-0.0398
2001-11-23,1.3524
2001-11-26,-0.2355
2001-11-27,-1.0228
2001-11-28,-0.6359
2001-11-29,4.5565
2001-11-30,-1.6583
2001-12-03,-0.2353
2001-12-04,3.1447
2001-12-05,-0.7622
2001-12-06,1.3825
2001-12-07,-0.6818
2001-12-10,1.0679
2001-12-11,-0.4528
2001-12-12,0.3791
2001-12-13,-0.4532
2001-12-14,0.9863
2001-12-17,0.9391
2001-12-18,1.7864
2001-12-19,0.1828
2001-12-20,-1.6423
2001-12-21,2.0408
2001-12-24,-0.5455
2001-12-26,-0.9141
2001-12-27,2.8413
2001-12-28,-1.6505
2001-12-31,-3.8672
2002-01-02,-0.6831
2002-01-03,2.2545
2002-01-04,0.5232
2002-01-07,-4.2751
2002-01-08,4.7379
2002-01-09,-0.0371
2002-01-10,-0.1484
2002-01-11,-0.0371
2002-01-14,-0.6689
2002-01-15,1.0101
2002-01-16,0.2963
2002-01-17,0.7386
2002-01-18,-1.8328
2002-01-22,0.4481
2002-01-23,1.8959000000000001
2002-01-24,0.3283
2002-01-25,0.5455
2002-01-28,-0.0723
2002-01-29,-0.5429
2002-01-30,-0.1456
2002-01-31,0.9475
2002-02-01,0.1083
2002-02-04,0.2524
2002-02-05,1.6187
2002-02-06,-1.2035
2002-02-07,-0.0358
2002-02-08,0.1792
2002-02-11,0.1753
2002-02-12,-0.3536
2002-02-13,0.7168
2002-02-14,-1.032
2002-02-15,0.4315
2002-02-19,-0.6803
2002-02-20,1.2978
2002-02-21,-0.3915
2002-02-22,1.2558
2002-02-25,3.0997
2002-02-26,-0.5818
2002-02-27,0.8606
2002-02-28,-0.273
2002-03-01,1.654
2002-03-04,0.2373
2002-03-05,0.6764
2002-03-06,0.1344
2002-03-07,-0.3355
2002-03-08,1.0098
2002-03-11,0.9663
2002-03-12,-1.8152
2002-03-13,0.1681
2002-03-14,-0.7047
2002-03-15,1.3801
2002-03-18,0.0054
2002-03-19,-0.4333
2002-03-20,-0.2343
2002-03-21,0.2013
2002-03-22,-0.6028
2002-03-25,-0.7749
2002-03-26,1.8336000000000001
2002-03-27,-1.0704
2002-03-28,-1.2437
2002-04-01,-0.1706
2002-04-02,-0.1026
2002-04-03,0.1027
2002-04-04,3.3504
2002-04-05,-1.0586
2002-04-08,1.3039
2002-04-09,1.8812
2002-04-10,3.0126
2002-04-11,0.6604
2002-04-12,2.1556
2002-04-15,-0.3364
2002-04-16,0.1227
2002-04-17,-0.5516
2002-04-18,-1.3867
2002-04-19,-3.25
2002-04-22,-1.741
2002-04-23,-0.2005
2002-04-24,1.2187000000000001
2002-04-25,1.1064
2002-04-26,-0.5472
2002-04-29,-0.5825
2002-04-30,-1.5299
2002-05-01,2.9752
2002-05-02,1.1878
2002-05-03,2.1574
2002-05-06,-1.1179999999999999
2002-05-07,0.6281
2002-05-08,-0.6242
2002-05-09,0.3141
2002-05-10,-1.3776
2002-05-13,1.4603
2002-05-14,2.0338
2002-05-15,0.5888
2002-05-16,0.1921
2002-05-17,0.2556
2002-05-20,0.0669
2002-05-21,0.0605
2002-05-22,-0.6047
2002-05-23,1.633
2002-05-24,-0.7246
2002-05-28,0.2539
2002-05-29,-1.013
2002-05-30,0.9018
2002-05-31,-1.0533
2002-06-03,-2.3871
2002-06-04,0.1322
2002-06-05,0.9901
2002-06-06,-1.2418
2002-06-07,1.3898
2002-06-10,-2.252
2002-06-11,0.9349
2002-06-12,0.6947
2002-06-13,-3.3837
2002-06-14,3.1622
2002-06-17,-0.2966
2002-06-18,-1.9788999999999999
2002-06-19,-1.2862
2002-06-20,-0.6833
2002-06-21,0.5809
2002-06-24,-1.2274
2002-06-25,-2.3199
2002-06-26,-2.0206
2002-06-27,-0.5427
2002-06-28,-0.1091
2002-07-01,5.9723
2002-07-02,-0.9622
2002-07-03,-1.7002000000000002
2002-07-05,1.9767000000000001
2002-07-08,1.0038
2002-07-09,0.0685
2002-07-10,-1.9521
2002-07-11,-0.8034
2002-07-12,-0.8732
2002-07-15,-1.499
2002-07-16,1.9473
2002-07-17,-0.9904
2002-07-18,-2.7153
2002-07-19,4.0764
2002-07-22,-1.9407
2002-07-23,-5.9374
2002-07-24,1.5302
2002-07-25,3.8056
2002-07-26,0.7985
2002-07-29,4.2492
2002-07-30,0.7599
2002-07-31,1.4398
2002-08-01,-1.1828
2002-08-02,-5.8105
2002-08-05,0.1779
2002-08-06,1.5948
2002-08-07,2.2119
2002-08-08,1.8848
2002-08-09,-0.925
2002-08-12,1.9364
2002-08-13,-1.9674
2002-08-14,3.6332
2002-08-15,-1.2354
2002-08-16,-0.9466
2002-08-19,1.9078
2002-08-20,-0.432
2002-08-21,0.7736
2002-08-22,0.1001
2002-08-23,-0.7757
2002-08-26,0.1096
2002-08-27,1.5777
2002-08-28,-0.033
2002-08-29,1.9207
2002-08-30,-0.0359
2002-09-03,-1.4706000000000001
2002-09-04,1.3599
2002-09-05,-0.9162
2002-09-06,0.0661
2002-09-09,0.8251
2002-09-10,-1.7349
2002-09-11,-0.2332
2002-09-12,-1.8364
2002-09-13,0.9524
2002-09-16,-0.4717
2002-09-17,0.0339
2002-09-18,-1.2183
2002-09-19,-1.5074
2002-09-20,0.8348
2002-09-23,-1.8593
2002-09-24,-0.5307
2002-09-25,-1.0601
2002-09-26,0.2857
2002-09-27,0.3917
2002-09-30,-0.6031
2002-10-01,3.5617
2002-10-02,-1.7162
2002-10-03,-0.7433
2002-10-04,-1.0527
2002-10-07,-2.2135
2002-10-08,2.2271
2002-10-09,-3.6786
2002-10-10,2.855
2002-10-11,1.1896
2002-10-14,0.57
2002-10-15,2.4088
2002-10-16,-3.1512000000000002
2002-10-17,2.4322
2002-10-18,0.6625
2002-10-21,-0.8313
2002-10-22,-2.2005
2002-10-23,0.2143
2002-10-24,-1.9601
2002-10-25,3.0171
2002-10-28,-1.3761
2002-10-29,-1.4668999999999999
2002-10-30,2.3239
2002-10-31,2.0227
2002-11-01,0.7304
2002-11-04,-0.1381
2002-11-05,0.4841
2002-11-06,-0.5506
2002-11-07,-3.2526
2002-11-08,-0.7868
2002-11-11,-0.3965
2002-11-12,1.0134
2002-11-13,0.3225
2002-11-14,2.0714
2002-11-15,0.105
2002-11-18,-1.6777
2002-11-19,-0.6043
2002-11-20,2.3999
2002-11-21,-0.1432
2002-11-22,0.6995
2002-11-25,-1.9451
2002-11-26,-0.8856
2002-11-27,2.1801
2002-11-29,-0.7014
2002-12-02,1.1324
2002-12-03,0.6669
2002-12-04,-0.5927
2002-12-05,-0.2806
2002-12-06,-1.1959
2002-12-09,-0.5732
2002-12-10,-1.0706
2002-12-11,1.7734
2002-12-12,-2.0626
2002-12-13,0.2905
2002-12-16,1.3034
2002-12-17,-0.4646
2002-12-18,0.0359
2002-12-19,-0.2872
2002-12-20,-0.2196
2002-12-23,0.653
2002-12-24,-0.7921
2002-12-26,0.2926
2002-12-27,-0.7205
2002-12-30,0.0363
2002-12-31,-0.1814
2003-01-02,1.9222000000000001
2003-01-03,-0.5669
2003-01-06,-0.1434
2003-01-07,-0.1077
2003-01-08,-0.683
2003-01-09,-0.3981
2003-01-10,-0.2544
2003-01-13,1.0929
2003-01-14,0.3243
2003-01-15,-1.6164
2003-01-16,-0.2556
2003-01-17,0.0732
2003-01-21,-1.0241
2003-01-22,0.4804
2003-01-23,1.4711
2003-01-24,-2.5009
2003-01-27,-0.0372
2003-01-28,1.19
2003-01-29,0.294
2003-01-30,0.2565
2003-01-31,0.402
2003-02-03,0.1124
2003-02-04,-0.2214
2003-02-05,-0.0364
2003-02-06,-0.3646
2003-02-07,0.5123
2003-02-10,0.1456
2003-02-11,0.1454
2003-02-12,0.5408
2003-02-13,-0.3574
2003-02-14,0.5072
2003-02-18,0.1442
2003-02-19,0.288
2003-02-20,0.2513
2003-02-21,0.6087
2003-02-24,-0.6762
2003-02-25,0.3583
2003-02-26,-1.5709
2003-02-27,1.1244
2003-02-28,-0.2834
2003-03-03,0.8237
2003-03-04,-0.2497
2003-03-05,0.3965
2003-03-06,-0.2873
2003-03-07,0.2161
2003-03-10,-0.8264
2003-03-11,-1.3043
2003-03-12,0.5874
2003-03-13,1.0219
2003-03-14,0.2168
2003-03-17,0.5011
2003-03-18,0.2905
2003-03-19,-0.1788
2003-03-20,0.6449
2003-03-21,1.246
2003-03-24,-1.1955
2003-03-25,2.9893
2003-03-26,-0.3455
2003-03-27,-0.9362
2003-03-28,0.63
2003-03-31,-0.3826
2003-04-01,0.2793
2003-04-02,2.5731
2003-04-03,-0.2342
2003-04-04,0.4423
2003-04-07,0.1016
2003-04-08,-0.4738
2003-04-09,0.374
2003-04-10,-0.5081
2003-04-11,-0.9227
2003-04-14,1.5499
2003-04-15,0.8799
2003-04-16,-0.5367
2003-04-17,-0.6745
2003-04-21,-0.275
2003-04-22,0.1396
2003-04-23,1.1221
2003-04-24,-0.9415
2003-04-25,0.3394
2003-04-28,0.8796
2003-04-29,2.3474
2003-04-30,-0.2949
2003-05-01,0.5587
2003-05-02,0.4902
2003-05-05,-0.1951
2003-05-06,0.1303
2003-05-07,-0.3254
2003-05-08,-0.9141
2003-05-09,1.2191
2003-05-12,0.5859
2003-05-13,0.9563
2003-05-14,0.6732
2003-05-15,0.3343
2003-05-16,-0.0333
2003-05-19,-0.8333
2003-05-20,0.2017
2003-05-21,-0.2013
2003-05-22,0.4706
2003-05-23,-0.1004
2003-05-27,0.4354
2003-05-28,0.6669
2003-05-29,-0.7618
2003-05-30,1.4132
2003-06-02,-0.4645
2003-06-03,0.9667
2003-06-04,0.6933
2003-06-05,1.1475
2003-06-06,-0.3566
2003-06-09,-1.6591
2003-06-10,1.3563
2003-06-11,0.8812
2003-06-12,0.2265
2003-06-13,-1.4526
2003-06-16,-0.0983
2003-06-17,-0.0328
2003-06-18,-1.6726999999999999
2003-06-19,-0.8005
2003-06-20,-0.1042
2003-06-23,-0.3669
2003-06-24,0.4054
2003-06-25,1.3458999999999999
2003-06-26,0.1328
2003-06-27,-0.5968
2003-06-30,0.8339
2003-07-01,-0.0662
2003-07-02,2.5488
2003-07-03,-0.7456
2003-07-07,0.5561
2003-07-08,0.1294
2003-07-09,0.2584
2003-07-10,-5.0258
2003-07-11,-0.0678
2003-07-14,1.3237999999999999
2003-07-15,-0.335
2003-07-16,2.4202
2003-07-17,1.1159
2003-07-18,0.3895
2003-07-21,-1.2609
2003-07-22,0.3929
2003-07-23,-0.3914
2003-07-24,-0.131
2003-07-25,1.4426
2003-07-28,0.1939
2003-07-29,1.2903
2003-07-30,1.2102
2003-07-31,-0.7237
2003-08-01,-1.5213999999999999
2003-08-04,0.8046
2003-08-05,1.1175
2003-08-06,0.0947
2003-08-07,-0.694
2003-08-08,0.0318
2003-08-11,0.0635
2003-08-12,0.7934
2003-08-13,-0.4408
2003-08-14,0.8855
2003-08-15,0.094
2003-08-18,1.3154
2003-08-19,0.8964
2003-08-20,0.2972
2003-08-21,0.559
2003-08-22,-0.5772
2003-08-25,0.0
2003-08-26,0.8249
2003-08-27,0.9394
2003-08-28,0.1512
2003-08-29,1.9022000000000001
2003-09-02,0.3259
2003-09-03,0.3839
2003-09-04,1.1768
2003-09-05,-0.0291
2003-09-08,0.0873
2003-09-09,0.2034
2003-09-10,-1.1891
2003-09-11,0.6751
2003-09-12,0.8746
2003-09-15,0.4393
2003-09-16,-1.3582
2003-09-17,-0.6418
2003-09-18,2.5543
2003-09-19,0.1431
2003-09-22,-1.4866
2003-09-23,0.4063
2003-09-24,-0.3757
2003-09-25,-0.058
2003-09-26,-0.2903
2003-09-29,0.8151
2003-09-30,-0.3754
2003-10-01,-0.087
2003-10-02,0.0
2003-10-03,-0.058
2003-10-06,1.3062
2003-10-07,-0.1433
2003-10-08,-0.1722
2003-10-09,0.4024
2003-10-10,0.2004
2003-10-13,1.06
2003-10-14,0.1103
2003-10-15,-0.9319
2003-10-16,-6.7844999999999995
2003-10-17,-1.5291000000000001
2003-10-20,-0.3106
2003-10-21,0.1869
2003-10-22,-0.4975
2003-10-23,0.0313
2003-10-24,-0.3749
2003-10-27,0.3449
2003-10-28,0.7813
2003-10-29,1.3953
2003-10-30,-0.2752
2003-10-31,0.9813
2003-11-03,2.1865
2003-11-04,0.0
2003-11-05,-1.575
2003-11-06,0.2717
2003-11-07,-0.5119
2003-11-10,-0.4237
2003-11-11,0.2128
2003-11-12,1.3345
2003-11-13,0.5986
2003-11-14,-0.36
2003-11-17,-0.5942
2003-11-18,-0.4506
2003-11-19,-0.2414
2003-11-20,0.0605
2003-11-21,0.7255
2003-11-24,1.1134
2003-11-25,0.0267
2003-11-26,0.1484
2003-11-28,-0.9848
2003-12-01,2.6221
2003-12-02,-0.4699
2003-12-03,-0.0295
2003-12-04,0.059
2003-12-05,-0.4425
2003-12-08,-0.1481
2003-12-09,0.1187
2003-12-10,0.9188
2003-12-11,-0.5874
2003-12-12,0.1773
2003-12-15,-0.5898
2003-12-16,-0.6556
2003-12-17,0.9585
2003-12-18,0.0592
2003-12-19,0.7685
2003-12-22,-0.2933
2003-12-23,0.6472
2003-12-24,1.4323000000000001
2003-12-26,0.4899
2003-12-29,0.3155
2003-12-30,0.9148
2003-12-31,0.4249
2004-01-02,3.1915
2004-01-05,-0.2577
2004-01-06,0.3618
2004-01-07,-0.6179
2004-01-08,1.5544
2004-01-09,0.7143
2004-01-12,-0.7092
2004-01-13,-1.0204
2004-01-14,0.4124
2004-01-15,-0.308
2004-01-16,0.309
2004-01-20,0.616
2004-01-21,-0.9184
2004-01-22,-0.206
2004-01-23,4.4892
2004-01-26,0.4938
2004-01-27,2.5553
2004-01-28,-1.9645000000000001
2004-01-29,0.4888
2004-01-30,0.4377
2004-02-02,0.7264
2004-02-03,0.0962
2004-02-04,-0.048
2004-02-05,0.7208
2004-02-06,0.2863
2004-02-09,0.333
2004-02-10,1.9915
2004-02-11,1.9990999999999999
2004-02-12,0.7748
2004-02-13,0.9046
2004-02-17,-2.5549
2004-02-18,0.828
2004-02-19,0.0456
2004-02-20,0.5472
2004-02-23,0.5442
2004-02-24,1.4885
2004-02-25,1.2
2004-02-26,0.2635
2004-02-27,-0.531
2004-03-01,-1.3345
2004-03-02,0.8115
2004-03-03,-1.2075
2004-03-04,0.8148
2004-03-05,1.7063000000000001
2004-03-08,0.0442
2004-03-09,-0.7502
2004-03-10,0.4891
2004-03-11,-1.9468999999999999
2004-03-12,-0.0451
2004-03-15,0.1354
2004-03-16,-1.9386999999999999
2004-03-17,2.023
2004-03-18,0.4957
2004-03-19,0.6726
2004-03-22,-1.0245
2004-03-23,-0.8551
2004-03-24,-0.1816
2004-03-25,0.0
2004-03-26,-0.3638
2004-03-29,0.3651
2004-03-30,0.0455
2004-03-31,0.4545
2004-04-01,1.1312
2004-04-02,0.4027
2004-04-05,0.1337
2004-04-06,-1.6465999999999998
2004-04-07,-0.905
2004-04-08,-0.8676
2004-04-12,-1.1976
2004-04-13,-1.2587
2004-04-14,-1.5109
2004-04-15,-2.5407
2004-04-16,1.4264999999999999
2004-04-19,0.0
2004-04-20,-1.0184
2004-04-21,-2.3518
2004-04-22,0.3512
2004-04-23,-0.15
2004-04-26,-0.1002
2004-04-27,0.0501
2004-04-28,-0.8016
2004-04-29,-0.4545
2004-04-30,-0.5581
2004-05-03,-1.7856999999999998
2004-05-04,1.7143000000000002
2004-05-05,2.094
2004-05-06,-1.4506999999999999
2004-05-07,-2.3858
2004-05-10,-1.144
2004-05-11,1.2625
2004-05-12,-0.4156
2004-05-13,-0.2608
2004-05-14,-0.0523
2004-05-17,-0.6803
2004-05-18,0.3688
2004-05-19,-0.2625
2004-05-20,0.4211
2004-05-21,0.9434
2004-05-24,2.0249
2004-05-25,1.2723
2004-05-26,1.1558
2004-05-27,-0.1987
2004-05-28,0.5035
2004-06-01,-1.8537
2004-06-02,-0.3573
2004-06-03,-0.6148
2004-06-04,3.1443
