ticker,MVIS US Equity
2000-05-24,-5.6122
2000-05-25,-2.973
2000-05-26,-1.9499
2000-05-30,14.7727
2000-05-31,6.4356
2000-06-01,6.2791
2000-06-02,9.4092
2000-06-05,0.6
2000-06-06,-0.994
2000-06-07,-5.0201
2000-06-08,0.6342
2000-06-09,1.8908
2000-06-12,27.0103
2000-06-13,1.2987
2000-06-14,0.0
2000-06-15,-0.9615
2000-06-16,1.9417
2000-06-19,11.4286
2000-06-20,11.6809
2000-06-21,2.0408
2000-06-22,-10.25
2000-06-23,-0.8357
2000-06-26,-1.1236
2000-06-27,-2.8409
2000-06-28,2.924
2000-06-29,10.2273
2000-06-30,1.0309
2000-07-03,1.0204
2000-07-05,0.7576
2000-07-06,-0.3759
2000-07-07,5.9119
2000-07-10,2.8504
2000-07-11,-6.1201
2000-07-12,6.6421
2000-07-13,-0.346
2000-07-14,0.6944
2000-07-17,-2.2989
2000-07-18,-5.4118
2000-07-19,-3.2338
2000-07-20,0.6427
2000-07-21,-11.8774
2000-07-24,2.3188
2000-07-25,3.2578
2000-07-26,-7.2702
2000-07-27,-8.8757
2000-07-28,-5.6818
2000-07-31,1.8933
2000-08-01,-8.1081
2000-08-02,-3.8603
2000-08-03,3.6329000000000002
2000-08-04,1.476
2000-08-07,0.0
2000-08-08,2.9091
2000-08-09,-9.1873
2000-08-10,-0.1946
2000-08-11,6.2378
2000-08-14,-2.3853
2000-08-15,-3.0075
2000-08-16,3.4884
2000-08-17,-2.809
2000-08-18,-0.578
2000-08-21,5.2326
2000-08-22,0.1842
2000-08-23,10.4779
2000-08-24,4.4925
2000-08-25,4.1401
2000-08-28,-0.9174
2000-08-29,-4.321
2000-08-30,5.3225999999999996
2000-08-31,0.1531
2000-09-01,5.0459
2000-09-05,-3.6390000000000002
2000-09-06,6.3444
2000-09-07,8.9489
2000-09-08,-7.4315999999999995
2000-09-11,-2.1127
2000-09-12,-2.7338
2000-09-13,-2.9586
2000-09-14,2.2866
2000-09-15,-9.2399
2000-09-18,-1.4778
2000-09-19,1.8333
2000-09-20,5.401
2000-09-21,-8.0745
2000-09-22,5.4054
2000-09-25,0.9615
2000-09-26,-3.1746
2000-09-27,-0.3279
2000-09-28,2.3026
2000-09-29,-1.7685
2000-10-02,-5.7283
2000-10-03,-6.4236
2000-10-04,13.961
2000-10-05,-13.5531
2000-10-06,-2.8249
2000-10-09,5.4264
2000-10-10,-0.9191
2000-10-11,-0.5566
2000-10-12,-12.8731
2000-10-13,0.4283
2000-10-16,2.7719
2000-10-17,-5.3942
2000-10-18,-4.1667
2000-10-19,12.5858
2000-10-20,6.5041
2000-10-23,1.9083999999999999
2000-10-24,4.6815999999999995
2000-10-25,-3.9356
2000-10-26,-3.5382
2000-10-27,5.7915
2000-10-30,-1.8248
2000-10-31,1.3011
2000-11-01,-0.7339
2000-11-02,8.6876
2000-11-03,-2.0408
2000-11-06,4.3403
2000-11-07,-0.4992
2000-11-08,-3.01
2000-11-09,-3.1034
2000-11-10,-7.1174
2000-11-13,-4.9808
2000-11-14,0.4032
2000-11-15,1.6064
2000-11-16,-6.5217
2000-11-17,1.9026999999999998
2000-11-20,-7.8838
2000-11-21,2.7027
2000-11-22,-5.2632
2000-11-24,-3.0093
2000-11-27,2.148
2000-11-28,-13.785
2000-11-29,-8.9431
2000-11-30,-6.8452
2000-12-01,-7.1885
2000-12-04,-0.5164
2000-12-05,20.7612
2000-12-06,-8.3095
2000-12-07,-3.75
2000-12-08,14.2857
2000-12-11,7.9545
2000-12-12,-4.7368
2000-12-13,3.5911999999999997
2000-12-14,-9.6
2000-12-15,-5.6047
2000-12-18,-0.3125
2000-12-19,-5.9561
2000-12-20,-12.6667
2000-12-21,1.145
2000-12-22,7.1698
2000-12-26,3.169
2000-12-27,-1.7065000000000001
2000-12-28,-1.0417
2000-12-29,-1.7544
2001-01-02,-1.7856999999999998
2001-01-03,8.7273
2001-01-04,-5.0167
2001-01-05,-3.5211
2001-01-08,0.0
2001-01-09,-0.7299
2001-01-10,5.8824
2001-01-11,1.0417
2001-01-12,11.3402
2001-01-16,-1.8519
2001-01-17,2.2013
2001-01-18,7.6923
2001-01-19,2.0
2001-01-22,-1.4006
2001-01-23,11.0795
2001-01-24,5.3708
2001-01-25,-3.1553
2001-01-26,6.2657
2001-01-29,-0.9434
2001-01-30,6.6667
2001-01-31,-3.5714
2001-02-01,-2.7778
2001-02-02,-5.2381
2001-02-05,-3.0151
2001-02-06,0.0
2001-02-07,-3.886
2001-02-08,-0.2695
2001-02-09,-7.027
2001-02-12,8.4302
2001-02-13,3.2172
2001-02-14,-7.5325
2001-02-15,1.6854
2001-02-16,-6.9061
2001-02-20,-2.8932
2001-02-21,-3.1322
2001-02-22,-5.0473
2001-02-23,2.6578
2001-02-26,0.9709
2001-02-27,-8.3333
2001-02-28,-4.1958
2001-03-01,-3.6496
2001-03-02,3.4091
2001-03-05,-0.3663
2001-03-06,1.1029
2001-03-07,-1.0909
2001-03-08,-4.7794
2001-03-09,-7.3359
2001-03-12,-7.5
2001-03-13,5.4054
2001-03-14,4.2735
2001-03-15,7.7869
2001-03-16,-4.943
2001-03-19,-3.2
2001-03-20,-4.1322
2001-03-21,-2.694
2001-03-22,-1.2182
2001-03-23,0.4484
2001-03-26,3.5714
2001-03-27,9.4828
2001-03-28,-6.2992
2001-03-29,0.8403
2001-03-30,1.25
2001-04-02,0.0
2001-04-03,-11.1111
2001-04-04,0.463
2001-04-05,12.4424
2001-04-06,-4.0984
2001-04-09,3.9316
2001-04-10,7.8289
2001-04-11,4.82
2001-04-12,9.1385
2001-04-16,-1.9733
2001-04-17,-3.482
2001-04-18,7.1026
2001-04-19,7.8947
2001-04-20,1.0244
2001-04-23,-6.1444
2001-04-24,0.373
2001-04-25,1.5377
2001-04-26,-1.161
2001-04-27,-0.4086
2001-04-30,2.5641
2001-05-01,7.75
2001-05-02,2.3202
2001-05-03,-4.0816
2001-05-04,3.5934
2001-05-07,-1.141
2001-05-08,-4.663
2001-05-09,-4.3099
2001-05-10,2.7328
2001-05-11,0.2463
2001-05-14,0.2948
2001-05-15,0.392
2001-05-16,3.8067
2001-05-17,3.197
2001-05-18,2.5057
2001-05-21,8.8889
2001-05-22,9.3878
2001-05-23,-4.6642
2001-05-24,1.2916
2001-05-25,1.2365
2001-05-29,-3.0916
2001-05-30,-4.8838
2001-05-31,2.1532
2001-06-01,-0.0811
2001-06-04,-4.2596
2001-06-05,0.9322
2001-06-06,0.7557
2001-06-07,-2.9167
2001-06-08,-3.6481
2001-06-11,-0.4454
2001-06-12,-1.0291
2001-06-13,-3.7071
2001-06-14,-6.5728
2001-06-15,-3.2663
2001-06-18,1.2987
2001-06-19,-6.6667
2001-06-20,-2.4725
2001-06-21,10.3099
2001-06-22,-4.239
2001-06-25,-1.5467
2001-06-26,2.8711
2001-06-27,3.7915
2001-06-28,9.2846
2001-06-29,-1.532
2001-07-02,-5.7049
2001-07-03,-0.4
2001-07-05,-0.1004
2001-07-06,-3.0151
2001-07-09,2.3834
2001-07-10,-3.5930999999999997
2001-07-11,-1.1024
2001-07-12,1.38
2001-07-13,3.089
2001-07-16,-2.9964
2001-07-17,5.2356
2001-07-18,-2.3383
2001-07-19,2.9036999999999997
2001-07-20,-2.8712999999999997
2001-07-23,1.58
2001-07-24,-4.6663
2001-07-25,4.5789
2001-07-26,6.2406
2001-07-27,-2.8895999999999997
2001-07-30,0.0
2001-07-31,1.2683
2001-08-01,-2.1195
2001-08-02,-3.3465
2001-08-03,1.4766
2001-08-06,-1.3547
2001-08-07,-0.7121
2001-08-08,-2.4078
2001-08-09,-3.1496
2001-08-10,0.271
2001-08-13,4.8649000000000004
2001-08-14,0.7216
2001-08-15,-5.0665
2001-08-16,-2.1024
2001-08-17,-4.7357
2001-08-20,-1.7341
2001-08-21,-0.5882
2001-08-22,2.6627
2001-08-23,-1.7290999999999999
2001-08-24,1.0557
2001-08-27,-1.3349
2001-08-28,-2.9412000000000003
2001-08-29,1.2121
2001-08-30,-2.6946
2001-08-31,1.7212
2001-09-04,-4.8984
2001-09-05,-1.6539000000000001
2001-09-06,-2.9754
2001-09-07,-7.0
2001-09-10,-3.2258
2001-09-17,-7.1852
2001-09-18,1.7558
2001-09-19,-16.0784
2001-09-20,-2.0561
2001-09-21,2.6718
2001-09-24,12.5465
2001-09-25,15.6069
2001-09-26,-5.8571
2001-09-27,-6.2974
2001-09-28,3.6437
2001-10-01,-3.9063
2001-10-02,-0.1626
2001-10-03,-4.0717
2001-10-04,-0.6791
2001-10-05,-3.1624
2001-10-08,0.1765
2001-10-09,0.0
2001-10-10,2.9956
2001-10-11,12.2327
2001-10-12,6.3262
2001-10-15,-0.3584
2001-10-16,-4.7482
2001-10-17,-0.6798
2001-10-18,-3.4221
2001-10-19,1.9685000000000001
2001-10-22,6.332
2001-10-23,1.3798
2001-10-24,3.2235
2001-10-25,3.8862
2001-10-26,-0.1336
2001-10-29,3.612
2001-10-30,-7.2305
2001-10-31,-3.2011
2001-11-01,2.3724
2001-11-02,-0.4916
2001-11-05,0.5646
2001-11-06,6.6667
2001-11-07,-1.25
2001-11-08,-7.9947
2001-11-09,3.5482
2001-11-12,-2.0979
2001-11-13,-0.2143
2001-11-14,5.5834
2001-11-15,-5.0847
2001-11-16,0.0
2001-11-19,0.6429
2001-11-20,-0.3549
2001-11-21,1.567
2001-11-23,-0.643
2001-11-26,-1.1174
2001-11-27,-0.2141
2001-11-28,-0.3577
2001-11-29,0.7897
2001-11-30,0.0
2001-12-03,-0.1425
2001-12-04,2.9957000000000003
2001-12-05,4.2936
2001-12-06,-1.1288
2001-12-07,-1.276
2001-12-10,-1.0204
2001-12-11,-0.3436
2001-12-12,-1.3793
2001-12-13,-1.8881000000000001
2001-12-14,-0.0713
2001-12-17,-0.4993
2001-12-18,0.0
2001-12-19,-0.2867
2001-12-20,0.0719
2001-12-21,-0.431
2001-12-24,-1.2987
2001-12-26,-1.2427
2001-12-27,4.2117
2001-12-28,-1.0583
2001-12-31,2.2254
2002-01-02,6.4607
2002-01-03,-5.6728
2002-01-04,5.4545
2002-01-07,-0.9947
2002-01-08,-0.9377
2002-01-09,-3.2454
2002-01-10,1.8169
2002-01-11,-5.2848
2002-01-14,-1.8841
2002-01-15,2.6588000000000003
2002-01-16,-4.0288
2002-01-17,0.6747
2002-01-18,-1.1169
2002-01-22,-6.3328
2002-01-23,1.2943
2002-01-24,-1.9841
2002-01-25,-0.1619
2002-01-28,-0.7299
2002-01-29,-2.451
2002-01-30,4.2714
2002-01-31,1.6867
2002-02-01,-1.9747
2002-02-04,-4.9154
2002-02-05,-3.2203
2002-02-06,-2.4518
2002-02-07,1.7056
2002-02-08,3.2657
2002-02-11,0.6838
2002-02-12,1.2732999999999999
2002-02-13,3.5205
2002-02-14,-3.6437
2002-02-15,-5.042
2002-02-19,-0.6195
2002-02-20,-1.2467
2002-02-21,-0.8115
2002-02-22,0.9091
2002-02-25,-2.7927999999999997
2002-02-26,-2.2243
2002-02-27,-7.109
2002-02-28,7.6531
2002-03-01,6.0664
2002-03-04,2.4129
2002-03-05,7.1553
2002-03-06,1.3029
2002-03-07,-3.135
2002-03-08,3.8174
2002-03-11,3.6771000000000003
2002-03-12,-4.8574
2002-03-13,1.1345
2002-03-14,0.1603
2002-03-15,0.24
2002-03-18,1.3567
2002-03-19,-1.3386
2002-03-20,-5.826
2002-03-21,8.0424
2002-03-22,-8.6203
2002-03-25,1.6309
2002-03-26,-2.027
2002-03-27,-2.4138
2002-03-28,0.8834
2002-04-01,1.1384
2002-04-02,-2.5974
2002-04-03,-1.7778
2002-04-04,0.905
2002-04-05,-3.4081
2002-04-08,5.3853
2002-04-09,-2.2907
2002-04-10,1.8936
2002-04-11,-2.2124
2002-04-12,2.3529
2002-04-15,-0.0796
2002-04-16,6.2738
2002-04-17,0.9992
2002-04-18,-0.0824
2002-04-19,0.7426
2002-04-22,-2.9484
2002-04-23,-2.3629
2002-04-24,-6.0501
2002-04-25,-0.368
2002-04-26,-1.8467
2002-04-29,-3.0103
2002-04-30,7.1775
2002-05-01,-1.3575
2002-05-02,-0.5505
2002-05-03,1.476
2002-05-06,-3.7273
2002-05-07,-3.6827
2002-05-08,1.9607999999999999
2002-05-09,0.9519
2002-05-10,-0.6572
2002-05-13,-4.7939
2002-05-14,0.4028
2002-05-15,0.8024
2002-05-16,-0.4975
2002-05-17,-0.2
2002-05-20,-5.0
2002-05-21,-3.7020999999999997
2002-05-22,-6.3527000000000005
2002-05-23,-2.3392
2002-05-24,1.7844
2002-05-28,-4.4593
2002-05-29,-2.7094
2002-05-30,-0.6329
2002-05-31,-2.4204
2002-06-03,-7.4804
2002-06-04,-2.6386
2002-06-05,7.8261
2002-06-06,-5.914
2002-06-07,-4.0143
2002-06-10,4.6287
2002-06-11,-0.7112
2002-06-12,-2.8653
2002-06-13,2.9499
2002-06-14,0.2865
2002-06-17,-2.8589
2002-06-18,-3.8218
2002-06-19,1.0703
2002-06-20,-4.236
2002-06-21,-6.8069
2002-06-24,-12.8684
2002-06-25,-1.9455
2002-06-26,-4.7619
2002-06-27,14.375
2002-06-28,-4.7359
2002-07-01,-6.1185
2002-07-02,-0.2037
2002-07-03,-1.0204
2002-07-05,-3.299
2002-07-08,-14.4989
2002-07-09,-0.2494
2002-07-10,-10.75
2002-07-11,-6.1625
2002-07-12,6.8657
2002-07-15,3.7116
2002-07-16,-0.3468
2002-07-17,-1.6216
2002-07-18,-3.8462
2002-07-19,-7.1714
2002-07-22,-0.8926
2002-07-23,-4.3478
2002-07-24,-2.2727
2002-07-25,-0.3654
2002-07-26,-3.6345
2002-07-29,10.3806
2002-07-30,7.21
2002-07-31,-3.5088
2002-08-01,-2.4242
2002-08-02,-1.8634
2002-08-05,4.4304
2002-08-06,5.7576
2002-08-07,-3.4384
2002-08-08,9.4955
2002-08-09,21.9512
2002-08-12,17.5556
2002-08-13,-6.6163
2002-08-14,-3.4413
2002-08-15,3.1447
2002-08-16,-8.5366
2002-08-19,8.8889
2002-08-20,-5.9184
2002-08-21,10.6291
2002-08-22,-1.0
2002-08-23,-6.1398
2002-08-26,-7.7865
2002-08-27,6.4073
2002-08-28,-10.9677
2002-08-29,5.0725
2002-08-30,3.4483
2002-09-03,-3.5556
2002-09-04,0.6912
2002-09-05,0.6865
2002-09-06,1.1364
2002-09-09,-2.4718999999999998
2002-09-10,3.6866
2002-09-11,0.0
2002-09-12,-2.4444
2002-09-13,-2.3007
2002-09-16,-2.0751
2002-09-17,0.9524
2002-09-18,0.0
2002-09-19,-2.5943
2002-09-20,3.8741
2002-09-23,-4.4289
2002-09-24,-4.6341
2002-09-25,1.023
2002-09-26,3.7975
2002-09-27,-4.122
2002-09-30,-3.8413
2002-10-01,2.6455
2002-10-02,-1.8041
2002-10-03,4.9869
2002-10-04,-3.725
2002-10-07,-3.9211
2002-10-08,4.8919
2002-10-09,-5.9521
2002-10-10,2.1918
2002-10-11,3.2172
2002-10-14,1.2987
2002-10-15,2.5641
2002-10-16,1.25
2002-10-17,0.9877
2002-10-18,1.2225
2002-10-21,-4.2271
2002-10-22,10.971
2002-10-23,9.0909
2002-10-24,-3.125
2002-10-25,-0.2151
2002-10-28,-0.8621
2002-10-29,-3.4783
2002-10-30,1.3514
2002-10-31,2.2222
2002-11-01,-2.8261
2002-11-04,5.3690999999999995
2002-11-05,0.8493
2002-11-06,-2.1263
2002-11-07,3.248
2002-11-08,-5.2083
2002-11-11,-0.6593
2002-11-12,2.8761
2002-11-13,-3.2258
2002-11-14,1.1111
2002-11-15,-3.5164999999999997
2002-11-18,2.5057
2002-11-19,1.7778
2002-11-20,1.31
2002-11-21,1.2931
2002-11-22,0.0
2002-11-25,-0.4043
2002-11-26,1.0468
2002-11-27,2.537
2002-11-29,13.8144
2002-12-02,6.8841
2002-12-03,-4.7458
2002-12-04,0.5338
2002-12-05,-3.8938
2002-12-06,19.1529
2002-12-09,1.4064999999999999
2002-12-10,5.1821
2002-12-11,6.3614
2002-12-12,1.7711000000000001
2002-12-13,-8.2999
2002-12-16,-8.4672
2002-12-17,0.9569
2002-12-18,-0.4739
2002-12-19,0.0
2002-12-20,-4.7619
2002-12-23,-2.6667
2002-12-24,-1.8836
2002-12-26,1.2216
2002-12-27,-1.3620999999999999
2002-12-30,-6.4849
2002-12-31,-0.5607
2003-01-02,4.5113
2003-01-03,5.9353
2003-01-06,6.961
2003-01-07,-0.7937
2003-01-08,0.16
2003-01-09,6.7093
2003-01-10,8.6826
2003-01-13,9.2287
2003-01-14,-6.3178
2003-01-15,-2.9478999999999997
2003-01-16,-2.6352
2003-01-17,0.1425
2003-01-21,0.4267
2003-01-22,-0.2833
2003-01-23,-2.1307
2003-01-24,-6.6909
2003-01-27,-4.3553
2003-01-28,6.3588000000000005
2003-01-29,-1.2232
2003-01-30,-2.1672
2003-01-31,0.7753
2003-02-03,1.7271
2003-02-04,4.9545
2003-02-05,-1.7868
2003-02-06,-0.4267
2003-02-07,-2.5564
2003-02-10,-3.3951000000000002
2003-02-11,1.4377
2003-02-12,-3.7795
2003-02-13,-3.7643
2003-02-14,-1.8707
2003-02-18,0.8666
2003-02-19,2.9210000000000003
2003-02-20,-4.6745
2003-02-21,-5.7793
2003-02-24,-1.0967
2003-02-25,0.1691
2003-02-26,-5.2533
2003-02-27,1.5842
2003-02-28,2.3392
2003-03-03,-0.3238
2003-03-04,-6.3635
2003-03-05,-19.3878
2003-03-06,0.0
2003-03-07,3.2911
2003-03-10,-7.5735
2003-03-11,1.0342
2003-03-12,2.8871
2003-03-13,1.5306
2003-03-14,2.0101
2003-03-17,-0.9606
2003-03-18,-4.2527
2003-03-19,3.3766
2003-03-20,1.7588
2003-03-21,0.0
2003-03-24,6.1481
2003-03-25,-1.1398
2003-03-26,1.1764999999999999
2003-03-27,4.186
2003-03-28,6.9196
2003-03-31,-1.8789
2003-04-01,-1.0638
2003-04-02,2.1505
2003-04-03,-0.6316
2003-04-04,1.0593
2003-04-07,2.7254
2003-04-08,-0.4082
2003-04-09,1.4344000000000001
2003-04-10,-0.404
2003-04-11,1.4199
2003-04-14,-0.6
2003-04-15,2.2133
2003-04-16,-0.9843
2003-04-17,-2.3857
2003-04-21,-6.11
2003-04-22,-3.0369
2003-04-23,-8.0537
2003-04-24,-1.4599
2003-04-25,9.3827
2003-04-28,-6.3205
2003-04-29,2.8916
2003-04-30,-0.4684
2003-05-01,0.0
2003-05-02,-1.1764999999999999
2003-05-05,0.0
2003-05-06,1.6667
2003-05-07,11.2412
2003-05-08,3.7895
2003-05-09,-5.6795
2003-05-12,1.7204000000000002
2003-05-13,-0.6554
2003-05-14,0.0213
2003-05-15,-5.1064
2003-05-16,3.565
2003-05-19,-1.9268
2003-05-20,-5.9603
2003-05-21,-0.2347
2003-05-22,1.1764999999999999
2003-05-23,1.8605
2003-05-27,9.589
2003-05-28,5.0
2003-05-29,2.5794
2003-05-30,1.528
2003-06-02,5.6773
2003-06-03,-6.4359
2003-06-04,3.8536
2003-06-05,-0.5566
2003-06-06,14.9254
2003-06-09,-2.2727
2003-06-10,1.1628
2003-06-11,-1.8062
2003-06-12,7.0234
2003-06-13,-0.4844
2003-06-16,1.7428
2003-06-17,1.5432000000000001
2003-06-18,-1.2158
2003-06-19,-9.2308
2003-06-20,-0.8644
2003-06-23,1.0429
2003-06-24,-0.846
2003-06-25,1.3652
2003-06-26,1.0101
2003-06-27,1.8333
2003-06-30,1.4729999999999999
2003-07-01,-3.0645
2003-07-02,1.6639
2003-07-03,1.1457
2003-07-07,0.1618
2003-07-08,-1.1309
2003-07-09,-0.3268
2003-07-10,-0.4754
2003-07-11,2.6189999999999998
2003-07-14,5.939
2003-07-15,0.1515
2003-07-16,-3.177
2003-07-17,-5.625
2003-07-18,-0.1656
2003-07-21,1.1609
2003-07-22,0.6557
2003-07-23,-0.6515
2003-07-24,1.8033000000000001
2003-07-25,2.0934
2003-07-28,0.7886
2003-07-29,-2.5039
2003-07-30,-1.2841
2003-07-31,14.9593
2003-08-01,6.082
2003-08-04,0.2667
2003-08-05,0.266
2003-08-06,2.6525
2003-08-07,-2.8424
2003-08-08,1.0638
2003-08-11,-0.2632
2003-08-12,3.6939
2003-08-13,-10.687
2003-08-14,0.4274
2003-08-15,3.1206
2003-08-18,1.5131000000000001
2003-08-19,-1.084
2003-08-20,-1.0959
2003-08-21,0.831
2003-08-22,0.2747
2003-08-25,0.0
2003-08-26,0.0
2003-08-27,-0.274
2003-08-28,3.9835000000000003
2003-08-29,2.9194
2003-09-02,2.9520999999999997
2003-09-03,0.6109
2003-09-04,-1.9827
2003-09-05,-0.6321
2003-09-08,-2.4173
2003-09-09,1.9557
2003-09-10,-3.1969
2003-09-11,1.0568
2003-09-12,1.3072
2003-09-15,-1.9355
2003-09-16,0.9211
2003-09-17,0.0
2003-09-18,2.3468
2003-09-19,3.8217
2003-09-22,6.8712
2003-09-23,3.9036
2003-09-24,-6.9613
2003-09-25,1.6508
2003-09-26,-3.1429
2003-09-29,-4.7045
2003-09-30,0.3797
2003-10-01,5.2963000000000005
2003-10-02,2.9939999999999998
2003-10-03,-0.7093
2003-10-06,2.471
2003-10-07,0.4457
2003-10-08,1.7181
2003-10-09,-0.6711
2003-10-10,-0.1126
2003-10-13,1.4656
2003-10-14,-0.1111
2003-10-15,-2.5584
2003-10-16,2.7397
2003-10-17,-2.4444
2003-10-20,0.4556
2003-10-21,-2.1542
2003-10-22,-1.518
2003-10-23,-4.8123000000000005
2003-10-24,2.5958
2003-10-27,-0.9639
2003-10-28,-5.2311
2003-10-29,-1.027
2003-10-30,-7.9118
2003-10-31,-1.4085
2003-11-03,6.0
2003-11-04,-0.1348
2003-11-05,-1.0796000000000001
2003-11-06,-2.0464
2003-11-07,-0.5571
2003-11-10,-1.9607999999999999
2003-11-11,-3.2857
2003-11-12,3.3973
2003-11-13,6.7143
2003-11-14,-2.2758
2003-11-17,2.8767
2003-11-18,0.1332
2003-11-19,-3.4574
2003-11-20,-1.6529
2003-11-21,0.1401
2003-11-24,3.4965
2003-11-25,-0.5405
2003-11-26,0.8152
2003-11-28,4.4474
2003-12-01,3.4839
2003-12-02,2.2444
2003-12-03,-1.8293
2003-12-04,-0.1242
2003-12-05,-2.3632
2003-12-08,-1.5159
2003-12-09,-1.3064
2003-12-10,-5.7667
2003-12-11,3.1989
2003-12-12,3.7736
2003-12-15,1.9481000000000002
2003-12-16,-1.9108
2003-12-17,-1.039
2003-12-18,-0.6562
2003-12-19,-1.4531
2003-12-22,-1.4745
2003-12-23,1.3605
2003-12-24,1.3423
2003-12-26,0.5298
2003-12-29,-1.8445
2003-12-30,1.0738
2003-12-31,1.1952
2004-01-02,0.1312
2004-01-05,2.228
2004-01-06,0.7692
2004-01-07,6.8702
2004-01-08,-0.5952
2004-01-09,-0.3593
2004-01-12,0.8413
2004-01-13,-2.9797000000000002
2004-01-14,-2.2113
2004-01-15,-0.1256
2004-01-16,-0.7547
2004-01-20,-5.3232
2004-01-21,0.9371
2004-01-22,5.1724
2004-01-23,5.2963000000000005
2004-01-26,-2.8743
2004-01-27,0.9864
2004-01-28,-1.8315000000000001
2004-01-29,-2.2388
2004-01-30,3.5623
2004-02-02,1.3514
2004-02-03,-0.2424
2004-02-04,-2.7824999999999998
2004-02-05,0.9874
2004-02-06,1.3614
2004-02-09,3.5409
2004-02-10,0.0
2004-02-11,3.5377
2004-02-12,3.0752
2004-02-13,-1.9889999999999999
2004-02-17,1.0147
2004-02-18,3.3482
2004-02-19,6.6955
2004-02-20,-3.4514
2004-02-23,0.8596
2004-02-24,-0.3222
2004-02-25,5.8394
2004-02-26,2.1675
2004-02-27,-2.729
2004-03-01,2.0125
2004-03-02,0.3887
2004-03-03,-1.2585
2004-03-04,2.6471
2004-03-05,-2.1012
2004-03-08,4.9756
2004-03-09,-8.0855
2004-03-10,-3.9434
2004-03-11,-9.8947
2004-03-12,-1.7523
2004-03-15,-0.7134
2004-03-16,-2.7545
2004-03-17,7.1429
2004-03-18,1.8391
2004-03-19,-1.0158
2004-03-22,-6.1574
2004-03-23,2.0656
2004-03-24,1.7856999999999998
2004-03-25,2.4561
2004-03-26,0.4566
2004-03-29,2.7273
2004-03-30,-2.5442
2004-03-31,-0.7946
2004-04-01,2.1739
2004-04-02,1.2318
2004-04-05,9.5133
2004-04-06,-0.303
2004-04-07,-4.458
2004-04-08,0.6363
2004-04-12,1.2645
2004-04-13,-3.1217
2004-04-14,0.7519
2004-04-15,-1.2793
2004-04-16,1.4039
2004-04-19,-0.852
2004-04-20,-0.5371
2004-04-21,1.4039
2004-04-22,-0.9585
2004-04-23,-0.1075
2004-04-26,-1.3994
2004-04-27,0.5459
2004-04-28,-5.9718
2004-04-29,-3.0023
2004-04-30,1.0714
2004-05-03,-2.3557
2004-05-04,-4.3426
2004-05-05,-1.6393
2004-05-06,2.4359
2004-05-07,7.0088
2004-05-10,-4.5614
2004-05-11,1.4706000000000001
2004-05-12,-0.8454
2004-05-13,2.6797
2004-05-14,0.5931
2004-05-17,-2.7123
2004-05-18,0.6061
2004-05-19,-6.2651
2004-05-20,-10.1542
2004-05-21,6.4378
2004-05-24,-2.2849
2004-05-25,3.8514
