ticker,NSYS US Equity
2000-06-06,3.6585
2000-06-07,-0.5882
2000-06-08,-2.9586
2000-06-09,-8.5366
2000-06-12,6.6667
2000-06-13,-2.5
2000-06-14,8.9744
2000-06-15,-2.3529
2000-06-16,18.0723
2000-06-19,-2.0408
2000-06-20,0.0
2000-06-21,2.6042
2000-06-22,-2.5381
2000-06-23,7.2917
2000-06-26,6.7961
2000-06-27,-3.6364
2000-06-28,-3.7736
2000-06-29,0.9804
2000-06-30,8.7379
2000-07-03,0.0
2000-07-05,-3.5714
2000-07-06,21.2963
2000-07-07,-4.5802
2000-07-10,0.0
2000-07-11,8.8
2000-07-12,-5.8824
2000-07-13,0.0
2000-07-14,0.0
2000-07-17,-3.9063
2000-07-18,-4.065
2000-07-19,13.5593
2000-07-20,19.403
2000-07-21,-11.25
2000-07-24,-4.2254
2000-07-25,0.3676
2000-07-26,-1.8315000000000001
2000-07-27,-4.4776
2000-07-28,-3.125
2000-07-31,9.6774
2000-08-01,5.1471
2000-08-02,18.8811
2000-08-03,-4.7059
2000-08-04,-1.8519
2000-08-07,-1.8868
2000-08-08,0.0
2000-08-09,1.2821
2000-08-10,-1.2658
2000-08-11,0.641
2000-08-14,-3.1847
2000-08-15,1.9737
2000-08-16,-11.6129
2000-08-17,4.3796
2000-08-18,2.0979
2000-08-21,6.1644
2000-08-22,-1.9355
2000-08-23,2.3026
2000-08-24,-5.4662
2000-08-25,0.6803
2000-08-28,4.7297
2000-08-29,-2.5806
2000-08-30,-1.3245
2000-08-31,-3.3557
2000-09-01,1.3889
2000-09-05,12.3288
2000-09-06,9.7561
2000-09-07,12.2222
2000-09-08,-6.4356
2000-09-11,-3.7037
2000-09-12,-6.5934
2000-09-13,-6.4706
2000-09-14,0.6289
2000-09-15,0.625
2000-09-18,-1.8634
2000-09-19,1.2658
2000-09-20,15.0
2000-09-21,3.8043
2000-09-22,3.6649000000000003
2000-09-25,-3.0303
2000-09-26,-5.7292
2000-09-27,5.5249
2000-09-28,3.1414
2000-09-29,1.5228000000000002
2000-10-02,0.5
2000-10-03,-6.4677
2000-10-04,6.383
2000-10-05,0.5
2000-10-06,-4.4776
2000-10-09,-2.0833
2000-10-10,-4.7872
2000-10-11,-3.9106
2000-10-12,2.3256
2000-10-13,-0.5682
2000-10-16,6.2857
2000-10-17,-13.9785
2000-10-18,5.0
2000-10-19,5.9524
2000-10-20,1.1236
2000-10-23,-3.3333
2000-10-24,-3.4483
2000-10-25,-11.9048
2000-10-26,8.1081
2000-10-27,8.75
2000-10-30,-8.046
2000-10-31,-1.875
2000-11-01,13.3758
2000-11-02,-1.1236
2000-11-03,1.7045
2000-11-06,-3.9106
2000-11-07,-4.6512
2000-11-08,1.2195
2000-11-09,-6.0241
2000-11-10,-4.4872
2000-11-13,0.6711
2000-11-14,6.6667
2000-11-15,-3.75
2000-11-16,-9.0909
2000-11-17,-11.4286
2000-11-20,16.129
2000-11-21,-11.1111
2000-11-22,10.9375
2000-11-24,6.338
2000-11-27,-1.9868000000000001
2000-11-28,-2.7027
2000-11-29,-0.6944
2000-11-30,-16.0839
2000-12-01,0.0
2000-12-04,15.0
2000-12-05,4.3478
2000-12-06,-5.5556
2000-12-07,11.0294
2000-12-08,-5.9603
2000-12-11,0.7042
2000-12-12,1.3986
2000-12-13,0.6897
2000-12-14,-1.3699
2000-12-15,-1.3889
2000-12-18,-5.6338
2000-12-19,-5.9701
2000-12-20,-4.7619
2000-12-21,0.0
2000-12-22,0.0
2000-12-26,-10.0
2000-12-27,-3.7037
2000-12-28,-1.9231
2000-12-29,24.5098
2001-01-02,-11.417300000000001
2001-01-03,-0.4444
2001-01-04,12.5
2001-01-05,1.5873
2001-01-08,-0.7813
2001-01-09,-2.3622
2001-01-10,16.9355
2001-01-11,-0.6897
2001-01-12,-5.5556
2001-01-16,-11.0294
2001-01-17,4.1322
2001-01-18,4.7619
2001-01-19,-0.7576
2001-01-22,-11.4504
2001-01-23,3.4483
2001-01-24,1.6667
2001-01-25,2.8689
2001-01-26,-1.992
2001-01-29,5.6911000000000005
2001-01-30,0.0
2001-01-31,-5.9615
2001-02-02,-3.4765
2001-02-06,0.8475
2001-02-07,-1.6806999999999999
2001-02-08,4.2735
2001-02-12,-3.2787
2001-02-13,-1.6949
2001-02-14,-2.5862
2001-02-15,-2.6549
2001-02-16,1.8182
2001-02-20,5.3571
2001-02-21,-5.0847
2001-02-22,-4.4643
2001-02-23,2.8037
2001-02-26,-1.8182
2001-02-27,0.0
2001-02-28,-2.7778
2001-03-01,1.9048
2001-03-02,-6.0748
2001-03-05,1.4925
2001-03-06,7.8431
2001-03-07,14.5455
2001-03-08,0.3968
2001-03-09,1.1858
2001-03-12,-2.3438
2001-03-13,-3.2
2001-03-14,-10.3306
2001-03-15,0.4608
2001-03-16,13.7615
2001-03-19,3.2258
2001-03-20,-0.7813
2001-03-21,0.7874
2001-03-22,-2.3438
2001-03-23,1.6
2001-03-26,0.7874
2001-03-27,-1.5625
2001-03-28,-10.3175
2001-03-29,2.6549
2001-03-30,0.0
2001-04-02,0.2155
2001-04-03,-0.2151
2001-04-04,0.0
2001-04-05,6.0345
2001-04-06,-2.439
2001-04-09,1.7332999999999998
2001-04-10,-0.3932
2001-04-11,1.0526
2001-04-12,-1.5625
2001-04-16,0.0
2001-04-18,1.0582
2001-04-19,-2.0942
2001-04-20,-3.7433
2001-04-23,-0.8333
2001-04-24,-1.5406
2001-04-25,0.2845
2001-04-26,4.1135
2001-04-27,6.1308
2001-04-30,-0.5135
2001-05-01,-0.5161
2001-05-02,-1.6861000000000002
2001-05-03,-0.2639
2001-05-04,-2.2487
2001-05-07,0.1353
2001-05-08,1.3514
2001-05-09,1.8667
2001-05-10,-2.4869
2001-05-11,5.906
2001-05-14,1.2674
2001-05-15,4.6308
2001-05-16,-1.9139
2001-05-17,0.2439
2001-05-18,1.0949
2001-05-21,-0.1203
2001-05-22,-1.2048
2001-05-23,-0.8537
2001-05-24,0.0
2001-05-30,-1.23
2001-05-31,-10.9589
2001-06-01,-0.8392
2001-06-04,-0.7052
2001-06-05,2.5568
2001-06-06,2.3546
2001-06-07,2.8417
2001-06-08,-1.8420999999999998
2001-06-11,0.5362
2001-06-12,0.0
2001-06-13,2.5333
2001-06-14,-1.8205
2001-06-15,1.8542999999999998
2001-06-18,0.13
2001-06-19,-1.8182
2001-06-20,-0.7937
2001-06-21,0.0
2001-06-22,-1.0667
2001-06-25,0.2695
2001-06-26,0.1344
2001-06-27,-1.3423
2001-06-28,-1.0884
2001-06-29,0.5502
2001-07-02,-2.5991999999999997
2001-07-03,1.1236
2001-07-05,-0.8333
2001-07-06,-0.5602
2001-07-09,0.0
2001-07-10,-1.4085
2001-07-11,-0.2857
2001-07-12,4.5845
2001-07-13,-3.4247
2001-07-17,0.0
2001-07-18,-1.8439999999999999
2001-07-19,0.0
2001-07-20,2.6012
2001-07-24,2.1127
2001-07-26,-0.5517
2001-07-27,-2.9126
2001-07-31,1.7143000000000002
2001-08-01,0.0
2001-08-02,-1.264
2001-08-03,0.0
2001-08-06,0.0
2001-08-07,0.2845
2001-08-09,-0.7092
2001-08-10,0.5714
2001-08-13,-2.6989
2001-08-15,0.7299
2001-08-17,-5.7971
2001-08-20,0.0
2001-08-22,-0.4615
2001-08-23,0.7728
2001-08-24,1.6871
2001-08-28,1.0558
2001-08-29,0.0
2001-08-30,0.7463
2001-08-31,-1.4815
2001-09-04,-0.7519
2001-09-05,-0.7576
2001-09-06,-0.458
2001-09-07,-6.2883
2001-09-10,-4.0917
2001-09-17,-0.1706
2001-09-18,-2.5641
2001-09-19,-5.9649
2001-09-20,-2.0522
2001-09-21,0.0
2001-09-24,1.1429
2001-09-25,-5.6497
2001-09-27,-18.1637
2001-09-28,-2.439
2001-10-01,0.0
2001-10-02,6.25
2001-10-03,-5.8824
2001-10-04,0.0
2001-10-05,11.75
2001-10-08,-3.8031
2001-10-09,-1.1628
2001-10-10,0.0
2001-10-11,8.2353
2001-10-12,6.5217
2001-10-15,0.0
2001-10-16,2.0408
2001-10-17,-3.8
2001-10-19,3.9501
2001-10-22,0.0
2001-10-23,13.0
2001-10-24,-10.6195
2001-10-25,-0.9901
2001-10-26,0.8
2001-10-29,-0.7937
2001-11-01,-1.0
2001-11-02,-5.8586
2001-11-06,0.8584
2001-11-07,-2.1277
2001-11-08,1.9565000000000001
2001-11-09,0.0
2001-11-12,0.0
2001-11-13,0.8529
2001-11-14,-2.7484
2001-11-15,8.4783
2001-11-16,1.2024
2001-11-19,2.9703
2001-11-20,-8.6538
2001-11-21,20.0
2001-11-23,16.6667
2001-11-26,0.0
2001-11-27,-8.5714
2001-11-28,6.9079
2001-11-29,-3.6923
2001-11-30,3.0351
2001-12-03,-0.7752
2001-12-04,0.7813
2001-12-05,-3.876
2001-12-06,0.0
2001-12-07,0.0
2001-12-10,-0.4839
2001-12-12,-1.1345
2001-12-13,6.5574
2001-12-17,-4.6154
2001-12-18,-3.2258
2001-12-19,4.3333
2001-12-20,1.4377
2001-12-24,-3.622
2001-12-26,-1.7974
2001-12-27,-2.4958
2001-12-28,2.3891
2001-12-31,0.3333
2002-01-02,3.8205999999999998
2002-01-03,-0.16
2002-01-04,2.5641
2002-01-07,5.4688
2002-01-09,0.0
2002-01-10,-3.7037
2002-01-11,0.1538
2002-01-14,0.0
2002-01-15,23.8095
2002-01-16,-3.8462
2002-01-17,9.6774
2002-01-18,0.4706
2002-01-22,-5.1522
2002-01-23,2.5926
2002-01-24,-3.4898
2002-01-25,-2.7431
2002-01-28,1.0256
2002-01-29,1.5228000000000002
2002-01-30,-1.75
2002-01-31,1.6539000000000001
2002-02-01,-1.5019
2002-02-04,-0.2541
2002-02-05,0.0
2002-02-07,0.0
2002-02-08,1.9108
2002-02-11,-1.25
2002-02-12,1.2658
2002-02-13,3.375
2002-02-14,-2.6602
2002-02-19,0.0
2002-02-20,-1.2422
2002-02-21,-0.6289
2002-02-22,-1.0127
2002-02-25,-1.9182000000000001
2002-02-26,2.6076
2002-02-27,0.3812
2002-02-28,-1.2658
2002-03-01,1.2821
2002-03-04,5.9494
2002-03-05,11.2306
2002-03-06,14.9302
2002-03-07,-4.5794
2002-03-08,-0.5877
2002-03-11,-1.4778
2002-03-12,-6.0
2002-03-13,6.1702
2002-03-14,-0.8016
2002-03-15,-3.0303
2002-03-18,4.1667
2002-03-19,10.0
2002-03-20,-2.7273
2002-03-21,2.3364
2002-03-22,-1.3699
2002-03-25,-3.7037
2002-03-26,2.4038
2002-03-27,-5.1737
2002-03-28,4.2677
2002-04-01,-3.1339
2002-04-02,-3.4215999999999998
2002-04-03,4.0504
2002-04-04,-3.9024
2002-04-05,3.5533
2002-04-08,3.6275
2002-04-09,7.3794
2002-04-10,-0.8811
2002-04-11,3.3778
2002-04-12,-3.2588
2002-04-16,3.1019
2002-04-17,-5.1724
2002-04-18,0.2727
2002-04-19,1.9946000000000002
2002-04-22,-0.1778
2002-04-23,2.4043
2002-04-24,4.3478
2002-04-25,0.1667
2002-04-26,-4.0765
2002-04-29,4.0763
2002-04-30,-4.5833
2002-05-01,-3.0568
2002-05-02,-0.4505
2002-05-03,-2.6244
2002-05-06,2.1375
2002-05-07,-4.1856
2002-05-08,2.0893
2002-05-09,-1.8605
2002-05-10,4.2654
2002-05-13,0.0
2002-05-14,4.5455
2002-05-15,-4.6957
2002-05-16,2.7372
2002-05-17,-0.9769
2002-05-20,0.0
2002-05-21,2.6816
2002-05-22,-1.3014000000000001
2002-05-23,1.9468999999999999
2002-05-24,-0.1736
2002-05-29,2.6957
2002-05-30,1.6088
2002-05-31,-3.25
2002-06-03,-8.2687
2002-06-04,4.2254
2002-06-05,-3.6036
2002-06-06,-13.5514
2002-06-07,-1.6216
2002-06-10,-10.989
2002-06-11,7.284
2002-06-12,4.603
2002-06-13,-2.6403
2002-06-14,8.8136
2002-06-17,0.8307
2002-06-18,2.5747
2002-06-19,0.9036
2002-06-20,-1.9801
2002-06-24,0.7004
2002-06-25,0.8065
2002-06-26,-11.5
2002-06-27,-1.1299
2002-06-28,3.5429
2002-07-01,1.5453000000000001
2002-07-02,-12.5
2002-07-03,10.559
2002-07-08,-3.3708
2002-07-09,3.3721
2002-07-10,-0.4499
2002-07-12,6.5537
2002-07-15,0.0
2002-07-16,-1.9088
2002-07-18,8.4324
2002-07-19,4.6859
2002-07-22,-0.9524
2002-07-23,-7.7019
2002-07-24,1.0522
2002-07-25,3.0928
2002-07-29,8.5
2002-07-30,1.3825
2002-07-31,-4.0
2002-08-01,0.3788
2002-08-02,-15.6604
2002-08-05,-5.1454
2002-08-06,-11.5566
2002-08-07,-1.6
2002-08-08,4.336
2002-08-09,0.2597
2002-08-12,0.5181
2002-08-13,0.2577
2002-08-15,-8.0977
2002-08-16,2.6573
2002-08-19,0.0
2002-08-20,-2.7248
2002-08-21,7.7031
2002-08-22,-1.8205
2002-08-23,3.3113
2002-08-26,-4.4872
2002-08-27,3.3557
2002-08-28,0.9091
2002-08-29,-6.9498
2002-08-30,2.4896
2002-09-03,-2.1592000000000002
2002-09-04,0.8276
2002-09-05,1.9152
2002-09-06,-1.8792
2002-09-09,0.5472
2002-09-10,-0.8027
2002-09-18,-0.0137
2002-09-19,0.0
2002-09-20,0.0
2002-09-23,-0.5487
2002-09-24,0.0
2002-09-25,-0.5517
2002-09-26,1.9417
2002-09-27,-3.6734999999999998
2002-09-30,-1.1299
2002-10-01,-1.4285999999999999
2002-10-02,-9.4203
2002-10-03,7.2
2002-10-04,4.1791
2002-10-07,-6.8768
2002-10-08,-2.9231
2002-10-09,0.6181
2002-10-10,-1.2443
2002-10-11,10.8453
2002-10-14,-4.5324
2002-10-15,7.0083
2002-10-16,-6.4789
2002-10-17,-1.506
2002-10-18,8.104
2002-10-21,-0.8628
2002-10-22,1.441
2002-10-23,-1.2658
2002-10-24,3.9886
2002-10-25,-3.4247
2002-10-28,1.1206
2002-10-29,-1.9498
2002-10-30,1.7167
2002-10-31,0.5626
2002-11-01,-0.6993
2002-11-04,0.7042
2002-11-06,-0.6993
2002-11-07,0.5634
2002-11-08,0.8403
2002-11-11,-0.1389
2002-11-13,2.9207
2002-11-14,-0.6757
2002-11-15,-1.3605
2002-11-18,-0.1379
2002-11-19,-3.1768
2002-11-20,3.8516
2002-11-21,-2.1978
2002-11-22,-1.6854
2002-11-25,4.5714
2002-11-26,0.5464
2002-11-27,-0.1359
2002-11-29,-0.6803
2002-12-02,-0.5479
2002-12-04,-2.3416
2002-12-06,1.5514999999999999
2002-12-09,-3.6111
2002-12-10,7.9251000000000005
2002-12-11,0.1335
2002-12-12,-4.0
2002-12-13,-0.2083
2002-12-16,-1.6006
2002-12-17,-0.2829
2002-12-18,0.4255
2002-12-19,-1.4123999999999999
2002-12-20,0.1433
2002-12-23,-4.578
2002-12-24,1.7991000000000001
2002-12-26,0.1473
2002-12-27,0.0
2002-12-30,0.0
2002-12-31,3.0882
2003-01-02,0.428
2003-01-03,0.142
2003-01-06,0.8511
2003-01-07,0.2672
2003-01-08,0.4348
2003-01-09,-0.419
2003-01-10,-3.2258
2003-01-13,-2.6087
2003-01-14,3.5714
2003-01-15,0.5747
2003-01-16,2.2857
2003-01-17,-0.6983
2003-01-21,1.2658
2003-01-22,0.2778
2003-01-27,-2.4931
2003-01-28,2.983
2003-01-29,-1.7931
2003-01-30,-0.632
2003-01-31,-0.4947
2003-02-03,1.4205
2003-02-04,4.0616
2003-02-05,-0.8075
2003-02-06,1.0855
2003-02-07,-0.1342
2003-02-10,-4.8387
2003-02-11,1.9774
2003-02-12,-0.1385
2003-02-13,-1.6644
2003-02-14,2.2567
2003-02-18,2.3448
2003-02-19,1.2129
2003-02-20,1.1984
2003-02-21,1.3158
2003-02-24,0.1299
2003-02-25,0.1297
2003-02-26,-0.2591
2003-02-27,0.6494
2003-02-28,-1.1613
2003-03-03,0.0
2003-03-04,-0.3916
2003-03-05,-0.5242
2003-03-06,-3.6891
2003-03-07,-0.8208
2003-03-10,0.0
2003-03-11,-3.5862
2003-03-12,-1.1445
2003-03-13,5.0651
2003-03-14,-0.1377
2003-03-17,-3.4483
2003-03-18,-1.8571
2003-03-19,0.8734
2003-03-20,-1.5729
2003-03-24,1.8766
2003-03-25,-2.2881
2003-03-26,-0.5891
2003-03-27,1.9259
2003-03-28,2.4709
2003-03-31,0.7092
2003-04-01,0.0
2003-04-02,-4.9296
2003-04-03,0.0
2003-04-04,-1.037
2003-04-07,-0.4491
2003-04-08,0.0
2003-04-10,-17.1429
2003-04-11,11.2523
2003-04-14,-2.7732
2003-04-15,-1.0067
2003-04-16,-1.8643999999999998
2003-04-17,-6.7358
2003-04-21,2.7778
2003-04-22,-0.9009
2003-04-23,1.4545
2003-04-24,-3.4050000000000002
2003-04-25,2.0594
2003-04-28,-2.9267
2003-04-29,4.4944
2003-04-30,1.2545
2003-05-01,0.885
2003-05-02,2.1053
2003-05-05,-1.8900000000000001
2003-05-06,-5.4291
2003-05-08,0.1852
2003-05-09,2.2181
2003-05-12,3.0741
2003-05-13,-1.0526
2003-05-14,1.9504000000000001
2003-05-15,0.0
2003-05-16,-0.3478
2003-05-19,-8.377
2003-05-20,7.619
2003-05-21,-2.6549
2003-05-22,1.8
2003-05-23,-0.893
2003-05-27,-1.2435
2003-05-28,0.365
2003-05-29,0.9091
2003-05-30,-0.8829
2003-06-02,4.3447
2003-06-03,-4.5296
2003-06-04,4.562
2003-06-05,2.4258
2003-06-06,-1.0053
2003-06-09,-3.0809
2003-06-10,2.8237
2003-06-11,0.0
2003-06-12,-2.7634
2003-06-13,3.5524
2003-06-16,1.0292
2003-06-17,0.0
2003-06-18,-0.6791
2003-06-19,0.0
2003-06-20,6.1538
2003-06-23,2.7375
2003-06-24,6.5674
2003-06-25,-6.6039
2003-06-26,3.9213
2003-06-27,-3.0156
2003-07-01,-0.1563
2003-07-02,1.7214
2003-07-03,-4.7692
2003-07-07,3.231
2003-07-08,0.1408
2003-07-09,-0.6095
2003-07-10,0.0
2003-07-11,1.1006
2003-07-14,5.832
2003-07-15,-3.1593999999999998
2003-07-16,0.7739
2003-07-17,-1.5058
2003-07-22,0.5962
2003-07-24,-0.152
2003-07-25,-5.6317
2003-07-28,6.2903
2003-07-29,0.0
2003-07-30,-3.4901
2003-07-31,5.1887
2003-08-01,-3.1390000000000002
2003-08-04,6.8981
2003-08-05,-4.865
2003-08-06,0.1366
2003-08-07,-0.1364
2003-08-11,-3.0349
2003-08-12,-1.5649
2003-08-13,-1.2719
2003-08-14,11.4332
2003-08-15,-5.2023
2003-08-18,0.0
2003-08-19,-0.1524
2003-08-20,8.1069
2003-08-21,-1.1439
2003-08-22,2.0
2003-08-25,-1.2605
2003-08-26,-0.7234
2003-08-27,-1.986
2003-08-28,3.0612
2003-08-29,-5.6577
2003-09-02,1.3343
2003-09-03,-1.3168
2003-09-04,0.1499
2003-09-05,4.3413
2003-09-08,2.023
2003-09-09,-2.9672
2003-09-10,0.0145
2003-09-11,2.1736
2003-09-12,-0.0142
2003-09-16,4.9645
2003-09-18,-3.3784
2003-09-19,1.5385
2003-09-22,-1.2397
2003-09-23,1.8131
2003-09-24,-0.8219
2003-09-25,-2.6243
2003-09-26,-1.2766
2003-09-29,6.3218
2003-09-30,-2.5676
2003-10-01,0.5687
2003-10-02,-2.7720000000000002
2003-10-03,1.1348
2003-10-06,-0.014
2003-10-07,0.2946
2003-10-08,0.0
2003-10-09,0.4056
2003-10-10,-1.379
2003-10-13,1.5394999999999999
2003-10-14,0.0139
2003-10-15,1.3908
2003-10-16,0.6859
2003-10-17,-0.6812
2003-10-20,2.1948
2003-10-21,-3.6376
2003-10-22,-6.8115
2003-10-23,5.5306
2003-10-24,0.4249
2003-10-27,2.2567
2003-10-28,-1.7931
2003-10-29,4.6348
2003-10-30,0.4027
2003-10-31,-2.2594
2003-11-03,12.419599999999999
2003-11-04,-0.365
2003-11-05,3.0651
2003-11-06,-5.6872
2003-11-07,5.402
2003-11-10,-1.6566999999999998
2003-11-11,-1.2241
2003-11-12,0.6135
2003-11-13,0.9756
2003-11-14,-0.4831
2003-11-17,1.335
2003-11-18,-1.3174000000000001
2003-11-19,-2.9126
2003-11-21,-0.0125
2003-11-24,-5.6132
2003-11-25,0.0
2003-11-26,1.9868000000000001
2003-11-28,-0.1299
2003-12-01,0.7802
2003-12-02,4.3871
2003-12-03,2.3486000000000002
2003-12-04,-3.3816
2003-12-05,-0.3875
2003-12-10,0.389
2003-12-11,0.625
2003-12-12,-3.2298
2003-12-15,2.6958
2003-12-16,0.0
2003-12-17,-5.75
2003-12-18,3.8462
2003-12-19,1.6602999999999999
2003-12-22,0.0126
2003-12-24,0.6281
2003-12-26,5.9793
2003-12-29,-2.7091
2003-12-30,-1.9127999999999998
2003-12-31,0.1111
2004-01-02,-1.9849999999999999
2004-01-05,1.3836
2004-01-06,0.5087
2004-01-07,-0.6419
2004-01-08,-0.3603
2004-01-09,2.9925
2004-01-13,0.0
2004-01-14,-3.1477
2004-01-15,0.125
2004-01-16,-3.1211
2004-01-20,0.9021
2004-01-21,0.2554
2004-01-22,3.4395
2004-01-23,0.3695
2004-01-26,-4.0491
2004-01-27,0.5115
2004-01-28,3.6896
2004-01-29,-2.6994
2004-01-30,1.5259
2004-02-02,5.0801
2004-02-03,1.6548
2004-02-04,-1.1628
2004-02-05,-1.5293999999999999
2004-02-06,-0.9558
2004-02-09,0.8444
2004-02-11,4.677
2004-02-12,1.1313
2004-02-13,1.5819
2004-02-17,1.5573000000000001
2004-02-18,-1.6429
2004-02-19,-1.2695
2004-02-20,-2.3235
2004-02-23,0.1155
2004-02-24,3.1142
2004-02-25,-1.9016
2004-02-26,-3.0787
2004-02-27,1.7647
2004-03-01,-1.0405
2004-03-02,5.1402
2004-03-03,0.8889
2004-03-04,0.4405
2004-03-05,-0.7566
2004-03-08,-0.5635
2004-03-10,-3.1111
2004-03-11,-2.1789
2004-03-12,4.3376
2004-03-15,-10.6742
2004-03-16,-0.6289
2004-03-17,-0.2532
2004-03-18,-14.9746
2004-03-19,-2.8358
2004-03-22,0.0
2004-03-23,-2.765
2004-03-24,1.5798
2004-03-25,1.7107
2004-03-26,0.0
2004-03-29,1.0703
2004-03-30,1.3616
2004-03-31,0.7463
2004-04-01,-1.4815
2004-04-02,12.782
2004-04-05,-0.6667
2004-04-06,-5.906
2004-04-07,1.5692
2004-04-08,-6.1798
2004-04-12,-1.9311
2004-04-13,2.5798
2004-04-14,14.5833
2004-04-15,-6.8831
2004-04-16,0.4184
2004-04-19,0.2778
2004-04-20,0.554
2004-04-21,-1.7769
2004-04-22,0.5469
2004-04-23,1.5342
2004-04-26,-0.6868
2004-04-27,-0.8299
2004-04-28,0.0837
2004-04-29,-1.4771
2004-04-30,6.3649000000000004
2004-05-03,-3.8564
2004-05-04,1.3831
2004-05-05,4.6385
2004-05-06,-2.7379
2004-05-07,3.1501
2004-05-10,-0.3249
2004-05-11,0.3911
2004-05-12,0.2597
2004-05-13,2.3316
2004-05-14,-6.8354
2004-05-17,-1.2227999999999999
2004-05-18,5.227
2004-05-19,-3.1373
2004-05-20,1.3495
2004-05-21,1.0652
2004-05-24,-5.5336
2004-05-25,0.1395
2004-05-26,-1.2535
2004-05-27,0.8463
2004-05-28,-1.3986
2004-06-01,2.1277
2004-06-02,0.0
2004-06-03,-1.1111
2004-06-07,-0.8427
2004-06-08,8.2153
2004-06-09,-1.8325
2004-06-10,-2.1333
2004-06-14,11.8529
2004-06-15,-7.6736
2004-06-16,1.0554
2004-06-17,0.3916
2004-06-18,-2.4707
2004-06-21,-2.8
2004-06-22,0.2743
2004-06-23,-1.7784
2004-06-24,2.507
2004-06-25,0.6793
2004-06-28,1.3495
2004-06-29,0.0
2004-06-30,5.5925
2004-07-06,-7.5662
2004-07-07,-1.0914
2004-07-08,8.0
2004-07-09,-4.5977
2004-07-12,1.6064
2004-07-13,-3.8208
2004-07-14,-0.8219
2004-07-15,0.8287
2004-07-16,-2.7397
2004-07-19,2.9577
2004-07-20,0.5472
2004-07-21,-2.7211
2004-07-22,-10.9091
2004-07-23,-10.832
2004-07-26,4.5775
2004-07-27,-0.1684
2004-07-28,0.5059
2004-07-29,-1.6779
2004-07-30,-0.1706
2004-08-02,-3.4188
2004-08-03,6.9027
2004-08-04,-1.0099
2004-08-05,0.0167
2004-08-06,-0.8361
2004-08-09,0.1686
2004-08-10,-11.4478
2004-08-11,2.3004
2004-08-12,1.0965
2004-08-13,-6.0662
2004-08-16,-5.4795
2004-08-17,6.4182
2004-08-18,1.9455
2004-08-19,0.1908
2004-08-20,4.1905
2004-08-23,0.9141
2004-08-24,0.9058
2004-08-25,-4.4883
2004-08-26,6.203
2004-08-27,0.531
2004-08-30,-8.2746
2004-08-31,10.5566
2004-09-01,-9.7222
2004-09-02,1.9231
2004-09-03,1.3208
2004-09-07,-7.0764
2004-09-08,4.8096
2004-09-09,3.8241
2004-09-10,3.4991
2004-09-13,1.0676
2004-09-14,-1.2324
2004-09-15,-1.9607999999999999
2004-09-16,-4.5455
2004-09-17,2.2857
2004-09-20,1.4898
2004-09-21,0.9174
2004-09-22,-2.7273
2004-09-23,1.6822
2004-09-24,-4.4118
