ticker,TNKE US Equity
2014-04-24,-5.8824
2014-04-25,-12.5
2014-04-28,0.0
2014-04-29,-22.6786
2014-04-30,10.8545
2014-05-01,-40.0
2014-05-02,-16.1458
2014-05-05,31.8841
2014-05-06,-3.7677
2014-05-07,-13.8662
2014-05-08,3.0303
2014-05-09,-5.8824
2014-05-12,-17.1875
2014-05-13,13.2075
2014-05-14,0.625
2014-05-15,2.2774
2014-05-16,-9.3117
2014-05-19,6.4732
2014-05-20,-15.0943
2014-05-21,0.0
2014-05-22,-1.2346
2014-05-23,-16.0
2014-05-27,0.0
2014-05-28,3.8689999999999998
2014-05-29,-8.3095
2014-05-30,19.375
2014-06-02,-3.6649000000000003
2014-06-03,4.3478
2014-06-04,2.6042
2014-06-05,-12.6904
2014-06-06,6.9767
2014-06-09,-4.3478
2014-06-10,-5.9658999999999995
2014-06-11,-3.3233
2014-06-12,0.0
2014-06-13,-9.375
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,5.5172
2014-06-19,3.9215999999999998
2014-06-20,-6.9182
2014-06-23,1.6892
2014-06-24,-11.6279
2014-06-25,20.3008
2014-06-26,-10.0
2014-06-27,2.7778
2014-06-30,-14.1892
2014-07-01,13.3858
2014-07-02,-1.0417
2014-07-03,-0.7018
2014-07-07,-0.3534
2014-07-08,-3.5461
2014-07-09,3.6765
2014-07-10,-15.6028
2014-07-11,0.8403
2014-07-14,-4.1667
2014-07-15,-1.7391
2014-07-16,0.4425
2014-07-17,0.8811
2014-07-18,-0.8734
2014-07-21,-16.2996
2014-07-22,17.8947
2014-07-23,7.1429
2014-07-24,-20.8333
2014-07-25,0.0
2014-07-29,0.0
2014-07-30,19.4737
2014-07-31,-28.1938
2014-08-01,37.4233
2014-08-04,-9.375
2014-08-05,-0.4926
2014-08-06,9.901
2014-08-07,-21.6216
2014-08-08,27.5862
2014-08-11,-7.2072
2014-08-12,-2.9126
2014-08-13,-27.0
2014-08-14,13.0137
2014-08-15,-4.2424
2014-08-18,-15.8228
2014-08-19,0.0
2014-08-20,-13.5338
2014-08-21,16.5217
2014-08-22,-0.7463
2014-08-25,0.7519
2014-08-26,-10.4478
2014-08-27,25.0
2014-08-28,-9.3333
2014-08-29,-5.8824
2014-09-02,-14.8438
2014-09-03,2.7523
2014-09-04,0.0
2014-09-05,-26.7857
2014-09-08,3.6585
2014-09-09,-5.8824
2014-09-10,-7.5
2014-09-11,-17.5676
2014-09-12,4.918
2014-09-15,-9.375
2014-09-16,27.5862
2014-09-18,0.0
2014-09-19,29.7297
2014-09-22,0.0
2014-09-23,-2.0833
2014-09-24,2.1277
2014-09-25,2.0833
2014-09-26,-7.1429
2014-09-29,-15.3846
2014-09-30,-2.5974
2014-10-01,-21.3333
2014-10-02,-27.1186
2014-10-03,-2.3256
2014-10-06,-11.9048
2014-10-07,8.1081
2014-10-08,-5.0
2014-10-09,0.0
2014-10-10,5.2632
2014-10-13,-7.5
2014-10-14,-8.1081
2014-10-15,0.0
2014-10-16,-20.5882
2014-10-17,-11.1111
2014-10-20,20.8333
2014-10-21,-6.8966
2014-10-22,7.4074
2014-10-23,-17.2414
2014-10-24,20.8333
2014-10-27,-17.2414
2014-10-28,-8.3333
2014-10-29,22.7273
2014-10-31,-11.1111
2014-11-03,0.0
2014-11-04,12.5
2014-11-05,-11.1111
2014-11-06,25.0
2014-11-07,0.0
2014-11-10,-10.0
2014-11-11,-3.7037
2014-11-12,-7.6923
2014-11-13,-8.3333
2014-11-14,0.0
2014-11-17,9.0909
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,-20.8333
2014-11-21,52.6316
2014-11-24,-10.3448
2014-11-25,0.0
2014-11-26,0.0
2014-11-28,0.0
2014-12-01,-26.9231
2014-12-02,10.526299999999999
2014-12-03,23.8095
2014-12-04,-15.3846
2014-12-05,18.1818
2014-12-08,11.538499999999999
2014-12-09,-10.3448
2014-12-10,0.0
2014-12-11,-15.3846
2014-12-12,-13.6364
2014-12-15,10.526299999999999
2014-12-16,66.6667
2014-12-17,-37.1429
2014-12-18,-4.5455
2014-12-19,-9.5238
2014-12-22,-5.2632
2014-12-23,-11.1111
2014-12-24,-31.25
2014-12-26,18.1818
2014-12-29,7.6923
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,-7.1429
2015-01-05,7.6923
2015-01-06,14.2857
2015-01-07,0.0
2015-01-08,-18.75
2015-01-09,-15.3846
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,72.7273
2015-01-15,-26.3158
2015-01-16,-21.4286
2015-01-20,0.0
2015-01-21,-9.0909
2015-01-22,30.0
2015-01-26,-15.3846
2015-01-27,0.0
2015-01-28,0.0
2015-01-29,-9.0909
2015-01-30,0.0
2015-02-02,30.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-05,7.6923
2015-02-06,-7.1429
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,7.6923
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-7.1429
2015-02-20,-15.3846
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,-9.0909
2015-02-26,0.0
2015-03-02,30.0
2015-03-03,7.6923
2015-03-04,-7.1429
2015-03-05,-15.3846
2015-03-06,27.2727
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,-21.4286
2015-03-12,72.7273
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,-15.7895
2015-03-18,0.0
2015-03-19,-12.5
2015-03-20,14.2857
2015-03-23,-12.5
2015-03-24,28.5714
2015-03-25,-2.2222
2015-03-26,-20.4545
2015-03-27,28.5714
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,-22.2222
2015-04-02,0.0
2015-04-06,-7.1429
2015-04-07,0.0
2015-04-08,23.0769
2015-04-09,0.0
2015-04-10,-12.5
2015-04-13,28.5714
2015-04-14,0.0
2015-04-15,-22.2222
2015-04-16,28.5714
2015-04-17,-11.1111
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,-12.5
2015-04-23,-7.1429
2015-04-24,7.6923
2015-04-27,0.0
2015-04-28,0.0
2015-04-29,28.5714
2015-04-30,-11.1111
2015-05-01,0.0
2015-05-04,-12.5
2015-05-05,-7.1429
2015-05-06,-15.3846
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-18,-27.2727
2015-05-19,37.5
2015-05-20,-9.0909
2015-05-21,0.0
2015-05-22,0.0
2015-05-26,10.0
2015-05-28,-27.2727
2015-06-01,25.0
2015-06-02,10.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-08,-9.0909
2015-06-09,10.0
2015-06-10,-9.0909
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,-10.0
2015-06-17,-11.1111
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,-25.0
2015-06-24,66.6667
2015-06-25,-20.0
2015-06-26,25.0
2015-06-29,-20.0
2015-06-30,0.0
2015-07-01,25.0
2015-07-02,0.0
2015-07-08,-20.0
2015-07-09,25.0
2015-07-13,0.0
2015-07-15,0.0
2015-07-16,-20.0
2015-07-17,-37.5
2015-07-20,20.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-27,-16.6667
2015-07-29,60.0
2015-08-05,12.5
2015-08-06,-33.3333
2015-08-07,-16.6667
2015-08-10,20.0
2015-08-11,-16.6667
2015-08-12,0.0
2015-08-14,0.0
2015-08-19,0.0
2015-08-20,20.0
2015-08-24,33.3333
2015-08-25,-25.0
2015-08-26,33.3333
2015-08-27,0.0
2015-08-28,-37.5
2015-09-01,20.0
2015-09-02,-50.0
2015-09-04,66.6667
2015-09-08,0.0
2015-09-09,0.0
2015-09-14,0.0
2015-09-16,0.0
2015-09-18,20.0
2015-09-24,-50.0
2015-09-25,0.0
2015-09-30,100.0
2015-10-02,0.0
2015-10-09,-16.6667
2015-10-13,-40.0
2015-10-19,0.0
2015-10-21,0.0
2015-10-22,66.6667
2015-10-26,0.0
2015-10-27,-40.0
2015-10-28,66.6667
2015-10-29,20.0
2015-10-30,-50.0
2015-11-03,100.0
2015-11-04,0.0
2015-11-06,0.0
2015-11-09,-16.6667
2015-11-10,0.0
2015-11-11,-40.0
2015-11-16,66.6667
2015-11-18,60.0
2015-11-20,-25.0
2015-11-23,66.6667
2015-11-24,-40.0
2015-11-25,-16.6667
2015-11-27,0.0
2015-11-30,60.0
2015-12-01,-25.0
2015-12-02,-16.6667
2015-12-03,20.0
2015-12-04,0.0
2015-12-08,-16.6667
2015-12-10,0.0
2015-12-11,0.0
2015-12-15,0.0
2015-12-16,-40.0
2015-12-17,100.0
2015-12-18,0.0
2015-12-21,-16.6667
2015-12-22,0.0
2015-12-23,0.0
2015-12-24,20.0
2015-12-28,-50.0
2015-12-29,100.0
2015-12-30,-16.6667
2015-12-31,-40.0
2016-01-07,0.0
2016-01-08,66.6667
2016-01-11,-20.0
2016-01-12,0.0
2016-01-14,0.0
2016-01-15,50.0
2016-01-19,-16.6667
2016-01-20,60.0
2016-01-21,-37.5
2016-01-25,-40.0
2016-01-26,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-09,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,0.0
2016-02-19,66.6667
2016-02-24,-40.0
2016-02-25,0.0
2016-02-29,0.0
2016-03-02,0.0
2016-03-07,66.6667
2016-03-09,-40.0
2016-03-11,0.0
2016-03-15,66.6667
2016-03-16,0.0
2016-03-17,-40.0
2016-03-22,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,66.6667
2016-04-04,-40.0
2016-04-05,0.0
2016-04-06,6.6667
2016-04-07,-6.25
2016-04-11,0.0
2016-04-12,-20.0
2016-04-19,0.0
2016-04-21,-16.6667
2016-04-26,50.0
2016-04-27,0.0
2016-04-29,0.0
2016-05-04,0.0
2016-05-06,0.0
2016-05-11,-46.6667
2016-05-12,25.0
2016-05-13,-20.0
2016-05-16,25.0
2016-05-18,0.0
2016-05-25,0.0
2016-05-31,-20.0
2016-06-01,25.0
2016-06-07,0.0
2016-06-10,0.0
2016-06-13,0.0
2016-06-15,0.0
2016-06-21,0.0
2016-06-22,50.0
2016-06-23,0.0
2016-06-30,-33.3333
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,-20.0
2016-07-11,87.5
2016-07-13,-33.3333
2016-07-15,150.0
2016-07-18,-60.0
2016-07-22,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,0.0
2016-08-09,50.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-15,0.0
2016-08-16,66.6667
2016-08-25,-40.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,-33.3333
2016-09-15,50.0
2016-09-19,-33.3333
2016-09-22,-20.0
2016-09-26,25.0
2016-09-27,0.0
2016-09-30,0.0
2016-10-03,-20.0
2016-10-06,25.0
2016-10-11,0.0
2016-10-18,50.0
2016-10-20,0.0
2016-10-24,-33.3333
2016-10-28,0.0
2016-10-31,0.0
2016-11-04,-20.0
2016-11-11,87.5
2016-11-14,66.6667
2016-11-15,-36.0
2016-11-21,-6.25
2016-11-22,-20.0
2016-11-29,-16.6667
2016-11-30,-20.0
2016-12-05,25.0
2016-12-07,-20.0
2016-12-08,87.5
2016-12-09,-46.6667
2016-12-12,50.0
2016-12-14,-16.6667
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,20.0
2016-12-27,-18.0
2016-12-28,-18.6992
2016-12-29,0.0
2016-12-30,80.0
2017-01-03,-31.6667
2017-01-05,1.626
2017-01-09,150.0
2017-01-10,-40.0
2017-01-11,0.0
2017-01-17,33.3333
2017-01-23,-25.0
2017-01-24,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-08,54.6667
2017-02-09,7.7586
2017-02-10,-40.0
2017-02-13,66.6667
2017-02-14,-40.0
2017-02-21,0.0
2017-02-22,0.0
2017-03-01,0.0
2017-03-03,0.0
2017-03-06,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-16,66.6667
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-31,-40.0
2017-04-03,0.0
2017-04-05,66.6667
2017-04-06,60.0
2017-04-07,-25.0
2017-04-12,33.3333
2017-04-21,-37.5
2017-04-24,-20.0
2017-04-28,-25.0
2017-05-01,0.0
2017-05-08,100.0
2017-05-09,0.0
2017-05-12,33.3333
2017-05-17,-25.0
2017-05-22,-16.6667
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,60.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,62.5
2017-06-05,-38.4615
2017-06-06,40.0
2017-06-07,-28.5714
2017-06-08,-20.0
2017-06-09,50.0
2017-06-14,-16.6667
2017-06-15,0.0
2017-06-16,20.0
2017-06-20,-25.0
2017-06-23,-11.1111
2017-06-26,225.0
2017-06-27,-53.8462
2017-06-28,33.3333
2017-06-29,-25.0
2017-06-30,0.0
2017-07-03,-33.3333
2017-07-05,0.0
2017-07-06,-25.0
2017-07-07,-33.3333
2017-07-10,0.0
2017-07-17,100.0
2017-07-18,-25.0
2017-07-21,0.0
2017-07-26,0.0
2017-08-02,-33.3333
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,200.0
2017-08-08,-33.3333
2017-08-09,0.0
2017-08-10,-25.0
2017-08-11,33.3333
2017-08-14,-25.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-23,-33.3333
2017-08-25,0.0
2017-08-28,100.0
2017-08-31,-50.0
2017-09-01,0.0
2017-09-08,100.0
2017-09-13,-50.0
2017-09-14,50.0
2017-09-15,-33.3333
2017-09-19,50.0
2017-09-22,0.0
2017-09-28,0.0
2017-10-03,0.0
2017-10-06,33.3333
2017-10-09,-25.0
2017-10-10,33.3333
2017-10-13,-25.0
2017-10-17,0.0
2017-10-20,33.3333
2017-10-23,0.0
2017-10-25,0.0
2017-10-26,49.25
2017-10-31,-49.7487
2017-11-02,33.3333
2017-11-06,-50.0
2017-11-07,90.0
2017-11-08,-47.3684
2017-11-09,0.0
2017-11-10,45.0
2017-11-13,3.4483
2017-11-14,-33.3333
2017-11-17,100.0
2017-11-20,-25.0
2017-11-21,0.0
2017-11-24,33.3333
2017-11-27,-0.5
2017-11-28,-24.6231
2017-11-29,33.3333
2017-12-01,-25.0
2017-12-06,33.3333
2017-12-07,25.0
2017-12-08,-20.0
2017-12-11,-50.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,50.0
2017-12-19,33.3333
2017-12-20,-50.0
2017-12-22,0.0
2017-12-26,200.0
2017-12-27,0.0
2017-12-28,16.6667
2017-12-29,-42.8571
2018-01-04,0.0
2018-01-05,50.0
2018-01-10,16.6667
2018-01-11,-2.8571
2018-01-16,2.9412000000000003
2018-01-17,-28.5714
2018-01-18,-20.0
2018-01-19,22.5
2018-01-22,22.449
2018-01-23,16.6667
2018-01-24,14.2857
2018-01-25,-12.5
2018-01-26,0.0
2018-01-29,-14.2857
2018-01-30,-33.3333
2018-01-31,0.0
2018-02-01,-25.0
2018-02-02,33.3333
2018-02-05,-25.0
2018-02-06,66.6667
2018-02-08,0.0
2018-02-12,-20.0
2018-02-13,25.0
2018-02-14,0.0
2018-02-16,-20.0
2018-02-20,-25.0
2018-02-23,0.0
2018-02-26,66.6667
2018-03-01,120.0
2018-03-02,50.9091
2018-03-05,2.4096
2018-03-06,-5.8824
2018-03-07,-18.75
2018-03-08,15.3846
2018-03-09,-6.6667
2018-03-12,0.0
2018-03-13,14.2857
2018-03-14,43.75
2018-03-15,47.8261
2018-03-16,-41.1765
2018-03-19,-10.0
2018-03-20,16.6667
2018-03-21,-14.2857
2018-03-22,-11.1111
2018-03-23,50.0
2018-03-26,0.0
2018-03-27,-4.1667
2018-03-28,39.1304
2018-03-29,-21.875
2018-04-02,-12.0
2018-04-03,0.0
2018-04-04,-22.7273
2018-04-05,-23.5294
2018-04-06,23.0769
2018-04-09,-12.5
2018-04-10,-14.2857
2018-04-11,33.3333
2018-04-12,56.25
2018-04-13,56.0
2018-04-16,-23.0769
2018-04-17,-13.3333
2018-04-18,-23.0769
2018-04-19,-40.0
2018-04-20,0.0
2018-04-23,16.6667
2018-04-24,-21.4286
2018-04-25,9.0909
2018-04-26,50.0
2018-04-27,-11.1111
2018-04-30,0.0
2018-05-01,-25.0
2018-05-02,0.0
2018-05-03,-8.3333
2018-05-04,18.1818
2018-05-07,-15.3846
2018-05-08,-9.0909
2018-05-09,10.0
2018-05-10,-9.0909
2018-05-11,-10.0
2018-05-14,-11.1111
2018-05-15,2.5
2018-05-16,21.9512
2018-05-17,0.0
2018-05-18,-10.0
2018-05-21,-11.1111
2018-05-22,62.5
2018-05-23,-7.6923
2018-05-24,-16.6667
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,30.0
2018-06-04,-15.3846
2018-06-05,-9.0909
2018-06-06,20.0
2018-06-07,-16.6667
2018-06-08,0.0
2018-06-12,-10.0
2018-06-13,-11.1111
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,-12.5
2018-06-25,-14.2857
2018-06-26,0.0
2018-06-27,16.6667
2018-06-28,14.2857
2018-06-29,12.5
2018-07-02,33.3333
2018-07-03,-16.6667
2018-07-05,-20.0
2018-07-06,0.0
2018-07-09,-12.5
2018-07-10,42.8571
2018-07-11,-30.0
2018-07-13,42.8571
2018-07-18,0.0
2018-07-19,-20.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,50.0
2018-07-30,-41.6667
2018-08-01,14.2857
2018-08-02,25.0
2018-08-06,0.0
2018-08-07,-30.0
2018-08-08,28.5714
2018-08-09,-22.2222
2018-08-10,28.5714
2018-08-13,-22.2222
2018-08-14,28.5714
2018-08-15,-22.2222
2018-08-16,28.5714
2018-08-17,-33.3333
2018-08-20,16.6667
2018-08-21,-28.5714
2018-08-23,20.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,-16.6667
2018-08-29,0.0
2018-09-07,20.0
2018-09-10,-33.3333
2018-09-11,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,25.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,20.0
2018-09-24,-16.6667
2018-09-26,20.0
2018-09-27,0.0
2018-09-28,-16.6667
2018-10-01,-20.0
2018-10-02,-25.0
2018-10-04,66.6667
2018-10-05,0.0
2018-10-09,-20.0
2018-10-12,25.0
2018-10-15,0.0
2018-10-18,0.0
2018-10-29,40.0
2018-10-31,0.0
2018-11-02,-28.5714
2018-11-05,40.0
2018-11-06,-57.1429
2018-11-07,33.3333
2018-11-08,-25.0
2018-11-13,0.0
2018-11-15,33.3333
2018-11-20,0.0
2018-11-26,3.75
2018-11-27,-3.6145
2018-11-28,75.0
2018-11-29,-14.2857
2018-11-30,0.0
2018-12-03,0.0
2018-12-06,-33.3333
2018-12-12,0.0
2018-12-13,0.0
2018-12-18,-25.0
2018-12-19,6.6667
2018-12-20,25.0
2018-12-26,0.0
2018-12-27,-25.0
2018-12-28,33.3333
2018-12-31,25.0
2019-01-03,-20.0
2019-01-04,25.0
2019-01-07,-40.0
2019-01-08,0.0
2019-01-11,66.6667
2019-01-15,-40.0
2019-01-16,0.0
2019-01-18,33.3333
2019-01-22,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-11,75.0
2019-02-12,0.0
2019-02-13,-14.2857
2019-02-14,-16.6667
2019-02-19,40.0
2019-02-21,0.0
2019-02-22,-14.2857
2019-02-25,0.0
2019-02-27,-16.6667
2019-03-04,0.0
2019-03-05,20.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,-16.6667
2019-03-11,20.0
2019-03-12,0.0
2019-03-15,-16.6667
2019-03-19,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-09,60.0
2019-04-11,0.0
2019-04-12,-37.5
2019-04-16,40.0
2019-04-23,-42.8571
2019-04-25,0.0
2019-05-02,0.0
2019-05-07,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,-25.0
2019-05-15,0.0
2019-05-17,66.6667
2019-05-21,-40.0
2019-05-23,0.0
2019-05-24,0.0
2019-06-03,0.0
2019-06-06,100.0
2019-06-07,-33.3333
2019-06-10,0.0
2019-06-12,0.0
2019-06-13,25.0
2019-06-14,0.0
2019-06-17,20.0
2019-06-18,66.6667
2019-06-19,0.0
2019-06-21,10.0
2019-06-24,0.0
2019-06-25,0.0
2019-07-05,-9.0909
2019-07-08,10.0
2019-07-09,0.0
2019-07-10,-18.1818
2019-07-16,-22.2222
2019-07-18,-14.2857
2019-07-19,8.3333
2019-07-22,7.6923
2019-07-23,-14.2857
2019-07-24,-16.6667
2019-07-26,10.0
2019-08-09,9.0909
2019-08-12,0.0
2019-08-16,0.0
2019-08-19,66.6667
2019-08-26,10.0
2019-08-29,-60.4545
2019-08-30,152.8736
2019-09-03,-63.6364
2019-09-04,100.0
2019-09-11,0.0
2019-09-16,-50.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-24,0.0
2019-09-26,-25.0
2019-10-03,66.6667
2019-10-07,4.8
2019-10-08,1.5267
2019-10-10,31.5789
2019-10-14,-14.2857
2019-10-22,0.0
2019-10-24,-16.6667
2019-10-25,0.0
2019-10-29,20.0
2019-10-30,-50.0
2019-11-01,200.0
2019-11-04,0.0
2019-11-11,-16.6667
2019-11-13,-6.6667
2019-11-18,0.0
2019-11-19,71.4286
2019-11-20,-41.6667
2019-11-26,0.0
2019-11-27,-28.5714
2019-11-29,0.0
2019-12-05,0.0
2019-12-11,0.0
2019-12-12,-20.0
2019-12-13,25.0
2019-12-17,-30.0
2019-12-18,14.2857
2019-12-20,0.0
2019-12-23,-25.0
2019-12-24,33.3333
2019-12-26,-25.0
2019-12-30,0.0
2019-12-31,33.3333
2020-01-07,-25.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-13,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,83.3333
2020-01-22,-45.4545
2020-01-24,0.0
2020-02-03,0.0
2020-02-06,33.3333
2020-02-07,0.0
2020-02-12,0.0
2020-02-13,50.0
2020-02-19,-33.3333
2020-02-20,-12.5
2020-02-21,-14.2857
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,133.3333
2020-03-04,-28.5714
2020-03-05,-20.0
2020-03-06,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-18,0.0
2020-03-24,0.0
2020-03-25,17.5
2020-03-27,-36.1702
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,35.0
2020-04-09,4.9383
2020-04-13,17.647100000000002
2020-04-15,4.6
2020-04-16,-4.3977
2020-04-17,0.0
2020-04-21,0.0
2020-04-22,-60.0
2020-04-27,0.0
2020-04-29,75.0
2020-04-30,-42.8571
2020-05-01,0.0
2020-05-04,0.0
2020-05-06,150.0
2020-05-07,-60.0
2020-05-11,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,50.0
2020-05-22,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,33.3333
2020-06-08,-25.0
2020-06-09,10.0
2020-06-10,-9.0909
2020-06-19,-33.3333
2020-06-26,50.0
2020-07-01,33.3333
2020-07-07,0.0
2020-07-08,-25.0
2020-07-14,0.0
2020-07-15,33.3333
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,25.0
2020-07-22,0.0
2020-07-23,-20.0
2020-07-27,-25.0
2020-07-30,0.0
