ticker,PGRD US Equity
2006-11-24,-3.8095
2006-11-27,8.9109
2006-11-30,-13.6364
2006-12-01,0.0
2006-12-07,7.8947
2006-12-08,-2.439
2006-12-12,-5.0
2006-12-13,13.1579
2006-12-14,0.0
2006-12-15,6.9767
2006-12-18,8.6957
2006-12-20,-12.0
2006-12-27,6.8182
2006-12-29,4.2553
2007-01-03,2.0408
2007-01-04,28.0
2007-01-05,-6.25
2007-01-08,0.0
2007-01-10,-8.3333
2007-01-11,16.3636
2007-01-16,-9.375
2007-01-23,3.4483
2007-01-24,5.0
2007-01-25,1.5873
2007-01-26,-0.3125
2007-01-29,0.3135
2007-01-30,12.5
2007-01-31,-2.7778
2007-02-02,-10.0
2007-02-05,7.9365
2007-02-07,0.0
2007-02-09,-16.1765
2007-02-13,-12.2807
2007-02-14,-20.0
2007-02-15,0.0
2007-02-16,7.5
2007-02-21,6.9767
2007-02-23,8.6957
2007-02-26,-20.0
2007-02-27,15.0
2007-02-28,-13.0435
2007-03-02,15.0
2007-03-05,-4.3478
2007-03-08,4.5455
2007-03-20,-10.8696
2007-03-21,0.0
2007-04-11,-39.0244
2007-04-12,40.0
2007-04-13,0.0
2007-04-16,-8.5714
2007-04-20,-15.625
2007-04-23,-3.7037
2007-04-24,-7.6923
2007-04-25,-8.3333
2007-04-30,-27.2727
2007-05-03,-37.5
2007-05-04,2.0
2007-05-07,0.0
2007-05-10,-1.9607999999999999
2007-05-31,2.0
2007-06-01,-29.2157
2007-06-06,5.5402000000000005
2007-06-08,-1.5748
2007-06-11,20.0
2007-06-21,0.0
2007-06-26,4.4444
2007-06-27,31.9149
2007-07-10,-17.7419
2007-07-16,-1.9607999999999999
2007-07-17,4.0
2007-07-18,-30.7692
2007-07-19,0.0
2007-07-26,2.7778
2007-08-03,102.7027
2007-08-10,20.0
2007-08-13,-22.2222
2007-08-14,0.0
2007-08-16,-24.2857
2007-08-17,20.7547
2007-08-20,-17.1875
2007-08-23,-15.0943
2007-09-05,11.1111
2007-09-12,0.0
2007-09-24,0.0
2007-10-16,56.0
2007-10-19,-29.4872
2007-10-22,0.0
2007-11-01,18.1818
2007-11-08,15.3846
2007-11-14,0.0
2007-11-20,-40.0
2007-11-26,-6.6667
2007-11-27,7.1429
2007-12-10,26.6667
2008-01-14,-14.0351
2008-01-15,8.1633
2008-01-25,-47.1698
2008-01-30,132.1429
2008-01-31,15.2308
2008-02-06,-1.2016
2008-02-07,-5.4054
2008-02-21,-64.2857
2008-03-05,279.6
2008-03-06,-26.2381
2008-03-07,0.0
2008-03-17,35.5714
2008-03-18,-15.7007
2008-03-24,6.25
2008-03-25,-23.5294
2008-03-28,20.0
2008-04-01,-23.0769
2008-04-04,25.0
2008-04-09,-17.3333
2008-04-10,20.9677
2008-04-11,-13.3333
2008-04-15,0.0
2008-04-18,3.0769
2008-04-22,11.9403
2008-04-29,0.0
2008-04-30,6.6667
2008-05-01,-12.5
2008-05-16,7.1429
2008-05-19,-1.3333
2008-05-20,0.0
2008-05-21,-6.7568
2008-05-28,5.7971
2008-06-09,-31.5068
2008-06-10,40.0
2008-06-12,-28.5714
2008-06-16,24.0
2008-06-18,-3.2258
2008-06-19,-8.3333
2008-06-20,27.2727
2008-06-25,0.0
2008-06-26,28.5714
2008-06-27,-11.1111
2008-06-30,-12.5
2008-07-01,0.0
2008-07-03,11.4286
2008-07-07,0.0
2008-07-08,-7.6923
2008-07-09,-6.9444
2008-07-10,0.0
2008-07-11,-7.4627
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,-8.0645
2008-07-21,-5.2632
2008-07-28,0.0
2008-08-05,-5.5556
2008-08-15,0.0
2008-08-18,-37.2549
2008-08-19,0.0
2008-08-22,25.0
2008-09-16,-35.0
2008-09-18,-19.2308
2008-09-19,138.0952
2008-09-22,-10.0
2008-09-30,31.1111
2008-10-06,-57.6271
2008-10-15,104.0
2008-10-16,50.9804
2008-10-31,-48.0519
2008-11-03,25.0
2008-11-06,-10.0
2008-11-07,0.0
2008-11-10,11.1111
2008-11-12,-20.0
2008-11-14,0.0
2008-11-24,-12.5
2008-12-11,42.8571
2008-12-19,80.0
2008-12-23,-50.0
2008-12-24,11.1111
2009-01-05,0.0
2009-01-06,30.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,38.4615
2009-01-12,5.5556
2009-01-13,9.473700000000001
2009-01-14,5.7692
2009-01-15,4.5455
2009-01-16,4.3478
2009-01-20,0.0
2009-01-21,-8.3333
2009-01-22,4.5455
2009-01-27,-26.087
2009-01-28,29.4118
2009-02-02,-8.1818
2009-02-09,13.8614
2009-02-13,-4.3478
2009-02-19,0.0
2009-02-24,0.0
2009-02-26,-22.7273
2009-03-02,47.0588
2009-03-04,0.0
2009-03-05,-19.2
2009-03-13,-0.9901
2009-03-16,20.0
2009-03-17,25.0
2009-03-18,-13.3333
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,11.538499999999999
2009-03-26,-6.8966
2009-03-30,-3.7037
2009-03-31,-3.8462
2009-04-03,-10.4
2009-04-07,2.6786
2009-04-14,-8.6957
2009-04-15,0.0
2009-04-17,19.0476
2009-04-21,-19.2
2009-04-22,0.0
2009-04-23,-0.9901
2009-05-01,-30.0
2009-05-04,0.0
2009-05-05,20.0
2009-05-06,-34.5238
2009-05-07,-7.2727
2009-05-13,-41.1765
2009-05-14,0.0
2009-05-21,0.0
2009-05-22,-16.6667
2009-05-29,0.0
2009-06-02,-40.0
2009-06-08,-33.3333
2009-06-09,50.0
2009-06-10,0.0
2009-06-17,-60.0
2009-06-24,-16.6667
2009-06-25,60.0
2009-06-29,0.0
2009-06-30,-25.0
2009-07-01,33.3333
2009-07-07,-12.5
2009-07-08,-5.7143
2009-07-10,35.6061
2009-07-13,11.7318
2009-07-15,-0.5
2009-07-16,-19.598
2009-07-17,25.0
2009-07-20,0.0
2009-07-30,-15.0
2009-08-12,17.647100000000002
2009-08-19,0.0
2009-09-10,0.0
2009-09-11,-10.0
2009-09-16,11.1111
2009-09-17,70.0
2009-09-18,17.647100000000002
2009-09-21,0.0
2009-09-23,-10.0
2009-09-24,-16.6667
2009-09-25,46.6667
2009-09-28,22.7273
2009-09-30,-18.5185
2009-10-01,0.0
2009-10-06,0.0
2009-10-08,59.0909
2009-10-09,-31.4286
2009-10-12,45.8333
2009-10-14,-20.0
2009-10-23,-17.8571
2009-10-27,0.0
2009-10-28,-13.0435
2009-11-04,15.0
2009-11-16,-34.7826
2009-11-19,60.0
2009-11-20,-4.1667
2009-11-23,30.4348
2009-11-24,13.3333
2009-11-25,-32.3529
2009-11-30,13.0435
2009-12-01,-7.6923
2009-12-02,0.0
2009-12-03,25.0
2009-12-07,-16.6667
2009-12-08,-24.0
2009-12-09,52.6316
2009-12-15,-3.4483
2009-12-17,-35.7143
2009-12-18,38.8889
2009-12-22,-20.0
2009-12-23,42.5
2009-12-24,-19.2982
2009-12-30,6.5217
2010-01-08,-6.1224
2010-01-21,-13.0435
2010-01-22,0.0
2010-01-26,25.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-02,0.0
2010-02-03,32.0
2010-02-04,-6.0606
2010-02-05,-3.2258
2010-02-08,6.6667
2010-02-09,0.0
2010-02-10,-6.25
2010-02-12,10.0
2010-03-12,-39.3939
2010-03-15,-20.0
2010-03-16,-12.5
2010-03-17,7.1429
2010-03-23,0.0
2010-03-24,-6.6667
2010-03-25,0.0
2010-03-30,57.1429
2010-04-06,-45.4545
2010-04-07,-20.8333
2010-04-13,78.9474
2010-04-14,-29.4118
2010-04-20,25.0
2010-04-21,-6.6667
2010-04-22,-7.1429
2010-04-27,38.4615
2010-04-29,-16.6667
2010-04-30,-13.3333
2010-05-03,0.0
2010-05-04,7.6923
2010-05-06,0.0
2010-05-07,14.2857
2010-05-10,-12.5
2010-05-11,-14.2857
2010-05-14,29.1667
2010-05-18,-3.2258
2010-05-19,-6.6667
2010-05-25,-7.1429
2010-06-03,7.6923
2010-06-09,7.1429
2010-06-17,0.0
2010-06-18,6.6667
2010-06-21,0.0
2010-06-22,6.25
2010-06-24,-2.9412000000000003
2010-06-28,0.0
2010-07-02,6.0606
2010-07-16,-14.2857
2010-07-27,-26.6667
2010-07-28,31.8182
2010-09-15,-17.2414
2010-09-22,91.6667
2010-10-08,-73.0435
2010-11-19,125.8065
2010-11-22,64.2857
2010-11-23,339.1304
2010-11-24,-76.2376
2010-11-29,-39.5833
2010-11-30,58.6207
2010-12-01,-39.1304
2010-12-02,-35.7143
2010-12-06,0.0
2010-12-10,66.6667
2010-12-13,-53.3333
2010-12-14,114.2857
2010-12-15,-60.0
2010-12-20,116.6667
2010-12-22,-42.3077
2010-12-31,33.3333
2011-01-04,0.0
2011-01-06,0.0
2011-01-07,-20.0
2011-01-14,-25.0
2011-01-19,40.0
2011-02-02,-22.619
2011-02-03,0.0
2011-02-07,0.0
2011-02-28,169.2308
2011-03-03,-37.1429
2011-03-10,-9.0909
2011-03-11,-10.0
2011-03-15,-11.1111
2011-03-21,0.0
2011-03-25,37.5
2011-03-31,4.5455
2011-04-07,0.0
2011-04-12,0.0
2011-04-13,-13.0435
2011-04-18,20.0
2011-04-20,0.0
2011-04-28,-16.6667
2011-04-29,20.0
2011-05-03,-16.6667
2011-05-05,100.0
2011-05-06,-8.5
2011-05-11,3.8251
2011-05-19,-15.7895
2011-05-25,12.5
2011-06-02,0.0
2011-06-07,-5.5556
2011-06-08,2.9412000000000003
2011-06-17,0.0
2011-06-20,-31.4286
2011-06-21,0.0
2011-06-22,0.0
2011-06-24,50.0
2011-06-30,-27.7778
2011-07-06,15.3846
2011-07-26,-26.6667
2011-07-27,-18.1818
2011-08-05,-11.1111
2011-08-16,18.75
2011-09-13,-15.7895
2011-09-14,0.0
2011-10-25,-12.5
2011-10-26,0.0
2011-10-28,0.0
2011-11-23,-14.2857
2011-11-28,0.0
2011-11-29,-16.6667
2011-12-02,50.0
2011-12-09,-6.6667
2011-12-12,-7.1429
2011-12-14,0.0
2011-12-15,0.0
2011-12-19,0.0
2012-02-07,0.0
2012-02-16,38.4615
2012-03-02,-33.3333
2012-03-30,8.3333
2012-04-16,0.0
2012-04-25,110.7692
2012-04-27,2.1898
2012-04-30,0.0
2012-05-03,0.0
2012-05-07,0.0
2012-05-09,0.0
2012-05-16,-35.7143
2012-05-17,-5.5556
2012-05-24,29.4118
2012-05-25,0.0
2012-05-29,-22.7273
2012-05-30,-5.8824
2012-05-31,-12.5
2012-06-04,1.4285999999999999
2012-06-05,40.8451
2012-06-11,-29.0
2012-06-19,2.1127
2012-06-20,29.6552
2012-06-21,-22.8723
2012-06-22,-3.4483
2012-06-27,5.7143
2012-07-05,1.3514
2012-07-09,0.0
2012-07-20,0.0
2012-08-22,0.0
2012-09-11,-20.0
2012-10-11,33.3333
2012-10-25,-25.0
2012-12-05,-16.6667
2012-12-18,18.0
2012-12-28,-32.2034
2013-01-08,25.0
2013-01-25,-62.0
2013-01-28,0.0
2013-01-29,28.947400000000002
2013-01-30,-28.5714
2013-02-11,-14.2857
2013-02-12,0.0
2013-03-11,0.0
2013-04-05,66.6667
2013-04-25,-80.0
2013-04-26,300.0
2013-05-06,-65.0
2013-05-22,-64.2857
2013-05-28,166.6667
2013-06-03,-25.0
2013-06-07,-33.3333
2013-06-10,0.0
2013-06-11,-20.0
2013-06-17,0.0
2013-06-21,0.0
2013-08-08,0.0
2013-08-14,25.0
2013-08-16,40.0
2013-08-20,-85.7143
2013-08-22,3250.0
2013-08-23,-19.403
2013-08-26,1.8519
2013-08-27,20.0
2013-08-28,-4.5455
2013-08-29,3.1746
2013-08-30,-18.4615
2013-09-03,13.2075
2013-09-04,-53.3333
2013-09-05,-10.7143
2013-09-06,0.0
2013-09-09,-40.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,33.3333
2013-09-17,100.0
2013-09-18,-50.0
2013-09-20,-45.0
2013-09-23,0.0
2013-09-24,263.6364
2013-09-25,-72.4688
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-03,0.0
2013-10-07,36.2089
2013-10-09,0.0
2013-10-10,0.125
2013-10-14,0.0
2013-10-18,-0.0416
2013-10-23,6.5779
2013-11-01,0.0
2013-11-04,118.75
2013-11-05,-37.1429
2013-11-06,59.0909
2013-11-08,0.0
2013-11-11,-14.2857
2013-11-13,-46.6667
2013-11-14,0.0
2013-11-15,-6.25
2013-11-19,-13.3333
2013-11-20,92.3077
2013-11-22,-31.95
2013-12-24,-5.4372
2013-12-26,0.0
2013-12-30,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-28,-0.5439
2014-02-07,0.0
2014-02-18,0.0
2014-02-28,0.0
2014-03-03,-3.125
2014-03-04,0.0
2014-03-10,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-11,-22.5806
2014-04-28,-16.6667
2014-05-28,0.0
2014-06-11,0.0
2014-08-25,30.0
2014-09-12,-7.6923
2014-10-02,-16.6667
2014-10-14,20.0
2014-12-04,1.6667
2015-01-12,0.0
2015-01-20,0.0
2015-05-12,0.0
2015-06-23,-9.8361
2015-07-20,-9.0909
2015-07-29,-10.0
2015-08-04,-5.5556
2015-11-25,5.8824
2016-02-05,22.5
2016-05-16,-22.9025
2016-07-05,0.0
2016-07-13,0.0
2016-09-08,28.3824
2016-09-30,-22.1077
2016-12-30,-41.1765
2017-01-30,9.75
2017-03-02,0.2278
2017-03-14,172.7273
2017-03-15,-63.3333
2017-10-18,0.1818
2017-10-20,-0.1815
2017-12-12,0.0
2017-12-15,313.6364
2017-12-18,-75.8242
2017-12-20,313.6364
2018-01-09,-73.6264
2018-01-18,279.0
2018-03-09,-73.6148
2018-04-26,-8.3333
2018-05-04,0.0
2018-05-07,172.7273
2018-05-30,0.0667
2018-06-04,0.0666
2018-06-14,33.1558
2018-08-14,-24.95
2018-10-01,-74.6835
2019-01-24,557.8947
2019-01-25,0.0
2019-02-20,4.0
2019-02-21,-10.1835
2019-02-26,-17.9487
2019-05-14,0.0
2019-05-28,-62.5
2019-05-31,366.6667
2019-09-03,-44.6429
2019-10-02,0.0
2019-10-03,3.2258
2019-10-04,3.125
2019-10-10,-3.0303
2019-10-14,-3.125
2019-10-29,29.0323
2019-10-30,-20.0
2019-11-01,-6.25
2019-11-26,-26.6667
2019-12-03,0.0
2020-01-09,13.6364
2020-02-07,19.04
2020-04-01,-65.7258
2020-04-21,-1.9607999999999999
2020-05-06,21.0
2020-06-08,180.8264
2020-06-10,-58.2107
2020-06-18,-28.169
