ticker,ANIK US Equity
2000-05-25,0.7813
2000-05-26,-0.7752
2000-05-30,-9.375
2000-05-31,-65.5172
2000-06-01,-12.5
2000-06-02,-5.7143
2000-06-05,-3.0303
2000-06-06,4.6875
2000-06-07,-5.9701
2000-06-08,-4.7619
2000-06-09,3.3333
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,-9.6774
2000-06-15,0.0
2000-06-16,-10.7143
2000-06-19,8.0
2000-06-20,3.7037
2000-06-21,-3.5714
2000-06-22,7.4074
2000-06-23,-1.7241
2000-06-26,-1.7544
2000-06-27,0.0
2000-06-28,3.5714
2000-06-29,-3.4483
2000-06-30,0.0
2000-07-03,-3.5714
2000-07-05,0.0
2000-07-06,0.0
2000-07-07,-9.2593
2000-07-10,6.1224
2000-07-11,0.0
2000-07-12,5.7692
2000-07-13,1.8182
2000-07-14,-1.7856999999999998
2000-07-17,-1.8182
2000-07-18,-7.4074
2000-07-19,4.0
2000-07-20,-7.6923
2000-07-21,4.1667
2000-07-24,0.0
2000-07-25,-12.0
2000-07-26,27.2727
2000-07-27,-7.1429
2000-07-28,-5.7692
2000-07-31,6.1224
2000-08-01,-5.7692
2000-08-02,6.1224
2000-08-03,3.8462
2000-08-04,-9.2593
2000-08-07,-2.0408
2000-08-08,0.0
2000-08-09,-8.3333
2000-08-10,9.0909
2000-08-11,0.0
2000-08-14,-8.3333
2000-08-15,9.0909
2000-08-16,8.3333
2000-08-17,-11.538499999999999
2000-08-18,-6.5217
2000-08-21,0.0
2000-08-22,11.6279
2000-08-23,-6.25
2000-08-24,15.5556
2000-08-25,-3.8462
2000-08-28,-4.0
2000-08-29,16.6667
2000-08-30,-7.1429
2000-08-31,7.6923
2000-09-01,0.0
2000-09-05,-1.7856999999999998
2000-09-06,-1.8182
2000-09-07,-3.7037
2000-09-08,-3.8462
2000-09-11,12.0
2000-09-12,-7.1429
2000-09-13,3.8462
2000-09-14,0.0
2000-09-15,-11.1111
2000-09-18,0.0
2000-09-19,4.1667
2000-09-20,2.0
2000-09-21,-5.8824
2000-09-22,12.5
2000-09-25,-3.7037
2000-09-26,-7.6923
2000-09-27,-2.0833
2000-09-28,-6.383
2000-09-29,9.0909
2000-10-02,-4.1667
2000-10-03,-4.3478
2000-10-04,-4.5455
2000-10-05,-4.7619
2000-10-06,5.0
2000-10-09,0.0
2000-10-10,2.3810000000000002
2000-10-11,-2.3256
2000-10-12,-9.5238
2000-10-13,0.0
2000-10-16,0.0
2000-10-17,10.526299999999999
2000-10-18,0.0
2000-10-19,-4.7619
2000-10-20,5.0
2000-10-23,4.7619
2000-10-24,6.8182
2000-10-25,19.1489
2000-10-26,-5.3571
2000-10-27,5.6604
2000-10-30,-14.2857
2000-10-31,-2.0833
2000-11-01,8.5106
2000-11-02,-11.7647
2000-11-03,6.6667
2000-11-06,-8.3333
2000-11-07,11.3636
2000-11-08,-14.2857
2000-11-09,-7.1429
2000-11-10,-2.5641
2000-11-13,-5.2632
2000-11-14,16.6667
2000-11-15,0.0
2000-11-16,2.3810000000000002
2000-11-17,-11.6279
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,-5.2632
2000-11-24,0.0
2000-11-27,-8.3333
2000-11-28,9.0909
2000-11-29,0.0
2000-11-30,0.0
2000-12-01,2.7778
2000-12-04,-13.5135
2000-12-05,3.125
2000-12-06,0.0
2000-12-07,3.0303
2000-12-08,0.0
2000-12-11,-5.8824
2000-12-12,3.125
2000-12-13,3.0303
2000-12-14,-2.9412000000000003
2000-12-15,0.0
2000-12-18,9.0909
2000-12-19,-5.5556
2000-12-20,-11.7647
2000-12-21,3.3333
2000-12-22,-16.129
2000-12-26,-7.6923
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,4.1667
2001-01-02,4.0
2001-01-03,23.0769
2001-01-04,-6.25
2001-01-05,20.0
2001-01-08,-11.1111
2001-01-09,0.0
2001-01-10,25.0
2001-01-11,-15.0
2001-01-12,20.5882
2001-01-16,-9.7561
2001-01-17,2.7027
2001-01-18,2.6316
2001-01-19,2.5641
2001-01-22,10.0
2001-01-23,6.8182
2001-01-24,-10.6383
2001-01-25,4.7619
2001-01-26,2.2727
2001-01-29,0.0
2001-01-30,-6.6667
2001-01-31,4.7619
2001-02-01,4.5455
2001-02-02,13.0435
2001-02-05,3.8462
2001-02-06,0.0
2001-02-07,-14.8148
2001-02-08,4.3478
2001-02-09,-4.1667
2001-02-12,4.3478
2001-02-13,-8.3333
2001-02-14,-9.0909
2001-02-15,5.0
2001-02-16,0.0
2001-02-20,4.7619
2001-02-21,-4.5455
2001-02-22,-14.2857
2001-02-23,2.7778
2001-02-26,13.5135
2001-02-27,0.0
2001-02-28,-4.7619
2001-03-01,-10.0
2001-03-02,22.2222
2001-03-05,0.0
2001-03-06,-9.0909
2001-03-07,2.5
2001-03-08,-2.439
2001-03-09,0.0
2001-03-12,-7.5
2001-03-13,-2.7027
2001-03-14,0.0
2001-03-15,0.0
2001-03-16,5.5556
2001-03-19,0.0
2001-03-20,-5.2632
2001-03-21,5.5556
2001-03-22,-10.526299999999999
2001-03-23,-5.8824
2001-03-26,-3.125
2001-03-27,-3.2258
2001-03-28,3.3333
2001-03-29,-6.4516
2001-03-30,3.4483
2001-04-02,13.3333
2001-04-03,-2.9412000000000003
2001-04-04,12.1212
2001-04-05,-5.4054
2001-04-06,2.8571
2001-04-09,-6.6667
2001-04-10,-4.7619
2001-04-11,0.0
2001-04-12,-2.0
2001-04-16,7.1429
2001-04-17,0.0
2001-04-18,5.7143
2001-04-19,-0.9009
2001-04-20,14.5455
2001-04-23,4.7619
2001-04-24,2.2727
2001-04-25,8.8889
2001-04-26,-13.6054
2001-04-27,14.1732
2001-04-30,3.4483
2001-05-01,-5.3333
2001-05-02,7.7465
2001-05-03,-1.9607999999999999
2001-05-04,8.6667
2001-05-07,-5.5215
2001-05-08,-5.1948
2001-05-09,0.6849
2001-05-10,8.1633
2001-05-11,-0.6289
2001-05-14,-17.7215
2001-05-15,-3.8462
2001-05-16,7.2
2001-05-17,0.0
2001-05-18,0.7463
2001-05-21,-0.7407
2001-05-22,-6.7164
2001-05-23,4.8
2001-05-24,-0.7634
2001-05-25,-1.5385
2001-05-29,-2.3438
2001-05-30,5.6
2001-05-31,0.2415
2001-06-01,1.8752
2001-06-04,-3.5608
2001-06-05,4.6154
2001-06-06,-5.8824
2001-06-07,5.4688
2001-06-08,-3.7037
2001-06-11,3.8462
2001-06-12,0.0
2001-06-13,-0.7407
2001-06-14,-3.7313
2001-06-15,-2.3256
2001-06-18,0.0
2001-06-19,0.0
2001-06-20,-1.5873
2001-06-21,-0.8065
2001-06-22,-4.065
2001-06-25,1.6949
2001-06-26,-2.5
2001-06-27,1.7094
2001-06-28,2.521
2001-06-29,8.1967
2001-07-02,-4.5455
2001-07-03,0.0
2001-07-05,-0.7937
2001-07-06,-0.8
2001-07-09,-2.4194
2001-07-10,-3.3058
2001-07-11,-1.7094
2001-07-12,-3.4783
2001-07-13,-3.6036
2001-07-16,40.1869
2001-07-17,-6.6667
2001-07-18,-7.1429
2001-07-19,-0.7692
2001-07-20,-4.6512
2001-07-23,6.5041
2001-07-24,-5.3435
2001-07-25,-3.2258
2001-07-26,0.0
2001-07-27,2.5
2001-07-30,-4.878
2001-07-31,-0.8547
2001-08-01,3.4483
2001-08-02,-4.1667
2001-08-03,11.3043
2001-08-06,-10.1563
2001-08-07,-2.5380000000000003
2001-08-08,1.6952
2001-08-09,0.0165
2001-08-10,9.6491
2001-08-13,-10.4
2001-08-14,-1.7856999999999998
2001-08-15,0.9886
2001-08-16,-0.979
2001-08-17,-1.8182
2001-08-20,-0.8796
2001-08-22,-1.915
2001-08-23,2.8571
2001-08-24,-2.7778
2001-08-27,-3.7024
2001-08-28,1.9533
2001-08-29,1.9158
2001-08-30,-0.0238
2001-08-31,-0.0357
2001-09-04,-7.619
2001-09-05,3.0928
2001-09-06,-2.0
2001-09-07,2.0408
2001-09-10,0.0
2001-09-17,1.0
2001-09-18,0.0
2001-09-19,0.0
2001-09-20,-1.9802
2001-09-21,-4.0404
2001-09-24,-5.2632
2001-09-25,15.5556
2001-09-26,-12.5
2001-09-27,4.3956
2001-09-28,-5.2632
2001-10-02,1.1111
2001-10-03,-1.0989
2001-10-04,11.1111
2001-10-05,-12.0
2001-10-08,2.2727
2001-10-09,-3.2639
2001-10-10,3.374
2001-10-11,8.8889
2001-10-12,-10.2041
2001-10-15,0.1136
2001-10-16,2.1566
2001-10-17,0.0764
2001-10-19,-0.0763
2001-10-22,0.0
2001-10-23,1.1111
2001-10-24,-3.2967
2001-10-25,2.2727
2001-10-26,5.5556
2001-10-29,-5.2632
2001-10-30,5.5556
2001-10-31,-1.0
2001-11-01,5.2233
2001-11-02,1.0484
2001-11-05,0.0875
2001-11-06,0.0125
2001-11-07,0.8991
2001-11-08,-0.9901
2001-11-09,11.0
2001-11-12,-6.3063
2001-11-13,-0.0361
2001-11-14,-6.6611
2001-11-15,-4.1608
2001-11-16,-3.2258
2001-11-19,0.0
2001-11-20,-4.4444
2001-11-21,0.0436
2001-11-23,-1.1042
2001-11-26,-0.1028
2001-11-27,0.0
2001-11-28,0.0
2001-11-29,7.0588
2001-11-30,4.3956
2001-12-03,-8.4211
2001-12-04,-2.2414
2001-12-05,1.117
2001-12-06,15.1163
2001-12-07,-14.1414
2001-12-10,3.5294
2001-12-11,6.8182
2001-12-12,-4.2553
2001-12-13,-2.2222
2001-12-14,-2.2159
2001-12-17,1.104
2001-12-18,-1.1494
2001-12-19,2.3256
2001-12-20,-1.1364
2001-12-21,1.1494
2001-12-24,2.2727
2001-12-26,-3.3333
2001-12-27,2.2989
2001-12-28,4.4944
2001-12-31,7.5269
2002-01-02,10.0
2002-01-03,1.8182
2002-01-04,10.7254
2002-01-07,8.86
2002-01-08,-5.1852
2002-01-09,-7.0313
2002-01-10,11.7647
2002-01-11,0.0
2002-01-14,-7.5188
2002-01-15,4.065
2002-01-16,1.5625
2002-01-17,-3.0
2002-01-18,1.5067
2002-01-22,-3.9063
2002-01-23,1.626
2002-01-24,-2.36
2002-01-25,-1.6233
2002-01-28,-4.2215
2002-01-29,-2.6087
2002-01-30,0.0
2002-01-31,0.0725
2002-02-01,5.2808
2002-02-04,-5.0847
2002-02-05,5.3571
2002-02-06,-0.053
2002-02-07,0.9009
2002-02-08,-6.7227
2002-02-11,-0.4505
2002-02-12,2.2624
2002-02-13,-4.4248
2002-02-14,0.0
2002-02-15,-0.9259
2002-02-19,3.7382999999999997
2002-02-20,-0.8671
2002-02-21,-3.6692
2002-02-22,-0.9434
2002-02-25,0.0
2002-02-26,0.0
2002-02-27,8.5714
2002-02-28,-7.0175
2002-03-01,0.0354
2002-03-04,-0.9784
2002-03-05,2.8571
2002-03-06,-3.7037
2002-03-07,0.9615
2002-03-08,6.6667
2002-03-11,0.8929
2002-03-12,-5.2821
2002-03-13,2.7737
2002-03-14,-2.6989
2002-03-15,-0.0292
2002-03-18,-1.8692
2002-03-19,0.0
2002-03-20,3.8095
2002-03-21,-3.6696999999999997
2002-03-22,4.7619
2002-03-25,-3.6364
2002-03-26,3.809
2002-03-27,-4.578
2002-03-28,9.5536
2002-04-01,3.4501
2002-04-02,-3.3613
2002-04-03,-2.6087
2002-04-04,0.0
2002-04-05,2.6786
2002-04-08,-2.6413
2002-04-09,-3.5391
2002-04-10,0.0
2002-04-11,7.4074
2002-04-12,-4.3103
2002-04-15,2.7027
2002-04-16,5.2632
2002-04-17,-4.0833
2002-04-18,0.7819
2002-04-19,-0.8621
2002-04-22,0.0
2002-04-23,-1.7391
2002-04-24,0.0
2002-04-25,-1.7699
2002-04-26,-0.9009
2002-04-29,0.0
2002-04-30,0.9091
2002-05-01,-5.4054
2002-05-02,8.5714
2002-05-03,0.8772
2002-05-06,2.6087
2002-05-07,-0.8475
2002-05-08,-4.2735
2002-05-09,7.1429
2002-05-10,-7.4688
2002-05-13,0.045
2002-05-14,2.5318
2002-05-15,-2.5461
2002-05-16,0.0563
2002-05-17,-0.0563
2002-05-20,-0.9009
2002-05-21,0.0
2002-05-22,7.2727
2002-05-23,-6.7797
2002-05-24,-0.0909
2002-05-28,15.5596
2002-05-29,0.7874
2002-05-30,-1.5625
2002-05-31,10.3175
2002-06-03,-5.7554
2002-06-04,-3.8167999999999997
2002-06-05,0.7937
2002-06-06,2.3622
2002-06-07,-1.9231
2002-06-10,-1.1764999999999999
2002-06-11,0.7937
2002-06-12,-9.4488
2002-06-13,10.3315
2002-06-14,-3.8471
2002-06-17,-1.6393
2002-06-18,-4.0677
2002-06-19,-0.1032
2002-06-20,0.087
2002-06-21,-0.0869
2002-06-24,2.6087
2002-06-25,1.6949
2002-06-26,-8.3333
2002-06-27,4.5455
2002-06-28,0.0
2002-07-01,-8.6957
2002-07-02,-4.7619
2002-07-03,-10.0
2002-07-05,16.6667
2002-07-08,-6.6667
2002-07-09,2.0408
2002-07-10,-8.0
2002-07-11,-2.1739
2002-07-12,5.5556
2002-07-15,4.2105
2002-07-16,6.0101
2002-07-17,-3.6803
2002-07-18,-0.0866
2002-07-19,-0.9901
2002-07-22,-2.9188
2002-07-23,-12.3801
2002-07-24,10.507
2002-07-25,-4.2553
2002-07-26,5.5556
2002-07-29,-10.526299999999999
2002-07-31,0.0
2002-08-01,4.6618
2002-08-02,-1.0819
2002-08-05,7.9545
2002-08-06,-5.2632
2002-08-07,10.0
2002-08-08,10.9975
2002-08-09,-8.9523
2002-08-12,17.941
2002-08-13,-5.0847
2002-08-14,12.5
2002-08-15,-2.3810000000000002
2002-08-16,-4.065
2002-08-19,1.6949
2002-08-20,0.8333
2002-08-21,-8.1663
2002-08-22,-0.9618
2002-08-23,-0.0454
2002-08-26,9.0909
2002-08-27,0.0
2002-08-28,0.0
2002-08-29,-4.1667
2002-08-30,4.3478
2002-09-03,-3.8333
2002-09-04,-0.3141
2002-09-05,-4.379
2002-09-06,-4.5455
2002-09-09,7.6071
2002-09-10,0.8961
2002-09-11,0.0
2002-09-12,5.2193
2002-09-13,7.5448
2002-09-16,-8.4496
2002-09-17,7.4513
2002-09-18,-1.5465
2002-09-19,-6.3532
2002-09-20,3.4188
2002-09-23,-1.6529
2002-09-24,-3.3613
2002-09-25,-4.3478
2002-09-26,4.5455
2002-09-27,-0.8696
2002-09-30,-4.386
2002-10-01,19.2661
2002-10-02,-3.8462
2002-10-03,0.0
2002-10-04,-7.12
2002-10-07,0.7752
2002-10-08,-5.1282
2002-10-09,7.2072
2002-10-10,1.6806999999999999
2002-10-11,-4.9587
2002-10-14,0.0
2002-10-15,4.3478
2002-10-16,-1.75
2002-10-17,-10.9415
2002-10-18,1.9048
2002-10-21,-5.6075
2002-10-22,-0.9901
2002-10-23,1.0
2002-10-24,2.9703
2002-10-25,9.6154
2002-10-28,-1.7544
2002-10-29,0.0
2002-10-30,0.0
2002-10-31,0.9821
2002-11-01,1.5915
2002-11-04,-3.3943
2002-11-05,6.3063
2002-11-06,9.322
2002-11-07,-3.1008
2002-11-08,0.0
2002-11-11,6.4
2002-11-12,-3.7594
2002-11-13,0.0
2002-11-14,-0.7813
2002-11-15,-4.7244
2002-11-18,-14.0496
2002-11-19,2.8846
2002-11-20,5.6075
2002-11-21,-7.0796
2002-11-22,8.4762
2002-11-25,0.9658
2002-11-26,-6.9565
2002-12-02,-0.3738
2002-12-03,0.3752
2002-12-04,-0.4673
2002-12-05,-0.4695
2002-12-06,0.9434
2002-12-10,-0.9346
2002-12-11,-0.9434
2002-12-12,0.0
2002-12-13,-0.9524
2002-12-16,0.0
2002-12-17,-2.8846
2002-12-18,-1.9802
2002-12-19,0.0
2002-12-20,-3.0303
2002-12-23,8.3333
2002-12-24,-3.8462
2002-12-26,-1.0
2002-12-27,-1.0101
2002-12-30,6.1224
2002-12-31,-4.8077
2003-01-02,5.0505
2003-01-03,0.9615
2003-01-06,0.0
2003-01-07,3.8095
2003-01-08,-8.2569
2003-01-09,8.0
2003-01-10,-3.3333
2003-01-13,0.5747
2003-01-14,-5.7143
2003-01-15,13.1313
2003-01-16,-5.3571
2003-01-17,0.0
2003-01-21,-6.6038
2003-01-22,3.0303
2003-01-23,-0.9804
2003-01-24,-0.9901
2003-01-27,0.0
2003-01-28,1.0
2003-01-29,0.0
2003-01-30,6.9307
2003-01-31,0.0
2003-02-03,-3.7037
2003-02-04,0.9615
2003-02-05,3.8095
2003-02-06,6.422
2003-02-07,-4.3103
2003-02-10,-4.5045
2003-02-11,1.8868
2003-02-12,-2.7778
2003-02-13,0.0
2003-02-14,5.7143
2003-02-18,0.0
2003-02-19,0.9009
2003-02-20,-0.8929
2003-02-21,-1.8018
2003-02-24,8.2569
2003-02-25,-1.6949
2003-02-26,34.4828
2003-02-27,-3.8462
2003-02-28,0.0
2003-03-03,-2.0
2003-03-04,-7.483
2003-03-05,3.6765
2003-03-06,9.9291
2003-03-07,-4.5161
2003-03-10,6.7568
2003-03-11,-3.1646
2003-03-13,1.9607999999999999
2003-03-14,-3.2051
2003-03-17,-7.2848
2003-03-18,0.0
2003-03-19,0.0
2003-03-20,0.0
2003-03-21,0.0
2003-03-25,7.1429
2003-03-26,-2.0
2003-03-27,-2.0408
2003-03-28,9.0278
2003-03-31,0.6369
2003-04-01,-0.6329
2003-04-02,-4.4586
2003-04-03,4.0
2003-04-04,-3.8462
2003-04-07,4.0
2003-04-08,9.6154
2003-04-09,8.1871
2003-04-10,-4.8649000000000004
2003-04-11,0.5682
2003-04-14,5.6497
2003-04-15,6.4171
2003-04-16,21.1055
2003-04-17,12.4481
2003-04-21,11.0701
2003-04-22,-6.3123000000000005
2003-04-23,-5.3191
2003-04-24,0.0375
2003-04-25,-0.0374
2003-04-28,-10.4869
2003-04-29,-2.0921
2003-04-30,7.265
2003-05-01,12.3506
2003-05-02,-1.4184
2003-05-05,-9.3165
2003-05-06,3.5303
2003-05-07,-12.6437
2003-05-08,0.8772
2003-05-09,11.7391
2003-05-12,-3.1128
2003-05-13,-3.6145
2003-05-14,3.75
2003-05-15,8.8353
2003-05-16,2.583
2003-05-19,-3.9568
2003-05-20,-8.2772
2003-05-21,0.4492
2003-05-22,5.6911000000000005
2003-05-23,0.3846
2003-05-27,0.0
2003-05-28,4.9808
2003-05-29,2.9196999999999997
2003-05-30,12.766
2003-06-02,6.9182
2003-06-03,3.5294
2003-06-04,-5.1136
2003-06-05,5.9879999999999995
2003-06-06,1.6949
2003-06-09,8.8889
2003-06-10,-0.7653
2003-06-11,-1.2852999999999999
2003-06-12,1.3021
2003-06-13,2.8278
2003-06-16,-6.25
2003-06-17,-8.0
2003-06-18,0.0
2003-06-19,2.5797
2003-06-20,-2.2323
2003-06-23,-3.7572
2003-06-24,3.3033
2003-06-25,-5.5233
2003-06-26,1.5385
2003-06-27,-0.303
2003-06-30,-4.2553
2003-07-01,-4.7619
2003-07-02,3.3333
2003-07-03,3.2580999999999998
2003-07-07,7.154
2003-07-08,9.0379
2003-07-09,-2.1390000000000002
2003-07-10,-3.0055
2003-07-11,2.2535
2003-07-14,3.3058
2003-07-15,0.5333
2003-07-16,-0.7958
2003-07-17,-2.1390000000000002
2003-07-18,5.1913
2003-07-21,5.1948
2003-07-22,-1.7284000000000002
2003-07-23,-2.7638
2003-07-24,-1.0336
2003-07-25,1.0444
2003-07-28,4.8062000000000005
2003-07-29,-2.1203
2003-07-30,0.5038
2003-07-31,7.995
2003-08-01,1.6477
2003-08-04,-3.653
2003-08-05,-2.8436
2003-08-06,7.8049
2003-08-07,-1.81
2003-08-08,2.3041
2003-08-11,-2.9279
2003-08-12,-2.3202
2003-08-13,4.9881
2003-08-14,4.7511
2003-08-15,6.2635
2003-08-18,2.4593
2003-08-19,-2.1821
2003-08-20,-0.6287
2003-08-21,-1.0204
2003-08-22,0.8247
2003-08-25,2.863
2003-08-26,-0.3976
2003-08-27,6.7864
2003-08-28,0.9346
2003-08-29,0.9259
2003-09-02,-3.6696999999999997
2003-09-03,2.8571
2003-09-04,-1.4815
2003-09-05,0.3759
2003-09-08,-3.5581
2003-09-09,-1.3592
2003-09-10,-0.7874
2003-09-11,-0.3968
2003-09-12,7.7689
2003-09-15,4.4362
2003-09-16,8.8496
2003-09-17,2.9268
2003-09-18,2.8436
2003-09-19,1.3825
2003-09-22,-2.2727
2003-09-23,0.3101
2003-09-24,0.4637
2003-09-25,-4.6154
2003-09-26,-4.8548
2003-09-29,-0.4916
2003-09-30,-3.7479
2003-10-01,4.4248
2003-10-02,-2.2034
2003-10-03,3.8128
2003-10-06,2.8381
2003-10-07,-0.6494
2003-10-08,0.9804
2003-10-09,-0.6311
2003-10-10,-0.8468
2003-10-13,-1.0182
2003-10-14,1.8749
2003-10-15,-1.4658
2003-10-16,6.4463
2003-10-17,0.9317
2003-10-20,-0.3077
2003-10-21,0.1543
2003-10-22,-1.5408
2003-10-23,0.4695
2003-10-24,-2.4922
2003-10-27,0.639
2003-10-28,-0.6349
2003-10-29,2.3962
2003-10-30,0.468
2003-10-31,3.5714
2003-11-03,1.0495
2003-11-04,0.1484
2003-11-05,0.7407
2003-11-06,-1.0294
2003-11-07,0.1486
2003-11-10,-1.9287999999999998
2003-11-11,0.4539
2003-11-12,0.9036
2003-11-13,2.9851
2003-11-14,2.1739
2003-11-17,4.9504
2003-11-18,2.0408
2003-11-19,4.2384
2003-11-20,3.3037
2003-11-21,-2.337
2003-11-24,1.6373
2003-11-25,0.4957
2003-11-26,2.9593
2003-11-28,2.8406000000000002
2003-12-01,5.0402
2003-12-02,6.4302
2003-12-03,2.2917
2003-12-04,-0.499
2003-12-05,1.5249000000000001
2003-12-08,11.996
2003-12-09,3.5103999999999997
2003-12-10,-3.0435
2003-12-11,-6.0987
2003-12-12,-5.8262
2003-12-15,0.1014
2003-12-16,-8.5106
2003-12-17,1.6611
2003-12-18,0.4357
2003-12-19,7.3753
2003-12-22,-0.9091
2003-12-23,-1.1213
2003-12-24,-1.6495
2003-12-26,-1.4675
2003-12-29,-3.7234
2003-12-30,-1.4365
2003-12-31,9.1928
2004-01-02,-3.9013999999999998
2004-01-05,-0.641
2004-01-06,-2.9032
2004-01-07,0.0
2004-01-08,-0.8859
2004-01-09,1.0056
2004-01-12,-0.6637
2004-01-13,1.1136
2004-01-14,-2.4229
2004-01-15,8.2393
2004-01-16,3.6496
2004-01-20,3.3199
2004-01-21,-0.1947
2004-01-22,-2.439
2004-01-23,0.7
2004-01-26,0.6951
2004-01-27,12.8205
2004-01-28,-7.1678
2004-01-29,-0.7533
2004-01-30,-3.7002
2004-02-02,-1.4778
2004-02-03,0.0
2004-02-04,-9.9
2004-02-05,10.9878
2004-02-06,-6.4
2004-02-09,-2.9915000000000003
2004-02-10,1.8721999999999999
2004-02-11,2.0541
2004-02-12,1.3771
2004-02-13,-3.1452
2004-02-17,0.6581
2004-02-18,3.1083
2004-02-19,3.2225
2004-02-20,-4.0282
2004-02-23,-4.4071
2004-02-24,-2.1954
2004-02-25,0.2245
2004-02-26,1.9037
2004-02-27,2.1978
2004-03-01,-6.129
2004-03-02,-4.0092
2004-03-03,0.358
2004-03-04,-1.308
2004-03-05,-3.3735
2004-03-08,1.8702999999999999
2004-03-09,-6.9767
2004-03-10,-7.8947
2004-03-11,0.1429
2004-03-12,0.1427
2004-03-15,-3.1339
2004-03-16,7.9412
2004-03-17,8.3106
2004-03-18,-3.5220000000000002
2004-03-19,3.2595
2004-03-22,-1.5152
2004-03-23,-3.8462
2004-03-24,2.9333
2004-03-25,7.2539
2004-03-26,3.3816
2004-03-29,0.3505
2004-03-30,0.2328
2004-03-31,-3.7166
2004-04-01,0.7238
2004-04-02,6.3473
2004-04-05,3.8288
2004-04-06,-0.9761
2004-04-07,3.943
2004-04-08,2.2129
2004-04-12,-1.3402
2004-04-13,-6.5831
2004-04-14,2.9083
2004-04-15,0.4348
2004-04-16,0.8658
2004-04-19,0.0
2004-04-20,-1.2876
2004-04-21,5.8696
2004-04-22,-1.232
2004-04-23,-4.3659
2004-04-26,4.3478
2004-04-27,1.25
2004-04-28,-2.9835000000000003
2004-04-29,2.7572
2004-04-30,-2.2704
2004-05-03,-0.528
2004-05-04,-1.2739
2004-05-05,0.5376
2004-05-06,-0.107
2004-05-07,-0.4283
2004-05-10,-0.8602
2004-05-11,2.4946
2004-05-12,-1.5873
2004-05-13,0.2151
2004-05-14,1.073
2004-05-17,-4.034
2004-05-18,1.8805
2004-05-19,14.8751
2004-05-20,1.8904
2004-05-21,-0.1855
2004-05-24,14.8699
2004-05-25,-4.3689
2004-05-26,2.1151
2004-05-27,11.7647
2004-05-28,5.1149000000000004
2004-06-01,-1.763
2004-06-02,-0.5743
2004-06-03,-4.8375
2004-06-04,5.5387
2004-06-07,0.647
2004-06-08,-2.2143
2004-06-09,-8.1081
2004-06-10,5.0079
2004-06-14,2.6494999999999997
2004-06-15,12.8319
2004-06-16,9.3464
2004-06-17,-7.2923
2004-06-18,4.7066
2004-06-21,-0.5542
2004-06-22,-2.1672
2004-06-23,5.0
2004-06-24,5.6661
2004-06-25,-2.9663
2004-06-28,-2.8807
2004-06-29,2.9055999999999997
2004-06-30,1.9412
2004-07-01,-1.0964
2004-07-02,-7.5846
2004-07-06,-7.0076
