ticker,TRVR US Equity
2010-09-09,4.918
2010-09-13,0.0
2010-09-15,0.0
2010-10-01,-6.25
2010-10-04,2.5
2010-10-12,-2.439
2010-10-15,0.0
2010-10-29,0.0
2010-11-12,13.3333
2010-12-02,-11.7647
2010-12-08,-3.3333
2010-12-09,-3.4483
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-17,0.0
2010-12-21,3.5714
2010-12-23,1.7241
2011-01-03,1.6949
2011-03-15,10.3448
2011-03-16,-6.25
2011-03-17,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,1.6667
2011-03-25,0.0
2011-03-31,-3.2787
2011-04-04,3.3898
2011-04-06,14.7541
2011-04-07,-0.2857
2011-04-08,0.2865
2011-04-12,2.8571
2011-04-13,0.0
2011-04-14,-11.1111
2011-04-15,-5.9375
2011-04-18,1.3289
2011-04-19,-2.9508
2011-04-20,-0.3378
2011-04-21,1.3559
2011-04-25,0.3344
2011-04-26,0.0
2011-04-27,-6.6667
2011-04-28,0.0
2011-05-02,5.3571
2011-05-04,-1.6949
2011-05-06,0.0
2011-05-09,1.7241
2011-05-13,5.0847
2011-05-16,0.0
2011-05-20,3.2258
2011-05-24,1.5625
2011-05-25,0.0
2011-06-01,4.6154
2011-06-03,-7.3529
2011-06-10,0.0
2011-06-16,0.0
2011-07-01,0.0
2011-07-06,1.5873
2011-08-23,-1.5625
2011-08-31,-1.5873
2011-09-14,-2.5806
2011-09-15,0.0
2011-10-04,-0.6623
2011-10-06,0.0
2011-11-08,-1.6667
2011-11-10,2.0339
2011-11-21,0.3322
2011-12-02,-7.2848
2011-12-06,0.0
2011-12-22,6.4286
2011-12-30,0.6711
2012-01-03,-3.3333
2012-01-17,1.7856999999999998
2012-01-20,1.7544
2012-01-24,-3.4483
2012-01-25,0.0
2012-01-27,0.0
2012-02-01,3.5714
2012-02-03,3.3793
2012-02-22,0.0
2012-02-23,0.0667
2012-03-08,1.6667
2012-03-13,-1.6393
2012-03-15,-2.5
2012-03-22,-2.5641
2012-03-23,0.0
2012-03-26,3.5088
2012-03-30,1.6949
2012-04-02,-6.6667
2012-04-23,5.3571
2012-04-24,1.0169
2012-04-26,0.6711
2012-05-02,0.0
2012-05-07,0.0
2012-05-29,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-20,3.3333
2012-06-21,-2.5794
2012-07-02,-5.6303
2012-07-09,5.2632
2012-07-11,0.3333
2012-07-17,-1.9933999999999998
2012-07-23,1.3559
2012-07-25,-1.3378
2012-07-30,3.0508
2012-08-03,-2.9605
2012-08-20,1.6949
2012-08-27,0.0
2012-08-30,0.0
2012-09-07,1.0
2012-09-10,-2.3102
2012-09-17,0.0
2012-09-19,2.7027
2012-09-20,-2.3026
2012-09-21,1.0101
2012-09-24,0.3333
2012-09-27,0.9967
2012-09-28,-0.6579
2012-10-01,0.0
2012-10-02,-0.6623
2012-10-08,0.0
2012-10-12,0.0
2012-10-18,0.0
2012-10-22,0.0
2012-10-23,0.3333
2012-10-24,0.0
2012-11-02,2.3256
2012-11-07,-2.5974
2012-11-08,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-20,-1.0
2012-11-21,0.0
2012-11-29,-0.6734
2012-12-03,1.6949
2012-12-05,0.3333
2012-12-12,0.6645
2012-12-19,4.4521
2013-01-02,0.0
2013-01-03,0.1311
2013-01-04,-0.131
2013-01-09,-0.3279
2013-01-25,0.6579
2013-01-31,0.0
2013-02-01,0.0
2013-02-13,1.3072
2013-03-14,4.8387
2013-03-18,1.5385
2013-03-20,0.0
2013-03-28,0.0
2013-04-02,6.0606
2013-04-19,11.4286
2013-04-22,2.5641
2013-04-23,-9.5
2013-05-03,4.9724
2013-05-06,0.0
2013-05-21,1.3158
2013-06-03,0.0
2013-06-10,0.0
2013-06-11,1.2987
2013-06-12,0.0
2013-06-21,0.0
2013-07-22,0.0
2013-07-23,1.2821
2013-07-29,-1.2658
2013-08-02,-2.4103
2013-08-06,2.4698
2013-08-19,0.0
2013-09-24,2.5641
2013-09-26,-2.5
2013-10-11,0.0
2013-10-21,1.2821
2013-10-22,-1.2658
2013-11-12,1.2821
2013-11-15,0.0
2013-11-18,-1.2658
2013-11-19,0.0
2013-11-20,0.0
2013-12-02,0.0
2013-12-09,-1.3193
2013-12-10,-1.0695000000000001
2013-12-11,-0.2703
2013-12-16,-2.439
2013-12-17,0.0
2013-12-18,-1.3889
2013-12-20,1.4085
2014-01-29,5.5556
2014-02-05,1.3158
2014-02-07,1.2468
2014-02-18,-2.5141
2014-02-19,0.0
2014-02-20,0.0
2014-02-24,2.6316
2014-02-25,0.0
2014-03-10,5.1282
2014-03-19,-2.1951
2014-04-04,0.7481
2014-04-09,0.495
2014-04-11,-2.7094
2014-04-14,1.2658
2014-04-17,0.75
2014-04-21,-0.7444
2014-04-23,0.05
2014-04-25,0.1999
2014-04-30,-0.2494
2014-05-07,-0.5
2014-05-09,0.5025
2014-05-12,1.25
2014-05-14,0.0
2014-06-03,-1.2346
2014-06-04,0.0
2014-06-06,0.25
2014-06-09,0.7481
2014-06-12,0.7426
2014-06-13,0.7371
2014-06-16,0.0
2014-06-19,0.0
2014-06-26,4.878
2014-06-27,2.7907
2014-06-30,3.9819
2014-07-02,-9.4865
2014-07-03,10.1923
2014-07-07,-0.0873
2014-07-22,-8.2969
2014-07-23,0.0
2014-07-30,1.1905000000000001
2014-08-01,0.0
2014-08-04,-4.7059
2014-08-06,1.2346
2014-08-13,-3.4146
2014-08-14,0.0
2014-08-18,7.3232
2014-08-19,-0.2353
2014-09-10,4.9528
2014-09-17,-3.3708
2014-09-18,6.9767
2014-09-23,-3.4783
2014-09-24,0.2252
2014-09-25,0.0
2014-10-01,-1.1236
2014-10-03,3.6364
2014-10-06,-3.5088
2014-10-08,0.0
2014-10-09,0.0
2014-10-13,0.0
2014-10-20,1.1364
2014-10-29,1.1236
2014-11-05,2.2222
2014-11-06,0.6522
2014-11-10,0.0
2014-11-12,1.5119
2014-11-13,0.4255
2014-12-02,-1.4830999999999999
2014-12-19,4.8565000000000005
2014-12-24,1.0526
2015-01-07,0.0
2015-01-08,-2.0833
2015-01-20,1.6596
2015-01-22,-0.586
2015-01-28,0.0
2015-01-29,-4.0
2015-01-30,1.9737
2015-02-06,0.0
2015-02-10,1.0753
2015-02-18,4.2128
2015-02-19,0.8167
2015-03-02,-0.7695
2015-03-03,-2.0408
2015-03-05,0.8333
2015-03-06,-0.4132
2015-03-09,-1.2448
2015-03-13,0.7983
2015-03-16,0.0417
2015-03-17,-4.1667
2015-03-24,2.1739
2015-03-31,2.1277
2015-04-06,0.0
2015-04-15,0.0
2015-04-30,0.0
2015-05-08,0.4167
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,-0.4149
2015-05-18,0.0
2015-05-20,0.0
2015-05-21,-0.625
2015-05-27,0.0
2015-06-22,-0.4193
2015-06-29,-2.9474
2015-07-01,0.6508
2015-07-06,0.2155
2015-07-08,1.0753
2015-07-21,2.1277
2015-08-06,-1.0417
2015-08-21,0.0
2015-09-01,0.0
2015-09-03,0.0
2015-10-01,0.8421
2015-10-02,0.2088
2015-10-05,0.0
2015-10-16,0.0
2015-10-21,3.125
2015-11-06,-2.4242
2015-11-17,1.4493
2015-12-16,-0.6276
2016-01-05,0.0
2016-01-06,3.1579
2016-01-20,-3.0612
2016-02-10,-0.0421
2016-02-19,-0.2527
2016-03-01,-0.7601
2016-04-07,-4.2553
2016-04-08,-1.7778
2016-04-11,4.0271
2016-05-13,-3.8712
2016-05-19,0.0
2016-05-24,0.905
2016-05-25,0.9865
2016-06-08,1.0213
2016-07-06,-0.6593
2016-07-18,0.6637
2016-07-28,-1.0989
2016-08-09,1.1111
2016-08-30,-1.6703000000000001
2016-09-06,1.6987
2016-09-21,-1.978
2016-09-30,1.3453
2016-10-12,-1.3274
2016-10-28,0.0
2016-11-02,0.4484
2016-11-03,0.0
2016-11-10,0.4464
2016-11-14,0.0
2016-11-16,2.2222
2016-11-17,0.0
2016-11-18,0.0
2016-11-23,-0.4348
2016-11-28,0.4367
2016-12-02,1.2054
2016-12-13,0.3529
2016-12-15,2.1978
2016-12-16,2.1505
2016-12-20,-4.0
2016-12-22,3.0702
2016-12-23,1.0638
2016-12-29,0.0
2017-01-04,-3.7474
2017-01-10,0.6124
2017-01-17,-1.9565000000000001
2017-01-24,0.0
2017-02-02,3.9911
2017-02-10,-3.838
2017-02-13,0.0
2017-02-14,-0.8869
2017-02-15,0.2237
2017-02-16,0.2232
2017-02-17,-0.5791
2017-02-28,0.0
2017-03-02,0.7616
2017-03-09,-0.3557
2017-03-13,-0.0446
2017-03-14,-1.1161
2017-03-21,0.0451
2017-03-22,3.7906
2017-04-07,-0.2174
2017-04-25,1.3072
2017-05-03,1.0753
2017-05-05,0.0
2017-05-09,0.0
2017-05-16,-2.1277
2017-05-24,4.3478
2017-05-25,0.625
2017-05-26,1.4493
2017-05-30,1.8367
2017-05-31,0.2004
2017-06-01,1.2
2017-06-02,2.7668
2017-06-05,1.7308
2017-06-07,0.189
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.8302
2017-06-14,-0.0749
2017-06-15,0.9363
2017-06-20,0.0742
2017-06-21,-0.0742
2017-06-22,-0.7421
2017-06-26,0.9346
2017-06-30,-0.1852
2017-07-05,-0.1855
2017-07-07,-1.487
2017-07-10,0.0
2017-07-12,-0.1887
2017-07-14,-1.1342
2017-07-20,2.2945
2017-07-25,4.5981
2017-07-27,-1.7155
2017-07-28,-1.8182
2017-08-01,-1.8519
2017-08-02,0.0
2017-08-03,0.1887
2017-08-16,1.6949
2017-08-22,0.8333
2017-08-23,0.0918
2017-08-24,0.9174
2017-08-28,1.4545
2017-08-30,0.0
2017-09-07,0.3584
2017-09-08,0.0
2017-09-12,-2.3214
2017-09-28,5.3016
2017-09-29,2.4306
2017-10-02,-0.8475
2017-10-06,0.3419
2017-10-16,-1.1925
2017-10-18,-1.3793
2017-10-24,2.6224
2017-10-27,0.0
2017-11-06,0.8518
2017-11-07,1.3176
2017-11-08,5.035
2017-11-14,-1.5873
2017-11-16,-1.6129
2017-12-04,3.4137
2017-12-11,-0.9709
2017-12-12,0.1634
2017-12-18,7.6672
2017-12-20,-5.1515
2017-12-21,2.5559
2017-12-26,-2.3364
2017-12-27,0.0
2017-12-29,2.0734
2018-01-03,-2.1875
2018-01-04,0.0
2018-01-08,0.639
2018-01-22,0.0
2018-01-29,0.7937
2018-01-30,0.7874
2018-02-01,-3.125
2018-02-02,6.4516
2018-02-07,-0.1515
2018-02-20,-5.129
2018-02-23,-0.8317
2018-03-23,0.8065
2018-04-03,0.8064
2018-04-10,-0.0063
2018-04-12,0.0
2018-04-23,1.9048
2018-05-04,2.0249
2018-05-07,0.0977
2018-05-08,2.1292
2018-05-09,0.0299
2018-05-10,0.0299
2018-05-11,-0.7463
2018-05-24,0.0
2018-05-25,0.7218
2018-05-29,-2.2096
2018-06-01,-1.4046
2018-06-04,1.4245999999999999
2018-06-07,0.0
2018-06-08,0.1527
2018-06-11,0.1524
2018-06-13,0.0
2018-06-25,3.5008
2018-06-27,-0.1471
2018-07-02,0.1473
2018-07-03,0.0
2018-07-06,-1.4706000000000001
2018-07-09,1.4925
2018-07-20,0.0
2018-07-23,0.5882
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-08-02,0.0
2018-08-03,0.8187
2018-08-06,1.5081
2018-08-07,0.0
2018-08-14,-0.2857
2018-08-16,0.2865
2018-08-23,-2.2857
2018-08-24,0.2924
2018-08-30,2.4781
2018-09-19,-0.2845
2018-09-20,0.0
2018-09-21,0.6847
2018-10-02,-0.6801
2018-10-04,-0.1427
2018-10-05,-1.4285999999999999
2018-10-09,1.4493
2018-10-10,0.0
2018-10-17,-1.0
2018-10-19,1.0101
2018-10-22,-1.4285999999999999
2018-10-23,-1.4493
2018-10-24,-1.4706000000000001
2018-10-29,0.6269
2018-11-02,-0.4746
2018-11-05,1.7884
2018-11-06,2.1962
2018-11-07,-0.0287
2018-11-08,1.7484
2018-11-09,-0.2817
2018-11-13,-1.4123999999999999
2018-11-20,-2.2923
2018-11-21,-0.2933
2018-11-23,0.0
2018-11-28,-2.6471
2018-12-04,1.6314
2018-12-06,-2.5758
2018-12-10,-0.4666
2018-12-11,0.0
2018-12-13,0.0
2018-12-17,-2.3438
2018-12-18,1.2
2018-12-20,2.4506
2018-12-21,-1.2346
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,-0.7812
2018-12-28,0.0
2018-12-31,0.0
2019-01-03,0.7874
2019-01-04,-3.125
2019-01-07,1.6129
2019-01-08,0.0
2019-01-10,0.0
2019-01-14,-1.1905000000000001
2019-01-17,0.4016
2019-01-23,0.0
2019-01-25,0.8
2019-01-31,-0.7937
2019-02-01,-0.8
2019-02-04,0.8065
2019-02-06,0.0
2019-02-11,2.4
2019-02-19,1.5625
2019-02-27,-0.0311
2019-02-28,-0.7384
2019-03-05,-0.5891
2019-03-06,-0.1871
2019-03-12,0.3125
2019-03-19,1.215
2019-03-22,-0.8926
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-05,0.0
2019-04-11,0.0
2019-04-24,-0.6211
2019-04-26,0.0
2019-05-01,0.625
2019-05-10,1.7081
2019-05-20,-2.229
2019-05-22,0.0
2019-05-24,-1.5615
2019-06-11,-1.3008
2019-07-05,2.0572
2019-07-15,-1.7323
2019-07-16,0.1603
2019-07-17,0.0
2019-07-18,-0.32
2019-07-19,0.0
2019-07-23,-0.4815
2019-07-24,0.0
2019-08-01,0.8065
2019-08-05,1.6
2019-08-07,0.0
2019-08-09,-0.7874
2019-08-12,-1.5873
2019-08-13,0.0
2019-08-23,-1.129
2019-08-29,-1.4029
2019-09-16,-0.2313
2019-09-27,0.3313
2019-10-21,0.8264
2019-10-23,0.0
2019-11-07,0.8197
2019-11-08,0.0
2019-11-13,0.9756
2019-11-14,0.6441
2019-11-19,-0.8
2019-11-22,1.6129
2019-11-25,-1.9048
2019-11-26,1.9417
2019-11-27,0.4444
2019-11-29,0.3226
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.4823
2019-12-09,-0.48
2019-12-11,0.1286
2019-12-13,1.1561
2019-12-17,0.0
2019-12-19,-0.7937
2019-12-27,0.96
2020-01-02,0.5388
2020-01-13,0.8827
2020-01-14,0.0
2020-01-24,0.3438
2020-01-28,0.9031
2020-01-29,-0.6173
2020-01-30,0.4969
2020-02-05,-0.3399
2020-02-10,0.155
2020-02-19,0.4954
2020-02-20,1.0474
2020-02-24,-1.6768
2020-02-26,0.0
2020-02-28,-0.155
2020-03-02,0.4658
2020-03-03,-0.3091
2020-03-04,-1.8605
2020-03-05,1.1374
2020-03-09,-3.3115
2020-03-10,-2.1325
2020-03-12,-0.9574
2020-03-17,-13.3333
2020-03-18,-3.8462
2020-03-19,0.0
2020-03-20,0.0
2020-03-25,-11.36
2020-03-30,12.8159
2020-04-01,0.0
2020-04-07,-3.0
2020-04-16,2.0619
2020-04-27,4.0404
2020-04-28,-2.9126
2020-04-30,0.0
2020-05-08,0.0
2020-05-12,0.0
2020-05-13,-0.8
2020-05-18,-2.6612999999999998
2020-06-03,9.776299999999999
2020-06-05,-1.8868
2020-06-08,1.9231
2020-06-09,-7.1693999999999996
2020-06-11,-0.2037
2020-06-15,0.0
2020-06-23,1.0591
2020-06-24,0.7658
2020-07-02,0.0
2020-07-13,0.0
2020-07-20,-2.0
2020-07-23,0.0
2020-07-24,1.8367
2020-07-28,-0.2004
