ticker,FOLD US Equity
2007-10-17,-1.0676
2007-10-18,1.0192
2007-10-19,-1.1869
2007-10-22,0.6006
2007-10-23,0.2388
2007-10-24,-1.1316
2007-10-25,-0.1807
2007-10-26,-0.0604
2007-10-29,-0.1812
2007-10-30,-1.6939
2007-10-31,1.2923
2007-11-01,-1.7618
2007-11-02,0.6184
2007-11-05,-0.799
2007-11-06,1.6109
2007-11-07,-1.9512
2007-11-08,4.1667
2007-11-09,-0.1194
2007-11-12,-1.1357
2007-11-13,-1.8138
2007-11-14,-0.7389
2007-11-15,-0.9305
2007-11-16,-1.0645
2007-11-19,-5.3797
2007-11-20,-1.3378
2007-11-21,-0.6102
2007-11-23,-1.296
2007-11-26,-3.3172
2007-11-27,0.0715
2007-11-28,0.0714
2007-11-29,5.4961
2007-11-30,3.5183
2007-12-03,1.2418
2007-12-04,-1.8721999999999999
2007-12-05,0.7895
2007-12-06,0.9791
2007-12-07,-0.4525
2007-12-10,0.3896
2007-12-11,-0.7762
2007-12-12,3.781
2007-12-13,3.6432
2007-12-14,-4.7273
2007-12-17,-1.2086999999999999
2007-12-18,-0.322
2007-12-19,-2.261
2007-12-20,-36.9465
2007-12-21,12.2642
2007-12-24,0.5602
2007-12-26,-1.857
2007-12-27,-3.0274
2007-12-28,2.3415
2007-12-31,2.4786
2008-01-02,-3.814
2008-01-03,-1.9342000000000001
2008-01-04,-0.6903
2008-01-07,5.1639
2008-01-08,-0.2833
2008-01-09,2.2727
2008-01-10,-0.463
2008-01-11,2.3256
2008-01-14,-0.9091
2008-01-15,-3.4862
2008-01-16,1.2357
2008-01-17,0.8451
2008-01-18,-0.2793
2008-01-22,-0.4669
2008-01-23,1.6886
2008-01-24,-3.321
2008-01-25,1.7176
2008-01-28,0.7505
2008-01-29,-1.8622
2008-01-30,-11.1006
2008-01-31,3.7353
2008-02-01,5.3498
2008-02-04,2.5391
2008-02-05,-2.7619
2008-02-06,-0.5877
2008-02-07,-1.4778
2008-02-08,0.4
2008-02-11,0.7968
2008-02-12,-0.9881
2008-02-13,13.8723
2008-02-14,-5.2585
2008-02-15,-2.7752
2008-02-19,-7.1361
2008-02-20,-1.2295
2008-02-21,7.7801
2008-02-22,-4.3311
2008-02-25,0.1006
2008-02-26,3.3166
2008-02-27,-4.572
2008-02-28,6.8298
2008-02-29,-6.0115
2008-03-03,0.6091
2008-03-04,2.0182
2008-03-05,-4.0554
2008-03-06,3.1959
2008-03-07,6.993
2008-03-10,-6.8161000000000005
2008-03-11,9.4188
2008-03-12,-2.3810000000000002
2008-03-13,7.3171
2008-03-14,-14.5105
2008-03-17,-3.681
2008-03-18,6.1571
2008-03-19,7.3
2008-03-20,2.8891
2008-03-24,4.4384
2008-03-25,-0.3469
2008-03-26,0.087
2008-03-27,0.8696
2008-03-28,-2.2414
2008-03-31,-5.6437
2008-04-01,7.3832
2008-04-02,-5.2219
2008-04-03,1.5611000000000002
2008-04-04,0.0904
2008-04-07,-0.0903
2008-04-08,-1.085
2008-04-09,-7.0384
2008-04-10,3.0482
2008-04-11,3.0534
2008-04-14,-5.0926
2008-04-15,-2.439
2008-04-16,5.5
2008-04-17,0.2844
2008-04-18,1.9849
2008-04-21,-1.6682000000000001
2008-04-22,-7.3516
2008-04-23,-8.2401
2008-04-24,10.5322
2008-04-25,4.8144
2008-04-28,1.5311
2008-04-29,-0.754
2008-04-30,0.095
2008-05-01,2.5617
2008-05-02,-3.7927999999999997
2008-05-05,-0.7692
2008-05-06,1.7442
2008-05-07,-5.9048
2008-05-08,-0.2024
2008-05-09,0.8114
2008-05-12,5.1308
2008-05-13,-3.9234
2008-05-14,7.0717
2008-05-15,-4.093
2008-05-16,3.6856999999999998
2008-05-19,-3.5547
2008-05-20,0.097
2008-05-21,0.1938
2008-05-22,1.7408000000000001
2008-05-23,-1.5209000000000001
2008-05-27,1.4479
2008-05-28,-3.6156
2008-05-29,2.1718
2008-05-30,0.4831
2008-06-02,-1.9231
2008-06-03,2.7451
2008-06-04,-0.5725
2008-06-05,-0.1919
2008-06-06,-0.1923
2008-06-09,-0.8671
2008-06-10,2.3324
2008-06-11,0.095
2008-06-12,3.9848
2008-06-13,7.938
2008-06-16,-4.6492
2008-06-17,-2.3936
2008-06-18,0.1817
2008-06-19,0.544
2008-06-20,3.4265
2008-06-23,-9.4159
2008-06-24,-0.385
2008-06-25,11.5942
2008-06-26,-2.9436999999999998
2008-06-27,0.2676
2008-06-30,-4.9822
2008-07-01,1.2172
2008-07-02,2.0352
2008-07-03,-0.4533
2008-07-07,2.0947
2008-07-08,6.6905
2008-07-09,-2.4247
2008-07-10,3.599
2008-07-11,3.8048
2008-07-14,0.3984
2008-07-15,3.8095
2008-07-16,0.9939
2008-07-17,3.4065
2008-07-18,2.9283
2008-07-21,3.2006
2008-07-22,3.9972
2008-07-23,-1.7893
2008-07-24,2.2942
2008-07-25,0.8575
2008-07-28,-0.2616
2008-07-29,2.0328
2008-07-30,-3.5347
2008-07-31,3.2645
2008-08-01,0.7097
2008-08-04,-0.7047
2008-08-05,0.5806
2008-08-06,7.1841
2008-08-07,-2.5733
2008-08-08,3.317
2008-08-11,3.8644
2008-08-12,2.7476000000000003
2008-08-13,-2.5627
2008-08-14,-3.3734
2008-08-15,-3.1361
2008-08-18,-8.2468
2008-08-19,-6.4581
2008-08-20,-1.8505
2008-08-21,-2.1755
2008-08-22,2.6686
2008-08-25,0.5054
2008-08-26,0.6466
2008-08-27,0.4283
2008-08-28,0.5686
2008-08-29,-1.4134
2008-09-02,-0.6452
2008-09-03,-0.5772
2008-09-04,1.6691
2008-09-05,-1.2134
2008-09-08,6.5029
2008-09-09,-6.9878
2008-09-10,7.5857
2008-09-11,-1.0169
2008-09-12,-2.6027
2008-09-15,-1.5471
2008-09-16,10.7857
2008-09-17,-8.575099999999999
2008-09-18,15.3032
2008-09-19,-3.5474
2008-09-22,4.5656
2008-09-23,-2.9715
2008-09-24,0.1875
2008-09-25,-6.3007
2008-09-26,1.4647000000000001
2008-09-29,-1.2467
2008-09-30,0.4651
2008-10-01,-0.1323
2008-10-02,-0.596
2008-10-03,-0.7328
2008-10-06,-1.4094
2008-10-07,-10.3472
2008-10-08,-9.4153
2008-10-09,-11.9866
2008-10-10,19.0476
2008-10-13,2.0
2008-10-14,-3.8430999999999997
2008-10-15,-14.3556
2008-10-16,4.7619
2008-10-17,-4.5455
2008-10-20,4.7619
2008-10-21,-4.2727
2008-10-22,-5.0332
2008-10-23,0.7
2008-10-24,-6.4548
2008-10-27,-17.6221
2008-10-28,4.768
2008-10-29,21.7712
2008-10-30,-0.404
2008-10-31,7.8093
2008-11-03,-1.6933
2008-11-04,1.5311
2008-11-05,-8.3883
2008-11-06,-6.9959
2008-11-07,-0.3319
2008-11-10,0.7769
2008-11-11,5.0661
2008-11-12,-1.4675
2008-11-13,5.3191
2008-11-14,-8.5859
2008-11-17,0.9945
2008-11-18,0.9847
2008-11-19,-3.467
2008-11-20,-7.4074
2008-11-21,2.5455
2008-11-24,6.383
2008-11-25,-6.5556
2008-11-26,6.8966
2008-11-28,-1.0011
2008-12-01,-10.3371
2008-12-02,6.5163
2008-12-03,-6.1176
2008-12-04,0.8772
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,-1.6149
2008-12-10,2.0202
2008-12-11,-5.3218
2008-12-12,3.3987
2008-12-15,-1.6435
2008-12-16,2.9563
2008-12-17,-1.3733
2008-12-18,-5.0633
2008-12-19,5.3333
2008-12-22,-1.1392
2008-12-23,1.6644999999999999
2008-12-24,0.7557
2008-12-26,-0.25
2008-12-29,-2.7569
2008-12-30,3.0928
2008-12-31,-0.25
2009-01-02,0.2506
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,0.125
2009-01-09,-5.1186
2009-01-12,4.7368
2009-01-13,0.5025
2009-01-14,-6.5
2009-01-15,3.0749
2009-01-16,2.594
2009-01-20,-1.6435
2009-01-21,3.0848
2009-01-22,2.8678
2009-01-23,-2.0606
2009-01-26,9.5297
2009-01-27,-2.1469
2009-01-28,-2.194
2009-01-29,2.4793
2009-01-30,0.1152
2009-02-02,6.099
2009-02-03,12.3644
2009-02-04,9.1699
2009-02-05,5.8355
2009-02-06,2.5063
2009-02-09,-10.4319
2009-02-10,-14.9227
2009-02-11,-2.6738
2009-02-12,5.0549
2009-02-13,-4.1841
2009-02-17,-0.655
2009-02-18,-0.2198
2009-02-19,9.141
2009-02-20,3.9354
2009-02-23,-6.3107
2009-02-24,4.0415
2009-02-25,-8.3665
2009-02-26,3.3696
2009-02-27,-15.2471
2009-03-02,-2.4814
2009-03-03,3.0534
2009-03-04,0.1235
2009-03-05,-19.852
2009-03-06,11.6923
2009-03-09,4.5455
2009-03-10,8.9592
2009-03-11,-7.9807
2009-03-12,14.3233
2009-03-13,0.3448
2009-03-16,-2.52
2009-03-17,8.6957
2009-03-18,6.3784
2009-03-19,-12.2967
2009-03-20,0.3476
2009-03-23,15.4734
2009-03-24,-5.8
2009-03-25,1.8047
2009-03-26,4.2753
2009-03-27,-4.6
2009-03-30,-1.782
2009-03-31,-2.5614
2009-04-01,-3.6145
2009-04-02,5.1136
2009-04-03,-3.7838000000000003
2009-04-06,0.8989
2009-04-07,-2.8952999999999998
2009-04-08,3.0963
2009-04-09,0.1112
2009-04-13,0.5556
2009-04-14,-3.7569
2009-04-15,2.5258000000000003
2009-04-16,3.4714
2009-04-17,-0.7576
2009-04-20,-6.2159
2009-04-21,4.4186
2009-04-22,-1.5590000000000002
2009-04-23,-0.6787
2009-04-24,2.2779
2009-04-27,-5.1225
2009-04-28,3.4038
2009-04-29,2.7241999999999997
2009-04-30,-1.105
2009-05-01,-2.0112
2009-05-04,-1.2543
2009-05-05,-0.4619
2009-05-06,-2.4362
2009-05-07,-2.2592
2009-05-08,-6.5693
2009-05-11,-2.3438
2009-05-12,3.6
2009-05-13,-8.8803
2009-05-14,7.9096
2009-05-15,-10.2094
2009-05-18,14.2857
2009-05-19,1.2755
2009-05-20,-5.4156
2009-05-21,-5.1931
2009-05-22,-5.7584
2009-05-26,3.5768
2009-05-27,-0.7194
2009-05-28,-2.1739
2009-05-29,-1.6296
2009-06-01,2.8614
2009-06-02,2.0498
2009-06-03,1.2912
2009-06-04,-0.4249
2009-06-05,0.4267
2009-06-08,0.4249
2009-06-09,1.1283
2009-06-10,-0.2789
2009-06-11,3.9161
2009-06-12,0.8075
2009-06-15,5.0734
2009-06-16,-1.0165
2009-06-17,5.1348
2009-06-18,-3.5409
2009-06-19,-1.1392
2009-06-22,4.4814
2009-06-23,8.4559
2009-06-24,1.5819
2009-06-25,2.2247
2009-06-26,18.2807
2009-06-29,2.8519
2009-06-30,2.415
2009-07-01,1.1354
2009-07-02,-8.2902
2009-07-06,7.0621
2009-07-07,-4.2216
2009-07-08,-0.7346
2009-07-09,-7.7706
2009-07-10,0.0
2009-07-13,2.5075
2009-07-14,1.7612999999999999
2009-07-15,3.75
2009-07-16,-1.6682000000000001
2009-07-17,-2.1678
2009-07-20,0.8671
2009-07-21,1.7191999999999998
2009-07-22,5.1643
2009-07-23,0.8929
2009-07-24,-2.0354
2009-07-27,-3.3424
2009-07-28,1.215
2009-07-29,0.7387
2009-07-30,3.0247
2009-07-31,1.3345
2009-08-03,-5.0044
2009-08-04,3.4196
2009-08-05,-6.9705
2009-08-06,-3.2661
2009-08-07,3.3764
2009-08-10,-1.1527
2009-08-11,-3.7901
2009-08-12,4.6465
2009-08-13,-2.9923
2009-08-14,-1.6915
2009-08-17,-0.6073
2009-08-18,8.8595
2009-08-19,-1.7774
2009-08-20,-3.0476
2009-08-21,1.2770000000000001
2009-08-24,0.485
2009-08-25,-0.7722
2009-08-26,-0.8755
2009-08-27,0.6869
2009-08-28,-3.0214
2009-08-31,-1.206
2009-09-01,0.1017
2009-09-02,2.8455
2009-09-03,-0.1976
2009-09-04,3.7624
2009-09-08,-3.5305
2009-09-09,1.1869
2009-09-10,2.737
2009-09-11,-3.7108
2009-09-14,0.0
2009-09-15,-1.087
2009-09-16,-0.0999
2009-09-17,0.6
2009-09-18,0.994
2009-09-21,-1.3780000000000001
2009-09-22,-0.8982
2009-09-23,-1.6113
2009-09-24,-1.2282
2009-09-25,-0.7254
2009-09-28,-3.0271
2009-09-29,-1.0764
2009-09-30,-4.7878
2009-10-01,-4.8
2009-10-02,2.0408
2009-10-05,-34.5882
2009-10-06,-5.3957
2009-10-07,-4.1825
2009-10-08,-1.3889
2009-10-09,-1.8109
2009-10-12,-0.4098
2009-10-13,-2.2634
2009-10-14,0.0
2009-10-15,-1.4737
2009-10-16,-4.2735
2009-10-19,-2.9018
2009-10-20,-1.3793
2009-10-21,0.2331
2009-10-22,-1.1628
2009-10-23,-1.1764999999999999
2009-10-26,2.3810000000000002
2009-10-27,-0.6977
2009-10-28,-2.1077
2009-10-29,0.7177
2009-10-30,-8.7886
2009-11-02,8.8542
2009-11-03,1.4354
2009-11-04,-3.3019
2009-11-05,4.878
2009-11-06,-3.4884
2009-11-09,3.1325
2009-11-10,-0.7009
2009-11-11,1.1764999999999999
2009-11-12,-6.7442
2009-11-13,0.0
2009-11-16,3.7406
2009-11-17,-2.1635
2009-11-18,-0.7371
2009-11-19,-1.4851
2009-11-20,-3.7688
2009-11-23,2.8721
2009-11-24,-1.0152
2009-11-25,-4.1026
2009-11-27,-6.4171
2009-11-30,-4.0
2009-12-01,6.8452
2009-12-02,11.4206
2009-12-03,-1.25
2009-12-04,0.7595
2009-12-07,0.2513
2009-12-08,-4.2607
2009-12-09,4.4503
2009-12-10,-4.2607
2009-12-11,-1.8325
2009-12-14,2.4
2009-12-15,0.0
2009-12-16,-1.0417
2009-12-17,-7.1053
2009-12-18,-3.3994
2009-12-21,13.783
2009-12-22,-4.6392
2009-12-23,3.2432
2009-12-24,1.5707
2009-12-28,0.2577
2009-12-29,0.0
2009-12-30,-1.7995
2009-12-31,3.9267
2010-01-04,-3.2746
2010-01-05,-1.3021
2010-01-06,-1.5831
2010-01-07,1.0724
2010-01-08,0.2653
2010-01-11,8.4656
2010-01-12,-3.4146
2010-01-13,-2.2727
2010-01-14,-1.0336
2010-01-15,2.0888
2010-01-19,1.7903
2010-01-20,-1.5074999999999998
2010-01-21,-3.3163
2010-01-22,3.6939
2010-01-25,-1.7812000000000001
2010-01-26,-2.5907
2010-01-27,4.2553
2010-01-28,-1.7856999999999998
2010-01-29,-2.0779
2010-02-01,4.5093
2010-02-02,-5.8376
2010-02-03,1.6173
2010-02-04,-4.244
2010-02-05,-2.4931
2010-02-08,-2.2727
2010-02-09,1.4535
2010-02-10,-4.298
2010-02-11,11.3772
2010-02-12,-2.6882
2010-02-16,6.0773
2010-02-17,1.8229
2010-02-18,1.2788
2010-02-19,-2.2727
2010-02-22,-0.5168
2010-02-23,-2.3377
2010-02-24,-1.8617
2010-02-25,-4.878
2010-02-26,-5.698
2010-03-01,2.719
2010-03-02,-2.3529
2010-03-03,-3.6145
2010-03-04,0.0
2010-03-05,0.3125
2010-03-08,-2.8037
2010-03-09,5.7692
2010-03-10,0.6061
2010-03-11,2.4096
2010-03-12,0.8824
2010-03-15,-1.7492999999999999
2010-03-16,-1.4837
2010-03-17,1.2048
2010-03-18,-1.4881
2010-03-19,0.6042
2010-03-22,0.0
2010-03-23,-0.6006
2010-03-24,-1.5106000000000002
2010-03-25,2.1471999999999998
2010-03-26,1.5015
2010-03-29,-0.5917
2010-03-30,0.5952
2010-03-31,-5.6213
2010-04-01,2.8213
2010-04-05,0.6098
2010-04-06,0.0
2010-04-07,-0.9091
2010-04-08,-1.2232
2010-04-09,1.548
2010-04-12,1.2195
2010-04-13,-0.6024
2010-04-14,0.0
2010-04-15,-0.303
2010-04-16,-0.9119
2010-04-19,0.0
2010-04-20,1.227
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-0.303
2010-04-27,-2.4316
2010-04-28,0.0
2010-04-29,3.1153
2010-04-30,-1.8127
2010-05-03,0.0
2010-05-04,-1.2308
2010-05-05,-1.2461
2010-05-06,-3.7855
2010-05-07,-8.5246
2010-05-10,7.8853
2010-05-11,2.99
2010-05-12,6.4516
2010-05-13,0.0
2010-05-14,-2.7273
2010-05-17,2.1807
2010-05-18,-1.8293
2010-05-19,-1.5528
2010-05-20,-5.6782
2010-05-21,-2.3411
2010-05-24,2.3973
2010-05-25,-4.3478
2010-05-26,4.1958
2010-05-27,3.6913
2010-05-28,-3.2362
2010-06-01,-5.3512
2010-06-02,7.0671
2010-06-03,-0.33
2010-06-04,-7.2848
2010-06-07,1.0714
2010-06-08,-2.1201
2010-06-09,-3.9711
2010-06-10,3.0075
2010-06-11,-1.0949
2010-06-14,0.738
2010-06-15,2.9304
2010-06-16,-2.847
2010-06-17,1.4652
2010-06-18,0.361
2010-06-21,-3.9568
2010-06-22,-0.7491
2010-06-23,-1.1320999999999999
2010-06-24,-1.9083999999999999
2010-06-25,-1.5564
2010-06-28,-9.4862
2010-06-29,-10.4803
2010-06-30,9.2683
2010-07-01,-1.7856999999999998
2010-07-02,-4.0909
2010-07-06,3.3175
2010-07-07,-10.5505
2010-07-08,4.6154
2010-07-09,-0.4902
2010-07-12,1.9704000000000002
2010-07-13,-1.4493
2010-07-14,-1.4706000000000001
2010-07-15,9.4527
2010-07-16,2.7273
2010-07-19,1.3274
2010-07-20,6.9869
2010-07-21,7.3469
2010-07-22,-0.7605
2010-07-23,-1.5326
2010-07-26,-3.1128
2010-07-27,-0.4016
2010-07-28,1.6129
2010-07-29,-0.7937
2010-07-30,1.2
2010-08-02,3.9526
2010-08-03,-1.1407
2010-08-04,1.9231
2010-08-05,-5.283
2010-08-06,6.7729
2010-08-09,2.9851
2010-08-10,4.3478
2010-08-11,5.9028
2010-08-12,8.5246
2010-08-13,-8.7613
2010-08-16,-1.9868000000000001
2010-08-17,6.0811
2010-08-18,-3.5032
2010-08-19,0.9901
2010-08-20,-1.9607999999999999
2010-08-23,-1.3333
2010-08-24,4.3919
2010-08-25,2.589
2010-08-26,0.9464
2010-08-27,1.875
2010-08-30,0.3067
2010-08-31,0.3058
2010-09-01,-3.0488
2010-09-02,-0.6289
2010-09-03,0.0
2010-09-07,0.6329
2010-09-08,3.1447
2010-09-09,0.3049
2010-09-10,0.0
2010-09-13,1.8237
2010-09-14,1.4925
2010-09-15,4.4118
2010-09-16,5.6338
2010-09-17,5.8667
2010-09-20,1.2594
2010-09-21,-0.4975
2010-09-22,-1.25
2010-09-23,0.9652
2010-09-24,-4.2156
2010-09-27,0.0
2010-09-28,-1.3089
2010-09-29,0.7129
2010-09-30,3.2428
2010-10-01,-6.3776
2010-10-04,2.8609999999999998
2010-10-05,2.2517
2010-10-06,-0.2558
2010-10-07,-1.3019
2010-10-08,1.0526
2010-10-11,2.0833
2010-10-12,3.0612
2010-10-13,-1.9802
2010-10-14,-0.5019
2010-10-15,1.5196
2010-10-18,1.0
2010-10-19,-3.9604
2010-10-20,-0.7732
2010-10-21,1.5584
2010-10-22,-0.5115
2010-10-25,-3.3419
2010-10-26,14.0957
2010-10-27,-4.662
2010-10-28,-3.423
2010-10-29,4.0506
2010-11-01,-1.4599
2010-11-02,8.642
2010-11-03,-1.1364
2010-11-04,-0.9195
2010-11-05,-0.232
2010-11-08,1.1628
2010-11-09,-0.6897
2010-11-10,-1.8519
2010-11-11,1.4151
2010-11-12,3.4884
2010-11-15,-4.9437999999999995
2010-11-16,-0.4728
2010-11-17,-3.0879
2010-11-18,2.451
2010-11-19,0.0
2010-11-22,-0.4785
2010-11-23,2.1635
2010-11-24,0.7059
2010-11-26,1.6355
2010-11-29,-1.8391
2010-11-30,-2.8103
2010-12-01,-1.4458
2010-12-02,0.7335
2010-12-03,-2.1845
2010-12-06,-0.7444
2010-12-07,-3.25
2010-12-08,-1.8088
2010-12-09,5.5263
2010-12-10,0.9975
2010-12-13,-1.7284000000000002
2010-12-14,0.7538
2010-12-15,0.7481
2010-12-16,0.2475
2010-12-17,2.716
2010-12-20,4.0865
2010-12-21,3.4642
2010-12-22,0.6696
2010-12-23,-0.2217
2010-12-27,2.0
2010-12-28,-0.6536
2010-12-29,5.2632
2010-12-30,-0.2083
2010-12-31,-1.8789
2011-01-03,-2.9787
2011-01-04,-8.5526
2011-01-05,1.9184999999999999
2011-01-06,3.0588
2011-01-07,-2.7397
2011-01-10,0.7042
2011-01-11,6.993
2011-01-12,2.1786
2011-01-13,14.0725
2011-01-14,9.9065
2011-01-18,7.398
2011-01-19,-5.6215
2011-01-20,-2.8523
2011-01-21,7.2539
2011-01-24,-0.9662
2011-01-25,-1.1381999999999999
2011-01-26,-0.8224
2011-01-27,-4.9751
2011-01-28,-5.4101
2011-01-31,4.9815000000000005
2011-02-01,4.0422
2011-02-02,0.0
2011-02-03,1.1824
2011-02-04,2.5042
2011-02-07,-0.4886
2011-02-08,1.1457
2011-02-09,0.0
2011-02-10,2.7508
2011-02-11,0.9449
2011-02-14,4.5242
2011-02-15,-8.5075
2011-02-16,-0.4894
2011-02-17,8.0328
2011-02-18,-0.9105
2011-02-22,-4.1348
2011-02-23,0.9585
2011-02-24,1.8987
2011-02-25,-0.722
2011-02-28,-4.1214
2011-03-01,-1.1419
2011-03-02,1.6502
2011-03-03,-0.6494
2011-03-04,-1.9586999999999999
2011-03-07,-2.502
2011-03-08,-0.6838
2011-03-09,1.3769
2011-03-10,2.3769
2011-03-11,1.6583999999999999
2011-03-14,-3.4258
2011-03-15,1.1824
2011-03-16,-4.0067
2011-03-17,0.0
2011-03-18,4.3304
2011-03-21,1.8502999999999998
2011-03-22,0.491
2011-03-23,0.4886
2011-03-24,0.4862
2011-03-25,1.2903
2011-03-28,0.3185
2011-03-29,1.1111
2011-03-30,10.832
2011-03-31,0.4249
2011-04-01,-3.9492000000000003
2011-04-04,-0.2937
2011-04-05,-0.1473
2011-04-06,1.4748999999999999
2011-04-07,-0.2907
2011-04-08,0.5831
2011-04-11,0.0
2011-04-12,2.6087
2011-04-13,2.2599
2011-04-14,0.8287
2011-04-15,-1.3699
2011-04-18,0.1389
2011-04-19,1.8031000000000001
2011-04-20,0.4087
2011-04-21,0.3392
2011-04-25,-1.2847
2011-04-26,-3.5616
2011-04-27,-0.9943
2011-04-28,6.1693
2011-04-29,-2.7027
2011-05-02,-1.1111
2011-05-03,4.6348
2011-05-04,-1.3423
2011-05-05,-1.9048
2011-05-06,0.8322
2011-05-09,-4.5392
2011-05-10,-1.2248
2011-05-11,-6.5646
2011-05-12,-0.2342
2011-05-13,5.7903
2011-05-16,-3.5503
2011-05-17,7.0552
2011-05-18,4.0115
2011-05-19,-1.1019
2011-05-20,0.8357
2011-05-23,-0.2762
2011-05-24,4.0166
2011-05-25,0.6658
2011-05-26,-0.1323
2011-05-27,1.9868000000000001
2011-05-31,-3.2468
2011-06-01,1.3423
2011-06-02,1.5894
2011-06-03,-0.9126
2011-06-06,4.4737
2011-06-07,-1.0076
2011-06-08,-0.7634
2011-06-09,0.641
2011-06-10,0.6369
2011-06-13,-12.5316
2011-06-14,-1.7366000000000001
2011-06-15,-7.2165
2011-06-16,-3.8095
2011-06-17,0.495
2011-06-20,-1.3136
2011-06-21,3.4942
2011-06-22,-0.4823
2011-06-23,-2.7464
2011-06-24,-5.1495
2011-06-27,1.2259
2011-06-28,3.4602
2011-06-29,-0.8361
2011-06-30,0.1686
2011-07-01,5.7239
2011-07-05,11.1465
2011-07-06,-3.8682
2011-07-07,8.3458
2011-07-08,0.8253
2011-07-11,0.955
2011-07-12,-0.9459
2011-07-13,5.1842
2011-07-14,-4.5396
2011-07-15,1.9022000000000001
2011-07-18,-1.3333
2011-07-19,2.8378
2011-07-20,-4.9934
2011-07-21,1.6598000000000002
2011-07-22,-1.3605
2011-07-25,-1.2414
2011-07-26,-5.4469
2011-07-27,-0.4431
2011-07-28,-0.1484
2011-07-29,3.1204
2011-08-01,-7.5648
2011-08-02,-5.8457
2011-08-03,5.1325
2011-08-04,-8.189
2011-08-05,0.6861
2011-08-08,-8.3475
2011-08-09,-16.9145
2011-08-10,-9.8434
2011-08-11,4.9628
2011-08-12,1.6548
2011-08-15,3.2558
2011-08-16,-3.8288
2011-08-17,-5.6206
2011-08-18,-5.7072
2011-08-19,5.5263
2011-08-22,1.2469000000000001
2011-08-23,0.4926
2011-08-24,1.4706000000000001
2011-08-25,-4.3478
2011-08-26,7.8283000000000005
2011-08-29,4.2155
2011-08-30,-0.2247
2011-08-31,3.3784
2011-09-01,-7.1895
2011-09-02,-10.7981
2011-09-06,4.4737
2011-09-07,0.2519
2011-09-08,-3.5176
2011-09-09,-1.3021
2011-09-12,1.3193
2011-09-13,0.0
2011-09-14,13.0208
2011-09-15,4.3779
2011-09-16,-6.181
2011-09-19,-6.5882
2011-09-20,-6.0453
2011-09-21,-4.0214
2011-09-22,1.3966
2011-09-23,1.3774
2011-09-26,0.8152
2011-09-27,4.0431
2011-09-28,-6.7358
2011-09-29,3.3333
2011-09-30,3.2258
2011-10-03,-11.4583
2011-10-04,15.2941
2011-10-05,3.3163
2011-10-06,-1.4815
2011-10-07,-5.5138
2011-10-10,7.9576
2011-10-11,-2.2113
2011-10-12,4.2714
2011-10-13,-2.4096
2011-10-14,-2.716
