ticker,BGS US Equity
2007-10-15,1.0819
2007-10-16,-0.3823
2007-10-17,-0.4605
2007-10-18,-0.8481
2007-10-19,-1.2442
2007-10-22,-2.9920999999999998
2007-10-23,-0.3247
2007-10-24,0.3257
2007-10-25,-0.0812
2007-10-26,-0.2437
2007-10-29,-1.9544000000000001
2007-10-30,-3.5714
2007-10-31,3.0146
2007-11-01,0.3344
2007-11-02,-0.6667
2007-11-05,-2.1812
2007-11-06,-0.4288
2007-11-07,-0.1723
2007-11-08,-5.1769
2007-11-09,-3.1847
2007-11-12,3.3835
2007-11-13,2.2727
2007-11-14,1.3333
2007-11-15,2.9825
2007-11-16,-1.1925
2007-11-19,-0.3448
2007-11-20,-3.2007
2007-11-21,-5.0045
2007-11-23,-1.8815
2007-11-26,-2.6846
2007-11-27,0.3941
2007-11-28,2.4534000000000002
2007-11-29,1.2452
2007-11-30,1.1353
2007-12-03,-0.8419
2007-12-04,-2.9245
2007-12-05,-0.8746
2007-12-06,2.3529
2007-12-07,0.9387
2007-12-10,1.7271
2007-12-11,-2.6119
2007-12-12,-3.1609
2007-12-13,-0.7913
2007-12-14,-1.5952
2007-12-17,1.0132
2007-12-18,2.006
2007-12-19,8.0629
2007-12-20,-8.2803
2007-12-21,1.9841
2007-12-24,-0.1946
2007-12-26,1.6569
2007-12-27,-1.419
2007-12-28,0.0
2007-12-31,1.3902999999999999
2008-01-02,-0.9794
2008-01-03,-0.3462
2008-01-04,-2.531
2008-01-07,2.6477
2008-01-08,-1.3889
2008-01-09,-0.9054
2008-01-10,5.5838
2008-01-11,0.0
2008-01-14,0.2885
2008-01-15,-3.164
2008-01-16,1.2871000000000001
2008-01-17,-2.1505
2008-01-18,-3.2967
2008-01-22,-0.3086
2008-01-23,2.5893
2008-01-24,1.0101
2008-01-25,-0.3
2008-01-28,-1.5045
2008-01-29,0.2037
2008-01-30,0.7114
2008-01-31,0.1009
2008-02-01,-0.2016
2008-02-04,1.0101
2008-02-05,-2.4
2008-02-06,-3.4836
2008-02-07,-2.3355
2008-02-08,0.1087
2008-02-11,2.2801
2008-02-12,1.8047
2008-02-13,1.0428
2008-02-14,-0.7224
2008-02-15,-1.2474
2008-02-19,1.1579
2008-02-20,0.9365
2008-02-21,-1.3402
2008-02-22,1.8809
2008-02-25,1.641
2008-02-26,0.9082
2008-02-27,0.0
2008-02-28,-1.7
2008-02-29,1.119
2008-03-03,0.2012
2008-03-04,-0.502
2008-03-05,-0.9082
2008-03-06,2.8513
2008-03-07,-0.9901
2008-03-10,-4.9
2008-03-11,3.9958
2008-03-12,1.3145
2008-03-13,0.3992
2008-03-14,-0.497
2008-03-17,0.1998
2008-03-18,3.988
2008-03-19,1.6299000000000001
2008-03-20,5.1887
2008-03-24,1.9731
2008-03-25,3.4301
2008-03-26,-0.6803
2008-03-27,-2.2945
2008-03-28,0.2679
2008-03-31,-2.0481
2008-04-01,-3.3636
2008-04-02,-4.5155
2008-04-03,0.4926
2008-04-04,0.5882
2008-04-07,-3.2164
2008-04-08,-0.4028
2008-04-09,-2.73
2008-04-10,-0.5198
2008-04-11,-2.4032999999999998
2008-04-14,-0.9636
2008-04-15,0.0
2008-04-16,-2.8108
2008-04-17,-0.7786
2008-04-18,0.7848
2008-04-21,-1.3348
2008-04-22,-2.2548
2008-04-23,-4.3599
2008-04-24,-1.7125
2008-04-25,-0.7362
2008-04-28,-0.8653
2008-04-29,0.0
2008-04-30,0.7481
2008-05-01,7.5495
2008-05-02,4.3728
2008-05-05,0.7718
2008-05-06,-0.3282
2008-05-07,0.3293
2008-05-08,0.2188
2008-05-09,-0.5459
2008-05-12,0.2195
2008-05-13,3.0668
2008-05-14,0.7439
2008-05-15,1.6878
2008-05-16,0.6224
2008-05-19,-0.6186
2008-05-20,-0.4149
2008-05-21,-0.7292
2008-05-22,1.5739999999999998
2008-05-23,-0.3099
2008-05-27,-0.5181
2008-05-28,-0.3125
2008-05-29,0.5225
2008-05-30,1.0395
2008-06-02,1.6461000000000001
2008-06-03,0.2024
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,-0.8081
2008-06-09,-1.0183
2008-06-10,0.9259
2008-06-11,-0.7136
2008-06-12,0.924
2008-06-13,0.1017
2008-06-16,-0.7114
2008-06-17,0.0
2008-06-18,-1.1259000000000001
2008-06-19,0.0
2008-06-20,-0.5176
2008-06-23,0.3122
2008-06-24,-2.6971
2008-06-25,-0.4264
2008-06-26,-0.4069
2008-06-27,0.11
2008-06-30,2.6374
2008-07-01,-3.3191
2008-07-02,-2.1041
2008-07-03,-1.0181
2008-07-07,0.5714
2008-07-08,5.1136
2008-07-09,-0.973
2008-07-10,3.0568
2008-07-11,0.3178
2008-07-14,0.8448
2008-07-15,-0.1047
2008-07-16,2.2013
2008-07-17,-1.0256
2008-07-18,-0.4145
2008-07-21,-1.5609
2008-07-22,3.0655
2008-07-23,0.3077
2008-07-24,2.6585
2008-07-25,2.7888
2008-07-28,-2.8101000000000003
2008-07-29,-10.3689
2008-07-30,-1.5573000000000001
2008-07-31,0.565
2008-08-01,-0.7865
2008-08-04,-3.3975
2008-08-05,-0.7034
2008-08-06,0.7084
2008-08-07,-1.9929999999999999
2008-08-08,2.7512
2008-08-11,2.2119
2008-08-12,-3.5308
2008-08-13,0.2361
2008-08-14,0.4711
2008-08-15,1.2896
2008-08-18,-1.1574
2008-08-19,-0.8197
2008-08-20,-0.3542
2008-08-21,-2.0142
2008-08-22,0.3628
2008-08-25,-2.7711
2008-08-26,-0.2478
2008-08-27,0.0
2008-08-28,0.6211
2008-08-29,-0.4938
2008-09-02,1.6129
2008-09-03,2.442
2008-09-04,-2.9797000000000002
2008-09-05,-0.6143
2008-09-08,2.3486000000000002
2008-09-09,-2.0531
2008-09-10,0.0
2008-09-11,-0.6165
2008-09-12,-0.3722
2008-09-15,-0.9963
2008-09-16,-3.8994
2008-09-17,-11.780100000000001
2008-09-18,8.6053
2008-09-19,3.6885
2008-09-22,0.0
2008-09-23,-3.1621
2008-09-24,0.6803
2008-09-25,5.1350999999999996
2008-09-26,-0.874
2008-09-29,-3.8667
2008-09-30,-0.8322
2008-10-01,-3.3566
2008-10-02,-2.1708
2008-10-03,-7.1006
2008-10-06,-8.758
2008-10-07,-13.438
2008-10-08,0.4032
2008-10-09,-9.6386
2008-10-10,4.6667
2008-10-13,11.0403
2008-10-14,-3.2505
2008-10-15,-12.8458
2008-10-16,13.6054
2008-10-17,0.0
2008-10-20,4.1916
2008-10-21,-9.0038
2008-10-22,1.2631999999999999
2008-10-23,-41.1642
2008-10-24,-9.5406
2008-10-27,11.7187
2008-10-28,4.5455
2008-10-29,-7.0234
2008-10-30,2.518
2008-10-31,30.8772
2008-11-03,-0.5362
2008-11-04,16.9811
2008-11-05,2.0737
2008-11-06,-1.5800999999999998
2008-11-07,6.6514
2008-11-10,2.5806
2008-11-11,-0.8386
2008-11-12,-7.3996
2008-11-13,10.7306
2008-11-14,1.0309
2008-11-17,-0.4082
2008-11-18,4.918
2008-11-19,-11.1328
2008-11-20,-3.956
2008-11-21,6.4073
2008-11-24,12.043
2008-11-25,-0.9597
2008-11-26,6.0078
2008-11-28,-1.6453
2008-12-01,-11.1524
2008-12-02,8.7866
2008-12-03,-1.1538
2008-12-04,0.1946
2008-12-05,4.466
2008-12-08,6.5056
2008-12-09,-6.8063
2008-12-10,-2.0599
2008-12-11,-0.5736
2008-12-12,4.2308
2008-12-15,-5.5351
2008-12-16,3.3203
2008-12-17,-1.1342
2008-12-18,1.912
2008-12-19,-3.5647
2008-12-22,-1.5564
2008-12-23,2.3715
2008-12-24,5.2124
2008-12-26,0.9174
2008-12-29,0.7273
2008-12-30,-6.7039
2008-12-31,7.7844
2009-01-02,1.6667
2009-01-05,1.275
2009-01-06,0.3597
2009-01-07,-6.2724
2009-01-08,5.1625
2009-01-09,-4.7273
2009-01-12,-3.8167999999999997
2009-01-13,0.0
2009-01-14,-3.5714
2009-01-15,-1.4403000000000001
2009-01-16,-2.0877
2009-01-20,-8.9552
2009-01-21,8.1967
2009-01-22,-5.4113
2009-01-23,2.2883
2009-01-26,2.2371
2009-01-27,2.407
2009-01-28,1.9231
2009-01-29,0.8386
2009-01-30,-3.5343
2009-02-02,4.5259
2009-02-03,2.268
2009-02-04,-3.0242
2009-02-05,1.0395
2009-02-06,1.4403000000000001
2009-02-09,0.8114
2009-02-10,-3.8228999999999997
2009-02-11,1.4644
2009-02-12,0.0
2009-02-13,-1.0309
2009-02-17,-6.875
2009-02-18,-1.1186
2009-02-19,-1.81
2009-02-20,-14.5161
2009-02-23,-4.3126999999999995
2009-02-24,9.8592
2009-02-25,-4.6154
2009-02-26,0.5376
2009-02-27,1.6042999999999998
2009-03-02,4.4737
2009-03-03,0.7557
2009-03-04,1.0
2009-03-05,-2.9703
2009-03-06,1.7856999999999998
2009-03-09,-3.2580999999999998
2009-03-10,3.1088
2009-03-11,1.2563
2009-03-12,9.6774
2009-03-13,1.5836999999999999
2009-03-16,4.0089
2009-03-17,5.1392
2009-03-18,1.833
2009-03-19,-0.2
2009-03-20,-0.8016
2009-03-23,4.6465
2009-03-24,-2.8958
2009-03-25,1.7893
2009-03-26,4.8828
2009-03-27,-3.7244
2009-03-30,-7.0
2009-03-31,11.828
2009-04-01,-1.1538
2009-04-02,1.3618999999999999
2009-04-03,-2.3033
2009-04-06,-1.5716999999999999
2009-04-07,-0.998
2009-04-08,3.629
2009-04-09,1.3618999999999999
2009-04-13,-0.3839
2009-04-14,-2.1195
2009-04-15,1.9685000000000001
2009-04-16,2.1236
2009-04-17,-0.7561
2009-04-20,-2.8571
2009-04-21,1.9607999999999999
2009-04-22,-2.3077
2009-04-23,-0.9843
2009-04-24,4.175
2009-04-27,-1.5267
2009-04-28,2.1318
2009-04-29,21.4421
2009-04-30,-4.375
2009-05-01,-0.817
2009-05-04,0.659
2009-05-05,-2.2913
2009-05-06,0.67
2009-05-07,6.4892
2009-05-08,8.75
2009-05-11,0.8621
2009-05-12,0.2849
2009-05-13,-3.267
2009-05-14,3.3774
2009-05-15,-0.142
2009-05-18,2.276
2009-05-19,0.6954
2009-05-20,-0.8287
2009-05-21,0.4178
2009-05-22,1.9417
2009-05-26,4.6259
2009-05-27,-1.6905000000000001
2009-05-28,-0.2646
2009-05-29,-3.8462
2009-06-01,5.6552
2009-06-02,3.7859
2009-06-03,-1.0063
2009-06-04,2.1601
2009-06-05,0.2488
2009-06-08,-3.2258
2009-06-09,1.0256
2009-06-10,-1.7766
2009-06-11,2.1964
2009-06-12,-0.5057
2009-06-15,-3.1766
2009-06-16,-2.8871
2009-06-17,2.2973
2009-06-18,3.8308999999999997
2009-06-19,1.145
2009-06-22,-1.8868
2009-06-23,1.6667
2009-06-24,2.1438
2009-06-25,2.4691
2009-06-26,3.6145
2009-06-29,0.4745
2009-06-30,-0.7084
2009-07-01,0.4756
2009-07-02,-5.7988
2009-07-06,4.7739
2009-07-07,-3.3573
2009-07-08,-1.3648
2009-07-09,-5.7862
2009-07-10,0.1335
2009-07-13,3.6
2009-07-14,0.6435
2009-07-15,1.5345
2009-07-16,0.5038
2009-07-17,1.1278
2009-07-20,5.3284
2009-07-21,-1.1764999999999999
2009-07-22,-0.5952
2009-07-23,0.479
2009-07-24,-0.1192
2009-07-27,1.432
2009-07-28,-1.1764999999999999
2009-07-29,-3.2143
2009-07-30,0.984
2009-07-31,1.7052
2009-08-03,2.8743
2009-08-04,0.1164
2009-08-05,-1.1628
2009-08-06,-0.9412
2009-08-07,1.7814999999999999
2009-08-10,-1.867
2009-08-11,-2.7348
2009-08-12,0.8557
2009-08-13,0.2424
2009-08-14,0.3628
2009-08-17,-2.4096
2009-08-18,2.5926
2009-08-19,6.8591999999999995
2009-08-20,4.7297
2009-08-21,1.6129
2009-08-24,-0.5291
2009-08-25,4.0426
2009-08-26,-2.863
2009-08-27,0.0
2009-08-28,-1.6842000000000001
2009-08-31,-2.3555
2009-09-01,2.0833
2009-09-02,0.4296
2009-09-03,-0.5348
2009-09-04,0.2151
2009-09-08,1.2876
2009-09-09,2.9661
2009-09-10,-1.3374
2009-09-11,-2.8154
2009-09-14,-8.9056
2009-09-15,-5.7715
2009-09-16,0.125
2009-09-17,0.1248
2009-09-18,3.1172
2009-09-21,1.0883
2009-09-22,1.9139
2009-09-23,-0.2347
2009-09-24,-4.9412
2009-09-25,3.7129
2009-09-28,1.6705999999999999
2009-09-29,-1.0778
2009-09-30,-0.8475
2009-10-01,-4.3956
2009-10-02,0.1277
2009-10-05,0.3827
2009-10-06,0.2541
2009-10-07,1.1407
2009-10-08,0.6266
2009-10-09,-0.1245
2009-10-12,-2.2444
2009-10-13,1.2755
2009-10-14,-0.6297
2009-10-15,0.7605
2009-10-16,-0.3774
2009-10-19,1.3889
2009-10-20,-0.6227
2009-10-21,-0.1253
2009-10-22,1.0038
2009-10-23,-3.1056
2009-10-26,0.5128
2009-10-27,0.2551
2009-10-28,-3.4351
2009-10-29,1.8445
2009-10-30,1.0349
2009-11-02,-1.7926
2009-11-03,2.7379
2009-11-04,1.6497000000000002
2009-11-05,0.4994
2009-11-06,-0.7453
2009-11-09,0.5006
2009-11-10,1.8679999999999999
2009-11-11,-1.2225
2009-11-12,-1.8564
2009-11-13,0.7566
2009-11-16,1.5019
2009-11-17,0.9864
2009-11-18,0.1221
2009-11-19,-0.7317
2009-11-20,0.9828
2009-11-23,0.4866
2009-11-24,3.8741
2009-11-25,1.3986
2009-11-27,-1.4943
2009-11-30,-0.1167
2009-12-01,-2.2196
2009-12-02,2.1505
2009-12-03,-0.2339
2009-12-04,-0.2345
2009-12-07,1.9976
2009-12-08,0.1152
2009-12-09,0.1151
2009-12-10,0.6897
2009-12-11,1.9405999999999999
2009-12-14,0.6719
2009-12-15,-0.6674
2009-12-16,1.2318
2009-12-17,0.2212
2009-12-18,2.5385999999999997
2009-12-21,-0.5382
2009-12-22,2.7056
2009-12-23,1.8967
2009-12-24,0.0
2009-12-28,1.0341
2009-12-29,0.0
2009-12-30,-2.5
2009-12-31,-1.9231
2010-01-04,0.8715
2010-01-05,2.3758
2010-01-06,1.1602999999999999
2010-01-07,-0.5214
2010-01-08,-2.0964
2010-01-11,-0.8565
2010-01-12,0.432
2010-01-13,1.7204000000000002
2010-01-14,0.74
2010-01-15,-0.4197
2010-01-19,1.2645
2010-01-20,-1.4567999999999999
2010-01-21,-1.7951000000000001
2010-01-22,-1.5053999999999998
2010-01-25,0.2183
2010-01-26,-0.8715
2010-01-27,0.3297
2010-01-28,-0.2191
2010-01-29,-1.427
2010-02-01,0.8909
2010-02-02,-0.3311
2010-02-03,-0.6645
2010-02-04,-0.7804
2010-02-05,-2.3596
2010-02-08,1.496
2010-02-09,1.9274
2010-02-10,1.3348
2010-02-11,0.2195
2010-02-12,3.0668
2010-02-16,0.7439
2010-02-17,1.4768
2010-02-18,-0.3119
2010-02-19,0.4171
2010-02-22,-0.4154
2010-02-23,1.0428
2010-02-24,-0.4128
2010-02-25,-2.9016
2010-02-26,-0.6403
2010-03-01,-0.2148
2010-03-02,2.1529
2010-03-03,1.0537
2010-03-04,1.6684
2010-03-05,-0.6154
2010-03-08,1.032
2010-03-09,0.4086
2010-03-10,-0.5086
2010-03-11,-1.0225
2010-03-12,2.4793
2010-03-15,0.2016
2010-03-16,0.503
2010-03-17,1.2012
2010-03-18,0.6924
2010-03-19,-4.6169
2010-03-22,1.1329
2010-03-23,2.444
2010-03-24,-0.8946
2010-03-25,-0.2006
2010-03-26,-0.201
2010-03-29,0.6042
2010-03-30,5.8045
2010-03-31,0.8662
2010-04-01,-1.2405
2010-04-05,0.3865
2010-04-06,1.4437
2010-04-07,-0.1898
2010-04-08,-0.9506
2010-04-09,-1.0557
2010-04-12,-0.388
2010-04-13,0.9737
2010-04-14,0.3857
2010-04-15,0.3842
2010-04-16,-2.3923
2010-04-19,-0.1961
2010-04-20,1.6699000000000002
2010-04-21,0.0966
2010-04-22,0.0
2010-04-23,-1.834
2010-04-26,-0.0983
2010-04-27,-2.0669
2010-04-28,3.5176
2010-04-29,1.9417
2010-04-30,-1.619
2010-05-03,1.8393000000000002
2010-05-04,0.6654
2010-05-05,3.8716
2010-05-06,-8.4545
2010-05-07,-0.7944
2010-05-10,6.2062
2010-05-11,0.8483
2010-05-12,2.1495
2010-05-13,0.183
2010-05-14,-1.4612
2010-05-17,0.0
2010-05-18,-0.9268
2010-05-19,0.9355
2010-05-20,-6.0241
2010-05-21,1.2821
2010-05-24,0.9737
2010-05-25,-1.2536
2010-05-26,0.0977
2010-05-27,4.0976
2010-05-28,-0.656
2010-06-01,1.6981000000000002
2010-06-02,1.9481000000000002
2010-06-03,0.182
2010-06-04,-4.9046
2010-06-07,0.6686
2010-06-08,2.8463000000000003
2010-06-09,0.2768
2010-06-10,1.7479
2010-06-11,0.4521
2010-06-14,-0.8101
2010-06-15,2.2686
2010-06-16,0.5324
2010-06-17,0.1765
2010-06-18,0.0
2010-06-21,-1.674
2010-06-22,-0.448
2010-06-23,-0.5401
2010-06-24,0.6335
2010-06-25,3.5971
2010-06-28,-0.7813
2010-06-29,-2.6643
2010-06-30,-1.6423
2010-07-01,-1.8553
2010-07-02,-1.1342
2010-07-06,-1.3384
2010-07-07,4.9419
2010-07-08,-0.6464
2010-07-09,1.7658
2010-07-12,-0.4566
2010-07-13,2.0183
2010-07-14,-0.3597
2010-07-15,0.5415
2010-07-16,-1.2567
2010-07-19,-0.4545
2010-07-20,-1.0046
2010-07-21,-1.6604999999999999
2010-07-22,2.7205
2010-07-23,0.4566
2010-07-26,0.1818
2010-07-27,2.0871
2010-07-28,0.2667
2010-07-29,0.266
2010-07-30,1.4147
2010-08-02,-1.4821
2010-08-03,1.0619
2010-08-04,0.0876
2010-08-05,-1.1374
2010-08-06,0.354
2010-08-09,-1.6755
2010-08-10,-1.435
2010-08-11,-2.4568
2010-08-12,0.3731
2010-08-13,-1.3011
2010-08-16,3.3898
2010-08-17,1.8215
2010-08-18,-1.4311
2010-08-19,-3.6298
2010-08-20,-0.3766
2010-08-23,2.0794
2010-08-24,-1.2037
2010-08-25,1.8744
2010-08-26,-1.8399
2010-08-27,2.2493
2010-08-30,-2.9331
2010-08-31,0.8499
2010-09-01,2.9962999999999997
2010-09-02,0.0909
2010-09-03,0.1817
2010-09-07,-1.5413000000000001
2010-09-08,0.0
2010-09-09,1.3812
2010-09-10,0.6358
2010-09-13,1.3538000000000001
2010-09-14,-0.2671
2010-09-15,1.6071
2010-09-16,-0.2636
2010-09-17,0.7048
2010-09-20,0.6124
2010-09-21,-1.3043
2010-09-22,-0.8811
2010-09-23,-1.0667
2010-09-24,0.7188
2010-09-27,0.5352
2010-09-28,-0.1775
2010-09-29,-0.361
2010-09-30,-1.087
2010-10-01,-1.0989
2010-10-04,-1.0185
2010-10-05,2.4322
2010-10-06,1.4612
2010-10-07,-0.45
2010-10-08,1.3562
2010-10-11,-0.7136
2010-10-12,0.6289
2010-10-13,1.5179
2010-10-14,-0.2639
2010-10-15,0.1764
2010-10-18,-0.2641
2010-10-19,-1.4122
2010-10-20,0.8057
2010-10-21,-1.0657
2010-10-22,1.2567
2010-10-25,-0.6206
2010-10-26,-0.0892
2010-10-27,6.9643
2010-10-28,2.5042
2010-10-29,-0.2443
2010-11-01,-0.0816
2010-11-02,0.9804
2010-11-03,0.7282
2010-11-04,1.1245
2010-11-05,0.2383
2010-11-08,0.317
2010-11-09,0.0
2010-11-10,0.3949
2010-11-11,0.0
2010-11-12,-0.7868
2010-11-15,0.0793
2010-11-16,-1.5848
2010-11-17,-1.4493
2010-11-18,2.1242
2010-11-19,0.48
2010-11-22,0.9554
2010-11-23,-1.183
2010-11-24,1.1971
2010-11-26,1.3407
2010-11-29,0.3891
2010-11-30,-0.9302
2010-12-01,0.939
2010-12-02,0.6202
2010-12-03,0.1541
2010-12-06,0.2308
2010-12-07,2.1489
2010-12-08,1.4275
2010-12-09,-0.0741
2010-12-10,-0.0741
2010-12-13,0.0742
2010-12-14,1.0378
2010-12-15,0.0734
2010-12-16,0.2933
2010-12-17,-0.5117
2010-12-20,0.9552
2010-12-21,0.5095
2010-12-22,-1.1586
2010-12-23,0.293
2010-12-27,-0.7305
2010-12-28,1.1038000000000001
2010-12-29,1.0189
2010-12-30,-0.2188
2010-12-31,0.3655
2011-01-03,0.0
2011-01-04,-2.3307
2011-01-05,0.2237
2011-01-06,-0.0744
2011-01-07,0.968
2011-01-10,-0.59
2011-01-11,0.5193
2011-01-12,1.6236000000000002
2011-01-13,0.4357
2011-01-14,-1.3738000000000001
2011-01-18,0.2199
2011-01-19,0.4389
2011-01-20,-0.5098
2011-01-21,-0.5857
2011-01-24,1.4727999999999999
2011-01-25,-0.508
2011-01-26,2.2611
2011-01-27,-1.5692
2011-01-28,-2.1739
2011-01-31,-0.5185
2011-02-01,1.2658
2011-02-02,-0.4412
2011-02-03,0.2954
2011-02-04,0.3682
2011-02-07,1.6875
2011-02-08,0.2165
2011-02-09,-0.288
2011-02-10,-1.2274
2011-02-11,0.2924
2011-02-14,-0.0729
2011-02-15,-0.6565
2011-02-16,0.3671
2011-02-17,4.6086
2011-02-18,-0.3497
2011-02-22,-0.7018
2011-02-23,-1.2014
2011-02-24,-0.6438
2011-02-25,3.4557
2011-02-28,4.3841
2011-03-01,0.1333
2011-03-02,19.7071
2011-03-03,-1.7241
2011-03-04,0.6225
2011-03-07,1.1811
2011-03-08,0.3335
2011-03-09,1.1634
2011-03-10,-0.6024
2011-03-11,-0.7163
2011-03-14,1.6648
2011-03-15,-1.4192
2011-03-16,0.2215
2011-03-17,1.1602000000000001
2011-03-18,2.2938
2011-03-21,2.4026
2011-03-22,-3.3368
2011-03-23,0.9709
2011-03-24,1.1752
2011-03-25,2.4287
2011-03-28,-0.8247
2011-03-29,0.4158
2011-03-30,-2.0408
2011-03-31,0.2671
2011-04-01,1.4917
2011-04-04,0.0
2011-04-05,0.1575
2011-04-06,-1.9392
2011-04-07,0.3207
2011-04-08,-1.545
2011-04-11,-1.1364
2011-04-12,-4.2146
2011-04-13,3.5429
2011-04-14,3.3113
2011-04-15,0.2137
2011-04-18,-1.5457999999999998
2011-04-19,-0.2707
2011-04-20,2.0087
2011-04-21,0.1597
2011-04-25,-1.966
2011-04-26,1.9512
2011-04-27,-3.7746
2011-04-28,0.5525
2011-04-29,-0.6593
2011-05-02,-0.2212
2011-05-03,-1.3304
2011-05-04,-0.2809
2011-05-05,-2.1972
2011-05-06,3.2258
2011-05-09,0.3906
2011-05-10,0.0556
2011-05-11,0.8333
2011-05-12,0.1102
2011-05-13,-0.5504
2011-05-16,-1.3835
2011-05-17,-0.5612
2011-05-18,1.693
2011-05-19,0.8879
2011-05-20,-0.6051
2011-05-23,-1.2175
2011-05-24,-0.5602
2011-05-25,0.7887
2011-05-26,-0.6708
2011-05-27,1.3506
2011-05-31,2.9428
2011-06-01,1.8878
2011-06-02,-1.0058
2011-06-03,-1.9786000000000001
2011-06-06,-2.2368
2011-06-07,-1.0603
2011-06-08,-1.8613
2011-06-09,0.977
2011-06-10,-0.1707
2011-06-13,0.057
2011-06-14,5.5271
2011-06-15,-2.5378
2011-06-16,2.4377
2011-06-17,5.1379
2011-06-20,-0.3086
2011-06-21,5.2116
2011-06-22,0.1962
2011-06-23,1.4195
2011-06-24,0.1448
2011-06-27,2.0241
2011-06-28,-1.9367
2011-06-29,0.6813
2011-06-30,-0.3383
2011-07-01,0.3395
2011-07-05,2.2716
2011-07-06,-2.5047
2011-07-07,0.5817
2011-07-08,0.8193
2011-07-11,-1.3862
2011-07-12,-0.0969
2011-07-13,-1.213
2011-07-14,-0.0982
2011-07-15,0.7866
2011-07-18,-0.5854
2011-07-19,3.0913
2011-07-20,-0.9043
2011-07-21,1.2968
2011-07-22,0.0948
2011-07-25,-1.8001
2011-07-26,-1.9778
2011-07-27,-8.9075
2011-07-28,1.8368
2011-07-29,-0.3183
2011-08-01,-3.0335
2011-08-02,-1.3721
2011-08-03,2.1146
2011-08-04,-4.5777
2011-08-05,2.6842
2011-08-08,-9.8999
2011-08-09,8.2716
2011-08-10,-3.7628
2011-08-11,3.4953
2011-08-12,-0.1145
2011-08-15,3.2665
2011-08-16,-1.9978
2011-08-17,-0.453
2011-08-18,-2.8441
2011-08-19,0.1756
2011-08-22,-2.6885
2011-08-23,3.5435
2011-08-24,-0.8121
2011-08-25,-3.1579
2011-08-26,2.9589
2011-08-29,4.3988
2011-08-30,2.809
2011-08-31,-0.4918
2011-09-01,-2.9105
2011-09-02,-2.2059
2011-09-06,-0.5784
2011-09-07,2.2106
2011-09-08,-0.3415
2011-09-09,-2.2273
2011-09-12,1.2266
2011-09-13,0.2308
2011-09-14,0.806
2011-09-15,-0.3427
2011-09-16,0.2292
2011-09-19,0.9148
2011-09-20,-0.8499
2011-09-21,-3.5429
2011-09-22,-0.4147
2011-09-23,-2.677
2011-09-26,2.0782
2011-09-27,5.2096
2011-09-28,-4.724
2011-09-29,2.7223
2011-09-30,-1.7668
2011-10-03,-4.0767
2011-10-04,0.8125
2011-10-05,0.62
2011-10-06,3.6352
2011-10-07,-0.2973
2011-10-10,2.8026
2011-10-11,-0.174
2011-10-12,-1.2202
