ticker,IFLM US Equity
2012-09-24,66.6667
2012-09-25,-20.0
2012-09-28,118.75
2012-10-01,-42.8571
2012-10-02,48.75
2012-10-03,-12.605
2012-10-04,-2.4038
2012-10-08,2.4631
2012-10-11,-46.1538
2012-10-16,42.8571
2012-10-22,-48.75
2012-10-23,0.0
2012-10-24,0.0
2012-10-31,17.0732
2012-11-01,0.0
2012-11-02,63.5417
2012-11-05,-4.4586
2012-11-08,-37.3333
2012-11-09,4.2553
2012-11-12,0.0
2012-11-13,0.0
2012-11-21,12.2449
2012-11-26,29.0909
2012-11-27,-22.5352
2012-11-28,-10.9091
2012-11-30,0.0
2012-12-05,0.0
2012-12-10,0.0
2012-12-12,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,-34.6939
2012-12-21,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2013-01-02,50.0
2013-01-03,-2.0833
2013-01-09,-3.1915
2013-01-14,-38.4615
2013-01-17,0.0
2013-01-24,185.7143
2013-01-25,0.0
2013-01-28,50.0
2013-01-29,120.0
2013-01-30,9.0909
2013-01-31,-2.7778
2013-02-01,0.0
2013-02-04,5.1786
2013-02-05,0.1698
2013-02-06,0.0
2013-02-07,13.8983
2013-02-08,-19.0476
2013-02-11,2.5735
2013-02-12,0.0
2013-02-13,-0.5376
2013-02-14,12.0721
2013-02-15,-10.2894
2013-02-20,0.0
2013-02-21,-1.4337
2013-02-22,-12.7273
2013-02-25,14.5833
2013-02-27,-38.9091
2013-02-28,42.8571
2013-03-05,-0.4167
2013-03-06,-25.7322
2013-03-07,0.0
2013-03-08,30.7042
2013-03-18,-27.5862
2013-03-19,19.0476
2013-03-25,16.0
2013-03-26,3.4483
2013-03-27,13.3333
2013-03-28,1.1029
2013-04-05,1.8182
2013-04-09,39.6429
2013-04-29,-1.7903
2013-05-01,-27.0833
2013-05-02,-28.5714
2013-05-03,40.0
2013-05-09,39.6429
2013-05-15,-54.9872
2013-05-17,27.2727
2013-05-24,-46.4286
2013-05-28,-20.0
2013-05-31,20.8333
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,-24.1379
2013-06-13,0.0
2013-06-17,18.1818
2013-06-20,0.0
2013-06-21,0.0
2013-06-24,-24.5192
2013-06-25,83.4395
2013-06-28,0.0
2013-07-08,-16.6667
2013-07-10,-6.6667
2013-07-17,78.5714
2013-07-18,0.0
2013-07-19,0.0
2013-07-29,0.0
2013-07-30,48.0
2013-07-31,-32.4324
2013-08-08,-4.0
2013-08-09,-4.1667
2013-08-28,-34.7826
2013-08-29,-33.3333
2013-08-30,100.0
2013-09-06,0.0
2013-09-09,15.0
2013-09-10,-13.0435
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,25.0
2013-09-16,-4.5
2013-09-17,0.0
2013-09-18,46.5969
2013-09-19,-28.5714
2013-09-23,20.0
2013-09-24,16.25
2013-09-25,-13.9785
2013-09-26,0.0
2013-09-30,3.3333
2013-10-02,-19.3548
2013-10-03,10.0
2013-10-04,16.3636
2013-10-07,0.0
2013-10-08,-18.75
2013-10-09,-3.8462
2013-10-10,0.0
2013-10-11,-14.75
2013-10-14,-29.6188
2013-10-15,-20.0
2013-10-16,66.6667
2013-10-21,0.0
2013-10-23,-15.0
2013-10-24,0.0
2013-10-25,-23.5294
2013-10-28,7.6923
2013-10-29,-14.2857
2013-10-30,33.3333
2013-11-04,6.25
2013-11-05,11.7647
2013-11-06,-21.0526
2013-11-07,-20.0
2013-11-08,0.0
2013-11-12,0.0
2013-11-13,66.6667
2013-11-14,0.0
2013-11-15,22.5
2013-11-18,0.0
2013-11-19,0.0
2013-11-21,-14.2857
2013-11-22,-0.5952
2013-11-25,-18.5629
2013-11-26,-29.4118
2013-11-27,8.3333
2013-11-29,-2.4038
2013-12-02,-0.4926
2013-12-05,-0.9901
2013-12-09,-1.5
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-16,1.5228000000000002
2013-12-20,0.0
2013-12-24,0.0
2013-12-30,-5.5
2013-12-31,-32.2751
2014-01-03,25.0
2014-01-06,-45.0
2014-01-07,-36.3636
2014-01-08,57.1429
2014-01-10,45.4545
2014-01-13,10.9375
2014-01-14,1.4085
2014-01-15,0.0
2014-01-16,16.6667
2014-01-17,-4.7619
2014-01-21,-33.125
2014-01-22,-0.9346
2014-01-23,17.9245
2014-01-28,-10.4
2014-01-29,-7.1429
2014-01-31,5.7692
2014-02-03,-3.6364
2014-02-04,2.8302
2014-02-05,-11.9266
2014-02-06,8.3333
2014-02-10,-10.5769
2014-02-11,3.2258
2014-02-12,0.0
2014-02-13,33.3333
2014-02-14,-27.3438
2014-02-18,0.0
2014-02-19,8.6022
2014-02-20,12.8713
2014-02-21,-11.4035
2014-02-25,-4.9505
2014-02-26,-13.5417
2014-03-06,0.0
2014-03-07,206.0241
2014-03-10,-18.1102
2014-03-11,-5.2885
2014-03-12,-14.7208
2014-03-13,4.7619
2014-03-14,7.9545
2014-03-17,-15.7895
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,3.75
2014-03-21,-3.6145
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,-10.0
2014-04-01,0.0
2014-04-03,0.0
2014-04-04,-11.1111
2014-04-07,0.0
2014-04-08,-12.5
2014-04-09,14.2857
2014-04-11,-10.9375
2014-04-14,-1.7544
2014-04-16,0.0
2014-04-17,0.0
2014-04-23,1.7856999999999998
2014-04-24,117.5439
2014-04-25,-6.4516
2014-04-28,3.4483
2014-04-29,-13.3333
2014-04-30,7.6923
2014-05-01,-50.0
2014-05-02,-14.2857
2014-05-05,3.125
2014-05-06,27.2727
2014-05-07,-36.5079
2014-05-08,10.0
2014-05-12,-14.7727
2014-05-13,28.0
2014-05-14,-3.125
2014-05-15,3.2258
2014-05-16,-19.7917
2014-05-20,6.4935
2014-05-21,4.878
2014-05-22,17.4419
2014-05-23,-36.6337
2014-05-27,54.6875
2014-05-28,-3.0303
2014-05-29,19.7917
2014-05-30,-2.6087
2014-06-02,-2.6786
2014-06-03,2.7523
2014-06-04,7.1429
2014-06-05,6.6667
2014-06-09,0.0
2014-06-10,-12.5
2014-06-13,9.8214
2014-06-17,56.0976
2014-06-18,-8.3333
2014-06-19,-9.0909
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,-20.0
2014-06-25,37.5
2014-06-30,-2.8409
2014-07-01,-14.0351
2014-07-03,3.4013999999999998
2014-07-07,-14.473700000000001
2014-07-08,16.9231
2014-07-09,5.2632
2014-07-10,10.0
2014-07-11,4.5455
2014-07-14,-1.087
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-21,-6.044
2014-07-22,0.0
2014-07-24,-8.1871
2014-07-25,7.0064
2014-07-28,7.7381
2014-07-29,0.0
2014-07-30,-9.9448
2014-07-31,-0.6135
2014-08-04,-30.8642
2014-08-05,0.0
2014-08-06,-2.6786
2014-08-07,27.5229
2014-08-08,-7.9137
2014-08-11,3.9063
2014-08-13,-3.7594
2014-08-14,0.0
2014-08-15,-6.25
2014-08-18,9.1667
2014-08-19,-6.8702
2014-08-22,-16.3934
2014-08-25,-0.9804
2014-08-27,7.9208
2014-08-28,-11.9266
2014-08-29,8.3333
2014-09-03,0.0
2014-09-04,0.0
2014-09-08,-25.0
2014-09-11,-17.9487
2014-09-12,-3.125
2014-09-15,0.0
2014-09-16,3.2258
2014-09-17,-15.625
2014-09-18,18.5185
2014-09-19,0.0
2014-09-22,-3.125
2014-09-23,3.2258
2014-09-24,0.0
2014-09-26,-7.8125
2014-09-30,-8.4746
2014-10-01,9.2593
2014-10-02,-18.6441
2014-10-03,6.25
2014-10-06,-5.8824
2014-10-07,0.0
2014-10-08,-6.25
2014-10-09,6.6667
2014-10-10,0.0
2014-10-13,0.0
2014-10-14,-10.4167
2014-10-15,6.9767
2014-10-16,0.0
2014-10-17,0.0
2014-10-21,0.0
2014-10-24,-6.5217
2014-10-27,-6.9767
2014-10-29,-12.5
2014-10-30,14.2857
2014-10-31,-5.0
2014-11-05,0.0
2014-11-06,102.6316
2014-11-07,0.0
2014-11-12,0.0
2014-12-01,-16.8831
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,-40.625
2014-12-09,68.4211
2014-12-10,-42.1875
2014-12-11,-16.2162
2014-12-12,-6.4516
2014-12-15,0.0
2014-12-16,37.931
2014-12-17,-20.0
2014-12-19,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-31,0.0
2015-01-07,9.375
2015-01-09,-8.5714
2015-01-12,0.0
2015-01-13,-25.0
2015-01-14,33.3333
2015-01-15,0.0
2015-01-23,-25.0
2015-01-26,45.8333
2015-01-27,-8.5714
2015-01-29,0.0
2015-01-30,9.375
2015-02-11,8.5714
2015-02-13,10.526299999999999
2015-02-19,-23.8095
2015-02-24,25.0
2015-02-26,-40.0
2015-03-02,33.3333
2015-03-05,-25.0
2015-03-06,33.3333
2015-03-17,0.0
2015-03-19,0.0
2015-03-20,-3.125
2015-03-23,3.2258
2015-03-27,-21.875
2015-03-30,-40.0
2015-03-31,-6.6667
2015-04-01,28.5714
2015-04-06,0.0
2015-04-07,0.0
2015-04-10,0.0
2015-04-15,22.2222
2015-04-21,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-28,-4.5455
2015-04-29,-14.2857
2015-04-30,-22.2222
2015-05-01,-7.1429
2015-05-04,23.0769
2015-05-05,0.0
2015-05-07,-12.5
2015-05-11,28.5714
2015-05-13,-55.5556
2015-05-14,25.0
2015-05-15,30.0
2015-05-18,-15.3846
2015-05-19,-9.0909
2015-05-20,-50.0
2015-05-21,0.0
2015-05-22,-40.0
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,-33.3333
2015-06-09,50.0
2015-06-10,0.0
2015-06-11,-33.3333
2015-06-15,-20.0
2015-06-16,25.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-07,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-28,0.0
2015-07-31,-84.0
2015-08-03,0.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,299.625
2015-08-14,-87.4883
2015-08-20,659.25
2015-08-21,-86.8291
2015-08-31,-24.0
2015-09-03,-73.0263
2015-09-04,-12.1951
2015-09-08,0.0
2015-09-09,-30.5556
2015-09-10,0.0
2015-09-11,-4.0
2015-09-14,-29.1667
2015-09-16,-14.7059
2015-09-17,10.3448
2015-09-22,-25.0
2015-09-23,-12.5
2015-09-24,-14.2857
2015-09-25,-22.2222
2015-09-28,0.0
2015-09-29,14.2857
2015-09-30,-31.25
2015-10-01,45.4545
2015-10-02,18.75
2015-10-05,0.0
2015-10-06,-47.3684
2015-10-07,-50.0
2015-10-08,20.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-50.0
2015-10-14,66.6667
2015-10-15,-40.0
2015-10-16,0.0
2015-10-19,66.6667
2015-10-20,-60.0
2015-10-21,50.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,-33.3333
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-12-01,0.0
2015-12-02,0.0
2016-01-04,0.0
2016-01-06,0.0
2016-01-11,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-08,0.0
2016-02-23,0.0
2016-02-26,0.0
2016-03-03,0.0
2016-03-07,0.0
2016-03-16,0.0
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,0.0
2016-03-30,0.0
2016-04-04,0.0
2016-04-05,0.0
2016-04-12,0.0
2016-04-13,0.0
2016-04-28,0.0
2016-05-10,50.0
2016-05-11,-33.3333
2016-05-12,50.0
2016-05-13,-99.4667
2016-05-17,12400.0
2016-05-18,50.0
2016-05-23,-33.3333
2016-06-03,-20.0
2016-06-07,25.0
2016-06-08,0.0
2016-06-13,0.0
2016-06-21,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-19,60.0
2016-07-25,0.0
2016-07-26,-6.25
2016-07-27,-33.3333
2016-07-29,0.0
2016-08-02,0.0
2016-08-04,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-19,50.0
2016-08-24,66.6667
2016-08-25,20.0
2016-08-26,33.3333
2016-08-29,37.5
2016-08-30,0.0
2016-08-31,18.1818
2016-09-01,-38.4615
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,25.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,10.0
2016-09-13,-9.0909
2016-09-14,0.0
2016-09-15,40.0
2016-09-16,50.0
2016-09-19,14.2857
2016-09-20,-41.6667
2016-09-21,-21.4286
2016-09-22,0.0
2016-09-23,-9.0909
2016-09-26,-20.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,-25.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,33.3333
2016-10-10,-37.5
2016-10-11,-40.0
2016-10-12,100.0
2016-10-13,-16.6667
2016-10-14,-40.0
2016-10-17,66.6667
2016-10-18,-36.0
2016-10-19,-6.25
2016-10-20,-33.3333
2016-10-21,0.0
2016-10-24,50.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.0
2016-11-01,-33.3333
2016-11-02,0.0
2016-11-03,50.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,-33.3333
2016-11-10,50.0
2016-11-14,-33.3333
2016-11-15,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-23,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,-20.0
2016-12-02,25.0
2016-12-05,0.0
2016-12-06,50.0
2016-12-07,0.0
2016-12-08,-33.3333
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-22,0.0
2016-12-27,0.0
2016-12-28,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,0.0
2017-01-11,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,-20.0
2017-01-26,25.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,50.0
2017-02-21,0.0
2017-02-22,-46.6667
2017-02-23,87.5
2017-02-28,0.0
2017-03-02,-46.6667
2017-03-03,0.0
2017-03-06,25.0
2017-03-09,0.0
2017-03-15,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,-1.6
2017-03-29,1.626
2017-03-31,-12.0
2017-04-03,13.6364
2017-04-04,0.0
2017-04-05,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-17,-12.0
2017-04-18,13.6364
2017-04-24,0.0
2017-04-25,0.0
2017-05-02,0.0
2017-05-03,-20.0
2017-05-04,25.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,50.0
2017-05-23,0.0
2017-05-24,-46.6667
2017-05-25,87.5
2017-05-26,0.0
2017-05-30,-33.3333
2017-05-31,0.0
2017-06-01,-20.0
2017-06-02,87.5
2017-06-07,-46.6667
2017-06-08,0.0
2017-06-09,100.0
2017-06-12,0.0
2017-06-13,-50.0
2017-06-15,100.0
2017-06-16,-50.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-07,0.0
2017-07-10,100.0
2017-07-12,0.0
2017-07-13,-50.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,100.0
2017-08-02,0.0
2017-08-03,-50.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,100.0
2017-08-28,0.0
2017-08-29,-50.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,100.0
2017-09-21,0.0
2017-09-22,-50.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,100.0
2017-10-02,0.0
2017-10-03,-50.0
2017-10-04,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,100.0
2017-10-11,-50.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-08,0.0
2017-11-14,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,100.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-26,0.0
2017-12-28,-50.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-08,0.0
2018-01-10,-99.0
2018-01-17,9900.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-31,0.0
2018-02-01,10.0
2018-02-02,-9.0909
2018-02-05,0.0
2018-02-08,0.0
2018-02-09,100.0
2018-02-12,-50.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-23,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-15,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-26,0.0
2018-03-28,0.0
2018-04-10,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-05-03,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,100.0
2018-05-17,-50.0
2018-05-22,0.0
2018-05-25,0.0
2018-05-30,0.0
2018-05-31,100.0
2018-06-01,0.0
2018-06-05,-50.0
2018-06-06,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-18,100.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,-50.0
2018-07-05,0.0
2018-07-06,100.0
2018-07-10,-50.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-31,0.0
2018-08-01,100.0
2018-08-02,-50.0
2018-08-03,0.0
2018-08-06,100.0
2018-08-14,-50.0
2018-08-20,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-10,0.0
2018-09-17,0.0
2018-10-04,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-16,0.0
2018-10-22,0.0
2018-10-25,0.0
2018-10-29,0.0
2018-10-31,0.0
2018-11-23,0.0
2018-12-28,-99.0
2018-12-31,9900.0
2019-01-04,0.0
2019-01-08,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,100.0
2019-02-12,-50.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-22,0.0
2019-03-15,0.0
2019-05-08,0.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-29,29900.0001
2019-05-30,-66.6667
2019-05-31,100.0
2019-06-03,0.0
2019-06-04,-50.0
2019-06-05,300.0
2019-06-06,-25.0
2019-06-07,66.6667
2019-06-10,0.0
2019-06-11,-40.0
2019-06-12,33.3333
2019-06-13,25.0
2019-06-14,-20.0
2019-06-17,-50.0
2019-06-18,50.0
2019-06-19,0.0
2019-06-20,-33.3333
2019-06-21,0.0
2019-06-24,50.0
2019-06-25,0.0
2019-06-26,33.3333
2019-06-27,-25.0
2019-06-28,33.3333
2019-07-01,-25.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,-33.3333
2019-07-18,0.0
2019-07-19,50.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-25,0.0
2019-07-26,-33.3333
2019-07-29,50.0
2019-07-30,-33.3333
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-15,0.0
2019-08-16,50.0
2019-08-19,0.0
2019-08-20,-33.3333
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,50.0
2019-08-29,-66.6667
2019-08-30,100.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,50.0
2019-09-19,33.3333
2019-09-20,0.0
2019-09-23,-25.0
2019-09-24,-33.3333
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,-50.0
2019-10-16,100.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-23,0.0
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-10,-50.0
2019-12-11,0.0
2019-12-13,100.0
2019-12-16,-50.0
2019-12-17,100.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-26,-50.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-08,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-16,0.0
2020-01-17,-50.0
2020-01-21,100.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-02-03,-99.0
2020-02-04,9900.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,100.0
2020-02-20,0.0
2020-02-21,-25.0
2020-02-24,33.3333
2020-02-25,-50.0
2020-02-26,100.0
2020-02-27,0.0
2020-02-28,-50.0
2020-03-03,0.0
2020-03-04,100.0
2020-03-05,-50.0
2020-03-06,0.0
2020-03-09,100.0
2020-03-10,-50.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,100.0
2020-03-16,0.0
2020-03-17,-50.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-24,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-09,0.0
2020-04-14,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,-99.0
2020-04-21,9900.0
2020-04-22,-99.0
2020-04-23,9900.0
2020-04-24,0.0
2020-04-28,0.0
2020-04-29,-50.0
2020-04-30,100.0
2020-05-04,0.0
2020-05-11,0.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-06-01,0.0
2020-06-03,-99.0
2020-06-05,9900.0
2020-06-08,0.0
2020-06-10,0.0
