ticker,WOLV US Equity
2010-05-24,-7.4074
2010-05-25,-5.0
2010-05-26,25.2632
2010-05-27,9.2437
2010-05-28,30.7692
2010-06-01,0.0
2010-06-02,17.647100000000002
2010-06-03,-11.0
2010-06-04,-1.6854
2010-06-07,2.8571
2010-06-08,-16.6667
2010-06-09,13.3333
2010-06-10,11.7647
2010-06-11,15.7895
2010-06-14,4.0909
2010-06-15,-18.7773
2010-06-16,-3.2258
2010-06-17,-8.3333
2010-06-18,3.0303
2010-06-21,-4.7059
2010-06-22,-25.9259
2010-06-23,8.3333
2010-06-24,15.3846
2010-06-25,13.3333
2010-06-28,-11.7647
2010-06-29,3.3333
2010-06-30,-3.2258
2010-07-01,-5.3333
2010-07-02,-1.4085
2010-07-06,3.5714
2010-07-07,-14.4828
2010-07-08,-15.3226
2010-07-09,-4.7619
2010-07-12,20.0
2010-07-13,-17.5
2010-07-14,1.0101
2010-07-15,-0.125
2010-07-16,0.0
2010-07-19,-1.8773
2010-07-20,1.9133
2010-07-21,0.1252
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,-5.0
2010-07-27,-5.2632
2010-07-28,-3.3333
2010-07-29,0.0
2010-07-30,5.7471
2010-08-02,35.8696
2010-08-03,0.0
2010-08-04,-4.8
2010-08-05,-7.563
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,8.1818
2010-08-12,-8.4034
2010-08-13,0.4587
2010-08-16,0.4566
2010-08-17,22.7273
2010-08-18,-3.7037
2010-08-19,-11.538499999999999
2010-08-20,-4.3478
2010-08-23,-0.4545
2010-08-24,-2.3973
2010-08-25,2.924
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,-4.5455
2010-08-31,-3.8095
2010-09-01,-5.9406
2010-09-02,28.4211
2010-09-03,22.9508
2010-09-07,16.6667
2010-09-08,-29.7143
2010-09-09,1.626
2010-09-10,0.0
2010-09-13,0.0
2010-09-14,-12.0
2010-09-15,-8.9773
2010-09-16,14.8564
2010-09-17,-5.2174
2010-09-20,0.9174
2010-09-21,9.0909
2010-09-22,-2.5
2010-09-23,-1.7094
2010-09-24,-4.3478
2010-09-27,4.5455
2010-09-28,-2.6087
2010-09-29,-1.7856999999999998
2010-09-30,9.0909
2010-10-01,0.0
2010-10-04,-48.2292
2010-10-05,8.6519
2010-10-06,2.2222
2010-10-07,-11.413
2010-10-08,-0.2045
2010-10-11,-4.0984
2010-10-12,2.5641
2010-10-13,0.0
2010-10-14,16.6667
2010-10-15,4.1071
2010-10-18,-14.4082
2010-10-19,-6.8136
2010-10-20,8.3871
2010-10-21,0.0
2010-10-22,-4.7619
2010-10-25,-8.3333
2010-10-26,9.0909
2010-10-27,14.1667
2010-10-28,0.0
2010-10-29,-12.4088
2010-11-01,12.5
2010-11-02,-21.4815
2010-11-03,-1.533
2010-11-04,3.4731
2010-11-05,-6.4815
2010-11-08,40.5941
2010-11-09,-11.2676
2010-11-10,-4.7619
2010-11-11,-8.3333
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,9.0909
2010-11-18,4.1667
2010-11-19,-2.4
2010-11-22,0.0
2010-11-23,-11.4754
2010-11-24,0.0
2010-11-26,9.2593
2010-11-29,1.6949
2010-11-30,-8.3333
2010-12-01,0.0
2010-12-02,9.0909
2010-12-03,0.0
2010-12-06,11.6667
2010-12-07,-5.9701
2010-12-08,-3.1746
2010-12-09,6.5574
2010-12-10,-4.6154
2010-12-13,3.2258
2010-12-14,1.5625
2010-12-15,-5.9615
2010-12-16,-1.8405
2010-12-17,16.6667
2010-12-20,-12.857099999999999
2010-12-21,6.5574
2010-12-22,-7.6923
2010-12-23,6.6667
2010-12-27,1.5625
2010-12-28,-1.5385
2010-12-29,0.0
2010-12-30,4.6875
2010-12-31,-7.4627
2011-01-03,-3.2258
2011-01-04,-7.5
2011-01-05,11.7117
2011-01-06,-1.6129
2011-01-07,3.2787
2011-01-11,-4.7619
2011-01-12,-7.5
2011-01-13,2.7027
2011-01-14,18.4211
2011-01-18,-11.1111
2011-01-19,-3.3333
2011-01-20,3.4483
2011-01-21,-5.0
2011-01-24,-1.5351
2011-01-25,8.686
2011-01-26,-1.6393
2011-01-27,-3.3333
2011-01-28,6.8966
2011-01-31,4.8387
2011-02-01,4.6154
2011-02-02,-11.7647
2011-02-03,8.3333
2011-02-04,-7.6923
2011-02-07,0.0
2011-02-08,8.3333
2011-02-09,-10.288499999999999
2011-02-10,-6.538
2011-02-11,8.2569
2011-02-14,15.2542
2011-02-15,-11.7647
2011-02-16,25.0
2011-02-17,-6.6667
2011-02-18,-11.4286
2011-02-22,3.2258
2011-02-23,-6.25
2011-02-24,-1.6667
2011-02-25,1.6949
2011-02-28,0.0
2011-03-01,-5.0
2011-03-02,-1.7544
2011-03-03,3.5714
2011-03-04,1.7241
2011-03-07,0.0
2011-03-08,-8.4746
2011-03-09,3.7037
2011-03-11,5.3571
2011-03-14,-0.8475
2011-03-15,-2.5641
2011-03-16,-8.5526
2011-03-17,7.4341
2011-03-18,3.5714
2011-03-21,-3.4483
2011-03-22,-3.5714
2011-03-23,-3.7037
2011-03-24,-3.8462
2011-03-25,0.25
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,-6.2344
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,24.4681
2011-04-05,1.7094
2011-04-06,-6.7227
2011-04-07,-9.9099
2011-04-08,10.0
2011-04-11,0.0
2011-04-12,-9.0909
2011-04-13,-10.0
2011-04-14,11.1111
2011-04-15,5.0
2011-04-18,2.8571
2011-04-19,-7.1759
2011-04-20,3.7406
2011-04-21,-3.6058
2011-04-25,-0.2494
2011-04-26,0.25
2011-04-28,-3.99
2011-04-29,14.2857
2011-05-02,-2.7273
2011-05-03,-6.5421
2011-05-04,9.0
2011-05-05,-7.3394
2011-05-06,1.9802
2011-05-09,6.7961
2011-05-10,-10.9091
2011-05-11,4.0816
2011-05-12,7.8431
2011-05-13,12.7273
2011-05-16,8.0645
2011-05-17,19.403
2011-05-18,-8.75
2011-05-19,-9.589
2011-05-20,7.5758
2011-05-23,-4.2254
2011-05-24,-14.7059
2011-05-25,-11.8534
2011-05-26,9.5355
2011-05-27,3.5714
2011-05-31,29.0948
2011-06-01,-26.5442
2011-06-02,3.6364
2011-06-03,0.0
2011-06-06,-10.526299999999999
2011-06-07,0.0
2011-06-08,-6.8627
2011-06-09,-1.0526
2011-06-10,6.383
2011-06-13,2.0
2011-06-14,-1.9607999999999999
2011-06-15,8.0
2011-06-16,6.4815
2011-06-17,-6.087
2011-06-21,-20.3704
2011-06-22,2.3256
2011-06-23,6.8182
2011-06-24,2.1277
2011-06-27,-2.0833
2011-06-28,-4.2553
2011-06-29,0.0
2011-06-30,-4.4444
2011-07-01,0.0
2011-07-05,2.3256
2011-07-06,2.2727
2011-07-07,-10.6944
2011-07-11,4.5100999999999996
2011-07-12,0.0
2011-07-14,-4.7619
2011-07-15,2.5
2011-07-18,4.878
2011-07-19,0.0
2011-07-20,-6.9767
2011-07-21,-0.3125
2011-07-22,-7.21
2011-07-25,-10.8108
2011-07-26,13.6364
2011-07-28,12.0
2011-08-02,-14.2857
2011-08-03,18.0556
2011-08-05,-1.1764999999999999
2011-08-08,-4.7619
2011-08-09,6.25
2011-08-10,5.8824
2011-08-11,-11.1111
2011-08-12,5.0
2011-08-15,-26.1905
2011-08-16,29.0323
2011-08-17,-12.5
2011-08-18,2.8571
2011-08-19,0.0
2011-08-22,11.1111
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,2.5
2011-08-30,-2.439
2011-08-31,-12.0313
2011-09-01,0.0
2011-09-02,13.6767
2011-09-06,12.0312
2011-09-07,-4.0446
2011-09-08,-16.2791
2011-09-09,-1.3889
2011-09-12,-1.4085
2011-09-13,7.1429
2011-09-14,12.0
2011-09-15,-2.3810000000000002
2011-09-16,2.439
2011-09-19,-4.7619
2011-09-20,-2.5
2011-09-21,12.8205
2011-09-22,0.0
2011-09-23,-9.0909
2011-09-26,-12.5
2011-09-27,0.0
2011-09-28,-0.8929
2011-09-29,-13.1532
2011-09-30,13.9004
2011-10-03,14.7541
2011-10-04,-0.4762
2011-10-05,0.0
2011-10-07,-18.3413
2011-10-10,21.875
2011-10-11,0.0
2011-10-12,2.2436
2011-10-13,-2.1944
2011-10-14,12.8205
2011-10-17,0.0
2011-10-18,-2.2727
2011-10-19,16.2791
2011-10-20,2.0
2011-10-21,1.9607999999999999
2011-10-24,-3.8462
2011-10-25,-10.0
2011-10-26,-8.8889
2011-10-27,-2.439
2011-10-28,9.0625
2011-10-31,-15.616
2011-11-01,-7.6401
2011-11-02,2.9412000000000003
2011-11-03,-2.8571
2011-11-04,32.3529
2011-11-07,-22.2222
2011-11-08,22.8571
2011-11-09,11.6279
2011-11-10,-19.5313
2011-11-11,0.0
2011-11-15,-9.7087
2011-11-16,-13.9785
2011-11-17,0.0
2011-11-18,-8.3333
2011-11-21,-4.3182
2011-11-22,-6.8884
2011-11-23,-2.551
2011-11-25,-7.8534
2011-11-28,0.0
2011-11-29,-8.5227
2011-11-30,-20.4969
2011-12-01,74.2188
2011-12-02,-9.8655
2011-12-05,-11.9403
2011-12-07,-0.565
2011-12-08,8.5227
2011-12-09,0.0
2011-12-12,-16.2304
2011-12-13,0.0
2011-12-15,20.0
2011-12-16,8.3333
2011-12-19,-3.8462
2011-12-20,-16.0
2011-12-21,0.0
2011-12-22,19.0476
2011-12-23,20.0
2011-12-27,-33.3333
2011-12-28,20.0
2011-12-30,0.0
2012-01-04,4.1667
2012-01-05,32.0
2012-01-09,-68.1818
2012-01-10,-4.7619
2012-01-11,-21.25
2012-01-12,-7.1429
2012-01-13,13.6752
2012-01-17,0.0
2012-01-18,-6.015
2012-01-19,0.0
2012-01-20,13.6
2012-01-23,-9.8592
2012-01-24,-6.25
2012-01-25,58.3333
2012-01-26,-8.4211
2012-01-27,-12.6437
2012-01-30,0.0
2012-01-31,5.2632
2012-02-01,0.0
2012-02-02,-5.0
2012-02-03,-14.473700000000001
2012-02-06,60.0
2012-02-07,-23.0769
2012-02-08,0.0
2012-02-10,-15.0
2012-02-13,13.2353
2012-02-14,0.0
2012-02-16,24.6753
2012-02-17,15.1042
2012-02-21,-22.6244
2012-02-22,35.6725
2012-02-23,12.931000000000001
2012-02-24,-17.5573
2012-02-28,25.0
2012-02-29,-20.0
2012-03-01,-7.4074
2012-03-05,-1.5
2012-03-08,0.0
2012-03-09,-10.6599
2012-03-12,0.0
2012-03-13,11.931799999999999
2012-03-14,0.0
2012-03-15,-6.599
2012-03-19,7.0652
2012-03-20,32.9949
2012-03-21,-26.7176
2012-03-22,1.0417
2012-03-26,-1.0309
2012-03-27,25.0
2012-03-28,0.0
2012-04-02,-27.5
2012-04-03,10.3448
2012-04-05,0.0
2012-04-12,-16.6667
2012-04-13,15.0
2012-04-17,-13.0435
2012-04-20,20.0
2012-04-23,23.9583
2012-04-25,-26.0504
2012-04-26,0.0
2012-04-27,1.7045
2012-04-30,31.2849
2012-05-03,-18.2979
2012-05-04,18.2292
2012-05-07,-2.2026
2012-05-10,-27.9279
2012-05-11,10.0
2012-05-14,24.4318
2012-05-17,-38.8128
2012-05-18,19.403
2012-05-21,-20.0
2012-05-22,3.9063
2012-05-25,20.3008
2012-05-29,0.0
2012-05-30,20.0
2012-06-05,-16.6667
2012-06-06,0.0
2012-06-15,-5.0
2012-06-19,5.2632
2012-06-20,20.0
2012-06-21,-8.3333
2012-06-22,-9.0909
2012-06-25,20.0
2012-06-27,-4.1667
2012-07-05,-21.7391
2012-07-10,33.3333
2012-07-13,-4.1667
2012-07-18,-13.0435
2012-07-24,0.0
2012-07-25,-18.75
2012-07-26,23.0769
2012-07-31,20.0
2012-08-03,-16.6667
2012-08-06,0.0
2012-08-07,0.0
2012-08-10,0.0
2012-08-16,20.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-24,-16.6667
2012-08-27,0.0
2012-09-04,20.0
2012-09-05,-16.6667
2012-09-06,20.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,-15.1042
2012-09-12,36.1963
2012-09-13,-27.9279
2012-09-17,-15.0
2012-09-18,17.647100000000002
2012-09-19,0.0
2012-09-24,-5.0
2012-09-25,-12.5
2012-09-26,-15.7895
2012-09-27,14.2857
2012-09-28,10.1562
2012-10-02,-20.5674
2012-10-03,42.8571
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,-30.0
2012-10-10,42.8571
2012-10-11,-30.0
2012-10-12,0.0
2012-10-15,14.2857
2012-10-17,0.0
2012-10-18,-25.0
2012-10-19,16.6667
2012-10-22,14.2857
2012-10-25,25.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-07,-10.0
2012-11-08,0.0
2012-11-09,-46.5278
2012-11-12,-12.987
2012-11-13,0.0
2012-11-14,-28.3582
2012-11-15,33.3333
2012-11-16,0.0
2012-11-20,-32.8125
2012-11-27,48.8372
2012-11-28,-25.0
2012-11-30,29.1667
2012-12-05,3.2258
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,25.0
2012-12-14,20.0
2012-12-17,-18.75
2012-12-18,2.5641
2012-12-20,-6.25
2012-12-27,0.0
2012-12-28,49.3333
2012-12-31,-14.2857
2013-01-02,0.0
2013-01-03,8.3333
2013-01-08,0.0
2013-01-11,-7.6923
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,-16.6667
2013-01-18,30.0
2013-01-22,-7.6923
2013-01-23,0.0
2013-01-24,3.125
2013-01-25,5.0505
2013-01-28,7.6923
2013-01-29,-14.2857
2013-01-30,-11.4583
2013-01-31,50.5882
2013-02-01,12.5
2013-02-04,11.1111
2013-02-05,-20.0
2013-02-06,6.25
2013-02-07,-11.7647
2013-02-08,-6.6667
2013-02-11,-14.2857
2013-02-12,-16.6667
2013-02-13,0.0
2013-02-27,20.0
2013-02-28,0.0
2013-03-04,-2.0833
2013-03-08,17.0213
2013-03-12,-12.7273
2013-03-14,0.0
2013-03-18,-14.5833
2013-03-19,17.0732
2013-03-21,0.0
2013-03-25,0.0
2013-03-27,0.0
2013-03-28,0.0
2013-04-02,-8.3333
2013-04-05,6.8182
2013-04-08,5.3191
2013-04-09,29.2929
2013-04-10,25.0
2013-04-11,15.0
2013-04-12,-13.0435
2013-04-15,0.0
2013-04-16,-5.0
2013-04-17,-10.526299999999999
2013-04-19,10.2941
2013-04-23,22.6667
2013-04-24,-13.0435
2013-04-25,10.0
2013-04-26,-9.0909
2013-04-29,0.0
2013-04-30,-1.25
2013-05-01,-8.8608
2013-05-02,9.0278
2013-05-03,-1.2739
2013-05-06,0.0
2013-05-07,-0.6452
2013-05-09,-1.2987
2013-05-10,0.0
2013-05-13,-1.3158
2013-05-14,-5.3333
2013-05-15,0.0
2013-05-17,0.0
2013-05-20,-4.2254
2013-05-22,-5.8824
2013-05-23,3.9063
2013-05-28,2.2556
2013-05-29,-9.5588
2013-05-30,26.0163
2013-05-31,44.5161
2013-06-03,0.0
2013-06-04,-0.8929
2013-06-05,-20.7207
2013-06-06,0.0
2013-06-07,17.0455
2013-06-10,-6.7961
2013-06-11,-4.1667
2013-06-12,-21.7391
2013-06-13,-24.3056
2013-06-14,24.7706
2013-06-17,-5.8824
2013-06-18,0.0
2013-06-20,0.0
2013-06-21,-4.6875
2013-06-24,-8.1967
2013-06-25,0.0
2013-06-26,-16.9643
2013-06-27,-3.2258
2013-06-28,-4.4444
2013-07-01,-13.9535
2013-07-02,-2.7027
2013-07-03,-8.3333
2013-07-05,21.2121
2013-07-08,0.0
2013-07-09,-20.0
2013-07-10,4.6875
2013-07-11,-7.4627
2013-07-12,-6.4516
2013-07-15,1.7241
2013-07-16,8.4746
2013-07-17,9.375
2013-07-18,14.2857
2013-07-19,-2.5
2013-07-22,-1.2821
2013-07-23,3.8961
2013-07-24,-10.0
2013-07-25,8.3333
2013-07-26,-10.2564
2013-08-01,2.8571
2013-08-02,-6.9444
2013-08-05,10.4478
2013-08-06,0.0
2013-08-08,-2.7027
2013-08-09,6.9444
2013-08-12,-6.4935
2013-08-13,-11.1111
2013-08-14,7.8125
2013-08-15,-7.2464
2013-08-16,12.5
2013-08-19,0.0
2013-08-20,-8.3333
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,9.0909
2013-08-27,18.0556
2013-08-28,25.8824
2013-08-29,-8.411200000000001
2013-08-30,4.0816
2013-09-03,41.1765
2013-09-04,33.3333
2013-09-05,-20.8333
2013-09-06,15.7895
2013-09-09,-19.8864
2013-09-10,-1.4184
2013-09-11,13.6691
2013-09-13,-6.962
2013-09-16,-2.0408
2013-09-17,-5.5556
2013-09-18,-5.8824
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,2.3438
2013-09-24,44.2748
2013-09-25,-22.2222
2013-09-26,8.8435
2013-09-27,0.0
2013-09-30,11.875
2013-10-01,-10.6145
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,-10.0
2013-10-11,-12.5
2013-10-14,0.0
2013-10-15,0.0
2013-10-17,-3.1746
2013-10-21,0.0
2013-10-23,4.918
2013-10-24,-4.6875
2013-10-25,4.918
2013-11-05,-12.5
2013-11-06,0.0
2013-11-11,-28.5714
2013-11-13,0.0
2013-11-14,50.0
2013-11-15,0.0
2013-11-18,-6.6667
2013-11-19,0.0
2013-11-21,0.0
2013-11-25,-26.7857
2013-11-26,-2.439
2013-11-27,0.0
2013-12-02,0.0
2013-12-03,-10.0
2013-12-06,11.1111
2013-12-10,-10.0
2013-12-11,-19.4444
2013-12-16,10.3448
2013-12-17,-4.6875
2013-12-18,-8.1967
2013-12-19,-8.9286
2013-12-20,3.9215999999999998
2013-12-23,26.4151
2013-12-24,-16.4179
2013-12-26,14.2857
2013-12-27,25.0
2013-12-30,0.0
2013-12-31,-30.0
2014-01-03,0.0
2014-01-07,14.2857
2014-01-08,3.125
2014-01-09,0.0
2014-01-13,-3.0303
2014-01-15,12.5
2014-01-16,55.5556
2014-01-27,0.0
2014-01-29,-41.0714
2014-01-30,0.0
2014-02-04,69.697
2014-02-10,-28.5714
2014-02-12,-17.5
2014-02-25,0.0
2014-02-27,-3.0303
2014-03-03,0.0
2014-03-05,3.125
2014-03-10,0.0
2014-03-11,0.0
2014-03-14,-3.0303
2014-03-31,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-09,25.0
2014-04-10,-17.5
2014-04-11,0.0
2014-04-15,-3.0303
2014-04-16,3.125
2014-04-17,-3.0303
2014-04-21,12.5
2014-04-23,11.1111
2014-04-24,-10.0
2014-04-28,-8.3333
2014-05-01,21.2121
2014-05-02,-37.5
2014-05-09,-20.0
2014-05-12,0.0
2014-05-13,60.0
2014-05-19,0.0
2014-05-22,0.0
2014-05-23,25.0
2014-06-10,-20.0
2014-06-20,-25.0
2014-06-24,0.0
2014-07-17,0.0
2014-07-25,-16.6667
2014-07-28,52.5
2014-07-29,0.0
2014-07-31,0.0
2014-08-04,0.0
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-12,27.8689
2014-08-13,-7.6923
2014-08-14,52.7778
2014-08-20,-27.2727
2014-08-21,37.5
2014-08-22,-27.2727
2014-08-25,-17.5
2014-08-26,66.6667
2014-08-28,-0.9091
2014-09-04,-11.9266
2014-09-05,0.0
2014-09-09,6.25
2014-09-10,-5.8824
2014-09-11,25.0
2014-09-12,-6.6667
2014-09-15,26.7857
2014-09-16,-9.8592
2014-09-17,-17.1875
2014-09-18,-7.5472
2014-09-19,-16.3265
2014-09-22,3.6585
2014-09-23,56.4706
2014-09-24,-2.2556
2014-09-25,-22.3077
2014-09-26,0.0
2014-09-29,-18.8119
2014-10-02,24.3902
2014-10-03,-0.9804
2014-10-07,0.0
2014-10-08,0.0
2014-10-09,0.9901
2014-10-10,0.0
2014-10-17,-37.2549
2014-10-20,0.0
2014-10-23,53.125
2014-10-24,-18.3673
2014-11-12,-20.0
2014-11-13,-15.625
2014-11-21,38.8889
2014-12-04,-28.0
2014-12-05,-1.8519
2014-12-08,-3.7736
2014-12-12,150.9804
2014-12-16,-4.6875
2014-12-22,-1.6393
2014-12-23,-46.6667
2014-12-24,0.0
2014-12-26,-17.1875
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-05,0.0
2015-01-09,126.4151
2015-01-12,-10.8333
2015-01-13,12.1495
2015-01-14,-46.6667
2015-01-16,50.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,5.2083
2015-01-27,-1.9802
2015-01-28,13.1313
2015-01-29,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,-7.1429
2015-02-05,-23.0769
2015-02-06,33.75
2015-02-12,-5.6075
2015-02-17,-17.8218
2015-02-18,32.5301
2015-02-19,-27.2727
2015-02-20,36.25
2015-02-24,-19.2661
2015-02-25,0.0
2015-02-26,21.5909
2015-03-02,-10.2804
2015-03-03,-3.125
2015-03-05,13.9785
2015-03-09,-1.8868
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-16,-1.9231
2015-03-17,-0.9804
2015-03-18,-4.9505
2015-03-20,5.2083
2015-03-23,-4.9505
2015-03-24,0.0
2015-04-01,-8.3333
2015-04-06,6.8182
2015-04-07,2.1277
2015-04-10,-2.0833
2015-04-13,2.1277
2015-04-14,0.0
2015-04-15,23.9583
2015-04-16,3.3613
2015-04-17,-6.5041
2015-04-20,0.0
2015-04-21,4.3478
2015-04-22,4.1667
2015-04-23,6.4
2015-04-24,8.2707
2015-04-27,11.1111
2015-04-28,0.0
2015-04-29,25.0
2015-04-30,0.0
2015-05-01,16.0
2015-05-04,0.0
2015-05-05,10.3448
2015-05-06,8.5938
2015-05-07,15.1079
2015-05-08,-45.0
2015-05-11,48.8636
2015-05-12,-26.7176
2015-05-13,16.6667
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,-7.1429
2015-05-19,6.7308
2015-05-20,-18.4685
2015-05-21,6.0773
2015-05-22,0.0
2015-05-26,-1.5625
2015-05-27,-6.8783
2015-05-29,35.2273
2015-06-01,-0.4202
2015-06-02,8.0169
2015-06-04,14.4531
2015-06-05,-0.6826
2015-06-08,-16.4948
2015-06-09,-1.2346
2015-06-11,0.0
2015-06-12,-19.1667
2015-06-15,14.433
2015-06-16,-12.6126
2015-06-17,3.0928
2015-06-18,7.0
2015-06-19,-6.5421
2015-06-22,0.0
2015-06-23,-13.5
2015-06-24,-4.6243
2015-06-25,0.6061
2015-06-26,9.6386
2015-06-29,0.0
2015-06-30,-6.044
2015-07-01,0.0
2015-07-02,2.924
2015-07-08,4.5455
2015-07-09,2.7174
2015-07-10,10.0529
2015-07-13,-14.4231
2015-07-14,2.2472
2015-07-15,-4.3956
2015-07-16,0.0
2015-07-20,-5.1724
2015-07-21,11.5152
2015-07-23,0.0
2015-07-24,-9.7826
2015-07-27,-1.8072
2015-07-28,0.0
2015-07-29,-1.8405
2015-07-30,0.0
2015-07-31,0.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-11,0.0
2015-08-13,-5.0
2015-08-18,0.0
2015-08-21,-12.5
2015-08-24,-1.5038
2015-08-25,46.5649
2015-08-26,-12.5
2015-08-27,0.0
2015-08-28,0.0
2015-09-01,0.0
2015-09-02,-14.2857
2015-09-03,-16.6667
2015-09-04,-1.6667
2015-09-08,0.0
2015-09-09,-5.0847
2015-09-14,-9.8214
2015-09-15,0.0
2015-09-17,10.8911
2015-09-18,-9.8214
2015-09-24,-12.8713
2015-09-25,63.6364
2015-09-28,-22.2222
2015-10-01,40.1786
2015-10-02,1.9108
2015-10-05,-5.0
2015-10-08,26.3158
2015-10-09,0.0
2015-10-12,-8.3333
2015-10-13,4.5455
2015-10-14,0.0
2015-10-15,2.7174
2015-10-16,-11.1111
2015-10-19,4.7619
2015-10-21,-1.7045
2015-10-22,6.3584
2015-10-23,7.6087
2015-10-26,0.0
2015-10-27,4.0404
2015-10-28,-10.6796
2015-10-29,4.3478
2015-10-30,-4.1667
2015-11-02,4.3478
2015-11-03,-4.1667
2015-11-04,13.0435
2015-11-06,0.0
2015-11-09,-33.6538
2015-11-10,27.5362
2015-11-11,-7.9545
2015-11-13,8.642
2015-11-16,-7.3864
2015-11-17,16.5644
2015-11-19,-13.1579
2015-11-20,16.3636
2015-11-27,-16.6667
2015-12-01,20.625
2015-12-03,-17.0984
2015-12-04,0.0
2015-12-09,0.0
2015-12-11,28.125
2015-12-14,-6.3415
2015-12-15,-14.0625
2015-12-16,0.0
2015-12-18,-3.0303
2015-12-21,-16.25
2015-12-22,19.403
2015-12-23,-16.25
2015-12-28,14.9254
2015-12-29,0.0
2015-12-30,-6.4935
2016-01-04,-5.5556
2016-01-05,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-12,-1.4706000000000001
2016-01-14,-10.4478
2016-01-21,0.0
2016-01-22,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,-46.6667
2016-02-01,25.0
2016-02-02,43.75
2016-02-03,4.3478
2016-02-05,-6.6667
2016-02-08,0.0
2016-02-09,-14.2857
2016-02-11,0.0
2016-02-12,-16.6667
2016-02-16,20.0
