ticker,ICMB US Equity
2014-06-26,-0.4814
2014-06-27,-0.4838
2014-06-30,1.1111
2014-07-01,1.7856999999999998
2014-07-02,-1.2821
2014-07-03,-0.1709
2014-07-07,-1.0613
2014-07-08,1.2457
2014-07-09,-2.7340999999999998
2014-07-10,1.3352
2014-07-11,1.1789
2014-07-14,-1.5079
2014-07-15,1.6006
2014-07-16,-0.6849
2014-07-17,-1.3103
2014-07-18,-1.1181
2014-07-21,-0.9894
2014-07-22,2.641
2014-07-23,-1.4256
2014-07-24,-0.1764
2014-07-25,-1.3428
2014-07-28,0.1433
2014-07-29,-1.073
2014-07-30,-0.94
2014-07-31,-2.1898
2014-08-01,-1.8657
2014-08-04,1.8251
2014-08-05,-0.5228
2014-08-06,-1.8018
2014-08-07,2.2936
2014-08-08,-0.5979
2014-08-11,3.0827
2014-08-12,-0.6565
2014-08-13,-0.514
2014-08-14,-2.5092
2014-08-15,0.757
2014-08-18,1.127
2014-08-19,0.2229
2014-08-20,1.705
2014-08-21,2.551
2014-08-22,0.2132
2014-08-25,-1.9149
2014-08-26,1.88
2014-08-27,-2.3966
2014-08-28,-1.1075
2014-08-29,2.0588
2014-09-02,0.3602
2014-09-03,-1.1486
2014-09-04,-1.8155000000000001
2014-09-05,2.071
2014-09-08,0.0
2014-09-09,-0.4348
2014-09-10,0.2911
2014-09-11,-0.0726
2014-09-12,-0.6536
2014-09-15,0.731
2014-09-16,-0.3084
2014-09-17,1.3433
2014-09-18,-0.81
2014-09-19,-0.6682
2014-09-22,-0.8969
2014-09-23,0.4148
2014-09-24,0.0376
2014-09-25,-2.2523
2014-09-26,0.9985
2014-09-29,-0.7605
2014-09-30,1.2261
2014-10-01,2.0439
2014-10-02,1.1869
2014-10-03,-1.9062000000000001
2014-10-06,-3.2138
2014-10-07,0.8494
2014-10-08,0.9954
2014-10-09,-0.0758
2014-10-10,-0.7587
2014-10-13,-1.3761
2014-10-14,-3.5659
2014-10-15,-3.7781000000000002
2014-10-16,1.5873
2014-10-17,-0.1645
2014-10-20,-2.7183
2014-10-21,-1.2701
2014-10-22,9.3482
2014-10-23,0.6275
2014-10-24,2.8839
2014-10-27,-3.2576
2014-10-28,-2.036
2014-10-29,-1.0392
2014-10-30,0.3231
2014-10-31,1.4493
2014-11-03,-2.3016
2014-11-04,1.2998
2014-11-05,0.5613
2014-11-06,-1.9139
2014-11-07,2.0325
2014-11-10,-0.2659
2014-11-11,-1.491
2014-11-12,2.4331
2014-11-13,-2.3753
2014-11-14,2.2709
2014-11-17,-0.8723
2014-11-18,0.56
2014-11-19,-2.148
2014-11-20,-0.6504
2014-11-21,-1.8822
2014-11-24,0.9174
2014-11-25,4.0496
2014-11-26,2.224
2014-11-28,-1.3986
2014-12-01,-2.0489
2014-12-02,0.6436
2014-12-03,-2.7978
2014-12-04,0.4112
2014-12-05,-1.1466
2014-12-08,-0.4971
2014-12-09,0.9992
2014-12-10,-3.0503
2014-12-11,-2.466
2014-12-12,-3.7489
2014-12-15,-3.7138
2014-12-16,-0.682
2014-12-17,-1.8591
2014-12-18,1.4955
2014-12-19,3.0452
2014-12-22,-2.0019
2014-12-23,1.8481999999999998
2014-12-24,3.5339
2014-12-26,0.5535
2014-12-29,-2.2018
2014-12-30,-0.6567
2014-12-31,3.8716
2015-01-02,2.1818
2015-01-05,0.3559
2015-01-06,-0.8865
2015-01-07,0.3578
2015-01-08,-0.8913
2015-01-09,1.0791
2015-01-12,-0.6228
2015-01-13,-0.3581
2015-01-14,-1.168
2015-01-15,0.0909
2015-01-16,2.8156
2015-01-20,-0.265
2015-01-21,0.9743
2015-01-22,-0.0877
2015-01-23,0.439
2015-01-26,0.0
2015-01-27,-0.4371
2015-01-28,0.9658
2015-01-29,-0.7826
2015-01-30,-0.8764
2015-02-02,0.3537
2015-02-03,3.8767
2015-02-04,1.9508
2015-02-05,2.8286
2015-02-06,4.6926
2015-02-09,2.3184
2015-02-10,-0.3776
2015-02-11,-0.6823
2015-02-12,0.229
2015-02-13,2.0564
2015-02-17,0.4478
2015-02-18,-0.7429
2015-02-19,1.4222000000000001
2015-02-20,1.1808
2015-02-23,-1.3858
2015-02-24,1.9231
2015-02-25,-1.8142
2015-02-26,1.1826
2015-02-27,0.2922
2015-03-02,0.0
2015-03-03,1.9665
2015-03-04,-0.7143
2015-03-05,-0.6475
2015-03-06,-0.5069
2015-03-09,1.1280999999999999
2015-03-10,0.108
2015-03-11,0.647
2015-03-12,-0.3571
2015-03-13,1.4337
2015-03-16,-4.1208
2015-03-17,1.8154
2015-03-18,0.2229
2015-03-19,-0.2224
2015-03-20,3.0461
2015-03-23,-2.3071
2015-03-24,-1.845
2015-03-25,3.1579
2015-03-26,-2.1137
2015-03-27,-0.5212
2015-03-30,1.0479
2015-03-31,-1.7778
2015-04-01,2.2624
2015-04-02,1.9174
2015-04-06,0.3618
2015-04-07,-3.1002
2015-04-08,-0.744
2015-04-09,3.4483
2015-04-10,-2.6087
2015-04-13,3.3482
2015-04-14,-1.0079
2015-04-15,-1.6726999999999999
2015-04-16,3.9941
2015-04-17,-0.4267
2015-04-20,0.2143
2015-04-21,-0.9979
2015-04-22,-0.216
2015-04-23,-1.1544
2015-04-24,-1.0219
2015-04-27,-1.5487
2015-04-28,1.1236
2015-04-29,-0.5185
2015-04-30,3.4996
2015-05-01,1.3669
2015-05-04,-3.7615
2015-05-05,-0.0737
2015-05-06,-0.0738
2015-05-07,2.2157
2015-05-08,1.1561
2015-05-11,0.5714
2015-05-12,-2.7699
2015-05-13,-0.4383
2015-05-14,0.7337
2015-05-15,1.9665
2015-05-18,-0.1429
2015-05-19,-0.2861
2015-05-20,0.2869
2015-05-21,0.1431
2015-05-22,-2.4286
2015-05-26,-1.9766
2015-05-27,4.1075
2015-05-28,0.6456
2015-05-29,-1.283
2015-06-01,-0.5776
2015-06-02,0.9441
2015-06-03,-0.7914
2015-06-04,0.7252
2015-06-05,0.432
2015-06-08,-0.6452
2015-06-09,0.0
2015-06-10,-2.0901
2015-06-11,0.6609
2015-06-12,1.3176999999999999
2015-06-15,2.9624
2015-06-16,-0.934
2015-06-17,-0.1452
2015-06-18,0.4364
2015-06-19,0.7241
2015-06-22,-2.7318
2015-06-23,-0.5913
2015-06-24,0.3717
2015-06-25,0.3704
2015-06-26,-1.845
2015-06-29,-0.4511
2015-06-30,2.7946
2015-07-01,0.5878
2015-07-02,0.0
2015-07-06,0.3652
2015-07-07,-3.9301
2015-07-08,-5.0
2015-07-09,0.0797
2015-07-10,-1.2749
2015-07-13,2.1792
2015-07-14,-0.3949
2015-07-15,1.9826000000000001
2015-07-16,3.8103
2015-07-17,-0.5243
2015-07-20,-2.4096
2015-07-21,-0.2315
2015-07-22,0.1547
2015-07-23,-5.4826
2015-07-24,-2.0425
2015-07-27,-2.6689
2015-07-28,4.1988
2015-07-29,2.3026
2015-07-30,1.2862
2015-07-31,-4.0476
2015-08-03,-0.7444
2015-08-04,1.0833
2015-08-05,-2.7205
2015-08-06,-1.3559
2015-08-07,-0.6014
2015-08-10,1.3829
2015-08-11,-0.5115
2015-08-12,-0.5141
2015-08-13,-4.6512
2015-08-14,1.4002
2015-08-17,-2.0935
2015-08-18,5.1956
2015-08-19,1.1158
2015-08-20,-1.6253
2015-08-21,2.5217
2015-08-24,-0.2545
2015-08-25,-6.0374
2015-08-26,-1.3575
2015-08-27,7.5229
2015-08-28,-1.0239
2015-08-31,3.4915
2015-09-01,-1.6436
2015-09-02,0.3518
2015-09-03,-0.7888
2015-09-04,-0.53
2015-09-08,0.0
2015-09-09,2.2202
2015-09-10,1.3032
2015-09-11,1.7153
2015-09-14,1.1804000000000001
2015-09-15,-1.75
2015-09-16,-2.4859999999999998
2015-09-17,-2.7803
2015-09-18,-2.4908
2015-09-21,0.2838
2015-09-22,-0.7547
2015-09-23,0.2852
2015-09-24,0.2844
2015-09-25,2.0794
2015-09-28,-3.7037
2015-09-29,-3.3654
2015-09-30,1.8904999999999998
2015-10-01,7.8125
2015-10-02,-0.0906
2015-10-05,-0.3626
2015-10-06,0.364
2015-10-07,2.9012000000000002
2015-10-08,3.5242
2015-10-09,2.2128
2015-10-12,-2.4979
2015-10-13,-2.9035
2015-10-14,-2.0229
2015-10-15,1.0772
2015-10-16,1.3321
2015-10-19,-2.3663
2015-10-20,1.8851
2015-10-21,-1.4097
2015-10-22,-0.2681
2015-10-23,-0.9857
2015-10-26,0.0905
2015-10-27,-3.0741
2015-10-28,0.653
2015-10-29,-2.9657
2015-10-30,0.5731
2015-11-02,0.0
2015-11-03,-1.1396
2015-11-04,-1.537
2015-11-05,0.2927
2015-11-06,3.4047
2015-11-09,5.5503
2015-11-10,-4.6346
2015-11-11,4.0187
2015-11-12,0.6289
2015-11-13,-2.0536
2015-11-16,2.917
2015-11-17,-0.7086
2015-11-18,-3.1222
2015-11-19,-1.105
2015-11-20,1.7691
2015-11-23,1.6468
2015-11-24,-0.7201
2015-11-25,1.9039000000000001
2015-11-27,-0.4448
2015-11-30,1.0724
2015-12-01,-1.1494
2015-12-02,-2.5939
2015-12-03,2.2039
2015-12-04,-1.4376
2015-12-07,-1.4585
2015-12-08,-1.2026
2015-12-09,-0.6554
2015-12-10,0.0943
2015-12-11,-3.484
2015-12-14,-1.6585
2015-12-15,0.6944
2015-12-16,5.9793
2015-12-17,-1.8732
2015-12-18,0.2447
2015-12-21,-0.6836
2015-12-22,0.7866
2015-12-23,2.9268
2015-12-24,-0.7583
2015-12-28,-1.9102000000000001
2015-12-29,-1.0711
2015-12-30,-1.2795
2015-12-31,-0.0997
2016-01-04,0.8982
2016-01-05,1.4837
2016-01-06,0.0975
2016-01-07,1.0711
2016-01-08,0.578
2016-01-11,-4.7893
2016-01-12,-3.2193
2016-01-13,-2.2869
2016-01-14,-1.0638
2016-01-15,-4.9395
2016-01-19,-4.1923
2016-01-20,-4.2503
2016-01-21,0.8631
2016-01-22,8.313
2016-01-25,1.9186999999999999
2016-01-26,-0.443
2016-01-27,-1.7798
2016-01-28,-3.171
2016-01-29,4.2105
2016-02-01,3.8159
2016-02-02,-2.7027
2016-02-03,2.0
2016-02-04,-0.7625
2016-02-05,0.6586
2016-02-08,-4.5802
2016-02-09,-9.6
2016-02-10,-9.1024
2016-02-11,-3.7552
2016-02-12,3.9017
2016-02-16,3.338
2016-02-17,-1.8843
2016-02-18,-3.2922000000000002
2016-02-19,1.4184
2016-02-22,6.014
2016-02-23,-1.1873
2016-02-24,0.8011
2016-02-25,-6.4901
2016-02-26,3.3994
2016-02-29,-2.3288
2016-03-01,4.0673
2016-03-02,-0.2695
2016-03-03,2.7027
2016-03-04,2.7632
2016-03-07,2.4328
2016-03-08,-3.0
2016-03-09,0.5155
2016-03-10,3.0769
2016-03-11,2.7363
2016-03-14,4.3584
2016-03-15,7.1926
2016-03-16,0.0173
2016-03-17,-1.3498
2016-03-18,3.8769
2016-03-21,-6.1471
2016-03-22,-2.6901
2016-03-23,-4.8077
2016-03-24,0.6313
2016-03-28,-1.8820999999999999
2016-03-29,1.023
2016-03-30,1.5190000000000001
2016-03-31,4.7382
2016-04-01,-1.0714
2016-04-04,-1.8051
2016-04-05,-0.9804
2016-04-06,1.2376
2016-04-07,0.489
2016-04-08,4.9878
2016-04-11,1.5064
2016-04-12,1.8265
2016-04-13,-0.5605
2016-04-14,-1.9165999999999999
2016-04-15,-2.2989
2016-04-18,-1.1764999999999999
2016-04-19,-1.1905000000000001
2016-04-20,5.9036
2016-04-21,4.7782
2016-04-22,-0.4343
2016-04-25,-0.4362
2016-04-26,0.4381
2016-04-27,-1.7448000000000001
2016-04-28,-0.222
2016-04-29,1.7798
2016-05-02,-2.623
2016-05-03,-2.4691
2016-05-04,1.2658
2016-05-05,2.5
2016-05-06,-3.9911
2016-05-09,-0.1155
2016-05-10,0.1156
2016-05-11,-1.3857
2016-05-12,-1.4052
2016-05-13,-2.6128
2016-05-16,0.122
2016-05-17,-0.8526
2016-05-18,0.1229
2016-05-19,-0.2454
2016-05-20,-3.198
2016-05-23,0.7624
2016-05-24,0.6305
2016-05-25,2.005
2016-05-26,1.2285
2016-05-27,0.0
2016-05-31,-0.3641
2016-06-01,3.1669
2016-06-02,0.4723
2016-06-03,1.0576
2016-06-06,2.6744
2016-06-07,1.359
2016-06-08,2.1229
2016-06-09,0.8753
2016-06-10,0.8677
2016-06-13,1.9355
2016-06-14,1.8987
2016-06-15,-2.7785
2016-06-16,0.1106
2016-06-17,-0.1657
2016-06-20,-0.7194
2016-06-21,-1.0033
2016-06-22,0.4505
2016-06-23,-3.9238
2016-06-24,-3.0922
2016-06-27,-0.6623
2016-06-28,0.6061
2016-06-29,3.8554
2016-06-30,3.0162
2016-07-01,1.1261
2016-07-05,1.4477
2016-07-06,0.3293
2016-07-07,2.407
2016-07-08,0.0
2016-07-11,4.0598
2016-07-12,-0.924
2016-07-13,-2.2798
2016-07-14,0.5302
2016-07-15,-0.1055
2016-07-18,0.1056
2016-07-19,-0.4219
2016-07-20,-0.1059
2016-07-21,0.0
2016-07-22,0.106
2016-07-25,-0.3178
2016-07-26,0.4888
2016-07-27,-1.3325
2016-07-28,-0.2144
2016-07-29,2.4705
2016-08-01,1.0482
2016-08-02,-1.2448
2016-08-03,1.4706000000000001
2016-08-04,-0.1035
2016-08-05,0.5181
2016-08-08,0.0
2016-08-09,0.2062
2016-08-10,-0.4115
2016-08-11,-0.7231
2016-08-12,0.2601
2016-08-15,-0.3633
2016-08-16,-1.1458
2016-08-17,1.3699
2016-08-18,-0.7277
2016-08-19,-0.6283
2016-08-22,-0.1054
2016-08-23,1.1602999999999999
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.1043
2016-08-29,0.0
2016-08-30,-0.1042
2016-08-31,0.3128
2016-09-01,0.5198
2016-09-02,1.1272
2016-09-06,-0.7567
2016-09-07,2.4214
2016-09-08,0.503
2016-09-09,-0.951
2016-09-12,-0.3537
2016-09-13,2.8398
2016-09-14,-3.2387
2016-09-15,-3.277
2016-09-16,1.3115
2016-09-19,-1.2945
2016-09-20,1.0929
2016-09-21,0.3243
2016-09-22,-1.4009
2016-09-23,-0.1093
2016-09-26,0.2188
2016-09-27,-0.4367
2016-09-28,-0.5482
2016-09-29,0.6615
2016-09-30,-0.3286
2016-10-03,-0.7692
2016-10-04,0.1107
2016-10-05,2.2124
2016-10-06,1.7316
2016-10-07,-1.7021
2016-10-10,-0.4329
2016-10-11,-0.9783
2016-10-12,-1.427
2016-10-13,1.1136
2016-10-14,1.1013
2016-10-17,-0.8824
2016-10-18,2.0991
2016-10-19,-1.5070000000000001
2016-10-20,2.0765
2016-10-21,-0.8779
2016-10-24,1.3178
2016-10-25,0.9595
2016-10-26,0.2112
2016-10-27,-2.2800000000000002
2016-10-28,1.4706000000000001
2016-10-31,-1.169
2016-11-01,-1.0753
2016-11-02,-1.087
2016-11-03,-1.0989
2016-11-04,-0.5556
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,1.6760000000000002
2016-11-10,-1.0989
2016-11-11,2.2222
2016-11-14,-0.5435
2016-11-15,2.1858
2016-11-16,1.0695000000000001
2016-11-17,-0.2646
2016-11-18,0.2653
2016-11-21,1.5873
2016-11-22,1.0417
2016-11-23,0.2577
2016-11-25,2.3136
2016-11-28,-2.5126
2016-11-29,1.0309
2016-11-30,0.0
2016-12-01,-0.5102
2016-12-02,-1.0256
2016-12-05,3.1088
2016-12-06,-2.0101
2016-12-07,1.5385
2016-12-08,-0.5051
2016-12-09,2.0305
2016-12-12,-0.995
2016-12-13,0.5025
2016-12-14,-0.484
2016-12-15,-2.6042
2016-12-16,0.5348
2016-12-19,-1.5957
2016-12-20,0.5405
2016-12-21,-0.5376
2016-12-22,-0.5405
2016-12-23,1.6303999999999998
2016-12-27,0.0
2016-12-28,0.5348
2016-12-29,-2.1277
2016-12-30,1.087
2017-01-03,1.0753
2017-01-04,6.9149
2017-01-05,-5.4726
2017-01-06,0.0
2017-01-09,1.0526
2017-01-10,0.0
2017-01-11,1.0417
2017-01-12,1.5464
2017-01-13,-0.5076
2017-01-17,-2.0408
2017-01-18,1.5625
2017-01-19,0.0
2017-01-20,-0.5128
2017-01-23,-1.5464
2017-01-24,0.0
2017-01-25,-2.0942
2017-01-26,1.0695000000000001
2017-01-27,0.5291
2017-01-30,-0.5263
2017-01-31,0.5291
2017-02-01,-1.0526
2017-02-02,-0.5319
2017-02-03,0.5348
2017-02-06,0.5319
2017-02-07,2.1164
2017-02-08,2.5907
2017-02-09,0.0
2017-02-10,0.5051
2017-02-13,1.005
2017-02-14,-0.4975
2017-02-15,-1.0
2017-02-16,1.0101
2017-02-17,0.5
2017-02-21,1.0448
2017-02-22,0.9355
2017-02-23,-1.9512
2017-02-24,-0.4975
2017-02-27,1.5
2017-02-28,0.0
2017-03-01,0.4926
2017-03-02,1.9607999999999999
2017-03-03,0.0
2017-03-06,-0.4808
2017-03-07,0.0761
2017-03-08,-0.5588
2017-03-09,-2.4272
2017-03-10,-0.4975
2017-03-13,3.5
2017-03-14,-0.7729
2017-03-15,2.7264
2017-03-16,-5.3398
2017-03-17,1.5385
2017-03-20,0.5051
2017-03-21,-0.4523
2017-03-22,1.9687000000000001
2017-03-23,-0.9901
2017-03-24,0.5
2017-03-27,1.99
2017-03-28,-1.9512
2017-03-29,1.99
2017-03-30,-0.9756
2017-03-31,0.0
2017-04-03,-0.4926
2017-04-04,0.0
2017-04-05,0.495
2017-04-06,0.9852
2017-04-07,0.0
2017-04-10,0.4878
2017-04-11,0.0
2017-04-12,-0.2427
2017-04-13,-0.2433
2017-04-17,0.9756
2017-04-18,1.4493
2017-04-19,1.9048
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-2.3364
2017-04-25,-2.8708
2017-04-26,0.0
2017-04-27,-0.9852
2017-04-28,0.4975
2017-05-01,-0.495
2017-05-02,1.99
2017-05-03,-1.4634
2017-05-04,0.9901
2017-05-05,2.451
2017-05-08,0.9569
2017-05-09,-2.3697
2017-05-10,3.8834999999999997
2017-05-11,-1.4019
2017-05-12,-3.3175
2017-05-15,3.4314
2017-05-16,-2.3697
2017-05-17,-2.4272
2017-05-18,1.4925
2017-05-19,0.4902
2017-05-22,1.9512
2017-05-23,2.3923
2017-05-24,-0.4673
2017-05-25,-1.4085
2017-05-26,-0.4762
2017-05-30,0.4785
2017-05-31,-0.9524
2017-06-01,-0.4808
2017-06-02,0.9662
2017-06-05,-0.4785
2017-06-06,-0.4808
2017-06-07,0.4831
2017-06-08,-0.4808
2017-06-09,0.4831
2017-06-12,0.0
2017-06-13,0.4808
2017-06-14,0.0
2017-06-15,0.9804
2017-06-16,-0.9709
2017-06-19,0.4902
2017-06-20,0.4878
2017-06-21,-1.4563
2017-06-22,0.9852
2017-06-23,-1.4634
2017-06-26,0.0
2017-06-27,0.495
2017-06-28,-0.4926
2017-06-29,-0.495
2017-06-30,-0.4975
2017-07-03,1.5
2017-07-05,0.4926
2017-07-06,0.4902
2017-07-07,-0.4878
2017-07-10,0.0
2017-07-11,-0.9804
2017-07-12,0.495
2017-07-13,0.4926
2017-07-14,-0.2961
2017-07-17,-0.6863
2017-07-18,-0.495
2017-07-19,0.995
2017-07-20,0.4926
2017-07-21,0.4902
2017-07-24,-0.9756
2017-07-25,0.9852
2017-07-26,-1.4634
2017-07-27,1.4851
2017-07-28,-0.4878
2017-07-31,0.4902
2017-08-01,-0.4878
2017-08-02,-1.4706000000000001
2017-08-03,1.2438
2017-08-04,1.2285
2017-08-07,0.0
2017-08-08,-1.9417
2017-08-09,-0.5446
2017-08-10,0.5475
2017-08-11,0.495
2017-08-14,-1.4778
2017-08-15,-0.5
2017-08-16,1.5074999999999998
2017-08-17,-0.9901
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,-0.5
2017-08-23,0.0
2017-08-24,-1.005
2017-08-25,1.5228000000000002
2017-08-28,0.0
2017-08-29,-0.5
2017-08-30,0.5025
2017-08-31,-1.0
2017-09-01,0.2525
2017-09-05,0.2519
2017-09-06,0.7538
2017-09-07,-0.2494
2017-09-08,0.0
2017-09-11,-1.0256
2017-09-12,-0.5181
2017-09-13,0.0
2017-09-14,1.0417
2017-09-15,0.0
2017-09-18,-0.5155
2017-09-19,0.0
2017-09-20,-0.6218
2017-09-21,0.6257
2017-09-22,-1.0363
2017-09-25,0.5236
2017-09-26,0.0
2017-09-27,-1.0417
2017-09-28,-2.6316
2017-09-29,1.0811
2017-10-02,1.6042999999999998
2017-10-03,0.0
2017-10-04,1.5789
2017-10-05,0.0
2017-10-06,-0.5181
2017-10-09,-0.5208
2017-10-10,-1.0471
2017-10-11,0.2646
2017-10-12,-0.2639
2017-10-13,1.0582
2017-10-16,0.2618
2017-10-17,-1.3054999999999999
2017-10-18,-0.7937
2017-10-19,0.8
2017-10-20,-3.1746
2017-10-23,0.6011
2017-10-24,-0.5975
2017-10-25,-0.5464
2017-10-26,-3.2967
2017-10-27,-1.4205
2017-10-30,2.0173
2017-10-31,-1.1299
2017-11-01,0.0
2017-11-02,-1.1429
2017-11-03,0.0
2017-11-06,-0.578
2017-11-07,-1.1628
2017-11-08,2.9412000000000003
2017-11-09,0.0
2017-11-10,-0.5714
2017-11-13,-3.4483
2017-11-14,-1.7856999999999998
2017-11-15,0.6061
2017-11-16,1.8072
2017-11-17,0.5917
2017-11-20,-1.7647
2017-11-21,-1.1976
2017-11-22,0.6061
2017-11-24,0.6024
2017-11-27,1.7964
2017-11-28,0.0
2017-11-29,0.5882
2017-11-30,0.5848
2017-12-01,1.7442
2017-12-04,-1.7143000000000002
2017-12-05,-1.7442
2017-12-06,-0.5917
2017-12-07,-0.5952
2017-12-08,0.0
2017-12-11,0.5988
2017-12-12,-1.1905000000000001
2017-12-13,0.6024
2017-12-14,0.0
2017-12-15,-0.6173
2017-12-18,-4.3478
2017-12-19,0.6494
2017-12-20,2.5806
2017-12-21,1.8868
2017-12-22,-0.6173
2017-12-26,1.2422
2017-12-27,-1.8405
2017-12-28,-1.25
2017-12-29,3.1646
2018-01-02,1.8405
2018-01-03,1.8072
2018-01-04,-0.5917
2018-01-05,-1.1905000000000001
2018-01-08,0.0
2018-01-09,0.6024
2018-01-10,-0.8982
2018-01-11,-1.5106000000000002
2018-01-12,1.227
2018-01-16,0.6061
2018-01-17,1.506
2018-01-18,-0.8902
2018-01-19,2.3952
2018-01-22,0.0
2018-01-23,0.5848
2018-01-24,-0.5814
2018-01-25,0.5848
2018-01-26,-0.5814
2018-01-29,-2.3392
2018-01-30,-1.7964
2018-01-31,0.0
2018-02-01,-1.8293
2018-02-02,0.0
2018-02-05,-2.4845
2018-02-06,-0.6369
2018-02-07,-0.641
2018-02-08,5.8065
2018-02-09,-4.878
2018-02-12,-0.641
2018-02-13,1.9355
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,3.7975
2018-02-20,-0.6098
2018-02-21,1.8405
2018-02-22,-1.2048
2018-02-23,1.2195
2018-02-26,0.6024
2018-02-27,-1.1976
2018-02-28,-1.8182
2018-03-01,2.4691
2018-03-02,-0.5422
2018-03-05,-1.272
2018-03-06,1.8405
2018-03-07,0.6024
2018-03-08,1.0778
2018-03-09,3.0806
2018-03-12,-1.7241
2018-03-13,-0.5848
2018-03-14,0.2941
2018-03-15,-1.4663
2018-03-16,-1.227
2018-03-19,0.0
2018-03-20,3.7267
2018-03-21,-0.2994
2018-03-22,-3.3033
2018-03-23,-0.6211
2018-03-26,0.625
2018-03-27,0.6211
2018-03-28,-0.6173
2018-03-29,1.8634
2018-04-02,0.6098
2018-04-03,4.2424
2018-04-04,0.0
2018-04-05,-1.7442
2018-04-06,-2.9586
2018-04-09,-1.2195
2018-04-10,1.2346
2018-04-11,-1.2195
2018-04-12,0.6173
2018-04-13,-1.8405
2018-04-16,0.0
2018-04-17,0.625
2018-04-18,-0.3106
2018-04-19,-0.6231
2018-04-20,0.9404
2018-04-23,-0.6211
2018-04-24,0.625
2018-04-25,0.0
2018-04-26,-0.6211
2018-04-27,-0.625
2018-04-30,0.6289
2018-05-01,0.0
2018-05-02,-1.25
2018-05-03,0.0
2018-05-04,1.2658
2018-05-07,0.0
2018-05-08,0.625
2018-05-09,6.2112
2018-05-10,2.924
2018-05-11,1.1364
2018-05-14,-1.6854
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,-0.5714
2018-05-18,-1.1494
2018-05-21,8.1395
2018-05-22,-0.5376
2018-05-23,1.0811
2018-05-24,-1.0695000000000001
2018-05-25,0.0
2018-05-29,3.2432
2018-05-30,-1.0471
2018-05-31,1.0582
2018-06-01,1.0471
2018-06-04,-4.1451
2018-06-05,1.0811
2018-06-06,-0.5348
2018-06-07,1.6129
2018-06-08,1.5873
2018-06-11,2.8646000000000003
2018-06-12,-1.7722
2018-06-13,1.0309
2018-06-14,-2.0408
2018-06-15,-1.6042999999999998
2018-06-18,-1.6303999999999998
2018-06-19,-1.105
2018-06-20,-0.5587
2018-06-21,0.5618
2018-06-22,0.5587
2018-06-25,-1.1111
2018-06-26,-1.1236
2018-06-27,1.7045
2018-06-28,-0.5587
2018-06-29,0.0
2018-07-02,1.1236
2018-07-03,3.8889
2018-07-05,-1.6042999999999998
2018-07-06,-2.1739
2018-07-09,-0.5556
